"ple0097","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2004","Baden-Württemberg","Rural Area","193","0.847988636903941","0.8015887185823","0.894388555225581"
"Public health insurance","2004","Bavaria","Urban Area","1178","0.832963261390332","0.814036225581186","0.851890297199478"
"Public health insurance","2004","Bavaria","Rural Area","1297","0.883990886996741","0.868012421284414","0.899969352709068"
"Public health insurance","2004","Berlin","Urban Area","669","0.873725683156269","0.850751748410594","0.896699617901944"
"Public health insurance","2004","Berlin","Rural Area","","","",""
"Public health insurance","2004","Brandenburg","Urban Area","65","0.942017653613295","0.888405398584787","0.995629908641803"
"Public health insurance","2004","Brandenburg","Rural Area","790","0.963370458311641","0.950621418703401","0.97611949791988"
"Public health insurance","2004","Mecklenburg-Western Pomerania","Urban Area","68","0.971080616796531","0.933404732834573","1.00875650075849"
"Public health insurance","2004","Mecklenburg-Western Pomerania","Rural Area","399","0.955959810958451","0.936700122800826","0.975219499116076"
"Public health insurance","2004","Saxony","Urban Area","717","0.934617508796475","0.917280655970154","0.951954361622797"
"Public health insurance","2004","Saxony","Rural Area","743","0.943090264284664","0.926986239070256","0.959194289499071"
"Public health insurance","2004","Saxony-Anhalt","Urban Area","224","0.952609310705426","0.926003960948874","0.979214660461978"
"Public health insurance","2004","Saxony-Anhalt","Rural Area","640","0.971963933938489","0.959547501885501","0.984380365991476"
"Public health insurance","2004","Thuringia","Urban Area","264","0.9431653372073","0.916142926131505","0.970187748283096"
"Public health insurance","2004","Thuringia","Rural Area","614","0.950767281789316","0.934236280279838","0.967298283298795"
"Private health insurance","2004","Schleswig-Holstein","Urban Area","61","0.158898214413588","0.11674963364631","0.201046795180867"
"Private health insurance","2004","Schleswig-Holstein","Rural Area","52","0.124357182370331","0.0912223685434741","0.157491996197188"
"Private health insurance","2004","Hamburg","Urban Area","47","0.103484817174434","0.0684887904625856","0.138480843886282"
"Private health insurance","2004","Hamburg","Rural Area","","","",""
"Private health insurance","2004","Lower Saxony","Urban Area","158","0.114065149044211","0.093903605202417","0.134226692886005"
"Private health insurance","2004","Lower Saxony","Rural Area","108","0.0893717294664133","0.070907377555827","0.107836081377"
"Private health insurance","2004","Bremen","Urban Area","18","","",""
"Private health insurance","2004","Bremen","Rural Area","","","",""
"Private health insurance","2004","North Rhine-Westphalia","Urban Area","720","0.112709653775263","0.103370907618349","0.122048399932177"
"Private health insurance","2004","North Rhine-Westphalia","Rural Area","16","","",""
"Private health insurance","2004","Hesse","Urban Area","228","0.145875214146489","0.125752304903598","0.16599812338938"
"Private health insurance","2004","Hesse","Rural Area","33","0.0818158234267694","0.0479757438588573","0.115655902994682"
"Private health insurance","2004","Rhineland-Palatinate,Saarland","Urban Area","149","0.101655154598759","0.0828688594358757","0.120441449761642"
"Private health insurance","2004","Rhineland-Palatinate,Saarland","Rural Area","53","0.115070022841492","0.0794324362140055","0.150707609468978"
"Private health insurance","2004","Baden-Württemberg","Urban Area","345","0.111633402259505","0.0989815881173896","0.12428521640162"
"Private health insurance","2004","Baden-Württemberg","Rural Area","37","0.152011363096059","0.105611444774419","0.1984112814177"
"Private health insurance","2004","Bavaria","Urban Area","314","0.167036738609668","0.148109702800522","0.185963774418814"
"Private health insurance","2004","Bavaria","Rural Area","246","0.116009113003259","0.100030647290932","0.131987578715586"
"Private health insurance","2004","Berlin","Urban Area","134","0.126274316843731","0.103300382098056","0.149248251589406"
"Private health insurance","2004","Berlin","Rural Area","","","",""
"Private health insurance","2004","Brandenburg","Urban Area","8","","",""
"Private health insurance","2004","Brandenburg","Rural Area","44","0.0366295416883591","0.0238805020801196","0.0493785812965985"
"Private health insurance","2004","Mecklenburg-Western Pomerania","Urban Area","8","","",""
"Private health insurance","2004","Mecklenburg-Western Pomerania","Rural Area","37","0.0440401890415492","0.0247805008839241","0.0632998771991742"
"Private health insurance","2004","Saxony","Urban Area","64","0.0653824912035246","0.0480456383772027","0.0827193440298465"
"Private health insurance","2004","Saxony","Rural Area","52","0.0569097357153365","0.0408057105009287","0.0730137609297443"
"Private health insurance","2004","Saxony-Anhalt","Urban Area","21","","",""
"Private health insurance","2004","Saxony-Anhalt","Rural Area","39","0.0280360660615113","0.0156196340085236","0.0404524981144989"
"Private health insurance","2004","Thuringia","Urban Area","18","","",""
"Private health insurance","2004","Thuringia","Rural Area","44","0.0492327182106837","0.0327017167012053","0.0657637197201621"
"Neither","2004","Schleswig-Holstein","Urban Area","","","",""
"Neither","2004","Schleswig-Holstein","Rural Area","","","",""
"Neither","2004","Hamburg","Urban Area","","","",""
"Neither","2004","Hamburg","Rural Area","","","",""
"Neither","2004","Lower Saxony","Urban Area","","","",""
"Neither","2004","Lower Saxony","Rural Area","","","",""
"Neither","2004","Bremen","Urban Area","","","",""
"Neither","2004","Bremen","Rural Area","","","",""
"Neither","2004","North Rhine-Westphalia","Urban Area","","","",""
"Neither","2004","North Rhine-Westphalia","Rural Area","","","",""
"Neither","2004","Hesse","Urban Area","","","",""
"Neither","2004","Hesse","Rural Area","","","",""
"Neither","2004","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Neither","2004","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Neither","2004","Baden-Württemberg","Urban Area","","","",""
"Neither","2004","Baden-Württemberg","Rural Area","","","",""
"Neither","2004","Bavaria","Urban Area","","","",""
"Neither","2004","Bavaria","Rural Area","","","",""
"Neither","2004","Berlin","Urban Area","","","",""
"Neither","2004","Berlin","Rural Area","","","",""
"Neither","2004","Brandenburg","Urban Area","","","",""
"Neither","2004","Brandenburg","Rural Area","","","",""
"Neither","2004","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Neither","2004","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Neither","2004","Saxony","Urban Area","","","",""
"Neither","2004","Saxony","Rural Area","","","",""
"Neither","2004","Saxony-Anhalt","Urban Area","","","",""
"Neither","2004","Saxony-Anhalt","Rural Area","","","",""
"Neither","2004","Thuringia","Urban Area","","","",""
"Neither","2004","Thuringia","Rural Area","","","",""
"Public health insurance","2005","Schleswig-Holstein","Urban Area","221","0.851586495082865","0.809644928936492","0.893528061229238"
"Public health insurance","2005","Schleswig-Holstein","Rural Area","316","0.86317209819772","0.828154749619167","0.898189446776272"
"Public health insurance","2005","Hamburg","Urban Area","249","0.914258426246464","0.881978734353254","0.946538118139674"
"Public health insurance","2005","Hamburg","Rural Area","","","",""
"Public health insurance","2005","Lower Saxony","Urban Area","752","0.887267782861999","0.866605504087949","0.90793006163605"
"Public health insurance","2005","Lower Saxony","Rural Area","776","0.909633114471798","0.890614505137958","0.928651723805638"
"Public health insurance","2005","Bremen","Urban Area","130","0.951826452975246","0.916972881482565","0.986680024467926"
"Public health insurance","2005","Bremen","Rural Area","","","",""
"Public health insurance","2005","North Rhine-Westphalia","Urban Area","3509","0.884244500014179","0.874584929290691","0.893904070737667"
"Public health insurance","2005","North Rhine-Westphalia","Rural Area","86","0.838635347871721","0.767934893283329","0.909335802460113"
"Public health insurance","2005","Hesse","Urban Area","897","0.857176143757622","0.836620270840584","0.877732016674659"
"Public health insurance","2005","Hesse","Rural Area","218","0.919401407252826","0.885314989642801","0.953487824862852"
"Public health insurance","2005","Rhineland-Palatinate,Saarland","Urban Area","799","0.896947066573187","0.877501129273087","0.916393003873287"
"Public health insurance","2005","Rhineland-Palatinate,Saarland","Rural Area","240","0.889828113815807","0.853729741197936","0.925926486433679"
"Public health insurance","2005","Baden-Württemberg","Urban Area","1959","0.881324046230921","0.868118510372552","0.894529582089291"
"Public health insurance","2005","Baden-Württemberg","Rural Area","176","0.868387861322431","0.822663958939444","0.914111763705418"
"Public health insurance","2005","Bavaria","Urban Area","1125","0.821877519015526","0.802060446413913","0.841694591617139"
"Public health insurance","2005","Bavaria","Rural Area","1215","0.874158917242684","0.857075677751105","0.891242156734264"
"Public health insurance","2005","Berlin","Urban Area","633","0.894871175579788","0.872963728734229","0.916778622425348"
"Public health insurance","2005","Berlin","Rural Area","","","",""
"Public health insurance","2005","Brandenburg","Urban Area","68","0.93034037225516","0.873845074990019","0.9868356695203"
"Public health insurance","2005","Brandenburg","Rural Area","760","0.962354461402315","0.949140190076788","0.975568732727842"
"Public health insurance","2005","Mecklenburg-Western Pomerania","Urban Area","61","0.95042255071985","0.899204387328313","1.00164071411139"
"Public health insurance","2005","Mecklenburg-Western Pomerania","Rural Area","392","0.953461872035116","0.933528739012011","0.973395005058221"
"Public health insurance","2005","Saxony","Urban Area","700","0.942857564534571","0.926344426120509","0.959370702948634"
"Public health insurance","2005","Saxony","Rural Area","700","0.942826335073229","0.926210149733241","0.959442520413217"
"Public health insurance","2005","Saxony-Anhalt","Urban Area","215","0.95180363944495","0.924419760720799","0.979187518169102"
"Public health insurance","2005","Saxony-Anhalt","Rural Area","622","0.96624915694792","0.952450970122877","0.980047343772963"
"Public health insurance","2005","Thuringia","Urban Area","255","0.941705055467776","0.913911784269745","0.969498326665807"
"Public health insurance","2005","Thuringia","Rural Area","573","0.961032944981359","0.945701245067737","0.976364644894981"
"Private health insurance","2005","Schleswig-Holstein","Urban Area","55","0.148413504917135","0.106471938770761","0.190355071063508"
"Private health insurance","2005","Schleswig-Holstein","Rural Area","54","0.136827901802281","0.101810553223728","0.171845250380833"
"Private health insurance","2005","Hamburg","Urban Area","40","0.0857415737535358","0.053461881860326","0.118021265646746"
"Private health insurance","2005","Hamburg","Rural Area","","","",""
"Private health insurance","2005","Lower Saxony","Urban Area","148","0.112732217138","0.0920699383639498","0.133394495912051"
"Private health insurance","2005","Lower Saxony","Rural Area","97","0.0903668855282015","0.0713482761943616","0.109385494862042"
"Private health insurance","2005","Bremen","Urban Area","15","","",""
"Private health insurance","2005","Bremen","Rural Area","","","",""
"Private health insurance","2005","North Rhine-Westphalia","Urban Area","705","0.115755499985821","0.106095929262333","0.125415070709309"
"Private health insurance","2005","North Rhine-Westphalia","Rural Area","18","","",""
"Private health insurance","2005","Hesse","Urban Area","216","0.142823856242378","0.122267983325341","0.163379729159416"
"Private health insurance","2005","Hesse","Rural Area","27","","",""
"Private health insurance","2005","Rhineland-Palatinate,Saarland","Urban Area","140","0.103052933426813","0.0836069961267125","0.122498870726913"
"Private health insurance","2005","Rhineland-Palatinate,Saarland","Rural Area","49","0.110171886184193","0.0740735135663213","0.146270258802064"
"Private health insurance","2005","Baden-Württemberg","Urban Area","345","0.118675953769079","0.105470417910709","0.131881489627448"
"Private health insurance","2005","Baden-Württemberg","Rural Area","34","0.131612138677569","0.0858882362945818","0.177336041060556"
"Private health insurance","2005","Bavaria","Urban Area","307","0.178122480984474","0.158305408382861","0.197939553586087"
"Private health insurance","2005","Bavaria","Rural Area","233","0.125841082757315","0.108757843265736","0.142924322248895"
"Private health insurance","2005","Berlin","Urban Area","120","0.105128824420212","0.0832213775746523","0.127036271265771"
"Private health insurance","2005","Berlin","Rural Area","","","",""
"Private health insurance","2005","Brandenburg","Urban Area","10","","",""
"Private health insurance","2005","Brandenburg","Rural Area","37","0.0376455385976846","0.0244312672721576","0.0508598099232116"
"Private health insurance","2005","Mecklenburg-Western Pomerania","Urban Area","8","","",""
"Private health insurance","2005","Mecklenburg-Western Pomerania","Rural Area","37","0.0465381279648841","0.026604994941779","0.0664712609879892"
"Private health insurance","2005","Saxony","Urban Area","59","0.0571424354654285","0.0406292970513656","0.0736555738794915"
"Private health insurance","2005","Saxony","Rural Area","50","0.0571736649267708","0.0405574795867826","0.073789850266759"
"Private health insurance","2005","Saxony-Anhalt","Urban Area","20","","",""
"Private health insurance","2005","Saxony-Anhalt","Rural Area","36","0.0337508430520804","0.0199526562270373","0.0475490298771234"
"Private health insurance","2005","Thuringia","Urban Area","18","","",""
"Private health insurance","2005","Thuringia","Rural Area","39","0.0389670550186412","0.0236353551050195","0.054298754932263"
"Neither","2005","Schleswig-Holstein","Urban Area","","","",""
"Neither","2005","Schleswig-Holstein","Rural Area","","","",""
"Neither","2005","Hamburg","Urban Area","","","",""
"Neither","2005","Hamburg","Rural Area","","","",""
"Neither","2005","Lower Saxony","Urban Area","","","",""
"Neither","2005","Lower Saxony","Rural Area","","","",""
"Neither","2005","Bremen","Urban Area","","","",""
"Neither","2005","Bremen","Rural Area","","","",""
"Neither","2005","North Rhine-Westphalia","Urban Area","","","",""
"Neither","2005","North Rhine-Westphalia","Rural Area","","","",""
"Neither","2005","Hesse","Urban Area","","","",""
"Neither","2005","Hesse","Rural Area","","","",""
"Neither","2005","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Neither","2005","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Neither","2005","Baden-Württemberg","Urban Area","","","",""
"Neither","2005","Baden-Württemberg","Rural Area","","","",""
"Neither","2005","Bavaria","Urban Area","","","",""
"Neither","2005","Bavaria","Rural Area","","","",""
"Neither","2005","Berlin","Urban Area","","","",""
"Neither","2005","Berlin","Rural Area","","","",""
"Neither","2005","Brandenburg","Urban Area","","","",""
"Neither","2005","Brandenburg","Rural Area","","","",""
"Neither","2005","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Neither","2005","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Neither","2005","Saxony","Urban Area","","","",""
"Neither","2005","Saxony","Rural Area","","","",""
"Neither","2005","Saxony-Anhalt","Urban Area","","","",""
"Neither","2005","Saxony-Anhalt","Rural Area","","","",""
"Neither","2005","Thuringia","Urban Area","","","",""
"Neither","2005","Thuringia","Rural Area","","","",""
"Public health insurance","2006","Schleswig-Holstein","Urban Area","239","0.88135919225225","0.843948076632936","0.918770307871564"
"Public health insurance","2006","Schleswig-Holstein","Rural Area","331","0.868955222626625","0.835247742756558","0.902662702496692"
"Public health insurance","2006","Hamburg","Urban Area","260","0.899990541848105","0.866430815325105","0.933550268371105"
"Public health insurance","2006","Hamburg","Rural Area","","","",""
"Public health insurance","2006","Lower Saxony","Urban Area","804","0.870186935136298","0.849111997882717","0.89126187238988"
"Public health insurance","2006","Lower Saxony","Rural Area","873","0.908110278621029","0.890015240259935","0.926205316982124"
"Public health insurance","2006","Bremen","Urban Area","128","0.932981649239569","0.892281358756594","0.973681939722544"
"Public health insurance","2006","Bremen","Rural Area","","","",""
"Public health insurance","2006","North Rhine-Westphalia","Urban Area","3660","0.87698196178637","0.867280135881806","0.886683787690934"
"Public health insurance","2006","North Rhine-Westphalia","Rural Area","98","0.850789799266799","0.785951817073367","0.915627781460231"
"Public health insurance","2006","Hesse","Urban Area","966","0.852353316724193","0.832348420660497","0.872358212787889"
"Public health insurance","2006","Hesse","Rural Area","235","0.901672419620809","0.86602379629498","0.937321042946638"
"Public health insurance","2006","Rhineland-Palatinate,Saarland","Urban Area","822","0.885971225753236","0.86602031068831","0.905922140818162"
"Public health insurance","2006","Rhineland-Palatinate,Saarland","Rural Area","256","0.861338777738781","0.823052739025665","0.899624816451897"
"Public health insurance","2006","Baden-Württemberg","Urban Area","2103","0.880968364546988","0.86823381310142","0.893702915992555"
"Public health insurance","2006","Baden-Württemberg","Rural Area","192","0.878589289677344","0.836380235032138","0.920798344322549"
"Public health insurance","2006","Bavaria","Urban Area","1212","0.832257149494129","0.813411531043678","0.85110276794458"
"Public health insurance","2006","Bavaria","Rural Area","1339","0.867004109744126","0.850478695507601","0.883529523980652"
"Public health insurance","2006","Berlin","Urban Area","650","0.886382247116263","0.864111519202317","0.908652975030209"
"Public health insurance","2006","Berlin","Rural Area","","","",""
"Public health insurance","2006","Brandenburg","Urban Area","65","0.926434370781846","0.86695353837694","0.985915203186752"
"Public health insurance","2006","Brandenburg","Rural Area","817","0.950481994617859","0.936024482807088","0.964939506428629"
"Public health insurance","2006","Mecklenburg-Western Pomerania","Urban Area","60","0.948136065256445","0.894637247159924","1.00163488335297"
"Public health insurance","2006","Mecklenburg-Western Pomerania","Rural Area","434","0.943180159427607","0.922448805407819","0.963911513447395"
"Public health insurance","2006","Saxony","Urban Area","759","0.955709548349367","0.941575912240289","0.969843184458444"
"Public health insurance","2006","Saxony","Rural Area","708","0.923800340128822","0.904962279918515","0.942638400339128"
"Public health insurance","2006","Saxony-Anhalt","Urban Area","213","0.930020350156503","0.897333560321856","0.962707139991149"
"Public health insurance","2006","Saxony-Anhalt","Rural Area","641","0.967436100392622","0.954075911688559","0.980796289096684"
"Public health insurance","2006","Thuringia","Urban Area","258","0.926972088354622","0.896496868680675","0.957447308028569"
"Public health insurance","2006","Thuringia","Rural Area","625","0.961975887238961","0.947417845355233","0.976533929122688"
"Private health insurance","2006","Schleswig-Holstein","Urban Area","48","0.11864080774775","0.0812296921284361","0.156051923367064"
"Private health insurance","2006","Schleswig-Holstein","Rural Area","54","0.131044777373375","0.0973372975033076","0.164752257243442"
"Private health insurance","2006","Hamburg","Urban Area","47","0.100009458151895","0.0664497316288954","0.133569184674895"
"Private health insurance","2006","Hamburg","Rural Area","","","",""
"Private health insurance","2006","Lower Saxony","Urban Area","173","0.129813064863702","0.10873812761012","0.150888002117283"
"Private health insurance","2006","Lower Saxony","Rural Area","106","0.0918897213789707","0.0737946830178765","0.109984759740065"
"Private health insurance","2006","Bremen","Urban Area","17","","",""
"Private health insurance","2006","Bremen","Rural Area","","","",""
"Private health insurance","2006","North Rhine-Westphalia","Urban Area","743","0.12301803821363","0.113316212309066","0.132719864118194"
"Private health insurance","2006","North Rhine-Westphalia","Rural Area","18","","",""
"Private health insurance","2006","Hesse","Urban Area","242","0.147646683275807","0.127641787212111","0.167651579339503"
"Private health insurance","2006","Hesse","Rural Area","33","0.0983275803791915","0.0626789570533625","0.13397620370502"
"Private health insurance","2006","Rhineland-Palatinate,Saarland","Urban Area","153","0.114028774246764","0.0940778591818377","0.13397968931169"
"Private health insurance","2006","Rhineland-Palatinate,Saarland","Rural Area","57","0.138661222261219","0.100375183548103","0.176947260974335"
"Private health insurance","2006","Baden-Württemberg","Urban Area","381","0.119031635453012","0.106297084007445","0.13176618689858"
"Private health insurance","2006","Baden-Württemberg","Rural Area","38","0.121410710322656","0.0792016556774507","0.163619764967862"
"Private health insurance","2006","Bavaria","Urban Area","298","0.167742850505871","0.14889723205542","0.186588468956322"
"Private health insurance","2006","Bavaria","Rural Area","283","0.132995890255874","0.116470476019348","0.149521304492399"
"Private health insurance","2006","Berlin","Urban Area","130","0.113617752883737","0.0913470249697909","0.135888480797683"
"Private health insurance","2006","Berlin","Rural Area","","","",""
"Private health insurance","2006","Brandenburg","Urban Area","9","","",""
"Private health insurance","2006","Brandenburg","Rural Area","48","0.0495180053821414","0.0350604935713713","0.0639755171929116"
"Private health insurance","2006","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"Private health insurance","2006","Mecklenburg-Western Pomerania","Rural Area","45","0.0568198405723932","0.0360884865526051","0.0775511945921813"
"Private health insurance","2006","Saxony","Urban Area","55","0.0442904516506332","0.0301568155415556","0.0584240877597108"
"Private health insurance","2006","Saxony","Rural Area","54","0.0761996598711785","0.0573615996608717","0.0950377200814852"
"Private health insurance","2006","Saxony-Anhalt","Urban Area","21","","",""
"Private health insurance","2006","Saxony-Anhalt","Rural Area","37","0.0325638996073783","0.0192037109033156","0.0459240883114411"
"Private health insurance","2006","Thuringia","Urban Area","22","","",""
"Private health insurance","2006","Thuringia","Rural Area","38","0.0380241127610394","0.0234660708773118","0.052582154644767"
"Neither","2006","Schleswig-Holstein","Urban Area","","","",""
"Neither","2006","Schleswig-Holstein","Rural Area","","","",""
"Neither","2006","Hamburg","Urban Area","","","",""
"Neither","2006","Hamburg","Rural Area","","","",""
"Neither","2006","Lower Saxony","Urban Area","","","",""
"Neither","2006","Lower Saxony","Rural Area","","","",""
"Neither","2006","Bremen","Urban Area","","","",""
"Neither","2006","Bremen","Rural Area","","","",""
"Neither","2006","North Rhine-Westphalia","Urban Area","","","",""
"Neither","2006","North Rhine-Westphalia","Rural Area","","","",""
"Neither","2006","Hesse","Urban Area","","","",""
"Neither","2006","Hesse","Rural Area","","","",""
"Neither","2006","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Neither","2006","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Neither","2006","Baden-Württemberg","Urban Area","","","",""
"Neither","2006","Baden-Württemberg","Rural Area","","","",""
"Neither","2006","Bavaria","Urban Area","","","",""
"Neither","2006","Bavaria","Rural Area","","","",""
"Neither","2006","Berlin","Urban Area","","","",""
"Neither","2006","Berlin","Rural Area","","","",""
"Neither","2006","Brandenburg","Urban Area","","","",""
"Neither","2006","Brandenburg","Rural Area","","","",""
"Neither","2006","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Neither","2006","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Neither","2006","Saxony","Urban Area","","","",""
"Neither","2006","Saxony","Rural Area","","","",""
"Neither","2006","Saxony-Anhalt","Urban Area","","","",""
"Neither","2006","Saxony-Anhalt","Rural Area","","","",""
"Neither","2006","Thuringia","Urban Area","","","",""
"Neither","2006","Thuringia","Rural Area","","","",""
"Public health insurance","2007","Schleswig-Holstein","Urban Area","213","0.879233327112014","0.839159865943121","0.919306788280907"
"Public health insurance","2007","Schleswig-Holstein","Rural Area","309","0.878447116435315","0.84455065003575","0.91234358283488"
"Public health insurance","2007","Hamburg","Urban Area","249","0.898765468755521","0.864285889865312","0.93324504764573"
"Public health insurance","2007","Hamburg","Rural Area","","","",""
"Public health insurance","2007","Lower Saxony","Urban Area","742","0.862126900943242","0.839677262071069","0.884576539815415"
"Public health insurance","2007","Lower Saxony","Rural Area","804","0.909727877033934","0.891047034684801","0.928408719383067"
"Public health insurance","2007","Bremen","Urban Area","130","0.936807171084882","0.89747495416098","0.976139388008784"
"Public health insurance","2007","Bremen","Rural Area","","","",""
"Public health insurance","2007","North Rhine-Westphalia","Urban Area","3373","0.875547384360651","0.86539862200401","0.885696146717293"
"Public health insurance","2007","North Rhine-Westphalia","Rural Area","90","0.916684603189116","0.863053021266398","0.970316185111835"
"Public health insurance","2007","Hesse","Urban Area","914","0.860736214407246","0.8406118582521","0.880860570562393"
"Public health insurance","2007","Hesse","Rural Area","208","0.881064439672162","0.840446968965965","0.921681910378358"
"Public health insurance","2007","Rhineland-Palatinate,Saarland","Urban Area","747","0.868797019666626","0.846590902880515","0.891003136452737"
"Public health insurance","2007","Rhineland-Palatinate,Saarland","Rural Area","235","0.869918410920281","0.830795055145293","0.909041766695268"
"Public health insurance","2007","Baden-Württemberg","Urban Area","1916","0.886588717547167","0.873512588244095","0.899664846850239"
"Public health insurance","2007","Baden-Württemberg","Rural Area","180","0.846775743728638","0.799178180867182","0.894373306590094"
"Public health insurance","2007","Bavaria","Urban Area","1149","0.840522257797585","0.821459408507125","0.859585107088045"
"Public health insurance","2007","Bavaria","Rural Area","1272","0.860857723702931","0.843549690274821","0.878165757131041"
"Public health insurance","2007","Berlin","Urban Area","625","0.891433707539227","0.869139639536333","0.913727775542122"
"Public health insurance","2007","Berlin","Rural Area","","","",""
"Public health insurance","2007","Brandenburg","Urban Area","65","0.956534141861871","0.910387316812709","1.00268096691103"
"Public health insurance","2007","Brandenburg","Rural Area","733","0.938075899257982","0.921204973933855","0.954946824582108"
"Public health insurance","2007","Mecklenburg-Western Pomerania","Urban Area","57","0.888634621495764","0.81156294296625","0.965706300025277"
"Public health insurance","2007","Mecklenburg-Western Pomerania","Rural Area","402","0.933314223135113","0.910030129029594","0.956598317240631"
"Public health insurance","2007","Saxony","Urban Area","708","0.958317876007606","0.94407108975563","0.972564662259582"
"Public health insurance","2007","Saxony","Rural Area","687","0.929141113977696","0.910691313102439","0.947590914852954"
"Public health insurance","2007","Saxony-Anhalt","Urban Area","203","0.925929757383572","0.891480290282715","0.960379224484428"
"Public health insurance","2007","Saxony-Anhalt","Rural Area","610","0.960044224344807","0.944964410140947","0.975124038548667"
"Public health insurance","2007","Thuringia","Urban Area","246","0.929162453902596","0.898331649714408","0.959993258090784"
"Public health insurance","2007","Thuringia","Rural Area","601","0.941503580187402","0.923364375741573","0.959642784633231"
"Private health insurance","2007","Schleswig-Holstein","Urban Area","41","0.120766672887986","0.0806932117190933","0.160840134056879"
"Private health insurance","2007","Schleswig-Holstein","Rural Area","48","0.121552883564685","0.0876564171651205","0.15544934996425"
"Private health insurance","2007","Hamburg","Urban Area","45","0.101234531244479","0.0667549523542703","0.135714110134688"
"Private health insurance","2007","Hamburg","Rural Area","","","",""
"Private health insurance","2007","Lower Saxony","Urban Area","164","0.137873099056758","0.115423460184585","0.160322737928931"
"Private health insurance","2007","Lower Saxony","Rural Area","100","0.0902721229660657","0.0715912806169325","0.108952965315199"
"Private health insurance","2007","Bremen","Urban Area","17","","",""
"Private health insurance","2007","Bremen","Rural Area","","","",""
"Private health insurance","2007","North Rhine-Westphalia","Urban Area","691","0.124452615639348","0.114303853282707","0.13460137799599"
"Private health insurance","2007","North Rhine-Westphalia","Rural Area","12","","",""
"Private health insurance","2007","Hesse","Urban Area","223","0.139263785592754","0.119139429437607","0.1593881417479"
"Private health insurance","2007","Hesse","Rural Area","36","0.118935560327838","0.078318089621642","0.159553031034035"
"Private health insurance","2007","Rhineland-Palatinate,Saarland","Urban Area","141","0.131202980333374","0.108996863547263","0.153409097119485"
"Private health insurance","2007","Rhineland-Palatinate,Saarland","Rural Area","49","0.130081589079719","0.0909582333047317","0.169204944854707"
"Private health insurance","2007","Baden-Württemberg","Urban Area","343","0.113411282452833","0.100335153149761","0.126487411755905"
"Private health insurance","2007","Baden-Württemberg","Rural Area","40","0.153224256271362","0.105626693409906","0.200821819132818"
"Private health insurance","2007","Bavaria","Urban Area","268","0.159477742202415","0.140414892911955","0.178540591492875"
"Private health insurance","2007","Bavaria","Rural Area","264","0.139142276297069","0.121834242868959","0.156450309725179"
"Private health insurance","2007","Berlin","Urban Area","123","0.108566292460773","0.0862722244578783","0.130860360463667"
"Private health insurance","2007","Berlin","Rural Area","","","",""
"Private health insurance","2007","Brandenburg","Urban Area","10","","",""
"Private health insurance","2007","Brandenburg","Rural Area","51","0.0619241007420184","0.0450531754178917","0.0787950260661451"
"Private health insurance","2007","Mecklenburg-Western Pomerania","Urban Area","7","","",""
"Private health insurance","2007","Mecklenburg-Western Pomerania","Rural Area","39","0.0666857768648876","0.0434016827593687","0.0899698709704064"
"Private health insurance","2007","Saxony","Urban Area","48","0.0416821239923939","0.027435337740418","0.0559289102443698"
"Private health insurance","2007","Saxony","Rural Area","56","0.0708588860223035","0.0524090851470461","0.089308686897561"
"Private health insurance","2007","Saxony-Anhalt","Urban Area","19","","",""
"Private health insurance","2007","Saxony-Anhalt","Rural Area","38","0.0399557756551926","0.0248759614513326","0.0550355898590526"
"Private health insurance","2007","Thuringia","Urban Area","20","","",""
"Private health insurance","2007","Thuringia","Rural Area","42","0.058496419812598","0.0403572153667687","0.0766356242584272"
"Neither","2007","Schleswig-Holstein","Urban Area","","","",""
"Neither","2007","Schleswig-Holstein","Rural Area","","","",""
"Neither","2007","Hamburg","Urban Area","","","",""
"Neither","2007","Hamburg","Rural Area","","","",""
"Neither","2007","Lower Saxony","Urban Area","","","",""
"Neither","2007","Lower Saxony","Rural Area","","","",""
"Neither","2007","Bremen","Urban Area","","","",""
"Neither","2007","Bremen","Rural Area","","","",""
"Neither","2007","North Rhine-Westphalia","Urban Area","","","",""
"Neither","2007","North Rhine-Westphalia","Rural Area","","","",""
"Neither","2007","Hesse","Urban Area","","","",""
"Neither","2007","Hesse","Rural Area","","","",""
"Neither","2007","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Neither","2007","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Neither","2007","Baden-Württemberg","Urban Area","","","",""
"Neither","2007","Baden-Württemberg","Rural Area","","","",""
"Neither","2007","Bavaria","Urban Area","","","",""
"Neither","2007","Bavaria","Rural Area","","","",""
"Neither","2007","Berlin","Urban Area","","","",""
