"ple0097","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Private health insurance","2011","Part Time","direct migration background","35","0.0472843052863034","0.0333244224183642","0.0612441881542427","2"
"Private health insurance","2011","Not Working","no migration background","1011","0.110489164958353","0.103803293549818","0.117175036366889","2"
"Private health insurance","2011","Part Time","indirect migration background","25","","","","2"
"Public health insurance","2011","Not Working","indirect migration background","374","0.962565421267839","0.943774128421179","0.981356714114499","1"
"Public health insurance","2011","Not Working","direct migration background","1248","0.95962724706501","0.948943963335988","0.970310530794032","1"
"Public health insurance","2011","Not Working","no migration background","7435","0.889510835041647","0.882824963633111","0.896196706450182","1"
"Public health insurance","2011","Part Time","indirect migration background","405","0.93754242581347","0.914670544733828","0.960414306893112","1"
"Public health insurance","2011","Part Time","direct migration background","853","0.952715694713697","0.938755811845757","0.966675577581636","1"
"Public health insurance","2011","Full Time","no migration background","7300","0.822628211871126","0.814773510158561","0.830482913583691","1"
"Public health insurance","2011","Full Time","direct migration background","967","0.901292464938569","0.883260014113832","0.919324915763306","1"
"Public health insurance","2011","Part Time","no migration background","5638","0.896873045491953","0.889391084766726","0.90435500621718","1"
"Public health insurance","2011","Full Time","indirect migration background","415","0.910521956763712","0.884933883042484","0.93611003048494","1"
"Neither","2012","Full Time","direct migration background","","","","","3"
"Neither","2012","Full Time","indirect migration background","","","","","3"
"Neither","2012","Part Time","no migration background","","","","","3"
"Neither","2012","Part Time","direct migration background","","","","","3"
"Neither","2012","Part Time","indirect migration background","","","","","3"
"Neither","2012","Not Working","no migration background","","","","","3"
"Neither","2012","Not Working","direct migration background","","","","","3"
"Neither","2012","Not Working","indirect migration background","","","","","3"
"Neither","2012","Full Time","no migration background","","","","","3"
"Private health insurance","2012","Full Time","no migration background","1710","0.176283115306466","0.168345817509367","0.184220413103564","2"
"Private health insurance","2012","Full Time","direct migration background","78","0.0830513541928902","0.0665164353354595","0.0995862730503209","2"
"Private health insurance","2012","Full Time","indirect migration background","70","0.10221218734259","0.0756066757936884","0.128817698891492","2"
"Private health insurance","2012","Part Time","no migration background","668","0.110260897094042","0.102464492909295","0.118057301278788","2"
"Private health insurance","2012","Not Working","direct migration background","41","0.0324495930391801","0.0222484743569546","0.0426507117214055","2"
"Private health insurance","2012","Not Working","indirect migration background","16","","","","2"
"Private health insurance","2012","Not Working","no migration background","1043","0.113740577440521","0.106916324565292","0.12056483031575","2"
"Private health insurance","2012","Part Time","direct migration background","27","","","","2"
"Private health insurance","2012","Part Time","indirect migration background","19","","","","2"
"Public health insurance","2012","Not Working","indirect migration background","325","0.95974917050282","0.938888071140141","0.980610269865499","1"
"Public health insurance","2012","Not Working","direct migration background","1118","0.96755040696082","0.957349288278594","0.977751525643045","1"
"Public health insurance","2012","Not Working","no migration background","7272","0.886259422559479","0.87943516968425","0.893083675434708","1"
"Public health insurance","2012","Part Time","indirect migration background","421","0.945087796142556","0.923801883894181","0.966373708390931","1"
"Public health insurance","2012","Part Time","direct migration background","795","0.960592560301264","0.947291970447541","0.973893150154986","1"
"Public health insurance","2012","Part Time","no migration background","5532","0.889739102905959","0.881942698721212","0.897535507090705","1"
"Public health insurance","2012","Full Time","indirect migration background","428","0.89778781265741","0.871182301108508","0.924393324206311","1"
"Public health insurance","2012","Full Time","direct migration background","992","0.91694864580711","0.900413726949679","0.93348356466454","1"
"Public health insurance","2012","Full Time","no migration background","7144","0.823716884693535","0.815779586896436","0.831654182490633","1"
"Neither","2013","Full Time","no migration background","","","","","3"
"Neither","2013","Full Time","direct migration background","","","","","3"
"Neither","2013","Full Time","indirect migration background","","","","","3"
"Neither","2013","Part Time","no migration background","","","","","3"
"Neither","2013","Part Time","direct migration background","","","","","3"
"Neither","2013","Part Time","indirect migration background","","","","","3"
"Neither","2013","Not Working","no migration background","","","","","3"
"Neither","2013","Not Working","direct migration background","","","","","3"
"Neither","2013","Not Working","indirect migration background","","","","","3"
"Private health insurance","2013","Full Time","indirect migration background","64","0.121364583932248","0.0921818556868591","0.150547312177637","2"
"Private health insurance","2013","Full Time","direct migration background","68","0.0904426157293113","0.0722424428686211","0.108642788590002","2"
"Private health insurance","2013","Full Time","no migration background","1567","0.176760396654058","0.168542872466114","0.184977920842002","2"
"Private health insurance","2013","Part Time","no migration background","631","0.10590914984621","0.0981144207117964","0.113703878980623","2"
"Private health insurance","2013","Not Working","indirect migration background","56","0.0439801230403718","0.0325900870521216","0.0553701590286221","2"
"Private health insurance","2013","Not Working","direct migration background","126","0.0340418609108484","0.0288354201392726","0.0392483016824242","2"
"Private health insurance","2013","Not Working","no migration background","1036","0.123090234289059","0.115853260144612","0.130327208433507","2"
"Private health insurance","2013","Part Time","indirect migration background","16","","","","2"
"Private health insurance","2013","Part Time","direct migration background","20","","","","2"
"Public health insurance","2013","Not Working","indirect migration background","1189","0.956019876959628","0.944629840971378","0.967409912947878","1"
"Public health insurance","2013","Not Working","direct migration background","4534","0.965958139089152","0.960751698317576","0.971164579860727","1"
"Public health insurance","2013","Not Working","no migration background","6881","0.876909765710941","0.869672791566494","0.884146739855388","1"
"Public health insurance","2013","Part Time","indirect migration background","390","0.96380952422491","0.945642749645542","0.981976298804278","1"
"Public health insurance","2013","Full Time","indirect migration background","417","0.878635416067752","0.849452687822363","0.907818144313141","1"
"Public health insurance","2013","Part Time","no migration background","5356","0.89409085015379","0.886296121019377","0.901885579288204","1"
"Public health insurance","2013","Full Time","no migration background","6711","0.823239603345942","0.815022079157998","0.831457127533886","1"
"Public health insurance","2013","Full Time","direct migration background","886","0.909557384270689","0.891357211409999","0.927757557131379","1"
"Public health insurance","2013","Part Time","direct migration background","762","0.966267919597715","0.953614291719859","0.97892154747557","1"
"Neither","2014","Full Time","no migration background","","","","","3"
"Neither","2014","Full Time","direct migration background","","","","","3"
"Neither","2014","Full Time","indirect migration background","","","","","3"
"Neither","2014","Part Time","no migration background","","","","","3"
"Neither","2014","Part Time","direct migration background","","","","","3"
"Neither","2014","Part Time","indirect migration background","","","","","3"
"Neither","2014","Not Working","no migration background","","","","","3"
"Neither","2014","Not Working","direct migration background","","","","","3"
"Neither","2014","Not Working","indirect migration background","","","","","3"
"Private health insurance","2014","Full Time","indirect migration background","72","0.0962318530270787","0.074569978603908","0.117893727450249","2"
"Private health insurance","2014","Full Time","direct migration background","101","0.0819991269216508","0.0694697510088494","0.0945285028344522","2"
"Private health insurance","2014","Full Time","no migration background","1434","0.177406195016847","0.168851376237861","0.185961013795832","2"
"Private health insurance","2014","Not Working","indirect migration background","18","","","","2"
"Private health insurance","2014","Not Working","direct migration background","41","0.0367755416525262","0.0278575640740732","0.0456935192309792","2"
"Private health insurance","2014","Part Time","no migration background","572","0.106797169723328","0.098576196164527","0.115018143282128","2"
"Private health insurance","2014","Not Working","no migration background","940","0.119164595944497","0.1116518557286","0.126677336160394","2"
"Private health insurance","2014","Part Time","indirect migration background","18","","","","2"
"Private health insurance","2014","Part Time","direct migration background","33","0.020744288394587","0.0137009094113065","0.0277876673778675","2"
"Public health insurance","2014","Not Working","indirect migration background","498","0.961891515282084","0.945372006565634","0.978411023998533","1"
"Public health insurance","2014","Not Working","direct migration background","1670","0.963224458347474","0.954306480769021","0.972142435925927","1"
"Public health insurance","2014","Not Working","no migration background","6204","0.880835404055503","0.873322663839606","0.8883481442714","1"
"Public health insurance","2014","Part Time","indirect migration background","547","0.981405184357172","0.970266241410718","0.992544127303626","1"
"Public health insurance","2014","Part Time","direct migration background","1540","0.979255711605413","0.972212332622132","0.986299090588694","1"
"Public health insurance","2014","Full Time","no migration background","6226","0.822593804983153","0.814038986204168","0.831148623762139","1"
"Public health insurance","2014","Part Time","no migration background","4850","0.893202830276672","0.884981856717872","0.901423803835473","1"
"Public health insurance","2014","Full Time","direct migration background","1741","0.918000873078349","0.905471497165548","0.930530248991151","1"
"Public health insurance","2014","Full Time","indirect migration background","640","0.903768146972921","0.882106272549751","0.925430021396092","1"
"Neither","2015","Full Time","indirect migration background","","","","","3"
"Neither","2015","Part Time","no migration background","","","","","3"
"Neither","2015","Part Time","direct migration background","","","","","3"
"Neither","2015","Part Time","indirect migration background","","","","","3"
"Neither","2015","Not Working","no migration background","","","","","3"
"Neither","2015","Not Working","direct migration background","","","","","3"
"Neither","2015","Not Working","indirect migration background","","","","","3"
"Neither","2015","Full Time","direct migration background","","","","","3"
"Neither","2015","Full Time","no migration background","","","","","3"
"Private health insurance","2015","Full Time","indirect migration background","61","0.0895120879341293","0.0676493083201413","0.111374867548117","2"
"Private health insurance","2015","Full Time","direct migration background","89","0.0780930626309616","0.0650271318569273","0.0911589934049958","2"
"Private health insurance","2015","Full Time","no migration background","1337","0.182130544204402","0.173232953861655","0.191028134547149","2"
"Private health insurance","2015","Not Working","direct migration background","66","0.0245353917844484","0.0189375542043195","0.0301332293645774","2"
"Private health insurance","2015","Not Working","indirect migration background","18","","","","2"
"Private health insurance","2015","Part Time","no migration background","544","0.097969114870566","0.089907104097046","0.106031125644086","2"
"Private health insurance","2015","Not Working","no migration background","963","0.131486947141654","0.123473203518656","0.139500690764653","2"
"Private health insurance","2015","Part Time","indirect migration background","25","","","","2"
"Private health insurance","2015","Part Time","direct migration background","30","0.023786102276641","0.0157258811517761","0.0318463234015058","2"
"Public health insurance","2015","Not Working","indirect migration background","480","0.949634955222908","0.930427210376924","0.968842700068891","1"
"Public health insurance","2015","Not Working","direct migration background","2868","0.975464608215552","0.969866770635423","0.981062445795681","1"
"Public health insurance","2015","Not Working","no migration background","5868","0.868513052858346","0.860499309235347","0.876526796481344","1"
"Public health insurance","2015","Part Time","indirect migration background","505","0.966370168630802","0.951022434809191","0.981717902452413","1"
"Public health insurance","2015","Part Time","direct migration background","1343","0.976213897723359","0.968153676598494","0.984274118848224","1"
"Public health insurance","2015","Full Time","direct migration background","1531","0.921906937369038","0.908841006595004","0.934972868143073","1"
"Public health insurance","2015","Part Time","no migration background","4679","0.902030885129434","0.893968874355914","0.910092895902954","1"
"Public health insurance","2015","Full Time","no migration background","5891","0.817869455795598","0.808971865452851","0.826767046138345","1"
"Public health insurance","2015","Full Time","indirect migration background","594","0.910487912065871","0.888625132451883","0.932350691679859","1"
"Neither","2016","Full Time","direct migration background","","","","","3"
"Neither","2016","Full Time","indirect migration background","","","","","3"
"Neither","2016","Part Time","no migration background","","","","","3"
"Neither","2016","Part Time","direct migration background","","","","","3"
"Neither","2016","Part Time","indirect migration background","","","","","3"
"Neither","2016","Not Working","no migration background","","","","","3"
"Neither","2016","Not Working","direct migration background","","","","","3"
"Neither","2016","Not Working","indirect migration background","","","","","3"
"Neither","2016","Full Time","no migration background","","","","","3"
"Private health insurance","2016","Full Time","direct migration background","87","0.0700383612577186","0.058316579716347","0.0817601427990902","2"
"Private health insurance","2016","Full Time","no migration background","1196","0.169380410190641","0.160417066443322","0.178343753937961","2"
"Private health insurance","2016","Full Time","indirect migration background","61","0.100820004408901","0.0773274584226707","0.124312550395131","2"
"Private health insurance","2016","Not Working","direct migration background","28","","","","2"
"Private health insurance","2016","Not Working","indirect migration background","20","","","","2"
"Private health insurance","2016","Not Working","no migration background","901","0.131993305699774","0.123639033951072","0.140347577448476","2"
"Private health insurance","2016","Part Time","no migration background","544","0.104337648261616","0.0957765125379678","0.112898783985265","2"
"Private health insurance","2016","Part Time","indirect migration background","18","","","","2"
"Private health insurance","2016","Part Time","direct migration background","31","0.0210676836366519","0.0139160195246307","0.0282193477486732","2"
"Public health insurance","2016","Not Working","indirect migration background","398","0.917993482190996","0.891690563978985","0.944296400403007","1"
"Public health insurance","2016","Not Working","direct migration background","1495","0.983466378709872","0.977062222879242","0.989870534540501","1"
"Public health insurance","2016","Not Working","no migration background","5405","0.868006694300226","0.859652422551524","0.876360966048928","1"
"Public health insurance","2016","Part Time","indirect migration background","500","0.968945000996255","0.954006791898332","0.983883210094179","1"
"Public health insurance","2016","Part Time","direct migration background","1518","0.978932316363348","0.971780652251327","0.986083980475369","1"
"Public health insurance","2016","Part Time","no migration background","4354","0.895662351738384","0.887101216014735","0.904223487462032","1"
"Public health insurance","2016","Full Time","indirect migration background","570","0.899179995591099","0.875687449604869","0.922672541577329","1"
"Public health insurance","2016","Full Time","direct migration background","1734","0.929961638742281","0.91823985720091","0.941683420283653","1"
"Public health insurance","2016","Full Time","no migration background","5531","0.830619589809359","0.821656246062039","0.839582933556678","1"
"Neither","2017","Full Time","no migration background","","","","","3"
"Neither","2017","Full Time","direct migration background","","","","","3"
"Neither","2017","Full Time","indirect migration background","","","","","3"
"Neither","2017","Part Time","no migration background","","","","","3"
"Neither","2017","Part Time","direct migration background","","","","","3"
"Neither","2017","Part Time","indirect migration background","","","","","3"
"Neither","2017","Not Working","no migration background","","","","","3"
"Neither","2017","Not Working","direct migration background","","","","","3"
"Neither","2017","Not Working","indirect migration background","","","","","3"
"Private health insurance","2017","Full Time","no migration background","1364","0.16568287189056","0.157520369583838","0.173845374197283","2"
"Private health insurance","2017","Full Time","indirect migration background","79","0.123752208530206","0.098495226939216","0.149009190121195","2"
"Private health insurance","2017","Full Time","direct migration background","74","0.0591486680061872","0.048136954051839","0.0701603819605355","2"
"Private health insurance","2017","Not Working","indirect migration background","23","","","","2"
"Private health insurance","2017","Not Working","no migration background","1000","0.138193302854331","0.129955064404394","0.146431541304269","2"
"Private health insurance","2017","Not Working","direct migration background","37","0.0225864079418891","0.0148746906662575","0.0302981252175207","2"
"Private health insurance","2017","Part Time","indirect migration background","22","","","","2"
"Private health insurance","2017","Part Time","no migration background","595","0.102130450379412","0.0941864835868244","0.110074417172","2"
"Private health insurance","2017","Part Time","direct migration background","33","0.0208845374874099","0.0135670427369798","0.0282020322378401","2"
"Public health insurance","2017","Not Working","indirect migration background","426","0.939778002135935","0.91777331806569","0.96178268620618","1"
"Public health insurance","2017","Not Working","direct migration background","1389","0.977413592058111","0.969701874782479","0.985125309333742","1"
"Public health insurance","2017","Not Working","no migration background","5741","0.861806697145669","0.853568458695731","0.870044935595606","1"
"Public health insurance","2017","Part Time","indirect migration background","588","0.966882634027969","0.952682320043431","0.981082948012506","1"
"Public health insurance","2017","Part Time","direct migration background","1434","0.97911546251259","0.97179796776216","0.98643295726302","1"
"Public health insurance","2017","Part Time","no migration background","4987","0.897869549620588","0.889925582828","0.905813516413176","1"
"Public health insurance","2017","Full Time","indirect migration background","574","0.876247791469794","0.850990809878804","0.901504773060784","1"
"Public health insurance","2017","Full Time","direct migration background","1689","0.940851331993813","0.929839618039464","0.951863045948161","1"
"Public health insurance","2017","Full Time","no migration background","6606","0.83431712810944","0.826154625802717","0.842479630416162","1"
"Neither","2018","Full Time","no migration background","","","","","3"
"Neither","2018","Full Time","direct migration background","","","","","3"
"Neither","2018","Full Time","indirect migration background","","","","","3"
"Neither","2018","Part Time","no migration background","","","","","3"
"Neither","2018","Part Time","direct migration background","","","","","3"
"Neither","2018","Part Time","indirect migration background","","","","","3"
"Neither","2018","Not Working","no migration background","","","","","3"
"Neither","2018","Not Working","direct migration background","","","","","3"
"Neither","2018","Not Working","indirect migration background","","","","","3"
"Private health insurance","2018","Full Time","no migration background","1244","0.159917596532841","0.151654292764435","0.168180900301247","2"
"Private health insurance","2018","Full Time","direct migration background","69","0.059704548897853","0.0483474911858834","0.0710616066098227","2"
"Private health insurance","2018","Full Time","indirect migration background","70","0.0985676381282334","0.0763103510295723","0.120824925226895","2"
"Private health insurance","2018","Not Working","indirect migration background","15","","","","2"
"Private health insurance","2018","Not Working","direct migration background","31","0.0298080690730343","0.0207533663905531","0.0388627717555155","2"
"Private health insurance","2018","Not Working","no migration background","964","0.142726200228808","0.134244749308173","0.151207651149444","2"
"Private health insurance","2018","Part Time","indirect migration background","25","","","","2"
"Private health insurance","2018","Part Time","direct migration background","31","0.0252541402539013","0.017070571484476","0.0334377090233267","2"
"Private health insurance","2018","Part Time","no migration background","549","0.101231516488862","0.0932692651298125","0.109193767847912","2"
"Public health insurance","2018","Not Working","indirect migration background","388","0.949667935021659","0.928322558028886","0.971013312014432","1"
"Public health insurance","2018","Not Working","direct migration background","1324","0.970191930926966","0.961137228244484","0.979246633609447","1"
"Public health insurance","2018","Not Working","no migration background","5570","0.857273799771192","0.848792348850556","0.865755250691827","1"
"Public health insurance","2018","Part Time","indirect migration background","594","0.96813411796165","0.954297386855051","0.981970849068249","1"
"Public health insurance","2018","Part Time","direct migration background","1381","0.974745859746099","0.966562290976673","0.982929428515524","1"
"Public health insurance","2018","Part Time","no migration background","4964","0.898768483511138","0.890806232152088","0.906730734870188","1"
"Public health insurance","2018","Full Time","indirect migration background","619","0.901432361871767","0.879175074773105","0.923689648970428","1"
"Public health insurance","2018","Full Time","direct migration background","1603","0.940295451102147","0.928938393390177","0.951652508814117","1"
"Public health insurance","2018","Full Time","no migration background","6314","0.840082403467159","0.831819099698753","0.848345707235565","1"
"Neither","2019","Full Time","no migration background","","","","","3"
"Neither","2019","Full Time","direct migration background","","","","","3"
"Neither","2019","Full Time","indirect migration background","","","","","3"
"Neither","2019","Part Time","no migration background","","","","","3"
"Neither","2019","Part Time","direct migration background","","","","","3"
"Neither","2019","Part Time","indirect migration background","","","","","3"
"Neither","2019","Not Working","no migration background","","","","","3"
"Neither","2019","Not Working","direct migration background","","","","","3"
"Neither","2019","Not Working","indirect migration background","","","","","3"
"Private health insurance","2019","Full Time","no migration background","1880","0.158762089356086","0.150874706636197","0.166649472075974","2"
"Private health insurance","2019","Full Time","direct migration background","123","0.0584413983549237","0.0466681272072666","0.0702146695025809","2"
"Private health insurance","2019","Not Working","direct migration background","45","0.0399152916227047","0.0284963579685264","0.051334225276883","2"
"Private health insurance","2019","Not Working","no migration background","1099","0.147012973919152","0.138456059428052","0.155569888410253","2"
"Private health insurance","2019","Not Working","indirect migration background","23","","","","2"
"Private health insurance","2019","Full Time","indirect migration background","116","0.109282325358117","0.0864774005471419","0.132087250169093","2"
"Private health insurance","2019","Part Time","indirect migration background","35","0.028138992344858","0.0148514103394919","0.0414265743502241","2"
"Private health insurance","2019","Part Time","direct migration background","36","0.0345551069070346","0.0242036288353979","0.0449065849786713","2"
"Private health insurance","2019","Part Time","no migration background","651","0.0999551404087633","0.0919832166953233","0.107927064122203","2"
"Public health insurance","2019","Not Working","indirect migration background","366","0.944899518666896","0.922224701152372","0.96757433618142","1"
"Public health insurance","2019","Not Working","direct migration background","1084","0.960084708377295","0.948665774723117","0.971503642031474","1"
"Public health insurance","2019","Not Working","no migration background","5480","0.852987026080848","0.844430111589748","0.861543940571948","1"
"Public health insurance","2019","Part Time","indirect migration background","560","0.971861007655142","0.958573425649776","0.985148589660508","1"
"Public health insurance","2019","Part Time","direct migration background","1160","0.965444893092965","0.955093415021329","0.975796371164602","1"
"Public health insurance","2019","Part Time","no migration background","4787","0.900044859591237","0.892072935877797","0.908016783304677","1"
"Public health insurance","2019","Full Time","indirect migration background","603","0.890717674641882","0.867912749830907","0.913522599452858","1"
"Public health insurance","2019","Full Time","direct migration background","1402","0.941558601645076","0.929785330497419","0.953331872792733","1"
"Public health insurance","2019","Full Time","no migration background","6367","0.841237910643914","0.833350527924026","0.849125293363803","1"
