"ple0097","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Public health insurance","2010","16-34 y.","Full Time","2272","0.909501510953777","0.898246441557066","0.920756580350487","1"
"Public health insurance","2010","16-34 y.","Part Time","1868","0.933483478472275","0.922600783898563","0.944366173045987","1"
"Neither","2011","16-34 y.","Not Working","","","","","3"
"Neither","2011","35-65 y.","Full Time","","","","","3"
"Neither","2011","35-65 y.","Part Time","","","","","3"
"Neither","2011","35-65 y.","Not Working","","","","","3"
"Neither","2011","66 and older","Full Time","","","","","3"
"Neither","2011","66 and older","Part Time","","","","","3"
"Neither","2011","66 and older","Not Working","","","","","3"
"Neither","2011","16-34 y.","Part Time","","","","","3"
"Neither","2011","16-34 y.","Full Time","","","","","3"
"Private health insurance","2011","16-34 y.","Part Time","161","0.0829359173591511","0.0713775932594609","0.0944942414588413","2"
"Private health insurance","2011","35-65 y.","Full Time","1705","0.196415432567477","0.187739445092729","0.205091420042225","2"
"Private health insurance","2011","16-34 y.","Not Working","178","0.097951034453741","0.0852918804579818","0.1106101884495","2"
"Private health insurance","2011","16-34 y.","Full Time","205","0.0802992280264545","0.0696380606643715","0.0909603953885375","2"
"Private health insurance","2011","66 and older","Part Time","81","0.203898820603604","0.159961019317687","0.247836621889522","2"
"Private health insurance","2011","66 and older","Not Working","609","0.100645335433509","0.0921527124080935","0.109137958458924","2"
"Private health insurance","2011","35-65 y.","Part Time","527","0.0844472230322898","0.0768567623552459","0.0920376837093336","2"
"Private health insurance","2011","66 and older","Full Time","22","","","","2"
"Private health insurance","2011","35-65 y.","Not Working","298","0.0963919111941811","0.0861712269312976","0.106612595457065","2"
"Public health insurance","2011","66 and older","Not Working","4212","0.899354664566491","0.890862041541076","0.907847287591907","1"
"Public health insurance","2011","66 and older","Part Time","242","0.796101179396396","0.752163378110478","0.840038980682313","1"
"Public health insurance","2011","66 and older","Full Time","41","0.721294950177702","0.610579894957581","0.832010005397823","1"
"Public health insurance","2011","35-65 y.","Not Working","2905","0.903608088805819","0.893387404542935","0.913828773068702","1"
"Public health insurance","2011","35-65 y.","Part Time","4628","0.91555277696771","0.907962316290666","0.923143237644754","1"
"Public health insurance","2011","16-34 y.","Full Time","2291","0.919700771973545","0.909039604611462","0.930361939335628","1"
"Public health insurance","2011","16-34 y.","Part Time","2026","0.917064082640849","0.905505758541159","0.928622406740539","1"
"Public health insurance","2011","35-65 y.","Full Time","6350","0.803584567432523","0.794908579957775","0.812260554907271","1"
"Public health insurance","2011","16-34 y.","Not Working","1940","0.902048965546259","0.8893898115505","0.914708119542018","1"
"Neither","2012","16-34 y.","Part Time","","","","","3"
"Neither","2012","16-34 y.","Not Working","","","","","3"
"Neither","2012","35-65 y.","Full Time","","","","","3"
"Neither","2012","35-65 y.","Part Time","","","","","3"
"Neither","2012","35-65 y.","Not Working","","","","","3"
"Neither","2012","66 and older","Full Time","","","","","3"
"Neither","2012","66 and older","Part Time","","","","","3"
"Neither","2012","66 and older","Not Working","","","","","3"
"Neither","2012","16-34 y.","Full Time","","","","","3"
"Private health insurance","2012","16-34 y.","Full Time","189","0.0861543232941369","0.0749911370252823","0.0973175095629914","2"
"Private health insurance","2012","16-34 y.","Part Time","145","0.08259309261669","0.0706246096473487","0.0945615755860314","2"
"Private health insurance","2012","16-34 y.","Not Working","147","0.0811177829351514","0.0687896984683513","0.0934458674019515","2"
"Private health insurance","2012","35-65 y.","Full Time","1643","0.189787368721686","0.181155607314548","0.198419130128824","2"
"Private health insurance","2012","66 and older","Part Time","83","0.218603110818128","0.175365813352959","0.261840408283296","2"
"Private health insurance","2012","66 and older","Not Working","663","0.110447964244111","0.101617369654441","0.119278558833782","2"
"Private health insurance","2012","66 and older","Full Time","26","","","","2"
"Private health insurance","2012","35-65 y.","Part Time","486","0.0883949510649888","0.0805880967427896","0.0962018053871881","2"
"Private health insurance","2012","35-65 y.","Not Working","290","0.0893285860140707","0.0792737574457444","0.0993834145823971","2"
"Public health insurance","2012","66 and older","Not Working","4177","0.889552035755889","0.880721441166218","0.898382630345559","1"
"Public health insurance","2012","66 and older","Part Time","268","0.781396889181872","0.738159591716704","0.824634186647041","1"
"Public health insurance","2012","66 and older","Full Time","41","0.725736412919593","0.618908628215543","0.832564197623643","1"
"Public health insurance","2012","35-65 y.","Not Working","2801","0.910671413985929","0.900616585417603","0.920726242554256","1"
"Public health insurance","2012","35-65 y.","Part Time","4593","0.911605048935011","0.903798194612812","0.91941190325721","1"
"Public health insurance","2012","35-65 y.","Full Time","6285","0.810212631278314","0.801580869871176","0.818844392685452","1"
"Public health insurance","2012","16-34 y.","Not Working","1737","0.918882217064849","0.906554132598049","0.931210301531649","1"
"Public health insurance","2012","16-34 y.","Part Time","1887","0.91740690738331","0.905438424413969","0.929375390352651","1"
"Public health insurance","2012","16-34 y.","Full Time","2238","0.913845676705863","0.902682490437008","0.925008862974718","1"
"Neither","2013","16-34 y.","Full Time","","","","","3"
"Neither","2013","16-34 y.","Part Time","","","","","3"
"Neither","2013","16-34 y.","Not Working","","","","","3"
"Neither","2013","35-65 y.","Full Time","","","","","3"
"Neither","2013","35-65 y.","Part Time","","","","","3"
"Neither","2013","35-65 y.","Not Working","","","","","3"
"Neither","2013","66 and older","Full Time","","","","","3"
"Neither","2013","66 and older","Part Time","","","","","3"
"Neither","2013","66 and older","Not Working","","","","","3"
"Private health insurance","2013","16-34 y.","Not Working","199","0.0757535020778131","0.0673093214754799","0.0841976826801464","2"
"Private health insurance","2013","16-34 y.","Part Time","120","0.0710517928174671","0.0594785236248956","0.0826250620100386","2"
"Private health insurance","2013","16-34 y.","Full Time","168","0.0937443124734295","0.0815618996282287","0.10592672531863","2"
"Private health insurance","2013","35-65 y.","Full Time","1507","0.1921772212442","0.183234989848312","0.201119452640089","2"
"Private health insurance","2013","66 and older","Not Working","648","0.119170577334088","0.109882321581608","0.128458833086569","2"
"Private health insurance","2013","66 and older","Part Time","91","0.204539045147462","0.163983164302822","0.245094925992101","2"
"Private health insurance","2013","66 and older","Full Time","24","","","","2"
"Private health insurance","2013","35-65 y.","Not Working","371","0.0816638749660389","0.0743434838201358","0.0889842661119421","2"
"Private health insurance","2013","35-65 y.","Part Time","456","0.0920057152732188","0.0839145625629694","0.100096867983468","2"
"Public health insurance","2013","66 and older","Not Working","4026","0.880829422665912","0.871541166913431","0.890117678418393","1"
"Public health insurance","2013","66 and older","Part Time","289","0.795460954852538","0.754905074007899","0.836016835697178","1"
"Public health insurance","2013","66 and older","Full Time","32","0.642617262200169","0.517101849894628","0.768132674505709","1"
"Public health insurance","2013","35-65 y.","Not Working","5005","0.918336125033961","0.911015733888058","0.925656516179864","1"
"Public health insurance","2013","16-34 y.","Not Working","3573","0.924246497922187","0.915802317319854","0.93269067852452","1"
"Public health insurance","2013","35-65 y.","Full Time","5951","0.8078227787558","0.798880547359911","0.816765010151688","1"
"Public health insurance","2013","16-34 y.","Full Time","2031","0.906255687526571","0.89407327468137","0.918438100371771","1"
"Public health insurance","2013","16-34 y.","Part Time","1773","0.928948207182533","0.917374937989961","0.940521476375104","1"
"Public health insurance","2013","35-65 y.","Part Time","4446","0.907994284726781","0.899903132016532","0.91608543743703","1"
"Neither","2014","16-34 y.","Full Time","","","","","3"
"Neither","2014","16-34 y.","Part Time","","","","","3"
"Neither","2014","16-34 y.","Not Working","","","","","3"
"Neither","2014","35-65 y.","Full Time","","","","","3"
"Neither","2014","35-65 y.","Part Time","","","","","3"
"Neither","2014","35-65 y.","Not Working","","","","","3"
"Neither","2014","66 and older","Full Time","","","","","3"
"Neither","2014","66 and older","Part Time","","","","","3"
"Neither","2014","66 and older","Not Working","","","","","3"
"Private health insurance","2014","16-34 y.","Not Working","123","0.0703532446109407","0.0590052139388673","0.0817012752830141","2"
"Private health insurance","2014","16-34 y.","Part Time","116","0.0616574832627527","0.051471289055687","0.0718436774698183","2"
"Private health insurance","2014","16-34 y.","Full Time","174","0.0857929326473603","0.0747461555730971","0.0968397097216235","2"
"Private health insurance","2014","66 and older","Not Working","644","0.123547096858107","0.113960347335366","0.133133846380847","2"
"Private health insurance","2014","66 and older","Part Time","82","0.198586674270399","0.159344219285319","0.237829129255479","2"
"Private health insurance","2014","35-65 y.","Full Time","1402","0.186814978685918","0.178088295475688","0.195541661896147","2"
"Private health insurance","2014","66 and older","Full Time","31","0.42676331362729","0.319709611030238","0.533817016224343","2"
"Private health insurance","2014","35-65 y.","Not Working","232","0.0815635277512463","0.0715917775817475","0.0915352779207451","2"
"Private health insurance","2014","35-65 y.","Part Time","425","0.0836944366573588","0.0760345659829084","0.0913543073318091","2"
"Public health insurance","2014","66 and older","Not Working","3882","0.876452903141894","0.866866153619153","0.886039652664634","1"
"Public health insurance","2014","66 and older","Part Time","315","0.801413325729601","0.762170870744521","0.840655780714681","1"
"Public health insurance","2014","66 and older","Full Time","51","0.57323668637271","0.466182983775657","0.680290388969762","1"
"Public health insurance","2014","35-65 y.","Not Working","2662","0.918436472248754","0.908464722079255","0.928408222418252","1"
"Public health insurance","2014","35-65 y.","Part Time","4596","0.916305563342641","0.908645692668191","0.923965434017092","1"
"Public health insurance","2014","16-34 y.","Full Time","2295","0.91420706735264","0.903160290278377","0.925253844426903","1"
"Public health insurance","2014","35-65 y.","Full Time","6261","0.813185021314082","0.804458338103853","0.821911704524312","1"
"Public health insurance","2014","16-34 y.","Part Time","2026","0.938342516737247","0.928156322530182","0.948528710944313","1"
"Public health insurance","2014","16-34 y.","Not Working","1828","0.929646755389059","0.918298724716986","0.940994786061133","1"
"Neither","2015","16-34 y.","Not Working","","","","","3"
"Neither","2015","35-65 y.","Full Time","","","","","3"
"Neither","2015","35-65 y.","Part Time","","","","","3"
"Neither","2015","35-65 y.","Not Working","","","","","3"
"Neither","2015","66 and older","Full Time","","","","","3"
"Neither","2015","66 and older","Part Time","","","","","3"
"Neither","2015","66 and older","Not Working","","","","","3"
"Neither","2015","16-34 y.","Part Time","","","","","3"
"Neither","2015","16-34 y.","Full Time","","","","","3"
"Private health insurance","2015","16-34 y.","Not Working","152","0.079163816866382","0.0687029542422869","0.0896246794904771","2"
"Private health insurance","2015","16-34 y.","Part Time","109","0.0593987988379493","0.048877949961083","0.0699196477148157","2"
"Private health insurance","2015","16-34 y.","Full Time","159","0.0942144311147863","0.0820046777886664","0.106424184440906","2"
"Private health insurance","2015","66 and older","Part Time","84","0.203714115102325","0.165646213960438","0.241782016244213","2"
"Private health insurance","2015","66 and older","Not Working","673","0.133235081522476","0.123249419865754","0.143220743179198","2"
"Private health insurance","2015","35-65 y.","Full Time","1299","0.1866794386936","0.17769028571853","0.195668591668669","2"
"Private health insurance","2015","66 and older","Full Time","29","","","","2"
"Private health insurance","2015","35-65 y.","Not Working","222","0.0789161417128641","0.069654134767538","0.0881781486581901","2"
"Private health insurance","2015","35-65 y.","Part Time","406","0.0769779748304931","0.0694031815000522","0.084552768160934","2"
"Public health insurance","2015","66 and older","Not Working","3776","0.866764918477524","0.856779256820802","0.876750580134246","1"
"Public health insurance","2015","66 and older","Part Time","346","0.796285884897675","0.758217983755787","0.834353786039562","1"
"Public health insurance","2015","66 and older","Full Time","57","0.617919872695096","0.515226558107453","0.720613187282738","1"
"Public health insurance","2015","35-65 y.","Not Working","3033","0.921083858287136","0.91182185134181","0.930345865232462","1"
"Public health insurance","2015","35-65 y.","Part Time","4351","0.923022025169507","0.915447231839066","0.930596818499948","1"
"Public health insurance","2015","16-34 y.","Part Time","1830","0.940601201162051","0.930080352285184","0.951122050038917","1"
"Public health insurance","2015","35-65 y.","Full Time","5919","0.813320561306401","0.804331408331331","0.82230971428147","1"
"Public health insurance","2015","16-34 y.","Full Time","2040","0.905785568885214","0.893575815559094","0.917995322211334","1"
"Public health insurance","2015","16-34 y.","Not Working","2407","0.920836183133618","0.910375320509523","0.931297045757713","1"
"Neither","2016","16-34 y.","Part Time","","","","","3"
"Neither","2016","16-34 y.","Not Working","","","","","3"
"Neither","2016","35-65 y.","Full Time","","","","","3"
"Neither","2016","35-65 y.","Part Time","","","","","3"
"Neither","2016","35-65 y.","Not Working","","","","","3"
"Neither","2016","66 and older","Full Time","","","","","3"
"Neither","2016","66 and older","Part Time","","","","","3"
"Neither","2016","66 and older","Not Working","","","","","3"
"Neither","2016","16-34 y.","Full Time","","","","","3"
"Private health insurance","2016","16-34 y.","Part Time","112","0.0709601460404176","0.059517030609706","0.0824032614711292","2"
"Private health insurance","2016","16-34 y.","Full Time","147","0.0858649457595385","0.0739698074073948","0.0977600841116821","2"
"Private health insurance","2016","16-34 y.","Not Working","103","0.0765235362577166","0.0635060458494228","0.0895410266660103","2"
"Private health insurance","2016","66 and older","Part Time","82","0.168983516064574","0.132929717077742","0.205037315051407","2"
"Private health insurance","2016","66 and older","Not Working","677","0.137926049467483","0.127589503480772","0.148262595454193","2"
"Private health insurance","2016","66 and older","Full Time","33","0.317689563505084","0.220415012243761","0.414964114766408","2"
"Private health insurance","2016","35-65 y.","Full Time","1164","0.172731748939534","0.163850935742229","0.18161256213684","2"
"Private health insurance","2016","35-65 y.","Not Working","169","0.076620550094541","0.0659118525312445","0.0873292476578374","2"
"Private health insurance","2016","35-65 y.","Part Time","399","0.0803975590872528","0.0725535754257383","0.0882415427487672","2"
"Public health insurance","2016","66 and older","Not Working","3598","0.862073950532517","0.851737404545807","0.872410496519228","1"
"Public health insurance","2016","66 and older","Part Time","333","0.831016483935426","0.794962684948593","0.867070282922258","1"
"Public health insurance","2016","66 and older","Full Time","55","0.682310436494916","0.585035885233592","0.779584987756239","1"
"Public health insurance","2016","35-65 y.","Not Working","2201","0.923379449905459","0.912670752342162","0.934088147468755","1"
"Public health insurance","2016","35-65 y.","Part Time","4217","0.919602440912747","0.911758457251233","0.927446424574262","1"
"Public health insurance","2016","35-65 y.","Full Time","5796","0.827268251060465","0.81838743786316","0.836149064257771","1"
"Public health insurance","2016","16-34 y.","Not Working","1499","0.923476463742283","0.91045897333399","0.936493954150577","1"
"Public health insurance","2016","16-34 y.","Part Time","1822","0.929039853959582","0.917596738528871","0.940482969390294","1"
"Public health insurance","2016","16-34 y.","Full Time","1984","0.914135054240462","0.902239915888318","0.926030192592605","1"
"Neither","2017","16-34 y.","Full Time","","","","","3"
"Neither","2017","16-34 y.","Part Time","","","","","3"
"Neither","2017","16-34 y.","Not Working","","","","","3"
"Neither","2017","35-65 y.","Full Time","","","","","3"
"Neither","2017","35-65 y.","Part Time","","","","","3"
"Neither","2017","35-65 y.","Not Working","","","","","3"
"Neither","2017","66 and older","Full Time","","","","","3"
"Neither","2017","66 and older","Part Time","","","","","3"
"Neither","2017","66 and older","Not Working","","","","","3"
"Private health insurance","2017","16-34 y.","Full Time","181","0.0876791279531849","0.0764753549652635","0.0988829009411062","2"
"Private health insurance","2017","16-34 y.","Not Working","126","0.070849361990721","0.058780001275569","0.0829187227058729","2"
"Private health insurance","2017","16-34 y.","Part Time","119","0.0622758148697997","0.0517712838046129","0.0727803459349865","2"
"Private health insurance","2017","66 and older","Not Working","734","0.14501713824391","0.13464467988566","0.15538959660216","2"
"Private health insurance","2017","66 and older","Full Time","30","0.284857231538721","0.191087410320453","0.378627052756989","2"
"Private health insurance","2017","66 and older","Part Time","109","0.199266313564527","0.164666472531981","0.233866154597073","2"
"Private health insurance","2017","35-65 y.","Not Working","200","0.0811249687885854","0.0703204653130926","0.0919294722640783","2"
"Private health insurance","2017","35-65 y.","Full Time","1306","0.169267515854998","0.160971714708655","0.177563317001342","2"
"Private health insurance","2017","35-65 y.","Part Time","422","0.074798919381895","0.0675889493982059","0.0820088893655841","2"
"Public health insurance","2017","66 and older","Not Working","3693","0.85498286175609","0.84461040339784","0.86535532011434","1"
"Public health insurance","2017","66 and older","Part Time","403","0.800733686435473","0.766133845402927","0.835333527468019","1"
"Public health insurance","2017","66 and older","Full Time","59","0.715142768461279","0.621372947243011","0.808912589679547","1"
"Public health insurance","2017","35-65 y.","Not Working","2253","0.918875031211415","0.908070527735922","0.929679534686907","1"
"Public health insurance","2017","35-65 y.","Part Time","4692","0.925201080618105","0.917991110634416","0.932411050601794","1"
"Public health insurance","2017","35-65 y.","Full Time","6543","0.830732484145002","0.822436682998658","0.839028285291345","1"
"Public health insurance","2017","16-34 y.","Not Working","1610","0.929150638009279","0.917081277294127","0.941219998724431","1"
"Public health insurance","2017","16-34 y.","Part Time","1914","0.9377241851302","0.927219654065014","0.948228716195387","1"
"Public health insurance","2017","16-34 y.","Full Time","2267","0.912320872046815","0.901117099058894","0.923524645034736","1"
"Neither","2018","16-34 y.","Full Time","","","","","3"
"Neither","2018","16-34 y.","Part Time","","","","","3"
"Neither","2018","16-34 y.","Not Working","","","","","3"
"Neither","2018","35-65 y.","Full Time","","","","","3"
"Neither","2018","35-65 y.","Part Time","","","","","3"
"Neither","2018","35-65 y.","Not Working","","","","","3"
"Neither","2018","66 and older","Full Time","","","","","3"
"Neither","2018","66 and older","Part Time","","","","","3"
"Neither","2018","66 and older","Not Working","","","","","3"
"Private health insurance","2018","16-34 y.","Full Time","169","0.0812869203869756","0.0702428359798462","0.092331004794105","2"
"Private health insurance","2018","16-34 y.","Part Time","120","0.0735114801762906","0.0623309838883445","0.0846919764642367","2"
"Private health insurance","2018","16-34 y.","Not Working","108","0.0785363985000249","0.0652801866891317","0.0917926103109181","2"
"Private health insurance","2018","66 and older","Not Working","740","0.147168769971146","0.136751610510033","0.15758592943226","2"
"Private health insurance","2018","66 and older","Part Time","104","0.187844401065101","0.154465351400079","0.221223450730122","2"
"Private health insurance","2018","66 and older","Full Time","28","","","","2"
"Private health insurance","2018","35-65 y.","Not Working","162","0.0810784549189679","0.069842388959705","0.0923145208782309","2"
"Private health insurance","2018","35-65 y.","Part Time","381","0.0700821504300151","0.0629524550413987","0.0772118458186315","2"
"Private health insurance","2018","35-65 y.","Full Time","1186","0.160146683612872","0.151833370460089","0.168459996765655","2"
"Public health insurance","2018","66 and older","Not Working","3703","0.852831230028854","0.84241407056774","0.863248389489967","1"
"Public health insurance","2018","66 and older","Part Time","422","0.812155598934899","0.778776549269878","0.84553464859992","1"
"Public health insurance","2018","66 and older","Full Time","63","0.677051915069581","0.580978166305306","0.773125663833855","1"
"Public health insurance","2018","35-65 y.","Not Working","2105","0.918921545081032","0.907685479121769","0.930157611040295","1"
"Public health insurance","2018","35-65 y.","Part Time","4544","0.929917849569985","0.922788154181369","0.937047544958601","1"
"Public health insurance","2018","35-65 y.","Full Time","6290","0.839853316387128","0.831540003234345","0.848166629539911","1"
"Public health insurance","2018","16-34 y.","Not Working","1474","0.921463601499975","0.908207389689082","0.934719813310868","1"
"Public health insurance","2018","16-34 y.","Part Time","1973","0.926488519823709","0.915308023535763","0.937669016111656","1"
"Public health insurance","2018","16-34 y.","Full Time","2183","0.918713079613024","0.907668995205895","0.929757164020154","1"
"Neither","2019","16-34 y.","Full Time","","","","","3"
"Neither","2019","16-34 y.","Part Time","","","","","3"
"Neither","2019","16-34 y.","Not Working","","","","","3"
"Neither","2019","35-65 y.","Full Time","","","","","3"
"Neither","2019","35-65 y.","Part Time","","","","","3"
"Neither","2019","35-65 y.","Not Working","","","","","3"
"Neither","2019","66 and older","Full Time","","","","","3"
"Neither","2019","66 and older","Part Time","","","","","3"
"Neither","2019","66 and older","Not Working","","","","","3"
"Private health insurance","2019","16-34 y.","Full Time","167","0.0778423913822704","0.0665068075309149","0.0891779752336258","2"
"Private health insurance","2019","16-34 y.","Part Time","125","0.0732537204544651","0.0614159429369419","0.0850914979719882","2"
"Private health insurance","2019","66 and older","Part Time","140","0.174928813226373","0.144805421374987","0.205052205077759","2"
"Private health insurance","2019","66 and older","Full Time","114","0.360048527119575","0.29746674701558","0.422630307223571","2"
"Private health insurance","2019","66 and older","Not Working","796","0.150243671959199","0.13968962440682","0.160797719511578","2"
"Private health insurance","2019","16-34 y.","Not Working","134","0.0989916852802291","0.0834691716031191","0.114514198957339","2"
"Private health insurance","2019","35-65 y.","Not Working","237","0.0896468724819085","0.0779001571776731","0.101393587786144","2"
"Private health insurance","2019","35-65 y.","Part Time","457","0.0720651633194328","0.0647165915067662","0.0794137351320994","2"
"Private health insurance","2019","35-65 y.","Full Time","1838","0.159011060939585","0.151056693844225","0.166965428034945","2"
"Public health insurance","2019","66 and older","Not Working","3607","0.849756328040801","0.839202280488422","0.86031037559318","1"
"Public health insurance","2019","66 and older","Part Time","471","0.825071186773627","0.794947794922241","0.855194578625013","1"
"Public health insurance","2019","66 and older","Full Time","112","0.639951472880425","0.577369692776429","0.70253325298442","1"
"Public health insurance","2019","35-65 y.","Not Working","2035","0.910353127518091","0.898606412213856","0.922099842822327","1"
"Public health insurance","2019","35-65 y.","Part Time","4300","0.927934836680567","0.920586264867901","0.935283408493234","1"
"Public health insurance","2019","35-65 y.","Full Time","6281","0.840988939060415","0.833034571965055","0.848943306155775","1"
"Public health insurance","2019","16-34 y.","Not Working","1288","0.901008314719771","0.885485801042661","0.916530828396881","1"
"Public health insurance","2019","16-34 y.","Part Time","1736","0.926746279545535","0.914908502028012","0.938584057063058","1"
"Public health insurance","2019","16-34 y.","Full Time","1979","0.92215760861773","0.910822024766374","0.933493192469085","1"
