"ple0097","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2010","(1a) inadequately completed","349","0.960449421171722","0.940231911736688","0.980666930606755"
"Public health insurance","2010","(1b) general elementary school","1855","0.985107786796558","0.97965297712005","0.990562596473067"
"Public health insurance","2010","(1c) basic vocational qualification","5339","0.950447512074791","0.944786254442711","0.956108769706871"
"Public health insurance","2010","(2b) intermediate general qualification","607","0.970559155804179","0.957338457216869","0.98377985439149"
"Public health insurance","2010","(2a) intermediate vocational","5590","0.889520193130184","0.881701866570419","0.897338519689949"
"Public health insurance","2010","(2c_gen) general maturity certificate","783","0.863400518716886","0.841221161602954","0.885579875830819"
"Public health insurance","2010","(2c_voc) vocational maturity certificate","1900","0.874118914850206","0.860110443716508","0.888127385983904"
"Public health insurance","2010","(3a) lower tertiary education","1510","0.798976562552855","0.781147615685515","0.816805509420195"
"Public health insurance","2010","(3b) higher tertiary education","2090","0.631630365890942","0.61549478514366","0.647765946638224"
"Private health insurance","2010","(0) in school","81","0.170604500361187","0.134500432036092","0.206708568686283"
"Private health insurance","2010","(1a) inadequately completed","8","","",""
"Private health insurance","2010","(1b) general elementary school","39","0.0148922132034418","0.00943740352693311","0.0203470228799505"
"Private health insurance","2010","(1c) basic vocational qualification","306","0.0495524879252092","0.0438912302931291","0.0552137455572893"
"Private health insurance","2010","(2b) intermediate general qualification","21","","",""
"Private health insurance","2010","(2a) intermediate vocational","586","0.110479806869816","0.102661480310051","0.118298133429581"
"Private health insurance","2010","(2c_gen) general maturity certificate","138","0.136599481283114","0.114420124169181","0.158778838397046"
"Private health insurance","2010","(2c_voc) vocational maturity certificate","254","0.125881085149794","0.111872614016096","0.139889556283492"
"Private health insurance","2010","(3a) lower tertiary education","431","0.201023437447145","0.183194490579805","0.218852384314485"
"Private health insurance","2010","(3b) higher tertiary education","1343","0.368369634109058","0.352234053361776","0.384505214856341"
"Neither","2010","(0) in school","","","",""
"Neither","2010","(1a) inadequately completed","","","",""
"Neither","2010","(1b) general elementary school","","","",""
"Neither","2010","(1c) basic vocational qualification","","","",""
"Neither","2010","(2b) intermediate general qualification","","","",""
"Neither","2010","(2a) intermediate vocational","","","",""
"Neither","2010","(2c_gen) general maturity certificate","","","",""
"Neither","2010","(2c_voc) vocational maturity certificate","","","",""
"Neither","2010","(3a) lower tertiary education","","","",""
"Neither","2010","(3b) higher tertiary education","","","",""
"Public health insurance","2011","(0) in school","391","0.805226560182395","0.769536980479091","0.840916139885699"
"Public health insurance","2011","(1a) inadequately completed","415","0.960518408846755","0.942047667644895","0.978989150048615"
"Public health insurance","2011","(1b) general elementary school","2217","0.979361840872759","0.973509502902132","0.985214178843385"
"Public health insurance","2011","(1c) basic vocational qualification","6328","0.94050017647004","0.934835431249812","0.946164921690267"
"Public health insurance","2011","(2b) intermediate general qualification","735","0.966265426025104","0.953496531013443","0.979034321036766"
"Public health insurance","2011","(2a) intermediate vocational","6485","0.897174632807638","0.890139863153671","0.904209402461606"
"Public health insurance","2011","(2c_gen) general maturity certificate","958","0.868593536822128","0.848860425965278","0.888326647678978"
"Public health insurance","2011","(2c_voc) vocational maturity certificate","2241","0.878181303728662","0.865398439875677","0.890964167581646"
"Public health insurance","2011","(3a) lower tertiary education","1719","0.778590246598845","0.761377024163178","0.795803469034513"
"Public health insurance","2011","(3b) higher tertiary education","2434","0.640716624990633","0.625803232062471","0.655630017918795"
"Private health insurance","2011","(0) in school","82","0.194773439817605","0.159083860114301","0.230463019520909"
"Private health insurance","2011","(1a) inadequately completed","12","","",""
"Private health insurance","2011","(1b) general elementary school","50","0.0206381591272411","0.0147858211566146","0.0264904970978675"
"Private health insurance","2011","(1c) basic vocational qualification","371","0.0594998235299605","0.0538350783097327","0.0651645687501882"
"Private health insurance","2011","(2b) intermediate general qualification","33","0.0337345739748958","0.0209656789632342","0.0465034689865574"
"Private health insurance","2011","(2a) intermediate vocational","676","0.102825367192362","0.0957905975383941","0.109860136846329"
"Private health insurance","2011","(2c_gen) general maturity certificate","168","0.131406463177872","0.111673352321022","0.151139574034722"
"Private health insurance","2011","(2c_voc) vocational maturity certificate","274","0.121818696271338","0.109035832418354","0.134601560124323"
"Private health insurance","2011","(3a) lower tertiary education","516","0.221409753401155","0.204196530965487","0.238622975836822"
"Private health insurance","2011","(3b) higher tertiary education","1542","0.359283375009367","0.344369982081205","0.374196767937529"
"Neither","2011","(0) in school","","","",""
"Neither","2011","(1a) inadequately completed","","","",""
"Neither","2011","(1b) general elementary school","","","",""
"Neither","2011","(1c) basic vocational qualification","","","",""
"Neither","2011","(2b) intermediate general qualification","","","",""
"Neither","2011","(2a) intermediate vocational","","","",""
"Neither","2011","(2c_gen) general maturity certificate","","","",""
"Neither","2011","(2c_voc) vocational maturity certificate","","","",""
"Neither","2011","(3a) lower tertiary education","","","",""
"Neither","2011","(3b) higher tertiary education","","","",""
"Public health insurance","2012","(0) in school","401","0.837920920540183","0.804849420105755","0.870992420974611"
"Public health insurance","2012","(1a) inadequately completed","409","0.961428463590697","0.94298964733935","0.979867279842043"
"Public health insurance","2012","(1b) general elementary school","2160","0.980945331114893","0.975242747499648","0.986647914730139"
"Public health insurance","2012","(1c) basic vocational qualification","6130","0.944587243715527","0.939024562757518","0.950149924673536"
"Public health insurance","2012","(2b) intermediate general qualification","720","0.940327802939227","0.923541964985613","0.957113640892842"
"Public health insurance","2012","(2a) intermediate vocational","6337","0.899139320622826","0.892079658064202","0.906198983181451"
"Public health insurance","2012","(2c_gen) general maturity certificate","947","0.884207882755683","0.865264414147205","0.903151351364161"
"Public health insurance","2012","(2c_voc) vocational maturity certificate","2194","0.874216867003721","0.861139497076232","0.887294236931211"
"Public health insurance","2012","(3a) lower tertiary education","1714","0.773948051624128","0.75658391918042","0.791312184067837"
"Public health insurance","2012","(3b) higher tertiary education","2427","0.636920142863603","0.621868176479223","0.651972109247984"
"Private health insurance","2012","(0) in school","76","0.162079079459817","0.129007579025389","0.195150579894245"
"Private health insurance","2012","(1a) inadequately completed","10","","",""
"Private health insurance","2012","(1b) general elementary school","48","0.0190546688851068","0.0133520852698613","0.0247572525003523"
"Private health insurance","2012","(1c) basic vocational qualification","368","0.0554127562844732","0.0498500753264642","0.0609754372424821"
"Private health insurance","2012","(2b) intermediate general qualification","45","0.0596721970607724","0.0428863591071582","0.0764580350143867"
"Private health insurance","2012","(2a) intermediate vocational","653","0.100860679377174","0.0938010168185492","0.107920341935798"
"Private health insurance","2012","(2c_gen) general maturity certificate","149","0.115792117244317","0.0968486486358388","0.134735585852795"
"Private health insurance","2012","(2c_voc) vocational maturity certificate","276","0.125783132996278","0.112705763068789","0.138860502923768"
"Private health insurance","2012","(3a) lower tertiary education","515","0.226051948375872","0.208687815932163","0.24341608081958"
"Private health insurance","2012","(3b) higher tertiary education","1494","0.363079857136397","0.348027890752017","0.378131823520777"
"Neither","2012","(0) in school","","","",""
"Neither","2012","(1a) inadequately completed","","","",""
"Neither","2012","(1b) general elementary school","","","",""
"Neither","2012","(1c) basic vocational qualification","","","",""
"Neither","2012","(2b) intermediate general qualification","","","",""
"Neither","2012","(2a) intermediate vocational","","","",""
"Neither","2012","(2c_gen) general maturity certificate","","","",""
"Neither","2012","(2c_voc) vocational maturity certificate","","","",""
"Neither","2012","(3a) lower tertiary education","","","",""
"Neither","2012","(3b) higher tertiary education","","","",""
"Public health insurance","2013","(0) in school","574","0.859505812765703","0.832477756424599","0.886533869106807"
"Public health insurance","2013","(1a) inadequately completed","660","0.952200087452012","0.93614136827219","0.968258806631834"
"Public health insurance","2013","(1b) general elementary school","2792","0.980454216818219","0.975361118109499","0.985547315526938"
"Public health insurance","2013","(1c) basic vocational qualification","6315","0.945109915732538","0.939630710403915","0.950589121061161"
"Public health insurance","2013","(2b) intermediate general qualification","915","0.951695252750527","0.938075366661613","0.965315138839442"
"Public health insurance","2013","(2a) intermediate vocational","6238","0.897371521499309","0.890181256318963","0.904561786679655"
"Public health insurance","2013","(2c_gen) general maturity certificate","1452","0.89391922124603","0.878891317843616","0.908947124648445"
"Public health insurance","2013","(2c_voc) vocational maturity certificate","2596","0.882263811816235","0.870468410106464","0.894059213526005"
"Public health insurance","2013","(3a) lower tertiary education","1696","0.771939885749595","0.754403023697399","0.789476747801792"
"Public health insurance","2013","(3b) higher tertiary education","3159","0.645986850788448","0.632268427375944","0.659705274200951"
"Private health insurance","2013","(0) in school","61","0.140494187234297","0.113466130893193","0.167522243575401"
"Private health insurance","2013","(1a) inadequately completed","18","","",""
"Private health insurance","2013","(1b) general elementary school","46","0.0195457831817814","0.0144526844730618","0.0246388818905009"
"Private health insurance","2013","(1c) basic vocational qualification","323","0.0548900842674618","0.0494108789388388","0.0603692895960848"
"Private health insurance","2013","(2b) intermediate general qualification","37","0.0483047472494726","0.0346848611605582","0.061924633338387"
"Private health insurance","2013","(2a) intermediate vocational","605","0.102628478500691","0.0954382133203451","0.109818743681037"
"Private health insurance","2013","(2c_gen) general maturity certificate","161","0.10608077875397","0.091052875351555","0.121108682156384"
"Private health insurance","2013","(2c_voc) vocational maturity certificate","272","0.117736188183765","0.105940786473995","0.129531589893536"
"Private health insurance","2013","(3a) lower tertiary education","503","0.228060114250404","0.210523252198208","0.245596976302601"
"Private health insurance","2013","(3b) higher tertiary education","1509","0.354013149211553","0.340294725799049","0.367731572624056"
"Neither","2013","(0) in school","","","",""
"Neither","2013","(1a) inadequately completed","","","",""
"Neither","2013","(1b) general elementary school","","","",""
"Neither","2013","(1c) basic vocational qualification","","","",""
"Neither","2013","(2b) intermediate general qualification","","","",""
"Neither","2013","(2a) intermediate vocational","","","",""
"Neither","2013","(2c_gen) general maturity certificate","","","",""
"Neither","2013","(2c_voc) vocational maturity certificate","","","",""
"Neither","2013","(3a) lower tertiary education","","","",""
"Neither","2013","(3b) higher tertiary education","","","",""
"Public health insurance","2014","(0) in school","415","0.889686546699834","0.860900956092529","0.918472137307138"
"Public health insurance","2014","(1a) inadequately completed","529","0.943268326370925","0.923829096073357","0.962707556668493"
"Public health insurance","2014","(1b) general elementary school","2322","0.979864945292317","0.974206352011454","0.98552353857318"
"Public health insurance","2014","(1c) basic vocational qualification","5567","0.94112142651726","0.935101106728666","0.947141746305854"
"Public health insurance","2014","(2b) intermediate general qualification","770","0.948008656941465","0.932729150224065","0.963288163658865"
"Public health insurance","2014","(2a) intermediate vocational","5548","0.905531554166008","0.898177977031089","0.912885131300927"
"Public health insurance","2014","(2c_gen) general maturity certificate","1304","0.896740709701766","0.881094350555882","0.912387068847651"
"Public health insurance","2014","(2c_voc) vocational maturity certificate","2274","0.898077924677507","0.886246707861915","0.9099091414931"
"Public health insurance","2014","(3a) lower tertiary education","1580","0.766269242416109","0.747895626595281","0.784642858236938"
"Public health insurance","2014","(3b) higher tertiary education","2825","0.655585040437769","0.641197167283386","0.669972913592153"
"Private health insurance","2014","(0) in school","40","0.110313453300166","0.0815278626928619","0.139099043907471"
"Private health insurance","2014","(1a) inadequately completed","15","","",""
"Private health insurance","2014","(1b) general elementary school","45","0.0201350547076833","0.0144764614268203","0.0257936479885463"
"Private health insurance","2014","(1c) basic vocational qualification","306","0.0588785734827398","0.0528582536941458","0.0648988932713337"
"Private health insurance","2014","(2b) intermediate general qualification","41","0.0519913430585351","0.0367118363411353","0.0672708497759349"
"Private health insurance","2014","(2a) intermediate vocational","529","0.0944684458339921","0.0871148686990734","0.101822022968911"
"Private health insurance","2014","(2c_gen) general maturity certificate","149","0.103259290298234","0.0876129311523493","0.118905649444118"
"Private health insurance","2014","(2c_voc) vocational maturity certificate","238","0.101922075322492","0.0900908585069002","0.113753292138085"
"Private health insurance","2014","(3a) lower tertiary education","458","0.233730757583891","0.215357141763062","0.252104373404719"
"Private health insurance","2014","(3b) higher tertiary education","1365","0.344414959562231","0.330027086407847","0.358802832716614"
"Neither","2014","(0) in school","","","",""
"Neither","2014","(1a) inadequately completed","","","",""
"Neither","2014","(1b) general elementary school","","","",""
"Neither","2014","(1c) basic vocational qualification","","","",""
"Neither","2014","(2b) intermediate general qualification","","","",""
"Neither","2014","(2a) intermediate vocational","","","",""
"Neither","2014","(2c_gen) general maturity certificate","","","",""
"Neither","2014","(2c_voc) vocational maturity certificate","","","",""
"Neither","2014","(3a) lower tertiary education","","","",""
"Neither","2014","(3b) higher tertiary education","","","",""
"Public health insurance","2015","(0) in school","341","0.887593115680744","0.855917882020444","0.919268349341043"
"Public health insurance","2015","(1a) inadequately completed","577","0.956206418704149","0.939680275875546","0.972732561532752"
"Public health insurance","2015","(1b) general elementary school","2230","0.979571084968338","0.973756837794394","0.985385332142282"
"Public health insurance","2015","(1c) basic vocational qualification","5306","0.944101929669426","0.938078723307736","0.950125136031117"
"Public health insurance","2015","(2b) intermediate general qualification","726","0.947808781394506","0.932048046785661","0.963569516003351"
"Public health insurance","2015","(2a) intermediate vocational","5293","0.900020910854499","0.892306270671945","0.907735551037053"
"Public health insurance","2015","(2c_gen) general maturity certificate","1416","0.892521757213561","0.877196551819741","0.90784696260738"
"Public health insurance","2015","(2c_voc) vocational maturity certificate","2375","0.886509104065725","0.874344902248342","0.898673305883109"
"Public health insurance","2015","(3a) lower tertiary education","1521","0.770209903575176","0.751551814058951","0.788867993091401"
"Public health insurance","2015","(3b) higher tertiary education","3155","0.665368867479676","0.651557722033024","0.679180012926328"
"Private health insurance","2015","(0) in school","41","0.112406884319256","0.0807316506589565","0.144082117979556"
"Private health insurance","2015","(1a) inadequately completed","12","","",""
"Private health insurance","2015","(1b) general elementary school","44","0.0204289150316619","0.0146146678577182","0.0262431622056056"
"Private health insurance","2015","(1c) basic vocational qualification","282","0.0558980703305737","0.0498748639688834","0.0619212766922639"
"Private health insurance","2015","(2b) intermediate general qualification","39","0.0521912186054936","0.0364304839966487","0.0679519532143386"
"Private health insurance","2015","(2a) intermediate vocational","515","0.0999790891455007","0.0922644489629468","0.107693729328055"
"Private health insurance","2015","(2c_gen) general maturity certificate","153","0.107478242786439","0.0921530373926198","0.122803448180259"
"Private health insurance","2015","(2c_voc) vocational maturity certificate","237","0.113490895934275","0.101326694116891","0.125655097751658"
"Private health insurance","2015","(3a) lower tertiary education","432","0.229790096424824","0.211132006908599","0.248448185941049"
"Private health insurance","2015","(3b) higher tertiary education","1329","0.334631132520324","0.320819987073672","0.348442277966977"
"Neither","2015","(0) in school","","","",""
"Neither","2015","(1a) inadequately completed","","","",""
"Neither","2015","(1b) general elementary school","","","",""
"Neither","2015","(1c) basic vocational qualification","","","",""
"Neither","2015","(2b) intermediate general qualification","","","",""
"Neither","2015","(2a) intermediate vocational","","","",""
"Neither","2015","(2c_gen) general maturity certificate","","","",""
"Neither","2015","(2c_voc) vocational maturity certificate","","","",""
"Neither","2015","(3a) lower tertiary education","","","",""
"Neither","2015","(3b) higher tertiary education","","","",""
"Public health insurance","2016","(0) in school","295","0.855899687717188","0.818515139483192","0.893284235951185"
"Public health insurance","2016","(1a) inadequately completed","484","0.958892911037842","0.941349705361825","0.976436116713859"
"Public health insurance","2016","(1b) general elementary school","1922","0.979591111483762","0.97332983376105","0.985852389206473"
"Public health insurance","2016","(1c) basic vocational qualification","4837","0.945010447138049","0.938748564243249","0.951272330032849"
"Public health insurance","2016","(2b) intermediate general qualification","662","0.945246432885911","0.928381359482541","0.962111506289282"
"Public health insurance","2016","(2a) intermediate vocational","4875","0.905559757729973","0.897720576272901","0.913398939187044"
"Public health insurance","2016","(2c_gen) general maturity certificate","1160","0.886500040293796","0.869102418884497","0.903897661703095"
"Public health insurance","2016","(2c_voc) vocational maturity certificate","2241","0.906795307605095","0.895281281248524","0.918309333961667"
"Public health insurance","2016","(3a) lower tertiary education","1418","0.756158563012535","0.736506478769058","0.775810647256012"
"Public health insurance","2016","(3b) higher tertiary education","2835","0.67911292228499","0.664801167600548","0.693424676969431"
"Private health insurance","2016","(0) in school","44","0.144100312282812","0.106715764048815","0.181484860516808"
"Private health insurance","2016","(1a) inadequately completed","8","","",""
"Private health insurance","2016","(1b) general elementary school","37","0.0204088885162385","0.0141476107935269","0.02667016623895"
"Private health insurance","2016","(1c) basic vocational qualification","254","0.0549895528619512","0.0487276699671512","0.0612514357567512"
"Private health insurance","2016","(2b) intermediate general qualification","37","0.0547535671140885","0.0378884937107181","0.071618640517459"
"Private health insurance","2016","(2a) intermediate vocational","471","0.0944402422700273","0.0866010608129557","0.102279423727099"
"Private health insurance","2016","(2c_gen) general maturity certificate","117","0.113499959706204","0.0961023382969044","0.130897581115503"
"Private health insurance","2016","(2c_voc) vocational maturity certificate","208","0.0932046923949045","0.0816906660383333","0.104718718751476"
"Private health insurance","2016","(3a) lower tertiary education","416","0.243841436987465","0.224189352743988","0.263493521230942"
"Private health insurance","2016","(3b) higher tertiary education","1252","0.32088707771501","0.306575323030569","0.335198832399452"
"Neither","2016","(0) in school","","","",""
"Neither","2016","(1a) inadequately completed","","","",""
"Neither","2016","(1b) general elementary school","","","",""
"Neither","2016","(1c) basic vocational qualification","","","",""
"Neither","2016","(2b) intermediate general qualification","","","",""
"Neither","2016","(2a) intermediate vocational","","","",""
"Neither","2016","(2c_gen) general maturity certificate","","","",""
"Neither","2016","(2c_voc) vocational maturity certificate","","","",""
"Neither","2016","(3a) lower tertiary education","","","",""
"Neither","2016","(3b) higher tertiary education","","","",""
"Public health insurance","2017","(0) in school","358","0.867835746734924","0.835133675985122","0.900537817484726"
"Public health insurance","2017","(1a) inadequately completed","510","0.955433842365945","0.937765925228993","0.973101759502896"
"Public health insurance","2017","(1b) general elementary school","1966","0.985895260982357","0.980727159772783","0.991063362191931"
"Public health insurance","2017","(1c) basic vocational qualification","4936","0.937759652352417","0.931200802878859","0.944318501825976"
"Public health insurance","2017","(2b) intermediate general qualification","766","0.939192410727618","0.922775476097833","0.955609345357404"
"Public health insurance","2017","(2a) intermediate vocational","5615","0.909262620064348","0.90207569359246","0.916449546536236"
"Public health insurance","2017","(2c_gen) general maturity certificate","1349","0.890666211363561","0.874889979225396","0.906442443501726"
"Public health insurance","2017","(2c_voc) vocational maturity certificate","2422","0.899343493982052","0.887928977269564","0.910758010694539"
"Public health insurance","2017","(3a) lower tertiary education","1579","0.760678667765647","0.742204348854887","0.779152986676407"
"Public health insurance","2017","(3b) higher tertiary education","3127","0.689941072744121","0.676413973280825","0.703468172207417"
"Private health insurance","2017","(0) in school","54","0.132164253265076","0.0994621825152739","0.164866324014878"
"Private health insurance","2017","(1a) inadequately completed","14","","",""
"Private health insurance","2017","(1b) general elementary school","34","0.0141047390176428","0.00893663780806895","0.0192728402272167"
"Private health insurance","2017","(1c) basic vocational qualification","276","0.0622403476475827","0.0556814981740244","0.0687991971211411"
"Private health insurance","2017","(2b) intermediate general qualification","48","0.0608075892723816","0.044390654642596","0.0772245239021672"
"Private health insurance","2017","(2a) intermediate vocational","521","0.0907373799356523","0.0835504534637645","0.0979243064075401"
"Private health insurance","2017","(2c_gen) general maturity certificate","154","0.109333788636439","0.0935575564982736","0.125110020774604"
"Private health insurance","2017","(2c_voc) vocational maturity certificate","247","0.100656506017948","0.0892419893054606","0.112071022730436"
"Private health insurance","2017","(3a) lower tertiary education","470","0.239321332234353","0.220847013323593","0.257795651145113"
"Private health insurance","2017","(3b) higher tertiary education","1364","0.310058927255879","0.296531827792583","0.323586026719175"
"Neither","2017","(0) in school","","","",""
"Neither","2017","(1a) inadequately completed","","","",""
"Neither","2017","(1b) general elementary school","","","",""
"Neither","2017","(1c) basic vocational qualification","","","",""
"Neither","2017","(2b) intermediate general qualification","","","",""
"Neither","2017","(2a) intermediate vocational","","","",""
"Neither","2017","(2c_gen) general maturity certificate","","","",""
"Neither","2017","(2c_voc) vocational maturity certificate","","","",""
"Neither","2017","(3a) lower tertiary education","","","",""
"Neither","2017","(3b) higher tertiary education","","","",""
"Public health insurance","2018","(0) in school","311","0.897870352877652","0.865962853229184","0.929777852526119"
"Public health insurance","2018","(1a) inadequately completed","535","0.960789885567494","0.944524375230693","0.977055395904294"
"Public health insurance","2018","(1b) general elementary school","1901","0.983229749489066","0.977503875182171","0.988955623795961"
"Public health insurance","2018","(1c) basic vocational qualification","4613","0.941798504816797","0.935214874977192","0.948382134656401"
"Public health insurance","2018","(2b) intermediate general qualification","752","0.941343953666751","0.925030365583459","0.957657541750042"
"Public health insurance","2018","(2a) intermediate vocational","5349","0.914263439397044","0.907066807613332","0.921460071180755"
"Public health insurance","2018","(2c_gen) general maturity certificate","1305","0.869533945100146","0.852286637293204","0.886781252907088"
"Public health insurance","2018","(2c_voc) vocational maturity certificate","2326","0.900285138877893","0.888646856871362","0.911923420884423"
"Public health insurance","2018","(3a) lower tertiary education","1547","0.76164502109449","0.742877629597484","0.780412412591495"
"Public health insurance","2018","(3b) higher tertiary education","3057","0.697327318333258","0.683684342574733","0.710970294091782"
"Private health insurance","2018","(0) in school","35","0.102129647122348","0.070222147473881","0.134037146770816"
"Private health insurance","2018","(1a) inadequately completed","12","","",""
"Private health insurance","2018","(1b) general elementary school","31","0.0167702505109339","0.0110443762040386","0.0224961248178293"
"Private health insurance","2018","(1c) basic vocational qualification","245","0.0582014951832036","0.0516178653435995","0.0647851250228077"
"Private health insurance","2018","(2b) intermediate general qualification","45","0.0586560463332494","0.0423424582499579","0.0749696344165409"
"Private health insurance","2018","(2a) intermediate vocational","465","0.0857365606029564","0.0785399288192449","0.0929331923866679"
"Private health insurance","2018","(2c_gen) general maturity certificate","160","0.130466054899854","0.113218747092912","0.147713362706796"
"Private health insurance","2018","(2c_voc) vocational maturity certificate","220","0.0997148611221074","0.0880765791155773","0.111353143128638"
"Private health insurance","2018","(3a) lower tertiary education","433","0.23835497890551","0.219587587408505","0.257122370402516"
"Private health insurance","2018","(3b) higher tertiary education","1299","0.302672681666742","0.289029705908218","0.316315657425267"
"Neither","2018","(0) in school","","","",""
"Neither","2018","(1a) inadequately completed","","","",""
"Neither","2018","(1b) general elementary school","","","",""
"Neither","2018","(1c) basic vocational qualification","","","",""
"Neither","2018","(2b) intermediate general qualification","","","",""
"Neither","2018","(2a) intermediate vocational","","","",""
"Neither","2018","(2c_gen) general maturity certificate","","","",""
"Neither","2018","(2c_voc) vocational maturity certificate","","","",""
"Neither","2018","(3a) lower tertiary education","","","",""
"Neither","2018","(3b) higher tertiary education","","","",""
"Public health insurance","2019","(0) in school","295","0.887862123630794","0.853818165369697","0.92190608189189"
"Public health insurance","2019","(1a) inadequately completed","424","0.960395464604543","0.942213765423019","0.978577163786068"
"Public health insurance","2019","(1b) general elementary school","1642","0.984948932775041","0.979125041646775","0.990772823903308"
"Public health insurance","2019","(1c) basic vocational qualification","4191","0.943309660461932","0.93655313365423","0.950066187269633"
"Public health insurance","2019","(2b) intermediate general qualification","731","0.934801496023181","0.917608007030569","0.951994985015793"
"Public health insurance","2019","(2a) intermediate vocational","5251","0.914125049332462","0.9069885272214","0.921261571443524"
"Public health insurance","2019","(2c_gen) general maturity certificate","1257","0.879759801448588","0.863150413964138","0.896369188933038"
"Public health insurance","2019","(2c_voc) vocational maturity certificate","2303","0.899291819975197","0.887853253045893","0.910730386904501"
"Public health insurance","2019","(3a) lower tertiary education","1616","0.764942001901384","0.747223029928057","0.782660973874712"
"Public health insurance","2019","(3b) higher tertiary education","3160","0.696947048039763","0.683953870921931","0.709940225157594"
"Private health insurance","2019","(0) in school","35","0.112137876369206","0.0780939181081097","0.146181834630303"
"Private health insurance","2019","(1a) inadequately completed","18","","",""
"Private health insurance","2019","(1b) general elementary school","37","0.0150510672249585","0.00922717609669222","0.0208749583532247"
"Private health insurance","2019","(1c) basic vocational qualification","309","0.0566903395380683","0.049933812730367","0.0634468663457696"
"Private health insurance","2019","(2b) intermediate general qualification","61","0.0651985039768189","0.0480050149842069","0.0823919929694309"
"Private health insurance","2019","(2a) intermediate vocational","670","0.085874950667538","0.0787384285564758","0.0930114727786001"
"Private health insurance","2019","(2c_gen) general maturity certificate","216","0.120240198551412","0.103630811066962","0.136849586035862"
"Private health insurance","2019","(2c_voc) vocational maturity certificate","356","0.100708180024803","0.0892696130954985","0.112146746954107"
"Private health insurance","2019","(3a) lower tertiary education","584","0.235057998098616","0.217339026125288","0.252776970071943"
"Private health insurance","2019","(3b) higher tertiary education","1646","0.303052951960237","0.290059774842406","0.316046129078069"
"Neither","2019","(0) in school","","","",""
"Neither","2019","(1a) inadequately completed","","","",""
"Neither","2019","(1b) general elementary school","","","",""
"Neither","2019","(1c) basic vocational qualification","","","",""
"Neither","2019","(2b) intermediate general qualification","","","",""
"Neither","2019","(2a) intermediate vocational","","","",""
"Neither","2019","(2c_gen) general maturity certificate","","","",""
"Neither","2019","(2c_voc) vocational maturity certificate","","","",""
"Neither","2019","(3a) lower tertiary education","","","",""
"Neither","2019","(3b) higher tertiary education","","","",""
