"ple0097","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2010","Other degree","West Germany","1407","0.955769573963358","0.945326270356328","0.966212877570389"
"Public health insurance","2010","Other degree","East Germany","98","0.985975225174746","0.963041830035731","1.00890862031376"
"Public health insurance","2010","no degree/no degree yet","West Germany","612","0.894064045546057","0.871134204146765","0.916993886945349"
"Public health insurance","2010","no degree/no degree yet","East Germany","77","0.855084273942539","0.78068630430217","0.929482243582908"
"Private health insurance","2010","lower secondary degree","West Germany","330","0.0519630926112454","0.0461782452514128","0.057747939971078"
"Private health insurance","2010","lower secondary degree","East Germany","13","","",""
"Private health insurance","2010","secondary school degree","West Germany","557","0.120928276206798","0.111791753175659","0.130064799237937"
"Private health insurance","2010","secondary school degree","East Germany","168","0.0765377978016605","0.0662633106797702","0.0868122849235507"
"Private health insurance","2010","college entrance qualification","West Germany","1735","0.289774601921414","0.277689304697271","0.301859899145557"
"Private health insurance","2010","college entrance qualification","East Germany","219","0.132574080965806","0.114721048863129","0.150427113068482"
"Private health insurance","2010","Other degree","West Germany","82","0.0442304260366415","0.0337871224296106","0.0546737296436723"
"Private health insurance","2010","Other degree","East Germany","3","","",""
"Private health insurance","2010","no degree/no degree yet","West Germany","80","0.105935954453943","0.0830061130546509","0.128865795853235"
"Private health insurance","2010","no degree/no degree yet","East Germany","9","","",""
"Neither","2010","lower secondary degree","West Germany","","","",""
"Neither","2010","lower secondary degree","East Germany","","","",""
"Neither","2010","secondary school degree","West Germany","","","",""
"Neither","2010","secondary school degree","East Germany","","","",""
"Neither","2010","college entrance qualification","West Germany","","","",""
"Neither","2010","college entrance qualification","East Germany","","","",""
"Neither","2010","Other degree","West Germany","","","",""
"Neither","2010","Other degree","East Germany","","","",""
"Neither","2010","no degree/no degree yet","West Germany","","","",""
"Neither","2010","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2011","lower secondary degree","West Germany","6331","0.93888141963594","0.933160428270674","0.944602411001205"
"Public health insurance","2011","lower secondary degree","East Germany","1421","0.994940168776859","0.991267853044538","0.99861248450918"
"Public health insurance","2011","secondary school degree","West Germany","5074","0.883906035436771","0.875613203365979","0.892198867507562"
"Public health insurance","2011","secondary school degree","East Germany","2753","0.924927923176635","0.915415798979839","0.934440047373431"
"Public health insurance","2011","college entrance qualification","West Germany","4399","0.717049835059311","0.706005811922993","0.72809385819563"
"Public health insurance","2011","college entrance qualification","East Germany","1306","0.863514667297005","0.846467892841418","0.880561441752592"
"Public health insurance","2011","Other degree","West Germany","1652","0.941359437535809","0.93034520652693","0.952373668544687"
"Public health insurance","2011","Other degree","East Germany","128","0.981393697321133","0.958428301051713","1.00435909359055"
"Public health insurance","2011","no degree/no degree yet","West Germany","714","0.884349255036112","0.862202099408335","0.906496410663889"
"Public health insurance","2011","no degree/no degree yet","East Germany","97","0.940494672984483","0.895028592698303","0.985960753270663"
"Private health insurance","2011","lower secondary degree","West Germany","404","0.0611185803640604","0.0553975889987954","0.0668395717293254"
"Private health insurance","2011","lower secondary degree","East Germany","13","","",""
"Private health insurance","2011","secondary school degree","West Germany","658","0.116093964563229","0.107801132492438","0.124386796634021"
"Private health insurance","2011","secondary school degree","East Germany","195","0.0750720768233651","0.0655599526265694","0.0845842010201608"
"Private health insurance","2011","college entrance qualification","West Germany","1991","0.282950164940689","0.27190614180437","0.293994188077007"
"Private health insurance","2011","college entrance qualification","East Germany","252","0.136485332702995","0.119438558247408","0.153532107158582"
"Private health insurance","2011","Other degree","West Germany","96","0.0586405624641913","0.0476263314553127","0.0696547934730699"
"Private health insurance","2011","Other degree","East Germany","5","","",""
"Private health insurance","2011","no degree/no degree yet","West Germany","87","0.115650744963888","0.0935035893361113","0.137797900591665"
"Private health insurance","2011","no degree/no degree yet","East Germany","7","","",""
"Neither","2011","lower secondary degree","West Germany","","","",""
"Neither","2011","lower secondary degree","East Germany","","","",""
"Neither","2011","secondary school degree","West Germany","","","",""
"Neither","2011","secondary school degree","East Germany","","","",""
"Neither","2011","college entrance qualification","West Germany","","","",""
"Neither","2011","college entrance qualification","East Germany","","","",""
"Neither","2011","Other degree","West Germany","","","",""
"Neither","2011","Other degree","East Germany","","","",""
"Neither","2011","no degree/no degree yet","West Germany","","","",""
"Neither","2011","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2012","lower secondary degree","West Germany","6120","0.94213287458171","0.936465311967764","0.947800437195656"
"Public health insurance","2012","lower secondary degree","East Germany","1410","0.994374173861236","0.990488076184665","0.998260271537806"
"Public health insurance","2012","secondary school degree","West Germany","4961","0.883834592015387","0.875452074326707","0.892217109704066"
"Public health insurance","2012","secondary school degree","East Germany","2665","0.927885245366876","0.918393274321997","0.937377216411756"
"Public health insurance","2012","college entrance qualification","West Germany","4361","0.711294824734851","0.700094156503294","0.722495492966408"
"Public health insurance","2012","college entrance qualification","East Germany","1292","0.853365955786385","0.835710010794933","0.871021900777837"
"Public health insurance","2012","Other degree","West Germany","1626","0.945119324716381","0.934359363629123","0.955879285803638"
"Public health insurance","2012","Other degree","East Germany","134","0.981163107129869","0.958643577657414","1.00368263660232"
"Public health insurance","2012","no degree/no degree yet","West Germany","715","0.902020787084363","0.881342570207063","0.922699003961664"
"Public health insurance","2012","no degree/no degree yet","East Germany","101","0.947963285583927","0.906268136159208","0.989658435008645"
"Private health insurance","2012","lower secondary degree","West Germany","400","0.0578671254182903","0.0521995628043442","0.0635346880322364"
"Private health insurance","2012","lower secondary degree","East Germany","13","","",""
"Private health insurance","2012","secondary school degree","West Germany","652","0.116165407984613","0.107782890295934","0.124547925673293"
"Private health insurance","2012","secondary school degree","East Germany","188","0.0721147546331237","0.0626227835882439","0.0816067256780035"
"Private health insurance","2012","college entrance qualification","West Germany","1927","0.288705175265149","0.277504507033592","0.299905843496706"
"Private health insurance","2012","college entrance qualification","East Germany","250","0.146634044213615","0.128978099222163","0.164289989205067"
"Private health insurance","2012","Other degree","West Germany","95","0.0548806752836195","0.0441207141963617","0.0656406363708772"
"Private health insurance","2012","Other degree","East Germany","6","","",""
"Private health insurance","2012","no degree/no degree yet","West Germany","79","0.0979792129156368","0.0773009960383363","0.118657429792937"
"Private health insurance","2012","no degree/no degree yet","East Germany","8","","",""
"Neither","2012","lower secondary degree","West Germany","","","",""
"Neither","2012","lower secondary degree","East Germany","","","",""
"Neither","2012","secondary school degree","West Germany","","","",""
"Neither","2012","secondary school degree","East Germany","","","",""
"Neither","2012","college entrance qualification","West Germany","","","",""
"Neither","2012","college entrance qualification","East Germany","","","",""
"Neither","2012","Other degree","West Germany","","","",""
"Neither","2012","Other degree","East Germany","","","",""
"Neither","2012","no degree/no degree yet","West Germany","","","",""
"Neither","2012","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2013","lower secondary degree","West Germany","6134","0.942604514014432","0.936943030926665","0.948265997102199"
"Public health insurance","2013","lower secondary degree","East Germany","1301","0.994041438407227","0.989877022137472","0.998205854676982"
"Public health insurance","2013","secondary school degree","West Germany","5146","0.880612449740017","0.872237461773039","0.888987437706995"
"Public health insurance","2013","secondary school degree","East Germany","2567","0.933938620963591","0.924627931947681","0.943249309979502"
"Public health insurance","2013","college entrance qualification","West Germany","4736","0.712358634956357","0.70146347541543","0.723253794497284"
"Public health insurance","2013","college entrance qualification","East Germany","1219","0.863748384937766","0.846163527235791","0.881333242639741"
"Public health insurance","2013","Other degree","West Germany","3627","0.949865038519153","0.942908335153625","0.956821741884681"
"Public health insurance","2013","Other degree","East Germany","347","0.97464232788656","0.958357472626641","0.990927183146478"
"Public health insurance","2013","no degree/no degree yet","West Germany","1109","0.905980646724226","0.889342404493459","0.922618888954992"
"Public health insurance","2013","no degree/no degree yet","East Germany","136","0.963942438322324","0.933385924784487","0.994498951860161"
"Private health insurance","2013","lower secondary degree","West Germany","350","0.0573954859855679","0.0517340028978008","0.063056969073335"
"Private health insurance","2013","lower secondary degree","East Germany","11","","",""
"Private health insurance","2013","secondary school degree","West Germany","612","0.119387550259983","0.111012562293006","0.127762538226961"
"Private health insurance","2013","secondary school degree","East Germany","167","0.0660613790364086","0.0567506900204978","0.0753720680523194"
"Private health insurance","2013","college entrance qualification","West Germany","1895","0.287641365043643","0.276746205502716","0.29853652458457"
"Private health insurance","2013","college entrance qualification","East Germany","243","0.136251615062234","0.118666757360259","0.153836472764209"
"Private health insurance","2013","Other degree","West Germany","153","0.0501349614808471","0.0431782581153193","0.057091664846375"
"Private health insurance","2013","Other degree","East Germany","11","","",""
"Private health insurance","2013","no degree/no degree yet","West Germany","73","0.0940193532757743","0.0773811110450076","0.110657595506541"
"Private health insurance","2013","no degree/no degree yet","East Germany","7","","",""
"Neither","2013","lower secondary degree","West Germany","","","",""
"Neither","2013","lower secondary degree","East Germany","","","",""
"Neither","2013","secondary school degree","West Germany","","","",""
"Neither","2013","secondary school degree","East Germany","","","",""
"Neither","2013","college entrance qualification","West Germany","","","",""
"Neither","2013","college entrance qualification","East Germany","","","",""
"Neither","2013","Other degree","West Germany","","","",""
"Neither","2013","Other degree","East Germany","","","",""
"Neither","2013","no degree/no degree yet","West Germany","","","",""
"Neither","2013","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2014","lower secondary degree","West Germany","5374","0.938699117597681","0.932474985874274","0.944923249321088"
"Public health insurance","2014","lower secondary degree","East Germany","1201","0.993223855564577","0.98860524143993","0.997842469689224"
"Public health insurance","2014","secondary school degree","West Germany","4540","0.887803669311542","0.879126490334218","0.896480848288866"
"Public health insurance","2014","secondary school degree","East Germany","2321","0.938810483355453","0.929362234264278","0.948258732446628"
"Public health insurance","2014","college entrance qualification","West Germany","4327","0.717279670209769","0.705951062823446","0.728608277596092"
"Public health insurance","2014","college entrance qualification","East Germany","1150","0.877344035414906","0.85992240335701","0.894765667472802"
"Public health insurance","2014","Other degree","West Germany","2899","0.955047796448523","0.947653097995367","0.962442494901679"
"Public health insurance","2014","Other degree","East Germany","287","0.988918169607365","0.976910946151773","1.00092539306296"
"Public health insurance","2014","no degree/no degree yet","West Germany","846","0.922300645701689","0.904742957886437","0.93985833351694"
"Public health insurance","2014","no degree/no degree yet","East Germany","104","0.920608042213626","0.870539526399583","0.970676558027668"
"Private health insurance","2014","lower secondary degree","West Germany","332","0.0613008824023191","0.0550767506789122","0.067525014125726"
"Private health insurance","2014","lower secondary degree","East Germany","11","","",""
"Private health insurance","2014","secondary school degree","West Germany","542","0.112196330688458","0.103519151711134","0.120873509665782"
"Private health insurance","2014","secondary school degree","East Germany","151","0.061189516644547","0.0517412675533718","0.0706377657357223"
"Private health insurance","2014","college entrance qualification","West Germany","1743","0.282720329790231","0.271391722403908","0.294048937176554"
"Private health insurance","2014","college entrance qualification","East Germany","212","0.122655964585094","0.105234332527198","0.14007759664299"
"Private health insurance","2014","Other degree","West Germany","117","0.0449522035514771","0.0375575050983212","0.052346902004633"
"Private health insurance","2014","Other degree","East Germany","5","","",""
"Private health insurance","2014","no degree/no degree yet","West Germany","47","0.0776993542983113","0.0601416664830599","0.0952570421135626"
"Private health insurance","2014","no degree/no degree yet","East Germany","8","","",""
"Neither","2014","lower secondary degree","West Germany","","","",""
"Neither","2014","lower secondary degree","East Germany","","","",""
"Neither","2014","secondary school degree","West Germany","","","",""
"Neither","2014","secondary school degree","East Germany","","","",""
"Neither","2014","college entrance qualification","West Germany","","","",""
"Neither","2014","college entrance qualification","East Germany","","","",""
"Neither","2014","Other degree","West Germany","","","",""
"Neither","2014","Other degree","East Germany","","","",""
"Neither","2014","no degree/no degree yet","West Germany","","","",""
"Neither","2014","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2015","lower secondary degree","West Germany","4970","0.940712905737145","0.934343504012556","0.947082307461734"
"Public health insurance","2015","lower secondary degree","East Germany","1116","0.993231266332885","0.988439995352117","0.998022537313653"
"Public health insurance","2015","secondary school degree","West Germany","4324","0.87912462548112","0.869953194874675","0.888296056087566"
"Public health insurance","2015","secondary school degree","East Germany","2209","0.937106632120918","0.927301587673083","0.946911676568752"
"Public health insurance","2015","college entrance qualification","West Germany","4217","0.712658807443706","0.701108085565055","0.724209529322357"
"Public health insurance","2015","college entrance qualification","East Germany","1108","0.866084612145285","0.84767071082712","0.88449851346345"
"Public health insurance","2015","Other degree","West Germany","3613","0.961491861769575","0.95532421595484","0.967659507584311"
"Public health insurance","2015","Other degree","East Germany","369","0.980621289211772","0.966706055165741","0.994536523257804"
"Public health insurance","2015","no degree/no degree yet","West Germany","813","0.927347935212987","0.909990048702102","0.944705821723872"
"Public health insurance","2015","no degree/no degree yet","East Germany","112","0.972220258226504","0.942693141175992","1.00174737527702"
"Private health insurance","2015","lower secondary degree","West Germany","311","0.0592870942628547","0.0529176925382656","0.0656564959874437"
"Private health insurance","2015","lower secondary degree","East Germany","9","","",""
"Private health insurance","2015","secondary school degree","West Germany","529","0.12087537451888","0.111703943912434","0.130046805125325"
"Private health insurance","2015","secondary school degree","East Germany","146","0.0628933678790825","0.0530883234312478","0.0726984123269172"
"Private health insurance","2015","college entrance qualification","West Germany","1679","0.287341192556294","0.275790470677643","0.298891914434945"
"Private health insurance","2015","college entrance qualification","East Germany","206","0.133915387854715","0.11550148653655","0.15232928917288"
"Private health insurance","2015","Other degree","West Germany","126","0.0385081382304247","0.032340492415689","0.0446757840451604"
"Private health insurance","2015","Other degree","East Germany","8","","",""
"Private health insurance","2015","no degree/no degree yet","West Germany","46","0.0726520647870131","0.0552941782761279","0.0900099512978983"
"Private health insurance","2015","no degree/no degree yet","East Germany","7","","",""
"Neither","2015","lower secondary degree","West Germany","","","",""
"Neither","2015","lower secondary degree","East Germany","","","",""
"Neither","2015","secondary school degree","West Germany","","","",""
"Neither","2015","secondary school degree","East Germany","","","",""
"Neither","2015","college entrance qualification","West Germany","","","",""
"Neither","2015","college entrance qualification","East Germany","","","",""
"Neither","2015","Other degree","West Germany","","","",""
"Neither","2015","Other degree","East Germany","","","",""
"Neither","2015","no degree/no degree yet","West Germany","","","",""
"Neither","2015","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2016","lower secondary degree","West Germany","4581","0.942795657163474","0.936265886497461","0.949325427829487"
"Public health insurance","2016","lower secondary degree","East Germany","999","0.9915417500754","0.985891101905286","0.997192398245513"
"Public health insurance","2016","secondary school degree","West Germany","3943","0.88696177532984","0.877634421627266","0.896289129032413"
"Public health insurance","2016","secondary school degree","East Germany","2080","0.940572179391303","0.930721904503728","0.950422454278878"
"Public health insurance","2016","college entrance qualification","West Germany","3976","0.725235749180635","0.713469324714588","0.737002173646682"
"Public health insurance","2016","college entrance qualification","East Germany","1082","0.873280903636375","0.855071232869554","0.891490574403196"
"Public health insurance","2016","Other degree","West Germany","2911","0.963811871128287","0.957140055398757","0.970483686857818"
"Public health insurance","2016","Other degree","East Germany","301","0.966768279508721","0.946718180908908","0.986818378108533"
"Public health insurance","2016","no degree/no degree yet","West Germany","692","0.916823858538355","0.89690051387363","0.93674720320308"
"Public health insurance","2016","no degree/no degree yet","East Germany","90","0.979925666796228","0.951869417922395","1.00798191567006"
"Private health insurance","2016","lower secondary degree","West Germany","278","0.057204342836526","0.0506745721705134","0.0637341135025387"
"Private health insurance","2016","lower secondary degree","East Germany","10","","",""
"Private health insurance","2016","secondary school degree","West Germany","484","0.11303822467016","0.103710870967587","0.122365578372734"
"Private health insurance","2016","secondary school degree","East Germany","133","0.0594278206086973","0.0495775457211222","0.0692780954962724"
"Private health insurance","2016","college entrance qualification","West Germany","1553","0.274764250819365","0.262997826353318","0.286530675285412"
"Private health insurance","2016","college entrance qualification","East Germany","200","0.126719096363625","0.108509425596804","0.144928767130446"
"Private health insurance","2016","Other degree","West Germany","99","0.0361881288717126","0.0295163131421819","0.0428599446012433"
"Private health insurance","2016","Other degree","East Germany","6","","",""
"Private health insurance","2016","no degree/no degree yet","West Germany","46","0.0831761414616454","0.0632527967969204","0.10309948612637"
"Private health insurance","2016","no degree/no degree yet","East Germany","6","","",""
"Neither","2016","lower secondary degree","West Germany","","","",""
"Neither","2016","lower secondary degree","East Germany","","","",""
"Neither","2016","secondary school degree","West Germany","","","",""
"Neither","2016","secondary school degree","East Germany","","","",""
"Neither","2016","college entrance qualification","West Germany","","","",""
"Neither","2016","college entrance qualification","East Germany","","","",""
"Neither","2016","Other degree","West Germany","","","",""
"Neither","2016","Other degree","East Germany","","","",""
"Neither","2016","no degree/no degree yet","West Germany","","","",""
"Neither","2016","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2017","lower secondary degree","West Germany","4762","0.937744062229611","0.931085993063435","0.944402131395786"
"Public health insurance","2017","lower secondary degree","East Germany","1014","0.989525539871017","0.983299065609862","0.995752014132173"
"Public health insurance","2017","secondary school degree","West Germany","4508","0.884392746662868","0.875586851844376","0.893198641481361"
"Public health insurance","2017","secondary school degree","East Germany","2401","0.953006568895552","0.944768495938174","0.961244641852931"
"Public health insurance","2017","college entrance qualification","West Germany","4696","0.727316717767995","0.716461091882479","0.738172343653511"
"Public health insurance","2017","college entrance qualification","East Germany","1237","0.862723513734481","0.845077082919372","0.880369944549589"
"Public health insurance","2017","Other degree","West Germany","2725","0.966210952314673","0.959536235492067","0.972885669137279"
"Public health insurance","2017","Other degree","East Germany","315","0.979707504902048","0.964234712744114","0.995180297059983"
"Public health insurance","2017","no degree/no degree yet","West Germany","758","0.921045913778897","0.902543390576012","0.939548436981783"
"Public health insurance","2017","no degree/no degree yet","East Germany","116","0.954439074263768","0.918028025041552","0.990850123485983"
"Private health insurance","2017","lower secondary degree","West Germany","297","0.0622559377703893","0.0555978686042141","0.0689140069365645"
"Private health insurance","2017","lower secondary degree","East Germany","13","","",""
"Private health insurance","2017","secondary school degree","West Germany","557","0.115607253337132","0.106801358518639","0.124413148155624"
"Private health insurance","2017","secondary school degree","East Germany","134","0.0469934311044475","0.0387553581470691","0.055231504061826"
"Private health insurance","2017","college entrance qualification","West Germany","1769","0.272683282232005","0.261827656346489","0.283538908117521"
"Private health insurance","2017","college entrance qualification","East Germany","224","0.137276486265519","0.119630055450411","0.154922917080628"
"Private health insurance","2017","Other degree","West Germany","90","0.0337890476853272","0.0271143308627211","0.0404637645079332"
"Private health insurance","2017","Other degree","East Germany","4","","",""
"Private health insurance","2017","no degree/no degree yet","West Germany","58","0.0789540862211028","0.0604515630182171","0.0974566094239884"
"Private health insurance","2017","no degree/no degree yet","East Germany","10","","",""
"Neither","2017","lower secondary degree","West Germany","","","",""
"Neither","2017","lower secondary degree","East Germany","","","",""
"Neither","2017","secondary school degree","West Germany","","","",""
"Neither","2017","secondary school degree","East Germany","","","",""
"Neither","2017","college entrance qualification","West Germany","","","",""
"Neither","2017","college entrance qualification","East Germany","","","",""
"Neither","2017","Other degree","West Germany","","","",""
"Neither","2017","Other degree","East Germany","","","",""
"Neither","2017","no degree/no degree yet","West Germany","","","",""
"Neither","2017","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2018","lower secondary degree","West Germany","4488","0.941701158552466","0.935038583868074","0.948363733236857"
"Public health insurance","2018","lower secondary degree","East Germany","970","0.989742083534152","0.983436806327474","0.99604736074083"
"Public health insurance","2018","secondary school degree","West Germany","4261","0.890167722191436","0.881296186787176","0.899039257595696"
"Public health insurance","2018","secondary school degree","East Germany","2360","0.950884978875045","0.942381319220335","0.959388638529755"
"Public health insurance","2018","college entrance qualification","West Germany","4583","0.728191410286447","0.717158210927061","0.739224609645832"
"Public health insurance","2018","college entrance qualification","East Germany","1210","0.860282105775744","0.842249836697131","0.878314374854357"
"Public health insurance","2018","Other degree","West Germany","2563","0.963175548903671","0.95600239801877","0.970348699788572"
"Public health insurance","2018","Other degree","East Germany","297","0.931694248826406","0.903336180640544","0.960052317012269"
"Public health insurance","2018","no degree/no degree yet","West Germany","724","0.935943319698476","0.918603655023687","0.953282984373266"
"Public health insurance","2018","no degree/no degree yet","East Germany","125","0.975997186183409","0.949686524158235","1.00230784820858"
"Private health insurance","2018","lower secondary degree","West Germany","263","0.0582988414475343","0.0516362667631426","0.064961416131926"
"Private health insurance","2018","lower secondary degree","East Germany","11","","",""
"Private health insurance","2018","secondary school degree","West Germany","511","0.109832277808564","0.100960742404304","0.118703813212824"
"Private health insurance","2018","secondary school degree","East Germany","121","0.049115021124955","0.040611361470245","0.057618680779665"
"Private health insurance","2018","college entrance qualification","West Germany","1663","0.271808589713553","0.260775390354168","0.282841789072939"
"Private health insurance","2018","college entrance qualification","East Germany","210","0.139717894224256","0.121685625145643","0.157750163302869"
"Private health insurance","2018","Other degree","West Germany","85","0.0368244510963287","0.0296513002114276","0.0439976019812298"
"Private health insurance","2018","Other degree","East Germany","7","","",""
"Private health insurance","2018","no degree/no degree yet","West Germany","42","0.0640566803015237","0.0467170156267341","0.0813963449763133"
"Private health insurance","2018","no degree/no degree yet","East Germany","5","","",""
"Neither","2018","lower secondary degree","West Germany","","","",""
"Neither","2018","lower secondary degree","East Germany","","","",""
"Neither","2018","secondary school degree","West Germany","","","",""
"Neither","2018","secondary school degree","East Germany","","","",""
"Neither","2018","college entrance qualification","West Germany","","","",""
"Neither","2018","college entrance qualification","East Germany","","","",""
"Neither","2018","Other degree","West Germany","","","",""
"Neither","2018","Other degree","East Germany","","","",""
"Neither","2018","no degree/no degree yet","West Germany","","","",""
"Neither","2018","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2019","lower secondary degree","West Germany","4117","0.941984786790973","0.935117844400027","0.948851729181918"
"Public health insurance","2019","lower secondary degree","East Germany","845","0.993975201866988","0.988800199724959","0.999150204009018"
"Public health insurance","2019","secondary school degree","West Germany","4226","0.889576010938264","0.880813883258395","0.898338138618132"
"Public health insurance","2019","secondary school degree","East Germany","2284","0.95096120688154","0.942492771829332","0.959429641933748"
"Public health insurance","2019","college entrance qualification","West Germany","4768","0.733819891338115","0.723373586478188","0.744266196198042"
"Public health insurance","2019","college entrance qualification","East Germany","1287","0.864708909884592","0.84806871546576","0.881349104303423"
"Public health insurance","2019","Other degree","West Germany","2177","0.955845608265169","0.947440611051484","0.964250605478854"
"Public health insurance","2019","Other degree","East Germany","250","0.914247160022367","0.880535416046908","0.947958903997826"
"Public health insurance","2019","no degree/no degree yet","West Germany","620","0.928839029722246","0.909400893869403","0.948277165575089"
"Public health insurance","2019","no degree/no degree yet","East Germany","103","0.99878303236503","0.992114526559618","1.00545153817044"
"Private health insurance","2019","lower secondary degree","West Germany","335","0.0580152132090273","0.0511482708180817","0.064882155599973"
"Private health insurance","2019","lower secondary degree","East Germany","14","","",""
"Private health insurance","2019","secondary school degree","West Germany","689","0.110423989061736","0.101661861381868","0.119186116741605"
"Private health insurance","2019","secondary school degree","East Germany","214","0.0490387931184597","0.0405703580662515","0.0575072281706679"
"Private health insurance","2019","college entrance qualification","West Germany","2108","0.266180108661885","0.255733803801958","0.276626413521812"
"Private health insurance","2019","college entrance qualification","East Germany","336","0.135291090115408","0.118650895696577","0.15193128453424"
"Private health insurance","2019","Other degree","West Germany","118","0.0441543917348312","0.0357493945211462","0.0525593889485162"
"Private health insurance","2019","Other degree","East Germany","15","","",""
"Private health insurance","2019","no degree/no degree yet","West Germany","52","0.0711609702777544","0.0517228344249114","0.0905991061305973"
"Private health insurance","2019","no degree/no degree yet","East Germany","2","","",""
"Neither","2019","lower secondary degree","West Germany","","","",""
"Neither","2019","lower secondary degree","East Germany","","","",""
"Neither","2019","secondary school degree","West Germany","","","",""
"Neither","2019","secondary school degree","East Germany","","","",""
"Neither","2019","college entrance qualification","West Germany","","","",""
"Neither","2019","college entrance qualification","East Germany","","","",""
"Neither","2019","Other degree","West Germany","","","",""
"Neither","2019","Other degree","East Germany","","","",""
"Neither","2019","no degree/no degree yet","West Germany","","","",""
"Neither","2019","no degree/no degree yet","East Germany","","","",""
