"ple0097","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Private health insurance","2017","Single parent ","162","0.0662954747012534","0.0559900067174838","0.0766009426850231"
"Private health insurance","2017","Couple + C. LE 16 ","691","0.116439941710003","0.10828718155887","0.124592701861137"
"Private health insurance","2017","Couple + C. GT 16 ","366","0.0982522415659102","0.0880329761189572","0.108471507012863"
"Private health insurance","2017","Couple + C. LE and GT 16","213","0.0921466295364723","0.0801609494564535","0.104132309616491"
"Neither","2017","1-pers.-HH","","","",""
"Neither","2017","(Married) couple without C. ","","","",""
"Neither","2017","Single parent ","","","",""
"Neither","2017","Couple + C. LE 16 ","","","",""
"Neither","2017","Couple + C. GT 16 ","","","",""
"Neither","2017","Couple + C. LE and GT 16","","","",""
"Public health insurance","2018","1-pers.-HH","3652","0.879820092659481","0.869904164677904","0.889736020641057"
"Public health insurance","2018","(Married) couple without C. ","6804","0.856373743470283","0.8486957998291","0.864051687111466"
"Public health insurance","2018","Single parent ","2060","0.934963918811199","0.924692418333341","0.945235419289056"
"Public health insurance","2018","Couple + C. LE 16 ","4854","0.887544812556093","0.879166488865195","0.895923136246991"
"Public health insurance","2018","Couple + C. GT 16 ","2705","0.897403996470816","0.886574914428925","0.908233078512707"
"Public health insurance","2018","Couple + C. LE and GT 16","1991","0.901005422662769","0.888502912352359","0.913507932973179"
"Private health insurance","2018","1-pers.-HH","479","0.12017990734052","0.110263979358943","0.130095835322096"
"Private health insurance","2018","(Married) couple without C. ","1211","0.143626256529717","0.135948312888534","0.1513042001709"
"Private health insurance","2018","Single parent ","154","0.0650360811888014","0.0547645807109435","0.0753075816666592"
"Private health insurance","2018","Couple + C. LE 16 ","608","0.112455187443907","0.104076863753009","0.120833511134805"
"Private health insurance","2018","Couple + C. GT 16 ","311","0.102596003529184","0.0917669214872932","0.113425085571075"
"Private health insurance","2018","Couple + C. LE and GT 16","201","0.0989945773372311","0.0864920670268215","0.111497087647641"
"Neither","2018","1-pers.-HH","","","",""
"Neither","2018","(Married) couple without C. ","","","",""
"Neither","2018","Single parent ","","","",""
"Neither","2018","Couple + C. LE 16 ","","","",""
"Neither","2018","Couple + C. GT 16 ","","","",""
"Neither","2018","Couple + C. LE and GT 16","","","",""
"Public health insurance","2019","1-pers.-HH","3628","0.877926105512523","0.868087336124372","0.887764874900674"
"Public health insurance","2019","(Married) couple without C. ","6885","0.853725567887087","0.846229847629229","0.861221288144946"
"Public health insurance","2019","Single parent ","1892","0.939764324155418","0.929500017575005","0.950028630735832"
"Public health insurance","2019","Couple + C. LE 16 ","4386","0.88366539278265","0.874944134739259","0.892386650826041"
"Public health insurance","2019","Couple + C. GT 16 ","2553","0.899064562119155","0.888234250217513","0.909894874020797"
"Public health insurance","2019","Couple + C. LE and GT 16","1890","0.89425825525531","0.88132901687172","0.907187493638901"
"Private health insurance","2019","1-pers.-HH","625","0.122073894487477","0.112235125099326","0.131912663875628"
"Private health insurance","2019","(Married) couple without C. ","1653","0.146274432112913","0.138778711855054","0.153770152370771"
"Private health insurance","2019","Single parent ","172","0.0602356758445815","0.0499713692641679","0.0704999824249952"
"Private health insurance","2019","Couple + C. LE 16 ","806","0.11633460721735","0.107613349173959","0.125055865260741"
"Private health insurance","2019","Couple + C. GT 16 ","419","0.100935437880845","0.0901051259792028","0.111765749782488"
"Private health insurance","2019","Couple + C. LE and GT 16","283","0.10574174474469","0.0928125063610992","0.118670983128281"
"Neither","2019","1-pers.-HH","","","",""
"Neither","2019","(Married) couple without C. ","","","",""
"Neither","2019","Single parent ","","","",""
"Neither","2019","Couple + C. LE 16 ","","","",""
"Neither","2019","Couple + C. GT 16 ","","","",""
"Neither","2019","Couple + C. LE and GT 16","","","",""
