"ple0097","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Neither","2017","Not Working","East Germany","","","",""
"Public health insurance","2018","Full Time","West Germany","6590","0.848066710715773","0.840077595800046","0.8560558256315"
"Public health insurance","2018","Full Time","East Germany","1946","0.910824378065136","0.898816677228888","0.922832078901384"
"Public health insurance","2018","Part Time","West Germany","5643","0.911303876368121","0.904222518447867","0.918385234288376"
"Public health insurance","2018","Part Time","East Germany","1296","0.947991000476583","0.936155105518216","0.959826895434951"
"Public health insurance","2018","Not Working","West Germany","5367","0.860259416479588","0.851691035626109","0.868827797333067"
"Public health insurance","2018","Not Working","East Germany","1915","0.954963912871282","0.945879646505881","0.964048179236682"
"Private health insurance","2018","Full Time","West Germany","1165","0.151933289284227","0.1439441743685","0.159922404199954"
"Private health insurance","2018","Full Time","East Germany","218","0.0891756219348643","0.0771679210986162","0.101183322771112"
"Private health insurance","2018","Part Time","West Germany","549","0.0886961236318787","0.081614765711624","0.0957774815521334"
"Private health insurance","2018","Part Time","East Germany","56","0.0520089995234167","0.0401731045650492","0.0638448944817842"
"Private health insurance","2018","Not Working","West Germany","923","0.139740583520412","0.131172202666933","0.148308964373891"
"Private health insurance","2018","Not Working","East Germany","87","0.0450360871287184","0.0359518207633177","0.0541203534941191"
"Neither","2018","Full Time","West Germany","","","",""
"Neither","2018","Full Time","East Germany","","","",""
"Neither","2018","Part Time","West Germany","","","",""
"Neither","2018","Part Time","East Germany","","","",""
"Neither","2018","Not Working","West Germany","","","",""
"Neither","2018","Not Working","East Germany","","","",""
"Public health insurance","2019","Full Time","West Germany","6417","0.849473624523075","0.8416949639858","0.85725228506035"
"Public health insurance","2019","Full Time","East Germany","1928","0.910305167530568","0.89872759853322","0.921882736527916"
"Public health insurance","2019","Part Time","West Germany","5300","0.911282066897132","0.904050647530703","0.918513486263562"
"Public health insurance","2019","Part Time","East Germany","1184","0.952938946882312","0.941273682196158","0.964604211568465"
"Public health insurance","2019","Not Working","West Germany","5057","0.852577468512032","0.843687988787604","0.86146694823646"
"Public health insurance","2019","Not Working","East Germany","1856","0.953627613496926","0.94432969047732","0.962925536516531"
"Private health insurance","2019","Full Time","West Germany","1701","0.150526375476925","0.142747714939649","0.1583050360142"
"Private health insurance","2019","Full Time","East Germany","412","0.0896948324694321","0.0781172634720841","0.10127240146678"
"Private health insurance","2019","Part Time","West Germany","639","0.0887179331028679","0.0814865137364385","0.0959493524692974"
"Private health insurance","2019","Part Time","East Germany","82","0.0470610531176885","0.0353957884315351","0.0587263178038419"
"Private health insurance","2019","Not Working","West Germany","1053","0.147422531487968","0.13853305176354","0.156312011212396"
"Private health insurance","2019","Not Working","East Germany","109","0.0463723865030742","0.0370744634834687","0.0556703095226796"
"Neither","2019","Full Time","West Germany","","","",""
"Neither","2019","Full Time","East Germany","","","",""
"Neither","2019","Part Time","West Germany","","","",""
"Neither","2019","Part Time","East Germany","","","",""
"Neither","2019","Not Working","West Germany","","","",""
"Neither","2019","Not Working","East Germany","","","",""
