"ple0097","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Public health insurance","2004","Couple + C. LE 16 ","direct migration background","566","0.94920607319717","0.931651228022965","0.966760918371375","1"
"Public health insurance","2004","Couple + C. LE 16 ","indirect migration background","169","0.94793887853201","0.915395060495916","0.980482696568104","1"
"Public health insurance","2004","Couple + C. GT 16 ","no migration background","2736","0.879158984302958","0.867994217761812","0.890323750844105","1"
"Public health insurance","2004","1-pers.-HH","no migration background","2261","0.88480348108429","0.872522336734194","0.897084625434385","1"
"Public health insurance","2004","1-pers.-HH","direct migration background","207","0.962795967006371","0.937729785781354","0.987862148231389","1"
"Public health insurance","2004","1-pers.-HH","indirect migration background","75","0.92283463580041","0.865425343529671","0.980243928071149","1"
"Public health insurance","2004","(Married) couple without C. ","no migration background","5363","0.880183914844724","0.872225910128004","0.888141919561443","1"
"Public health insurance","2004","(Married) couple without C. ","direct migration background","685","0.937366247019735","0.919861007516939","0.954871486522532","1"
"Public health insurance","2004","Couple + C. GT 16 ","direct migration background","402","0.951008679565403","0.930535468380996","0.971481890749811","1"
"Public health insurance","2004","Couple + C. GT 16 ","indirect migration background","178","0.959999990131055","0.932425157216372","0.987574823045739","1"
"Public health insurance","2004","Couple + C. LE and GT 16","no migration background","1115","0.895408600200625","0.878974172051964","0.911843028349287","1"
"Public health insurance","2004","Couple + C. LE and GT 16","direct migration background","289","0.966396811293627","0.946139617224023","0.986654005363231","1"
"Public health insurance","2004","Couple + C. LE and GT 16","indirect migration background","125","0.941539156571739","0.90210883052417","0.980969482619309","1"
"Neither","2005","Couple + C. LE and GT 16","no migration background","","","","","3"
"Neither","2005","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Neither","2005","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Neither","2005","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Neither","2005","1-pers.-HH","no migration background","","","","","3"
"Neither","2005","1-pers.-HH","direct migration background","","","","","3"
"Neither","2005","1-pers.-HH","indirect migration background","","","","","3"
"Neither","2005","(Married) couple without C. ","no migration background","","","","","3"
"Neither","2005","(Married) couple without C. ","direct migration background","","","","","3"
"Neither","2005","(Married) couple without C. ","indirect migration background","","","","","3"
"Neither","2005","Single parent ","no migration background","","","","","3"
"Neither","2005","Single parent ","direct migration background","","","","","3"
"Neither","2005","Single parent ","indirect migration background","","","","","3"
"Neither","2005","Couple + C. LE 16 ","no migration background","","","","","3"
"Neither","2005","Couple + C. LE 16 ","direct migration background","","","","","3"
"Neither","2005","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Neither","2005","Couple + C. GT 16 ","no migration background","","","","","3"
"Neither","2005","Couple + C. GT 16 ","direct migration background","","","","","3"
"Private health insurance","2005","(Married) couple without C. ","indirect migration background","12","","","","2"
"Private health insurance","2005","Single parent ","no migration background","84","0.0754544646649206","0.0581602553842944","0.0927486739455467","2"
"Private health insurance","2005","Single parent ","direct migration background","4","","","","2"
"Private health insurance","2005","(Married) couple without C. ","direct migration background","46","0.0543350244532014","0.0375428221922298","0.0711272267141729","2"
"Private health insurance","2005","Single parent ","indirect migration background","","","","","2"
"Private health insurance","2005","Couple + C. LE and GT 16","indirect migration background","9","","","","2"
"Private health insurance","2005","(Married) couple without C. ","no migration background","1017","0.119420255976752","0.111343798785327","0.127496713168177","2"
"Private health insurance","2005","Couple + C. LE and GT 16","direct migration background","13","","","","2"
"Private health insurance","2005","1-pers.-HH","direct migration background","12","","","","2"
"Private health insurance","2005","1-pers.-HH","no migration background","343","0.117308759081747","0.104989510761061","0.129628007402434","2"
"Private health insurance","2005","Couple + C. GT 16 ","direct migration background","22","","","","2"
"Private health insurance","2005","1-pers.-HH","indirect migration background","10","","","","2"
"Private health insurance","2005","Couple + C. LE 16 ","no migration background","534","0.159074670225789","0.145923148764209","0.172226191687369","2"
"Private health insurance","2005","Couple + C. LE and GT 16","no migration background","213","0.120457063785044","0.102632529765844","0.138281597804244","2"
"Private health insurance","2005","Couple + C. GT 16 ","indirect migration background","20","","","","2"
"Private health insurance","2005","Couple + C. GT 16 ","no migration background","482","0.113884083388698","0.102537385352599","0.125230781424796","2"
"Private health insurance","2005","Couple + C. LE 16 ","indirect migration background","10","","","","2"
"Private health insurance","2005","Couple + C. LE 16 ","direct migration background","42","0.0682007123094264","0.0468394534768001","0.0895619711420527","2"
"Public health insurance","2005","(Married) couple without C. ","indirect migration background","100","0.943887494204271","0.901265965022122","0.986509023386419","1"
"Public health insurance","2005","Single parent ","no migration background","812","0.924545535335079","0.907251326054453","0.941839744615706","1"
"Public health insurance","2005","Single parent ","direct migration background","119","0.979441201479424","0.954363739241296","1.00451866371755","1"
"Public health insurance","2005","Single parent ","indirect migration background","78","1","1","1","1"
"Public health insurance","2005","Couple + C. LE 16 ","no migration background","2437","0.840925329774211","0.827773808312631","0.854076851235791","1"
"Public health insurance","2005","Couple + C. LE 16 ","direct migration background","493","0.931799287690574","0.910438028857947","0.9531605465232","1"
"Public health insurance","2005","Couple + C. LE 16 ","indirect migration background","165","0.962382469123791","0.934192275335885","0.990572662911697","1"
"Public health insurance","2005","Couple + C. GT 16 ","no migration background","2529","0.886115916611303","0.874769218575204","0.897462614647401","1"
"Public health insurance","2005","1-pers.-HH","direct migration background","200","0.949939947591522","0.920585501743745","0.979294393439299","1"
"Public health insurance","2005","1-pers.-HH","no migration background","2278","0.882691240918253","0.870371992597566","0.895010489238939","1"
"Public health insurance","2005","1-pers.-HH","indirect migration background","82","0.928603133047171","0.875988223651683","0.981218042442659","1"
"Public health insurance","2005","(Married) couple without C. ","no migration background","5176","0.880579744023248","0.872503286831824","0.888656201214673","1"
"Public health insurance","2005","(Married) couple without C. ","direct migration background","654","0.945664975546799","0.928872773285827","0.96245717780777","1"
"Public health insurance","2005","Couple + C. GT 16 ","direct migration background","379","0.961420753402845","0.942570832936314","0.980270673869375","1"
"Public health insurance","2005","Couple + C. GT 16 ","indirect migration background","185","0.952531452583914","0.923423356888797","0.981639548279032","1"
"Public health insurance","2005","Couple + C. LE and GT 16","no migration background","1068","0.879542936214956","0.861718402195756","0.897367470234157","1"
"Public health insurance","2005","Couple + C. LE and GT 16","direct migration background","266","0.964066119750928","0.942226178901264","0.985906060600593","1"
"Public health insurance","2005","Couple + C. LE and GT 16","indirect migration background","117","0.93287870888575","0.889186343185468","0.976571074586033","1"
"Neither","2006","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Neither","2006","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Neither","2006","1-pers.-HH","direct migration background","","","","","3"
"Neither","2006","1-pers.-HH","indirect migration background","","","","","3"
"Neither","2006","(Married) couple without C. ","no migration background","","","","","3"
"Neither","2006","(Married) couple without C. ","direct migration background","","","","","3"
"Neither","2006","(Married) couple without C. ","indirect migration background","","","","","3"
"Neither","2006","Couple + C. LE and GT 16","no migration background","","","","","3"
"Neither","2006","1-pers.-HH","no migration background","","","","","3"
"Neither","2006","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Neither","2006","Single parent ","no migration background","","","","","3"
"Neither","2006","Single parent ","direct migration background","","","","","3"
"Neither","2006","Single parent ","indirect migration background","","","","","3"
"Neither","2006","Couple + C. LE 16 ","no migration background","","","","","3"
"Neither","2006","Couple + C. LE 16 ","direct migration background","","","","","3"
"Neither","2006","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Neither","2006","Couple + C. GT 16 ","no migration background","","","","","3"
"Neither","2006","Couple + C. GT 16 ","direct migration background","","","","","3"
"Private health insurance","2006","(Married) couple without C. ","indirect migration background","16","","","","2"
"Private health insurance","2006","Single parent ","no migration background","107","0.100401472941396","0.0813106773868031","0.11949226849599","2"
"Private health insurance","2006","Single parent ","direct migration background","7","","","","2"
"Private health insurance","2006","(Married) couple without C. ","direct migration background","49","0.0599226981202926","0.0428221632470764","0.0770232329935089","2"
"Private health insurance","2006","Couple + C. LE 16 ","no migration background","589","0.159145078462754","0.146406744046339","0.17188341287917","2"
"Private health insurance","2006","Single parent ","indirect migration background","1","","","","2"
"Private health insurance","2006","Couple + C. LE and GT 16","indirect migration background","8","","","","2"
"Private health insurance","2006","Couple + C. LE and GT 16","direct migration background","11","","","","2"
"Private health insurance","2006","Couple + C. LE and GT 16","no migration background","191","0.11495644754091","0.0963092348711115","0.133603660210709","2"
"Private health insurance","2006","Couple + C. LE 16 ","direct migration background","39","0.0595753113410579","0.0397031542701673","0.0794474684119485","2"
"Private health insurance","2006","Couple + C. GT 16 ","indirect migration background","19","","","","2"
"Private health insurance","2006","Couple + C. LE 16 ","indirect migration background","15","","","","2"
"Private health insurance","2006","Couple + C. GT 16 ","no migration background","483","0.118213337827601","0.106849835358161","0.129576840297041","2"
"Private health insurance","2006","Couple + C. GT 16 ","direct migration background","27","","","","2"
"Private health insurance","2006","(Married) couple without C. ","no migration background","1116","0.122755835539309","0.115047468266941","0.130464202811677","2"
"Private health insurance","2006","1-pers.-HH","indirect migration background","10","","","","2"
"Private health insurance","2006","1-pers.-HH","direct migration background","14","","","","2"
"Private health insurance","2006","1-pers.-HH","no migration background","405","0.123347856542769","0.111561164140783","0.135134548944755","2"
"Public health insurance","2006","(Married) couple without C. ","direct migration background","691","0.940077301879707","0.922976767006491","0.957177836752924","1"
"Public health insurance","2006","(Married) couple without C. ","indirect migration background","109","0.930335894335011","0.885706858319934","0.974964930350088","1"
"Public health insurance","2006","Single parent ","no migration background","845","0.899598527058604","0.88050773150401","0.918689322613197","1"
"Public health insurance","2006","Single parent ","direct migration background","133","0.966825237361974","0.937159033657942","0.996491441066006","1"
"Public health insurance","2006","Single parent ","indirect migration background","76","0.994464536328202","0.977892557069875","1.01103651558653","1"
"Public health insurance","2006","Couple + C. LE 16 ","no migration background","2579","0.840854921537246","0.82811658712083","0.853593255953661","1"
"Public health insurance","2006","Couple + C. LE 16 ","direct migration background","506","0.940424688658942","0.920552531588052","0.960296845729833","1"
"Public health insurance","2006","Couple + C. LE 16 ","indirect migration background","173","0.950127557830013","0.919011079321025","0.981244036339002","1"
"Public health insurance","2006","Couple + C. GT 16 ","no migration background","2618","0.881786662172399","0.870423159702959","0.893150164641839","1"
"Public health insurance","2006","Couple + C. GT 16 ","direct migration background","331","0.946251291753412","0.922890162301244","0.96961242120558","1"
"Public health insurance","2006","Couple + C. GT 16 ","indirect migration background","169","0.952774044603961","0.922452277931937","0.983095811275984","1"
"Public health insurance","2006","Couple + C. LE and GT 16","no migration background","933","0.88504355245909","0.866396339789291","0.903690765128888","1"
"Public health insurance","2006","Couple + C. LE and GT 16","direct migration background","248","0.963850547932682","0.941117696288173","0.986583399577191","1"
"Public health insurance","2006","Couple + C. LE and GT 16","indirect migration background","96","0.924193754323314","0.873323321789206","0.975064186857421","1"
"Public health insurance","2006","1-pers.-HH","direct migration background","219","0.947561033590157","0.918938980133379","0.976183087046936","1"
"Public health insurance","2006","1-pers.-HH","indirect migration background","92","0.922228214713489","0.870255160162723","0.974201269264256","1"
"Public health insurance","2006","(Married) couple without C. ","no migration background","5846","0.877244164460691","0.869535797188323","0.884952531733059","1"
"Public health insurance","2006","1-pers.-HH","no migration background","2585","0.876652143457231","0.864865451055245","0.888438835859217","1"
"Neither","2007","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Neither","2007","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Neither","2007","Couple + C. LE and GT 16","no migration background","","","","","3"
"Neither","2007","1-pers.-HH","no migration background","","","","","3"
"Neither","2007","1-pers.-HH","direct migration background","","","","","3"
"Neither","2007","(Married) couple without C. ","no migration background","","","","","3"
"Neither","2007","(Married) couple without C. ","direct migration background","","","","","3"
"Neither","2007","(Married) couple without C. ","indirect migration background","","","","","3"
"Neither","2007","1-pers.-HH","indirect migration background","","","","","3"
"Neither","2007","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Neither","2007","Single parent ","no migration background","","","","","3"
"Neither","2007","Single parent ","direct migration background","","","","","3"
"Neither","2007","Single parent ","indirect migration background","","","","","3"
"Neither","2007","Couple + C. LE 16 ","no migration background","","","","","3"
"Neither","2007","Couple + C. LE 16 ","direct migration background","","","","","3"
"Neither","2007","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Neither","2007","Couple + C. GT 16 ","no migration background","","","","","3"
"Neither","2007","Couple + C. GT 16 ","direct migration background","","","","","3"
"Private health insurance","2007","Couple + C. LE and GT 16","indirect migration background","7","","","","2"
"Private health insurance","2007","(Married) couple without C. ","direct migration background","48","0.0744243404907888","0.0545062072114408","0.0943424737701369","2"
"Private health insurance","2007","(Married) couple without C. ","indirect migration background","15","","","","2"
"Private health insurance","2007","Single parent ","direct migration background","6","","","","2"
"Private health insurance","2007","Single parent ","indirect migration background","3","","","","2"
"Private health insurance","2007","Couple + C. LE 16 ","no migration background","544","0.17258929105275","0.158838055614725","0.186340526490775","2"
"Private health insurance","2007","Single parent ","no migration background","97","0.0929577946302888","0.0739659750290126","0.111949614231565","2"
"Private health insurance","2007","Couple + C. LE and GT 16","direct migration background","8","","","","2"
"Private health insurance","2007","Couple + C. LE and GT 16","no migration background","150","0.100562483373879","0.0821239600407147","0.119001006707043","2"
"Private health insurance","2007","Couple + C. GT 16 ","indirect migration background","13","","","","2"
"Private health insurance","2007","Couple + C. LE 16 ","direct migration background","30","0.0577546167747646","0.0368637866952813","0.078645446854248","2"
"Private health insurance","2007","Couple + C. LE 16 ","indirect migration background","12","","","","2"
"Private health insurance","2007","Couple + C. GT 16 ","no migration background","477","0.123478209344853","0.111656476898029","0.135299941791676","2"
"Private health insurance","2007","Couple + C. GT 16 ","direct migration background","20","","","","2"
"Private health insurance","2007","(Married) couple without C. ","no migration background","1056","0.125459030194478","0.11742440171818","0.133493658670775","2"
"Private health insurance","2007","1-pers.-HH","indirect migration background","12","","","","2"
"Private health insurance","2007","1-pers.-HH","direct migration background","7","","","","2"
"Private health insurance","2007","1-pers.-HH","no migration background","388","0.12114893000511","0.109114287908735","0.133183572101486","2"
"Public health insurance","2007","(Married) couple without C. ","direct migration background","619","0.925575659509211","0.905657526229863","0.945493792788559","1"
"Public health insurance","2007","(Married) couple without C. ","indirect migration background","118","0.918683951909193","0.872233123085948","0.965134780732437","1"
"Public health insurance","2007","Single parent ","no migration background","801","0.907042205369711","0.888050385768435","0.926034024970987","1"
"Public health insurance","2007","Single parent ","direct migration background","112","0.965547071390732","0.932638662490882","0.998455480290583","1"
"Public health insurance","2007","Single parent ","indirect migration background","71","0.97780723697243","0.944243945637946","1.01137052830691","1"
"Public health insurance","2007","Couple + C. LE 16 ","no migration background","2357","0.82741070894725","0.813659473509225","0.841161944385275","1"
"Public health insurance","2007","Couple + C. LE 16 ","direct migration background","449","0.942245383225235","0.921354553145752","0.963136213304719","1"
"Public health insurance","2007","Couple + C. LE 16 ","indirect migration background","166","0.95616693791044","0.92609192263871","0.986241953182169","1"
"Public health insurance","2007","Couple + C. GT 16 ","no migration background","2498","0.876521790655147","0.864700058208324","0.888343523101971","1"
"Public health insurance","2007","Couple + C. GT 16 ","direct migration background","325","0.965167844613257","0.945820109169251","0.984515580057263","1"
"Public health insurance","2007","Couple + C. GT 16 ","indirect migration background","156","0.977337355796","0.954899452169652","0.999775259422348","1"
"Public health insurance","2007","Couple + C. LE and GT 16","no migration background","872","0.899437516626121","0.880998993292957","0.917876039959285","1"
"Public health insurance","2007","Couple + C. LE and GT 16","direct migration background","205","0.983260411734294","0.966031218095196","1.00048960537339","1"
"Public health insurance","2007","Couple + C. LE and GT 16","indirect migration background","91","0.914734201948228","0.859441228839458","0.970027175056998","1"
"Public health insurance","2007","(Married) couple without C. ","no migration background","5473","0.874540969805522","0.866506341329225","0.88257559828182","1"
"Public health insurance","2007","1-pers.-HH","indirect migration background","90","0.903319307560921","0.845968633361047","0.960669981760795","1"
"Public health insurance","2007","1-pers.-HH","direct migration background","203","0.975501315999059","0.954592773907882","0.996409858090236","1"
"Public health insurance","2007","1-pers.-HH","no migration background","2436","0.87885106999489","0.866816427898514","0.890885712091265","1"
"Neither","2008","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Neither","2008","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Neither","2008","Couple + C. LE and GT 16","no migration background","","","","","3"
"Neither","2008","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Neither","2008","1-pers.-HH","no migration background","","","","","3"
"Neither","2008","1-pers.-HH","direct migration background","","","","","3"
"Neither","2008","1-pers.-HH","indirect migration background","","","","","3"
"Neither","2008","(Married) couple without C. ","no migration background","","","","","3"
"Neither","2008","(Married) couple without C. ","direct migration background","","","","","3"
"Neither","2008","(Married) couple without C. ","indirect migration background","","","","","3"
"Neither","2008","Single parent ","no migration background","","","","","3"
"Neither","2008","Single parent ","direct migration background","","","","","3"
"Neither","2008","Single parent ","indirect migration background","","","","","3"
"Neither","2008","Couple + C. LE 16 ","no migration background","","","","","3"
"Neither","2008","Couple + C. LE 16 ","direct migration background","","","","","3"
"Neither","2008","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Neither","2008","Couple + C. GT 16 ","no migration background","","","","","3"
"Neither","2008","Couple + C. GT 16 ","direct migration background","","","","","3"
"Private health insurance","2008","Couple + C. LE and GT 16","indirect migration background","4","","","","2"
"Private health insurance","2008","Couple + C. LE and GT 16","direct migration background","4","","","","2"
"Private health insurance","2008","(Married) couple without C. ","direct migration background","41","0.069197742194786","0.0489412560554688","0.0894542283341032","2"
"Private health insurance","2008","(Married) couple without C. ","indirect migration background","11","","","","2"
"Private health insurance","2008","Single parent ","no migration background","86","0.0923404782072548","0.0732668198532103","0.111414136561299","2"
"Private health insurance","2008","Single parent ","direct migration background","","","","","2"
"Private health insurance","2008","Single parent ","indirect migration background","4","","","","2"
"Private health insurance","2008","Couple + C. LE 16 ","no migration background","452","0.163254755945915","0.149034449443284","0.177475062448547","2"
"Private health insurance","2008","Couple + C. LE and GT 16","no migration background","147","0.103932633964115","0.0846482019369557","0.123217065991273","2"
"Private health insurance","2008","Couple + C. LE 16 ","direct migration background","32","0.0679495647371492","0.0443003617527716","0.0915987677215268","2"
"Private health insurance","2008","Couple + C. GT 16 ","indirect migration background","16","","","","2"
"Private health insurance","2008","Couple + C. GT 16 ","direct migration background","17","","","","2"
"Private health insurance","2008","(Married) couple without C. ","no migration background","1060","0.129014263106463","0.120756996275565","0.137271529937361","2"
"Private health insurance","2008","Couple + C. LE 16 ","indirect migration background","14","","","","2"
"Private health insurance","2008","Couple + C. GT 16 ","no migration background","455","0.117985379195888","0.106168864334755","0.129801894057021","2"
"Private health insurance","2008","1-pers.-HH","indirect migration background","10","","","","2"
"Private health insurance","2008","1-pers.-HH","direct migration background","9","","","","2"
"Private health insurance","2008","1-pers.-HH","no migration background","367","0.117400059441729","0.10537353933852","0.129426579544937","2"
"Public health insurance","2008","(Married) couple without C. ","direct migration background","562","0.930802257805214","0.910545771665897","0.951058743944531","1"
"Public health insurance","2008","(Married) couple without C. ","indirect migration background","126","0.946396820686185","0.908681333812666","0.984112307559704","1"
"Public health insurance","2008","Single parent ","no migration background","799","0.907659521792745","0.888585863438701","0.92673318014679","1"
"Public health insurance","2008","Single parent ","direct migration background","114","1","1","1","1"
"Public health insurance","2008","Single parent ","indirect migration background","81","0.975184254877651","0.942113384242413","1.00825512551289","1"
"Public health insurance","2008","Couple + C. LE 16 ","no migration background","2143","0.836745244054085","0.822524937551453","0.850965550556716","1"
"Public health insurance","2008","Couple + C. LE 16 ","direct migration background","403","0.932050435262851","0.908401232278473","0.955699638247228","1"
"Public health insurance","2008","Couple + C. LE 16 ","indirect migration background","169","0.941141023661806","0.907040876698319","0.975241170625292","1"
"Public health insurance","2008","Couple + C. GT 16 ","no migration background","2408","0.882014620804112","0.870198105942979","0.893831135665245","1"
"Public health insurance","2008","Couple + C. GT 16 ","direct migration background","313","0.976148643357791","0.959685769832538","0.992611516883043","1"
"Public health insurance","2008","Couple + C. GT 16 ","indirect migration background","157","0.96351167680624","0.935571414205822","0.991451939406658","1"
"Public health insurance","2008","Couple + C. LE and GT 16","no migration background","815","0.896067366035885","0.876782934008726","0.915351798063044","1"
"Public health insurance","2008","Couple + C. LE and GT 16","direct migration background","161","0.981277253078163","0.960595527646824","1.0019589785095","1"
"Public health insurance","2008","Couple + C. LE and GT 16","indirect migration background","82","0.963251720946049","0.923487977324976","1.00301546456712","1"
"Public health insurance","2008","1-pers.-HH","indirect migration background","78","0.859956982626606","0.787450665149478","0.932463300103733","1"
"Public health insurance","2008","(Married) couple without C. ","no migration background","5271","0.870985736893537","0.862728470062639","0.879243003724435","1"
"Public health insurance","2008","1-pers.-HH","direct migration background","196","0.966623688001298","0.942035923173943","0.991211452828652","1"
"Public health insurance","2008","1-pers.-HH","no migration background","2385","0.882599940558271","0.870573420455063","0.89462646066148","1"
"Neither","2009","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Neither","2009","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Neither","2009","Couple + C. LE and GT 16","no migration background","","","","","3"
"Neither","2009","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Neither","2009","1-pers.-HH","no migration background","","","","","3"
"Neither","2009","1-pers.-HH","direct migration background","","","","","3"
"Neither","2009","1-pers.-HH","indirect migration background","","","","","3"
"Neither","2009","(Married) couple without C. ","no migration background","","","","","3"
"Neither","2009","(Married) couple without C. ","direct migration background","","","","","3"
"Neither","2009","(Married) couple without C. ","indirect migration background","","","","","3"
"Neither","2009","Single parent ","no migration background","","","","","3"
"Neither","2009","Single parent ","direct migration background","","","","","3"
"Neither","2009","Single parent ","indirect migration background","","","","","3"
"Neither","2009","Couple + C. LE 16 ","no migration background","","","","","3"
"Neither","2009","Couple + C. LE 16 ","direct migration background","","","","","3"
"Neither","2009","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Neither","2009","Couple + C. GT 16 ","no migration background","","","","","3"
"Neither","2009","Couple + C. GT 16 ","direct migration background","","","","","3"
"Private health insurance","2009","Couple + C. LE and GT 16","indirect migration background","5","","","","2"
"Private health insurance","2009","Couple + C. LE and GT 16","direct migration background","6","","","","2"
"Private health insurance","2009","Couple + C. LE and GT 16","no migration background","150","0.139980454979297","0.117400019751814","0.16256089020678","2"
"Private health insurance","2009","(Married) couple without C. ","indirect migration background","11","","","","2"
"Private health insurance","2009","Single parent ","no migration background","83","0.104435165052279","0.0836295317543659","0.125240798350192","2"
"Private health insurance","2009","Single parent ","direct migration background","1","","","","2"
"Private health insurance","2009","Couple + C. GT 16 ","indirect migration background","9","","","","2"
"Private health insurance","2009","(Married) couple without C. ","direct migration background","34","0.0705300385868983","0.0486701711710301","0.0923899060027666","2"
"Private health insurance","2009","Single parent ","indirect migration background","3","","","","2"
"Private health insurance","2009","Couple + C. LE 16 ","no migration background","410","0.16769933623371","0.152591148422409","0.182807524045011","2"
"Private health insurance","2009","Couple + C. GT 16 ","direct migration background","15","","","","2"
"Private health insurance","2009","(Married) couple without C. ","no migration background","1013","0.129467065778849","0.120998502074978","0.137935629482721","2"
"Private health insurance","2009","Couple + C. LE 16 ","direct migration background","23","","","","2"
"Private health insurance","2009","Couple + C. LE 16 ","indirect migration background","15","","","","2"
"Private health insurance","2009","Couple + C. GT 16 ","no migration background","429","0.12739785105791","0.11478639775064","0.140009304365179","2"
"Private health insurance","2009","1-pers.-HH","indirect migration background","5","","","","2"
"Private health insurance","2009","1-pers.-HH","direct migration background","9","","","","2"
"Private health insurance","2009","1-pers.-HH","no migration background","361","0.12469220834557","0.112101930675054","0.137282486016086","2"
"Public health insurance","2009","(Married) couple without C. ","direct migration background","493","0.929469961413102","0.907610093997234","0.95132982882897","1"
"Public health insurance","2009","(Married) couple without C. ","indirect migration background","103","0.964914618338229","0.931139007588535","0.998690229087924","1"
"Public health insurance","2009","Single parent ","no migration background","747","0.895564834947721","0.874759201649808","0.916370468245634","1"
"Public health insurance","2009","Single parent ","direct migration background","88","0.9853347601426","0.960360675754388","1.01030884453081","1"
"Public health insurance","2009","Single parent ","indirect migration background","70","0.940164904519533","0.885756414552768","0.994573394486298","1"
"Public health insurance","2009","Couple + C. LE 16 ","no migration background","1939","0.83230066376629","0.817192475954989","0.84740885157759","1"
"Public health insurance","2009","Couple + C. LE 16 ","direct migration background","313","0.897758817337867","0.865364321584207","0.930153313091528","1"
"Public health insurance","2009","Couple + C. LE 16 ","indirect migration background","152","0.917001343547032","0.87515954226467","0.958843144829394","1"
"Public health insurance","2009","Couple + C. GT 16 ","no migration background","2256","0.87260214894209","0.859990695634821","0.88521360224936","1"
"Public health insurance","2009","Couple + C. GT 16 ","direct migration background","300","0.975862022104321","0.95891328024535","0.992810763963291","1"
"Public health insurance","2009","Couple + C. GT 16 ","indirect migration background","154","0.984468350439356","0.965485389257948","1.00345131162076","1"
"Public health insurance","2009","Couple + C. LE and GT 16","no migration background","757","0.860019545020703","0.83743910979322","0.882599980248186","1"
"Public health insurance","2009","Couple + C. LE and GT 16","direct migration background","163","0.985379043643831","0.967282556027335","1.00347553126033","1"
"Public health insurance","2009","Couple + C. LE and GT 16","indirect migration background","97","0.96836470632111","0.934398001539924","1.0023314111023","1"
"Public health insurance","2009","(Married) couple without C. ","no migration background","5024","0.870532934221151","0.862064370517279","0.879001497925022","1"
"Public health insurance","2009","1-pers.-HH","indirect migration background","73","0.944506126899618","0.893698875857314","0.995313377941923","1"
"Public health insurance","2009","1-pers.-HH","no migration background","2284","0.87530779165443","0.862717513983914","0.887898069324946","1"
"Public health insurance","2009","1-pers.-HH","direct migration background","176","0.972433762614731","0.948840881070396","0.996026644159065","1"
"Neither","2010","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Neither","2010","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Neither","2010","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Neither","2010","Couple + C. LE and GT 16","no migration background","","","","","3"
"Neither","2010","1-pers.-HH","no migration background","","","","","3"
"Neither","2010","1-pers.-HH","direct migration background","","","","","3"
"Neither","2010","1-pers.-HH","indirect migration background","","","","","3"
"Neither","2010","(Married) couple without C. ","no migration background","","","","","3"
"Neither","2010","(Married) couple without C. ","direct migration background","","","","","3"
"Neither","2010","(Married) couple without C. ","indirect migration background","","","","","3"
"Neither","2010","Single parent ","no migration background","","","","","3"
"Neither","2010","Single parent ","direct migration background","","","","","3"
"Neither","2010","Single parent ","indirect migration background","","","","","3"
"Neither","2010","Couple + C. LE 16 ","no migration background","","","","","3"
"Neither","2010","Couple + C. LE 16 ","direct migration background","","","","","3"
"Neither","2010","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Neither","2010","Couple + C. GT 16 ","no migration background","","","","","3"
"Neither","2010","Couple + C. GT 16 ","direct migration background","","","","","3"
"Private health insurance","2010","Couple + C. LE and GT 16","indirect migration background","7","","","","2"
"Private health insurance","2010","Couple + C. LE and GT 16","direct migration background","12","","","","2"
"Private health insurance","2010","Couple + C. LE and GT 16","no migration background","168","0.12871394498123","0.109798000538376","0.147629889424083","2"
"Private health insurance","2010","(Married) couple without C. ","indirect migration background","14","","","","2"
"Private health insurance","2010","Single parent ","no migration background","144","0.0772408613059576","0.0652898470064784","0.0891918756054367","2"
"Private health insurance","2010","Couple + C. GT 16 ","indirect migration background","9","","","","2"
"Private health insurance","2010","(Married) couple without C. ","direct migration background","34","0.0607327945306728","0.0395203938200839","0.0819451952412618","2"
"Private health insurance","2010","(Married) couple without C. ","no migration background","999","0.137442317817354","0.128538887101696","0.146345748533012","2"
"Private health insurance","2010","Single parent ","direct migration background","4","","","","2"
"Private health insurance","2010","1-pers.-HH","indirect migration background","4","","","","2"
"Private health insurance","2010","Single parent ","indirect migration background","5","","","","2"
