"ple0097","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Public health insurance","2004","indirect migration background","in school","74","0.954489346071951","0.909378263921961","0.999600428221941","1"
"Public health insurance","2004","indirect migration background","inadequately","12","","","","1"
"Public health insurance","2004","indirect migration background","general elemantary","186","0.991788375889699","0.978956347018139","1.00462040476126","1"
"Public health insurance","2004","no migration background","in school","368","0.833714054596139","0.800508490761602","0.866919618430677","1"
"Public health insurance","2004","no migration background","inadequately","83","0.988546174425239","0.965790893028841","1.01130145582164","1"
"Public health insurance","2004","no migration background","general elemantary","1715","0.97456871737224","0.967248992748014","0.981888441996466","1"
"Public health insurance","2004","no migration background","middle vocational","8613","0.919380095660494","0.913902579435858","0.924857611885131","1"
"Public health insurance","2004","no migration background","vocational + Abi","768","0.887055235049864","0.866189660727208","0.907920809372521","1"
"Public health insurance","2004","no migration background","higher vocational","1239","0.87635190347057","0.859402794067177","0.893301012873963","1"
"Public health insurance","2004","no migration background","higher education","2411","0.68030869065804","0.665598557133991","0.695018824182088","1"
"Public health insurance","2004","direct migration background","in school","57","0.968087566995252","0.924336411691116","1.01183872229939","1"
"Public health insurance","2004","indirect migration background","middle vocational","300","0.945616529315617","0.920808825823172","0.970424232808063","1"
"Public health insurance","2004","indirect migration background","vocational + Abi","46","1","1","1","1"
"Public health insurance","2004","indirect migration background","higher vocational","36","0.894626651064459","0.801770697743549","0.987482604385369","1"
"Public health insurance","2004","indirect migration background","higher education","43","0.761686614816528","0.654769912958784","0.868603316674272","1"
"Neither","2005","indirect migration background","higher education","","","","","3"
"Neither","2005","indirect migration background","higher vocational","","","","","3"
"Neither","2005","indirect migration background","inadequately","","","","","3"
"Neither","2005","indirect migration background","general elemantary","","","","","3"
"Neither","2005","indirect migration background","middle vocational","","","","","3"
"Neither","2005","indirect migration background","vocational + Abi","","","","","3"
"Neither","2005","indirect migration background","in school","","","","","3"
"Neither","2005","no migration background","in school","","","","","3"
"Neither","2005","no migration background","inadequately","","","","","3"
"Neither","2005","no migration background","general elemantary","","","","","3"
"Neither","2005","no migration background","middle vocational","","","","","3"
"Neither","2005","no migration background","vocational + Abi","","","","","3"
"Neither","2005","no migration background","higher vocational","","","","","3"
"Neither","2005","no migration background","higher education","","","","","3"
"Neither","2005","direct migration background","in school","","","","","3"
"Neither","2005","direct migration background","inadequately","","","","","3"
"Neither","2005","direct migration background","general elemantary","","","","","3"
"Neither","2005","direct migration background","middle vocational","","","","","3"
"Neither","2005","direct migration background","vocational + Abi","","","","","3"
"Neither","2005","direct migration background","higher vocational","","","","","3"
"Neither","2005","direct migration background","higher education","","","","","3"
"Private health insurance","2005","indirect migration background","higher education","21","","","","2"
"Private health insurance","2005","indirect migration background","higher vocational","4","","","","2"
"Private health insurance","2005","indirect migration background","in school","8","","","","2"
"Private health insurance","2005","indirect migration background","inadequately","","","","","2"
"Private health insurance","2005","indirect migration background","general elemantary","3","","","","2"
"Private health insurance","2005","indirect migration background","middle vocational","22","","","","2"
"Private health insurance","2005","indirect migration background","vocational + Abi","1","","","","2"
"Private health insurance","2005","direct migration background","in school","4","","","","2"
"Private health insurance","2005","direct migration background","inadequately","2","","","","2"
"Private health insurance","2005","direct migration background","general elemantary","3","","","","2"
"Private health insurance","2005","direct migration background","higher vocational","8","","","","2"
"Private health insurance","2005","direct migration background","higher education","69","0.129299012235082","0.093315215922432","0.165282808547731","2"
"Private health insurance","2005","no migration background","in school","121","0.166226655872133","0.133595126701392","0.198858185042875","2"
"Private health insurance","2005","no migration background","inadequately","2","","","","2"
"Private health insurance","2005","no migration background","general elemantary","51","0.021975438697472","0.0148973965417002","0.0290534808532439","2"
"Private health insurance","2005","no migration background","middle vocational","819","0.0829942156595392","0.0772864647952755","0.0887019665238028","2"
"Private health insurance","2005","no migration background","vocational + Abi","106","0.0941348735142201","0.0747083418414416","0.113561405186999","2"
"Private health insurance","2005","no migration background","higher vocational","218","0.139729832474471","0.121377495953433","0.158082168995508","2"
"Private health insurance","2005","no migration background","higher education","1374","0.316689184966005","0.301764573396888","0.331613796535123","2"
"Private health insurance","2005","direct migration background","middle vocational","43","0.0451459415445311","0.0313653549272256","0.0589265281618366","2"
"Private health insurance","2005","direct migration background","vocational + Abi","12","","","","2"
"Public health insurance","2005","direct migration background","in school","50","0.960440881004019","0.908452075958553","1.01242968604949","1"
"Public health insurance","2005","direct migration background","inadequately","146","0.983005359255702","0.962181981856725","1.00382873665468","1"
"Public health insurance","2005","direct migration background","general elemantary","561","0.996334760708411","0.991347496835466","1.00132202458136","1"
"Public health insurance","2005","direct migration background","middle vocational","829","0.954854058455469","0.941073471838163","0.968634645072774","1"
"Public health insurance","2005","direct migration background","vocational + Abi","204","0.93004700364642","0.896031506298122","0.964062500994718","1"
"Public health insurance","2005","direct migration background","higher vocational","126","0.937208419222166","0.896134656417622","0.978282182026709","1"
"Public health insurance","2005","direct migration background","higher education","265","0.870700987764918","0.834717191452269","0.906684784077568","1"
"Public health insurance","2005","indirect migration background","in school","82","0.96562068482007","0.927978161579318","1.00326320806082","1"
"Public health insurance","2005","indirect migration background","inadequately","10","","","","1"
"Public health insurance","2005","indirect migration background","general elemantary","175","0.993285006491441","0.981287311184846","1.00528270179804","1"
"Public health insurance","2005","indirect migration background","middle vocational","314","0.953727360698307","0.931265139015091","0.976189582381522","1"
"Public health insurance","2005","indirect migration background","vocational + Abi","43","0.991926278562806","0.965484033169815","1.0183685239558","1"
"Public health insurance","2005","indirect migration background","higher vocational","36","0.907677020480671","0.817967471833399","0.997386569127943","1"
"Public health insurance","2005","indirect migration background","higher education","48","0.783767976859596","0.686632626923568","0.880903326795624","1"
"Public health insurance","2005","no migration background","middle vocational","8155","0.917005784340461","0.911298033476197","0.922713535204725","1"
"Public health insurance","2005","no migration background","vocational + Abi","762","0.90586512648578","0.886438594813001","0.925291658158558","1"
"Public health insurance","2005","no migration background","higher vocational","1153","0.860270167525529","0.841917831004492","0.878622504046567","1"
"Public health insurance","2005","no migration background","higher education","2358","0.683310815033995","0.668386203464878","0.698235426603112","1"
"Public health insurance","2005","no migration background","in school","379","0.833773344127867","0.801141814957125","0.866404873298608","1"
"Public health insurance","2005","no migration background","inadequately","81","0.938136304444376","0.886308841928773","0.989963766959978","1"
"Public health insurance","2005","no migration background","general elemantary","1597","0.978024561302528","0.970946519146756","0.9851026034583","1"
"Neither","2006","indirect migration background","inadequately","","","","","3"
"Neither","2006","indirect migration background","vocational + Abi","","","","","3"
"Neither","2006","indirect migration background","higher vocational","","","","","3"
"Neither","2006","indirect migration background","higher education","","","","","3"
"Neither","2006","indirect migration background","general elemantary","","","","","3"
"Neither","2006","indirect migration background","middle vocational","","","","","3"
"Neither","2006","indirect migration background","in school","","","","","3"
"Neither","2006","no migration background","in school","","","","","3"
"Neither","2006","no migration background","inadequately","","","","","3"
"Neither","2006","no migration background","general elemantary","","","","","3"
"Neither","2006","no migration background","middle vocational","","","","","3"
"Neither","2006","no migration background","vocational + Abi","","","","","3"
"Neither","2006","no migration background","higher vocational","","","","","3"
"Neither","2006","no migration background","higher education","","","","","3"
"Neither","2006","direct migration background","in school","","","","","3"
"Neither","2006","direct migration background","inadequately","","","","","3"
"Neither","2006","direct migration background","general elemantary","","","","","3"
"Neither","2006","direct migration background","middle vocational","","","","","3"
"Neither","2006","direct migration background","vocational + Abi","","","","","3"
"Neither","2006","direct migration background","higher vocational","","","","","3"
"Neither","2006","direct migration background","higher education","","","","","3"
"Private health insurance","2006","indirect migration background","in school","9","","","","2"
"Private health insurance","2006","indirect migration background","inadequately","","","","","2"
"Private health insurance","2006","indirect migration background","higher vocational","5","","","","2"
"Private health insurance","2006","indirect migration background","higher education","23","","","","2"
"Private health insurance","2006","indirect migration background","vocational + Abi","2","","","","2"
"Private health insurance","2006","indirect migration background","general elemantary","1","","","","2"
"Private health insurance","2006","indirect migration background","middle vocational","29","","","","2"
"Private health insurance","2006","no migration background","middle vocational","907","0.0830944527761807","0.0776303745805057","0.0885585309718557","2"
"Private health insurance","2006","no migration background","vocational + Abi","106","0.0845268768106549","0.0668003874890945","0.102253366132215","2"
"Private health insurance","2006","direct migration background","inadequately","2","","","","2"
"Private health insurance","2006","direct migration background","general elemantary","3","","","","2"
"Private health insurance","2006","no migration background","in school","93","0.209148684316598","0.163203517528806","0.25509385110439","2"
"Private health insurance","2006","direct migration background","in school","3","","","","2"
"Private health insurance","2006","direct migration background","higher vocational","9","","","","2"
"Private health insurance","2006","direct migration background","higher education","79","0.1490819671767","0.112592798471006","0.185571135882394","2"
"Private health insurance","2006","no migration background","inadequately","1","","","","2"
"Private health insurance","2006","no migration background","general elemantary","71","0.0307379133907332","0.0226921961685403","0.0387836306129262","2"
"Private health insurance","2006","no migration background","higher vocational","228","0.136761711751842","0.11911291852533","0.154410504978354","2"
"Private health insurance","2006","no migration background","higher education","1510","0.330451684491796","0.316083476590052","0.344819892393539","2"
"Private health insurance","2006","direct migration background","middle vocational","40","0.0376315560103554","0.0251569710062056","0.0501061410145052","2"
"Private health insurance","2006","direct migration background","vocational + Abi","13","","","","2"
"Public health insurance","2006","direct migration background","in school","31","0.942987867333272","0.865050572320784","1.02092516234576","1"
"Public health insurance","2006","direct migration background","inadequately","131","0.979450672458053","0.955339831285824","1.00356151363028","1"
"Public health insurance","2006","direct migration background","general elemantary","539","0.996515285033056","0.991554229821325","1.00147634024479","1"
"Public health insurance","2006","direct migration background","middle vocational","854","0.962368443989645","0.949893858985495","0.974843028993794","1"
"Public health insurance","2006","direct migration background","vocational + Abi","208","0.926065384241321","0.89156716406132","0.960563604421322","1"
"Public health insurance","2006","direct migration background","higher vocational","134","0.934240411755464","0.893615826562387","0.974864996948541","1"
"Public health insurance","2006","direct migration background","higher education","287","0.8509180328233","0.814428864117606","0.887407201528994","1"
"Public health insurance","2006","indirect migration background","in school","48","0.933760631657317","0.869197210647759","0.998324052666875","1"
"Public health insurance","2006","indirect migration background","inadequately","11","","","","1"
"Public health insurance","2006","indirect migration background","general elemantary","175","0.998469932029103","0.99269542898422","1.00424443507399","1"
"Public health insurance","2006","indirect migration background","middle vocational","319","0.944487033116917","0.920429356192396","0.968544710041438","1"
"Public health insurance","2006","indirect migration background","vocational + Abi","47","0.94092348203115","0.874909694756493","1.00693726930581","1"
"Public health insurance","2006","indirect migration background","higher vocational","36","0.854214034590689","0.746195726021495","0.962232343159883","1"
"Public health insurance","2006","indirect migration background","higher education","54","0.779234492238412","0.686593665371983","0.871875319104841","1"
"Public health insurance","2006","no migration background","general elemantary","1697","0.969262086609267","0.961216369387074","0.97730780383146","1"
"Public health insurance","2006","no migration background","middle vocational","8896","0.916905547223819","0.911441469028144","0.922369625419494","1"
"Public health insurance","2006","no migration background","vocational + Abi","840","0.915473123189345","0.897746633867785","0.933199612510905","1"
"Public health insurance","2006","no migration background","higher vocational","1228","0.863238288248158","0.845589495021646","0.88088708147467","1"
"Public health insurance","2006","no migration background","higher education","2607","0.669548315508204","0.655180107606461","0.683916523409948","1"
"Public health insurance","2006","no migration background","in school","208","0.790851315683402","0.74490614889561","0.836796482471194","1"
"Public health insurance","2006","no migration background","inadequately","95","0.959622696331275","0.920246715306746","0.998998677355805","1"
"Neither","2007","indirect migration background","in school","","","","","3"
"Neither","2007","indirect migration background","inadequately","","","","","3"
"Neither","2007","indirect migration background","general elemantary","","","","","3"
"Neither","2007","indirect migration background","middle vocational","","","","","3"
"Neither","2007","indirect migration background","vocational + Abi","","","","","3"
"Neither","2007","indirect migration background","higher vocational","","","","","3"
"Neither","2007","indirect migration background","higher education","","","","","3"
"Neither","2007","no migration background","in school","","","","","3"
"Neither","2007","no migration background","inadequately","","","","","3"
"Neither","2007","no migration background","general elemantary","","","","","3"
"Neither","2007","no migration background","middle vocational","","","","","3"
"Neither","2007","no migration background","vocational + Abi","","","","","3"
"Neither","2007","no migration background","higher vocational","","","","","3"
"Neither","2007","no migration background","higher education","","","","","3"
"Neither","2007","direct migration background","in school","","","","","3"
"Neither","2007","direct migration background","inadequately","","","","","3"
"Neither","2007","direct migration background","general elemantary","","","","","3"
"Neither","2007","direct migration background","middle vocational","","","","","3"
"Neither","2007","direct migration background","vocational + Abi","","","","","3"
"Neither","2007","direct migration background","higher vocational","","","","","3"
"Neither","2007","direct migration background","higher education","","","","","3"
"Private health insurance","2007","indirect migration background","in school","4","","","","2"
"Private health insurance","2007","indirect migration background","inadequately","","","","","2"
"Private health insurance","2007","indirect migration background","vocational + Abi","2","","","","2"
"Private health insurance","2007","indirect migration background","higher vocational","4","","","","2"
"Private health insurance","2007","indirect migration background","higher education","25","","","","2"
"Private health insurance","2007","indirect migration background","general elemantary","3","","","","2"
"Private health insurance","2007","indirect migration background","middle vocational","23","","","","2"
"Private health insurance","2007","no migration background","middle vocational","821","0.0807564753702432","0.0751728956780165","0.0863400550624699","2"
"Private health insurance","2007","no migration background","in school","67","0.179072717938447","0.133423798400449","0.224721637476444","2"
"Private health insurance","2007","no migration background","inadequately","2","","","","2"
"Private health insurance","2007","no migration background","general elemantary","69","0.0329937336187897","0.0241723199543765","0.0418151472832029","2"
"Private health insurance","2007","no migration background","vocational + Abi","108","0.0967575185752778","0.077518231005534","0.115996806145022","2"
"Private health insurance","2007","no migration background","higher education","1444","0.33229816954301","0.317577031820868","0.347019307265151","2"
"Private health insurance","2007","direct migration background","in school","1","","","","2"
"Private health insurance","2007","direct migration background","inadequately","2","","","","2"
"Private health insurance","2007","direct migration background","general elemantary","4","","","","2"
"Private health insurance","2007","direct migration background","vocational + Abi","10","","","","2"
"Private health insurance","2007","direct migration background","higher vocational","6","","","","2"
"Private health insurance","2007","no migration background","higher vocational","215","0.136799520904916","0.118502660781376","0.155096381028457","2"
"Private health insurance","2007","direct migration background","middle vocational","34","0.0402770930951517","0.0266016996613238","0.0539524865289796","2"
"Private health insurance","2007","direct migration background","higher education","64","0.127902781821796","0.0926607459259028","0.163144817717688","2"
"Public health insurance","2007","direct migration background","in school","18","","","","1"
"Public health insurance","2007","direct migration background","inadequately","115","0.97272069879908","0.943204130777117","1.00223726682104","1"
"Public health insurance","2007","direct migration background","general elemantary","466","0.982659774164049","0.97085852103296","0.994461027295137","1"
"Public health insurance","2007","direct migration background","middle vocational","760","0.959722906904848","0.94604751347102","0.973398300338676","1"
"Public health insurance","2007","direct migration background","vocational + Abi","197","0.944726688126927","0.913597072797698","0.975856303456157","1"
"Public health insurance","2007","direct migration background","higher vocational","120","0.962788753158531","0.929739212044417","0.995838294272644","1"
"Public health insurance","2007","direct migration background","higher education","281","0.872097218178204","0.836855182282311","0.907339254074097","1"
"Public health insurance","2007","indirect migration background","in school","42","0.966725551932114","0.914896149186974","1.01855495467725","1"
"Public health insurance","2007","indirect migration background","inadequately","9","","","","1"
"Public health insurance","2007","indirect migration background","general elemantary","154","0.990393759594642","0.975136415601891","1.00565110358739","1"
"Public health insurance","2007","indirect migration background","middle vocational","306","0.953935218654482","0.931283868661554","0.97658656864741","1"
"Public health insurance","2007","indirect migration background","vocational + Abi","47","0.894614502423599","0.808642222657211","0.980586782189988","1"
"Public health insurance","2007","indirect migration background","higher vocational","34","0.833698407731884","0.715310053728354","0.952086761735414","1"
"Public health insurance","2007","indirect migration background","higher education","60","0.767510976477485","0.677709773922307","0.857312179032662","1"
"Public health insurance","2007","no migration background","general elemantary","1506","0.96700626638121","0.958184852716797","0.975827680045623","1"
"Public health insurance","2007","no migration background","middle vocational","8326","0.919243524629757","0.91365994493753","0.924827104321983","1"
"Public health insurance","2007","no migration background","vocational + Abi","799","0.903242481424722","0.884003193854978","0.922481768994466","1"
"Public health insurance","2007","no migration background","higher vocational","1140","0.863200479095084","0.844903618971543","0.881497339218624","1"
"Public health insurance","2007","no migration background","higher education","2489","0.66770183045699","0.652980692734849","0.682422968179132","1"
"Public health insurance","2007","no migration background","in school","204","0.820927282061553","0.775278362523556","0.866576201599551","1"
"Public health insurance","2007","no migration background","inadequately","89","0.955440062679419","0.913046354655831","0.997833770703008","1"
"Neither","2008","indirect migration background","higher education","","","","","3"
"Neither","2008","indirect migration background","general elemantary","","","","","3"
"Neither","2008","indirect migration background","in school","","","","","3"
"Neither","2008","indirect migration background","inadequately","","","","","3"
"Neither","2008","indirect migration background","higher vocational","","","","","3"
"Neither","2008","indirect migration background","middle vocational","","","","","3"
"Neither","2008","indirect migration background","vocational + Abi","","","","","3"
"Neither","2008","direct migration background","general elemantary","","","","","3"
"Neither","2008","direct migration background","middle vocational","","","","","3"
"Neither","2008","direct migration background","vocational + Abi","","","","","3"
"Neither","2008","direct migration background","higher vocational","","","","","3"
"Neither","2008","direct migration background","higher education","","","","","3"
"Neither","2008","no migration background","in school","","","","","3"
"Neither","2008","no migration background","inadequately","","","","","3"
"Neither","2008","no migration background","general elemantary","","","","","3"
"Neither","2008","no migration background","middle vocational","","","","","3"
"Neither","2008","no migration background","vocational + Abi","","","","","3"
"Neither","2008","no migration background","higher vocational","","","","","3"
"Neither","2008","no migration background","higher education","","","","","3"
"Neither","2008","direct migration background","in school","","","","","3"
"Neither","2008","direct migration background","inadequately","","","","","3"
"Private health insurance","2008","indirect migration background","middle vocational","22","","","","2"
"Private health insurance","2008","indirect migration background","inadequately","","","","","2"
"Private health insurance","2008","indirect migration background","in school","7","","","","2"
"Private health insurance","2008","indirect migration background","general elemantary","4","","","","2"
"Private health insurance","2008","indirect migration background","higher vocational","4","","","","2"
"Private health insurance","2008","indirect migration background","higher education","21","","","","2"
"Private health insurance","2008","indirect migration background","vocational + Abi","1","","","","2"
"Private health insurance","2008","direct migration background","in school","","","","","2"
"Private health insurance","2008","direct migration background","inadequately","3","","","","2"
"Private health insurance","2008","direct migration background","general elemantary","4","","","","2"
"Private health insurance","2008","direct migration background","middle vocational","26","","","","2"
"Private health insurance","2008","direct migration background","vocational + Abi","8","","","","2"
"Private health insurance","2008","direct migration background","higher vocational","6","","","","2"
"Private health insurance","2008","direct migration background","higher education","58","0.148690004245057","0.109337894539061","0.188042113951054","2"
"Private health insurance","2008","no migration background","general elemantary","56","0.0307674058308819","0.0218543853163582","0.0396804263454056","2"
"Private health insurance","2008","no migration background","middle vocational","793","0.0807012277808116","0.0749882881008373","0.086414167460786","2"
"Private health insurance","2008","no migration background","inadequately","2","","","","2"
"Private health insurance","2008","no migration background","higher education","1362","0.319346377456257","0.304511174064958","0.334181580847557","2"
"Private health insurance","2008","no migration background","higher vocational","209","0.147485672461829","0.127968620252757","0.167002724670901","2"
"Private health insurance","2008","no migration background","in school","64","0.159503463539586","0.117507293222222","0.20149963385695","2"
"Private health insurance","2008","no migration background","vocational + Abi","96","0.0858402048524717","0.0671506428178226","0.104529766887121","2"
"Public health insurance","2008","direct migration background","in school","10","","","","1"
"Public health insurance","2008","direct migration background","inadequately","98","0.964655221877792","0.928644146241211","1.00066629751437","1"
"Public health insurance","2008","direct migration background","general elemantary","426","0.994638845751514","0.987736833546765","1.00154085795626","1"
"Public health insurance","2008","direct migration background","middle vocational","690","0.957206740646542","0.942382169561327","0.972031311731756","1"
"Public health insurance","2008","direct migration background","vocational + Abi","185","0.946460625977431","0.914702317939206","0.978218934015657","1"
"Public health insurance","2008","direct migration background","higher vocational","107","0.970880460649774","0.939878868396683","1.00188205290287","1"
"Public health insurance","2008","direct migration background","higher education","256","0.851309995754943","0.811957886048946","0.890662105460939","1"
"Public health insurance","2008","indirect migration background","in school","46","0.933094293534356","0.865826914974681","1.00036167209403","1"
"Public health insurance","2008","indirect migration background","inadequately","9","","","","1"
"Public health insurance","2008","indirect migration background","general elemantary","157","0.988617921499934","0.972232403297443","1.00500343970242","1"
"Public health insurance","2008","indirect migration background","middle vocational","299","0.955025128837296","0.932353227744877","0.977697029929714","1"
"Public health insurance","2008","indirect migration background","vocational + Abi","40","0.991860445142404","0.964357337062017","1.01936355322279","1"
"Public health insurance","2008","indirect migration background","higher vocational","32","0.888836400743869","0.786155644962714","0.991517156525025","1"
"Public health insurance","2008","indirect migration background","higher education","63","0.719750853090955","0.623706531827979","0.815795174353932","1"
"Public health insurance","2008","no migration background","general elemantary","1386","0.969232594169118","0.960319573654594","0.978145614683642","1"
"Public health insurance","2008","no migration background","middle vocational","7939","0.919298772219188","0.913585832539214","0.925011711899163","1"
"Public health insurance","2008","no migration background","vocational + Abi","767","0.914159795147528","0.895470233112879","0.932849357182177","1"
"Public health insurance","2008","no migration background","higher vocational","1059","0.852514327538171","0.832997275329099","0.872031379747243","1"
"Public health insurance","2008","no migration background","higher education","2432","0.680653622543743","0.665818419152443","0.695488825935042","1"
"Public health insurance","2008","no migration background","in school","228","0.840496536460414","0.79850036614305","0.882492706777778","1"
"Public health insurance","2008","no migration background","inadequately","75","0.94268062471627","0.890760498072682","0.994600751359858","1"
"Neither","2009","indirect migration background","inadequately","","","","","3"
"Neither","2009","indirect migration background","general elemantary","","","","","3"
"Neither","2009","indirect migration background","higher vocational","","","","","3"
"Neither","2009","indirect migration background","higher education","","","","","3"
"Neither","2009","indirect migration background","in school","","","","","3"
"Neither","2009","indirect migration background","middle vocational","","","","","3"
"Neither","2009","indirect migration background","vocational + Abi","","","","","3"
"Neither","2009","no migration background","vocational + Abi","","","","","3"
"Neither","2009","no migration background","higher vocational","","","","","3"
"Neither","2009","no migration background","higher education","","","","","3"
"Neither","2009","direct migration background","in school","","","","","3"
"Neither","2009","direct migration background","inadequately","","","","","3"
"Neither","2009","direct migration background","general elemantary","","","","","3"
"Neither","2009","direct migration background","middle vocational","","","","","3"
"Neither","2009","direct migration background","vocational + Abi","","","","","3"
"Neither","2009","direct migration background","higher vocational","","","","","3"
"Neither","2009","direct migration background","higher education","","","","","3"
"Neither","2009","no migration background","in school","","","","","3"
"Neither","2009","no migration background","inadequately","","","","","3"
"Neither","2009","no migration background","general elemantary","","","","","3"
"Neither","2009","no migration background","middle vocational","","","","","3"
"Private health insurance","2009","indirect migration background","general elemantary","5","","","","2"
"Private health insurance","2009","indirect migration background","in school","5","","","","2"
"Private health insurance","2009","indirect migration background","middle vocational","15","","","","2"
"Private health insurance","2009","indirect migration background","vocational + Abi","2","","","","2"
"Private health insurance","2009","indirect migration background","inadequately","","","","","2"
"Private health insurance","2009","indirect migration background","higher vocational","3","","","","2"
"Private health insurance","2009","indirect migration background","higher education","18","","","","2"
"Private health insurance","2009","direct migration background","in school","1","","","","2"
"Private health insurance","2009","direct migration background","inadequately","2","","","","2"
"Private health insurance","2009","direct migration background","general elemantary","2","","","","2"
"Private health insurance","2009","direct migration background","middle vocational","22","","","","2"
"Private health insurance","2009","direct migration background","vocational + Abi","7","","","","2"
"Private health insurance","2009","direct migration background","higher vocational","5","","","","2"
"Private health insurance","2009","direct migration background","higher education","50","0.140661856951487","0.10092032139935","0.180403392503625","2"
"Private health insurance","2009","no migration background","in school","66","0.194662695776781","0.14568013282735","0.243645258726211","2"
"Private health insurance","2009","no migration background","inadequately","1","","","","2"
"Private health insurance","2009","no migration background","higher vocational","194","0.148055416558133","0.128027653388464","0.168083179727803","2"
"Private health insurance","2009","no migration background","general elemantary","44","0.0279377400567667","0.0189864572993711","0.0368890228141622","2"
"Private health insurance","2009","no migration background","middle vocational","742","0.0849344545535542","0.0789007681011069","0.0909681410060015","2"
"Private health insurance","2009","no migration background","higher education","1321","0.326638575798296","0.311451034051518","0.341826117545075","2"
"Private health insurance","2009","no migration background","vocational + Abi","89","0.0836424369659252","0.0644098643746358","0.102875009557215","2"
"Public health insurance","2009","indirect migration background","middle vocational","271","0.969750771484315","0.949901147112247","0.989600395856384","1"
"Public health insurance","2009","indirect migration background","vocational + Abi","35","0.96890466072592","0.91297587359794","1.0248334478539","1"
"Public health insurance","2009","indirect migration background","higher vocational","27","","","","1"
"Public health insurance","2009","indirect migration background","higher education","70","0.86741994795579","0.796566571630592","0.938273324280989","1"
"Public health insurance","2009","direct migration background","in school","10","","","","1"
"Public health insurance","2009","direct migration background","inadequately","90","0.96699526594524","0.930490087967843","1.00350044392264","1"
"Public health insurance","2009","direct migration background","general elemantary","361","0.988822103288893","0.978006919415361","0.999637287162424","1"
"Public health insurance","2009","direct migration background","middle vocational","594","0.959350002181261","0.943755319626443","0.974944684736078","1"
"Public health insurance","2009","direct migration background","vocational + Abi","162","0.933373156456196","0.895775825834838","0.970970487077554","1"
"Public health insurance","2009","direct migration background","higher vocational","91","0.94538586858207","0.899932136981669","0.990839600182472","1"
"Public health insurance","2009","direct migration background","higher education","244","0.859338143048513","0.819596607496375","0.89907967860065","1"
"Public health insurance","2009","indirect migration background","in school","44","0.963076030625048","0.910275956879564","1.01587610437053","1"
"Public health insurance","2009","indirect migration background","inadequately","9","","","","1"
"Public health insurance","2009","indirect migration background","general elemantary","141","0.963701829252447","0.933363939105947","0.994039719398948","1"
"Public health insurance","2009","no migration background","general elemantary","1258","0.972062259943233","0.963110977185838","0.981013542700629","1"
"Public health insurance","2009","no migration background","middle vocational","7459","0.915065545446446","0.909031858993998","0.921099231898893","1"
"Public health insurance","2009","no migration background","higher education","2342","0.673361424201704","0.658173882454925","0.688548965948482","1"
"Public health insurance","2009","no migration background","in school","185","0.805337304223219","0.756354741273789","0.85431986717265","1"
"Public health insurance","2009","no migration background","inadequately","67","0.953468223915454","0.903404683218727","1.00353176461218","1"
"Public health insurance","2009","no migration background","vocational + Abi","707","0.916357563034075","0.897124990442785","0.935590135625364","1"
"Public health insurance","2009","no migration background","higher vocational","1014","0.851944583441867","0.831916820272197","0.871972346611536","1"
"Neither","2010","indirect migration background","higher vocational","","","","","3"
"Neither","2010","indirect migration background","higher education","","","","","3"
"Neither","2010","indirect migration background","in school","","","","","3"
"Neither","2010","indirect migration background","inadequately","","","","","3"
"Neither","2010","indirect migration background","general elemantary","","","","","3"
"Neither","2010","indirect migration background","middle vocational","","","","","3"
"Neither","2010","indirect migration background","vocational + Abi","","","","","3"
"Neither","2010","no migration background","in school","","","","","3"
"Neither","2010","no migration background","inadequately","","","","","3"
"Neither","2010","no migration background","general elemantary","","","","","3"
"Neither","2010","no migration background","middle vocational","","","","","3"
"Neither","2010","no migration background","vocational + Abi","","","","","3"
"Neither","2010","no migration background","higher vocational","","","","","3"
"Neither","2010","no migration background","higher education","","","","","3"
"Neither","2010","direct migration background","in school","","","","","3"
"Neither","2010","direct migration background","inadequately","","","","","3"
"Neither","2010","direct migration background","general elemantary","","","","","3"
"Neither","2010","direct migration background","middle vocational","","","","","3"
"Neither","2010","direct migration background","vocational + Abi","","","","","3"
"Neither","2010","direct migration background","higher vocational","","","","","3"
"Neither","2010","direct migration background","higher education","","","","","3"
"Private health insurance","2010","indirect migration background","general elemantary","2","","","","2"
"Private health insurance","2010","indirect migration background","higher education","44","0.181063673212553","0.122129540276591","0.239997806148516","2"
"Private health insurance","2010","indirect migration background","inadequately","","","","","2"
"Private health insurance","2010","indirect migration background","in school","7","","","","2"
"Private health insurance","2010","indirect migration background","higher vocational","4","","","","2"
"Private health insurance","2010","indirect migration background","middle vocational","27","","","","2"
"Private health insurance","2010","indirect migration background","vocational + Abi","5","","","","2"
"Private health insurance","2010","direct migration background","in school","2","","","","2"
"Private health insurance","2010","direct migration background","inadequately","5","","","","2"
"Private health insurance","2010","direct migration background","general elemantary","12","","","","2"
"Private health insurance","2010","direct migration background","middle vocational","33","0.0402816412965088","0.028383316304025","0.0521799662889925","2"
"Private health insurance","2010","direct migration background","vocational + Abi","16","","","","2"
"Private health insurance","2010","direct migration background","higher vocational","8","","","","2"
"Private health insurance","2010","direct migration background","higher education","87","0.148201596188404","0.118317300299332","0.178085892077475","2"
"Private health insurance","2010","no migration background","general elemantary","45","0.0234079804992281","0.0160904468870763","0.0307255141113798","2"
"Private health insurance","2010","no migration background","in school","72","0.211770058721038","0.166435485004501","0.257104632437576","2"
