"hlf0094","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Inexpensive","1990","Bavaria","indirect migration background","1","","","","2"
"Inexpensive","1990","Berlin","no migration background","4","","","","2"
"Inexpensive","1990","Berlin","direct migration background","1","","","","2"
"Inexpensive","1990","Berlin","indirect migration background","","","","","2"
"Inexpensive","1990","Brandenburg","no migration background","","","","","2"
"Inexpensive","1990","Brandenburg","direct migration background","","","","","2"
"Reasonable","1990","Saxony","direct migration background","","","","","3"
"Reasonable","1990","Brandenburg","indirect migration background","","","","","3"
"Reasonable","1990","Mecklenburg-Western Pomerania","no migration background","","","","","3"
"Reasonable","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"Reasonable","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Reasonable","1990","Saxony","no migration background","","","","","3"
"Reasonable","1990","Schleswig-Holstein","no migration background","46","0.319362046914455","0.24294683797046","0.39577725585845","3"
"Reasonable","1990","Schleswig-Holstein","direct migration background","2","","","","3"
"Reasonable","1990","Schleswig-Holstein","indirect migration background","","","","","3"
"Reasonable","1990","Hamburg","no migration background","4","","","","3"
"Reasonable","1990","Hamburg","direct migration background","1","","","","3"
"Reasonable","1990","Hamburg","indirect migration background","1","","","","3"
"Reasonable","1990","North Rhine-Westphalia","direct migration background","34","0.356177814211112","0.258325617738905","0.454030010683319","3"
"Reasonable","1990","North Rhine-Westphalia","indirect migration background","4","","","","3"
"Reasonable","1990","Hesse","no migration background","89","0.286883921660405","0.237014105364699","0.336753737956112","3"
"Reasonable","1990","Hesse","direct migration background","16","","","","3"
"Reasonable","1990","Hesse","indirect migration background","","","","","3"
"Reasonable","1990","Rhineland-Palatinate,Saarland","no migration background","106","0.302717940938895","0.253882854769837","0.351553027107954","3"
"Reasonable","1990","Rhineland-Palatinate,Saarland","direct migration background","13","","","","3"
"Reasonable","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"Reasonable","1990","Baden-Württemberg","no migration background","243","0.382721633348263","0.344707044011225","0.4207362226853","3"
"Reasonable","1990","Baden-Württemberg","direct migration background","46","0.325781412424508","0.244590650343578","0.406972174505438","3"
"Reasonable","1990","Baden-Württemberg","indirect migration background","10","","","","3"
"Reasonable","1990","Bavaria","no migration background","238","0.361369768971327","0.324857576347295","0.397881961595359","3"
"Reasonable","1990","Bavaria","direct migration background","24","","","","3"
"Reasonable","1990","Bavaria","indirect migration background","5","","","","3"
"Reasonable","1990","Berlin","no migration background","7","","","","3"
"Reasonable","1990","Berlin","direct migration background","","","","","3"
"Reasonable","1990","Berlin","indirect migration background","","","","","3"
"Reasonable","1990","Brandenburg","no migration background","","","","","3"
"Reasonable","1990","Brandenburg","direct migration background","","","","","3"
"Reasonable","1990","Saxony","indirect migration background","","","","","3"
"Reasonable","1990","Saxony-Anhalt","no migration background","","","","","3"
"Reasonable","1990","Saxony-Anhalt","direct migration background","","","","","3"
"Reasonable","1990","Saxony-Anhalt","indirect migration background","","","","","3"
"Reasonable","1990","Thuringia","no migration background","","","","","3"
"Reasonable","1990","Thuringia","direct migration background","","","","","3"
"Reasonable","1990","Thuringia","indirect migration background","","","","","3"
"Reasonable","1990","Bremen","no migration background","9","","","","3"
"Reasonable","1990","Lower Saxony","indirect migration background","3","","","","3"
"Reasonable","1990","Lower Saxony","no migration background","155","0.328371722009853","0.286049848730633","0.370693595289072","3"
"Reasonable","1990","Bremen","indirect migration background","","","","","3"
"Reasonable","1990","North Rhine-Westphalia","no migration background","322","0.379728013842527","0.346829797309006","0.412626230376048","3"
"Reasonable","1990","Bremen","direct migration background","","","","","3"
"Reasonable","1990","Lower Saxony","direct migration background","8","","","","3"
"Slightly Expensive","1990","Thuringia","direct migration background","","","","","4"
"Slightly Expensive","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Slightly Expensive","1990","Saxony","no migration background","","","","","4"
"Slightly Expensive","1990","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"Slightly Expensive","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Slightly Expensive","1990","Brandenburg","indirect migration background","","","","","4"
"Slightly Expensive","1990","Thuringia","indirect migration background","","","","","4"
"Slightly Expensive","1990","Saxony","direct migration background","","","","","4"
"Slightly Expensive","1990","Saxony","indirect migration background","","","","","4"
"Slightly Expensive","1990","Saxony-Anhalt","no migration background","","","","","4"
"Slightly Expensive","1990","Saxony-Anhalt","direct migration background","","","","","4"
"Slightly Expensive","1990","Saxony-Anhalt","indirect migration background","","","","","4"
"Slightly Expensive","1990","Thuringia","no migration background","","","","","4"
"Slightly Expensive","1990","North Rhine-Westphalia","direct migration background","11","","","","4"
"Slightly Expensive","1990","North Rhine-Westphalia","indirect migration background","1","","","","4"
"Slightly Expensive","1990","Hesse","no migration background","8","","","","4"
"Slightly Expensive","1990","Hesse","direct migration background","3","","","","4"
"Slightly Expensive","1990","Hesse","indirect migration background","","","","","4"
"Slightly Expensive","1990","Rhineland-Palatinate,Saarland","no migration background","30","0.0767330754109584","0.0484410803457744","0.105025070476142","4"
"Slightly Expensive","1990","Rhineland-Palatinate,Saarland","direct migration background","2","","","","4"
"Slightly Expensive","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Slightly Expensive","1990","Baden-Württemberg","no migration background","43","0.0643315834903357","0.0451430680936071","0.0835200988870642","4"
"Slightly Expensive","1990","Baden-Württemberg","direct migration background","10","","","","4"
"Slightly Expensive","1990","Baden-Württemberg","indirect migration background","","","","","4"
"Slightly Expensive","1990","Bavaria","no migration background","35","0.0492629203042986","0.0328143725108406","0.0657114680977566","4"
"Slightly Expensive","1990","Bavaria","direct migration background","7","","","","4"
"Slightly Expensive","1990","Bavaria","indirect migration background","","","","","4"
"Slightly Expensive","1990","Berlin","no migration background","4","","","","4"
"Slightly Expensive","1990","Berlin","direct migration background","","","","","4"
"Slightly Expensive","1990","Berlin","indirect migration background","","","","","4"
"Slightly Expensive","1990","Brandenburg","no migration background","","","","","4"
"Slightly Expensive","1990","Brandenburg","direct migration background","","","","","4"
"Slightly Expensive","1990","Schleswig-Holstein","direct migration background","","","","","4"
"Slightly Expensive","1990","Schleswig-Holstein","indirect migration background","","","","","4"
"Slightly Expensive","1990","Hamburg","no migration background","","","","","4"
"Slightly Expensive","1990","Lower Saxony","indirect migration background","","","","","4"
"Slightly Expensive","1990","Bremen","no migration background","2","","","","4"
"Slightly Expensive","1990","Schleswig-Holstein","no migration background","15","","","","4"
"Slightly Expensive","1990","Hamburg","direct migration background","","","","","4"
"Slightly Expensive","1990","Hamburg","indirect migration background","","","","","4"
"Slightly Expensive","1990","Lower Saxony","no migration background","45","0.0791470691223822","0.0548177431858977","0.103476395058867","4"
"Slightly Expensive","1990","Lower Saxony","direct migration background","2","","","","4"
"Slightly Expensive","1990","Bremen","direct migration background","","","","","4"
"Slightly Expensive","1990","Bremen","indirect migration background","","","","","4"
"Slightly Expensive","1990","North Rhine-Westphalia","no migration background","39","0.0478069922157081","0.0333441663680935","0.0622698180633227","4"
"Too Expensive","1990","Brandenburg","indirect migration background","","","","","5"
"Too Expensive","1990","Mecklenburg-Western Pomerania","no migration background","","","","","5"
"Too Expensive","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"Too Expensive","1990","Thuringia","direct migration background","","","","","5"
"Too Expensive","1990","Thuringia","indirect migration background","","","","","5"
"Too Expensive","1990","Schleswig-Holstein","no migration background","2","","","","5"
"Too Expensive","1990","Schleswig-Holstein","direct migration background","","","","","5"
"Too Expensive","1990","Schleswig-Holstein","indirect migration background","","","","","5"
"Too Expensive","1990","Hamburg","no migration background","","","","","5"
"Too Expensive","1990","Hamburg","direct migration background","","","","","5"
"Too Expensive","1990","Hamburg","indirect migration background","","","","","5"
"Too Expensive","1990","Lower Saxony","no migration background","2","","","","5"
"Too Expensive","1990","Lower Saxony","direct migration background","","","","","5"
"Too Expensive","1990","Lower Saxony","indirect migration background","","","","","5"
"Too Expensive","1990","Bremen","no migration background","","","","","5"
"Too Expensive","1990","Bremen","direct migration background","","","","","5"
"Too Expensive","1990","Bremen","indirect migration background","","","","","5"
"Too Expensive","1990","North Rhine-Westphalia","no migration background","17","","","","5"
"Too Expensive","1990","North Rhine-Westphalia","direct migration background","","","","","5"
"Too Expensive","1990","North Rhine-Westphalia","indirect migration background","","","","","5"
"Too Expensive","1990","Hesse","no migration background","7","","","","5"
"Too Expensive","1990","Hesse","direct migration background","3","","","","5"
"Too Expensive","1990","Hesse","indirect migration background","","","","","5"
"Too Expensive","1990","Rhineland-Palatinate,Saarland","no migration background","1","","","","5"
"Too Expensive","1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","5"
"Too Expensive","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"Too Expensive","1990","Baden-Württemberg","no migration background","3","","","","5"
"Too Expensive","1990","Baden-Württemberg","direct migration background","2","","","","5"
"Too Expensive","1990","Baden-Württemberg","indirect migration background","","","","","5"
"Too Expensive","1990","Bavaria","no migration background","5","","","","5"
"Too Expensive","1990","Bavaria","direct migration background","","","","","5"
"Too Expensive","1990","Bavaria","indirect migration background","","","","","5"
"Too Expensive","1990","Berlin","no migration background","","","","","5"
"Too Expensive","1990","Berlin","direct migration background","","","","","5"
"Too Expensive","1990","Berlin","indirect migration background","","","","","5"
"Too Expensive","1990","Brandenburg","no migration background","","","","","5"
"Too Expensive","1990","Brandenburg","direct migration background","","","","","5"
"Too Expensive","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Too Expensive","1990","Saxony","no migration background","","","","","5"
"Too Expensive","1990","Saxony","direct migration background","","","","","5"
"Too Expensive","1990","Saxony","indirect migration background","","","","","5"
"Too Expensive","1990","Saxony-Anhalt","no migration background","","","","","5"
"Too Expensive","1990","Saxony-Anhalt","direct migration background","","","","","5"
"Too Expensive","1990","Saxony-Anhalt","indirect migration background","","","","","5"
"Too Expensive","1990","Thuringia","no migration background","","","","","5"
"Very Inexpensive","1990","North Rhine-Westphalia","direct migration background","13","","","","1"
"Very Inexpensive","1990","North Rhine-Westphalia","indirect migration background","3","","","","1"
"Very Inexpensive","1990","Hesse","no migration background","67","0.212310451782416","0.167221745084791","0.25739915848004","1"
"Very Inexpensive","1990","Hesse","direct migration background","9","","","","1"
"Very Inexpensive","1990","Hesse","indirect migration background","","","","","1"
"Very Inexpensive","1990","Rhineland-Palatinate,Saarland","no migration background","58","0.167171515961164","0.127510159994501","0.206832871927826","1"
"Very Inexpensive","1990","Rhineland-Palatinate,Saarland","direct migration background","4","","","","1"
"Very Inexpensive","1990","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","1"
"Very Inexpensive","1990","Baden-Württemberg","no migration background","112","0.180068142481434","0.150015989441142","0.210120295521727","1"
"Very Inexpensive","1990","Baden-Württemberg","direct migration background","10","","","","1"
"Very Inexpensive","1990","Baden-Württemberg","indirect migration background","1","","","","1"
"Very Inexpensive","1990","Bavaria","no migration background","155","0.229246649510509","0.19729844340138","0.261194855619638","1"
"Very Inexpensive","1990","Bavaria","direct migration background","20","","","","1"
"Very Inexpensive","1990","Bavaria","indirect migration background","3","","","","1"
"Very Inexpensive","1990","Berlin","no migration background","7","","","","1"
"Very Inexpensive","1990","Berlin","direct migration background","","","","","1"
"Very Inexpensive","1990","Berlin","indirect migration background","","","","","1"
"Very Inexpensive","1990","Brandenburg","no migration background","","","","","1"
"Very Inexpensive","1990","Brandenburg","direct migration background","","","","","1"
"Very Inexpensive","1990","Brandenburg","indirect migration background","","","","","1"
"Very Inexpensive","1990","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Very Inexpensive","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Very Inexpensive","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Very Inexpensive","1990","Saxony","no migration background","","","","","1"
"Very Inexpensive","1990","Saxony","direct migration background","","","","","1"
"Very Inexpensive","1990","Saxony","indirect migration background","","","","","1"
"Very Inexpensive","1990","Saxony-Anhalt","no migration background","","","","","1"
"Very Inexpensive","1990","Saxony-Anhalt","direct migration background","","","","","1"
"Very Inexpensive","1990","Saxony-Anhalt","indirect migration background","","","","","1"
"Very Inexpensive","1990","Thuringia","no migration background","","","","","1"
"Very Inexpensive","1990","Thuringia","direct migration background","","","","","1"
"Very Inexpensive","1990","Thuringia","indirect migration background","","","","","1"
"Very Inexpensive","1990","Hamburg","indirect migration background","","","","","1"
"Very Inexpensive","1990","Lower Saxony","no migration background","108","0.236587723790847","0.19828821593816","0.274887231643535","1"
"Very Inexpensive","1990","Lower Saxony","direct migration background","5","","","","1"
"Very Inexpensive","1990","Lower Saxony","indirect migration background","","","","","1"
"Very Inexpensive","1990","Bremen","no migration background","9","","","","1"
"Very Inexpensive","1990","Bremen","direct migration background","3","","","","1"
"Very Inexpensive","1990","Bremen","indirect migration background","","","","","1"
"Very Inexpensive","1990","North Rhine-Westphalia","no migration background","169","0.203692887125381","0.17639222490015","0.230993549350613","1"
"Very Inexpensive","1990","Schleswig-Holstein","no migration background","20","","","","1"
"Very Inexpensive","1990","Hamburg","no migration background","6","","","","1"
"Very Inexpensive","1990","Schleswig-Holstein","direct migration background","","","","","1"
"Very Inexpensive","1990","Schleswig-Holstein","indirect migration background","","","","","1"
"Very Inexpensive","1990","Hamburg","direct migration background","2","","","","1"
"Inexpensive","1991","North Rhine-Westphalia","direct migration background","34","0.46600730367686","0.363514962154739","0.56849964519898","2"
"Inexpensive","1991","North Rhine-Westphalia","indirect migration background","8","","","","2"
"Inexpensive","1991","Hesse","no migration background","118","0.375951204648117","0.321140866853226","0.430761542443008","2"
"Inexpensive","1991","Hesse","direct migration background","18","","","","2"
"Inexpensive","1991","Hesse","indirect migration background","1","","","","2"
"Inexpensive","1991","Rhineland-Palatinate,Saarland","no migration background","148","0.449495351639929","0.395986929230372","0.503003774049486","2"
"Inexpensive","1991","Brandenburg","indirect migration background","","","","","2"
"Inexpensive","1991","Mecklenburg-Western Pomerania","no migration background","27","","","","2"
"Inexpensive","1991","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Inexpensive","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Inexpensive","1991","Saxony","no migration background","62","0.205793396140627","0.161428934722891","0.250157857558364","2"
"Inexpensive","1991","Saxony","direct migration background","","","","","2"
"Inexpensive","1991","Saxony","indirect migration background","","","","","2"
"Inexpensive","1991","Saxony-Anhalt","no migration background","36","0.147042779575814","0.105926753027209","0.18815880612442","2"
"Inexpensive","1991","Saxony-Anhalt","direct migration background","","","","","2"
"Inexpensive","1991","Saxony-Anhalt","indirect migration background","","","","","2"
"Inexpensive","1991","Thuringia","no migration background","48","0.169530654385456","0.127761742039249","0.211299566731663","2"
"Inexpensive","1991","Thuringia","direct migration background","","","","","2"
"Inexpensive","1991","Thuringia","indirect migration background","","","","","2"
"Inexpensive","1991","Schleswig-Holstein","direct migration background","5","","","","2"
"Inexpensive","1991","Schleswig-Holstein","indirect migration background","","","","","2"
"Inexpensive","1991","Hamburg","no migration background","11","","","","2"
"Inexpensive","1991","Hamburg","direct migration background","1","","","","2"
"Inexpensive","1991","Hamburg","indirect migration background","","","","","2"
"Inexpensive","1991","Lower Saxony","no migration background","150","0.321987894268235","0.279196755120237","0.364779033416232","2"
"Inexpensive","1991","Lower Saxony","direct migration background","9","","","","2"
"Inexpensive","1991","Baden-Württemberg","indirect migration background","8","","","","2"
"Inexpensive","1991","Bavaria","no migration background","255","0.372359351739167","0.335808279774028","0.408910423704305","2"
"Inexpensive","1991","Bavaria","direct migration background","18","","","","2"
"Inexpensive","1991","Bavaria","indirect migration background","1","","","","2"
"Inexpensive","1991","Berlin","no migration background","9","","","","2"
"Inexpensive","1991","Berlin","direct migration background","","","","","2"
"Inexpensive","1991","Rhineland-Palatinate,Saarland","direct migration background","7","","","","2"
"Inexpensive","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Inexpensive","1991","Baden-Württemberg","no migration background","225","0.367053196696986","0.328896922193131","0.405209471200842","2"
"Inexpensive","1991","Berlin","indirect migration background","","","","","2"
"Inexpensive","1991","Brandenburg","no migration background","80","0.292786396466171","0.23768682824585","0.347885964686492","2"
"Inexpensive","1991","Brandenburg","direct migration background","","","","","2"
"Inexpensive","1991","Schleswig-Holstein","no migration background","37","0.267231326078657","0.194703075345072","0.339759576812241","2"
"Inexpensive","1991","Lower Saxony","indirect migration background","1","","","","2"
"Inexpensive","1991","Bremen","no migration background","4","","","","2"
"Inexpensive","1991","Bremen","direct migration background","1","","","","2"
"Inexpensive","1991","Bremen","indirect migration background","","","","","2"
"Inexpensive","1991","North Rhine-Westphalia","no migration background","257","0.320028119464243","0.288215633080688","0.351840605847799","2"
"Inexpensive","1991","Baden-Württemberg","direct migration background","46","0.425989540920116","0.343486887037077","0.508492194803154","2"
"Reasonable","1991","Brandenburg","indirect migration background","","","","","3"
"Reasonable","1991","Mecklenburg-Western Pomerania","no migration background","49","0.33306487323586","0.253853991287785","0.412275755183934","3"
"Reasonable","1991","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"Reasonable","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Reasonable","1991","Saxony","no migration background","95","0.338082033446325","0.286170258290708","0.389993808601941","3"
"Reasonable","1991","Saxony","direct migration background","3","","","","3"
"Reasonable","1991","Schleswig-Holstein","no migration background","65","0.444181269043819","0.362743328628277","0.525619209459361","3"
"Reasonable","1991","Schleswig-Holstein","direct migration background","2","","","","3"
"Reasonable","1991","Schleswig-Holstein","indirect migration background","","","","","3"
"Reasonable","1991","Hamburg","no migration background","6","","","","3"
"Reasonable","1991","Hamburg","direct migration background","1","","","","3"
"Reasonable","1991","Hamburg","indirect migration background","1","","","","3"
"Reasonable","1991","North Rhine-Westphalia","direct migration background","30","0.29633783099573","0.202516185603071","0.390159476388389","3"
"Reasonable","1991","North Rhine-Westphalia","indirect migration background","8","","","","3"
"Reasonable","1991","Hesse","no migration background","102","0.350925808702811","0.296919774289599","0.404931843116022","3"
"Reasonable","1991","Hesse","direct migration background","10","","","","3"
"Reasonable","1991","Hesse","indirect migration background","2","","","","3"
"Reasonable","1991","Rhineland-Palatinate,Saarland","no migration background","97","0.274867957810598","0.226844917098867","0.322890998522329","3"
"Reasonable","1991","Rhineland-Palatinate,Saarland","direct migration background","8","","","","3"
"Reasonable","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"Reasonable","1991","Baden-Württemberg","no migration background","241","0.393531516200918","0.354858171717561","0.432204860684276","3"
"Reasonable","1991","Baden-Württemberg","direct migration background","59","0.273254958581885","0.198904506727765","0.347605410436004","3"
"Reasonable","1991","Baden-Württemberg","indirect migration background","12","","","","3"
"Reasonable","1991","Bavaria","no migration background","278","0.422034800424971","0.384693586602496","0.459376014247447","3"
"Reasonable","1991","Bavaria","direct migration background","33","0.448304564630377","0.332625387025288","0.563983742235465","3"
"Reasonable","1991","Bavaria","indirect migration background","4","","","","3"
"Reasonable","1991","Berlin","no migration background","16","","","","3"
"Reasonable","1991","Berlin","direct migration background","3","","","","3"
"Reasonable","1991","Berlin","indirect migration background","","","","","3"
"Reasonable","1991","Brandenburg","no migration background","67","0.288636792807633","0.233768810491414","0.343504775123853","3"
"Reasonable","1991","Brandenburg","direct migration background","","","","","3"
"Reasonable","1991","Saxony","indirect migration background","","","","","3"
"Reasonable","1991","Saxony-Anhalt","no migration background","80","0.324998731960448","0.270621288110838","0.379376175810058","3"
"Reasonable","1991","Saxony-Anhalt","direct migration background","7","","","","3"
"Reasonable","1991","Saxony-Anhalt","indirect migration background","","","","","3"
"Reasonable","1991","Thuringia","no migration background","66","0.220733104783599","0.174564782432685","0.266901427134514","3"
"Reasonable","1991","Thuringia","direct migration background","6","","","","3"
"Reasonable","1991","Thuringia","indirect migration background","","","","","3"
"Reasonable","1991","Lower Saxony","indirect migration background","1","","","","3"
"Reasonable","1991","Lower Saxony","no migration background","157","0.3401663813283","0.296777518629873","0.383555244026726","3"
"Reasonable","1991","Lower Saxony","direct migration background","4","","","","3"
"Reasonable","1991","Bremen","no migration background","8","","","","3"
"Reasonable","1991","Bremen","direct migration background","5","","","","3"
"Reasonable","1991","Bremen","indirect migration background","","","","","3"
"Reasonable","1991","North Rhine-Westphalia","no migration background","376","0.448802059567775","0.414883353137626","0.482720765997924","3"
"Slightly Expensive","1991","Brandenburg","indirect migration background","","","","","4"
"Slightly Expensive","1991","Mecklenburg-Western Pomerania","no migration background","46","0.307828757630254","0.230250502476648","0.38540701278386","4"
"Slightly Expensive","1991","Mecklenburg-Western Pomerania","direct migration background","1","","","","4"
"Slightly Expensive","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Slightly Expensive","1991","Saxony","no migration background","104","0.298550679850143","0.248332619872652","0.348768739827635","4"
"Slightly Expensive","1991","Thuringia","direct migration background","3","","","","4"
"Slightly Expensive","1991","Thuringia","indirect migration background","","","","","4"
"Slightly Expensive","1991","Saxony","direct migration background","3","","","","4"
"Slightly Expensive","1991","Saxony","indirect migration background","","","","","4"
"Slightly Expensive","1991","Saxony-Anhalt","no migration background","98","0.29639228319951","0.243374153391877","0.349410413007142","4"
"Slightly Expensive","1991","Saxony-Anhalt","direct migration background","2","","","","4"
"Slightly Expensive","1991","Saxony-Anhalt","indirect migration background","","","","","4"
"Slightly Expensive","1991","Thuringia","no migration background","102","0.310376115600643","0.258874893106313","0.361877338094972","4"
"Slightly Expensive","1991","North Rhine-Westphalia","direct migration background","11","","","","4"
"Slightly Expensive","1991","North Rhine-Westphalia","indirect migration background","2","","","","4"
"Slightly Expensive","1991","Hesse","no migration background","16","","","","4"
"Slightly Expensive","1991","Hesse","direct migration background","","","","","4"
"Slightly Expensive","1991","Hesse","indirect migration background","","","","","4"
"Slightly Expensive","1991","Rhineland-Palatinate,Saarland","no migration background","31","0.100791480103828","0.0684081753357515","0.133174784871905","4"
"Slightly Expensive","1991","Rhineland-Palatinate,Saarland","direct migration background","4","","","","4"
"Slightly Expensive","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Slightly Expensive","1991","Baden-Württemberg","no migration background","38","0.0577661016740161","0.0392975114150948","0.0762346919329374","4"
"Slightly Expensive","1991","Baden-Württemberg","direct migration background","11","","","","4"
"Slightly Expensive","1991","Baden-Württemberg","indirect migration background","2","","","","4"
"Slightly Expensive","1991","Bavaria","no migration background","27","","","","4"
"Slightly Expensive","1991","Bavaria","direct migration background","7","","","","4"
"Slightly Expensive","1991","Bavaria","indirect migration background","","","","","4"
"Slightly Expensive","1991","Berlin","no migration background","5","","","","4"
"Slightly Expensive","1991","Berlin","direct migration background","","","","","4"
"Slightly Expensive","1991","Berlin","indirect migration background","","","","","4"
"Slightly Expensive","1991","Brandenburg","no migration background","56","0.218460579868381","0.168427247336873","0.268493912399889","4"
"Slightly Expensive","1991","Brandenburg","direct migration background","3","","","","4"
"Slightly Expensive","1991","Schleswig-Holstein","direct migration background","2","","","","4"
"Slightly Expensive","1991","Schleswig-Holstein","indirect migration background","","","","","4"
"Slightly Expensive","1991","Hamburg","no migration background","","","","","4"
"Slightly Expensive","1991","Lower Saxony","indirect migration background","","","","","4"
"Slightly Expensive","1991","Bremen","no migration background","2","","","","4"
"Slightly Expensive","1991","Hamburg","indirect migration background","","","","","4"
"Slightly Expensive","1991","Lower Saxony","direct migration background","","","","","4"
"Slightly Expensive","1991","North Rhine-Westphalia","no migration background","48","0.0633599681507733","0.0467468214432926","0.079973114858254","4"
"Slightly Expensive","1991","Schleswig-Holstein","no migration background","7","","","","4"
"Slightly Expensive","1991","Bremen","indirect migration background","","","","","4"
"Slightly Expensive","1991","Hamburg","direct migration background","","","","","4"
"Slightly Expensive","1991","Lower Saxony","no migration background","23","","","","4"
"Slightly Expensive","1991","Bremen","direct migration background","","","","","4"
"Too Expensive","1991","Brandenburg","indirect migration background","","","","","5"
"Too Expensive","1991","Mecklenburg-Western Pomerania","no migration background","14","","","","5"
"Too Expensive","1991","Mecklenburg-Western Pomerania","direct migration background","1","","","","5"
"Too Expensive","1991","Thuringia","direct migration background","1","","","","5"
"Too Expensive","1991","Thuringia","indirect migration background","","","","","5"
"Too Expensive","1991","Schleswig-Holstein","no migration background","14","","","","5"
"Too Expensive","1991","Schleswig-Holstein","direct migration background","","","","","5"
"Too Expensive","1991","Schleswig-Holstein","indirect migration background","","","","","5"
"Too Expensive","1991","Hamburg","no migration background","","","","","5"
"Too Expensive","1991","Hamburg","direct migration background","","","","","5"
"Too Expensive","1991","Hamburg","indirect migration background","","","","","5"
"Too Expensive","1991","Lower Saxony","no migration background","7","","","","5"
"Too Expensive","1991","Lower Saxony","direct migration background","1","","","","5"
"Too Expensive","1991","Lower Saxony","indirect migration background","","","","","5"
"Too Expensive","1991","Bremen","no migration background","","","","","5"
"Too Expensive","1991","Bremen","direct migration background","","","","","5"
"Too Expensive","1991","Bremen","indirect migration background","","","","","5"
"Too Expensive","1991","North Rhine-Westphalia","no migration background","12","","","","5"
"Too Expensive","1991","North Rhine-Westphalia","direct migration background","4","","","","5"
"Too Expensive","1991","North Rhine-Westphalia","indirect migration background","1","","","","5"
"Too Expensive","1991","Hesse","no migration background","","","","","5"
"Too Expensive","1991","Hesse","direct migration background","2","","","","5"
"Too Expensive","1991","Hesse","indirect migration background","","","","","5"
"Too Expensive","1991","Rhineland-Palatinate,Saarland","no migration background","","","","","5"
"Too Expensive","1991","Rhineland-Palatinate,Saarland","direct migration background","2","","","","5"
"Too Expensive","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"Too Expensive","1991","Baden-Württemberg","no migration background","10","","","","5"
"Too Expensive","1991","Baden-Württemberg","direct migration background","8","","","","5"
"Too Expensive","1991","Baden-Württemberg","indirect migration background","","","","","5"
"Too Expensive","1991","Bavaria","no migration background","8","","","","5"
"Too Expensive","1991","Bavaria","direct migration background","","","","","5"
"Too Expensive","1991","Bavaria","indirect migration background","1","","","","5"
"Too Expensive","1991","Berlin","no migration background","2","","","","5"
"Too Expensive","1991","Berlin","direct migration background","","","","","5"
"Too Expensive","1991","Berlin","indirect migration background","","","","","5"
"Too Expensive","1991","Brandenburg","no migration background","53","0.166894999957261","0.121743833067756","0.212046166846766","5"
"Too Expensive","1991","Brandenburg","direct migration background","3","","","","5"
"Too Expensive","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Too Expensive","1991","Saxony","no migration background","51","0.138277731178161","0.10039750790266","0.176157954453662","5"
"Too Expensive","1991","Saxony","direct migration background","1","","","","5"
"Too Expensive","1991","Saxony","indirect migration background","","","","","5"
"Too Expensive","1991","Saxony-Anhalt","no migration background","64","0.204766131502434","0.157916933810925","0.251615329193944","5"
"Too Expensive","1991","Saxony-Anhalt","direct migration background","2","","","","5"
"Too Expensive","1991","Saxony-Anhalt","indirect migration background","","","","","5"
"Too Expensive","1991","Thuringia","no migration background","91","0.286365383143734","0.236042506706374","0.336688259581095","5"
"Very Inexpensive","1991","North Rhine-Westphalia","direct migration background","12","","","","1"
"Very Inexpensive","1991","North Rhine-Westphalia","indirect migration background","1","","","","1"
"Very Inexpensive","1991","Hesse","no migration background","64","0.214910028890913","0.168429022813529","0.261391034968298","1"
"Very Inexpensive","1991","Hesse","direct migration background","13","","","","1"
"Very Inexpensive","1991","Hesse","indirect migration background","1","","","","1"
"Very Inexpensive","1991","Rhineland-Palatinate,Saarland","no migration background","56","0.174845210445645","0.133987537127721","0.215702883763569","1"
"Very Inexpensive","1991","Rhineland-Palatinate,Saarland","direct migration background","3","","","","1"
"Very Inexpensive","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
