"hlf0071_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Much too small","1990","no migration background","general elemantary","40","0.0611797317896741","0.0418904633410041","0.0804690002383441"
"Much too small","1990","no migration background","middle vocational","242","0.081118907814678","0.0709755395612371","0.0912622760681188"
"Much too small","1990","no migration background","vocational + Abi","9","","",""
"Much too small","1990","no migration background","higher vocational","13","","",""
"Much too small","1990","no migration background","higher education","58","0.0491081002813704","0.0360187861315891","0.0621974144311516"
"Much too small","1990","direct migration background","in school","","","",""
"Much too small","1990","direct migration background","inadequately","6","","",""
"Much too small","1990","direct migration background","general elemantary","11","","",""
"Much too small","1990","direct migration background","middle vocational","10","","",""
"Much too small","1990","direct migration background","vocational + Abi","1","","",""
"Much too small","1990","direct migration background","higher vocational","","","",""
"Much too small","1990","direct migration background","higher education","3","","",""
"Much too small","1990","indirect migration background","in school","1","","",""
"Much too small","1990","indirect migration background","inadequately","","","",""
"Much too small","1990","indirect migration background","general elemantary","1","","",""
"Much too small","1990","indirect migration background","middle vocational","","","",""
"Much too small","1990","indirect migration background","vocational + Abi","","","",""
"Much too small","1990","indirect migration background","higher vocational","","","",""
"Much too small","1990","indirect migration background","higher education","","","",""
"A little too small","1990","no migration background","in school","9","","",""
"A little too small","1990","no migration background","inadequately","3","","",""
"A little too small","1990","no migration background","general elemantary","99","0.144603363201108","0.116296371961142","0.172910354441073"
"A little too small","1990","no migration background","middle vocational","656","0.215455141030434","0.200180225792825","0.230730056268042"
"A little too small","1990","no migration background","vocational + Abi","30","0.233231742078995","0.153104149752475","0.313359334405515"
"A little too small","1990","no migration background","higher vocational","60","0.155100665267461","0.113930825119305","0.196270505415617"
"A little too small","1990","no migration background","higher education","305","0.268447258790095","0.241604505614936","0.295290011965253"
"A little too small","1990","direct migration background","in school","","","",""
"A little too small","1990","direct migration background","inadequately","4","","",""
"A little too small","1990","direct migration background","general elemantary","13","","",""
"A little too small","1990","direct migration background","middle vocational","23","","",""
"A little too small","1990","direct migration background","vocational + Abi","4","","",""
"A little too small","1990","direct migration background","higher vocational","3","","",""
"A little too small","1990","direct migration background","higher education","9","","",""
"A little too small","1990","indirect migration background","in school","","","",""
"A little too small","1990","indirect migration background","inadequately","1","","",""
"A little too small","1990","indirect migration background","general elemantary","3","","",""
"A little too small","1990","indirect migration background","middle vocational","2","","",""
"A little too small","1990","indirect migration background","vocational + Abi","","","",""
"A little too small","1990","indirect migration background","higher vocational","","","",""
"A little too small","1990","indirect migration background","higher education","","","",""
"Just right","1990","no migration background","in school","23","","",""
"Just right","1990","no migration background","inadequately","10","","",""
"Just right","1990","no migration background","general elemantary","413","0.726626784136387","0.690754880328178","0.762498687944595"
"Just right","1990","no migration background","middle vocational","1772","0.659182979412465","0.641573151249318","0.676792807575612"
"Just right","1990","no migration background","vocational + Abi","66","0.660818022946053","0.571113668435659","0.750522377456447"
"Just right","1990","no migration background","higher vocational","209","0.749020869305643","0.699710797967468","0.798330940643818"
"Just right","1990","no migration background","higher education","641","0.630193967039473","0.600952519562683","0.659435414516263"
"Just right","1990","direct migration background","in school","1","","",""
"Just right","1990","direct migration background","inadequately","43","0.747401947936708","0.630424466268613","0.864379429604803"
"Just right","1990","direct migration background","general elemantary","72","0.678421731010776","0.5864141282021","0.770429333819453"
"Just right","1990","direct migration background","middle vocational","106","0.653125173987727","0.577207268032885","0.729043079942569"
"Just right","1990","direct migration background","vocational + Abi","11","","",""
"Just right","1990","direct migration background","higher vocational","12","","",""
"Just right","1990","direct migration background","higher education","25","","",""
"Just right","1990","indirect migration background","in school","2","","",""
"Just right","1990","indirect migration background","inadequately","4","","",""
"Just right","1990","indirect migration background","general elemantary","10","","",""
"Just right","1990","indirect migration background","middle vocational","9","","",""
"Just right","1990","indirect migration background","vocational + Abi","1","","",""
"Just right","1990","indirect migration background","higher vocational","","","",""
"Just right","1990","indirect migration background","higher education","","","",""
"A little too big","1990","no migration background","in school","2","","",""
"A little too big","1990","no migration background","inadequately","2","","",""
"A little too big","1990","no migration background","general elemantary","35","0.0592823544125803","0.0402753746960026","0.078289334129158"
"A little too big","1990","no migration background","middle vocational","96","0.0383893681778145","0.0312510385551665","0.0455276978004625"
"A little too big","1990","no migration background","vocational + Abi","2","","",""
"A little too big","1990","no migration background","higher vocational","11","","",""
"A little too big","1990","no migration background","higher education","39","0.0471106500798136","0.0342768421535866","0.0599444580060406"
"A little too big","1990","direct migration background","in school","","","",""
"A little too big","1990","direct migration background","inadequately","","","",""
"A little too big","1990","direct migration background","general elemantary","1","","",""
"A little too big","1990","direct migration background","middle vocational","9","","",""
"A little too big","1990","direct migration background","vocational + Abi","","","",""
"A little too big","1990","direct migration background","higher vocational","","","",""
"A little too big","1990","direct migration background","higher education","8","","",""
"A little too big","1990","indirect migration background","in school","","","",""
"A little too big","1990","indirect migration background","inadequately","","","",""
"A little too big","1990","indirect migration background","general elemantary","","","",""
"A little too big","1990","indirect migration background","middle vocational","","","",""
"A little too big","1990","indirect migration background","vocational + Abi","","","",""
"A little too big","1990","indirect migration background","higher vocational","","","",""
"A little too big","1990","indirect migration background","higher education","","","",""
"Much too big","1990","no migration background","in school","","","",""
"Much too big","1990","no migration background","inadequately","","","",""
"Much too big","1990","no migration background","general elemantary","6","","",""
"Much too big","1990","no migration background","middle vocational","17","","",""
"Much too big","1990","no migration background","vocational + Abi","","","",""
"Much too big","1990","no migration background","higher vocational","4","","",""
"Much too big","1990","no migration background","higher education","4","","",""
"Much too big","1990","direct migration background","in school","","","",""
"Much too big","1990","direct migration background","inadequately","","","",""
"Much too big","1990","direct migration background","general elemantary","2","","",""
"Much too big","1990","direct migration background","middle vocational","3","","",""
"Much too big","1990","direct migration background","vocational + Abi","","","",""
"Much too big","1990","direct migration background","higher vocational","","","",""
"Much too big","1990","direct migration background","higher education","","","",""
"Much too big","1990","indirect migration background","in school","","","",""
"Much too big","1990","indirect migration background","inadequately","","","",""
"Much too big","1990","indirect migration background","general elemantary","","","",""
"Much too big","1990","indirect migration background","middle vocational","","","",""
"Much too big","1990","indirect migration background","vocational + Abi","","","",""
"Much too big","1990","indirect migration background","higher vocational","","","",""
"Much too big","1990","indirect migration background","higher education","","","",""
"Much too small","1991","no migration background","in school","","","",""
"Much too small","1991","no migration background","inadequately","6","","",""
"Much too small","1991","no migration background","general elemantary","41","0.0151186962623731","0.00955822827924117","0.0206791642455049"
"Much too small","1991","no migration background","middle vocational","185","0.0259757877425408","0.0218990417888765","0.0300525336962051"
"Much too small","1991","no migration background","vocational + Abi","11","","",""
"Much too small","1991","no migration background","higher vocational","12","","",""
"Much too small","1991","no migration background","higher education","71","0.0389509641439078","0.0292499241809896","0.0486520041068259"
"Much too small","1991","direct migration background","in school","1","","",""
"Much too small","1991","direct migration background","inadequately","57","0.0943424966342225","0.0693625850853225","0.119322408183122"
"Much too small","1991","direct migration background","general elemantary","79","0.0646198567753318","0.0479542158270326","0.0812854977236311"
"Much too small","1991","direct migration background","middle vocational","62","0.045569329649146","0.0316392041637433","0.0594994551345488"
"Much too small","1991","direct migration background","vocational + Abi","10","","",""
"Much too small","1991","direct migration background","higher vocational","2","","",""
"Much too small","1991","direct migration background","higher education","7","","",""
"Much too small","1991","indirect migration background","in school","5","","",""
"Much too small","1991","indirect migration background","inadequately","1","","",""
"Much too small","1991","indirect migration background","general elemantary","12","","",""
"Much too small","1991","indirect migration background","middle vocational","3","","",""
"Much too small","1991","indirect migration background","vocational + Abi","","","",""
"Much too small","1991","indirect migration background","higher vocational","","","",""
"Much too small","1991","indirect migration background","higher education","","","",""
"A little too small","1991","no migration background","in school","19","","",""
"A little too small","1991","no migration background","inadequately","26","","",""
"A little too small","1991","no migration background","general elemantary","265","0.119911762337853","0.105108541159293","0.134714983516413"
"A little too small","1991","no migration background","middle vocational","1059","0.15665197324872","0.147336267536538","0.165967678960903"
"A little too small","1991","no migration background","vocational + Abi","61","0.224617485418109","0.174180398073923","0.275054572762294"
"A little too small","1991","no migration background","higher vocational","130","0.158650538895708","0.131149935026433","0.186151142764984"
"A little too small","1991","no migration background","higher education","341","0.20394979110029","0.18374667885873","0.224152903341851"
"A little too small","1991","direct migration background","in school","8","","",""
"A little too small","1991","direct migration background","inadequately","130","0.245957599506545","0.209154599182533","0.282760599830556"
"A little too small","1991","direct migration background","general elemantary","178","0.164484182070457","0.139354652404344","0.18961371173657"
"A little too small","1991","direct migration background","middle vocational","188","0.208718370056951","0.181573210777611","0.235863529336292"
"A little too small","1991","direct migration background","vocational + Abi","31","0.351128171223482","0.257103290602539","0.445153051844426"
"A little too small","1991","direct migration background","higher vocational","10","","",""
"A little too small","1991","direct migration background","higher education","24","","",""
"A little too small","1991","indirect migration background","in school","7","","",""
"A little too small","1991","indirect migration background","inadequately","5","","",""
"A little too small","1991","indirect migration background","general elemantary","28","","",""
"A little too small","1991","indirect migration background","middle vocational","34","0.264386173132641","0.185481671845499","0.343290674419783"
"A little too small","1991","indirect migration background","vocational + Abi","4","","",""
"A little too small","1991","indirect migration background","higher vocational","","","",""
"A little too small","1991","indirect migration background","higher education","","","",""
"Just right","1991","no migration background","in school","81","0.764675949865705","0.68353776007374","0.845814139657669"
"Just right","1991","no migration background","inadequately","63","0.59055013342368","0.496043960983828","0.685056305863531"
"Just right","1991","no migration background","general elemantary","1405","0.782121333511715","0.763310560315156","0.800932106708274"
"Just right","1991","no migration background","middle vocational","4219","0.741372005248681","0.730149229973616","0.752594780523745"
"Just right","1991","no migration background","vocational + Abi","168","0.647578352211445","0.589842222673145","0.705314481749745"
"Just right","1991","no migration background","higher vocational","472","0.705020169595872","0.670693618093476","0.739346721098267"
"Just right","1991","no migration background","higher education","999","0.657079157215663","0.633278321819502","0.680879992611825"
"Just right","1991","direct migration background","in school","11","","",""
"Just right","1991","direct migration background","inadequately","335","0.650318186967673","0.609565646116443","0.691070727818904"
"Just right","1991","direct migration background","general elemantary","564","0.750745311829097","0.721422005687714","0.78006861797048"
"Just right","1991","direct migration background","middle vocational","586","0.700080259237046","0.669473104642029","0.730687413832062"
"Just right","1991","direct migration background","vocational + Abi","53","0.481123366650515","0.382701686328918","0.579545046972111"
"Just right","1991","direct migration background","higher vocational","44","0.761633989138167","0.651978742281034","0.871289235995299"
"Just right","1991","direct migration background","higher education","83","0.726328087924708","0.648169875613494","0.804486300235922"
"Just right","1991","indirect migration background","in school","22","","",""
"Just right","1991","indirect migration background","inadequately","13","","",""
"Just right","1991","indirect migration background","general elemantary","92","0.662759171969203","0.582712433958575","0.742805909979831"
"Just right","1991","indirect migration background","middle vocational","80","0.709042874293046","0.627776999390767","0.790308749195326"
"Just right","1991","indirect migration background","vocational + Abi","4","","",""
"Just right","1991","indirect migration background","higher vocational","6","","",""
"Just right","1991","indirect migration background","higher education","2","","",""
"A little too big","1991","no migration background","in school","5","","",""
"A little too big","1991","no migration background","inadequately","8","","",""
"A little too big","1991","no migration background","general elemantary","119","0.0719892952677254","0.0602112645996717","0.0837673259357791"
"A little too big","1991","no migration background","middle vocational","357","0.070525097331729","0.0639631144976945","0.0770870801657635"
"A little too big","1991","no migration background","vocational + Abi","21","","",""
"A little too big","1991","no migration background","higher vocational","59","0.102720953569231","0.0798688318667703","0.125573075271692"
"A little too big","1991","no migration background","higher education","109","0.0925698628422401","0.0780377813903438","0.107101944294136"
"A little too big","1991","direct migration background","in school","","","",""
"A little too big","1991","direct migration background","inadequately","2","","",""
"A little too big","1991","direct migration background","general elemantary","13","","",""
"A little too big","1991","direct migration background","middle vocational","24","","",""
"A little too big","1991","direct migration background","vocational + Abi","4","","",""
"A little too big","1991","direct migration background","higher vocational","2","","",""
"A little too big","1991","direct migration background","higher education","10","","",""
"A little too big","1991","indirect migration background","in school","","","",""
"A little too big","1991","indirect migration background","inadequately","","","",""
"A little too big","1991","indirect migration background","general elemantary","2","","",""
"A little too big","1991","indirect migration background","middle vocational","3","","",""
"A little too big","1991","indirect migration background","vocational + Abi","1","","",""
"A little too big","1991","indirect migration background","higher vocational","","","",""
"A little too big","1991","indirect migration background","higher education","","","",""
"Much too big","1991","no migration background","in school","","","",""
"Much too big","1991","no migration background","inadequately","1","","",""
"Much too big","1991","no migration background","general elemantary","20","","",""
"Much too big","1991","no migration background","middle vocational","28","","",""
"Much too big","1991","no migration background","vocational + Abi","2","","",""
"Much too big","1991","no migration background","higher vocational","5","","",""
"Much too big","1991","no migration background","higher education","8","","",""
"Much too big","1991","direct migration background","in school","","","",""
"Much too big","1991","direct migration background","inadequately","2","","",""
"Much too big","1991","direct migration background","general elemantary","2","","",""
"Much too big","1991","direct migration background","middle vocational","1","","",""
"Much too big","1991","direct migration background","vocational + Abi","1","","",""
"Much too big","1991","direct migration background","higher vocational","","","",""
"Much too big","1991","direct migration background","higher education","1","","",""
"Much too big","1991","indirect migration background","in school","","","",""
"Much too big","1991","indirect migration background","inadequately","","","",""
"Much too big","1991","indirect migration background","general elemantary","","","",""
"Much too big","1991","indirect migration background","middle vocational","","","",""
"Much too big","1991","indirect migration background","vocational + Abi","","","",""
"Much too big","1991","indirect migration background","higher vocational","","","",""
"Much too big","1991","indirect migration background","higher education","","","",""
"Much too small","1992","no migration background","in school","2","","",""
"Much too small","1992","no migration background","inadequately","9","","",""
"Much too small","1992","no migration background","general elemantary","54","0.0206335514713652","0.0140628331331765","0.027204269809554"
"Much too small","1992","no migration background","middle vocational","181","0.0250780883114139","0.0210163716121082","0.0291398050107197"
"Much too small","1992","no migration background","vocational + Abi","16","","",""
"Much too small","1992","no migration background","higher vocational","20","","",""
"Much too small","1992","no migration background","higher education","52","0.0328810260500383","0.0239133102454705","0.0418487418546061"
"Much too small","1992","direct migration background","in school","1","","",""
"Much too small","1992","direct migration background","inadequately","61","0.0796166269842015","0.0558892703334269","0.103343983634976"
"Much too small","1992","direct migration background","general elemantary","81","0.0611451146514237","0.0445422428473135","0.0777479864555339"
"Much too small","1992","direct migration background","middle vocational","46","0.0328774815632331","0.0206875237829438","0.0450674393435225"
"Much too small","1992","direct migration background","vocational + Abi","14","","",""
"Much too small","1992","direct migration background","higher vocational","3","","",""
"Much too small","1992","direct migration background","higher education","7","","",""
"Much too small","1992","indirect migration background","in school","4","","",""
"Much too small","1992","indirect migration background","inadequately","6","","",""
"Much too small","1992","indirect migration background","general elemantary","20","","",""
"Much too small","1992","indirect migration background","middle vocational","7","","",""
"Much too small","1992","indirect migration background","vocational + Abi","2","","",""
"Much too small","1992","indirect migration background","higher vocational","","","",""
"Much too small","1992","indirect migration background","higher education","","","",""
"A little too small","1992","no migration background","in school","29","","",""
"A little too small","1992","no migration background","inadequately","13","","",""
"A little too small","1992","no migration background","general elemantary","234","0.10215778417884","0.0881590427933633","0.116156525564317"
"A little too small","1992","no migration background","middle vocational","1027","0.157151737338746","0.147697820224371","0.166605654453122"
"A little too small","1992","no migration background","vocational + Abi","55","0.194205337477306","0.147279769109493","0.241130905845119"
"A little too small","1992","no migration background","higher vocational","125","0.162122205361982","0.134681639326986","0.189562771396979"
"A little too small","1992","no migration background","higher education","381","0.215798473273299","0.1951110104943","0.236485936052299"
"A little too small","1992","direct migration background","in school","","","",""
"A little too small","1992","direct migration background","inadequately","118","0.242263495509318","0.204708632377909","0.279818358640727"
"A little too small","1992","direct migration background","general elemantary","189","0.173987233060818","0.14771752973061","0.200256936391026"
"A little too small","1992","direct migration background","middle vocational","194","0.226283768448517","0.197679572954283","0.254887963942751"
"A little too small","1992","direct migration background","vocational + Abi","24","","",""
"A little too small","1992","direct migration background","higher vocational","13","","",""
"A little too small","1992","direct migration background","higher education","26","","",""
"A little too small","1992","indirect migration background","in school","11","","",""
"A little too small","1992","indirect migration background","inadequately","6","","",""
"A little too small","1992","indirect migration background","general elemantary","41","0.227093584947511","0.162579213136461","0.29160795675856"
"A little too small","1992","indirect migration background","middle vocational","28","","",""
"A little too small","1992","indirect migration background","vocational + Abi","4","","",""
"A little too small","1992","indirect migration background","higher vocational","1","","",""
"A little too small","1992","indirect migration background","higher education","","","",""
"Just right","1992","no migration background","in school","88","0.738890683989132","0.66094905924199","0.816832308736275"
"Just right","1992","no migration background","inadequately","58","0.664989730035309","0.56580952672363","0.764169933346987"
"Just right","1992","no migration background","general elemantary","1370","0.794171689922081","0.775483682311935","0.812859697532228"
"Just right","1992","no migration background","middle vocational","4060","0.731769570782509","0.720261071512421","0.743278070052596"
"Just right","1992","no migration background","vocational + Abi","172","0.609473436030531","0.551601308499999","0.667345563561062"
"Just right","1992","no migration background","higher vocational","494","0.729384320480701","0.696306555034533","0.762462085926869"
"Just right","1992","no migration background","higher education","963","0.65665195190609","0.632773612812839","0.680530290999341"
"Just right","1992","direct migration background","in school","13","","",""
"Just right","1992","direct migration background","inadequately","316","0.657925166281223","0.61634254139086","0.699507791171587"
"Just right","1992","direct migration background","general elemantary","515","0.744735905704322","0.714522539867681","0.774949271540963"
"Just right","1992","direct migration background","middle vocational","554","0.689912568266536","0.658293338053524","0.721531798479549"
"Just right","1992","direct migration background","vocational + Abi","57","0.572763874127258","0.474824607813421","0.670703140441096"
"Just right","1992","direct migration background","higher vocational","41","0.819961252186999","0.72274203435355","0.917180470020448"
"Just right","1992","direct migration background","higher education","85","0.71398280779648","0.635696997183306","0.792268618409655"
"Just right","1992","indirect migration background","in school","30","0.729376175743282","0.6009871287011","0.857765222785465"
"Just right","1992","indirect migration background","inadequately","13","","",""
"Just right","1992","indirect migration background","general elemantary","97","0.625774026567234","0.551255147452139","0.700292905682329"
"Just right","1992","indirect migration background","middle vocational","82","0.717201258608085","0.636623213717894","0.797779303498276"
"Just right","1992","indirect migration background","vocational + Abi","5","","",""
"Just right","1992","indirect migration background","higher vocational","6","","",""
"Just right","1992","indirect migration background","higher education","3","","",""
"A little too big","1992","no migration background","in school","3","","",""
"A little too big","1992","no migration background","inadequately","7","","",""
"A little too big","1992","no migration background","general elemantary","126","0.0751577866395764","0.0629714250434944","0.0873441482356583"
"A little too big","1992","no migration background","middle vocational","401","0.0812748575981088","0.0741766547108074","0.0883730604854101"
"A little too big","1992","no migration background","vocational + Abi","26","","",""
"A little too big","1992","no migration background","higher vocational","46","0.0758572947158747","0.0561444332970494","0.0955701561347"
"A little too big","1992","no migration background","higher education","120","0.0895987774556027","0.0752360585091997","0.103961496402006"
"A little too big","1992","direct migration background","in school","","","",""
"A little too big","1992","direct migration background","inadequately","5","","",""
"A little too big","1992","direct migration background","general elemantary","14","","",""
"A little too big","1992","direct migration background","middle vocational","27","","",""
"A little too big","1992","direct migration background","vocational + Abi","3","","",""
"A little too big","1992","direct migration background","higher vocational","3","","",""
"A little too big","1992","direct migration background","higher education","10","","",""
"A little too big","1992","indirect migration background","in school","1","","",""
"A little too big","1992","indirect migration background","inadequately","1","","",""
"A little too big","1992","indirect migration background","general elemantary","4","","",""
"A little too big","1992","indirect migration background","middle vocational","2","","",""
"A little too big","1992","indirect migration background","vocational + Abi","1","","",""
"A little too big","1992","indirect migration background","higher vocational","","","",""
"A little too big","1992","indirect migration background","higher education","","","",""
"Much too big","1992","no migration background","in school","","","",""
"Much too big","1992","no migration background","inadequately","","","",""
"Much too big","1992","no migration background","general elemantary","14","","",""
"Much too big","1992","no migration background","middle vocational","24","","",""
"Much too big","1992","no migration background","vocational + Abi","4","","",""
"Much too big","1992","no migration background","higher vocational","8","","",""
"Much too big","1992","no migration background","higher education","3","","",""
"Much too big","1992","direct migration background","in school","","","",""
"Much too big","1992","direct migration background","inadequately","","","",""
"Much too big","1992","direct migration background","general elemantary","1","","",""
"Much too big","1992","direct migration background","middle vocational","1","","",""
"Much too big","1992","direct migration background","vocational + Abi","","","",""
"Much too big","1992","direct migration background","higher vocational","","","",""
"Much too big","1992","direct migration background","higher education","","","",""
"Much too big","1992","indirect migration background","in school","","","",""
"Much too big","1992","indirect migration background","inadequately","","","",""
"Much too big","1992","indirect migration background","general elemantary","","","",""
"Much too big","1992","indirect migration background","middle vocational","1","","",""
"Much too big","1992","indirect migration background","vocational + Abi","","","",""
"Much too big","1992","indirect migration background","higher vocational","","","",""
"Much too big","1992","indirect migration background","higher education","","","",""
"Much too small","1993","no migration background","in school","3","","",""
"Much too small","1993","no migration background","inadequately","5","","",""
"Much too small","1993","no migration background","general elemantary","43","0.0196331584202209","0.0130187024308184","0.0262476144096235"
"Much too small","1993","no migration background","middle vocational","136","0.019928002809795","0.0162709810994554","0.0235850245201346"
"Much too small","1993","no migration background","vocational + Abi","8","","",""
"Much too small","1993","no migration background","higher vocational","22","","",""
"Much too small","1993","no migration background","higher education","53","0.0349537941746942","0.0256093740378896","0.0442982143114987"
"Much too small","1993","direct migration background","in school","","","",""
"Much too small","1993","direct migration background","inadequately","60","0.104647365444188","0.0777902710400592","0.131504459848317"
"Much too small","1993","direct migration background","general elemantary","76","0.0604005073896309","0.0437035862980172","0.0770974284812446"
"Much too small","1993","direct migration background","middle vocational","61","0.0393069359075551","0.026062841765325","0.0525510300497852"
"Much too small","1993","direct migration background","vocational + Abi","13","","",""
"Much too small","1993","direct migration background","higher vocational","2","","",""
"Much too small","1993","direct migration background","higher education","9","","",""
"Much too small","1993","indirect migration background","in school","6","","",""
"Much too small","1993","indirect migration background","inadequately","5","","",""
"Much too small","1993","indirect migration background","general elemantary","23","","",""
"Much too small","1993","indirect migration background","middle vocational","6","","",""
"Much too small","1993","indirect migration background","vocational + Abi","1","","",""
"Much too small","1993","indirect migration background","higher vocational","1","","",""
"Much too small","1993","indirect migration background","higher education","","","",""
"A little too small","1993","no migration background","in school","35","0.227582858428434","0.153786832645834","0.301378884211035"
"A little too small","1993","no migration background","inadequately","19","","",""
"A little too small","1993","no migration background","general elemantary","221","0.117878689575059","0.102504701306748","0.13325267784337"
"A little too small","1993","no migration background","middle vocational","1019","0.157763620032072","0.148224966153062","0.167302273911082"
"A little too small","1993","no migration background","vocational + Abi","61","0.183527543065544","0.137608993428005","0.229446092703082"
"A little too small","1993","no migration background","higher vocational","119","0.161696244274224","0.133859776447325","0.189532712101123"
"A little too small","1993","no migration background","higher education","350","0.212945920654182","0.19211693647616","0.233774904832204"
"A little too small","1993","direct migration background","in school","3","","",""
"A little too small","1993","direct migration background","inadequately","108","0.202560320833608","0.167296941649036","0.23782370001818"
"A little too small","1993","direct migration background","general elemantary","180","0.190046436968128","0.162548213278562","0.217544660657694"
"A little too small","1993","direct migration background","middle vocational","191","0.229997699129816","0.201316117710203","0.25867928054943"
"A little too small","1993","direct migration background","vocational + Abi","26","","",""
"A little too small","1993","direct migration background","higher vocational","12","","",""
"A little too small","1993","direct migration background","higher education","23","","",""
"A little too small","1993","indirect migration background","in school","6","","",""
"A little too small","1993","indirect migration background","inadequately","3","","",""
"A little too small","1993","indirect migration background","general elemantary","53","0.258097920732396","0.196992389372783","0.319203452092009"
"A little too small","1993","indirect migration background","middle vocational","29","","",""
"A little too small","1993","indirect migration background","vocational + Abi","4","","",""
"A little too small","1993","indirect migration background","higher vocational","2","","",""
"A little too small","1993","indirect migration background","higher education","1","","",""
"Just right","1993","no migration background","in school","78","0.681986494399122","0.600017818868786","0.763955169929457"
"Just right","1993","no migration background","inadequately","56","0.727076603256242","0.630066704736695","0.824086501775788"
"Just right","1993","no migration background","general elemantary","1298","0.781441982973117","0.761738795956856","0.801145169989378"
"Just right","1993","no migration background","middle vocational","4038","0.739365133710155","0.727877980854568","0.750852286565742"
"Just right","1993","no migration background","vocational + Abi","176","0.689775012841778","0.634901990143311","0.744648035540245"
"Just right","1993","no migration background","higher vocational","467","0.697531639396688","0.662803190500999","0.732260088292378"
"Just right","1993","no migration background","higher education","948","0.637500555867545","0.613042321800145","0.661958789934945"
"Just right","1993","direct migration background","in school","8","","",""
"Just right","1993","direct migration background","inadequately","323","0.679035026183435","0.638073820897513","0.719996231469357"
"Just right","1993","direct migration background","general elemantary","500","0.713129846050235","0.681428937870351","0.74483075423012"
"Just right","1993","direct migration background","middle vocational","531","0.673135515654753","0.641166412265119","0.705104619044388"
"Just right","1993","direct migration background","vocational + Abi","52","0.539814950113843","0.439058496942285","0.640571403285402"
"Just right","1993","direct migration background","higher vocational","35","0.660330533534188","0.536290172463993","0.784370894604383"
"Just right","1993","direct migration background","higher education","82","0.61933269272086","0.534886315401425","0.703779070040295"
"Just right","1993","indirect migration background","in school","32","0.749514105198903","0.62291711608511","0.876111094312696"
"Just right","1993","indirect migration background","inadequately","15","","",""
"Just right","1993","indirect migration background","general elemantary","116","0.628176963019542","0.560689340701072","0.695664585338012"
"Just right","1993","indirect migration background","middle vocational","102","0.739298331116735","0.668806835450951","0.80978982678252"
"Just right","1993","indirect migration background","vocational + Abi","5","","",""
"Just right","1993","indirect migration background","higher vocational","5","","",""
"Just right","1993","indirect migration background","higher education","4","","",""
"A little too big","1993","no migration background","in school","8","","",""
"A little too big","1993","no migration background","inadequately","1","","",""
"A little too big","1993","no migration background","general elemantary","117","0.0749452430417009","0.0623918682495194","0.0874986178338823"
"A little too big","1993","no migration background","middle vocational","389","0.0775354720123152","0.0705371855523168","0.0845337584723136"
"A little too big","1993","no migration background","vocational + Abi","25","","",""
"A little too big","1993","no migration background","higher vocational","57","0.0963025455649087","0.0739979749295326","0.118607116200285"
"A little too big","1993","no migration background","higher education","127","0.108285932152889","0.0924760013411695","0.124095862964609"
"A little too big","1993","direct migration background","in school","","","",""
"A little too big","1993","direct migration background","inadequately","8","","",""
"A little too big","1993","direct migration background","general elemantary","26","","",""
"A little too big","1993","direct migration background","middle vocational","42","0.0554568539598326","0.0398583175480427","0.0710553903716225"
"A little too big","1993","direct migration background","vocational + Abi","3","","",""
"A little too big","1993","direct migration background","higher vocational","7","","",""
"A little too big","1993","direct migration background","higher education","13","","",""
"A little too big","1993","indirect migration background","in school","1","","",""
"A little too big","1993","indirect migration background","inadequately","","","",""
"A little too big","1993","indirect migration background","general elemantary","4","","",""
"A little too big","1993","indirect migration background","middle vocational","11","","",""
"A little too big","1993","indirect migration background","vocational + Abi","2","","",""
"A little too big","1993","indirect migration background","higher vocational","","","",""
"A little too big","1993","indirect migration background","higher education","","","",""
"Much too big","1993","no migration background","in school","","","",""
"Much too big","1993","no migration background","inadequately","","","",""
"Much too big","1993","no migration background","general elemantary","11","","",""
"Much too big","1993","no migration background","middle vocational","28","","",""
"Much too big","1993","no migration background","vocational + Abi","3","","",""
"Much too big","1993","no migration background","higher vocational","7","","",""
"Much too big","1993","no migration background","higher education","6","","",""
"Much too big","1993","direct migration background","in school","","","",""
"Much too big","1993","direct migration background","inadequately","","","",""
"Much too big","1993","direct migration background","general elemantary","","","",""
"Much too big","1993","direct migration background","middle vocational","2","","",""
"Much too big","1993","direct migration background","vocational + Abi","","","",""
"Much too big","1993","direct migration background","higher vocational","","","",""
"Much too big","1993","direct migration background","higher education","","","",""
"Much too big","1993","indirect migration background","in school","","","",""
"Much too big","1993","indirect migration background","inadequately","","","",""
"Much too big","1993","indirect migration background","general elemantary","1","","",""
"Much too big","1993","indirect migration background","middle vocational","1","","",""
"Much too big","1993","indirect migration background","vocational + Abi","","","",""
"Much too big","1993","indirect migration background","higher vocational","","","",""
"Much too big","1993","indirect migration background","higher education","","","",""
"Much too small","1994","no migration background","in school","5","","",""
"Much too small","1994","no migration background","inadequately","7","","",""
"Much too small","1994","no migration background","general elemantary","27","","",""
"Much too small","1994","no migration background","middle vocational","161","0.0213802282768274","0.0175654110839942","0.0251950454696606"
"Much too small","1994","no migration background","vocational + Abi","10","","",""
"Much too small","1994","no migration background","higher vocational","20","","",""
"Much too small","1994","no migration background","higher education","53","0.0257153992316894","0.017710558795031","0.0337202396683477"
"Much too small","1994","direct migration background","in school","1","","",""
"Much too small","1994","direct migration background","inadequately","50","0.108293185484027","0.0795818468582094","0.137004524109845"
