"plh0179","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1998","higher education","West Germany","62","0.163649497392705","0.122466425014962","0.204832569770448","8"
"9 on Scale 1 to 10","1998","in school","West Germany","1","","","","9"
"9 on Scale 1 to 10","1998","in school","East Germany","","","","","9"
"9 on Scale 1 to 10","1998","inadequately","West Germany","11","","","","9"
"9 on Scale 1 to 10","1998","inadequately","East Germany","","","","","9"
"9 on Scale 1 to 10","1998","general elemantary","West Germany","41","0.0762386049071181","0.0533852172910013","0.0990919925232349","9"
"9 on Scale 1 to 10","1998","general elemantary","East Germany","6","","","","9"
"9 on Scale 1 to 10","1998","middle vocational","West Germany","145","0.0975048265970653","0.0816337154076532","0.113375937786477","9"
"9 on Scale 1 to 10","1998","middle vocational","East Germany","64","0.123954828056992","0.096238024096495","0.15167163201749","9"
"9 on Scale 1 to 10","1998","vocational + Abi","West Germany","21","","","","9"
"9 on Scale 1 to 10","1998","vocational + Abi","East Germany","","","","","9"
"9 on Scale 1 to 10","1998","higher vocational","West Germany","25","","","","9"
"9 on Scale 1 to 10","1998","higher vocational","East Germany","5","","","","9"
"9 on Scale 1 to 10","1998","higher education","West Germany","35","0.134984016918039","0.096945770799553","0.173022263036525","9"
"9 on Scale 1 to 10","1998","higher education","East Germany","39","0.176142438125293","0.125918585723845","0.226366290526742","9"
"0 Completely dissatisfied","1999","vocational + Abi","West Germany","","","","","0"
"0 Completely dissatisfied","1999","middle vocational","West Germany","44","0.0489534923612152","0.0375111362746478","0.0603958484477827","0"
"0 Completely dissatisfied","1999","in school","West Germany","1","","","","0"
"0 Completely dissatisfied","1999","in school","East Germany","","","","","0"
"0 Completely dissatisfied","1999","inadequately","West Germany","2","","","","0"
"0 Completely dissatisfied","1999","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","1999","general elemantary","West Germany","14","","","","0"
"0 Completely dissatisfied","1999","general elemantary","East Germany","2","","","","0"
"0 Completely dissatisfied","1999","middle vocational","East Germany","13","","","","0"
"0 Completely dissatisfied","1999","vocational + Abi","East Germany","","","","","0"
"0 Completely dissatisfied","1999","higher vocational","West Germany","8","","","","0"
"0 Completely dissatisfied","1999","higher vocational","East Germany","","","","","0"
"0 Completely dissatisfied","1999","higher education","West Germany","6","","","","0"
"0 Completely dissatisfied","1999","higher education","East Germany","8","","","","0"
"1 on Scale 1 to 10","1999","in school","West Germany","","","","","1"
"1 on Scale 1 to 10","1999","middle vocational","East Germany","4","","","","1"
"1 on Scale 1 to 10","1999","vocational + Abi","West Germany","5","","","","1"
"1 on Scale 1 to 10","1999","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","1999","inadequately","West Germany","1","","","","1"
"1 on Scale 1 to 10","1999","middle vocational","West Germany","14","","","","1"
"1 on Scale 1 to 10","1999","general elemantary","West Germany","7","","","","1"
"1 on Scale 1 to 10","1999","higher education","West Germany","4","","","","1"
"1 on Scale 1 to 10","1999","higher education","East Germany","2","","","","1"
"1 on Scale 1 to 10","1999","general elemantary","East Germany","2","","","","1"
"1 on Scale 1 to 10","1999","vocational + Abi","East Germany","","","","","1"
"1 on Scale 1 to 10","1999","higher vocational","West Germany","4","","","","1"
"1 on Scale 1 to 10","1999","higher vocational","East Germany","","","","","1"
"1 on Scale 1 to 10","1999","inadequately","East Germany","","","","","1"
"10 Completely satisfied","1999","higher education","West Germany","25","","","","10"
"10 Completely satisfied","1999","higher education","East Germany","19","","","","10"
"10 Completely satisfied","1999","in school","West Germany","1","","","","10"
"10 Completely satisfied","1999","in school","East Germany","","","","","10"
"10 Completely satisfied","1999","inadequately","West Germany","12","","","","10"
"10 Completely satisfied","1999","inadequately","East Germany","","","","","10"
"10 Completely satisfied","1999","general elemantary","West Germany","62","0.119401603633818","0.0906615425786554","0.148141664688982","10"
"10 Completely satisfied","1999","general elemantary","East Germany","3","","","","10"
"10 Completely satisfied","1999","middle vocational","West Germany","167","0.107204424778008","0.0907983339571644","0.123610515598851","10"
"10 Completely satisfied","1999","middle vocational","East Germany","74","0.164302208862754","0.132873698955016","0.195730718770491","10"
"10 Completely satisfied","1999","vocational + Abi","West Germany","18","","","","10"
"10 Completely satisfied","1999","vocational + Abi","East Germany","1","","","","10"
"10 Completely satisfied","1999","higher vocational","West Germany","21","","","","10"
"10 Completely satisfied","1999","higher vocational","East Germany","4","","","","10"
"2 on Scale 1 to 10","1999","inadequately","East Germany","","","","","2"
"2 on Scale 1 to 10","1999","higher education","West Germany","8","","","","2"
"2 on Scale 1 to 10","1999","higher education","East Germany","5","","","","2"
"2 on Scale 1 to 10","1999","in school","East Germany","","","","","2"
"2 on Scale 1 to 10","1999","inadequately","West Germany","3","","","","2"
"2 on Scale 1 to 10","1999","higher vocational","East Germany","2","","","","2"
"2 on Scale 1 to 10","1999","in school","West Germany","","","","","2"
"2 on Scale 1 to 10","1999","general elemantary","West Germany","14","","","","2"
"2 on Scale 1 to 10","1999","general elemantary","East Germany","2","","","","2"
"2 on Scale 1 to 10","1999","vocational + Abi","East Germany","","","","","2"
"2 on Scale 1 to 10","1999","higher vocational","West Germany","7","","","","2"
"2 on Scale 1 to 10","1999","middle vocational","West Germany","34","0.0314693431447427","0.0222112133232404","0.040727472966245","2"
"2 on Scale 1 to 10","1999","vocational + Abi","West Germany","7","","","","2"
"2 on Scale 1 to 10","1999","middle vocational","East Germany","12","","","","2"
"3 on Scale 1 to 10","1999","in school","West Germany","","","","","3"
"3 on Scale 1 to 10","1999","higher education","East Germany","10","","","","3"
"3 on Scale 1 to 10","1999","general elemantary","West Germany","25","","","","3"
"3 on Scale 1 to 10","1999","general elemantary","East Germany","3","","","","3"
"3 on Scale 1 to 10","1999","middle vocational","West Germany","62","0.0451732905566135","0.0341597771604049","0.0561868039528222","3"
"3 on Scale 1 to 10","1999","inadequately","East Germany","","","","","3"
"3 on Scale 1 to 10","1999","middle vocational","East Germany","16","","","","3"
"3 on Scale 1 to 10","1999","higher education","West Germany","10","","","","3"
"3 on Scale 1 to 10","1999","vocational + Abi","East Germany","","","","","3"
"3 on Scale 1 to 10","1999","in school","East Germany","","","","","3"
"3 on Scale 1 to 10","1999","inadequately","West Germany","5","","","","3"
"3 on Scale 1 to 10","1999","higher vocational","West Germany","12","","","","3"
"3 on Scale 1 to 10","1999","higher vocational","East Germany","7","","","","3"
"3 on Scale 1 to 10","1999","vocational + Abi","West Germany","12","","","","3"
"4 on Scale 1 to 10","1999","in school","West Germany","","","","","4"
"4 on Scale 1 to 10","1999","in school","East Germany","","","","","4"
"4 on Scale 1 to 10","1999","inadequately","West Germany","4","","","","4"
"4 on Scale 1 to 10","1999","vocational + Abi","West Germany","5","","","","4"
"4 on Scale 1 to 10","1999","middle vocational","East Germany","23","","","","4"
"4 on Scale 1 to 10","1999","vocational + Abi","East Germany","3","","","","4"
"4 on Scale 1 to 10","1999","general elemantary","West Germany","21","","","","4"
"4 on Scale 1 to 10","1999","general elemantary","East Germany","2","","","","4"
"4 on Scale 1 to 10","1999","middle vocational","West Germany","57","0.0392388092767139","0.0289423388322195","0.0495352797212083","4"
"4 on Scale 1 to 10","1999","inadequately","East Germany","","","","","4"
"4 on Scale 1 to 10","1999","higher vocational","West Germany","13","","","","4"
"4 on Scale 1 to 10","1999","higher education","East Germany","10","","","","4"
"4 on Scale 1 to 10","1999","higher education","West Germany","18","","","","4"
"4 on Scale 1 to 10","1999","higher vocational","East Germany","","","","","4"
"5 on Scale 1 to 10","1999","vocational + Abi","West Germany","22","","","","5"
"5 on Scale 1 to 10","1999","vocational + Abi","East Germany","6","","","","5"
"5 on Scale 1 to 10","1999","higher vocational","West Germany","18","","","","5"
"5 on Scale 1 to 10","1999","in school","West Germany","5","","","","5"
"5 on Scale 1 to 10","1999","in school","East Germany","1","","","","5"
"5 on Scale 1 to 10","1999","inadequately","West Germany","23","","","","5"
"5 on Scale 1 to 10","1999","inadequately","East Germany","1","","","","5"
"5 on Scale 1 to 10","1999","general elemantary","West Germany","77","0.169564871762933","0.136305467929022","0.202824275596845","5"
"5 on Scale 1 to 10","1999","general elemantary","East Germany","6","","","","5"
"5 on Scale 1 to 10","1999","middle vocational","West Germany","209","0.140530967607842","0.122101029522669","0.158960905693014","5"
"5 on Scale 1 to 10","1999","middle vocational","East Germany","90","0.165755998686546","0.134216220406904","0.197295776966188","5"
"5 on Scale 1 to 10","1999","higher vocational","East Germany","6","","","","5"
"5 on Scale 1 to 10","1999","higher education","West Germany","40","0.121741943896245","0.0849847383982785","0.158499149394212","5"
"5 on Scale 1 to 10","1999","higher education","East Germany","21","","","","5"
"6 on Scale 1 to 10","1999","general elemantary","West Germany","67","0.126675774332382","0.0971957254683567","0.156155823196407","6"
"6 on Scale 1 to 10","1999","general elemantary","East Germany","6","","","","6"
"6 on Scale 1 to 10","1999","in school","West Germany","","","","","6"
"6 on Scale 1 to 10","1999","in school","East Germany","1","","","","6"
"6 on Scale 1 to 10","1999","inadequately","West Germany","13","","","","6"
"6 on Scale 1 to 10","1999","inadequately","East Germany","","","","","6"
"6 on Scale 1 to 10","1999","vocational + Abi","East Germany","","","","","6"
"6 on Scale 1 to 10","1999","higher vocational","West Germany","22","","","","6"
"6 on Scale 1 to 10","1999","higher vocational","East Germany","4","","","","6"
"6 on Scale 1 to 10","1999","higher education","West Germany","26","","","","6"
"6 on Scale 1 to 10","1999","higher education","East Germany","19","","","","6"
"6 on Scale 1 to 10","1999","middle vocational","West Germany","145","0.0994531229637459","0.083582823703791","0.115323422223701","6"
"6 on Scale 1 to 10","1999","middle vocational","East Germany","44","0.0778039858145592","0.0550849442588432","0.100523027370275","6"
"6 on Scale 1 to 10","1999","vocational + Abi","West Germany","16","","","","6"
"7 on Scale 1 to 10","1999","in school","West Germany","","","","","7"
"7 on Scale 1 to 10","1999","in school","East Germany","1","","","","7"
"7 on Scale 1 to 10","1999","inadequately","West Germany","16","","","","7"
"7 on Scale 1 to 10","1999","inadequately","East Germany","1","","","","7"
"7 on Scale 1 to 10","1999","general elemantary","West Germany","73","0.142246386845379","0.111286771126187","0.17320600256457","7"
"7 on Scale 1 to 10","1999","general elemantary","East Germany","7","","","","7"
"7 on Scale 1 to 10","1999","middle vocational","West Germany","206","0.154763840713","0.13558393248776","0.173943748938239","7"
"7 on Scale 1 to 10","1999","middle vocational","East Germany","91","0.159841193182986","0.128759654449422","0.190922731916549","7"
"7 on Scale 1 to 10","1999","vocational + Abi","East Germany","","","","","7"
"7 on Scale 1 to 10","1999","higher vocational","West Germany","39","0.170592309704355","0.120659776694722","0.220524842713987","7"
"7 on Scale 1 to 10","1999","higher vocational","East Germany","8","","","","7"
"7 on Scale 1 to 10","1999","higher education","West Germany","58","0.148207572246247","0.108267082730982","0.188148061761513","7"
"7 on Scale 1 to 10","1999","higher education","East Germany","41","0.199421604644692","0.145508430766355","0.25333477852303","7"
"7 on Scale 1 to 10","1999","vocational + Abi","West Germany","23","","","","7"
"8 on Scale 1 to 10","1999","in school","West Germany","1","","","","8"
"8 on Scale 1 to 10","1999","in school","East Germany","","","","","8"
"8 on Scale 1 to 10","1999","inadequately","West Germany","22","","","","8"
"8 on Scale 1 to 10","1999","vocational + Abi","West Germany","33","0.2049173412035","0.141979035961617","0.267855646445383","8"
"8 on Scale 1 to 10","1999","inadequately","East Germany","2","","","","8"
"8 on Scale 1 to 10","1999","general elemantary","East Germany","7","","","","8"
"8 on Scale 1 to 10","1999","middle vocational","West Germany","283","0.213803930602232","0.192062104490046","0.235545756714418","8"
"8 on Scale 1 to 10","1999","middle vocational","East Germany","114","0.18116373103191","0.148496552499127","0.213830909564693","8"
"8 on Scale 1 to 10","1999","vocational + Abi","East Germany","6","","","","8"
"8 on Scale 1 to 10","1999","higher vocational","West Germany","40","0.177227793413186","0.126537411218238","0.227918175608134","8"
"8 on Scale 1 to 10","1999","higher vocational","East Germany","11","","","","8"
"8 on Scale 1 to 10","1999","higher education","East Germany","48","0.258124816384168","0.199079267341881","0.317170365426455","8"
"8 on Scale 1 to 10","1999","general elemantary","West Germany","86","0.169518643755825","0.13626284835106","0.20277443916059","8"
"8 on Scale 1 to 10","1999","higher education","West Germany","75","0.227960844822091","0.180802224425634","0.275119465218547","8"
"9 on Scale 1 to 10","1999","in school","West Germany","1","","","","9"
"9 on Scale 1 to 10","1999","in school","East Germany","","","","","9"
"9 on Scale 1 to 10","1999","inadequately","West Germany","8","","","","9"
"9 on Scale 1 to 10","1999","inadequately","East Germany","","","","","9"
"9 on Scale 1 to 10","1999","general elemantary","West Germany","43","0.0813731538639016","0.05714034245667","0.105605965271133","9"
"9 on Scale 1 to 10","1999","general elemantary","East Germany","3","","","","9"
"9 on Scale 1 to 10","1999","middle vocational","West Germany","145","0.109191217903811","0.0926522333599706","0.125730202447652","9"
"9 on Scale 1 to 10","1999","middle vocational","East Germany","53","0.106912269622678","0.0807040029835591","0.133120536261797","9"
"9 on Scale 1 to 10","1999","vocational + Abi","East Germany","2","","","","9"
"9 on Scale 1 to 10","1999","higher vocational","West Germany","34","0.190283288790818","0.138177410589738","0.242389166991898","9"
"9 on Scale 1 to 10","1999","vocational + Abi","West Germany","17","","","","9"
"9 on Scale 1 to 10","1999","higher vocational","East Germany","3","","","","9"
"9 on Scale 1 to 10","1999","higher education","West Germany","34","0.141991587411844","0.102755257328651","0.181227917495037","9"
"9 on Scale 1 to 10","1999","higher education","East Germany","28","","","","9"
"0 Completely dissatisfied","2000","in school","West Germany","6","","","","0"
"0 Completely dissatisfied","2000","in school","East Germany","","","","","0"
"0 Completely dissatisfied","2000","inadequately","West Germany","4","","","","0"
"0 Completely dissatisfied","2000","inadequately","East Germany","1","","","","0"
"0 Completely dissatisfied","2000","general elemantary","West Germany","49","0.107896097487389","0.0836697242189999","0.132122470755777","0"
"0 Completely dissatisfied","2000","general elemantary","East Germany","6","","","","0"
"0 Completely dissatisfied","2000","middle vocational","West Germany","111","0.0533836205038787","0.0444786311624219","0.0622886098453354","0"
"0 Completely dissatisfied","2000","middle vocational","East Germany","31","0.0494236615489637","0.0335472430535411","0.0653000800443863","0"
"0 Completely dissatisfied","2000","vocational + Abi","West Germany","15","","","","0"
"0 Completely dissatisfied","2000","vocational + Abi","East Germany","","","","","0"
"0 Completely dissatisfied","2000","higher vocational","West Germany","21","","","","0"
"0 Completely dissatisfied","2000","higher education","East Germany","13","","","","0"
"0 Completely dissatisfied","2000","higher education","West Germany","27","","","","0"
"0 Completely dissatisfied","2000","higher vocational","East Germany","4","","","","0"
"1 on Scale 1 to 10","2000","in school","West Germany","1","","","","1"
"1 on Scale 1 to 10","2000","vocational + Abi","West Germany","11","","","","1"
"1 on Scale 1 to 10","2000","vocational + Abi","East Germany","","","","","1"
"1 on Scale 1 to 10","2000","middle vocational","East Germany","4","","","","1"
"1 on Scale 1 to 10","2000","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","2000","inadequately","West Germany","","","","","1"
"1 on Scale 1 to 10","2000","inadequately","East Germany","","","","","1"
"1 on Scale 1 to 10","2000","general elemantary","West Germany","1","","","","1"
"1 on Scale 1 to 10","2000","higher vocational","West Germany","5","","","","1"
"1 on Scale 1 to 10","2000","higher vocational","East Germany","1","","","","1"
"1 on Scale 1 to 10","2000","higher education","East Germany","3","","","","1"
"1 on Scale 1 to 10","2000","middle vocational","West Germany","34","0.0132305339579872","0.00870427995999922","0.0177567879559751","1"
"1 on Scale 1 to 10","2000","general elemantary","East Germany","","","","","1"
"1 on Scale 1 to 10","2000","higher education","West Germany","12","","","","1"
"10 Completely satisfied","2000","higher education","West Germany","86","0.109413096369346","0.0870129176265109","0.131813275112182","10"
"10 Completely satisfied","2000","higher education","East Germany","35","0.133491491697076","0.0923875542935596","0.174595429100593","10"
"10 Completely satisfied","2000","in school","West Germany","1","","","","10"
"10 Completely satisfied","2000","in school","East Germany","","","","","10"
"10 Completely satisfied","2000","inadequately","West Germany","17","","","","10"
"10 Completely satisfied","2000","inadequately","East Germany","","","","","10"
"10 Completely satisfied","2000","general elemantary","West Germany","88","0.131941201306053","0.105514521358962","0.158367881253144","10"
"10 Completely satisfied","2000","general elemantary","East Germany","8","","","","10"
"10 Completely satisfied","2000","middle vocational","West Germany","324","0.129736812418469","0.116426161236873","0.143047463600064","10"
"10 Completely satisfied","2000","middle vocational","East Germany","111","0.171750818396617","0.144124596539957","0.199377040253278","10"
"10 Completely satisfied","2000","vocational + Abi","West Germany","40","0.111934410235704","0.0782225450655972","0.14564627540581","10"
"10 Completely satisfied","2000","vocational + Abi","East Germany","2","","","","10"
"10 Completely satisfied","2000","higher vocational","West Germany","76","0.149256292884174","0.117640514544076","0.180872071224272","10"
"10 Completely satisfied","2000","higher vocational","East Germany","6","","","","10"
"2 on Scale 1 to 10","2000","general elemantary","West Germany","15","","","","2"
"2 on Scale 1 to 10","2000","vocational + Abi","East Germany","","","","","2"
"2 on Scale 1 to 10","2000","inadequately","West Germany","2","","","","2"
"2 on Scale 1 to 10","2000","inadequately","East Germany","","","","","2"
"2 on Scale 1 to 10","2000","higher vocational","West Germany","15","","","","2"
"2 on Scale 1 to 10","2000","higher vocational","East Germany","1","","","","2"
"2 on Scale 1 to 10","2000","general elemantary","East Germany","1","","","","2"
"2 on Scale 1 to 10","2000","vocational + Abi","West Germany","11","","","","2"
"2 on Scale 1 to 10","2000","higher education","West Germany","25","","","","2"
"2 on Scale 1 to 10","2000","in school","West Germany","","","","","2"
"2 on Scale 1 to 10","2000","in school","East Germany","","","","","2"
"2 on Scale 1 to 10","2000","middle vocational","West Germany","68","0.0277466293852848","0.0212402822646147","0.0342529765059549","2"
"2 on Scale 1 to 10","2000","middle vocational","East Germany","18","","","","2"
"2 on Scale 1 to 10","2000","higher education","East Germany","2","","","","2"
"3 on Scale 1 to 10","2000","higher education","West Germany","35","0.0471379343927895","0.0319296939582716","0.0623461748273075","3"
"3 on Scale 1 to 10","2000","higher education","East Germany","13","","","","3"
"3 on Scale 1 to 10","2000","general elemantary","West Germany","27","","","","3"
"3 on Scale 1 to 10","2000","general elemantary","East Germany","3","","","","3"
"3 on Scale 1 to 10","2000","middle vocational","West Germany","99","0.0399451553428464","0.0321876432144086","0.0477026674712841","3"
"3 on Scale 1 to 10","2000","in school","East Germany","1","","","","3"
"3 on Scale 1 to 10","2000","in school","West Germany","2","","","","3"
"3 on Scale 1 to 10","2000","inadequately","West Germany","2","","","","3"
"3 on Scale 1 to 10","2000","inadequately","East Germany","","","","","3"
"3 on Scale 1 to 10","2000","middle vocational","East Germany","28","","","","3"
"3 on Scale 1 to 10","2000","vocational + Abi","West Germany","13","","","","3"
"3 on Scale 1 to 10","2000","vocational + Abi","East Germany","","","","","3"
"3 on Scale 1 to 10","2000","higher vocational","West Germany","23","","","","3"
"3 on Scale 1 to 10","2000","higher vocational","East Germany","4","","","","3"
"4 on Scale 1 to 10","2000","in school","East Germany","","","","","4"
"4 on Scale 1 to 10","2000","in school","West Germany","3","","","","4"
"4 on Scale 1 to 10","2000","vocational + Abi","East Germany","1","","","","4"
"4 on Scale 1 to 10","2000","inadequately","West Germany","4","","","","4"
"4 on Scale 1 to 10","2000","inadequately","East Germany","","","","","4"
"4 on Scale 1 to 10","2000","general elemantary","West Germany","32","0.0471030510371678","0.0305596307210887","0.0636464713532469","4"
"4 on Scale 1 to 10","2000","general elemantary","East Germany","1","","","","4"
"4 on Scale 1 to 10","2000","middle vocational","West Germany","109","0.0474131951881516","0.0389945098621749","0.0558318805141282","4"
"4 on Scale 1 to 10","2000","middle vocational","East Germany","24","","","","4"
"4 on Scale 1 to 10","2000","vocational + Abi","West Germany","12","","","","4"
"4 on Scale 1 to 10","2000","higher vocational","West Germany","24","","","","4"
"4 on Scale 1 to 10","2000","higher education","East Germany","13","","","","4"
"4 on Scale 1 to 10","2000","higher vocational","East Germany","4","","","","4"
"4 on Scale 1 to 10","2000","higher education","West Germany","43","0.0559264666616125","0.0394376199857168","0.0724153133375082","4"
"5 on Scale 1 to 10","2000","in school","West Germany","4","","","","5"
"5 on Scale 1 to 10","2000","in school","East Germany","1","","","","5"
"5 on Scale 1 to 10","2000","inadequately","West Germany","18","","","","5"
"5 on Scale 1 to 10","2000","inadequately","East Germany","","","","","5"
"5 on Scale 1 to 10","2000","vocational + Abi","West Germany","45","0.132079164046293","0.0958769055269997","0.168281422565586","5"
"5 on Scale 1 to 10","2000","vocational + Abi","East Germany","3","","","","5"
"5 on Scale 1 to 10","2000","higher vocational","West Germany","49","0.108393568782571","0.0808115192590845","0.135975618306058","5"
"5 on Scale 1 to 10","2000","middle vocational","East Germany","109","0.162343723370667","0.135332624378078","0.189354822363256","5"
"5 on Scale 1 to 10","2000","general elemantary","West Germany","89","0.143105211383197","0.115760755128295","0.1704496676381","5"
"5 on Scale 1 to 10","2000","general elemantary","East Germany","9","","","","5"
"5 on Scale 1 to 10","2000","middle vocational","West Germany","361","0.143074802906007","0.129204197437381","0.156945408374632","5"
"5 on Scale 1 to 10","2000","higher vocational","East Germany","20","","","","5"
"5 on Scale 1 to 10","2000","higher education","West Germany","88","0.110477016349594","0.0879816415911367","0.132972391108051","5"
"5 on Scale 1 to 10","2000","higher education","East Germany","29","","","","5"
"6 on Scale 1 to 10","2000","inadequately","East Germany","","","","","6"
"6 on Scale 1 to 10","2000","inadequately","West Germany","3","","","","6"
"6 on Scale 1 to 10","2000","higher vocational","East Germany","7","","","","6"
"6 on Scale 1 to 10","2000","higher education","West Germany","61","0.0909074726073897","0.070278266585909","0.11153667862887","6"
"6 on Scale 1 to 10","2000","in school","West Germany","","","","","6"
"6 on Scale 1 to 10","2000","in school","East Germany","","","","","6"
"6 on Scale 1 to 10","2000","general elemantary","West Germany","53","0.07276539288782","0.052482258328449","0.0930485274471911","6"
"6 on Scale 1 to 10","2000","general elemantary","East Germany","4","","","","6"
"6 on Scale 1 to 10","2000","vocational + Abi","East Germany","1","","","","6"
"6 on Scale 1 to 10","2000","higher vocational","West Germany","60","0.112924068447748","0.0848431158559464","0.14100502103955","6"
"6 on Scale 1 to 10","2000","higher education","East Germany","28","","","","6"
"6 on Scale 1 to 10","2000","middle vocational","West Germany","216","0.0915221389235018","0.0800996001984084","0.102944677648595","6"
"6 on Scale 1 to 10","2000","vocational + Abi","West Germany","28","","","","6"
"6 on Scale 1 to 10","2000","middle vocational","East Germany","69","0.0964408294608045","0.0748186061985","0.118063052723109","6"
"7 on Scale 1 to 10","2000","in school","West Germany","1","","","","7"
"7 on Scale 1 to 10","2000","in school","East Germany","1","","","","7"
"7 on Scale 1 to 10","2000","general elemantary","East Germany","5","","","","7"
"7 on Scale 1 to 10","2000","middle vocational","West Germany","376","0.144212610045841","0.130296208731351","0.158129011360331","7"
"7 on Scale 1 to 10","2000","higher education","East Germany","39","0.15078408601837","0.107536981811894","0.194031190224847","7"
"7 on Scale 1 to 10","2000","inadequately","East Germany","1","","","","7"
"7 on Scale 1 to 10","2000","general elemantary","West Germany","92","0.13430524776064","0.10767920041579","0.16093129510549","7"
"7 on Scale 1 to 10","2000","middle vocational","East Germany","92","0.11723724501515","0.0936733877873463","0.140801102242953","7"
"7 on Scale 1 to 10","2000","vocational + Abi","East Germany","7","","","","7"
"7 on Scale 1 to 10","2000","higher vocational","West Germany","63","0.137681301567264","0.107110307330022","0.168252295804506","7"
"7 on Scale 1 to 10","2000","higher vocational","East Germany","12","","","","7"
"7 on Scale 1 to 10","2000","higher education","West Germany","118","0.13835414081143","0.113577686218114","0.163130595404746","7"
"7 on Scale 1 to 10","2000","inadequately","West Germany","13","","","","7"
"7 on Scale 1 to 10","2000","vocational + Abi","West Germany","52","0.137461438299541","0.100643611162722","0.174279265436359","7"
"8 on Scale 1 to 10","2000","in school","West Germany","5","","","","8"
"8 on Scale 1 to 10","2000","in school","East Germany","2","","","","8"
"8 on Scale 1 to 10","2000","inadequately","West Germany","20","","","","8"
"8 on Scale 1 to 10","2000","vocational + Abi","West Germany","75","0.225395672990177","0.180717932738098","0.270073413242257","8"
"8 on Scale 1 to 10","2000","middle vocational","East Germany","142","0.187806386301708","0.159199107857147","0.216413664746268","8"
"8 on Scale 1 to 10","2000","vocational + Abi","East Germany","10","","","","8"
"8 on Scale 1 to 10","2000","higher education","East Germany","48","0.191376179218929","0.143833087319311","0.238919271118547","8"
"8 on Scale 1 to 10","2000","middle vocational","West Germany","526","0.215259943652674","0.198978725101968","0.231541162203381","8"
"8 on Scale 1 to 10","2000","inadequately","East Germany","2","","","","8"
"8 on Scale 1 to 10","2000","general elemantary","West Germany","113","0.185367900030753","0.155023689641244","0.215712110420262","8"
"8 on Scale 1 to 10","2000","general elemantary","East Germany","6","","","","8"
"8 on Scale 1 to 10","2000","higher vocational","West Germany","104","0.189863405286627","0.155066714970605","0.224660095602649","8"
"8 on Scale 1 to 10","2000","higher vocational","East Germany","33","0.319164617627089","0.227340043593216","0.410989191660962","8"
"8 on Scale 1 to 10","2000","higher education","West Germany","178","0.232841644877499","0.202513104029094","0.263170185725904","8"
"9 on Scale 1 to 10","2000","in school","West Germany","","","","","9"
"9 on Scale 1 to 10","2000","in school","East Germany","1","","","","9"
"9 on Scale 1 to 10","2000","inadequately","West Germany","8","","","","9"
"9 on Scale 1 to 10","2000","inadequately","East Germany","","","","","9"
"9 on Scale 1 to 10","2000","general elemantary","West Germany","71","0.105744224626084","0.0817317443219078","0.12975670493026","9"
"9 on Scale 1 to 10","2000","general elemantary","East Germany","8","","","","9"
"9 on Scale 1 to 10","2000","middle vocational","West Germany","224","0.0944745576753586","0.0828881142215863","0.106061001129131","9"
"9 on Scale 1 to 10","2000","middle vocational","East Germany","88","0.113310103989132","0.0900928004804836","0.13652740749778","9"
"9 on Scale 1 to 10","2000","vocational + Abi","East Germany","5","","","","9"
"9 on Scale 1 to 10","2000","higher vocational","West Germany","48","0.120469659957513","0.0915893111005684","0.149350008814459","9"
"9 on Scale 1 to 10","2000","higher vocational","East Germany","7","","","","9"
"9 on Scale 1 to 10","2000","vocational + Abi","West Germany","34","0.108863163896983","0.0755595681389296","0.142166759655035","9"
"9 on Scale 1 to 10","2000","higher education","West Germany","73","0.100430315167609","0.0788613903915592","0.121999239943658","9"
"9 on Scale 1 to 10","2000","higher education","East Germany","40","0.140587551465983","0.0985783457346759","0.18259675719729","9"
"0 Completely dissatisfied","2001","middle vocational","East Germany","42","0.0793458488207704","0.0564434188903813","0.102248278751159","0"
"0 Completely dissatisfied","2001","in school","West Germany","","","","","0"
"0 Completely dissatisfied","2001","in school","East Germany","","","","","0"
"0 Completely dissatisfied","2001","inadequately","West Germany","","","","","0"
"0 Completely dissatisfied","2001","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","2001","general elemantary","West Germany","34","0.111897215009106","0.0839851925572697","0.139809237460943","0"
"0 Completely dissatisfied","2001","general elemantary","East Germany","7","","","","0"
"0 Completely dissatisfied","2001","middle vocational","West Germany","108","0.0732735631753807","0.0611508914733507","0.0853962348774107","0"
"0 Completely dissatisfied","2001","vocational + Abi","West Germany","12","","","","0"
"0 Completely dissatisfied","2001","vocational + Abi","East Germany","2","","","","0"
"0 Completely dissatisfied","2001","higher vocational","West Germany","12","","","","0"
"0 Completely dissatisfied","2001","higher vocational","East Germany","3","","","","0"
"0 Completely dissatisfied","2001","higher education","West Germany","30","0.0707225875558806","0.0497686362560607","0.0916765388557006","0"
"0 Completely dissatisfied","2001","higher education","East Germany","12","","","","0"
"1 on Scale 1 to 10","2001","in school","West Germany","","","","","1"
"1 on Scale 1 to 10","2001","middle vocational","East Germany","5","","","","1"
"1 on Scale 1 to 10","2001","vocational + Abi","West Germany","","","","","1"
"1 on Scale 1 to 10","2001","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","2001","inadequately","West Germany","","","","","1"
