"plj0047","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2013","college entrance qualification","East Germany","222","0.22576991284627","0.20130634944183","0.25023347625071"
"Big worries","2013","Other degree","West Germany","383","0.1536936621935","0.141213429370206","0.166173895016794"
"Big worries","2013","Other degree","East Germany","33","0.135433278579699","0.0969041904915442","0.173962366667854"
"Big worries","2013","no degree/no degree yet","West Germany","145","0.169399671455294","0.144574021615849","0.19422532129474"
"Big worries","2013","no degree/no degree yet","East Germany","25","","",""
"Some worries","2013","lower secondary degree","West Germany","2734","0.53457273593456","0.521131179255887","0.548014292613232"
"Some worries","2013","lower secondary degree","East Germany","619","0.531579193777335","0.502688507528209","0.56046988002646"
"Some worries","2013","secondary school degree","West Germany","2246","0.567297640077406","0.552167173678833","0.582428106475979"
"Some worries","2013","secondary school degree","East Germany","1216","0.584381837056796","0.563151419682014","0.605612254431577"
"Some worries","2013","college entrance qualification","West Germany","2784","0.575685291366923","0.56186237329454","0.589508209439307"
"Some worries","2013","college entrance qualification","East Germany","697","0.593837374332212","0.565100772854416","0.622573975810009"
"Some worries","2013","Other degree","West Germany","1236","0.422911726685753","0.405816419867869","0.440007033503637"
"Some worries","2013","Other degree","East Germany","116","0.401414776247844","0.346221464937113","0.456608087558575"
"Some worries","2013","no degree/no degree yet","West Germany","359","0.4450860055019","0.412194549198205","0.477977461805595"
"Some worries","2013","no degree/no degree yet","East Germany","40","0.308708056835567","0.218165486171538","0.399250627499596"
"No worries","2013","lower secondary degree","West Germany","1416","0.255994019364618","0.244233584580423","0.267754454148813"
"No worries","2013","lower secondary degree","East Germany","324","0.295082024025579","0.2686763989956","0.321487649055558"
"No worries","2013","secondary school degree","West Germany","1095","0.253085116068403","0.239807471019664","0.266362761117142"
"No worries","2013","secondary school degree","East Germany","506","0.247588275043718","0.228995006895418","0.266181543192017"
"No worries","2013","college entrance qualification","West Germany","1294","0.251030165908841","0.238903030031727","0.263157301785955"
"No worries","2013","college entrance qualification","East Germany","203","0.180392712821518","0.157893668928654","0.202891756714382"
"No worries","2013","Other degree","West Germany","1589","0.423394611120747","0.406296705214288","0.440492517027206"
"No worries","2013","Other degree","East Germany","154","0.463151945172457","0.407006540695321","0.519297349649593"
"No worries","2013","no degree/no degree yet","West Germany","373","0.385514323042806","0.35330182274642","0.417726823339192"
"No worries","2013","no degree/no degree yet","East Germany","35","0.433277777731643","0.336156045471103","0.530399509992183"
"Big worries","2014","lower secondary degree","West Germany","1369","0.222480244021451","0.211652583953261","0.233307904089641"
"Big worries","2014","lower secondary degree","East Germany","253","0.216563885515974","0.193336012931255","0.239791758100694"
"Big worries","2014","secondary school degree","West Germany","1120","0.204623386585962","0.19351646180877","0.215730311363155"
"Big worries","2014","secondary school degree","East Germany","508","0.21795044336391","0.201632521767049","0.234268364960772"
"Big worries","2014","college entrance qualification","West Germany","1226","0.196617936934441","0.186623747365203","0.206612126503679"
"Big worries","2014","college entrance qualification","East Germany","331","0.257801748517023","0.234536853410874","0.281066643623172"
"Big worries","2014","Other degree","West Germany","584","0.20075744440458","0.186375583365829","0.21513930544333"
"Big worries","2014","Other degree","East Germany","67","0.202305985203571","0.15622951539619","0.248382455010953"
"Big worries","2014","no degree/no degree yet","West Germany","222","0.244877676153394","0.216562811990565","0.273192540316224"
"Big worries","2014","no degree/no degree yet","East Germany","22","","",""
"Some worries","2014","lower secondary degree","West Germany","2972","0.540203316245161","0.527228694350856","0.553177938139466"
"Some worries","2014","lower secondary degree","East Germany","614","0.49272956370392","0.464536731249696","0.520922396158143"
"Some worries","2014","secondary school degree","West Germany","2908","0.569812051452325","0.556181145450989","0.583442957453662"
"Some worries","2014","secondary school degree","East Germany","1420","0.564257898775199","0.544659417787982","0.583856379762417"
"Some worries","2014","college entrance qualification","West Germany","3622","0.589792049504024","0.577423281504481","0.602160817503568"
"Some worries","2014","college entrance qualification","East Germany","810","0.597044076538814","0.57095671391041","0.623131439167218"
"Some worries","2014","Other degree","West Germany","1464","0.480498230351491","0.462560009324926","0.498436451378055"
"Some worries","2014","Other degree","East Germany","154","0.540602790871494","0.483443085277309","0.59776249646568"
"Some worries","2014","no degree/no degree yet","West Germany","395","0.426790157809461","0.394221846004923","0.459358469613999"
"Some worries","2014","no degree/no degree yet","East Germany","52","0.386939539777011","0.296738345330304","0.477140734223717"
"No worries","2014","lower secondary degree","West Germany","1327","0.237316439733388","0.226240788412302","0.248392091054473"
"No worries","2014","lower secondary degree","East Germany","341","0.290706550780106","0.265099768587331","0.316313332972881"
"No worries","2014","secondary school degree","West Germany","1040","0.225564561961712","0.214057675401871","0.237071448521554"
"No worries","2014","secondary school degree","East Germany","531","0.21779165786089","0.201478025583509","0.234105290138272"
"No worries","2014","college entrance qualification","West Germany","1227","0.213590013561535","0.203284018465421","0.223896008657649"
"No worries","2014","college entrance qualification","East Germany","217","0.145154174944163","0.126419038110781","0.163889311777546"
"No worries","2014","Other degree","West Germany","932","0.318744325243929","0.302013542636388","0.335475107851471"
"No worries","2014","Other degree","East Germany","71","0.257091223924934","0.206964648463179","0.30721779938669"
"No worries","2014","no degree/no degree yet","West Germany","269","0.328332166037145","0.297410333686282","0.359253998388007"
"No worries","2014","no degree/no degree yet","East Germany","38","0.434855964515868","0.343045672330471","0.526666256701265"
"Big worries","2015","lower secondary degree","West Germany","1827","0.350424237130096","0.337491445634708","0.363357028625485"
"Big worries","2015","lower secondary degree","East Germany","340","0.334560955096687","0.306915431786336","0.362206478407038"
"Big worries","2015","secondary school degree","West Germany","1685","0.338305193158679","0.324968964070288","0.351641422247069"
"Big worries","2015","secondary school degree","East Germany","799","0.330197332083554","0.311142708283321","0.349251955883787"
"Big worries","2015","college entrance qualification","West Germany","2068","0.344196330462267","0.33206813394176","0.356324526982774"
"Big worries","2015","college entrance qualification","East Germany","490","0.407782409094129","0.381181183856646","0.434383634331611"
"Big worries","2015","Other degree","West Germany","778","0.255954200686501","0.241894712414873","0.270013688958129"
"Big worries","2015","Other degree","East Germany","93","0.290170487794078","0.244297416882766","0.336043558705391"
"Big worries","2015","no degree/no degree yet","West Germany","260","0.298051682516155","0.267193153123058","0.328910211909252"
"Big worries","2015","no degree/no degree yet","East Germany","37","0.356242100563817","0.269468210507156","0.443015990620478"
"Some worries","2015","lower secondary degree","West Germany","2544","0.488650070718951","0.475100099128232","0.50220004230967"
"Some worries","2015","lower secondary degree","East Germany","520","0.457767721371803","0.428576765638892","0.486958677104714"
"Some worries","2015","secondary school degree","West Germany","2519","0.533943274887953","0.519882255669963","0.548004294105943"
"Some worries","2015","secondary school degree","East Germany","1198","0.522386253434274","0.502147934234683","0.542624572633864"
"Some worries","2015","college entrance qualification","West Germany","3096","0.524154169104691","0.511405382760925","0.536902955448456"
"Some worries","2015","college entrance qualification","East Germany","690","0.479572284591206","0.452529339158667","0.506615230023744"
"Some worries","2015","Other degree","West Germany","1719","0.46575846071468","0.449687651277737","0.481829270151623"
"Some worries","2015","Other degree","East Germany","188","0.500023414316513","0.44948470198301","0.550562126650015"
"Some worries","2015","no degree/no degree yet","West Germany","372","0.456899336268955","0.423292525695718","0.490506146842192"
"Some worries","2015","no degree/no degree yet","East Germany","46","0.429041971092374","0.339359587607391","0.518724354577357"
"No worries","2015","lower secondary degree","West Germany","857","0.160925692150953","0.150964915407718","0.170886468894187"
"No worries","2015","lower secondary degree","East Germany","259","0.20767132353151","0.183904343550275","0.231438303512744"
"No worries","2015","secondary school degree","West Germany","631","0.127751531953369","0.118342325064582","0.137160738842156"
"No worries","2015","secondary school degree","East Germany","343","0.147416414482172","0.133052210367158","0.161780618597186"
"No worries","2015","college entrance qualification","West Germany","731","0.131649500433042","0.123018456578795","0.140280544287289"
"No worries","2015","college entrance qualification","East Germany","131","0.112645306314666","0.0955312908234069","0.129759321805924"
"No worries","2015","Other degree","West Germany","1204","0.278287338598819","0.263848992951685","0.292725684245953"
"No worries","2015","Other degree","East Germany","95","0.209806097889409","0.168650391637165","0.250961804141653"
"No worries","2015","no degree/no degree yet","West Germany","212","0.24504898121489","0.21603129994472","0.27406666248506"
"No worries","2015","no degree/no degree yet","East Germany","34","0.214715928343809","0.140311174209847","0.289120682477771"
"Big worries","2016","lower secondary degree","West Germany","2271","0.461877463678129","0.447853930372321","0.475900996983937"
"Big worries","2016","lower secondary degree","East Germany","417","0.395066878178505","0.364812612466644","0.425321143890365"
"Big worries","2016","secondary school degree","West Germany","2183","0.4705174328804","0.455804423024233","0.485230442736566"
"Big worries","2016","secondary school degree","East Germany","967","0.436852880577965","0.416150402688154","0.457555358467777"
"Big worries","2016","college entrance qualification","West Germany","2938","0.534346793439651","0.521200928545404","0.547492658333899"
"Big worries","2016","college entrance qualification","East Germany","686","0.550467066815137","0.523226260785922","0.577707872844353"
"Big worries","2016","Other degree","West Germany","1196","0.35560416289917","0.342198185530347","0.369010140267993"
"Big worries","2016","Other degree","East Germany","169","0.336442068522817","0.301833299740021","0.371050837305613"
"Big worries","2016","no degree/no degree yet","West Germany","382","0.366311315390116","0.345404102063967","0.387218528716265"
"Big worries","2016","no degree/no degree yet","East Germany","62","0.300589419388686","0.255314996417749","0.345863842359624"
"Some worries","2016","lower secondary degree","West Germany","2015","0.420694918557248","0.406808483224114","0.434581353890383"
"Some worries","2016","lower secondary degree","East Germany","390","0.426751323285878","0.396141798079114","0.457360848492643"
"Some worries","2016","secondary school degree","West Germany","1821","0.421919377484221","0.40736154306674","0.436477211901702"
"Some worries","2016","secondary school degree","East Germany","967","0.439367498381853","0.418651928097205","0.460083068666502"
"Some worries","2016","college entrance qualification","West Germany","2211","0.391757252594761","0.378892742442886","0.404621762746636"
"Some worries","2016","college entrance qualification","East Germany","511","0.380700238489201","0.354110408718397","0.407290068260006"
"Some worries","2016","Other degree","West Germany","1786","0.438663793498563","0.424766951387258","0.452560635609867"
"Some worries","2016","Other degree","East Germany","262","0.444809294442586","0.40840944393215","0.481209144953022"
"Some worries","2016","no degree/no degree yet","West Germany","537","0.428316896407312","0.406843868472992","0.449789924341631"
"Some worries","2016","no degree/no degree yet","East Germany","115","0.424873004559746","0.376062710329777","0.473683298789715"
"No worries","2016","lower secondary degree","West Germany","569","0.117427617764623","0.108372090014799","0.126483145514448"
"No worries","2016","lower secondary degree","East Germany","196","0.178181798535617","0.154499864258299","0.201863732812936"
"No worries","2016","secondary school degree","West Germany","417","0.10756318963538","0.0984302958410292","0.11669608342973"
"No worries","2016","secondary school degree","East Germany","271","0.123779621040181","0.110033662067825","0.137525580012537"
"No worries","2016","college entrance qualification","West Germany","382","0.0738959539655872","0.0670017126200567","0.0807901953111177"
"No worries","2016","college entrance qualification","East Germany","84","0.0688326946956613","0.0549688153071329","0.0826965740841896"
"No worries","2016","Other degree","West Germany","1916","0.205732043602267","0.194411345949786","0.217052741254748"
"No worries","2016","Other degree","East Germany","285","0.218748637034597","0.188468373419662","0.249028900649531"
"No worries","2016","no degree/no degree yet","West Germany","1121","0.205371788202572","0.187841648000025","0.222901928405119"
"No worries","2016","no degree/no degree yet","East Germany","217","0.274537576051568","0.230471098271754","0.318604053831382"
"Big worries","2017","lower secondary degree","West Germany","2106","0.410497850545884","0.3969236067192","0.424072094372567"
"Big worries","2017","lower secondary degree","East Germany","394","0.410866404346863","0.380673477449832","0.441059331243893"
"Big worries","2017","secondary school degree","West Germany","2222","0.429828768886517","0.416185794344651","0.443471743428382"
"Big worries","2017","secondary school degree","East Germany","986","0.404715582080133","0.385570615175229","0.423860548985036"
"Big worries","2017","college entrance qualification","West Germany","2761","0.437358563470234","0.425279624836187","0.44943750210428"
"Big worries","2017","college entrance qualification","East Germany","635","0.46101938344629","0.435458894965256","0.486579871927323"
"Big worries","2017","Other degree","West Germany","1051","0.342189011693448","0.329396663315286","0.354981360071609"
"Big worries","2017","Other degree","East Germany","160","0.305710498274051","0.271581421002936","0.339839575545166"
"Big worries","2017","no degree/no degree yet","West Germany","432","0.378927502143292","0.360533379542512","0.397321624744072"
"Big worries","2017","no degree/no degree yet","East Germany","91","0.320847215975995","0.276043612618463","0.365650819333526"
"Some worries","2017","lower secondary degree","West Germany","2349","0.469327560155936","0.455556454784313","0.483098665527559"
"Some worries","2017","lower secondary degree","East Germany","431","0.40201772479491","0.371928239319304","0.432107210270515"
"Some worries","2017","secondary school degree","West Germany","2351","0.463843895836269","0.450100621088166","0.477587170584371"
"Some worries","2017","secondary school degree","East Germany","1208","0.463693157851346","0.44424227077937","0.483144044923321"
"Some worries","2017","college entrance qualification","West Germany","3235","0.483291442652891","0.471123378779084","0.495459506526699"
"Some worries","2017","college entrance qualification","East Germany","698","0.433795937943106","0.408383155769146","0.459208720117066"
"Some worries","2017","Other degree","West Germany","1831","0.449154941486977","0.435743375013525","0.46256650796043"
"Some worries","2017","Other degree","East Germany","270","0.503752643817798","0.466713849320654","0.540791438314941"
"Some worries","2017","no degree/no degree yet","West Germany","577","0.370779516837965","0.352465266041528","0.389093767634402"
"Some worries","2017","no degree/no degree yet","East Germany","120","0.418319566475509","0.37097432013458","0.465664812816438"
"No worries","2017","lower secondary degree","West Germany","590","0.12017458929818","0.111201911363158","0.129147267233202"
"No worries","2017","lower secondary degree","East Germany","195","0.187115870858228","0.163181741169972","0.211050000546484"
"No worries","2017","secondary school degree","West Germany","485","0.106327335277215","0.0978321984048525","0.114822472149577"
"No worries","2017","secondary school degree","East Germany","331","0.131591260068521","0.118405868991986","0.144776651145057"
"No worries","2017","college entrance qualification","West Germany","483","0.0793499938768751","0.0727686462623993","0.0859313414913508"
"No worries","2017","college entrance qualification","East Germany","128","0.105184678610604","0.0894533308767313","0.120916026344476"
"No worries","2017","Other degree","West Germany","2402","0.208656046819575","0.197699724044812","0.219612369594338"
"No worries","2017","Other degree","East Germany","270","0.190536857908151","0.161443951501942","0.21962976431436"
"No worries","2017","no degree/no degree yet","West Germany","1663","0.250292981018743","0.23386818487717","0.266717777160316"
"No worries","2017","no degree/no degree yet","East Germany","206","0.260833217548496","0.218689510558739","0.302976924538254"
"Big worries","2018","lower secondary degree","West Germany","1691","0.354631147818575","0.341056273354143","0.368206022283008"
"Big worries","2018","lower secondary degree","East Germany","338","0.345911633299342","0.316085180568348","0.375738086030337"
"Big worries","2018","secondary school degree","West Germany","1688","0.344966687617807","0.331499341659908","0.358434033575706"
"Big worries","2018","secondary school degree","East Germany","829","0.335870431224517","0.317237215690357","0.354503646758677"
"Big worries","2018","college entrance qualification","West Germany","2130","0.336629859529599","0.324928351609805","0.348331367449392"
"Big worries","2018","college entrance qualification","East Germany","510","0.372197776504091","0.347037912602819","0.397357640405364"
"Big worries","2018","Other degree","West Germany","826","0.255213594841066","0.242475349567362","0.26795184011477"
"Big worries","2018","Other degree","East Germany","160","0.325948294286348","0.289052810560203","0.362843778012492"
"Big worries","2018","no degree/no degree yet","West Germany","384","0.35076425368661","0.330503050023962","0.371025457349258"
"Big worries","2018","no degree/no degree yet","East Germany","63","0.22584840913626","0.182104654592965","0.269592163679554"
"Some worries","2018","lower secondary degree","West Germany","2373","0.504763183105947","0.490576081480023","0.518950284731872"
"Some worries","2018","lower secondary degree","East Germany","410","0.440535785488091","0.409405897227697","0.471665673748484"
"Some worries","2018","secondary school degree","West Germany","2517","0.522967915617412","0.50881737404491","0.537118457189914"
"Some worries","2018","secondary school degree","East Germany","1250","0.501064241820878","0.48133799177271","0.520790491869047"
"Some worries","2018","college entrance qualification","West Germany","3523","0.558425801158627","0.546129566680965","0.57072203563629"
"Some worries","2018","college entrance qualification","East Germany","776","0.527885846988584","0.501901997331326","0.553869696645842"
"Some worries","2018","Other degree","West Germany","1848","0.534665852097536","0.520092296577125","0.549239407617947"
"Some worries","2018","Other degree","East Germany","218","0.433580415905183","0.394572189422197","0.472588642388169"
"Some worries","2018","no degree/no degree yet","West Germany","622","0.386673773982304","0.365997394584386","0.407350153380222"
"Some worries","2018","no degree/no degree yet","East Germany","140","0.552034130287539","0.500010583115201","0.604057677459877"
"No worries","2018","lower secondary degree","West Germany","707","0.140605669075477","0.130741942144879","0.150469396006075"
"No worries","2018","lower secondary degree","East Germany","229","0.213552581212567","0.187855247323594","0.239249915101539"
"No worries","2018","secondary school degree","West Germany","581","0.132065396764781","0.122473604469505","0.141657189060058"
"No worries","2018","secondary school degree","East Germany","389","0.163065326954605","0.148490543653571","0.177640110255638"
"No worries","2018","college entrance qualification","West Germany","612","0.104944339311774","0.0973552077083814","0.112533470915166"
"No worries","2018","college entrance qualification","East Germany","132","0.099916376507325","0.0843075683262794","0.115525184688371"
"No worries","2018","Other degree","West Germany","1826","0.210120553061398","0.198217551009578","0.222023555113218"
"No worries","2018","Other degree","East Germany","242","0.240471289808469","0.206831291902361","0.274111287714578"
"No worries","2018","no degree/no degree yet","West Germany","1125","0.262561972331086","0.24387947005577","0.281244474606402"
"No worries","2018","no degree/no degree yet","East Germany","148","0.222117460576202","0.17863211815339","0.265602802999013"
"Big worries","2019","lower secondary degree","West Germany","1688","0.368387720619206","0.354280079000792","0.382495362237621"
"Big worries","2019","lower secondary degree","East Germany","283","0.355976274277091","0.323863293758588","0.388089254795594"
"Big worries","2019","secondary school degree","West Germany","1974","0.385867264540744","0.372275907127327","0.39945862195416"
"Big worries","2019","secondary school degree","East Germany","867","0.323562087190934","0.305204922653136","0.341919251728732"
"Big worries","2019","college entrance qualification","West Germany","2906","0.39910660293409","0.387550013931003","0.410663191937177"
"Big worries","2019","college entrance qualification","East Germany","684","0.421048301873353","0.397005907878872","0.445090695867833"
"Big worries","2019","Other degree","West Germany","778","0.310095018522602","0.29557865542325","0.324611381621953"
"Big worries","2019","Other degree","East Germany","127","0.242697478973254","0.205671051538562","0.279723906407946"
"Big worries","2019","no degree/no degree yet","West Germany","321","0.349203637289326","0.328039327526106","0.370367947052546"
"Big worries","2019","no degree/no degree yet","East Germany","63","0.352123094129753","0.296177926464578","0.408068261794927"
"Some worries","2019","lower secondary degree","West Germany","2166","0.492931318708878","0.478309440460678","0.507553196957078"
"Some worries","2019","lower secondary degree","East Germany","402","0.461127407246684","0.427694613331474","0.494560201161895"
"Some worries","2019","secondary school degree","West Germany","2441","0.506370338796504","0.492411557768182","0.520329119824827"
"Some worries","2019","secondary school degree","East Germany","1324","0.542004350614266","0.522454435383744","0.561554265844788"
"Some worries","2019","college entrance qualification","West Germany","3442","0.511267285035971","0.49947097431761","0.523063595754333"
"Some worries","2019","college entrance qualification","East Germany","796","0.497451388431739","0.473103856383492","0.521798920479987"
"Some worries","2019","Other degree","West Germany","1478","0.470589948602112","0.454924847498788","0.486255049705436"
"Some worries","2019","Other degree","East Germany","216","0.529872014923105","0.486765985604211","0.572978044241998"
"Some worries","2019","no degree/no degree yet","West Germany","500","0.376161318843828","0.354655034250371","0.397667603437286"
"Some worries","2019","no degree/no degree yet","East Germany","99","0.363750146676425","0.30740136746936","0.420098925883489"
"No worries","2019","lower secondary degree","West Germany","637","0.138680960671915","0.128572919368133","0.148789001975697"
"No worries","2019","lower secondary degree","East Germany","169","0.182896318476225","0.156968843658522","0.208823793293927"
"No worries","2019","secondary school degree","West Germany","513","0.107762396662752","0.0991050138107484","0.116419779514756"
"No worries","2019","secondary school degree","East Germany","304","0.1344335621948","0.121048608485515","0.147818515904086"
"No worries","2019","college entrance qualification","West Germany","550","0.0896261120299388","0.0828852774321719","0.0963669466277058"
"No worries","2019","college entrance qualification","East Germany","140","0.0815003096949082","0.0681770737081623","0.0948235456816542"
"No worries","2019","Other degree","West Germany","1644","0.219315032875286","0.206328659164454","0.232301406586119"
"No worries","2019","Other degree","East Germany","172","0.227430506103641","0.19122808522258","0.263632926984702"
"No worries","2019","no degree/no degree yet","West Germany","1128","0.274635043866846","0.254819845102442","0.29445024263125"
"No worries","2019","no degree/no degree yet","East Germany","118","0.284126759193823","0.231301308790513","0.336952209597133"
