"plj0047","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","direct migration background","(3b) higher tertiary education","41","0.313931152420449","0.233533352735675","0.394328952105224"
"Big worries","1999","indirect migration background","(0) in school","29","","",""
"Big worries","1999","indirect migration background","(1a) inadequately completed","3","","",""
"Big worries","1999","indirect migration background","(1b) general elementary school","36","0.28653399386113","0.208510039845287","0.364557947876974"
"Big worries","1999","indirect migration background","(1c) basic vocational qualification","40","0.311801107858698","0.22146045688085","0.402141758836546"
"Big worries","1999","indirect migration background","(2b) intermediate general qualification","31","0.461210389236527","0.346066474697045","0.576354303776009"
"Big worries","1999","indirect migration background","(2a) intermediate vocational","19","","",""
"Big worries","1999","indirect migration background","(2c_gen) general maturity certificate","21","","",""
"Big worries","1999","indirect migration background","(2c_voc) vocational maturity certificate","13","","",""
"Big worries","1999","indirect migration background","(3a) lower tertiary education","4","","",""
"Big worries","1999","indirect migration background","(3b) higher tertiary education","2","","",""
"Some worries","1999","no migration background","(0) in school","113","0.516982910810248","0.452402096777356","0.58156372484314"
"Some worries","1999","no migration background","(1a) inadequately completed","39","0.401453250740608","0.290514317110731","0.512392184370484"
"Some worries","1999","no migration background","(1b) general elementary school","644","0.51837309509304","0.490528568577918","0.546217621608161"
"Some worries","1999","no migration background","(1c) basic vocational qualification","1936","0.551526614517379","0.534870665686653","0.568182563348106"
"Some worries","1999","no migration background","(2b) intermediate general qualification","239","0.514951700084493","0.466983236867413","0.562920163301574"
"Some worries","1999","no migration background","(2a) intermediate vocational","1545","0.559824220122793","0.541093001559277","0.578555438686309"
"Some worries","1999","no migration background","(2c_gen) general maturity certificate","187","0.578417689271576","0.524976865722853","0.6318585128203"
"Some worries","1999","no migration background","(2c_voc) vocational maturity certificate","273","0.55462310738157","0.511232508624482","0.598013706138658"
"Some worries","1999","no migration background","(3a) lower tertiary education","548","0.598735056274644","0.566514712943668","0.63095539960562"
"Some worries","1999","no migration background","(3b) higher tertiary education","518","0.575860080526201","0.54300131340729","0.608718847645112"
"Some worries","1999","direct migration background","(0) in school","16","","",""
"Some worries","1999","direct migration background","(1a) inadequately completed","180","0.495094293678889","0.44508720416066","0.545101383197118"
"Some worries","1999","direct migration background","(1b) general elementary school","285","0.504476512177898","0.463538817946219","0.545414206409577"
"Some worries","1999","direct migration background","(1c) basic vocational qualification","278","0.456998771001486","0.416211119271284","0.497786422731688"
"Some worries","1999","direct migration background","(2b) intermediate general qualification","21","","",""
"Some worries","1999","direct migration background","(2a) intermediate vocational","52","0.575095261145534","0.47296780411365","0.677222718177417"
"Some worries","1999","direct migration background","(2c_gen) general maturity certificate","49","0.569982029094733","0.472459629671331","0.667504428518136"
"Some worries","1999","direct migration background","(2c_voc) vocational maturity certificate","72","0.456316659799812","0.374392858806228","0.538240460793395"
"Some worries","1999","direct migration background","(3a) lower tertiary education","33","0.656667456169198","0.527611916375825","0.785722995962571"
"Some worries","1999","direct migration background","(3b) higher tertiary education","65","0.480816922955764","0.394261707331164","0.567372138580364"
"Some worries","1999","indirect migration background","(0) in school","23","","",""
"Some worries","1999","indirect migration background","(1a) inadequately completed","6","","",""
"Some worries","1999","indirect migration background","(1b) general elementary school","67","0.465342310354181","0.379267234237793","0.551417386470569"
"Some worries","1999","indirect migration background","(1c) basic vocational qualification","44","0.548148246427237","0.451089561040838","0.645206931813636"
"Some worries","1999","indirect migration background","(2b) intermediate general qualification","35","0.462186750384903","0.347025509159569","0.577347991610236"
"Some worries","1999","indirect migration background","(2a) intermediate vocational","37","0.515769584051216","0.390358168509767","0.641180999592665"
"Some worries","1999","indirect migration background","(2c_gen) general maturity certificate","26","","",""
"Some worries","1999","indirect migration background","(2c_voc) vocational maturity certificate","13","","",""
"Some worries","1999","indirect migration background","(3a) lower tertiary education","6","","",""
"Some worries","1999","indirect migration background","(3b) higher tertiary education","14","","",""
"No worries","1999","no migration background","(0) in school","33","0.173551269343259","0.124606529018692","0.222496009667826"
"No worries","1999","no migration background","(1a) inadequately completed","14","","",""
"No worries","1999","no migration background","(1b) general elementary school","252","0.206248847229968","0.183701202117223","0.228796492342714"
"No worries","1999","no migration background","(1c) basic vocational qualification","543","0.165946749243592","0.153487293623957","0.178406204863226"
"No worries","1999","no migration background","(2b) intermediate general qualification","57","0.159298499233389","0.124174268853862","0.194422729612916"
"No worries","1999","no migration background","(2a) intermediate vocational","363","0.1368542695958","0.123885512463875","0.149823026727724"
"No worries","1999","no migration background","(2c_gen) general maturity certificate","45","0.12938260973298","0.0930611920401001","0.16570402742586"
"No worries","1999","no migration background","(2c_voc) vocational maturity certificate","62","0.116147580304692","0.0881753056592336","0.144119854950151"
"No worries","1999","no migration background","(3a) lower tertiary education","87","0.0944819419214473","0.0752545590789438","0.113709324763951"
"No worries","1999","no migration background","(3b) higher tertiary education","81","0.114873819353272","0.0936730643880955","0.136074574318448"
"No worries","1999","direct migration background","(0) in school","5","","",""
"No worries","1999","direct migration background","(1a) inadequately completed","85","0.224875650306157","0.183117679630729","0.266633620981586"
"No worries","1999","direct migration background","(1b) general elementary school","112","0.213283843213293","0.179744172565244","0.246823513861343"
"No worries","1999","direct migration background","(1c) basic vocational qualification","89","0.166732211610601","0.136213033603845","0.197251389617357"
"No worries","1999","direct migration background","(2b) intermediate general qualification","7","","",""
"No worries","1999","direct migration background","(2a) intermediate vocational","15","","",""
"No worries","1999","direct migration background","(2c_gen) general maturity certificate","20","","",""
"No worries","1999","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"No worries","1999","direct migration background","(3a) lower tertiary education","7","","",""
"No worries","1999","direct migration background","(3b) higher tertiary education","22","","",""
"No worries","1999","indirect migration background","(0) in school","12","","",""
"No worries","1999","indirect migration background","(1a) inadequately completed","3","","",""
"No worries","1999","indirect migration background","(1b) general elementary school","26","","",""
"No worries","1999","indirect migration background","(1c) basic vocational qualification","17","","",""
"No worries","1999","indirect migration background","(2b) intermediate general qualification","6","","",""
"No worries","1999","indirect migration background","(2a) intermediate vocational","5","","",""
"No worries","1999","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"No worries","1999","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","indirect migration background","(3a) lower tertiary education","","","",""
"No worries","1999","indirect migration background","(3b) higher tertiary education","","","",""
"Big worries","2000","no migration background","(0) in school","131","0.36314479608048","0.31401053319258","0.412279058968381"
"Big worries","2000","no migration background","(1a) inadequately completed","21","","",""
"Big worries","2000","no migration background","(1b) general elementary school","472","0.248369961506794","0.228916580942383","0.267823342071204"
"Big worries","2000","no migration background","(1c) basic vocational qualification","1907","0.290758469785395","0.279834192040827","0.301682747529962"
"Big worries","2000","no migration background","(2b) intermediate general qualification","154","0.288986268279466","0.251308229147319","0.326664307411612"
"Big worries","2000","no migration background","(2a) intermediate vocational","1699","0.33105964855469","0.318281261131296","0.343838035978084"
"Big worries","2000","no migration background","(2c_gen) general maturity certificate","212","0.358050395496836","0.319752722017429","0.396348068976243"
"Big worries","2000","no migration background","(2c_voc) vocational maturity certificate","416","0.374540708965152","0.34644469542118","0.402636722509124"
"Big worries","2000","no migration background","(3a) lower tertiary education","539","0.340158536332538","0.316857065769611","0.363460006895466"
"Big worries","2000","no migration background","(3b) higher tertiary education","656","0.373126659353712","0.350608428219274","0.39564489048815"
"Big worries","2000","direct migration background","(0) in school","13","","",""
"Big worries","2000","direct migration background","(1a) inadequately completed","99","0.32194522720641","0.270593161870721","0.373297292542099"
"Big worries","2000","direct migration background","(1b) general elementary school","228","0.313795767693401","0.281272441754031","0.346319093632771"
"Big worries","2000","direct migration background","(1c) basic vocational qualification","276","0.280771233208412","0.25227048674958","0.309271979667244"
"Big worries","2000","direct migration background","(2b) intermediate general qualification","28","","",""
"Big worries","2000","direct migration background","(2a) intermediate vocational","56","0.313469427653499","0.246256922535395","0.380681932771604"
"Big worries","2000","direct migration background","(2c_gen) general maturity certificate","56","0.433584762335854","0.353744546373385","0.513424978298323"
"Big worries","2000","direct migration background","(2c_voc) vocational maturity certificate","128","0.412273272817665","0.361424889251691","0.463121656383638"
"Big worries","2000","direct migration background","(3a) lower tertiary education","35","0.40966843012978","0.308628823150776","0.510708037108784"
"Big worries","2000","direct migration background","(3b) higher tertiary education","115","0.347587478186725","0.294318776910292","0.400856179463159"
"Big worries","2000","indirect migration background","(0) in school","24","","",""
"Big worries","2000","indirect migration background","(1a) inadequately completed","5","","",""
"Big worries","2000","indirect migration background","(1b) general elementary school","53","0.333381955199927","0.26166800845176","0.405095901948095"
"Big worries","2000","indirect migration background","(1c) basic vocational qualification","53","0.30983817575357","0.23906493267409","0.38061141883305"
"Big worries","2000","indirect migration background","(2b) intermediate general qualification","32","0.361200917184467","0.265112942692819","0.457288891676116"
"Big worries","2000","indirect migration background","(2a) intermediate vocational","49","0.332732609629572","0.25295273939934","0.412512479859804"
"Big worries","2000","indirect migration background","(2c_gen) general maturity certificate","28","","",""
"Big worries","2000","indirect migration background","(2c_voc) vocational maturity certificate","20","","",""
"Big worries","2000","indirect migration background","(3a) lower tertiary education","8","","",""
"Big worries","2000","indirect migration background","(3b) higher tertiary education","14","","",""
"Some worries","2000","no migration background","(0) in school","172","0.480710755779773","0.429663692174443","0.531757819385102"
"Some worries","2000","no migration background","(1a) inadequately completed","42","0.463604358250129","0.359415055850281","0.567793660649977"
"Some worries","2000","no migration background","(1b) general elementary school","938","0.486324198452773","0.463820651426001","0.508827745479544"
"Some worries","2000","no migration background","(1c) basic vocational qualification","3421","0.503680410672086","0.491652568918443","0.515708252425729"
"Some worries","2000","no migration background","(2b) intermediate general qualification","290","0.511456596386818","0.46990701389164","0.553006178881996"
"Some worries","2000","no migration background","(2a) intermediate vocational","2752","0.519860535371114","0.506294393447719","0.53342667729451"
"Some worries","2000","no migration background","(2c_gen) general maturity certificate","316","0.522401512666436","0.482500535683147","0.562302489649724"
"Some worries","2000","no migration background","(2c_voc) vocational maturity certificate","589","0.507968749661067","0.478947874403615","0.536989624918518"
"Some worries","2000","no migration background","(3a) lower tertiary education","864","0.539812746002451","0.515298885960441","0.564326606044462"
"Some worries","2000","no migration background","(3b) higher tertiary education","940","0.516336196738669","0.493068450896013","0.539603942581324"
"Some worries","2000","direct migration background","(0) in school","29","","",""
"Some worries","2000","direct migration background","(1a) inadequately completed","137","0.402305516633411","0.348410060894143","0.45620097237268"
"Some worries","2000","direct migration background","(1b) general elementary school","378","0.464886630179268","0.429929067610241","0.499844192748295"
"Some worries","2000","direct migration background","(1c) basic vocational qualification","472","0.497948441198146","0.466237235573311","0.52965964682298"
"Some worries","2000","direct migration background","(2b) intermediate general qualification","32","0.454432500055067","0.339421129155525","0.569443870954608"
"Some worries","2000","direct migration background","(2a) intermediate vocational","90","0.484000979372662","0.411595721430915","0.556406237314408"
"Some worries","2000","direct migration background","(2c_gen) general maturity certificate","63","0.383646469933796","0.305303906054498","0.461989033813094"
"Some worries","2000","direct migration background","(2c_voc) vocational maturity certificate","160","0.430930660024818","0.379776243938179","0.482085076111456"
"Some worries","2000","direct migration background","(3a) lower tertiary education","43","0.446208094916677","0.344074311782536","0.548341878050817"
"Some worries","2000","direct migration background","(3b) higher tertiary education","139","0.454612491568488","0.398912878401741","0.510312104735235"
"Some worries","2000","indirect migration background","(0) in school","28","","",""
"Some worries","2000","indirect migration background","(1a) inadequately completed","3","","",""
"Some worries","2000","indirect migration background","(1b) general elementary school","80","0.482870171477251","0.406853468256744","0.558886874697759"
"Some worries","2000","indirect migration background","(1c) basic vocational qualification","72","0.451123815477786","0.374966568188961","0.527281062766611"
"Some worries","2000","indirect migration background","(2b) intermediate general qualification","45","0.477169402328576","0.37725473051361","0.577084074143541"
"Some worries","2000","indirect migration background","(2a) intermediate vocational","65","0.536339628159875","0.451905966335598","0.620773289984151"
"Some worries","2000","indirect migration background","(2c_gen) general maturity certificate","37","0.466257548845471","0.354832831923332","0.577682265767609"
"Some worries","2000","indirect migration background","(2c_voc) vocational maturity certificate","27","","",""
"Some worries","2000","indirect migration background","(3a) lower tertiary education","7","","",""
"Some worries","2000","indirect migration background","(3b) higher tertiary education","17","","",""
"No worries","2000","no migration background","(0) in school","65","0.156144448139747","0.119057464624556","0.193231431654939"
"No worries","2000","no migration background","(1a) inadequately completed","25","","",""
"No worries","2000","no migration background","(1b) general elementary school","485","0.265305840040434","0.245427954630252","0.285183725450616"
"No worries","2000","no migration background","(1c) basic vocational qualification","1310","0.205561119542519","0.195839688509452","0.215282550575586"
"No worries","2000","no migration background","(2b) intermediate general qualification","112","0.199557135333716","0.166336380627104","0.232777890040328"
"No worries","2000","no migration background","(2a) intermediate vocational","759","0.149079816074196","0.139408555913131","0.158751076235261"
"No worries","2000","no migration background","(2c_gen) general maturity certificate","74","0.119548091836728","0.0936317327237575","0.145464450949699"
"No worries","2000","no migration background","(2c_voc) vocational maturity certificate","135","0.117490541373782","0.0987984970479829","0.13618258569958"
"No worries","2000","no migration background","(3a) lower tertiary education","185","0.12002871766501","0.104044194889239","0.136013240440781"
"No worries","2000","no migration background","(3b) higher tertiary education","176","0.110537143907619","0.0959377690402083","0.12513651877503"
"No worries","2000","direct migration background","(0) in school","16","","",""
"No worries","2000","direct migration background","(1a) inadequately completed","82","0.275749256160178","0.226631764420429","0.324866747899928"
"No worries","2000","direct migration background","(1b) general elementary school","176","0.221317602127331","0.192221630042849","0.250413574211813"
"No worries","2000","direct migration background","(1c) basic vocational qualification","207","0.221280325593443","0.194952900864342","0.247607750322543"
"No worries","2000","direct migration background","(2b) intermediate general qualification","12","","",""
"No worries","2000","direct migration background","(2a) intermediate vocational","37","0.202529592973839","0.144302637975484","0.260756547972194"
"No worries","2000","direct migration background","(2c_gen) general maturity certificate","29","","",""
"No worries","2000","direct migration background","(2c_voc) vocational maturity certificate","72","0.156796067157518","0.119235621633011","0.194356512682025"
"No worries","2000","direct migration background","(3a) lower tertiary education","13","","",""
"No worries","2000","direct migration background","(3b) higher tertiary education","53","0.197800030244787","0.153241239039131","0.242358821450442"
"No worries","2000","indirect migration background","(0) in school","15","","",""
"No worries","2000","indirect migration background","(1a) inadequately completed","1","","",""
"No worries","2000","indirect migration background","(1b) general elementary school","33","0.183747873322822","0.124834027949052","0.242661718696591"
"No worries","2000","indirect migration background","(1c) basic vocational qualification","39","0.239038008768643","0.17376387296247","0.304312144574817"
"No worries","2000","indirect migration background","(2b) intermediate general qualification","19","","",""
"No worries","2000","indirect migration background","(2a) intermediate vocational","20","","",""
"No worries","2000","indirect migration background","(2c_gen) general maturity certificate","12","","",""
"No worries","2000","indirect migration background","(2c_voc) vocational maturity certificate","6","","",""
"No worries","2000","indirect migration background","(3a) lower tertiary education","3","","",""
"No worries","2000","indirect migration background","(3b) higher tertiary education","5","","",""
"Big worries","2001","no migration background","(0) in school","195","0.429872139842997","0.383025847255668","0.476718432430326"
"Big worries","2001","no migration background","(1a) inadequately completed","21","","",""
"Big worries","2001","no migration background","(1b) general elementary school","475","0.296569155323813","0.274154016067235","0.318984294580391"
"Big worries","2001","no migration background","(1c) basic vocational qualification","1917","0.319449582431973","0.307532942526969","0.331366222336977"
"Big worries","2001","no migration background","(2b) intermediate general qualification","164","0.332831637007597","0.291568784209033","0.374094489806162"
"Big worries","2001","no migration background","(2a) intermediate vocational","1767","0.354610578173725","0.341082585592854","0.368138570754596"
"Big worries","2001","no migration background","(2c_gen) general maturity certificate","247","0.423223227772639","0.382734073511124","0.463712382034155"
"Big worries","2001","no migration background","(2c_voc) vocational maturity certificate","432","0.390226073652854","0.361147184548044","0.419304962757664"
"Big worries","2001","no migration background","(3a) lower tertiary education","597","0.396355867956132","0.371460952643176","0.421250783269089"
"Big worries","2001","no migration background","(3b) higher tertiary education","684","0.411813945530586","0.387957974489954","0.435669916571218"
"Big worries","2001","direct migration background","(0) in school","13","","",""
"Big worries","2001","direct migration background","(1a) inadequately completed","72","0.31059898642284","0.250135552605288","0.371062420240392"
"Big worries","2001","direct migration background","(1b) general elementary school","213","0.289776808915376","0.256383903228727","0.323169714602025"
"Big worries","2001","direct migration background","(1c) basic vocational qualification","290","0.325897743184312","0.294406712286003","0.357388774082621"
"Big worries","2001","direct migration background","(2b) intermediate general qualification","25","","",""
"Big worries","2001","direct migration background","(2a) intermediate vocational","60","0.402743672234644","0.327219612612422","0.478267731856866"
"Big worries","2001","direct migration background","(2c_gen) general maturity certificate","53","0.387436652981224","0.30702585160285","0.467847454359598"
"Big worries","2001","direct migration background","(2c_voc) vocational maturity certificate","128","0.431712337108608","0.37761180968998","0.485812864527237"
"Big worries","2001","direct migration background","(3a) lower tertiary education","31","0.332597725402238","0.233022260204436","0.432173190600041"
"Big worries","2001","direct migration background","(3b) higher tertiary education","114","0.433103814423129","0.374433207432002","0.491774421414255"
"Big worries","2001","indirect migration background","(0) in school","17","","",""
"Big worries","2001","indirect migration background","(1a) inadequately completed","4","","",""
"Big worries","2001","indirect migration background","(1b) general elementary school","55","0.410594358377398","0.332644378259149","0.488544338495647"
"Big worries","2001","indirect migration background","(1c) basic vocational qualification","51","0.342129272344569","0.265174233576391","0.419084311112746"
"Big worries","2001","indirect migration background","(2b) intermediate general qualification","36","0.520450729527736","0.414864983326841","0.626036475728631"
"Big worries","2001","indirect migration background","(2a) intermediate vocational","61","0.55046253252538","0.460708511023993","0.640216554026766"
"Big worries","2001","indirect migration background","(2c_gen) general maturity certificate","36","0.462058221337194","0.350700915091259","0.57341552758313"
"Big worries","2001","indirect migration background","(2c_voc) vocational maturity certificate","26","","",""
"Big worries","2001","indirect migration background","(3a) lower tertiary education","8","","",""
"Big worries","2001","indirect migration background","(3b) higher tertiary education","13","","",""
"Some worries","2001","no migration background","(0) in school","172","0.422041451375252","0.375306118022206","0.468776784728299"
"Some worries","2001","no migration background","(1a) inadequately completed","41","0.48416885778702","0.376002210200336","0.592335505373704"
"Some worries","2001","no migration background","(1b) general elementary school","764","0.472022511719672","0.447523035143207","0.496521988296137"
"Some worries","2001","no migration background","(1c) basic vocational qualification","2918","0.497292509787397","0.484513825563024","0.51007119401177"
"Some worries","2001","no migration background","(2b) intermediate general qualification","256","0.512796027639001","0.46902800115836","0.556564054119642"
"Some worries","2001","no migration background","(2a) intermediate vocational","2404","0.505707227406199","0.491569216834098","0.519845237978301"
"Some worries","2001","no migration background","(2c_gen) general maturity certificate","266","0.470528663122944","0.429624798154694","0.511432528091194"
"Some worries","2001","no migration background","(2c_voc) vocational maturity certificate","533","0.496849141175762","0.467043626541716","0.526654655809809"
"Some worries","2001","no migration background","(3a) lower tertiary education","740","0.490088853880312","0.464646213415288","0.515531494345336"
"Some worries","2001","no migration background","(3b) higher tertiary education","771","0.462346341744366","0.43817925906166","0.486513424427072"
"Some worries","2001","direct migration background","(0) in school","18","","",""
"Some worries","2001","direct migration background","(1a) inadequately completed","108","0.502903135739946","0.437572104195414","0.568234167284478"
"Some worries","2001","direct migration background","(1b) general elementary school","327","0.473194491421037","0.436443423170536","0.509945559671539"
"Some worries","2001","direct migration background","(1c) basic vocational qualification","391","0.464447366355394","0.430939047228319","0.497955685482468"
"Some worries","2001","direct migration background","(2b) intermediate general qualification","34","0.431410199630732","0.314549553714165","0.548270845547299"
"Some worries","2001","direct migration background","(2a) intermediate vocational","78","0.448241367001449","0.37166035181581","0.524822382187088"
"Some worries","2001","direct migration background","(2c_gen) general maturity certificate","60","0.365269686941757","0.285792960502348","0.444746413381167"
"Some worries","2001","direct migration background","(2c_voc) vocational maturity certificate","146","0.428088270457623","0.37404379310832","0.482132747806926"
"Some worries","2001","direct migration background","(3a) lower tertiary education","46","0.554106462043522","0.449052832383914","0.65916009170313"
"Some worries","2001","direct migration background","(3b) higher tertiary education","123","0.439499973059982","0.380732088905116","0.498267857214849"
"Some worries","2001","indirect migration background","(0) in school","33","0.538093298121672","0.418717410738521","0.657469185504823"
"Some worries","2001","indirect migration background","(1a) inadequately completed","4","","",""
"Some worries","2001","indirect migration background","(1b) general elementary school","65","0.382204251004524","0.305207466289182","0.459201035719866"
"Some worries","2001","indirect migration background","(1c) basic vocational qualification","64","0.472312766932884","0.391333321349245","0.553292212516524"
"Some worries","2001","indirect migration background","(2b) intermediate general qualification","39","0.36366263228808","0.261992844299587","0.465332420276573"
"Some worries","2001","indirect migration background","(2a) intermediate vocational","35","0.247288817266476","0.169445110109851","0.325132524423101"
"Some worries","2001","indirect migration background","(2c_gen) general maturity certificate","36","0.486481641690578","0.374843154291378","0.598120129089778"
"Some worries","2001","indirect migration background","(2c_voc) vocational maturity certificate","20","","",""
"Some worries","2001","indirect migration background","(3a) lower tertiary education","8","","",""
"Some worries","2001","indirect migration background","(3b) higher tertiary education","21","","",""
"No worries","2001","no migration background","(0) in school","62","0.148086408781751","0.114475920715332","0.181696896848169"
"No worries","2001","no migration background","(1a) inadequately completed","20","","",""
"No worries","2001","no migration background","(1b) general elementary school","356","0.231408332956515","0.210711443504151","0.252105222408878"
"No worries","2001","no migration background","(1c) basic vocational qualification","1046","0.18325790778063","0.173370183844731","0.193145631716529"
"No worries","2001","no migration background","(2b) intermediate general qualification","81","0.154372335353402","0.122734733492629","0.186009937214174"
"No worries","2001","no migration background","(2a) intermediate vocational","633","0.139682194420076","0.129879475004481","0.149484913835671"
"No worries","2001","no migration background","(2c_gen) general maturity certificate","59","0.106248109104417","0.0809947491975697","0.131501469011264"
"No worries","2001","no migration background","(2c_voc) vocational maturity certificate","116","0.112924785171384","0.0940574700492144","0.131792100293553"
"No worries","2001","no migration background","(3a) lower tertiary education","146","0.113555278163555","0.0974077144261441","0.129702841900967"
"No worries","2001","no migration background","(3b) higher tertiary education","180","0.125839712725048","0.109763134871255","0.14191629057884"
"No worries","2001","direct migration background","(0) in school","16","","",""
"No worries","2001","direct migration background","(1a) inadequately completed","45","0.186497877837214","0.135603111568588","0.23739264410584"
"No worries","2001","direct migration background","(1b) general elementary school","169","0.237028699663586","0.20572616238552","0.268331236941653"
"No worries","2001","direct migration background","(1c) basic vocational qualification","170","0.209654890460294","0.18230571768837","0.237004063232219"
"No worries","2001","direct migration background","(2b) intermediate general qualification","10","","",""
"No worries","2001","direct migration background","(2a) intermediate vocational","24","","",""
"No worries","2001","direct migration background","(2c_gen) general maturity certificate","28","","",""
"No worries","2001","direct migration background","(2c_voc) vocational maturity certificate","48","0.140199392433768","0.102277317260322","0.178121467607215"
"No worries","2001","direct migration background","(3a) lower tertiary education","9","","",""
"No worries","2001","direct migration background","(3b) higher tertiary education","37","0.127396212516889","0.0879178059976902","0.166874619036088"
"No worries","2001","indirect migration background","(0) in school","17","","",""
"No worries","2001","indirect migration background","(1a) inadequately completed","","","",""
"No worries","2001","indirect migration background","(1b) general elementary school","33","0.207201390618078","0.142979934485066","0.27142284675109"
"No worries","2001","indirect migration background","(1c) basic vocational qualification","31","0.185557960722547","0.122499763578833","0.248616157866261"
"No worries","2001","indirect migration background","(2b) intermediate general qualification","11","","",""
"No worries","2001","indirect migration background","(2a) intermediate vocational","22","","",""
"No worries","2001","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"No worries","2001","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"No worries","2001","indirect migration background","(3a) lower tertiary education","3","","",""
"No worries","2001","indirect migration background","(3b) higher tertiary education","3","","",""
"Big worries","2002","no migration background","(0) in school","174","0.380478199391145","0.336954347043115","0.424002051739175"
"Big worries","2002","no migration background","(1a) inadequately completed","19","","",""
"Big worries","2002","no migration background","(1b) general elementary school","353","0.254988793392599","0.232895042938964","0.277082543846234"
"Big worries","2002","no migration background","(1c) basic vocational qualification","1497","0.26439483518058","0.252940016261839","0.275849654099321"
"Big worries","2002","no migration background","(2b) intermediate general qualification","165","0.324091345027592","0.283747197813922","0.364435492241262"
"Big worries","2002","no migration background","(2a) intermediate vocational","1380","0.27616970867393","0.263807773671974","0.288531643675886"
"Big worries","2002","no migration background","(2c_gen) general maturity certificate","205","0.320585022938338","0.285219978768177","0.3559500671085"
"Big worries","2002","no migration background","(2c_voc) vocational maturity certificate","363","0.301785947489946","0.276101536603477","0.327470358376414"
"Big worries","2002","no migration background","(3a) lower tertiary education","508","0.293492878039399","0.271757041396614","0.315228714682184"
"Big worries","2002","no migration background","(3b) higher tertiary education","762","0.296054800103728","0.277821078100184","0.314288522107272"
"Big worries","2002","direct migration background","(0) in school","19","","",""
"Big worries","2002","direct migration background","(1a) inadequately completed","43","0.264892047080328","0.204189055797605","0.325595038363052"
"Big worries","2002","direct migration background","(1b) general elementary school","157","0.245710050200975","0.212486284559458","0.278933815842492"
"Big worries","2002","direct migration background","(1c) basic vocational qualification","218","0.300328879071495","0.26826184563938","0.332395912503611"
"Big worries","2002","direct migration background","(2b) intermediate general qualification","16","","",""
"Big worries","2002","direct migration background","(2a) intermediate vocational","41","0.19711781085671","0.136600044187648","0.257635577525772"
"Big worries","2002","direct migration background","(2c_gen) general maturity certificate","41","0.318690071679956","0.240946377451992","0.396433765907921"
"Big worries","2002","direct migration background","(2c_voc) vocational maturity certificate","81","0.314531569921527","0.262675621352329","0.366387518490725"
"Big worries","2002","direct migration background","(3a) lower tertiary education","25","","",""
"Big worries","2002","direct migration background","(3b) higher tertiary education","97","0.369775426981609","0.315239646460022","0.424311207503197"
"Big worries","2002","indirect migration background","(0) in school","29","","",""
"Big worries","2002","indirect migration background","(1a) inadequately completed","3","","",""
"Big worries","2002","indirect migration background","(1b) general elementary school","31","0.240604238216911","0.165063494480544","0.316144981953278"
"Big worries","2002","indirect migration background","(1c) basic vocational qualification","40","0.325194870740251","0.247037565190718","0.403352176289784"
"Big worries","2002","indirect migration background","(2b) intermediate general qualification","18","","",""
"Big worries","2002","indirect migration background","(2a) intermediate vocational","44","0.388365791414311","0.304585323229647","0.472146259598974"
"Big worries","2002","indirect migration background","(2c_gen) general maturity certificate","23","","",""
"Big worries","2002","indirect migration background","(2c_voc) vocational maturity certificate","21","","",""
"Big worries","2002","indirect migration background","(3a) lower tertiary education","8","","",""
"Big worries","2002","indirect migration background","(3b) higher tertiary education","12","","",""
"Some worries","2002","no migration background","(0) in school","227","0.454287019192463","0.409651411830359","0.498922626554566"
"Some worries","2002","no migration background","(1a) inadequately completed","45","0.531759300248967","0.42172535809643","0.641793242401503"
"Some worries","2002","no migration background","(1b) general elementary school","795","0.521728996687525","0.496407637862013","0.547050355513038"
"Some worries","2002","no migration background","(1c) basic vocational qualification","3134","0.546404204120375","0.533473240613646","0.559335167627104"
"Some worries","2002","no migration background","(2b) intermediate general qualification","257","0.461066609802151","0.418097911109593","0.504035308494709"
"Some worries","2002","no migration background","(2a) intermediate vocational","2793","0.548317703053987","0.534557883882398","0.562077522225576"
"Some worries","2002","no migration background","(2c_gen) general maturity certificate","363","0.535949744164691","0.498159510754676","0.573739977574706"
"Some worries","2002","no migration background","(2c_voc) vocational maturity certificate","695","0.574156789309946","0.54648954367989","0.601824034940002"
"Some worries","2002","no migration background","(3a) lower tertiary education","975","0.576508928007104","0.55292346240877","0.600094393605437"
"Some worries","2002","no migration background","(3b) higher tertiary education","1365","0.567821595253004","0.548035625833118","0.587607564672889"
"Some worries","2002","direct migration background","(0) in school","18","","",""
"Some worries","2002","direct migration background","(1a) inadequately completed","117","0.541811614966607","0.473271273243096","0.610351956690118"
"Some worries","2002","direct migration background","(1b) general elementary school","337","0.52823454528825","0.489709363060711","0.56675972751579"
"Some worries","2002","direct migration background","(1c) basic vocational qualification","392","0.462644730451977","0.427765424970271","0.497524035933682"
"Some worries","2002","direct migration background","(2b) intermediate general qualification","30","0.421735167059477","0.296779555308231","0.546690778810723"
"Some worries","2002","direct migration background","(2a) intermediate vocational","99","0.605565550546316","0.531218790552725","0.679912310539906"
"Some worries","2002","direct migration background","(2c_gen) general maturity certificate","71","0.483782269605332","0.400404556289633","0.567159982921031"
