"plj0047","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2003","16-34 y.","Full Time","1382","0.547164865815864","0.527589880076721","0.566739851555007","2"
"Some worries","2003","16-34 y.","Part Time","950","0.550196843226946","0.526611220011811","0.573782466442081","2"
"Some worries","2003","35-65 y.","Not Working","1681","0.527485893382051","0.509730164327295","0.545241622436806","2"
"Some worries","2003","66 and older","Not Working","1821","0.528485542951034","0.511808973352846","0.545162112549222","2"
"Some worries","2003","66 and older","Part Time","81","0.528273291088012","0.450922874003432","0.605623708172592","2"
"Some worries","2003","66 and older","Full Time","19","","","","2"
"Big worries","2004","66 and older","Not Working","715","0.201811819990526","0.188560593202646","0.215063046778406","1"
"Big worries","2004","66 and older","Part Time","37","0.145683536146647","0.0944296237570252","0.196937448536269","1"
"Big worries","2004","66 and older","Full Time","7","","","","1"
"Big worries","2004","35-65 y.","Not Working","641","0.241839803250054","0.226255281742315","0.257424324757792","1"
"Big worries","2004","35-65 y.","Part Time","822","0.27418362245004","0.258710328768483","0.289656916131598","1"
"Big worries","2004","35-65 y.","Full Time","1455","0.241947776108433","0.231185613164547","0.252709939052318","1"
"Big worries","2004","16-34 y.","Full Time","502","0.226333416503131","0.209209518066257","0.243457314940005","1"
"Big worries","2004","16-34 y.","Part Time","402","0.245590470572232","0.224649434275894","0.26653150686857","1"
"Big worries","2004","16-34 y.","Not Working","436","0.270192275756777","0.248932837919081","0.291451713594473","1"
"No worries","2004","35-65 y.","Part Time","566","0.178048561402119","0.164779477316305","0.191317645487934","3"
"No worries","2004","35-65 y.","Not Working","642","0.22344149887085","0.208280839181924","0.238602158559776","3"
"No worries","2004","66 and older","Full Time","12","","","","3"
"No worries","2004","66 and older","Part Time","48","0.275621919107238","0.210705893424874","0.340537944789603","3"
"No worries","2004","66 and older","Not Working","951","0.270129283555673","0.255469115655324","0.284789451456021","3"
"No worries","2004","35-65 y.","Full Time","1200","0.205142674977666","0.194995111415436","0.215290238539895","3"
"No worries","2004","16-34 y.","Not Working","383","0.242340713804044","0.221826198965785","0.262855228642302","3"
"No worries","2004","16-34 y.","Part Time","361","0.226714396257612","0.206344053208295","0.247084739306929","3"
"No worries","2004","16-34 y.","Full Time","556","0.234673124868511","0.217330830864881","0.25201541887214","3"
"Some worries","2004","35-65 y.","Full Time","3428","0.552909548913901","0.54041519150184","0.565403906325963","2"
"Some worries","2004","16-34 y.","Not Working","857","0.48746701043918","0.463536905064807","0.511397115813552","2"
"Some worries","2004","16-34 y.","Part Time","860","0.527695133170156","0.503407142584612","0.5519831237557","2"
"Some worries","2004","16-34 y.","Full Time","1236","0.538993458628358","0.51859503178081","0.559391885475906","2"
"Some worries","2004","35-65 y.","Part Time","1805","0.547767816147841","0.53050436497059","0.565031267325091","2"
"Some worries","2004","66 and older","Part Time","97","0.578694544746115","0.506958796516806","0.650430292975424","2"
"Some worries","2004","66 and older","Not Working","1858","0.528058896453801","0.5115766947383","0.544541098169302","2"
"Some worries","2004","35-65 y.","Not Working","1617","0.534718697879097","0.516564812982088","0.552872582776105","2"
"Some worries","2004","66 and older","Full Time","25","","","","2"
"Big worries","2005","66 and older","Not Working","938","0.252114506820813","0.23782847661811","0.266400537023515","1"
"Big worries","2005","66 and older","Part Time","54","0.320934447188467","0.254202594304413","0.38766630007252","1"
"Big worries","2005","66 and older","Full Time","10","","","","1"
"Big worries","2005","35-65 y.","Not Working","834","0.323308524831325","0.305613109276554","0.341003940386095","1"
"Big worries","2005","35-65 y.","Part Time","988","0.356182718170898","0.339066842860237","0.373298593481558","1"
"Big worries","2005","35-65 y.","Full Time","1833","0.321782052031745","0.309837420830184","0.333726683233306","1"
"Big worries","2005","16-34 y.","Full Time","582","0.293992659518317","0.274483932619622","0.313501386417011","1"
"Big worries","2005","16-34 y.","Part Time","454","0.291452819061534","0.269193035231811","0.313712602891256","1"
"Big worries","2005","16-34 y.","Not Working","511","0.348989709315713","0.325706899516419","0.372272519115006","1"
"No worries","2005","35-65 y.","Full Time","976","0.162869082092424","0.153427968718776","0.172310195466071","3"
"No worries","2005","35-65 y.","Part Time","386","0.142039490583805","0.129562220406545","0.154516760761066","3"
"No worries","2005","35-65 y.","Not Working","462","0.17477286638035","0.160405386773396","0.189140345987303","3"
"No worries","2005","66 and older","Full Time","12","","","","3"
"No worries","2005","66 and older","Part Time","35","0.168897496503037","0.115341504532605","0.22245348847347","3"
"No worries","2005","66 and older","Not Working","803","0.234498079805138","0.220558878856011","0.248437280754264","3"
"No worries","2005","16-34 y.","Not Working","321","0.187713323567917","0.168639517288008","0.206787129847825","3"
"No worries","2005","16-34 y.","Part Time","309","0.190027738480351","0.170810277936259","0.209245199024442","3"
"No worries","2005","16-34 y.","Full Time","425","0.205978257278345","0.188660846271263","0.223295668285427","3"
"Some worries","2005","35-65 y.","Full Time","3067","0.515348865875831","0.50257058363326","0.528127148118402","2"
"Some worries","2005","16-34 y.","Not Working","778","0.463296967116371","0.438939512258636","0.487654421974105","2"
"Some worries","2005","16-34 y.","Part Time","838","0.518519442458116","0.494044350899307","0.542994534016925","2"
"Some worries","2005","16-34 y.","Full Time","1088","0.500029083203338","0.47861861911965","0.521439547287026","2"
"Some worries","2005","35-65 y.","Part Time","1633","0.501777791245297","0.483906800246402","0.519648782244191","2"
"Some worries","2005","66 and older","Part Time","99","0.510168056308496","0.438710304351607","0.581625808265385","2"
"Some worries","2005","66 and older","Not Working","1808","0.51338741337405","0.496943341403704","0.529831485344396","2"
"Some worries","2005","66 and older","Full Time","16","","","","2"
"Some worries","2005","35-65 y.","Not Working","1388","0.501918608788326","0.483002855446436","0.520834362130215","2"
"Big worries","2006","66 and older","Not Working","1007","0.242448951869687","0.229392761163654","0.25550514257572","1"
"Big worries","2006","66 and older","Part Time","55","0.243620121828118","0.188022410880604","0.299217832775632","1"
"Big worries","2006","66 and older","Full Time","15","","","","1"
"Big worries","2006","16-34 y.","Full Time","529","0.275552686971924","0.256565086969264","0.294540286974583","1"
"Big worries","2006","16-34 y.","Part Time","401","0.276634112486386","0.253988756439884","0.299279468532889","1"
"Big worries","2006","16-34 y.","Not Working","407","0.304643707059141","0.281203018638571","0.328084395479711","1"
"Big worries","2006","35-65 y.","Full Time","1795","0.304208430095913","0.292765756898615","0.315651103293211","1"
"Big worries","2006","35-65 y.","Part Time","997","0.315844896536779","0.299882916311146","0.331806876762412","1"
"Big worries","2006","35-65 y.","Not Working","865","0.315086519539264","0.298072992613811","0.332100046464716","1"
"No worries","2006","66 and older","Full Time","12","","","","3"
"No worries","2006","66 and older","Part Time","45","0.185781342351539","0.135407866017763","0.236154818685316","3"
"No worries","2006","66 and older","Not Working","925","0.232439989975808","0.219571962730247","0.245308017221368","3"
"No worries","2006","35-65 y.","Not Working","487","0.163558350146448","0.150012203596904","0.177104496695991","3"
"No worries","2006","35-65 y.","Part Time","471","0.150271709085175","0.138001521480914","0.162541896689436","3"
"No worries","2006","35-65 y.","Full Time","1083","0.182501894152594","0.17289508072091","0.192108707584279","3"
"No worries","2006","16-34 y.","Not Working","299","0.199225644634103","0.178883428685233","0.219567860582972","3"
"No worries","2006","16-34 y.","Part Time","297","0.216693284916154","0.195837049225374","0.237549520606933","3"
"No worries","2006","16-34 y.","Full Time","443","0.207037283936527","0.18981800303408","0.224256564838974","3"
"Some worries","2006","35-65 y.","Full Time","3332","0.513289675751493","0.500858310272312","0.525721041230674","2"
"Some worries","2006","16-34 y.","Not Working","775","0.496130648306756","0.470666593444873","0.521594703168639","2"
"Some worries","2006","16-34 y.","Full Time","1155","0.517410029091549","0.496174117265027","0.538645940918072","2"
"Some worries","2006","16-34 y.","Part Time","801","0.50667260259746","0.481363391814949","0.531981813379971","2"
"Some worries","2006","35-65 y.","Part Time","1790","0.533883394378046","0.516753959111843","0.55101282964425","2"
"Some worries","2006","66 and older","Not Working","2207","0.525111058154505","0.509897808639589","0.540324307669421","2"
"Some worries","2006","66 and older","Part Time","129","0.570598535820343","0.506488290787224","0.634708780853462","2"
"Some worries","2006","66 and older","Full Time","32","0.380710971006634","0.256812349505805","0.504609592507463","2"
"Some worries","2006","35-65 y.","Not Working","1512","0.521355130314288","0.503060016561856","0.539650244066721","2"
"Big worries","2007","66 and older","Not Working","1031","0.250342167572121","0.237028136984581","0.263656198159662","1"
"Big worries","2007","66 and older","Part Time","66","0.287230900872548","0.227029272853328","0.347432528891769","1"
"Big worries","2007","66 and older","Full Time","10","","","","1"
"Big worries","2007","35-65 y.","Not Working","719","0.289246014302801","0.271536217769229","0.306955810836372","1"
"Big worries","2007","16-34 y.","Full Time","498","0.246630959401361","0.227503947106469","0.265757971696252","1"
"Big worries","2007","16-34 y.","Part Time","422","0.334198000921264","0.309637476417871","0.358758525424658","1"
"Big worries","2007","16-34 y.","Not Working","339","0.252793301926811","0.22931193873991","0.276274665113713","1"
"Big worries","2007","35-65 y.","Full Time","1587","0.279463917193976","0.267949137936216","0.290978696451736","1"
"Big worries","2007","35-65 y.","Part Time","877","0.305339298261488","0.288991958247078","0.321686638275898","1"
"No worries","2007","66 and older","Full Time","15","","","","3"
"No worries","2007","66 and older","Part Time","39","0.184675551890789","0.133047212128215","0.236303891653362","3"
"No worries","2007","66 and older","Not Working","944","0.245374843518404","0.232149965891183","0.258599721145625","3"
"No worries","2007","35-65 y.","Not Working","468","0.178644238291153","0.163682557355159","0.193605919227148","3"
"No worries","2007","35-65 y.","Part Time","429","0.13604454281498","0.123875522455724","0.148213563174237","3"
"No worries","2007","35-65 y.","Full Time","1035","0.181171481341309","0.171288083527993","0.191054879154624","3"
"No worries","2007","16-34 y.","Not Working","300","0.218300977519911","0.195982335261056","0.240619619778767","3"
"No worries","2007","16-34 y.","Part Time","287","0.206732154806329","0.185646984803867","0.22781732480879","3"
"No worries","2007","16-34 y.","Full Time","431","0.233277492966678","0.21451135166704","0.252043634266316","3"
"Some worries","2007","16-34 y.","Not Working","677","0.528905720553277","0.501936822981955","0.555874618124599","2"
"Some worries","2007","35-65 y.","Full Time","3212","0.539364601464715","0.526574183004957","0.552155019924473","2"
"Some worries","2007","16-34 y.","Full Time","1022","0.520091547631962","0.497922933008656","0.542260162255268","2"
"Some worries","2007","16-34 y.","Part Time","708","0.459069844272407","0.433123681088551","0.485016007456263","2"
"Some worries","2007","35-65 y.","Part Time","1743","0.558616158923532","0.540990947274806","0.576241370572258","2"
"Some worries","2007","66 and older","Not Working","2092","0.504282988909475","0.488916838667245","0.519649139151704","2"
"Some worries","2007","66 and older","Part Time","112","0.528093547236662","0.461673128002442","0.594513966470883","2"
"Some worries","2007","66 and older","Full Time","28","","","","2"
"Some worries","2007","35-65 y.","Not Working","1331","0.532109747406046","0.512620600273383","0.551598894538709","2"
"Big worries","2008","66 and older","Not Working","885","0.213809422082007","0.201129149889579","0.226489694274435","1"
"Big worries","2008","66 and older","Part Time","46","0.20953309902877","0.156355956736532","0.262710241321008","1"
"Big worries","2008","66 and older","Full Time","15","","","","1"
"Big worries","2008","35-65 y.","Not Working","580","0.274413538636986","0.255830848799602","0.292996228474369","1"
"Big worries","2008","35-65 y.","Part Time","723","0.271269720326965","0.254997658525468","0.287541782128462","1"
"Big worries","2008","16-34 y.","Full Time","365","0.202389528485329","0.184081074636228","0.220697982334431","1"
"Big worries","2008","16-34 y.","Part Time","313","0.25948451556361","0.235756056233158","0.283212974894061","1"
"Big worries","2008","16-34 y.","Not Working","291","0.274869007011237","0.249524661299642","0.300213352722832","1"
"Big worries","2008","35-65 y.","Full Time","1285","0.237304514709532","0.22612502065732","0.248484008761745","1"
"No worries","2008","35-65 y.","Part Time","486","0.171696873379425","0.157895116873179","0.185498629885672","3"
"No worries","2008","35-65 y.","Not Working","437","0.1903809837703","0.174031149334394","0.206730818206206","3"
"No worries","2008","66 and older","Full Time","13","","","","3"
"No worries","2008","66 and older","Part Time","49","0.20410787324228","0.151443876530048","0.256771869954511","3"
"No worries","2008","66 and older","Not Working","964","0.235356078828083","0.222235784762174","0.248476372893991","3"
"No worries","2008","35-65 y.","Full Time","1130","0.20587460935669","0.195249351067755","0.216499867645625","3"
"No worries","2008","16-34 y.","Not Working","283","0.231413654818671","0.207472186263624","0.255355123373719","3"
"No worries","2008","16-34 y.","Part Time","291","0.231251048248245","0.208427620564461","0.254074475932029","3"
"No worries","2008","16-34 y.","Full Time","456","0.249564520321236","0.229844365152866","0.269284675489606","3"
"Some worries","2008","16-34 y.","Not Working","618","0.493717338170092","0.465335162736887","0.522099513603296","2"
"Some worries","2008","16-34 y.","Part Time","707","0.509264436188145","0.482203539334335","0.536325333041956","2"
"Some worries","2008","16-34 y.","Full Time","1029","0.548045951193434","0.525367266951414","0.570724635435454","2"
"Some worries","2008","35-65 y.","Full Time","3148","0.556820875933778","0.543766955446911","0.569874796420645","2"
"Some worries","2008","66 and older","Part Time","130","0.58635902772895","0.5220087515542","0.650709303903701","2"
"Some worries","2008","66 and older","Not Working","2167","0.55083449908991","0.535450650345617","0.566218347834204","2"
"Some worries","2008","35-65 y.","Part Time","1659","0.55703340629361","0.53885379363309","0.57521301895413","2"
"Some worries","2008","66 and older","Full Time","30","0.628857928914881","0.504526633610542","0.75318922421922","2"
"Some worries","2008","35-65 y.","Not Working","1198","0.535205477592714","0.514434736075113","0.555976219110315","2"
"Big worries","2009","66 and older","Not Working","703","0.184850938714233","0.172594115190767","0.1971077622377","1"
"Big worries","2009","66 and older","Part Time","47","0.185253645283361","0.136901377834347","0.233605912732375","1"
"Big worries","2009","66 and older","Full Time","10","","","","1"
"Big worries","2009","35-65 y.","Not Working","416","0.251916602038101","0.232468352086499","0.271364851989704","1"
"Big worries","2009","35-65 y.","Part Time","566","0.214679253607212","0.199302287802987","0.230056219411436","1"
"Big worries","2009","35-65 y.","Full Time","1000","0.202292882694071","0.191370294631173","0.213215470756968","1"
"Big worries","2009","16-34 y.","Part Time","248","0.195024469401238","0.17281844797564","0.217230490826836","1"
"Big worries","2009","16-34 y.","Not Working","225","0.245429375635375","0.219058564254306","0.271800187016443","1"
"Big worries","2009","16-34 y.","Full Time","294","0.187958279122226","0.169527334389634","0.206389223854819","1"
"No worries","2009","35-65 y.","Full Time","1157","0.21931428744121","0.20806344356816","0.23056513131426","3"
"No worries","2009","35-65 y.","Part Time","532","0.17796505054733","0.163641041812185","0.192289059282474","3"
"No worries","2009","35-65 y.","Not Working","408","0.194351701474511","0.176624342262963","0.212079060686059","3"
"No worries","2009","66 and older","Full Time","15","","","","3"
"No worries","2009","66 and older","Part Time","53","0.212308116465279","0.161412106763452","0.263204126167105","3"
"No worries","2009","66 and older","Not Working","981","0.25372827300158","0.239988438157427","0.267468107845732","3"
"No worries","2009","16-34 y.","Not Working","272","0.273223935395737","0.245917189225572","0.300530681565902","3"
"No worries","2009","16-34 y.","Part Time","297","0.230673789319174","0.207064155465843","0.254283423172504","3"
"No worries","2009","16-34 y.","Full Time","454","0.261881680085449","0.24114003270094","0.282623327469958","3"
"Some worries","2009","16-34 y.","Not Working","526","0.481346688968888","0.450728616550035","0.511964761387741","2"
"Some worries","2009","16-34 y.","Part Time","678","0.574301741279589","0.546590507262849","0.602012975296328","2"
"Some worries","2009","16-34 y.","Full Time","978","0.550160040792324","0.526690681552498","0.573629400032151","2"
"Some worries","2009","35-65 y.","Full Time","3039","0.578392829864719","0.564965830629929","0.59181982909951","2"
"Some worries","2009","66 and older","Part Time","148","0.602438238251361","0.541529329496214","0.663347147006507","2"
"Some worries","2009","66 and older","Not Working","2169","0.561420788284187","0.545752669598629","0.577088906969745","2"
"Some worries","2009","66 and older","Full Time","40","0.6166645188392","0.498467804873221","0.734861232805178","2"
"Some worries","2009","35-65 y.","Part Time","1641","0.607355695845459","0.589067398250128","0.625643993440789","2"
"Some worries","2009","35-65 y.","Not Working","1090","0.553731696487388","0.531461459569855","0.57600193340492","2"
"Big worries","2010","66 and older","Not Working","696","0.191149139502799","0.178498193169324","0.203800085836275","1"
"Big worries","2010","66 and older","Part Time","47","0.212359758851916","0.16050970634366","0.264209811360171","1"
"Big worries","2010","66 and older","Full Time","13","","","","1"
"Big worries","2010","35-65 y.","Not Working","673","0.254609673703787","0.237874110464963","0.271345236942612","1"
"Big worries","2010","35-65 y.","Part Time","958","0.235814259197288","0.222758080294589","0.248870438099986","1"
"Big worries","2010","35-65 y.","Full Time","1373","0.205298958566994","0.195590896760853","0.215007020373135","1"
"Big worries","2010","16-34 y.","Not Working","530","0.22475280760517","0.206701006689789","0.242804608520551","1"
"Big worries","2010","16-34 y.","Full Time","431","0.153932361550267","0.139766125967673","0.168098597132861","1"
"Big worries","2010","16-34 y.","Part Time","426","0.203312083128306","0.185717630001355","0.220906536255258","1"
"No worries","2010","16-34 y.","Not Working","481","0.246858208350382","0.228211162817749","0.265505253883016","3"
"No worries","2010","35-65 y.","Full Time","1456","0.232215310249537","0.222066797137387","0.242363823361688","3"
"No worries","2010","35-65 y.","Part Time","753","0.186882740656175","0.17489346948002","0.19887201183233","3"
"No worries","2010","35-65 y.","Not Working","513","0.205139847518544","0.18962736218135","0.220652332855738","3"
"No worries","2010","66 and older","Full Time","13","","","","3"
"No worries","2010","66 and older","Part Time","51","0.236518882013645","0.182644636675489","0.290393127351801","3"
"No worries","2010","66 and older","Not Working","896","0.23786219342202","0.224163407574884","0.251560979269157","3"
"No worries","2010","16-34 y.","Part Time","459","0.238448850706496","0.21981952147232","0.257078179940671","3"
"No worries","2010","16-34 y.","Full Time","675","0.299534074528369","0.281553499536998","0.31751464951974","3"
"Some worries","2010","16-34 y.","Not Working","1043","0.528388984044448","0.506800769810293","0.549977198278603","2"
"Some worries","2010","16-34 y.","Part Time","1125","0.558239066165198","0.536529365831279","0.579948766499118","2"
"Some worries","2010","16-34 y.","Full Time","1387","0.546533563921364","0.526991611809499","0.56607551603323","2"
"Some worries","2010","35-65 y.","Full Time","3821","0.562485731183469","0.550562632621252","0.574408829745687","2"
"Some worries","2010","66 and older","Not Working","2119","0.57098866707518","0.555064719449533","0.586912614700828","2"
"Some worries","2010","66 and older","Full Time","39","0.487284658204223","0.365772163219595","0.608797153188851","2"
"Some worries","2010","66 and older","Part Time","141","0.551121359134439","0.488063788898854","0.614178929370024","2"
"Some worries","2010","35-65 y.","Not Working","1417","0.540250478777669","0.521104867807671","0.559396089747667","2"
"Some worries","2010","35-65 y.","Part Time","2350","0.577303000146538","0.562109841029801","0.592496159263274","2"
"Big worries","2011","66 and older","Not Working","802","0.174312183290307","0.163436024327016","0.185188342253598","1"
"Big worries","2011","66 and older","Part Time","55","0.207575075479127","0.162133430578851","0.253016720379403","1"
"Big worries","2011","66 and older","Full Time","9","","","","1"
"Big worries","2011","35-65 y.","Not Working","427","0.203625577959581","0.186651153312714","0.220600002606447","1"
"Big worries","2011","35-65 y.","Part Time","678","0.210916042604493","0.196825212803568","0.225006872405419","1"
"Big worries","2011","35-65 y.","Full Time","1093","0.193688850283925","0.183576695929307","0.203801004638544","1"
"Big worries","2011","16-34 y.","Not Working","245","0.208297855925573","0.184167876383436","0.232427835467711","1"
"Big worries","2011","16-34 y.","Part Time","251","0.219421370331647","0.197137637547239","0.241705103116056","1"
"Big worries","2011","16-34 y.","Full Time","301","0.17143899739795","0.154241432410823","0.188636562385076","1"
"No worries","2011","16-34 y.","Part Time","384","0.284853629709108","0.260551266900693","0.309155992517523","3"
"No worries","2011","16-34 y.","Not Working","301","0.266853684259755","0.240571250824615","0.293136117694896","3"
"No worries","2011","35-65 y.","Full Time","1415","0.238449812047555","0.227545762808547","0.249353861286562","3"
"No worries","2011","35-65 y.","Part Time","675","0.221320148381939","0.206981437754311","0.235658859009567","3"
"No worries","2011","35-65 y.","Not Working","526","0.239057018245233","0.221078783232117","0.25703525325835","3"
"No worries","2011","66 and older","Full Time","17","","","","3"
"No worries","2011","66 and older","Part Time","78","0.246345630668016","0.198068003073891","0.294623258262141","3"
"No worries","2011","66 and older","Not Working","1369","0.298103292958402","0.284989638794667","0.311216947122138","3"
"No worries","2011","16-34 y.","Full Time","569","0.330246024301064","0.308786190463305","0.351705858138823","3"
"Some worries","2011","16-34 y.","Not Working","542","0.524848459814671","0.495175103091333","0.55452181653801","2"
"Some worries","2011","16-34 y.","Part Time","690","0.495724999959245","0.468803808192873","0.522646191725617","2"
"Some worries","2011","16-34 y.","Full Time","975","0.498314978300986","0.475500137434693","0.52112981916728","2"
"Some worries","2011","35-65 y.","Full Time","3359","0.56786133766852","0.5551856141129","0.580537061224141","2"
"Some worries","2011","66 and older","Not Working","2503","0.527584523751291","0.513272145051007","0.541896902451574","2"
"Some worries","2011","66 and older","Full Time","34","0.62822638337257","0.505942327548475","0.750510439196665","2"
"Some worries","2011","66 and older","Part Time","173","0.546079293852857","0.49029586193612","0.601862725769594","2"
"Some worries","2011","35-65 y.","Not Working","1209","0.557317403795186","0.536380243741086","0.578254563849287","2"
"Some worries","2011","35-65 y.","Part Time","1867","0.567763809013568","0.550653235291947","0.584874382735188","2"
"Big worries","2012","66 and older","Not Working","979","0.216548275465073","0.204863083295528","0.228233467634619","1"
"Big worries","2012","66 and older","Part Time","78","0.253126483497462","0.207179056898328","0.299073910096595","1"
"Big worries","2012","66 and older","Full Time","17","","","","1"
"Big worries","2012","35-65 y.","Not Working","531","0.240801303424329","0.222918357359345","0.258684249489313","1"
"Big worries","2012","35-65 y.","Part Time","685","0.215941894580907","0.201782318663045","0.230101470498769","1"
"Big worries","2012","35-65 y.","Full Time","1102","0.20167200795517","0.191251795096982","0.212092220813358","1"
"Big worries","2012","16-34 y.","Not Working","223","0.199017604293625","0.174658266663665","0.223376941923586","1"
"Big worries","2012","16-34 y.","Part Time","254","0.212002583731139","0.18947017981978","0.234534987642499","1"
"Big worries","2012","16-34 y.","Full Time","327","0.19095628169955","0.172938016896503","0.208974546502596","1"
"No worries","2012","16-34 y.","Full Time","532","0.31617291655991","0.294857418900723","0.337488414219097","3"
"No worries","2012","16-34 y.","Part Time","319","0.262742780004238","0.238479502432316","0.287006057576161","3"
"No worries","2012","16-34 y.","Not Working","251","0.241468946498869","0.215357822416491","0.267580070581248","3"
"No worries","2012","35-65 y.","Full Time","1281","0.231247531406657","0.220298015595686","0.242197047217627","3"
"No worries","2012","35-65 y.","Part Time","625","0.191458043523914","0.177918757685173","0.204997329362656","3"
"No worries","2012","35-65 y.","Not Working","456","0.193556868219073","0.177032567491149","0.210081168946998","3"
"No worries","2012","66 and older","Full Time","17","","","","3"
"No worries","2012","66 and older","Part Time","74","0.211627945357498","0.168464014496159","0.254791876218837","3"
"No worries","2012","66 and older","Not Working","1166","0.239202619832213","0.227100266058556","0.25130497360587","3"
"Some worries","2012","16-34 y.","Full Time","969","0.49287080174054","0.469952319747475","0.515789283733605","2"
"Some worries","2012","16-34 y.","Part Time","691","0.525254636264622","0.497725672294378","0.552783600234867","2"
"Some worries","2012","16-34 y.","Not Working","558","0.559513449207505","0.529224804985579","0.589802093429431","2"
"Some worries","2012","66 and older","Part Time","192","0.535245571145041","0.482539920443579","0.587951221846503","2"
"Some worries","2012","66 and older","Full Time","33","0.523456532684785","0.403864496045597","0.643048569323972","2"
"Some worries","2012","66 and older","Not Working","2628","0.544249104702714","0.530119988376681","0.558378221028747","2"
"Some worries","2012","35-65 y.","Full Time","3313","0.567080460638173","0.554213112947011","0.579947808329336","2"
"Some worries","2012","35-65 y.","Not Working","1209","0.565641828356597","0.544910521496376","0.586373135216819","2"
"Some worries","2012","35-65 y.","Part Time","1934","0.592600061895179","0.575691798918908","0.609508324871449","2"
"Big worries","2013","66 and older","Not Working","864","0.190641426971374","0.179292523305933","0.201990330636814","1"
"Big worries","2013","66 and older","Part Time","83","0.206652109559234","0.165339116020404","0.247965103098064","1"
"Big worries","2013","66 and older","Full Time","14","","","","1"
"Big worries","2013","35-65 y.","Not Working","760","0.190487436275246","0.17917761698854","0.201797255561952","1"
"Big worries","2013","35-65 y.","Part Time","621","0.204612312796991","0.190257563341046","0.218967062252937","1"
"Big worries","2013","35-65 y.","Full Time","975","0.188147320819164","0.177593424066825","0.198701217571504","1"
"Big worries","2013","16-34 y.","Not Working","434","0.164328785473244","0.151088067315598","0.17756950363089","1"
"Big worries","2013","16-34 y.","Part Time","219","0.187780363160584","0.165402583669886","0.210158142651283","1"
"Big worries","2013","16-34 y.","Full Time","268","0.139795253921616","0.123052896152598","0.156537611690633","1"
"No worries","2013","16-34 y.","Full Time","522","0.313019007962783","0.290630394255259","0.335407621670307","3"
"No worries","2013","16-34 y.","Part Time","327","0.282491368859429","0.256694243355071","0.308288494363787","3"
"No worries","2013","16-34 y.","Not Working","1361","0.411131737432836","0.393551020835751","0.42871245402992","3"
"No worries","2013","35-65 y.","Full Time","1240","0.242099415673914","0.230532216879696","0.253666614468133","3"
"No worries","2013","35-65 y.","Part Time","629","0.20973162712587","0.195245257352608","0.224217996899132","3"
"No worries","2013","35-65 y.","Not Working","1860","0.314816348429759","0.301439837916495","0.328192858943022","3"
"No worries","2013","66 and older","Full Time","13","","","","3"
"No worries","2013","66 and older","Part Time","75","0.189946394391175","0.149923608579327","0.229969180203024","3"
"No worries","2013","66 and older","Not Working","1190","0.26259355144113","0.249879900665796","0.275307202216463","3"
"Some worries","2013","16-34 y.","Full Time","858","0.547185738115601","0.523153350474922","0.57121812575628","2"
"Some worries","2013","16-34 y.","Part Time","624","0.529728267979987","0.501128917389218","0.558327618570756","2"
"Some worries","2013","16-34 y.","Not Working","1214","0.42453947709392","0.406878944138391","0.442200010049449","2"
"Some worries","2013","66 and older","Part Time","211","0.603401496049591","0.553488500494923","0.653314491604259","2"
"Some worries","2013","66 and older","Not Working","2548","0.546765021587497","0.53238243970614","0.561147603468853","2"
"Some worries","2013","66 and older","Full Time","29","","","","2"
"Some worries","2013","35-65 y.","Not Working","2011","0.494696215294995","0.480296421602189","0.509096008987802","2"
"Some worries","2013","35-65 y.","Full Time","3053","0.569753263506921","0.55638338653321","0.583123140480633","2"
"Some worries","2013","35-65 y.","Part Time","1784","0.585656060077139","0.56812766637684","0.603184453777438","2"
"Big worries","2014","66 and older","Not Working","950","0.206617534922919","0.194765617733663","0.218469452112175","1"
"Big worries","2014","66 and older","Part Time","93","0.25238437478021","0.20943842294918","0.295330326611241","1"
"Big worries","2014","66 and older","Full Time","17","","","","1"
"Big worries","2014","35-65 y.","Not Working","740","0.239132860417839","0.223538098366682","0.254727622468996","1"
"Big worries","2014","35-65 y.","Part Time","1151","0.232088905888394","0.220384951336618","0.243792860440169","1"
"Big worries","2014","35-65 y.","Full Time","1543","0.208169033845022","0.199074094697209","0.217263972992836","1"
"Big worries","2014","16-34 y.","Not Working","480","0.222787080430054","0.204294253939042","0.241279906921066","1"
"Big worries","2014","16-34 y.","Part Time","502","0.232437950089136","0.214529578577955","0.250346321600318","1"
"Big worries","2014","16-34 y.","Full Time","431","0.153834932280007","0.139577688813063","0.168092175746951","1"
"No worries","2014","16-34 y.","Full Time","716","0.294753326537327","0.276736412011113","0.312770241063541","3"
"No worries","2014","16-34 y.","Part Time","531","0.240663441602885","0.222538857648144","0.258788025557626","3"
"No worries","2014","16-34 y.","Not Working","544","0.308900855920693","0.288367117673466","0.32943459416792","3"
"No worries","2014","35-65 y.","Full Time","1661","0.218764684812564","0.209503745578046","0.228025624047082","3"
"No worries","2014","35-65 y.","Part Time","1010","0.199329865920303","0.188254375469","0.210405356371606","3"
"No worries","2014","35-65 y.","Not Working","647","0.230585764803609","0.215186461816162","0.245985067791057","3"
"No worries","2014","66 and older","Full Time","15","","","","3"
"No worries","2014","66 and older","Part Time","77","0.166682364179293","0.129835381666714","0.203529346691872","3"
"No worries","2014","66 and older","Not Working","1049","0.248792809450435","0.236137799180992","0.261447819719879","3"
