"plj0589","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Sometimes","2016","Brandenburg","college entrance qualification","","","",""
"Sometimes","2016","Brandenburg","Other degree","","","",""
"Sometimes","2016","Brandenburg","no degree/no degree yet","","","",""
"Sometimes","2016","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Sometimes","2016","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Sometimes","2016","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Sometimes","2016","Mecklenburg-Western Pomerania","Other degree","","","",""
"Sometimes","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Sometimes","2016","Saxony","lower secondary degree","","","",""
"Sometimes","2016","Saxony","secondary school degree","","","",""
"Sometimes","2016","Saxony","college entrance qualification","","","",""
"Sometimes","2016","Saxony","Other degree","32","0.419320709179056","0.316223222143998","0.522418196214114"
"Sometimes","2016","Saxony","no degree/no degree yet","","","",""
"Sometimes","2016","Saxony-Anhalt","lower secondary degree","","","",""
"Sometimes","2016","Saxony-Anhalt","secondary school degree","","","",""
"Sometimes","2016","Saxony-Anhalt","college entrance qualification","","","",""
"Sometimes","2016","Saxony-Anhalt","Other degree","","","",""
"Sometimes","2016","Saxony-Anhalt","no degree/no degree yet","","","",""
"Sometimes","2016","Thuringia","lower secondary degree","","","",""
"Sometimes","2016","Thuringia","secondary school degree","","","",""
"Sometimes","2016","Thuringia","college entrance qualification","","","",""
"Sometimes","2016","Thuringia","Other degree","","","",""
"Sometimes","2016","Thuringia","no degree/no degree yet","","","",""
"Rarely ","2016","Schleswig-Holstein","lower secondary degree","","","",""
"Rarely ","2016","Schleswig-Holstein","secondary school degree","","","",""
"Rarely ","2016","Schleswig-Holstein","college entrance qualification","","","",""
"Rarely ","2016","Schleswig-Holstein","Other degree","","","",""
"Rarely ","2016","Schleswig-Holstein","no degree/no degree yet","","","",""
"Rarely ","2016","Hamburg","lower secondary degree","","","",""
"Rarely ","2016","Hamburg","secondary school degree","","","",""
"Rarely ","2016","Hamburg","college entrance qualification","","","",""
"Rarely ","2016","Hamburg","Other degree","","","",""
"Rarely ","2016","Hamburg","no degree/no degree yet","","","",""
"Rarely ","2016","Lower Saxony","lower secondary degree","","","",""
"Rarely ","2016","Lower Saxony","secondary school degree","","","",""
"Rarely ","2016","Lower Saxony","college entrance qualification","","","",""
"Rarely ","2016","Lower Saxony","Other degree","35","0.148373951670019","0.0994745694872994","0.197273333852739"
"Rarely ","2016","Lower Saxony","no degree/no degree yet","","","",""
"Rarely ","2016","Bremen","lower secondary degree","","","",""
"Rarely ","2016","Bremen","secondary school degree","","","",""
"Rarely ","2016","Bremen","college entrance qualification","","","",""
"Rarely ","2016","Bremen","Other degree","","","",""
"Rarely ","2016","Bremen","no degree/no degree yet","","","",""
"Rarely ","2016","North Rhine-Westphalia","lower secondary degree","","","",""
"Rarely ","2016","North Rhine-Westphalia","secondary school degree","","","",""
"Rarely ","2016","North Rhine-Westphalia","college entrance qualification","","","",""
"Rarely ","2016","North Rhine-Westphalia","Other degree","76","0.237425470250611","0.195141272854902","0.27970966764632"
"Rarely ","2016","North Rhine-Westphalia","no degree/no degree yet","45","0.127329567332714","0.0871953390530005","0.167463795612428"
"Rarely ","2016","Hesse","lower secondary degree","","","",""
"Rarely ","2016","Hesse","secondary school degree","","","",""
"Rarely ","2016","Hesse","college entrance qualification","","","",""
"Rarely ","2016","Hesse","Other degree","31","0.212661196949735","0.152717085046333","0.272605308853136"
"Rarely ","2016","Hesse","no degree/no degree yet","","","",""
"Rarely ","2016","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Rarely ","2016","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Rarely ","2016","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Rarely ","2016","Rhineland-Palatinate,Saarland","Other degree","41","0.266162418501961","0.201599198792012","0.33072563821191"
"Rarely ","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Rarely ","2016","Baden-Württemberg","lower secondary degree","","","",""
"Rarely ","2016","Baden-Württemberg","secondary school degree","","","",""
"Rarely ","2016","Baden-Württemberg","college entrance qualification","","","",""
"Rarely ","2016","Baden-Württemberg","Other degree","57","0.152593602562243","0.11361841202085","0.191568793103637"
"Rarely ","2016","Baden-Württemberg","no degree/no degree yet","39","0.136875041584978","0.0927414674415484","0.181008615728408"
"Rarely ","2016","Bavaria","lower secondary degree","","","",""
"Rarely ","2016","Bavaria","secondary school degree","","","",""
"Rarely ","2016","Bavaria","college entrance qualification","","","",""
"Rarely ","2016","Bavaria","Other degree","58","0.191168270424923","0.147253589849995","0.23508295099985"
"Rarely ","2016","Bavaria","no degree/no degree yet","50","0.241622791979448","0.189986183128276","0.29325940083062"
"Rarely ","2016","Berlin","lower secondary degree","","","",""
"Rarely ","2016","Berlin","secondary school degree","","","",""
"Rarely ","2016","Berlin","college entrance qualification","","","",""
"Rarely ","2016","Berlin","Other degree","","","",""
"Rarely ","2016","Berlin","no degree/no degree yet","","","",""
"Rarely ","2016","Brandenburg","lower secondary degree","","","",""
"Rarely ","2016","Brandenburg","secondary school degree","","","",""
"Rarely ","2016","Brandenburg","college entrance qualification","","","",""
"Rarely ","2016","Brandenburg","Other degree","","","",""
"Rarely ","2016","Brandenburg","no degree/no degree yet","","","",""
"Rarely ","2016","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Rarely ","2016","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Rarely ","2016","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Rarely ","2016","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely ","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Rarely ","2016","Saxony","lower secondary degree","","","",""
"Rarely ","2016","Saxony","secondary school degree","","","",""
"Rarely ","2016","Saxony","college entrance qualification","","","",""
"Rarely ","2016","Saxony","Other degree","","","",""
"Rarely ","2016","Saxony","no degree/no degree yet","","","",""
"Rarely ","2016","Saxony-Anhalt","lower secondary degree","","","",""
"Rarely ","2016","Saxony-Anhalt","secondary school degree","","","",""
"Rarely ","2016","Saxony-Anhalt","college entrance qualification","","","",""
"Rarely ","2016","Saxony-Anhalt","Other degree","","","",""
"Rarely ","2016","Saxony-Anhalt","no degree/no degree yet","","","",""
"Rarely ","2016","Thuringia","lower secondary degree","","","",""
"Rarely ","2016","Thuringia","secondary school degree","","","",""
"Rarely ","2016","Thuringia","college entrance qualification","","","",""
"Rarely ","2016","Thuringia","Other degree","","","",""
"Rarely ","2016","Thuringia","no degree/no degree yet","","","",""
"Never","2016","Schleswig-Holstein","lower secondary degree","","","",""
"Never","2016","Schleswig-Holstein","secondary school degree","","","",""
"Never","2016","Schleswig-Holstein","college entrance qualification","","","",""
"Never","2016","Schleswig-Holstein","Other degree","62","0.382558466131168","0.299012931283886","0.466104000978451"
"Never","2016","Schleswig-Holstein","no degree/no degree yet","32","0.370512850350539","0.261214770766838","0.47981092993424"
"Never","2016","Hamburg","lower secondary degree","","","",""
"Never","2016","Hamburg","secondary school degree","","","",""
"Never","2016","Hamburg","college entrance qualification","","","",""
"Never","2016","Hamburg","Other degree","","","",""
"Never","2016","Hamburg","no degree/no degree yet","","","",""
"Never","2016","Lower Saxony","lower secondary degree","","","",""
"Never","2016","Lower Saxony","secondary school degree","","","",""
"Never","2016","Lower Saxony","college entrance qualification","","","",""
"Never","2016","Lower Saxony","Other degree","95","0.42725391504043","0.35920453669001","0.495303293390849"
"Never","2016","Lower Saxony","no degree/no degree yet","67","0.336081075841836","0.260488000368851","0.411674151314821"
"Never","2016","Bremen","lower secondary degree","","","",""
"Never","2016","Bremen","secondary school degree","","","",""
"Never","2016","Bremen","college entrance qualification","","","",""
"Never","2016","Bremen","Other degree","","","",""
"Never","2016","Bremen","no degree/no degree yet","","","",""
"Never","2016","North Rhine-Westphalia","lower secondary degree","","","",""
"Never","2016","North Rhine-Westphalia","secondary school degree","","","",""
"Never","2016","North Rhine-Westphalia","college entrance qualification","","","",""
"Never","2016","North Rhine-Westphalia","Other degree","162","0.339638195904605","0.292575963333849","0.386700428475361"
"Never","2016","North Rhine-Westphalia","no degree/no degree yet","94","0.238264161101554","0.186971325375499","0.289556996827608"
"Never","2016","Hesse","lower secondary degree","","","",""
"Never","2016","Hesse","secondary school degree","","","",""
"Never","2016","Hesse","college entrance qualification","","","",""
"Never","2016","Hesse","Other degree","88","0.470826845530403","0.397704336270829","0.543949354789977"
"Never","2016","Hesse","no degree/no degree yet","53","0.386157793913211","0.291207092014204","0.481108495812218"
"Never","2016","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","Other degree","59","0.291773486184809","0.225365418821714","0.358181553547904"
"Never","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Never","2016","Baden-Württemberg","lower secondary degree","","","",""
"Never","2016","Baden-Württemberg","secondary school degree","","","",""
"Never","2016","Baden-Württemberg","college entrance qualification","","","",""
"Never","2016","Baden-Württemberg","Other degree","143","0.423723289200121","0.370164479516619","0.477282098883622"
"Never","2016","Baden-Württemberg","no degree/no degree yet","95","0.299813875318642","0.240983347523638","0.358644403113647"
"Never","2016","Bavaria","lower secondary degree","","","",""
"Never","2016","Bavaria","secondary school degree","","","",""
"Never","2016","Bavaria","college entrance qualification","","","",""
"Never","2016","Bavaria","Other degree","119","0.408999513969268","0.354092471956678","0.463906555981857"
"Never","2016","Bavaria","no degree/no degree yet","85","0.26120741200219","0.208216652940445","0.314198171063935"
"Never","2016","Berlin","lower secondary degree","","","",""
"Never","2016","Berlin","secondary school degree","","","",""
"Never","2016","Berlin","college entrance qualification","","","",""
"Never","2016","Berlin","Other degree","65","0.336550964927695","0.261920364783734","0.411181565071656"
"Never","2016","Berlin","no degree/no degree yet","32","0.368502119046113","0.268839388926296","0.46816484916593"
"Never","2016","Brandenburg","lower secondary degree","","","",""
"Never","2016","Brandenburg","secondary school degree","","","",""
"Never","2016","Brandenburg","college entrance qualification","","","",""
"Never","2016","Brandenburg","Other degree","34","0.261817075783266","0.179286319771879","0.344347831794652"
"Never","2016","Brandenburg","no degree/no degree yet","","","",""
"Never","2016","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Never","2016","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Never","2016","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Never","2016","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","2016","Saxony","lower secondary degree","","","",""
"Never","2016","Saxony","secondary school degree","","","",""
"Never","2016","Saxony","college entrance qualification","","","",""
"Never","2016","Saxony","Other degree","","","",""
"Never","2016","Saxony","no degree/no degree yet","","","",""
"Never","2016","Saxony-Anhalt","lower secondary degree","","","",""
"Never","2016","Saxony-Anhalt","secondary school degree","","","",""
"Never","2016","Saxony-Anhalt","college entrance qualification","","","",""
"Never","2016","Saxony-Anhalt","Other degree","","","",""
"Never","2016","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","2016","Thuringia","lower secondary degree","","","",""
"Never","2016","Thuringia","secondary school degree","","","",""
"Never","2016","Thuringia","college entrance qualification","","","",""
"Never","2016","Thuringia","Other degree","","","",""
"Never","2016","Thuringia","no degree/no degree yet","","","",""
"Very often","2017","Schleswig-Holstein","lower secondary degree","","","",""
"Very often","2017","Schleswig-Holstein","secondary school degree","","","",""
"Very often","2017","Schleswig-Holstein","college entrance qualification","","","",""
"Very often","2017","Schleswig-Holstein","Other degree","","","",""
"Very often","2017","Schleswig-Holstein","no degree/no degree yet","","","",""
"Very often","2017","Hamburg","lower secondary degree","","","",""
"Very often","2017","Hamburg","secondary school degree","","","",""
"Very often","2017","Hamburg","college entrance qualification","","","",""
"Very often","2017","Hamburg","Other degree","","","",""
"Very often","2017","Hamburg","no degree/no degree yet","","","",""
"Very often","2017","Lower Saxony","lower secondary degree","","","",""
"Very often","2017","Lower Saxony","secondary school degree","","","",""
"Very often","2017","Lower Saxony","college entrance qualification","","","",""
"Very often","2017","Lower Saxony","Other degree","","","",""
"Very often","2017","Lower Saxony","no degree/no degree yet","","","",""
"Very often","2017","Bremen","lower secondary degree","","","",""
"Very often","2017","Bremen","secondary school degree","","","",""
"Very often","2017","Bremen","college entrance qualification","","","",""
"Very often","2017","Bremen","Other degree","","","",""
"Very often","2017","Bremen","no degree/no degree yet","","","",""
"Very often","2017","North Rhine-Westphalia","lower secondary degree","","","",""
"Very often","2017","North Rhine-Westphalia","secondary school degree","","","",""
"Very often","2017","North Rhine-Westphalia","college entrance qualification","","","",""
"Very often","2017","North Rhine-Westphalia","Other degree","43","0.0258262973153636","0.0166787140143668","0.0349738806163603"
"Very often","2017","North Rhine-Westphalia","no degree/no degree yet","31","0.0420490082038453","0.0261740193332333","0.0579239970744573"
"Very often","2017","Hesse","lower secondary degree","","","",""
"Very often","2017","Hesse","secondary school degree","","","",""
"Very often","2017","Hesse","college entrance qualification","","","",""
"Very often","2017","Hesse","Other degree","","","",""
"Very often","2017","Hesse","no degree/no degree yet","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Very often","2017","Baden-Württemberg","lower secondary degree","","","",""
"Very often","2017","Baden-Württemberg","secondary school degree","","","",""
"Very often","2017","Baden-Württemberg","college entrance qualification","","","",""
"Very often","2017","Baden-Württemberg","Other degree","","","",""
"Very often","2017","Baden-Württemberg","no degree/no degree yet","","","",""
"Very often","2017","Bavaria","lower secondary degree","","","",""
"Very often","2017","Bavaria","secondary school degree","","","",""
"Very often","2017","Bavaria","college entrance qualification","","","",""
"Very often","2017","Bavaria","Other degree","","","",""
"Very often","2017","Bavaria","no degree/no degree yet","","","",""
"Very often","2017","Berlin","lower secondary degree","","","",""
"Very often","2017","Berlin","secondary school degree","","","",""
"Very often","2017","Berlin","college entrance qualification","","","",""
"Very often","2017","Berlin","Other degree","","","",""
"Very often","2017","Berlin","no degree/no degree yet","","","",""
"Very often","2017","Brandenburg","lower secondary degree","","","",""
"Very often","2017","Brandenburg","secondary school degree","","","",""
"Very often","2017","Brandenburg","college entrance qualification","","","",""
"Very often","2017","Brandenburg","Other degree","","","",""
"Very often","2017","Brandenburg","no degree/no degree yet","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","Other degree","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Very often","2017","Saxony","lower secondary degree","","","",""
"Very often","2017","Saxony","secondary school degree","","","",""
"Very often","2017","Saxony","college entrance qualification","","","",""
"Very often","2017","Saxony","Other degree","","","",""
"Very often","2017","Saxony","no degree/no degree yet","","","",""
"Very often","2017","Saxony-Anhalt","lower secondary degree","","","",""
"Very often","2017","Saxony-Anhalt","secondary school degree","","","",""
"Very often","2017","Saxony-Anhalt","college entrance qualification","","","",""
"Very often","2017","Saxony-Anhalt","Other degree","","","",""
"Very often","2017","Saxony-Anhalt","no degree/no degree yet","","","",""
"Very often","2017","Thuringia","lower secondary degree","","","",""
"Very often","2017","Thuringia","secondary school degree","","","",""
"Very often","2017","Thuringia","college entrance qualification","","","",""
"Very often","2017","Thuringia","Other degree","","","",""
"Very often","2017","Thuringia","no degree/no degree yet","","","",""
"Often","2017","Schleswig-Holstein","lower secondary degree","","","",""
"Often","2017","Schleswig-Holstein","secondary school degree","","","",""
"Often","2017","Schleswig-Holstein","college entrance qualification","","","",""
"Often","2017","Schleswig-Holstein","Other degree","","","",""
"Often","2017","Schleswig-Holstein","no degree/no degree yet","","","",""
"Often","2017","Hamburg","lower secondary degree","","","",""
"Often","2017","Hamburg","secondary school degree","","","",""
"Often","2017","Hamburg","college entrance qualification","","","",""
"Often","2017","Hamburg","Other degree","","","",""
"Often","2017","Hamburg","no degree/no degree yet","","","",""
"Often","2017","Lower Saxony","lower secondary degree","34","0.0505025191355373","0.0332518400579937","0.0677531982130809"
"Often","2017","Lower Saxony","secondary school degree","","","",""
"Often","2017","Lower Saxony","college entrance qualification","","","",""
"Often","2017","Lower Saxony","Other degree","43","0.0808337568588419","0.0561117873910802","0.105555726326604"
"Often","2017","Lower Saxony","no degree/no degree yet","35","0.191191526622436","0.143756047199664","0.238627006045208"
"Often","2017","Bremen","lower secondary degree","","","",""
"Often","2017","Bremen","secondary school degree","","","",""
"Often","2017","Bremen","college entrance qualification","","","",""
"Often","2017","Bremen","Other degree","","","",""
"Often","2017","Bremen","no degree/no degree yet","","","",""
"Often","2017","North Rhine-Westphalia","lower secondary degree","60","0.0379794120238031","0.0275323563678505","0.0484264676797557"
"Often","2017","North Rhine-Westphalia","secondary school degree","31","0.0214552597092588","0.0131491422776671","0.0297613771408505"
"Often","2017","North Rhine-Westphalia","college entrance qualification","38","0.0134544103889892","0.00820732037275826","0.0187015004052202"
"Often","2017","North Rhine-Westphalia","Other degree","95","0.101385951077989","0.0839786039166355","0.118793298239343"
"Often","2017","North Rhine-Westphalia","no degree/no degree yet","74","0.0991623957129394","0.0755216776210488","0.12280311380483"
"Often","2017","Hesse","lower secondary degree","","","",""
"Often","2017","Hesse","secondary school degree","","","",""
"Often","2017","Hesse","college entrance qualification","","","",""
"Often","2017","Hesse","Other degree","34","0.0410236929448596","0.0221220644724968","0.0599253214172224"
"Often","2017","Hesse","no degree/no degree yet","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","Other degree","30","0.0922310917951788","0.0615198605415276","0.12294232304883"
"Often","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Often","2017","Baden-Württemberg","lower secondary degree","","","",""
"Often","2017","Baden-Württemberg","secondary school degree","","","",""
"Often","2017","Baden-Württemberg","college entrance qualification","","","",""
"Often","2017","Baden-Württemberg","Other degree","","","",""
"Often","2017","Baden-Württemberg","no degree/no degree yet","","","",""
"Often","2017","Bavaria","lower secondary degree","41","0.0293959788764245","0.0198745978077986","0.0389173599450504"
"Often","2017","Bavaria","secondary school degree","","","",""
"Often","2017","Bavaria","college entrance qualification","","","",""
"Often","2017","Bavaria","Other degree","42","0.0532940823490276","0.0375105090032857","0.0690776556947695"
"Often","2017","Bavaria","no degree/no degree yet","","","",""
"Often","2017","Berlin","lower secondary degree","","","",""
"Often","2017","Berlin","secondary school degree","","","",""
"Often","2017","Berlin","college entrance qualification","","","",""
"Often","2017","Berlin","Other degree","","","",""
"Often","2017","Berlin","no degree/no degree yet","","","",""
"Often","2017","Brandenburg","lower secondary degree","","","",""
"Often","2017","Brandenburg","secondary school degree","","","",""
"Often","2017","Brandenburg","college entrance qualification","","","",""
"Often","2017","Brandenburg","Other degree","","","",""
"Often","2017","Brandenburg","no degree/no degree yet","","","",""
"Often","2017","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Often","2017","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Often","2017","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Often","2017","Mecklenburg-Western Pomerania","Other degree","","","",""
"Often","2017","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Often","2017","Saxony","lower secondary degree","","","",""
"Often","2017","Saxony","secondary school degree","","","",""
"Often","2017","Saxony","college entrance qualification","","","",""
"Often","2017","Saxony","Other degree","","","",""
"Often","2017","Saxony","no degree/no degree yet","","","",""
"Often","2017","Saxony-Anhalt","lower secondary degree","","","",""
"Often","2017","Saxony-Anhalt","secondary school degree","","","",""
"Often","2017","Saxony-Anhalt","college entrance qualification","","","",""
"Often","2017","Saxony-Anhalt","Other degree","","","",""
"Often","2017","Saxony-Anhalt","no degree/no degree yet","","","",""
"Often","2017","Thuringia","lower secondary degree","","","",""
"Often","2017","Thuringia","secondary school degree","","","",""
"Often","2017","Thuringia","college entrance qualification","","","",""
"Often","2017","Thuringia","Other degree","","","",""
"Often","2017","Thuringia","no degree/no degree yet","","","",""
"Sometimes","2017","Schleswig-Holstein","lower secondary degree","","","",""
"Sometimes","2017","Schleswig-Holstein","secondary school degree","","","",""
"Sometimes","2017","Schleswig-Holstein","college entrance qualification","","","",""
"Sometimes","2017","Schleswig-Holstein","Other degree","","","",""
"Sometimes","2017","Schleswig-Holstein","no degree/no degree yet","","","",""
"Sometimes","2017","Hamburg","lower secondary degree","","","",""
"Sometimes","2017","Hamburg","secondary school degree","","","",""
"Sometimes","2017","Hamburg","college entrance qualification","","","",""
"Sometimes","2017","Hamburg","Other degree","","","",""
"Sometimes","2017","Hamburg","no degree/no degree yet","","","",""
"Sometimes","2017","Lower Saxony","lower secondary degree","71","0.110773555043439","0.0860490846135957","0.135498025473283"
"Sometimes","2017","Lower Saxony","secondary school degree","79","0.0868090602270759","0.0673108316495898","0.106307288804562"
"Sometimes","2017","Lower Saxony","college entrance qualification","58","0.0758534403857773","0.0574141770168571","0.0942927037546976"
"Sometimes","2017","Lower Saxony","Other degree","102","0.114683292857131","0.0857838774406646","0.143582708273597"
"Sometimes","2017","Lower Saxony","no degree/no degree yet","49","0.115590836549942","0.0770221856524234","0.15415948744746"
"Sometimes","2017","Bremen","lower secondary degree","","","",""
"Sometimes","2017","Bremen","secondary school degree","","","",""
"Sometimes","2017","Bremen","college entrance qualification","","","",""
"Sometimes","2017","Bremen","Other degree","","","",""
"Sometimes","2017","Bremen","no degree/no degree yet","","","",""
"Sometimes","2017","North Rhine-Westphalia","lower secondary degree","150","0.115349982123417","0.0978908714567119","0.132809092790122"
"Sometimes","2017","North Rhine-Westphalia","secondary school degree","101","0.0967134330685723","0.0797701716658615","0.113656694471283"
"Sometimes","2017","North Rhine-Westphalia","college entrance qualification","134","0.0699914808093538","0.0583718145537996","0.081611147064908"
"Sometimes","2017","North Rhine-Westphalia","Other degree","205","0.166477517909974","0.144994585892687","0.187960449927261"
"Sometimes","2017","North Rhine-Westphalia","no degree/no degree yet","130","0.202112813207743","0.170349077455783","0.233876548959702"
"Sometimes","2017","Hesse","lower secondary degree","47","0.12157704165234","0.0872913431145002","0.155862740190179"
"Sometimes","2017","Hesse","secondary school degree","43","0.0921859906617795","0.0651862433235043","0.119185738000055"
"Sometimes","2017","Hesse","college entrance qualification","41","0.063323229455835","0.043852274244998","0.082794184666672"
"Sometimes","2017","Hesse","Other degree","78","0.198831310229592","0.160796410232246","0.236866210226938"
"Sometimes","2017","Hesse","no degree/no degree yet","47","0.208992109963847","0.158490668950716","0.259493550976978"
"Sometimes","2017","Rhineland-Palatinate,Saarland","lower secondary degree","56","0.131104341204078","0.100878897546222","0.161329784861933"
"Sometimes","2017","Rhineland-Palatinate,Saarland","secondary school degree","30","0.108374814748069","0.0739373422047776","0.14281228729136"
"Sometimes","2017","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Sometimes","2017","Rhineland-Palatinate,Saarland","Other degree","68","0.1657522604557","0.126283984984266","0.205220535927135"
"Sometimes","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Sometimes","2017","Baden-Württemberg","lower secondary degree","74","0.132283993367648","0.106931044178518","0.157636942556778"
"Sometimes","2017","Baden-Württemberg","secondary school degree","61","0.0718469591746545","0.0533162231621047","0.0903776951872043"
"Sometimes","2017","Baden-Württemberg","college entrance qualification","71","0.0741940192997976","0.0579174503547734","0.0904705882448218"
"Sometimes","2017","Baden-Württemberg","Other degree","103","0.109352464619739","0.0835737584310401","0.135131170808438"
"Sometimes","2017","Baden-Württemberg","no degree/no degree yet","37","0.177281633922855","0.122249076435812","0.232314191409898"
"Sometimes","2017","Bavaria","lower secondary degree","137","0.13022066314733","0.111250134435095","0.149191191859566"
"Sometimes","2017","Bavaria","secondary school degree","76","0.0683713042001772","0.0531130412944109","0.0836295671059436"
"Sometimes","2017","Bavaria","college entrance qualification","78","0.076593852030028","0.0608058134622999","0.0923818905977562"
"Sometimes","2017","Bavaria","Other degree","127","0.165973806011783","0.139830054058794","0.192117557964771"
"Sometimes","2017","Bavaria","no degree/no degree yet","53","0.133146136005134","0.0940452750209981","0.172246996989271"
"Sometimes","2017","Berlin","lower secondary degree","","","",""
"Sometimes","2017","Berlin","secondary school degree","30","0.114018559671734","0.0767239490854708","0.151313170257997"
"Sometimes","2017","Berlin","college entrance qualification","36","0.103264926027977","0.0734808314587014","0.133049020597252"
"Sometimes","2017","Berlin","Other degree","","","",""
"Sometimes","2017","Berlin","no degree/no degree yet","","","",""
"Sometimes","2017","Brandenburg","lower secondary degree","35","0.198054958695821","0.143096117178171","0.25301380021347"
"Sometimes","2017","Brandenburg","secondary school degree","46","0.111711655391963","0.0822777439868346","0.141145566797092"
"Sometimes","2017","Brandenburg","college entrance qualification","36","0.145957898740539","0.103529102138574","0.188386695342504"
"Sometimes","2017","Brandenburg","Other degree","","","",""
"Sometimes","2017","Brandenburg","no degree/no degree yet","","","",""
"Sometimes","2017","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Sometimes","2017","Mecklenburg-Western Pomerania","secondary school degree","34","0.130447311844023","0.0914144322032569","0.16948019148479"
"Sometimes","2017","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Sometimes","2017","Mecklenburg-Western Pomerania","Other degree","","","",""
"Sometimes","2017","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Sometimes","2017","Saxony","lower secondary degree","40","0.145819290104765","0.104773247600225","0.186865332609304"
"Sometimes","2017","Saxony","secondary school degree","78","0.089495514800187","0.0696899001287997","0.109301129471574"
"Sometimes","2017","Saxony","college entrance qualification","41","0.0989571228974175","0.0712445454010951","0.12666970039374"
"Sometimes","2017","Saxony","Other degree","","","",""
"Sometimes","2017","Saxony","no degree/no degree yet","","","",""
"Sometimes","2017","Saxony-Anhalt","lower secondary degree","","","",""
"Sometimes","2017","Saxony-Anhalt","secondary school degree","33","0.0913584613750775","0.0639341428503929","0.118782779899762"
"Sometimes","2017","Saxony-Anhalt","college entrance qualification","","","",""
"Sometimes","2017","Saxony-Anhalt","Other degree","","","",""
"Sometimes","2017","Saxony-Anhalt","no degree/no degree yet","","","",""
"Sometimes","2017","Thuringia","lower secondary degree","33","0.167342057399588","0.116118601712638","0.218565513086538"
"Sometimes","2017","Thuringia","secondary school degree","50","0.0851620805034976","0.0592284513838542","0.111095709623141"
"Sometimes","2017","Thuringia","college entrance qualification","","","",""
"Sometimes","2017","Thuringia","Other degree","","","",""
"Sometimes","2017","Thuringia","no degree/no degree yet","","","",""
"Rarely ","2017","Schleswig-Holstein","lower secondary degree","89","0.339765464241319","0.278688022765178","0.400842905717459"
"Rarely ","2017","Schleswig-Holstein","secondary school degree","84","0.251237099089692","0.199881611871864","0.302592586307521"
"Rarely ","2017","Schleswig-Holstein","college entrance qualification","67","0.23913937499869","0.188540033230279","0.289738716767101"
"Rarely ","2017","Schleswig-Holstein","Other degree","39","0.402100388235176","0.322837333521607","0.481363442948745"
"Rarely ","2017","Schleswig-Holstein","no degree/no degree yet","","","",""
