"plj0589","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Often","2018","35-65 y.","secondary school degree","","","",""
"Often","2018","35-65 y.","college entrance qualification","","","",""
"Often","2018","35-65 y.","Other degree","","","",""
"Often","2018","35-65 y.","no degree/no degree yet","","","",""
"Often","2018","66 and older","lower secondary degree","","","",""
"Often","2018","66 and older","secondary school degree","","","",""
"Often","2018","66 and older","college entrance qualification","","","",""
"Often","2018","66 and older","Other degree","","","",""
"Often","2018","66 and older","no degree/no degree yet","","","",""
"Sometimes","2018","16-34 y.","lower secondary degree","","","",""
"Sometimes","2018","16-34 y.","secondary school degree","","","",""
"Sometimes","2018","16-34 y.","college entrance qualification","","","",""
"Sometimes","2018","16-34 y.","Other degree","","","",""
"Sometimes","2018","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2018","35-65 y.","lower secondary degree","","","",""
"Sometimes","2018","35-65 y.","secondary school degree","","","",""
"Sometimes","2018","35-65 y.","college entrance qualification","","","",""
"Sometimes","2018","35-65 y.","Other degree","","","",""
"Sometimes","2018","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2018","66 and older","lower secondary degree","","","",""
"Sometimes","2018","66 and older","secondary school degree","","","",""
"Sometimes","2018","66 and older","college entrance qualification","","","",""
"Sometimes","2018","66 and older","Other degree","","","",""
"Sometimes","2018","66 and older","no degree/no degree yet","","","",""
"Rarely ","2018","16-34 y.","lower secondary degree","","","",""
"Rarely ","2018","16-34 y.","secondary school degree","","","",""
"Rarely ","2018","16-34 y.","college entrance qualification","","","",""
"Rarely ","2018","16-34 y.","Other degree","","","",""
"Rarely ","2018","16-34 y.","no degree/no degree yet","","","",""
"Rarely ","2018","35-65 y.","lower secondary degree","","","",""
"Rarely ","2018","35-65 y.","secondary school degree","","","",""
"Rarely ","2018","35-65 y.","college entrance qualification","","","",""
"Rarely ","2018","35-65 y.","Other degree","","","",""
"Rarely ","2018","35-65 y.","no degree/no degree yet","","","",""
"Rarely ","2018","66 and older","lower secondary degree","","","",""
"Rarely ","2018","66 and older","secondary school degree","","","",""
"Rarely ","2018","66 and older","college entrance qualification","","","",""
"Rarely ","2018","66 and older","Other degree","","","",""
"Rarely ","2018","66 and older","no degree/no degree yet","","","",""
"Never","2018","16-34 y.","lower secondary degree","","","",""
"Never","2018","16-34 y.","secondary school degree","","","",""
"Never","2018","16-34 y.","college entrance qualification","","","",""
"Never","2018","16-34 y.","Other degree","53","0.477746823628973","0.386453583727669","0.569040063530278"
"Never","2018","16-34 y.","no degree/no degree yet","44","0.476413609447318","0.378524507235711","0.574302711658926"
"Never","2018","35-65 y.","lower secondary degree","","","",""
"Never","2018","35-65 y.","secondary school degree","","","",""
"Never","2018","35-65 y.","college entrance qualification","","","",""
"Never","2018","35-65 y.","Other degree","31","0.520121493277328","0.400494623355663","0.639748363198993"
"Never","2018","35-65 y.","no degree/no degree yet","","","",""
"Never","2018","66 and older","lower secondary degree","","","",""
"Never","2018","66 and older","secondary school degree","","","",""
"Never","2018","66 and older","college entrance qualification","","","",""
"Never","2018","66 and older","Other degree","","","",""
"Never","2018","66 and older","no degree/no degree yet","","","",""
"Very often","2019","16-34 y.","lower secondary degree","","","",""
"Very often","2019","16-34 y.","secondary school degree","","","",""
"Very often","2019","16-34 y.","college entrance qualification","","","",""
"Very often","2019","16-34 y.","Other degree","","","",""
"Very often","2019","16-34 y.","no degree/no degree yet","","","",""
"Very often","2019","35-65 y.","lower secondary degree","","","",""
"Very often","2019","35-65 y.","secondary school degree","","","",""
"Very often","2019","35-65 y.","college entrance qualification","","","",""
"Very often","2019","35-65 y.","Other degree","","","",""
"Very often","2019","35-65 y.","no degree/no degree yet","","","",""
"Very often","2019","66 and older","lower secondary degree","","","",""
"Very often","2019","66 and older","secondary school degree","","","",""
"Very often","2019","66 and older","college entrance qualification","","","",""
"Very often","2019","66 and older","Other degree","","","",""
"Very often","2019","66 and older","no degree/no degree yet","","","",""
"Often","2019","16-34 y.","lower secondary degree","","","",""
"Often","2019","16-34 y.","secondary school degree","","","",""
"Often","2019","16-34 y.","college entrance qualification","","","",""
"Often","2019","16-34 y.","Other degree","","","",""
"Often","2019","16-34 y.","no degree/no degree yet","","","",""
"Often","2019","35-65 y.","lower secondary degree","","","",""
"Often","2019","35-65 y.","secondary school degree","","","",""
"Often","2019","35-65 y.","college entrance qualification","","","",""
"Often","2019","35-65 y.","Other degree","","","",""
"Often","2019","35-65 y.","no degree/no degree yet","","","",""
"Often","2019","66 and older","lower secondary degree","","","",""
"Often","2019","66 and older","secondary school degree","","","",""
"Often","2019","66 and older","college entrance qualification","","","",""
"Often","2019","66 and older","Other degree","","","",""
"Often","2019","66 and older","no degree/no degree yet","","","",""
"Sometimes","2019","16-34 y.","lower secondary degree","","","",""
"Sometimes","2019","16-34 y.","secondary school degree","","","",""
"Sometimes","2019","16-34 y.","college entrance qualification","","","",""
"Sometimes","2019","16-34 y.","Other degree","","","",""
"Sometimes","2019","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2019","35-65 y.","lower secondary degree","","","",""
"Sometimes","2019","35-65 y.","secondary school degree","","","",""
"Sometimes","2019","35-65 y.","college entrance qualification","","","",""
"Sometimes","2019","35-65 y.","Other degree","","","",""
"Sometimes","2019","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2019","66 and older","lower secondary degree","","","",""
"Sometimes","2019","66 and older","secondary school degree","","","",""
"Sometimes","2019","66 and older","college entrance qualification","","","",""
"Sometimes","2019","66 and older","Other degree","","","",""
"Sometimes","2019","66 and older","no degree/no degree yet","","","",""
"Rarely ","2019","16-34 y.","lower secondary degree","","","",""
"Rarely ","2019","16-34 y.","secondary school degree","","","",""
"Rarely ","2019","16-34 y.","college entrance qualification","","","",""
"Rarely ","2019","16-34 y.","Other degree","","","",""
"Rarely ","2019","16-34 y.","no degree/no degree yet","","","",""
"Rarely ","2019","35-65 y.","lower secondary degree","","","",""
"Rarely ","2019","35-65 y.","secondary school degree","","","",""
"Rarely ","2019","35-65 y.","college entrance qualification","","","",""
"Rarely ","2019","35-65 y.","Other degree","","","",""
"Rarely ","2019","35-65 y.","no degree/no degree yet","","","",""
"Rarely ","2019","66 and older","lower secondary degree","","","",""
"Rarely ","2019","66 and older","secondary school degree","","","",""
"Rarely ","2019","66 and older","college entrance qualification","","","",""
"Rarely ","2019","66 and older","Other degree","","","",""
"Rarely ","2019","66 and older","no degree/no degree yet","","","",""
"Never","2019","16-34 y.","lower secondary degree","","","",""
"Never","2019","16-34 y.","secondary school degree","","","",""
"Never","2019","16-34 y.","college entrance qualification","","","",""
"Never","2019","16-34 y.","Other degree","31","0.59867732999464","0.464151321650206","0.733203338339073"
"Never","2019","16-34 y.","no degree/no degree yet","33","0.514403203561427","0.389997014924639","0.638809392198215"
"Never","2019","35-65 y.","lower secondary degree","","","",""
"Never","2019","35-65 y.","secondary school degree","","","",""
"Never","2019","35-65 y.","college entrance qualification","","","",""
"Never","2019","35-65 y.","Other degree","","","",""
"Never","2019","35-65 y.","no degree/no degree yet","","","",""
"Never","2019","66 and older","lower secondary degree","","","",""
"Never","2019","66 and older","secondary school degree","","","",""
"Never","2019","66 and older","college entrance qualification","","","",""
"Never","2019","66 and older","Other degree","","","",""
"Never","2019","66 and older","no degree/no degree yet","","","",""
