"plj0589","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2017","no migration background","higher education","3425","0.674780258008549","0.661884211821961","0.687676304195136","5"
"Never","2017","direct migration background","in school","27","","","","5"
"Never","2017","direct migration background","inadequately","565","0.361868925030488","0.337049173065872","0.386688676995104","5"
"Often","2017","no migration background","in school","8","","","","2"
"Often","2017","no migration background","inadequately","31","0.189732162782589","0.130442602559992","0.249021723005185","2"
"Often","2017","no migration background","general elemantary","106","0.0618534450108172","0.0504226649578986","0.0732842250637359","2"
"Often","2017","no migration background","middle vocational","356","0.0333158155601892","0.0297701643906452","0.0368614667297333","2"
"Often","2017","no migration background","vocational + Abi","42","0.0329672191138482","0.0237483456065705","0.042186092621126","2"
"Often","2017","no migration background","higher vocational","19","","","","2"
"Often","2017","no migration background","higher education","78","0.017033570711409","0.013471445860611","0.020595695562207","2"
"Often","2017","direct migration background","in school","1","","","","2"
"Often","2017","direct migration background","inadequately","199","0.127685291391705","0.110447807289138","0.144922775494272","2"
"Often","2017","direct migration background","general elemantary","127","0.0964601368428104","0.0804550552301225","0.112465218455498","2"
"Often","2017","direct migration background","middle vocational","124","0.0509730418013372","0.0412901335689761","0.0606559500336982","2"
"Often","2017","direct migration background","higher vocational","2","","","","2"
"Often","2017","direct migration background","higher education","114","0.0461104425138486","0.0359571404560927","0.0562637445716045","2"
"Often","2017","indirect migration background","in school","5","","","","2"
"Often","2017","indirect migration background","inadequately","3","","","","2"
"Often","2017","indirect migration background","general elemantary","19","","","","2"
"Often","2017","indirect migration background","middle vocational","36","0.0474499155339974","0.0319316888909178","0.0629681421770769","2"
"Often","2017","indirect migration background","vocational + Abi","4","","","","2"
"Often","2017","indirect migration background","higher vocational","4","","","","2"
"Often","2017","indirect migration background","higher education","5","","","","2"
"Often","2017","direct migration background","vocational + Abi","37","0.0592186346375313","0.0419659297344444","0.0764713395406182","2"
"Rarely ","2017","no migration background","in school","73","0.237209020371766","0.18825171947314","0.286166321270392","4"
"Rarely ","2017","no migration background","inadequately","44","0.258020332504177","0.19185714532452","0.324183519683834","4"
"Rarely ","2017","no migration background","general elemantary","475","0.278244100365398","0.256979034549218","0.299509166181578","4"
"Rarely ","2017","no migration background","middle vocational","2663","0.269904950746212","0.261134465905808","0.278675435586617","4"
"Rarely ","2017","no migration background","vocational + Abi","363","0.247509054958827","0.225226638562082","0.269791471355571","4"
"Rarely ","2017","no migration background","higher vocational","416","0.320562331614474","0.296045771893102","0.345078891335846","4"
"Rarely ","2017","no migration background","higher education","1214","0.23611123110101","0.224419997702527","0.247802464499492","4"
"Rarely ","2017","direct migration background","in school","13","","","","4"
"Rarely ","2017","direct migration background","inadequately","227","0.171629135341439","0.152154256700583","0.191104013982294","4"
"Rarely ","2017","direct migration background","general elemantary","309","0.26792721918314","0.243917015440999","0.291937422925281","4"
"Rarely ","2017","direct migration background","middle vocational","529","0.300139726447789","0.279962397317047","0.320317055578531","4"
"Rarely ","2017","direct migration background","vocational + Abi","202","0.314972202753079","0.281019538642773","0.348924866863386","4"
"Rarely ","2017","direct migration background","higher vocational","28","","","","4"
"Rarely ","2017","direct migration background","higher education","426","0.256185918095677","0.235052563538865","0.277319272652488","4"
"Rarely ","2017","indirect migration background","in school","16","","","","4"
"Rarely ","2017","indirect migration background","inadequately","16","","","","4"
"Rarely ","2017","indirect migration background","general elemantary","76","0.296384459183988","0.242895456448704","0.349873461919272","4"
"Rarely ","2017","indirect migration background","middle vocational","189","0.283824246959904","0.250915222195066","0.316733271724742","4"
"Rarely ","2017","indirect migration background","vocational + Abi","32","0.171848891417745","0.106999698402129","0.236698084433361","4"
"Rarely ","2017","indirect migration background","higher vocational","12","","","","4"
"Rarely ","2017","indirect migration background","higher education","73","0.273931278370284","0.222063386451587","0.32579917028898","4"
"Sometimes","2017","no migration background","in school","31","0.126932881208935","0.0886186622139843","0.165247100203885","3"
"Sometimes","2017","no migration background","inadequately","28","","","","3"
"Sometimes","2017","no migration background","general elemantary","240","0.14182380696787","0.125269104554617","0.158378509381123","3"
"Sometimes","2017","no migration background","middle vocational","947","0.098837140371838","0.0929406960343231","0.104733584709353","3"
"Sometimes","2017","no migration background","vocational + Abi","119","0.0967980682350332","0.0815314841284287","0.112064652341638","3"
"Sometimes","2017","no migration background","higher vocational","114","0.082996742958988","0.0685042053075481","0.0974892806104278","3"
"Sometimes","2017","direct migration background","higher vocational","12","","","","3"
"Sometimes","2017","direct migration background","higher education","259","0.127268432719389","0.111133791793924","0.143403073644853","3"
"Sometimes","2017","indirect migration background","middle vocational","81","0.115567641284595","0.0922314006043449","0.138903881964845","3"
"Sometimes","2017","direct migration background","general elemantary","283","0.180207695871764","0.159370038984806","0.201045352758722","3"
"Sometimes","2017","direct migration background","middle vocational","334","0.154415697057622","0.138507518930244","0.170323875185","3"
"Sometimes","2017","indirect migration background","inadequately","8","","","","3"
"Sometimes","2017","direct migration background","inadequately","335","0.275287184337891","0.252217438357619","0.298356930318163","3"
"Sometimes","2017","indirect migration background","vocational + Abi","10","","","","3"
"Sometimes","2017","no migration background","higher education","334","0.0668072672239495","0.0599336637789106","0.0736808706689884","3"
"Sometimes","2017","direct migration background","in school","10","","","","3"
"Sometimes","2017","direct migration background","vocational + Abi","103","0.121065497892246","0.0972218830163403","0.144909112768152","3"
"Sometimes","2017","indirect migration background","general elemantary","46","0.178458490318168","0.133609523924496","0.223307456711841","3"
"Sometimes","2017","indirect migration background","in school","8","","","","3"
"Sometimes","2017","indirect migration background","higher vocational","4","","","","3"
"Sometimes","2017","indirect migration background","higher education","19","","","","3"
"Very often","2017","no migration background","vocational + Abi","12","","","","1"
"Very often","2017","no migration background","higher vocational","5","","","","1"
"Very often","2017","no migration background","higher education","18","","","","1"
"Very often","2017","direct migration background","in school","1","","","","1"
"Very often","2017","no migration background","in school","1","","","","1"
"Very often","2017","no migration background","inadequately","4","","","","1"
"Very often","2017","no migration background","general elemantary","28","","","","1"
"Very often","2017","no migration background","middle vocational","102","0.0116095772265106","0.00949316168618045","0.0137259927668407","1"
"Very often","2017","direct migration background","inadequately","114","0.0635294638984774","0.0509314669404788","0.0761274608564759","1"
"Very often","2017","direct migration background","general elemantary","53","0.025007855273381","0.0165424241754744","0.0334732863712875","1"
"Very often","2017","direct migration background","middle vocational","54","0.0149228249671094","0.00958509109974253","0.0202605588344763","1"
"Very often","2017","direct migration background","vocational + Abi","18","","","","1"
"Very often","2017","direct migration background","higher vocational","3","","","","1"
"Very often","2017","direct migration background","higher education","41","0.0101927300267444","0.00533001079569967","0.0150554492577891","1"
"Very often","2017","indirect migration background","in school","","","","","1"
"Very often","2017","indirect migration background","inadequately","2","","","","1"
"Very often","2017","indirect migration background","middle vocational","11","","","","1"
"Very often","2017","indirect migration background","general elemantary","7","","","","1"
"Very often","2017","indirect migration background","vocational + Abi","","","","","1"
"Very often","2017","indirect migration background","higher education","1","","","","1"
"Very often","2017","indirect migration background","higher vocational","","","","","1"
"Never","2018","no migration background","in school","","","","","5"
"Never","2018","no migration background","inadequately","","","","","5"
"Never","2018","no migration background","general elemantary","","","","","5"
"Never","2018","no migration background","middle vocational","","","","","5"
"Never","2018","no migration background","vocational + Abi","","","","","5"
"Never","2018","no migration background","higher vocational","","","","","5"
"Never","2018","no migration background","higher education","","","","","5"
"Never","2018","direct migration background","in school","3","","","","5"
"Never","2018","direct migration background","middle vocational","20","","","","5"
"Never","2018","direct migration background","vocational + Abi","4","","","","5"
"Never","2018","direct migration background","higher vocational","","","","","5"
"Never","2018","direct migration background","higher education","24","","","","5"
"Never","2018","indirect migration background","in school","","","","","5"
"Never","2018","indirect migration background","inadequately","","","","","5"
"Never","2018","indirect migration background","general elemantary","","","","","5"
"Never","2018","indirect migration background","middle vocational","","","","","5"
"Never","2018","indirect migration background","vocational + Abi","","","","","5"
"Never","2018","indirect migration background","higher vocational","","","","","5"
"Never","2018","indirect migration background","higher education","","","","","5"
"Never","2018","direct migration background","inadequately","65","0.411682325574258","0.336131128868853","0.487233522279662","5"
"Never","2018","direct migration background","general elemantary","50","0.478021460873103","0.379624765070521","0.576418156675684","5"
"Often","2018","no migration background","in school","","","","","2"
"Often","2018","no migration background","inadequately","","","","","2"
"Often","2018","no migration background","general elemantary","","","","","2"
"Often","2018","direct migration background","inadequately","18","","","","2"
"Often","2018","direct migration background","general elemantary","4","","","","2"
"Often","2018","direct migration background","middle vocational","8","","","","2"
"Often","2018","no migration background","middle vocational","","","","","2"
"Often","2018","no migration background","vocational + Abi","","","","","2"
"Often","2018","no migration background","higher vocational","","","","","2"
"Often","2018","no migration background","higher education","","","","","2"
"Often","2018","direct migration background","in school","","","","","2"
"Often","2018","direct migration background","vocational + Abi","","","","","2"
"Often","2018","direct migration background","higher vocational","","","","","2"
"Often","2018","direct migration background","higher education","6","","","","2"
"Often","2018","indirect migration background","in school","","","","","2"
"Often","2018","indirect migration background","inadequately","","","","","2"
"Often","2018","indirect migration background","general elemantary","","","","","2"
"Often","2018","indirect migration background","middle vocational","","","","","2"
"Often","2018","indirect migration background","vocational + Abi","","","","","2"
"Often","2018","indirect migration background","higher education","","","","","2"
"Often","2018","indirect migration background","higher vocational","","","","","2"
"Rarely ","2018","no migration background","in school","","","","","4"
"Rarely ","2018","no migration background","vocational + Abi","","","","","4"
"Rarely ","2018","no migration background","higher vocational","","","","","4"
"Rarely ","2018","no migration background","higher education","","","","","4"
"Rarely ","2018","direct migration background","in school","3","","","","4"
"Rarely ","2018","direct migration background","inadequately","27","","","","4"
"Rarely ","2018","direct migration background","higher vocational","","","","","4"
"Rarely ","2018","direct migration background","higher education","10","","","","4"
"Rarely ","2018","indirect migration background","in school","","","","","4"
"Rarely ","2018","indirect migration background","inadequately","","","","","4"
"Rarely ","2018","indirect migration background","general elemantary","","","","","4"
"Rarely ","2018","indirect migration background","higher education","","","","","4"
"Rarely ","2018","direct migration background","general elemantary","17","","","","4"
"Rarely ","2018","direct migration background","middle vocational","12","","","","4"
"Rarely ","2018","no migration background","inadequately","","","","","4"
"Rarely ","2018","no migration background","general elemantary","","","","","4"
"Rarely ","2018","no migration background","middle vocational","","","","","4"
"Rarely ","2018","direct migration background","vocational + Abi","1","","","","4"
"Rarely ","2018","indirect migration background","middle vocational","","","","","4"
"Rarely ","2018","indirect migration background","vocational + Abi","","","","","4"
"Rarely ","2018","indirect migration background","higher vocational","","","","","4"
"Sometimes","2018","no migration background","in school","","","","","3"
"Sometimes","2018","no migration background","inadequately","","","","","3"
"Sometimes","2018","no migration background","general elemantary","","","","","3"
"Sometimes","2018","no migration background","middle vocational","","","","","3"
"Sometimes","2018","no migration background","vocational + Abi","","","","","3"
"Sometimes","2018","no migration background","higher vocational","","","","","3"
"Sometimes","2018","direct migration background","higher vocational","","","","","3"
"Sometimes","2018","direct migration background","higher education","7","","","","3"
"Sometimes","2018","indirect migration background","higher education","","","","","3"
"Sometimes","2018","direct migration background","in school","2","","","","3"
"Sometimes","2018","indirect migration background","vocational + Abi","","","","","3"
"Sometimes","2018","no migration background","higher education","","","","","3"
"Sometimes","2018","direct migration background","inadequately","43","0.264412688244755","0.196708965508029","0.332116410981481","3"
"Sometimes","2018","direct migration background","general elemantary","17","","","","3"
"Sometimes","2018","direct migration background","middle vocational","17","","","","3"
"Sometimes","2018","direct migration background","vocational + Abi","","","","","3"
"Sometimes","2018","indirect migration background","in school","","","","","3"
"Sometimes","2018","indirect migration background","inadequately","","","","","3"
"Sometimes","2018","indirect migration background","general elemantary","","","","","3"
"Sometimes","2018","indirect migration background","middle vocational","","","","","3"
"Sometimes","2018","indirect migration background","higher vocational","","","","","3"
"Very often","2018","no migration background","in school","","","","","1"
"Very often","2018","no migration background","inadequately","","","","","1"
"Very often","2018","no migration background","general elemantary","","","","","1"
"Very often","2018","no migration background","middle vocational","","","","","1"
"Very often","2018","no migration background","vocational + Abi","","","","","1"
"Very often","2018","no migration background","higher vocational","","","","","1"
"Very often","2018","no migration background","higher education","","","","","1"
"Very often","2018","direct migration background","in school","","","","","1"
"Very often","2018","direct migration background","inadequately","10","","","","1"
"Very often","2018","direct migration background","general elemantary","11","","","","1"
"Very often","2018","direct migration background","middle vocational","2","","","","1"
"Very often","2018","direct migration background","vocational + Abi","1","","","","1"
"Very often","2018","direct migration background","higher vocational","","","","","1"
"Very often","2018","direct migration background","higher education","2","","","","1"
"Very often","2018","indirect migration background","in school","","","","","1"
"Very often","2018","indirect migration background","inadequately","","","","","1"
"Very often","2018","indirect migration background","higher vocational","","","","","1"
"Very often","2018","indirect migration background","higher education","","","","","1"
"Very often","2018","indirect migration background","vocational + Abi","","","","","1"
"Very often","2018","indirect migration background","general elemantary","","","","","1"
"Very often","2018","indirect migration background","middle vocational","","","","","1"
"Never","2019","no migration background","in school","","","","","5"
"Never","2019","no migration background","inadequately","","","","","5"
"Never","2019","no migration background","general elemantary","","","","","5"
"Never","2019","no migration background","middle vocational","","","","","5"
"Never","2019","no migration background","vocational + Abi","","","","","5"
"Never","2019","no migration background","higher vocational","","","","","5"
"Never","2019","no migration background","higher education","","","","","5"
"Never","2019","direct migration background","in school","1","","","","5"
"Never","2019","direct migration background","inadequately","56","0.45465491038754","0.370029864533276","0.539279956241803","5"
"Never","2019","direct migration background","general elemantary","28","","","","5"
"Never","2019","direct migration background","middle vocational","19","","","","5"
"Never","2019","direct migration background","vocational + Abi","2","","","","5"
"Never","2019","direct migration background","higher vocational","","","","","5"
"Never","2019","direct migration background","higher education","10","","","","5"
"Never","2019","indirect migration background","in school","","","","","5"
"Never","2019","indirect migration background","inadequately","","","","","5"
"Never","2019","indirect migration background","general elemantary","","","","","5"
"Never","2019","indirect migration background","middle vocational","","","","","5"
"Never","2019","indirect migration background","vocational + Abi","","","","","5"
"Never","2019","indirect migration background","higher vocational","","","","","5"
"Never","2019","indirect migration background","higher education","","","","","5"
"Often","2019","no migration background","in school","","","","","2"
"Often","2019","no migration background","inadequately","","","","","2"
"Often","2019","no migration background","general elemantary","","","","","2"
"Often","2019","direct migration background","inadequately","13","","","","2"
"Often","2019","direct migration background","general elemantary","4","","","","2"
"Often","2019","direct migration background","middle vocational","1","","","","2"
"Often","2019","no migration background","middle vocational","","","","","2"
"Often","2019","no migration background","vocational + Abi","","","","","2"
"Often","2019","no migration background","higher vocational","","","","","2"
"Often","2019","no migration background","higher education","","","","","2"
"Often","2019","direct migration background","in school","","","","","2"
"Often","2019","direct migration background","vocational + Abi","","","","","2"
"Often","2019","direct migration background","higher vocational","","","","","2"
"Often","2019","direct migration background","higher education","1","","","","2"
"Often","2019","indirect migration background","in school","","","","","2"
"Often","2019","indirect migration background","inadequately","","","","","2"
"Often","2019","indirect migration background","general elemantary","","","","","2"
"Often","2019","indirect migration background","middle vocational","","","","","2"
"Often","2019","indirect migration background","vocational + Abi","","","","","2"
"Often","2019","indirect migration background","higher education","","","","","2"
"Often","2019","indirect migration background","higher vocational","","","","","2"
"Rarely ","2019","no migration background","in school","","","","","4"
"Rarely ","2019","no migration background","vocational + Abi","","","","","4"
"Rarely ","2019","no migration background","higher vocational","","","","","4"
"Rarely ","2019","no migration background","higher education","","","","","4"
"Rarely ","2019","direct migration background","in school","1","","","","4"
"Rarely ","2019","direct migration background","inadequately","25","","","","4"
"Rarely ","2019","direct migration background","higher vocational","","","","","4"
"Rarely ","2019","direct migration background","higher education","8","","","","4"
"Rarely ","2019","indirect migration background","in school","","","","","4"
"Rarely ","2019","indirect migration background","inadequately","","","","","4"
"Rarely ","2019","indirect migration background","general elemantary","","","","","4"
"Rarely ","2019","direct migration background","middle vocational","5","","","","4"
"Rarely ","2019","direct migration background","vocational + Abi","","","","","4"
"Rarely ","2019","no migration background","inadequately","","","","","4"
"Rarely ","2019","no migration background","general elemantary","","","","","4"
"Rarely ","2019","no migration background","middle vocational","","","","","4"
"Rarely ","2019","indirect migration background","higher vocational","","","","","4"
"Rarely ","2019","indirect migration background","higher education","","","","","4"
"Rarely ","2019","direct migration background","general elemantary","9","","","","4"
"Rarely ","2019","indirect migration background","middle vocational","","","","","4"
"Rarely ","2019","indirect migration background","vocational + Abi","","","","","4"
"Sometimes","2019","no migration background","in school","","","","","3"
"Sometimes","2019","no migration background","inadequately","","","","","3"
"Sometimes","2019","no migration background","general elemantary","","","","","3"
"Sometimes","2019","no migration background","middle vocational","","","","","3"
"Sometimes","2019","no migration background","vocational + Abi","","","","","3"
"Sometimes","2019","no migration background","higher vocational","","","","","3"
"Sometimes","2019","direct migration background","middle vocational","7","","","","3"
"Sometimes","2019","no migration background","higher education","","","","","3"
"Sometimes","2019","direct migration background","in school","","","","","3"
"Sometimes","2019","direct migration background","inadequately","34","0.246195657730379","0.172982054322622","0.319409261138136","3"
"Sometimes","2019","direct migration background","general elemantary","9","","","","3"
"Sometimes","2019","direct migration background","vocational + Abi","","","","","3"
"Sometimes","2019","direct migration background","higher vocational","","","","","3"
"Sometimes","2019","direct migration background","higher education","7","","","","3"
"Sometimes","2019","indirect migration background","higher education","","","","","3"
"Sometimes","2019","indirect migration background","middle vocational","","","","","3"
"Sometimes","2019","indirect migration background","in school","","","","","3"
"Sometimes","2019","indirect migration background","inadequately","","","","","3"
"Sometimes","2019","indirect migration background","vocational + Abi","","","","","3"
"Sometimes","2019","indirect migration background","higher vocational","","","","","3"
"Sometimes","2019","indirect migration background","general elemantary","","","","","3"
"Very often","2019","no migration background","in school","","","","","1"
"Very often","2019","no migration background","inadequately","","","","","1"
"Very often","2019","no migration background","general elemantary","","","","","1"
"Very often","2019","no migration background","middle vocational","","","","","1"
"Very often","2019","no migration background","vocational + Abi","","","","","1"
"Very often","2019","no migration background","higher vocational","","","","","1"
"Very often","2019","no migration background","higher education","","","","","1"
"Very often","2019","direct migration background","in school","","","","","1"
"Very often","2019","direct migration background","inadequately","5","","","","1"
"Very often","2019","direct migration background","general elemantary","1","","","","1"
"Very often","2019","direct migration background","middle vocational","1","","","","1"
"Very often","2019","direct migration background","vocational + Abi","","","","","1"
"Very often","2019","direct migration background","higher vocational","","","","","1"
"Very often","2019","direct migration background","higher education","","","","","1"
"Very often","2019","indirect migration background","in school","","","","","1"
"Very often","2019","indirect migration background","inadequately","","","","","1"
"Very often","2019","indirect migration background","higher education","","","","","1"
"Very often","2019","indirect migration background","general elemantary","","","","","1"
"Very often","2019","indirect migration background","higher vocational","","","","","1"
"Very often","2019","indirect migration background","middle vocational","","","","","1"
"Very often","2019","indirect migration background","vocational + Abi","","","","","1"
