"plj0589","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Sometimes","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","college entrance qualification","1-pers.-HH","","","",""
"Sometimes","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2015","college entrance qualification","Single parent ","","","",""
"Sometimes","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Sometimes","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","Other degree","1-pers.-HH","","","",""
"Sometimes","2015","Other degree","(Married) couple without C. ","","","",""
"Sometimes","2015","Other degree","Single parent ","","","",""
"Sometimes","2015","Other degree","Couple + C. LE 16 ","","","",""
"Sometimes","2015","Other degree","Couple + C. GT 16 ","","","",""
"Sometimes","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Sometimes","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Sometimes","2015","no degree/no degree yet","Single parent ","","","",""
"Sometimes","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Sometimes","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Sometimes","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely ","2015","lower secondary degree","1-pers.-HH","","","",""
"Rarely ","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely ","2015","lower secondary degree","Single parent ","","","",""
"Rarely ","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely ","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely ","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2015","secondary school degree","1-pers.-HH","","","",""
"Rarely ","2015","secondary school degree","(Married) couple without C. ","","","",""
"Rarely ","2015","secondary school degree","Single parent ","","","",""
"Rarely ","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely ","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely ","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2015","college entrance qualification","1-pers.-HH","","","",""
"Rarely ","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely ","2015","college entrance qualification","Single parent ","","","",""
"Rarely ","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely ","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely ","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely ","2015","Other degree","1-pers.-HH","","","",""
"Rarely ","2015","Other degree","(Married) couple without C. ","","","",""
"Rarely ","2015","Other degree","Single parent ","","","",""
"Rarely ","2015","Other degree","Couple + C. LE 16 ","","","",""
"Rarely ","2015","Other degree","Couple + C. GT 16 ","","","",""
"Rarely ","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely ","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely ","2015","no degree/no degree yet","Single parent ","","","",""
"Rarely ","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely ","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely ","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2015","lower secondary degree","1-pers.-HH","","","",""
"Never","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2015","lower secondary degree","Single parent ","","","",""
"Never","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2015","secondary school degree","1-pers.-HH","","","",""
"Never","2015","secondary school degree","(Married) couple without C. ","","","",""
"Never","2015","secondary school degree","Single parent ","","","",""
"Never","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2015","college entrance qualification","1-pers.-HH","","","",""
"Never","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2015","college entrance qualification","Single parent ","","","",""
"Never","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2015","Other degree","1-pers.-HH","","","",""
"Never","2015","Other degree","(Married) couple without C. ","","","",""
"Never","2015","Other degree","Single parent ","","","",""
"Never","2015","Other degree","Couple + C. LE 16 ","","","",""
"Never","2015","Other degree","Couple + C. GT 16 ","","","",""
"Never","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2015","no degree/no degree yet","Single parent ","","","",""
"Never","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very often","2016","lower secondary degree","1-pers.-HH","","","",""
"Very often","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2016","lower secondary degree","Single parent ","","","",""
"Very often","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2016","secondary school degree","1-pers.-HH","","","",""
"Very often","2016","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2016","secondary school degree","Single parent ","","","",""
"Very often","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2016","college entrance qualification","1-pers.-HH","","","",""
"Very often","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2016","college entrance qualification","Single parent ","","","",""
"Very often","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2016","Other degree","1-pers.-HH","48","0.0945327087826842","0.0694346417954972","0.119630775769871"
"Very often","2016","Other degree","(Married) couple without C. ","8","","",""
"Very often","2016","Other degree","Single parent ","11","","",""
"Very often","2016","Other degree","Couple + C. LE 16 ","54","0.0510357071819541","0.0370267461735286","0.0650446681903797"
"Very often","2016","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2016","Other degree","Couple + C. LE and GT 16","14","","",""
"Very often","2016","no degree/no degree yet","1-pers.-HH","38","0.134135226870735","0.0975317420741353","0.170738711667334"
"Very often","2016","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Very often","2016","no degree/no degree yet","Single parent ","13","","",""
"Very often","2016","no degree/no degree yet","Couple + C. LE 16 ","51","0.0711376370259127","0.052242994004461","0.0900322800473643"
"Very often","2016","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Very often","2016","no degree/no degree yet","Couple + C. LE and GT 16","9","","",""
"Often","2016","lower secondary degree","1-pers.-HH","1","","",""
"Often","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2016","lower secondary degree","Single parent ","","","",""
"Often","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2016","secondary school degree","1-pers.-HH","1","","",""
"Often","2016","secondary school degree","(Married) couple without C. ","","","",""
"Often","2016","secondary school degree","Single parent ","","","",""
"Often","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2016","college entrance qualification","1-pers.-HH","1","","",""
"Often","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2016","college entrance qualification","Single parent ","1","","",""
"Often","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2016","Other degree","1-pers.-HH","83","0.191954953532625","0.158169458429826","0.225740448635423"
"Often","2016","Other degree","(Married) couple without C. ","9","","",""
"Often","2016","Other degree","Single parent ","24","","",""
"Often","2016","Other degree","Couple + C. LE 16 ","104","0.12210986938553","0.101267869507338","0.142951869263722"
"Often","2016","Other degree","Couple + C. GT 16 ","4","","",""
"Often","2016","Other degree","Couple + C. LE and GT 16","23","","",""
"Often","2016","no degree/no degree yet","1-pers.-HH","68","0.252349491336359","0.205696820954042","0.299002161718676"
"Often","2016","no degree/no degree yet","(Married) couple without C. ","9","","",""
"Often","2016","no degree/no degree yet","Single parent ","19","","",""
"Often","2016","no degree/no degree yet","Couple + C. LE 16 ","94","0.136609156301326","0.111365229363984","0.161853083238668"
"Often","2016","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Often","2016","no degree/no degree yet","Couple + C. LE and GT 16","20","","",""
"Sometimes","2016","lower secondary degree","1-pers.-HH","2","","",""
"Sometimes","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2016","lower secondary degree","Single parent ","1","","",""
"Sometimes","2016","lower secondary degree","Couple + C. LE 16 ","1","","",""
"Sometimes","2016","lower secondary degree","Couple + C. GT 16 ","1","","",""
"Sometimes","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2016","secondary school degree","1-pers.-HH","1","","",""
"Sometimes","2016","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2016","secondary school degree","Single parent ","","","",""
"Sometimes","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2016","college entrance qualification","1-pers.-HH","1","","",""
"Sometimes","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2016","college entrance qualification","Single parent ","","","",""
"Sometimes","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Sometimes","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2016","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"Sometimes","2016","Other degree","1-pers.-HH","115","0.209656892828865","0.174736811451743","0.244576974205988"
"Sometimes","2016","Other degree","(Married) couple without C. ","21","","",""
"Sometimes","2016","Other degree","Single parent ","53","0.311063548690386","0.241880768521591","0.380246328859181"
"Sometimes","2016","Other degree","Couple + C. LE 16 ","220","0.244523106163854","0.217163208580209","0.271883003747499"
"Sometimes","2016","Other degree","Couple + C. GT 16 ","8","","",""
"Sometimes","2016","Other degree","Couple + C. LE and GT 16","28","","",""
"Sometimes","2016","no degree/no degree yet","1-pers.-HH","82","0.242107343547084","0.196099295825351","0.288115391268818"
"Sometimes","2016","no degree/no degree yet","(Married) couple without C. ","9","","",""
"Sometimes","2016","no degree/no degree yet","Single parent ","33","0.299131766655934","0.221606164554137","0.37665736875773"
"Sometimes","2016","no degree/no degree yet","Couple + C. LE 16 ","176","0.28810635139292","0.254817618375184","0.321395084410656"
"Sometimes","2016","no degree/no degree yet","Couple + C. GT 16 ","6","","",""
"Sometimes","2016","no degree/no degree yet","Couple + C. LE and GT 16","29","","",""
"Rarely ","2016","lower secondary degree","1-pers.-HH","","","",""
"Rarely ","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely ","2016","lower secondary degree","Single parent ","","","",""
"Rarely ","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely ","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely ","2016","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"Rarely ","2016","secondary school degree","1-pers.-HH","","","",""
"Rarely ","2016","secondary school degree","(Married) couple without C. ","","","",""
"Rarely ","2016","secondary school degree","Single parent ","","","",""
"Rarely ","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely ","2016","secondary school degree","Couple + C. GT 16 ","1","","",""
"Rarely ","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2016","college entrance qualification","1-pers.-HH","1","","",""
"Rarely ","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely ","2016","college entrance qualification","Single parent ","","","",""
"Rarely ","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely ","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely ","2016","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"Rarely ","2016","Other degree","1-pers.-HH","103","0.192369117980482","0.15855586335428","0.226182372606685"
"Rarely ","2016","Other degree","(Married) couple without C. ","15","","",""
"Rarely ","2016","Other degree","Single parent ","23","","",""
"Rarely ","2016","Other degree","Couple + C. LE 16 ","166","0.164332157090973","0.140742477307597","0.187921836874349"
"Rarely ","2016","Other degree","Couple + C. GT 16 ","10","","",""
"Rarely ","2016","Other degree","Couple + C. LE and GT 16","37","0.13408630043974","0.0874417759596345","0.180730824919845"
"Rarely ","2016","no degree/no degree yet","1-pers.-HH","59","0.171183806390405","0.130727481558355","0.211640131222456"
"Rarely ","2016","no degree/no degree yet","(Married) couple without C. ","8","","",""
"Rarely ","2016","no degree/no degree yet","Single parent ","18","","",""
"Rarely ","2016","no degree/no degree yet","Couple + C. LE 16 ","110","0.137132258884223","0.111847709271675","0.162416808496771"
"Rarely ","2016","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Rarely ","2016","no degree/no degree yet","Couple + C. LE and GT 16","30","0.144062304944864","0.0894807649629696","0.198643844926759"
"Never","2016","lower secondary degree","1-pers.-HH","4","","",""
"Never","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2016","lower secondary degree","Single parent ","1","","",""
"Never","2016","lower secondary degree","Couple + C. LE 16 ","2","","",""
"Never","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2016","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"Never","2016","secondary school degree","1-pers.-HH","2","","",""
"Never","2016","secondary school degree","(Married) couple without C. ","1","","",""
"Never","2016","secondary school degree","Single parent ","4","","",""
"Never","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2016","secondary school degree","Couple + C. GT 16 ","2","","",""
"Never","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2016","college entrance qualification","1-pers.-HH","1","","",""
"Never","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2016","college entrance qualification","Single parent ","1","","",""
"Never","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2016","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"Never","2016","Other degree","1-pers.-HH","173","0.311486326875344","0.271759066398563","0.351213587352124"
"Never","2016","Other degree","(Married) couple without C. ","32","0.380603541681715","0.277384600523216","0.483822482840215"
"Never","2016","Other degree","Single parent ","61","0.316855331630594","0.24732557347183","0.386385089789359"
"Never","2016","Other degree","Couple + C. LE 16 ","404","0.417999160177689","0.386601778487876","0.449396541867502"
"Never","2016","Other degree","Couple + C. GT 16 ","19","","",""
"Never","2016","Other degree","Couple + C. LE and GT 16","103","0.464004830816062","0.395737511541785","0.532272150090339"
"Never","2016","no degree/no degree yet","1-pers.-HH","86","0.200224131855416","0.157243941771238","0.243204321939595"
"Never","2016","no degree/no degree yet","(Married) couple without C. ","11","","",""
"Never","2016","no degree/no degree yet","Single parent ","51","0.34980870460618","0.269060741962853","0.430556667249508"
"Never","2016","no degree/no degree yet","Couple + C. LE 16 ","280","0.367014596395618","0.331586174583083","0.402443018208154"
"Never","2016","no degree/no degree yet","Couple + C. GT 16 ","10","","",""
"Never","2016","no degree/no degree yet","Couple + C. LE and GT 16","71","0.406428800540953","0.330084226405254","0.482773374676652"
"Very often","2017","lower secondary degree","1-pers.-HH","26","","",""
"Very often","2017","lower secondary degree","(Married) couple without C. ","15","","",""
"Very often","2017","lower secondary degree","Single parent ","12","","",""
"Very often","2017","lower secondary degree","Couple + C. LE 16 ","12","","",""
"Very often","2017","lower secondary degree","Couple + C. GT 16 ","6","","",""
"Very often","2017","lower secondary degree","Couple + C. LE and GT 16","4","","",""
"Very often","2017","secondary school degree","1-pers.-HH","30","0.0263258624508329","0.0165767218334633","0.0360750030682025"
"Very often","2017","secondary school degree","(Married) couple without C. ","8","","",""
"Very often","2017","secondary school degree","Single parent ","14","","",""
"Very often","2017","secondary school degree","Couple + C. LE 16 ","9","","",""
"Very often","2017","secondary school degree","Couple + C. GT 16 ","6","","",""
"Very often","2017","secondary school degree","Couple + C. LE and GT 16","4","","",""
"Very often","2017","college entrance qualification","1-pers.-HH","12","","",""
"Very often","2017","college entrance qualification","(Married) couple without C. ","2","","",""
"Very often","2017","college entrance qualification","Single parent ","12","","",""
"Very often","2017","college entrance qualification","Couple + C. LE 16 ","3","","",""
"Very often","2017","college entrance qualification","Couple + C. GT 16 ","6","","",""
"Very often","2017","college entrance qualification","Couple + C. LE and GT 16","4","","",""
"Very often","2017","Other degree","1-pers.-HH","32","0.0259185426682632","0.0136180642406886","0.0382190210958379"
"Very often","2017","Other degree","(Married) couple without C. ","20","","",""
"Very often","2017","Other degree","Single parent ","13","","",""
"Very often","2017","Other degree","Couple + C. LE 16 ","48","0.0224856331595207","0.0153234188707179","0.0296478474483234"
"Very often","2017","Other degree","Couple + C. GT 16 ","7","","",""
"Very often","2017","Other degree","Couple + C. LE and GT 16","10","","",""
"Very often","2017","no degree/no degree yet","1-pers.-HH","39","0.0321775591147883","0.0118669249168804","0.0524881933126961"
"Very often","2017","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Very often","2017","no degree/no degree yet","Single parent ","15","","",""
"Very often","2017","no degree/no degree yet","Couple + C. LE 16 ","27","","",""
"Very often","2017","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Very often","2017","no degree/no degree yet","Couple + C. LE and GT 16","12","","",""
"Often","2017","lower secondary degree","1-pers.-HH","70","0.0507732549138978","0.0383157704252145","0.063230739402581"
"Often","2017","lower secondary degree","(Married) couple without C. ","56","0.0276016546930915","0.0210280658612792","0.0341752435249037"
"Often","2017","lower secondary degree","Single parent ","44","0.0968504630160443","0.0699110407363518","0.123789885295737"
"Often","2017","lower secondary degree","Couple + C. LE 16 ","44","0.0450330673867758","0.0310837107605258","0.0589824240130257"
"Often","2017","lower secondary degree","Couple + C. GT 16 ","25","","",""
"Often","2017","lower secondary degree","Couple + C. LE and GT 16","24","","",""
"Often","2017","secondary school degree","1-pers.-HH","53","0.0498432622223293","0.0365916393136266","0.0630948851310319"
"Often","2017","secondary school degree","(Married) couple without C. ","55","0.0194719408582341","0.0140909143674156","0.0248529673490526"
"Often","2017","secondary school degree","Single parent ","54","0.0901596880504757","0.0687270899181285","0.111592286182823"
"Often","2017","secondary school degree","Couple + C. LE 16 ","39","0.0221379283277337","0.0149599256650104","0.0293159309904571"
"Often","2017","secondary school degree","Couple + C. GT 16 ","26","","",""
"Often","2017","secondary school degree","Couple + C. LE and GT 16","21","","",""
"Often","2017","college entrance qualification","1-pers.-HH","34","0.0264002005907588","0.017248853243432","0.0355515479380856"
"Often","2017","college entrance qualification","(Married) couple without C. ","30","0.0112696520697154","0.00695097299455722","0.0155883311448735"
"Often","2017","college entrance qualification","Single parent ","37","0.0585687896039145","0.0399953932816307","0.0771421859261983"
"Often","2017","college entrance qualification","Couple + C. LE 16 ","22","","",""
"Often","2017","college entrance qualification","Couple + C. GT 16 ","14","","",""
"Often","2017","college entrance qualification","Couple + C. LE and GT 16","17","","",""
"Often","2017","Other degree","1-pers.-HH","77","0.0939498947156832","0.0713636862263964","0.11653610320497"
"Often","2017","Other degree","(Married) couple without C. ","44","0.0551264404468942","0.0397745780380838","0.0704783028557046"
"Often","2017","Other degree","Single parent ","22","","",""
"Often","2017","Other degree","Couple + C. LE 16 ","112","0.0496725055693745","0.0391764080696228","0.0601686030691262"
"Often","2017","Other degree","Couple + C. GT 16 ","26","","",""
"Often","2017","Other degree","Couple + C. LE and GT 16","20","","",""
"Often","2017","no degree/no degree yet","1-pers.-HH","63","0.20529726520781","0.158809033409667","0.251785497005953"
"Often","2017","no degree/no degree yet","(Married) couple without C. ","13","","",""
"Often","2017","no degree/no degree yet","Single parent ","29","","",""
"Often","2017","no degree/no degree yet","Couple + C. LE 16 ","75","0.167821580658858","0.1378191051875","0.197824056130215"
"Often","2017","no degree/no degree yet","Couple + C. GT 16 ","13","","",""
"Often","2017","no degree/no degree yet","Couple + C. LE and GT 16","34","0.050908032158735","0.028894181905086","0.072921882412384"
"Sometimes","2017","lower secondary degree","1-pers.-HH","171","0.152966923603742","0.132541229656285","0.1733926175512"
"Sometimes","2017","lower secondary degree","(Married) couple without C. ","210","0.0995384116561593","0.0875257064287935","0.111551116883525"
"Sometimes","2017","lower secondary degree","Single parent ","85","0.190716129930861","0.154931069873269","0.226501189988454"
"Sometimes","2017","lower secondary degree","Couple + C. LE 16 ","116","0.125905640919629","0.103590686774944","0.148220595064314"
"Sometimes","2017","lower secondary degree","Couple + C. GT 16 ","81","0.113303613388268","0.0889740876825867","0.13763313909395"
"Sometimes","2017","lower secondary degree","Couple + C. LE and GT 16","44","0.114030822268596","0.0807790369862284","0.147282607550963"
"Sometimes","2017","secondary school degree","1-pers.-HH","129","0.115316811302828","0.0958673125588281","0.134766310046828"
"Sometimes","2017","secondary school degree","(Married) couple without C. ","171","0.0656113136595835","0.0559689468556334","0.0752536804635336"
"Sometimes","2017","secondary school degree","Single parent ","99","0.145228248205183","0.118862708657655","0.171593787752711"
"Sometimes","2017","secondary school degree","Couple + C. LE 16 ","135","0.0956918382157187","0.0813405132090815","0.110043163222356"
"Sometimes","2017","secondary school degree","Couple + C. GT 16 ","87","0.0868808244670346","0.0684997658266765","0.105261883107393"
"Sometimes","2017","secondary school degree","Couple + C. LE and GT 16","54","0.0621271907011016","0.0433228086389676","0.0809315727632356"
"Sometimes","2017","college entrance qualification","1-pers.-HH","117","0.0970306065618676","0.0801346775340015","0.113926535589734"
"Sometimes","2017","college entrance qualification","(Married) couple without C. ","139","0.0667334392485534","0.056523307349475","0.0769435711476319"
"Sometimes","2017","college entrance qualification","Single parent ","87","0.106301301560993","0.0819215789924288","0.130681024129558"
"Sometimes","2017","college entrance qualification","Couple + C. LE 16 ","150","0.0733924280557847","0.0622600912315162","0.0845247648800531"
"Sometimes","2017","college entrance qualification","Couple + C. GT 16 ","54","0.0587562166903691","0.043964572603617","0.0735478607771213"
"Sometimes","2017","college entrance qualification","Couple + C. LE and GT 16","46","0.0614651689320386","0.04252893584522","0.0804014020188571"
"Sometimes","2017","Other degree","1-pers.-HH","140","0.142999002310351","0.115898568447624","0.170099436173079"
"Sometimes","2017","Other degree","(Married) couple without C. ","109","0.125139868520331","0.102883136032647","0.147396601008015"
"Sometimes","2017","Other degree","Single parent ","39","0.151294193837908","0.10547959614249","0.197108791533327"
"Sometimes","2017","Other degree","Couple + C. LE 16 ","298","0.171658477155651","0.153441743050326","0.189875211260976"
"Sometimes","2017","Other degree","Couple + C. GT 16 ","66","0.146702081421473","0.110305276623562","0.183098886219384"
"Sometimes","2017","Other degree","Couple + C. LE and GT 16","71","0.229129267946583","0.187257271275144","0.271001264618023"
"Sometimes","2017","no degree/no degree yet","1-pers.-HH","67","0.240254173815793","0.191082077445932","0.289426270185654"
"Sometimes","2017","no degree/no degree yet","(Married) couple without C. ","37","0.150162065475175","0.0939239945545044","0.206400136395845"
"Sometimes","2017","no degree/no degree yet","Single parent ","42","0.159315982038728","0.112821043219903","0.205810920857553"
"Sometimes","2017","no degree/no degree yet","Couple + C. LE 16 ","143","0.207726229152596","0.175156940813544","0.240295517491648"
"Sometimes","2017","no degree/no degree yet","Couple + C. GT 16 ","39","0.190013982637645","0.137695787097689","0.242332178177601"
"Sometimes","2017","no degree/no degree yet","Couple + C. LE and GT 16","42","0.1395858550074","0.104878367155822","0.174293342858978"
"Rarely ","2017","lower secondary degree","1-pers.-HH","305","0.24065772070592","0.216400191690267","0.264915249721573"
"Rarely ","2017","lower secondary degree","(Married) couple without C. ","663","0.27729011433337","0.259327809499623","0.295252419167117"
"Rarely ","2017","lower secondary degree","Single parent ","115","0.219845736283036","0.182122680804016","0.257568791762055"
"Rarely ","2017","lower secondary degree","Couple + C. LE 16 ","240","0.287871706114842","0.257415706565056","0.318327705664628"
"Rarely ","2017","lower secondary degree","Couple + C. GT 16 ","176","0.297543266252819","0.262451183387312","0.332635349118326"
"Rarely ","2017","lower secondary degree","Couple + C. LE and GT 16","99","0.322465950063625","0.273566719293361","0.371365180833889"
"Rarely ","2017","secondary school degree","1-pers.-HH","292","0.303952339782373","0.275943801282062","0.331960878282683"
"Rarely ","2017","secondary school degree","(Married) couple without C. ","729","0.299561876210953","0.281723362967254","0.317400389454653"
"Rarely ","2017","secondary school degree","Single parent ","224","0.316371055904704","0.281569823307015","0.351172288502393"
"Rarely ","2017","secondary school degree","Couple + C. LE 16 ","434","0.280622499434087","0.258702729308598","0.302542269559576"
"Rarely ","2017","secondary school degree","Couple + C. GT 16 ","234","0.261440792924728","0.232764424162707","0.290117161686749"
"Rarely ","2017","secondary school degree","Couple + C. LE and GT 16","157","0.237865109278956","0.204696479588896","0.271033738969015"
"Rarely ","2017","college entrance qualification","1-pers.-HH","319","0.268657120688256","0.243355351765944","0.293958889610569"
"Rarely ","2017","college entrance qualification","(Married) couple without C. ","559","0.24472712194237","0.227137773909297","0.262316469975443"
"Rarely ","2017","college entrance qualification","Single parent ","149","0.216632650132002","0.184048335169719","0.249216965094285"
"Rarely ","2017","college entrance qualification","Couple + C. LE 16 ","460","0.193690025004497","0.176819933756232","0.210560116252761"
"Rarely ","2017","college entrance qualification","Couple + C. GT 16 ","256","0.266375741006563","0.238570756755924","0.294180725257201"
"Rarely ","2017","college entrance qualification","Couple + C. LE and GT 16","162","0.256014995441291","0.22160626520235","0.290423725680232"
"Rarely ","2017","Other degree","1-pers.-HH","160","0.249226371751395","0.215739808463966","0.282712935038824"
"Rarely ","2017","Other degree","(Married) couple without C. ","250","0.288256660332249","0.257788542455086","0.318724778209411"
"Rarely ","2017","Other degree","Single parent ","56","0.235226521443199","0.180998505838505","0.289454537047894"
"Rarely ","2017","Other degree","Couple + C. LE 16 ","406","0.254792242367879","0.233741619065412","0.275842865670346"
"Rarely ","2017","Other degree","Couple + C. GT 16 ","101","0.349803088378346","0.300742918305433","0.39886325845126"
"Rarely ","2017","Other degree","Couple + C. LE and GT 16","90","0.225497241608796","0.183860694190915","0.267133789026677"
"Rarely ","2017","no degree/no degree yet","1-pers.-HH","42","0.235553452856859","0.186714382220422","0.284392523493297"
"Rarely ","2017","no degree/no degree yet","(Married) couple without C. ","38","0.340269088579186","0.265679723996498","0.414858453161873"
"Rarely ","2017","no degree/no degree yet","Single parent ","48","0.227913995192014","0.174620040337839","0.281207950046189"
"Rarely ","2017","no degree/no degree yet","Couple + C. LE 16 ","105","0.199835577484034","0.167732180821253","0.231938974146815"
"Rarely ","2017","no degree/no degree yet","Couple + C. GT 16 ","45","0.179269711802904","0.128116264582751","0.230423159023058"
"Rarely ","2017","no degree/no degree yet","Couple + C. LE and GT 16","84","0.255816272312173","0.212119146519664","0.299513398104682"
"Never","2017","lower secondary degree","1-pers.-HH","621","0.532136844942338","0.503822992986353","0.560450696898323"
