"plj0014_v3","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2004","no migration background","vocational + Abi","893","1","1","1","1"
"Yes","2004","no migration background","higher vocational","1465","1","1","1","1"
"Yes","2004","no migration background","higher education","3887","0.997689544006946","0.996180785085216","0.999198302928677","1"
"Yes","2004","direct migration background","in school","47","0.632592728533436","0.51259080218342","0.752594654883452","1"
"Yes","2004","direct migration background","inadequately","32","0.228686070277251","0.162990859859951","0.294381280694551","1"
"Yes","2004","direct migration background","general elemantary","220","0.393459177063403","0.355006010956048","0.431912343170758","1"
"Yes","2004","direct migration background","middle vocational","519","0.527348495262021","0.495634643284212","0.55906234723983","1"
"No","2005","indirect migration background","higher education","27","","","","2"
"No","2005","indirect migration background","inadequately","6","","","","2"
"No","2005","indirect migration background","general elemantary","82","0.398585223839014","0.327454039233248","0.46971640844478","2"
"No","2005","indirect migration background","middle vocational","144","0.442730645178019","0.389855616660766","0.495605673695273","2"
"No","2005","indirect migration background","vocational + Abi","18","","","","2"
"No","2005","indirect migration background","higher vocational","20","","","","2"
"No","2005","direct migration background","middle vocational","396","0.471802441879086","0.438801074091191","0.50480380966698","2"
"No","2005","direct migration background","vocational + Abi","88","0.425886438816144","0.360095810727213","0.491677066905075","2"
"No","2005","direct migration background","higher vocational","42","0.437810521601876","0.353810355324456","0.521810687879295","2"
"No","2005","direct migration background","higher education","138","0.51702972862163","0.463991518599111","0.570067938644148","2"
"No","2005","indirect migration background","in school","27","","","","2"
"No","2005","no migration background","higher vocational","","","","","2"
"No","2005","no migration background","higher education","3","","","","2"
"No","2005","direct migration background","in school","12","","","","2"
"No","2005","direct migration background","inadequately","122","0.794183522202913","0.729266967335053","0.859100077070773","2"
"No","2005","direct migration background","general elemantary","366","0.62166270307664","0.581849451539577","0.661475954613704","2"
"No","2005","no migration background","in school","1","","","","2"
"No","2005","no migration background","inadequately","","","","","2"
"No","2005","no migration background","general elemantary","1","","","","2"
"No","2005","no migration background","middle vocational","4","","","","2"
"No","2005","no migration background","vocational + Abi","","","","","2"
"Yes","2005","indirect migration background","general elemantary","100","0.601414776160986","0.53028359155522","0.672545960766752","1"
"Yes","2005","indirect migration background","middle vocational","195","0.557269354821981","0.504394326304727","0.610144383339234","1"
"Yes","2005","indirect migration background","vocational + Abi","28","","","","1"
"Yes","2005","indirect migration background","higher vocational","21","","","","1"
"Yes","2005","indirect migration background","higher education","42","0.542510836960945","0.424962047756319","0.660059626165572","1"
"Yes","2005","direct migration background","vocational + Abi","129","0.574113561183856","0.508322933094925","0.639904189272787","1"
"Yes","2005","direct migration background","higher vocational","92","0.562189478398124","0.478189312120705","0.646189644675544","1"
"Yes","2005","direct migration background","higher education","203","0.482970271378371","0.429932061355852","0.536008481400889","1"
"Yes","2005","indirect migration background","in school","63","0.711023498019086","0.61737515922143","0.804671836816741","1"
"Yes","2005","indirect migration background","inadequately","5","","","","1"
"Yes","2005","no migration background","higher education","3767","0.997084450781342","0.995363360800543","0.99880554076214","1"
"Yes","2005","direct migration background","in school","43","0.664921024064085","0.54017538605355","0.78966666207462","1"
"Yes","2005","direct migration background","inadequately","27","","","","1"
"Yes","2005","direct migration background","general elemantary","204","0.37833729692336","0.338524045386296","0.418150548460423","1"
"Yes","2005","direct migration background","middle vocational","483","0.528197558120914","0.49519619033302","0.561198925908809","1"
"Yes","2005","no migration background","in school","505","0.999302503390633","0.997002161593165","1.0016028451881","1"
"Yes","2005","no migration background","inadequately","86","1","1","1","1"
"Yes","2005","no migration background","general elemantary","1663","0.999226557290378","0.99789083095334","1.00056228362742","1"
"Yes","2005","no migration background","middle vocational","9086","0.999130716419993","0.998524876281744","0.999736556558242","1"
"Yes","2005","no migration background","vocational + Abi","874","1","1","1","1"
"Yes","2005","no migration background","higher vocational","1393","1","1","1","1"
"No","2006","indirect migration background","higher education","23","","","","2"
"No","2006","indirect migration background","inadequately","6","","","","2"
"No","2006","indirect migration background","general elemantary","75","0.352104776464947","0.281541278007649","0.422668274922246","2"
"No","2006","indirect migration background","middle vocational","138","0.465642277984691","0.413458348306536","0.517826207662846","2"
"No","2006","indirect migration background","vocational + Abi","14","","","","2"
"No","2006","indirect migration background","higher vocational","20","","","","2"
"No","2006","direct migration background","middle vocational","396","0.489150225743606","0.456509979418027","0.521790472069185","2"
"No","2006","direct migration background","vocational + Abi","87","0.427231817948","0.362012959792298","0.492450676103701","2"
"No","2006","direct migration background","higher vocational","48","0.48042432278422","0.398821770113969","0.562026875454471","2"
"No","2006","direct migration background","higher education","155","0.541108413894983","0.49012695609647","0.592089871693496","2"
"No","2006","indirect migration background","in school","16","","","","2"
"No","2006","no migration background","higher vocational","","","","","2"
"No","2006","no migration background","higher education","3","","","","2"
"No","2006","direct migration background","in school","5","","","","2"
"No","2006","direct migration background","inadequately","104","0.764194634306206","0.69232018579098","0.836069082821433","2"
"No","2006","direct migration background","general elemantary","325","0.594408202946224","0.553185466432201","0.635630939460246","2"
"No","2006","no migration background","in school","1","","","","2"
"No","2006","no migration background","inadequately","","","","","2"
"No","2006","no migration background","general elemantary","2","","","","2"
"No","2006","no migration background","middle vocational","4","","","","2"
"No","2006","no migration background","vocational + Abi","","","","","2"
"Yes","2006","indirect migration background","general elemantary","101","0.647895223535053","0.577331725077754","0.718458721992352","1"
"Yes","2006","indirect migration background","middle vocational","213","0.534357722015309","0.482173792337153","0.586541651693464","1"
"Yes","2006","indirect migration background","vocational + Abi","37","0.780661016535363","0.667094014185029","0.894228018885698","1"
"Yes","2006","indirect migration background","higher vocational","22","","","","1"
"Yes","2006","indirect migration background","higher education","54","0.611001819339763","0.502109370345648","0.719894268333878","1"
"Yes","2006","direct migration background","vocational + Abi","134","0.572768182052","0.507549323896299","0.637987040207702","1"
"Yes","2006","direct migration background","higher vocational","96","0.51957567721578","0.437973124545529","0.601178229886031","1"
"Yes","2006","direct migration background","higher education","212","0.458891586105017","0.407910128306504","0.50987304390353","1"
"Yes","2006","indirect migration background","in school","42","0.644993860578954","0.521845164869938","0.76814255628797","1"
"Yes","2006","indirect migration background","inadequately","5","","","","1"
"Yes","2006","no migration background","higher education","4143","0.997726551730118","0.996276839691219","0.999176263769018","1"
"Yes","2006","direct migration background","in school","29","","","","1"
"Yes","2006","direct migration background","inadequately","30","0.235805365693794","0.163930917178567","0.30767981420902","1"
"Yes","2006","direct migration background","general elemantary","220","0.405591797053776","0.364369060539754","0.446814533567799","1"
"Yes","2006","direct migration background","middle vocational","505","0.510849774256394","0.478209527930815","0.543490020581973","1"
"Yes","2006","no migration background","in school","304","0.99861487484928","0.994440978170138","1.00278877152842","1"
"Yes","2006","no migration background","inadequately","98","1","1","1","1"
"Yes","2006","no migration background","general elemantary","1780","0.998832298798664","0.997246652225062","1.00041794537227","1"
"Yes","2006","no migration background","middle vocational","9883","0.999457454083007","0.998998450337569","0.999916457828446","1"
"Yes","2006","no migration background","vocational + Abi","948","1","1","1","1"
"Yes","2006","no migration background","higher vocational","1473","1","1","1","1"
"No","2007","indirect migration background","higher education","25","","","","2"
"No","2007","indirect migration background","inadequately","3","","","","2"
"No","2007","indirect migration background","general elemantary","63","0.343531983308344","0.270177691710608","0.41688627490608","2"
"No","2007","indirect migration background","middle vocational","120","0.42715777417412","0.373867768887231","0.480447779461009","2"
"No","2007","indirect migration background","vocational + Abi","11","","","","2"
"No","2007","indirect migration background","higher vocational","16","","","","2"
"No","2007","direct migration background","middle vocational","348","0.512118213352919","0.477567065480118","0.546669361225719","2"
"No","2007","direct migration background","vocational + Abi","81","0.41763986013923","0.350618503397292","0.484661216881168","2"
"No","2007","direct migration background","higher vocational","39","0.484899556071656","0.397979882653413","0.5718192294899","2"
"No","2007","direct migration background","higher education","139","0.516107932613259","0.46352704997042","0.568688815256098","2"
"No","2007","indirect migration background","in school","12","","","","2"
"No","2007","no migration background","higher vocational","","","","","2"
"No","2007","no migration background","higher education","2","","","","2"
"No","2007","direct migration background","in school","2","","","","2"
"No","2007","direct migration background","inadequately","90","0.777315476477088","0.70192806441514","0.852702888539035","2"
"No","2007","direct migration background","general elemantary","285","0.622147808036747","0.578499573643177","0.665796042430317","2"
"No","2007","no migration background","in school","1","","","","2"
"No","2007","no migration background","inadequately","","","","","2"
"No","2007","no migration background","general elemantary","2","","","","2"
"No","2007","no migration background","middle vocational","4","","","","2"
"No","2007","no migration background","vocational + Abi","1","","","","2"
"Yes","2007","indirect migration background","general elemantary","98","0.656468016691656","0.58311372509392","0.729822308289392","1"
"Yes","2007","indirect migration background","middle vocational","211","0.57284222582588","0.519552220538992","0.626132231112769","1"
"Yes","2007","indirect migration background","vocational + Abi","40","0.803005646647138","0.693849249834924","0.912162043459351","1"
"Yes","2007","indirect migration background","higher vocational","22","","","","1"
"Yes","2007","indirect migration background","higher education","61","0.57672839799284","0.472305894847447","0.681150901138233","1"
"Yes","2007","direct migration background","vocational + Abi","127","0.58236013986077","0.515338783118832","0.649381496602708","1"
"Yes","2007","direct migration background","higher vocational","88","0.515100443928344","0.4281807705101","0.602020117346587","1"
"Yes","2007","direct migration background","higher education","208","0.483892067386741","0.431311184743902","0.53647295002958","1"
"Yes","2007","indirect migration background","in school","35","0.756365065773756","0.633639604409896","0.879090527137616","1"
"Yes","2007","indirect migration background","inadequately","6","","","","1"
"Yes","2007","no migration background","higher education","3967","0.999147312487162","0.998239246821052","1.00005537815327","1"
"Yes","2007","direct migration background","in school","17","","","","1"
"Yes","2007","direct migration background","inadequately","27","","","","1"
"Yes","2007","direct migration background","general elemantary","189","0.377852191963253","0.334203957569683","0.421500426356823","1"
"Yes","2007","direct migration background","middle vocational","456","0.487881786647081","0.453330638774281","0.522432934519882","1"
"Yes","2007","no migration background","in school","275","0.998016291333295","0.992766992335751","1.00326559033084","1"
"Yes","2007","no migration background","inadequately","93","1","1","1","1"
"Yes","2007","no migration background","general elemantary","1590","0.995959251180104","0.99284303002383","0.999075472336379","1"
"Yes","2007","no migration background","middle vocational","9243","0.999050184868097","0.998422327700406","0.999678042035787","1"
"Yes","2007","no migration background","vocational + Abi","915","0.99950897290664","0.998074321360445","1.00094362445284","1"
"Yes","2007","no migration background","higher vocational","1374","1","1","1","1"
"No","2008","indirect migration background","inadequately","4","","","","2"
"No","2008","indirect migration background","general elemantary","55","0.255805860785882","0.188409954000683","0.32320176757108","2"
"No","2008","indirect migration background","middle vocational","108","0.417890821329905","0.363936129717227","0.471845512942583","2"
"No","2008","indirect migration background","vocational + Abi","7","","","","2"
"No","2008","indirect migration background","higher vocational","13","","","","2"
"No","2008","indirect migration background","higher education","19","","","","2"
"No","2008","direct migration background","middle vocational","297","0.525196493825453","0.488619378839356","0.561773608811549","2"
"No","2008","direct migration background","vocational + Abi","76","0.445151808823126","0.37521780635192","0.515085811294332","2"
"No","2008","direct migration background","higher vocational","34","0.453263353747639","0.361881479441425","0.544645228053853","2"
"No","2008","direct migration background","higher education","122","0.500037638303061","0.444734055192402","0.55534122141372","2"
"No","2008","indirect migration background","in school","11","","","","2"
"No","2008","no migration background","higher vocational","","","","","2"
"No","2008","no migration background","higher education","2","","","","2"
"No","2008","direct migration background","in school","2","","","","2"
"No","2008","direct migration background","inadequately","78","0.801651011692706","0.723884060781766","0.879417962603646","2"
"No","2008","direct migration background","general elemantary","259","0.615984310524867","0.570014451413571","0.661954169636162","2"
"No","2008","no migration background","in school","","","","","2"
"No","2008","no migration background","inadequately","","","","","2"
"No","2008","no migration background","general elemantary","2","","","","2"
"No","2008","no migration background","middle vocational","3","","","","2"
"No","2008","no migration background","vocational + Abi","","","","","2"
"Yes","2008","indirect migration background","general elemantary","106","0.744194139214118","0.67679823242892","0.811590045999317","1"
"Yes","2008","indirect migration background","middle vocational","213","0.582109178670095","0.528154487057417","0.636063870282773","1"
"Yes","2008","indirect migration background","vocational + Abi","34","0.811880134412286","0.692255823238132","0.93150444558644","1"
"Yes","2008","indirect migration background","higher vocational","23","","","","1"
"Yes","2008","indirect migration background","higher education","67","0.636387656661765","0.534720881539213","0.738054431784317","1"
"Yes","2008","direct migration background","vocational + Abi","118","0.554848191176874","0.484914188705668","0.62478219364808","1"
"Yes","2008","direct migration background","higher vocational","80","0.546736646252361","0.455354771946147","0.638118520558575","1"
"Yes","2008","direct migration background","higher education","192","0.499962361696939","0.44465877858628","0.555265944807598","1"
"Yes","2008","indirect migration background","in school","42","0.76299775976383","0.648512911411192","0.877482608116468","1"
"Yes","2008","indirect migration background","inadequately","5","","","","1"
"Yes","2008","no migration background","higher education","3806","0.999017024302406","0.998021716391112","1.0000123322137","1"
"Yes","2008","direct migration background","in school","8","","","","1"
"Yes","2008","direct migration background","inadequately","23","","","","1"
"Yes","2008","direct migration background","general elemantary","171","0.384015689475133","0.338045830363838","0.429985548586429","1"
"Yes","2008","direct migration background","middle vocational","419","0.474803506174547","0.43822639118845","0.511380621160644","1"
"Yes","2008","no migration background","inadequately","77","1","1","1","1"
"Yes","2008","no migration background","general elemantary","1445","0.995327592121058","0.99181387155136","0.998841312690757","1"
"Yes","2008","no migration background","middle vocational","8744","0.999050194443689","0.998404644964598","0.999695743922779","1"
"Yes","2008","no migration background","vocational + Abi","865","1","1","1","1"
"Yes","2008","no migration background","higher vocational","1272","1","1","1","1"
"Yes","2008","no migration background","in school","292","1","1","1","1"
"No","2009","indirect migration background","inadequately","5","","","","2"
"No","2009","indirect migration background","general elemantary","55","0.31393290737708","0.23865398758765","0.389211827166511","2"
"No","2009","indirect migration background","middle vocational","98","0.437304357843211","0.380014133142904","0.494594582543518","2"
"No","2009","indirect migration background","vocational + Abi","8","","","","2"
"No","2009","indirect migration background","higher vocational","10","","","","2"
"No","2009","indirect migration background","higher education","16","","","","2"
"No","2009","direct migration background","middle vocational","243","0.519390323301414","0.479967412134028","0.5588132344688","2"
"No","2009","direct migration background","vocational + Abi","64","0.467652754001461","0.392649020112375","0.542656487890546","2"
"No","2009","direct migration background","higher vocational","29","","","","2"
"No","2009","direct migration background","higher education","111","0.518784650696934","0.46167128937796","0.575898012015909","2"
"No","2009","indirect migration background","in school","11","","","","2"
"No","2009","no migration background","higher vocational","","","","","2"
"No","2009","no migration background","higher education","2","","","","2"
"No","2009","direct migration background","in school","2","","","","2"
"No","2009","direct migration background","inadequately","72","0.814127512074579","0.734638344498936","0.893616679650221","2"
"No","2009","direct migration background","general elemantary","219","0.639588203768899","0.590197581300361","0.688978826237438","2"
"No","2009","no migration background","in school","1","","","","2"
"No","2009","no migration background","inadequately","","","","","2"
"No","2009","no migration background","general elemantary","2","","","","2"
"No","2009","no migration background","middle vocational","2","","","","2"
"No","2009","no migration background","vocational + Abi","","","","","2"
"Yes","2009","indirect migration background","general elemantary","91","0.68606709262292","0.610788172833489","0.76134601241235","1"
"Yes","2009","indirect migration background","middle vocational","190","0.562695642156789","0.505405417456482","0.619985866857096","1"
"Yes","2009","indirect migration background","vocational + Abi","29","","","","1"
"Yes","2009","indirect migration background","higher vocational","20","","","","1"
"Yes","2009","indirect migration background","higher education","72","0.680401796885146","0.582972034061122","0.77783155970917","1"
"Yes","2009","direct migration background","vocational + Abi","106","0.532347245998539","0.457343512109454","0.607350979887625","1"
"Yes","2009","direct migration background","higher vocational","67","0.537080497254633","0.437336928102787","0.636824066406479","1"
"Yes","2009","direct migration background","higher education","183","0.481215349303066","0.424101987984091","0.53832871062204","1"
"Yes","2009","indirect migration background","in school","38","0.684315336929159","0.554177096839598","0.814453577018721","1"
"Yes","2009","indirect migration background","inadequately","4","","","","1"
"Yes","2009","no migration background","higher education","3665","0.998858754492861","0.997765970772276","0.999951538213446","1"
"Yes","2009","direct migration background","in school","9","","","","1"
"Yes","2009","direct migration background","inadequately","20","","","","1"
"Yes","2009","direct migration background","general elemantary","144","0.360411796231101","0.311021173762562","0.409802418699639","1"
"Yes","2009","direct migration background","middle vocational","374","0.480609676698586","0.4411867655312","0.520032587865972","1"
"Yes","2009","no migration background","inadequately","68","1","1","1","1"
"Yes","2009","no migration background","general elemantary","1301","0.998831846047216","0.996977152696727","1.0006865393977","1"
"Yes","2009","no migration background","middle vocational","8204","0.999451491022292","0.998944902827614","0.999958079216969","1"
"Yes","2009","no migration background","vocational + Abi","796","1","1","1","1"
"Yes","2009","no migration background","higher vocational","1212","1","1","1","1"
"Yes","2009","no migration background","in school","252","0.98187311709847","0.96543405334123","0.99831218085571","1"
"No","2010","indirect migration background","inadequately","12","","","","2"
"No","2010","indirect migration background","general elemantary","66","0.299974452150899","0.235984165235901","0.363964739065897","2"
"No","2010","indirect migration background","middle vocational","123","0.319522786625188","0.278066760684869","0.360978812565508","2"
"No","2010","indirect migration background","vocational + Abi","16","","","","2"
"No","2010","indirect migration background","higher vocational","18","","","","2"
"No","2010","indirect migration background","higher education","30","0.1875853798464","0.128019922921062","0.247150836771738","2"
"No","2010","direct migration background","middle vocational","397","0.523608689849871","0.493399520785111","0.553817858914631","2"
"No","2010","direct migration background","vocational + Abi","136","0.45732603851027","0.403330649894031","0.511321427126508","2"
"No","2010","direct migration background","higher vocational","29","","","","2"
"No","2010","direct migration background","higher education","261","0.543174381704917","0.501276405969427","0.585072357440407","2"
"No","2010","indirect migration background","in school","20","","","","2"
"No","2010","no migration background","higher vocational","","","","","2"
"No","2010","no migration background","higher education","2","","","","2"
"No","2010","direct migration background","in school","7","","","","2"
"No","2010","direct migration background","inadequately","138","0.794788649932929","0.735459980719612","0.854117319146246","2"
"No","2010","direct migration background","general elemantary","356","0.640951589547315","0.603491661836492","0.678411517258137","2"
"No","2010","no migration background","in school","","","","","2"
"No","2010","no migration background","inadequately","","","","","2"
"No","2010","no migration background","general elemantary","","","","","2"
"No","2010","no migration background","middle vocational","3","","","","2"
"No","2010","no migration background","vocational + Abi","","","","","2"
"Yes","2010","indirect migration background","general elemantary","131","0.700025547849101","0.636035260934103","0.764015834764099","1"
"Yes","2010","indirect migration background","middle vocational","363","0.680477213374812","0.639021187434492","0.721933239315131","1"
"Yes","2010","indirect migration background","vocational + Abi","67","0.699051499767159","0.600375911899743","0.797727087634574","1"
"Yes","2010","indirect migration background","higher vocational","37","0.61870502774052","0.490342249502424","0.747067805978617","1"
"Yes","2010","indirect migration background","higher education","135","0.8124146201536","0.752849163228262","0.871980077078938","1"
"Yes","2010","direct migration background","vocational + Abi","191","0.54267396148973","0.488678572873492","0.596669350105969","1"
"Yes","2010","direct migration background","higher vocational","85","0.541415273337777","0.44994695174433","0.632883594931224","1"
"Yes","2010","direct migration background","higher education","282","0.456825618295083","0.414927642559593","0.498723594030573","1"
"Yes","2010","indirect migration background","in school","60","0.662413900426612","0.558789962084575","0.76603783876865","1"
"Yes","2010","indirect migration background","inadequately","9","","","","1"
"Yes","2010","no migration background","higher education","4676","0.998683631273488","0.997644618884193","0.999722643662784","1"
"Yes","2010","direct migration background","in school","17","","","","1"
"Yes","2010","direct migration background","inadequately","40","0.205211350067071","0.145882680853754","0.264540019280388","1"
"Yes","2010","direct migration background","general elemantary","274","0.359048410452686","0.321588482741863","0.396508338163508","1"
"Yes","2010","direct migration background","middle vocational","653","0.476391310150129","0.446182141085369","0.506600479214889","1"
"Yes","2010","no migration background","inadequately","147","1","1","1","1"
"Yes","2010","no migration background","general elemantary","1643","1","1","1","1"
"Yes","2010","no migration background","middle vocational","10260","0.99954515520191","0.999132636396051","0.999957674007768","1"
"Yes","2010","no migration background","vocational + Abi","1305","1","1","1","1"
"Yes","2010","no migration background","higher vocational","1450","1","1","1","1"
"Yes","2010","no migration background","in school","312","1","1","1","1"
"No","2011","direct migration background","middle vocational","289","0.477735079880588","0.443525705311391","0.511944454449785","2"
"No","2011","direct migration background","vocational + Abi","85","0.422713356011738","0.358309390116457","0.487117321907019","2"
"No","2011","direct migration background","higher vocational","27","","","","2"
"No","2011","direct migration background","higher education","147","0.470940069838052","0.421962537477082","0.519917602199022","2"
"No","2011","indirect migration background","in school","13","","","","2"
"No","2011","indirect migration background","inadequately","8","","","","2"
"No","2011","indirect migration background","general elemantary","41","0.226816773811398","0.158179682854813","0.295453864767984","2"
"No","2011","indirect migration background","middle vocational","95","0.320870167440805","0.272715813037597","0.369024521844012","2"
"No","2011","indirect migration background","vocational + Abi","10","","","","2"
"No","2011","indirect migration background","higher vocational","14","","","","2"
"No","2011","indirect migration background","higher education","24","","","","2"
"No","2011","no migration background","higher vocational","1","","","","2"
"No","2011","no migration background","higher education","3","","","","2"
"No","2011","direct migration background","in school","6","","","","2"
"No","2011","direct migration background","inadequately","71","0.736083090797228","0.652570254996462","0.819595926597994","2"
"No","2011","direct migration background","general elemantary","227","0.607363894551204","0.561420526615374","0.653307262487033","2"
"No","2011","no migration background","in school","","","","","2"
"No","2011","no migration background","inadequately","","","","","2"
"No","2011","no migration background","general elemantary","","","","","2"
"No","2011","no migration background","middle vocational","9","","","","2"
"No","2011","no migration background","vocational + Abi","","","","","2"
"Yes","2011","indirect migration background","general elemantary","102","0.773183226188602","0.704546135232016","0.841820317145187","1"
"Yes","2011","direct migration background","vocational + Abi","141","0.577286643988262","0.512882678092981","0.641690609883543","1"
"Yes","2011","direct migration background","higher vocational","70","0.574841577261305","0.476460470562667","0.673222683959944","1"
"Yes","2011","direct migration background","higher education","252","0.529059930161948","0.480082397800978","0.578037462522918","1"
"Yes","2011","indirect migration background","in school","51","0.716429674226455","0.6060026731367","0.826856675316211","1"
"Yes","2011","indirect migration background","inadequately","11","","","","1"
"Yes","2011","indirect migration background","middle vocational","266","0.679129832559195","0.630975478155988","0.727284186962403","1"
"Yes","2011","indirect migration background","vocational + Abi","47","0.821922313192015","0.72260366465615","0.92124096172788","1"
"Yes","2011","indirect migration background","higher vocational","25","","","","1"
"Yes","2011","indirect migration background","higher education","102","0.797088426516656","0.726867027206869","0.867309825826444","1"
"Yes","2011","no migration background","higher education","4423","0.999106147475266","0.998225745238212","0.999986549712319","1"
"Yes","2011","direct migration background","in school","7","","","","1"
"Yes","2011","direct migration background","inadequately","36","0.263916909202772","0.180404073402006","0.347429745003538","1"
"Yes","2011","direct migration background","general elemantary","207","0.392636105448796","0.346692737512967","0.438579473384626","1"
"Yes","2011","direct migration background","middle vocational","530","0.522264920119412","0.488055545550215","0.556474294688609","1"
"Yes","2011","no migration background","inadequately","132","1","1","1","1"
"Yes","2011","no migration background","general elemantary","1718","1","1","1","1"
"Yes","2011","no migration background","middle vocational","9963","0.999247398155334","0.998709157983546","0.999785638327122","1"
"Yes","2011","no migration background","vocational + Abi","1091","1","1","1","1"
"Yes","2011","no migration background","higher vocational","1415","0.999537053862287","0.998416633104796","1.00065747461978","1"
"Yes","2011","no migration background","in school","281","1","1","1","1"
"No","2012","direct migration background","middle vocational","401","0.481989838122542","0.452752371212637","0.511227305032447","2"
"No","2012","direct migration background","vocational + Abi","151","0.458113308250306","0.406928851767819","0.509297764732794","2"
"No","2012","direct migration background","higher vocational","26","","","","2"
"No","2012","direct migration background","higher education","269","0.522793251658245","0.483188639866004","0.562397863450485","2"
"No","2012","indirect migration background","in school","12","","","","2"
"No","2012","indirect migration background","inadequately","14","","","","2"
"No","2012","indirect migration background","general elemantary","64","0.331412704313113","0.268637974562427","0.3941874340638","2"
"No","2012","indirect migration background","middle vocational","110","0.293845705822104","0.254768606749756","0.332922804894453","2"
"No","2012","indirect migration background","vocational + Abi","17","","","","2"
"No","2012","indirect migration background","higher vocational","17","","","","2"
"No","2012","indirect migration background","higher education","31","0.194646946177499","0.138788816664815","0.250505075690182","2"
"No","2012","no migration background","higher vocational","1","","","","2"
"No","2012","no migration background","higher education","3","","","","2"
"No","2012","direct migration background","in school","8","","","","2"
"No","2012","direct migration background","inadequately","107","0.770138241126455","0.702806449822434","0.837470032430475","2"
"No","2012","direct migration background","general elemantary","307","0.570473774490753","0.531634735002105","0.609312813979401","2"
"No","2012","no migration background","in school","1","","","","2"
"No","2012","no migration background","inadequately","","","","","2"
"No","2012","no migration background","general elemantary","1","","","","2"
"No","2012","no migration background","middle vocational","6","","","","2"
"No","2012","no migration background","vocational + Abi","","","","","2"
"Yes","2012","indirect migration background","general elemantary","152","0.668587295686886","0.6058125659362","0.731362025437573","1"
"Yes","2012","direct migration background","vocational + Abi","213","0.541886691749693","0.490702235267206","0.593071148232181","1"
"Yes","2012","direct migration background","higher vocational","82","0.602280305459851","0.509975546430047","0.694585064489655","1"
"Yes","2012","direct migration background","higher education","342","0.477206748341756","0.437602136549515","0.516811360133996","1"
"Yes","2012","indirect migration background","in school","78","0.858865630216415","0.786936328822902","0.930794931609928","1"
"Yes","2012","indirect migration background","inadequately","18","","","","1"
"Yes","2012","indirect migration background","middle vocational","412","0.706154294177896","0.667077195105547","0.745231393250244","1"
"Yes","2012","indirect migration background","vocational + Abi","80","0.776850616574011","0.693993688670772","0.859707544477251","1"
"Yes","2012","indirect migration background","higher vocational","44","0.756246976707911","0.648503743293329","0.863990210122492","1"
"Yes","2012","indirect migration background","higher education","162","0.805353053822501","0.749494924309818","0.861211183335185","1"
"Yes","2012","no migration background","higher education","5355","0.999162184826726","0.998387475398133","0.99993689425532","1"
"Yes","2012","direct migration background","in school","12","","","","1"
"Yes","2012","direct migration background","inadequately","43","0.229861758873545","0.162529967569525","0.297193550177566","1"
"Yes","2012","direct migration background","general elemantary","317","0.429526225509247","0.390687186020599","0.468365264997895","1"
"Yes","2012","direct migration background","middle vocational","721","0.518010161877458","0.488772694967553","0.547247628787363","1"
"Yes","2012","no migration background","inadequately","206","1","1","1","1"
"Yes","2012","no migration background","general elemantary","2070","0.999623598147921","0.99878818334299","1.00045901295285","1"
"Yes","2012","no migration background","middle vocational","11950","0.999421128828236","0.998989986798357","0.999852270858115","1"
"Yes","2012","no migration background","vocational + Abi","1510","1","1","1","1"
"Yes","2012","no migration background","higher vocational","1645","0.999362945246126","0.998144002864818","1.00058188762743","1"
"Yes","2012","no migration background","in school","362","0.987230986109543","0.975680963158061","0.998781009061026","1"
"No","2013","direct migration background","middle vocational","353","0.427162630879676","0.39645736877538","0.457867892983972","2"
"No","2013","direct migration background","vocational + Abi","130","0.413124240350857","0.358661850826356","0.467586629875357","2"
"No","2013","direct migration background","higher vocational","23","","","","2"
"No","2013","direct migration background","higher education","254","0.447406457857802","0.406622998242127","0.488189917473477","2"
"No","2013","indirect migration background","in school","12","","","","2"
"No","2013","indirect migration background","inadequately","10","","","","2"
"No","2013","indirect migration background","general elemantary","55","0.246284978925486","0.187733351427115","0.304836606423856","2"
"No","2013","indirect migration background","middle vocational","92","0.223083115197991","0.185955662287317","0.260210568108665","2"
"No","2013","indirect migration background","vocational + Abi","12","","","","2"
"No","2013","indirect migration background","higher vocational","16","","","","2"
"No","2013","indirect migration background","higher education","26","","","","2"
"No","2013","no migration background","higher vocational","1","","","","2"
"No","2013","no migration background","higher education","4","","","","2"
"No","2013","direct migration background","in school","7","","","","2"
"No","2013","direct migration background","inadequately","95","0.748087443849874","0.672288368376719","0.823886519323028","2"
"No","2013","direct migration background","general elemantary","258","0.557987162848285","0.515343080391722","0.600631245304848","2"
"No","2013","no migration background","in school","","","","","2"
"No","2013","no migration background","inadequately","","","","","2"
"No","2013","no migration background","general elemantary","1","","","","2"
"No","2013","no migration background","middle vocational","6","","","","2"
"No","2013","no migration background","vocational + Abi","","","","","2"
"Yes","2013","indirect migration background","general elemantary","153","0.753715021074514","0.695163393576144","0.812266648572884","1"
"Yes","2013","direct migration background","vocational + Abi","184","0.586875759649143","0.532413370124643","0.641338149173644","1"
"Yes","2013","direct migration background","higher vocational","76","0.635158386908989","0.540333202518996","0.729983571298983","1"
"Yes","2013","direct migration background","higher education","317","0.552593542142198","0.511810082526523","0.593377001757873","1"
"Yes","2013","indirect migration background","in school","84","0.911175602558636","0.854266773358561","0.968084431758712","1"
"Yes","2013","indirect migration background","inadequately","17","","","","1"
