"plh0173","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1989","no migration background","higher education","60","0.12887290892636","0.0987412625457403","0.15900455530698","10"
"10 Completely satisfied","1989","direct migration background","in school","","","","","10"
"10 Completely satisfied","1989","direct migration background","inadequately","33","0.136907418813997","0.0983924490854417","0.175422388542552","10"
"10 Completely satisfied","1989","direct migration background","general elemantary","69","0.118742733937474","0.0921398450498858","0.145345622825063","10"
"10 Completely satisfied","1989","direct migration background","middle vocational","78","0.133965802215018","0.106411238705486","0.161520365724551","10"
"10 Completely satisfied","1989","direct migration background","vocational + Abi","12","","","","10"
"10 Completely satisfied","1989","direct migration background","higher vocational","4","","","","10"
"10 Completely satisfied","1989","direct migration background","higher education","11","","","","10"
"10 Completely satisfied","1989","indirect migration background","in school","","","","","10"
"10 Completely satisfied","1989","indirect migration background","inadequately","2","","","","10"
"10 Completely satisfied","1989","indirect migration background","general elemantary","6","","","","10"
"2 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","middle vocational","","","","","2"
"2 on Scale 1 to 10","1989","no migration background","in school","","","","","2"
"2 on Scale 1 to 10","1989","no migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","inadequately","5","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","general elemantary","11","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","middle vocational","6","","","","2"
"2 on Scale 1 to 10","1989","no migration background","general elemantary","8","","","","2"
"2 on Scale 1 to 10","1989","no migration background","middle vocational","33","0.0141551652957147","0.00927622331994809","0.0190341072714814","2"
"2 on Scale 1 to 10","1989","no migration background","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1989","no migration background","higher vocational","6","","","","2"
"2 on Scale 1 to 10","1989","no migration background","higher education","4","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","in school","","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","higher education","2","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","in school","","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","general elemantary","","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","2"
"3 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","inadequately","13","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","general elemantary","14","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","middle vocational","13","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","in school","1","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","middle vocational","2","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","higher education","1","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","1989","no migration background","in school","","","","","3"
"3 on Scale 1 to 10","1989","no migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","1989","no migration background","general elemantary","27","","","","3"
"3 on Scale 1 to 10","1989","no migration background","vocational + Abi","2","","","","3"
"3 on Scale 1 to 10","1989","no migration background","higher vocational","15","","","","3"
"3 on Scale 1 to 10","1989","no migration background","higher education","7","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","in school","","","","","3"
"3 on Scale 1 to 10","1989","no migration background","middle vocational","62","0.0281576946266239","0.0213254981748988","0.034989891078349","3"
"3 on Scale 1 to 10","1989","indirect migration background","general elemantary","","","","","3"
"4 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","4"
"4 on Scale 1 to 10","1989","no migration background","middle vocational","79","0.0371251402255914","0.0293163658776993","0.0449339145734835","4"
"4 on Scale 1 to 10","1989","indirect migration background","middle vocational","1","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1989","no migration background","general elemantary","30","0.0474294863656982","0.0312865046748535","0.0635724680565429","4"
"4 on Scale 1 to 10","1989","no migration background","in school","","","","","4"
"4 on Scale 1 to 10","1989","no migration background","inadequately","1","","","","4"
"4 on Scale 1 to 10","1989","no migration background","vocational + Abi","5","","","","4"
"4 on Scale 1 to 10","1989","no migration background","higher vocational","11","","","","4"
"4 on Scale 1 to 10","1989","no migration background","higher education","8","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","in school","","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","inadequately","15","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","general elemantary","22","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","middle vocational","27","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","higher education","1","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","in school","","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","inadequately","","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","general elemantary","2","","","","4"
"5 on Scale 1 to 10","1989","indirect migration background","middle vocational","7","","","","5"
"5 on Scale 1 to 10","1989","direct migration background","inadequately","57","0.197437064649717","0.152836406231292","0.242037723068142","5"
"5 on Scale 1 to 10","1989","direct migration background","general elemantary","73","0.178279533218914","0.146803012634352","0.209756053803476","5"
"5 on Scale 1 to 10","1989","direct migration background","higher education","6","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","in school","","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","higher vocational","1","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","5"
"5 on Scale 1 to 10","1989","no migration background","middle vocational","227","0.103172618065853","0.0906094099729809","0.115735826158726","5"
"5 on Scale 1 to 10","1989","no migration background","vocational + Abi","9","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","inadequately","1","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","general elemantary","3","","","","5"
"5 on Scale 1 to 10","1989","no migration background","in school","","","","","5"
"5 on Scale 1 to 10","1989","no migration background","inadequately","7","","","","5"
"5 on Scale 1 to 10","1989","no migration background","general elemantary","70","0.109800447939557","0.0860562929712036","0.133544602907911","5"
"5 on Scale 1 to 10","1989","no migration background","higher vocational","33","0.113658553052721","0.0785522694009231","0.148764836704519","5"
"5 on Scale 1 to 10","1989","no migration background","higher education","39","0.0774372552030609","0.0534005897991766","0.101473920606945","5"
"5 on Scale 1 to 10","1989","direct migration background","in school","","","","","5"
"5 on Scale 1 to 10","1989","direct migration background","middle vocational","86","0.175049355067663","0.144307980605911","0.205790729529416","5"
"5 on Scale 1 to 10","1989","direct migration background","vocational + Abi","3","","","","5"
"5 on Scale 1 to 10","1989","direct migration background","higher vocational","","","","","5"
"6 on Scale 1 to 10","1989","direct migration background","general elemantary","76","0.126526907685071","0.0991874348835211","0.153866380486621","6"
"6 on Scale 1 to 10","1989","indirect migration background","middle vocational","5","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","6"
"6 on Scale 1 to 10","1989","direct migration background","inadequately","30","0.112155764155308","0.0767994839697054","0.147512044340911","6"
"6 on Scale 1 to 10","1989","direct migration background","higher education","7","","","","6"
"6 on Scale 1 to 10","1989","no migration background","higher education","29","","","","6"
"6 on Scale 1 to 10","1989","direct migration background","middle vocational","49","0.104063564442789","0.0793624249365437","0.128764703949035","6"
"6 on Scale 1 to 10","1989","no migration background","general elemantary","75","0.10706457049889","0.0835820941540325","0.130547046843747","6"
"6 on Scale 1 to 10","1989","no migration background","middle vocational","235","0.104760036073507","0.0921117567453832","0.117408315401631","6"
"6 on Scale 1 to 10","1989","no migration background","vocational + Abi","6","","","","6"
"6 on Scale 1 to 10","1989","no migration background","higher vocational","23","","","","6"
"6 on Scale 1 to 10","1989","direct migration background","higher vocational","1","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","in school","","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","higher vocational","","","","","6"
"6 on Scale 1 to 10","1989","direct migration background","vocational + Abi","8","","","","6"
"6 on Scale 1 to 10","1989","no migration background","in school","","","","","6"
"6 on Scale 1 to 10","1989","no migration background","inadequately","4","","","","6"
"6 on Scale 1 to 10","1989","direct migration background","in school","","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","inadequately","","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","general elemantary","1","","","","6"
"7 on Scale 1 to 10","1989","indirect migration background","middle vocational","11","","","","7"
"7 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","7"
"7 on Scale 1 to 10","1989","indirect migration background","higher vocational","","","","","7"
"7 on Scale 1 to 10","1989","indirect migration background","higher education","1","","","","7"
"7 on Scale 1 to 10","1989","no migration background","general elemantary","110","0.164894003432579","0.1367111988896","0.193076807975557","7"
"7 on Scale 1 to 10","1989","no migration background","in school","2","","","","7"
"7 on Scale 1 to 10","1989","no migration background","inadequately","3","","","","7"
"7 on Scale 1 to 10","1989","no migration background","middle vocational","365","0.158647648786213","0.143558328591709","0.173736968980717","7"
"7 on Scale 1 to 10","1989","no migration background","vocational + Abi","26","","","","7"
"7 on Scale 1 to 10","1989","no migration background","higher vocational","53","0.180939841198615","0.138359585017086","0.223520097380144","7"
"7 on Scale 1 to 10","1989","no migration background","higher education","81","0.161783445832563","0.12866679236616","0.194900099298966","7"
"7 on Scale 1 to 10","1989","direct migration background","in school","1","","","","7"
"7 on Scale 1 to 10","1989","direct migration background","inadequately","51","0.154749803920769","0.114227412095929","0.19527219574561","7"
"7 on Scale 1 to 10","1989","direct migration background","general elemantary","91","0.165728880315783","0.135149644636851","0.196308115994715","7"
"7 on Scale 1 to 10","1989","direct migration background","middle vocational","94","0.135513042540256","0.107824581919016","0.163201503161496","7"
"7 on Scale 1 to 10","1989","direct migration background","vocational + Abi","8","","","","7"
"7 on Scale 1 to 10","1989","direct migration background","higher vocational","7","","","","7"
"7 on Scale 1 to 10","1989","direct migration background","higher education","13","","","","7"
"7 on Scale 1 to 10","1989","indirect migration background","in school","1","","","","7"
"7 on Scale 1 to 10","1989","indirect migration background","inadequately","","","","","7"
"7 on Scale 1 to 10","1989","indirect migration background","general elemantary","10","","","","7"
"8 on Scale 1 to 10","1989","indirect migration background","middle vocational","8","","","","8"
"8 on Scale 1 to 10","1989","no migration background","in school","","","","","8"
"8 on Scale 1 to 10","1989","no migration background","general elemantary","151","0.234216789374667","0.202052577937692","0.266381000811642","8"
"8 on Scale 1 to 10","1989","no migration background","middle vocational","601","0.268468540004852","0.250165336754104","0.286771743255601","8"
"8 on Scale 1 to 10","1989","no migration background","vocational + Abi","35","0.276230379200516","0.196888209856739","0.355572548544292","8"
"8 on Scale 1 to 10","1989","no migration background","higher vocational","98","0.301828577437463","0.251054214904796","0.35260293997013","8"
"8 on Scale 1 to 10","1989","no migration background","higher education","148","0.321344256607142","0.27934792834478","0.363340584869504","8"
"8 on Scale 1 to 10","1989","direct migration background","in school","","","","","8"
"8 on Scale 1 to 10","1989","direct migration background","inadequately","65","0.203568187298648","0.158453637062824","0.248682737534471","8"
"8 on Scale 1 to 10","1989","direct migration background","general elemantary","142","0.239008536575086","0.203935729844754","0.274081343305418","8"
"8 on Scale 1 to 10","1989","direct migration background","middle vocational","169","0.287551080372225","0.250935711950941","0.324166448793508","8"
"8 on Scale 1 to 10","1989","direct migration background","vocational + Abi","15","","","","8"
"8 on Scale 1 to 10","1989","direct migration background","higher vocational","16","","","","8"
"8 on Scale 1 to 10","1989","direct migration background","higher education","15","","","","8"
"8 on Scale 1 to 10","1989","indirect migration background","in school","1","","","","8"
"8 on Scale 1 to 10","1989","indirect migration background","inadequately","2","","","","8"
"8 on Scale 1 to 10","1989","indirect migration background","general elemantary","19","","","","8"
"8 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","2","","","","8"
"8 on Scale 1 to 10","1989","indirect migration background","higher vocational","2","","","","8"
"8 on Scale 1 to 10","1989","indirect migration background","higher education","1","","","","8"
"8 on Scale 1 to 10","1989","no migration background","inadequately","5","","","","8"
"9 on Scale 1 to 10","1989","indirect migration background","middle vocational","11","","","","9"
"9 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","9"
"9 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","9"
"9 on Scale 1 to 10","1989","indirect migration background","higher vocational","","","","","9"
"9 on Scale 1 to 10","1989","no migration background","inadequately","5","","","","9"
"9 on Scale 1 to 10","1989","no migration background","general elemantary","91","0.138076130025029","0.111875922358219","0.164276337691838","9"
"9 on Scale 1 to 10","1989","no migration background","middle vocational","305","0.137267167399759","0.123054179153726","0.151480155645792","9"
"9 on Scale 1 to 10","1989","no migration background","vocational + Abi","23","","","","9"
"9 on Scale 1 to 10","1989","direct migration background","middle vocational","60","0.0857818836359173","0.0631275265789932","0.108436240692841","9"
"9 on Scale 1 to 10","1989","direct migration background","general elemantary","64","0.0905715335548726","0.06696924824743","0.114173818862315","9"
"9 on Scale 1 to 10","1989","no migration background","higher vocational","44","0.131892414705426","0.0944658511969859","0.169318978213866","9"
"9 on Scale 1 to 10","1989","direct migration background","in school","","","","","9"
"9 on Scale 1 to 10","1989","direct migration background","inadequately","30","0.0814371898743094","0.0507926435353656","0.112081736213253","9"
"9 on Scale 1 to 10","1989","no migration background","in school","","","","","9"
"9 on Scale 1 to 10","1989","no migration background","higher education","96","0.202525795573637","0.16638482748054","0.238666763666735","9"
"9 on Scale 1 to 10","1989","direct migration background","vocational + Abi","8","","","","9"
"9 on Scale 1 to 10","1989","direct migration background","higher vocational","4","","","","9"
"9 on Scale 1 to 10","1989","direct migration background","higher education","13","","","","9"
"9 on Scale 1 to 10","1989","indirect migration background","in school","","","","","9"
"9 on Scale 1 to 10","1989","indirect migration background","inadequately","1","","","","9"
"9 on Scale 1 to 10","1989","indirect migration background","general elemantary","7","","","","9"
"0 Completely dissatisfied","1990","no migration background","in school","","","","","0"
"0 Completely dissatisfied","1990","no migration background","inadequately","2","","","","0"
"0 Completely dissatisfied","1990","no migration background","general elemantary","14","","","","0"
"0 Completely dissatisfied","1990","no migration background","middle vocational","46","0.00850741866820533","0.00573511099267018","0.0112797263437405","0"
"0 Completely dissatisfied","1990","no migration background","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1990","no migration background","higher vocational","3","","","","0"
"0 Completely dissatisfied","1990","no migration background","higher education","25","","","","0"
"0 Completely dissatisfied","1990","direct migration background","in school","","","","","0"
"0 Completely dissatisfied","1990","direct migration background","inadequately","3","","","","0"
"0 Completely dissatisfied","1990","direct migration background","general elemantary","4","","","","0"
"0 Completely dissatisfied","1990","direct migration background","middle vocational","4","","","","0"
"0 Completely dissatisfied","1990","direct migration background","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","direct migration background","higher vocational","1","","","","0"
"0 Completely dissatisfied","1990","direct migration background","higher education","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","in school","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","inadequately","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","higher education","","","","","0"
"1 on Scale 1 to 10","1990","no migration background","general elemantary","7","","","","1"
"1 on Scale 1 to 10","1990","no migration background","middle vocational","21","","","","1"
"1 on Scale 1 to 10","1990","no migration background","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","higher education","","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","middle vocational","","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","1"
"1 on Scale 1 to 10","1990","no migration background","in school","","","","","1"
"1 on Scale 1 to 10","1990","no migration background","inadequately","1","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","general elemantary","1","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","in school","","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","general elemantary","1","","","","1"
"1 on Scale 1 to 10","1990","no migration background","higher vocational","3","","","","1"
"1 on Scale 1 to 10","1990","no migration background","higher education","7","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","in school","","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","middle vocational","5","","","","1"
"10 Completely satisfied","1990","indirect migration background","middle vocational","11","","","","10"
"10 Completely satisfied","1990","indirect migration background","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","indirect migration background","higher vocational","1","","","","10"
"10 Completely satisfied","1990","indirect migration background","higher education","","","","","10"
"10 Completely satisfied","1990","no migration background","in school","","","","","10"
"10 Completely satisfied","1990","no migration background","inadequately","5","","","","10"
"10 Completely satisfied","1990","no migration background","general elemantary","149","0.162600963447213","0.138081201445622","0.187120725448804","10"
"10 Completely satisfied","1990","no migration background","middle vocational","704","0.149013744010284","0.138264640965224","0.159762847055344","10"
"10 Completely satisfied","1990","no migration background","vocational + Abi","26","","","","10"
"10 Completely satisfied","1990","no migration background","higher vocational","64","0.104162844467851","0.0780328456287161","0.130292843306986","10"
"10 Completely satisfied","1990","no migration background","higher education","157","0.0985879340680204","0.0823704189555366","0.114805449180504","10"
"10 Completely satisfied","1990","direct migration background","in school","","","","","10"
"10 Completely satisfied","1990","direct migration background","inadequately","39","0.151645845423957","0.111259864984611","0.192031825863302","10"
"10 Completely satisfied","1990","direct migration background","general elemantary","79","0.116895840674703","0.090725203073559","0.143066478275846","10"
"10 Completely satisfied","1990","direct migration background","middle vocational","82","0.131552111939476","0.104729320823511","0.158374903055442","10"
"10 Completely satisfied","1990","direct migration background","vocational + Abi","13","","","","10"
"10 Completely satisfied","1990","direct migration background","higher vocational","7","","","","10"
"10 Completely satisfied","1990","direct migration background","higher education","13","","","","10"
"10 Completely satisfied","1990","indirect migration background","in school","","","","","10"
"10 Completely satisfied","1990","indirect migration background","inadequately","1","","","","10"
"10 Completely satisfied","1990","indirect migration background","general elemantary","11","","","","10"
"2 on Scale 1 to 10","1990","no migration background","in school","","","","","2"
"2 on Scale 1 to 10","1990","no migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","no migration background","general elemantary","15","","","","2"
"2 on Scale 1 to 10","1990","no migration background","middle vocational","82","0.0183778180596249","0.0143235081247357","0.0224321279945142","2"
"2 on Scale 1 to 10","1990","no migration background","vocational + Abi","5","","","","2"
"2 on Scale 1 to 10","1990","no migration background","higher vocational","7","","","","2"
"2 on Scale 1 to 10","1990","no migration background","higher education","29","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","in school","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","inadequately","8","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","general elemantary","6","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","middle vocational","9","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","middle vocational","","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","higher education","2","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","in school","","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","2"
"3 on Scale 1 to 10","1990","no migration background","in school","","","","","3"
"3 on Scale 1 to 10","1990","no migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","no migration background","general elemantary","24","","","","3"
"3 on Scale 1 to 10","1990","no migration background","vocational + Abi","8","","","","3"
"3 on Scale 1 to 10","1990","no migration background","higher education","35","0.0225226178723833","0.0144507594197829","0.0305944763249837","3"
"3 on Scale 1 to 10","1990","direct migration background","in school","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","inadequately","6","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","general elemantary","23","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","middle vocational","16","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","higher education","6","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","in school","1","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","middle vocational","2","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","3"
"3 on Scale 1 to 10","1990","no migration background","middle vocational","114","0.0274465185100577","0.0225148012724255","0.0323782357476899","3"
"3 on Scale 1 to 10","1990","no migration background","higher vocational","12","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","inadequately","2","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","general elemantary","3","","","","3"
"4 on Scale 1 to 10","1990","direct migration background","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","middle vocational","3","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","4"
"4 on Scale 1 to 10","1990","no migration background","general elemantary","24","","","","4"
"4 on Scale 1 to 10","1990","no migration background","middle vocational","150","0.0391671085640792","0.0333113592451646","0.0450228578829937","4"
"4 on Scale 1 to 10","1990","direct migration background","in school","","","","","4"
"4 on Scale 1 to 10","1990","no migration background","in school","1","","","","4"
"4 on Scale 1 to 10","1990","no migration background","inadequately","3","","","","4"
"4 on Scale 1 to 10","1990","no migration background","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","1990","no migration background","higher vocational","12","","","","4"
"4 on Scale 1 to 10","1990","no migration background","higher education","47","0.0376520387047474","0.0272965390548461","0.0480075383546487","4"
"4 on Scale 1 to 10","1990","direct migration background","inadequately","13","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","general elemantary","23","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","middle vocational","22","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","higher education","6","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","in school","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","general elemantary","3","","","","4"
"5 on Scale 1 to 10","1990","no migration background","higher education","135","0.0930489453008598","0.0772452591154524","0.108852631486267","5"
"5 on Scale 1 to 10","1990","indirect migration background","middle vocational","5","","","","5"
"5 on Scale 1 to 10","1990","no migration background","middle vocational","509","0.110638783457569","0.101170078610898","0.120107488304239","5"
"5 on Scale 1 to 10","1990","no migration background","vocational + Abi","15","","","","5"
"5 on Scale 1 to 10","1990","no migration background","higher vocational","55","0.111731267398899","0.0847831773815874","0.13867935741621","5"
"5 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1990","no migration background","in school","","","","","5"
"5 on Scale 1 to 10","1990","no migration background","inadequately","6","","","","5"
"5 on Scale 1 to 10","1990","no migration background","general elemantary","126","0.138471156408087","0.115520081243736","0.161422231572438","5"
"5 on Scale 1 to 10","1990","direct migration background","in school","","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","inadequately","48","0.178753051685414","0.13561203322579","0.221894070145038","5"
"5 on Scale 1 to 10","1990","direct migration background","general elemantary","69","0.115552844215505","0.0895131983374193","0.141592490093592","5"
"5 on Scale 1 to 10","1990","direct migration background","middle vocational","66","0.124963293275655","0.098721860706242","0.151204725845069","5"
"5 on Scale 1 to 10","1990","direct migration background","vocational + Abi","7","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","higher vocational","5","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","higher education","11","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","in school","","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","general elemantary","2","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","5"
"6 on Scale 1 to 10","1990","no migration background","higher education","107","0.0875639684101286","0.0721868600035341","0.102941076816723","6"
"6 on Scale 1 to 10","1990","no migration background","vocational + Abi","28","","","","6"
"6 on Scale 1 to 10","1990","no migration background","higher vocational","33","0.0777511043741667","0.0548452869656289","0.100656921782705","6"
"6 on Scale 1 to 10","1990","no migration background","general elemantary","70","0.07515252017713","0.0576340855088638","0.0926709548453962","6"
"6 on Scale 1 to 10","1990","no migration background","middle vocational","390","0.0929413379752022","0.0841769834350057","0.101705692515399","6"
"6 on Scale 1 to 10","1990","no migration background","in school","","","","","6"
"6 on Scale 1 to 10","1990","no migration background","inadequately","4","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","in school","","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","inadequately","25","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","general elemantary","53","0.108110408256054","0.0828175383207372","0.13340327819137","6"
"6 on Scale 1 to 10","1990","direct migration background","middle vocational","63","0.0852678220288214","0.0631051185003406","0.107430525557302","6"
"6 on Scale 1 to 10","1990","direct migration background","vocational + Abi","5","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","higher vocational","2","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","higher education","10","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","in school","","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","middle vocational","4","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","inadequately","1","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","general elemantary","7","","","","6"
"7 on Scale 1 to 10","1990","no migration background","general elemantary","136","0.163059132066237","0.138511567252118","0.187606696880356","7"
