"plj0588","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Sometimes","2017","no migration background","vocational + Abi","234","0.170710630304108","0.151283912448437","0.190137348159779"
"Sometimes","2017","no migration background","higher vocational","264","0.183761774382609","0.163423758346207","0.204099790419011"
"Sometimes","2017","no migration background","higher education","829","0.172487081672099","0.162084567474427","0.182889595869771"
"Sometimes","2017","direct migration background","in school","8","","",""
"Sometimes","2017","direct migration background","inadequately","397","0.35891190385009","0.333989012240689","0.383834795459492"
"Sometimes","2017","direct migration background","general elemantary","346","0.216485635536168","0.194097679839857","0.238873591232479"
"Sometimes","2017","direct migration background","middle vocational","509","0.249079743649355","0.230030330070807","0.268129157227904"
"Sometimes","2017","direct migration background","vocational + Abi","187","0.253342689380933","0.221440988824197","0.285244389937669"
"Sometimes","2017","direct migration background","higher vocational","27","","",""
"Sometimes","2017","direct migration background","higher education","439","0.267383289668901","0.245910248583289","0.288856330754513"
"Sometimes","2017","indirect migration background","in school","8","","",""
"Sometimes","2017","indirect migration background","inadequately","9","","",""
"Sometimes","2017","indirect migration background","general elemantary","61","0.230914175117571","0.181553422183793","0.28027492805135"
"Sometimes","2017","indirect migration background","middle vocational","149","0.235027441196232","0.203991084998237","0.266063797394227"
"Sometimes","2017","indirect migration background","vocational + Abi","25","","",""
"Sometimes","2017","indirect migration background","higher vocational","11","","",""
"Sometimes","2017","indirect migration background","higher education","49","0.207223872188425","0.160084467307374","0.254363277069477"
"Rarely ","2017","no migration background","in school","146","0.414354274537206","0.357658265015999","0.471050284058413"
"Rarely ","2017","no migration background","inadequately","56","0.337285861674589","0.265580432117019","0.408991291232159"
"Rarely ","2017","no migration background","general elemantary","686","0.396983652286555","0.373780071406909","0.420187233166201"
"Rarely ","2017","no migration background","middle vocational","4327","0.439254118681992","0.429451115521168","0.449057121842816"
"Rarely ","2017","no migration background","vocational + Abi","699","0.443665730087348","0.418014278337704","0.469317181836992"
"Rarely ","2017","no migration background","higher vocational","699","0.501185392010323","0.474928620999251","0.527442163021394"
"Rarely ","2017","no migration background","higher education","2400","0.47830776485366","0.464553621677893","0.492061908029426"
"Rarely ","2017","direct migration background","in school","22","","",""
"Rarely ","2017","direct migration background","inadequately","264","0.221640922590169","0.20006046680206","0.243221378378279"
"Rarely ","2017","direct migration background","general elemantary","375","0.36433793364409","0.338177691596882","0.390498175691298"
"Rarely ","2017","direct migration background","middle vocational","602","0.350465484558342","0.329450008162984","0.3714809609537"
"Rarely ","2017","direct migration background","vocational + Abi","236","0.388562495624871","0.352810074102394","0.424314917147349"
"Rarely ","2017","direct migration background","higher vocational","34","0.308197829067552","0.213326902377829","0.403068755757275"
"Rarely ","2017","direct migration background","higher education","550","0.361852632437706","0.338538762299843","0.38516650257557"
"Rarely ","2017","indirect migration background","in school","34","0.44669237212341","0.342226108560172","0.551158635686649"
"Rarely ","2017","indirect migration background","inadequately","14","","",""
"Rarely ","2017","indirect migration background","general elemantary","104","0.391040727774744","0.333883100064176","0.448198355485313"
"Rarely ","2017","indirect migration background","middle vocational","285","0.428506540839191","0.392284503574911","0.464728578103471"
"Rarely ","2017","indirect migration background","vocational + Abi","55","0.364804958553985","0.282056420280196","0.447553496827775"
"Rarely ","2017","indirect migration background","higher vocational","19","","",""
"Rarely ","2017","indirect migration background","higher education","135","0.432511639982691","0.374892562597378","0.490130717368005"
"Never","2017","no migration background","in school","66","0.259325552751404","0.208884350508944","0.309766754993865"
"Never","2017","no migration background","inadequately","46","0.328060549025462","0.25685203398575","0.399269064065175"
"Never","2017","no migration background","general elemantary","505","0.305838797371245","0.283987329554861","0.32769026518763"
"Never","2017","no migration background","middle vocational","3031","0.303192925444771","0.29411400976324","0.312271841126303"
"Never","2017","no migration background","vocational + Abi","429","0.31772997199045","0.293690587734802","0.341769356246098"
"Never","2017","no migration background","higher vocational","386","0.284618697456514","0.260922806712852","0.308314588200175"
"Never","2017","no migration background","higher education","1622","0.306681236762693","0.293984774718738","0.319377698806647"
"Never","2017","direct migration background","in school","19","","",""
"Never","2017","direct migration background","inadequately","448","0.236485717655631","0.214407872544005","0.258563562767257"
"Never","2017","direct migration background","general elemantary","396","0.314816875399028","0.289569935509268","0.340063815288789"
"Never","2017","direct migration background","middle vocational","651","0.307332226403513","0.287009496829807","0.327654955977219"
"Never","2017","direct migration background","vocational + Abi","226","0.265851475458319","0.233446590218223","0.298256360698415"
"Never","2017","direct migration background","higher vocational","23","","",""
"Never","2017","direct migration background","higher education","443","0.29106893837461","0.269030138189806","0.313107738559413"
"Never","2017","indirect migration background","in school","38","0.422512211274697","0.318716478328563","0.526307944220831"
"Never","2017","indirect migration background","inadequately","8","","",""
"Never","2017","indirect migration background","general elemantary","89","0.282575216527333","0.229837138608425","0.33531329444624"
"Never","2017","indirect migration background","middle vocational","228","0.286758044301501","0.253655242086764","0.319860846516239"
"Never","2017","indirect migration background","vocational + Abi","44","0.342796323789488","0.261204905056234","0.424387742522742"
"Never","2017","indirect migration background","higher vocational","24","","",""
"Never","2017","indirect migration background","higher education","89","0.308610705831446","0.254888264518033","0.362333147144858"
"Very often","2018","no migration background","in school","","","",""
"Very often","2018","no migration background","inadequately","","","",""
"Very often","2018","no migration background","general elemantary","","","",""
"Very often","2018","no migration background","middle vocational","","","",""
"Very often","2018","no migration background","vocational + Abi","","","",""
"Very often","2018","no migration background","higher vocational","","","",""
"Very often","2018","no migration background","higher education","","","",""
"Very often","2018","direct migration background","in school","","","",""
"Very often","2018","direct migration background","inadequately","14","","",""
"Very often","2018","direct migration background","general elemantary","12","","",""
"Very often","2018","direct migration background","middle vocational","1","","",""
"Very often","2018","direct migration background","vocational + Abi","","","",""
"Very often","2018","direct migration background","higher vocational","","","",""
"Very often","2018","direct migration background","higher education","4","","",""
"Very often","2018","indirect migration background","in school","","","",""
"Very often","2018","indirect migration background","inadequately","","","",""
"Very often","2018","indirect migration background","general elemantary","","","",""
"Very often","2018","indirect migration background","middle vocational","","","",""
"Very often","2018","indirect migration background","vocational + Abi","","","",""
"Very often","2018","indirect migration background","higher vocational","","","",""
"Very often","2018","indirect migration background","higher education","","","",""
"Often","2018","no migration background","in school","","","",""
"Often","2018","no migration background","inadequately","","","",""
"Often","2018","no migration background","general elemantary","","","",""
"Often","2018","no migration background","middle vocational","","","",""
"Often","2018","no migration background","vocational + Abi","","","",""
"Often","2018","no migration background","higher vocational","","","",""
"Often","2018","no migration background","higher education","","","",""
"Often","2018","direct migration background","in school","","","",""
"Often","2018","direct migration background","inadequately","15","","",""
"Often","2018","direct migration background","general elemantary","9","","",""
"Often","2018","direct migration background","middle vocational","8","","",""
"Often","2018","direct migration background","vocational + Abi","1","","",""
"Often","2018","direct migration background","higher vocational","","","",""
"Often","2018","direct migration background","higher education","6","","",""
"Often","2018","indirect migration background","in school","","","",""
"Often","2018","indirect migration background","inadequately","","","",""
"Often","2018","indirect migration background","general elemantary","","","",""
"Often","2018","indirect migration background","middle vocational","","","",""
"Often","2018","indirect migration background","vocational + Abi","","","",""
"Often","2018","indirect migration background","higher vocational","","","",""
"Often","2018","indirect migration background","higher education","","","",""
"Sometimes","2018","no migration background","in school","","","",""
"Sometimes","2018","no migration background","inadequately","","","",""
"Sometimes","2018","no migration background","general elemantary","","","",""
"Sometimes","2018","no migration background","middle vocational","","","",""
"Sometimes","2018","no migration background","vocational + Abi","","","",""
"Sometimes","2018","no migration background","higher vocational","","","",""
"Sometimes","2018","no migration background","higher education","","","",""
"Sometimes","2018","direct migration background","in school","2","","",""
"Sometimes","2018","direct migration background","inadequately","51","0.361314689355567","0.28756833398403","0.435061044727105"
"Sometimes","2018","direct migration background","general elemantary","22","","",""
"Sometimes","2018","direct migration background","middle vocational","21","","",""
"Sometimes","2018","direct migration background","vocational + Abi","2","","",""
"Sometimes","2018","direct migration background","higher vocational","","","",""
"Sometimes","2018","direct migration background","higher education","8","","",""
"Sometimes","2018","indirect migration background","in school","","","",""
"Sometimes","2018","indirect migration background","inadequately","","","",""
"Sometimes","2018","indirect migration background","general elemantary","","","",""
"Sometimes","2018","indirect migration background","middle vocational","","","",""
"Sometimes","2018","indirect migration background","vocational + Abi","","","",""
"Sometimes","2018","indirect migration background","higher vocational","","","",""
"Sometimes","2018","indirect migration background","higher education","","","",""
"Rarely ","2018","no migration background","in school","","","",""
"Rarely ","2018","no migration background","inadequately","","","",""
"Rarely ","2018","no migration background","general elemantary","","","",""
"Rarely ","2018","no migration background","middle vocational","","","",""
"Rarely ","2018","no migration background","vocational + Abi","","","",""
"Rarely ","2018","no migration background","higher vocational","","","",""
"Rarely ","2018","no migration background","higher education","","","",""
"Rarely ","2018","direct migration background","in school","2","","",""
"Rarely ","2018","direct migration background","inadequately","23","","",""
"Rarely ","2018","direct migration background","general elemantary","16","","",""
"Rarely ","2018","direct migration background","middle vocational","11","","",""
"Rarely ","2018","direct migration background","vocational + Abi","1","","",""
"Rarely ","2018","direct migration background","higher vocational","","","",""
"Rarely ","2018","direct migration background","higher education","10","","",""
"Rarely ","2018","indirect migration background","in school","","","",""
"Rarely ","2018","indirect migration background","inadequately","","","",""
"Rarely ","2018","indirect migration background","general elemantary","","","",""
"Rarely ","2018","indirect migration background","middle vocational","","","",""
"Rarely ","2018","indirect migration background","vocational + Abi","","","",""
"Rarely ","2018","indirect migration background","higher vocational","","","",""
"Rarely ","2018","indirect migration background","higher education","","","",""
"Never","2018","no migration background","in school","","","",""
"Never","2018","no migration background","inadequately","","","",""
"Never","2018","no migration background","general elemantary","","","",""
"Never","2018","no migration background","middle vocational","","","",""
"Never","2018","no migration background","vocational + Abi","","","",""
"Never","2018","no migration background","higher vocational","","","",""
"Never","2018","no migration background","higher education","","","",""
"Never","2018","direct migration background","in school","4","","",""
"Never","2018","direct migration background","inadequately","60","0.362110468894353","0.288328954244969","0.435891983543737"
"Never","2018","direct migration background","general elemantary","40","0.392021310532024","0.295853548326871","0.488189072737177"
"Never","2018","direct migration background","middle vocational","17","","",""
"Never","2018","direct migration background","vocational + Abi","3","","",""
"Never","2018","direct migration background","higher vocational","","","",""
"Never","2018","direct migration background","higher education","20","","",""
"Never","2018","indirect migration background","in school","","","",""
"Never","2018","indirect migration background","inadequately","","","",""
"Never","2018","indirect migration background","general elemantary","","","",""
"Never","2018","indirect migration background","middle vocational","","","",""
"Never","2018","indirect migration background","vocational + Abi","","","",""
"Never","2018","indirect migration background","higher vocational","","","",""
"Never","2018","indirect migration background","higher education","","","",""
"Very often","2019","no migration background","in school","","","",""
"Very often","2019","no migration background","inadequately","","","",""
"Very often","2019","no migration background","general elemantary","","","",""
"Very often","2019","no migration background","middle vocational","","","",""
"Very often","2019","no migration background","vocational + Abi","","","",""
"Very often","2019","no migration background","higher vocational","","","",""
"Very often","2019","no migration background","higher education","","","",""
"Very often","2019","direct migration background","in school","","","",""
"Very often","2019","direct migration background","inadequately","7","","",""
"Very often","2019","direct migration background","general elemantary","","","",""
"Very often","2019","direct migration background","middle vocational","","","",""
"Very often","2019","direct migration background","vocational + Abi","","","",""
"Very often","2019","direct migration background","higher vocational","","","",""
"Very often","2019","direct migration background","higher education","","","",""
"Very often","2019","indirect migration background","in school","","","",""
"Very often","2019","indirect migration background","inadequately","","","",""
"Very often","2019","indirect migration background","general elemantary","","","",""
"Very often","2019","indirect migration background","middle vocational","","","",""
"Very often","2019","indirect migration background","vocational + Abi","","","",""
"Very often","2019","indirect migration background","higher vocational","","","",""
"Very often","2019","indirect migration background","higher education","","","",""
"Often","2019","no migration background","in school","","","",""
"Often","2019","no migration background","inadequately","","","",""
"Often","2019","no migration background","general elemantary","","","",""
"Often","2019","no migration background","middle vocational","","","",""
"Often","2019","no migration background","vocational + Abi","","","",""
"Often","2019","no migration background","higher vocational","","","",""
"Often","2019","no migration background","higher education","","","",""
"Often","2019","direct migration background","in school","","","",""
"Often","2019","direct migration background","inadequately","10","","",""
"Often","2019","direct migration background","general elemantary","4","","",""
"Often","2019","direct migration background","middle vocational","4","","",""
"Often","2019","direct migration background","vocational + Abi","","","",""
"Often","2019","direct migration background","higher vocational","","","",""
"Often","2019","direct migration background","higher education","2","","",""
"Often","2019","indirect migration background","in school","","","",""
"Often","2019","indirect migration background","inadequately","","","",""
"Often","2019","indirect migration background","general elemantary","","","",""
"Often","2019","indirect migration background","middle vocational","","","",""
"Often","2019","indirect migration background","vocational + Abi","","","",""
"Often","2019","indirect migration background","higher vocational","","","",""
"Often","2019","indirect migration background","higher education","","","",""
"Sometimes","2019","no migration background","in school","","","",""
"Sometimes","2019","no migration background","inadequately","","","",""
"Sometimes","2019","no migration background","general elemantary","","","",""
"Sometimes","2019","no migration background","middle vocational","","","",""
"Sometimes","2019","no migration background","vocational + Abi","","","",""
"Sometimes","2019","no migration background","higher vocational","","","",""
"Sometimes","2019","no migration background","higher education","","","",""
"Sometimes","2019","direct migration background","in school","","","",""
"Sometimes","2019","direct migration background","inadequately","33","0.322066598467257","0.242654142094276","0.401479054840239"
"Sometimes","2019","direct migration background","general elemantary","8","","",""
"Sometimes","2019","direct migration background","middle vocational","5","","",""
"Sometimes","2019","direct migration background","vocational + Abi","1","","",""
"Sometimes","2019","direct migration background","higher vocational","","","",""
"Sometimes","2019","direct migration background","higher education","5","","",""
"Sometimes","2019","indirect migration background","in school","","","",""
"Sometimes","2019","indirect migration background","inadequately","","","",""
"Sometimes","2019","indirect migration background","general elemantary","","","",""
"Sometimes","2019","indirect migration background","middle vocational","","","",""
"Sometimes","2019","indirect migration background","vocational + Abi","","","",""
"Sometimes","2019","indirect migration background","higher vocational","","","",""
"Sometimes","2019","indirect migration background","higher education","","","",""
"Rarely ","2019","no migration background","in school","","","",""
"Rarely ","2019","no migration background","inadequately","","","",""
"Rarely ","2019","no migration background","general elemantary","","","",""
"Rarely ","2019","no migration background","middle vocational","","","",""
"Rarely ","2019","no migration background","vocational + Abi","","","",""
"Rarely ","2019","no migration background","higher vocational","","","",""
"Rarely ","2019","no migration background","higher education","","","",""
"Rarely ","2019","direct migration background","in school","1","","",""
"Rarely ","2019","direct migration background","inadequately","30","0.156235585056511","0.0945302304742981","0.217940939638724"
"Rarely ","2019","direct migration background","general elemantary","12","","",""
"Rarely ","2019","direct migration background","middle vocational","5","","",""
"Rarely ","2019","direct migration background","vocational + Abi","","","",""
"Rarely ","2019","direct migration background","higher vocational","","","",""
"Rarely ","2019","direct migration background","higher education","9","","",""
"Rarely ","2019","indirect migration background","in school","","","",""
"Rarely ","2019","indirect migration background","inadequately","","","",""
"Rarely ","2019","indirect migration background","general elemantary","","","",""
"Rarely ","2019","indirect migration background","middle vocational","","","",""
"Rarely ","2019","indirect migration background","vocational + Abi","","","",""
"Rarely ","2019","indirect migration background","higher vocational","","","",""
"Rarely ","2019","indirect migration background","higher education","","","",""
"Never","2019","no migration background","in school","","","",""
"Never","2019","no migration background","inadequately","","","",""
"Never","2019","no migration background","general elemantary","","","",""
"Never","2019","no migration background","middle vocational","","","",""
"Never","2019","no migration background","vocational + Abi","","","",""
"Never","2019","no migration background","higher vocational","","","",""
"Never","2019","no migration background","higher education","","","",""
"Never","2019","direct migration background","in school","1","","",""
"Never","2019","direct migration background","inadequately","53","0.433920846586812","0.349690980740778","0.518150712432846"
"Never","2019","direct migration background","general elemantary","27","","",""
"Never","2019","direct migration background","middle vocational","18","","",""
"Never","2019","direct migration background","vocational + Abi","1","","",""
"Never","2019","direct migration background","higher vocational","","","",""
"Never","2019","direct migration background","higher education","10","","",""
"Never","2019","indirect migration background","in school","","","",""
"Never","2019","indirect migration background","inadequately","","","",""
"Never","2019","indirect migration background","general elemantary","","","",""
"Never","2019","indirect migration background","middle vocational","","","",""
"Never","2019","indirect migration background","vocational + Abi","","","",""
"Never","2019","indirect migration background","higher vocational","","","",""
"Never","2019","indirect migration background","higher education","","","",""
