"plj0588","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Never","2016","(3b) higher tertiary education","Male","162","0.277524931749117","0.237673892062214","0.317375971436021"
"Never","2016","(3b) higher tertiary education","Female","71","0.27837455992663","0.223684433484094","0.333064686369166"
"Very often","2017","(0) in school","Male","2","","",""
"Very often","2017","(0) in school","Female","3","","",""
"Very often","2017","(1a) inadequately completed","Male","80","0.0478823289891894","0.0337510574948791","0.0620136004834997"
"Very often","2017","(1a) inadequately completed","Female","58","0.0425016637847317","0.0287941589547302","0.0562091686147332"
"Very often","2017","(1b) general elementary school","Male","34","0.0215355852144229","0.0129140420289182","0.0301571283999276"
"Very often","2017","(1b) general elementary school","Female","55","0.0306904213260827","0.0217820251571071","0.0395988174950583"
"Very often","2017","(1c) basic vocational qualification","Male","37","0.010779752217021","0.00697719557910002","0.014582308854942"
"Very often","2017","(1c) basic vocational qualification","Female","34","0.0127324996106244","0.00825346619928621","0.0172115330219626"
"Very often","2017","(2b) intermediate general qualification","Male","6","","",""
"Very often","2017","(2b) intermediate general qualification","Female","11","","",""
"Very often","2017","(2a) intermediate vocational","Male","19","","",""
"Very often","2017","(2a) intermediate vocational","Female","32","0.0114788876641732","0.00801742524288723","0.0149403500854593"
"Very often","2017","(2c_gen) general maturity certificate","Male","17","","",""
"Very often","2017","(2c_gen) general maturity certificate","Female","23","","",""
"Very often","2017","(2c_voc) vocational maturity certificate","Male","11","","",""
"Very often","2017","(2c_voc) vocational maturity certificate","Female","20","","",""
"Very often","2017","(3a) lower tertiary education","Male","2","","",""
"Very often","2017","(3a) lower tertiary education","Female","10","","",""
"Very often","2017","(3b) higher tertiary education","Male","40","0.00880559922316657","0.00514563749688321","0.0124655609494499"
"Very often","2017","(3b) higher tertiary education","Female","31","0.00584450181625683","0.0028156505685216","0.00887335306399206"
"Often","2017","(0) in school","Male","12","","",""
"Often","2017","(0) in school","Female","19","","",""
"Often","2017","(1a) inadequately completed","Male","123","0.0992897297604279","0.0794975778309045","0.119081881689951"
"Often","2017","(1a) inadequately completed","Female","105","0.137487865076733","0.114088653788091","0.160887076365376"
"Often","2017","(1b) general elementary school","Male","82","0.0626327385976292","0.0482417793777548","0.0770236978175036"
"Often","2017","(1b) general elementary school","Female","116","0.0654172602866567","0.0526463486841868","0.0781881718891266"
"Often","2017","(1c) basic vocational qualification","Male","135","0.0524130600542498","0.04420663334879","0.0606194867597095"
"Often","2017","(1c) basic vocational qualification","Female","151","0.0587644655806208","0.0493690369331441","0.0681598942280975"
"Often","2017","(2b) intermediate general qualification","Male","13","","",""
"Often","2017","(2b) intermediate general qualification","Female","46","0.0807969913710167","0.0569097277716102","0.104684254970423"
"Often","2017","(2a) intermediate vocational","Male","105","0.0400732505431207","0.0323835169213279","0.0477629841649136"
"Often","2017","(2a) intermediate vocational","Female","200","0.0542265824920187","0.0468676229929238","0.0615855419911136"
"Often","2017","(2c_gen) general maturity certificate","Male","71","0.0459209656077514","0.0322838826171364","0.0595580485983664"
"Often","2017","(2c_gen) general maturity certificate","Female","62","0.0450500891576741","0.0320641555893275","0.0580360227260207"
"Often","2017","(2c_voc) vocational maturity certificate","Male","51","0.0507809745817611","0.0378826220775044","0.0636793270860177"
"Often","2017","(2c_voc) vocational maturity certificate","Female","88","0.058937189611093","0.0474690069743269","0.0704053722478591"
"Often","2017","(3a) lower tertiary education","Male","25","","",""
"Often","2017","(3a) lower tertiary education","Female","55","0.0503417446565449","0.0367422969319889","0.0639411923811008"
"Often","2017","(3b) higher tertiary education","Male","114","0.0307710303786071","0.0240054995252172","0.037536561231997"
"Often","2017","(3b) higher tertiary education","Female","150","0.0555713660315874","0.0464683114702586","0.0646744205929162"
"Sometimes","2017","(0) in school","Male","27","","",""
"Sometimes","2017","(0) in school","Female","45","0.250414509752499","0.193550695180214","0.307278324324783"
"Sometimes","2017","(1a) inadequately completed","Male","221","0.276340853581775","0.246744523007799","0.305937184155751"
"Sometimes","2017","(1a) inadequately completed","Female","242","0.302626230577207","0.271410570981647","0.333841890172768"
"Sometimes","2017","(1b) general elementary school","Male","273","0.244627798825532","0.219096814795605","0.270158782855459"
"Sometimes","2017","(1b) general elementary school","Female","351","0.211732555696999","0.190631826686941","0.232833284707057"
"Sometimes","2017","(1c) basic vocational qualification","Male","550","0.189613378853053","0.175178756580533","0.204048001125572"
"Sometimes","2017","(1c) basic vocational qualification","Female","504","0.212304536347988","0.195967666278647","0.22864140641733"
"Sometimes","2017","(2b) intermediate general qualification","Male","64","0.177349568585915","0.135301970436986","0.219397166734845"
"Sometimes","2017","(2b) intermediate general qualification","Female","100","0.200318821262555","0.165236977978911","0.235400664546198"
"Sometimes","2017","(2a) intermediate vocational","Male","411","0.16378349235023","0.149273760216245","0.178293224484216"
"Sometimes","2017","(2a) intermediate vocational","Female","736","0.223087555467759","0.209559341769364","0.236615769166155"
"Sometimes","2017","(2c_gen) general maturity certificate","Male","226","0.253139243396212","0.224810757664215","0.281467729128209"
"Sometimes","2017","(2c_gen) general maturity certificate","Female","249","0.230811708737851","0.204431373900814","0.257192043574888"
"Sometimes","2017","(2c_voc) vocational maturity certificate","Male","183","0.176493930932492","0.154096469422682","0.198891392442303"
"Sometimes","2017","(2c_voc) vocational maturity certificate","Female","344","0.204402150503273","0.184764925587413","0.224039375419132"
"Sometimes","2017","(3a) lower tertiary education","Male","164","0.174533621238728","0.151618770646433","0.197448471831022"
"Sometimes","2017","(3a) lower tertiary education","Female","180","0.195282500412604","0.170626260158919","0.219938740666288"
"Sometimes","2017","(3b) higher tertiary education","Male","465","0.185047358166064","0.169833992752545","0.200260723579583"
"Sometimes","2017","(3b) higher tertiary education","Female","508","0.198951940758055","0.183089120150175","0.214814761365934"
"Rarely ","2017","(0) in school","Male","109","0.514274736080672","0.446837493411676","0.581711978749667"
"Rarely ","2017","(0) in school","Female","93","0.340871071777854","0.27865882029775","0.403083323257959"
"Rarely ","2017","(1a) inadequately completed","Male","185","0.335862426935866","0.30460465409777","0.367120199773962"
"Rarely ","2017","(1a) inadequately completed","Female","171","0.216975334042406","0.188967512397055","0.244983155687757"
"Rarely ","2017","(1b) general elementary school","Male","361","0.358071709791207","0.329596796254602","0.386546623327812"
"Rarely ","2017","(1b) general elementary school","Female","496","0.383482454750961","0.358368661500387","0.408596248001534"
"Rarely ","2017","(1c) basic vocational qualification","Male","1175","0.438700104567058","0.420427260279902","0.456972948854214"
"Rarely ","2017","(1c) basic vocational qualification","Female","934","0.382971403038899","0.363551553309352","0.402391252768445"
"Rarely ","2017","(2b) intermediate general qualification","Male","142","0.520155528884274","0.465158995285132","0.575152062483416"
"Rarely ","2017","(2b) intermediate general qualification","Female","193","0.373927643135262","0.331517558487073","0.416337727783451"
"Rarely ","2017","(2a) intermediate vocational","Male","1129","0.482894071483851","0.463301986398421","0.502486156569281"
"Rarely ","2017","(2a) intermediate vocational","Female","1642","0.446513314481429","0.430359036962308","0.46266759200055"
"Rarely ","2017","(2c_gen) general maturity certificate","Male","324","0.408750644946273","0.376722014619344","0.440779275273203"
"Rarely ","2017","(2c_gen) general maturity certificate","Female","374","0.386459171975529","0.355972599766009","0.416945744185048"
"Rarely ","2017","(2c_voc) vocational maturity certificate","Male","505","0.464509989084352","0.435209577249946","0.493810400918758"
"Rarely ","2017","(2c_voc) vocational maturity certificate","Female","714","0.413592157060584","0.389610642029984","0.437573672091184"
"Rarely ","2017","(3a) lower tertiary education","Male","531","0.488055776227451","0.457878930839412","0.518232621615489"
"Rarely ","2017","(3a) lower tertiary education","Female","449","0.45183480339771","0.420880642472938","0.482788964322483"
"Rarely ","2017","(3b) higher tertiary education","Male","1090","0.454032416652198","0.434527480833653","0.473537352470743"
"Rarely ","2017","(3b) higher tertiary education","Female","1015","0.447591232482284","0.427832999443729","0.467349465520839"
"Never","2017","(0) in school","Male","61","0.267717053897169","0.207974423246715","0.327459684547623"
"Never","2017","(0) in school","Female","63","0.321819913967472","0.260503798521647","0.383136029413297"
"Never","2017","(1a) inadequately completed","Male","268","0.240624660732742","0.212333770982996","0.268915550482488"
"Never","2017","(1a) inadequately completed","Female","256","0.300408906518922","0.269258410530734","0.331559402507109"
"Never","2017","(1b) general elementary school","Male","339","0.313132167571209","0.285587687299434","0.340676647842985"
"Never","2017","(1b) general elementary school","Female","422","0.308677307939301","0.284817903265957","0.332536712612645"
"Never","2017","(1c) basic vocational qualification","Male","936","0.308493704308619","0.291485987116827","0.325501421500411"
"Never","2017","(1c) basic vocational qualification","Female","784","0.333227095421868","0.314396278056142","0.352057912787594"
"Never","2017","(2b) intermediate general qualification","Male","92","0.230368199388029","0.184015906094541","0.276720492681516"
"Never","2017","(2b) intermediate general qualification","Female","150","0.329366134958922","0.288171059689631","0.370561210228213"
"Never","2017","(2a) intermediate vocational","Male","835","0.30611074008265","0.288041107191339","0.32418037297396"
"Never","2017","(2a) intermediate vocational","Female","1028","0.26469365989462","0.250357835633702","0.279029484155538"
"Never","2017","(2c_gen) general maturity certificate","Male","267","0.274980823617111","0.245890419632958","0.304071227601265"
"Never","2017","(2c_gen) general maturity certificate","Female","272","0.329108388050662","0.299689198134721","0.358527577966604"
"Never","2017","(2c_voc) vocational maturity certificate","Male","363","0.296486343880623","0.269655204074874","0.323317483686372"
"Never","2017","(2c_voc) vocational maturity certificate","Female","454","0.311592458230559","0.289039326205121","0.334145590255997"
"Never","2017","(3a) lower tertiary education","Male","332","0.302606379454956","0.274872807360934","0.330339951548977"
"Never","2017","(3a) lower tertiary education","Female","299","0.292489997568747","0.2641959376925","0.320784057444993"
"Never","2017","(3b) higher tertiary education","Male","794","0.321343595579964","0.303048803987296","0.339638387172632"
"Never","2017","(3b) higher tertiary education","Female","729","0.292040958911817","0.273973254136579","0.310108663687055"
"Very often","2018","(0) in school","Male","","","",""
"Very often","2018","(0) in school","Female","","","",""
"Very often","2018","(1a) inadequately completed","Male","5","","",""
"Very often","2018","(1a) inadequately completed","Female","9","","",""
"Very often","2018","(1b) general elementary school","Male","8","","",""
"Very often","2018","(1b) general elementary school","Female","4","","",""
"Very often","2018","(1c) basic vocational qualification","Male","","","",""
"Very often","2018","(1c) basic vocational qualification","Female","","","",""
"Very often","2018","(2b) intermediate general qualification","Male","","","",""
"Very often","2018","(2b) intermediate general qualification","Female","","","",""
"Very often","2018","(2a) intermediate vocational","Male","","","",""
"Very often","2018","(2a) intermediate vocational","Female","","","",""
"Very often","2018","(2c_gen) general maturity certificate","Male","1","","",""
"Very often","2018","(2c_gen) general maturity certificate","Female","","","",""
"Very often","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Very often","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Very often","2018","(3a) lower tertiary education","Male","","","",""
"Very often","2018","(3a) lower tertiary education","Female","","","",""
"Very often","2018","(3b) higher tertiary education","Male","2","","",""
"Very often","2018","(3b) higher tertiary education","Female","2","","",""
"Often","2018","(0) in school","Male","","","",""
"Often","2018","(0) in school","Female","","","",""
"Often","2018","(1a) inadequately completed","Male","5","","",""
"Often","2018","(1a) inadequately completed","Female","10","","",""
"Often","2018","(1b) general elementary school","Male","1","","",""
"Often","2018","(1b) general elementary school","Female","8","","",""
"Often","2018","(1c) basic vocational qualification","Male","","","",""
"Often","2018","(1c) basic vocational qualification","Female","","","",""
"Often","2018","(2b) intermediate general qualification","Male","","","",""
"Often","2018","(2b) intermediate general qualification","Female","","","",""
"Often","2018","(2a) intermediate vocational","Male","","","",""
"Often","2018","(2a) intermediate vocational","Female","","","",""
"Often","2018","(2c_gen) general maturity certificate","Male","6","","",""
"Often","2018","(2c_gen) general maturity certificate","Female","2","","",""
"Often","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Often","2018","(2c_voc) vocational maturity certificate","Female","1","","",""
"Often","2018","(3a) lower tertiary education","Male","","","",""
"Often","2018","(3a) lower tertiary education","Female","","","",""
"Often","2018","(3b) higher tertiary education","Male","1","","",""
"Often","2018","(3b) higher tertiary education","Female","5","","",""
"Sometimes","2018","(0) in school","Male","1","","",""
"Sometimes","2018","(0) in school","Female","1","","",""
"Sometimes","2018","(1a) inadequately completed","Male","22","","",""
"Sometimes","2018","(1a) inadequately completed","Female","31","0.329446807634402","0.236861992718403","0.4220316225504"
"Sometimes","2018","(1b) general elementary school","Male","11","","",""
"Sometimes","2018","(1b) general elementary school","Female","11","","",""
"Sometimes","2018","(1c) basic vocational qualification","Male","","","",""
"Sometimes","2018","(1c) basic vocational qualification","Female","","","",""
"Sometimes","2018","(2b) intermediate general qualification","Male","","","",""
"Sometimes","2018","(2b) intermediate general qualification","Female","","","",""
"Sometimes","2018","(2a) intermediate vocational","Male","","","",""
"Sometimes","2018","(2a) intermediate vocational","Female","","","",""
"Sometimes","2018","(2c_gen) general maturity certificate","Male","11","","",""
"Sometimes","2018","(2c_gen) general maturity certificate","Female","8","","",""
"Sometimes","2018","(2c_voc) vocational maturity certificate","Male","1","","",""
"Sometimes","2018","(2c_voc) vocational maturity certificate","Female","1","","",""
"Sometimes","2018","(3a) lower tertiary education","Male","","","",""
"Sometimes","2018","(3a) lower tertiary education","Female","","","",""
"Sometimes","2018","(3b) higher tertiary education","Male","2","","",""
"Sometimes","2018","(3b) higher tertiary education","Female","6","","",""
"Rarely ","2018","(0) in school","Male","2","","",""
"Rarely ","2018","(0) in school","Female","","","",""
"Rarely ","2018","(1a) inadequately completed","Male","10","","",""
"Rarely ","2018","(1a) inadequately completed","Female","13","","",""
"Rarely ","2018","(1b) general elementary school","Male","7","","",""
"Rarely ","2018","(1b) general elementary school","Female","8","","",""
"Rarely ","2018","(1c) basic vocational qualification","Male","1","","",""
"Rarely ","2018","(1c) basic vocational qualification","Female","","","",""
"Rarely ","2018","(2b) intermediate general qualification","Male","1","","",""
"Rarely ","2018","(2b) intermediate general qualification","Female","","","",""
"Rarely ","2018","(2a) intermediate vocational","Male","","","",""
"Rarely ","2018","(2a) intermediate vocational","Female","","","",""
"Rarely ","2018","(2c_gen) general maturity certificate","Male","5","","",""
"Rarely ","2018","(2c_gen) general maturity certificate","Female","5","","",""
"Rarely ","2018","(2c_voc) vocational maturity certificate","Male","1","","",""
"Rarely ","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely ","2018","(3a) lower tertiary education","Male","","","",""
"Rarely ","2018","(3a) lower tertiary education","Female","","","",""
"Rarely ","2018","(3b) higher tertiary education","Male","3","","",""
"Rarely ","2018","(3b) higher tertiary education","Female","7","","",""
"Never","2018","(0) in school","Male","4","","",""
"Never","2018","(0) in school","Female","","","",""
"Never","2018","(1a) inadequately completed","Male","24","","",""
"Never","2018","(1a) inadequately completed","Female","36","0.369020625619232","0.273968158043904","0.46407309319456"
"Never","2018","(1b) general elementary school","Male","16","","",""
"Never","2018","(1b) general elementary school","Female","22","","",""
"Never","2018","(1c) basic vocational qualification","Male","","","",""
"Never","2018","(1c) basic vocational qualification","Female","","","",""
"Never","2018","(2b) intermediate general qualification","Male","2","","",""
"Never","2018","(2b) intermediate general qualification","Female","","","",""
"Never","2018","(2a) intermediate vocational","Male","1","","",""
"Never","2018","(2a) intermediate vocational","Female","","","",""
"Never","2018","(2c_gen) general maturity certificate","Male","7","","",""
"Never","2018","(2c_gen) general maturity certificate","Female","9","","",""
"Never","2018","(2c_voc) vocational maturity certificate","Male","2","","",""
"Never","2018","(2c_voc) vocational maturity certificate","Female","1","","",""
"Never","2018","(3a) lower tertiary education","Male","","","",""
"Never","2018","(3a) lower tertiary education","Female","","","",""
"Never","2018","(3b) higher tertiary education","Male","9","","",""
"Never","2018","(3b) higher tertiary education","Female","11","","",""
"Very often","2019","(0) in school","Male","","","",""
"Very often","2019","(0) in school","Female","","","",""
"Very often","2019","(1a) inadequately completed","Male","2","","",""
"Very often","2019","(1a) inadequately completed","Female","5","","",""
"Very often","2019","(1b) general elementary school","Male","","","",""
"Very often","2019","(1b) general elementary school","Female","","","",""
"Very often","2019","(1c) basic vocational qualification","Male","","","",""
"Very often","2019","(1c) basic vocational qualification","Female","","","",""
"Very often","2019","(2b) intermediate general qualification","Male","","","",""
"Very often","2019","(2b) intermediate general qualification","Female","","","",""
"Very often","2019","(2a) intermediate vocational","Male","","","",""
"Very often","2019","(2a) intermediate vocational","Female","","","",""
"Very often","2019","(2c_gen) general maturity certificate","Male","","","",""
"Very often","2019","(2c_gen) general maturity certificate","Female","","","",""
"Very often","2019","(2c_voc) vocational maturity certificate","Male","","","",""
"Very often","2019","(2c_voc) vocational maturity certificate","Female","","","",""
"Very often","2019","(3a) lower tertiary education","Male","","","",""
"Very often","2019","(3a) lower tertiary education","Female","","","",""
"Very often","2019","(3b) higher tertiary education","Male","","","",""
"Very often","2019","(3b) higher tertiary education","Female","","","",""
"Often","2019","(0) in school","Male","","","",""
"Often","2019","(0) in school","Female","","","",""
"Often","2019","(1a) inadequately completed","Male","7","","",""
"Often","2019","(1a) inadequately completed","Female","3","","",""
"Often","2019","(1b) general elementary school","Male","2","","",""
"Often","2019","(1b) general elementary school","Female","2","","",""
"Often","2019","(1c) basic vocational qualification","Male","","","",""
"Often","2019","(1c) basic vocational qualification","Female","","","",""
"Often","2019","(2b) intermediate general qualification","Male","","","",""
"Often","2019","(2b) intermediate general qualification","Female","","","",""
"Often","2019","(2a) intermediate vocational","Male","","","",""
"Often","2019","(2a) intermediate vocational","Female","","","",""
"Often","2019","(2c_gen) general maturity certificate","Male","2","","",""
"Often","2019","(2c_gen) general maturity certificate","Female","2","","",""
"Often","2019","(2c_voc) vocational maturity certificate","Male","","","",""
"Often","2019","(2c_voc) vocational maturity certificate","Female","","","",""
"Often","2019","(3a) lower tertiary education","Male","","","",""
"Often","2019","(3a) lower tertiary education","Female","","","",""
"Often","2019","(3b) higher tertiary education","Male","2","","",""
"Often","2019","(3b) higher tertiary education","Female","","","",""
"Sometimes","2019","(0) in school","Male","","","",""
"Sometimes","2019","(0) in school","Female","","","",""
"Sometimes","2019","(1a) inadequately completed","Male","19","","",""
"Sometimes","2019","(1a) inadequately completed","Female","15","","",""
"Sometimes","2019","(1b) general elementary school","Male","2","","",""
"Sometimes","2019","(1b) general elementary school","Female","6","","",""
"Sometimes","2019","(1c) basic vocational qualification","Male","","","",""
"Sometimes","2019","(1c) basic vocational qualification","Female","","","",""
"Sometimes","2019","(2b) intermediate general qualification","Male","","","",""
"Sometimes","2019","(2b) intermediate general qualification","Female","","","",""
"Sometimes","2019","(2a) intermediate vocational","Male","","","",""
"Sometimes","2019","(2a) intermediate vocational","Female","","","",""
"Sometimes","2019","(2c_gen) general maturity certificate","Male","1","","",""
"Sometimes","2019","(2c_gen) general maturity certificate","Female","2","","",""
"Sometimes","2019","(2c_voc) vocational maturity certificate","Male","1","","",""
"Sometimes","2019","(2c_voc) vocational maturity certificate","Female","","","",""
"Sometimes","2019","(3a) lower tertiary education","Male","","","",""
"Sometimes","2019","(3a) lower tertiary education","Female","","","",""
"Sometimes","2019","(3b) higher tertiary education","Male","3","","",""
"Sometimes","2019","(3b) higher tertiary education","Female","2","","",""
"Rarely ","2019","(0) in school","Male","1","","",""
"Rarely ","2019","(0) in school","Female","","","",""
"Rarely ","2019","(1a) inadequately completed","Male","13","","",""
"Rarely ","2019","(1a) inadequately completed","Female","17","","",""
"Rarely ","2019","(1b) general elementary school","Male","3","","",""
"Rarely ","2019","(1b) general elementary school","Female","7","","",""
"Rarely ","2019","(1c) basic vocational qualification","Male","","","",""
"Rarely ","2019","(1c) basic vocational qualification","Female","","","",""
"Rarely ","2019","(2b) intermediate general qualification","Male","1","","",""
"Rarely ","2019","(2b) intermediate general qualification","Female","1","","",""
"Rarely ","2019","(2a) intermediate vocational","Male","","","",""
"Rarely ","2019","(2a) intermediate vocational","Female","","","",""
"Rarely ","2019","(2c_gen) general maturity certificate","Male","2","","",""
"Rarely ","2019","(2c_gen) general maturity certificate","Female","3","","",""
"Rarely ","2019","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely ","2019","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely ","2019","(3a) lower tertiary education","Male","","","",""
"Rarely ","2019","(3a) lower tertiary education","Female","","","",""
"Rarely ","2019","(3b) higher tertiary education","Male","5","","",""
"Rarely ","2019","(3b) higher tertiary education","Female","4","","",""
"Never","2019","(0) in school","Male","","","",""
"Never","2019","(0) in school","Female","1","","",""
"Never","2019","(1a) inadequately completed","Male","23","","",""
"Never","2019","(1a) inadequately completed","Female","33","0.558725857794172","0.44482151407474","0.672630201513603"
"Never","2019","(1b) general elementary school","Male","15","","",""
"Never","2019","(1b) general elementary school","Female","9","","",""
"Never","2019","(1c) basic vocational qualification","Male","1","","",""
"Never","2019","(1c) basic vocational qualification","Female","1","","",""
"Never","2019","(2b) intermediate general qualification","Male","2","","",""
"Never","2019","(2b) intermediate general qualification","Female","1","","",""
"Never","2019","(2a) intermediate vocational","Male","","","",""
"Never","2019","(2a) intermediate vocational","Female","","","",""
"Never","2019","(2c_gen) general maturity certificate","Male","5","","",""
"Never","2019","(2c_gen) general maturity certificate","Female","7","","",""
"Never","2019","(2c_voc) vocational maturity certificate","Male","1","","",""
"Never","2019","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2019","(3a) lower tertiary education","Male","","","",""
"Never","2019","(3a) lower tertiary education","Female","","","",""
"Never","2019","(3b) higher tertiary education","Male","2","","",""
"Never","2019","(3b) higher tertiary education","Female","8","","",""
