"plj0588","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely ","2015","secondary school degree","middle vocational","","","",""
"Rarely ","2015","secondary school degree","vocational + Abi","","","",""
"Rarely ","2015","secondary school degree","higher vocational","","","",""
"Rarely ","2015","secondary school degree","higher education","","","",""
"Rarely ","2015","college entrance qualification","in school","","","",""
"Rarely ","2015","college entrance qualification","inadequately","","","",""
"Rarely ","2015","college entrance qualification","general elemantary","","","",""
"Rarely ","2015","college entrance qualification","middle vocational","","","",""
"Rarely ","2015","college entrance qualification","vocational + Abi","","","",""
"Rarely ","2015","college entrance qualification","higher vocational","","","",""
"Rarely ","2015","college entrance qualification","higher education","","","",""
"Rarely ","2015","Other degree","in school","","","",""
"Rarely ","2015","Other degree","inadequately","","","",""
"Rarely ","2015","Other degree","general elemantary","","","",""
"Rarely ","2015","Other degree","middle vocational","","","",""
"Rarely ","2015","Other degree","vocational + Abi","","","",""
"Rarely ","2015","Other degree","higher vocational","","","",""
"Rarely ","2015","Other degree","higher education","","","",""
"Rarely ","2015","no degree/no degree yet","in school","","","",""
"Rarely ","2015","no degree/no degree yet","inadequately","","","",""
"Rarely ","2015","no degree/no degree yet","general elemantary","","","",""
"Rarely ","2015","no degree/no degree yet","middle vocational","","","",""
"Rarely ","2015","no degree/no degree yet","vocational + Abi","","","",""
"Rarely ","2015","no degree/no degree yet","higher vocational","","","",""
"Rarely ","2015","no degree/no degree yet","higher education","","","",""
"Never","2015","lower secondary degree","in school","","","",""
"Never","2015","lower secondary degree","inadequately","","","",""
"Never","2015","lower secondary degree","general elemantary","","","",""
"Never","2015","lower secondary degree","middle vocational","","","",""
"Never","2015","lower secondary degree","vocational + Abi","","","",""
"Never","2015","lower secondary degree","higher vocational","","","",""
"Never","2015","lower secondary degree","higher education","","","",""
"Never","2015","secondary school degree","in school","","","",""
"Never","2015","secondary school degree","inadequately","","","",""
"Never","2015","secondary school degree","general elemantary","","","",""
"Never","2015","secondary school degree","middle vocational","","","",""
"Never","2015","secondary school degree","vocational + Abi","","","",""
"Never","2015","secondary school degree","higher vocational","","","",""
"Never","2015","secondary school degree","higher education","","","",""
"Never","2015","college entrance qualification","in school","","","",""
"Never","2015","college entrance qualification","inadequately","","","",""
"Never","2015","college entrance qualification","general elemantary","","","",""
"Never","2015","college entrance qualification","middle vocational","","","",""
"Never","2015","college entrance qualification","vocational + Abi","","","",""
"Never","2015","college entrance qualification","higher vocational","","","",""
"Never","2015","college entrance qualification","higher education","","","",""
"Never","2015","Other degree","in school","","","",""
"Never","2015","Other degree","inadequately","","","",""
"Never","2015","Other degree","general elemantary","","","",""
"Never","2015","Other degree","middle vocational","","","",""
"Never","2015","Other degree","vocational + Abi","","","",""
"Never","2015","Other degree","higher vocational","","","",""
"Never","2015","Other degree","higher education","","","",""
"Never","2015","no degree/no degree yet","in school","","","",""
"Never","2015","no degree/no degree yet","inadequately","","","",""
"Never","2015","no degree/no degree yet","general elemantary","","","",""
"Never","2015","no degree/no degree yet","middle vocational","","","",""
"Never","2015","no degree/no degree yet","vocational + Abi","","","",""
"Never","2015","no degree/no degree yet","higher vocational","","","",""
"Never","2015","no degree/no degree yet","higher education","","","",""
"Very often","2016","lower secondary degree","in school","","","",""
"Very often","2016","lower secondary degree","inadequately","","","",""
"Very often","2016","lower secondary degree","general elemantary","","","",""
"Very often","2016","lower secondary degree","middle vocational","","","",""
"Very often","2016","lower secondary degree","vocational + Abi","","","",""
"Very often","2016","lower secondary degree","higher vocational","","","",""
"Very often","2016","lower secondary degree","higher education","","","",""
"Very often","2016","secondary school degree","in school","","","",""
"Very often","2016","secondary school degree","inadequately","","","",""
"Very often","2016","secondary school degree","general elemantary","1","","",""
"Very often","2016","secondary school degree","middle vocational","","","",""
"Very often","2016","secondary school degree","vocational + Abi","","","",""
"Very often","2016","secondary school degree","higher vocational","","","",""
"Very often","2016","secondary school degree","higher education","","","",""
"Very often","2016","college entrance qualification","in school","","","",""
"Very often","2016","college entrance qualification","inadequately","","","",""
"Very often","2016","college entrance qualification","general elemantary","","","",""
"Very often","2016","college entrance qualification","middle vocational","","","",""
"Very often","2016","college entrance qualification","vocational + Abi","","","",""
"Very often","2016","college entrance qualification","higher vocational","","","",""
"Very often","2016","college entrance qualification","higher education","","","",""
"Very often","2016","Other degree","in school","","","",""
"Very often","2016","Other degree","inadequately","","","",""
"Very often","2016","Other degree","general elemantary","54","0.0806531868521775","0.0615067468450118","0.0997996268593433"
"Very often","2016","Other degree","middle vocational","47","0.0706742609239029","0.0517296779696806","0.0896188438781253"
"Very often","2016","Other degree","vocational + Abi","3","","",""
"Very often","2016","Other degree","higher vocational","","","",""
"Very often","2016","Other degree","higher education","50","0.09416571420417","0.072545506507987","0.115785921900353"
"Very often","2016","no degree/no degree yet","in school","1","","",""
"Very often","2016","no degree/no degree yet","inadequately","135","0.1201929234091","0.103708996910347","0.136676849907854"
"Very often","2016","no degree/no degree yet","general elemantary","","","",""
"Very often","2016","no degree/no degree yet","middle vocational","1","","",""
"Very often","2016","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2016","no degree/no degree yet","higher vocational","","","",""
"Very often","2016","no degree/no degree yet","higher education","1","","",""
"Often","2016","lower secondary degree","in school","","","",""
"Often","2016","lower secondary degree","inadequately","","","",""
"Often","2016","lower secondary degree","general elemantary","2","","",""
"Often","2016","lower secondary degree","middle vocational","","","",""
"Often","2016","lower secondary degree","vocational + Abi","","","",""
"Often","2016","lower secondary degree","higher vocational","","","",""
"Often","2016","lower secondary degree","higher education","","","",""
"Often","2016","secondary school degree","in school","","","",""
"Often","2016","secondary school degree","inadequately","","","",""
"Often","2016","secondary school degree","general elemantary","1","","",""
"Often","2016","secondary school degree","middle vocational","","","",""
"Often","2016","secondary school degree","vocational + Abi","","","",""
"Often","2016","secondary school degree","higher vocational","","","",""
"Often","2016","secondary school degree","higher education","","","",""
"Often","2016","college entrance qualification","in school","","","",""
"Often","2016","college entrance qualification","inadequately","","","",""
"Often","2016","college entrance qualification","general elemantary","","","",""
"Often","2016","college entrance qualification","middle vocational","1","","",""
"Often","2016","college entrance qualification","vocational + Abi","","","",""
"Often","2016","college entrance qualification","higher vocational","","","",""
"Often","2016","college entrance qualification","higher education","2","","",""
"Often","2016","Other degree","in school","","","",""
"Often","2016","Other degree","inadequately","","","",""
"Often","2016","Other degree","general elemantary","100","0.146691491537576","0.121814773606249","0.171568209468902"
"Often","2016","Other degree","middle vocational","87","0.139991429086546","0.114342304814733","0.16564055335836"
"Often","2016","Other degree","vocational + Abi","18","","",""
"Often","2016","Other degree","higher vocational","","","",""
"Often","2016","Other degree","higher education","67","0.121102924365289","0.0969519082890792","0.1452539404415"
"Often","2016","no degree/no degree yet","in school","3","","",""
"Often","2016","no degree/no degree yet","inadequately","231","0.204754622223023","0.184299836765683","0.225209407680364"
"Often","2016","no degree/no degree yet","general elemantary","","","",""
"Often","2016","no degree/no degree yet","middle vocational","3","","",""
"Often","2016","no degree/no degree yet","vocational + Abi","","","",""
"Often","2016","no degree/no degree yet","higher vocational","","","",""
"Often","2016","no degree/no degree yet","higher education","1","","",""
"Sometimes","2016","lower secondary degree","in school","","","",""
"Sometimes","2016","lower secondary degree","inadequately","","","",""
"Sometimes","2016","lower secondary degree","general elemantary","5","","",""
"Sometimes","2016","lower secondary degree","middle vocational","1","","",""
"Sometimes","2016","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2016","lower secondary degree","higher vocational","","","",""
"Sometimes","2016","lower secondary degree","higher education","","","",""
"Sometimes","2016","secondary school degree","in school","","","",""
"Sometimes","2016","secondary school degree","inadequately","","","",""
"Sometimes","2016","secondary school degree","general elemantary","1","","",""
"Sometimes","2016","secondary school degree","middle vocational","1","","",""
"Sometimes","2016","secondary school degree","vocational + Abi","","","",""
"Sometimes","2016","secondary school degree","higher vocational","","","",""
"Sometimes","2016","secondary school degree","higher education","","","",""
"Sometimes","2016","college entrance qualification","in school","","","",""
"Sometimes","2016","college entrance qualification","inadequately","","","",""
"Sometimes","2016","college entrance qualification","general elemantary","","","",""
"Sometimes","2016","college entrance qualification","middle vocational","7","","",""
"Sometimes","2016","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2016","college entrance qualification","higher vocational","","","",""
"Sometimes","2016","college entrance qualification","higher education","","","",""
"Sometimes","2016","Other degree","in school","","","",""
"Sometimes","2016","Other degree","inadequately","","","",""
"Sometimes","2016","Other degree","general elemantary","213","0.320559545601497","0.28774490596521","0.353374185237783"
"Sometimes","2016","Other degree","middle vocational","181","0.261406158408982","0.228925024870361","0.293887291947603"
"Sometimes","2016","Other degree","vocational + Abi","23","","",""
"Sometimes","2016","Other degree","higher vocational","","","",""
"Sometimes","2016","Other degree","higher education","190","0.267635545089333","0.234861910512661","0.300409179666006"
"Sometimes","2016","no degree/no degree yet","in school","8","","",""
"Sometimes","2016","no degree/no degree yet","inadequately","387","0.281375292999916","0.258581240348593","0.304169345651238"
"Sometimes","2016","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2016","no degree/no degree yet","middle vocational","6","","",""
"Sometimes","2016","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2016","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2016","no degree/no degree yet","higher education","2","","",""
"Rarely ","2016","lower secondary degree","in school","","","",""
"Rarely ","2016","lower secondary degree","inadequately","","","",""
"Rarely ","2016","lower secondary degree","general elemantary","5","","",""
"Rarely ","2016","lower secondary degree","middle vocational","1","","",""
"Rarely ","2016","lower secondary degree","vocational + Abi","","","",""
"Rarely ","2016","lower secondary degree","higher vocational","","","",""
"Rarely ","2016","lower secondary degree","higher education","","","",""
"Rarely ","2016","secondary school degree","in school","","","",""
"Rarely ","2016","secondary school degree","inadequately","","","",""
"Rarely ","2016","secondary school degree","general elemantary","2","","",""
"Rarely ","2016","secondary school degree","middle vocational","","","",""
"Rarely ","2016","secondary school degree","vocational + Abi","","","",""
"Rarely ","2016","secondary school degree","higher vocational","","","",""
"Rarely ","2016","secondary school degree","higher education","","","",""
"Rarely ","2016","college entrance qualification","in school","","","",""
"Rarely ","2016","college entrance qualification","inadequately","","","",""
"Rarely ","2016","college entrance qualification","general elemantary","","","",""
"Rarely ","2016","college entrance qualification","middle vocational","1","","",""
"Rarely ","2016","college entrance qualification","vocational + Abi","","","",""
"Rarely ","2016","college entrance qualification","higher vocational","","","",""
"Rarely ","2016","college entrance qualification","higher education","","","",""
"Rarely ","2016","Other degree","in school","","","",""
"Rarely ","2016","Other degree","inadequately","1","","",""
"Rarely ","2016","Other degree","general elemantary","130","0.144575518899427","0.119848270079092","0.169302767719761"
"Rarely ","2016","Other degree","middle vocational","162","0.22810306240248","0.197084930000535","0.259121194804425"
"Rarely ","2016","Other degree","vocational + Abi","27","","",""
"Rarely ","2016","Other degree","higher vocational","","","",""
"Rarely ","2016","Other degree","higher education","175","0.236316545456767","0.204868559454238","0.267764531459295"
"Rarely ","2016","no degree/no degree yet","in school","3","","",""
"Rarely ","2016","no degree/no degree yet","inadequately","286","0.166154204225493","0.14728619700476","0.185022211446227"
"Rarely ","2016","no degree/no degree yet","general elemantary","","","",""
"Rarely ","2016","no degree/no degree yet","middle vocational","1","","",""
"Rarely ","2016","no degree/no degree yet","vocational + Abi","","","",""
"Rarely ","2016","no degree/no degree yet","higher vocational","","","",""
"Rarely ","2016","no degree/no degree yet","higher education","4","","",""
"Never","2016","lower secondary degree","in school","","","",""
"Never","2016","lower secondary degree","inadequately","","","",""
"Never","2016","lower secondary degree","general elemantary","8","","",""
"Never","2016","lower secondary degree","middle vocational","","","",""
"Never","2016","lower secondary degree","vocational + Abi","","","",""
"Never","2016","lower secondary degree","higher vocational","","","",""
"Never","2016","lower secondary degree","higher education","","","",""
"Never","2016","secondary school degree","in school","","","",""
"Never","2016","secondary school degree","inadequately","","","",""
"Never","2016","secondary school degree","general elemantary","7","","",""
"Never","2016","secondary school degree","middle vocational","","","",""
"Never","2016","secondary school degree","vocational + Abi","","","",""
"Never","2016","secondary school degree","higher vocational","","","",""
"Never","2016","secondary school degree","higher education","","","",""
"Never","2016","college entrance qualification","in school","","","",""
"Never","2016","college entrance qualification","inadequately","","","",""
"Never","2016","college entrance qualification","general elemantary","","","",""
"Never","2016","college entrance qualification","middle vocational","2","","",""
"Never","2016","college entrance qualification","vocational + Abi","","","",""
"Never","2016","college entrance qualification","higher vocational","","","",""
"Never","2016","college entrance qualification","higher education","1","","",""
"Never","2016","Other degree","in school","","","",""
"Never","2016","Other degree","inadequately","2","","",""
"Never","2016","Other degree","general elemantary","280","0.307520257109324","0.275073000537733","0.339967513680914"
"Never","2016","Other degree","middle vocational","226","0.299825089178089","0.265955674866739","0.333694503489439"
"Never","2016","Other degree","vocational + Abi","35","0.192480837377706","0.11742830913678","0.267533365618632"
"Never","2016","Other degree","higher vocational","","","",""
"Never","2016","Other degree","higher education","219","0.280779270884441","0.247513108664027","0.314045433104855"
"Never","2016","no degree/no degree yet","in school","8","","",""
"Never","2016","no degree/no degree yet","inadequately","456","0.227522957142468","0.206271784606573","0.248774129678362"
"Never","2016","no degree/no degree yet","general elemantary","","","",""
"Never","2016","no degree/no degree yet","middle vocational","9","","",""
"Never","2016","no degree/no degree yet","vocational + Abi","","","",""
"Never","2016","no degree/no degree yet","higher vocational","","","",""
"Never","2016","no degree/no degree yet","higher education","1","","",""
"Very often","2017","lower secondary degree","in school","","","",""
"Very often","2017","lower secondary degree","inadequately","","","",""
"Very often","2017","lower secondary degree","general elemantary","36","0.0290901741033887","0.020385767085539","0.0377945811212385"
"Very often","2017","lower secondary degree","middle vocational","52","0.0106961397581148","0.00758845459450806","0.0138038249217216"
"Very often","2017","lower secondary degree","vocational + Abi","","","",""
"Very often","2017","lower secondary degree","higher vocational","","","",""
"Very often","2017","lower secondary degree","higher education","2","","",""
"Very often","2017","secondary school degree","in school","","","",""
"Very often","2017","secondary school degree","inadequately","","","",""
"Very often","2017","secondary school degree","general elemantary","17","","",""
"Very often","2017","secondary school degree","middle vocational","47","0.00974092057093331","0.00712476610300941","0.0123570750388572"
"Very often","2017","secondary school degree","vocational + Abi","1","","",""
"Very often","2017","secondary school degree","higher vocational","4","","",""
"Very often","2017","secondary school degree","higher education","3","","",""
"Very often","2017","college entrance qualification","in school","","","",""
"Very often","2017","college entrance qualification","inadequately","","","",""
"Very often","2017","college entrance qualification","general elemantary","","","",""
"Very often","2017","college entrance qualification","middle vocational","12","","",""
"Very often","2017","college entrance qualification","vocational + Abi","15","","",""
"Very often","2017","college entrance qualification","higher vocational","1","","",""
"Very often","2017","college entrance qualification","higher education","22","","",""
"Very often","2017","Other degree","in school","","","",""
"Very often","2017","Other degree","inadequately","1","","",""
"Very often","2017","Other degree","general elemantary","52","0.0189405549163227","0.0106518948599835","0.027229214972662"
"Very often","2017","Other degree","middle vocational","46","0.0258229062166726","0.0174517109245532","0.0341941015087921"
"Very often","2017","Other degree","vocational + Abi","13","","",""
"Very often","2017","Other degree","higher vocational","2","","",""
"Very often","2017","Other degree","higher education","56","0.0158417928619052","0.00932902847211305","0.0223545572516973"
"Very often","2017","no degree/no degree yet","in school","5","","",""
"Very often","2017","no degree/no degree yet","inadequately","133","0.0473067135343834","0.036805579391972","0.0578078476767949"
"Very often","2017","no degree/no degree yet","general elemantary","","","",""
"Very often","2017","no degree/no degree yet","middle vocational","5","","",""
"Very often","2017","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2017","no degree/no degree yet","higher vocational","","","",""
"Very often","2017","no degree/no degree yet","higher education","","","",""
"Often","2017","lower secondary degree","in school","","","",""
"Often","2017","lower secondary degree","inadequately","","","",""
"Often","2017","lower secondary degree","general elemantary","95","0.0607460126314243","0.048374380615038","0.0731176446478106"
"Often","2017","lower secondary degree","middle vocational","232","0.0566880185214678","0.0497019644628031","0.0636740725801325"
"Often","2017","lower secondary degree","vocational + Abi","1","","",""
"Often","2017","lower secondary degree","higher vocational","10","","",""
"Often","2017","lower secondary degree","higher education","12","","",""
"Often","2017","secondary school degree","in school","","","",""
"Often","2017","secondary school degree","inadequately","","","",""
"Often","2017","secondary school degree","general elemantary","59","0.0708198152007049","0.0532298724012319","0.0884097580001779"
"Often","2017","secondary school degree","middle vocational","284","0.049870288930229","0.044071979914812","0.055668597945646"
"Often","2017","secondary school degree","vocational + Abi","","","",""
"Often","2017","secondary school degree","higher vocational","21","","",""
"Often","2017","secondary school degree","higher education","32","0.0619497158502352","0.0432734166413548","0.0806260150591156"
"Often","2017","college entrance qualification","in school","","","",""
"Often","2017","college entrance qualification","inadequately","","","",""
"Often","2017","college entrance qualification","general elemantary","","","",""
"Often","2017","college entrance qualification","middle vocational","57","0.036282347080362","0.0256892339671853","0.0468754601935387"
"Often","2017","college entrance qualification","vocational + Abi","73","0.0510027821243059","0.0404130437448151","0.0615925205037967"
"Often","2017","college entrance qualification","higher vocational","17","","",""
"Often","2017","college entrance qualification","higher education","159","0.0299818605277052","0.0250849637065505","0.0348787573488599"
"Often","2017","Other degree","in school","","","",""
"Often","2017","Other degree","inadequately","2","","",""
"Often","2017","Other degree","general elemantary","101","0.0786309043588061","0.0622644813001103","0.0949973274175018"
"Often","2017","Other degree","middle vocational","120","0.0712974407561153","0.0577161436623894","0.0848787378498412"
"Often","2017","Other degree","vocational + Abi","47","0.0809766603384877","0.0593104654201067","0.102642855256869"
"Often","2017","Other degree","higher vocational","1","","",""
"Often","2017","Other degree","higher education","128","0.0755843056455209","0.061796974341744","0.0893716369492978"
"Often","2017","no degree/no degree yet","in school","29","","",""
"Often","2017","no degree/no degree yet","inadequately","209","0.118071437236578","0.102109434027019","0.134033440446137"
"Often","2017","no degree/no degree yet","general elemantary","","","",""
"Often","2017","no degree/no degree yet","middle vocational","21","","",""
"Often","2017","no degree/no degree yet","vocational + Abi","","","",""
"Often","2017","no degree/no degree yet","higher vocational","","","",""
"Often","2017","no degree/no degree yet","higher education","2","","",""
"Sometimes","2017","lower secondary degree","in school","","","",""
"Sometimes","2017","lower secondary degree","inadequately","","","",""
"Sometimes","2017","lower secondary degree","general elemantary","322","0.215930483876525","0.19461913956885","0.2372418281842"
"Sometimes","2017","lower secondary degree","middle vocational","805","0.194709693813993","0.182747009266111","0.206672378361875"
"Sometimes","2017","lower secondary degree","vocational + Abi","2","","",""
"Sometimes","2017","lower secondary degree","higher vocational","65","0.18912425012458","0.14621767323388","0.23203082701528"
"Sometimes","2017","lower secondary degree","higher education","22","","",""
"Sometimes","2017","secondary school degree","in school","","","",""
"Sometimes","2017","secondary school degree","inadequately","","","",""
"Sometimes","2017","secondary school degree","general elemantary","164","0.190560820749436","0.163630223753473","0.217491417745398"
"Sometimes","2017","secondary school degree","middle vocational","1010","0.197151430177859","0.186553873442973","0.207748986912746"
"Sometimes","2017","secondary school degree","vocational + Abi","5","","",""
"Sometimes","2017","secondary school degree","higher vocational","139","0.193191230117649","0.164393483824399","0.221988976410899"
"Sometimes","2017","secondary school degree","higher education","90","0.141127791775355","0.114154829060269","0.168100754490441"
"Sometimes","2017","college entrance qualification","in school","","","",""
"Sometimes","2017","college entrance qualification","inadequately","","","",""
"Sometimes","2017","college entrance qualification","general elemantary","","","",""
"Sometimes","2017","college entrance qualification","middle vocational","259","0.215011890552442","0.191738278332352","0.238285502772532"
"Sometimes","2017","college entrance qualification","vocational + Abi","270","0.175125390967524","0.15683073046531","0.193420051469738"
"Sometimes","2017","college entrance qualification","higher vocational","76","0.17155873301868","0.13580088034288","0.20731658569448"
"Sometimes","2017","college entrance qualification","higher education","775","0.182651984251574","0.171557236327186","0.193746732175962"
"Sometimes","2017","Other degree","in school","","","",""
"Sometimes","2017","Other degree","inadequately","15","","",""
"Sometimes","2017","Other degree","general elemantary","287","0.248602891962235","0.222322722275463","0.274883061649006"
"Sometimes","2017","Other degree","middle vocational","387","0.271902141166092","0.248418407372685","0.2953858749595"
"Sometimes","2017","Other degree","vocational + Abi","169","0.259678399194782","0.224855288132958","0.294501510256607"
"Sometimes","2017","Other degree","higher vocational","16","","",""
"Sometimes","2017","Other degree","higher education","398","0.276468157746462","0.25313990959405","0.299796405898875"
"Sometimes","2017","no degree/no degree yet","in school","72","0.21406916041285","0.175345297488228","0.252793023337472"
"Sometimes","2017","no degree/no degree yet","inadequately","432","0.321326218693983","0.298226755772081","0.344425681615885"
"Sometimes","2017","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2017","no degree/no degree yet","middle vocational","30","0.181631716457664","0.116835615229953","0.246427817685374"
"Sometimes","2017","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2017","no degree/no degree yet","higher vocational","1","","",""
"Sometimes","2017","no degree/no degree yet","higher education","3","","",""
"Rarely ","2017","lower secondary degree","in school","","","",""
"Rarely ","2017","lower secondary degree","inadequately","","","",""
"Rarely ","2017","lower secondary degree","general elemantary","535","0.372961556657495","0.347914557542062","0.398008555772928"
"Rarely ","2017","lower secondary degree","middle vocational","1736","0.418611945492704","0.403708129194431","0.433515761790977"
"Rarely ","2017","lower secondary degree","vocational + Abi","1","","",""
"Rarely ","2017","lower secondary degree","higher vocational","143","0.430405055866885","0.376155667407095","0.484654444326675"
"Rarely ","2017","lower secondary degree","higher education","40","0.314128464044254","0.232430302495757","0.395826625592751"
"Rarely ","2017","secondary school degree","in school","","","",""
"Rarely ","2017","secondary school degree","inadequately","","","",""
"Rarely ","2017","secondary school degree","general elemantary","335","0.436049463303247","0.402045820293642","0.470053106312852"
"Rarely ","2017","secondary school degree","middle vocational","2413","0.455887078400003","0.442620402288763","0.469153754511244"
"Rarely ","2017","secondary school degree","vocational + Abi","6","","",""
"Rarely ","2017","secondary school degree","higher vocational","355","0.506225059337591","0.469756732788628","0.542693385886553"
"Rarely ","2017","secondary school degree","higher education","312","0.489774556618251","0.451045468643637","0.528503644592865"
"Rarely ","2017","college entrance qualification","in school","","","",""
"Rarely ","2017","college entrance qualification","inadequately","","","",""
"Rarely ","2017","college entrance qualification","general elemantary","","","",""
"Rarely ","2017","college entrance qualification","middle vocational","551","0.456105764641015","0.427890051955562","0.484321477326469"
"Rarely ","2017","college entrance qualification","vocational + Abi","792","0.443643303324468","0.419729455955223","0.467557150693713"
"Rarely ","2017","college entrance qualification","higher vocational","222","0.504789497012341","0.457367020279718","0.552211973744963"
"Rarely ","2017","college entrance qualification","higher education","2210","0.472665029727445","0.458329235516011","0.487000823938879"
"Rarely ","2017","Other degree","in school","","","",""
"Rarely ","2017","Other degree","inadequately","27","","",""
"Rarely ","2017","Other degree","general elemantary","295","0.366407431698323","0.337110138904149","0.395704724492498"
"Rarely ","2017","Other degree","middle vocational","373","0.303632304426123","0.279362892457964","0.327901716394281"
"Rarely ","2017","Other degree","vocational + Abi","191","0.358487046840913","0.320399860242168","0.396574233439658"
"Rarely ","2017","Other degree","higher vocational","14","","",""
"Rarely ","2017","Other degree","higher education","459","0.353802162313262","0.328862318216493","0.378742006410031"
"Rarely ","2017","no degree/no degree yet","in school","202","0.427671632264042","0.380964057863846","0.474379206664238"
"Rarely ","2017","no degree/no degree yet","inadequately","307","0.241770038581006","0.220591305569005","0.262948771593008"
"Rarely ","2017","no degree/no degree yet","general elemantary","","","",""
"Rarely ","2017","no degree/no degree yet","middle vocational","44","0.341895103466091","0.262174121704194","0.421616085227988"
"Rarely ","2017","no degree/no degree yet","vocational + Abi","","","",""
"Rarely ","2017","no degree/no degree yet","higher vocational","5","","",""
"Rarely ","2017","no degree/no degree yet","higher education","3","","",""
"Never","2017","lower secondary degree","in school","","","",""
"Never","2017","lower secondary degree","inadequately","","","",""
"Never","2017","lower secondary degree","general elemantary","444","0.321271772731167","0.29708595239103","0.345457593071304"
"Never","2017","lower secondary degree","middle vocational","1384","0.31929420241372","0.305209947743024","0.333378457084416"
"Never","2017","lower secondary degree","vocational + Abi","","","",""
"Never","2017","lower secondary degree","higher vocational","102","0.357653955751602","0.305138257380546","0.410169654122658"
"Never","2017","lower secondary degree","higher education","48","0.380392124738233","0.294942241910488","0.465842007565979"
"Never","2017","secondary school degree","in school","","","",""
"Never","2017","secondary school degree","inadequately","","","",""
"Never","2017","secondary school degree","general elemantary","242","0.287308958798332","0.256280350519536","0.318337567077128"
"Never","2017","secondary school degree","middle vocational","1660","0.287350281920975","0.275296236102745","0.299404327739205"
"Never","2017","secondary school degree","vocational + Abi","2","","",""
"Never","2017","secondary school degree","higher vocational","203","0.260857270628973","0.228828142276992","0.292886398980954"
"Never","2017","secondary school degree","higher education","203","0.294324360569546","0.259016307446419","0.329632413692673"
"Never","2017","college entrance qualification","in school","","","",""
"Never","2017","college entrance qualification","inadequately","","","",""
"Never","2017","college entrance qualification","general elemantary","","","",""
"Never","2017","college entrance qualification","middle vocational","318","0.286489125742101","0.260876424421604","0.312101827062597"
"Never","2017","college entrance qualification","vocational + Abi","508","0.320135195102036","0.297679121724616","0.342591268479456"
"Never","2017","college entrance qualification","higher vocational","111","0.285543992174974","0.24270310919931","0.328384875150637"
"Never","2017","college entrance qualification","higher education","1493","0.310060026212735","0.296779041419473","0.323341011005997"
"Never","2017","Other degree","in school","","","",""
"Never","2017","Other degree","inadequately","13","","",""
"Never","2017","Other degree","general elemantary","304","0.287418217064313","0.25990034669338","0.314936087435246"
"Never","2017","Other degree","middle vocational","453","0.327345207434997","0.302578682608245","0.35211173226175"
"Never","2017","Other degree","vocational + Abi","189","0.27504041870958","0.239575856593082","0.310504980826078"
"Never","2017","Other degree","higher vocational","9","","",""
"Never","2017","Other degree","higher education","371","0.27830358143285","0.254927731242231","0.301679431623468"
"Never","2017","no degree/no degree yet","in school","123","0.293463846981988","0.250475182443078","0.336452511520898"
"Never","2017","no degree/no degree yet","inadequately","489","0.271525591954049","0.24952619384102","0.293524990067077"
"Never","2017","no degree/no degree yet","general elemantary","","","",""
"Never","2017","no degree/no degree yet","middle vocational","36","0.300275234853105","0.223237763895941","0.377312705810269"
"Never","2017","no degree/no degree yet","vocational + Abi","","","",""
"Never","2017","no degree/no degree yet","higher vocational","","","",""
"Never","2017","no degree/no degree yet","higher education","3","","",""
"Very often","2018","lower secondary degree","in school","","","",""
"Very often","2018","lower secondary degree","inadequately","","","",""
"Very often","2018","lower secondary degree","general elemantary","1","","",""
"Very often","2018","lower secondary degree","middle vocational","","","",""
"Very often","2018","lower secondary degree","vocational + Abi","","","",""
"Very often","2018","lower secondary degree","higher vocational","","","",""
"Very often","2018","lower secondary degree","higher education","","","",""
"Very often","2018","secondary school degree","in school","","","",""
"Very often","2018","secondary school degree","inadequately","","","",""
"Very often","2018","secondary school degree","general elemantary","","","",""
"Very often","2018","secondary school degree","middle vocational","","","",""
"Very often","2018","secondary school degree","vocational + Abi","","","",""
"Very often","2018","secondary school degree","higher vocational","","","",""
"Very often","2018","secondary school degree","higher education","","","",""
"Very often","2018","college entrance qualification","in school","","","",""
"Very often","2018","college entrance qualification","inadequately","","","",""
"Very often","2018","college entrance qualification","general elemantary","","","",""
"Very often","2018","college entrance qualification","middle vocational","","","",""
"Very often","2018","college entrance qualification","vocational + Abi","","","",""
"Very often","2018","college entrance qualification","higher vocational","","","",""
"Very often","2018","college entrance qualification","higher education","","","",""
"Very often","2018","Other degree","in school","","","",""
"Very often","2018","Other degree","inadequately","","","",""
"Very often","2018","Other degree","general elemantary","11","","",""
"Very often","2018","Other degree","middle vocational","1","","",""
"Very often","2018","Other degree","vocational + Abi","","","",""
"Very often","2018","Other degree","higher vocational","","","",""
"Very often","2018","Other degree","higher education","4","","",""
"Very often","2018","no degree/no degree yet","in school","","","",""
"Very often","2018","no degree/no degree yet","inadequately","14","","",""
"Very often","2018","no degree/no degree yet","general elemantary","","","",""
"Very often","2018","no degree/no degree yet","middle vocational","","","",""
"Very often","2018","no degree/no degree yet","vocational + Abi","","","",""
