"plh0213","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2014","16-34 y.","Female","","","",""
"1 Strongly disagree","2014","35-65 y.","Male","","","",""
"1 Strongly disagree","2014","35-65 y.","Female","","","",""
"1 Strongly disagree","2014","66 and older","Male","","","",""
"1 Strongly disagree","2014","66 and older","Female","","","",""
"2 on scale 1-7 ","2014","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2014","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2014","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2014","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2014","66 and older","Male","","","",""
"2 on scale 1-7 ","2014","66 and older","Female","","","",""
"3 on scale 1-7 ","2014","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2014","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2014","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2014","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2014","66 and older","Male","","","",""
"3 on scale 1-7 ","2014","66 and older","Female","","","",""
"4 on scale 1-7","2014","16-34 y.","Male","","","",""
"4 on scale 1-7","2014","16-34 y.","Female","","","",""
"4 on scale 1-7","2014","35-65 y.","Male","","","",""
"4 on scale 1-7","2014","35-65 y.","Female","","","",""
"4 on scale 1-7","2014","66 and older","Male","","","",""
"4 on scale 1-7","2014","66 and older","Female","","","",""
"5 on scale 1-7","2014","16-34 y.","Male","","","",""
"5 on scale 1-7","2014","16-34 y.","Female","","","",""
"5 on scale 1-7","2014","35-65 y.","Male","","","",""
"5 on scale 1-7","2014","35-65 y.","Female","","","",""
"5 on scale 1-7","2014","66 and older","Male","","","",""
"5 on scale 1-7","2014","66 and older","Female","","","",""
"6 on scale 1-7","2014","16-34 y.","Male","","","",""
"6 on scale 1-7","2014","16-34 y.","Female","","","",""
"6 on scale 1-7","2014","35-65 y.","Male","","","",""
"6 on scale 1-7","2014","35-65 y.","Female","","","",""
"6 on scale 1-7","2014","66 and older","Male","","","",""
"6 on scale 1-7","2014","66 and older","Female","","","",""
"7 Strongly agree","2014","16-34 y.","Male","","","",""
"7 Strongly agree","2014","16-34 y.","Female","","","",""
"7 Strongly agree","2014","35-65 y.","Male","","","",""
"7 Strongly agree","2014","35-65 y.","Female","","","",""
"7 Strongly agree","2014","66 and older","Male","","","",""
"7 Strongly agree","2014","66 and older","Female","","","",""
"1 Strongly disagree","2015","16-34 y.","Male","","","",""
"1 Strongly disagree","2015","16-34 y.","Female","","","",""
"1 Strongly disagree","2015","35-65 y.","Male","","","",""
"1 Strongly disagree","2015","35-65 y.","Female","","","",""
"1 Strongly disagree","2015","66 and older","Male","","","",""
"1 Strongly disagree","2015","66 and older","Female","","","",""
"2 on scale 1-7 ","2015","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2015","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2015","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2015","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2015","66 and older","Male","","","",""
"2 on scale 1-7 ","2015","66 and older","Female","","","",""
"3 on scale 1-7 ","2015","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2015","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2015","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2015","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2015","66 and older","Male","","","",""
"3 on scale 1-7 ","2015","66 and older","Female","","","",""
"4 on scale 1-7","2015","16-34 y.","Male","","","",""
"4 on scale 1-7","2015","16-34 y.","Female","","","",""
"4 on scale 1-7","2015","35-65 y.","Male","","","",""
"4 on scale 1-7","2015","35-65 y.","Female","","","",""
"4 on scale 1-7","2015","66 and older","Male","","","",""
"4 on scale 1-7","2015","66 and older","Female","","","",""
"5 on scale 1-7","2015","16-34 y.","Male","","","",""
"5 on scale 1-7","2015","16-34 y.","Female","","","",""
"5 on scale 1-7","2015","35-65 y.","Male","","","",""
"5 on scale 1-7","2015","35-65 y.","Female","","","",""
"5 on scale 1-7","2015","66 and older","Male","","","",""
"5 on scale 1-7","2015","66 and older","Female","","","",""
"6 on scale 1-7","2015","16-34 y.","Male","","","",""
"6 on scale 1-7","2015","16-34 y.","Female","","","",""
"6 on scale 1-7","2015","35-65 y.","Male","","","",""
"6 on scale 1-7","2015","35-65 y.","Female","","","",""
"6 on scale 1-7","2015","66 and older","Male","","","",""
"6 on scale 1-7","2015","66 and older","Female","","","",""
"7 Strongly agree","2015","16-34 y.","Male","","","",""
"7 Strongly agree","2015","16-34 y.","Female","","","",""
"7 Strongly agree","2015","35-65 y.","Male","","","",""
"7 Strongly agree","2015","35-65 y.","Female","","","",""
"7 Strongly agree","2015","66 and older","Male","","","",""
"7 Strongly agree","2015","66 and older","Female","","","",""
"1 Strongly disagree","2016","16-34 y.","Male","","","",""
"1 Strongly disagree","2016","16-34 y.","Female","","","",""
"1 Strongly disagree","2016","35-65 y.","Male","","","",""
"1 Strongly disagree","2016","35-65 y.","Female","","","",""
"1 Strongly disagree","2016","66 and older","Male","","","",""
"1 Strongly disagree","2016","66 and older","Female","","","",""
"2 on scale 1-7 ","2016","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2016","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2016","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2016","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2016","66 and older","Male","","","",""
"2 on scale 1-7 ","2016","66 and older","Female","","","",""
"3 on scale 1-7 ","2016","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2016","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2016","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2016","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2016","66 and older","Male","","","",""
"3 on scale 1-7 ","2016","66 and older","Female","","","",""
"4 on scale 1-7","2016","16-34 y.","Male","","","",""
"4 on scale 1-7","2016","16-34 y.","Female","","","",""
"4 on scale 1-7","2016","35-65 y.","Male","","","",""
"4 on scale 1-7","2016","35-65 y.","Female","","","",""
"4 on scale 1-7","2016","66 and older","Male","","","",""
"4 on scale 1-7","2016","66 and older","Female","","","",""
"5 on scale 1-7","2016","16-34 y.","Male","","","",""
"5 on scale 1-7","2016","16-34 y.","Female","","","",""
"5 on scale 1-7","2016","35-65 y.","Male","","","",""
"5 on scale 1-7","2016","35-65 y.","Female","","","",""
"5 on scale 1-7","2016","66 and older","Male","","","",""
"5 on scale 1-7","2016","66 and older","Female","","","",""
"6 on scale 1-7","2016","16-34 y.","Male","","","",""
"6 on scale 1-7","2016","16-34 y.","Female","","","",""
"6 on scale 1-7","2016","35-65 y.","Male","","","",""
"6 on scale 1-7","2016","35-65 y.","Female","","","",""
"6 on scale 1-7","2016","66 and older","Male","","","",""
"6 on scale 1-7","2016","66 and older","Female","","","",""
"7 Strongly agree","2016","16-34 y.","Male","","","",""
"7 Strongly agree","2016","16-34 y.","Female","","","",""
"7 Strongly agree","2016","35-65 y.","Male","","","",""
"7 Strongly agree","2016","35-65 y.","Female","","","",""
"7 Strongly agree","2016","66 and older","Male","","","",""
"7 Strongly agree","2016","66 and older","Female","","","",""
"1 Strongly disagree","2017","16-34 y.","Male","","","",""
"1 Strongly disagree","2017","16-34 y.","Female","","","",""
"1 Strongly disagree","2017","35-65 y.","Male","40","0.00511545016583724","0.0035240928200866","0.00670680751158788"
"1 Strongly disagree","2017","35-65 y.","Female","","","",""
"1 Strongly disagree","2017","66 and older","Male","","","",""
"1 Strongly disagree","2017","66 and older","Female","","","",""
"2 on scale 1-7 ","2017","16-34 y.","Male","108","0.0280276978674221","0.0227729831325296","0.0332824126023146"
"2 on scale 1-7 ","2017","16-34 y.","Female","65","0.0201590659723351","0.0156845972311137","0.0246335347135565"
"2 on scale 1-7 ","2017","35-65 y.","Male","196","0.0275746201404621","0.0239218499272087","0.0312273903537155"
"2 on scale 1-7 ","2017","35-65 y.","Female","127","0.0135735941040905","0.0111791349307368","0.0159680532774442"
"2 on scale 1-7 ","2017","66 and older","Male","66","0.0243854318061608","0.0183087729897115","0.03046209062261"
"2 on scale 1-7 ","2017","66 and older","Female","41","0.0202428199411528","0.0147821318315727","0.0257035080507329"
"3 on scale 1-7 ","2017","16-34 y.","Male","271","0.093552813443146","0.0842817796294065","0.102823847256886"
"3 on scale 1-7 ","2017","16-34 y.","Female","172","0.0428131779558185","0.0363682869884146","0.0492580689232225"
"3 on scale 1-7 ","2017","35-65 y.","Male","504","0.072448783872239","0.0666661733740056","0.0782313943704724"
"3 on scale 1-7 ","2017","35-65 y.","Female","328","0.0372585547980907","0.0333393721880072","0.0411777374081742"
"3 on scale 1-7 ","2017","66 and older","Male","180","0.0722818319135701","0.0620798841464741","0.082483779680666"
"3 on scale 1-7 ","2017","66 and older","Female","100","0.0453737591860485","0.0373037932093988","0.0534437251626983"
"4 on scale 1-7","2017","16-34 y.","Male","468","0.13949578302573","0.128465528676966","0.150526037374494"
"4 on scale 1-7","2017","16-34 y.","Female","386","0.104838845807339","0.095085801091946","0.114591890522731"
"4 on scale 1-7","2017","35-65 y.","Male","1006","0.151983422974362","0.143975134248193","0.159991711700532"
"4 on scale 1-7","2017","35-65 y.","Female","839","0.0946697084439272","0.0886116046710195","0.100727812216835"
"4 on scale 1-7","2017","66 and older","Male","353","0.157996491545092","0.143627007929613","0.172365975160571"
"4 on scale 1-7","2017","66 and older","Female","293","0.114608308879078","0.102256561182362","0.126960056575794"
"5 on scale 1-7","2017","16-34 y.","Male","743","0.216661980368848","0.203546190711618","0.229777770026078"
"5 on scale 1-7","2017","16-34 y.","Female","708","0.21264125069403","0.199614425844039","0.225668075544022"
"5 on scale 1-7","2017","35-65 y.","Male","1664","0.223779909531776","0.21448291817089","0.233076900892661"
"5 on scale 1-7","2017","35-65 y.","Female","1678","0.209630035823259","0.201206980933594","0.218053090712924"
"5 on scale 1-7","2017","66 and older","Male","590","0.229128550143691","0.212571190829916","0.245685909457466"
"5 on scale 1-7","2017","66 and older","Female","514","0.204343648252897","0.188708716954681","0.219978579551114"
"6 on scale 1-7","2017","16-34 y.","Male","915","0.281377833003211","0.267061765710151","0.29569390029627"
"6 on scale 1-7","2017","16-34 y.","Female","1032","0.282568673510865","0.268234235841158","0.296903111180571"
"6 on scale 1-7","2017","35-65 y.","Male","2036","0.276957181547228","0.26697494712087","0.286939415973586"
"6 on scale 1-7","2017","35-65 y.","Female","2697","0.301004657564928","0.291512795652272","0.310496519477583"
"6 on scale 1-7","2017","66 and older","Male","722","0.275831241756506","0.258223562881714","0.293438920631297"
"6 on scale 1-7","2017","66 and older","Female","770","0.293138337143609","0.275487871678417","0.3107888026088"
"7 Strongly agree","2017","16-34 y.","Male","1260","0.23694415440724","0.223406929407683","0.250481379406796"
"7 Strongly agree","2017","16-34 y.","Female","1412","0.333319759506404","0.318311932754117","0.34832758625869"
"7 Strongly agree","2017","35-65 y.","Male","2274","0.242140631768096","0.232584819959703","0.251696443576489"
"7 Strongly agree","2017","35-65 y.","Female","3275","0.34196472237755","0.332148533548302","0.351780911206798"
"7 Strongly agree","2017","66 and older","Male","546","0.233377301314393","0.216713248509008","0.250041354119778"
"7 Strongly agree","2017","66 and older","Female","823","0.315362203270466","0.29734497855927","0.333379427981662"
"1 Strongly disagree","2018","16-34 y.","Male","","","",""
"1 Strongly disagree","2018","16-34 y.","Female","","","",""
"1 Strongly disagree","2018","35-65 y.","Male","","","",""
"1 Strongly disagree","2018","35-65 y.","Female","","","",""
"1 Strongly disagree","2018","66 and older","Male","","","",""
"1 Strongly disagree","2018","66 and older","Female","","","",""
"2 on scale 1-7 ","2018","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2018","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2018","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2018","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2018","66 and older","Male","","","",""
"2 on scale 1-7 ","2018","66 and older","Female","","","",""
"3 on scale 1-7 ","2018","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2018","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2018","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2018","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2018","66 and older","Male","","","",""
"3 on scale 1-7 ","2018","66 and older","Female","","","",""
"4 on scale 1-7","2018","16-34 y.","Male","","","",""
"4 on scale 1-7","2018","16-34 y.","Female","","","",""
"4 on scale 1-7","2018","35-65 y.","Male","","","",""
"4 on scale 1-7","2018","35-65 y.","Female","","","",""
"4 on scale 1-7","2018","66 and older","Male","","","",""
"4 on scale 1-7","2018","66 and older","Female","","","",""
"5 on scale 1-7","2018","16-34 y.","Male","","","",""
"5 on scale 1-7","2018","16-34 y.","Female","","","",""
"5 on scale 1-7","2018","35-65 y.","Male","","","",""
"5 on scale 1-7","2018","35-65 y.","Female","","","",""
"5 on scale 1-7","2018","66 and older","Male","","","",""
"5 on scale 1-7","2018","66 and older","Female","","","",""
"6 on scale 1-7","2018","16-34 y.","Male","","","",""
"6 on scale 1-7","2018","16-34 y.","Female","","","",""
"6 on scale 1-7","2018","35-65 y.","Male","","","",""
"6 on scale 1-7","2018","35-65 y.","Female","","","",""
"6 on scale 1-7","2018","66 and older","Male","","","",""
"6 on scale 1-7","2018","66 and older","Female","","","",""
"7 Strongly agree","2018","16-34 y.","Male","","","",""
"7 Strongly agree","2018","16-34 y.","Female","","","",""
"7 Strongly agree","2018","35-65 y.","Male","","","",""
"7 Strongly agree","2018","35-65 y.","Female","","","",""
"7 Strongly agree","2018","66 and older","Male","","","",""
"7 Strongly agree","2018","66 and older","Female","","","",""
"1 Strongly disagree","2019","16-34 y.","Male","","","",""
"1 Strongly disagree","2019","16-34 y.","Female","","","",""
"1 Strongly disagree","2019","35-65 y.","Male","43","0.00677300070979157","0.00486398647306217","0.00868201494652097"
"1 Strongly disagree","2019","35-65 y.","Female","","","",""
"1 Strongly disagree","2019","66 and older","Male","","","",""
"1 Strongly disagree","2019","66 and older","Female","","","",""
"2 on scale 1-7 ","2019","16-34 y.","Male","85","0.0315759866686298","0.0248296916578736","0.0383222816793859"
"2 on scale 1-7 ","2019","16-34 y.","Female","55","0.0164388423535273","0.0117664074907796","0.021111277216275"
"2 on scale 1-7 ","2019","35-65 y.","Male","185","0.0284666000576864","0.0245958866570684","0.0323373134583044"
"2 on scale 1-7 ","2019","35-65 y.","Female","93","0.0109422674209412","0.00866886381979719","0.0132156710220852"
"2 on scale 1-7 ","2019","66 and older","Male","66","0.0267118084982449","0.0205518537477331","0.0328717632487567"
"2 on scale 1-7 ","2019","66 and older","Female","33","0.0167844107969088","0.0118236008432748","0.0217452207505429"
"3 on scale 1-7 ","2019","16-34 y.","Male","222","0.0812508166800564","0.0707101898267357","0.091791443533377"
"3 on scale 1-7 ","2019","16-34 y.","Female","155","0.0532372507606397","0.044987604121096","0.0614868974001833"
"3 on scale 1-7 ","2019","35-65 y.","Male","482","0.0677151007897579","0.0618670459327843","0.0735631556467314"
"3 on scale 1-7 ","2019","35-65 y.","Female","281","0.0409677812151479","0.0366361658995524","0.0452993965307434"
"3 on scale 1-7 ","2019","66 and older","Male","172","0.0732030410268762","0.06325214908671","0.0831539329670424"
"3 on scale 1-7 ","2019","66 and older","Female","92","0.0368884721784666","0.0296096889390473","0.0441672554178858"
"4 on scale 1-7","2019","16-34 y.","Male","362","0.14045048360152","0.127045966955507","0.153855000247532"
"4 on scale 1-7","2019","16-34 y.","Female","309","0.101640644210604","0.0905369956470885","0.112744292774119"
"4 on scale 1-7","2019","35-65 y.","Male","969","0.153567996171739","0.145176474027865","0.161959518315612"
"4 on scale 1-7","2019","35-65 y.","Female","829","0.113417898537586","0.106488231977193","0.120347565097978"
"4 on scale 1-7","2019","66 and older","Male","401","0.147028135592665","0.133498916598934","0.160557354586397"
"4 on scale 1-7","2019","66 and older","Female","298","0.133087820831828","0.119970900799449","0.146204740864206"
"5 on scale 1-7","2019","16-34 y.","Male","590","0.233010078184659","0.216700742551877","0.249319413817441"
"5 on scale 1-7","2019","16-34 y.","Female","631","0.235817930287963","0.220219036928524","0.251416823647402"
"5 on scale 1-7","2019","35-65 y.","Male","1601","0.238576925715261","0.228656699306754","0.248497152123769"
"5 on scale 1-7","2019","35-65 y.","Female","1580","0.208469036531294","0.199592024798021","0.217346048264566"
"5 on scale 1-7","2019","66 and older","Male","632","0.250293595008873","0.233744447491339","0.266842742526406"
"5 on scale 1-7","2019","66 and older","Female","506","0.188812773272703","0.173699748333854","0.203925798211552"
"6 on scale 1-7","2019","16-34 y.","Male","657","0.269883820081954","0.252758507803735","0.287009132360173"
"6 on scale 1-7","2019","16-34 y.","Female","810","0.293147384176618","0.276420524944984","0.309874243408251"
"6 on scale 1-7","2019","35-65 y.","Male","2006","0.279380263668003","0.268936782547251","0.289823744788756"
"6 on scale 1-7","2019","35-65 y.","Female","2445","0.290680995433652","0.280758036879834","0.300603953987469"
"6 on scale 1-7","2019","66 and older","Male","733","0.280720385709291","0.263553520372188","0.297887251046394"
"6 on scale 1-7","2019","66 and older","Female","779","0.288968813794895","0.271464504681892","0.306473122907898"
"7 Strongly agree","2019","16-34 y.","Male","640","0.238986652273011","0.222533957204164","0.255439347341858"
"7 Strongly agree","2019","16-34 y.","Female","873","0.29809270781288","0.281284457429867","0.314900958195893"
"7 Strongly agree","2019","35-65 y.","Male","1805","0.225520112887761","0.21579281848289","0.235247407292633"
"7 Strongly agree","2019","35-65 y.","Female","2791","0.332907121751108","0.322608792915657","0.343205450586558"
"7 Strongly agree","2019","66 and older","Male","605","0.209719978192331","0.19416692876896","0.225273027615703"
"7 Strongly agree","2019","66 and older","Female","855","0.329530968739645","0.311379463699647","0.347682473779642"
