"plh0213","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2013","in school","62","0.186534495431091","0.139094202945726","0.233974787916456"
"7 Strongly agree","2013","inadequately","66","0.31628038667127","0.250674231587748","0.381886541754792"
"7 Strongly agree","2013","general elemantary","565","0.291526211859125","0.270772108451724","0.312280315266527"
"7 Strongly agree","2013","middle vocational","2704","0.284117383825452","0.275003734143798","0.293231033507106"
"7 Strongly agree","2013","vocational + Abi","345","0.303920217796891","0.27671474819911","0.331125687394673"
"7 Strongly agree","2013","higher vocational","359","0.260805326178128","0.237199280497748","0.284411371858508"
"7 Strongly agree","2013","higher education","1227","0.269723545029188","0.256702743281554","0.282744346776821"
"1 Strongly disagree","2014","in school","","","",""
"1 Strongly disagree","2014","inadequately","","","",""
"1 Strongly disagree","2014","general elemantary","","","",""
"1 Strongly disagree","2014","middle vocational","","","",""
"1 Strongly disagree","2014","vocational + Abi","","","",""
"1 Strongly disagree","2014","higher vocational","","","",""
"1 Strongly disagree","2014","higher education","","","",""
"2 on scale 1-7 ","2014","in school","","","",""
"2 on scale 1-7 ","2014","inadequately","","","",""
"2 on scale 1-7 ","2014","general elemantary","","","",""
"2 on scale 1-7 ","2014","middle vocational","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","higher vocational","","","",""
"2 on scale 1-7 ","2014","higher education","","","",""
"3 on scale 1-7 ","2014","in school","","","",""
"3 on scale 1-7 ","2014","inadequately","","","",""
"3 on scale 1-7 ","2014","general elemantary","","","",""
"3 on scale 1-7 ","2014","middle vocational","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","higher vocational","","","",""
"3 on scale 1-7 ","2014","higher education","","","",""
"4 on scale 1-7","2014","in school","","","",""
"4 on scale 1-7","2014","inadequately","","","",""
"4 on scale 1-7","2014","general elemantary","","","",""
"4 on scale 1-7","2014","middle vocational","","","",""
"4 on scale 1-7","2014","vocational + Abi","","","",""
"4 on scale 1-7","2014","higher vocational","","","",""
"4 on scale 1-7","2014","higher education","","","",""
"5 on scale 1-7","2014","in school","","","",""
"5 on scale 1-7","2014","inadequately","","","",""
"5 on scale 1-7","2014","general elemantary","","","",""
"5 on scale 1-7","2014","middle vocational","","","",""
"5 on scale 1-7","2014","vocational + Abi","","","",""
"5 on scale 1-7","2014","higher vocational","","","",""
"5 on scale 1-7","2014","higher education","","","",""
"6 on scale 1-7","2014","in school","","","",""
"6 on scale 1-7","2014","inadequately","","","",""
"6 on scale 1-7","2014","general elemantary","","","",""
"6 on scale 1-7","2014","middle vocational","","","",""
"6 on scale 1-7","2014","vocational + Abi","","","",""
"6 on scale 1-7","2014","higher vocational","","","",""
"6 on scale 1-7","2014","higher education","","","",""
"7 Strongly agree","2014","in school","","","",""
"7 Strongly agree","2014","inadequately","","","",""
"7 Strongly agree","2014","general elemantary","","","",""
"7 Strongly agree","2014","middle vocational","","","",""
"7 Strongly agree","2014","vocational + Abi","","","",""
"7 Strongly agree","2014","higher vocational","","","",""
"7 Strongly agree","2014","higher education","","","",""
"1 Strongly disagree","2015","in school","","","",""
"1 Strongly disagree","2015","inadequately","","","",""
"1 Strongly disagree","2015","general elemantary","","","",""
"1 Strongly disagree","2015","middle vocational","","","",""
"1 Strongly disagree","2015","vocational + Abi","","","",""
"1 Strongly disagree","2015","higher vocational","","","",""
"1 Strongly disagree","2015","higher education","","","",""
"2 on scale 1-7 ","2015","in school","","","",""
"2 on scale 1-7 ","2015","inadequately","","","",""
"2 on scale 1-7 ","2015","general elemantary","","","",""
"2 on scale 1-7 ","2015","middle vocational","","","",""
"2 on scale 1-7 ","2015","vocational + Abi","","","",""
"2 on scale 1-7 ","2015","higher vocational","","","",""
"2 on scale 1-7 ","2015","higher education","","","",""
"3 on scale 1-7 ","2015","in school","","","",""
"3 on scale 1-7 ","2015","inadequately","","","",""
"3 on scale 1-7 ","2015","general elemantary","","","",""
"3 on scale 1-7 ","2015","middle vocational","","","",""
"3 on scale 1-7 ","2015","vocational + Abi","","","",""
"3 on scale 1-7 ","2015","higher vocational","","","",""
"3 on scale 1-7 ","2015","higher education","","","",""
"4 on scale 1-7","2015","in school","","","",""
"4 on scale 1-7","2015","inadequately","","","",""
"4 on scale 1-7","2015","general elemantary","","","",""
"4 on scale 1-7","2015","middle vocational","","","",""
"4 on scale 1-7","2015","vocational + Abi","","","",""
"4 on scale 1-7","2015","higher vocational","","","",""
"4 on scale 1-7","2015","higher education","","","",""
"5 on scale 1-7","2015","in school","","","",""
"5 on scale 1-7","2015","inadequately","","","",""
"5 on scale 1-7","2015","general elemantary","","","",""
"5 on scale 1-7","2015","middle vocational","","","",""
"5 on scale 1-7","2015","vocational + Abi","","","",""
"5 on scale 1-7","2015","higher vocational","","","",""
"5 on scale 1-7","2015","higher education","","","",""
"6 on scale 1-7","2015","in school","","","",""
"6 on scale 1-7","2015","inadequately","","","",""
"6 on scale 1-7","2015","general elemantary","","","",""
"6 on scale 1-7","2015","middle vocational","","","",""
"6 on scale 1-7","2015","vocational + Abi","","","",""
"6 on scale 1-7","2015","higher vocational","","","",""
"6 on scale 1-7","2015","higher education","","","",""
"7 Strongly agree","2015","in school","","","",""
"7 Strongly agree","2015","inadequately","","","",""
"7 Strongly agree","2015","general elemantary","","","",""
"7 Strongly agree","2015","middle vocational","","","",""
"7 Strongly agree","2015","vocational + Abi","","","",""
"7 Strongly agree","2015","higher vocational","","","",""
"7 Strongly agree","2015","higher education","","","",""
"1 Strongly disagree","2016","in school","","","",""
"1 Strongly disagree","2016","inadequately","","","",""
"1 Strongly disagree","2016","general elemantary","","","",""
"1 Strongly disagree","2016","middle vocational","","","",""
"1 Strongly disagree","2016","vocational + Abi","","","",""
"1 Strongly disagree","2016","higher vocational","","","",""
"1 Strongly disagree","2016","higher education","","","",""
"2 on scale 1-7 ","2016","in school","","","",""
"2 on scale 1-7 ","2016","inadequately","","","",""
"2 on scale 1-7 ","2016","general elemantary","","","",""
"2 on scale 1-7 ","2016","middle vocational","","","",""
"2 on scale 1-7 ","2016","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","higher vocational","","","",""
"2 on scale 1-7 ","2016","higher education","","","",""
"3 on scale 1-7 ","2016","in school","","","",""
"3 on scale 1-7 ","2016","inadequately","","","",""
"3 on scale 1-7 ","2016","general elemantary","","","",""
"3 on scale 1-7 ","2016","middle vocational","","","",""
"3 on scale 1-7 ","2016","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","higher vocational","","","",""
"3 on scale 1-7 ","2016","higher education","","","",""
"4 on scale 1-7","2016","in school","","","",""
"4 on scale 1-7","2016","inadequately","","","",""
"4 on scale 1-7","2016","general elemantary","","","",""
"4 on scale 1-7","2016","middle vocational","","","",""
"4 on scale 1-7","2016","vocational + Abi","","","",""
"4 on scale 1-7","2016","higher vocational","","","",""
"4 on scale 1-7","2016","higher education","","","",""
"5 on scale 1-7","2016","in school","","","",""
"5 on scale 1-7","2016","inadequately","","","",""
"5 on scale 1-7","2016","general elemantary","","","",""
"5 on scale 1-7","2016","middle vocational","","","",""
"5 on scale 1-7","2016","vocational + Abi","","","",""
"5 on scale 1-7","2016","higher vocational","","","",""
"5 on scale 1-7","2016","higher education","","","",""
"6 on scale 1-7","2016","in school","","","",""
"6 on scale 1-7","2016","inadequately","","","",""
"6 on scale 1-7","2016","general elemantary","","","",""
"6 on scale 1-7","2016","middle vocational","","","",""
"6 on scale 1-7","2016","vocational + Abi","","","",""
"6 on scale 1-7","2016","higher vocational","","","",""
"6 on scale 1-7","2016","higher education","","","",""
"7 Strongly agree","2016","in school","","","",""
"7 Strongly agree","2016","inadequately","","","",""
"7 Strongly agree","2016","general elemantary","","","",""
"7 Strongly agree","2016","middle vocational","","","",""
"7 Strongly agree","2016","vocational + Abi","","","",""
"7 Strongly agree","2016","higher vocational","","","",""
"7 Strongly agree","2016","higher education","","","",""
"1 Strongly disagree","2017","in school","2","","",""
"1 Strongly disagree","2017","inadequately","16","","",""
"1 Strongly disagree","2017","general elemantary","24","","",""
"1 Strongly disagree","2017","middle vocational","62","0.0046997810071124","0.00350434254772818","0.00589521946649663"
"1 Strongly disagree","2017","vocational + Abi","11","","",""
"1 Strongly disagree","2017","higher vocational","1","","",""
"1 Strongly disagree","2017","higher education","20","","",""
"2 on scale 1-7 ","2017","in school","14","","",""
"2 on scale 1-7 ","2017","inadequately","32","0.0296481514650425","0.0206666026105571","0.038629700319528"
"2 on scale 1-7 ","2017","general elemantary","92","0.0265466716659481","0.0210519614531509","0.0320413818787454"
"2 on scale 1-7 ","2017","middle vocational","232","0.0191763600967452","0.0167792393342046","0.0215734808592859"
"2 on scale 1-7 ","2017","vocational + Abi","51","0.0266105025356044","0.0200158799280634","0.0332051251431453"
"2 on scale 1-7 ","2017","higher vocational","27","","",""
"2 on scale 1-7 ","2017","higher education","132","0.0222421330760931","0.0187919250115739","0.0256923411406123"
"3 on scale 1-7 ","2017","in school","35","0.0767318254611149","0.0510618908104575","0.102401760111772"
"3 on scale 1-7 ","2017","inadequately","61","0.0590858659589547","0.0466004042784495","0.0715713276394599"
"3 on scale 1-7 ","2017","general elemantary","177","0.0687904139009159","0.0601393430888347","0.0774414847129971"
"3 on scale 1-7 ","2017","middle vocational","627","0.0502194949952391","0.0464021697967024","0.0540368201937757"
"3 on scale 1-7 ","2017","vocational + Abi","109","0.0623023175346396","0.052398477815217","0.0722061572540622"
"3 on scale 1-7 ","2017","higher vocational","99","0.0607055629690363","0.048790941517251","0.0726201844208217"
"3 on scale 1-7 ","2017","higher education","393","0.0667357731414654","0.0608969803021812","0.0725745659807496"
"4 on scale 1-7","2017","in school","53","0.163999871582535","0.128289202174656","0.199710540990414"
"4 on scale 1-7","2017","inadequately","128","0.0975279728581617","0.0818182226046798","0.113237723111644"
"4 on scale 1-7","2017","general elemantary","380","0.124567216300152","0.11327977591936","0.135854656680944"
"4 on scale 1-7","2017","middle vocational","1414","0.124730459412065","0.118955239427703","0.130505679396428"
"4 on scale 1-7","2017","vocational + Abi","263","0.115686544794872","0.102580712009359","0.128792377580386"
"4 on scale 1-7","2017","higher vocational","185","0.127427560540092","0.110789696988583","0.144065424091602"
"4 on scale 1-7","2017","higher education","823","0.129883704604646","0.1220185476483","0.137748861560992"
"5 on scale 1-7","2017","in school","88","0.177504544392517","0.140653944952889","0.214355143832146"
"5 on scale 1-7","2017","inadequately","177","0.188734340094522","0.168014098377393","0.209454581811651"
"5 on scale 1-7","2017","general elemantary","573","0.189619325461218","0.176220460101158","0.203018190821279"
"5 on scale 1-7","2017","middle vocational","2595","0.218136326388407","0.210917927485564","0.225354725291251"
"5 on scale 1-7","2017","vocational + Abi","413","0.197336478636867","0.181028860585514","0.213644096688219"
"5 on scale 1-7","2017","higher vocational","363","0.263536561345562","0.241554867181578","0.285518255509545"
"5 on scale 1-7","2017","higher education","1570","0.228941066822198","0.219111213290581","0.238770920353815"
"6 on scale 1-7","2017","in school","113","0.316149391834408","0.27130585489949","0.360992928769327"
"6 on scale 1-7","2017","inadequately","237","0.275359977042746","0.251706261246473","0.299013692839019"
"6 on scale 1-7","2017","general elemantary","802","0.273235465705712","0.258003793518817","0.288467137892607"
"6 on scale 1-7","2017","middle vocational","3585","0.28174325814783","0.273880444462661","0.289606071833"
"6 on scale 1-7","2017","vocational + Abi","716","0.29895297402212","0.280194604116092","0.317711343928148"
"6 on scale 1-7","2017","higher vocational","460","0.278345717059194","0.255983132472986","0.300708301645401"
"6 on scale 1-7","2017","higher education","2071","0.301500437940416","0.290763796447908","0.312237079432923"
"7 Strongly agree","2017","in school","108","0.240108958271588","0.198913161281637","0.281304755261539"
"7 Strongly agree","2017","inadequately","719","0.335534690164901","0.3105316581252","0.360537722204603"
"7 Strongly agree","2017","general elemantary","1240","0.309273110574822","0.293474952708066","0.325071268441578"
"7 Strongly agree","2017","middle vocational","4059","0.3012943199526","0.293274696594584","0.309313943310617"
"7 Strongly agree","2017","vocational + Abi","725","0.294344295706316","0.27566999614846","0.313018595264172"
"7 Strongly agree","2017","higher vocational","408","0.250378699026569","0.228762228920201","0.271995169132937"
"7 Strongly agree","2017","higher education","2009","0.24785896734787","0.237757292901872","0.257960641793867"
"1 Strongly disagree","2018","in school","","","",""
"1 Strongly disagree","2018","inadequately","","","",""
"1 Strongly disagree","2018","general elemantary","","","",""
"1 Strongly disagree","2018","middle vocational","","","",""
"1 Strongly disagree","2018","vocational + Abi","","","",""
"1 Strongly disagree","2018","higher vocational","","","",""
"1 Strongly disagree","2018","higher education","","","",""
"2 on scale 1-7 ","2018","in school","","","",""
"2 on scale 1-7 ","2018","inadequately","","","",""
"2 on scale 1-7 ","2018","general elemantary","","","",""
"2 on scale 1-7 ","2018","middle vocational","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","higher vocational","","","",""
"2 on scale 1-7 ","2018","higher education","","","",""
"3 on scale 1-7 ","2018","in school","","","",""
"3 on scale 1-7 ","2018","inadequately","","","",""
"3 on scale 1-7 ","2018","general elemantary","","","",""
"3 on scale 1-7 ","2018","middle vocational","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","higher vocational","","","",""
"3 on scale 1-7 ","2018","higher education","","","",""
"4 on scale 1-7","2018","in school","","","",""
"4 on scale 1-7","2018","inadequately","","","",""
"4 on scale 1-7","2018","general elemantary","","","",""
"4 on scale 1-7","2018","middle vocational","","","",""
"4 on scale 1-7","2018","vocational + Abi","","","",""
"4 on scale 1-7","2018","higher vocational","","","",""
"4 on scale 1-7","2018","higher education","","","",""
"5 on scale 1-7","2018","in school","","","",""
"5 on scale 1-7","2018","inadequately","","","",""
"5 on scale 1-7","2018","general elemantary","","","",""
"5 on scale 1-7","2018","middle vocational","","","",""
"5 on scale 1-7","2018","vocational + Abi","","","",""
"5 on scale 1-7","2018","higher vocational","","","",""
"5 on scale 1-7","2018","higher education","","","",""
"6 on scale 1-7","2018","in school","","","",""
"6 on scale 1-7","2018","inadequately","","","",""
"6 on scale 1-7","2018","general elemantary","","","",""
"6 on scale 1-7","2018","middle vocational","","","",""
"6 on scale 1-7","2018","vocational + Abi","","","",""
"6 on scale 1-7","2018","higher vocational","","","",""
"6 on scale 1-7","2018","higher education","","","",""
"7 Strongly agree","2018","in school","","","",""
"7 Strongly agree","2018","inadequately","","","",""
"7 Strongly agree","2018","general elemantary","","","",""
"7 Strongly agree","2018","middle vocational","","","",""
"7 Strongly agree","2018","vocational + Abi","","","",""
"7 Strongly agree","2018","higher vocational","","","",""
"7 Strongly agree","2018","higher education","","","",""
"1 Strongly disagree","2019","in school","5","","",""
"1 Strongly disagree","2019","inadequately","9","","",""
"1 Strongly disagree","2019","general elemantary","27","","",""
"1 Strongly disagree","2019","middle vocational","58","0.0052591099772405","0.00391332406235536","0.00660489589212564"
"1 Strongly disagree","2019","vocational + Abi","10","","",""
"1 Strongly disagree","2019","higher vocational","6","","",""
"1 Strongly disagree","2019","higher education","23","","",""
"2 on scale 1-7 ","2019","in school","8","","",""
"2 on scale 1-7 ","2019","inadequately","15","","",""
"2 on scale 1-7 ","2019","general elemantary","79","0.0347175630180372","0.0273997269250895","0.0420353991109848"
"2 on scale 1-7 ","2019","middle vocational","213","0.0180131837021222","0.0155385385394053","0.0204878288648392"
"2 on scale 1-7 ","2019","vocational + Abi","35","0.0183067198383639","0.0126610946560926","0.0239523450206353"
"2 on scale 1-7 ","2019","higher vocational","24","","",""
"2 on scale 1-7 ","2019","higher education","121","0.0199865979615379","0.0167094317370355","0.0232637641860402"
"3 on scale 1-7 ","2019","in school","28","","",""
"3 on scale 1-7 ","2019","inadequately","16","","",""
"3 on scale 1-7 ","2019","general elemantary","156","0.0706636680698986","0.0604197662822599","0.0809075698575374"
"3 on scale 1-7 ","2019","middle vocational","543","0.0523750785088135","0.0482298789113705","0.0565202781062566"
"3 on scale 1-7 ","2019","vocational + Abi","109","0.0506059075396407","0.0413750353831206","0.0598367796961608"
"3 on scale 1-7 ","2019","higher vocational","98","0.073700214368876","0.0611500004221669","0.0862504283155851"
"3 on scale 1-7 ","2019","higher education","405","0.0589244945956561","0.0534104129483503","0.0644385762429619"
"4 on scale 1-7","2019","in school","52","0.101058887961498","0.0684899931915295","0.133627782731467"
"4 on scale 1-7","2019","inadequately","54","0.157991293028033","0.121652752852576","0.19432983320349"
"4 on scale 1-7","2019","general elemantary","325","0.15759024021626","0.143025350082661","0.172155130349858"
"4 on scale 1-7","2019","middle vocational","1361","0.131543316492957","0.125254436007038","0.137832196978876"
"4 on scale 1-7","2019","vocational + Abi","234","0.105601048056285","0.0926585347570218","0.118543561355548"
"4 on scale 1-7","2019","higher vocational","220","0.138421559173599","0.121833703345929","0.15500941500127"
"4 on scale 1-7","2019","higher education","841","0.125691514188976","0.117929072507442","0.13345395587051"
"5 on scale 1-7","2019","in school","82","0.287166017668891","0.238277050496598","0.336054984841185"
"5 on scale 1-7","2019","inadequately","66","0.166464636023404","0.129352528622389","0.203576743424419"
"5 on scale 1-7","2019","general elemantary","496","0.211437223869111","0.195114609527198","0.227759838211024"
"5 on scale 1-7","2019","middle vocational","2376","0.218927181570406","0.211233034697383","0.226621328443428"
"5 on scale 1-7","2019","vocational + Abi","434","0.239100763473192","0.221138009547403","0.25706351739898"
"5 on scale 1-7","2019","higher vocational","384","0.267720310993754","0.246452630525621","0.288987991461887"
"5 on scale 1-7","2019","higher education","1551","0.228466787202288","0.218635692607826","0.23829788179675"
"6 on scale 1-7","2019","in school","75","0.22864231666212","0.183263167075313","0.274021466248927"
"6 on scale 1-7","2019","inadequately","81","0.202795313045399","0.162735724259213","0.242854901831585"
"6 on scale 1-7","2019","general elemantary","587","0.243157248921781","0.226008703118679","0.260305794724884"
"6 on scale 1-7","2019","middle vocational","3173","0.286154129425528","0.27774468893708","0.294563569913976"
"6 on scale 1-7","2019","vocational + Abi","669","0.289471471285914","0.270372388587897","0.308570553983931"
"6 on scale 1-7","2019","higher vocational","481","0.26044732655084","0.239366604618012","0.281528048483669"
"6 on scale 1-7","2019","higher education","2178","0.313837174616809","0.302970946704158","0.32470340252946"
"7 Strongly agree","2019","in school","79","0.251955334179389","0.205044226701688","0.29886644165709"
"7 Strongly agree","2019","inadequately","146","0.400517087392591","0.351697788569976","0.449336386215206"
"7 Strongly agree","2019","general elemantary","734","0.273931969138656","0.256104451428971","0.29175948684834"
"7 Strongly agree","2019","middle vocational","3372","0.287728000322933","0.279304766303303","0.296151234342564"
"7 Strongly agree","2019","vocational + Abi","675","0.289170119105207","0.270076932825338","0.308263305385077"
"7 Strongly agree","2019","higher vocational","452","0.230320622839333","0.210096843859108","0.250544401819559"
"7 Strongly agree","2019","higher education","1887","0.250289243450556","0.240145903328611","0.2604325835725"
