"pld0044","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Very often","2009","Full Time","secondary school degree","","","",""
"Very often","2009","Full Time","college entrance qualification","","","",""
"Very often","2009","Full Time","Other degree","","","",""
"Very often","2009","Full Time","no degree/no degree yet","","","",""
"Very often","2009","Part Time","lower secondary degree","","","",""
"Very often","2009","Part Time","secondary school degree","","","",""
"Very often","2009","Part Time","college entrance qualification","","","",""
"Very often","2009","Part Time","Other degree","","","",""
"Very often","2009","Part Time","no degree/no degree yet","","","",""
"Very often","2009","Not Working","lower secondary degree","","","",""
"Very often","2009","Not Working","secondary school degree","","","",""
"Very often","2009","Not Working","college entrance qualification","","","",""
"Very often","2009","Not Working","Other degree","","","",""
"Very often","2009","Not Working","no degree/no degree yet","","","",""
"Often","2009","Full Time","lower secondary degree","","","",""
"Often","2009","Full Time","secondary school degree","","","",""
"Often","2009","Full Time","college entrance qualification","","","",""
"Often","2009","Full Time","Other degree","","","",""
"Often","2009","Full Time","no degree/no degree yet","","","",""
"Often","2009","Part Time","lower secondary degree","","","",""
"Often","2009","Part Time","secondary school degree","","","",""
"Often","2009","Part Time","college entrance qualification","","","",""
"Often","2009","Part Time","Other degree","","","",""
"Often","2009","Part Time","no degree/no degree yet","","","",""
"Often","2009","Not Working","lower secondary degree","","","",""
"Often","2009","Not Working","secondary school degree","","","",""
"Often","2009","Not Working","college entrance qualification","","","",""
"Often","2009","Not Working","Other degree","","","",""
"Often","2009","Not Working","no degree/no degree yet","","","",""
"Sometimes","2009","Full Time","lower secondary degree","","","",""
"Sometimes","2009","Full Time","secondary school degree","","","",""
"Sometimes","2009","Full Time","college entrance qualification","","","",""
"Sometimes","2009","Full Time","Other degree","","","",""
"Sometimes","2009","Full Time","no degree/no degree yet","","","",""
"Sometimes","2009","Part Time","lower secondary degree","","","",""
"Sometimes","2009","Part Time","secondary school degree","","","",""
"Sometimes","2009","Part Time","college entrance qualification","","","",""
"Sometimes","2009","Part Time","Other degree","","","",""
"Sometimes","2009","Part Time","no degree/no degree yet","","","",""
"Sometimes","2009","Not Working","lower secondary degree","","","",""
"Sometimes","2009","Not Working","secondary school degree","","","",""
"Sometimes","2009","Not Working","college entrance qualification","","","",""
"Sometimes","2009","Not Working","Other degree","","","",""
"Sometimes","2009","Not Working","no degree/no degree yet","","","",""
"Rarely","2009","Full Time","lower secondary degree","","","",""
"Rarely","2009","Full Time","secondary school degree","","","",""
"Rarely","2009","Full Time","college entrance qualification","","","",""
"Rarely","2009","Full Time","Other degree","","","",""
"Rarely","2009","Full Time","no degree/no degree yet","","","",""
"Rarely","2009","Part Time","lower secondary degree","","","",""
"Rarely","2009","Part Time","secondary school degree","","","",""
"Rarely","2009","Part Time","college entrance qualification","","","",""
"Rarely","2009","Part Time","Other degree","","","",""
"Rarely","2009","Part Time","no degree/no degree yet","","","",""
"Rarely","2009","Not Working","lower secondary degree","","","",""
"Rarely","2009","Not Working","secondary school degree","","","",""
"Rarely","2009","Not Working","college entrance qualification","","","",""
"Rarely","2009","Not Working","Other degree","","","",""
"Rarely","2009","Not Working","no degree/no degree yet","","","",""
"Never","2009","Full Time","lower secondary degree","","","",""
"Never","2009","Full Time","secondary school degree","","","",""
"Never","2009","Full Time","college entrance qualification","","","",""
"Never","2009","Full Time","Other degree","","","",""
"Never","2009","Full Time","no degree/no degree yet","","","",""
"Never","2009","Part Time","lower secondary degree","","","",""
"Never","2009","Part Time","secondary school degree","","","",""
"Never","2009","Part Time","college entrance qualification","","","",""
"Never","2009","Part Time","Other degree","","","",""
"Never","2009","Part Time","no degree/no degree yet","","","",""
"Never","2009","Not Working","lower secondary degree","","","",""
"Never","2009","Not Working","secondary school degree","","","",""
"Never","2009","Not Working","college entrance qualification","","","",""
"Never","2009","Not Working","Other degree","","","",""
"Never","2009","Not Working","no degree/no degree yet","","","",""
"Very often","2010","Full Time","lower secondary degree","","","",""
"Very often","2010","Full Time","secondary school degree","","","",""
"Very often","2010","Full Time","college entrance qualification","","","",""
"Very often","2010","Full Time","Other degree","","","",""
"Very often","2010","Full Time","no degree/no degree yet","","","",""
"Very often","2010","Part Time","lower secondary degree","","","",""
"Very often","2010","Part Time","secondary school degree","","","",""
"Very often","2010","Part Time","college entrance qualification","","","",""
"Very often","2010","Part Time","Other degree","","","",""
"Very often","2010","Part Time","no degree/no degree yet","","","",""
"Very often","2010","Not Working","lower secondary degree","","","",""
"Very often","2010","Not Working","secondary school degree","","","",""
"Very often","2010","Not Working","college entrance qualification","","","",""
"Very often","2010","Not Working","Other degree","","","",""
"Very often","2010","Not Working","no degree/no degree yet","","","",""
"Often","2010","Full Time","lower secondary degree","","","",""
"Often","2010","Full Time","secondary school degree","","","",""
"Often","2010","Full Time","college entrance qualification","","","",""
"Often","2010","Full Time","Other degree","","","",""
"Often","2010","Full Time","no degree/no degree yet","","","",""
"Often","2010","Part Time","lower secondary degree","","","",""
"Often","2010","Part Time","secondary school degree","","","",""
"Often","2010","Part Time","college entrance qualification","","","",""
"Often","2010","Part Time","Other degree","","","",""
"Often","2010","Part Time","no degree/no degree yet","","","",""
"Often","2010","Not Working","lower secondary degree","","","",""
"Often","2010","Not Working","secondary school degree","","","",""
"Often","2010","Not Working","college entrance qualification","","","",""
"Often","2010","Not Working","Other degree","","","",""
"Often","2010","Not Working","no degree/no degree yet","","","",""
"Sometimes","2010","Full Time","lower secondary degree","","","",""
"Sometimes","2010","Full Time","secondary school degree","","","",""
"Sometimes","2010","Full Time","college entrance qualification","","","",""
"Sometimes","2010","Full Time","Other degree","","","",""
"Sometimes","2010","Full Time","no degree/no degree yet","","","",""
"Sometimes","2010","Part Time","lower secondary degree","","","",""
"Sometimes","2010","Part Time","secondary school degree","","","",""
"Sometimes","2010","Part Time","college entrance qualification","","","",""
"Sometimes","2010","Part Time","Other degree","","","",""
"Sometimes","2010","Part Time","no degree/no degree yet","","","",""
"Sometimes","2010","Not Working","lower secondary degree","","","",""
"Sometimes","2010","Not Working","secondary school degree","","","",""
"Sometimes","2010","Not Working","college entrance qualification","","","",""
"Sometimes","2010","Not Working","Other degree","","","",""
"Sometimes","2010","Not Working","no degree/no degree yet","","","",""
"Rarely","2010","Full Time","lower secondary degree","","","",""
"Rarely","2010","Full Time","secondary school degree","","","",""
"Rarely","2010","Full Time","college entrance qualification","","","",""
"Rarely","2010","Full Time","Other degree","","","",""
"Rarely","2010","Full Time","no degree/no degree yet","","","",""
"Rarely","2010","Part Time","lower secondary degree","","","",""
"Rarely","2010","Part Time","secondary school degree","","","",""
"Rarely","2010","Part Time","college entrance qualification","","","",""
"Rarely","2010","Part Time","Other degree","","","",""
"Rarely","2010","Part Time","no degree/no degree yet","","","",""
"Rarely","2010","Not Working","lower secondary degree","","","",""
"Rarely","2010","Not Working","secondary school degree","","","",""
"Rarely","2010","Not Working","college entrance qualification","","","",""
"Rarely","2010","Not Working","Other degree","","","",""
"Rarely","2010","Not Working","no degree/no degree yet","","","",""
"Never","2010","Full Time","lower secondary degree","","","",""
"Never","2010","Full Time","secondary school degree","","","",""
"Never","2010","Full Time","college entrance qualification","","","",""
"Never","2010","Full Time","Other degree","","","",""
"Never","2010","Full Time","no degree/no degree yet","","","",""
"Never","2010","Part Time","lower secondary degree","","","",""
"Never","2010","Part Time","secondary school degree","","","",""
"Never","2010","Part Time","college entrance qualification","","","",""
"Never","2010","Part Time","Other degree","","","",""
"Never","2010","Part Time","no degree/no degree yet","","","",""
"Never","2010","Not Working","lower secondary degree","","","",""
"Never","2010","Not Working","secondary school degree","","","",""
"Never","2010","Not Working","college entrance qualification","","","",""
"Never","2010","Not Working","Other degree","","","",""
"Never","2010","Not Working","no degree/no degree yet","","","",""
"Very often","2011","Full Time","lower secondary degree","","","",""
"Very often","2011","Full Time","secondary school degree","","","",""
"Very often","2011","Full Time","college entrance qualification","","","",""
"Very often","2011","Full Time","Other degree","","","",""
"Very often","2011","Full Time","no degree/no degree yet","","","",""
"Very often","2011","Part Time","lower secondary degree","","","",""
"Very often","2011","Part Time","secondary school degree","","","",""
"Very often","2011","Part Time","college entrance qualification","","","",""
"Very often","2011","Part Time","Other degree","","","",""
"Very often","2011","Part Time","no degree/no degree yet","","","",""
"Very often","2011","Not Working","lower secondary degree","","","",""
"Very often","2011","Not Working","secondary school degree","","","",""
"Very often","2011","Not Working","college entrance qualification","","","",""
"Very often","2011","Not Working","Other degree","","","",""
"Very often","2011","Not Working","no degree/no degree yet","","","",""
"Often","2011","Full Time","lower secondary degree","","","",""
"Often","2011","Full Time","secondary school degree","","","",""
"Often","2011","Full Time","college entrance qualification","","","",""
"Often","2011","Full Time","Other degree","","","",""
"Often","2011","Full Time","no degree/no degree yet","","","",""
"Often","2011","Part Time","lower secondary degree","","","",""
"Often","2011","Part Time","secondary school degree","","","",""
"Often","2011","Part Time","college entrance qualification","","","",""
"Often","2011","Part Time","Other degree","","","",""
"Often","2011","Part Time","no degree/no degree yet","","","",""
"Often","2011","Not Working","lower secondary degree","","","",""
"Often","2011","Not Working","secondary school degree","","","",""
"Often","2011","Not Working","college entrance qualification","","","",""
"Often","2011","Not Working","Other degree","","","",""
"Often","2011","Not Working","no degree/no degree yet","","","",""
"Sometimes","2011","Full Time","lower secondary degree","","","",""
"Sometimes","2011","Full Time","secondary school degree","","","",""
"Sometimes","2011","Full Time","college entrance qualification","","","",""
"Sometimes","2011","Full Time","Other degree","","","",""
"Sometimes","2011","Full Time","no degree/no degree yet","","","",""
"Sometimes","2011","Part Time","lower secondary degree","","","",""
"Sometimes","2011","Part Time","secondary school degree","","","",""
"Sometimes","2011","Part Time","college entrance qualification","","","",""
"Sometimes","2011","Part Time","Other degree","","","",""
"Sometimes","2011","Part Time","no degree/no degree yet","","","",""
"Sometimes","2011","Not Working","lower secondary degree","","","",""
"Sometimes","2011","Not Working","secondary school degree","","","",""
"Sometimes","2011","Not Working","college entrance qualification","","","",""
"Sometimes","2011","Not Working","Other degree","","","",""
"Sometimes","2011","Not Working","no degree/no degree yet","","","",""
"Rarely","2011","Full Time","lower secondary degree","","","",""
"Rarely","2011","Full Time","secondary school degree","","","",""
"Rarely","2011","Full Time","college entrance qualification","","","",""
"Rarely","2011","Full Time","Other degree","","","",""
"Rarely","2011","Full Time","no degree/no degree yet","","","",""
"Rarely","2011","Part Time","lower secondary degree","","","",""
"Rarely","2011","Part Time","secondary school degree","","","",""
"Rarely","2011","Part Time","college entrance qualification","","","",""
"Rarely","2011","Part Time","Other degree","","","",""
"Rarely","2011","Part Time","no degree/no degree yet","","","",""
"Rarely","2011","Not Working","lower secondary degree","","","",""
"Rarely","2011","Not Working","secondary school degree","","","",""
"Rarely","2011","Not Working","college entrance qualification","","","",""
"Rarely","2011","Not Working","Other degree","","","",""
"Rarely","2011","Not Working","no degree/no degree yet","","","",""
"Never","2011","Full Time","lower secondary degree","","","",""
"Never","2011","Full Time","secondary school degree","","","",""
"Never","2011","Full Time","college entrance qualification","","","",""
"Never","2011","Full Time","Other degree","","","",""
"Never","2011","Full Time","no degree/no degree yet","","","",""
"Never","2011","Part Time","lower secondary degree","","","",""
"Never","2011","Part Time","secondary school degree","","","",""
"Never","2011","Part Time","college entrance qualification","","","",""
"Never","2011","Part Time","Other degree","","","",""
"Never","2011","Part Time","no degree/no degree yet","","","",""
"Never","2011","Not Working","lower secondary degree","","","",""
"Never","2011","Not Working","secondary school degree","","","",""
"Never","2011","Not Working","college entrance qualification","","","",""
"Never","2011","Not Working","Other degree","","","",""
"Never","2011","Not Working","no degree/no degree yet","","","",""
"Very often","2012","Full Time","lower secondary degree","","","",""
"Very often","2012","Full Time","secondary school degree","","","",""
"Very often","2012","Full Time","college entrance qualification","","","",""
"Very often","2012","Full Time","Other degree","","","",""
"Very often","2012","Full Time","no degree/no degree yet","","","",""
"Very often","2012","Part Time","lower secondary degree","","","",""
"Very often","2012","Part Time","secondary school degree","","","",""
"Very often","2012","Part Time","college entrance qualification","","","",""
"Very often","2012","Part Time","Other degree","","","",""
"Very often","2012","Part Time","no degree/no degree yet","","","",""
"Very often","2012","Not Working","lower secondary degree","","","",""
"Very often","2012","Not Working","secondary school degree","","","",""
"Very often","2012","Not Working","college entrance qualification","","","",""
"Very often","2012","Not Working","Other degree","","","",""
"Very often","2012","Not Working","no degree/no degree yet","","","",""
"Often","2012","Full Time","lower secondary degree","","","",""
"Often","2012","Full Time","secondary school degree","","","",""
"Often","2012","Full Time","college entrance qualification","","","",""
"Often","2012","Full Time","Other degree","","","",""
"Often","2012","Full Time","no degree/no degree yet","","","",""
"Often","2012","Part Time","lower secondary degree","","","",""
"Often","2012","Part Time","secondary school degree","","","",""
"Often","2012","Part Time","college entrance qualification","","","",""
"Often","2012","Part Time","Other degree","","","",""
"Often","2012","Part Time","no degree/no degree yet","","","",""
"Often","2012","Not Working","lower secondary degree","","","",""
"Often","2012","Not Working","secondary school degree","","","",""
"Often","2012","Not Working","college entrance qualification","","","",""
"Often","2012","Not Working","Other degree","","","",""
"Often","2012","Not Working","no degree/no degree yet","","","",""
"Sometimes","2012","Full Time","lower secondary degree","","","",""
"Sometimes","2012","Full Time","secondary school degree","","","",""
"Sometimes","2012","Full Time","college entrance qualification","","","",""
"Sometimes","2012","Full Time","Other degree","","","",""
"Sometimes","2012","Full Time","no degree/no degree yet","","","",""
"Sometimes","2012","Part Time","lower secondary degree","","","",""
"Sometimes","2012","Part Time","secondary school degree","","","",""
"Sometimes","2012","Part Time","college entrance qualification","","","",""
"Sometimes","2012","Part Time","Other degree","","","",""
"Sometimes","2012","Part Time","no degree/no degree yet","","","",""
"Sometimes","2012","Not Working","lower secondary degree","","","",""
"Sometimes","2012","Not Working","secondary school degree","","","",""
"Sometimes","2012","Not Working","college entrance qualification","","","",""
"Sometimes","2012","Not Working","Other degree","","","",""
"Sometimes","2012","Not Working","no degree/no degree yet","","","",""
"Rarely","2012","Full Time","lower secondary degree","","","",""
"Rarely","2012","Full Time","secondary school degree","","","",""
"Rarely","2012","Full Time","college entrance qualification","","","",""
"Rarely","2012","Full Time","Other degree","","","",""
"Rarely","2012","Full Time","no degree/no degree yet","","","",""
"Rarely","2012","Part Time","lower secondary degree","","","",""
"Rarely","2012","Part Time","secondary school degree","","","",""
"Rarely","2012","Part Time","college entrance qualification","","","",""
"Rarely","2012","Part Time","Other degree","","","",""
"Rarely","2012","Part Time","no degree/no degree yet","","","",""
"Rarely","2012","Not Working","lower secondary degree","","","",""
"Rarely","2012","Not Working","secondary school degree","","","",""
"Rarely","2012","Not Working","college entrance qualification","","","",""
"Rarely","2012","Not Working","Other degree","","","",""
"Rarely","2012","Not Working","no degree/no degree yet","","","",""
"Never","2012","Full Time","lower secondary degree","","","",""
"Never","2012","Full Time","secondary school degree","","","",""
"Never","2012","Full Time","college entrance qualification","","","",""
"Never","2012","Full Time","Other degree","","","",""
"Never","2012","Full Time","no degree/no degree yet","","","",""
"Never","2012","Part Time","lower secondary degree","","","",""
"Never","2012","Part Time","secondary school degree","","","",""
"Never","2012","Part Time","college entrance qualification","","","",""
"Never","2012","Part Time","Other degree","","","",""
"Never","2012","Part Time","no degree/no degree yet","","","",""
"Never","2012","Not Working","lower secondary degree","","","",""
"Never","2012","Not Working","secondary school degree","","","",""
"Never","2012","Not Working","college entrance qualification","","","",""
"Never","2012","Not Working","Other degree","","","",""
"Never","2012","Not Working","no degree/no degree yet","","","",""
"Very often","2013","Full Time","lower secondary degree","6","","",""
"Very often","2013","Full Time","secondary school degree","11","","",""
"Very often","2013","Full Time","college entrance qualification","1","","",""
"Very often","2013","Full Time","Other degree","6","","",""
"Very often","2013","Full Time","no degree/no degree yet","","","",""
"Very often","2013","Part Time","lower secondary degree","9","","",""
"Very often","2013","Part Time","secondary school degree","8","","",""
"Very often","2013","Part Time","college entrance qualification","8","","",""
"Very often","2013","Part Time","Other degree","6","","",""
"Very often","2013","Part Time","no degree/no degree yet","4","","",""
"Very often","2013","Not Working","lower secondary degree","9","","",""
"Very often","2013","Not Working","secondary school degree","6","","",""
"Very often","2013","Not Working","college entrance qualification","3","","",""
"Very often","2013","Not Working","Other degree","1","","",""
"Very often","2013","Not Working","no degree/no degree yet","11","","",""
"Often","2013","Full Time","lower secondary degree","60","0.0364664300235755","0.0280971657175613","0.0448356943295898"
"Often","2013","Full Time","secondary school degree","77","0.0209543221181905","0.016094635403899","0.025814008832482"
"Often","2013","Full Time","college entrance qualification","87","0.0328650184851388","0.0269296963035873","0.0388003406666902"
"Often","2013","Full Time","Other degree","27","","",""
"Often","2013","Full Time","no degree/no degree yet","7","","",""
"Often","2013","Part Time","lower secondary degree","41","0.0220220562280751","0.0146443771351554","0.0293997353209948"
"Often","2013","Part Time","secondary school degree","47","0.0203658583486897","0.0148033791057838","0.0259283375915955"
"Often","2013","Part Time","college entrance qualification","45","0.0296729147002962","0.0226554151050871","0.0366904142955052"
"Often","2013","Part Time","Other degree","27","","",""
"Often","2013","Part Time","no degree/no degree yet","28","","",""
"Often","2013","Not Working","lower secondary degree","66","0.0134919560360041","0.0097481921525356","0.0172357199194726"
"Often","2013","Not Working","secondary school degree","27","","",""
"Often","2013","Not Working","college entrance qualification","43","0.0267205357247281","0.0189837372745623","0.0344573341748939"
"Often","2013","Not Working","Other degree","18","","",""
"Often","2013","Not Working","no degree/no degree yet","59","0.0892932796298912","0.0652635924963737","0.113322966763409"
"Sometimes","2013","Full Time","lower secondary degree","252","0.139282617121533","0.123823453993115","0.154741780249951"
"Sometimes","2013","Full Time","secondary school degree","390","0.120095943135227","0.109066544942675","0.13112534132778"
"Sometimes","2013","Full Time","college entrance qualification","533","0.173988646459699","0.161367835114876","0.186609457804521"
"Sometimes","2013","Full Time","Other degree","101","0.204273036718152","0.170173497697758","0.238372575738546"
"Sometimes","2013","Full Time","no degree/no degree yet","17","","",""
"Sometimes","2013","Part Time","lower secondary degree","166","0.111685620446365","0.0958509775428292","0.127520263349902"
"Sometimes","2013","Part Time","secondary school degree","250","0.100038957618293","0.0882226572625017","0.111855257974085"
"Sometimes","2013","Part Time","college entrance qualification","368","0.183936831666313","0.16791399320158","0.199959670131046"
"Sometimes","2013","Part Time","Other degree","90","0.210845447411851","0.173115337727728","0.248575557095973"
"Sometimes","2013","Part Time","no degree/no degree yet","48","0.229312739052207","0.169219951887333","0.289405526217081"
"Sometimes","2013","Not Working","lower secondary degree","245","0.0622062823845567","0.0543685314326301","0.0700440333364834"
"Sometimes","2013","Not Working","secondary school degree","183","0.0709195919671748","0.059826804037438","0.0820123798969116"
"Sometimes","2013","Not Working","college entrance qualification","191","0.125607580749601","0.109708169601326","0.141506991897877"
"Sometimes","2013","Not Working","Other degree","72","0.100859900210562","0.0770595425450852","0.12466025787604"
"Sometimes","2013","Not Working","no degree/no degree yet","147","0.197719254405726","0.164158081890021","0.231280426921431"
"Rarely","2013","Full Time","lower secondary degree","657","0.343654039984577","0.322449230796777","0.364858849172378"
"Rarely","2013","Full Time","secondary school degree","1128","0.355859447628775","0.339615201599706","0.372103693657844"
"Rarely","2013","Full Time","college entrance qualification","1400","0.430558794691994","0.41407434364697","0.447043245737019"
"Rarely","2013","Full Time","Other degree","163","0.291112620211615","0.252690609640373","0.329534630782857"
"Rarely","2013","Full Time","no degree/no degree yet","21","","",""
"Rarely","2013","Part Time","lower secondary degree","436","0.293177685385383","0.270292898159127","0.31606247261164"
"Rarely","2013","Part Time","secondary school degree","800","0.350015856522198","0.33123219176997","0.368799521274426"
"Rarely","2013","Part Time","college entrance qualification","902","0.401820223264197","0.381544564499259","0.422095882029136"
"Rarely","2013","Part Time","Other degree","119","0.260262467645508","0.219677096746617","0.300847838544398"
"Rarely","2013","Part Time","no degree/no degree yet","41","0.233997439209126","0.173478705892824","0.294516172525429"
"Rarely","2013","Not Working","lower secondary degree","685","0.178319463762684","0.165898035064731","0.190740892460636"
"Rarely","2013","Not Working","secondary school degree","518","0.260101859222626","0.241144028482449","0.279059689962804"
"Rarely","2013","Not Working","college entrance qualification","574","0.339572067467502","0.31685257534894","0.362291559586064"
"Rarely","2013","Not Working","Other degree","124","0.190866010778101","0.159807183478133","0.221924838078069"
"Rarely","2013","Not Working","no degree/no degree yet","138","0.284568205582199","0.246546922867237","0.322589488297161"
"Never","2013","Full Time","lower secondary degree","952","0.478964303805909","0.456659801016898","0.50126880659492"
"Never","2013","Full Time","secondary school degree","1731","0.500177714066641","0.483213257014556","0.517142171118727"
"Never","2013","Full Time","college entrance qualification","1445","0.362518517321254","0.346514364254263","0.378522670388244"
"Never","2013","Full Time","Other degree","240","0.442782302995081","0.400770770301479","0.484793835688683"
"Never","2013","Full Time","no degree/no degree yet","36","0.446899060119762","0.338627972245452","0.555170147994073"
"Never","2013","Part Time","lower secondary degree","868","0.568717816010507","0.543820331388172","0.593615300632842"
"Never","2013","Part Time","secondary school degree","1372","0.528055877506775","0.508396474793097","0.547715280220452"
"Never","2013","Part Time","college entrance qualification","923","0.379936211222556","0.359863005124587","0.400009417320525"
"Never","2013","Part Time","Other degree","207","0.469903512157833","0.423739161686901","0.516067862628765"
"Never","2013","Part Time","no degree/no degree yet","67","0.379427644238725","0.310064325545471","0.44879096293198"
"Never","2013","Not Working","lower secondary degree","2643","0.744461780512992","0.730308086195792","0.758615474830193"
"Never","2013","Not Working","secondary school degree","1323","0.65765807400151","0.637153012881563","0.678163135121457"
"Never","2013","Not Working","college entrance qualification","858","0.506963983215854","0.482978537188023","0.530949429243686"
"Never","2013","Not Working","Other degree","400","0.689248138473565","0.652671380930114","0.725824896017016"
"Never","2013","Not Working","no degree/no degree yet","186","0.418415356270172","0.376847298642775","0.459983413897569"
"Very often","2014","Full Time","lower secondary degree","","","",""
"Very often","2014","Full Time","secondary school degree","","","",""
"Very often","2014","Full Time","college entrance qualification","","","",""
"Very often","2014","Full Time","Other degree","","","",""
"Very often","2014","Full Time","no degree/no degree yet","","","",""
"Very often","2014","Part Time","lower secondary degree","","","",""
"Very often","2014","Part Time","secondary school degree","","","",""
"Very often","2014","Part Time","college entrance qualification","","","",""
"Very often","2014","Part Time","Other degree","","","",""
"Very often","2014","Part Time","no degree/no degree yet","","","",""
"Very often","2014","Not Working","lower secondary degree","","","",""
"Very often","2014","Not Working","secondary school degree","","","",""
"Very often","2014","Not Working","college entrance qualification","","","",""
"Very often","2014","Not Working","Other degree","","","",""
"Very often","2014","Not Working","no degree/no degree yet","","","",""
"Often","2014","Full Time","lower secondary degree","","","",""
"Often","2014","Full Time","secondary school degree","","","",""
"Often","2014","Full Time","college entrance qualification","","","",""
"Often","2014","Full Time","Other degree","","","",""
"Often","2014","Full Time","no degree/no degree yet","","","",""
"Often","2014","Part Time","lower secondary degree","","","",""
"Often","2014","Part Time","secondary school degree","","","",""
"Often","2014","Part Time","college entrance qualification","","","",""
"Often","2014","Part Time","Other degree","","","",""
"Often","2014","Part Time","no degree/no degree yet","","","",""
"Often","2014","Not Working","lower secondary degree","","","",""
"Often","2014","Not Working","secondary school degree","","","",""
"Often","2014","Not Working","college entrance qualification","","","",""
"Often","2014","Not Working","Other degree","","","",""
"Often","2014","Not Working","no degree/no degree yet","","","",""
"Sometimes","2014","Full Time","lower secondary degree","","","",""
"Sometimes","2014","Full Time","secondary school degree","","","",""
"Sometimes","2014","Full Time","college entrance qualification","","","",""
"Sometimes","2014","Full Time","Other degree","","","",""
"Sometimes","2014","Full Time","no degree/no degree yet","","","",""
"Sometimes","2014","Part Time","lower secondary degree","","","",""
"Sometimes","2014","Part Time","secondary school degree","","","",""
"Sometimes","2014","Part Time","college entrance qualification","","","",""
"Sometimes","2014","Part Time","Other degree","","","",""
"Sometimes","2014","Part Time","no degree/no degree yet","","","",""
"Sometimes","2014","Not Working","lower secondary degree","","","",""
"Sometimes","2014","Not Working","secondary school degree","","","",""
"Sometimes","2014","Not Working","college entrance qualification","","","",""
"Sometimes","2014","Not Working","Other degree","","","",""
"Sometimes","2014","Not Working","no degree/no degree yet","","","",""
"Rarely","2014","Full Time","lower secondary degree","","","",""
"Rarely","2014","Full Time","secondary school degree","","","",""
"Rarely","2014","Full Time","college entrance qualification","","","",""
"Rarely","2014","Full Time","Other degree","","","",""
"Rarely","2014","Full Time","no degree/no degree yet","","","",""
"Rarely","2014","Part Time","lower secondary degree","","","",""
"Rarely","2014","Part Time","secondary school degree","","","",""
"Rarely","2014","Part Time","college entrance qualification","","","",""
"Rarely","2014","Part Time","Other degree","","","",""
"Rarely","2014","Part Time","no degree/no degree yet","","","",""
"Rarely","2014","Not Working","lower secondary degree","","","",""
"Rarely","2014","Not Working","secondary school degree","","","",""
"Rarely","2014","Not Working","college entrance qualification","","","",""
"Rarely","2014","Not Working","Other degree","","","",""
"Rarely","2014","Not Working","no degree/no degree yet","","","",""
"Never","2014","Full Time","lower secondary degree","","","",""
"Never","2014","Full Time","secondary school degree","","","",""
"Never","2014","Full Time","college entrance qualification","","","",""
"Never","2014","Full Time","Other degree","","","",""
"Never","2014","Full Time","no degree/no degree yet","","","",""
"Never","2014","Part Time","lower secondary degree","","","",""
"Never","2014","Part Time","secondary school degree","","","",""
"Never","2014","Part Time","college entrance qualification","","","",""
"Never","2014","Part Time","Other degree","","","",""
"Never","2014","Part Time","no degree/no degree yet","","","",""
"Never","2014","Not Working","lower secondary degree","","","",""
"Never","2014","Not Working","secondary school degree","","","",""
"Never","2014","Not Working","college entrance qualification","","","",""
"Never","2014","Not Working","Other degree","","","",""
"Never","2014","Not Working","no degree/no degree yet","","","",""
"Very often","2015","Full Time","lower secondary degree","","","",""
"Very often","2015","Full Time","secondary school degree","","","",""
"Very often","2015","Full Time","college entrance qualification","","","",""
"Very often","2015","Full Time","Other degree","","","",""
"Very often","2015","Full Time","no degree/no degree yet","","","",""
"Very often","2015","Part Time","lower secondary degree","","","",""
"Very often","2015","Part Time","secondary school degree","","","",""
"Very often","2015","Part Time","college entrance qualification","","","",""
"Very often","2015","Part Time","Other degree","","","",""
"Very often","2015","Part Time","no degree/no degree yet","","","",""
"Very often","2015","Not Working","lower secondary degree","","","",""
"Very often","2015","Not Working","secondary school degree","","","",""
"Very often","2015","Not Working","college entrance qualification","","","",""
"Very often","2015","Not Working","Other degree","","","",""
"Very often","2015","Not Working","no degree/no degree yet","","","",""
"Often","2015","Full Time","lower secondary degree","","","",""
"Often","2015","Full Time","secondary school degree","","","",""
"Often","2015","Full Time","college entrance qualification","","","",""
"Often","2015","Full Time","Other degree","","","",""
"Often","2015","Full Time","no degree/no degree yet","","","",""
"Often","2015","Part Time","lower secondary degree","","","",""
"Often","2015","Part Time","secondary school degree","","","",""
"Often","2015","Part Time","college entrance qualification","","","",""
"Often","2015","Part Time","Other degree","","","",""
"Often","2015","Part Time","no degree/no degree yet","","","",""
"Often","2015","Not Working","lower secondary degree","","","",""
"Often","2015","Not Working","secondary school degree","","","",""
"Often","2015","Not Working","college entrance qualification","","","",""
"Often","2015","Not Working","Other degree","","","",""
"Often","2015","Not Working","no degree/no degree yet","","","",""
"Sometimes","2015","Full Time","lower secondary degree","","","",""
"Sometimes","2015","Full Time","secondary school degree","","","",""
"Sometimes","2015","Full Time","college entrance qualification","","","",""
"Sometimes","2015","Full Time","Other degree","","","",""
"Sometimes","2015","Full Time","no degree/no degree yet","","","",""
"Sometimes","2015","Part Time","lower secondary degree","","","",""
"Sometimes","2015","Part Time","secondary school degree","","","",""
"Sometimes","2015","Part Time","college entrance qualification","","","",""
"Sometimes","2015","Part Time","Other degree","","","",""
"Sometimes","2015","Part Time","no degree/no degree yet","","","",""
"Sometimes","2015","Not Working","lower secondary degree","","","",""
"Sometimes","2015","Not Working","secondary school degree","","","",""
"Sometimes","2015","Not Working","college entrance qualification","","","",""
"Sometimes","2015","Not Working","Other degree","","","",""
"Sometimes","2015","Not Working","no degree/no degree yet","","","",""
