"pld0044","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2009","Not Employed","vocational + Abi","","","","","3"
"Sometimes","2009","Not Employed","higher vocational","","","","","3"
"Sometimes","2009","Not Employed","higher education","","","","","3"
"Sometimes","2009","Employed","in school","","","","","3"
"Sometimes","2009","Employed","inadequately","","","","","3"
"Sometimes","2009","Employed","middle vocational","","","","","3"
"Sometimes","2009","Employed","vocational + Abi","","","","","3"
"Sometimes","2009","Employed","higher vocational","","","","","3"
"Sometimes","2009","Employed","higher education","","","","","3"
"Very often","2009","Not Employed","in school","","","","","1"
"Very often","2009","Not Employed","inadequately","","","","","1"
"Very often","2009","Not Employed","general elemantary","","","","","1"
"Very often","2009","Not Employed","middle vocational","","","","","1"
"Very often","2009","Not Employed","vocational + Abi","","","","","1"
"Very often","2009","Not Employed","higher vocational","","","","","1"
"Very often","2009","Not Employed","higher education","","","","","1"
"Very often","2009","Employed","in school","","","","","1"
"Very often","2009","Employed","inadequately","","","","","1"
"Very often","2009","Employed","general elemantary","","","","","1"
"Very often","2009","Employed","middle vocational","","","","","1"
"Very often","2009","Employed","vocational + Abi","","","","","1"
"Very often","2009","Employed","higher vocational","","","","","1"
"Very often","2009","Employed","higher education","","","","","1"
"Never","2010","Not Employed","higher vocational","","","","","5"
"Never","2010","Not Employed","higher education","","","","","5"
"Never","2010","Employed","in school","","","","","5"
"Never","2010","Employed","inadequately","","","","","5"
"Never","2010","Employed","general elemantary","","","","","5"
"Never","2010","Employed","middle vocational","","","","","5"
"Never","2010","Employed","vocational + Abi","","","","","5"
"Never","2010","Employed","higher vocational","","","","","5"
"Never","2010","Employed","higher education","","","","","5"
"Never","2010","Not Employed","in school","","","","","5"
"Never","2010","Not Employed","inadequately","","","","","5"
"Never","2010","Not Employed","general elemantary","","","","","5"
"Never","2010","Not Employed","middle vocational","","","","","5"
"Never","2010","Not Employed","vocational + Abi","","","","","5"
"Often","2010","Employed","inadequately","","","","","2"
"Often","2010","Employed","general elemantary","","","","","2"
"Often","2010","Employed","middle vocational","","","","","2"
"Often","2010","Employed","vocational + Abi","","","","","2"
"Often","2010","Employed","higher vocational","","","","","2"
"Often","2010","Employed","higher education","","","","","2"
"Often","2010","Not Employed","in school","","","","","2"
"Often","2010","Not Employed","inadequately","","","","","2"
"Often","2010","Not Employed","general elemantary","","","","","2"
"Often","2010","Not Employed","middle vocational","","","","","2"
"Often","2010","Not Employed","vocational + Abi","","","","","2"
"Often","2010","Not Employed","higher vocational","","","","","2"
"Often","2010","Not Employed","higher education","","","","","2"
"Often","2010","Employed","in school","","","","","2"
"Rarely","2010","Not Employed","higher education","","","","","4"
"Rarely","2010","Employed","in school","","","","","4"
"Rarely","2010","Employed","higher vocational","","","","","4"
"Rarely","2010","Employed","higher education","","","","","4"
"Rarely","2010","Employed","inadequately","","","","","4"
"Rarely","2010","Employed","general elemantary","","","","","4"
"Rarely","2010","Employed","middle vocational","","","","","4"
"Rarely","2010","Employed","vocational + Abi","","","","","4"
"Rarely","2010","Not Employed","in school","","","","","4"
"Rarely","2010","Not Employed","inadequately","","","","","4"
"Rarely","2010","Not Employed","general elemantary","","","","","4"
"Rarely","2010","Not Employed","middle vocational","","","","","4"
"Rarely","2010","Not Employed","vocational + Abi","","","","","4"
"Rarely","2010","Not Employed","higher vocational","","","","","4"
"Sometimes","2010","Not Employed","in school","","","","","3"
"Sometimes","2010","Not Employed","inadequately","","","","","3"
"Sometimes","2010","Not Employed","general elemantary","","","","","3"
"Sometimes","2010","Not Employed","middle vocational","","","","","3"
"Sometimes","2010","Not Employed","vocational + Abi","","","","","3"
"Sometimes","2010","Not Employed","higher vocational","","","","","3"
"Sometimes","2010","Employed","vocational + Abi","","","","","3"
"Sometimes","2010","Employed","higher vocational","","","","","3"
"Sometimes","2010","Employed","higher education","","","","","3"
"Sometimes","2010","Not Employed","higher education","","","","","3"
"Sometimes","2010","Employed","in school","","","","","3"
"Sometimes","2010","Employed","inadequately","","","","","3"
"Sometimes","2010","Employed","general elemantary","","","","","3"
"Sometimes","2010","Employed","middle vocational","","","","","3"
"Very often","2010","Employed","general elemantary","","","","","1"
"Very often","2010","Employed","middle vocational","","","","","1"
"Very often","2010","Employed","vocational + Abi","","","","","1"
"Very often","2010","Employed","higher vocational","","","","","1"
"Very often","2010","Employed","higher education","","","","","1"
"Very often","2010","Not Employed","in school","","","","","1"
"Very often","2010","Not Employed","inadequately","","","","","1"
"Very often","2010","Not Employed","general elemantary","","","","","1"
"Very often","2010","Not Employed","middle vocational","","","","","1"
"Very often","2010","Not Employed","vocational + Abi","","","","","1"
"Very often","2010","Not Employed","higher vocational","","","","","1"
"Very often","2010","Not Employed","higher education","","","","","1"
"Very often","2010","Employed","in school","","","","","1"
"Very often","2010","Employed","inadequately","","","","","1"
"Never","2011","Not Employed","higher vocational","","","","","5"
"Never","2011","Not Employed","higher education","","","","","5"
"Never","2011","Employed","in school","","","","","5"
"Never","2011","Employed","inadequately","","","","","5"
"Never","2011","Employed","general elemantary","","","","","5"
"Never","2011","Employed","middle vocational","","","","","5"
"Never","2011","Employed","vocational + Abi","","","","","5"
"Never","2011","Employed","higher vocational","","","","","5"
"Never","2011","Employed","higher education","","","","","5"
"Never","2011","Not Employed","in school","","","","","5"
"Never","2011","Not Employed","inadequately","","","","","5"
"Never","2011","Not Employed","general elemantary","","","","","5"
"Never","2011","Not Employed","middle vocational","","","","","5"
"Never","2011","Not Employed","vocational + Abi","","","","","5"
"Often","2011","Employed","inadequately","","","","","2"
"Often","2011","Employed","general elemantary","","","","","2"
"Often","2011","Employed","middle vocational","","","","","2"
"Often","2011","Employed","vocational + Abi","","","","","2"
"Often","2011","Employed","higher vocational","","","","","2"
"Often","2011","Employed","higher education","","","","","2"
"Often","2011","Not Employed","general elemantary","","","","","2"
"Often","2011","Not Employed","middle vocational","","","","","2"
"Often","2011","Not Employed","vocational + Abi","","","","","2"
"Often","2011","Not Employed","higher vocational","","","","","2"
"Often","2011","Not Employed","in school","","","","","2"
"Often","2011","Not Employed","inadequately","","","","","2"
"Often","2011","Not Employed","higher education","","","","","2"
"Often","2011","Employed","in school","","","","","2"
"Rarely","2011","Not Employed","higher education","","","","","4"
"Rarely","2011","Employed","in school","","","","","4"
"Rarely","2011","Employed","inadequately","","","","","4"
"Rarely","2011","Employed","general elemantary","","","","","4"
"Rarely","2011","Employed","middle vocational","","","","","4"
"Rarely","2011","Employed","vocational + Abi","","","","","4"
"Rarely","2011","Employed","higher vocational","","","","","4"
"Rarely","2011","Employed","higher education","","","","","4"
"Rarely","2011","Not Employed","in school","","","","","4"
"Rarely","2011","Not Employed","inadequately","","","","","4"
"Rarely","2011","Not Employed","general elemantary","","","","","4"
"Rarely","2011","Not Employed","middle vocational","","","","","4"
"Rarely","2011","Not Employed","vocational + Abi","","","","","4"
"Rarely","2011","Not Employed","higher vocational","","","","","4"
"Sometimes","2011","Not Employed","middle vocational","","","","","3"
"Sometimes","2011","Not Employed","vocational + Abi","","","","","3"
"Sometimes","2011","Not Employed","higher vocational","","","","","3"
"Sometimes","2011","Not Employed","higher education","","","","","3"
"Sometimes","2011","Employed","in school","","","","","3"
"Sometimes","2011","Not Employed","in school","","","","","3"
"Sometimes","2011","Not Employed","inadequately","","","","","3"
"Sometimes","2011","Not Employed","general elemantary","","","","","3"
"Sometimes","2011","Employed","inadequately","","","","","3"
"Sometimes","2011","Employed","general elemantary","","","","","3"
"Sometimes","2011","Employed","middle vocational","","","","","3"
"Sometimes","2011","Employed","vocational + Abi","","","","","3"
"Sometimes","2011","Employed","higher vocational","","","","","3"
"Sometimes","2011","Employed","higher education","","","","","3"
"Very often","2011","Employed","general elemantary","","","","","1"
"Very often","2011","Employed","middle vocational","","","","","1"
"Very often","2011","Employed","vocational + Abi","","","","","1"
"Very often","2011","Employed","higher vocational","","","","","1"
"Very often","2011","Employed","higher education","","","","","1"
"Very often","2011","Not Employed","in school","","","","","1"
"Very often","2011","Not Employed","inadequately","","","","","1"
"Very often","2011","Not Employed","general elemantary","","","","","1"
"Very often","2011","Not Employed","middle vocational","","","","","1"
"Very often","2011","Not Employed","vocational + Abi","","","","","1"
"Very often","2011","Not Employed","higher vocational","","","","","1"
"Very often","2011","Not Employed","higher education","","","","","1"
"Very often","2011","Employed","in school","","","","","1"
"Very often","2011","Employed","inadequately","","","","","1"
"Never","2012","Not Employed","in school","","","","","5"
"Never","2012","Not Employed","inadequately","","","","","5"
"Never","2012","Not Employed","general elemantary","","","","","5"
"Never","2012","Not Employed","middle vocational","","","","","5"
"Never","2012","Not Employed","vocational + Abi","","","","","5"
"Never","2012","Not Employed","higher vocational","","","","","5"
"Never","2012","Not Employed","higher education","","","","","5"
"Never","2012","Employed","in school","","","","","5"
"Never","2012","Employed","inadequately","","","","","5"
"Never","2012","Employed","general elemantary","","","","","5"
"Never","2012","Employed","middle vocational","","","","","5"
"Never","2012","Employed","vocational + Abi","","","","","5"
"Never","2012","Employed","higher vocational","","","","","5"
"Never","2012","Employed","higher education","","","","","5"
"Often","2012","Not Employed","in school","","","","","2"
"Often","2012","Employed","inadequately","","","","","2"
"Often","2012","Employed","general elemantary","","","","","2"
"Often","2012","Employed","middle vocational","","","","","2"
"Often","2012","Employed","vocational + Abi","","","","","2"
"Often","2012","Employed","higher vocational","","","","","2"
"Often","2012","Employed","higher education","","","","","2"
"Often","2012","Not Employed","inadequately","","","","","2"
"Often","2012","Not Employed","general elemantary","","","","","2"
"Often","2012","Not Employed","middle vocational","","","","","2"
"Often","2012","Not Employed","vocational + Abi","","","","","2"
"Often","2012","Not Employed","higher vocational","","","","","2"
"Often","2012","Not Employed","higher education","","","","","2"
"Often","2012","Employed","in school","","","","","2"
"Rarely","2012","Not Employed","in school","","","","","4"
"Rarely","2012","Not Employed","inadequately","","","","","4"
"Rarely","2012","Not Employed","general elemantary","","","","","4"
"Rarely","2012","Not Employed","middle vocational","","","","","4"
"Rarely","2012","Not Employed","vocational + Abi","","","","","4"
"Rarely","2012","Not Employed","higher vocational","","","","","4"
"Rarely","2012","Not Employed","higher education","","","","","4"
"Rarely","2012","Employed","in school","","","","","4"
"Rarely","2012","Employed","inadequately","","","","","4"
"Rarely","2012","Employed","general elemantary","","","","","4"
"Rarely","2012","Employed","middle vocational","","","","","4"
"Rarely","2012","Employed","vocational + Abi","","","","","4"
"Rarely","2012","Employed","higher vocational","","","","","4"
"Rarely","2012","Employed","higher education","","","","","4"
"Sometimes","2012","Not Employed","in school","","","","","3"
"Sometimes","2012","Not Employed","inadequately","","","","","3"
"Sometimes","2012","Not Employed","general elemantary","","","","","3"
"Sometimes","2012","Not Employed","middle vocational","","","","","3"
"Sometimes","2012","Not Employed","higher vocational","","","","","3"
"Sometimes","2012","Not Employed","higher education","","","","","3"
"Sometimes","2012","Employed","in school","","","","","3"
"Sometimes","2012","Employed","inadequately","","","","","3"
"Sometimes","2012","Employed","general elemantary","","","","","3"
"Sometimes","2012","Employed","middle vocational","","","","","3"
"Sometimes","2012","Employed","vocational + Abi","","","","","3"
"Sometimes","2012","Employed","higher vocational","","","","","3"
"Sometimes","2012","Employed","higher education","","","","","3"
"Sometimes","2012","Not Employed","vocational + Abi","","","","","3"
"Very often","2012","Employed","general elemantary","","","","","1"
"Very often","2012","Employed","middle vocational","","","","","1"
"Very often","2012","Employed","vocational + Abi","","","","","1"
"Very often","2012","Employed","higher vocational","","","","","1"
"Very often","2012","Employed","higher education","","","","","1"
"Very often","2012","Not Employed","in school","","","","","1"
"Very often","2012","Not Employed","inadequately","","","","","1"
"Very often","2012","Not Employed","general elemantary","","","","","1"
"Very often","2012","Not Employed","middle vocational","","","","","1"
"Very often","2012","Not Employed","vocational + Abi","","","","","1"
"Very often","2012","Not Employed","higher vocational","","","","","1"
"Very often","2012","Not Employed","higher education","","","","","1"
"Very often","2012","Employed","in school","","","","","1"
"Very often","2012","Employed","inadequately","","","","","1"
"Never","2013","Employed","general elemantary","550","0.441577771296664","0.413905284327723","0.469250258265605","5"
"Never","2013","Not Employed","in school","62","0.162631361283223","0.123691084161861","0.201571638404586","5"
"Never","2013","Not Employed","inadequately","110","0.666683877647636","0.598009150853423","0.735358604441848","5"
"Never","2013","Not Employed","general elemantary","880","0.724283747607586","0.700374969219034","0.748192525996138","5"
"Never","2013","Not Employed","middle vocational","3004","0.696637934020354","0.68309456903501","0.710181299005697","5"
"Never","2013","Not Employed","vocational + Abi","209","0.619053361318086","0.568177686261208","0.669929036374964","5"
"Never","2013","Not Employed","higher vocational","315","0.659129290506141","0.616547417283765","0.701711163728518","5"
"Never","2013","Not Employed","higher education","853","0.563390159578244","0.537949811355634","0.588830507800853","5"
"Never","2013","Employed","in school","16","","","","5"
"Never","2013","Employed","inadequately","69","0.476549068596173","0.395810466715109","0.557287670477237","5"
"Never","2013","Employed","middle vocational","4121","0.492233768207765","0.481268273227715","0.503199263187815","5"
"Never","2013","Employed","vocational + Abi","651","0.395905672109393","0.370478427966895","0.421332916251891","5"
"Never","2013","Employed","higher vocational","616","0.467388458652173","0.439170807123596","0.49560611018075","5"
"Never","2013","Employed","higher education","1901","0.4099892888268","0.39538868355796","0.42458989409564","5"
"Often","2013","Not Employed","in school","52","0.165157208692998","0.125974932521468","0.204339484864527","2"
"Often","2013","Not Employed","inadequately","9","","","","2"
"Often","2013","Not Employed","general elemantary","51","0.0202272626883732","0.0126953883469644","0.0277591370297821","2"
"Often","2013","Employed","inadequately","12","","","","2"
"Often","2013","Employed","general elemantary","76","0.0511663725721395","0.0388877234323545","0.0634450217119246","2"
"Often","2013","Employed","middle vocational","215","0.0305294423267051","0.0267560029373577","0.0343028817160524","2"
"Often","2013","Employed","vocational + Abi","37","0.0407086465510664","0.0304339347553266","0.0509833583468062","2"
"Often","2013","Employed","higher vocational","19","","","","2"
"Often","2013","Employed","higher education","79","0.0206424103338549","0.0164215060242267","0.024863314643483","2"
"Often","2013","Not Employed","higher vocational","3","","","","2"
"Often","2013","Not Employed","higher education","21","","","","2"
"Often","2013","Not Employed","middle vocational","72","0.0149169144419239","0.0113456803680155","0.0184881485158324","2"
"Often","2013","Not Employed","vocational + Abi","6","","","","2"
"Often","2013","Employed","in school","22","","","","2"
"Rarely","2013","Not Employed","middle vocational","977","0.211649859063072","0.199615832859014","0.22368388526713","4"
"Rarely","2013","Not Employed","vocational + Abi","109","0.302032166215674","0.2539306936689","0.350133638762448","4"
"Rarely","2013","Not Employed","in school","103","0.323813679422002","0.274437290007372","0.373190068836633","4"
"Rarely","2013","Not Employed","inadequately","30","0.217218473876433","0.157145730377421","0.277291217375445","4"
"Rarely","2013","Not Employed","general elemantary","259","0.174750894028813","0.154433216296732","0.195068571760894","4"
"Rarely","2013","Employed","vocational + Abi","542","0.418562896660353","0.392913167304744","0.444212626015962","4"
"Rarely","2013","Employed","higher vocational","438","0.403087745170058","0.375346137066465","0.430829353273651","4"
"Rarely","2013","Employed","higher education","1747","0.414623634575982","0.399998520051728","0.429248749100237","4"
"Rarely","2013","Not Employed","higher vocational","126","0.269623907700445","0.229758419361886","0.309489396039004","4"
"Rarely","2013","Not Employed","higher education","451","0.317731362998021","0.293848883702352","0.34161384229369","4"
"Rarely","2013","Employed","in school","21","","","","4"
"Rarely","2013","Employed","inadequately","37","0.297931920487543","0.223999052165512","0.371864788809573","4"
"Rarely","2013","Employed","general elemantary","366","0.316866175972454","0.290939067951205","0.342793283993702","4"
"Rarely","2013","Employed","middle vocational","2602","0.336975809711755","0.326608294518777","0.347343324904733","4"
"Sometimes","2013","Not Employed","middle vocational","366","0.0754601993178915","0.0676786841883805","0.0832417144474025","3"
"Sometimes","2013","Not Employed","in school","122","0.338230509465248","0.28830778206341","0.388153236867087","3"
"Sometimes","2013","Not Employed","inadequately","27","","","","3"
"Sometimes","2013","Not Employed","general elemantary","145","0.0775656745183502","0.0632545306518139","0.0918768183848864","3"
"Sometimes","2013","Employed","vocational + Abi","187","0.143882623346903","0.125634345627033","0.162130901066773","3"
"Sometimes","2013","Employed","higher vocational","124","0.115254083523865","0.0971942379858109","0.133313929061919","3"
"Sometimes","2013","Employed","higher education","628","0.154249121900807","0.143526839647915","0.164971404153699","3"
"Sometimes","2013","Not Employed","vocational + Abi","26","","","","3"
"Sometimes","2013","Not Employed","higher vocational","29","","","","3"
"Sometimes","2013","Not Employed","higher education","131","0.0993840132941718","0.0840378521524694","0.114730174435874","3"
"Sometimes","2013","Employed","in school","36","0.363004822379455","0.26779991766953","0.45820972708938","3"
"Sometimes","2013","Employed","inadequately","28","","","","3"
"Sometimes","2013","Employed","general elemantary","231","0.185504644402535","0.163843323265146","0.207165965539923","3"
"Sometimes","2013","Employed","middle vocational","1018","0.136909258975015","0.129369538079122","0.144448979870908","3"
"Very often","2013","Employed","general elemantary","14","","","","1"
"Very often","2013","Employed","middle vocational","29","","","","1"
"Very often","2013","Employed","vocational + Abi","4","","","","1"
"Very often","2013","Employed","higher vocational","4","","","","1"
"Very often","2013","Employed","higher education","4","","","","1"
"Very often","2013","Not Employed","in school","6","","","","1"
"Very often","2013","Not Employed","inadequately","5","","","","1"
"Very often","2013","Not Employed","general elemantary","7","","","","1"
"Very often","2013","Not Employed","middle vocational","7","","","","1"
"Very often","2013","Not Employed","vocational + Abi","","","","","1"
"Very often","2013","Not Employed","higher vocational","3","","","","1"
"Very often","2013","Not Employed","higher education","4","","","","1"
"Very often","2013","Employed","in school","3","","","","1"
"Very often","2013","Employed","inadequately","1","","","","1"
"Never","2014","Not Employed","in school","","","","","5"
"Never","2014","Not Employed","inadequately","","","","","5"
"Never","2014","Not Employed","general elemantary","","","","","5"
"Never","2014","Not Employed","middle vocational","","","","","5"
"Never","2014","Not Employed","vocational + Abi","","","","","5"
"Never","2014","Not Employed","higher vocational","","","","","5"
"Never","2014","Not Employed","higher education","","","","","5"
"Never","2014","Employed","in school","","","","","5"
"Never","2014","Employed","inadequately","","","","","5"
"Never","2014","Employed","general elemantary","","","","","5"
"Never","2014","Employed","middle vocational","","","","","5"
"Never","2014","Employed","vocational + Abi","","","","","5"
"Never","2014","Employed","higher vocational","","","","","5"
"Never","2014","Employed","higher education","","","","","5"
"Often","2014","Not Employed","in school","","","","","2"
"Often","2014","Not Employed","inadequately","","","","","2"
"Often","2014","Not Employed","general elemantary","","","","","2"
"Often","2014","Not Employed","middle vocational","","","","","2"
"Often","2014","Employed","general elemantary","","","","","2"
"Often","2014","Employed","middle vocational","","","","","2"
"Often","2014","Employed","vocational + Abi","","","","","2"
"Often","2014","Employed","higher vocational","","","","","2"
"Often","2014","Employed","higher education","","","","","2"
"Often","2014","Not Employed","vocational + Abi","","","","","2"
"Often","2014","Not Employed","higher vocational","","","","","2"
"Often","2014","Not Employed","higher education","","","","","2"
"Often","2014","Employed","in school","","","","","2"
"Often","2014","Employed","inadequately","","","","","2"
"Rarely","2014","Not Employed","in school","","","","","4"
"Rarely","2014","Not Employed","inadequately","","","","","4"
"Rarely","2014","Not Employed","general elemantary","","","","","4"
"Rarely","2014","Not Employed","middle vocational","","","","","4"
"Rarely","2014","Not Employed","vocational + Abi","","","","","4"
"Rarely","2014","Employed","vocational + Abi","","","","","4"
"Rarely","2014","Employed","higher vocational","","","","","4"
"Rarely","2014","Employed","higher education","","","","","4"
"Rarely","2014","Not Employed","higher education","","","","","4"
"Rarely","2014","Employed","in school","","","","","4"
"Rarely","2014","Employed","inadequately","","","","","4"
"Rarely","2014","Employed","general elemantary","","","","","4"
"Rarely","2014","Employed","middle vocational","","","","","4"
"Rarely","2014","Not Employed","higher vocational","","","","","4"
"Sometimes","2014","Not Employed","in school","","","","","3"
"Sometimes","2014","Not Employed","inadequately","","","","","3"
"Sometimes","2014","Not Employed","general elemantary","","","","","3"
"Sometimes","2014","Not Employed","middle vocational","","","","","3"
"Sometimes","2014","Not Employed","vocational + Abi","","","","","3"
"Sometimes","2014","Not Employed","higher vocational","","","","","3"
"Sometimes","2014","Not Employed","higher education","","","","","3"
"Sometimes","2014","Employed","in school","","","","","3"
"Sometimes","2014","Employed","vocational + Abi","","","","","3"
"Sometimes","2014","Employed","higher vocational","","","","","3"
"Sometimes","2014","Employed","higher education","","","","","3"
"Sometimes","2014","Employed","inadequately","","","","","3"
"Sometimes","2014","Employed","general elemantary","","","","","3"
"Sometimes","2014","Employed","middle vocational","","","","","3"
"Very often","2014","Not Employed","in school","","","","","1"
"Very often","2014","Not Employed","inadequately","","","","","1"
"Very often","2014","Not Employed","general elemantary","","","","","1"
"Very often","2014","Not Employed","middle vocational","","","","","1"
"Very often","2014","Not Employed","vocational + Abi","","","","","1"
"Very often","2014","Not Employed","higher vocational","","","","","1"
"Very often","2014","Not Employed","higher education","","","","","1"
"Very often","2014","Employed","in school","","","","","1"
"Very often","2014","Employed","inadequately","","","","","1"
"Very often","2014","Employed","general elemantary","","","","","1"
"Very often","2014","Employed","middle vocational","","","","","1"
"Very often","2014","Employed","vocational + Abi","","","","","1"
"Very often","2014","Employed","higher vocational","","","","","1"
"Very often","2014","Employed","higher education","","","","","1"
"Never","2015","Not Employed","in school","","","","","5"
"Never","2015","Not Employed","inadequately","","","","","5"
"Never","2015","Not Employed","general elemantary","","","","","5"
"Never","2015","Not Employed","middle vocational","","","","","5"
"Never","2015","Not Employed","vocational + Abi","","","","","5"
"Never","2015","Not Employed","higher vocational","","","","","5"
"Never","2015","Not Employed","higher education","","","","","5"
"Never","2015","Employed","in school","","","","","5"
"Never","2015","Employed","inadequately","","","","","5"
"Never","2015","Employed","general elemantary","","","","","5"
"Never","2015","Employed","middle vocational","","","","","5"
"Never","2015","Employed","vocational + Abi","","","","","5"
"Never","2015","Employed","higher vocational","","","","","5"
"Never","2015","Employed","higher education","","","","","5"
"Often","2015","Employed","general elemantary","","","","","2"
"Often","2015","Not Employed","in school","","","","","2"
"Often","2015","Not Employed","inadequately","","","","","2"
"Often","2015","Not Employed","general elemantary","","","","","2"
"Often","2015","Not Employed","middle vocational","","","","","2"
"Often","2015","Employed","middle vocational","","","","","2"
"Often","2015","Employed","vocational + Abi","","","","","2"
"Often","2015","Employed","higher vocational","","","","","2"
"Often","2015","Employed","higher education","","","","","2"
"Often","2015","Not Employed","higher vocational","","","","","2"
"Often","2015","Not Employed","higher education","","","","","2"
"Often","2015","Employed","in school","","","","","2"
"Often","2015","Employed","inadequately","","","","","2"
"Often","2015","Not Employed","vocational + Abi","","","","","2"
"Rarely","2015","Not Employed","in school","","","","","4"
"Rarely","2015","Not Employed","inadequately","","","","","4"
"Rarely","2015","Not Employed","general elemantary","","","","","4"
"Rarely","2015","Not Employed","middle vocational","","","","","4"
"Rarely","2015","Not Employed","vocational + Abi","","","","","4"
"Rarely","2015","Not Employed","higher vocational","","","","","4"
"Rarely","2015","Not Employed","higher education","","","","","4"
"Rarely","2015","Employed","in school","","","","","4"
"Rarely","2015","Employed","inadequately","","","","","4"
"Rarely","2015","Employed","vocational + Abi","","","","","4"
"Rarely","2015","Employed","general elemantary","","","","","4"
"Rarely","2015","Employed","middle vocational","","","","","4"
"Rarely","2015","Employed","higher vocational","","","","","4"
"Rarely","2015","Employed","higher education","","","","","4"
"Sometimes","2015","Employed","inadequately","","","","","3"
"Sometimes","2015","Employed","general elemantary","","","","","3"
"Sometimes","2015","Not Employed","in school","","","","","3"
"Sometimes","2015","Not Employed","inadequately","","","","","3"
"Sometimes","2015","Not Employed","general elemantary","","","","","3"
"Sometimes","2015","Not Employed","middle vocational","","","","","3"
"Sometimes","2015","Not Employed","vocational + Abi","","","","","3"
"Sometimes","2015","Not Employed","higher vocational","","","","","3"
"Sometimes","2015","Not Employed","higher education","","","","","3"
"Sometimes","2015","Employed","in school","","","","","3"
"Sometimes","2015","Employed","middle vocational","","","","","3"
"Sometimes","2015","Employed","vocational + Abi","","","","","3"
"Sometimes","2015","Employed","higher vocational","","","","","3"
"Sometimes","2015","Employed","higher education","","","","","3"
"Very often","2015","Not Employed","in school","","","","","1"
"Very often","2015","Not Employed","inadequately","","","","","1"
"Very often","2015","Not Employed","general elemantary","","","","","1"
"Very often","2015","Not Employed","middle vocational","","","","","1"
"Very often","2015","Not Employed","vocational + Abi","","","","","1"
"Very often","2015","Not Employed","higher vocational","","","","","1"
"Very often","2015","Not Employed","higher education","","","","","1"
"Very often","2015","Employed","in school","","","","","1"
"Very often","2015","Employed","inadequately","","","","","1"
"Very often","2015","Employed","general elemantary","","","","","1"
"Very often","2015","Employed","middle vocational","","","","","1"
"Very often","2015","Employed","vocational + Abi","","","","","1"
"Very often","2015","Employed","higher vocational","","","","","1"
"Very often","2015","Employed","higher education","","","","","1"
"Never","2016","Not Employed","in school","","","","","5"
"Never","2016","Not Employed","inadequately","","","","","5"
"Never","2016","Not Employed","general elemantary","","","","","5"
"Never","2016","Not Employed","middle vocational","","","","","5"
"Never","2016","Not Employed","vocational + Abi","","","","","5"
"Never","2016","Not Employed","higher vocational","","","","","5"
"Never","2016","Not Employed","higher education","","","","","5"
"Never","2016","Employed","in school","","","","","5"
"Never","2016","Employed","inadequately","","","","","5"
"Never","2016","Employed","general elemantary","","","","","5"
"Never","2016","Employed","middle vocational","","","","","5"
"Never","2016","Employed","vocational + Abi","","","","","5"
"Never","2016","Employed","higher vocational","","","","","5"
"Never","2016","Employed","higher education","","","","","5"
"Often","2016","Not Employed","in school","","","","","2"
"Often","2016","Not Employed","inadequately","","","","","2"
"Often","2016","Not Employed","general elemantary","","","","","2"
"Often","2016","Not Employed","middle vocational","","","","","2"
"Often","2016","Employed","general elemantary","","","","","2"
"Often","2016","Employed","vocational + Abi","","","","","2"
"Often","2016","Employed","higher vocational","","","","","2"
"Often","2016","Employed","higher education","","","","","2"
"Often","2016","Not Employed","higher vocational","","","","","2"
"Often","2016","Not Employed","higher education","","","","","2"
"Often","2016","Employed","in school","","","","","2"
"Often","2016","Employed","middle vocational","","","","","2"
"Often","2016","Not Employed","vocational + Abi","","","","","2"
"Often","2016","Employed","inadequately","","","","","2"
"Rarely","2016","Not Employed","middle vocational","","","","","4"
"Rarely","2016","Not Employed","vocational + Abi","","","","","4"
"Rarely","2016","Not Employed","in school","","","","","4"
"Rarely","2016","Not Employed","inadequately","","","","","4"
"Rarely","2016","Not Employed","general elemantary","","","","","4"
"Rarely","2016","Not Employed","higher vocational","","","","","4"
"Rarely","2016","Employed","inadequately","","","","","4"
"Rarely","2016","Not Employed","higher education","","","","","4"
"Rarely","2016","Employed","in school","","","","","4"
"Rarely","2016","Employed","general elemantary","","","","","4"
"Rarely","2016","Employed","middle vocational","","","","","4"
"Rarely","2016","Employed","vocational + Abi","","","","","4"
"Rarely","2016","Employed","higher vocational","","","","","4"
"Rarely","2016","Employed","higher education","","","","","4"
"Sometimes","2016","Not Employed","general elemantary","","","","","3"
"Sometimes","2016","Not Employed","middle vocational","","","","","3"
"Sometimes","2016","Employed","inadequately","","","","","3"
"Sometimes","2016","Employed","general elemantary","","","","","3"
"Sometimes","2016","Employed","middle vocational","","","","","3"
"Sometimes","2016","Employed","vocational + Abi","","","","","3"
"Sometimes","2016","Employed","higher vocational","","","","","3"
"Sometimes","2016","Not Employed","in school","","","","","3"
"Sometimes","2016","Not Employed","inadequately","","","","","3"
"Sometimes","2016","Not Employed","higher vocational","","","","","3"
"Sometimes","2016","Not Employed","vocational + Abi","","","","","3"
"Sometimes","2016","Not Employed","higher education","","","","","3"
"Sometimes","2016","Employed","in school","","","","","3"
"Sometimes","2016","Employed","higher education","","","","","3"
"Very often","2016","Employed","higher vocational","","","","","1"
"Very often","2016","Employed","higher education","","","","","1"
"Very often","2016","Not Employed","in school","","","","","1"
"Very often","2016","Not Employed","inadequately","","","","","1"
"Very often","2016","Not Employed","general elemantary","","","","","1"
"Very often","2016","Not Employed","middle vocational","","","","","1"
