"pld0044","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2007","indirect migration background","general elemantary","","","",""
"Never","2007","indirect migration background","middle vocational","","","",""
"Never","2007","indirect migration background","vocational + Abi","","","",""
"Never","2007","indirect migration background","higher vocational","","","",""
"Never","2007","indirect migration background","higher education","","","",""
"Very often","2008","no migration background","in school","15","","",""
"Very often","2008","no migration background","inadequately","","","",""
"Very often","2008","no migration background","general elemantary","4","","",""
"Very often","2008","no migration background","middle vocational","32","0.0044827110636561","0.00307760869020504","0.00588781343710715"
"Very often","2008","no migration background","vocational + Abi","2","","",""
"Very often","2008","no migration background","higher vocational","5","","",""
"Very often","2008","no migration background","higher education","10","","",""
"Very often","2008","direct migration background","in school","","","",""
"Very often","2008","direct migration background","inadequately","","","",""
"Very often","2008","direct migration background","general elemantary","","","",""
"Very often","2008","direct migration background","middle vocational","2","","",""
"Very often","2008","direct migration background","vocational + Abi","2","","",""
"Very often","2008","direct migration background","higher vocational","","","",""
"Very often","2008","direct migration background","higher education","2","","",""
"Very often","2008","indirect migration background","in school","2","","",""
"Very often","2008","indirect migration background","inadequately","","","",""
"Very often","2008","indirect migration background","general elemantary","4","","",""
"Very often","2008","indirect migration background","middle vocational","4","","",""
"Very often","2008","indirect migration background","vocational + Abi","","","",""
"Very often","2008","indirect migration background","higher vocational","1","","",""
"Very often","2008","indirect migration background","higher education","","","",""
"Often","2008","no migration background","in school","62","0.187843193990524","0.142966663557871","0.232719724423177"
"Often","2008","no migration background","inadequately","2","","",""
"Often","2008","no migration background","general elemantary","42","0.0356120662179776","0.0260136174289031","0.0452105150070521"
"Often","2008","no migration background","middle vocational","140","0.0201419766814325","0.0171870561101409","0.023096897252724"
"Often","2008","no migration background","vocational + Abi","22","","",""
"Often","2008","no migration background","higher vocational","9","","",""
"Often","2008","no migration background","higher education","52","0.0133033638762003","0.00965677766403049","0.01694995008837"
"Often","2008","direct migration background","in school","","","",""
"Often","2008","direct migration background","inadequately","2","","",""
"Often","2008","direct migration background","general elemantary","8","","",""
"Often","2008","direct migration background","middle vocational","21","","",""
"Often","2008","direct migration background","vocational + Abi","8","","",""
"Often","2008","direct migration background","higher vocational","2","","",""
"Often","2008","direct migration background","higher education","9","","",""
"Often","2008","indirect migration background","in school","9","","",""
"Often","2008","indirect migration background","inadequately","1","","",""
"Often","2008","indirect migration background","general elemantary","11","","",""
"Often","2008","indirect migration background","middle vocational","23","","",""
"Often","2008","indirect migration background","vocational + Abi","1","","",""
"Often","2008","indirect migration background","higher vocational","","","",""
"Often","2008","indirect migration background","higher education","3","","",""
"Sometimes","2008","no migration background","in school","98","0.356183841912557","0.301163961815294","0.411203722009821"
"Sometimes","2008","no migration background","inadequately","7","","",""
"Sometimes","2008","no migration background","general elemantary","159","0.10285362889648","0.0871203933737534","0.118586864419206"
"Sometimes","2008","no migration background","middle vocational","846","0.10333758014381","0.0969349735372536","0.109740186750367"
"Sometimes","2008","no migration background","vocational + Abi","118","0.151412139263338","0.127483212898714","0.175341065627962"
"Sometimes","2008","no migration background","higher vocational","96","0.0932433831531625","0.0771944959101783","0.109292270396147"
"Sometimes","2008","no migration background","higher education","443","0.125755376740884","0.11520194530337","0.136308808178398"
"Sometimes","2008","direct migration background","in school","5","","",""
"Sometimes","2008","direct migration background","inadequately","15","","",""
"Sometimes","2008","direct migration background","general elemantary","65","0.168175157330461","0.132574171247045","0.203776143413877"
"Sometimes","2008","direct migration background","middle vocational","115","0.144759673241704","0.118860085222553","0.170659261260856"
"Sometimes","2008","direct migration background","vocational + Abi","32","0.172717980142815","0.119526411991275","0.225909548294356"
"Sometimes","2008","direct migration background","higher vocational","14","","",""
"Sometimes","2008","direct migration background","higher education","51","0.17007555056119","0.128320586062187","0.211830515060192"
"Sometimes","2008","indirect migration background","in school","15","","",""
"Sometimes","2008","indirect migration background","inadequately","2","","",""
"Sometimes","2008","indirect migration background","general elemantary","40","0.257044600137111","0.189331341566049","0.324757858708173"
"Sometimes","2008","indirect migration background","middle vocational","66","0.179165115888009","0.137147855534468","0.22118237624155"
"Sometimes","2008","indirect migration background","vocational + Abi","12","","",""
"Sometimes","2008","indirect migration background","higher vocational","8","","",""
"Sometimes","2008","indirect migration background","higher education","13","","",""
"Rarely","2008","no migration background","in school","84","0.28786570943738","0.235844851174477","0.339886567700284"
"Rarely","2008","no migration background","inadequately","17","","",""
"Rarely","2008","no migration background","general elemantary","341","0.217820190117957","0.196441605497054","0.239198774738861"
"Rarely","2008","no migration background","middle vocational","2524","0.291991122330707","0.282427611239692","0.301554633421721"
"Rarely","2008","no migration background","vocational + Abi","321","0.391576780440634","0.358992674155372","0.424160886725897"
"Rarely","2008","no migration background","higher vocational","445","0.353382845578085","0.32699907326014","0.37976661789603"
"Rarely","2008","no migration background","higher education","1429","0.390862524102249","0.375332089737571","0.406392958466927"
"Rarely","2008","direct migration background","in school","2","","",""
"Rarely","2008","direct migration background","inadequately","12","","",""
"Rarely","2008","direct migration background","general elemantary","101","0.246121359617429","0.205120729160638","0.28712199007422"
"Rarely","2008","direct migration background","middle vocational","215","0.302989549802961","0.269162942390541","0.33681615721538"
"Rarely","2008","direct migration background","vocational + Abi","60","0.347069382040175","0.280082634051149","0.414056130029202"
"Rarely","2008","direct migration background","higher vocational","39","0.375418085313738","0.286136649313585","0.464699521313892"
"Rarely","2008","direct migration background","higher education","121","0.394626919158399","0.340305287968659","0.448948550348139"
"Rarely","2008","indirect migration background","in school","11","","",""
"Rarely","2008","indirect migration background","inadequately","1","","",""
"Rarely","2008","indirect migration background","general elemantary","48","0.265922666940707","0.197462699923973","0.334382633957441"
"Rarely","2008","indirect migration background","middle vocational","121","0.332970940787505","0.281335410005132","0.384606471569878"
"Rarely","2008","indirect migration background","vocational + Abi","17","","",""
"Rarely","2008","indirect migration background","higher vocational","17","","",""
"Rarely","2008","indirect migration background","higher education","39","0.498722094135789","0.393048263361476","0.604395924910102"
"Never","2008","no migration background","in school","32","0.113825097701961","0.07733455390637","0.150315641497552"
"Never","2008","no migration background","inadequately","49","0.61180974106355","0.501516736028741","0.72210274609836"
"Never","2008","no migration background","general elemantary","886","0.641994687167321","0.617164097398929","0.666825276935714"
"Never","2008","no migration background","middle vocational","5141","0.580046609780394","0.569665466559764","0.590427753001024"
"Never","2008","no migration background","vocational + Abi","399","0.42636515199609","0.393350777595856","0.459379526396324"
"Never","2008","no migration background","higher vocational","706","0.536623632759865","0.509100847259805","0.564146418259924"
"Never","2008","no migration background","higher education","1858","0.465631213782784","0.449754686627052","0.481507740938517"
"Never","2008","direct migration background","in school","2","","",""
"Never","2008","direct migration background","inadequately","68","0.670031676632278","0.576459654165969","0.763603699098587"
"Never","2008","direct migration background","general elemantary","250","0.555892856337882","0.508599015140031","0.603186697535733"
"Never","2008","direct migration background","middle vocational","356","0.515764614916456","0.478978916501533","0.552550313331378"
"Never","2008","direct migration background","vocational + Abi","92","0.409617486980454","0.340417946086922","0.478817027873987"
"Never","2008","direct migration background","higher vocational","58","0.511631745914541","0.419467744085331","0.60379574774375"
"Never","2008","direct migration background","higher education","128","0.408014432010735","0.353393234346182","0.462635629675287"
"Never","2008","indirect migration background","in school","16","","",""
"Never","2008","indirect migration background","inadequately","5","","",""
"Never","2008","indirect migration background","general elemantary","57","0.3584820219258","0.284175624552142","0.432788419299458"
"Never","2008","indirect migration background","middle vocational","106","0.403137976294407","0.349393116892928","0.456882835695887"
"Never","2008","indirect migration background","vocational + Abi","11","","",""
"Never","2008","indirect migration background","higher vocational","10","","",""
"Never","2008","indirect migration background","higher education","31","0.327906993162207","0.22868935306204","0.427124633262374"
"Very often","2009","no migration background","in school","","","",""
"Very often","2009","no migration background","inadequately","","","",""
"Very often","2009","no migration background","general elemantary","","","",""
"Very often","2009","no migration background","middle vocational","","","",""
"Very often","2009","no migration background","vocational + Abi","","","",""
"Very often","2009","no migration background","higher vocational","","","",""
"Very often","2009","no migration background","higher education","","","",""
"Very often","2009","direct migration background","in school","","","",""
"Very often","2009","direct migration background","inadequately","","","",""
"Very often","2009","direct migration background","general elemantary","","","",""
"Very often","2009","direct migration background","middle vocational","","","",""
"Very often","2009","direct migration background","vocational + Abi","","","",""
"Very often","2009","direct migration background","higher vocational","","","",""
"Very often","2009","direct migration background","higher education","","","",""
"Very often","2009","indirect migration background","in school","","","",""
"Very often","2009","indirect migration background","inadequately","","","",""
"Very often","2009","indirect migration background","general elemantary","","","",""
"Very often","2009","indirect migration background","middle vocational","","","",""
"Very often","2009","indirect migration background","vocational + Abi","","","",""
"Very often","2009","indirect migration background","higher vocational","","","",""
"Very often","2009","indirect migration background","higher education","","","",""
"Often","2009","no migration background","in school","","","",""
"Often","2009","no migration background","inadequately","","","",""
"Often","2009","no migration background","general elemantary","","","",""
"Often","2009","no migration background","middle vocational","","","",""
"Often","2009","no migration background","vocational + Abi","","","",""
"Often","2009","no migration background","higher vocational","","","",""
"Often","2009","no migration background","higher education","","","",""
"Often","2009","direct migration background","in school","","","",""
"Often","2009","direct migration background","inadequately","","","",""
"Often","2009","direct migration background","general elemantary","","","",""
"Often","2009","direct migration background","middle vocational","","","",""
"Often","2009","direct migration background","vocational + Abi","","","",""
"Often","2009","direct migration background","higher vocational","","","",""
"Often","2009","direct migration background","higher education","","","",""
"Often","2009","indirect migration background","in school","","","",""
"Often","2009","indirect migration background","inadequately","","","",""
"Often","2009","indirect migration background","general elemantary","","","",""
"Often","2009","indirect migration background","middle vocational","","","",""
"Often","2009","indirect migration background","vocational + Abi","","","",""
"Often","2009","indirect migration background","higher vocational","","","",""
"Often","2009","indirect migration background","higher education","","","",""
"Sometimes","2009","no migration background","in school","","","",""
"Sometimes","2009","no migration background","inadequately","","","",""
"Sometimes","2009","no migration background","general elemantary","","","",""
"Sometimes","2009","no migration background","middle vocational","","","",""
"Sometimes","2009","no migration background","vocational + Abi","","","",""
"Sometimes","2009","no migration background","higher vocational","","","",""
"Sometimes","2009","no migration background","higher education","","","",""
"Sometimes","2009","direct migration background","in school","","","",""
"Sometimes","2009","direct migration background","inadequately","","","",""
"Sometimes","2009","direct migration background","general elemantary","","","",""
"Sometimes","2009","direct migration background","middle vocational","","","",""
"Sometimes","2009","direct migration background","vocational + Abi","","","",""
"Sometimes","2009","direct migration background","higher vocational","","","",""
"Sometimes","2009","direct migration background","higher education","","","",""
"Sometimes","2009","indirect migration background","in school","","","",""
"Sometimes","2009","indirect migration background","inadequately","","","",""
"Sometimes","2009","indirect migration background","general elemantary","","","",""
"Sometimes","2009","indirect migration background","middle vocational","","","",""
"Sometimes","2009","indirect migration background","vocational + Abi","","","",""
"Sometimes","2009","indirect migration background","higher vocational","","","",""
"Sometimes","2009","indirect migration background","higher education","","","",""
"Rarely","2009","no migration background","in school","","","",""
"Rarely","2009","no migration background","inadequately","","","",""
"Rarely","2009","no migration background","general elemantary","","","",""
"Rarely","2009","no migration background","middle vocational","","","",""
"Rarely","2009","no migration background","vocational + Abi","","","",""
"Rarely","2009","no migration background","higher vocational","","","",""
"Rarely","2009","no migration background","higher education","","","",""
"Rarely","2009","direct migration background","in school","","","",""
"Rarely","2009","direct migration background","inadequately","","","",""
"Rarely","2009","direct migration background","general elemantary","","","",""
"Rarely","2009","direct migration background","middle vocational","","","",""
"Rarely","2009","direct migration background","vocational + Abi","","","",""
"Rarely","2009","direct migration background","higher vocational","","","",""
"Rarely","2009","direct migration background","higher education","","","",""
"Rarely","2009","indirect migration background","in school","","","",""
"Rarely","2009","indirect migration background","inadequately","","","",""
"Rarely","2009","indirect migration background","general elemantary","","","",""
"Rarely","2009","indirect migration background","middle vocational","","","",""
"Rarely","2009","indirect migration background","vocational + Abi","","","",""
"Rarely","2009","indirect migration background","higher vocational","","","",""
"Rarely","2009","indirect migration background","higher education","","","",""
"Never","2009","no migration background","in school","","","",""
"Never","2009","no migration background","inadequately","","","",""
"Never","2009","no migration background","general elemantary","","","",""
"Never","2009","no migration background","middle vocational","","","",""
"Never","2009","no migration background","vocational + Abi","","","",""
"Never","2009","no migration background","higher vocational","","","",""
"Never","2009","no migration background","higher education","","","",""
"Never","2009","direct migration background","in school","","","",""
"Never","2009","direct migration background","inadequately","","","",""
"Never","2009","direct migration background","general elemantary","","","",""
"Never","2009","direct migration background","middle vocational","","","",""
"Never","2009","direct migration background","vocational + Abi","","","",""
"Never","2009","direct migration background","higher vocational","","","",""
"Never","2009","direct migration background","higher education","","","",""
"Never","2009","indirect migration background","in school","","","",""
"Never","2009","indirect migration background","inadequately","","","",""
"Never","2009","indirect migration background","general elemantary","","","",""
"Never","2009","indirect migration background","middle vocational","","","",""
"Never","2009","indirect migration background","vocational + Abi","","","",""
"Never","2009","indirect migration background","higher vocational","","","",""
"Never","2009","indirect migration background","higher education","","","",""
"Very often","2010","no migration background","in school","","","",""
"Very often","2010","no migration background","inadequately","","","",""
"Very often","2010","no migration background","general elemantary","","","",""
"Very often","2010","no migration background","middle vocational","","","",""
"Very often","2010","no migration background","vocational + Abi","","","",""
"Very often","2010","no migration background","higher vocational","","","",""
"Very often","2010","no migration background","higher education","","","",""
"Very often","2010","direct migration background","in school","","","",""
"Very often","2010","direct migration background","inadequately","","","",""
"Very often","2010","direct migration background","general elemantary","","","",""
"Very often","2010","direct migration background","middle vocational","","","",""
"Very often","2010","direct migration background","vocational + Abi","","","",""
"Very often","2010","direct migration background","higher vocational","","","",""
"Very often","2010","direct migration background","higher education","","","",""
"Very often","2010","indirect migration background","in school","","","",""
"Very often","2010","indirect migration background","inadequately","","","",""
"Very often","2010","indirect migration background","general elemantary","","","",""
"Very often","2010","indirect migration background","middle vocational","","","",""
"Very often","2010","indirect migration background","vocational + Abi","","","",""
"Very often","2010","indirect migration background","higher vocational","","","",""
"Very often","2010","indirect migration background","higher education","","","",""
"Often","2010","no migration background","in school","","","",""
"Often","2010","no migration background","inadequately","","","",""
"Often","2010","no migration background","general elemantary","","","",""
"Often","2010","no migration background","middle vocational","","","",""
"Often","2010","no migration background","vocational + Abi","","","",""
"Often","2010","no migration background","higher vocational","","","",""
"Often","2010","no migration background","higher education","","","",""
"Often","2010","direct migration background","in school","","","",""
"Often","2010","direct migration background","inadequately","","","",""
"Often","2010","direct migration background","general elemantary","","","",""
"Often","2010","direct migration background","middle vocational","","","",""
"Often","2010","direct migration background","vocational + Abi","","","",""
"Often","2010","direct migration background","higher vocational","","","",""
"Often","2010","direct migration background","higher education","","","",""
"Often","2010","indirect migration background","in school","","","",""
"Often","2010","indirect migration background","inadequately","","","",""
"Often","2010","indirect migration background","general elemantary","","","",""
"Often","2010","indirect migration background","middle vocational","","","",""
"Often","2010","indirect migration background","vocational + Abi","","","",""
"Often","2010","indirect migration background","higher vocational","","","",""
"Often","2010","indirect migration background","higher education","","","",""
"Sometimes","2010","no migration background","in school","","","",""
"Sometimes","2010","no migration background","inadequately","","","",""
"Sometimes","2010","no migration background","general elemantary","","","",""
"Sometimes","2010","no migration background","middle vocational","","","",""
"Sometimes","2010","no migration background","vocational + Abi","","","",""
"Sometimes","2010","no migration background","higher vocational","","","",""
"Sometimes","2010","no migration background","higher education","","","",""
"Sometimes","2010","direct migration background","in school","","","",""
"Sometimes","2010","direct migration background","inadequately","","","",""
"Sometimes","2010","direct migration background","general elemantary","","","",""
"Sometimes","2010","direct migration background","middle vocational","","","",""
"Sometimes","2010","direct migration background","vocational + Abi","","","",""
"Sometimes","2010","direct migration background","higher vocational","","","",""
"Sometimes","2010","direct migration background","higher education","","","",""
"Sometimes","2010","indirect migration background","in school","","","",""
"Sometimes","2010","indirect migration background","inadequately","","","",""
"Sometimes","2010","indirect migration background","general elemantary","","","",""
"Sometimes","2010","indirect migration background","middle vocational","","","",""
"Sometimes","2010","indirect migration background","vocational + Abi","","","",""
"Sometimes","2010","indirect migration background","higher vocational","","","",""
"Sometimes","2010","indirect migration background","higher education","","","",""
"Rarely","2010","no migration background","in school","","","",""
"Rarely","2010","no migration background","inadequately","","","",""
"Rarely","2010","no migration background","general elemantary","","","",""
"Rarely","2010","no migration background","middle vocational","","","",""
"Rarely","2010","no migration background","vocational + Abi","","","",""
"Rarely","2010","no migration background","higher vocational","","","",""
"Rarely","2010","no migration background","higher education","","","",""
"Rarely","2010","direct migration background","in school","","","",""
"Rarely","2010","direct migration background","inadequately","","","",""
"Rarely","2010","direct migration background","general elemantary","","","",""
"Rarely","2010","direct migration background","middle vocational","","","",""
"Rarely","2010","direct migration background","vocational + Abi","","","",""
"Rarely","2010","direct migration background","higher vocational","","","",""
"Rarely","2010","direct migration background","higher education","","","",""
"Rarely","2010","indirect migration background","in school","","","",""
"Rarely","2010","indirect migration background","inadequately","","","",""
"Rarely","2010","indirect migration background","general elemantary","","","",""
"Rarely","2010","indirect migration background","middle vocational","","","",""
"Rarely","2010","indirect migration background","vocational + Abi","","","",""
"Rarely","2010","indirect migration background","higher vocational","","","",""
"Rarely","2010","indirect migration background","higher education","","","",""
"Never","2010","no migration background","in school","","","",""
"Never","2010","no migration background","inadequately","","","",""
"Never","2010","no migration background","general elemantary","","","",""
"Never","2010","no migration background","middle vocational","","","",""
"Never","2010","no migration background","vocational + Abi","","","",""
"Never","2010","no migration background","higher vocational","","","",""
"Never","2010","no migration background","higher education","","","",""
"Never","2010","direct migration background","in school","","","",""
"Never","2010","direct migration background","inadequately","","","",""
"Never","2010","direct migration background","general elemantary","","","",""
"Never","2010","direct migration background","middle vocational","","","",""
"Never","2010","direct migration background","vocational + Abi","","","",""
"Never","2010","direct migration background","higher vocational","","","",""
"Never","2010","direct migration background","higher education","","","",""
"Never","2010","indirect migration background","in school","","","",""
"Never","2010","indirect migration background","inadequately","","","",""
"Never","2010","indirect migration background","general elemantary","","","",""
"Never","2010","indirect migration background","middle vocational","","","",""
"Never","2010","indirect migration background","vocational + Abi","","","",""
"Never","2010","indirect migration background","higher vocational","","","",""
"Never","2010","indirect migration background","higher education","","","",""
"Very often","2011","no migration background","in school","","","",""
"Very often","2011","no migration background","inadequately","","","",""
"Very often","2011","no migration background","general elemantary","","","",""
"Very often","2011","no migration background","middle vocational","","","",""
"Very often","2011","no migration background","vocational + Abi","","","",""
"Very often","2011","no migration background","higher vocational","","","",""
"Very often","2011","no migration background","higher education","","","",""
"Very often","2011","direct migration background","in school","","","",""
"Very often","2011","direct migration background","inadequately","","","",""
"Very often","2011","direct migration background","general elemantary","","","",""
"Very often","2011","direct migration background","middle vocational","","","",""
"Very often","2011","direct migration background","vocational + Abi","","","",""
"Very often","2011","direct migration background","higher vocational","","","",""
"Very often","2011","direct migration background","higher education","","","",""
"Very often","2011","indirect migration background","in school","","","",""
"Very often","2011","indirect migration background","inadequately","","","",""
"Very often","2011","indirect migration background","general elemantary","","","",""
"Very often","2011","indirect migration background","middle vocational","","","",""
"Very often","2011","indirect migration background","vocational + Abi","","","",""
"Very often","2011","indirect migration background","higher vocational","","","",""
"Very often","2011","indirect migration background","higher education","","","",""
"Often","2011","no migration background","in school","","","",""
"Often","2011","no migration background","inadequately","","","",""
"Often","2011","no migration background","general elemantary","","","",""
"Often","2011","no migration background","middle vocational","","","",""
"Often","2011","no migration background","vocational + Abi","","","",""
"Often","2011","no migration background","higher vocational","","","",""
"Often","2011","no migration background","higher education","","","",""
"Often","2011","direct migration background","in school","","","",""
"Often","2011","direct migration background","inadequately","","","",""
"Often","2011","direct migration background","general elemantary","","","",""
"Often","2011","direct migration background","middle vocational","","","",""
"Often","2011","direct migration background","vocational + Abi","","","",""
"Often","2011","direct migration background","higher vocational","","","",""
"Often","2011","direct migration background","higher education","","","",""
"Often","2011","indirect migration background","in school","","","",""
"Often","2011","indirect migration background","inadequately","","","",""
"Often","2011","indirect migration background","general elemantary","","","",""
"Often","2011","indirect migration background","middle vocational","","","",""
"Often","2011","indirect migration background","vocational + Abi","","","",""
"Often","2011","indirect migration background","higher vocational","","","",""
"Often","2011","indirect migration background","higher education","","","",""
"Sometimes","2011","no migration background","in school","","","",""
"Sometimes","2011","no migration background","inadequately","","","",""
"Sometimes","2011","no migration background","general elemantary","","","",""
"Sometimes","2011","no migration background","middle vocational","","","",""
"Sometimes","2011","no migration background","vocational + Abi","","","",""
"Sometimes","2011","no migration background","higher vocational","","","",""
"Sometimes","2011","no migration background","higher education","","","",""
"Sometimes","2011","direct migration background","in school","","","",""
"Sometimes","2011","direct migration background","inadequately","","","",""
"Sometimes","2011","direct migration background","general elemantary","","","",""
"Sometimes","2011","direct migration background","middle vocational","","","",""
"Sometimes","2011","direct migration background","vocational + Abi","","","",""
"Sometimes","2011","direct migration background","higher vocational","","","",""
"Sometimes","2011","direct migration background","higher education","","","",""
"Sometimes","2011","indirect migration background","in school","","","",""
"Sometimes","2011","indirect migration background","inadequately","","","",""
"Sometimes","2011","indirect migration background","general elemantary","","","",""
"Sometimes","2011","indirect migration background","middle vocational","","","",""
"Sometimes","2011","indirect migration background","vocational + Abi","","","",""
"Sometimes","2011","indirect migration background","higher vocational","","","",""
"Sometimes","2011","indirect migration background","higher education","","","",""
"Rarely","2011","no migration background","in school","","","",""
"Rarely","2011","no migration background","inadequately","","","",""
"Rarely","2011","no migration background","general elemantary","","","",""
"Rarely","2011","no migration background","middle vocational","","","",""
"Rarely","2011","no migration background","vocational + Abi","","","",""
"Rarely","2011","no migration background","higher vocational","","","",""
"Rarely","2011","no migration background","higher education","","","",""
"Rarely","2011","direct migration background","in school","","","",""
"Rarely","2011","direct migration background","inadequately","","","",""
"Rarely","2011","direct migration background","general elemantary","","","",""
"Rarely","2011","direct migration background","middle vocational","","","",""
"Rarely","2011","direct migration background","vocational + Abi","","","",""
"Rarely","2011","direct migration background","higher vocational","","","",""
"Rarely","2011","direct migration background","higher education","","","",""
"Rarely","2011","indirect migration background","in school","","","",""
"Rarely","2011","indirect migration background","inadequately","","","",""
"Rarely","2011","indirect migration background","general elemantary","","","",""
"Rarely","2011","indirect migration background","middle vocational","","","",""
"Rarely","2011","indirect migration background","vocational + Abi","","","",""
"Rarely","2011","indirect migration background","higher vocational","","","",""
"Rarely","2011","indirect migration background","higher education","","","",""
"Never","2011","no migration background","in school","","","",""
"Never","2011","no migration background","inadequately","","","",""
"Never","2011","no migration background","general elemantary","","","",""
"Never","2011","no migration background","middle vocational","","","",""
"Never","2011","no migration background","vocational + Abi","","","",""
"Never","2011","no migration background","higher vocational","","","",""
"Never","2011","no migration background","higher education","","","",""
"Never","2011","direct migration background","in school","","","",""
"Never","2011","direct migration background","inadequately","","","",""
"Never","2011","direct migration background","general elemantary","","","",""
"Never","2011","direct migration background","middle vocational","","","",""
"Never","2011","direct migration background","vocational + Abi","","","",""
"Never","2011","direct migration background","higher vocational","","","",""
"Never","2011","direct migration background","higher education","","","",""
"Never","2011","indirect migration background","in school","","","",""
"Never","2011","indirect migration background","inadequately","","","",""
"Never","2011","indirect migration background","general elemantary","","","",""
"Never","2011","indirect migration background","middle vocational","","","",""
"Never","2011","indirect migration background","vocational + Abi","","","",""
"Never","2011","indirect migration background","higher vocational","","","",""
"Never","2011","indirect migration background","higher education","","","",""
"Very often","2012","no migration background","in school","","","",""
"Very often","2012","no migration background","inadequately","","","",""
"Very often","2012","no migration background","general elemantary","","","",""
"Very often","2012","no migration background","middle vocational","","","",""
"Very often","2012","no migration background","vocational + Abi","","","",""
"Very often","2012","no migration background","higher vocational","","","",""
"Very often","2012","no migration background","higher education","","","",""
"Very often","2012","direct migration background","in school","","","",""
"Very often","2012","direct migration background","inadequately","","","",""
"Very often","2012","direct migration background","general elemantary","","","",""
"Very often","2012","direct migration background","middle vocational","","","",""
"Very often","2012","direct migration background","vocational + Abi","","","",""
"Very often","2012","direct migration background","higher vocational","","","",""
"Very often","2012","direct migration background","higher education","","","",""
"Very often","2012","indirect migration background","in school","","","",""
"Very often","2012","indirect migration background","inadequately","","","",""
"Very often","2012","indirect migration background","general elemantary","","","",""
"Very often","2012","indirect migration background","middle vocational","","","",""
"Very often","2012","indirect migration background","vocational + Abi","","","",""
"Very often","2012","indirect migration background","higher vocational","","","",""
"Very often","2012","indirect migration background","higher education","","","",""
"Often","2012","no migration background","in school","","","",""
"Often","2012","no migration background","inadequately","","","",""
"Often","2012","no migration background","general elemantary","","","",""
"Often","2012","no migration background","middle vocational","","","",""
"Often","2012","no migration background","vocational + Abi","","","",""
"Often","2012","no migration background","higher vocational","","","",""
"Often","2012","no migration background","higher education","","","",""
"Often","2012","direct migration background","in school","","","",""
"Often","2012","direct migration background","inadequately","","","",""
"Often","2012","direct migration background","general elemantary","","","",""
"Often","2012","direct migration background","middle vocational","","","",""
"Often","2012","direct migration background","vocational + Abi","","","",""
"Often","2012","direct migration background","higher vocational","","","",""
"Often","2012","direct migration background","higher education","","","",""
"Often","2012","indirect migration background","in school","","","",""
"Often","2012","indirect migration background","inadequately","","","",""
"Often","2012","indirect migration background","general elemantary","","","",""
"Often","2012","indirect migration background","middle vocational","","","",""
"Often","2012","indirect migration background","vocational + Abi","","","",""
"Often","2012","indirect migration background","higher vocational","","","",""
"Often","2012","indirect migration background","higher education","","","",""
"Sometimes","2012","no migration background","in school","","","",""
"Sometimes","2012","no migration background","inadequately","","","",""
"Sometimes","2012","no migration background","general elemantary","","","",""
"Sometimes","2012","no migration background","middle vocational","","","",""
"Sometimes","2012","no migration background","vocational + Abi","","","",""
"Sometimes","2012","no migration background","higher vocational","","","",""
"Sometimes","2012","no migration background","higher education","","","",""
"Sometimes","2012","direct migration background","in school","","","",""
"Sometimes","2012","direct migration background","inadequately","","","",""
"Sometimes","2012","direct migration background","general elemantary","","","",""
"Sometimes","2012","direct migration background","middle vocational","","","",""
"Sometimes","2012","direct migration background","vocational + Abi","","","",""
"Sometimes","2012","direct migration background","higher vocational","","","",""
"Sometimes","2012","direct migration background","higher education","","","",""
"Sometimes","2012","indirect migration background","in school","","","",""
"Sometimes","2012","indirect migration background","inadequately","","","",""
"Sometimes","2012","indirect migration background","general elemantary","","","",""
"Sometimes","2012","indirect migration background","middle vocational","","","",""
"Sometimes","2012","indirect migration background","vocational + Abi","","","",""
"Sometimes","2012","indirect migration background","higher vocational","","","",""
"Sometimes","2012","indirect migration background","higher education","","","",""
"Rarely","2012","no migration background","in school","","","",""
"Rarely","2012","no migration background","inadequately","","","",""
"Rarely","2012","no migration background","general elemantary","","","",""
"Rarely","2012","no migration background","middle vocational","","","",""
"Rarely","2012","no migration background","vocational + Abi","","","",""
"Rarely","2012","no migration background","higher vocational","","","",""
"Rarely","2012","no migration background","higher education","","","",""
"Rarely","2012","direct migration background","in school","","","",""
"Rarely","2012","direct migration background","inadequately","","","",""
"Rarely","2012","direct migration background","general elemantary","","","",""
"Rarely","2012","direct migration background","middle vocational","","","",""
"Rarely","2012","direct migration background","vocational + Abi","","","",""
"Rarely","2012","direct migration background","higher vocational","","","",""
"Rarely","2012","direct migration background","higher education","","","",""
"Rarely","2012","indirect migration background","in school","","","",""
"Rarely","2012","indirect migration background","inadequately","","","",""
"Rarely","2012","indirect migration background","general elemantary","","","",""
"Rarely","2012","indirect migration background","middle vocational","","","",""
"Rarely","2012","indirect migration background","vocational + Abi","","","",""
"Rarely","2012","indirect migration background","higher vocational","","","",""
"Rarely","2012","indirect migration background","higher education","","","",""
"Never","2012","no migration background","in school","","","",""
"Never","2012","no migration background","inadequately","","","",""
"Never","2012","no migration background","general elemantary","","","",""
"Never","2012","no migration background","middle vocational","","","",""
"Never","2012","no migration background","vocational + Abi","","","",""
"Never","2012","no migration background","higher vocational","","","",""
"Never","2012","no migration background","higher education","","","",""
"Never","2012","direct migration background","in school","","","",""
"Never","2012","direct migration background","inadequately","","","",""
"Never","2012","direct migration background","general elemantary","","","",""
"Never","2012","direct migration background","middle vocational","","","",""
"Never","2012","direct migration background","vocational + Abi","","","",""
"Never","2012","direct migration background","higher vocational","","","",""
