"pld0044","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2007","66 and older","higher vocational","","","","","4"
"Rarely","2007","66 and older","higher education","","","","","4"
"Rarely","2007","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2007","16-34 y.","higher vocational","","","","","4"
"Rarely","2007","16-34 y.","higher education","","","","","4"
"Rarely","2007","35-65 y.","general elemantary","","","","","4"
"Rarely","2007","35-65 y.","middle vocational","","","","","4"
"Rarely","2007","16-34 y.","in school","","","","","4"
"Rarely","2007","16-34 y.","inadequately","","","","","4"
"Rarely","2007","16-34 y.","middle vocational","","","","","4"
"Rarely","2007","16-34 y.","general elemantary","","","","","4"
"Sometimes","2007","16-34 y.","in school","","","","","3"
"Sometimes","2007","16-34 y.","middle vocational","","","","","3"
"Sometimes","2007","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2007","16-34 y.","higher vocational","","","","","3"
"Sometimes","2007","35-65 y.","middle vocational","","","","","3"
"Sometimes","2007","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2007","35-65 y.","higher vocational","","","","","3"
"Sometimes","2007","35-65 y.","higher education","","","","","3"
"Sometimes","2007","16-34 y.","inadequately","","","","","3"
"Sometimes","2007","16-34 y.","general elemantary","","","","","3"
"Sometimes","2007","16-34 y.","higher education","","","","","3"
"Sometimes","2007","35-65 y.","in school","","","","","3"
"Sometimes","2007","35-65 y.","inadequately","","","","","3"
"Sometimes","2007","35-65 y.","general elemantary","","","","","3"
"Sometimes","2007","66 and older","in school","","","","","3"
"Sometimes","2007","66 and older","inadequately","","","","","3"
"Sometimes","2007","66 and older","general elemantary","","","","","3"
"Sometimes","2007","66 and older","middle vocational","","","","","3"
"Sometimes","2007","66 and older","vocational + Abi","","","","","3"
"Sometimes","2007","66 and older","higher vocational","","","","","3"
"Sometimes","2007","66 and older","higher education","","","","","3"
"Very often","2007","16-34 y.","in school","","","","","1"
"Very often","2007","16-34 y.","inadequately","","","","","1"
"Very often","2007","16-34 y.","general elemantary","","","","","1"
"Very often","2007","16-34 y.","middle vocational","","","","","1"
"Very often","2007","16-34 y.","vocational + Abi","","","","","1"
"Very often","2007","16-34 y.","higher vocational","","","","","1"
"Very often","2007","16-34 y.","higher education","","","","","1"
"Very often","2007","35-65 y.","in school","","","","","1"
"Very often","2007","35-65 y.","inadequately","","","","","1"
"Very often","2007","35-65 y.","general elemantary","","","","","1"
"Very often","2007","35-65 y.","middle vocational","","","","","1"
"Very often","2007","35-65 y.","vocational + Abi","","","","","1"
"Very often","2007","35-65 y.","higher vocational","","","","","1"
"Very often","2007","35-65 y.","higher education","","","","","1"
"Very often","2007","66 and older","in school","","","","","1"
"Very often","2007","66 and older","inadequately","","","","","1"
"Very often","2007","66 and older","general elemantary","","","","","1"
"Very often","2007","66 and older","middle vocational","","","","","1"
"Very often","2007","66 and older","vocational + Abi","","","","","1"
"Very often","2007","66 and older","higher vocational","","","","","1"
"Very often","2007","66 and older","higher education","","","","","1"
"Never","2008","35-65 y.","higher vocational","502","0.499287272943539","0.467805747675223","0.530768798211855","5"
"Never","2008","66 and older","higher vocational","225","0.706128121264777","0.655822839882636","0.756433402646917","5"
"Never","2008","66 and older","higher education","541","0.622544451281943","0.590425440969817","0.65466346159407","5"
"Never","2008","35-65 y.","middle vocational","3254","0.580239604431736","0.567183732237908","0.593295476625565","5"
"Never","2008","35-65 y.","vocational + Abi","290","0.435411829788971","0.396098169089217","0.474725490488725","5"
"Never","2008","66 and older","vocational + Abi","86","0.744148340695854","0.662234230156617","0.826062451235091","5"
"Never","2008","35-65 y.","in school","","","","","5"
"Never","2008","35-65 y.","inadequately","65","0.635038449755917","0.536665035585193","0.733411863926641","5"
"Never","2008","35-65 y.","general elemantary","417","0.663422953947415","0.627508045598209","0.699337862296621","5"
"Never","2008","16-34 y.","in school","50","0.147715710581162","0.110701684743524","0.184729736418801","5"
"Never","2008","16-34 y.","inadequately","24","","","","5"
"Never","2008","16-34 y.","general elemantary","198","0.31023652537942","0.273941061056256","0.346531989702584","5"
"Never","2008","16-34 y.","middle vocational","638","0.312533544938594","0.292188456181505","0.332878633695682","5"
"Never","2008","16-34 y.","vocational + Abi","126","0.25698656849356","0.212877187731712","0.301095949255407","5"
"Never","2008","16-34 y.","higher vocational","47","0.251160874485228","0.175436956675663","0.326884792294792","5"
"Never","2008","16-34 y.","higher education","142","0.24786151893225","0.211137154517648","0.284585883346852","5"
"Never","2008","35-65 y.","higher education","1334","0.450701217056001","0.432215335262269","0.469187098849734","5"
"Never","2008","66 and older","in school","","","","","5"
"Never","2008","66 and older","inadequately","33","0.888378327105316","0.790791468856776","0.985965185353855","5"
"Never","2008","66 and older","general elemantary","578","0.773064342730514","0.742617653351758","0.803511032109269","5"
"Never","2008","66 and older","middle vocational","1711","0.763044645815532","0.745392346020325","0.780696945610738","5"
"Often","2008","66 and older","middle vocational","14","","","","2"
"Often","2008","66 and older","higher vocational","1","","","","2"
"Often","2008","35-65 y.","middle vocational","55","0.0130729114111716","0.0100680104029576","0.0160778124193855","2"
"Often","2008","35-65 y.","vocational + Abi","13","","","","2"
"Often","2008","66 and older","vocational + Abi","","","","","2"
"Often","2008","35-65 y.","in school","","","","","2"
"Often","2008","35-65 y.","inadequately","2","","","","2"
"Often","2008","35-65 y.","general elemantary","13","","","","2"
"Often","2008","16-34 y.","in school","71","0.181943522515722","0.141697711685039","0.222189333346405","2"
"Often","2008","16-34 y.","inadequately","3","","","","2"
"Often","2008","35-65 y.","higher vocational","7","","","","2"
"Often","2008","35-65 y.","higher education","39","0.0131663234831765","0.00893139842647018","0.0174012485398829","2"
"Often","2008","66 and older","in school","","","","","2"
"Often","2008","66 and older","inadequately","","","","","2"
"Often","2008","66 and older","general elemantary","3","","","","2"
"Often","2008","66 and older","higher education","6","","","","2"
"Often","2008","16-34 y.","general elemantary","45","0.103911668266058","0.0799695062148069","0.127853830317309","2"
"Often","2008","16-34 y.","middle vocational","115","0.0693503998568831","0.0581996750891292","0.080501124624637","2"
"Often","2008","16-34 y.","vocational + Abi","18","","","","2"
"Often","2008","16-34 y.","higher vocational","3","","","","2"
"Often","2008","16-34 y.","higher education","19","","","","2"
"Rarely","2008","35-65 y.","in school","","","","","4"
"Rarely","2008","35-65 y.","inadequately","9","","","","4"
"Rarely","2008","35-65 y.","general elemantary","149","0.185579935571738","0.156032009042713","0.215127862100764","4"
"Rarely","2008","16-34 y.","in school","97","0.254589082341042","0.209144878329547","0.300033286352537","4"
"Rarely","2008","35-65 y.","middle vocational","1670","0.308901050003453","0.296677952265508","0.321124147741397","4"
"Rarely","2008","35-65 y.","vocational + Abi","222","0.38269697559827","0.344157641777126","0.421236309419413","4"
"Rarely","2008","35-65 y.","higher vocational","373","0.392173657339966","0.361432856964128","0.422914457715804","4"
"Rarely","2008","35-65 y.","higher education","1070","0.39251118464412","0.374369122538506","0.410653246749734","4"
"Rarely","2008","66 and older","in school","","","","","4"
"Rarely","2008","66 and older","inadequately","5","","","","4"
"Rarely","2008","66 and older","general elemantary","117","0.175653568118665","0.147992798792501","0.203314337444828","4"
"Rarely","2008","66 and older","middle vocational","401","0.180791803676697","0.1648153799647","0.196768227388693","4"
"Rarely","2008","66 and older","vocational + Abi","16","","","","4"
"Rarely","2008","66 and older","higher vocational","76","0.24431973922839","0.196869202278694","0.291770276178086","4"
"Rarely","2008","66 and older","higher education","261","0.293544651757237","0.263371303230812","0.323718000283662","4"
"Rarely","2008","16-34 y.","inadequately","16","","","","4"
"Rarely","2008","16-34 y.","general elemantary","224","0.344163601278136","0.30688702449207","0.381440178064202","4"
"Rarely","2008","16-34 y.","middle vocational","789","0.385391103593099","0.364029405257912","0.406752801928286","4"
"Rarely","2008","16-34 y.","vocational + Abi","160","0.461725343875932","0.411401797521767","0.512048890230097","4"
"Rarely","2008","16-34 y.","higher vocational","52","0.465048123819311","0.377957956631603","0.552138291007019","4"
"Rarely","2008","16-34 y.","higher education","258","0.536811397224907","0.494399214215052","0.579223580234761","4"
"Sometimes","2008","16-34 y.","in school","118","0.367550008803037","0.317254170340243","0.417845847265831","3"
"Sometimes","2008","16-34 y.","general elemantary","150","0.236821650913609","0.203465224353579","0.270178077473639","3"
"Sometimes","2008","16-34 y.","middle vocational","432","0.219694252097102","0.201521225411237","0.237867278782966","3"
"Sometimes","2008","35-65 y.","vocational + Abi","83","0.143768247220646","0.115948406475069","0.171588087966222","3"
"Sometimes","2008","35-65 y.","higher education","334","0.141096747191296","0.12816306716528","0.154030427217313","3"
"Sometimes","2008","16-34 y.","inadequately","6","","","","3"
"Sometimes","2008","16-34 y.","vocational + Abi","72","0.22541789106367","0.183238011256221","0.26759777087112","3"
"Sometimes","2008","16-34 y.","higher vocational","24","","","","3"
"Sometimes","2008","35-65 y.","general elemantary","86","0.129655874102195","0.10412422492191","0.15518752328248","3"
"Sometimes","2008","35-65 y.","middle vocational","497","0.0951884814330858","0.0874247101071811","0.10295225275899","3"
"Sometimes","2008","35-65 y.","higher vocational","81","0.0881159428271356","0.0702682016154836","0.105963684038788","3"
"Sometimes","2008","16-34 y.","higher education","107","0.171275683391089","0.139231166675239","0.203320200106939","3"
"Sometimes","2008","35-65 y.","in school","","","","","3"
"Sometimes","2008","35-65 y.","inadequately","16","","","","3"
"Sometimes","2008","66 and older","in school","","","","","3"
"Sometimes","2008","66 and older","inadequately","2","","","","3"
"Sometimes","2008","66 and older","general elemantary","28","","","","3"
"Sometimes","2008","66 and older","middle vocational","98","0.0473564683227726","0.0385389185124999","0.0561740181330454","3"
"Sometimes","2008","66 and older","vocational + Abi","7","","","","3"
"Sometimes","2008","66 and older","higher vocational","13","","","","3"
"Sometimes","2008","66 and older","higher education","66","0.0736131428951415","0.0563102811718253","0.0909160046184578","3"
"Very often","2008","16-34 y.","in school","17","","","","1"
"Very often","2008","16-34 y.","inadequately","","","","","1"
"Very often","2008","16-34 y.","general elemantary","7","","","","1"
"Very often","2008","16-34 y.","middle vocational","20","","","","1"
"Very often","2008","16-34 y.","vocational + Abi","1","","","","1"
"Very often","2008","16-34 y.","higher vocational","","","","","1"
"Very often","2008","16-34 y.","higher education","5","","","","1"
"Very often","2008","35-65 y.","in school","","","","","1"
"Very often","2008","35-65 y.","inadequately","","","","","1"
"Very often","2008","35-65 y.","general elemantary","","","","","1"
"Very often","2008","35-65 y.","middle vocational","13","","","","1"
"Very often","2008","35-65 y.","vocational + Abi","3","","","","1"
"Very often","2008","35-65 y.","higher vocational","6","","","","1"
"Very often","2008","35-65 y.","higher education","6","","","","1"
"Very often","2008","66 and older","in school","","","","","1"
"Very often","2008","66 and older","inadequately","","","","","1"
"Very often","2008","66 and older","general elemantary","1","","","","1"
"Very often","2008","66 and older","middle vocational","5","","","","1"
"Very often","2008","66 and older","vocational + Abi","","","","","1"
"Very often","2008","66 and older","higher vocational","","","","","1"
"Very often","2008","66 and older","higher education","1","","","","1"
"Never","2009","35-65 y.","vocational + Abi","","","","","5"
"Never","2009","35-65 y.","higher vocational","","","","","5"
"Never","2009","66 and older","vocational + Abi","","","","","5"
"Never","2009","66 and older","higher vocational","","","","","5"
"Never","2009","66 and older","higher education","","","","","5"
"Never","2009","35-65 y.","middle vocational","","","","","5"
"Never","2009","66 and older","middle vocational","","","","","5"
"Never","2009","35-65 y.","general elemantary","","","","","5"
"Never","2009","35-65 y.","in school","","","","","5"
"Never","2009","35-65 y.","inadequately","","","","","5"
"Never","2009","16-34 y.","in school","","","","","5"
"Never","2009","16-34 y.","inadequately","","","","","5"
"Never","2009","16-34 y.","general elemantary","","","","","5"
"Never","2009","16-34 y.","middle vocational","","","","","5"
"Never","2009","16-34 y.","vocational + Abi","","","","","5"
"Never","2009","16-34 y.","higher vocational","","","","","5"
"Never","2009","16-34 y.","higher education","","","","","5"
"Never","2009","35-65 y.","higher education","","","","","5"
"Never","2009","66 and older","in school","","","","","5"
"Never","2009","66 and older","inadequately","","","","","5"
"Never","2009","66 and older","general elemantary","","","","","5"
"Often","2009","66 and older","middle vocational","","","","","2"
"Often","2009","66 and older","vocational + Abi","","","","","2"
"Often","2009","35-65 y.","in school","","","","","2"
"Often","2009","35-65 y.","inadequately","","","","","2"
"Often","2009","35-65 y.","general elemantary","","","","","2"
"Often","2009","35-65 y.","middle vocational","","","","","2"
"Often","2009","35-65 y.","vocational + Abi","","","","","2"
"Often","2009","35-65 y.","higher vocational","","","","","2"
"Often","2009","35-65 y.","higher education","","","","","2"
"Often","2009","66 and older","in school","","","","","2"
"Often","2009","66 and older","inadequately","","","","","2"
"Often","2009","66 and older","general elemantary","","","","","2"
"Often","2009","66 and older","higher vocational","","","","","2"
"Often","2009","66 and older","higher education","","","","","2"
"Often","2009","16-34 y.","in school","","","","","2"
"Often","2009","16-34 y.","inadequately","","","","","2"
"Often","2009","16-34 y.","vocational + Abi","","","","","2"
"Often","2009","16-34 y.","higher vocational","","","","","2"
"Often","2009","16-34 y.","higher education","","","","","2"
"Often","2009","16-34 y.","general elemantary","","","","","2"
"Often","2009","16-34 y.","middle vocational","","","","","2"
"Rarely","2009","66 and older","middle vocational","","","","","4"
"Rarely","2009","35-65 y.","in school","","","","","4"
"Rarely","2009","35-65 y.","inadequately","","","","","4"
"Rarely","2009","35-65 y.","general elemantary","","","","","4"
"Rarely","2009","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2009","35-65 y.","higher vocational","","","","","4"
"Rarely","2009","35-65 y.","higher education","","","","","4"
"Rarely","2009","66 and older","in school","","","","","4"
"Rarely","2009","66 and older","inadequately","","","","","4"
"Rarely","2009","66 and older","general elemantary","","","","","4"
"Rarely","2009","66 and older","vocational + Abi","","","","","4"
"Rarely","2009","66 and older","higher vocational","","","","","4"
"Rarely","2009","66 and older","higher education","","","","","4"
"Rarely","2009","16-34 y.","in school","","","","","4"
"Rarely","2009","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2009","16-34 y.","higher vocational","","","","","4"
"Rarely","2009","16-34 y.","higher education","","","","","4"
"Rarely","2009","35-65 y.","middle vocational","","","","","4"
"Rarely","2009","16-34 y.","inadequately","","","","","4"
"Rarely","2009","16-34 y.","general elemantary","","","","","4"
"Rarely","2009","16-34 y.","middle vocational","","","","","4"
"Sometimes","2009","16-34 y.","higher vocational","","","","","3"
"Sometimes","2009","16-34 y.","middle vocational","","","","","3"
"Sometimes","2009","35-65 y.","middle vocational","","","","","3"
"Sometimes","2009","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2009","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2009","35-65 y.","general elemantary","","","","","3"
"Sometimes","2009","35-65 y.","higher vocational","","","","","3"
"Sometimes","2009","35-65 y.","higher education","","","","","3"
"Sometimes","2009","16-34 y.","general elemantary","","","","","3"
"Sometimes","2009","16-34 y.","in school","","","","","3"
"Sometimes","2009","35-65 y.","inadequately","","","","","3"
"Sometimes","2009","16-34 y.","inadequately","","","","","3"
"Sometimes","2009","16-34 y.","higher education","","","","","3"
"Sometimes","2009","35-65 y.","in school","","","","","3"
"Sometimes","2009","66 and older","in school","","","","","3"
"Sometimes","2009","66 and older","inadequately","","","","","3"
"Sometimes","2009","66 and older","general elemantary","","","","","3"
"Sometimes","2009","66 and older","middle vocational","","","","","3"
"Sometimes","2009","66 and older","vocational + Abi","","","","","3"
"Sometimes","2009","66 and older","higher vocational","","","","","3"
"Sometimes","2009","66 and older","higher education","","","","","3"
"Very often","2009","35-65 y.","vocational + Abi","","","","","1"
"Very often","2009","35-65 y.","higher vocational","","","","","1"
"Very often","2009","35-65 y.","higher education","","","","","1"
"Very often","2009","66 and older","in school","","","","","1"
"Very often","2009","66 and older","inadequately","","","","","1"
"Very often","2009","16-34 y.","in school","","","","","1"
"Very often","2009","16-34 y.","inadequately","","","","","1"
"Very often","2009","16-34 y.","general elemantary","","","","","1"
"Very often","2009","16-34 y.","middle vocational","","","","","1"
"Very often","2009","16-34 y.","vocational + Abi","","","","","1"
"Very often","2009","16-34 y.","higher vocational","","","","","1"
"Very often","2009","16-34 y.","higher education","","","","","1"
"Very often","2009","35-65 y.","in school","","","","","1"
"Very often","2009","35-65 y.","inadequately","","","","","1"
"Very often","2009","35-65 y.","general elemantary","","","","","1"
"Very often","2009","35-65 y.","middle vocational","","","","","1"
"Very often","2009","66 and older","general elemantary","","","","","1"
"Very often","2009","66 and older","middle vocational","","","","","1"
"Very often","2009","66 and older","vocational + Abi","","","","","1"
"Very often","2009","66 and older","higher vocational","","","","","1"
"Very often","2009","66 and older","higher education","","","","","1"
"Never","2010","66 and older","higher education","","","","","5"
"Never","2010","66 and older","middle vocational","","","","","5"
"Never","2010","66 and older","higher vocational","","","","","5"
"Never","2010","66 and older","vocational + Abi","","","","","5"
"Never","2010","35-65 y.","in school","","","","","5"
"Never","2010","35-65 y.","inadequately","","","","","5"
"Never","2010","35-65 y.","general elemantary","","","","","5"
"Never","2010","35-65 y.","middle vocational","","","","","5"
"Never","2010","35-65 y.","vocational + Abi","","","","","5"
"Never","2010","35-65 y.","higher vocational","","","","","5"
"Never","2010","35-65 y.","higher education","","","","","5"
"Never","2010","66 and older","in school","","","","","5"
"Never","2010","66 and older","inadequately","","","","","5"
"Never","2010","66 and older","general elemantary","","","","","5"
"Never","2010","16-34 y.","in school","","","","","5"
"Never","2010","16-34 y.","inadequately","","","","","5"
"Never","2010","16-34 y.","general elemantary","","","","","5"
"Never","2010","16-34 y.","middle vocational","","","","","5"
"Never","2010","16-34 y.","vocational + Abi","","","","","5"
"Never","2010","16-34 y.","higher vocational","","","","","5"
"Never","2010","16-34 y.","higher education","","","","","5"
"Often","2010","66 and older","vocational + Abi","","","","","2"
"Often","2010","66 and older","higher vocational","","","","","2"
"Often","2010","66 and older","in school","","","","","2"
"Often","2010","66 and older","inadequately","","","","","2"
"Often","2010","66 and older","general elemantary","","","","","2"
"Often","2010","66 and older","middle vocational","","","","","2"
"Often","2010","66 and older","higher education","","","","","2"
"Often","2010","35-65 y.","in school","","","","","2"
"Often","2010","35-65 y.","inadequately","","","","","2"
"Often","2010","35-65 y.","general elemantary","","","","","2"
"Often","2010","35-65 y.","middle vocational","","","","","2"
"Often","2010","35-65 y.","vocational + Abi","","","","","2"
"Often","2010","35-65 y.","higher vocational","","","","","2"
"Often","2010","35-65 y.","higher education","","","","","2"
"Often","2010","16-34 y.","in school","","","","","2"
"Often","2010","16-34 y.","inadequately","","","","","2"
"Often","2010","16-34 y.","vocational + Abi","","","","","2"
"Often","2010","16-34 y.","higher vocational","","","","","2"
"Often","2010","16-34 y.","higher education","","","","","2"
"Often","2010","16-34 y.","general elemantary","","","","","2"
"Often","2010","16-34 y.","middle vocational","","","","","2"
"Rarely","2010","66 and older","vocational + Abi","","","","","4"
"Rarely","2010","66 and older","in school","","","","","4"
"Rarely","2010","66 and older","inadequately","","","","","4"
"Rarely","2010","66 and older","general elemantary","","","","","4"
"Rarely","2010","66 and older","middle vocational","","","","","4"
"Rarely","2010","66 and older","higher vocational","","","","","4"
"Rarely","2010","66 and older","higher education","","","","","4"
"Rarely","2010","35-65 y.","in school","","","","","4"
"Rarely","2010","35-65 y.","inadequately","","","","","4"
"Rarely","2010","35-65 y.","general elemantary","","","","","4"
"Rarely","2010","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2010","35-65 y.","higher vocational","","","","","4"
"Rarely","2010","35-65 y.","higher education","","","","","4"
"Rarely","2010","16-34 y.","in school","","","","","4"
"Rarely","2010","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2010","16-34 y.","higher vocational","","","","","4"
"Rarely","2010","16-34 y.","higher education","","","","","4"
"Rarely","2010","35-65 y.","middle vocational","","","","","4"
"Rarely","2010","16-34 y.","general elemantary","","","","","4"
"Rarely","2010","16-34 y.","middle vocational","","","","","4"
"Rarely","2010","16-34 y.","inadequately","","","","","4"
"Sometimes","2010","16-34 y.","in school","","","","","3"
"Sometimes","2010","16-34 y.","inadequately","","","","","3"
"Sometimes","2010","16-34 y.","general elemantary","","","","","3"
"Sometimes","2010","16-34 y.","middle vocational","","","","","3"
"Sometimes","2010","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2010","16-34 y.","higher vocational","","","","","3"
"Sometimes","2010","16-34 y.","higher education","","","","","3"
"Sometimes","2010","35-65 y.","in school","","","","","3"
"Sometimes","2010","35-65 y.","inadequately","","","","","3"
"Sometimes","2010","35-65 y.","general elemantary","","","","","3"
"Sometimes","2010","35-65 y.","middle vocational","","","","","3"
"Sometimes","2010","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2010","35-65 y.","higher vocational","","","","","3"
"Sometimes","2010","35-65 y.","higher education","","","","","3"
"Sometimes","2010","66 and older","in school","","","","","3"
"Sometimes","2010","66 and older","inadequately","","","","","3"
"Sometimes","2010","66 and older","general elemantary","","","","","3"
"Sometimes","2010","66 and older","middle vocational","","","","","3"
"Sometimes","2010","66 and older","vocational + Abi","","","","","3"
"Sometimes","2010","66 and older","higher vocational","","","","","3"
"Sometimes","2010","66 and older","higher education","","","","","3"
"Very often","2010","66 and older","in school","","","","","1"
"Very often","2010","66 and older","inadequately","","","","","1"
"Very often","2010","66 and older","general elemantary","","","","","1"
"Very often","2010","66 and older","middle vocational","","","","","1"
"Very often","2010","66 and older","vocational + Abi","","","","","1"
"Very often","2010","66 and older","higher vocational","","","","","1"
"Very often","2010","66 and older","higher education","","","","","1"
"Very often","2010","35-65 y.","vocational + Abi","","","","","1"
"Very often","2010","35-65 y.","higher vocational","","","","","1"
"Very often","2010","35-65 y.","higher education","","","","","1"
"Very often","2010","16-34 y.","in school","","","","","1"
"Very often","2010","16-34 y.","inadequately","","","","","1"
"Very often","2010","16-34 y.","general elemantary","","","","","1"
"Very often","2010","16-34 y.","middle vocational","","","","","1"
"Very often","2010","16-34 y.","vocational + Abi","","","","","1"
"Very often","2010","16-34 y.","higher vocational","","","","","1"
"Very often","2010","16-34 y.","higher education","","","","","1"
"Very often","2010","35-65 y.","in school","","","","","1"
"Very often","2010","35-65 y.","inadequately","","","","","1"
"Very often","2010","35-65 y.","general elemantary","","","","","1"
"Very often","2010","35-65 y.","middle vocational","","","","","1"
"Never","2011","35-65 y.","middle vocational","","","","","5"
"Never","2011","35-65 y.","vocational + Abi","","","","","5"
"Never","2011","35-65 y.","higher vocational","","","","","5"
"Never","2011","35-65 y.","higher education","","","","","5"
"Never","2011","66 and older","in school","","","","","5"
"Never","2011","66 and older","inadequately","","","","","5"
"Never","2011","66 and older","general elemantary","","","","","5"
"Never","2011","66 and older","middle vocational","","","","","5"
"Never","2011","66 and older","vocational + Abi","","","","","5"
"Never","2011","66 and older","higher vocational","","","","","5"
"Never","2011","66 and older","higher education","","","","","5"
"Never","2011","35-65 y.","in school","","","","","5"
"Never","2011","35-65 y.","inadequately","","","","","5"
"Never","2011","35-65 y.","general elemantary","","","","","5"
"Never","2011","16-34 y.","in school","","","","","5"
"Never","2011","16-34 y.","inadequately","","","","","5"
"Never","2011","16-34 y.","general elemantary","","","","","5"
"Never","2011","16-34 y.","middle vocational","","","","","5"
"Never","2011","16-34 y.","vocational + Abi","","","","","5"
"Never","2011","16-34 y.","higher vocational","","","","","5"
"Never","2011","16-34 y.","higher education","","","","","5"
"Often","2011","66 and older","higher vocational","","","","","2"
"Often","2011","66 and older","middle vocational","","","","","2"
"Often","2011","66 and older","vocational + Abi","","","","","2"
"Often","2011","35-65 y.","middle vocational","","","","","2"
"Often","2011","66 and older","in school","","","","","2"
"Often","2011","66 and older","inadequately","","","","","2"
"Often","2011","66 and older","general elemantary","","","","","2"
"Often","2011","66 and older","higher education","","","","","2"
"Often","2011","35-65 y.","in school","","","","","2"
"Often","2011","35-65 y.","inadequately","","","","","2"
"Often","2011","35-65 y.","general elemantary","","","","","2"
"Often","2011","35-65 y.","vocational + Abi","","","","","2"
"Often","2011","35-65 y.","higher vocational","","","","","2"
"Often","2011","35-65 y.","higher education","","","","","2"
"Often","2011","16-34 y.","in school","","","","","2"
"Often","2011","16-34 y.","inadequately","","","","","2"
"Often","2011","16-34 y.","middle vocational","","","","","2"
"Often","2011","16-34 y.","vocational + Abi","","","","","2"
"Often","2011","16-34 y.","higher vocational","","","","","2"
"Often","2011","16-34 y.","higher education","","","","","2"
"Often","2011","16-34 y.","general elemantary","","","","","2"
"Rarely","2011","66 and older","middle vocational","","","","","4"
"Rarely","2011","66 and older","vocational + Abi","","","","","4"
"Rarely","2011","66 and older","in school","","","","","4"
"Rarely","2011","66 and older","inadequately","","","","","4"
"Rarely","2011","66 and older","general elemantary","","","","","4"
"Rarely","2011","66 and older","higher vocational","","","","","4"
"Rarely","2011","66 and older","higher education","","","","","4"
"Rarely","2011","35-65 y.","in school","","","","","4"
"Rarely","2011","35-65 y.","inadequately","","","","","4"
"Rarely","2011","35-65 y.","general elemantary","","","","","4"
"Rarely","2011","35-65 y.","middle vocational","","","","","4"
"Rarely","2011","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2011","35-65 y.","higher vocational","","","","","4"
"Rarely","2011","35-65 y.","higher education","","","","","4"
"Rarely","2011","16-34 y.","in school","","","","","4"
"Rarely","2011","16-34 y.","middle vocational","","","","","4"
"Rarely","2011","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2011","16-34 y.","higher vocational","","","","","4"
"Rarely","2011","16-34 y.","higher education","","","","","4"
"Rarely","2011","16-34 y.","inadequately","","","","","4"
"Rarely","2011","16-34 y.","general elemantary","","","","","4"
"Sometimes","2011","16-34 y.","in school","","","","","3"
"Sometimes","2011","16-34 y.","inadequately","","","","","3"
"Sometimes","2011","16-34 y.","general elemantary","","","","","3"
"Sometimes","2011","16-34 y.","middle vocational","","","","","3"
"Sometimes","2011","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2011","16-34 y.","higher vocational","","","","","3"
"Sometimes","2011","16-34 y.","higher education","","","","","3"
"Sometimes","2011","35-65 y.","in school","","","","","3"
"Sometimes","2011","35-65 y.","inadequately","","","","","3"
"Sometimes","2011","35-65 y.","general elemantary","","","","","3"
"Sometimes","2011","35-65 y.","middle vocational","","","","","3"
"Sometimes","2011","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2011","35-65 y.","higher vocational","","","","","3"
"Sometimes","2011","35-65 y.","higher education","","","","","3"
"Sometimes","2011","66 and older","in school","","","","","3"
"Sometimes","2011","66 and older","inadequately","","","","","3"
"Sometimes","2011","66 and older","general elemantary","","","","","3"
"Sometimes","2011","66 and older","middle vocational","","","","","3"
"Sometimes","2011","66 and older","vocational + Abi","","","","","3"
"Sometimes","2011","66 and older","higher vocational","","","","","3"
"Sometimes","2011","66 and older","higher education","","","","","3"
"Very often","2011","66 and older","in school","","","","","1"
"Very often","2011","66 and older","inadequately","","","","","1"
"Very often","2011","66 and older","general elemantary","","","","","1"
"Very often","2011","66 and older","middle vocational","","","","","1"
"Very often","2011","66 and older","vocational + Abi","","","","","1"
"Very often","2011","66 and older","higher vocational","","","","","1"
"Very often","2011","66 and older","higher education","","","","","1"
"Very often","2011","16-34 y.","vocational + Abi","","","","","1"
"Very often","2011","16-34 y.","higher vocational","","","","","1"
"Very often","2011","16-34 y.","higher education","","","","","1"
"Very often","2011","35-65 y.","in school","","","","","1"
"Very often","2011","35-65 y.","inadequately","","","","","1"
"Very often","2011","35-65 y.","general elemantary","","","","","1"
"Very often","2011","35-65 y.","middle vocational","","","","","1"
"Very often","2011","35-65 y.","vocational + Abi","","","","","1"
"Very often","2011","35-65 y.","higher vocational","","","","","1"
"Very often","2011","35-65 y.","higher education","","","","","1"
"Very often","2011","16-34 y.","general elemantary","","","","","1"
"Very often","2011","16-34 y.","inadequately","","","","","1"
"Very often","2011","16-34 y.","middle vocational","","","","","1"
"Very often","2011","16-34 y.","in school","","","","","1"
