"pld0044","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Never","2010","in school","Female","","","",""
"Never","2010","inadequately","Male","","","",""
"Never","2010","inadequately","Female","","","",""
"Never","2010","general elemantary","Male","","","",""
"Never","2010","general elemantary","Female","","","",""
"Never","2010","middle vocational","Male","","","",""
"Never","2010","middle vocational","Female","","","",""
"Never","2010","vocational + Abi","Male","","","",""
"Never","2010","vocational + Abi","Female","","","",""
"Never","2010","higher vocational","Male","","","",""
"Never","2010","higher vocational","Female","","","",""
"Never","2010","higher education","Male","","","",""
"Never","2010","higher education","Female","","","",""
"Very often","2011","in school","Male","","","",""
"Very often","2011","in school","Female","","","",""
"Very often","2011","inadequately","Male","","","",""
"Very often","2011","inadequately","Female","","","",""
"Very often","2011","general elemantary","Male","","","",""
"Very often","2011","general elemantary","Female","","","",""
"Very often","2011","middle vocational","Male","","","",""
"Very often","2011","middle vocational","Female","","","",""
"Very often","2011","vocational + Abi","Male","","","",""
"Very often","2011","vocational + Abi","Female","","","",""
"Very often","2011","higher vocational","Male","","","",""
"Very often","2011","higher vocational","Female","","","",""
"Very often","2011","higher education","Male","","","",""
"Very often","2011","higher education","Female","","","",""
"Often","2011","in school","Male","","","",""
"Often","2011","in school","Female","","","",""
"Often","2011","inadequately","Male","","","",""
"Often","2011","inadequately","Female","","","",""
"Often","2011","general elemantary","Male","","","",""
"Often","2011","general elemantary","Female","","","",""
"Often","2011","middle vocational","Male","","","",""
"Often","2011","middle vocational","Female","","","",""
"Often","2011","vocational + Abi","Male","","","",""
"Often","2011","vocational + Abi","Female","","","",""
"Often","2011","higher vocational","Male","","","",""
"Often","2011","higher vocational","Female","","","",""
"Often","2011","higher education","Male","","","",""
"Often","2011","higher education","Female","","","",""
"Sometimes","2011","in school","Male","","","",""
"Sometimes","2011","in school","Female","","","",""
"Sometimes","2011","inadequately","Male","","","",""
"Sometimes","2011","inadequately","Female","","","",""
"Sometimes","2011","general elemantary","Male","","","",""
"Sometimes","2011","general elemantary","Female","","","",""
"Sometimes","2011","middle vocational","Male","","","",""
"Sometimes","2011","middle vocational","Female","","","",""
"Sometimes","2011","vocational + Abi","Male","","","",""
"Sometimes","2011","vocational + Abi","Female","","","",""
"Sometimes","2011","higher vocational","Male","","","",""
"Sometimes","2011","higher vocational","Female","","","",""
"Sometimes","2011","higher education","Male","","","",""
"Sometimes","2011","higher education","Female","","","",""
"Rarely","2011","in school","Male","","","",""
"Rarely","2011","in school","Female","","","",""
"Rarely","2011","inadequately","Male","","","",""
"Rarely","2011","inadequately","Female","","","",""
"Rarely","2011","general elemantary","Male","","","",""
"Rarely","2011","general elemantary","Female","","","",""
"Rarely","2011","middle vocational","Male","","","",""
"Rarely","2011","middle vocational","Female","","","",""
"Rarely","2011","vocational + Abi","Male","","","",""
"Rarely","2011","vocational + Abi","Female","","","",""
"Rarely","2011","higher vocational","Male","","","",""
"Rarely","2011","higher vocational","Female","","","",""
"Rarely","2011","higher education","Male","","","",""
"Rarely","2011","higher education","Female","","","",""
"Never","2011","in school","Male","","","",""
"Never","2011","in school","Female","","","",""
"Never","2011","inadequately","Male","","","",""
"Never","2011","inadequately","Female","","","",""
"Never","2011","general elemantary","Male","","","",""
"Never","2011","general elemantary","Female","","","",""
"Never","2011","middle vocational","Male","","","",""
"Never","2011","middle vocational","Female","","","",""
"Never","2011","vocational + Abi","Male","","","",""
"Never","2011","vocational + Abi","Female","","","",""
"Never","2011","higher vocational","Male","","","",""
"Never","2011","higher vocational","Female","","","",""
"Never","2011","higher education","Male","","","",""
"Never","2011","higher education","Female","","","",""
"Very often","2012","in school","Male","","","",""
"Very often","2012","in school","Female","","","",""
"Very often","2012","inadequately","Male","","","",""
"Very often","2012","inadequately","Female","","","",""
"Very often","2012","general elemantary","Male","","","",""
"Very often","2012","general elemantary","Female","","","",""
"Very often","2012","middle vocational","Male","","","",""
"Very often","2012","middle vocational","Female","","","",""
"Very often","2012","vocational + Abi","Male","","","",""
"Very often","2012","vocational + Abi","Female","","","",""
"Very often","2012","higher vocational","Male","","","",""
"Very often","2012","higher vocational","Female","","","",""
"Very often","2012","higher education","Male","","","",""
"Very often","2012","higher education","Female","","","",""
"Often","2012","in school","Male","","","",""
"Often","2012","in school","Female","","","",""
"Often","2012","inadequately","Male","","","",""
"Often","2012","inadequately","Female","","","",""
"Often","2012","general elemantary","Male","","","",""
"Often","2012","general elemantary","Female","","","",""
"Often","2012","middle vocational","Male","","","",""
"Often","2012","middle vocational","Female","","","",""
"Often","2012","vocational + Abi","Male","","","",""
"Often","2012","vocational + Abi","Female","","","",""
"Often","2012","higher vocational","Male","","","",""
"Often","2012","higher vocational","Female","","","",""
"Often","2012","higher education","Male","","","",""
"Often","2012","higher education","Female","","","",""
"Sometimes","2012","in school","Male","","","",""
"Sometimes","2012","in school","Female","","","",""
"Sometimes","2012","inadequately","Male","","","",""
"Sometimes","2012","inadequately","Female","","","",""
"Sometimes","2012","general elemantary","Male","","","",""
"Sometimes","2012","general elemantary","Female","","","",""
"Sometimes","2012","middle vocational","Male","","","",""
"Sometimes","2012","middle vocational","Female","","","",""
"Sometimes","2012","vocational + Abi","Male","","","",""
"Sometimes","2012","vocational + Abi","Female","","","",""
"Sometimes","2012","higher vocational","Male","","","",""
"Sometimes","2012","higher vocational","Female","","","",""
"Sometimes","2012","higher education","Male","","","",""
"Sometimes","2012","higher education","Female","","","",""
"Rarely","2012","in school","Male","","","",""
"Rarely","2012","in school","Female","","","",""
"Rarely","2012","inadequately","Male","","","",""
"Rarely","2012","inadequately","Female","","","",""
"Rarely","2012","general elemantary","Male","","","",""
"Rarely","2012","general elemantary","Female","","","",""
"Rarely","2012","middle vocational","Male","","","",""
"Rarely","2012","middle vocational","Female","","","",""
"Rarely","2012","vocational + Abi","Male","","","",""
"Rarely","2012","vocational + Abi","Female","","","",""
"Rarely","2012","higher vocational","Male","","","",""
"Rarely","2012","higher vocational","Female","","","",""
"Rarely","2012","higher education","Male","","","",""
"Rarely","2012","higher education","Female","","","",""
"Never","2012","in school","Male","","","",""
"Never","2012","in school","Female","","","",""
"Never","2012","inadequately","Male","","","",""
"Never","2012","inadequately","Female","","","",""
"Never","2012","general elemantary","Male","","","",""
"Never","2012","general elemantary","Female","","","",""
"Never","2012","middle vocational","Male","","","",""
"Never","2012","middle vocational","Female","","","",""
"Never","2012","vocational + Abi","Male","","","",""
"Never","2012","vocational + Abi","Female","","","",""
"Never","2012","higher vocational","Male","","","",""
"Never","2012","higher vocational","Female","","","",""
"Never","2012","higher education","Male","","","",""
"Never","2012","higher education","Female","","","",""
"Very often","2013","in school","Male","7","","",""
"Very often","2013","in school","Female","2","","",""
"Very often","2013","inadequately","Male","2","","",""
"Very often","2013","inadequately","Female","4","","",""
"Very often","2013","general elemantary","Male","11","","",""
"Very often","2013","general elemantary","Female","10","","",""
"Very often","2013","middle vocational","Male","19","","",""
"Very often","2013","middle vocational","Female","17","","",""
"Very often","2013","vocational + Abi","Male","2","","",""
"Very often","2013","vocational + Abi","Female","2","","",""
"Very often","2013","higher vocational","Male","5","","",""
"Very often","2013","higher vocational","Female","2","","",""
"Very often","2013","higher education","Male","","","",""
"Very often","2013","higher education","Female","8","","",""
"Often","2013","in school","Male","40","0.21373791011824","0.158554998928699","0.268920821307781"
"Often","2013","in school","Female","34","0.161151258345463","0.113737893201124","0.208564623489803"
"Often","2013","inadequately","Male","14","","",""
"Often","2013","inadequately","Female","7","","",""
"Often","2013","general elemantary","Male","73","0.0600464706527745","0.0441776939233605","0.0759152473821884"
"Often","2013","general elemantary","Female","54","0.0196875784574725","0.0131183416887611","0.0262568152261839"
"Often","2013","middle vocational","Male","157","0.0289539333922771","0.0245026658092252","0.033405200975329"
"Often","2013","middle vocational","Female","130","0.0200481120331559","0.0167551813525573","0.0233410427137544"
"Often","2013","vocational + Abi","Male","17","","",""
"Often","2013","vocational + Abi","Female","26","","",""
"Often","2013","higher vocational","Male","15","","",""
"Often","2013","higher vocational","Female","7","","",""
"Often","2013","higher education","Male","51","0.0177293364368972","0.0129832931616766","0.0224753797121177"
"Often","2013","higher education","Female","49","0.0224401770861627","0.0170015825964656","0.0278787715758599"
"Sometimes","2013","in school","Male","74","0.295942763283573","0.234497557046742","0.357387969520403"
"Sometimes","2013","in school","Female","84","0.39017323160171","0.327269837663782","0.453076625539638"
"Sometimes","2013","inadequately","Male","25","","",""
"Sometimes","2013","inadequately","Female","30","0.0883946386639336","0.0481370456366087","0.128652231691258"
"Sometimes","2013","general elemantary","Male","165","0.17493597917431","0.149559585102645","0.200312373245974"
"Sometimes","2013","general elemantary","Female","211","0.0966902775511412","0.0827154564480095","0.110665098654273"
"Sometimes","2013","middle vocational","Male","672","0.133362441787333","0.124337476866116","0.14238740670855"
"Sometimes","2013","middle vocational","Female","712","0.0932767124543169","0.0864444038948064","0.100109021013827"
"Sometimes","2013","vocational + Abi","Male","82","0.157480756964378","0.128551111858759","0.186410402069998"
"Sometimes","2013","vocational + Abi","Female","131","0.103525483198226","0.0860093743823919","0.12104159201406"
"Sometimes","2013","higher vocational","Male","104","0.106536416031434","0.0877222314850587","0.12535060057781"
"Sometimes","2013","higher vocational","Female","49","0.0860252753647738","0.0643689241545201","0.107681626575027"
"Sometimes","2013","higher education","Male","373","0.130388244089046","0.118278030975628","0.142498457202464"
"Sometimes","2013","higher education","Female","386","0.149634024348283","0.136535572072018","0.162732476624548"
"Rarely","2013","in school","Male","58","0.293563900889087","0.232262848915568","0.354864952862605"
"Rarely","2013","in school","Female","66","0.30233369005896","0.243108120048569","0.361559260069352"
"Rarely","2013","inadequately","Male","33","0.230956320527839","0.160385001135647","0.301527639920032"
"Rarely","2013","inadequately","Female","34","0.261906932852935","0.199553485743768","0.324260379962102"
"Rarely","2013","general elemantary","Male","230","0.281490354183625","0.25145072443879","0.31152998392846"
"Rarely","2013","general elemantary","Female","395","0.210781541266948","0.191495130319488","0.230067952214407"
"Rarely","2013","middle vocational","Male","1644","0.297121324673807","0.284989752255435","0.309252897092178"
"Rarely","2013","middle vocational","Female","1935","0.277228614101544","0.26671231393825","0.287744914264839"
"Rarely","2013","vocational + Abi","Male","231","0.403403040600251","0.36444029559889","0.442365785601611"
"Rarely","2013","vocational + Abi","Female","420","0.384863887171304","0.356887977314054","0.412839797028554"
"Rarely","2013","higher vocational","Male","344","0.354892648584354","0.32571418450605","0.384071112662659"
"Rarely","2013","higher vocational","Female","220","0.369129667669878","0.331859213462972","0.406400121876784"
"Rarely","2013","higher education","Male","1151","0.401394255441792","0.38376532830004","0.419023182583544"
"Rarely","2013","higher education","Female","1047","0.371410384258863","0.353667979258957","0.389152789258768"
"Never","2013","in school","Male","33","0.164068780619575","0.114217260212597","0.213920301026553"
"Never","2013","in school","Female","45","0.134237458471306","0.0902753658068825","0.17819955113573"
"Never","2013","inadequately","Male","63","0.543626058217119","0.460219853449218","0.62703226298502"
"Never","2013","inadequately","Female","116","0.625576038974846","0.556939831713342","0.694212246236349"
"Never","2013","general elemantary","Male","382","0.475307246990469","0.441950302194904","0.508664191786034"
"Never","2013","general elemantary","Female","1048","0.671135671032244","0.648920479749746","0.693350862314743"
"Never","2013","middle vocational","Male","2959","0.53729034520911","0.524053978243362","0.550526712174858"
"Never","2013","middle vocational","Female","4166","0.607559606770963","0.596087986347448","0.619031227194477"
"Never","2013","vocational + Abi","Male","277","0.391686810158632","0.35291888709733","0.430454733219935"
"Never","2013","vocational + Abi","Female","583","0.486033794199944","0.45729652193246","0.514771066467427"
"Never","2013","higher vocational","Male","565","0.524398098420102","0.493943682438657","0.554852514401548"
"Never","2013","higher vocational","Female","366","0.537912074496787","0.499406543740027","0.576417605253548"
"Never","2013","higher education","Male","1395","0.450488164032264","0.432594466809517","0.468381861255012"
"Never","2013","higher education","Female","1359","0.454688584993858","0.436404165083865","0.47297300490385"
"Very often","2014","in school","Male","","","",""
"Very often","2014","in school","Female","","","",""
"Very often","2014","inadequately","Male","","","",""
"Very often","2014","inadequately","Female","","","",""
"Very often","2014","general elemantary","Male","","","",""
"Very often","2014","general elemantary","Female","","","",""
"Very often","2014","middle vocational","Male","","","",""
"Very often","2014","middle vocational","Female","","","",""
"Very often","2014","vocational + Abi","Male","","","",""
"Very often","2014","vocational + Abi","Female","","","",""
"Very often","2014","higher vocational","Male","","","",""
"Very often","2014","higher vocational","Female","","","",""
"Very often","2014","higher education","Male","","","",""
"Very often","2014","higher education","Female","","","",""
"Often","2014","in school","Male","","","",""
"Often","2014","in school","Female","","","",""
"Often","2014","inadequately","Male","","","",""
"Often","2014","inadequately","Female","","","",""
"Often","2014","general elemantary","Male","","","",""
"Often","2014","general elemantary","Female","","","",""
"Often","2014","middle vocational","Male","","","",""
"Often","2014","middle vocational","Female","","","",""
"Often","2014","vocational + Abi","Male","","","",""
"Often","2014","vocational + Abi","Female","","","",""
"Often","2014","higher vocational","Male","","","",""
"Often","2014","higher vocational","Female","","","",""
"Often","2014","higher education","Male","","","",""
"Often","2014","higher education","Female","","","",""
"Sometimes","2014","in school","Male","","","",""
"Sometimes","2014","in school","Female","","","",""
"Sometimes","2014","inadequately","Male","","","",""
"Sometimes","2014","inadequately","Female","","","",""
"Sometimes","2014","general elemantary","Male","","","",""
"Sometimes","2014","general elemantary","Female","","","",""
"Sometimes","2014","middle vocational","Male","","","",""
"Sometimes","2014","middle vocational","Female","","","",""
"Sometimes","2014","vocational + Abi","Male","","","",""
"Sometimes","2014","vocational + Abi","Female","","","",""
"Sometimes","2014","higher vocational","Male","","","",""
"Sometimes","2014","higher vocational","Female","","","",""
"Sometimes","2014","higher education","Male","","","",""
"Sometimes","2014","higher education","Female","","","",""
"Rarely","2014","in school","Male","","","",""
"Rarely","2014","in school","Female","","","",""
"Rarely","2014","inadequately","Male","","","",""
"Rarely","2014","inadequately","Female","","","",""
"Rarely","2014","general elemantary","Male","","","",""
"Rarely","2014","general elemantary","Female","","","",""
"Rarely","2014","middle vocational","Male","","","",""
"Rarely","2014","middle vocational","Female","","","",""
"Rarely","2014","vocational + Abi","Male","","","",""
"Rarely","2014","vocational + Abi","Female","","","",""
"Rarely","2014","higher vocational","Male","","","",""
"Rarely","2014","higher vocational","Female","","","",""
"Rarely","2014","higher education","Male","","","",""
"Rarely","2014","higher education","Female","","","",""
"Never","2014","in school","Male","","","",""
"Never","2014","in school","Female","","","",""
"Never","2014","inadequately","Male","","","",""
"Never","2014","inadequately","Female","","","",""
"Never","2014","general elemantary","Male","","","",""
"Never","2014","general elemantary","Female","","","",""
"Never","2014","middle vocational","Male","","","",""
"Never","2014","middle vocational","Female","","","",""
"Never","2014","vocational + Abi","Male","","","",""
"Never","2014","vocational + Abi","Female","","","",""
"Never","2014","higher vocational","Male","","","",""
"Never","2014","higher vocational","Female","","","",""
"Never","2014","higher education","Male","","","",""
"Never","2014","higher education","Female","","","",""
"Very often","2015","in school","Male","","","",""
"Very often","2015","in school","Female","","","",""
"Very often","2015","inadequately","Male","","","",""
"Very often","2015","inadequately","Female","","","",""
"Very often","2015","general elemantary","Male","","","",""
"Very often","2015","general elemantary","Female","","","",""
"Very often","2015","middle vocational","Male","","","",""
"Very often","2015","middle vocational","Female","","","",""
"Very often","2015","vocational + Abi","Male","","","",""
"Very often","2015","vocational + Abi","Female","","","",""
"Very often","2015","higher vocational","Male","","","",""
"Very often","2015","higher vocational","Female","","","",""
"Very often","2015","higher education","Male","","","",""
"Very often","2015","higher education","Female","","","",""
"Often","2015","in school","Male","","","",""
"Often","2015","in school","Female","","","",""
"Often","2015","inadequately","Male","","","",""
"Often","2015","inadequately","Female","","","",""
"Often","2015","general elemantary","Male","","","",""
"Often","2015","general elemantary","Female","","","",""
"Often","2015","middle vocational","Male","","","",""
"Often","2015","middle vocational","Female","","","",""
"Often","2015","vocational + Abi","Male","","","",""
"Often","2015","vocational + Abi","Female","","","",""
"Often","2015","higher vocational","Male","","","",""
"Often","2015","higher vocational","Female","","","",""
"Often","2015","higher education","Male","","","",""
"Often","2015","higher education","Female","","","",""
"Sometimes","2015","in school","Male","","","",""
"Sometimes","2015","in school","Female","","","",""
"Sometimes","2015","inadequately","Male","","","",""
"Sometimes","2015","inadequately","Female","","","",""
"Sometimes","2015","general elemantary","Male","","","",""
"Sometimes","2015","general elemantary","Female","","","",""
"Sometimes","2015","middle vocational","Male","","","",""
"Sometimes","2015","middle vocational","Female","","","",""
"Sometimes","2015","vocational + Abi","Male","","","",""
"Sometimes","2015","vocational + Abi","Female","","","",""
"Sometimes","2015","higher vocational","Male","","","",""
"Sometimes","2015","higher vocational","Female","","","",""
"Sometimes","2015","higher education","Male","","","",""
"Sometimes","2015","higher education","Female","","","",""
"Rarely","2015","in school","Male","","","",""
"Rarely","2015","in school","Female","","","",""
"Rarely","2015","inadequately","Male","","","",""
"Rarely","2015","inadequately","Female","","","",""
"Rarely","2015","general elemantary","Male","","","",""
"Rarely","2015","general elemantary","Female","","","",""
"Rarely","2015","middle vocational","Male","","","",""
"Rarely","2015","middle vocational","Female","","","",""
"Rarely","2015","vocational + Abi","Male","","","",""
"Rarely","2015","vocational + Abi","Female","","","",""
"Rarely","2015","higher vocational","Male","","","",""
"Rarely","2015","higher vocational","Female","","","",""
"Rarely","2015","higher education","Male","","","",""
"Rarely","2015","higher education","Female","","","",""
"Never","2015","in school","Male","","","",""
"Never","2015","in school","Female","","","",""
"Never","2015","inadequately","Male","","","",""
"Never","2015","inadequately","Female","","","",""
"Never","2015","general elemantary","Male","","","",""
"Never","2015","general elemantary","Female","","","",""
"Never","2015","middle vocational","Male","","","",""
"Never","2015","middle vocational","Female","","","",""
"Never","2015","vocational + Abi","Male","","","",""
"Never","2015","vocational + Abi","Female","","","",""
"Never","2015","higher vocational","Male","","","",""
"Never","2015","higher vocational","Female","","","",""
"Never","2015","higher education","Male","","","",""
"Never","2015","higher education","Female","","","",""
"Very often","2016","in school","Male","","","",""
"Very often","2016","in school","Female","","","",""
"Very often","2016","inadequately","Male","","","",""
"Very often","2016","inadequately","Female","","","",""
"Very often","2016","general elemantary","Male","","","",""
"Very often","2016","general elemantary","Female","","","",""
"Very often","2016","middle vocational","Male","","","",""
"Very often","2016","middle vocational","Female","","","",""
"Very often","2016","vocational + Abi","Male","","","",""
"Very often","2016","vocational + Abi","Female","","","",""
"Very often","2016","higher vocational","Male","","","",""
"Very often","2016","higher vocational","Female","","","",""
"Very often","2016","higher education","Male","","","",""
"Very often","2016","higher education","Female","","","",""
"Often","2016","in school","Male","","","",""
"Often","2016","in school","Female","","","",""
"Often","2016","inadequately","Male","","","",""
"Often","2016","inadequately","Female","","","",""
"Often","2016","general elemantary","Male","","","",""
"Often","2016","general elemantary","Female","","","",""
"Often","2016","middle vocational","Male","","","",""
"Often","2016","middle vocational","Female","","","",""
"Often","2016","vocational + Abi","Male","","","",""
"Often","2016","vocational + Abi","Female","","","",""
"Often","2016","higher vocational","Male","","","",""
"Often","2016","higher vocational","Female","","","",""
"Often","2016","higher education","Male","","","",""
"Often","2016","higher education","Female","","","",""
"Sometimes","2016","in school","Male","","","",""
"Sometimes","2016","in school","Female","","","",""
"Sometimes","2016","inadequately","Male","","","",""
"Sometimes","2016","inadequately","Female","","","",""
"Sometimes","2016","general elemantary","Male","","","",""
"Sometimes","2016","general elemantary","Female","","","",""
"Sometimes","2016","middle vocational","Male","","","",""
"Sometimes","2016","middle vocational","Female","","","",""
"Sometimes","2016","vocational + Abi","Male","","","",""
"Sometimes","2016","vocational + Abi","Female","","","",""
"Sometimes","2016","higher vocational","Male","","","",""
"Sometimes","2016","higher vocational","Female","","","",""
"Sometimes","2016","higher education","Male","","","",""
"Sometimes","2016","higher education","Female","","","",""
"Rarely","2016","in school","Male","","","",""
"Rarely","2016","in school","Female","","","",""
"Rarely","2016","inadequately","Male","","","",""
"Rarely","2016","inadequately","Female","","","",""
"Rarely","2016","general elemantary","Male","","","",""
"Rarely","2016","general elemantary","Female","","","",""
"Rarely","2016","middle vocational","Male","","","",""
"Rarely","2016","middle vocational","Female","","","",""
"Rarely","2016","vocational + Abi","Male","","","",""
"Rarely","2016","vocational + Abi","Female","","","",""
"Rarely","2016","higher vocational","Male","","","",""
"Rarely","2016","higher vocational","Female","","","",""
"Rarely","2016","higher education","Male","","","",""
"Rarely","2016","higher education","Female","","","",""
"Never","2016","in school","Male","","","",""
"Never","2016","in school","Female","","","",""
"Never","2016","inadequately","Male","","","",""
"Never","2016","inadequately","Female","","","",""
"Never","2016","general elemantary","Male","","","",""
"Never","2016","general elemantary","Female","","","",""
"Never","2016","middle vocational","Male","","","",""
"Never","2016","middle vocational","Female","","","",""
"Never","2016","vocational + Abi","Male","","","",""
"Never","2016","vocational + Abi","Female","","","",""
"Never","2016","higher vocational","Male","","","",""
"Never","2016","higher vocational","Female","","","",""
"Never","2016","higher education","Male","","","",""
"Never","2016","higher education","Female","","","",""
"Very often","2017","in school","Male","","","",""
"Very often","2017","in school","Female","","","",""
"Very often","2017","inadequately","Male","","","",""
"Very often","2017","inadequately","Female","","","",""
"Very often","2017","general elemantary","Male","","","",""
"Very often","2017","general elemantary","Female","","","",""
"Very often","2017","middle vocational","Male","","","",""
"Very often","2017","middle vocational","Female","","","",""
"Very often","2017","vocational + Abi","Male","","","",""
"Very often","2017","vocational + Abi","Female","","","",""
"Very often","2017","higher vocational","Male","","","",""
"Very often","2017","higher vocational","Female","","","",""
"Very often","2017","higher education","Male","","","",""
"Very often","2017","higher education","Female","","","",""
"Often","2017","in school","Male","","","",""
"Often","2017","in school","Female","","","",""
"Often","2017","inadequately","Male","","","",""
"Often","2017","inadequately","Female","","","",""
"Often","2017","general elemantary","Male","","","",""
"Often","2017","general elemantary","Female","","","",""
"Often","2017","middle vocational","Male","","","",""
"Often","2017","middle vocational","Female","","","",""
"Often","2017","vocational + Abi","Male","","","",""
"Often","2017","vocational + Abi","Female","","","",""
"Often","2017","higher vocational","Male","","","",""
"Often","2017","higher vocational","Female","","","",""
"Often","2017","higher education","Male","","","",""
"Often","2017","higher education","Female","","","",""
"Sometimes","2017","in school","Male","","","",""
"Sometimes","2017","in school","Female","","","",""
"Sometimes","2017","inadequately","Male","","","",""
"Sometimes","2017","inadequately","Female","","","",""
"Sometimes","2017","general elemantary","Male","","","",""
"Sometimes","2017","general elemantary","Female","","","",""
"Sometimes","2017","middle vocational","Male","","","",""
"Sometimes","2017","middle vocational","Female","","","",""
"Sometimes","2017","vocational + Abi","Male","","","",""
"Sometimes","2017","vocational + Abi","Female","","","",""
"Sometimes","2017","higher vocational","Male","","","",""
"Sometimes","2017","higher vocational","Female","","","",""
"Sometimes","2017","higher education","Male","","","",""
"Sometimes","2017","higher education","Female","","","",""
"Rarely","2017","in school","Male","","","",""
"Rarely","2017","in school","Female","","","",""
"Rarely","2017","inadequately","Male","","","",""
"Rarely","2017","inadequately","Female","","","",""
"Rarely","2017","general elemantary","Male","","","",""
"Rarely","2017","general elemantary","Female","","","",""
"Rarely","2017","middle vocational","Male","","","",""
"Rarely","2017","middle vocational","Female","","","",""
"Rarely","2017","vocational + Abi","Male","","","",""
"Rarely","2017","vocational + Abi","Female","","","",""
"Rarely","2017","higher vocational","Male","","","",""
"Rarely","2017","higher vocational","Female","","","",""
"Rarely","2017","higher education","Male","","","",""
"Rarely","2017","higher education","Female","","","",""
"Never","2017","in school","Male","","","",""
"Never","2017","in school","Female","","","",""
"Never","2017","inadequately","Male","","","",""
"Never","2017","inadequately","Female","","","",""
"Never","2017","general elemantary","Male","","","",""
"Never","2017","general elemantary","Female","","","",""
"Never","2017","middle vocational","Male","","","",""
"Never","2017","middle vocational","Female","","","",""
"Never","2017","vocational + Abi","Male","","","",""
"Never","2017","vocational + Abi","Female","","","",""
"Never","2017","higher vocational","Male","","","",""
"Never","2017","higher vocational","Female","","","",""
"Never","2017","higher education","Male","","","",""
"Never","2017","higher education","Female","","","",""
"Very often","2018","in school","Male","10","","",""
"Very often","2018","in school","Female","7","","",""
"Very often","2018","inadequately","Male","6","","",""
"Very often","2018","inadequately","Female","7","","",""
"Very often","2018","general elemantary","Male","23","","",""
"Very often","2018","general elemantary","Female","19","","",""
"Very often","2018","middle vocational","Male","42","0.00587171141387851","0.00378648559992017","0.00795693722783685"
"Very often","2018","middle vocational","Female","42","0.00462913465049021","0.00295468317880568","0.00630358612217474"
"Very often","2018","vocational + Abi","Male","4","","",""
"Very often","2018","vocational + Abi","Female","11","","",""
"Very often","2018","higher vocational","Male","4","","",""
"Very often","2018","higher vocational","Female","1","","",""
"Very often","2018","higher education","Male","14","","",""
"Very often","2018","higher education","Female","13","","",""
"Often","2018","in school","Male","30","0.215406772696364","0.151506680711115","0.279306864681614"
"Often","2018","in school","Female","32","0.152106946379683","0.100634791507985","0.20357910125138"
"Often","2018","inadequately","Male","11","","",""
"Often","2018","inadequately","Female","19","","",""
"Often","2018","general elemantary","Male","73","0.0658455302882384","0.0509082129048461","0.0807828476716307"
"Often","2018","general elemantary","Female","53","0.0228589357684899","0.0155426953911659","0.0301751761458139"
"Often","2018","middle vocational","Male","207","0.0399355100337019","0.03459135133513","0.0452796687322738"
"Often","2018","middle vocational","Female","207","0.0310611462720863","0.0267817045023926","0.0353405880417801"
"Often","2018","vocational + Abi","Male","52","0.0827487527875582","0.0635494820386954","0.101948023536421"
"Often","2018","vocational + Abi","Female","46","0.0412277984152625","0.0304942535810188","0.0519613432495062"
"Often","2018","higher vocational","Male","17","","",""
"Often","2018","higher vocational","Female","12","","",""
"Often","2018","higher education","Male","117","0.0412400889338052","0.0342939181182684","0.048186259749342"
"Often","2018","higher education","Female","113","0.0441942652642135","0.0370475371791486","0.0513409933492784"
"Sometimes","2018","in school","Male","64","0.370131688560773","0.295081369495613","0.445182007625932"
"Sometimes","2018","in school","Female","74","0.309726720003931","0.243455165818954","0.375998274188909"
"Sometimes","2018","inadequately","Male","39","0.237131005469646","0.178766049698188","0.295495961241104"
"Sometimes","2018","inadequately","Female","59","0.256097644736197","0.204603919772488","0.307591369699905"
"Sometimes","2018","general elemantary","Male","252","0.243061477235543","0.217227666016721","0.268895288454366"
"Sometimes","2018","general elemantary","Female","259","0.13380138196882","0.117135804273695","0.150466959663946"
"Sometimes","2018","middle vocational","Male","799","0.154863648944403","0.144989773138647","0.164737524750158"
"Sometimes","2018","middle vocational","Female","888","0.135872603731565","0.127420106593221","0.14432510086991"
"Sometimes","2018","vocational + Abi","Male","167","0.223333631657964","0.194309838985446","0.252357424330481"
"Sometimes","2018","vocational + Abi","Female","208","0.144354217222921","0.125380512788568","0.163327921657273"
"Sometimes","2018","higher vocational","Male","107","0.125231908755456","0.103351389712002","0.14711242779891"
"Sometimes","2018","higher vocational","Female","64","0.126511420148947","0.0992929155482133","0.15372992474968"
"Sometimes","2018","higher education","Male","566","0.202734137424981","0.188689977851555","0.216778296998407"
"Sometimes","2018","higher education","Female","598","0.201839011301005","0.187882165276752","0.215795857325257"
"Rarely","2018","in school","Male","37","0.187558335882501","0.126882773860198","0.248233897904804"
"Rarely","2018","in school","Female","33","0.216862953998189","0.157796777791045","0.275929130205334"
"Rarely","2018","inadequately","Male","53","0.260212318235344","0.200004833944861","0.320419802525828"
"Rarely","2018","inadequately","Female","48","0.130197460134823","0.0904961222825973","0.169898797987048"
"Rarely","2018","general elemantary","Male","315","0.295948969444293","0.268456699710587","0.323441239177998"
"Rarely","2018","general elemantary","Female","407","0.240704313066721","0.219776264598687","0.261632361534756"
"Rarely","2018","middle vocational","Male","1676","0.3348197532165","0.321939490146753","0.347700016286247"
"Rarely","2018","middle vocational","Female","1833","0.283495722187292","0.27237807609153","0.294613368283053"
"Rarely","2018","vocational + Abi","Male","282","0.368541000298716","0.334922732448948","0.402159268148485"
