"pld0044","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Never","2008","35-65 y.","secondary school degree","2155","0.556158114094895","0.540260572959211","0.57205565523058"
"Never","2008","35-65 y.","college entrance qualification","1388","0.446379897207915","0.428462262902657","0.464297531513172"
"Never","2008","35-65 y.","Other degree","324","0.512118657096524","0.472741426330675","0.551495887862373"
"Never","2008","35-65 y.","no degree/no degree yet","67","0.634397993952761","0.53904809465767","0.729747893247853"
"Never","2008","66 and older","lower secondary degree","2023","0.770393337132058","0.754264241867778","0.786522432396339"
"Never","2008","66 and older","secondary school degree","506","0.735869178115865","0.70299772407579","0.768740632155939"
"Never","2008","66 and older","college entrance qualification","463","0.637701790751904","0.602761799044074","0.672641782459734"
"Never","2008","66 and older","Other degree","133","0.618359957480633","0.55153361083477","0.685186304126496"
"Never","2008","66 and older","no degree/no degree yet","43","0.852054104781322","0.758221927712486","0.945886281850159"
"Very often","2009","16-34 y.","lower secondary degree","","","",""
"Very often","2009","16-34 y.","secondary school degree","","","",""
"Very often","2009","16-34 y.","college entrance qualification","","","",""
"Very often","2009","16-34 y.","Other degree","","","",""
"Very often","2009","16-34 y.","no degree/no degree yet","","","",""
"Very often","2009","35-65 y.","lower secondary degree","","","",""
"Very often","2009","35-65 y.","secondary school degree","","","",""
"Very often","2009","35-65 y.","college entrance qualification","","","",""
"Very often","2009","35-65 y.","Other degree","","","",""
"Very often","2009","35-65 y.","no degree/no degree yet","","","",""
"Very often","2009","66 and older","lower secondary degree","","","",""
"Very often","2009","66 and older","secondary school degree","","","",""
"Very often","2009","66 and older","college entrance qualification","","","",""
"Very often","2009","66 and older","Other degree","","","",""
"Very often","2009","66 and older","no degree/no degree yet","","","",""
"Often","2009","16-34 y.","lower secondary degree","","","",""
"Often","2009","16-34 y.","secondary school degree","","","",""
"Often","2009","16-34 y.","college entrance qualification","","","",""
"Often","2009","16-34 y.","Other degree","","","",""
"Often","2009","16-34 y.","no degree/no degree yet","","","",""
"Often","2009","35-65 y.","lower secondary degree","","","",""
"Often","2009","35-65 y.","secondary school degree","","","",""
"Often","2009","35-65 y.","college entrance qualification","","","",""
"Often","2009","35-65 y.","Other degree","","","",""
"Often","2009","35-65 y.","no degree/no degree yet","","","",""
"Often","2009","66 and older","lower secondary degree","","","",""
"Often","2009","66 and older","secondary school degree","","","",""
"Often","2009","66 and older","college entrance qualification","","","",""
"Often","2009","66 and older","Other degree","","","",""
"Often","2009","66 and older","no degree/no degree yet","","","",""
"Sometimes","2009","16-34 y.","lower secondary degree","","","",""
"Sometimes","2009","16-34 y.","secondary school degree","","","",""
"Sometimes","2009","16-34 y.","college entrance qualification","","","",""
"Sometimes","2009","16-34 y.","Other degree","","","",""
"Sometimes","2009","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2009","35-65 y.","lower secondary degree","","","",""
"Sometimes","2009","35-65 y.","secondary school degree","","","",""
"Sometimes","2009","35-65 y.","college entrance qualification","","","",""
"Sometimes","2009","35-65 y.","Other degree","","","",""
"Sometimes","2009","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2009","66 and older","lower secondary degree","","","",""
"Sometimes","2009","66 and older","secondary school degree","","","",""
"Sometimes","2009","66 and older","college entrance qualification","","","",""
"Sometimes","2009","66 and older","Other degree","","","",""
"Sometimes","2009","66 and older","no degree/no degree yet","","","",""
"Rarely","2009","16-34 y.","lower secondary degree","","","",""
"Rarely","2009","16-34 y.","secondary school degree","","","",""
"Rarely","2009","16-34 y.","college entrance qualification","","","",""
"Rarely","2009","16-34 y.","Other degree","","","",""
"Rarely","2009","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2009","35-65 y.","lower secondary degree","","","",""
"Rarely","2009","35-65 y.","secondary school degree","","","",""
"Rarely","2009","35-65 y.","college entrance qualification","","","",""
"Rarely","2009","35-65 y.","Other degree","","","",""
"Rarely","2009","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2009","66 and older","lower secondary degree","","","",""
"Rarely","2009","66 and older","secondary school degree","","","",""
"Rarely","2009","66 and older","college entrance qualification","","","",""
"Rarely","2009","66 and older","Other degree","","","",""
"Rarely","2009","66 and older","no degree/no degree yet","","","",""
"Never","2009","16-34 y.","lower secondary degree","","","",""
"Never","2009","16-34 y.","secondary school degree","","","",""
"Never","2009","16-34 y.","college entrance qualification","","","",""
"Never","2009","16-34 y.","Other degree","","","",""
"Never","2009","16-34 y.","no degree/no degree yet","","","",""
"Never","2009","35-65 y.","lower secondary degree","","","",""
"Never","2009","35-65 y.","secondary school degree","","","",""
"Never","2009","35-65 y.","college entrance qualification","","","",""
"Never","2009","35-65 y.","Other degree","","","",""
"Never","2009","35-65 y.","no degree/no degree yet","","","",""
"Never","2009","66 and older","lower secondary degree","","","",""
"Never","2009","66 and older","secondary school degree","","","",""
"Never","2009","66 and older","college entrance qualification","","","",""
"Never","2009","66 and older","Other degree","","","",""
"Never","2009","66 and older","no degree/no degree yet","","","",""
"Very often","2010","16-34 y.","lower secondary degree","","","",""
"Very often","2010","16-34 y.","secondary school degree","","","",""
"Very often","2010","16-34 y.","college entrance qualification","","","",""
"Very often","2010","16-34 y.","Other degree","","","",""
"Very often","2010","16-34 y.","no degree/no degree yet","","","",""
"Very often","2010","35-65 y.","lower secondary degree","","","",""
"Very often","2010","35-65 y.","secondary school degree","","","",""
"Very often","2010","35-65 y.","college entrance qualification","","","",""
"Very often","2010","35-65 y.","Other degree","","","",""
"Very often","2010","35-65 y.","no degree/no degree yet","","","",""
"Very often","2010","66 and older","lower secondary degree","","","",""
"Very often","2010","66 and older","secondary school degree","","","",""
"Very often","2010","66 and older","college entrance qualification","","","",""
"Very often","2010","66 and older","Other degree","","","",""
"Very often","2010","66 and older","no degree/no degree yet","","","",""
"Often","2010","16-34 y.","lower secondary degree","","","",""
"Often","2010","16-34 y.","secondary school degree","","","",""
"Often","2010","16-34 y.","college entrance qualification","","","",""
"Often","2010","16-34 y.","Other degree","","","",""
"Often","2010","16-34 y.","no degree/no degree yet","","","",""
"Often","2010","35-65 y.","lower secondary degree","","","",""
"Often","2010","35-65 y.","secondary school degree","","","",""
"Often","2010","35-65 y.","college entrance qualification","","","",""
"Often","2010","35-65 y.","Other degree","","","",""
"Often","2010","35-65 y.","no degree/no degree yet","","","",""
"Often","2010","66 and older","lower secondary degree","","","",""
"Often","2010","66 and older","secondary school degree","","","",""
"Often","2010","66 and older","college entrance qualification","","","",""
"Often","2010","66 and older","Other degree","","","",""
"Often","2010","66 and older","no degree/no degree yet","","","",""
"Sometimes","2010","16-34 y.","lower secondary degree","","","",""
"Sometimes","2010","16-34 y.","secondary school degree","","","",""
"Sometimes","2010","16-34 y.","college entrance qualification","","","",""
"Sometimes","2010","16-34 y.","Other degree","","","",""
"Sometimes","2010","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2010","35-65 y.","lower secondary degree","","","",""
"Sometimes","2010","35-65 y.","secondary school degree","","","",""
"Sometimes","2010","35-65 y.","college entrance qualification","","","",""
"Sometimes","2010","35-65 y.","Other degree","","","",""
"Sometimes","2010","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2010","66 and older","lower secondary degree","","","",""
"Sometimes","2010","66 and older","secondary school degree","","","",""
"Sometimes","2010","66 and older","college entrance qualification","","","",""
"Sometimes","2010","66 and older","Other degree","","","",""
"Sometimes","2010","66 and older","no degree/no degree yet","","","",""
"Rarely","2010","16-34 y.","lower secondary degree","","","",""
"Rarely","2010","16-34 y.","secondary school degree","","","",""
"Rarely","2010","16-34 y.","college entrance qualification","","","",""
"Rarely","2010","16-34 y.","Other degree","","","",""
"Rarely","2010","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2010","35-65 y.","lower secondary degree","","","",""
"Rarely","2010","35-65 y.","secondary school degree","","","",""
"Rarely","2010","35-65 y.","college entrance qualification","","","",""
"Rarely","2010","35-65 y.","Other degree","","","",""
"Rarely","2010","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2010","66 and older","lower secondary degree","","","",""
"Rarely","2010","66 and older","secondary school degree","","","",""
"Rarely","2010","66 and older","college entrance qualification","","","",""
"Rarely","2010","66 and older","Other degree","","","",""
"Rarely","2010","66 and older","no degree/no degree yet","","","",""
"Never","2010","16-34 y.","lower secondary degree","","","",""
"Never","2010","16-34 y.","secondary school degree","","","",""
"Never","2010","16-34 y.","college entrance qualification","","","",""
"Never","2010","16-34 y.","Other degree","","","",""
"Never","2010","16-34 y.","no degree/no degree yet","","","",""
"Never","2010","35-65 y.","lower secondary degree","","","",""
"Never","2010","35-65 y.","secondary school degree","","","",""
"Never","2010","35-65 y.","college entrance qualification","","","",""
"Never","2010","35-65 y.","Other degree","","","",""
"Never","2010","35-65 y.","no degree/no degree yet","","","",""
"Never","2010","66 and older","lower secondary degree","","","",""
"Never","2010","66 and older","secondary school degree","","","",""
"Never","2010","66 and older","college entrance qualification","","","",""
"Never","2010","66 and older","Other degree","","","",""
"Never","2010","66 and older","no degree/no degree yet","","","",""
"Very often","2011","16-34 y.","lower secondary degree","","","",""
"Very often","2011","16-34 y.","secondary school degree","","","",""
"Very often","2011","16-34 y.","college entrance qualification","","","",""
"Very often","2011","16-34 y.","Other degree","","","",""
"Very often","2011","16-34 y.","no degree/no degree yet","","","",""
"Very often","2011","35-65 y.","lower secondary degree","","","",""
"Very often","2011","35-65 y.","secondary school degree","","","",""
"Very often","2011","35-65 y.","college entrance qualification","","","",""
"Very often","2011","35-65 y.","Other degree","","","",""
"Very often","2011","35-65 y.","no degree/no degree yet","","","",""
"Very often","2011","66 and older","lower secondary degree","","","",""
"Very often","2011","66 and older","secondary school degree","","","",""
"Very often","2011","66 and older","college entrance qualification","","","",""
"Very often","2011","66 and older","Other degree","","","",""
"Very often","2011","66 and older","no degree/no degree yet","","","",""
"Often","2011","16-34 y.","lower secondary degree","","","",""
"Often","2011","16-34 y.","secondary school degree","","","",""
"Often","2011","16-34 y.","college entrance qualification","","","",""
"Often","2011","16-34 y.","Other degree","","","",""
"Often","2011","16-34 y.","no degree/no degree yet","","","",""
"Often","2011","35-65 y.","lower secondary degree","","","",""
"Often","2011","35-65 y.","secondary school degree","","","",""
"Often","2011","35-65 y.","college entrance qualification","","","",""
"Often","2011","35-65 y.","Other degree","","","",""
"Often","2011","35-65 y.","no degree/no degree yet","","","",""
"Often","2011","66 and older","lower secondary degree","","","",""
"Often","2011","66 and older","secondary school degree","","","",""
"Often","2011","66 and older","college entrance qualification","","","",""
"Often","2011","66 and older","Other degree","","","",""
"Often","2011","66 and older","no degree/no degree yet","","","",""
"Sometimes","2011","16-34 y.","lower secondary degree","","","",""
"Sometimes","2011","16-34 y.","secondary school degree","","","",""
"Sometimes","2011","16-34 y.","college entrance qualification","","","",""
"Sometimes","2011","16-34 y.","Other degree","","","",""
"Sometimes","2011","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2011","35-65 y.","lower secondary degree","","","",""
"Sometimes","2011","35-65 y.","secondary school degree","","","",""
"Sometimes","2011","35-65 y.","college entrance qualification","","","",""
"Sometimes","2011","35-65 y.","Other degree","","","",""
"Sometimes","2011","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2011","66 and older","lower secondary degree","","","",""
"Sometimes","2011","66 and older","secondary school degree","","","",""
"Sometimes","2011","66 and older","college entrance qualification","","","",""
"Sometimes","2011","66 and older","Other degree","","","",""
"Sometimes","2011","66 and older","no degree/no degree yet","","","",""
"Rarely","2011","16-34 y.","lower secondary degree","","","",""
"Rarely","2011","16-34 y.","secondary school degree","","","",""
"Rarely","2011","16-34 y.","college entrance qualification","","","",""
"Rarely","2011","16-34 y.","Other degree","","","",""
"Rarely","2011","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2011","35-65 y.","lower secondary degree","","","",""
"Rarely","2011","35-65 y.","secondary school degree","","","",""
"Rarely","2011","35-65 y.","college entrance qualification","","","",""
"Rarely","2011","35-65 y.","Other degree","","","",""
"Rarely","2011","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2011","66 and older","lower secondary degree","","","",""
"Rarely","2011","66 and older","secondary school degree","","","",""
"Rarely","2011","66 and older","college entrance qualification","","","",""
"Rarely","2011","66 and older","Other degree","","","",""
"Rarely","2011","66 and older","no degree/no degree yet","","","",""
"Never","2011","16-34 y.","lower secondary degree","","","",""
"Never","2011","16-34 y.","secondary school degree","","","",""
"Never","2011","16-34 y.","college entrance qualification","","","",""
"Never","2011","16-34 y.","Other degree","","","",""
"Never","2011","16-34 y.","no degree/no degree yet","","","",""
"Never","2011","35-65 y.","lower secondary degree","","","",""
"Never","2011","35-65 y.","secondary school degree","","","",""
"Never","2011","35-65 y.","college entrance qualification","","","",""
"Never","2011","35-65 y.","Other degree","","","",""
"Never","2011","35-65 y.","no degree/no degree yet","","","",""
"Never","2011","66 and older","lower secondary degree","","","",""
"Never","2011","66 and older","secondary school degree","","","",""
"Never","2011","66 and older","college entrance qualification","","","",""
"Never","2011","66 and older","Other degree","","","",""
"Never","2011","66 and older","no degree/no degree yet","","","",""
"Very often","2012","16-34 y.","lower secondary degree","","","",""
"Very often","2012","16-34 y.","secondary school degree","","","",""
"Very often","2012","16-34 y.","college entrance qualification","","","",""
"Very often","2012","16-34 y.","Other degree","","","",""
"Very often","2012","16-34 y.","no degree/no degree yet","","","",""
"Very often","2012","35-65 y.","lower secondary degree","","","",""
"Very often","2012","35-65 y.","secondary school degree","","","",""
"Very often","2012","35-65 y.","college entrance qualification","","","",""
"Very often","2012","35-65 y.","Other degree","","","",""
"Very often","2012","35-65 y.","no degree/no degree yet","","","",""
"Very often","2012","66 and older","lower secondary degree","","","",""
"Very often","2012","66 and older","secondary school degree","","","",""
"Very often","2012","66 and older","college entrance qualification","","","",""
"Very often","2012","66 and older","Other degree","","","",""
"Very often","2012","66 and older","no degree/no degree yet","","","",""
"Often","2012","16-34 y.","lower secondary degree","","","",""
"Often","2012","16-34 y.","secondary school degree","","","",""
"Often","2012","16-34 y.","college entrance qualification","","","",""
"Often","2012","16-34 y.","Other degree","","","",""
"Often","2012","16-34 y.","no degree/no degree yet","","","",""
"Often","2012","35-65 y.","lower secondary degree","","","",""
"Often","2012","35-65 y.","secondary school degree","","","",""
"Often","2012","35-65 y.","college entrance qualification","","","",""
"Often","2012","35-65 y.","Other degree","","","",""
"Often","2012","35-65 y.","no degree/no degree yet","","","",""
"Often","2012","66 and older","lower secondary degree","","","",""
"Often","2012","66 and older","secondary school degree","","","",""
"Often","2012","66 and older","college entrance qualification","","","",""
"Often","2012","66 and older","Other degree","","","",""
"Often","2012","66 and older","no degree/no degree yet","","","",""
"Sometimes","2012","16-34 y.","lower secondary degree","","","",""
"Sometimes","2012","16-34 y.","secondary school degree","","","",""
"Sometimes","2012","16-34 y.","college entrance qualification","","","",""
"Sometimes","2012","16-34 y.","Other degree","","","",""
"Sometimes","2012","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2012","35-65 y.","lower secondary degree","","","",""
"Sometimes","2012","35-65 y.","secondary school degree","","","",""
"Sometimes","2012","35-65 y.","college entrance qualification","","","",""
"Sometimes","2012","35-65 y.","Other degree","","","",""
"Sometimes","2012","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2012","66 and older","lower secondary degree","","","",""
"Sometimes","2012","66 and older","secondary school degree","","","",""
"Sometimes","2012","66 and older","college entrance qualification","","","",""
"Sometimes","2012","66 and older","Other degree","","","",""
"Sometimes","2012","66 and older","no degree/no degree yet","","","",""
"Rarely","2012","16-34 y.","lower secondary degree","","","",""
"Rarely","2012","16-34 y.","secondary school degree","","","",""
"Rarely","2012","16-34 y.","college entrance qualification","","","",""
"Rarely","2012","16-34 y.","Other degree","","","",""
"Rarely","2012","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2012","35-65 y.","lower secondary degree","","","",""
"Rarely","2012","35-65 y.","secondary school degree","","","",""
"Rarely","2012","35-65 y.","college entrance qualification","","","",""
"Rarely","2012","35-65 y.","Other degree","","","",""
"Rarely","2012","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2012","66 and older","lower secondary degree","","","",""
"Rarely","2012","66 and older","secondary school degree","","","",""
"Rarely","2012","66 and older","college entrance qualification","","","",""
"Rarely","2012","66 and older","Other degree","","","",""
"Rarely","2012","66 and older","no degree/no degree yet","","","",""
"Never","2012","16-34 y.","lower secondary degree","","","",""
"Never","2012","16-34 y.","secondary school degree","","","",""
"Never","2012","16-34 y.","college entrance qualification","","","",""
"Never","2012","16-34 y.","Other degree","","","",""
"Never","2012","16-34 y.","no degree/no degree yet","","","",""
"Never","2012","35-65 y.","lower secondary degree","","","",""
"Never","2012","35-65 y.","secondary school degree","","","",""
"Never","2012","35-65 y.","college entrance qualification","","","",""
"Never","2012","35-65 y.","Other degree","","","",""
"Never","2012","35-65 y.","no degree/no degree yet","","","",""
"Never","2012","66 and older","lower secondary degree","","","",""
"Never","2012","66 and older","secondary school degree","","","",""
"Never","2012","66 and older","college entrance qualification","","","",""
"Never","2012","66 and older","Other degree","","","",""
"Never","2012","66 and older","no degree/no degree yet","","","",""
"Very often","2013","16-34 y.","lower secondary degree","5","","",""
"Very often","2013","16-34 y.","secondary school degree","13","","",""
"Very often","2013","16-34 y.","college entrance qualification","6","","",""
"Very often","2013","16-34 y.","Other degree","2","","",""
"Very often","2013","16-34 y.","no degree/no degree yet","12","","",""
"Very often","2013","35-65 y.","lower secondary degree","14","","",""
"Very often","2013","35-65 y.","secondary school degree","11","","",""
"Very often","2013","35-65 y.","college entrance qualification","4","","",""
"Very often","2013","35-65 y.","Other degree","11","","",""
"Very often","2013","35-65 y.","no degree/no degree yet","3","","",""
"Very often","2013","66 and older","lower secondary degree","5","","",""
"Very often","2013","66 and older","secondary school degree","1","","",""
"Very often","2013","66 and older","college entrance qualification","2","","",""
"Very often","2013","66 and older","Other degree","","","",""
"Very often","2013","66 and older","no degree/no degree yet","","","",""
"Often","2013","16-34 y.","lower secondary degree","68","0.0668388598519712","0.0503476326197959","0.0833300870841465"
"Often","2013","16-34 y.","secondary school degree","80","0.0471211928963939","0.0366695635859271","0.0575728222068608"
"Often","2013","16-34 y.","college entrance qualification","102","0.0698497978656941","0.0580251531699711","0.0816744425614172"
"Often","2013","16-34 y.","Other degree","11","","",""
"Often","2013","16-34 y.","no degree/no degree yet","84","0.161384156800069","0.130666769626294","0.192101543973845"
"Often","2013","35-65 y.","lower secondary degree","84","0.0240891368178151","0.0190567604191383","0.0291215132164918"
"Often","2013","35-65 y.","secondary school degree","67","0.0118337367502503","0.00891969199040981","0.0147477815100908"
"Often","2013","35-65 y.","college entrance qualification","61","0.013025684330124","0.00976078239737454","0.0162905862628735"
"Often","2013","35-65 y.","Other degree","57","0.0445349591572972","0.0323724023448369","0.0566975159697576"
"Often","2013","35-65 y.","no degree/no degree yet","9","","",""
"Often","2013","66 and older","lower secondary degree","15","","",""
"Often","2013","66 and older","secondary school degree","4","","",""
"Often","2013","66 and older","college entrance qualification","12","","",""
"Often","2013","66 and older","Other degree","4","","",""
"Often","2013","66 and older","no degree/no degree yet","1","","",""
"Sometimes","2013","16-34 y.","lower secondary degree","185","0.232256301831649","0.20437249790075","0.260140105762549"
"Sometimes","2013","16-34 y.","secondary school degree","303","0.187873148819734","0.168606715752303","0.207139581887164"
"Sometimes","2013","16-34 y.","college entrance qualification","446","0.274577328557951","0.253873203576564","0.295281453539339"
"Sometimes","2013","16-34 y.","Other degree","49","0.237945612964687","0.184405807476304","0.29148541845307"
"Sometimes","2013","16-34 y.","no degree/no degree yet","185","0.318938333560654","0.280023169087964","0.357853498033345"
"Sometimes","2013","35-65 y.","lower secondary degree","358","0.102226001603543","0.0922829058820496","0.112169097325036"
"Sometimes","2013","35-65 y.","secondary school degree","473","0.0900814444667023","0.0823663866235581","0.0977965023098464"
"Sometimes","2013","35-65 y.","college entrance qualification","569","0.124209350855909","0.114712180266987","0.133706521444832"
"Sometimes","2013","35-65 y.","Other degree","198","0.188897306623162","0.165818265734699","0.211976347511624"
"Sometimes","2013","35-65 y.","no degree/no degree yet","23","","",""
"Sometimes","2013","66 and older","lower secondary degree","120","0.0513420202172673","0.0429361939553243","0.0597478464792103"
"Sometimes","2013","66 and older","secondary school degree","47","0.0433049500479127","0.0307020711042195","0.0559078289916058"
"Sometimes","2013","66 and older","college entrance qualification","77","0.0936667313338827","0.0752644531778574","0.112069009489908"
"Sometimes","2013","66 and older","Other degree","16","","",""
"Sometimes","2013","66 and older","no degree/no degree yet","4","","",""
"Rarely","2013","16-34 y.","lower secondary degree","299","0.3862382853396","0.354087788090059","0.418388782589141"
"Rarely","2013","16-34 y.","secondary school degree","571","0.383860475425965","0.359873070909344","0.407847879942586"
"Rarely","2013","16-34 y.","college entrance qualification","772","0.427111869566785","0.40416440471564","0.45005933441793"
"Rarely","2013","16-34 y.","Other degree","69","0.30736247283167","0.249349732046937","0.365375213616403"
"Rarely","2013","16-34 y.","no degree/no degree yet","146","0.290675638152182","0.252761686939967","0.328589589364397"
"Rarely","2013","35-65 y.","lower secondary degree","1029","0.287729576186318","0.272871173296704","0.302587979075931"
"Rarely","2013","35-65 y.","secondary school degree","1647","0.335448268026677","0.322725036532992","0.348171499520362"
"Rarely","2013","35-65 y.","college entrance qualification","1825","0.421322888078678","0.407104753526211","0.435541022631145"
"Rarely","2013","35-65 y.","Other degree","297","0.251238212376262","0.225665214912636","0.276811209839889"
"Rarely","2013","35-65 y.","no degree/no degree yet","42","0.265626166373804","0.202492183127405","0.328760149620203"
"Rarely","2013","66 and older","lower secondary degree","450","0.165308564910501","0.151160411605484","0.179456718215518"
"Rarely","2013","66 and older","secondary school degree","228","0.235865016392217","0.209578620935554","0.26215141184888"
"Rarely","2013","66 and older","college entrance qualification","279","0.284534915272464","0.256038058937156","0.313031771607771"
"Rarely","2013","66 and older","Other degree","40","0.184635414173544","0.136825137690184","0.232445690656903"
"Rarely","2013","66 and older","no degree/no degree yet","12","","",""
"Never","2013","16-34 y.","lower secondary degree","324","0.310086355230368","0.279544259635632","0.340628450825105"
"Never","2013","16-34 y.","secondary school degree","612","0.375557472245199","0.351671580140597","0.399443364349802"
"Never","2013","16-34 y.","college entrance qualification","459","0.225001107723747","0.205629224170208","0.244372991277285"
"Never","2013","16-34 y.","Other degree","112","0.414054667960732","0.352124487405125","0.475984848516339"
"Never","2013","16-34 y.","no degree/no degree yet","124","0.209727103580234","0.175734211549064","0.243719995611403"
"Never","2013","35-65 y.","lower secondary degree","2081","0.584415658228179","0.568240522584078","0.60059079387228"
"Never","2013","35-65 y.","secondary school degree","3092","0.560804024384454","0.547430219225024","0.574177829543884"
"Never","2013","35-65 y.","college entrance qualification","2174","0.440841004744972","0.426544640962566","0.455137368527378"
"Never","2013","35-65 y.","Other degree","542","0.507540057440759","0.478062766407392","0.537017348474126"
"Never","2013","35-65 y.","no degree/no degree yet","111","0.58904723782665","0.518717308624481","0.659377167028818"
"Never","2013","66 and older","lower secondary degree","2058","0.772636631513981","0.756672805149135","0.788600457878827"
"Never","2013","66 and older","secondary school degree","722","0.715971946159032","0.68805018215249","0.743893710165573"
"Never","2013","66 and older","college entrance qualification","593","0.605591965245406","0.574724719713189","0.636459210777624"
"Never","2013","66 and older","Other degree","193","0.735057982404304","0.680679879885494","0.789436084923114"
"Never","2013","66 and older","no degree/no degree yet","54","0.730029532536645","0.626765932735405","0.833293132337884"
"Very often","2014","16-34 y.","lower secondary degree","","","",""
"Very often","2014","16-34 y.","secondary school degree","","","",""
"Very often","2014","16-34 y.","college entrance qualification","","","",""
"Very often","2014","16-34 y.","Other degree","","","",""
"Very often","2014","16-34 y.","no degree/no degree yet","","","",""
"Very often","2014","35-65 y.","lower secondary degree","","","",""
"Very often","2014","35-65 y.","secondary school degree","","","",""
"Very often","2014","35-65 y.","college entrance qualification","","","",""
"Very often","2014","35-65 y.","Other degree","","","",""
"Very often","2014","35-65 y.","no degree/no degree yet","","","",""
"Very often","2014","66 and older","lower secondary degree","","","",""
"Very often","2014","66 and older","secondary school degree","","","",""
"Very often","2014","66 and older","college entrance qualification","","","",""
"Very often","2014","66 and older","Other degree","","","",""
"Very often","2014","66 and older","no degree/no degree yet","","","",""
"Often","2014","16-34 y.","lower secondary degree","","","",""
"Often","2014","16-34 y.","secondary school degree","","","",""
"Often","2014","16-34 y.","college entrance qualification","","","",""
"Often","2014","16-34 y.","Other degree","","","",""
"Often","2014","16-34 y.","no degree/no degree yet","","","",""
"Often","2014","35-65 y.","lower secondary degree","","","",""
"Often","2014","35-65 y.","secondary school degree","","","",""
"Often","2014","35-65 y.","college entrance qualification","","","",""
"Often","2014","35-65 y.","Other degree","","","",""
"Often","2014","35-65 y.","no degree/no degree yet","","","",""
"Often","2014","66 and older","lower secondary degree","","","",""
"Often","2014","66 and older","secondary school degree","","","",""
"Often","2014","66 and older","college entrance qualification","","","",""
"Often","2014","66 and older","Other degree","","","",""
"Often","2014","66 and older","no degree/no degree yet","","","",""
"Sometimes","2014","16-34 y.","lower secondary degree","","","",""
"Sometimes","2014","16-34 y.","secondary school degree","","","",""
"Sometimes","2014","16-34 y.","college entrance qualification","","","",""
"Sometimes","2014","16-34 y.","Other degree","","","",""
"Sometimes","2014","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2014","35-65 y.","lower secondary degree","","","",""
"Sometimes","2014","35-65 y.","secondary school degree","","","",""
"Sometimes","2014","35-65 y.","college entrance qualification","","","",""
"Sometimes","2014","35-65 y.","Other degree","","","",""
"Sometimes","2014","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2014","66 and older","lower secondary degree","","","",""
"Sometimes","2014","66 and older","secondary school degree","","","",""
"Sometimes","2014","66 and older","college entrance qualification","","","",""
"Sometimes","2014","66 and older","Other degree","","","",""
"Sometimes","2014","66 and older","no degree/no degree yet","","","",""
"Rarely","2014","16-34 y.","lower secondary degree","","","",""
"Rarely","2014","16-34 y.","secondary school degree","","","",""
"Rarely","2014","16-34 y.","college entrance qualification","","","",""
"Rarely","2014","16-34 y.","Other degree","","","",""
"Rarely","2014","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2014","35-65 y.","lower secondary degree","","","",""
"Rarely","2014","35-65 y.","secondary school degree","","","",""
"Rarely","2014","35-65 y.","college entrance qualification","","","",""
"Rarely","2014","35-65 y.","Other degree","","","",""
"Rarely","2014","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2014","66 and older","lower secondary degree","","","",""
"Rarely","2014","66 and older","secondary school degree","","","",""
"Rarely","2014","66 and older","college entrance qualification","","","",""
"Rarely","2014","66 and older","Other degree","","","",""
"Rarely","2014","66 and older","no degree/no degree yet","","","",""
"Never","2014","16-34 y.","lower secondary degree","","","",""
"Never","2014","16-34 y.","secondary school degree","","","",""
"Never","2014","16-34 y.","college entrance qualification","","","",""
"Never","2014","16-34 y.","Other degree","","","",""
"Never","2014","16-34 y.","no degree/no degree yet","","","",""
"Never","2014","35-65 y.","lower secondary degree","","","",""
"Never","2014","35-65 y.","secondary school degree","","","",""
"Never","2014","35-65 y.","college entrance qualification","","","",""
"Never","2014","35-65 y.","Other degree","","","",""
"Never","2014","35-65 y.","no degree/no degree yet","","","",""
"Never","2014","66 and older","lower secondary degree","","","",""
"Never","2014","66 and older","secondary school degree","","","",""
"Never","2014","66 and older","college entrance qualification","","","",""
"Never","2014","66 and older","Other degree","","","",""
"Never","2014","66 and older","no degree/no degree yet","","","",""
"Very often","2015","16-34 y.","lower secondary degree","","","",""
"Very often","2015","16-34 y.","secondary school degree","","","",""
"Very often","2015","16-34 y.","college entrance qualification","","","",""
"Very often","2015","16-34 y.","Other degree","","","",""
"Very often","2015","16-34 y.","no degree/no degree yet","","","",""
"Very often","2015","35-65 y.","lower secondary degree","","","",""
