"pld0044","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2007","Couple + C. LE 16 ","in school","","","","","4"
"Rarely","2007","Couple + C. LE 16 ","inadequately","","","","","4"
"Rarely","2007","Couple + C. LE 16 ","vocational + Abi","","","","","4"
"Rarely","2007","Couple + C. LE 16 ","higher vocational","","","","","4"
"Rarely","2007","Couple + C. LE 16 ","higher education","","","","","4"
"Rarely","2007","Couple + C. GT 16 ","in school","","","","","4"
"Rarely","2007","Single parent ","middle vocational","","","","","4"
"Rarely","2007","Single parent ","vocational + Abi","","","","","4"
"Rarely","2007","Couple + C. LE 16 ","general elemantary","","","","","4"
"Rarely","2007","Couple + C. LE 16 ","middle vocational","","","","","4"
"Rarely","2007","1-pers.-HH","in school","","","","","4"
"Rarely","2007","1-pers.-HH","inadequately","","","","","4"
"Rarely","2007","1-pers.-HH","general elemantary","","","","","4"
"Rarely","2007","1-pers.-HH","middle vocational","","","","","4"
"Rarely","2007","1-pers.-HH","vocational + Abi","","","","","4"
"Rarely","2007","1-pers.-HH","higher vocational","","","","","4"
"Rarely","2007","1-pers.-HH","higher education","","","","","4"
"Rarely","2007","(Married) couple without C. ","in school","","","","","4"
"Rarely","2007","(Married) couple without C. ","inadequately","","","","","4"
"Rarely","2007","(Married) couple without C. ","general elemantary","","","","","4"
"Rarely","2007","(Married) couple without C. ","middle vocational","","","","","4"
"Rarely","2007","(Married) couple without C. ","vocational + Abi","","","","","4"
"Rarely","2007","(Married) couple without C. ","higher vocational","","","","","4"
"Rarely","2007","Couple + C. GT 16 ","inadequately","","","","","4"
"Rarely","2007","Couple + C. GT 16 ","general elemantary","","","","","4"
"Rarely","2007","Couple + C. GT 16 ","middle vocational","","","","","4"
"Rarely","2007","Couple + C. GT 16 ","vocational + Abi","","","","","4"
"Rarely","2007","Couple + C. GT 16 ","higher vocational","","","","","4"
"Rarely","2007","Couple + C. GT 16 ","higher education","","","","","4"
"Rarely","2007","Couple + C. LE and GT 16","in school","","","","","4"
"Rarely","2007","Couple + C. LE and GT 16","inadequately","","","","","4"
"Rarely","2007","Couple + C. LE and GT 16","general elemantary","","","","","4"
"Rarely","2007","Couple + C. LE and GT 16","middle vocational","","","","","4"
"Rarely","2007","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"Rarely","2007","Couple + C. LE and GT 16","higher vocational","","","","","4"
"Rarely","2007","Couple + C. LE and GT 16","higher education","","","","","4"
"Sometimes","2007","Single parent ","in school","","","","","3"
"Sometimes","2007","(Married) couple without C. ","higher education","","","","","3"
"Sometimes","2007","(Married) couple without C. ","middle vocational","","","","","3"
"Sometimes","2007","(Married) couple without C. ","vocational + Abi","","","","","3"
"Sometimes","2007","(Married) couple without C. ","higher vocational","","","","","3"
"Sometimes","2007","Single parent ","inadequately","","","","","3"
"Sometimes","2007","Single parent ","general elemantary","","","","","3"
"Sometimes","2007","1-pers.-HH","in school","","","","","3"
"Sometimes","2007","1-pers.-HH","inadequately","","","","","3"
"Sometimes","2007","1-pers.-HH","general elemantary","","","","","3"
"Sometimes","2007","1-pers.-HH","middle vocational","","","","","3"
"Sometimes","2007","1-pers.-HH","vocational + Abi","","","","","3"
"Sometimes","2007","1-pers.-HH","higher vocational","","","","","3"
"Sometimes","2007","1-pers.-HH","higher education","","","","","3"
"Sometimes","2007","(Married) couple without C. ","in school","","","","","3"
"Sometimes","2007","(Married) couple without C. ","inadequately","","","","","3"
"Sometimes","2007","(Married) couple without C. ","general elemantary","","","","","3"
"Sometimes","2007","Single parent ","middle vocational","","","","","3"
"Sometimes","2007","Single parent ","vocational + Abi","","","","","3"
"Sometimes","2007","Single parent ","higher vocational","","","","","3"
"Sometimes","2007","Single parent ","higher education","","","","","3"
"Sometimes","2007","Couple + C. LE 16 ","in school","","","","","3"
"Sometimes","2007","Couple + C. LE 16 ","inadequately","","","","","3"
"Sometimes","2007","Couple + C. LE 16 ","general elemantary","","","","","3"
"Sometimes","2007","Couple + C. LE 16 ","middle vocational","","","","","3"
"Sometimes","2007","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"Sometimes","2007","Couple + C. LE 16 ","higher vocational","","","","","3"
"Sometimes","2007","Couple + C. LE 16 ","higher education","","","","","3"
"Sometimes","2007","Couple + C. GT 16 ","in school","","","","","3"
"Sometimes","2007","Couple + C. GT 16 ","inadequately","","","","","3"
"Sometimes","2007","Couple + C. GT 16 ","general elemantary","","","","","3"
"Sometimes","2007","Couple + C. GT 16 ","middle vocational","","","","","3"
"Sometimes","2007","Couple + C. GT 16 ","vocational + Abi","","","","","3"
"Sometimes","2007","Couple + C. GT 16 ","higher vocational","","","","","3"
"Sometimes","2007","Couple + C. GT 16 ","higher education","","","","","3"
"Sometimes","2007","Couple + C. LE and GT 16","in school","","","","","3"
"Sometimes","2007","Couple + C. LE and GT 16","inadequately","","","","","3"
"Sometimes","2007","Couple + C. LE and GT 16","general elemantary","","","","","3"
"Sometimes","2007","Couple + C. LE and GT 16","middle vocational","","","","","3"
"Sometimes","2007","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"Sometimes","2007","Couple + C. LE and GT 16","higher vocational","","","","","3"
"Sometimes","2007","Couple + C. LE and GT 16","higher education","","","","","3"
"Very often","2007","1-pers.-HH","in school","","","","","1"
"Very often","2007","1-pers.-HH","inadequately","","","","","1"
"Very often","2007","1-pers.-HH","general elemantary","","","","","1"
"Very often","2007","1-pers.-HH","middle vocational","","","","","1"
"Very often","2007","1-pers.-HH","vocational + Abi","","","","","1"
"Very often","2007","1-pers.-HH","higher vocational","","","","","1"
"Very often","2007","1-pers.-HH","higher education","","","","","1"
"Very often","2007","(Married) couple without C. ","in school","","","","","1"
"Very often","2007","(Married) couple without C. ","inadequately","","","","","1"
"Very often","2007","(Married) couple without C. ","general elemantary","","","","","1"
"Very often","2007","(Married) couple without C. ","middle vocational","","","","","1"
"Very often","2007","(Married) couple without C. ","vocational + Abi","","","","","1"
"Very often","2007","Couple + C. LE 16 ","in school","","","","","1"
"Very often","2007","(Married) couple without C. ","higher vocational","","","","","1"
"Very often","2007","(Married) couple without C. ","higher education","","","","","1"
"Very often","2007","Single parent ","in school","","","","","1"
"Very often","2007","Single parent ","inadequately","","","","","1"
"Very often","2007","Single parent ","general elemantary","","","","","1"
"Very often","2007","Single parent ","middle vocational","","","","","1"
"Very often","2007","Single parent ","vocational + Abi","","","","","1"
"Very often","2007","Single parent ","higher vocational","","","","","1"
"Very often","2007","Single parent ","higher education","","","","","1"
"Very often","2007","Couple + C. LE 16 ","inadequately","","","","","1"
"Very often","2007","Couple + C. LE 16 ","general elemantary","","","","","1"
"Very often","2007","Couple + C. LE 16 ","middle vocational","","","","","1"
"Very often","2007","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Very often","2007","Couple + C. LE 16 ","higher vocational","","","","","1"
"Very often","2007","Couple + C. LE 16 ","higher education","","","","","1"
"Very often","2007","Couple + C. GT 16 ","in school","","","","","1"
"Very often","2007","Couple + C. GT 16 ","inadequately","","","","","1"
"Very often","2007","Couple + C. GT 16 ","general elemantary","","","","","1"
"Very often","2007","Couple + C. GT 16 ","middle vocational","","","","","1"
"Very often","2007","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Very often","2007","Couple + C. GT 16 ","higher vocational","","","","","1"
"Very often","2007","Couple + C. GT 16 ","higher education","","","","","1"
"Very often","2007","Couple + C. LE and GT 16","in school","","","","","1"
"Very often","2007","Couple + C. LE and GT 16","inadequately","","","","","1"
"Very often","2007","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Very often","2007","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Very often","2007","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Very often","2007","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Very often","2007","Couple + C. LE and GT 16","higher education","","","","","1"
"Never","2008","Single parent ","general elemantary","88","0.441557604083047","0.369611808223085","0.513503399943009","5"
"Never","2008","Single parent ","middle vocational","268","0.502322604415342","0.459915093631353","0.544730115199331","5"
"Never","2008","Single parent ","higher vocational","15","","","","5"
"Never","2008","Single parent ","in school","6","","","","5"
"Never","2008","(Married) couple without C. ","higher education","952","0.521662546509593","0.498456555910242","0.544868537108944","5"
"Never","2008","Single parent ","inadequately","12","","","","5"
"Never","2008","Single parent ","vocational + Abi","19","","","","5"
"Never","2008","Single parent ","higher education","62","0.396232842901125","0.317697537916051","0.474768147886198","5"
"Never","2008","Couple + C. LE 16 ","in school","","","","","5"
"Never","2008","Couple + C. LE 16 ","inadequately","15","","","","5"
"Never","2008","Couple + C. LE 16 ","middle vocational","782","0.48495325466558","0.459951691438408","0.509954817892751","5"
"Never","2008","Couple + C. LE 16 ","vocational + Abi","155","0.440123293198898","0.385478116255869","0.494768470141927","5"
"Never","2008","Couple + C. LE 16 ","higher vocational","161","0.465018968178611","0.410540525883469","0.519497410473753","5"
"Never","2008","Couple + C. LE 16 ","higher education","328","0.386171382191012","0.351937891039694","0.42040487334233","5"
"Never","2008","Couple + C. GT 16 ","in school","25","","","","5"
"Never","2008","Couple + C. GT 16 ","inadequately","23","","","","5"
"Never","2008","Couple + C. GT 16 ","general elemantary","164","0.461480608921678","0.411489380223499","0.511471837619857","5"
"Never","2008","Couple + C. GT 16 ","middle vocational","825","0.491578536743636","0.467708310638587","0.515448762848685","5"
"Never","2008","Couple + C. GT 16 ","vocational + Abi","55","0.285427070507157","0.212667840700434","0.35818630031388","5"
"Never","2008","Couple + C. GT 16 ","higher vocational","100","0.52022608740296","0.449743179282296","0.590708995523624","5"
"Never","2008","Couple + C. LE and GT 16","in school","18","","","","5"
"Never","2008","Couple + C. LE and GT 16","inadequately","7","","","","5"
"Never","2008","Couple + C. LE and GT 16","general elemantary","52","0.324837458410593","0.249132095575567","0.40054282124562","5"
"Never","2008","Couple + C. LE and GT 16","middle vocational","259","0.483949387443215","0.439610550060007","0.528288224826423","5"
"Never","2008","Couple + C. LE and GT 16","vocational + Abi","33","0.45035919426172","0.332966101021728","0.567752287501712","5"
"Never","2008","Couple + C. LE and GT 16","higher vocational","42","0.411770761137753","0.310092550943622","0.513448971331883","5"
"Never","2008","Couple + C. LE and GT 16","higher education","106","0.514054440097389","0.446616355021839","0.58149252517294","5"
"Never","2008","Couple + C. LE 16 ","general elemantary","106","0.546971246386778","0.480277312240449","0.613665180533108","5"
"Never","2008","Couple + C. GT 16 ","higher education","288","0.457512303397212","0.417781627163024","0.4972429796314","5"
"Never","2008","1-pers.-HH","in school","","","","","5"
"Never","2008","1-pers.-HH","inadequately","15","","","","5"
"Never","2008","1-pers.-HH","general elemantary","299","0.726096955852764","0.682502546092288","0.769691365613239","5"
"Never","2008","1-pers.-HH","middle vocational","890","0.561968674927683","0.537403365921289","0.586533983934077","5"
"Never","2008","1-pers.-HH","vocational + Abi","77","0.423024688222449","0.351833916779155","0.494215459665742","5"
"Never","2008","1-pers.-HH","higher vocational","104","0.566794742019892","0.496704551151194","0.636884932888591","5"
"Never","2008","1-pers.-HH","higher education","264","0.40988438566403","0.371014812335832","0.448753958992229","5"
"Never","2008","(Married) couple without C. ","in school","","","","","5"
"Never","2008","(Married) couple without C. ","inadequately","45","0.782600201384668","0.676446866933043","0.888753535836292","5"
"Never","2008","(Married) couple without C. ","general elemantary","439","0.686160991394442","0.649515191244077","0.722806791544806","5"
"Never","2008","(Married) couple without C. ","middle vocational","2467","0.653764615499898","0.638440773501763","0.669088457498032","5"
"Never","2008","(Married) couple without C. ","vocational + Abi","156","0.453719599432664","0.39838847753385","0.509050721331479","5"
"Never","2008","(Married) couple without C. ","higher vocational","338","0.578084691474018","0.536621930702129","0.619547452245907","5"
"Often","2008","(Married) couple without C. ","middle vocational","39","0.0120026253603999","0.0084952095478694","0.0155100411729304","2"
"Often","2008","(Married) couple without C. ","vocational + Abi","6","","","","2"
"Often","2008","(Married) couple without C. ","higher vocational","2","","","","2"
"Often","2008","(Married) couple without C. ","higher education","17","","","","2"
"Often","2008","Single parent ","in school","10","","","","2"
"Often","2008","Single parent ","inadequately","","","","","2"
"Often","2008","Single parent ","general elemantary","10","","","","2"
"Often","2008","Single parent ","middle vocational","20","","","","2"
"Often","2008","Single parent ","vocational + Abi","1","","","","2"
"Often","2008","Single parent ","higher vocational","","","","","2"
"Often","2008","Single parent ","higher education","6","","","","2"
"Often","2008","Couple + C. LE 16 ","in school","","","","","2"
"Often","2008","Couple + C. LE 16 ","inadequately","","","","","2"
"Often","2008","Couple + C. LE 16 ","general elemantary","6","","","","2"
"Often","2008","Couple + C. LE 16 ","middle vocational","25","","","","2"
"Often","2008","Couple + C. LE 16 ","vocational + Abi","6","","","","2"
"Often","2008","1-pers.-HH","in school","1","","","","2"
"Often","2008","1-pers.-HH","inadequately","1","","","","2"
"Often","2008","1-pers.-HH","general elemantary","12","","","","2"
"Often","2008","1-pers.-HH","middle vocational","40","0.0242381374420387","0.0166237471353056","0.0318525277487717","2"
"Often","2008","1-pers.-HH","vocational + Abi","2","","","","2"
"Often","2008","1-pers.-HH","higher vocational","5","","","","2"
"Often","2008","1-pers.-HH","higher education","16","","","","2"
"Often","2008","(Married) couple without C. ","in school","","","","","2"
"Often","2008","(Married) couple without C. ","inadequately","2","","","","2"
"Often","2008","(Married) couple without C. ","general elemantary","8","","","","2"
"Often","2008","Couple + C. GT 16 ","vocational + Abi","6","","","","2"
"Often","2008","Couple + C. GT 16 ","higher vocational","1","","","","2"
"Often","2008","Couple + C. GT 16 ","higher education","9","","","","2"
"Often","2008","Couple + C. LE and GT 16","in school","30","0.26401999108681","0.188534435096686","0.339505547076933","2"
"Often","2008","Couple + C. LE and GT 16","inadequately","1","","","","2"
"Often","2008","Couple + C. LE and GT 16","general elemantary","10","","","","2"
"Often","2008","Couple + C. LE and GT 16","middle vocational","13","","","","2"
"Often","2008","Couple + C. LE and GT 16","vocational + Abi","5","","","","2"
"Often","2008","Couple + C. LE and GT 16","higher vocational","","","","","2"
"Often","2008","Couple + C. LE and GT 16","higher education","2","","","","2"
"Often","2008","Couple + C. LE 16 ","higher vocational","3","","","","2"
"Often","2008","Couple + C. LE 16 ","higher education","11","","","","2"
"Often","2008","Couple + C. GT 16 ","in school","29","","","","2"
"Often","2008","Couple + C. GT 16 ","inadequately","1","","","","2"
"Often","2008","Couple + C. GT 16 ","general elemantary","14","","","","2"
"Often","2008","Couple + C. GT 16 ","middle vocational","41","0.0271866720431258","0.0194216817252178","0.0349516623610338","2"
"Rarely","2008","Single parent ","in school","20","","","","4"
"Rarely","2008","Single parent ","inadequately","2","","","","4"
"Rarely","2008","Single parent ","general elemantary","49","0.247376943718678","0.184860982186605","0.309892905250751","4"
"Rarely","2008","Couple + C. LE 16 ","middle vocational","545","0.367032038599826","0.342919843270964","0.391144233928688","4"
"Rarely","2008","Couple + C. LE 16 ","higher education","342","0.473047475087057","0.43794193241364","0.508153017760474","4"
"Rarely","2008","Couple + C. GT 16 ","in school","43","0.24683991321079","0.179394937012138","0.314284889409442","4"
"Rarely","2008","Couple + C. GT 16 ","inadequately","6","","","","4"
"Rarely","2008","Single parent ","middle vocational","169","0.284352306049537","0.246091379943134","0.322613232155941","4"
"Rarely","2008","Single parent ","vocational + Abi","21","","","","4"
"Rarely","2008","Couple + C. LE 16 ","vocational + Abi","117","0.368204652027183","0.315109935380424","0.421299368673942","4"
"Rarely","2008","Couple + C. LE 16 ","higher vocational","129","0.432872979315567","0.378755125694006","0.486990832937129","4"
"Rarely","2008","Single parent ","higher vocational","19","","","","4"
"Rarely","2008","Single parent ","higher education","53","0.350960354688147","0.274326689048357","0.427594020327936","4"
"Rarely","2008","Couple + C. LE 16 ","in school","","","","","4"
"Rarely","2008","Couple + C. LE 16 ","inadequately","8","","","","4"
"Rarely","2008","Couple + C. LE 16 ","general elemantary","64","0.26822686435921","0.208868685018178","0.327585043700241","4"
"Rarely","2008","1-pers.-HH","in school","1","","","","4"
"Rarely","2008","1-pers.-HH","inadequately","5","","","","4"
"Rarely","2008","1-pers.-HH","general elemantary","64","0.16187442934455","0.125868109489982","0.197880749199118","4"
"Rarely","2008","1-pers.-HH","middle vocational","428","0.280311368090508","0.258072828192343","0.302549907988674","4"
"Rarely","2008","1-pers.-HH","vocational + Abi","60","0.329753358258564","0.262008839231058","0.397497877286069","4"
"Rarely","2008","1-pers.-HH","higher vocational","69","0.307707911085113","0.242423199164979","0.372992623005247","4"
"Rarely","2008","1-pers.-HH","higher education","239","0.423794254379135","0.384739235002458","0.462849273755811","4"
"Rarely","2008","(Married) couple without C. ","in school","","","","","4"
"Rarely","2008","(Married) couple without C. ","inadequately","6","","","","4"
"Rarely","2008","(Married) couple without C. ","vocational + Abi","111","0.429222204916096","0.374212093845691","0.484232315986501","4"
"Rarely","2008","(Married) couple without C. ","higher vocational","159","0.317738030969448","0.278648539417731","0.356827522521164","4"
"Rarely","2008","(Married) couple without C. ","higher education","616","0.34570903708795","0.323614804730389","0.367803269445512","4"
"Rarely","2008","Couple + C. GT 16 ","general elemantary","128","0.327735818263105","0.280665368299447","0.374806268226763","4"
"Rarely","2008","Couple + C. GT 16 ","middle vocational","577","0.348854863845979","0.326098156206687","0.37161157148527","4"
"Rarely","2008","Couple + C. GT 16 ","higher education","240","0.408161455318667","0.3689649597752","0.447357950862135","4"
"Rarely","2008","Couple + C. LE and GT 16","in school","32","0.212100383077477","0.142097066814894","0.282103699340061","4"
"Rarely","2008","Couple + C. LE and GT 16","inadequately","2","","","","4"
"Rarely","2008","Couple + C. LE and GT 16","general elemantary","50","0.323438189683855","0.247817817199341","0.399058562168369","4"
"Rarely","2008","Couple + C. LE and GT 16","middle vocational","155","0.328905316782668","0.287221687380559","0.370588946184777","4"
"Rarely","2008","Couple + C. LE and GT 16","vocational + Abi","25","","","","4"
"Rarely","2008","Couple + C. LE and GT 16","higher vocational","39","0.540636097925935","0.437678645375645","0.643593550476226","4"
"Rarely","2008","(Married) couple without C. ","general elemantary","115","0.196859338963993","0.165459201233424","0.228259476694561","4"
"Rarely","2008","(Married) couple without C. ","middle vocational","933","0.25406874642712","0.240047188860601","0.26809030399364","4"
"Rarely","2008","Couple + C. GT 16 ","vocational + Abi","61","0.45230203876953","0.372115389131063","0.532488688407996","4"
"Rarely","2008","Couple + C. GT 16 ","higher vocational","74","0.334005955139445","0.267466120923033","0.400545789355856","4"
"Rarely","2008","Couple + C. LE and GT 16","higher education","74","0.295606871216387","0.234036512877734","0.35717722955504","4"
"Sometimes","2008","(Married) couple without C. ","higher education","193","0.122872965243348","0.107621993799445","0.138123936687251","3"
"Sometimes","2008","Single parent ","in school","17","","","","3"
"Sometimes","2008","(Married) couple without C. ","middle vocational","253","0.0769629960055197","0.0683783622091204","0.085547629801919","3"
"Sometimes","2008","(Married) couple without C. ","vocational + Abi","38","0.102594316633097","0.0688714910878693","0.136317142178325","3"
"Sometimes","2008","(Married) couple without C. ","higher vocational","43","0.0977780345621237","0.0728420115757724","0.122714057548475","3"
"Sometimes","2008","Single parent ","inadequately","5","","","","3"
"Sometimes","2008","Single parent ","general elemantary","36","0.226787288943785","0.166116255399275","0.287458322488296","3"
"Sometimes","2008","Single parent ","middle vocational","74","0.158320010265117","0.127358733019409","0.189281287510825","3"
"Sometimes","2008","Single parent ","vocational + Abi","7","","","","3"
"Sometimes","2008","Single parent ","higher vocational","4","","","","3"
"Sometimes","2008","Single parent ","higher education","28","","","","3"
"Sometimes","2008","Couple + C. LE 16 ","in school","1","","","","3"
"Sometimes","2008","Couple + C. LE 16 ","inadequately","4","","","","3"
"Sometimes","2008","Couple + C. LE 16 ","general elemantary","38","0.16292509894786","0.113446503686137","0.212403694209582","3"
"Sometimes","2008","Couple + C. LE 16 ","middle vocational","181","0.117399801992836","0.101296698147834","0.133502905837838","3"
"Sometimes","2008","Couple + C. LE 16 ","vocational + Abi","37","0.163231786198304","0.122547807936135","0.203915764460472","3"
"Sometimes","2008","Couple + C. LE 16 ","higher vocational","26","","","","3"
"Sometimes","2008","Couple + C. LE 16 ","higher education","92","0.126929810098729","0.103522905948391","0.150336714249067","3"
"Sometimes","2008","1-pers.-HH","in school","1","","","","3"
"Sometimes","2008","1-pers.-HH","inadequately","2","","","","3"
"Sometimes","2008","1-pers.-HH","general elemantary","25","","","","3"
"Sometimes","2008","1-pers.-HH","middle vocational","200","0.1280272816143","0.111484204142774","0.144570359085825","3"
"Sometimes","2008","1-pers.-HH","vocational + Abi","46","0.238369249137573","0.176970492537379","0.299768005737767","3"
"Sometimes","2008","1-pers.-HH","higher vocational","14","","","","3"
"Sometimes","2008","1-pers.-HH","higher education","93","0.133482955300844","0.106604024158667","0.160361886443022","3"
"Sometimes","2008","(Married) couple without C. ","in school","","","","","3"
"Sometimes","2008","(Married) couple without C. ","inadequately","5","","","","3"
"Sometimes","2008","(Married) couple without C. ","general elemantary","52","0.104777234312236","0.0805916402541952","0.128962828370277","3"
"Sometimes","2008","Couple + C. GT 16 ","vocational + Abi","25","","","","3"
"Sometimes","2008","Couple + C. GT 16 ","higher vocational","18","","","","3"
"Sometimes","2008","Couple + C. GT 16 ","higher education","65","0.114074255362626","0.0887216787302266","0.139426831995026","3"
"Sometimes","2008","Couple + C. LE and GT 16","in school","44","0.368143068878325","0.285552561473293","0.450733576283356","3"
"Sometimes","2008","Couple + C. LE and GT 16","inadequately","1","","","","3"
"Sometimes","2008","Couple + C. LE and GT 16","general elemantary","32","0.278974079086713","0.206472612971136","0.351475545202289","3"
"Sometimes","2008","Couple + C. LE and GT 16","middle vocational","60","0.133070407036466","0.102935431955858","0.163205382117074","3"
"Sometimes","2008","Couple + C. LE and GT 16","vocational + Abi","6","","","","3"
"Sometimes","2008","Couple + C. LE and GT 16","higher vocational","9","","","","3"
"Sometimes","2008","Couple + C. LE and GT 16","higher education","28","","","","3"
"Sometimes","2008","Couple + C. GT 16 ","in school","55","0.360530430678738","0.285423646095481","0.435637215261995","3"
"Sometimes","2008","Couple + C. GT 16 ","inadequately","6","","","","3"
"Sometimes","2008","Couple + C. GT 16 ","general elemantary","75","0.150600285632896","0.114734085901425","0.186466485364367","3"
"Sometimes","2008","Couple + C. GT 16 ","middle vocational","230","0.123302788623647","0.107604243691539","0.139001333555756","3"
"Very often","2008","1-pers.-HH","in school","","","","","1"
"Very often","2008","1-pers.-HH","inadequately","","","","","1"
"Very often","2008","1-pers.-HH","general elemantary","2","","","","1"
"Very often","2008","1-pers.-HH","middle vocational","9","","","","1"
"Very often","2008","1-pers.-HH","vocational + Abi","","","","","1"
"Very often","2008","1-pers.-HH","higher vocational","","","","","1"
"Very often","2008","1-pers.-HH","higher education","3","","","","1"
"Very often","2008","(Married) couple without C. ","in school","","","","","1"
"Very often","2008","(Married) couple without C. ","inadequately","","","","","1"
"Very often","2008","(Married) couple without C. ","general elemantary","2","","","","1"
"Very often","2008","(Married) couple without C. ","middle vocational","11","","","","1"
"Very often","2008","(Married) couple without C. ","vocational + Abi","","","","","1"
"Very often","2008","Couple + C. LE 16 ","in school","","","","","1"
"Very often","2008","Couple + C. GT 16 ","general elemantary","1","","","","1"
"Very often","2008","Couple + C. GT 16 ","in school","5","","","","1"
"Very often","2008","Couple + C. LE and GT 16","middle vocational","1","","","","1"
"Very often","2008","Single parent ","vocational + Abi","1","","","","1"
"Very often","2008","Single parent ","higher vocational","","","","","1"
"Very often","2008","Single parent ","higher education","","","","","1"
"Very often","2008","Couple + C. LE 16 ","inadequately","","","","","1"
"Very often","2008","Couple + C. LE 16 ","general elemantary","","","","","1"
"Very often","2008","Couple + C. LE 16 ","middle vocational","2","","","","1"
"Very often","2008","Couple + C. LE 16 ","vocational + Abi","2","","","","1"
"Very often","2008","Couple + C. LE 16 ","higher vocational","3","","","","1"
"Very often","2008","Couple + C. LE 16 ","higher education","4","","","","1"
"Very often","2008","Couple + C. GT 16 ","inadequately","","","","","1"
"Very often","2008","Couple + C. GT 16 ","middle vocational","12","","","","1"
"Very often","2008","Couple + C. GT 16 ","vocational + Abi","1","","","","1"
"Very often","2008","Couple + C. GT 16 ","higher vocational","","","","","1"
"Very often","2008","Couple + C. GT 16 ","higher education","2","","","","1"
"Very often","2008","Couple + C. LE and GT 16","in school","7","","","","1"
"Very often","2008","Couple + C. LE and GT 16","inadequately","","","","","1"
"Very often","2008","Couple + C. LE and GT 16","general elemantary","3","","","","1"
"Very often","2008","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Very often","2008","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Very often","2008","Couple + C. LE and GT 16","higher education","1","","","","1"
"Very often","2008","(Married) couple without C. ","higher vocational","3","","","","1"
"Very often","2008","Single parent ","in school","5","","","","1"
"Very often","2008","(Married) couple without C. ","higher education","2","","","","1"
"Very often","2008","Single parent ","inadequately","","","","","1"
"Very often","2008","Single parent ","general elemantary","","","","","1"
"Very often","2008","Single parent ","middle vocational","3","","","","1"
"Never","2009","(Married) couple without C. ","higher education","","","","","5"
"Never","2009","Single parent ","in school","","","","","5"
"Never","2009","Single parent ","inadequately","","","","","5"
"Never","2009","Single parent ","general elemantary","","","","","5"
"Never","2009","Single parent ","middle vocational","","","","","5"
"Never","2009","Single parent ","vocational + Abi","","","","","5"
"Never","2009","Single parent ","higher vocational","","","","","5"
"Never","2009","Single parent ","higher education","","","","","5"
"Never","2009","Couple + C. LE 16 ","in school","","","","","5"
"Never","2009","Couple + C. LE 16 ","inadequately","","","","","5"
"Never","2009","Couple + C. LE 16 ","general elemantary","","","","","5"
"Never","2009","Couple + C. LE 16 ","middle vocational","","","","","5"
"Never","2009","Couple + C. LE 16 ","vocational + Abi","","","","","5"
"Never","2009","Couple + C. LE 16 ","higher vocational","","","","","5"
"Never","2009","Couple + C. LE 16 ","higher education","","","","","5"
"Never","2009","Couple + C. GT 16 ","in school","","","","","5"
"Never","2009","Couple + C. GT 16 ","inadequately","","","","","5"
"Never","2009","Couple + C. GT 16 ","general elemantary","","","","","5"
"Never","2009","Couple + C. GT 16 ","middle vocational","","","","","5"
"Never","2009","Couple + C. GT 16 ","higher vocational","","","","","5"
"Never","2009","Couple + C. GT 16 ","higher education","","","","","5"
"Never","2009","Couple + C. LE and GT 16","in school","","","","","5"
"Never","2009","Couple + C. LE and GT 16","inadequately","","","","","5"
"Never","2009","Couple + C. LE and GT 16","general elemantary","","","","","5"
"Never","2009","Couple + C. LE and GT 16","middle vocational","","","","","5"
"Never","2009","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"Never","2009","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Never","2009","Couple + C. LE and GT 16","higher education","","","","","5"
"Never","2009","Couple + C. GT 16 ","vocational + Abi","","","","","5"
"Never","2009","1-pers.-HH","in school","","","","","5"
"Never","2009","1-pers.-HH","inadequately","","","","","5"
"Never","2009","1-pers.-HH","general elemantary","","","","","5"
"Never","2009","1-pers.-HH","middle vocational","","","","","5"
"Never","2009","1-pers.-HH","vocational + Abi","","","","","5"
"Never","2009","1-pers.-HH","higher vocational","","","","","5"
"Never","2009","1-pers.-HH","higher education","","","","","5"
"Never","2009","(Married) couple without C. ","in school","","","","","5"
"Never","2009","(Married) couple without C. ","inadequately","","","","","5"
"Never","2009","(Married) couple without C. ","general elemantary","","","","","5"
"Never","2009","(Married) couple without C. ","middle vocational","","","","","5"
"Never","2009","(Married) couple without C. ","vocational + Abi","","","","","5"
"Never","2009","(Married) couple without C. ","higher vocational","","","","","5"
"Often","2009","1-pers.-HH","in school","","","","","2"
"Often","2009","Couple + C. LE 16 ","inadequately","","","","","2"
"Often","2009","Couple + C. LE 16 ","general elemantary","","","","","2"
"Often","2009","1-pers.-HH","inadequately","","","","","2"
"Often","2009","1-pers.-HH","general elemantary","","","","","2"
