"plh0183","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","1996","Saxony-Anhalt","Female","72","0.173728040175183","0.134644764342815","0.212811316007552","7"
"7 on Scale 1 to 10","1996","Thuringia","Male","56","0.141073427001598","0.102814290954644","0.179332563048552","7"
"7 on Scale 1 to 10","1996","Thuringia","Female","58","0.136349472583159","0.0999272323966954","0.172771712769623","7"
"7 on Scale 1 to 10","1996","Lower Saxony","Male","94","0.19370598823289","0.159407005188878","0.228004971276902","7"
"7 on Scale 1 to 10","1996","Lower Saxony","Female","84","0.149014737794767","0.118811528412187","0.179217947177348","7"
"7 on Scale 1 to 10","1996","Bremen","Male","8","","","","7"
"7 on Scale 1 to 10","1996","Bremen","Female","1","","","","7"
"7 on Scale 1 to 10","1996","Bavaria","Female","149","0.1706216205185","0.145045129245161","0.196198111791839","7"
"7 on Scale 1 to 10","1996","Berlin","Male","43","0.181320663190392","0.134124285021583","0.2285170413592","7"
"7 on Scale 1 to 10","1996","Berlin","Female","45","0.156469582759172","0.114216903100663","0.198722262417682","7"
"7 on Scale 1 to 10","1996","Brandenburg","Male","47","0.159101107381243","0.116635811686076","0.201566403076409","7"
"8 on Scale 1 to 10","1996","Hamburg","Female","19","","","","8"
"8 on Scale 1 to 10","1996","Lower Saxony","Male","151","0.295170257960666","0.255584277008653","0.334756238912679","8"
"8 on Scale 1 to 10","1996","Lower Saxony","Female","142","0.244769972070031","0.208303297933521","0.281236646206541","8"
"8 on Scale 1 to 10","1996","Bremen","Male","9","","","","8"
"8 on Scale 1 to 10","1996","Bremen","Female","11","","","","8"
"8 on Scale 1 to 10","1996","Schleswig-Holstein","Male","30","0.243943711623336","0.172030334177063","0.315857089069609","8"
"8 on Scale 1 to 10","1996","Schleswig-Holstein","Female","38","0.256252577643876","0.185679950997664","0.326825204290088","8"
"8 on Scale 1 to 10","1996","Hamburg","Male","20","","","","8"
"8 on Scale 1 to 10","1996","Bavaria","Male","218","0.230246815035388","0.201379285042181","0.259114345028595","8"
"8 on Scale 1 to 10","1996","Bavaria","Female","222","0.238351361472813","0.209382346204046","0.26732037674158","8"
"8 on Scale 1 to 10","1996","Berlin","Male","59","0.233522942156641","0.181697565724657","0.285348318588625","8"
"8 on Scale 1 to 10","1996","Berlin","Female","66","0.245026235163833","0.195004224474113","0.295048245853553","8"
"8 on Scale 1 to 10","1996","Brandenburg","Female","70","0.217435701465787","0.171810088785635","0.263061314145938","8"
"8 on Scale 1 to 10","1996","Mecklenburg-Western Pomerania","Male","58","0.271639923370897","0.209683639350584","0.33359620739121","8"
"8 on Scale 1 to 10","1996","North Rhine-Westphalia","Male","366","0.275921918267289","0.250716121811425","0.301127714723152","8"
"8 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Male","98","0.300171892206029","0.250796018185699","0.34954776622636","8"
"8 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Female","93","0.267222265315579","0.22099489250213","0.313449638129027","8"
"8 on Scale 1 to 10","1996","Baden-Württemberg","Male","227","0.277276585724022","0.246840398957132","0.307712772490913","8"
"8 on Scale 1 to 10","1996","Baden-Württemberg","Female","258","0.279952042819117","0.250186424643458","0.309717660994776","8"
"8 on Scale 1 to 10","1996","Brandenburg","Male","77","0.25458358663127","0.204008068932366","0.305159104330173","8"
"8 on Scale 1 to 10","1996","Mecklenburg-Western Pomerania","Female","43","0.201260613986654","0.145413923377405","0.257107304595903","8"
"8 on Scale 1 to 10","1996","Saxony","Male","156","0.306917883404665","0.267390261169923","0.346445505639408","8"
"8 on Scale 1 to 10","1996","Saxony","Female","153","0.245455476830109","0.210551857255121","0.280359096405098","8"
"8 on Scale 1 to 10","1996","Saxony-Anhalt","Male","68","0.19894158186168","0.154716280597582","0.243166883125778","8"
"8 on Scale 1 to 10","1996","Saxony-Anhalt","Female","81","0.205124339716305","0.163470725779482","0.246777953653128","8"
"8 on Scale 1 to 10","1996","Thuringia","Male","70","0.233716418932192","0.187203467001072","0.280229370863312","8"
"8 on Scale 1 to 10","1996","Thuringia","Female","56","0.15932147470184","0.120477555936086","0.198165393467593","8"
"8 on Scale 1 to 10","1996","North Rhine-Westphalia","Female","388","0.300793596202134","0.276072407193898","0.32551478521037","8"
"8 on Scale 1 to 10","1996","Hesse","Female","120","0.261483503345171","0.221369142555725","0.301597864134618","8"
"8 on Scale 1 to 10","1996","Hesse","Male","111","0.254348085402714","0.213281506715252","0.295414664090176","8"
"9 on Scale 1 to 10","1996","Brandenburg","Female","25","","","","9"
"9 on Scale 1 to 10","1996","Mecklenburg-Western Pomerania","Male","13","","","","9"
"9 on Scale 1 to 10","1996","Mecklenburg-Western Pomerania","Female","24","","","","9"
"9 on Scale 1 to 10","1996","Saxony","Male","48","0.092954652121653","0.0680690982232309","0.117840206020075","9"
"9 on Scale 1 to 10","1996","Saxony","Female","53","0.093991438250607","0.0703239611306539","0.11765891537056","9"
"9 on Scale 1 to 10","1996","Saxony-Anhalt","Male","30","0.103292255150975","0.0695763159269989","0.137008194374951","9"
"9 on Scale 1 to 10","1996","Saxony-Anhalt","Female","42","0.0846577591242923","0.0559420446370849","0.1133734736115","9"
"9 on Scale 1 to 10","1996","Thuringia","Male","28","","","","9"
"9 on Scale 1 to 10","1996","Thuringia","Female","31","0.0897463447654731","0.0594101920441607","0.120082497486785","9"
"9 on Scale 1 to 10","1996","Hamburg","Female","9","","","","9"
"9 on Scale 1 to 10","1996","Lower Saxony","Male","75","0.138573667282166","0.108588088918379","0.168559245645952","9"
"9 on Scale 1 to 10","1996","Lower Saxony","Female","83","0.147192804763174","0.117142686820633","0.177242922705715","9"
"9 on Scale 1 to 10","1996","Bremen","Male","7","","","","9"
"9 on Scale 1 to 10","1996","Bremen","Female","5","","","","9"
"9 on Scale 1 to 10","1996","North Rhine-Westphalia","Male","168","0.138836061045777","0.119337225182765","0.158334896908789","9"
"9 on Scale 1 to 10","1996","North Rhine-Westphalia","Female","206","0.142005561252089","0.123189562472905","0.160821560031274","9"
"9 on Scale 1 to 10","1996","Hesse","Male","64","0.115457257200327","0.0853219066651516","0.145592607735503","9"
"9 on Scale 1 to 10","1996","Hesse","Female","63","0.114301290515238","0.0852566369200511","0.143345944110426","9"
"9 on Scale 1 to 10","1996","Bavaria","Male","113","0.135866818687464","0.112371350318809","0.159362287056119","9"
"9 on Scale 1 to 10","1996","Bavaria","Female","120","0.129150133766664","0.106348463870422","0.151951803662907","9"
"9 on Scale 1 to 10","1996","Berlin","Male","23","","","","9"
"9 on Scale 1 to 10","1996","Berlin","Female","32","0.116717235740122","0.0793744858641468","0.154059985616098","9"
"9 on Scale 1 to 10","1996","Brandenburg","Male","17","","","","9"
"9 on Scale 1 to 10","1996","Schleswig-Holstein","Male","31","0.218488039380861","0.149293877109447","0.287682201652275","9"
"9 on Scale 1 to 10","1996","Schleswig-Holstein","Female","30","0.19514725376471","0.131081069165471","0.25921343836395","9"
"9 on Scale 1 to 10","1996","Hamburg","Male","6","","","","9"
"9 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Female","56","0.145538912213987","0.108699519155618","0.182378305272356","9"
"9 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Male","47","0.11067421984524","0.0768764713554254","0.144471968335055","9"
"9 on Scale 1 to 10","1996","Baden-Württemberg","Male","122","0.104363346022744","0.0835765523235938","0.125150139721894","9"
"9 on Scale 1 to 10","1996","Baden-Württemberg","Female","120","0.112065276293477","0.0911521756369129","0.132978376950041","9"
"0 Completely dissatisfied","1997","Schleswig-Holstein","Male","1","","","","0"
"0 Completely dissatisfied","1997","Schleswig-Holstein","Female","","","","","0"
"0 Completely dissatisfied","1997","Hamburg","Male","1","","","","0"
"0 Completely dissatisfied","1997","Hamburg","Female","2","","","","0"
"0 Completely dissatisfied","1997","Lower Saxony","Male","3","","","","0"
"0 Completely dissatisfied","1997","Lower Saxony","Female","3","","","","0"
"0 Completely dissatisfied","1997","Bremen","Male","3","","","","0"
"0 Completely dissatisfied","1997","Bremen","Female","3","","","","0"
"0 Completely dissatisfied","1997","North Rhine-Westphalia","Male","12","","","","0"
"0 Completely dissatisfied","1997","North Rhine-Westphalia","Female","6","","","","0"
"0 Completely dissatisfied","1997","Hesse","Male","4","","","","0"
"0 Completely dissatisfied","1997","Hesse","Female","","","","","0"
"0 Completely dissatisfied","1997","Rhineland-Palatinate,Saarland","Male","1","","","","0"
"0 Completely dissatisfied","1997","Rhineland-Palatinate,Saarland","Female","1","","","","0"
"0 Completely dissatisfied","1997","Baden-Württemberg","Male","7","","","","0"
"0 Completely dissatisfied","1997","Baden-Württemberg","Female","4","","","","0"
"0 Completely dissatisfied","1997","Bavaria","Male","9","","","","0"
"0 Completely dissatisfied","1997","Bavaria","Female","2","","","","0"
"0 Completely dissatisfied","1997","Berlin","Male","4","","","","0"
"0 Completely dissatisfied","1997","Berlin","Female","5","","","","0"
"0 Completely dissatisfied","1997","Brandenburg","Male","","","","","0"
"0 Completely dissatisfied","1997","Brandenburg","Female","2","","","","0"
"0 Completely dissatisfied","1997","Mecklenburg-Western Pomerania","Male","3","","","","0"
"0 Completely dissatisfied","1997","Mecklenburg-Western Pomerania","Female","","","","","0"
"0 Completely dissatisfied","1997","Saxony","Male","3","","","","0"
"0 Completely dissatisfied","1997","Saxony","Female","2","","","","0"
"0 Completely dissatisfied","1997","Saxony-Anhalt","Male","2","","","","0"
"0 Completely dissatisfied","1997","Saxony-Anhalt","Female","","","","","0"
"0 Completely dissatisfied","1997","Thuringia","Male","3","","","","0"
"0 Completely dissatisfied","1997","Thuringia","Female","3","","","","0"
"1 on Scale 1 to 10","1997","Hamburg","Female","3","","","","1"
"1 on Scale 1 to 10","1997","Schleswig-Holstein","Male","1","","","","1"
"1 on Scale 1 to 10","1997","Schleswig-Holstein","Female","","","","","1"
"1 on Scale 1 to 10","1997","Hamburg","Male","3","","","","1"
"1 on Scale 1 to 10","1997","Lower Saxony","Male","1","","","","1"
"1 on Scale 1 to 10","1997","Lower Saxony","Female","3","","","","1"
"1 on Scale 1 to 10","1997","Bremen","Male","1","","","","1"
"1 on Scale 1 to 10","1997","Bremen","Female","","","","","1"
"1 on Scale 1 to 10","1997","North Rhine-Westphalia","Male","7","","","","1"
"1 on Scale 1 to 10","1997","North Rhine-Westphalia","Female","12","","","","1"
"1 on Scale 1 to 10","1997","Hesse","Male","1","","","","1"
"1 on Scale 1 to 10","1997","Hesse","Female","2","","","","1"
"1 on Scale 1 to 10","1997","Brandenburg","Female","4","","","","1"
"1 on Scale 1 to 10","1997","Mecklenburg-Western Pomerania","Male","1","","","","1"
"1 on Scale 1 to 10","1997","Mecklenburg-Western Pomerania","Female","1","","","","1"
"1 on Scale 1 to 10","1997","Saxony","Male","5","","","","1"
"1 on Scale 1 to 10","1997","Saxony","Female","7","","","","1"
"1 on Scale 1 to 10","1997","Bavaria","Male","4","","","","1"
"1 on Scale 1 to 10","1997","Bavaria","Female","5","","","","1"
"1 on Scale 1 to 10","1997","Berlin","Male","7","","","","1"
"1 on Scale 1 to 10","1997","Berlin","Female","5","","","","1"
"1 on Scale 1 to 10","1997","Brandenburg","Male","2","","","","1"
"1 on Scale 1 to 10","1997","Thuringia","Male","8","","","","1"
"1 on Scale 1 to 10","1997","Thuringia","Female","2","","","","1"
"1 on Scale 1 to 10","1997","Saxony-Anhalt","Male","","","","","1"
"1 on Scale 1 to 10","1997","Saxony-Anhalt","Female","","","","","1"
"1 on Scale 1 to 10","1997","Rhineland-Palatinate,Saarland","Male","2","","","","1"
"1 on Scale 1 to 10","1997","Rhineland-Palatinate,Saarland","Female","2","","","","1"
"1 on Scale 1 to 10","1997","Baden-Württemberg","Male","2","","","","1"
"1 on Scale 1 to 10","1997","Baden-Württemberg","Female","8","","","","1"
"10 Completely satisfied","1997","Brandenburg","Female","4","","","","10"
"10 Completely satisfied","1997","Mecklenburg-Western Pomerania","Male","3","","","","10"
"10 Completely satisfied","1997","Mecklenburg-Western Pomerania","Female","2","","","","10"
"10 Completely satisfied","1997","Saxony","Male","13","","","","10"
"10 Completely satisfied","1997","Saxony","Female","8","","","","10"
"10 Completely satisfied","1997","Saxony-Anhalt","Male","7","","","","10"
"10 Completely satisfied","1997","Saxony-Anhalt","Female","13","","","","10"
"10 Completely satisfied","1997","Thuringia","Male","5","","","","10"
"10 Completely satisfied","1997","Thuringia","Female","7","","","","10"
"10 Completely satisfied","1997","Schleswig-Holstein","Male","13","","","","10"
"10 Completely satisfied","1997","Schleswig-Holstein","Female","13","","","","10"
"10 Completely satisfied","1997","Hamburg","Male","5","","","","10"
"10 Completely satisfied","1997","Hamburg","Female","4","","","","10"
"10 Completely satisfied","1997","Lower Saxony","Male","34","0.0620639826531039","0.0410624718300598","0.0830654934761481","10"
"10 Completely satisfied","1997","Lower Saxony","Female","38","0.0626204571845307","0.0419549065089172","0.0832860078601442","10"
"10 Completely satisfied","1997","Bremen","Male","7","","","","10"
"10 Completely satisfied","1997","Bremen","Female","3","","","","10"
"10 Completely satisfied","1997","North Rhine-Westphalia","Male","66","0.0421929050871477","0.0307807227347627","0.0536050874395326","10"
"10 Completely satisfied","1997","North Rhine-Westphalia","Female","84","0.0526422143203206","0.0404651970216902","0.064819231618951","10"
"10 Completely satisfied","1997","Hesse","Male","29","","","","10"
"10 Completely satisfied","1997","Hesse","Female","25","","","","10"
"10 Completely satisfied","1997","Rhineland-Palatinate,Saarland","Male","19","","","","10"
"10 Completely satisfied","1997","Rhineland-Palatinate,Saarland","Female","23","","","","10"
"10 Completely satisfied","1997","Baden-Württemberg","Male","36","0.0443904985413016","0.0305036091165638","0.0582773879660394","10"
"10 Completely satisfied","1997","Baden-Württemberg","Female","42","0.0419914764648762","0.0286561558431522","0.0553267970866003","10"
"10 Completely satisfied","1997","Bavaria","Male","41","0.0573395122983584","0.0411784771091202","0.0735005474875966","10"
"10 Completely satisfied","1997","Bavaria","Female","39","0.0525940848244855","0.0373249999324811","0.0678631697164899","10"
"10 Completely satisfied","1997","Berlin","Male","8","","","","10"
"10 Completely satisfied","1997","Berlin","Female","9","","","","10"
"10 Completely satisfied","1997","Brandenburg","Male","4","","","","10"
"2 on Scale 1 to 10","1997","Brandenburg","Female","9","","","","2"
"2 on Scale 1 to 10","1997","Mecklenburg-Western Pomerania","Male","4","","","","2"
"2 on Scale 1 to 10","1997","Mecklenburg-Western Pomerania","Female","8","","","","2"
"2 on Scale 1 to 10","1997","Saxony","Male","14","","","","2"
"2 on Scale 1 to 10","1997","Saxony","Female","13","","","","2"
"2 on Scale 1 to 10","1997","Saxony-Anhalt","Male","6","","","","2"
"2 on Scale 1 to 10","1997","Saxony-Anhalt","Female","13","","","","2"
"2 on Scale 1 to 10","1997","Thuringia","Male","8","","","","2"
"2 on Scale 1 to 10","1997","Thuringia","Female","7","","","","2"
"2 on Scale 1 to 10","1997","Schleswig-Holstein","Male","3","","","","2"
"2 on Scale 1 to 10","1997","Schleswig-Holstein","Female","3","","","","2"
"2 on Scale 1 to 10","1997","Hamburg","Male","3","","","","2"
"2 on Scale 1 to 10","1997","Hamburg","Female","3","","","","2"
"2 on Scale 1 to 10","1997","Lower Saxony","Male","8","","","","2"
"2 on Scale 1 to 10","1997","Lower Saxony","Female","10","","","","2"
"2 on Scale 1 to 10","1997","Bremen","Male","3","","","","2"
"2 on Scale 1 to 10","1997","Bremen","Female","5","","","","2"
"2 on Scale 1 to 10","1997","North Rhine-Westphalia","Male","21","","","","2"
"2 on Scale 1 to 10","1997","North Rhine-Westphalia","Female","21","","","","2"
"2 on Scale 1 to 10","1997","Hesse","Male","8","","","","2"
"2 on Scale 1 to 10","1997","Hesse","Female","8","","","","2"
"2 on Scale 1 to 10","1997","Rhineland-Palatinate,Saarland","Male","6","","","","2"
"2 on Scale 1 to 10","1997","Rhineland-Palatinate,Saarland","Female","8","","","","2"
"2 on Scale 1 to 10","1997","Baden-Württemberg","Male","13","","","","2"
"2 on Scale 1 to 10","1997","Baden-Württemberg","Female","7","","","","2"
"2 on Scale 1 to 10","1997","Bavaria","Male","14","","","","2"
"2 on Scale 1 to 10","1997","Bavaria","Female","15","","","","2"
"2 on Scale 1 to 10","1997","Berlin","Male","15","","","","2"
"2 on Scale 1 to 10","1997","Berlin","Female","7","","","","2"
"2 on Scale 1 to 10","1997","Brandenburg","Male","10","","","","2"
"3 on Scale 1 to 10","1997","North Rhine-Westphalia","Male","44","0.0468932252828486","0.0348917179807486","0.0588947325849486","3"
"3 on Scale 1 to 10","1997","North Rhine-Westphalia","Female","37","0.0319358911383681","0.022348324109166","0.0415234581675702","3"
"3 on Scale 1 to 10","1997","Hesse","Male","17","","","","3"
"3 on Scale 1 to 10","1997","Hesse","Female","16","","","","3"
"3 on Scale 1 to 10","1997","Rhineland-Palatinate,Saarland","Male","11","","","","3"
"3 on Scale 1 to 10","1997","Saxony-Anhalt","Male","24","","","","3"
"3 on Scale 1 to 10","1997","Saxony-Anhalt","Female","21","","","","3"
"3 on Scale 1 to 10","1997","Thuringia","Male","21","","","","3"
"3 on Scale 1 to 10","1997","Thuringia","Female","23","","","","3"
"3 on Scale 1 to 10","1997","Schleswig-Holstein","Female","4","","","","3"
"3 on Scale 1 to 10","1997","Hamburg","Male","1","","","","3"
"3 on Scale 1 to 10","1997","Hamburg","Female","2","","","","3"
"3 on Scale 1 to 10","1997","Lower Saxony","Male","17","","","","3"
"3 on Scale 1 to 10","1997","Lower Saxony","Female","14","","","","3"
"3 on Scale 1 to 10","1997","Bremen","Male","5","","","","3"
"3 on Scale 1 to 10","1997","Bremen","Female","2","","","","3"
"3 on Scale 1 to 10","1997","Brandenburg","Female","21","","","","3"
"3 on Scale 1 to 10","1997","Mecklenburg-Western Pomerania","Male","9","","","","3"
"3 on Scale 1 to 10","1997","Mecklenburg-Western Pomerania","Female","13","","","","3"
"3 on Scale 1 to 10","1997","Saxony","Male","27","","","","3"
"3 on Scale 1 to 10","1997","Saxony","Female","31","0.0521319283179714","0.0339149677346311","0.0703488889013117","3"
"3 on Scale 1 to 10","1997","Schleswig-Holstein","Male","3","","","","3"
"3 on Scale 1 to 10","1997","Rhineland-Palatinate,Saarland","Female","13","","","","3"
"3 on Scale 1 to 10","1997","Baden-Württemberg","Male","29","","","","3"
"3 on Scale 1 to 10","1997","Baden-Württemberg","Female","27","","","","3"
"3 on Scale 1 to 10","1997","Bavaria","Male","24","","","","3"
"3 on Scale 1 to 10","1997","Bavaria","Female","34","0.0605837309093158","0.0442651060612128","0.0769023557574189","3"
"3 on Scale 1 to 10","1997","Berlin","Male","14","","","","3"
"3 on Scale 1 to 10","1997","Berlin","Female","22","","","","3"
"3 on Scale 1 to 10","1997","Brandenburg","Male","23","","","","3"
"4 on Scale 1 to 10","1997","Schleswig-Holstein","Male","7","","","","4"
"4 on Scale 1 to 10","1997","Schleswig-Holstein","Female","5","","","","4"
"4 on Scale 1 to 10","1997","Hamburg","Male","1","","","","4"
"4 on Scale 1 to 10","1997","Hamburg","Female","3","","","","4"
"4 on Scale 1 to 10","1997","Brandenburg","Female","24","","","","4"
"4 on Scale 1 to 10","1997","Mecklenburg-Western Pomerania","Male","12","","","","4"
"4 on Scale 1 to 10","1997","Mecklenburg-Western Pomerania","Female","13","","","","4"
"4 on Scale 1 to 10","1997","Saxony","Male","44","0.0956388879746286","0.0701894845070964","0.121088291442161","4"
"4 on Scale 1 to 10","1997","Lower Saxony","Male","19","","","","4"
"4 on Scale 1 to 10","1997","Lower Saxony","Female","16","","","","4"
"4 on Scale 1 to 10","1997","Bremen","Male","1","","","","4"
"4 on Scale 1 to 10","1997","Bremen","Female","1","","","","4"
"4 on Scale 1 to 10","1997","Rhineland-Palatinate,Saarland","Female","14","","","","4"
"4 on Scale 1 to 10","1997","Baden-Württemberg","Male","45","0.0770484468219933","0.0590683869625406","0.0950285066814459","4"
"4 on Scale 1 to 10","1997","Baden-Württemberg","Female","43","0.0759680901156286","0.0583524961489856","0.0935836840822716","4"
"4 on Scale 1 to 10","1997","Bavaria","Male","39","0.0590874559751381","0.0426971597853418","0.0754777521649343","4"
"4 on Scale 1 to 10","1997","North Rhine-Westphalia","Male","56","0.045286744680147","0.0334826688343111","0.0570908205259828","4"
"4 on Scale 1 to 10","1997","North Rhine-Westphalia","Female","59","0.0445527472722644","0.0333026199691901","0.0558028745753388","4"
"4 on Scale 1 to 10","1997","Hesse","Male","19","","","","4"
"4 on Scale 1 to 10","1997","Hesse","Female","20","","","","4"
"4 on Scale 1 to 10","1997","Rhineland-Palatinate,Saarland","Male","13","","","","4"
"4 on Scale 1 to 10","1997","Berlin","Male","22","","","","4"
"4 on Scale 1 to 10","1997","Saxony","Female","30","0.0568194466467172","0.0378481945346202","0.0757906987588142","4"
"4 on Scale 1 to 10","1997","Bavaria","Female","47","0.0714548800008123","0.0538353643600881","0.0890743956415366","4"
"4 on Scale 1 to 10","1997","Berlin","Female","20","","","","4"
"4 on Scale 1 to 10","1997","Saxony-Anhalt","Male","24","","","","4"
"4 on Scale 1 to 10","1997","Saxony-Anhalt","Female","22","","","","4"
"4 on Scale 1 to 10","1997","Thuringia","Male","18","","","","4"
"4 on Scale 1 to 10","1997","Thuringia","Female","23","","","","4"
"4 on Scale 1 to 10","1997","Brandenburg","Male","29","","","","4"
"5 on Scale 1 to 10","1997","Brandenburg","Female","65","0.224199252720013","0.177317539236078","0.271080966203948","5"
"5 on Scale 1 to 10","1997","Mecklenburg-Western Pomerania","Male","30","0.146915126795745","0.0970982376974919","0.196732015893997","5"
"5 on Scale 1 to 10","1997","Mecklenburg-Western Pomerania","Female","35","0.195026638324641","0.139127236779505","0.250926039869776","5"
"5 on Scale 1 to 10","1997","Saxony","Male","75","0.142427104738214","0.112184356470315","0.172669853006114","5"
"5 on Scale 1 to 10","1997","Saxony","Female","112","0.199512764115027","0.166762664520867","0.232262863709187","5"
"5 on Scale 1 to 10","1997","Thuringia","Male","59","0.172571816337365","0.130908422925082","0.214235209749648","5"
"5 on Scale 1 to 10","1997","Thuringia","Female","72","0.205121444201313","0.162263945100258","0.247978943302368","5"
"5 on Scale 1 to 10","1997","Schleswig-Holstein","Male","13","","","","5"
"5 on Scale 1 to 10","1997","Bavaria","Female","121","0.155656669066","0.130858482815973","0.180454855316027","5"
"5 on Scale 1 to 10","1997","Berlin","Male","26","","","","5"
"5 on Scale 1 to 10","1997","Berlin","Female","43","0.146053174710992","0.103290155497562","0.188816193924421","5"
"5 on Scale 1 to 10","1997","Brandenburg","Male","52","0.171264332597209","0.128273232187963","0.214255433006455","5"
"5 on Scale 1 to 10","1997","Saxony-Anhalt","Male","68","0.207916888912817","0.162521769380592","0.253312008445041","5"
"5 on Scale 1 to 10","1997","Saxony-Anhalt","Female","86","0.288121043847773","0.240943315295028","0.335298772400517","5"
"5 on Scale 1 to 10","1997","Lower Saxony","Female","69","0.136577474382626","0.107286598686175","0.165868350079077","5"
"5 on Scale 1 to 10","1997","Bremen","Male","7","","","","5"
"5 on Scale 1 to 10","1997","Schleswig-Holstein","Female","12","","","","5"
"5 on Scale 1 to 10","1997","Hamburg","Male","4","","","","5"
"5 on Scale 1 to 10","1997","Hamburg","Female","4","","","","5"
"5 on Scale 1 to 10","1997","Lower Saxony","Male","59","0.132737493966006","0.103203906518631","0.162271081413382","5"
"5 on Scale 1 to 10","1997","Bremen","Female","5","","","","5"
"5 on Scale 1 to 10","1997","North Rhine-Westphalia","Male","148","0.132652553840264","0.113396631617534","0.151908476062993","5"
"5 on Scale 1 to 10","1997","North Rhine-Westphalia","Female","189","0.161366985139216","0.141307944675119","0.181426025603314","5"
"5 on Scale 1 to 10","1997","Hesse","Female","53","0.151663021766066","0.117601241514514","0.185724802017619","5"
"5 on Scale 1 to 10","1997","Bavaria","Male","117","0.157090298818712","0.131795587009489","0.182385010627934","5"
"5 on Scale 1 to 10","1997","Hesse","Male","50","0.138896313221347","0.105338697776501","0.172453928666193","5"
"5 on Scale 1 to 10","1997","Baden-Württemberg","Female","108","0.124347873102947","0.102408551879249","0.146287194326646","5"
"5 on Scale 1 to 10","1997","Rhineland-Palatinate,Saarland","Female","42","0.109870441434034","0.0780483893391032","0.141692493528964","5"
"5 on Scale 1 to 10","1997","Rhineland-Palatinate,Saarland","Male","34","0.0883252538637227","0.0579382348869771","0.118712272840468","5"
"5 on Scale 1 to 10","1997","Baden-Württemberg","Male","111","0.155485112116652","0.131052618320057","0.179917605913246","5"
"6 on Scale 1 to 10","1997","Rhineland-Palatinate,Saarland","Female","46","0.124317156038723","0.0907433876548924","0.157890924422553","6"
"6 on Scale 1 to 10","1997","Baden-Württemberg","Male","105","0.117366875691097","0.0956657321558409","0.139068019226353","6"
"6 on Scale 1 to 10","1997","Brandenburg","Female","43","0.144676157685913","0.105132660843907","0.184219654527918","6"
"6 on Scale 1 to 10","1997","Mecklenburg-Western Pomerania","Male","31","0.189145297959994","0.134037060574017","0.244253535345972","6"
"6 on Scale 1 to 10","1997","Mecklenburg-Western Pomerania","Female","28","","","","6"
"6 on Scale 1 to 10","1997","Saxony","Male","79","0.157117663325513","0.125626740273509","0.188608586377517","6"
"6 on Scale 1 to 10","1997","Saxony","Female","84","0.147025195534965","0.118004082753707","0.176046308316222","6"
"6 on Scale 1 to 10","1997","Saxony-Anhalt","Male","54","0.169270820357581","0.12732393824475","0.211217702470413","6"
"6 on Scale 1 to 10","1997","Saxony-Anhalt","Female","42","0.126064724502665","0.091488076853162","0.160641372152169","6"
"6 on Scale 1 to 10","1997","Schleswig-Holstein","Male","18","","","","6"
"6 on Scale 1 to 10","1997","Schleswig-Holstein","Female","15","","","","6"
"6 on Scale 1 to 10","1997","Hamburg","Male","3","","","","6"
"6 on Scale 1 to 10","1997","Hamburg","Female","2","","","","6"
"6 on Scale 1 to 10","1997","Lower Saxony","Male","58","0.120071897154628","0.0917782852726697","0.148365509036586","6"
"6 on Scale 1 to 10","1997","Lower Saxony","Female","64","0.135370481507436","0.106188945638846","0.164552017376025","6"
"6 on Scale 1 to 10","1997","Bremen","Male","4","","","","6"
"6 on Scale 1 to 10","1997","Bremen","Female","2","","","","6"
"6 on Scale 1 to 10","1997","North Rhine-Westphalia","Male","125","0.0983913535767791","0.08148315012621","0.115299557027348","6"
"6 on Scale 1 to 10","1997","Hesse","Female","51","0.120153146414151","0.089277617350335","0.151028675477967","6"
"6 on Scale 1 to 10","1997","Rhineland-Palatinate,Saarland","Male","36","0.110995847831623","0.077357787232017","0.144633908431228","6"
"6 on Scale 1 to 10","1997","Baden-Württemberg","Female","117","0.135173221838369","0.112440674733625","0.157905768943113","6"
"6 on Scale 1 to 10","1997","Berlin","Female","31","0.104582491058252","0.0675280959915848","0.141636886124919","6"
"6 on Scale 1 to 10","1997","Brandenburg","Male","40","0.136918231363648","0.0976904546400983","0.176146008087197","6"
"6 on Scale 1 to 10","1997","Thuringia","Male","54","0.178630577528212","0.136397598530133","0.220863556526291","6"
"6 on Scale 1 to 10","1997","Thuringia","Female","59","0.187664821172565","0.14622384597804","0.229105796367089","6"
"6 on Scale 1 to 10","1997","Berlin","Male","35","0.140811670899639","0.0970787520017979","0.184544589797481","6"
"6 on Scale 1 to 10","1997","North Rhine-Westphalia","Female","138","0.101400484831136","0.0849408596996584","0.117860109962613","6"
"6 on Scale 1 to 10","1997","Hesse","Male","34","0.0940471953202446","0.0657239039132557","0.122370486727233","6"
"6 on Scale 1 to 10","1997","Bavaria","Male","105","0.142152245109826","0.117877957249226","0.166426532970425","6"
"6 on Scale 1 to 10","1997","Bavaria","Female","97","0.124202010847832","0.101641818510747","0.146762203184917","6"
"7 on Scale 1 to 10","1997","Hesse","Female","76","0.161220802026683","0.12630052697791","0.196141077075456","7"
