"plh0183","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1996","66 and older","Male","99","0.183544571646504","0.152491973847705","0.214597169445304","5"
"5 on Scale 1 to 10","1996","66 and older","Female","169","0.183665508675215","0.158872674721645","0.208458342628784","5"
"6 on Scale 1 to 10","1996","16-34 y.","Female","219","0.0873683965014762","0.0760736381053624","0.09866315489759","6"
"6 on Scale 1 to 10","1996","16-34 y.","Male","214","0.0872160801741306","0.0757889567570207","0.0986432035912404","6"
"6 on Scale 1 to 10","1996","35-65 y.","Male","474","0.14001623963355","0.128221547857007","0.151810931410093","6"
"6 on Scale 1 to 10","1996","35-65 y.","Female","478","0.136174429478763","0.124611961289364","0.147736897668162","6"
"6 on Scale 1 to 10","1996","66 and older","Male","86","0.141536461349047","0.113575247617361","0.169497675080733","6"
"6 on Scale 1 to 10","1996","66 and older","Female","134","0.138715689919091","0.116584011222196","0.160847368615986","6"
"7 on Scale 1 to 10","1996","16-34 y.","Male","414","0.177488794307755","0.162014493784155","0.192963094831354","7"
"7 on Scale 1 to 10","1996","16-34 y.","Female","417","0.161836072962759","0.147104329089161","0.176567816836358","7"
"7 on Scale 1 to 10","1996","35-65 y.","Male","658","0.19663018862347","0.183120817950315","0.210139559296624","7"
"7 on Scale 1 to 10","1996","35-65 y.","Female","665","0.180099737075669","0.167145053991548","0.19305442015979","7"
"7 on Scale 1 to 10","1996","66 and older","Male","103","0.159724107089634","0.130336981299155","0.189111232880113","7"
"7 on Scale 1 to 10","1996","66 and older","Female","145","0.142177814588867","0.119816730757601","0.164538898420134","7"
"8 on Scale 1 to 10","1996","16-34 y.","Female","765","0.333093110492994","0.314240676104448","0.35194554488154","8"
"8 on Scale 1 to 10","1996","16-34 y.","Male","790","0.33552588659354","0.31640285708729","0.35464891609979","8"
"8 on Scale 1 to 10","1996","35-65 y.","Male","795","0.234235633423887","0.219840147652256","0.248631119195519","8"
"8 on Scale 1 to 10","1996","35-65 y.","Female","821","0.250331583187173","0.235727235248008","0.264935931126337","8"
"8 on Scale 1 to 10","1996","66 and older","Male","133","0.22807403067477","0.19441615745298","0.26173190389656","8"
"8 on Scale 1 to 10","1996","66 and older","Female","174","0.183705973226977","0.158911022836206","0.208500923617749","8"
"9 on Scale 1 to 10","1996","16-34 y.","Male","429","0.187836413125884","0.172017876807875","0.203654949443892","9"
"9 on Scale 1 to 10","1996","35-65 y.","Male","329","0.10159623288721","0.0913272636978522","0.111865202076567","9"
"9 on Scale 1 to 10","1996","16-34 y.","Female","483","0.202534785572927","0.186459536994883","0.218610034150971","9"
"9 on Scale 1 to 10","1996","35-65 y.","Female","359","0.115494614141734","0.104719525592283","0.126269702691184","9"
"9 on Scale 1 to 10","1996","66 and older","Male","34","0.0564448865597027","0.0379327364150314","0.074957036704374","9"
"9 on Scale 1 to 10","1996","66 and older","Female","58","0.054901879700329","0.0403167480959278","0.0694870113047302","9"
"0 Completely dissatisfied","1997","35-65 y.","Male","29","","","","0"
"0 Completely dissatisfied","1997","35-65 y.","Female","17","","","","0"
"0 Completely dissatisfied","1997","16-34 y.","Male","15","","","","0"
"0 Completely dissatisfied","1997","16-34 y.","Female","6","","","","0"
"0 Completely dissatisfied","1997","66 and older","Male","12","","","","0"
"0 Completely dissatisfied","1997","66 and older","Female","10","","","","0"
"1 on Scale 1 to 10","1997","16-34 y.","Female","8","","","","1"
"1 on Scale 1 to 10","1997","16-34 y.","Male","8","","","","1"
"1 on Scale 1 to 10","1997","35-65 y.","Male","30","0.00806534974616612","0.0049977892669611","0.0111329102253711","1"
"1 on Scale 1 to 10","1997","35-65 y.","Female","25","","","","1"
"1 on Scale 1 to 10","1997","66 and older","Male","7","","","","1"
"1 on Scale 1 to 10","1997","66 and older","Female","21","","","","1"
"10 Completely satisfied","1997","35-65 y.","Female","112","0.043826737848622","0.0368822088545989","0.0507712668426451","10"
"10 Completely satisfied","1997","16-34 y.","Female","164","0.0673975200415116","0.0571847668962923","0.0776102731867308","10"
"10 Completely satisfied","1997","16-34 y.","Male","159","0.0792237934201363","0.0681520799244876","0.0902955069157851","10"
"10 Completely satisfied","1997","35-65 y.","Male","99","0.0290843990128185","0.0233212375425746","0.0348475604830624","10"
"10 Completely satisfied","1997","66 and older","Male","32","0.0550937020500143","0.0372912935936097","0.0728961105064189","10"
"10 Completely satisfied","1997","66 and older","Female","38","0.0419237757011359","0.0290638785597982","0.0547836728424736","10"
"2 on Scale 1 to 10","1997","16-34 y.","Male","34","0.0185908124503346","0.0130536887929856","0.0241279361076836","2"
"2 on Scale 1 to 10","1997","16-34 y.","Female","19","","","","2"
"2 on Scale 1 to 10","1997","35-65 y.","Male","79","0.0275143447130449","0.0219043663038839","0.0331243231222058","2"
"2 on Scale 1 to 10","1997","66 and older","Male","23","","","","2"
"2 on Scale 1 to 10","1997","66 and older","Female","36","0.0447449726779834","0.0314790012145161","0.0580109441414508","2"
"2 on Scale 1 to 10","1997","35-65 y.","Female","82","0.023805962348818","0.0186344701793231","0.0289774545183129","2"
"3 on Scale 1 to 10","1997","16-34 y.","Male","49","0.024203119284421","0.0179033396036383","0.0305028989652036","3"
"3 on Scale 1 to 10","1997","16-34 y.","Female","43","0.0186954379879499","0.0131779382107372","0.0242129377651625","3"
"3 on Scale 1 to 10","1997","66 and older","Male","41","0.0637317716212428","0.0446722695697411","0.0827912736727444","3"
"3 on Scale 1 to 10","1997","35-65 y.","Male","179","0.0587584665647674","0.0506930692028071","0.0668238639267277","3"
"3 on Scale 1 to 10","1997","35-65 y.","Female","180","0.0509408922315194","0.0434818197178036","0.0583999647452352","3"
"3 on Scale 1 to 10","1997","66 and older","Female","57","0.079349783189562","0.0620066535177036","0.0966929128614203","3"
"4 on Scale 1 to 10","1997","16-34 y.","Male","72","0.0286981634982364","0.0218540983377553","0.0355422286587175","4"
"4 on Scale 1 to 10","1997","66 and older","Female","80","0.0917003690145712","0.0731818019067492","0.110218936122393","4"
"4 on Scale 1 to 10","1997","16-34 y.","Female","67","0.0348567962030849","0.0273852204267476","0.0423283719794223","4"
"4 on Scale 1 to 10","1997","35-65 y.","Male","224","0.0731932548888331","0.0642608145528557","0.0821256952248105","4"
"4 on Scale 1 to 10","1997","35-65 y.","Female","193","0.0565064990164129","0.0486735809897093","0.0643394170431164","4"
"4 on Scale 1 to 10","1997","66 and older","Male","53","0.0805254660821266","0.059294493587495","0.101756438576758","4"
"5 on Scale 1 to 10","1997","16-34 y.","Male","227","0.101207767598896","0.0888441217624178","0.113571413435374","5"
"5 on Scale 1 to 10","1997","16-34 y.","Female","246","0.106781499855588","0.0942009548293206","0.119362044881856","5"
"5 on Scale 1 to 10","1997","35-65 y.","Male","526","0.154081716989294","0.141700031697423","0.166463402281166","5"
"5 on Scale 1 to 10","1997","35-65 y.","Female","586","0.167662944792093","0.154990130097882","0.180335759486304","5"
"5 on Scale 1 to 10","1997","66 and older","Male","100","0.162993381681626","0.134174120524086","0.191812642839165","5"
"5 on Scale 1 to 10","1997","66 and older","Female","184","0.188506384473519","0.163409902014828","0.21360286693221","5"
"6 on Scale 1 to 10","1997","35-65 y.","Female","460","0.137834093162848","0.126139673516883","0.149528512808814","6"
"6 on Scale 1 to 10","1997","16-34 y.","Male","241","0.105115934489355","0.0925432608218461","0.117688608156864","6"
"6 on Scale 1 to 10","1997","16-34 y.","Female","232","0.0950662314091242","0.0831182612372073","0.107014201581041","6"
"6 on Scale 1 to 10","1997","35-65 y.","Male","444","0.131374544586023","0.119789121754898","0.142959967417148","6"
"6 on Scale 1 to 10","1997","66 and older","Male","96","0.141115275681339","0.113951642006295","0.168278909356384","6"
"6 on Scale 1 to 10","1997","66 and older","Female","127","0.127487499217263","0.106086852427473","0.148888146007053","6"
"7 on Scale 1 to 10","1997","16-34 y.","Male","386","0.172017297991217","0.156546715329771","0.187487880652663","7"
"7 on Scale 1 to 10","1997","16-34 y.","Female","393","0.170368351344537","0.155053608483756","0.185683094205319","7"
"7 on Scale 1 to 10","1997","35-65 y.","Male","624","0.186797367985253","0.173430650626058","0.200164085344449","7"
"7 on Scale 1 to 10","1997","35-65 y.","Female","613","0.171024941639986","0.158251574877118","0.183798308402853","7"
"7 on Scale 1 to 10","1997","66 and older","Male","93","0.139761057169839","0.112706772872234","0.166815341467445","7"
"7 on Scale 1 to 10","1997","66 and older","Female","150","0.148326609954144","0.125520388153353","0.171132831754935","7"
"8 on Scale 1 to 10","1997","35-65 y.","Male","736","0.215826613657588","0.201717538444978","0.229935688870198","8"
"8 on Scale 1 to 10","1997","16-34 y.","Female","709","0.30244753775432","0.283737009117686","0.321158066390954","8"
"8 on Scale 1 to 10","1997","16-34 y.","Male","692","0.297868654282163","0.279121663724271","0.316615644840055","8"
"8 on Scale 1 to 10","1997","35-65 y.","Female","760","0.22576960221437","0.211586449861717","0.239952754567024","8"
"8 on Scale 1 to 10","1997","66 and older","Male","138","0.218612196871057","0.186364112629844","0.250860281112271","8"
"8 on Scale 1 to 10","1997","66 and older","Female","178","0.183311355282944","0.158484014131958","0.208138696433931","8"
"9 on Scale 1 to 10","1997","16-34 y.","Male","403","0.165549965545001","0.150313834694325","0.180786096395678","9"
"9 on Scale 1 to 10","1997","35-65 y.","Male","296","0.0991416877253168","0.0888923359340479","0.109391039516586","9"
"9 on Scale 1 to 10","1997","16-34 y.","Female","428","0.190626394054805","0.174625707099343","0.206627081010267","9"
"9 on Scale 1 to 10","1997","35-65 y.","Female","310","0.10220791505148","0.0919316552468897","0.112484174856071","9"
"9 on Scale 1 to 10","1997","66 and older","Male","36","0.0488387594637768","0.0320219812823051","0.0656555376452485","9"
"9 on Scale 1 to 10","1997","66 and older","Female","52","0.0521503291527756","0.0378842204823546","0.0664164378231967","9"
"0 Completely dissatisfied","1998","35-65 y.","Female","18","","","","0"
"0 Completely dissatisfied","1998","16-34 y.","Male","3","","","","0"
"0 Completely dissatisfied","1998","16-34 y.","Female","4","","","","0"
"0 Completely dissatisfied","1998","35-65 y.","Male","25","","","","0"
"0 Completely dissatisfied","1998","66 and older","Male","10","","","","0"
"0 Completely dissatisfied","1998","66 and older","Female","13","","","","0"
"1 on Scale 1 to 10","1998","16-34 y.","Male","6","","","","1"
"1 on Scale 1 to 10","1998","16-34 y.","Female","7","","","","1"
"1 on Scale 1 to 10","1998","35-65 y.","Male","26","","","","1"
"1 on Scale 1 to 10","1998","66 and older","Male","9","","","","1"
"1 on Scale 1 to 10","1998","66 and older","Female","28","","","","1"
"1 on Scale 1 to 10","1998","35-65 y.","Female","18","","","","1"
"10 Completely satisfied","1998","35-65 y.","Female","201","0.0654675722261693","0.0575782007769572","0.0733569436753813","10"
"10 Completely satisfied","1998","16-34 y.","Male","197","0.0854191505599281","0.0742368503890973","0.0966014507307589","10"
"10 Completely satisfied","1998","16-34 y.","Female","196","0.0788539732174555","0.0681755497735131","0.0895323966613979","10"
"10 Completely satisfied","1998","35-65 y.","Male","155","0.0432814705490315","0.0367246948713282","0.0498382462267348","10"
"10 Completely satisfied","1998","66 and older","Male","36","0.0531580325498448","0.0371019105914195","0.0692141545082702","10"
"10 Completely satisfied","1998","66 and older","Female","65","0.0576352907994064","0.043690821794904","0.0715797598039089","10"
"2 on Scale 1 to 10","1998","16-34 y.","Male","15","","","","2"
"2 on Scale 1 to 10","1998","66 and older","Female","31","0.0281549323013499","0.0182574669245253","0.0380523976781746","2"
"2 on Scale 1 to 10","1998","16-34 y.","Female","21","","","","2"
"2 on Scale 1 to 10","1998","35-65 y.","Male","63","0.0171901176976992","0.013001975568975","0.0213782598264233","2"
"2 on Scale 1 to 10","1998","35-65 y.","Female","66","0.0183080879087643","0.0140320534215878","0.0225841223959407","2"
"2 on Scale 1 to 10","1998","66 and older","Male","24","","","","2"
"3 on Scale 1 to 10","1998","16-34 y.","Male","47","0.0224125239000522","0.0164905612003709","0.0283344865997336","3"
"3 on Scale 1 to 10","1998","16-34 y.","Female","35","0.0143960724946094","0.00967648185036271","0.0191156631388561","3"
"3 on Scale 1 to 10","1998","35-65 y.","Male","147","0.0396514845400122","0.033363790661328","0.0459391784186964","3"
"3 on Scale 1 to 10","1998","35-65 y.","Female","132","0.0345216942291616","0.0286986591176909","0.0403447293406324","3"
"3 on Scale 1 to 10","1998","66 and older","Male","38","0.0492314279672539","0.0337476803249136","0.0647151756095943","3"
"3 on Scale 1 to 10","1998","66 and older","Female","75","0.0811768672789865","0.0648358031619996","0.0975179313959735","3"
"4 on Scale 1 to 10","1998","16-34 y.","Male","58","0.0200654140203659","0.0144553854144177","0.025675442626314","4"
"4 on Scale 1 to 10","1998","16-34 y.","Female","48","0.0181239213197093","0.0128384279769034","0.0234094146625152","4"
"4 on Scale 1 to 10","1998","66 and older","Male","53","0.0633190839830404","0.0458897574225788","0.080748410543502","4"
"4 on Scale 1 to 10","1998","66 and older","Female","81","0.0779850906855422","0.0619407087163344","0.09402947265475","4"
"4 on Scale 1 to 10","1998","35-65 y.","Male","237","0.0623903542624304","0.0545971333352262","0.0701835751896345","4"
"4 on Scale 1 to 10","1998","35-65 y.","Female","211","0.0493709602891583","0.0424610338514694","0.0562808867268471","4"
"5 on Scale 1 to 10","1998","16-34 y.","Female","223","0.0975746802167582","0.0858174421889529","0.109331918244563","5"
"5 on Scale 1 to 10","1998","16-34 y.","Male","189","0.0813036897353422","0.0703695760805722","0.0922378033901121","5"
"5 on Scale 1 to 10","1998","35-65 y.","Male","502","0.131706317926908","0.120809897448816","0.142602738405","5"
"5 on Scale 1 to 10","1998","35-65 y.","Female","563","0.149514914144874","0.138141058624414","0.160888769665334","5"
"5 on Scale 1 to 10","1998","66 and older","Female","197","0.186511714938255","0.16320522137683","0.20981820849968","5"
"5 on Scale 1 to 10","1998","66 and older","Male","133","0.184903496591825","0.157119511560209","0.212687481623442","5"
"6 on Scale 1 to 10","1998","16-34 y.","Female","187","0.0802507629105176","0.0694863484904104","0.0910151773306249","6"
"6 on Scale 1 to 10","1998","35-65 y.","Male","470","0.124625283077426","0.113982693669858","0.135267872484995","6"
"6 on Scale 1 to 10","1998","16-34 y.","Male","203","0.078587662067189","0.0678218531735403","0.0893534709608376","6"
"6 on Scale 1 to 10","1998","35-65 y.","Female","480","0.118385311283826","0.108080965661113","0.128689656906538","6"
"6 on Scale 1 to 10","1998","66 and older","Male","105","0.148562011944457","0.123108491535605","0.174015532353309","6"
"6 on Scale 1 to 10","1998","66 and older","Female","135","0.122173079998102","0.102578297874063","0.141767862122142","6"
"7 on Scale 1 to 10","1998","16-34 y.","Male","412","0.176377199350532","0.161128673100534","0.19162572560053","7"
"7 on Scale 1 to 10","1998","16-34 y.","Female","400","0.157056064855145","0.142639632206242","0.171472497504049","7"
"7 on Scale 1 to 10","1998","35-65 y.","Male","691","0.178153213235201","0.165823882870709","0.190482543599693","7"
"7 on Scale 1 to 10","1998","35-65 y.","Female","701","0.170727822853897","0.158726398374494","0.1827292473333","7"
"7 on Scale 1 to 10","1998","66 and older","Male","140","0.179254920147085","0.151803984874982","0.206705855419189","7"
"7 on Scale 1 to 10","1998","66 and older","Female","166","0.15545188248475","0.133771925211814","0.177131839757686","7"
"8 on Scale 1 to 10","1998","16-34 y.","Male","807","0.3353850247964","0.316496442397637","0.354273607195163","8"
"8 on Scale 1 to 10","1998","16-34 y.","Female","813","0.32611764450989","0.307543436819352","0.344691852200428","8"
"8 on Scale 1 to 10","1998","35-65 y.","Male","988","0.266872705356061","0.252620272540058","0.281125138172063","8"
"8 on Scale 1 to 10","1998","35-65 y.","Female","997","0.271740509713302","0.257551490804438","0.285929528622165","8"
"8 on Scale 1 to 10","1998","66 and older","Male","151","0.195186277702924","0.166820820594239","0.223551734811608","8"
"8 on Scale 1 to 10","1998","66 and older","Female","221","0.197652425644692","0.173824810534414","0.22148004075497","8"
"9 on Scale 1 to 10","1998","16-34 y.","Male","463","0.188119588187431","0.172484313644394","0.203754862730467","9"
"9 on Scale 1 to 10","1998","16-34 y.","Female","513","0.2144248617495","0.198163289202749","0.230686434296251","9"
"9 on Scale 1 to 10","1998","35-65 y.","Female","389","0.111296862510428","0.101265684999408","0.121328040021448","9"
"9 on Scale 1 to 10","1998","66 and older","Male","51","0.065490570795951","0.0477854582808929","0.0831956833110091","9"
"9 on Scale 1 to 10","1998","35-65 y.","Male","396","0.118325061101574","0.107917718632854","0.128732403570294","9"
"9 on Scale 1 to 10","1998","66 and older","Female","61","0.0495014931263535","0.0365227361950069","0.0624802500577","9"
"0 Completely dissatisfied","1999","35-65 y.","Female","22","","","","0"
"0 Completely dissatisfied","1999","16-34 y.","Male","8","","","","0"
"0 Completely dissatisfied","1999","16-34 y.","Female","4","","","","0"
"0 Completely dissatisfied","1999","35-65 y.","Male","23","","","","0"
"0 Completely dissatisfied","1999","66 and older","Male","13","","","","0"
"0 Completely dissatisfied","1999","66 and older","Female","17","","","","0"
"1 on Scale 1 to 10","1999","16-34 y.","Male","6","","","","1"
"1 on Scale 1 to 10","1999","16-34 y.","Female","5","","","","1"
"1 on Scale 1 to 10","1999","35-65 y.","Male","16","","","","1"
"1 on Scale 1 to 10","1999","35-65 y.","Female","12","","","","1"
"1 on Scale 1 to 10","1999","66 and older","Male","9","","","","1"
"1 on Scale 1 to 10","1999","66 and older","Female","14","","","","1"
"10 Completely satisfied","1999","35-65 y.","Female","189","0.0595399947229492","0.0518590556474687","0.0672209337984297","10"
"10 Completely satisfied","1999","16-34 y.","Male","177","0.0852882272135367","0.0737600273837359","0.0968164270433375","10"
"10 Completely satisfied","1999","16-34 y.","Female","211","0.0885574262394403","0.0769943107013931","0.100120541777487","10"
"10 Completely satisfied","1999","35-65 y.","Male","140","0.0423045685910926","0.0357101792484458","0.0488989579337394","10"
"10 Completely satisfied","1999","66 and older","Male","36","0.0532265721469323","0.0371176695129068","0.0693354747809579","10"
"10 Completely satisfied","1999","66 and older","Female","59","0.0636648257315468","0.048725195201903","0.0786044562611905","10"
"2 on Scale 1 to 10","1999","16-34 y.","Male","8","","","","2"
"2 on Scale 1 to 10","1999","35-65 y.","Male","58","0.0173997724342545","0.0131159895017881","0.0216835553667209","2"
"2 on Scale 1 to 10","1999","35-65 y.","Female","41","0.0174109090552479","0.0131653346990656","0.0216564834114301","2"
"2 on Scale 1 to 10","1999","16-34 y.","Female","7","","","","2"
"2 on Scale 1 to 10","1999","66 and older","Male","14","","","","2"
"2 on Scale 1 to 10","1999","66 and older","Female","34","0.0345810120597863","0.023400770719985","0.0457612533995876","2"
"3 on Scale 1 to 10","1999","16-34 y.","Male","29","","","","3"
"3 on Scale 1 to 10","1999","35-65 y.","Female","100","0.0252957940561642","0.0201989618383656","0.0303926262739629","3"
"3 on Scale 1 to 10","1999","35-65 y.","Male","112","0.0300443191418236","0.0244515824817545","0.0356370558018927","3"
"3 on Scale 1 to 10","1999","16-34 y.","Female","26","","","","3"
"3 on Scale 1 to 10","1999","66 and older","Male","29","","","","3"
"3 on Scale 1 to 10","1999","66 and older","Female","51","0.0526941404207683","0.0390231277862172","0.0663651530553194","3"
"4 on Scale 1 to 10","1999","16-34 y.","Male","39","0.0226459136928623","0.0165055271905323","0.0287863001951923","4"
"4 on Scale 1 to 10","1999","16-34 y.","Female","44","0.0148979063590542","0.00996729288901461","0.0198285198290938","4"
"4 on Scale 1 to 10","1999","35-65 y.","Male","179","0.0449004997450296","0.038116010816065","0.0516849886739942","4"
"4 on Scale 1 to 10","1999","35-65 y.","Female","173","0.0488996953211374","0.0418995670870664","0.0558998235552084","4"
"4 on Scale 1 to 10","1999","66 and older","Male","54","0.0688869264159395","0.0507130197435525","0.0870608330883266","4"
"4 on Scale 1 to 10","1999","66 and older","Female","77","0.0687121633708383","0.0532335095575279","0.0841908171841487","4"
"5 on Scale 1 to 10","1999","16-34 y.","Male","167","0.0715557248995915","0.060917358789606","0.0821940910095769","5"
"5 on Scale 1 to 10","1999","16-34 y.","Female","195","0.082643714795622","0.0714371720436145","0.0938502575476296","5"
"5 on Scale 1 to 10","1999","35-65 y.","Male","476","0.134024741639688","0.122863500962932","0.145185982316444","5"
"5 on Scale 1 to 10","1999","35-65 y.","Female","509","0.130719364267848","0.119777540262602","0.141661188273095","5"
"5 on Scale 1 to 10","1999","66 and older","Male","120","0.149844102359271","0.124231848929283","0.17545635578926","5"
"5 on Scale 1 to 10","1999","66 and older","Female","198","0.204922520830968","0.180223827288201","0.229621214373736","5"
"6 on Scale 1 to 10","1999","16-34 y.","Male","182","0.080078438647608","0.0688761175904166","0.0912807597047993","6"
"6 on Scale 1 to 10","1999","16-34 y.","Female","164","0.0668156689429321","0.0566527000537784","0.0769786378320858","6"
"6 on Scale 1 to 10","1999","35-65 y.","Male","417","0.107494265252229","0.0973466171776889","0.11764191332677","6"
"6 on Scale 1 to 10","1999","35-65 y.","Female","439","0.114739261539943","0.104394240319225","0.125084282760661","6"
"6 on Scale 1 to 10","1999","66 and older","Male","111","0.145489380555591","0.12018748510686","0.170791276004322","6"
"6 on Scale 1 to 10","1999","66 and older","Female","138","0.12935665711726","0.108821929601435","0.149891384633085","6"
"7 on Scale 1 to 10","1999","16-34 y.","Male","369","0.154814778179651","0.139884875640341","0.169744680718961","7"
"7 on Scale 1 to 10","1999","35-65 y.","Male","689","0.184833722844522","0.172116831817299","0.197550613871745","7"
"7 on Scale 1 to 10","1999","35-65 y.","Female","675","0.183271856303327","0.170713684827958","0.195830027778696","7"
"7 on Scale 1 to 10","1999","16-34 y.","Female","344","0.150433551201178","0.135883358436101","0.164983743966255","7"
"7 on Scale 1 to 10","1999","66 and older","Male","134","0.170530890793458","0.143542293318261","0.197519488268655","7"
"7 on Scale 1 to 10","1999","66 and older","Female","161","0.146281193251645","0.124657688694787","0.167904697808504","7"
"8 on Scale 1 to 10","1999","35-65 y.","Male","1033","0.29497321960657","0.280032849947618","0.309913589265522","8"
"8 on Scale 1 to 10","1999","35-65 y.","Female","1035","0.274218251548239","0.259737504780884","0.288698998315594","8"
"8 on Scale 1 to 10","1999","16-34 y.","Male","744","0.338997270504112","0.319459520645535","0.35853502036269","8"
"8 on Scale 1 to 10","1999","16-34 y.","Female","787","0.331686905659538","0.312524419010278","0.350849392308798","8"
"8 on Scale 1 to 10","1999","66 and older","Male","171","0.236743279214118","0.206239557845591","0.267247000582645","8"
"8 on Scale 1 to 10","1999","66 and older","Female","217","0.208169455311862","0.18332674135594","0.233012169267783","8"
"9 on Scale 1 to 10","1999","16-34 y.","Male","526","0.219017947085302","0.201947881223129","0.236088012947475","9"
"9 on Scale 1 to 10","1999","16-34 y.","Female","532","0.246948273014783","0.229396818302756","0.264499727726811","9"
"9 on Scale 1 to 10","1999","35-65 y.","Male","436","0.128785730759731","0.117811764891764","0.139759696627698","9"
"9 on Scale 1 to 10","1999","35-65 y.","Female","451","0.135647523355469","0.124532992556244","0.146762054154695","9"
"9 on Scale 1 to 10","1999","66 and older","Male","55","0.0670804119286737","0.049128998722383","0.0850318251349644","9"
"9 on Scale 1 to 10","1999","66 and older","Female","60","0.0531091727096024","0.0393874343674822","0.0668309110517226","9"
"0 Completely dissatisfied","2000","35-65 y.","Female","32","0.00477402332097696","0.00311994625412797","0.00642810038782595","0"
"0 Completely dissatisfied","2000","16-34 y.","Male","10","","","","0"
"0 Completely dissatisfied","2000","16-34 y.","Female","3","","","","0"
"0 Completely dissatisfied","2000","35-65 y.","Male","48","0.0080516176878432","0.00588402533705971","0.0102192100386267","0"
"0 Completely dissatisfied","2000","66 and older","Male","14","","","","0"
"0 Completely dissatisfied","2000","66 and older","Female","32","0.017708757559861","0.0118920299974001","0.023525485122322","0"
"1 on Scale 1 to 10","2000","16-34 y.","Female","6","","","","1"
"1 on Scale 1 to 10","2000","66 and older","Male","18","","","","1"
"1 on Scale 1 to 10","2000","16-34 y.","Male","8","","","","1"
"1 on Scale 1 to 10","2000","35-65 y.","Female","38","0.0060593836086862","0.00419709467067971","0.0079216725466927","1"
"1 on Scale 1 to 10","2000","35-65 y.","Male","31","0.00557812551666393","0.00377169618658742","0.00738455484674045","1"
"1 on Scale 1 to 10","2000","66 and older","Female","22","","","","1"
"10 Completely satisfied","2000","16-34 y.","Male","340","0.101708017945955","0.0915614084224335","0.111854627469476","10"
"10 Completely satisfied","2000","16-34 y.","Female","423","0.116128103586553","0.10571453735962","0.126541669813486","10"
"10 Completely satisfied","2000","35-65 y.","Male","363","0.0583409120345134","0.0526559841678591","0.0640258399011678","10"
"10 Completely satisfied","2000","35-65 y.","Female","492","0.0816983817598381","0.0751255574675664","0.0882712060521098","10"
"10 Completely satisfied","2000","66 and older","Female","106","0.0545633830049133","0.0445465278232616","0.064580238186565","10"
"10 Completely satisfied","2000","66 and older","Male","95","0.0618536170720196","0.0496223116258653","0.0740849225181738","10"
"2 on Scale 1 to 10","2000","16-34 y.","Male","16","","","","2"
"2 on Scale 1 to 10","2000","16-34 y.","Female","14","","","","2"
"2 on Scale 1 to 10","2000","35-65 y.","Male","118","0.0186704406687362","0.0153874002841972","0.0219534810532752","2"
"2 on Scale 1 to 10","2000","35-65 y.","Female","84","0.0116452337137944","0.00907079145472413","0.0142196759728646","2"
"2 on Scale 1 to 10","2000","66 and older","Male","37","0.026524695674856","0.0183655886292939","0.034683802720418","2"
"2 on Scale 1 to 10","2000","66 and older","Female","58","0.0380325919821532","0.0295968617625164","0.0464683222017899","2"
"3 on Scale 1 to 10","2000","16-34 y.","Male","36","0.01348623772527","0.00961427141461848","0.0173582040359215","3"
"3 on Scale 1 to 10","2000","16-34 y.","Female","33","0.00971606487772636","0.00652774986829254","0.0129043798871602","3"
"3 on Scale 1 to 10","2000","35-65 y.","Male","189","0.0255600952616184","0.0217322862128755","0.0293879043103613","3"
"3 on Scale 1 to 10","2000","35-65 y.","Female","161","0.0234981082046051","0.0198630981636077","0.0271331182456025","3"
"3 on Scale 1 to 10","2000","66 and older","Male","64","0.048355122399889","0.0374629712994289","0.0592472735003491","3"
"3 on Scale 1 to 10","2000","66 and older","Female","94","0.0456003536767355","0.0363998038545049","0.0548009034989661","3"
"4 on Scale 1 to 10","2000","16-34 y.","Male","49","0.0149170854110935","0.0108478485308454","0.0189863222913416","4"
"4 on Scale 1 to 10","2000","16-34 y.","Female","57","0.0133749731634005","0.00964110760052176","0.0171088387262793","4"
"4 on Scale 1 to 10","2000","35-65 y.","Male","287","0.0441044830527673","0.0391243828533423","0.0490845832521924","4"
"4 on Scale 1 to 10","2000","35-65 y.","Female","290","0.0388756381727494","0.0342370995280926","0.0435141768174062","4"
"4 on Scale 1 to 10","2000","66 and older","Male","85","0.0544476387145348","0.0429267157265607","0.0659685617025088","4"
"4 on Scale 1 to 10","2000","66 and older","Female","149","0.0788079974692742","0.0669250338757659","0.0906909610627825","4"
"5 on Scale 1 to 10","2000","16-34 y.","Female","239","0.0692414694900696","0.0609898763816436","0.0774930625984955","5"
"5 on Scale 1 to 10","2000","16-34 y.","Male","237","0.0673005359524235","0.0588901734444742","0.0757108984603728","5"
"5 on Scale 1 to 10","2000","35-65 y.","Female","861","0.13639339358655","0.128157565621523","0.144629221551576","5"
"5 on Scale 1 to 10","2000","35-65 y.","Male","794","0.121868966132644","0.113934499708959","0.12980343255633","5"
"5 on Scale 1 to 10","2000","66 and older","Female","352","0.176067577753687","0.15926986957023","0.192865285937143","5"
"5 on Scale 1 to 10","2000","66 and older","Male","279","0.186505725466525","0.166727911321729","0.20628353961132","5"
"6 on Scale 1 to 10","2000","16-34 y.","Female","233","0.0666320949995394","0.0585261375550528","0.074738052444026","6"
"6 on Scale 1 to 10","2000","16-34 y.","Male","216","0.0602072503478161","0.0522222482924702","0.068192252403162","6"
"6 on Scale 1 to 10","2000","35-65 y.","Male","705","0.1037740674086","0.0963772538345947","0.111170880982606","6"
