"ple0015","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2019","Full Time","Single parent ","714","0.970102994635822","0.957816084628302","0.982389904643342"
"No","2019","Full Time","Couple + C. LE 16 ","2620","0.985015585688325","0.980406495125405","0.989624676251246"
"No","2019","Full Time","Couple + C. GT 16 ","1294","0.985206393641585","0.978723086169181","0.991689701113988"
"No","2019","Full Time","Couple + C. LE and GT 16","867","0.969715508641329","0.958444210938054","0.980986806344604"
"No","2019","Part Time","1-pers.-HH","839","0.951650353792807","0.937477995869855","0.965822711715759"
"No","2019","Part Time","(Married) couple without C. ","1677","0.937861356829529","0.926715309019981","0.949007404639076"
"No","2019","Part Time","Single parent ","716","0.966306464749122","0.953270597866675","0.979342331631569"
"No","2019","Part Time","Couple + C. LE 16 ","1865","0.982095423177675","0.976136034538338","0.988054811817012"
"No","2019","Part Time","Couple + C. GT 16 ","911","0.956453618376085","0.943448613565303","0.969458623186867"
"No","2019","Part Time","Couple + C. LE and GT 16","780","0.974015100489506","0.962970187570763","0.985060013408249"
"No","2019","Not Working","1-pers.-HH","1642","0.890032901132618","0.875726581386046","0.90433922087919"
"No","2019","Not Working","(Married) couple without C. ","3149","0.864772602188045","0.853646631452154","0.875898572923936"
"No","2019","Not Working","Single parent ","567","0.946980536860326","0.92897617232048","0.964984901400173"
"No","2019","Not Working","Couple + C. LE 16 ","615","0.968562115859143","0.954968448774841","0.982155782943444"
"No","2019","Not Working","Couple + C. GT 16 ","664","0.931229976527215","0.912483177177102","0.949976775877329"
"No","2019","Not Working","Couple + C. LE and GT 16","495","0.981607121801006","0.969876351781982","0.993337891820031"
