"ple0015","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2019","Part Time","higher education","1818","0.961794752215514","0.953186731312555","0.970402773118473","2"
"No","2019","Not Working","in school","263","1","1","1","2"
"No","2019","Not Working","inadequately","195","0.958583814325456","0.931106612633509","0.986061016017403","2"
"No","2019","Not Working","general elemantary","1044","0.916948833307569","0.900787227877138","0.933110438737999","2"
"No","2019","Not Working","middle vocational","3442","0.890060972864922","0.880147674093145","0.899974271636698","2"
"No","2019","Not Working","vocational + Abi","347","0.900778304015995","0.8706403009447","0.930916307087291","2"
"No","2019","Not Working","higher vocational","369","0.852198514105699","0.818770241954895","0.885626786256503","2"
"No","2019","Not Working","higher education","1419","0.851775224736539","0.834504493630579","0.8690459558425","2"
"Yes","2019","Not Working","higher vocational","64","0.147801485894301","0.114373213743497","0.181229758045105","1"
"Yes","2019","Not Working","higher education","207","0.148224775263461","0.1309540441575","0.165495506369421","1"
"Yes","2019","Not Working","general elemantary","76","0.083051166692431","0.0668895612620005","0.0992127721228616","1"
"Yes","2019","Not Working","middle vocational","383","0.109939027135078","0.100025728363302","0.119852325906855","1"
"Yes","2019","Not Working","vocational + Abi","31","0.0992216959840046","0.0690836929127088","0.129359699055301","1"
"Yes","2019","Not Working","in school","","","","","1"
"Yes","2019","Not Working","inadequately","7","","","","1"
"Yes","2019","Part Time","vocational + Abi","22","","","","1"
"Yes","2019","Part Time","higher vocational","14","","","","1"
"Yes","2019","Part Time","higher education","87","0.0382052477844859","0.0295972268815269","0.0468132686874449","1"
"Yes","2019","Full Time","higher education","138","0.0283574207801266","0.0228519101396535","0.0338629314205997","1"
"Yes","2019","Part Time","general elemantary","16","","","","1"
"Yes","2019","Part Time","middle vocational","135","0.0541106908613523","0.0462139515084571","0.0620074302142475","1"
"Yes","2019","Full Time","in school","","","","","1"
"Yes","2019","Part Time","in school","","","","","1"
"Yes","2019","Part Time","inadequately","4","","","","1"
"Yes","2019","Full Time","vocational + Abi","25","","","","1"
"Yes","2019","Full Time","middle vocational","125","0.0307977281943338","0.0255463608261868","0.0360490955624809","1"
"Yes","2019","Full Time","inadequately","","","","","1"
"Yes","2019","Full Time","general elemantary","6","","","","1"
"Yes","2019","Full Time","higher vocational","36","0.0367478580393366","0.0245238563413025","0.0489718597373708","1"
