"ple0015","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2011","Hesse","vocational + Abi","106","0.990176574798548","0.971661620804623","1.00869152879247","2"
"No","2011","Rhineland-Palatinate,Saarland","higher vocational","88","0.995935361708923","0.982790580411408","1.00908014300644","2"
"No","2011","Rhineland-Palatinate,Saarland","higher education","173","0.951049475096347","0.919873545559402","0.982225404633292","2"
"No","2011","Baden-Württemberg","in school","40","1","1","1","2"
"No","2011","Baden-Württemberg","inadequately","27","","","","2"
"No","2011","Baden-Württemberg","general elemantary","332","0.974615683820817","0.957872128779078","0.991359238862556","2"
"No","2011","Baden-Württemberg","middle vocational","1132","0.950542367203405","0.938223323026619","0.962861411380191","2"
"No","2011","Baden-Württemberg","vocational + Abi","155","0.947710074184281","0.913430347925495","0.981989800443066","2"
"No","2011","Baden-Württemberg","higher vocational","172","0.971554272040831","0.947200645911021","0.995907898170641","2"
"No","2011","Baden-Württemberg","higher education","500","0.945099700762083","0.925688767177458","0.964510634346707","2"
"No","2011","Berlin","in school","13","","","","2"
"No","2011","Berlin","inadequately","6","","","","2"
"No","2011","Berlin","general elemantary","48","0.909166043893439","0.829511820610491","0.988820267176387","2"
"No","2011","Berlin","middle vocational","298","0.948237965450772","0.923694252605097","0.972781678296446","2"
"No","2011","Berlin","vocational + Abi","36","1","1","1","2"
"No","2011","Berlin","higher vocational","54","0.874291759281027","0.791097522821353","0.957485995740701","2"
"No","2011","Berlin","higher education","277","0.940397609457838","0.913472500836252","0.967322718079423","2"
"No","2011","Brandenburg","in school","13","","","","2"
"No","2011","Brandenburg","inadequately","3","","","","2"
"No","2011","Brandenburg","general elemantary","75","0.996220523685844","0.982425106096192","1.0100159412755","2"
"No","2011","Brandenburg","middle vocational","425","0.964636782241261","0.947418304523391","0.981855259959131","2"
"No","2011","Brandenburg","vocational + Abi","37","1","1","1","2"
"No","2011","Brandenburg","higher vocational","61","0.952244651803057","0.899999814256303","1.00448948934981","2"
"No","2011","Brandenburg","higher education","227","0.89761263411774","0.859806064117602","0.935419204117879","2"
"No","2011","Mecklenburg-Western Pomerania","in school","6","","","","2"
"No","2011","Mecklenburg-Western Pomerania","inadequately","7","","","","2"
"No","2011","Mecklenburg-Western Pomerania","general elemantary","28","","","","2"
"No","2011","Mecklenburg-Western Pomerania","middle vocational","251","0.90993563989077","0.875337556711031","0.944533723070509","2"
"No","2011","Mecklenburg-Western Pomerania","vocational + Abi","13","","","","2"
"No","2011","Mecklenburg-Western Pomerania","higher vocational","47","0.964011158584185","0.911858672684406","1.01616364448396","2"
"No","2011","Mecklenburg-Western Pomerania","higher education","133","0.933775097823923","0.893158957425624","0.974391238222222","2"
"No","2011","Saxony","in school","8","","","","2"
"No","2011","Saxony","inadequately","2","","","","2"
"No","2011","Saxony","general elemantary","71","0.981879371418756","0.951280714918165","1.01247802791935","2"
"No","2011","Saxony","middle vocational","766","0.980557503501463","0.970904791108089","0.990210215894837","2"
"No","2011","Saxony","vocational + Abi","57","0.971187996224955","0.928504452411878","1.01387154003803","2"
"No","2011","Saxony","higher vocational","115","0.96909514035774","0.938259568889808","0.999930711825671","2"
"No","2011","Saxony","higher education","334","0.937994077752224","0.912836004796317","0.963152150708131","2"
"No","2011","Saxony-Anhalt","in school","3","","","","2"
"No","2011","Saxony-Anhalt","inadequately","8","","","","2"
"No","2011","Saxony-Anhalt","general elemantary","58","0.971324553372815","0.929095655711051","1.01355345103458","2"
"No","2011","Saxony-Anhalt","middle vocational","433","0.920545910151405","0.89596474472273","0.94512707558008","2"
"No","2011","Saxony-Anhalt","vocational + Abi","30","1","1","1","2"
"No","2011","Saxony-Anhalt","higher vocational","67","0.920720443805105","0.858314444610012","0.983126443000198","2"
"No","2011","Saxony-Anhalt","higher education","211","0.960848368339551","0.935276979524727","0.986419757154375","2"
"No","2011","Thuringia","in school","3","","","","2"
"No","2011","Thuringia","inadequately","5","","","","2"
"No","2011","Thuringia","general elemantary","39","0.974944361303453","0.926509200021566","1.02337952258534","2"
"No","2011","Thuringia","middle vocational","533","0.973016556083695","0.959412806028298","0.986620306139092","2"
"No","2011","Thuringia","vocational + Abi","25","","","","2"
"No","2011","Thuringia","higher vocational","64","0.969728687110086","0.929302359061262","1.01015501515891","2"
"No","2011","Thuringia","higher education","183","0.979023979350586","0.958539384352949","0.999508574348224","2"
"No","2011","Schleswig-Holstein","in school","15","","","","2"
"No","2011","Schleswig-Holstein","inadequately","8","","","","2"
"No","2011","Schleswig-Holstein","general elemantary","66","0.941646179980375","0.886732873917637","0.996559486043113","2"
"No","2011","Schleswig-Holstein","middle vocational","336","0.934706086059023","0.909151152673384","0.960261019444662","2"
"No","2011","Schleswig-Holstein","vocational + Abi","43","0.942610690404364","0.874655362149645","1.01056601865908","2"
"No","2011","Schleswig-Holstein","higher vocational","45","0.980354842144892","0.940250759579145","1.02045892471064","2"
"No","2011","Schleswig-Holstein","higher education","98","0.938652746059527","0.892083624447102","0.985221867671952","2"
"No","2011","Lower Saxony","in school","31","1","1","1","2"
"No","2011","Lower Saxony","inadequately","20","","","","2"
"No","2011","Lower Saxony","general elemantary","223","0.958581862436095","0.933051907448373","0.984111817423817","2"
"No","2011","Lower Saxony","middle vocational","982","0.947817180689514","0.934261732555694","0.961372628823335","2"
"No","2011","Lower Saxony","vocational + Abi","103","0.907647492086571","0.853295208581656","0.961999775591487","2"
"No","2011","Lower Saxony","higher vocational","107","0.977623806031484","0.950109054526214","1.00513855753675","2"
"No","2011","Lower Saxony","higher education","327","0.951408219787986","0.92878532330208","0.974031116273891","2"
"No","2011","Bremen","in school","3","","","","2"
"No","2011","Bremen","inadequately","1","","","","2"
"No","2011","Bremen","general elemantary","11","","","","2"
"No","2011","Bremen","middle vocational","58","0.953493628212553","0.90107720606398","1.00591005036113","2"
"No","2011","Bremen","vocational + Abi","10","","","","2"
"No","2011","Bremen","higher vocational","4","","","","2"
"No","2011","Bremen","higher education","32","0.938328337594739","0.856253248117413","1.02040342707207","2"
"No","2011","North Rhine-Westphalia","in school","84","0.988891574318607","0.966610341155341","1.01117280748187","2"
"No","2011","North Rhine-Westphalia","inadequately","77","0.993905093689865","0.976632531505637","1.01117765587409","2"
"No","2011","North Rhine-Westphalia","general elemantary","457","0.944135839874059","0.923675667459248","0.964596012288869","2"
"No","2011","North Rhine-Westphalia","middle vocational","1908","0.946942455437984","0.937140934081855","0.956743976794113","2"
"No","2011","North Rhine-Westphalia","vocational + Abi","310","0.962601965717259","0.941910341161033","0.983293590273484","2"
"No","2011","Hesse","higher vocational","81","0.961163725455773","0.919846998004924","1.00248045290662","2"
"No","2011","Hesse","higher education","357","0.960214426542903","0.9404845512431","0.979944301842705","2"
"No","2011","Rhineland-Palatinate,Saarland","in school","16","","","","2"
"No","2011","Rhineland-Palatinate,Saarland","inadequately","12","","","","2"
"No","2011","Rhineland-Palatinate,Saarland","general elemantary","193","0.967608622195954","0.943072966490846","0.992144277901063","2"
"No","2011","Rhineland-Palatinate,Saarland","middle vocational","594","0.948993442457546","0.931717224268475","0.966269660646616","2"
"No","2011","Rhineland-Palatinate,Saarland","vocational + Abi","57","0.972065931905741","0.92965780905672","1.01447405475476","2"
"No","2011","Hamburg","in school","4","","","","2"
"No","2011","Hamburg","inadequately","1","","","","2"
"No","2011","Hamburg","general elemantary","19","","","","2"
"No","2011","Hamburg","middle vocational","125","0.893034591698218","0.841468482344998","0.944600701051438","2"
"No","2011","Hamburg","vocational + Abi","26","","","","2"
"No","2011","Hamburg","higher vocational","23","","","","2"
"No","2011","Hamburg","higher education","84","0.939175737405899","0.890336819179835","0.988014655631964","2"
"Yes","2011","Baden-Württemberg","in school","","","","","1"
"Yes","2011","Baden-Württemberg","inadequately","1","","","","1"
"Yes","2011","Baden-Württemberg","general elemantary","7","","","","1"
"Yes","2011","Baden-Württemberg","middle vocational","58","0.0494576327965949","0.0371385886198086","0.0617766769733812","1"
"Yes","2011","Baden-Württemberg","vocational + Abi","7","","","","1"
"Yes","2011","Baden-Württemberg","higher vocational","7","","","","1"
"Yes","2011","Baden-Württemberg","higher education","29","","","","1"
"Yes","2011","Bavaria","in school","1","","","","1"
"Yes","2011","Bavaria","inadequately","3","","","","1"
"Yes","2011","Bavaria","general elemantary","17","","","","1"
"Yes","2011","Bavaria","middle vocational","78","0.0473299853619195","0.0372300479823088","0.0574299227415302","1"
"Yes","2011","Bavaria","vocational + Abi","6","","","","1"
"Yes","2011","Bavaria","higher vocational","10","","","","1"
"Yes","2011","Bavaria","higher education","30","0.0336814194718628","0.0198123676494504","0.0475504712942751","1"
"Yes","2011","Berlin","in school","","","","","1"
"Yes","2011","Berlin","inadequately","1","","","","1"
"Yes","2011","Berlin","general elemantary","2","","","","1"
"Yes","2011","Berlin","middle vocational","15","","","","1"
"Yes","2011","Berlin","vocational + Abi","","","","","1"
"Yes","2011","Berlin","higher vocational","7","","","","1"
"Yes","2011","Berlin","higher education","20","","","","1"
"Yes","2011","Brandenburg","in school","","","","","1"
"Yes","2011","Brandenburg","inadequately","1","","","","1"
"Yes","2011","Brandenburg","general elemantary","1","","","","1"
"Yes","2011","Brandenburg","middle vocational","17","","","","1"
"Yes","2011","Brandenburg","vocational + Abi","","","","","1"
"Yes","2011","Brandenburg","higher vocational","3","","","","1"
"Yes","2011","Brandenburg","higher education","20","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","in school","","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","middle vocational","12","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","higher vocational","2","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","higher education","11","","","","1"
"Yes","2011","Saxony","in school","","","","","1"
"Yes","2011","Saxony","inadequately","","","","","1"
"Yes","2011","Saxony","general elemantary","2","","","","1"
"Yes","2011","Saxony","middle vocational","20","","","","1"
"Yes","2011","Saxony","vocational + Abi","2","","","","1"
"Yes","2011","Saxony","higher vocational","6","","","","1"
"Yes","2011","Saxony","higher education","19","","","","1"
"Yes","2011","Saxony-Anhalt","in school","","","","","1"
"Yes","2011","Saxony-Anhalt","inadequately","","","","","1"
"Yes","2011","Saxony-Anhalt","general elemantary","2","","","","1"
"Yes","2011","Saxony-Anhalt","middle vocational","32","0.079454089848595","0.0548729244199199","0.10403525527727","1"
"Yes","2011","Saxony-Anhalt","vocational + Abi","","","","","1"
"Yes","2011","Saxony-Anhalt","higher vocational","5","","","","1"
"Yes","2011","Saxony-Anhalt","higher education","10","","","","1"
"Yes","2011","Thuringia","in school","","","","","1"
"Yes","2011","Thuringia","inadequately","","","","","1"
"Yes","2011","Thuringia","general elemantary","1","","","","1"
"Yes","2011","Thuringia","middle vocational","12","","","","1"
"Yes","2011","Thuringia","vocational + Abi","1","","","","1"
"Yes","2011","Thuringia","higher vocational","5","","","","1"
"Yes","2011","Thuringia","higher education","5","","","","1"
"Yes","2011","Schleswig-Holstein","in school","","","","","1"
"Yes","2011","Schleswig-Holstein","inadequately","","","","","1"
"Yes","2011","Schleswig-Holstein","general elemantary","4","","","","1"
"Yes","2011","Schleswig-Holstein","middle vocational","23","","","","1"
"Yes","2011","Schleswig-Holstein","vocational + Abi","2","","","","1"
"Yes","2011","Schleswig-Holstein","higher vocational","1","","","","1"
"Yes","2011","Schleswig-Holstein","higher education","4","","","","1"
"Yes","2011","Hamburg","in school","","","","","1"
"Yes","2011","Hamburg","inadequately","1","","","","1"
"Yes","2011","Hamburg","general elemantary","1","","","","1"
"Yes","2011","Hamburg","middle vocational","13","","","","1"
"Yes","2011","Hamburg","vocational + Abi","1","","","","1"
"Yes","2011","Hamburg","higher vocational","1","","","","1"
"Yes","2011","Hamburg","higher education","8","","","","1"
"Yes","2011","Lower Saxony","in school","","","","","1"
"Yes","2011","Lower Saxony","inadequately","1","","","","1"
"Yes","2011","Lower Saxony","general elemantary","11","","","","1"
"Yes","2011","Lower Saxony","middle vocational","52","0.0521828193104855","0.0386273711766647","0.0657382674443064","1"
"Yes","2011","Lower Saxony","vocational + Abi","6","","","","1"
"Yes","2011","Lower Saxony","higher vocational","4","","","","1"
"Yes","2011","Lower Saxony","higher education","20","","","","1"
"Yes","2011","Bremen","in school","","","","","1"
"Yes","2011","Bremen","inadequately","","","","","1"
"Yes","2011","Bremen","general elemantary","","","","","1"
"Yes","2011","Bremen","middle vocational","4","","","","1"
"Yes","2011","Bremen","vocational + Abi","","","","","1"
"Yes","2011","Bremen","higher vocational","","","","","1"
"Yes","2011","Bremen","higher education","1","","","","1"
"Yes","2011","North Rhine-Westphalia","in school","1","","","","1"
"Yes","2011","North Rhine-Westphalia","inadequately","1","","","","1"
"Yes","2011","North Rhine-Westphalia","general elemantary","27","","","","1"
"Yes","2011","North Rhine-Westphalia","middle vocational","101","0.0530575445620163","0.0432560232058873","0.0628590659181453","1"
"Yes","2011","North Rhine-Westphalia","vocational + Abi","13","","","","1"
"Yes","2011","North Rhine-Westphalia","higher vocational","17","","","","1"
"Yes","2011","North Rhine-Westphalia","higher education","32","0.0351759955718423","0.0226880153775782","0.0476639757661064","1"
"Yes","2011","Hesse","in school","","","","","1"
"Yes","2011","Hesse","inadequately","1","","","","1"
"Yes","2011","Hesse","general elemantary","8","","","","1"
"Yes","2011","Hesse","middle vocational","24","","","","1"
"Yes","2011","Hesse","vocational + Abi","3","","","","1"
"Yes","2011","Hesse","higher vocational","3","","","","1"
"Yes","2011","Hesse","higher education","20","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","inadequately","1","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","general elemantary","7","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","middle vocational","29","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","vocational + Abi","1","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","higher vocational","2","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","higher education","11","","","","1"
"No","2012","Bavaria","in school","","","","","2"
"No","2012","Bavaria","inadequately","","","","","2"
"No","2012","Bavaria","general elemantary","","","","","2"
"No","2012","Bavaria","middle vocational","","","","","2"
"No","2012","Bavaria","vocational + Abi","","","","","2"
"No","2012","Bavaria","higher vocational","","","","","2"
"No","2012","Bavaria","higher education","","","","","2"
"No","2012","Schleswig-Holstein","in school","","","","","2"
"No","2012","Schleswig-Holstein","inadequately","","","","","2"
"No","2012","Schleswig-Holstein","general elemantary","","","","","2"
"No","2012","Schleswig-Holstein","middle vocational","","","","","2"
"No","2012","Schleswig-Holstein","vocational + Abi","","","","","2"
"No","2012","Schleswig-Holstein","higher vocational","","","","","2"
"No","2012","Schleswig-Holstein","higher education","","","","","2"
"No","2012","Lower Saxony","in school","","","","","2"
"No","2012","Lower Saxony","inadequately","","","","","2"
"No","2012","Lower Saxony","general elemantary","","","","","2"
"No","2012","Lower Saxony","middle vocational","","","","","2"
"No","2012","Lower Saxony","vocational + Abi","","","","","2"
"No","2012","Lower Saxony","higher vocational","","","","","2"
"No","2012","Lower Saxony","higher education","","","","","2"
"No","2012","Bremen","in school","","","","","2"
"No","2012","Bremen","inadequately","","","","","2"
"No","2012","Bremen","general elemantary","","","","","2"
"No","2012","Bremen","middle vocational","","","","","2"
"No","2012","Bremen","vocational + Abi","","","","","2"
"No","2012","Bremen","higher vocational","","","","","2"
"No","2012","Bremen","higher education","","","","","2"
"No","2012","North Rhine-Westphalia","in school","","","","","2"
"No","2012","North Rhine-Westphalia","inadequately","","","","","2"
"No","2012","North Rhine-Westphalia","general elemantary","","","","","2"
"No","2012","North Rhine-Westphalia","middle vocational","","","","","2"
"No","2012","North Rhine-Westphalia","vocational + Abi","","","","","2"
"No","2012","North Rhine-Westphalia","higher vocational","","","","","2"
"No","2012","North Rhine-Westphalia","higher education","","","","","2"
"No","2012","Hesse","in school","","","","","2"
"No","2012","Hesse","inadequately","","","","","2"
"No","2012","Hesse","general elemantary","","","","","2"
"No","2012","Hesse","middle vocational","","","","","2"
"No","2012","Hesse","vocational + Abi","","","","","2"
"No","2012","Hesse","higher vocational","","","","","2"
"No","2012","Hesse","higher education","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","in school","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"No","2012","Baden-Württemberg","in school","","","","","2"
"No","2012","Baden-Württemberg","inadequately","","","","","2"
"No","2012","Baden-Württemberg","general elemantary","","","","","2"
"No","2012","Baden-Württemberg","middle vocational","","","","","2"
"No","2012","Baden-Württemberg","vocational + Abi","","","","","2"
"No","2012","Baden-Württemberg","higher vocational","","","","","2"
"No","2012","Baden-Württemberg","higher education","","","","","2"
"No","2012","Berlin","in school","","","","","2"
"No","2012","Berlin","inadequately","","","","","2"
"No","2012","Berlin","general elemantary","","","","","2"
"No","2012","Berlin","middle vocational","","","","","2"
"No","2012","Berlin","vocational + Abi","","","","","2"
"No","2012","Berlin","higher vocational","","","","","2"
"No","2012","Berlin","higher education","","","","","2"
"No","2012","Brandenburg","in school","","","","","2"
"No","2012","Brandenburg","inadequately","","","","","2"
"No","2012","Brandenburg","general elemantary","","","","","2"
"No","2012","Brandenburg","middle vocational","","","","","2"
"No","2012","Brandenburg","vocational + Abi","","","","","2"
"No","2012","Brandenburg","higher vocational","","","","","2"
"No","2012","Brandenburg","higher education","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","in school","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","higher education","","","","","2"
"No","2012","Saxony","in school","","","","","2"
"No","2012","Saxony","inadequately","","","","","2"
"No","2012","Saxony","general elemantary","","","","","2"
"No","2012","Saxony","middle vocational","","","","","2"
"No","2012","Saxony","vocational + Abi","","","","","2"
"No","2012","Saxony","higher vocational","","","","","2"
"No","2012","Saxony","higher education","","","","","2"
"No","2012","Saxony-Anhalt","in school","","","","","2"
"No","2012","Saxony-Anhalt","inadequately","","","","","2"
"No","2012","Saxony-Anhalt","general elemantary","","","","","2"
"No","2012","Saxony-Anhalt","middle vocational","","","","","2"
"No","2012","Saxony-Anhalt","vocational + Abi","","","","","2"
"No","2012","Saxony-Anhalt","higher vocational","","","","","2"
"No","2012","Saxony-Anhalt","higher education","","","","","2"
"No","2012","Thuringia","in school","","","","","2"
"No","2012","Thuringia","inadequately","","","","","2"
"No","2012","Thuringia","general elemantary","","","","","2"
"No","2012","Thuringia","middle vocational","","","","","2"
"No","2012","Thuringia","vocational + Abi","","","","","2"
"No","2012","Thuringia","higher vocational","","","","","2"
"No","2012","Thuringia","higher education","","","","","2"
"No","2012","Hamburg","in school","","","","","2"
"No","2012","Hamburg","inadequately","","","","","2"
"No","2012","Hamburg","general elemantary","","","","","2"
"No","2012","Hamburg","middle vocational","","","","","2"
"No","2012","Hamburg","vocational + Abi","","","","","2"
"No","2012","Hamburg","higher vocational","","","","","2"
"No","2012","Hamburg","higher education","","","","","2"
"Yes","2012","Baden-Württemberg","in school","","","","","1"
"Yes","2012","Baden-Württemberg","inadequately","","","","","1"
"Yes","2012","Baden-Württemberg","general elemantary","","","","","1"
"Yes","2012","Baden-Württemberg","middle vocational","","","","","1"
"Yes","2012","Baden-Württemberg","vocational + Abi","","","","","1"
"Yes","2012","Baden-Württemberg","higher vocational","","","","","1"
"Yes","2012","Baden-Württemberg","higher education","","","","","1"
"Yes","2012","Bavaria","in school","","","","","1"
"Yes","2012","Bavaria","inadequately","","","","","1"
"Yes","2012","Bavaria","general elemantary","","","","","1"
"Yes","2012","Bavaria","middle vocational","","","","","1"
"Yes","2012","Bavaria","vocational + Abi","","","","","1"
"Yes","2012","Bavaria","higher vocational","","","","","1"
"Yes","2012","Bavaria","higher education","","","","","1"
"Yes","2012","Berlin","in school","","","","","1"
"Yes","2012","Berlin","inadequately","","","","","1"
"Yes","2012","Berlin","general elemantary","","","","","1"
"Yes","2012","Berlin","middle vocational","","","","","1"
"Yes","2012","Berlin","vocational + Abi","","","","","1"
"Yes","2012","Berlin","higher vocational","","","","","1"
"Yes","2012","Berlin","higher education","","","","","1"
"Yes","2012","Brandenburg","in school","","","","","1"
"Yes","2012","Brandenburg","inadequately","","","","","1"
"Yes","2012","Brandenburg","general elemantary","","","","","1"
"Yes","2012","Brandenburg","middle vocational","","","","","1"
"Yes","2012","Brandenburg","vocational + Abi","","","","","1"
"Yes","2012","Brandenburg","higher vocational","","","","","1"
"Yes","2012","Brandenburg","higher education","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","in school","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Yes","2012","Saxony","in school","","","","","1"
"Yes","2012","Saxony","inadequately","","","","","1"
"Yes","2012","Saxony","general elemantary","","","","","1"
"Yes","2012","Saxony","middle vocational","","","","","1"
"Yes","2012","Saxony","vocational + Abi","","","","","1"
"Yes","2012","Saxony","higher vocational","","","","","1"
"Yes","2012","Saxony","higher education","","","","","1"
"Yes","2012","Saxony-Anhalt","in school","","","","","1"
"Yes","2012","Saxony-Anhalt","inadequately","","","","","1"
"Yes","2012","Saxony-Anhalt","general elemantary","","","","","1"
"Yes","2012","Saxony-Anhalt","middle vocational","","","","","1"
"Yes","2012","Saxony-Anhalt","vocational + Abi","","","","","1"
"Yes","2012","Saxony-Anhalt","higher vocational","","","","","1"
"Yes","2012","Saxony-Anhalt","higher education","","","","","1"
"Yes","2012","Thuringia","in school","","","","","1"
"Yes","2012","Thuringia","inadequately","","","","","1"
"Yes","2012","Thuringia","general elemantary","","","","","1"
"Yes","2012","Thuringia","middle vocational","","","","","1"
"Yes","2012","Thuringia","vocational + Abi","","","","","1"
"Yes","2012","Thuringia","higher vocational","","","","","1"
"Yes","2012","Thuringia","higher education","","","","","1"
"Yes","2012","Schleswig-Holstein","in school","","","","","1"
"Yes","2012","Schleswig-Holstein","inadequately","","","","","1"
"Yes","2012","Schleswig-Holstein","general elemantary","","","","","1"
"Yes","2012","Schleswig-Holstein","middle vocational","","","","","1"
"Yes","2012","Schleswig-Holstein","vocational + Abi","","","","","1"
"Yes","2012","Schleswig-Holstein","higher vocational","","","","","1"
"Yes","2012","Schleswig-Holstein","higher education","","","","","1"
"Yes","2012","Hamburg","in school","","","","","1"
"Yes","2012","Hamburg","inadequately","","","","","1"
"Yes","2012","Hamburg","general elemantary","","","","","1"
"Yes","2012","Hamburg","middle vocational","","","","","1"
"Yes","2012","Hamburg","vocational + Abi","","","","","1"
"Yes","2012","Hamburg","higher vocational","","","","","1"
"Yes","2012","Hamburg","higher education","","","","","1"
"Yes","2012","Lower Saxony","in school","","","","","1"
"Yes","2012","Lower Saxony","inadequately","","","","","1"
"Yes","2012","Lower Saxony","general elemantary","","","","","1"
"Yes","2012","Lower Saxony","middle vocational","","","","","1"
"Yes","2012","Lower Saxony","vocational + Abi","","","","","1"
"Yes","2012","Lower Saxony","higher vocational","","","","","1"
"Yes","2012","Lower Saxony","higher education","","","","","1"
"Yes","2012","Bremen","in school","","","","","1"
"Yes","2012","Bremen","inadequately","","","","","1"
"Yes","2012","Bremen","general elemantary","","","","","1"
"Yes","2012","Bremen","middle vocational","","","","","1"
"Yes","2012","Bremen","vocational + Abi","","","","","1"
"Yes","2012","Bremen","higher vocational","","","","","1"
"Yes","2012","Bremen","higher education","","","","","1"
"Yes","2012","North Rhine-Westphalia","in school","","","","","1"
"Yes","2012","North Rhine-Westphalia","inadequately","","","","","1"
"Yes","2012","North Rhine-Westphalia","general elemantary","","","","","1"
"Yes","2012","North Rhine-Westphalia","middle vocational","","","","","1"
"Yes","2012","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Yes","2012","North Rhine-Westphalia","higher vocational","","","","","1"
"Yes","2012","North Rhine-Westphalia","higher education","","","","","1"
"Yes","2012","Hesse","in school","","","","","1"
"Yes","2012","Hesse","inadequately","","","","","1"
"Yes","2012","Hesse","general elemantary","","","","","1"
"Yes","2012","Hesse","middle vocational","","","","","1"
"Yes","2012","Hesse","vocational + Abi","","","","","1"
"Yes","2012","Hesse","higher vocational","","","","","1"
"Yes","2012","Hesse","higher education","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"No","2013","Schleswig-Holstein","in school","10","","","","2"
"No","2013","Schleswig-Holstein","inadequately","3","","","","2"
"No","2013","Schleswig-Holstein","general elemantary","56","0.947969779577986","0.891774796466999","1.00416476268897","2"
"No","2013","Schleswig-Holstein","middle vocational","313","0.936327074291081","0.910141261952586","0.962512886629576","2"
"No","2013","Schleswig-Holstein","vocational + Abi","38","0.882925460510245","0.784513153673705","0.981337767346784","2"
"No","2013","Schleswig-Holstein","higher vocational","35","0.902674566177238","0.807169588795647","0.998179543558828","2"
"No","2013","Schleswig-Holstein","higher education","90","0.957315751499449","0.91687921996198","0.997752283036918","2"
"No","2013","Bavaria","in school","33","1","1","1","2"
"No","2013","Bavaria","inadequately","27","","","","2"
"No","2013","Bavaria","general elemantary","283","0.947080107249355","0.921533106658508","0.972627107840203","2"
"No","2013","Bavaria","middle vocational","1491","0.943001283137251","0.931511326278776","0.954491239995727","2"
"No","2013","Bavaria","vocational + Abi","153","0.963042489598335","0.933718462841363","0.992366516355307","2"
"No","2013","Bavaria","higher vocational","204","0.962192318388429","0.936873652927364","0.987510983849493","2"
"No","2013","Bavaria","higher education","590","0.949919173295865","0.932819525949939","0.96701882064179","2"
"No","2013","Hamburg","in school","7","","","","2"
"No","2013","Hamburg","inadequately","2","","","","2"
"No","2013","Hamburg","general elemantary","21","","","","2"
"No","2013","Hamburg","middle vocational","120","0.888561813318657","0.83467614369611","0.942447482941204","2"
"No","2013","Hamburg","vocational + Abi","23","","","","2"
"No","2013","Hamburg","higher vocational","18","","","","2"
"No","2013","Hamburg","higher education","95","0.943246166833768","0.898344948078408","0.988147385589129","2"
"No","2013","Lower Saxony","in school","33","1","1","1","2"
"No","2013","Lower Saxony","inadequately","20","","","","2"
"No","2013","Lower Saxony","general elemantary","198","0.946631769103565","0.916159353075058","0.977104185132072","2"
