"pgfamstd","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Married, but separated","2007","no migration background","West Germany","282","0.0233301238472679","0.0207291849291534","0.0259310627653825","2"
"Married, but separated","2007","no migration background","East Germany","73","0.0192416541145899","0.0154155218316784","0.0230677863975014","2"
"Married, but separated","2007","direct migration background","West Germany","89","0.0513898162653894","0.04182744638221","0.0609521861485688","2"
"Married, but separated","2007","direct migration background","East Germany","1","","","","2"
"Married, but separated","2007","indirect migration background","West Germany","16","","","","2"
"Married, but separated","2007","indirect migration background","East Germany","","","","","2"
"Single","2007","no migration background","East Germany","1390","0.309529432301945","0.29665342144971","0.32240544315418","3"
"Single","2007","no migration background","West Germany","3039","0.266816754230666","0.259195779018302","0.27443772944303","3"
"Single","2007","direct migration background","West Germany","259","0.139551124905038","0.124543487743427","0.15455876206665","3"
"Single","2007","direct migration background","East Germany","11","","","","3"
"Single","2007","indirect migration background","West Germany","491","0.616359840223459","0.582642454060016","0.650077226386903","3"
"Single","2007","indirect migration background","East Germany","37","0.847891584557271","0.742964255575378","0.952818913539163","3"
"Widowed","2007","no migration background","East Germany","343","0.0859453420793954","0.0781388660892087","0.0937518180695821","5"
"Widowed","2007","no migration background","West Germany","907","0.0967015865192522","0.0916090968344705","0.101794076204034","5"
"Widowed","2007","direct migration background","West Germany","104","0.0520502146598791","0.042429949475506","0.0616704798442521","5"
"Widowed","2007","direct migration background","East Germany","13","","","","5"
"Widowed","2007","indirect migration background","West Germany","3","","","","5"
"Widowed","2007","indirect migration background","East Germany","","","","","5"
"Divorced","2008","no migration background","West Germany","904","0.0909855560975382","0.0858782008608231","0.0960929113342533","4"
"Divorced","2008","no migration background","East Germany","421","0.107523375801879","0.0986567609273259","0.116389990676431","4"
"Divorced","2008","direct migration background","West Germany","106","0.0757701850333129","0.0636589735856622","0.0878813964809635","4"
"Divorced","2008","direct migration background","East Germany","7","","","","4"
"Divorced","2008","indirect migration background","East Germany","3","","","","4"
"Divorced","2008","indirect migration background","West Germany","31","0.045306583112056","0.030757826395311","0.059855339828801","4"
"Married","2008","no migration background","West Germany","7278","0.516062742730692","0.507187704564594","0.52493778089679","1"
"Married","2008","no migration background","East Germany","2594","0.480886986331703","0.466586182641264","0.495187790022141","1"
"Married","2008","direct migration background","West Germany","1326","0.678643454388594","0.657270584946902","0.700016323830286","1"
"Married","2008","direct migration background","East Germany","57","0.610318493663875","0.504115014488364","0.716521972839386","1"
"Married","2008","indirect migration background","West Germany","255","0.31017037578487","0.277812176811456","0.342528574758283","1"
"Married","2008","indirect migration background","East Germany","5","","","","1"
"Married, but separated","2008","no migration background","East Germany","58","0.0148327816733437","0.0113727963795879","0.0182927669670994","2"
"Married, but separated","2008","no migration background","West Germany","279","0.0234840290346908","0.0207946598366716","0.0261733982327099","2"
"Married, but separated","2008","direct migration background","West Germany","75","0.0431439297015283","0.0338450295727576","0.0524428298302989","2"
"Married, but separated","2008","direct migration background","East Germany","1","","","","2"
"Married, but separated","2008","indirect migration background","West Germany","14","","","","2"
"Married, but separated","2008","indirect migration background","East Germany","","","","","2"
"Single","2008","no migration background","West Germany","2832","0.270447787648956","0.262559289048373","0.27833628624954","3"
"Single","2008","no migration background","East Germany","1286","0.313405830351246","0.300128475389785","0.326683185312708","3"
"Single","2008","direct migration background","West Germany","231","0.147211160628158","0.130995317000295","0.16342700425602","3"
"Single","2008","direct migration background","East Germany","8","","","","3"
"Single","2008","indirect migration background","East Germany","37","0.846687585936184","0.74142062347358","0.951954548398788","3"
"Single","2008","indirect migration background","West Germany","481","0.624832670329903","0.59096326017834","0.658702080481466","3"
"Widowed","2008","no migration background","East Germany","330","0.0833510258418286","0.0754394138937711","0.0912626377898861","5"
"Widowed","2008","no migration background","West Germany","887","0.0990198844881225","0.0937153990967701","0.104324369879475","5"
"Widowed","2008","direct migration background","West Germany","96","0.055231270248407","0.044776759911938","0.0656857805848759","5"
"Widowed","2008","direct migration background","East Germany","8","","","","5"
"Widowed","2008","indirect migration background","West Germany","4","","","","5"
"Widowed","2008","indirect migration background","East Germany","","","","","5"
"Divorced","2009","no migration background","West Germany","878","0.089723843613836","0.0844809665390772","0.0949667206885947","4"
"Divorced","2009","no migration background","East Germany","405","0.106276057405","0.0972332616500854","0.115318853159914","4"
"Divorced","2009","direct migration background","West Germany","92","0.0755381880596652","0.062569515746465","0.0885068603728653","4"
"Divorced","2009","direct migration background","East Germany","6","","","","4"
"Divorced","2009","indirect migration background","East Germany","2","","","","4"
"Divorced","2009","indirect migration background","West Germany","31","0.0437406778780618","0.0287393542355797","0.0587420015205439","4"
"Married","2009","no migration background","West Germany","6707","0.509599693726955","0.500428642856021","0.518770744597888","1"
"Married","2009","no migration background","East Germany","2491","0.489261130189787","0.4745937307046","0.503928529674973","1"
"Married","2009","direct migration background","West Germany","1153","0.680158999570446","0.657269302804639","0.703048696336253","1"
"Married","2009","direct migration background","East Germany","54","0.610024741677904","0.500368452025724","0.719681031330083","1"
"Married","2009","indirect migration background","West Germany","226","0.277284419175471","0.244448783570269","0.310120054780673","1"
"Married","2009","indirect migration background","East Germany","6","","","","1"
"Married, but separated","2009","no migration background","West Germany","273","0.0254639547361738","0.0225740000228666","0.028353909449481","2"
"Married, but separated","2009","no migration background","East Germany","57","0.0152895045101484","0.0116892409304562","0.0188897680898405","2"
"Married, but separated","2009","direct migration background","West Germany","60","0.03476987027777","0.0257793522233437","0.0437603883321964","2"
"Married, but separated","2009","indirect migration background","West Germany","17","","","","2"
"Married, but separated","2009","direct migration background","East Germany","2","","","","2"
"Married, but separated","2009","indirect migration background","East Germany","","","","","2"
"Single","2009","no migration background","West Germany","2707","0.276839054425809","0.268630620295401","0.285047488556217","3"
"Single","2009","no migration background","East Germany","1188","0.307754860574228","0.294211834146422","0.321297887002034","3"
"Single","2009","direct migration background","West Germany","201","0.151754846343336","0.134147264104822","0.169362428581851","3"
"Single","2009","direct migration background","East Germany","7","","","","3"
"Single","2009","indirect migration background","West Germany","437","0.6566080341549","0.621778541661703","0.691437526648097","3"
"Single","2009","indirect migration background","East Germany","35","0.787078297956708","0.66472017762921","0.909436418284205","3"
"Widowed","2009","no migration background","West Germany","849","0.0983734534972262","0.0929098212332665","0.103837085761186","5"
"Widowed","2009","no migration background","East Germany","321","0.0814184473208373","0.0733942134902195","0.0894426811514551","5"
"Widowed","2009","direct migration background","West Germany","89","0.0577780957487825","0.0463275560288208","0.0692286354687443","5"
"Widowed","2009","direct migration background","East Germany","7","","","","5"
"Widowed","2009","indirect migration background","West Germany","3","","","","5"
"Widowed","2009","indirect migration background","East Germany","","","","","5"
"Divorced","2010","no migration background","West Germany","1304","0.0946047417153374","0.0899048395325763","0.0993046438980986","4"
"Divorced","2010","direct migration background","West Germany","170","0.0742307821085983","0.0644913222007326","0.083970242016464","4"
"Divorced","2010","no migration background","East Germany","489","0.109506824914256","0.101107648142773","0.117906001685738","4"
"Divorced","2010","indirect migration background","West Germany","66","0.0402511688236551","0.0288914596000763","0.0516108780472339","4"
"Divorced","2010","direct migration background","East Germany","5","","","","4"
"Divorced","2010","indirect migration background","East Germany","2","","","","4"
"Married","2010","no migration background","West Germany","8961","0.499253263662595","0.491223869476642","0.507282657848547","1"
"Married","2010","no migration background","East Germany","2912","0.491890578538227","0.478443940747569","0.505337216328884","1"
"Married","2010","direct migration background","West Germany","2101","0.690308615849391","0.673130414204133","0.707486817494648","1"
"Married","2010","direct migration background","East Germany","97","0.669296677286669","0.587794029131338","0.750799325442","1"
"Married","2010","indirect migration background","West Germany","506","0.25627020192527","0.231037961308687","0.281502442541852","1"
"Married","2010","indirect migration background","East Germany","23","","","","1"
"Married, but separated","2010","no migration background","West Germany","399","0.0269660083508492","0.0243647373611884","0.0295672793405101","2"
"Married, but separated","2010","no migration background","East Germany","86","0.0160577966925938","0.01267692567578","0.0194386677094077","2"
"Married, but separated","2010","direct migration background","West Germany","84","0.0324336015288939","0.0258520321283606","0.0390151709294273","2"
"Married, but separated","2010","direct migration background","East Germany","4","","","","2"
"Married, but separated","2010","indirect migration background","West Germany","19","","","","2"
"Married, but separated","2010","indirect migration background","East Germany","1","","","","2"
"Single","2010","no migration background","West Germany","3394","0.28316658178017","0.275931501070992","0.290401662489348","3"
"Single","2010","no migration background","East Germany","1516","0.299763034642398","0.287440149928239","0.312085919356558","3"
"Single","2010","direct migration background","West Germany","338","0.147618366198376","0.134439479425075","0.160797252971677","3"
"Single","2010","direct migration background","East Germany","15","","","","3"
"Single","2010","indirect migration background","West Germany","553","0.679751039399963","0.652784949661252","0.706717129138673","3"
"Single","2010","indirect migration background","East Germany","51","0.789442422710068","0.698963700747113","0.879921144673023","3"
"Widowed","2010","no migration background","West Germany","838","0.0960094044910485","0.091278413692548","0.100740395289549","5"
"Widowed","2010","no migration background","East Germany","307","0.0827817652125255","0.0753702925333073","0.0901932378917436","5"
"Widowed","2010","direct migration background","West Germany","90","0.0554086343147409","0.0469089617304087","0.063908306899073","5"
"Widowed","2010","direct migration background","East Germany","7","","","","5"
"Widowed","2010","indirect migration background","West Germany","6","","","","5"
"Widowed","2010","indirect migration background","East Germany","1","","","","5"
"Divorced","2011","no migration background","West Germany","1599","0.0926520681842846","0.0884157687338902","0.096888367634679","4"
"Divorced","2011","no migration background","East Germany","588","0.109547949219343","0.101721752685601","0.117374145753085","4"
"Divorced","2011","direct migration background","West Germany","216","0.0741972840649636","0.0649741095999329","0.0834204585299943","4"
"Divorced","2011","direct migration background","East Germany","14","","","","4"
"Divorced","2011","indirect migration background","West Germany","84","0.0404762056830266","0.0297921026202825","0.0511603087457707","4"
"Divorced","2011","indirect migration background","East Germany","4","","","","4"
"Married","2011","no migration background","West Germany","10818","0.506301293397592","0.498996504349082","0.513606082446102","1"
"Married","2011","no migration background","East Germany","3354","0.486630960794549","0.47410652820583","0.499155393383268","1"
"Married","2011","direct migration background","West Germany","2284","0.678582168621337","0.662147407378281","0.695016929864393","1"
"Married","2011","direct migration background","East Germany","107","0.635565453413453","0.560522579377417","0.710608327449488","1"
"Married","2011","indirect migration background","West Germany","521","0.248917969430728","0.225476647037081","0.272359291824374","1"
"Married","2011","indirect migration background","East Germany","31","0.238326407256784","0.150303163498926","0.326349651014642","1"
"Married, but separated","2011","no migration background","West Germany","481","0.0238675220838583","0.0216373919114458","0.0260976522562708","2"
"Married, but separated","2011","no migration background","East Germany","114","0.0162547734977619","0.0130861171947762","0.0194234298007477","2"
"Married, but separated","2011","direct migration background","West Germany","96","0.033315250961921","0.0269999918762913","0.0396305100475508","2"
"Married, but separated","2011","direct migration background","East Germany","4","","","","2"
"Married, but separated","2011","indirect migration background","West Germany","24","","","","2"
"Married, but separated","2011","indirect migration background","East Germany","2","","","","2"
"Single","2011","no migration background","West Germany","4042","0.283530801383469","0.276945569829173","0.290116032937765","3"
"Single","2011","no migration background","East Germany","1682","0.304384461337036","0.292854197867947","0.315914724806125","3"
"Single","2011","direct migration background","West Germany","390","0.157572314544226","0.144750973072136","0.170393656016316","3"
"Single","2011","direct migration background","East Germany","21","","","","3"
"Single","2011","indirect migration background","East Germany","51","0.654278420440045","0.556019637882162","0.752537202997927","3"
"Single","2011","indirect migration background","West Germany","670","0.683325865862363","0.658106711304378","0.708545020420347","3"
"Widowed","2011","no migration background","East Germany","380","0.0831818551513099","0.0762619641200617","0.0901017461825582","5"
"Widowed","2011","no migration background","West Germany","1055","0.0936483149507961","0.0893916396597816","0.0979049902418107","5"
"Widowed","2011","direct migration background","West Germany","116","0.0563329818075524","0.0482193003672436","0.0644466632478612","5"
"Widowed","2011","direct migration background","East Germany","12","","","","5"
"Widowed","2011","indirect migration background","West Germany","8","","","","5"
"Widowed","2011","indirect migration background","East Germany","2","","","","5"
"Divorced","2012","no migration background","East Germany","573","0.104365265394526","0.0966447007375058","0.112085830051545","4"
"Divorced","2012","no migration background","West Germany","1695","0.095437987352671","0.0911129906588838","0.0997629840464583","4"
"Divorced","2012","direct migration background","West Germany","213","0.0785479152934588","0.0687664482488083","0.0883293823381093","4"
"Divorced","2012","direct migration background","East Germany","12","","","","4"
"Divorced","2012","indirect migration background","West Germany","89","0.0406026827104949","0.0298197863230565","0.0513855790979332","4"
"Divorced","2012","indirect migration background","East Germany","3","","","","4"
"Married","2012","no migration background","West Germany","10438","0.512989724028203","0.50563223935098","0.520347208705425","1"
"Married","2012","no migration background","East Germany","3341","0.495493137980016","0.48286736516624","0.508118910793792","1"
"Married","2012","direct migration background","West Germany","2131","0.677826801039411","0.660836371478369","0.694817230600452","1"
"Married","2012","direct migration background","East Germany","102","0.590905413102361","0.513503250912198","0.668307575292524","1"
"Married","2012","indirect migration background","West Germany","523","0.283017204867021","0.258406752108558","0.307627657625485","1"
"Married","2012","indirect migration background","East Germany","27","","","","1"
"Married, but separated","2012","no migration background","West Germany","469","0.0227640402117449","0.0205685557750962","0.0249595246483937","2"
"Married, but separated","2012","no migration background","East Germany","107","0.0164018566715201","0.0131943987632749","0.0196093145797653","2"
"Married, but separated","2012","direct migration background","East Germany","7","","","","2"
"Married, but separated","2012","direct migration background","West Germany","102","0.0352247289571938","0.0285222231699112","0.0419272347444763","2"
"Married, but separated","2012","indirect migration background","West Germany","28","","","","2"
"Married, but separated","2012","indirect migration background","East Germany","","","","","2"
"Single","2012","no migration background","West Germany","4101","0.282129640801763","0.275505137210924","0.288754144392601","3"
"Single","2012","no migration background","East Germany","1620","0.299851681392829","0.288281134713867","0.311422228071791","3"
"Single","2012","direct migration background","East Germany","23","","","","3"
"Single","2012","direct migration background","West Germany","353","0.154523150576766","0.141381560281015","0.167664740872516","3"
"Single","2012","indirect migration background","East Germany","51","0.72162274386847","0.624613494064423","0.818631993672517","3"
"Single","2012","indirect migration background","West Germany","637","0.649595067113151","0.623529613792371","0.675660520433931","3"
"Widowed","2012","no migration background","West Germany","1026","0.0866786076056188","0.0825369542281319","0.0908202609831057","5"
"Widowed","2012","no migration background","East Germany","383","0.0838880585611097","0.0768875441611304","0.0908885729610891","5"
"Widowed","2012","direct migration background","West Germany","107","0.053877404133171","0.0456686485479098","0.0620861597184322","5"
"Widowed","2012","direct migration background","East Germany","11","","","","5"
"Widowed","2012","indirect migration background","West Germany","10","","","","5"
"Widowed","2012","indirect migration background","East Germany","1","","","","5"
"Divorced","2013","no migration background","West Germany","1680","0.0967079223663116","0.0922498954556392","0.101165949276984","4"
"Divorced","2013","no migration background","East Germany","533","0.103195233484101","0.0952796634045946","0.111110803563607","4"
"Divorced","2013","direct migration background","West Germany","434","0.0855984725422024","0.078501080740771","0.0926958643436338","4"
"Divorced","2013","direct migration background","East Germany","23","","","","4"
"Divorced","2013","indirect migration background","West Germany","100","0.0329768053787388","0.0253662624284521","0.0405873483290256","4"
"Divorced","2013","indirect migration background","East Germany","5","","","","4"
"Married","2013","no migration background","West Germany","9742","0.508871858687385","0.50133137533307","0.5164123420417","1"
"Married","2013","no migration background","East Germany","3147","0.4984272407532","0.485417420954964","0.511437060551436","1"
"Married","2013","direct migration background","West Germany","4204","0.645509555775586","0.633374244915529","0.657644866635642","1"
"Married","2013","direct migration background","East Germany","286","0.623405196158285","0.577976555355741","0.668833836960829","1"
"Married","2013","indirect migration background","West Germany","783","0.285210704682439","0.265968056663456","0.304453352701423","1"
"Married","2013","indirect migration background","East Germany","31","0.190733205073704","0.117313816677201","0.264152593470207","1"
"Married, but separated","2013","no migration background","West Germany","467","0.0236225821456741","0.0213318721778761","0.0259132921134721","2"
"Married, but separated","2013","no migration background","East Germany","118","0.0185536603720334","0.0150424932083197","0.0220648275357471","2"
"Married, but separated","2013","direct migration background","West Germany","160","0.0329589001722623","0.0284298605178792","0.0374879398266453","2"
"Married, but separated","2013","direct migration background","East Germany","16","","","","2"
"Married, but separated","2013","indirect migration background","West Germany","30","0.0136492445797549","0.00870428320235549","0.0185942059571543","2"
"Married, but separated","2013","indirect migration background","East Germany","1","","","","2"
"Single","2013","no migration background","West Germany","4027","0.280903175890307","0.274124114473135","0.287682237307479","3"
"Single","2013","no migration background","East Germany","1497","0.291740318667558","0.279912683725605","0.30356795360951","3"
"Single","2013","direct migration background","West Germany","1014","0.18897357348078","0.17904206215625","0.198905084805311","3"
"Single","2013","direct migration background","East Germany","96","0.210115049978558","0.171919051045811","0.248311048911305","3"
"Single","2013","indirect migration background","West Germany","1190","0.660537327197426","0.640356563333138","0.680718091061714","3"
"Single","2013","indirect migration background","East Germany","72","0.741042543738454","0.659179567581145","0.822905519895764","3"
"Widowed","2013","no migration background","West Germany","969","0.089894460910322","0.0855801652565717","0.0942087565640722","5"
"Widowed","2013","no migration background","East Germany","379","0.0880835467231081","0.0807091185873629","0.0954579748588534","5"
"Widowed","2013","direct migration background","West Germany","157","0.0469594980291693","0.0415927067760488","0.0523262892822898","5"
"Widowed","2013","direct migration background","East Germany","16","","","","5"
"Widowed","2013","indirect migration background","West Germany","12","","","","5"
"Widowed","2013","indirect migration background","East Germany","1","","","","5"
"Divorced","2014","no migration background","West Germany","1524","0.0996174736032362","0.0948853900431164","0.104349557163356","4"
"Divorced","2014","direct migration background","West Germany","355","0.0872225115570169","0.0792494123693102","0.0951956107447237","4"
"Divorced","2014","no migration background","East Germany","478","0.102486816820623","0.094261691976945","0.110711941664301","4"
"Divorced","2014","direct migration background","East Germany","20","","","","4"
"Divorced","2014","indirect migration background","West Germany","84","0.0375132999397399","0.0287570366688415","0.0462695632106383","4"
"Divorced","2014","indirect migration background","East Germany","4","","","","4"
"Married","2014","no migration background","West Germany","8847","0.505592540405721","0.497692779441649","0.513492301369794","1"
"Married","2014","no migration background","East Germany","2922","0.49455015424149","0.480991009926911","0.50810929855607","1"
"Married","2014","direct migration background","West Germany","3374","0.63815090339312","0.624572276563829","0.65172953022241","1"
"Married","2014","direct migration background","East Germany","221","0.534208650906315","0.481949152578524","0.586468149234106","1"
"Married","2014","indirect migration background","West Germany","662","0.264643690859499","0.244315043069084","0.284972338649915","1"
"Married","2014","indirect migration background","East Germany","31","0.21384536509177","0.139865932190546","0.287824797992993","1"
"Married, but separated","2014","no migration background","West Germany","397","0.0243451989478279","0.0219100480893323","0.0267803498063235","2"
"Married, but separated","2014","no migration background","East Germany","101","0.0197457933389401","0.0159727244980016","0.0235188621798786","2"
"Married, but separated","2014","direct migration background","West Germany","118","0.0337123914249134","0.0286122948715544","0.0388124879782724","2"
"Married, but separated","2014","direct migration background","East Germany","14","","","","2"
"Married, but separated","2014","indirect migration background","West Germany","27","","","","2"
"Married, but separated","2014","indirect migration background","East Germany","2","","","","2"
"Single","2014","no migration background","West Germany","3689","0.279077857917857","0.271990604096197","0.286165111739518","3"
"Single","2014","no migration background","East Germany","1355","0.292243563801319","0.279909605680546","0.304577521922091","3"
"Single","2014","direct migration background","West Germany","831","0.197529702253959","0.186279480047192","0.208779924460726","3"
"Single","2014","direct migration background","East Germany","79","0.257295826061868","0.211498684564701","0.303092967559035","3"
"Single","2014","indirect migration background","East Germany","80","0.725282301203565","0.64474372509896","0.80582087730817","3"
"Single","2014","indirect migration background","West Germany","1023","0.672453271318558","0.650826260569624","0.694080282067493","3"
"Widowed","2014","no migration background","West Germany","930","0.0913669291253575","0.0868143248903873","0.0959195333603276","5"
"Widowed","2014","no migration background","East Germany","367","0.0909736717976277","0.0831747570871338","0.0987725865081215","5"
"Widowed","2014","direct migration background","West Germany","133","0.043384491370991","0.0376278870892281","0.049141095652754","5"
"Widowed","2014","direct migration background","East Germany","16","","","","5"
"Widowed","2014","indirect migration background","West Germany","13","","","","5"
"Widowed","2014","indirect migration background","East Germany","1","","","","5"
"Divorced","2015","no migration background","East Germany","455","0.103758497926293","0.0952872965023538","0.112229699350233","4"
"Divorced","2015","no migration background","West Germany","1482","0.106639522310903","0.101640605998945","0.111638438622861","4"
"Divorced","2015","direct migration background","West Germany","316","0.0816700751265351","0.0744559960894925","0.0888841541635777","4"
"Divorced","2015","direct migration background","East Germany","25","","","","4"
"Divorced","2015","indirect migration background","West Germany","72","0.0326187122619777","0.024119388756483","0.0411180357674724","4"
"Divorced","2015","indirect migration background","East Germany","3","","","","4"
"Married","2015","no migration background","West Germany","8361","0.49808895515431","0.489991095695645","0.506186814612975","1"
"Married","2015","direct migration background","West Germany","3726","0.623387950307704","0.610624257077742","0.636151643537666","1"
"Married","2015","direct migration background","East Germany","254","0.46654066977574","0.419551307086974","0.513530032464506","1"
"Married","2015","no migration background","East Germany","2751","0.477339238794367","0.463463881942109","0.491214595646625","1"
"Married","2015","indirect migration background","West Germany","609","0.256663777532673","0.235764703142191","0.277562851923155","1"
"Married","2015","indirect migration background","East Germany","31","0.292596570506735","0.210509400468093","0.374683740545377","1"
"Married, but separated","2015","no migration background","West Germany","338","0.021908631090397","0.0195377993245892","0.0242794628562048","2"
"Married, but separated","2015","no migration background","East Germany","108","0.0212244421253452","0.0172205686545821","0.0252283155961084","2"
"Married, but separated","2015","direct migration background","West Germany","183","0.0413988253321842","0.0361511973653797","0.0466464532989888","2"
"Married, but separated","2015","direct migration background","East Germany","18","","","","2"
"Married, but separated","2015","indirect migration background","East Germany","2","","","","2"
"Married, but separated","2015","indirect migration background","West Germany","34","0.0228085787166123","0.0156654077059015","0.029951749727323","2"
"Single","2015","no migration background","East Germany","1293","0.299890423530015","0.287161697094829","0.312619149965202","3"
"Single","2015","no migration background","West Germany","3583","0.283352228217188","0.276053963754925","0.29065049267945","3"
"Single","2015","direct migration background","West Germany","1194","0.208895948454206","0.198187369006192","0.219604527902221","3"
"Single","2015","direct migration background","East Germany","121","0.327942990340112","0.28372424898074","0.372161731699484","3"
"Single","2015","indirect migration background","East Germany","81","0.670006587133619","0.585166860786763","0.754846313480476","3"
"Single","2015","indirect migration background","West Germany","949","0.676409831218969","0.654024953432297","0.69879470900564","3"
"Widowed","2015","no migration background","West Germany","881","0.0900106632272017","0.0853754626117061","0.0946458638426973","5"
"Widowed","2015","no migration background","East Germany","371","0.0977873976239791","0.0895362086493076","0.106038586598651","5"
"Widowed","2015","direct migration background","West Germany","117","0.0446472007793704","0.0392068229990017","0.050087578559739","5"
"Widowed","2015","direct migration background","East Germany","15","","","","5"
"Widowed","2015","indirect migration background","West Germany","14","","","","5"
"Widowed","2015","indirect migration background","East Germany","1","","","","5"
"Divorced","2016","no migration background","West Germany","1361","0.103705549526797","0.098579336213425","0.108831762840169","4"
"Divorced","2016","no migration background","East Germany","449","0.11257676798664","0.103519279985741","0.12163425598754","4"
"Divorced","2016","direct migration background","West Germany","363","0.0854678767008618","0.079385808890774","0.0915499445109496","4"
"Divorced","2016","direct migration background","East Germany","47","0.0840843983368783","0.0679252460076107","0.100243550666146","4"
"Divorced","2016","indirect migration background","East Germany","2","","","","4"
"Divorced","2016","indirect migration background","West Germany","63","0.031816245611203","0.0231263020936","0.0405061891288059","4"
"Married","2016","no migration background","West Germany","7751","0.496476817596782","0.488070040268168","0.504883594925396","1"
"Married","2016","direct migration background","West Germany","5214","0.626819763585689","0.616298183227856","0.637341343943521","1"
"Married","2016","no migration background","East Germany","2536","0.456806937007244","0.442532419584733","0.471081454429756","1"
"Married","2016","direct migration background","East Germany","640","0.446086599065564","0.417142258431029","0.475030939700099","1"
"Married","2016","indirect migration background","West Germany","567","0.266411904701827","0.244523377321013","0.288300432082641","1"
"Married","2016","indirect migration background","East Germany","29","","","","1"
"Married, but separated","2016","no migration background","West Germany","314","0.0217524877531649","0.0192997610213779","0.024205214484952","2"
"Married, but separated","2016","no migration background","East Germany","115","0.0247629390484042","0.0203097187998517","0.0292161592969568","2"
"Married, but separated","2016","direct migration background","West Germany","486","0.0406019054018989","0.0363082918667877","0.0448955189370102","2"
"Married, but separated","2016","direct migration background","East Germany","110","0.0722098286300336","0.0571383390722905","0.0872813181877767","2"
"Married, but separated","2016","indirect migration background","East Germany","3","","","","2"
"Married, but separated","2016","indirect migration background","West Germany","37","0.0252468748045212","0.0174796705825581","0.0330140790264842","2"
"Single","2016","no migration background","West Germany","3319","0.289037123716186","0.281415094706121","0.296659152726252","3"
"Single","2016","no migration background","East Germany","1219","0.311588641321324","0.298316750365954","0.324860532276693","3"
"Single","2016","direct migration background","West Germany","1879","0.201592103356552","0.192864409821971","0.210319796891133","3"
"Single","2016","direct migration background","East Germany","305","0.356237880929401","0.328353186197809","0.384122575660993","3"
"Single","2016","indirect migration background","West Germany","887","0.664992976604802","0.641623495035766","0.688362458173837","3"
"Single","2016","indirect migration background","East Germany","79","0.743001034855631","0.662431795065338","0.823570274645923","3"
"Widowed","2016","no migration background","West Germany","843","0.0890280214070698","0.0842396680485192","0.0938163747656204","5"
"Widowed","2016","no migration background","East Germany","359","0.0942647146363876","0.085891481095365","0.10263794817741","5"
"Widowed","2016","direct migration background","West Germany","175","0.0455183509549983","0.0409838722201671","0.0500528296898294","5"
"Widowed","2016","direct migration background","East Germany","31","0.0413812930381225","0.029783960385912","0.052978625690333","5"
"Widowed","2016","indirect migration background","West Germany","13","","","","5"
"Widowed","2016","indirect migration background","East Germany","","","","","5"
"Divorced","2017","no migration background","West Germany","1491","0.10501070159068","0.100169456860272","0.109851946321088","4"
"Divorced","2017","no migration background","East Germany","518","0.113403063189248","0.104797985299685","0.12200814107881","4"
"Divorced","2017","direct migration background","East Germany","42","0.0631993348769237","0.0489872188359191","0.0774114509179283","4"
"Divorced","2017","direct migration background","West Germany","432","0.0924314736293648","0.0865043764751399","0.0983585707835897","4"
"Divorced","2017","indirect migration background","East Germany","5","","","","4"
"Divorced","2017","indirect migration background","West Germany","72","0.0382577005420286","0.0291873243058725","0.0473280767781847","4"
"Married","2017","no migration background","West Germany","8716","0.49737014964982","0.48947436430562","0.50526593499402","1"
"Married","2017","no migration background","East Germany","2774","0.441534373061076","0.428058410898466","0.455010335223687","1"
"Married","2017","direct migration background","West Germany","5717","0.624166642313269","0.614255120671065","0.634078163955474","1"
"Married","2017","direct migration background","East Germany","659","0.449673277378085","0.420617149619786","0.478729405136384","1"
"Married","2017","indirect migration background","West Germany","609","0.268986734542211","0.248018369359357","0.289955099725065","1"
"Married","2017","indirect migration background","East Germany","36","0.238729900449642","0.160814740693971","0.316645060205312","1"
"Married, but separated","2017","no migration background","West Germany","353","0.02285494826031","0.0204950081821716","0.0252148883384484","2"
"Married, but separated","2017","no migration background","East Germany","116","0.0213370077179145","0.0174154136244184","0.0252586018114105","2"
"Married, but separated","2017","direct migration background","West Germany","552","0.0426109540674606","0.038477650998994","0.0467442571359273","2"
"Married, but separated","2017","direct migration background","East Germany","80","0.0796920752068935","0.0638740215382684","0.0955101288755187","2"
"Married, but separated","2017","indirect migration background","West Germany","45","0.0266241520448361","0.019011873232139","0.0342364308575333","2"
"Married, but separated","2017","indirect migration background","East Germany","2","","","","2"
"Single","2017","no migration background","West Germany","3974","0.285919576024959","0.27878403602035","0.293055116029568","3"
"Single","2017","no migration background","East Germany","1445","0.331934599541287","0.319155064546078","0.344714134536496","3"
"Single","2017","direct migration background","West Germany","2256","0.196095771802806","0.187970672725146","0.204220870880467","3"
"Single","2017","direct migration background","East Germany","319","0.370141366682878","0.34193908466743","0.398343648698327","3"
"Single","2017","indirect migration background","West Germany","979","0.657671681417429","0.635234799837526","0.680108562997332","3"
"Single","2017","indirect migration background","East Germany","72","0.698794333413006","0.614943877724904","0.782644789101109","3"
"Widowed","2017","no migration background","West Germany","870","0.088844624474231","0.084351554989823","0.0933376939586391","5"
"Widowed","2017","no migration background","East Germany","363","0.0917909564904745","0.0839553582799356","0.0996265547010133","5"
"Widowed","2017","direct migration background","West Germany","216","0.0446951581870991","0.0404665872256968","0.0489237291485015","5"
"Widowed","2017","direct migration background","East Germany","26","","","","5"
"Widowed","2017","indirect migration background","West Germany","13","","","","5"
"Widowed","2017","indirect migration background","East Germany","","","","","5"
