"pgfamstd","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Single","1989","North Rhine-Westphalia","indirect migration background","54","0.651071599661944","0.544611893323682","0.757531306000205","3"
"Single","1989","Hesse","no migration background","163","0.239904478125666","0.206017219450804","0.273791736800529","3"
"Single","1989","Hesse","direct migration background","45","0.104610748549313","0.0730397307365975","0.136181766362028","3"
"Single","1989","Hesse","indirect migration background","21","","","","3"
"Single","1989","Bavaria","no migration background","324","0.261466726325513","0.236478633032299","0.286454819618727","3"
"Single","1989","Bavaria","direct migration background","50","0.162069238750272","0.124159644020521","0.199978833480024","3"
"Single","1989","Bavaria","indirect migration background","37","0.572859274533537","0.43968522036173","0.706033328705345","3"
"Single","1989","Berlin","no migration background","56","0.259652053906879","0.20197734345344","0.317326764360317","3"
"Single","1989","Saxony","indirect migration background","","","","","3"
"Single","1989","Lower Saxony","no migration background","219","0.260160435026881","0.230168700471908","0.290152169581854","3"
"Single","1989","Lower Saxony","direct migration background","28","","","","3"
"Single","1989","Lower Saxony","indirect migration background","13","","","","3"
"Single","1989","Bremen","no migration background","19","","","","3"
"Single","1989","Bremen","direct migration background","5","","","","3"
"Single","1989","Bremen","indirect migration background","2","","","","3"
"Single","1989","North Rhine-Westphalia","no migration background","477","0.248431424066194","0.228804790064156","0.268058058068232","3"
"Widowed","1989","Schleswig-Holstein","no migration background","18","","","","5"
"Widowed","1989","Schleswig-Holstein","direct migration background","2","","","","5"
"Widowed","1989","Schleswig-Holstein","indirect migration background","","","","","5"
"Widowed","1989","Hamburg","no migration background","17","","","","5"
"Widowed","1989","Hamburg","direct migration background","1","","","","5"
"Widowed","1989","Hamburg","indirect migration background","","","","","5"
"Widowed","1989","Lower Saxony","no migration background","65","0.111140664586185","0.0896541884210536","0.132627140751317","5"
"Widowed","1989","Lower Saxony","direct migration background","5","","","","5"
"Widowed","1989","Lower Saxony","indirect migration background","1","","","","5"
"Widowed","1989","Bremen","no migration background","13","","","","5"
"Widowed","1989","Bremen","direct migration background","","","","","5"
"Widowed","1989","Bremen","indirect migration background","","","","","5"
"Widowed","1989","Brandenburg","indirect migration background","","","","","5"
"Widowed","1989","Mecklenburg-Western Pomerania","no migration background","","","","","5"
"Widowed","1989","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"Widowed","1989","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Widowed","1989","Saxony","no migration background","","","","","5"
"Widowed","1989","Saxony","direct migration background","","","","","5"
"Widowed","1989","Saxony","indirect migration background","","","","","5"
"Widowed","1989","Saxony-Anhalt","no migration background","","","","","5"
"Widowed","1989","Saxony-Anhalt","direct migration background","","","","","5"
"Widowed","1989","Saxony-Anhalt","indirect migration background","","","","","5"
"Widowed","1989","Thuringia","no migration background","","","","","5"
"Widowed","1989","Thuringia","direct migration background","","","","","5"
"Widowed","1989","Thuringia","indirect migration background","","","","","5"
"Widowed","1989","North Rhine-Westphalia","no migration background","137","0.111568558485766","0.0972683910165846","0.125868725954948","5"
"Widowed","1989","North Rhine-Westphalia","direct migration background","16","","","","5"
"Widowed","1989","North Rhine-Westphalia","indirect migration background","","","","","5"
"Widowed","1989","Hesse","no migration background","46","0.118303425344215","0.0926738500271743","0.143933000661255","5"
"Widowed","1989","Hesse","direct migration background","9","","","","5"
"Widowed","1989","Hesse","indirect migration background","","","","","5"
"Widowed","1989","Rhineland-Palatinate,Saarland","no migration background","61","0.13972610019134","0.111138282130402","0.168313918252278","5"
"Widowed","1989","Rhineland-Palatinate,Saarland","direct migration background","1","","","","5"
"Widowed","1989","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"Widowed","1989","Baden-Württemberg","no migration background","79","0.111140444140717","0.0921655036537444","0.13011538462769","5"
"Widowed","1989","Baden-Württemberg","direct migration background","20","","","","5"
"Widowed","1989","Baden-Württemberg","indirect migration background","","","","","5"
"Widowed","1989","Bavaria","no migration background","92","0.108719950653373","0.0910187964016752","0.126421104905071","5"
"Widowed","1989","Bavaria","direct migration background","6","","","","5"
"Widowed","1989","Bavaria","indirect migration background","","","","","5"
"Widowed","1989","Berlin","no migration background","24","","","","5"
"Widowed","1989","Berlin","direct migration background","5","","","","5"
"Widowed","1989","Berlin","indirect migration background","","","","","5"
"Widowed","1989","Brandenburg","no migration background","","","","","5"
"Widowed","1989","Brandenburg","direct migration background","","","","","5"
"Divorced","1990","North Rhine-Westphalia","direct migration background","18","","","","4"
"Divorced","1990","North Rhine-Westphalia","indirect migration background","2","","","","4"
"Divorced","1990","Baden-Württemberg","no migration background","37","0.0485263863810476","0.0354671202675051","0.0615856524945902","4"
"Divorced","1990","Baden-Württemberg","direct migration background","26","","","","4"
"Divorced","1990","Baden-Württemberg","indirect migration background","1","","","","4"
"Divorced","1990","Bavaria","no migration background","38","0.0424690249972506","0.0309533869222522","0.053984663072249","4"
"Divorced","1990","Brandenburg","indirect migration background","","","","","4"
"Divorced","1990","Mecklenburg-Western Pomerania","no migration background","24","","","","4"
"Divorced","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Divorced","1990","Saxony","no migration background","66","0.0567843896574416","0.0442424649287143","0.0693263143861688","4"
"Divorced","1990","Thuringia","direct migration background","1","","","","4"
"Divorced","1990","Mecklenburg-Western Pomerania","direct migration background","1","","","","4"
"Divorced","1990","Thuringia","indirect migration background","","","","","4"
"Divorced","1990","Hesse","no migration background","26","","","","4"
"Divorced","1990","Hesse","direct migration background","13","","","","4"
"Divorced","1990","Hesse","indirect migration background","","","","","4"
"Divorced","1990","Rhineland-Palatinate,Saarland","no migration background","25","","","","4"
"Divorced","1990","Rhineland-Palatinate,Saarland","direct migration background","5","","","","4"
"Divorced","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Divorced","1990","Saxony","direct migration background","1","","","","4"
"Divorced","1990","Saxony","indirect migration background","","","","","4"
"Divorced","1990","Saxony-Anhalt","no migration background","52","0.0907134968727846","0.0705969452196044","0.110830048525965","4"
"Divorced","1990","Saxony-Anhalt","direct migration background","","","","","4"
"Divorced","1990","Saxony-Anhalt","indirect migration background","","","","","4"
"Divorced","1990","Thuringia","no migration background","47","0.0783594108843562","0.0586752023443328","0.0980436194243796","4"
"Divorced","1990","Schleswig-Holstein","no migration background","17","","","","4"
"Divorced","1990","Schleswig-Holstein","direct migration background","1","","","","4"
"Divorced","1990","Schleswig-Holstein","indirect migration background","","","","","4"
"Divorced","1990","Hamburg","no migration background","17","","","","4"
"Divorced","1990","Hamburg","direct migration background","4","","","","4"
"Divorced","1990","Hamburg","indirect migration background","","","","","4"
"Divorced","1990","Lower Saxony","no migration background","39","0.0545359603871182","0.0388498906583371","0.0702220301158994","4"
"Divorced","1990","Lower Saxony","direct migration background","7","","","","4"
"Divorced","1990","Lower Saxony","indirect migration background","1","","","","4"
"Divorced","1990","Bremen","no migration background","1","","","","4"
"Divorced","1990","Bremen","direct migration background","","","","","4"
"Divorced","1990","Bremen","indirect migration background","","","","","4"
"Divorced","1990","North Rhine-Westphalia","no migration background","74","0.051191957791882","0.0410163409413866","0.0613675746423773","4"
"Divorced","1990","Bavaria","direct migration background","6","","","","4"
"Divorced","1990","Bavaria","indirect migration background","1","","","","4"
"Divorced","1990","Berlin","no migration background","48","0.111192195764614","0.0836093607878444","0.138775030741384","4"
"Divorced","1990","Berlin","direct migration background","5","","","","4"
"Divorced","1990","Berlin","indirect migration background","1","","","","4"
"Divorced","1990","Brandenburg","no migration background","45","0.0799143467635475","0.0600108293814296","0.0998178641456655","4"
"Divorced","1990","Brandenburg","direct migration background","4","","","","4"
"Married","1990","North Rhine-Westphalia","direct migration background","484","0.664938157373113","0.629277144602122","0.700599170144105","1"
"Married","1990","North Rhine-Westphalia","indirect migration background","20","","","","1"
"Married","1990","Hesse","no migration background","361","0.574302929559562","0.534935901887976","0.613669957231148","1"
"Married","1990","Hesse","direct migration background","274","0.746006119449777","0.700337466770855","0.791674772128699","1"
"Married","1990","Hesse","indirect migration background","3","","","","1"
"Married","1990","Rhineland-Palatinate,Saarland","no migration background","337","0.580321153195678","0.538697139893365","0.621945166497991","1"
"Married","1990","Rhineland-Palatinate,Saarland","direct migration background","80","0.676039524973352","0.59230789886299","0.759771151083714","1"
"Married","1990","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","1"
"Married","1990","Baden-Württemberg","no migration background","652","0.57851031200214","0.548499313122793","0.608521310881486","1"
"Married","1990","Baden-Württemberg","direct migration background","507","0.691593942749699","0.656983505958311","0.726204379541087","1"
"Married","1990","Baden-Württemberg","indirect migration background","11","","","","1"
"Married","1990","Bavaria","no migration background","709","0.558271559179406","0.529913540859981","0.586629577498831","1"
"Married","1990","Bavaria","direct migration background","291","0.753509314887746","0.709236007377268","0.797782622398224","1"
"Married","1990","Bavaria","indirect migration background","13","","","","1"
"Married","1990","Berlin","no migration background","276","0.439489063847271","0.395941496466624","0.483036631227918","1"
"Married","1990","Berlin","direct migration background","80","0.643102272784707","0.554376254353017","0.731828291216398","1"
"Married","1990","Berlin","indirect migration background","4","","","","1"
"Married","1990","Brandenburg","no migration background","493","0.626182875959602","0.590670190439418","0.661695561479786","1"
"Married","1990","Brandenburg","direct migration background","12","","","","1"
"Married","1990","Brandenburg","indirect migration background","","","","","1"
"Married","1990","Mecklenburg-Western Pomerania","no migration background","329","0.612521361937955","0.569517334189071","0.655525389686839","1"
"Married","1990","Mecklenburg-Western Pomerania","direct migration background","10","","","","1"
"Married","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Married","1990","Saxony","no migration background","923","0.651221619942028","0.625394058565397","0.677049181318658","1"
"Married","1990","Saxony","direct migration background","34","0.792826774977112","0.665631272560491","0.920022277393733","1"
"Married","1990","Saxony","indirect migration background","","","","","1"
"Married","1990","Saxony-Anhalt","no migration background","542","0.620588805401435","0.586600911885121","0.654576698917749","1"
"Married","1990","Saxony-Anhalt","direct migration background","26","","","","1"
"Married","1990","Saxony-Anhalt","indirect migration background","1","","","","1"
"Married","1990","Thuringia","no migration background","505","0.65115144575419","0.616241349345958","0.686061542162422","1"
"Married","1990","Thuringia","direct migration background","18","","","","1"
"Married","1990","Thuringia","indirect migration background","","","","","1"
"Married","1990","Schleswig-Holstein","no migration background","146","0.578040052393919","0.516449486398669","0.639630618389169","1"
"Married","1990","Schleswig-Holstein","direct migration background","27","","","","1"
"Married","1990","Schleswig-Holstein","indirect migration background","","","","","1"
"Married","1990","Hamburg","no migration background","49","0.360788670239444","0.27414122447002","0.447436116008867","1"
"Married","1990","Hamburg","direct migration background","31","0.612806969490372","0.467214310782439","0.758399628198305","1"
"Married","1990","Hamburg","indirect migration background","2","","","","1"
"Married","1990","Lower Saxony","no migration background","486","0.576236964920802","0.542100995310611","0.610372934530992","1"
"Married","1990","Lower Saxony","direct migration background","106","0.615514002328129","0.538929397708147","0.692098606948111","1"
"Married","1990","Lower Saxony","indirect migration background","1","","","","1"
"Married","1990","Bremen","no migration background","53","0.563124576573965","0.45641826882186","0.66983088432607","1"
"Married","1990","Bremen","direct migration background","13","","","","1"
"Married","1990","Bremen","indirect migration background","","","","","1"
"Married","1990","North Rhine-Westphalia","no migration background","1118","0.573087398928938","0.55024979092098","0.595925006936897","1"
"Married, but separated","1990","North Rhine-Westphalia","direct migration background","36","0.0565544320370474","0.0391029503510548","0.07400591372304","2"
"Married, but separated","1990","North Rhine-Westphalia","indirect migration background","","","","","2"
"Married, but separated","1990","Hesse","no migration background","12","","","","2"
"Married, but separated","1990","Hesse","direct migration background","12","","","","2"
"Married, but separated","1990","Hesse","indirect migration background","","","","","2"
"Married, but separated","1990","Rhineland-Palatinate,Saarland","no migration background","11","","","","2"
"Married, but separated","1990","Brandenburg","indirect migration background","","","","","2"
"Married, but separated","1990","Mecklenburg-Western Pomerania","no migration background","2","","","","2"
"Married, but separated","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Married, but separated","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Married, but separated","1990","Saxony","no migration background","13","","","","2"
"Married, but separated","1990","Saxony","direct migration background","","","","","2"
"Married, but separated","1990","Saxony","indirect migration background","","","","","2"
"Married, but separated","1990","Saxony-Anhalt","no migration background","5","","","","2"
"Married, but separated","1990","Saxony-Anhalt","direct migration background","","","","","2"
"Married, but separated","1990","Thuringia","direct migration background","","","","","2"
"Married, but separated","1990","Thuringia","indirect migration background","","","","","2"
"Married, but separated","1990","Saxony-Anhalt","indirect migration background","","","","","2"
"Married, but separated","1990","Thuringia","no migration background","1","","","","2"
"Married, but separated","1990","Schleswig-Holstein","no migration background","4","","","","2"
"Married, but separated","1990","Schleswig-Holstein","direct migration background","1","","","","2"
"Married, but separated","1990","Schleswig-Holstein","indirect migration background","1","","","","2"
"Married, but separated","1990","Hamburg","no migration background","2","","","","2"
"Married, but separated","1990","Hamburg","direct migration background","1","","","","2"
"Married, but separated","1990","Hamburg","indirect migration background","","","","","2"
"Married, but separated","1990","Lower Saxony","no migration background","16","","","","2"
"Married, but separated","1990","Lower Saxony","direct migration background","8","","","","2"
"Married, but separated","1990","Lower Saxony","indirect migration background","","","","","2"
"Married, but separated","1990","Bremen","no migration background","3","","","","2"
"Married, but separated","1990","Bremen","direct migration background","","","","","2"
"Married, but separated","1990","Bremen","indirect migration background","","","","","2"
"Married, but separated","1990","North Rhine-Westphalia","no migration background","29","","","","2"
"Married, but separated","1990","Rhineland-Palatinate,Saarland","direct migration background","5","","","","2"
"Married, but separated","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Married, but separated","1990","Baden-Württemberg","no migration background","14","","","","2"
"Married, but separated","1990","Baden-Württemberg","direct migration background","22","","","","2"
"Married, but separated","1990","Baden-Württemberg","indirect migration background","","","","","2"
"Married, but separated","1990","Bavaria","no migration background","17","","","","2"
"Married, but separated","1990","Bavaria","direct migration background","12","","","","2"
"Married, but separated","1990","Bavaria","indirect migration background","1","","","","2"
"Married, but separated","1990","Berlin","no migration background","12","","","","2"
"Married, but separated","1990","Berlin","direct migration background","4","","","","2"
"Married, but separated","1990","Berlin","indirect migration background","","","","","2"
"Married, but separated","1990","Brandenburg","no migration background","2","","","","2"
"Married, but separated","1990","Brandenburg","direct migration background","","","","","2"
"Single","1990","Brandenburg","indirect migration background","","","","","3"
"Single","1990","Saxony","direct migration background","1","","","","3"
"Single","1990","Mecklenburg-Western Pomerania","no migration background","110","0.234757009186167","0.197343056253803","0.272170962118531","3"
"Single","1990","Mecklenburg-Western Pomerania","direct migration background","2","","","","3"
"Single","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Single","1990","Saxony","no migration background","206","0.164434831715814","0.14434708184985","0.184522581581778","3"
"Single","1990","Schleswig-Holstein","no migration background","60","0.234532419875485","0.181692219291833","0.287372620459137","3"
"Single","1990","Schleswig-Holstein","direct migration background","3","","","","3"
"Single","1990","Schleswig-Holstein","indirect migration background","3","","","","3"
"Single","1990","Hamburg","no migration background","34","0.276865518707605","0.196132524776738","0.357598512638473","3"
"Single","1990","Hamburg","direct migration background","6","","","","3"
"Single","1990","Hamburg","indirect migration background","2","","","","3"
"Single","1990","North Rhine-Westphalia","direct migration background","119","0.15386386842984","0.12660367062477","0.181124066234909","3"
"Single","1990","North Rhine-Westphalia","indirect migration background","63","0.697518554183002","0.599869985803987","0.795167122562017","3"
"Single","1990","Hesse","no migration background","161","0.242624452964772","0.208494577536526","0.276754328393017","3"
"Single","1990","Hesse","direct migration background","42","0.102079119647728","0.0703160204502919","0.133842218845164","3"
"Single","1990","Hesse","indirect migration background","27","","","","3"
"Single","1990","Rhineland-Palatinate,Saarland","no migration background","106","0.203866382653685","0.169886881329769","0.2378458839776","3"
"Single","1990","Rhineland-Palatinate,Saarland","direct migration background","29","","","","3"
"Single","1990","Rhineland-Palatinate,Saarland","indirect migration background","10","","","","3"
"Single","1990","Baden-Württemberg","no migration background","263","0.25176360749942","0.225385276620805","0.278141938378036","3"
"Single","1990","Baden-Württemberg","direct migration background","108","0.147285551713842","0.120727150713434","0.173843952714251","3"
"Single","1990","Baden-Württemberg","indirect migration background","61","0.724731209287409","0.622271379428075","0.827191039146743","3"
"Single","1990","Bavaria","no migration background","318","0.266016248559429","0.240783024094961","0.291249473023898","3"
"Single","1990","Bavaria","direct migration background","47","0.159365923976084","0.121764990480041","0.196966857472128","3"
"Single","1990","Bavaria","indirect migration background","38","0.617244807525926","0.486387064852163","0.748102550199689","3"
"Single","1990","Berlin","no migration background","127","0.282377270845866","0.242880573758775","0.321873967932957","3"
"Single","1990","Berlin","direct migration background","18","","","","3"
"Single","1990","Berlin","indirect migration background","9","","","","3"
"Single","1990","Brandenburg","no migration background","139","0.215725004232814","0.185533291285172","0.245916717180456","3"
"Single","1990","Brandenburg","direct migration background","1","","","","3"
"Single","1990","Saxony","indirect migration background","","","","","3"
"Single","1990","Saxony-Anhalt","no migration background","129","0.169079308498137","0.142825505117514","0.195333111878759","3"
"Single","1990","Saxony-Anhalt","direct migration background","","","","","3"
"Single","1990","Saxony-Anhalt","indirect migration background","","","","","3"
"Single","1990","Thuringia","no migration background","125","0.190169703973375","0.161424906373029","0.21891450157372","3"
"Single","1990","Thuringia","direct migration background","4","","","","3"
"Single","1990","Thuringia","indirect migration background","1","","","","3"
"Single","1990","Lower Saxony","no migration background","205","0.247949250560371","0.218119122004384","0.277779379116358","3"
"Single","1990","Lower Saxony","direct migration background","29","","","","3"
"Single","1990","Lower Saxony","indirect migration background","16","","","","3"
"Single","1990","Bremen","no migration background","16","","","","3"
"Single","1990","Bremen","direct migration background","3","","","","3"
"Single","1990","Bremen","indirect migration background","2","","","","3"
"Single","1990","North Rhine-Westphalia","no migration background","445","0.249628106862497","0.22964533554425","0.269610878180744","3"
"Widowed","1990","Brandenburg","indirect migration background","","","","","5"
"Widowed","1990","Mecklenburg-Western Pomerania","no migration background","28","","","","5"
"Widowed","1990","Thuringia","direct migration background","3","","","","5"
"Widowed","1990","Thuringia","indirect migration background","","","","","5"
"Widowed","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"Widowed","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Widowed","1990","Saxony","no migration background","100","0.119122716979177","0.101567782242388","0.136677651715966","5"
"Widowed","1990","Saxony","direct migration background","3","","","","5"
"Widowed","1990","Saxony","indirect migration background","","","","","5"
"Widowed","1990","Saxony-Anhalt","no migration background","55","0.113050088085967","0.090870564669549","0.135229611502384","5"
"Widowed","1990","Saxony-Anhalt","direct migration background","7","","","","5"
"Widowed","1990","Saxony-Anhalt","indirect migration background","","","","","5"
"Widowed","1990","Thuringia","no migration background","38","0.0793481662711785","0.0595507853930573","0.0991455471492996","5"
"Widowed","1990","Schleswig-Holstein","no migration background","20","","","","5"
"Widowed","1990","Schleswig-Holstein","direct migration background","1","","","","5"
"Widowed","1990","Schleswig-Holstein","indirect migration background","","","","","5"
"Widowed","1990","Hamburg","no migration background","16","","","","5"
"Widowed","1990","Hamburg","direct migration background","1","","","","5"
"Widowed","1990","Hamburg","indirect migration background","","","","","5"
"Widowed","1990","Lower Saxony","no migration background","59","0.102009837419032","0.081102103326238","0.122917571511827","5"
"Widowed","1990","Lower Saxony","direct migration background","5","","","","5"
"Widowed","1990","Lower Saxony","indirect migration background","1","","","","5"
"Widowed","1990","Bremen","no migration background","10","","","","5"
"Widowed","1990","Bremen","direct migration background","","","","","5"
"Widowed","1990","Bremen","indirect migration background","","","","","5"
"Widowed","1990","North Rhine-Westphalia","no migration background","136","0.109757535744994","0.095325020508618","0.12419005098137","5"
"Widowed","1990","North Rhine-Westphalia","direct migration background","16","","","","5"
"Widowed","1990","North Rhine-Westphalia","indirect migration background","","","","","5"
"Widowed","1990","Hesse","no migration background","46","0.121891605077142","0.0958437035456987","0.147939506608586","5"
"Widowed","1990","Hesse","direct migration background","8","","","","5"
"Widowed","1990","Hesse","indirect migration background","","","","","5"
"Widowed","1990","Rhineland-Palatinate,Saarland","no migration background","61","0.138920653767683","0.109749325359224","0.168091982176141","5"
"Widowed","1990","Rhineland-Palatinate,Saarland","direct migration background","1","","","","5"
"Widowed","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"Widowed","1990","Baden-Württemberg","no migration background","74","0.10221129697745","0.0838006971149586","0.120621896839942","5"
"Widowed","1990","Baden-Württemberg","direct migration background","21","","","","5"
"Widowed","1990","Baden-Württemberg","indirect migration background","","","","","5"
"Widowed","1990","Bavaria","no migration background","96","0.113124819156219","0.0950370233980665","0.131212614914371","5"
"Widowed","1990","Bavaria","direct migration background","8","","","","5"
"Widowed","1990","Bavaria","indirect migration background","","","","","5"
"Widowed","1990","Berlin","no migration background","36","0.133936057658227","0.104053239451927","0.163818875864528","5"
"Widowed","1990","Berlin","direct migration background","5","","","","5"
"Widowed","1990","Berlin","indirect migration background","","","","","5"
"Widowed","1990","Brandenburg","no migration background","34","0.0766557338052586","0.057127746813677","0.0961837207968403","5"
"Widowed","1990","Brandenburg","direct migration background","3","","","","5"
"Divorced","1991","North Rhine-Westphalia","direct migration background","19","","","","4"
"Divorced","1991","North Rhine-Westphalia","indirect migration background","2","","","","4"
"Divorced","1991","Baden-Württemberg","no migration background","38","0.04373575097715","0.0312887143755542","0.0561827875787458","4"
"Divorced","1991","Baden-Württemberg","direct migration background","24","","","","4"
"Divorced","1991","Baden-Württemberg","indirect migration background","1","","","","4"
"Divorced","1991","Bavaria","no migration background","46","0.0523217897936583","0.0396595185036604","0.0649840610836562","4"
"Divorced","1991","Brandenburg","indirect migration background","","","","","4"
"Divorced","1991","Mecklenburg-Western Pomerania","no migration background","21","","","","4"
"Divorced","1991","Mecklenburg-Western Pomerania","direct migration background","1","","","","4"
"Divorced","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Divorced","1991","Saxony","no migration background","57","0.0588194907840735","0.0454904741963043","0.0721485073718426","4"
"Divorced","1991","Thuringia","direct migration background","1","","","","4"
"Divorced","1991","Thuringia","indirect migration background","","","","","4"
"Divorced","1991","Hesse","no migration background","28","","","","4"
"Divorced","1991","Hesse","direct migration background","15","","","","4"
"Divorced","1991","Hesse","indirect migration background","","","","","4"
"Divorced","1991","Rhineland-Palatinate,Saarland","no migration background","24","","","","4"
"Divorced","1991","Rhineland-Palatinate,Saarland","direct migration background","5","","","","4"
"Divorced","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Divorced","1991","Saxony","direct migration background","1","","","","4"
"Divorced","1991","Saxony","indirect migration background","","","","","4"
"Divorced","1991","Saxony-Anhalt","no migration background","49","0.0928933217152916","0.0723499446456279","0.113436698784955","4"
"Divorced","1991","Saxony-Anhalt","direct migration background","","","","","4"
"Divorced","1991","Saxony-Anhalt","indirect migration background","","","","","4"
"Divorced","1991","Thuringia","no migration background","45","0.0844093895969231","0.0633276762054658","0.10549110298838","4"
"Divorced","1991","Schleswig-Holstein","no migration background","19","","","","4"
"Divorced","1991","Schleswig-Holstein","direct migration background","1","","","","4"
"Divorced","1991","Schleswig-Holstein","indirect migration background","","","","","4"
"Divorced","1991","Hamburg","no migration background","17","","","","4"
"Divorced","1991","Hamburg","direct migration background","2","","","","4"
"Divorced","1991","Hamburg","indirect migration background","","","","","4"
"Divorced","1991","Lower Saxony","no migration background","42","0.0595807831727282","0.0431882646034183","0.0759733017420381","4"
"Divorced","1991","Lower Saxony","direct migration background","6","","","","4"
"Divorced","1991","Lower Saxony","indirect migration background","1","","","","4"
"Divorced","1991","Bremen","no migration background","4","","","","4"
"Divorced","1991","Bremen","direct migration background","","","","","4"
"Divorced","1991","Bremen","indirect migration background","","","","","4"
"Divorced","1991","North Rhine-Westphalia","no migration background","79","0.0592132113889574","0.0482945153185547","0.0701319074593601","4"
"Divorced","1991","Bavaria","direct migration background","8","","","","4"
"Divorced","1991","Bavaria","indirect migration background","1","","","","4"
"Divorced","1991","Berlin","no migration background","47","0.124376870226234","0.0946992064159851","0.154054534036483","4"
"Divorced","1991","Berlin","direct migration background","5","","","","4"
"Divorced","1991","Berlin","indirect migration background","1","","","","4"
"Divorced","1991","Brandenburg","no migration background","36","0.0784061620424613","0.0579601350235125","0.09885218906141","4"
"Divorced","1991","Brandenburg","direct migration background","4","","","","4"
"Married","1991","North Rhine-Westphalia","direct migration background","482","0.674649536145343","0.638715472841108","0.710583599449578","1"
"Married","1991","North Rhine-Westphalia","indirect migration background","23","","","","1"
"Married","1991","Hesse","no migration background","360","0.575812197210093","0.536000860844279","0.615623533575907","1"
"Married","1991","Hesse","direct migration background","267","0.7167177551887","0.668892790194395","0.764542720183005","1"
"Married","1991","Hesse","indirect migration background","4","","","","1"
"Married","1991","Rhineland-Palatinate,Saarland","no migration background","335","0.573903196281867","0.532039347197105","0.61576704536663","1"
"Married","1991","Rhineland-Palatinate,Saarland","direct migration background","76","0.713293234283877","0.630279741245103","0.796306727322651","1"
"Married","1991","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","1"
"Married","1991","Baden-Württemberg","no migration background","638","0.579924055510654","0.549883484670233","0.609964626351074","1"
"Married","1991","Baden-Württemberg","direct migration background","524","0.739071500437346","0.706137709411154","0.772005291463538","1"
"Married","1991","Baden-Württemberg","indirect migration background","14","","","","1"
"Married","1991","Bavaria","no migration background","717","0.559605997839022","0.531376591259491","0.587835404418554","1"
"Married","1991","Bavaria","direct migration background","288","0.775561176847975","0.732582719044027","0.818539634651923","1"
"Married","1991","Bavaria","indirect migration background","14","","","","1"
"Married","1991","Berlin","no migration background","268","0.437738447044298","0.393123762506248","0.482353131582347","1"
"Married","1991","Berlin","direct migration background","81","0.634232577000418","0.545427937969035","0.7230372160318","1"
"Married","1991","Berlin","indirect migration background","4","","","","1"
"Married","1991","Brandenburg","no migration background","462","0.617857729109735","0.580898676235161","0.65481678198431","1"
"Married","1991","Brandenburg","direct migration background","11","","","","1"
"Married","1991","Brandenburg","indirect migration background","","","","","1"
"Married","1991","Mecklenburg-Western Pomerania","no migration background","316","0.626388750124837","0.582132593511781","0.670644906737893","1"
"Married","1991","Mecklenburg-Western Pomerania","direct migration background","11","","","","1"
"Married","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Married","1991","Saxony","no migration background","834","0.630643132444149","0.603302035147861","0.657984229740437","1"
"Married","1991","Saxony","direct migration background","35","0.818204711422844","0.698684763501177","0.937724659344511","1"
"Married","1991","Saxony","indirect migration background","","","","","1"
"Married","1991","Saxony-Anhalt","no migration background","536","0.625647148331608","0.591397531543016","0.6598967651202","1"
"Married","1991","Saxony-Anhalt","direct migration background","25","","","","1"
"Married","1991","Saxony-Anhalt","indirect migration background","1","","","","1"
"Married","1991","Thuringia","no migration background","463","0.620349113491968","0.583547221033532","0.657151005950404","1"
"Married","1991","Thuringia","direct migration background","18","","","","1"
"Married","1991","Thuringia","indirect migration background","","","","","1"
"Married","1991","Schleswig-Holstein","no migration background","155","0.579298600033638","0.5191761836434","0.639421016423875","1"
"Married","1991","Schleswig-Holstein","direct migration background","28","","","","1"
"Married","1991","Schleswig-Holstein","indirect migration background","","","","","1"
"Married","1991","Hamburg","no migration background","47","0.364562432949024","0.275820012567532","0.453304853330517","1"
"Married","1991","Hamburg","direct migration background","31","0.655549589314161","0.506413786716883","0.804685391911438","1"
"Married","1991","Hamburg","indirect migration background","2","","","","1"
"Married","1991","Lower Saxony","no migration background","488","0.573988747461192","0.539743992927755","0.608233501994629","1"
"Married","1991","Lower Saxony","direct migration background","105","0.629448260661077","0.551902260131226","0.706994261190929","1"
"Married","1991","Lower Saxony","indirect migration background","1","","","","1"
"Married","1991","Bremen","no migration background","47","0.506047253289885","0.395094258748555","0.617000247831214","1"
"Married","1991","Bremen","indirect migration background","","","","","1"
