"plh0224","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2019","East Germany","Female","151","0.0633473723143417","0.0545016881454631","0.0721930564832203"
"5 on scale 1-7","2019","West Germany","Male","2304","0.230294143988405","0.221877819667149","0.238710468309661"
"5 on scale 1-7","2019","West Germany","Female","1788","0.173429759708085","0.166194359515111","0.180665159901058"
"5 on scale 1-7","2019","East Germany","Male","599","0.22470607413991","0.208817540274626","0.240594608005194"
"5 on scale 1-7","2019","East Germany","Female","472","0.172461950947581","0.158743076497279","0.186180825397883"
"6 on scale 1-7","2019","West Germany","Male","3779","0.406383088352422","0.396564714476588","0.416201462228256"
"6 on scale 1-7","2019","West Germany","Female","4413","0.414516354675058","0.405102031934149","0.423930677415967"
"6 on scale 1-7","2019","East Germany","Male","1125","0.448169247973711","0.429238524869025","0.467099971078396"
"6 on scale 1-7","2019","East Germany","Female","1272","0.434746047959927","0.416744184066513","0.45274791185334"
"7 Strongly agree","2019","West Germany","Male","2120","0.221448804841037","0.213148407586115","0.229749202095959"
"7 Strongly agree","2019","West Germany","Female","3468","0.33021845094406","0.321231174074444","0.339205727813676"
"7 Strongly agree","2019","East Germany","Male","556","0.196986917823211","0.181847010037977","0.212126825608446"
"7 Strongly agree","2019","East Germany","Female","981","0.316810173162226","0.299915565780834","0.333704780543619"
