"plh0224","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2007","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2007","66 and older","Single parent ","","","",""
"5 on scale 1-7","2007","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2007","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2007","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2007","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2007","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2007","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","66 and older","Single parent ","","","",""
"6 on scale 1-7","2007","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2007","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2007","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2007","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","66 and older","Single parent ","","","",""
"7 Strongly agree","2007","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2008","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2008","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2008","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","66 and older","Single parent ","","","",""
"1 Strongly disagree","2008","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2008","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2008","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2008","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2008","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2008","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","66 and older","Single parent ","","","",""
"4 on scale 1-7","2008","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2008","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2008","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2008","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","66 and older","Single parent ","","","",""
"5 on scale 1-7","2008","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2008","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2008","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2008","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","66 and older","Single parent ","","","",""
"6 on scale 1-7","2008","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2008","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2008","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2008","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","66 and older","Single parent ","","","",""
"7 Strongly agree","2008","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2009","16-34 y.","1-pers.-HH","1","","",""
"1 Strongly disagree","2009","16-34 y.","(Married) couple without C. ","1","","",""
"1 Strongly disagree","2009","16-34 y.","Single parent ","2","","",""
"1 Strongly disagree","2009","16-34 y.","Couple + C. LE 16 ","3","","",""
"1 Strongly disagree","2009","16-34 y.","Couple + C. GT 16 ","2","","",""
"1 Strongly disagree","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2009","35-65 y.","1-pers.-HH","4","","",""
"1 Strongly disagree","2009","35-65 y.","(Married) couple without C. ","19","","",""
"1 Strongly disagree","2009","35-65 y.","Single parent ","2","","",""
"1 Strongly disagree","2009","35-65 y.","Couple + C. LE 16 ","4","","",""
"1 Strongly disagree","2009","35-65 y.","Couple + C. GT 16 ","8","","",""
"1 Strongly disagree","2009","35-65 y.","Couple + C. LE and GT 16","4","","",""
"1 Strongly disagree","2009","66 and older","1-pers.-HH","6","","",""
"1 Strongly disagree","2009","66 and older","(Married) couple without C. ","12","","",""
"1 Strongly disagree","2009","66 and older","Single parent ","","","",""
"1 Strongly disagree","2009","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2009","66 and older","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2009","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2009","16-34 y.","1-pers.-HH","2","","",""
"2 on scale 1-7 ","2009","16-34 y.","(Married) couple without C. ","4","","",""
"2 on scale 1-7 ","2009","16-34 y.","Single parent ","3","","",""
"2 on scale 1-7 ","2009","16-34 y.","Couple + C. LE 16 ","6","","",""
"2 on scale 1-7 ","2009","16-34 y.","Couple + C. GT 16 ","8","","",""
"2 on scale 1-7 ","2009","16-34 y.","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2009","35-65 y.","1-pers.-HH","5","","",""
"2 on scale 1-7 ","2009","35-65 y.","(Married) couple without C. ","30","0.0131928762773544","0.00924513106708083","0.0171406214876281"
"2 on scale 1-7 ","2009","35-65 y.","Single parent ","3","","",""
"2 on scale 1-7 ","2009","35-65 y.","Couple + C. LE 16 ","21","","",""
"2 on scale 1-7 ","2009","35-65 y.","Couple + C. GT 16 ","16","","",""
"2 on scale 1-7 ","2009","35-65 y.","Couple + C. LE and GT 16","6","","",""
"2 on scale 1-7 ","2009","66 and older","1-pers.-HH","7","","",""
"2 on scale 1-7 ","2009","66 and older","(Married) couple without C. ","29","","",""
"2 on scale 1-7 ","2009","66 and older","Single parent ","1","","",""
"2 on scale 1-7 ","2009","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2009","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2009","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2009","16-34 y.","1-pers.-HH","14","","",""
"3 on scale 1-7 ","2009","16-34 y.","(Married) couple without C. ","22","","",""
"3 on scale 1-7 ","2009","16-34 y.","Single parent ","16","","",""
"3 on scale 1-7 ","2009","16-34 y.","Couple + C. LE 16 ","9","","",""
"3 on scale 1-7 ","2009","16-34 y.","Couple + C. GT 16 ","26","","",""
"3 on scale 1-7 ","2009","16-34 y.","Couple + C. LE and GT 16","8","","",""
"3 on scale 1-7 ","2009","35-65 y.","1-pers.-HH","24","","",""
"3 on scale 1-7 ","2009","35-65 y.","(Married) couple without C. ","79","0.0284219197116155","0.0226724367579989","0.0341714026652322"
"3 on scale 1-7 ","2009","35-65 y.","Single parent ","8","","",""
"3 on scale 1-7 ","2009","35-65 y.","Couple + C. LE 16 ","65","0.0364646466469397","0.0284131325022207","0.0445161607916587"
"3 on scale 1-7 ","2009","35-65 y.","Couple + C. GT 16 ","60","0.0445450353301101","0.0352564783747082","0.053833592285512"
"3 on scale 1-7 ","2009","35-65 y.","Couple + C. LE and GT 16","19","","",""
"3 on scale 1-7 ","2009","66 and older","1-pers.-HH","25","","",""
"3 on scale 1-7 ","2009","66 and older","(Married) couple without C. ","62","0.0213212660419628","0.0158502325293643","0.0267922995545612"
"3 on scale 1-7 ","2009","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2009","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2009","66 and older","Couple + C. GT 16 ","9","","",""
"3 on scale 1-7 ","2009","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2009","16-34 y.","1-pers.-HH","55","0.1082758492388","0.0823072926989307","0.134244405778669"
"4 on scale 1-7","2009","16-34 y.","(Married) couple without C. ","60","0.0734195628078924","0.0546652504701741","0.0921738751456106"
"4 on scale 1-7","2009","16-34 y.","Single parent ","40","0.127870196106363","0.095184997034343","0.160555395178383"
"4 on scale 1-7","2009","16-34 y.","Couple + C. LE 16 ","87","0.10865753837394","0.0865174458251694","0.130797630922711"
"4 on scale 1-7","2009","16-34 y.","Couple + C. GT 16 ","124","0.115675487070065","0.0965828810542892","0.13476809308584"
"4 on scale 1-7","2009","16-34 y.","Couple + C. LE and GT 16","37","0.100654232030744","0.0699559356007269","0.131352528460761"
"4 on scale 1-7","2009","35-65 y.","1-pers.-HH","119","0.11422759701206","0.0960244834711882","0.132430710552932"
"4 on scale 1-7","2009","35-65 y.","(Married) couple without C. ","365","0.120037449837003","0.108792598777454","0.131282300896552"
"4 on scale 1-7","2009","35-65 y.","Single parent ","41","0.0898693258521769","0.0654286710741132","0.11430998063024"
"4 on scale 1-7","2009","35-65 y.","Couple + C. LE 16 ","258","0.11440169543406","0.100729371261041","0.128074019607079"
"4 on scale 1-7","2009","35-65 y.","Couple + C. GT 16 ","207","0.114018435802579","0.0997083128333895","0.128328558771769"
"4 on scale 1-7","2009","35-65 y.","Couple + C. LE and GT 16","92","0.1392143495923","0.115271279935437","0.163157419249163"
"4 on scale 1-7","2009","66 and older","1-pers.-HH","90","0.0798111061849028","0.0642092406083531","0.0954129717614524"
"4 on scale 1-7","2009","66 and older","(Married) couple without C. ","291","0.114572142849194","0.102509043256741","0.126635242441648"
"4 on scale 1-7","2009","66 and older","Single parent ","5","","",""
"4 on scale 1-7","2009","66 and older","Couple + C. LE 16 ","1","","",""
"4 on scale 1-7","2009","66 and older","Couple + C. GT 16 ","15","","",""
"4 on scale 1-7","2009","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2009","16-34 y.","1-pers.-HH","139","0.28039533537584","0.242854915697859","0.317935755053822"
"5 on scale 1-7","2009","16-34 y.","(Married) couple without C. ","154","0.202160417028723","0.173282920783701","0.231037913273746"
"5 on scale 1-7","2009","16-34 y.","Single parent ","108","0.245164341739356","0.203059623966859","0.287269059511853"
"5 on scale 1-7","2009","16-34 y.","Couple + C. LE 16 ","137","0.183448800083334","0.155914353533847","0.21098324663282"
"5 on scale 1-7","2009","16-34 y.","Couple + C. GT 16 ","228","0.210463463476666","0.18612948143476","0.234797445518573"
"5 on scale 1-7","2009","16-34 y.","Couple + C. LE and GT 16","81","0.207603789483318","0.166220620803788","0.248986958162848"
"5 on scale 1-7","2009","35-65 y.","1-pers.-HH","286","0.251750009315712","0.226912548631533","0.276587469999891"
"5 on scale 1-7","2009","35-65 y.","(Married) couple without C. ","683","0.205803539503201","0.191815603846683","0.219791475159718"
"5 on scale 1-7","2009","35-65 y.","Single parent ","111","0.205877500971096","0.171323096443208","0.240431905498985"
"5 on scale 1-7","2009","35-65 y.","Couple + C. LE 16 ","473","0.214800302691658","0.19715962623704","0.232440979146276"
"5 on scale 1-7","2009","35-65 y.","Couple + C. GT 16 ","448","0.24162482851481","0.22235151809247","0.260898138937151"
"5 on scale 1-7","2009","35-65 y.","Couple + C. LE and GT 16","163","0.195858116077514","0.168409057987565","0.223307174167463"
"5 on scale 1-7","2009","66 and older","1-pers.-HH","254","0.21542173567089","0.191753315545126","0.239090155796655"
"5 on scale 1-7","2009","66 and older","(Married) couple without C. ","624","0.231428515535455","0.215455262438928","0.247401768631982"
"5 on scale 1-7","2009","66 and older","Single parent ","18","","",""
"5 on scale 1-7","2009","66 and older","Couple + C. LE 16 ","3","","",""
"5 on scale 1-7","2009","66 and older","Couple + C. GT 16 ","47","0.251501227526953","0.187582656301496","0.31541979875241"
"5 on scale 1-7","2009","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2009","16-34 y.","1-pers.-HH","202","0.335094117956647","0.295645641402681","0.374542594510612"
"6 on scale 1-7","2009","16-34 y.","(Married) couple without C. ","302","0.434535018914831","0.398892455394899","0.470177582434763"
"6 on scale 1-7","2009","16-34 y.","Single parent ","146","0.376013478097648","0.328603995529561","0.423422960665735"
"6 on scale 1-7","2009","16-34 y.","Couple + C. LE 16 ","295","0.358917449142192","0.324791757084311","0.393043141200073"
"6 on scale 1-7","2009","16-34 y.","Couple + C. GT 16 ","428","0.37960371144513","0.350634376103033","0.408573046787227"
"6 on scale 1-7","2009","16-34 y.","Couple + C. LE and GT 16","138","0.33899936231786","0.290700679411794","0.387298045223926"
"6 on scale 1-7","2009","35-65 y.","1-pers.-HH","423","0.348152144665394","0.320890205592415","0.375414083738373"
"6 on scale 1-7","2009","35-65 y.","(Married) couple without C. ","1257","0.396523347929704","0.379598380141067","0.413448315718342"
"6 on scale 1-7","2009","35-65 y.","Single parent ","212","0.354544303087131","0.313663097580717","0.395425508593546"
"6 on scale 1-7","2009","35-65 y.","Couple + C. LE 16 ","821","0.396002870803502","0.374995372709596","0.417010368897408"
"6 on scale 1-7","2009","35-65 y.","Couple + C. GT 16 ","692","0.333149806233304","0.311928241276816","0.354371371189792"
"6 on scale 1-7","2009","35-65 y.","Couple + C. LE and GT 16","304","0.355792197106757","0.322678969181338","0.388905425032176"
"6 on scale 1-7","2009","66 and older","1-pers.-HH","384","0.324763849604766","0.297803963321928","0.351723735887604"
"6 on scale 1-7","2009","66 and older","(Married) couple without C. ","971","0.353229440249477","0.335126614429342","0.371332266069612"
"6 on scale 1-7","2009","66 and older","Single parent ","25","","",""
"6 on scale 1-7","2009","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2009","66 and older","Couple + C. GT 16 ","58","0.353496337230703","0.283069301103471","0.423923373357935"
"6 on scale 1-7","2009","66 and older","Couple + C. LE and GT 16","1","","",""
"7 Strongly agree","2009","16-34 y.","1-pers.-HH","137","0.248680619729761","0.212556272127792","0.284804967331729"
"7 Strongly agree","2009","16-34 y.","(Married) couple without C. ","200","0.243123938932882","0.212279282977242","0.273968594888521"
"7 Strongly agree","2009","16-34 y.","Single parent ","86","0.188202467110181","0.149945333791451","0.226459600428911"
"7 Strongly agree","2009","16-34 y.","Couple + C. LE 16 ","222","0.323846462502364","0.290556029494064","0.357136895510664"
"7 Strongly agree","2009","16-34 y.","Couple + C. GT 16 ","262","0.255504549325754","0.22946886163376","0.281540237017748"
"7 Strongly agree","2009","16-34 y.","Couple + C. LE and GT 16","103","0.321780281196932","0.274115255926833","0.369445306467031"
"7 Strongly agree","2009","35-65 y.","1-pers.-HH","312","0.255560256137608","0.23059934019084","0.280521172084377"
"7 Strongly agree","2009","35-65 y.","(Married) couple without C. ","776","0.231313109868914","0.216723687637433","0.245902532100395"
"7 Strongly agree","2009","35-65 y.","Single parent ","149","0.323259180442438","0.283288472605447","0.363229888279429"
"7 Strongly agree","2009","35-65 y.","Couple + C. LE 16 ","440","0.224777974650661","0.206847257619193","0.242708691682129"
"7 Strongly agree","2009","35-65 y.","Couple + C. GT 16 ","464","0.252522160297202","0.232961099956965","0.272083220637439"
"7 Strongly agree","2009","35-65 y.","Couple + C. LE and GT 16","215","0.264916120742933","0.234394122633519","0.295438118852347"
"7 Strongly agree","2009","66 and older","1-pers.-HH","393","0.345728354464341","0.318347126416671","0.373109582512011"
"7 Strongly agree","2009","66 and older","(Married) couple without C. ","689","0.260413207593779","0.243791758585493","0.277034656602066"
"7 Strongly agree","2009","66 and older","Single parent ","12","","",""
"7 Strongly agree","2009","66 and older","Couple + C. LE 16 ","1","","",""
"7 Strongly agree","2009","66 and older","Couple + C. GT 16 ","47","0.216468258568383","0.155796460357905","0.277140056778861"
"7 Strongly agree","2009","66 and older","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2010","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2010","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2010","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2010","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2010","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2010","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2010","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2010","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2010","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2010","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2010","66 and older","Single parent ","","","",""
"1 Strongly disagree","2010","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2010","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2010","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2010","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2010","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2010","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2010","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2010","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2010","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2010","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2010","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2010","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2010","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2010","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2010","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2010","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2010","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Couple + C. LE 16 ","","","",""
