"erwst","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Full-time","1992","college entrance qualification","direct migration background","66","0.482824106959077","0.402856137062532","0.562792076855621"
"Full-time","1992","college entrance qualification","indirect migration background","11","","",""
"Full-time","1992","Other degree","no migration background","32","0.41558536883618","0.306911479547335","0.524259258125024"
"Full-time","1992","Other degree","direct migration background","594","0.648446010840636","0.617593742221245","0.679298279460027"
"Full-time","1992","Other degree","indirect migration background","6","","",""
"Full-time","1992","no degree/no degree yet","no migration background","28","","",""
"Full-time","1992","no degree/no degree yet","direct migration background","259","0.432046237376672","0.391939171885509","0.472153302867835"
"Full-time","1992","no degree/no degree yet","indirect migration background","7","","",""
"Part-time","1992","lower secondary degree","no migration background","378","0.0719717331405797","0.0648452050245492","0.0790982612566101"
"Part-time","1992","lower secondary degree","direct migration background","37","0.0734321430733081","0.0532705743178945","0.0935937118287217"
"Part-time","1992","lower secondary degree","indirect migration background","13","","",""
"Part-time","1992","secondary school degree","no migration background","254","0.075508058539517","0.0665678006694278","0.0844483164096062"
"Part-time","1992","secondary school degree","direct migration background","20","","",""
"Part-time","1992","secondary school degree","indirect migration background","5","","",""
"Part-time","1992","college entrance qualification","no migration background","113","0.083365489803623","0.0696567090336748","0.0970742705735712"
"Part-time","1992","college entrance qualification","direct migration background","12","","",""
"Part-time","1992","college entrance qualification","indirect migration background","5","","",""
"Part-time","1992","Other degree","no migration background","1","","",""
"Part-time","1992","Other degree","direct migration background","52","0.0512953050702368","0.0370405909871362","0.0655500191533375"
"Part-time","1992","Other degree","indirect migration background","1","","",""
"Part-time","1992","no degree/no degree yet","no migration background","4","","",""
"Part-time","1992","no degree/no degree yet","direct migration background","33","0.0444420528333831","0.0277571050029566","0.0611270006638095"
"Part-time","1992","no degree/no degree yet","indirect migration background","1","","",""
"Non-working","1992","lower secondary degree","no migration background","2458","0.531549910046517","0.517789857007642","0.545309963085391"
"Non-working","1992","lower secondary degree","direct migration background","233","0.469247748888534","0.430674197447183","0.507821300329885"
"Non-working","1992","lower secondary degree","indirect migration background","55","0.35688497233667","0.286702278304519","0.427067666368821"
"Non-working","1992","secondary school degree","no migration background","966","0.345205282089213","0.329117612849465","0.361292951328961"
"Non-working","1992","secondary school degree","direct migration background","64","0.410966484481374","0.338889803235755","0.483043165726992"
"Non-working","1992","secondary school degree","indirect migration background","24","","",""
"Non-working","1992","college entrance qualification","no migration background","449","0.299385010515781","0.276672647821139","0.322097373210423"
"Non-working","1992","college entrance qualification","direct migration background","62","0.415573293558087","0.336707023165298","0.494439563950875"
"Non-working","1992","college entrance qualification","indirect migration background","15","","",""
"Non-working","1992","Other degree","no migration background","42","0.547460509846013","0.437701751411157","0.657219268280869"
"Non-working","1992","Other degree","direct migration background","264","0.292855379530407","0.263449450731585","0.322261308329228"
"Non-working","1992","Other degree","indirect migration background","8","","",""
"Non-working","1992","no degree/no degree yet","no migration background","158","0.783626552115103","0.727259189525745","0.839993914704461"
"Non-working","1992","no degree/no degree yet","direct migration background","290","0.517535035964763","0.477077255689964","0.557992816239563"
"Non-working","1992","no degree/no degree yet","indirect migration background","62","0.929629085391566","0.870135469391829","0.989122701391303"
"Other","1992","lower secondary degree","no migration background","141","0.0264763386927727","0.0220492457486044","0.0309034316369411"
"Other","1992","lower secondary degree","direct migration background","41","0.0538916741895668","0.0364385220491659","0.0713448263299677"
"Other","1992","lower secondary degree","indirect migration background","49","0.221062445212495","0.160272691795471","0.28185219862952"
"Other","1992","secondary school degree","no migration background","215","0.0575637532217248","0.0496823713498012","0.0654451350936484"
"Other","1992","secondary school degree","direct migration background","15","","",""
"Other","1992","secondary school degree","indirect migration background","27","","",""
"Other","1992","college entrance qualification","no migration background","96","0.0643952804968412","0.0522227520594112","0.0765678089342713"
"Other","1992","college entrance qualification","direct migration background","10","","",""
"Other","1992","college entrance qualification","indirect migration background","4","","",""
"Other","1992","Other degree","no migration background","4","","",""
"Other","1992","Other degree","direct migration background","10","","",""
"Other","1992","Other degree","indirect migration background","2","","",""
"Other","1992","no degree/no degree yet","no migration background","15","","",""
"Other","1992","no degree/no degree yet","direct migration background","4","","",""
"Other","1992","no degree/no degree yet","indirect migration background","1","","",""
"Full-time","1993","lower secondary degree","no migration background","1901","0.354816110850164","0.341392121383544","0.368240100316784"
"Full-time","1993","lower secondary degree","direct migration background","316","0.389937584846122","0.351821573119295","0.428053596572949"
"Full-time","1993","lower secondary degree","indirect migration background","80","0.315992919075845","0.251236254696272","0.380749583455418"
"Full-time","1993","secondary school degree","no migration background","1909","0.526819148132065","0.509797299826444","0.543840996437686"
"Full-time","1993","secondary school degree","direct migration background","77","0.436128971890285","0.361583547826973","0.510674395953596"
"Full-time","1993","secondary school degree","indirect migration background","34","0.277303745762496","0.193645737949815","0.360961753575178"
"Full-time","1993","college entrance qualification","no migration background","879","0.538621697575806","0.514049009848953","0.563194385302659"
"Full-time","1993","college entrance qualification","direct migration background","75","0.579232270443202","0.499696073653397","0.658768467233006"
"Full-time","1993","college entrance qualification","indirect migration background","13","","",""
"Full-time","1993","Other degree","no migration background","28","","",""
"Full-time","1993","Other degree","direct migration background","561","0.640578581366823","0.609142763996166","0.67201439873748"
"Full-time","1993","Other degree","indirect migration background","7","","",""
"Full-time","1993","no degree/no degree yet","no migration background","28","","",""
"Full-time","1993","no degree/no degree yet","direct migration background","239","0.411071082891268","0.370643119759868","0.451499046022668"
"Full-time","1993","no degree/no degree yet","indirect migration background","6","","",""
"Part-time","1993","lower secondary degree","no migration background","348","0.0680312546790206","0.0609665649287514","0.0750959444292899"
"Part-time","1993","lower secondary degree","direct migration background","37","0.0750765719088174","0.0544831804355483","0.0956699633820865"
"Part-time","1993","lower secondary degree","indirect migration background","9","","",""
"Part-time","1993","secondary school degree","no migration background","262","0.0796672947183662","0.0704357405604338","0.0888988488762987"
"Part-time","1993","secondary school degree","direct migration background","15","","",""
"Part-time","1993","secondary school degree","indirect migration background","3","","",""
"Part-time","1993","college entrance qualification","no migration background","120","0.089323639660702","0.0752648674883096","0.103382411833094"
"Part-time","1993","college entrance qualification","direct migration background","11","","",""
"Part-time","1993","college entrance qualification","indirect migration background","1","","",""
"Part-time","1993","Other degree","no migration background","2","","",""
"Part-time","1993","Other degree","direct migration background","51","0.0567566006999521","0.0415980860080853","0.0719151153918189"
"Part-time","1993","Other degree","indirect migration background","","","",""
"Part-time","1993","no degree/no degree yet","no migration background","4","","",""
"Part-time","1993","no degree/no degree yet","direct migration background","37","0.044664335064596","0.0276916563655366","0.0616370137636554"
"Part-time","1993","no degree/no degree yet","indirect migration background","2","","",""
"Non-working","1993","lower secondary degree","no migration background","2463","0.542583034578177","0.528605601574108","0.556560467582247"
"Non-working","1993","lower secondary degree","direct migration background","245","0.494668994891005","0.455596775011896","0.533741214770113"
"Non-working","1993","lower secondary degree","indirect migration background","51","0.333423701017362","0.267757988098653","0.39908941393607"
"Non-working","1993","secondary school degree","no migration background","920","0.337575629940463","0.321453736244281","0.353697523636644"
"Non-working","1993","secondary school degree","direct migration background","66","0.441056597962986","0.366419506169938","0.515693689756033"
"Non-working","1993","secondary school degree","indirect migration background","38","0.365494737043641","0.275501489006643","0.455487985080639"
"Non-working","1993","college entrance qualification","no migration background","476","0.305401867254834","0.282698785878812","0.328104948630855"
"Non-working","1993","college entrance qualification","direct migration background","50","0.337966315233369","0.261759469653269","0.414173160813469"
"Non-working","1993","college entrance qualification","indirect migration background","25","","",""
"Non-working","1993","Other degree","no migration background","37","0.583484056423572","0.469613313356696","0.697354799490447"
"Non-working","1993","Other degree","direct migration background","280","0.300045957837018","0.270022187695585","0.33006972797845"
"Non-working","1993","Other degree","indirect migration background","6","","",""
"Non-working","1993","no degree/no degree yet","no migration background","161","0.789617734922919","0.733549990833632","0.845685479012207"
"Non-working","1993","no degree/no degree yet","direct migration background","289","0.538861068904675","0.497902360205597","0.579819777603753"
"Non-working","1993","no degree/no degree yet","indirect migration background","56","0.886436086984736","0.811024596800958","0.961847577168513"
"Other","1993","lower secondary degree","no migration background","168","0.0345695998926377","0.0294439865492484","0.039695213236027"
"Other","1993","lower secondary degree","direct migration background","31","0.0403168483540556","0.024944861973083","0.0556888347350281"
"Other","1993","lower secondary degree","indirect migration background","58","0.280760348560338","0.218168151900695","0.343352545219981"
"Other","1993","secondary school degree","no migration background","214","0.055937927209106","0.0481033454141881","0.0637725090040238"
"Other","1993","secondary school degree","direct migration background","12","","",""
"Other","1993","secondary school degree","indirect migration background","35","0.296253326106852","0.210925330582265","0.381581321631439"
"Other","1993","college entrance qualification","no migration background","106","0.0666527955086581","0.0543582364896173","0.0789473545276988"
"Other","1993","college entrance qualification","direct migration background","12","","",""
"Other","1993","college entrance qualification","indirect migration background","8","","",""
"Other","1993","Other degree","no migration background","5","","",""
"Other","1993","Other degree","direct migration background","3","","",""
"Other","1993","Other degree","indirect migration background","2","","",""
"Other","1993","no degree/no degree yet","no migration background","10","","",""
"Other","1993","no degree/no degree yet","direct migration background","4","","",""
"Other","1993","no degree/no degree yet","indirect migration background","4","","",""
"Full-time","1994","lower secondary degree","no migration background","1772","0.340248165503247","0.326754484358789","0.353741846647706"
"Full-time","1994","lower secondary degree","direct migration background","277","0.329929344502299","0.292181189224574","0.367677499780025"
"Full-time","1994","lower secondary degree","indirect migration background","81","0.372994473698277","0.304943536758884","0.44104541063767"
"Full-time","1994","secondary school degree","no migration background","1853","0.517080489069037","0.499900500835474","0.534260477302599"
"Full-time","1994","secondary school degree","direct migration background","74","0.405786951266246","0.329700341977114","0.481873560555378"
"Full-time","1994","secondary school degree","indirect migration background","38","0.299191523408391","0.21400695698372","0.384376089833062"
"Full-time","1994","college entrance qualification","no migration background","921","0.544726237941578","0.520513334690223","0.568939141192932"
"Full-time","1994","college entrance qualification","direct migration background","68","0.527526965199057","0.446821997260966","0.608231933137147"
"Full-time","1994","college entrance qualification","indirect migration background","18","","",""
"Full-time","1994","Other degree","no migration background","28","","",""
"Full-time","1994","Other degree","direct migration background","473","0.592534956212912","0.559026051391639","0.626043861034185"
"Full-time","1994","Other degree","indirect migration background","8","","",""
"Full-time","1994","no degree/no degree yet","no migration background","20","","",""
"Full-time","1994","no degree/no degree yet","direct migration background","213","0.394332553513142","0.352804583116446","0.435860523909837"
"Full-time","1994","no degree/no degree yet","indirect migration background","5","","",""
"Part-time","1994","lower secondary degree","no migration background","325","0.0644687726753441","0.0574744431475654","0.0714631022031229"
"Part-time","1994","lower secondary degree","direct migration background","28","","",""
"Part-time","1994","lower secondary degree","indirect migration background","11","","",""
"Part-time","1994","secondary school degree","no migration background","275","0.0870782012511056","0.0773847613094659","0.0967716411927453"
"Part-time","1994","secondary school degree","direct migration background","10","","",""
"Part-time","1994","secondary school degree","indirect migration background","2","","",""
"Part-time","1994","college entrance qualification","no migration background","110","0.0779419052376951","0.0649076548475315","0.0909761556278586"
"Part-time","1994","college entrance qualification","direct migration background","12","","",""
"Part-time","1994","college entrance qualification","indirect migration background","3","","",""
"Part-time","1994","Other degree","no migration background","3","","",""
"Part-time","1994","Other degree","direct migration background","48","0.0493369232410484","0.0345677082709632","0.0641061382111336"
"Part-time","1994","Other degree","indirect migration background","","","",""
"Part-time","1994","no degree/no degree yet","no migration background","6","","",""
"Part-time","1994","no degree/no degree yet","direct migration background","32","0.0470161962888076","0.0290291944043467","0.0650031981732686"
"Part-time","1994","no degree/no degree yet","indirect migration background","2","","",""
"Non-working","1994","lower secondary degree","no migration background","2487","0.567223935473622","0.553113151759214","0.581334719188029"
"Non-working","1994","lower secondary degree","direct migration background","270","0.575785993408753","0.536108154389365","0.615463832428141"
"Non-working","1994","lower secondary degree","indirect migration background","53","0.285416209178253","0.221866564998966","0.34896585335754"
"Non-working","1994","secondary school degree","no migration background","925","0.342746705850132","0.326428987191129","0.359064424509135"
"Non-working","1994","secondary school degree","direct migration background","65","0.450674118815379","0.373577658439801","0.527770579190956"
"Non-working","1994","secondary school degree","indirect migration background","41","0.401503516611963","0.310310395499677","0.492696637724248"
"Non-working","1994","college entrance qualification","no migration background","470","0.302884076990995","0.280542587134005","0.325225566847985"
"Non-working","1994","college entrance qualification","direct migration background","54","0.350787780692048","0.273643276043365","0.42793228534073"
"Non-working","1994","college entrance qualification","indirect migration background","22","","",""
"Non-working","1994","Other degree","no migration background","30","0.513594455809672","0.393011605621226","0.634177305998118"
"Non-working","1994","Other degree","direct migration background","295","0.346238527494236","0.313792956240414","0.378684098748058"
"Non-working","1994","Other degree","indirect migration background","4","","",""
"Non-working","1994","no degree/no degree yet","no migration background","194","0.841932298730351","0.794580026740913","0.88928457071979"
"Non-working","1994","no degree/no degree yet","direct migration background","277","0.54332207497575","0.500994249317333","0.585649900634167"
"Non-working","1994","no degree/no degree yet","indirect migration background","65","0.930448234041393","0.872487694461747","0.988408773621038"
"Other","1994","lower secondary degree","no migration background","152","0.0280591263477868","0.0233558636184866","0.0327623890770871"
"Other","1994","lower secondary degree","direct migration background","21","","",""
"Other","1994","lower secondary degree","indirect migration background","49","0.239372078208779","0.179328010899407","0.299416145518152"
"Other","1994","secondary school degree","no migration background","197","0.0530946038297255","0.0453858371952002","0.0608033704642507"
"Other","1994","secondary school degree","direct migration background","11","","",""
"Other","1994","secondary school degree","indirect migration background","30","0.265079481192958","0.182969709595617","0.347189252790299"
"Other","1994","college entrance qualification","no migration background","124","0.0744477798297324","0.0616849274150955","0.0872106322443693"
"Other","1994","college entrance qualification","direct migration background","13","","",""
"Other","1994","college entrance qualification","indirect migration background","9","","",""
"Other","1994","Other degree","no migration background","5","","",""
"Other","1994","Other degree","direct migration background","10","","",""
"Other","1994","Other degree","indirect migration background","1","","",""
"Other","1994","no degree/no degree yet","no migration background","8","","",""
"Other","1994","no degree/no degree yet","direct migration background","10","","",""
"Other","1994","no degree/no degree yet","indirect migration background","2","","",""
"Full-time","1995","lower secondary degree","no migration background","1720","0.332254177042319","0.318652896464988","0.34585545761965"
"Full-time","1995","lower secondary degree","direct migration background","275","0.315380878129314","0.279182557076189","0.35157919918244"
"Full-time","1995","lower secondary degree","indirect migration background","78","0.335795449457272","0.268643346593058","0.402947552321486"
"Full-time","1995","secondary school degree","no migration background","1889","0.521517268640945","0.504429705566576","0.538604831715314"
"Full-time","1995","secondary school degree","direct migration background","87","0.437721841784797","0.367180128029458","0.508263555540135"
"Full-time","1995","secondary school degree","indirect migration background","42","0.300604790897857","0.218566473682705","0.382643108113009"
"Full-time","1995","college entrance qualification","no migration background","948","0.542894524054093","0.518930486606807","0.566858561501379"
"Full-time","1995","college entrance qualification","direct migration background","80","0.445625091016457","0.376218361797654","0.515031820235259"
"Full-time","1995","college entrance qualification","indirect migration background","24","","",""
"Full-time","1995","Other degree","no migration background","30","0.359378506673247","0.246976031800704","0.47178098154579"
"Full-time","1995","Other degree","direct migration background","588","0.506288540057353","0.476689442741501","0.535887637373205"
"Full-time","1995","Other degree","indirect migration background","8","","",""
"Full-time","1995","no degree/no degree yet","no migration background","21","","",""
"Full-time","1995","no degree/no degree yet","direct migration background","194","0.316286059143864","0.277527933344472","0.355044184943256"
"Full-time","1995","no degree/no degree yet","indirect migration background","3","","",""
"Part-time","1995","lower secondary degree","no migration background","332","0.064853040993986","0.0577418213898149","0.0719642605981572"
"Part-time","1995","lower secondary degree","direct migration background","36","0.0583813811513412","0.040116328132369","0.0766464341703134"
"Part-time","1995","lower secondary degree","indirect migration background","12","","",""
"Part-time","1995","secondary school degree","no migration background","303","0.0901543284808087","0.0803574029301482","0.0999512540314691"
"Part-time","1995","secondary school degree","direct migration background","16","","",""
"Part-time","1995","secondary school degree","indirect migration background","4","","",""
"Part-time","1995","college entrance qualification","no migration background","130","0.0891043919628421","0.0753994277275903","0.102809356198094"
"Part-time","1995","college entrance qualification","direct migration background","19","","",""
"Part-time","1995","college entrance qualification","indirect migration background","4","","",""
"Part-time","1995","Other degree","no migration background","3","","",""
"Part-time","1995","Other degree","direct migration background","62","0.0642398617245646","0.0497245160349709","0.0787552074141582"
"Part-time","1995","Other degree","indirect migration background","","","",""
"Part-time","1995","no degree/no degree yet","no migration background","4","","",""
"Part-time","1995","no degree/no degree yet","direct migration background","29","","",""
"Part-time","1995","no degree/no degree yet","indirect migration background","2","","",""
"Non-working","1995","lower secondary degree","no migration background","2391","0.571110614469268","0.556819314009667","0.585401914928869"
"Non-working","1995","lower secondary degree","direct migration background","294","0.58583924018304","0.547466753918583","0.624211726447497"
"Non-working","1995","lower secondary degree","indirect migration background","58","0.372899278394767","0.30413930305196","0.441659253737574"
"Non-working","1995","secondary school degree","no migration background","876","0.331249040253962","0.315149177526094","0.347348902981831"
"Non-working","1995","secondary school degree","direct migration background","73","0.446369206210477","0.37568400106676","0.517054411354193"
"Non-working","1995","secondary school degree","indirect migration background","40","0.354627807710513","0.269032691488373","0.440222923932652"
"Non-working","1995","college entrance qualification","no migration background","460","0.293631776920051","0.27172335225841","0.315540201581692"
"Non-working","1995","college entrance qualification","direct migration background","83","0.425713751515595","0.356667830675847","0.494759672355344"
"Non-working","1995","college entrance qualification","indirect migration background","24","","",""
"Non-working","1995","Other degree","no migration background","32","0.555252330370339","0.438839430814312","0.671665229926367"
"Non-working","1995","Other degree","direct migration background","414","0.390267545391994","0.361387778166434","0.419147312617554"
"Non-working","1995","Other degree","indirect migration background","3","","",""
"Non-working","1995","no degree/no degree yet","no migration background","214","0.847926089382832","0.803143833160057","0.892708345605608"
"Non-working","1995","no degree/no degree yet","direct migration background","323","0.626210326984925","0.585886727971894","0.666533925997955"
"Non-working","1995","no degree/no degree yet","indirect migration background","59","0.90590934747711","0.835473826066746","0.976344868887474"
"Other","1995","lower secondary degree","no migration background","164","0.0317821674944269","0.0267167262813935","0.0368476087074603"
"Other","1995","lower secondary degree","direct migration background","28","","",""
"Other","1995","lower secondary degree","indirect migration background","42","0.19782984798116","0.141186300015693","0.254473395946627"
"Other","1995","secondary school degree","no migration background","215","0.057079362624284","0.0491435797353449","0.065015145513223"
"Other","1995","secondary school degree","direct migration background","14","","",""
"Other","1995","secondary school degree","indirect migration background","34","0.275670357124195","0.19571995878843","0.355620755459961"
"Other","1995","college entrance qualification","no migration background","122","0.0743693070630142","0.0617478414632508","0.0869907726627777"
"Other","1995","college entrance qualification","direct migration background","15","","",""
"Other","1995","college entrance qualification","indirect migration background","9","","",""
"Other","1995","Other degree","no migration background","5","","",""
"Other","1995","Other degree","direct migration background","32","0.0392040528260884","0.0277139509845989","0.0506941546675778"
"Other","1995","Other degree","indirect migration background","4","","",""
"Other","1995","no degree/no degree yet","no migration background","8","","",""
"Other","1995","no degree/no degree yet","direct migration background","7","","",""
"Other","1995","no degree/no degree yet","indirect migration background","2","","",""
"Full-time","1996","lower secondary degree","no migration background","1643","0.329506700836447","0.315755171069046","0.343258230603849"
"Full-time","1996","lower secondary degree","direct migration background","266","0.307452992261043","0.27080472589081","0.344101258631276"
"Full-time","1996","lower secondary degree","indirect migration background","88","0.354140681682315","0.287859541966415","0.420421821398215"
"Full-time","1996","secondary school degree","no migration background","1835","0.507419356021917","0.490325639499475","0.524513072544358"
"Full-time","1996","secondary school degree","direct migration background","69","0.357497967939817","0.28709156911288","0.427904366766754"
"Full-time","1996","secondary school degree","indirect migration background","47","0.326066156508427","0.245484181001573","0.406648132015281"
"Full-time","1996","college entrance qualification","no migration background","965","0.541993192560827","0.518025461137832","0.565960923983821"
"Full-time","1996","college entrance qualification","direct migration background","81","0.444904992981474","0.373099696483257","0.516710289479691"
"Full-time","1996","college entrance qualification","indirect migration background","26","","",""
"Full-time","1996","Other degree","no migration background","28","","",""
"Full-time","1996","Other degree","direct migration background","503","0.47448073938392","0.443791139428142","0.505170339339698"
"Full-time","1996","Other degree","indirect migration background","7","","",""
"Full-time","1996","no degree/no degree yet","no migration background","18","","",""
"Full-time","1996","no degree/no degree yet","direct migration background","172","0.317216908848826","0.276383337888341","0.35805047980931"
"Full-time","1996","no degree/no degree yet","indirect migration background","2","","",""
"Part-time","1996","lower secondary degree","no migration background","333","0.0683622729727235","0.0609789231199843","0.0757456228254627"
"Part-time","1996","lower secondary degree","direct migration background","42","0.0650343401604467","0.0454500135257076","0.0846186667951859"
"Part-time","1996","lower secondary degree","indirect migration background","12","","",""
"Part-time","1996","secondary school degree","no migration background","325","0.0986404827341874","0.0884453958720883","0.108835569596287"
"Part-time","1996","secondary school degree","direct migration background","16","","",""
"Part-time","1996","secondary school degree","indirect migration background","5","","",""
"Part-time","1996","college entrance qualification","no migration background","151","0.10862751022613","0.0936584831838782","0.123596537268382"
"Part-time","1996","college entrance qualification","direct migration background","18","","",""
"Part-time","1996","college entrance qualification","indirect migration background","3","","",""
"Part-time","1996","Other degree","no migration background","7","","",""
"Part-time","1996","Other degree","direct migration background","75","0.0822822935531136","0.0653936268699145","0.0991709602363127"
"Part-time","1996","Other degree","indirect migration background","","","",""
"Part-time","1996","no degree/no degree yet","no migration background","8","","",""
"Part-time","1996","no degree/no degree yet","direct migration background","31","0.0547430192028119","0.0347840945841197","0.074701943821504"
"Part-time","1996","no degree/no degree yet","indirect migration background","1","","",""
"Non-working","1996","lower secondary degree","no migration background","2353","0.574402875040479","0.559937512851335","0.588868237229623"
"Non-working","1996","lower secondary degree","direct migration background","272","0.582932326742516","0.543771506542437","0.622093146942595"
"Non-working","1996","lower secondary degree","indirect migration background","61","0.327498147181179","0.262457589043192","0.392538705319166"
"Non-working","1996","secondary school degree","no migration background","910","0.335446792125801","0.319303540641828","0.351590043609774"
"Non-working","1996","secondary school degree","direct migration background","76","0.486628334598937","0.413201850428378","0.560054818769497"
"Non-working","1996","secondary school degree","indirect migration background","45","0.39795089121031","0.313809998661312","0.482091783759307"
"Non-working","1996","college entrance qualification","no migration background","447","0.28481470831971","0.263103472687513","0.306525943951907"
"Non-working","1996","college entrance qualification","direct migration background","76","0.441333298521409","0.369587095702655","0.513079501340162"
"Non-working","1996","college entrance qualification","indirect migration background","30","0.474178939761223","0.359633770093626","0.588724109428821"
"Non-working","1996","Other degree","no migration background","34","0.575035093222385","0.460049713061612","0.690020473383158"
"Non-working","1996","Other degree","direct migration background","415","0.413232018120997","0.382968612375407","0.443495423866588"
"Non-working","1996","Other degree","indirect migration background","4","","",""
"Non-working","1996","no degree/no degree yet","no migration background","231","0.845296301331993","0.801839064832091","0.888753537831895"
"Non-working","1996","no degree/no degree yet","direct migration background","287","0.606767105367536","0.563908922606139","0.649625288128932"
"Non-working","1996","no degree/no degree yet","indirect migration background","61","0.962373924322225","0.915753685928591","1.00899416271586"
"Other","1996","lower secondary degree","no migration background","159","0.0277281511503502","0.0229244500232985","0.032531852277402"
"Other","1996","lower secondary degree","direct migration background","29","","",""
"Other","1996","lower secondary degree","indirect migration background","39","0.220543568705641","0.163082167190604","0.278004970220677"
"Other","1996","secondary school degree","no migration background","216","0.0584933691180946","0.0504695834116812","0.0665171548245081"
"Other","1996","secondary school degree","direct migration background","17","","",""
"Other","1996","secondary school degree","indirect migration background","33","0.235155294847215","0.16225312947941","0.30805746021502"
"Other","1996","college entrance qualification","no migration background","97","0.0645645888933332","0.0527423931684991","0.0763867846181673"
"Other","1996","college entrance qualification","direct migration background","9","","",""
"Other","1996","college entrance qualification","indirect migration background","14","","",""
"Other","1996","Other degree","no migration background","2","","",""
"Other","1996","Other degree","direct migration background","24","","",""
"Other","1996","Other degree","indirect migration background","2","","",""
"Other","1996","no degree/no degree yet","no migration background","9","","",""
"Other","1996","no degree/no degree yet","direct migration background","9","","",""
"Other","1996","no degree/no degree yet","indirect migration background","","","",""
"Full-time","1997","lower secondary degree","no migration background","1537","0.315121716006543","0.30135895139602","0.328884480617066"
"Full-time","1997","lower secondary degree","direct migration background","263","0.327715137364095","0.28984062913103","0.36558964559716"
"Full-time","1997","lower secondary degree","indirect migration background","88","0.30849171420739","0.246023528934817","0.370959899479963"
"Full-time","1997","secondary school degree","no migration background","1799","0.496307745278418","0.479099650893849","0.513515839662987"
"Full-time","1997","secondary school degree","direct migration background","72","0.396003032627777","0.323954010173773","0.468052055081781"
"Full-time","1997","secondary school degree","indirect migration background","48","0.322043643233244","0.242028778140412","0.402058508326076"
"Full-time","1997","college entrance qualification","no migration background","996","0.562405268776366","0.538725359271847","0.586085178280885"
"Full-time","1997","college entrance qualification","direct migration background","84","0.455926675183687","0.383368722239833","0.528484628127541"
"Full-time","1997","college entrance qualification","indirect migration background","29","","",""
"Full-time","1997","Other degree","no migration background","27","","",""
"Full-time","1997","Other degree","direct migration background","456","0.448931608043561","0.417286409297762","0.480576806789361"
"Full-time","1997","Other degree","indirect migration background","5","","",""
"Full-time","1997","no degree/no degree yet","no migration background","20","","",""
"Full-time","1997","no degree/no degree yet","direct migration background","149","0.31631304035781","0.274090697388681","0.358535383326939"
"Full-time","1997","no degree/no degree yet","indirect migration background","4","","",""
"Part-time","1997","lower secondary degree","no migration background","311","0.0654112455211635","0.0580864365547528","0.0727360544875743"
"Part-time","1997","lower secondary degree","direct migration background","42","0.0791644874420418","0.0573784464127421","0.100950528471341"
"Part-time","1997","lower secondary degree","indirect migration background","18","","",""
"Part-time","1997","secondary school degree","no migration background","314","0.0968451442739994","0.0866663894757138","0.107023899072285"
"Part-time","1997","secondary school degree","direct migration background","16","","",""
"Part-time","1997","secondary school degree","indirect migration background","8","","",""
"Part-time","1997","college entrance qualification","no migration background","146","0.104712996501119","0.0900979318866471","0.119328061115591"
"Part-time","1997","college entrance qualification","direct migration background","16","","",""
"Part-time","1997","college entrance qualification","indirect migration background","5","","",""
"Part-time","1997","Other degree","no migration background","5","","",""
"Part-time","1997","Other degree","direct migration background","55","0.082041865823513","0.0645818679523226","0.0995018636947034"
"Part-time","1997","Other degree","indirect migration background","1","","",""
"Part-time","1997","no degree/no degree yet","no migration background","6","","",""
"Part-time","1997","no degree/no degree yet","direct migration background","25","","",""
"Part-time","1997","no degree/no degree yet","indirect migration background","2","","",""
"Non-working","1997","lower secondary degree","no migration background","2377","0.593749592857245","0.579199747255734","0.608299438458757"
"Non-working","1997","lower secondary degree","direct migration background","269","0.572039560770766","0.532115295756238","0.611963825785293"
"Non-working","1997","lower secondary degree","indirect migration background","62","0.306781353829642","0.244409587754648","0.369153119904636"
"Non-working","1997","secondary school degree","no migration background","924","0.353408071519357","0.336955719689017","0.369860423349697"
"Non-working","1997","secondary school degree","direct migration background","74","0.479696310301149","0.406097109291512","0.553295511310786"
"Non-working","1997","secondary school degree","indirect migration background","35","0.360608852933921","0.278381947750371","0.44283575811747"
"Non-working","1997","college entrance qualification","no migration background","450","0.277400328363474","0.256029484505922","0.298771172221026"
"Non-working","1997","college entrance qualification","direct migration background","67","0.393145580641763","0.321986920490943","0.464304240792583"
"Non-working","1997","college entrance qualification","indirect migration background","29","","",""
"Non-working","1997","Other degree","no migration background","32","0.575949494889367","0.455808173025453","0.69609081675328"
"Non-working","1997","Other degree","direct migration background","416","0.438787574896218","0.40721530663564","0.470359843156796"
"Non-working","1997","Other degree","indirect migration background","4","","",""
"Non-working","1997","no degree/no degree yet","no migration background","246","0.852875334523915","0.811384268154481","0.894366400893348"
"Non-working","1997","no degree/no degree yet","direct migration background","283","0.61798268988169","0.573867839665205","0.662097540098176"
"Non-working","1997","no degree/no degree yet","indirect migration background","68","0.949961638925016","0.900619038727232","0.999304239122799"
"Other","1997","lower secondary degree","no migration background","152","0.0257174456150478","0.021028057312109","0.0304068339179867"
"Other","1997","lower secondary degree","direct migration background","16","","",""
"Other","1997","lower secondary degree","indirect migration background","42","0.233897585424273","0.176645049427509","0.291150121421037"
"Other","1997","secondary school degree","no migration background","206","0.0534390389282257","0.0456983746741339","0.0611797031823175"
"Other","1997","secondary school degree","direct migration background","15","","",""
"Other","1997","secondary school degree","indirect migration background","40","0.249045734907015","0.174989992247359","0.32310147756667"
