"erwst","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Part-time","1989","direct migration background","middle vocational","39","0.060119210752713","0.0439573782757844","0.0762810432296415"
"Part-time","1989","direct migration background","vocational + Abi","5","","",""
"Part-time","1989","direct migration background","higher vocational","4","","",""
"Part-time","1989","direct migration background","higher education","7","","",""
"Part-time","1989","indirect migration background","in school","2","","",""
"Part-time","1989","indirect migration background","inadequately","","","",""
"Part-time","1989","indirect migration background","general elemantary","4","","",""
"Part-time","1989","indirect migration background","middle vocational","9","","",""
"Part-time","1989","indirect migration background","vocational + Abi","","","",""
"Part-time","1989","indirect migration background","higher vocational","","","",""
"Part-time","1989","indirect migration background","higher education","1","","",""
"Non-working","1989","no migration background","in school","115","0.954476263574883","0.917334978828519","0.991617548321246"
"Non-working","1989","no migration background","inadequately","37","0.576247931405988","0.457924353097394","0.694571509714583"
"Non-working","1989","no migration background","general elemantary","885","0.608528348317197","0.584642730697639","0.632413965936756"
"Non-working","1989","no migration background","middle vocational","1401","0.414857704372998","0.399018544733555","0.430696864012442"
"Non-working","1989","no migration background","vocational + Abi","68","0.38333388631096","0.314561970183289","0.452105802438631"
"Non-working","1989","no migration background","higher vocational","141","0.350096169558465","0.306458658072206","0.393733681044724"
"Non-working","1989","no migration background","higher education","124","0.235416537007192","0.201637854019933","0.269195219994452"
"Non-working","1989","direct migration background","in school","24","","",""
"Non-working","1989","direct migration background","inadequately","271","0.483018569974465","0.442385521105896","0.523651618843035"
"Non-working","1989","direct migration background","general elemantary","294","0.473259231365267","0.440252564713865","0.506265898016669"
"Non-working","1989","direct migration background","middle vocational","229","0.370420274501933","0.337586537082297","0.403254011921569"
"Non-working","1989","direct migration background","vocational + Abi","31","0.4002252757717","0.301180744655653","0.499269806887748"
"Non-working","1989","direct migration background","higher vocational","16","","",""
"Non-working","1989","direct migration background","higher education","19","","",""
"Non-working","1989","indirect migration background","in school","24","","",""
"Non-working","1989","indirect migration background","inadequately","6","","",""
"Non-working","1989","indirect migration background","general elemantary","55","0.601185364884813","0.507970558521199","0.694400171248428"
"Non-working","1989","indirect migration background","middle vocational","30","0.4181392465076","0.316233931698336","0.520044561316863"
"Non-working","1989","indirect migration background","vocational + Abi","2","","",""
"Non-working","1989","indirect migration background","higher vocational","2","","",""
"Non-working","1989","indirect migration background","higher education","1","","",""
"Other","1989","no migration background","in school","4","","",""
"Other","1989","no migration background","inadequately","9","","",""
"Other","1989","no migration background","general elemantary","215","0.108453519748388","0.0932361452212285","0.123670894275548"
"Other","1989","no migration background","middle vocational","142","0.0329848641610505","0.0272433585140732","0.0387263698080278"
"Other","1989","no migration background","vocational + Abi","7","","",""
"Other","1989","no migration background","higher vocational","12","","",""
"Other","1989","no migration background","higher education","20","","",""
"Other","1989","direct migration background","in school","","","",""
"Other","1989","direct migration background","inadequately","9","","",""
"Other","1989","direct migration background","general elemantary","64","0.0524329706779684","0.0376976071000031","0.0671683342559336"
"Other","1989","direct migration background","middle vocational","25","","",""
"Other","1989","direct migration background","vocational + Abi","2","","",""
"Other","1989","direct migration background","higher vocational","","","",""
"Other","1989","direct migration background","higher education","2","","",""
"Other","1989","indirect migration background","in school","2","","",""
"Other","1989","indirect migration background","inadequately","","","",""
"Other","1989","indirect migration background","general elemantary","23","","",""
"Other","1989","indirect migration background","middle vocational","10","","",""
"Other","1989","indirect migration background","vocational + Abi","","","",""
"Other","1989","indirect migration background","higher vocational","1","","",""
"Other","1989","indirect migration background","higher education","1","","",""
"Full-time","1990","no migration background","in school","","","",""
"Full-time","1990","no migration background","inadequately","29","","",""
"Full-time","1990","no migration background","general elemantary","437","0.201165355107791","0.183657884825317","0.218672825390264"
"Full-time","1990","no migration background","middle vocational","3507","0.5120419971433","0.49953102572595","0.52455296856065"
"Full-time","1990","no migration background","vocational + Abi","150","0.529679443130189","0.470034244273181","0.589324641987197"
"Full-time","1990","no migration background","higher vocational","473","0.590591346579846","0.554345317652999","0.626837375506693"
"Full-time","1990","no migration background","higher education","1168","0.703235219958532","0.680616392990556","0.725854046926508"
"Full-time","1990","direct migration background","in school","","","",""
"Full-time","1990","direct migration background","inadequately","263","0.475047547699982","0.433576116999232","0.516518978400732"
"Full-time","1990","direct migration background","general elemantary","490","0.43819889221326","0.40539838294253","0.470999401483991"
"Full-time","1990","direct migration background","middle vocational","549","0.533068381080699","0.500011477734754","0.566125284426645"
"Full-time","1990","direct migration background","vocational + Abi","56","0.471344956457548","0.373014939097915","0.569674973817182"
"Full-time","1990","direct migration background","higher vocational","35","0.563257247628951","0.437758696048819","0.688755799209082"
"Full-time","1990","direct migration background","higher education","91","0.620789375292069","0.536735935266894","0.704842815317244"
"Full-time","1990","indirect migration background","in school","","","",""
"Full-time","1990","indirect migration background","inadequately","4","","",""
"Full-time","1990","indirect migration background","general elemantary","33","0.263400518620311","0.183586500113788","0.343214537126834"
"Full-time","1990","indirect migration background","middle vocational","46","0.318215112150143","0.22599638177004","0.410433842530245"
"Full-time","1990","indirect migration background","vocational + Abi","4","","",""
"Full-time","1990","indirect migration background","higher vocational","3","","",""
"Full-time","1990","indirect migration background","higher education","1","","",""
"Part-time","1990","no migration background","in school","2","","",""
"Part-time","1990","no migration background","inadequately","2","","",""
"Part-time","1990","no migration background","general elemantary","165","0.0743853009400225","0.0629255008553215","0.0858451010247235"
"Part-time","1990","no migration background","middle vocational","599","0.0854729121070507","0.0784751438632846","0.0924706803508168"
"Part-time","1990","no migration background","vocational + Abi","24","","",""
"Part-time","1990","no migration background","higher vocational","45","0.0644438174474043","0.0463444269526777","0.082543207942131"
"Part-time","1990","no migration background","higher education","118","0.0801137743406287","0.0666726918303071","0.0935548568509504"
"Part-time","1990","direct migration background","in school","1","","",""
"Part-time","1990","direct migration background","inadequately","33","0.0466498840828317","0.0291364226728388","0.0641633454928246"
"Part-time","1990","direct migration background","general elemantary","53","0.0734565215193009","0.0562099912617243","0.0907030517768776"
"Part-time","1990","direct migration background","middle vocational","47","0.0741289367382562","0.0567703963002235","0.091487477176289"
"Part-time","1990","direct migration background","vocational + Abi","4","","",""
"Part-time","1990","direct migration background","higher vocational","3","","",""
"Part-time","1990","direct migration background","higher education","9","","",""
"Part-time","1990","indirect migration background","in school","1","","",""
"Part-time","1990","indirect migration background","inadequately","1","","",""
"Part-time","1990","indirect migration background","general elemantary","3","","",""
"Part-time","1990","indirect migration background","middle vocational","11","","",""
"Part-time","1990","indirect migration background","vocational + Abi","","","",""
"Part-time","1990","indirect migration background","higher vocational","1","","",""
"Part-time","1990","indirect migration background","higher education","1","","",""
"Non-working","1990","no migration background","in school","126","0.937977098293519","0.89683056192243","0.979123634664607"
"Non-working","1990","no migration background","inadequately","36","0.508873933597165","0.395733183321068","0.622014683873263"
"Non-working","1990","no migration background","general elemantary","1113","0.612264010550133","0.590984786817736","0.63354323428253"
"Non-working","1990","no migration background","middle vocational","1864","0.37376129225104","0.36165212902989","0.385870455472189"
"Non-working","1990","no migration background","vocational + Abi","83","0.339824027729272","0.283222409288065","0.396425646170479"
"Non-working","1990","no migration background","higher vocational","180","0.330162352778798","0.295497693498889","0.364827012058707"
"Non-working","1990","no migration background","higher education","266","0.202381404042185","0.182488575912881","0.222274232171489"
"Non-working","1990","direct migration background","in school","27","","",""
"Non-working","1990","direct migration background","inadequately","252","0.468238171694507","0.426798865018589","0.509677478370425"
"Non-working","1990","direct migration background","general elemantary","287","0.433104108653436","0.400347309336817","0.465860907970054"
"Non-working","1990","direct migration background","middle vocational","259","0.373215519510858","0.341168840585217","0.4052621984365"
"Non-working","1990","direct migration background","vocational + Abi","37","0.440204172637277","0.342419136715319","0.537989208559235"
"Non-working","1990","direct migration background","higher vocational","19","","",""
"Non-working","1990","direct migration background","higher education","27","","",""
"Non-working","1990","indirect migration background","in school","33","0.984797743771831","0.943669877473164","1.0259256100705"
"Non-working","1990","indirect migration background","inadequately","13","","",""
"Non-working","1990","indirect migration background","general elemantary","43","0.411914190629331","0.322731845765476","0.501096535493187"
"Non-working","1990","indirect migration background","middle vocational","30","0.425293129287317","0.327411220229244","0.52317503834539"
"Non-working","1990","indirect migration background","vocational + Abi","3","","",""
"Non-working","1990","indirect migration background","higher vocational","2","","",""
"Non-working","1990","indirect migration background","higher education","1","","",""
"Other","1990","no migration background","in school","4","","",""
"Other","1990","no migration background","inadequately","8","","",""
"Other","1990","no migration background","general elemantary","299","0.112185333402054","0.098402212775463","0.125968454028645"
"Other","1990","no migration background","middle vocational","162","0.0287237984986096","0.024543191651991","0.0329044053452282"
"Other","1990","no migration background","vocational + Abi","12","","",""
"Other","1990","no migration background","higher vocational","9","","",""
"Other","1990","no migration background","higher education","15","","",""
"Other","1990","direct migration background","in school","","","",""
"Other","1990","direct migration background","inadequately","9","","",""
"Other","1990","direct migration background","general elemantary","49","0.055240477614003","0.0401381806805405","0.0703427745474655"
"Other","1990","direct migration background","middle vocational","20","","",""
"Other","1990","direct migration background","vocational + Abi","2","","",""
"Other","1990","direct migration background","higher vocational","3","","",""
"Other","1990","direct migration background","higher education","1","","",""
"Other","1990","indirect migration background","in school","","","",""
"Other","1990","indirect migration background","inadequately","","","",""
"Other","1990","indirect migration background","general elemantary","38","0.310552972541324","0.226708689156739","0.394397255925908"
"Other","1990","indirect migration background","middle vocational","11","","",""
"Other","1990","indirect migration background","vocational + Abi","","","",""
"Other","1990","indirect migration background","higher vocational","","","",""
"Other","1990","indirect migration background","higher education","","","",""
"Full-time","1991","no migration background","in school","","","",""
"Full-time","1991","no migration background","inadequately","32","0.329500663304987","0.239165102659733","0.419836223950241"
"Full-time","1991","no migration background","general elemantary","410","0.197086955962551","0.179171770793895","0.215002141131206"
"Full-time","1991","no migration background","middle vocational","3207","0.488365073616398","0.475665021411392","0.501065125821405"
"Full-time","1991","no migration background","vocational + Abi","158","0.554121410762394","0.494832020542111","0.613410800982677"
"Full-time","1991","no migration background","higher vocational","448","0.578644230777262","0.541907657650091","0.615380803904433"
"Full-time","1991","no migration background","higher education","1099","0.656739942658911","0.633141070638766","0.680338814679056"
"Full-time","1991","direct migration background","in school","","","",""
"Full-time","1991","direct migration background","inadequately","255","0.485062472113217","0.442987430176219","0.527137514050215"
"Full-time","1991","direct migration background","general elemantary","469","0.411766286809119","0.378758264480193","0.444774309138045"
"Full-time","1991","direct migration background","middle vocational","550","0.547685166674605","0.514650056988965","0.580720276360244"
"Full-time","1991","direct migration background","vocational + Abi","63","0.536076971545003","0.439297210321881","0.632856732768125"
"Full-time","1991","direct migration background","higher vocational","36","0.611175339430855","0.486786362127551","0.735564316734159"
"Full-time","1991","direct migration background","higher education","82","0.596806502786741","0.511492609107581","0.682120396465901"
"Full-time","1991","indirect migration background","in school","","","",""
"Full-time","1991","indirect migration background","inadequately","6","","",""
"Full-time","1991","indirect migration background","general elemantary","33","0.270587035514508","0.19646475389813","0.344709317130887"
"Full-time","1991","indirect migration background","middle vocational","53","0.340391249734823","0.256652218338271","0.424130281131375"
"Full-time","1991","indirect migration background","vocational + Abi","6","","",""
"Full-time","1991","indirect migration background","higher vocational","2","","",""
"Full-time","1991","indirect migration background","higher education","1","","",""
"Part-time","1991","no migration background","in school","1","","",""
"Part-time","1991","no migration background","inadequately","2","","",""
"Part-time","1991","no migration background","general elemantary","146","0.0729213068665496","0.0612116646580321","0.0846309490750672"
"Part-time","1991","no migration background","middle vocational","485","0.0758437128818432","0.0691172675044625","0.0825701582592239"
"Part-time","1991","no migration background","vocational + Abi","18","","",""
"Part-time","1991","no migration background","higher vocational","49","0.0754488632538874","0.0557989709396358","0.0950987555681389"
"Part-time","1991","no migration background","higher education","102","0.0830830877185004","0.0693646643965387","0.0968015110404621"
"Part-time","1991","direct migration background","in school","","","",""
"Part-time","1991","direct migration background","inadequately","40","0.0707717665053188","0.0491824116767052","0.0923611213339323"
"Part-time","1991","direct migration background","general elemantary","44","0.0696018753157481","0.0525346060835255","0.0866691445479707"
"Part-time","1991","direct migration background","middle vocational","52","0.0644181979632411","0.0481239238779806","0.0807124720485017"
"Part-time","1991","direct migration background","vocational + Abi","2","","",""
"Part-time","1991","direct migration background","higher vocational","5","","",""
"Part-time","1991","direct migration background","higher education","9","","",""
"Part-time","1991","indirect migration background","in school","","","",""
"Part-time","1991","indirect migration background","inadequately","","","",""
"Part-time","1991","indirect migration background","general elemantary","5","","",""
"Part-time","1991","indirect migration background","middle vocational","14","","",""
"Part-time","1991","indirect migration background","vocational + Abi","","","",""
"Part-time","1991","indirect migration background","higher vocational","1","","",""
"Part-time","1991","indirect migration background","higher education","1","","",""
"Non-working","1991","no migration background","in school","89","0.869733204251702","0.806251861556822","0.933214546946582"
"Non-working","1991","no migration background","inadequately","64","0.596380396016967","0.502087445188552","0.690673346845382"
"Non-working","1991","no migration background","general elemantary","1084","0.626903873505324","0.605123318083939","0.64868442892671"
"Non-working","1991","no migration background","middle vocational","2049","0.399001202002285","0.386559579512971","0.411442824491599"
"Non-working","1991","no migration background","vocational + Abi","77","0.30712028072334","0.252096632520604","0.362143928926076"
"Non-working","1991","no migration background","higher vocational","182","0.324320854312181","0.289493053581515","0.359148655042848"
"Non-working","1991","no migration background","higher education","328","0.237229183552558","0.216086311300326","0.25837205580479"
"Non-working","1991","direct migration background","in school","18","","",""
"Non-working","1991","direct migration background","inadequately","238","0.432116696558846","0.390412618824183","0.473820774293509"
"Non-working","1991","direct migration background","general elemantary","283","0.446549041448709","0.413206913912302","0.479891168985117"
"Non-working","1991","direct migration background","middle vocational","248","0.353357681013512","0.321630668620418","0.385084693406605"
"Non-working","1991","direct migration background","vocational + Abi","31","0.393807258323819","0.298988289198875","0.488626227448762"
"Non-working","1991","direct migration background","higher vocational","17","","",""
"Non-working","1991","direct migration background","higher education","33","0.348678270129971","0.265796988962323","0.43155955129762"
"Non-working","1991","indirect migration background","in school","34","1","1","1"
"Non-working","1991","indirect migration background","inadequately","11","","",""
"Non-working","1991","indirect migration background","general elemantary","47","0.299964938091991","0.223510325617367","0.376419550566615"
"Non-working","1991","indirect migration background","middle vocational","38","0.378752786863276","0.29302814476599","0.464477428960562"
"Non-working","1991","indirect migration background","vocational + Abi","2","","",""
"Non-working","1991","indirect migration background","higher vocational","2","","",""
"Non-working","1991","indirect migration background","higher education","","","",""
"Other","1991","no migration background","in school","18","","",""
"Other","1991","no migration background","inadequately","6","","",""
"Other","1991","no migration background","general elemantary","254","0.103087863665576","0.0893936586999121","0.116782068631239"
"Other","1991","no migration background","middle vocational","210","0.0367900114994734","0.032007251741268","0.0415727712576787"
"Other","1991","no migration background","vocational + Abi","17","","",""
"Other","1991","no migration background","higher vocational","15","","",""
"Other","1991","no migration background","higher education","26","","",""
"Other","1991","direct migration background","in school","2","","",""
"Other","1991","direct migration background","inadequately","9","","",""
"Other","1991","direct migration background","general elemantary","58","0.0720827964264235","0.0547371862336703","0.0894284066191766"
"Other","1991","direct migration background","middle vocational","22","","",""
"Other","1991","direct migration background","vocational + Abi","6","","",""
"Other","1991","direct migration background","higher vocational","1","","",""
"Other","1991","direct migration background","higher education","3","","",""
"Other","1991","indirect migration background","in school","","","",""
"Other","1991","indirect migration background","inadequately","2","","",""
"Other","1991","indirect migration background","general elemantary","53","0.369206803273224","0.288689931076957","0.449723675469492"
"Other","1991","indirect migration background","middle vocational","18","","",""
"Other","1991","indirect migration background","vocational + Abi","1","","",""
"Other","1991","indirect migration background","higher vocational","1","","",""
"Other","1991","indirect migration background","higher education","","","",""
"Full-time","1992","no migration background","in school","","","",""
"Full-time","1992","no migration background","inadequately","29","","",""
"Full-time","1992","no migration background","general elemantary","375","0.18771525638844","0.169740909346607","0.205689603430273"
"Full-time","1992","no migration background","middle vocational","2954","0.465484788867182","0.452622161492664","0.478347416241699"
"Full-time","1992","no migration background","vocational + Abi","142","0.503389673045736","0.444509614845652","0.562269731245821"
"Full-time","1992","no migration background","higher vocational","443","0.570699712159327","0.534032027515011","0.607367396803643"
"Full-time","1992","no migration background","higher education","1042","0.653720766956088","0.629841415175488","0.677600118736688"
"Full-time","1992","direct migration background","in school","","","",""
"Full-time","1992","direct migration background","inadequately","223","0.447089231747514","0.40427305937427","0.489905404120758"
"Full-time","1992","direct migration background","general elemantary","436","0.408566291625834","0.375083841885486","0.442048741366182"
"Full-time","1992","direct migration background","middle vocational","513","0.526711656746771","0.493146552741028","0.560276760752515"
"Full-time","1992","direct migration background","vocational + Abi","54","0.453392697771101","0.35483057956281","0.551954815979392"
"Full-time","1992","direct migration background","higher vocational","38","0.604657219069735","0.483926067274963","0.725388370864507"
"Full-time","1992","direct migration background","higher education","81","0.548008016341492","0.463105620172241","0.632910412510742"
"Full-time","1992","indirect migration background","in school","","","",""
"Full-time","1992","indirect migration background","inadequately","9","","",""
"Full-time","1992","indirect migration background","general elemantary","37","0.213136110541594","0.151210289142986","0.275061931940202"
"Full-time","1992","indirect migration background","middle vocational","60","0.393492662779619","0.307507484240668","0.47947784131857"
"Full-time","1992","indirect migration background","vocational + Abi","6","","",""
"Full-time","1992","indirect migration background","higher vocational","3","","",""
"Full-time","1992","indirect migration background","higher education","1","","",""
"Part-time","1992","no migration background","in school","1","","",""
"Part-time","1992","no migration background","inadequately","2","","",""
"Part-time","1992","no migration background","general elemantary","131","0.0716349972963998","0.0597644376802597","0.0835055569125399"
"Part-time","1992","no migration background","middle vocational","453","0.0753950535006517","0.0685866319083363","0.0822034750929671"
"Part-time","1992","no migration background","vocational + Abi","20","","",""
"Part-time","1992","no migration background","higher vocational","47","0.0685111390860083","0.0497970583806336","0.087225219791383"
"Part-time","1992","no migration background","higher education","98","0.0783576951154305","0.0648700790098626","0.0918453112209985"
"Part-time","1992","direct migration background","in school","1","","",""
"Part-time","1992","direct migration background","inadequately","33","0.0446009730457407","0.0268244109058108","0.0623775351856707"
"Part-time","1992","direct migration background","general elemantary","56","0.07641053477616","0.0583159330891153","0.0945051364632048"
"Part-time","1992","direct migration background","middle vocational","48","0.0727586510480602","0.0552973201469165","0.0902199819492039"
"Part-time","1992","direct migration background","vocational + Abi","5","","",""
"Part-time","1992","direct migration background","higher vocational","5","","",""
"Part-time","1992","direct migration background","higher education","9","","",""
"Part-time","1992","indirect migration background","in school","","","",""
"Part-time","1992","indirect migration background","inadequately","","","",""
"Part-time","1992","indirect migration background","general elemantary","6","","",""
"Part-time","1992","indirect migration background","middle vocational","16","","",""
"Part-time","1992","indirect migration background","vocational + Abi","1","","",""
"Part-time","1992","indirect migration background","higher vocational","1","","",""
"Part-time","1992","indirect migration background","higher education","1","","",""
"Non-working","1992","no migration background","in school","110","0.884761334174218","0.828784895711848","0.940737772636587"
"Non-working","1992","no migration background","inadequately","50","0.609537926800039","0.507609211681429","0.711466641918649"
"Non-working","1992","no migration background","general elemantary","1075","0.649414930762204","0.627451153449838","0.67137870807457"
"Non-working","1992","no migration background","middle vocational","2201","0.430584077747831","0.417815553843736","0.443352601651926"
"Non-working","1992","no migration background","vocational + Abi","98","0.349578059743949","0.293424423860119","0.405731695627779"
"Non-working","1992","no migration background","higher vocational","194","0.331402233729319","0.296531647601785","0.366272819856852"
"Non-working","1992","no migration background","higher education","359","0.248164923005361","0.226485652761993","0.269844193248729"
"Non-working","1992","direct migration background","in school","12","","",""
"Non-working","1992","direct migration background","inadequately","258","0.501415702811201","0.458357938654408","0.544473466967993"
"Non-working","1992","direct migration background","general elemantary","287","0.443678635235718","0.409838658938505","0.477518611532931"
"Non-working","1992","direct migration background","middle vocational","266","0.377473365048272","0.344885136510635","0.410061593585909"
"Non-working","1992","direct migration background","vocational + Abi","37","0.477779021816275","0.3788836998709","0.57667434376165"
"Non-working","1992","direct migration background","higher vocational","19","","",""
"Non-working","1992","direct migration background","higher education","41","0.391394226806921","0.308134234394364","0.474654219219479"
"Non-working","1992","indirect migration background","in school","47","0.981960277957532","0.944308164973847","1.01961239094122"
"Non-working","1992","indirect migration background","inadequately","17","","",""
"Non-working","1992","indirect migration background","general elemantary","60","0.375461998355547","0.302237588796554","0.44868640791454"
"Non-working","1992","indirect migration background","middle vocational","34","0.333583599637128","0.250596147336775","0.41657105193748"
"Non-working","1992","indirect migration background","vocational + Abi","4","","",""
"Non-working","1992","indirect migration background","higher vocational","2","","",""
"Non-working","1992","indirect migration background","higher education","1","","",""
"Other","1992","no migration background","in school","14","","",""
"Other","1992","no migration background","inadequately","7","","",""
"Other","1992","no migration background","general elemantary","232","0.091234815552956","0.0779805603502069","0.104489070755705"
"Other","1992","no migration background","middle vocational","169","0.0285360798843356","0.0242426200822286","0.0328295396864426"
"Other","1992","no migration background","vocational + Abi","17","","",""
"Other","1992","no migration background","higher vocational","16","","",""
"Other","1992","no migration background","higher education","26","","",""
"Other","1992","direct migration background","in school","1","","",""
"Other","1992","direct migration background","inadequately","4","","",""
"Other","1992","direct migration background","general elemantary","49","0.0713445383622882","0.0538121695734492","0.0888769071511272"
"Other","1992","direct migration background","middle vocational","23","","",""
"Other","1992","direct migration background","vocational + Abi","2","","",""
"Other","1992","direct migration background","higher vocational","1","","",""
"Other","1992","direct migration background","higher education","1","","",""
"Other","1992","indirect migration background","in school","1","","",""
"Other","1992","indirect migration background","inadequately","1","","",""
"Other","1992","indirect migration background","general elemantary","65","0.369020566821476","0.296053592538288","0.441987541104664"
"Other","1992","indirect migration background","middle vocational","14","","",""
"Other","1992","indirect migration background","vocational + Abi","1","","",""
"Other","1992","indirect migration background","higher vocational","1","","",""
"Other","1992","indirect migration background","higher education","","","",""
"Full-time","1993","no migration background","in school","","","",""
"Full-time","1993","no migration background","inadequately","30","0.325751169650115","0.226120804755283","0.425381534544947"
"Full-time","1993","no migration background","general elemantary","347","0.183325291049075","0.165033935256255","0.201616646841896"
"Full-time","1993","no migration background","middle vocational","2839","0.458455464048832","0.445522438060756","0.471388490036908"
"Full-time","1993","no migration background","vocational + Abi","145","0.50000316334903","0.441333176116051","0.558673150582008"
"Full-time","1993","no migration background","higher vocational","407","0.538287482191618","0.500844752737742","0.575730211645494"
"Full-time","1993","no migration background","higher education","1005","0.629907360001444","0.605497675489565","0.654317044513322"
"Full-time","1993","direct migration background","in school","","","",""
"Full-time","1993","direct migration background","inadequately","210","0.432886862500592","0.389715586064663","0.476058138936522"
"Full-time","1993","direct migration background","general elemantary","415","0.429728137325177","0.395208008100484","0.46424826654987"
"Full-time","1993","direct migration background","middle vocational","481","0.489819265514163","0.45609388748255","0.523544643545777"
"Full-time","1993","direct migration background","vocational + Abi","57","0.60557953853327","0.507815802603226","0.703343274463314"
"Full-time","1993","direct migration background","higher vocational","35","0.659114279602638","0.537125788594087","0.78110277061119"
"Full-time","1993","direct migration background","higher education","85","0.593120780014218","0.509316644498223","0.676924915530213"
"Full-time","1993","indirect migration background","in school","","","",""
"Full-time","1993","indirect migration background","inadequately","7","","",""
"Full-time","1993","indirect migration background","general elemantary","46","0.209253527613948","0.152594316744764","0.265912738483132"
"Full-time","1993","indirect migration background","middle vocational","77","0.375289365511425","0.297803044745771","0.45277568627708"
"Full-time","1993","indirect migration background","vocational + Abi","6","","",""
"Full-time","1993","indirect migration background","higher vocational","5","","",""
"Full-time","1993","indirect migration background","higher education","3","","",""
"Part-time","1993","no migration background","in school","","","",""
"Part-time","1993","no migration background","inadequately","4","","",""
"Part-time","1993","no migration background","general elemantary","128","0.0730034063697178","0.0607057944341582","0.0853010183052773"
"Part-time","1993","no migration background","middle vocational","427","0.0723269191471835","0.0656036275914342","0.0790502107029328"
"Part-time","1993","no migration background","vocational + Abi","21","","",""
"Part-time","1993","no migration background","higher vocational","46","0.0670761531544566","0.048288103205755","0.0858642031031582"
"Part-time","1993","no migration background","higher education","112","0.0844204267675423","0.0703651170554462","0.0984757364796384"
"Part-time","1993","direct migration background","in school","","","",""
"Part-time","1993","direct migration background","inadequately","37","0.0485280294396685","0.0298053862695793","0.0672506726097577"
"Part-time","1993","direct migration background","general elemantary","54","0.076400492881471","0.057876932225832","0.0949240535371099"
"Part-time","1993","direct migration background","middle vocational","48","0.0658254557854207","0.0490957686369625","0.0825551429338788"
"Part-time","1993","direct migration background","vocational + Abi","5","","",""
"Part-time","1993","direct migration background","higher vocational","6","","",""
"Part-time","1993","direct migration background","higher education","6","","",""
"Part-time","1993","indirect migration background","in school","1","","",""
"Part-time","1993","indirect migration background","inadequately","","","",""
"Part-time","1993","indirect migration background","general elemantary","2","","",""
"Part-time","1993","indirect migration background","middle vocational","11","","",""
"Part-time","1993","indirect migration background","vocational + Abi","","","",""
"Part-time","1993","indirect migration background","higher vocational","1","","",""
"Part-time","1993","indirect migration background","higher education","","","",""
"Non-working","1993","no migration background","in school","119","0.934728067456282","0.891937407595061","0.977518727317503"
"Non-working","1993","no migration background","inadequately","43","0.550360705676969","0.444607274654082","0.656114136699857"
"Non-working","1993","no migration background","general elemantary","1027","0.649646346685985","0.627093468292747","0.672199225079222"
"Non-working","1993","no migration background","middle vocational","2224","0.434637894479114","0.421771358864358","0.447504430093869"
"Non-working","1993","no migration background","vocational + Abi","92","0.316253263511309","0.261688644076762","0.370817882945856"
"Non-working","1993","no migration background","higher vocational","209","0.360228410578629","0.324172539587458","0.396284281569799"
"Non-working","1993","no migration background","higher education","361","0.265175387075773","0.242858837203713","0.287491936947833"
"Non-working","1993","direct migration background","in school","10","","",""
"Non-working","1993","direct migration background","inadequately","255","0.512396547155921","0.468844425563638","0.555948668748203"
"Non-working","1993","direct migration background","general elemantary","289","0.448543963519533","0.413862892484126","0.48322503455494"
"Non-working","1993","direct migration background","middle vocational","293","0.418892799593978","0.385607195466797","0.45217840372116"
"Non-working","1993","direct migration background","vocational + Abi","32","0.309027761092466","0.216591680664049","0.401463841520882"
"Non-working","1993","direct migration background","higher vocational","17","","",""
"Non-working","1993","direct migration background","higher education","39","0.359562458162481","0.277699640856417","0.441425275468544"
"Non-working","1993","indirect migration background","in school","46","0.991744710251267","0.96587656630878","1.01761285419375"
"Non-working","1993","indirect migration background","inadequately","12","","",""
"Non-working","1993","indirect migration background","general elemantary","66","0.350181871051713","0.283737493550928","0.416626248552498"
"Non-working","1993","indirect migration background","middle vocational","43","0.369198428344855","0.2919697208271","0.446427135862609"
"Non-working","1993","indirect migration background","vocational + Abi","6","","",""
"Non-working","1993","indirect migration background","higher vocational","2","","",""
"Non-working","1993","indirect migration background","higher education","2","","",""
"Other","1993","no migration background","in school","9","","",""
"Other","1993","no migration background","inadequately","8","","",""
"Other","1993","no migration background","general elemantary","217","0.0940249558952221","0.0802277914916058","0.107822120298838"
"Other","1993","no migration background","middle vocational","212","0.0345797223248709","0.0298372648689981","0.0393221797807437"
"Other","1993","no migration background","vocational + Abi","21","","",""
"Other","1993","no migration background","higher vocational","19","","",""
"Other","1993","no migration background","higher education","25","","",""
"Other","1993","direct migration background","in school","1","","",""
"Other","1993","direct migration background","inadequately","4","","",""
"Other","1993","direct migration background","general elemantary","32","0.0453274062738189","0.0308215888393844","0.0598332237082535"
"Other","1993","direct migration background","middle vocational","22","","",""
"Other","1993","direct migration background","vocational + Abi","2","","",""
"Other","1993","direct migration background","higher vocational","","","",""
"Other","1993","direct migration background","higher education","2","","",""
"Other","1993","indirect migration background","in school","","","",""
"Other","1993","indirect migration background","inadequately","4","","",""
"Other","1993","indirect migration background","general elemantary","84","0.436548680996192","0.367467455071267","0.505629906921116"
"Other","1993","indirect migration background","middle vocational","19","","",""
"Other","1993","indirect migration background","vocational + Abi","","","",""
"Other","1993","indirect migration background","higher vocational","","","",""
"Other","1993","indirect migration background","higher education","","","",""
"Full-time","1994","no migration background","in school","","","",""
"Full-time","1994","no migration background","inadequately","19","","",""
"Full-time","1994","no migration background","general elemantary","304","0.167794816704783","0.149592396101949","0.185997237307616"
"Full-time","1994","no migration background","middle vocational","2731","0.444516257523632","0.431521284564365","0.457511230482898"
