"erwst","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Full-time","2001","lower secondary degree","West Germany","2521","0.33782005949648","0.326791399825577","0.348848719167383"
"Full-time","2001","lower secondary degree","East Germany","298","0.150699218164041","0.133806804271632","0.167591632056451"
"Full-time","2001","secondary school degree","West Germany","1821","0.455827334553266","0.440328982045653","0.471325687060878"
"Full-time","2001","secondary school degree","East Germany","1438","0.569029116361015","0.549546897756147","0.588511334965884"
"Full-time","2001","college entrance qualification","West Germany","1803","0.508370265040046","0.491695529946118","0.525045000133975"
"Full-time","2001","college entrance qualification","East Germany","524","0.484649993981108","0.453782696722482","0.515517291239734"
"Full-time","2001","Other degree","West Germany","567","0.421540366583596","0.394931628273454","0.448149104893739"
"Full-time","2001","Other degree","East Germany","","","",""
"Full-time","2001","no degree/no degree yet","West Germany","78","0.122973238917167","0.0986449928617995","0.147301484972534"
"Full-time","2001","no degree/no degree yet","East Germany","","","",""
"Part-time","2001","lower secondary degree","West Germany","620","0.0820071835917847","0.0756092813811528","0.0884050858024166"
"Part-time","2001","lower secondary degree","East Germany","51","0.0253814952038413","0.0179550431762632","0.0328079472314193"
"Part-time","2001","secondary school degree","West Germany","536","0.120411835686075","0.110284591823067","0.130539079549083"
"Part-time","2001","secondary school degree","East Germany","243","0.0960192707773663","0.0844286688540339","0.107609872700699"
"Part-time","2001","college entrance qualification","West Germany","401","0.11585692248979","0.105181819555692","0.126532025423888"
"Part-time","2001","college entrance qualification","East Germany","61","0.0622400408669499","0.0473184841893879","0.0771615975445119"
"Part-time","2001","Other degree","West Germany","122","0.090908163845484","0.0754173765455708","0.106398951145397"
"Part-time","2001","Other degree","East Germany","","","",""
"Part-time","2001","no degree/no degree yet","West Germany","","","",""
"Part-time","2001","no degree/no degree yet","East Germany","","","",""
"Non-working","2001","lower secondary degree","West Germany","3531","0.529354231025132","0.517715321782964","0.5409931402673"
"Non-working","2001","lower secondary degree","East Germany","1303","0.788265318222782","0.768975076839769","0.807555559605795"
"Non-working","2001","secondary school degree","West Germany","1260","0.34389692204855","0.329115467484493","0.358678376612607"
"Non-working","2001","secondary school degree","East Germany","651","0.280600467927802","0.262924773972187","0.298276161883416"
"Non-working","2001","college entrance qualification","West Germany","1004","0.304236206981556","0.288890526082862","0.31958188788025"
"Non-working","2001","college entrance qualification","East Germany","333","0.36683315062051","0.337066722216051","0.39659957902497"
"Non-working","2001","Other degree","West Germany","576","0.441244635237915","0.414488785949106","0.468000484526725"
"Non-working","2001","Other degree","East Germany","40","0.797477051127619","0.689282254588232","0.905671847667006"
"Non-working","2001","no degree/no degree yet","West Germany","521","0.736836078277544","0.704215046968547","0.769457109586541"
"Non-working","2001","no degree/no degree yet","East Germany","156","0.872827705738918","0.823606497298974","0.922048914178863"
"Other","2001","lower secondary degree","West Germany","393","0.0508185258866035","0.0456972559681938","0.0559397958050131"
"Other","2001","lower secondary degree","East Germany","71","0.0356539684093348","0.0268985714998393","0.0444093653188303"
"Other","2001","secondary school degree","West Germany","350","0.0798639077121094","0.0714282625738274","0.0882995528503914"
"Other","2001","secondary school degree","East Germany","150","0.0543511449338166","0.0454321380000655","0.0632701518675678"
"Other","2001","college entrance qualification","West Germany","245","0.0715366054886077","0.0629406064342485","0.0801326045429668"
"Other","2001","college entrance qualification","East Germany","89","0.0862768145314318","0.0689352718442899","0.103618357218574"
"Other","2001","Other degree","West Germany","58","0.0463068343330045","0.0349829597598709","0.057630708906138"
"Other","2001","Other degree","East Germany","","","",""
"Other","2001","no degree/no degree yet","West Germany","76","0.113447848112659","0.0899542602182221","0.136941436007097"
"Other","2001","no degree/no degree yet","East Germany","","","",""
"Full-time","2002","lower secondary degree","West Germany","2330","0.326793278628183","0.31560718777538","0.337979369480987"
"Full-time","2002","lower secondary degree","East Germany","259","0.129470081457038","0.113152177155465","0.145787985758611"
"Full-time","2002","secondary school degree","West Germany","1959","0.439401818696509","0.424527563334473","0.454276074058545"
"Full-time","2002","secondary school degree","East Germany","1352","0.535932413519764","0.516132378595216","0.555732448444311"
"Full-time","2002","college entrance qualification","West Germany","2400","0.505895245191769","0.491272921995461","0.520517568388076"
"Full-time","2002","college entrance qualification","East Germany","626","0.471660212611044","0.442489763906888","0.500830661315199"
"Full-time","2002","Other degree","West Germany","535","0.414957292015933","0.387986135818373","0.441928448213493"
"Full-time","2002","Other degree","East Germany","","","",""
"Full-time","2002","no degree/no degree yet","West Germany","65","0.0955224590732051","0.0743730723185238","0.116671845827886"
"Full-time","2002","no degree/no degree yet","East Germany","","","",""
"Part-time","2002","lower secondary degree","West Germany","609","0.0829241094041949","0.0763473703757802","0.0895008484326096"
"Part-time","2002","lower secondary degree","East Germany","44","0.0280382848968144","0.0200143365945877","0.0360622331990411"
"Part-time","2002","secondary school degree","West Germany","631","0.125042579840582","0.115129676125724","0.13495548355544"
"Part-time","2002","secondary school degree","East Germany","236","0.0896423180822097","0.0783004942747694","0.10098414188965"
"Part-time","2002","college entrance qualification","West Germany","549","0.104746092345555","0.0957899994158678","0.113702185275242"
"Part-time","2002","college entrance qualification","East Germany","69","0.0640953123029611","0.0497832975559473","0.0784073270499748"
"Part-time","2002","Other degree","West Germany","114","0.0989817994698974","0.0826344053641132","0.115329193575682"
"Part-time","2002","Other degree","East Germany","","","",""
"Part-time","2002","no degree/no degree yet","West Germany","","","",""
"Part-time","2002","no degree/no degree yet","East Germany","","","",""
"Non-working","2002","lower secondary degree","West Germany","3424","0.539457326380561","0.527570085872865","0.551344566888257"
"Non-working","2002","lower secondary degree","East Germany","1264","0.811010627970314","0.791981460680278","0.83003979526035"
"Non-working","2002","secondary school degree","West Germany","1347","0.350555222231297","0.336255493431606","0.364854951030988"
"Non-working","2002","secondary school degree","East Germany","690","0.309107272266665","0.290759630651663","0.327454913881666"
"Non-working","2002","college entrance qualification","West Germany","1234","0.314017322858316","0.300443257335244","0.327591388381388"
"Non-working","2002","college entrance qualification","East Germany","343","0.38753322680383","0.359064531222772","0.416001922384887"
"Non-working","2002","Other degree","West Germany","571","0.434014849070344","0.406884280750973","0.461145417389716"
"Non-working","2002","Other degree","East Germany","36","0.839605235311397","0.734691626676212","0.944518843946582"
"Non-working","2002","no degree/no degree yet","West Germany","579","0.786303384520083","0.756808952803124","0.815797816237043"
"Non-working","2002","no degree/no degree yet","East Germany","159","0.891548004880172","0.845345597399256","0.937750412361088"
"Other","2002","lower secondary degree","West Germany","391","0.0508252855870608","0.0455871039131676","0.0560634672609539"
"Other","2002","lower secondary degree","East Germany","59","0.0314810056758337","0.0229937713978994","0.039968239953768"
"Other","2002","secondary school degree","West Germany","340","0.0850003792316113","0.0766424372014832","0.0933583212617395"
"Other","2002","secondary school degree","East Germany","159","0.065317996131362","0.0555080032267528","0.0751279890359712"
"Other","2002","college entrance qualification","West Germany","308","0.0753413396043603","0.0676219323578323","0.0830607468508884"
"Other","2002","college entrance qualification","East Germany","87","0.0767112482821657","0.0611598255446225","0.0922626710197089"
"Other","2002","Other degree","West Germany","62","0.0520460594438252","0.0398872340105747","0.0642048848770757"
"Other","2002","Other degree","East Germany","","","",""
"Other","2002","no degree/no degree yet","West Germany","69","0.0777861214199186","0.0585147321560843","0.0970575106837529"
"Other","2002","no degree/no degree yet","East Germany","","","",""
"Full-time","2003","lower secondary degree","West Germany","2151","0.318863319060636","0.307442078498178","0.330284559623093"
"Full-time","2003","lower secondary degree","East Germany","215","0.112988180689103","0.0972583334138373","0.12871802796437"
"Full-time","2003","secondary school degree","West Germany","1821","0.435339358005832","0.420111040211275","0.45056767580039"
"Full-time","2003","secondary school degree","East Germany","1261","0.513994112020862","0.493993982671265","0.53399424137046"
"Full-time","2003","college entrance qualification","West Germany","2236","0.496885259107001","0.481975597213253","0.511794921000749"
"Full-time","2003","college entrance qualification","East Germany","602","0.436805175534147","0.4078477899973","0.465762561070994"
"Full-time","2003","Other degree","West Germany","460","0.371927237216239","0.344638179515013","0.399216294917466"
"Full-time","2003","Other degree","East Germany","","","",""
"Full-time","2003","no degree/no degree yet","West Germany","59","0.0989222795574011","0.0770689962070003","0.120775562907802"
"Full-time","2003","no degree/no degree yet","East Germany","","","",""
"Part-time","2003","lower secondary degree","West Germany","551","0.0751389947369166","0.0686785147110504","0.0815994747627827"
"Part-time","2003","lower secondary degree","East Germany","42","0.0239035604808826","0.0163139243269847","0.0314931966347805"
"Part-time","2003","secondary school degree","West Germany","634","0.135073188322988","0.124574900822801","0.145571475823175"
"Part-time","2003","secondary school degree","East Germany","267","0.0991152845929646","0.0871578533437828","0.111072715842146"
"Part-time","2003","college entrance qualification","West Germany","555","0.110104977012333","0.100770734462237","0.11943921956243"
"Part-time","2003","college entrance qualification","East Germany","80","0.0761113159171876","0.0606295473056318","0.0915930845287434"
"Part-time","2003","Other degree","West Germany","121","0.115876975892658","0.0978048395606652","0.13394911222465"
"Part-time","2003","Other degree","East Germany","","","",""
"Part-time","2003","no degree/no degree yet","West Germany","","","",""
"Part-time","2003","no degree/no degree yet","East Germany","","","",""
"Non-working","2003","lower secondary degree","West Germany","3327","0.553836343989199","0.541653976827437","0.56601871115096"
"Non-working","2003","lower secondary degree","East Germany","1237","0.832867158740028","0.814329193581833","0.851405123898223"
"Non-working","2003","secondary school degree","West Germany","1288","0.354197289716969","0.339507460225373","0.368887119208565"
"Non-working","2003","secondary school degree","East Germany","730","0.329722360283557","0.310910379220394","0.348534341346719"
"Non-working","2003","college entrance qualification","West Germany","1231","0.316949104621337","0.303074279604079","0.330823929638595"
"Non-working","2003","college entrance qualification","East Germany","359","0.408873560849311","0.380170987237429","0.437576134461193"
"Non-working","2003","Other degree","West Germany","561","0.452311567808234","0.424209375647114","0.480413759969353"
"Non-working","2003","Other degree","East Germany","33","0.772385994241356","0.651218574080913","0.893553414401799"
"Non-working","2003","no degree/no degree yet","West Germany","579","0.782585579568244","0.752393112117883","0.812778047018605"
"Non-working","2003","no degree/no degree yet","East Germany","171","0.918775890496009","0.879304133900778","0.958247647091239"
"Other","2003","lower secondary degree","West Germany","367","0.0521613422132488","0.0467121082935886","0.0576105761329089"
"Other","2003","lower secondary degree","East Germany","62","0.030241100089986","0.0217321892200191","0.0387500109599529"
"Other","2003","secondary school degree","West Germany","329","0.0753901639542105","0.067280911800318","0.083499416108103"
"Other","2003","secondary school degree","East Germany","141","0.0571682431026168","0.0478779911777311","0.0664584950275025"
"Other","2003","college entrance qualification","West Germany","298","0.0760606592593285","0.0681555479397851","0.0839657705788719"
"Other","2003","college entrance qualification","East Germany","86","0.0782099476993542","0.0625340240610289","0.0938858713376795"
"Other","2003","Other degree","West Germany","63","0.0598842190828695","0.0464874079653988","0.0732810302003403"
"Other","2003","Other degree","East Germany","","","",""
"Other","2003","no degree/no degree yet","West Germany","61","0.0838886165507623","0.0635971157674326","0.104180117334092"
"Other","2003","no degree/no degree yet","East Germany","","","",""
"Full-time","2004","lower secondary degree","West Germany","1995","0.304788346987528","0.293248126167535","0.31632856780752"
"Full-time","2004","lower secondary degree","East Germany","214","0.119766748154426","0.103247200359535","0.136286295949317"
"Full-time","2004","secondary school degree","West Germany","1752","0.44698591837512","0.431537780486762","0.462434056263478"
"Full-time","2004","secondary school degree","East Germany","1216","0.485669682973892","0.465358519799531","0.505980846148253"
"Full-time","2004","college entrance qualification","West Germany","2204","0.500433337447745","0.48541346975161","0.51545320514388"
"Full-time","2004","college entrance qualification","East Germany","585","0.410232427654329","0.381616646970146","0.438848208338512"
"Full-time","2004","Other degree","West Germany","432","0.379117922062876","0.351052675201944","0.407183168923808"
"Full-time","2004","Other degree","East Germany","","","",""
"Full-time","2004","no degree/no degree yet","West Germany","56","0.0933480796178358","0.0721716824041748","0.114524476831497"
"Full-time","2004","no degree/no degree yet","East Germany","","","",""
"Part-time","2004","lower secondary degree","West Germany","543","0.0800007347220395","0.0731993530577992","0.0868021163862797"
"Part-time","2004","lower secondary degree","East Germany","40","0.0252326770089551","0.0172534047131382","0.0332119493047721"
"Part-time","2004","secondary school degree","West Germany","580","0.120320024933963","0.11021139189931","0.130428657968616"
"Part-time","2004","secondary school degree","East Germany","262","0.10702242582212","0.0944592074888679","0.119585644155373"
"Part-time","2004","college entrance qualification","West Germany","537","0.110165852334627","0.100760516675736","0.119571187993518"
"Part-time","2004","college entrance qualification","East Germany","83","0.0746997367939241","0.0594046819391448","0.0899947916487034"
"Part-time","2004","Other degree","West Germany","110","0.0957956253418896","0.0787707756109105","0.112820475072869"
"Part-time","2004","Other degree","East Germany","","","",""
"Part-time","2004","no degree/no degree yet","West Germany","","","",""
"Part-time","2004","no degree/no degree yet","East Germany","","","",""
"Non-working","2004","lower secondary degree","West Germany","3214","0.560268868109067","0.547825204259624","0.572712531958511"
"Non-working","2004","lower secondary degree","East Germany","1170","0.820625874672058","0.801105702590988","0.840146046753128"
"Non-working","2004","secondary school degree","West Germany","1289","0.35417194979325","0.339311681360119","0.36903221822638"
"Non-working","2004","secondary school degree","East Germany","706","0.337720344235444","0.318500823460237","0.356939865010652"
"Non-working","2004","college entrance qualification","West Germany","1211","0.314578151784182","0.300629266069522","0.328527037498843"
"Non-working","2004","college entrance qualification","East Germany","369","0.413072737140306","0.384427292490938","0.441718181789674"
"Non-working","2004","Other degree","West Germany","547","0.476591259632483","0.447699721133918","0.505482798131048"
"Non-working","2004","Other degree","East Germany","38","0.774376121884115","0.660766549408468","0.887985694359761"
"Non-working","2004","no degree/no degree yet","West Germany","607","0.826094454783357","0.798504521114808","0.853684388451905"
"Non-working","2004","no degree/no degree yet","East Germany","170","0.880920567511025","0.834374995485669","0.927466139536381"
"Other","2004","lower secondary degree","West Germany","360","0.0549420501813656","0.0492293942357883","0.060654706126943"
"Other","2004","lower secondary degree","East Germany","60","0.0343747001645605","0.0251052298518111","0.04364417047731"
"Other","2004","secondary school degree","West Germany","358","0.0785221068976675","0.0701641610340468","0.0868800527612882"
"Other","2004","secondary school degree","East Germany","142","0.0695875469685434","0.05924692273104","0.0799281712060467"
"Other","2004","college entrance qualification","West Germany","305","0.0748226584334462","0.0669190516158527","0.0827262652510397"
"Other","2004","college entrance qualification","East Germany","98","0.101995098411441","0.0843883497562629","0.11960184706662"
"Other","2004","Other degree","West Germany","59","0.0484951929627512","0.0360691747390006","0.0609212111865019"
"Other","2004","Other degree","East Germany","","","",""
"Other","2004","no degree/no degree yet","West Germany","46","0.0624380049090443","0.0448262110404577","0.0800497987776309"
"Other","2004","no degree/no degree yet","East Germany","","","",""
"Full-time","2005","lower secondary degree","West Germany","1817","0.305490303136536","0.293562882060163","0.317417724212909"
"Full-time","2005","lower secondary degree","East Germany","163","0.107562767478575","0.0913275145834254","0.123798020373725"
"Full-time","2005","secondary school degree","West Germany","1694","0.451918972710509","0.436124307743449","0.467713637677569"
"Full-time","2005","secondary school degree","East Germany","1148","0.484104622848321","0.463348873588196","0.504860372108447"
"Full-time","2005","college entrance qualification","West Germany","2077","0.490469649913148","0.475124581341903","0.505814718484392"
"Full-time","2005","college entrance qualification","East Germany","570","0.447174872557788","0.418198142709261","0.476151602406316"
"Full-time","2005","Other degree","West Germany","391","0.354597768874685","0.326145532442004","0.383050005307367"
"Full-time","2005","Other degree","East Germany","","","",""
"Full-time","2005","no degree/no degree yet","West Germany","44","0.0855935949896715","0.0654503585506471","0.105736831428696"
"Full-time","2005","no degree/no degree yet","East Germany","","","",""
"Part-time","2005","lower secondary degree","West Germany","518","0.0844334563878583","0.0772338140677969","0.0916330987079196"
"Part-time","2005","lower secondary degree","East Germany","","","",""
"Part-time","2005","secondary school degree","West Germany","539","0.114733840592832","0.10461943316544","0.124848248020224"
"Part-time","2005","secondary school degree","East Germany","276","0.120008518719937","0.106511642837621","0.133505394602253"
"Part-time","2005","college entrance qualification","West Germany","522","0.118303660509156","0.108389947430049","0.128217373588264"
"Part-time","2005","college entrance qualification","East Germany","81","0.0638161563105957","0.0495711488529671","0.0780611637682243"
"Part-time","2005","Other degree","West Germany","97","0.100440249461612","0.0825629433165508","0.118317555606673"
"Part-time","2005","Other degree","East Germany","","","",""
"Part-time","2005","no degree/no degree yet","West Germany","","","",""
"Part-time","2005","no degree/no degree yet","East Germany","","","",""
"Non-working","2005","lower secondary degree","West Germany","3052","0.550452499927643","0.537571297726467","0.56333370212882"
"Non-working","2005","lower secondary degree","East Germany","1158","0.846657352059017","0.827776371068685","0.865538333049349"
"Non-working","2005","secondary school degree","West Germany","1235","0.34821233654197","0.333092994523331","0.363331678560609"
"Non-working","2005","secondary school degree","East Germany","681","0.338985273629955","0.319325253150818","0.358645294109091"
"Non-working","2005","college entrance qualification","West Germany","1178","0.312778792253814","0.29854748939058","0.327010095117047"
"Non-working","2005","college entrance qualification","East Germany","390","0.406001267264994","0.377381029171906","0.434621505358083"
"Non-working","2005","Other degree","West Germany","520","0.468741401725104","0.439062158587934","0.498420644862273"
"Non-working","2005","Other degree","East Germany","35","0.813920898341256","0.70495516370161","0.922886632980902"
"Non-working","2005","no degree/no degree yet","West Germany","627","0.806246480402089","0.777788917590767","0.834704043213412"
"Non-working","2005","no degree/no degree yet","East Germany","154","0.907804084811434","0.863926596257196","0.951681573365672"
"Other","2005","lower secondary degree","West Germany","342","0.0596237405479621","0.0534922068794436","0.0657552742164805"
"Other","2005","lower secondary degree","East Germany","51","0.0294405475475082","0.0205828010474291","0.0382982940475872"
"Other","2005","secondary school degree","West Germany","346","0.0851348501546892","0.0762777821998077","0.0939919181095707"
"Other","2005","secondary school degree","East Germany","122","0.0569015848017868","0.0472803974601321","0.0665227721434414"
"Other","2005","college entrance qualification","West Germany","300","0.0784478973238825","0.0701945839334858","0.0867012107142792"
"Other","2005","college entrance qualification","East Germany","90","0.0830077038666215","0.0669287113734655","0.0990866963597775"
"Other","2005","Other degree","West Germany","78","0.0762205799385992","0.0604388922659099","0.0920022676112884"
"Other","2005","Other degree","East Germany","","","",""
"Other","2005","no degree/no degree yet","West Germany","50","0.0728099877636409","0.0541023548951158","0.091517620632166"
"Other","2005","no degree/no degree yet","East Germany","","","",""
"Full-time","2006","lower secondary degree","West Germany","1890","0.303178617881609","0.291722872053134","0.314634363710085"
"Full-time","2006","lower secondary degree","East Germany","163","0.10030247418333","0.085033962953615","0.115570985413044"
"Full-time","2006","secondary school degree","West Germany","1757","0.436594057446387","0.421499141636946","0.451688973255828"
"Full-time","2006","secondary school degree","East Germany","1184","0.490719331215182","0.470605518541746","0.510833143888617"
"Full-time","2006","college entrance qualification","West Germany","2208","0.49653869187569","0.481828645568251","0.51124873818313"
"Full-time","2006","college entrance qualification","East Germany","577","0.425472355799595","0.397416791507193","0.453527920091997"
"Full-time","2006","Other degree","West Germany","393","0.33620194447346","0.308706568530593","0.363697320416327"
"Full-time","2006","Other degree","East Germany","","","",""
"Full-time","2006","no degree/no degree yet","West Germany","41","0.0817238056226902","0.0618105696800229","0.101637041565357"
"Full-time","2006","no degree/no degree yet","East Germany","","","",""
"Part-time","2006","lower secondary degree","West Germany","557","0.0805735234519028","0.0737898016193","0.0873572452845055"
"Part-time","2006","lower secondary degree","East Germany","","","",""
"Part-time","2006","secondary school degree","West Germany","612","0.122908745286747","0.112915769011697","0.132901721561797"
"Part-time","2006","secondary school degree","East Germany","286","0.106457434389321","0.0940482041476995","0.118866664630943"
"Part-time","2006","college entrance qualification","West Germany","578","0.120041011948787","0.110478973584485","0.129603050313088"
"Part-time","2006","college entrance qualification","East Germany","98","0.0735818802117635","0.058766362565415","0.088397397858112"
"Part-time","2006","Other degree","West Germany","113","0.0965935147343689","0.0794002975119035","0.113786731956834"
"Part-time","2006","Other degree","East Germany","","","",""
"Part-time","2006","no degree/no degree yet","West Germany","","","",""
"Part-time","2006","no degree/no degree yet","East Germany","","","",""
"Non-working","2006","lower secondary degree","West Germany","3371","0.555861277738052","0.543477422100436","0.568245133375668"
"Non-working","2006","lower secondary degree","East Germany","1229","0.844295891773532","0.82586739204625","0.862724391500814"
"Non-working","2006","secondary school degree","West Germany","1418","0.356356213080548","0.341779955588158","0.370932470572938"
"Non-working","2006","secondary school degree","East Germany","732","0.325743273721233","0.306887272655055","0.344599274787412"
"Non-working","2006","college entrance qualification","West Germany","1333","0.308242381062991","0.294656819555953","0.321827942570029"
"Non-working","2006","college entrance qualification","East Germany","430","0.417683264613659","0.38969789531271","0.445668633914609"
"Non-working","2006","Other degree","West Germany","553","0.499914120174638","0.470812875681024","0.529015364668253"
"Non-working","2006","Other degree","East Germany","50","0.73586786823434","0.632589442552483","0.839146293916196"
"Non-working","2006","no degree/no degree yet","West Germany","561","0.761875236356654","0.730913515173161","0.792836957540147"
"Non-working","2006","no degree/no degree yet","East Germany","148","0.886767237901178","0.839548333097942","0.933986142704413"
"Other","2006","lower secondary degree","West Germany","366","0.0603865809284357","0.0544497022218878","0.0663234596349837"
"Other","2006","lower secondary degree","East Germany","66","0.041212739852962","0.0311092949383742","0.0513161847675499"
"Other","2006","secondary school degree","West Germany","360","0.0841409841863185","0.0756921034509103","0.0925898649217268"
"Other","2006","secondary school degree","East Germany","171","0.0770799606742635","0.0663486689256806","0.0878112524228463"
"Other","2006","college entrance qualification","West Germany","319","0.0751779151125319","0.0674202919935776","0.0829355382314862"
"Other","2006","college entrance qualification","East Germany","88","0.0832624993749823","0.0675850614627859","0.0989399372871787"
"Other","2006","Other degree","West Germany","75","0.067290420617533","0.0527092831691332","0.0818715580659328"
"Other","2006","Other degree","East Germany","","","",""
"Other","2006","no degree/no degree yet","West Germany","108","0.134149232989697","0.109375211753133","0.158923254226261"
"Other","2006","no degree/no degree yet","East Germany","","","",""
"Full-time","2007","lower secondary degree","West Germany","1762","0.311508106770914","0.299399263245936","0.323616950295891"
"Full-time","2007","lower secondary degree","East Germany","153","0.117907034171208","0.100829905744198","0.134984162598219"
"Full-time","2007","secondary school degree","West Germany","1630","0.436246274498084","0.42065808987259","0.451834459123578"
"Full-time","2007","secondary school degree","East Germany","1140","0.50656677801692","0.485764926828118","0.527368629205722"
"Full-time","2007","college entrance qualification","West Germany","2114","0.493439952443474","0.478449516371014","0.508430388515933"
"Full-time","2007","college entrance qualification","East Germany","573","0.443401476995399","0.415044444493744","0.471758509497054"
"Full-time","2007","Other degree","West Germany","353","0.329487414130948","0.300642391289444","0.358332436972452"
"Full-time","2007","Other degree","East Germany","","","",""
"Full-time","2007","no degree/no degree yet","West Germany","35","0.0763171596825579","0.056287722694836","0.0963465966702798"
"Full-time","2007","no degree/no degree yet","East Germany","","","",""
"Part-time","2007","lower secondary degree","West Germany","517","0.0839961098510008","0.0767434581685816","0.09124876153342"
"Part-time","2007","lower secondary degree","East Germany","","","",""
"Part-time","2007","secondary school degree","West Germany","635","0.137936132103798","0.127097020048437","0.148775244159159"
"Part-time","2007","secondary school degree","East Germany","281","0.120982847788519","0.107414404737244","0.134551290839793"
"Part-time","2007","college entrance qualification","West Germany","576","0.128549663268723","0.118514176623852","0.138585149913593"
"Part-time","2007","college entrance qualification","East Germany","119","0.0876763675560092","0.0715325245629073","0.103820210549111"
"Part-time","2007","Other degree","West Germany","100","0.09119429305393","0.0735271079849959","0.108861478122864"
"Part-time","2007","Other degree","East Germany","","","",""
"Part-time","2007","no degree/no degree yet","West Germany","","","",""
"Part-time","2007","no degree/no degree yet","East Germany","","","",""
"Non-working","2007","lower secondary degree","West Germany","2991","0.541487940138213","0.528459622127825","0.554516258148601"
"Non-working","2007","lower secondary degree","East Germany","1135","0.829127712057805","0.809196471072105","0.849058953043504"
"Non-working","2007","secondary school degree","West Germany","1311","0.349306936624761","0.33432124965904","0.364292623590482"
"Non-working","2007","secondary school degree","East Germany","662","0.312711515198922","0.293422462010894","0.33200056838695"
"Non-working","2007","college entrance qualification","West Germany","1277","0.297036492354964","0.283335471142884","0.310737513567044"
"Non-working","2007","college entrance qualification","East Germany","398","0.387908632066295","0.360094594434855","0.415722669697735"
"Non-working","2007","Other degree","West Germany","508","0.517132733370973","0.486466325875651","0.547799140866294"
"Non-working","2007","Other degree","East Germany","41","0.65140307970413","0.52876629067084","0.774039868737421"
"Non-working","2007","no degree/no degree yet","West Germany","526","0.758558431091733","0.726273731717668","0.790843130465798"
"Non-working","2007","no degree/no degree yet","East Germany","155","0.906281386354815","0.862853419528561","0.94970935318107"
"Other","2007","lower secondary degree","West Germany","349","0.0630078432398722","0.0566547700334281","0.0693609164463164"
"Other","2007","lower secondary degree","East Germany","54","0.0344775387551665","0.0248162040987672","0.0441388734115659"
"Other","2007","secondary school degree","West Germany","312","0.0765106567733567","0.0681553601598095","0.0848659533869038"
"Other","2007","secondary school degree","East Germany","136","0.0597388589956389","0.0498778320484089","0.0695998859428689"
"Other","2007","college entrance qualification","West Germany","306","0.0809738919328392","0.0727945554230756","0.0891532284426029"
"Other","2007","college entrance qualification","East Germany","89","0.0810135233822968","0.0654386505610652","0.0965883962035285"
"Other","2007","Other degree","West Germany","59","0.0621855594441491","0.0473654559702038","0.0770056629180944"
"Other","2007","Other degree","East Germany","","","",""
"Other","2007","no degree/no degree yet","West Germany","97","0.134492626023649","0.108754268602945","0.160230983444353"
"Other","2007","no degree/no degree yet","East Germany","","","",""
"Full-time","2008","lower secondary degree","West Germany","1655","0.320240984438433","0.307604602378507","0.332877366498359"
"Full-time","2008","lower secondary degree","East Germany","153","0.123955559039439","0.105959134374552","0.141951983704326"
"Full-time","2008","secondary school degree","West Germany","1540","0.431208602075491","0.415214220620921","0.44720298353006"
"Full-time","2008","secondary school degree","East Germany","1131","0.534659962165708","0.513407252888398","0.555912671443019"
"Full-time","2008","college entrance qualification","West Germany","2001","0.502268580115665","0.486839299482349","0.517697860748981"
"Full-time","2008","college entrance qualification","East Germany","566","0.465094798593745","0.435883677070268","0.494305920117222"
"Full-time","2008","Other degree","West Germany","308","0.342227437287281","0.311178470048935","0.373276404525627"
"Full-time","2008","Other degree","East Germany","","","",""
"Full-time","2008","no degree/no degree yet","West Germany","36","0.0878743577150063","0.0655714657377717","0.110177249692241"
"Full-time","2008","no degree/no degree yet","East Germany","","","",""
"Part-time","2008","lower secondary degree","West Germany","470","0.0835887807895849","0.0760928425761071","0.0910847190030628"
"Part-time","2008","lower secondary degree","East Germany","","","",""
"Part-time","2008","secondary school degree","West Germany","583","0.130601118375491","0.119718579727896","0.141483657023086"
"Part-time","2008","secondary school degree","East Germany","248","0.115763504962853","0.102131481942391","0.129395527983315"
"Part-time","2008","college entrance qualification","West Germany","550","0.127687426868342","0.117388540229738","0.137986313506947"
"Part-time","2008","college entrance qualification","East Germany","102","0.0757999193640515","0.0602990358538071","0.091300802874296"
"Part-time","2008","Other degree","West Germany","108","0.106420628477098","0.0862401552369365","0.12660110171726"
"Part-time","2008","Other degree","East Germany","","","",""
"Part-time","2008","no degree/no degree yet","West Germany","","","",""
"Part-time","2008","no degree/no degree yet","East Germany","","","",""
"Non-working","2008","lower secondary degree","West Germany","2779","0.528346505592204","0.514826472581798","0.54186653860261"
"Non-working","2008","lower secondary degree","East Germany","1069","0.824025056595325","0.803228770400973","0.844821342789677"
"Non-working","2008","secondary school degree","West Germany","1242","0.353325218106719","0.337887698858937","0.368762737354501"
"Non-working","2008","secondary school degree","East Germany","597","0.289573211581183","0.270247783832749","0.308898639329616"
"Non-working","2008","college entrance qualification","West Germany","1187","0.287821106430092","0.273849832347106","0.301792380513079"
"Non-working","2008","college entrance qualification","East Germany","379","0.389521489305854","0.360962687584561","0.418080291027147"
"Non-working","2008","Other degree","West Germany","420","0.473625896327529","0.440950802222268","0.506300990432791"
"Non-working","2008","Other degree","East Germany","33","0.56478548537692","0.43255102110233","0.697019949651511"
"Non-working","2008","no degree/no degree yet","West Germany","467","0.726644024242936","0.691534260598125","0.761753787887747"
"Non-working","2008","no degree/no degree yet","East Germany","120","0.903183293728055","0.852927588664196","0.953438998791913"
