"erwst","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Full-time","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Full-time","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Full-time","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Part-time","1991","no migration background","(0) in school","","","",""
"Part-time","1991","no migration background","(1a) inadequately completed","","","",""
"Part-time","1991","no migration background","(1b) general elementary school","126","0.0762225382617951","0.062694455280722","0.0897506212428683"
"Part-time","1991","no migration background","(1c) basic vocational qualification","288","0.0710324708529861","0.0627854494327249","0.0792794922732473"
"Part-time","1991","no migration background","(2b) intermediate general qualification","","","",""
"Part-time","1991","no migration background","(2a) intermediate vocational","221","0.0876161500005014","0.0765108755764821","0.0987214244245207"
"Part-time","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Part-time","1991","no migration background","(3a) lower tertiary education","56","0.0815150403006184","0.0630550373526554","0.0999750432485815"
"Part-time","1991","no migration background","(3b) higher tertiary education","46","0.0844705334411766","0.0640295365378684","0.104911530344485"
"Part-time","1991","direct migration background","(0) in school","","","",""
"Part-time","1991","direct migration background","(1a) inadequately completed","41","0.065410889924267","0.0456764492441141","0.0851453306044199"
"Part-time","1991","direct migration background","(1b) general elementary school","38","0.0593146858919738","0.0429257806302455","0.0757035911537022"
"Part-time","1991","direct migration background","(1c) basic vocational qualification","37","0.0686018464454388","0.0489875226452224","0.0882161702456552"
"Part-time","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Part-time","1991","direct migration background","(2a) intermediate vocational","","","",""
"Part-time","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Part-time","1991","direct migration background","(3a) lower tertiary education","","","",""
"Part-time","1991","direct migration background","(3b) higher tertiary education","","","",""
"Part-time","1991","indirect migration background","(0) in school","","","",""
"Part-time","1991","indirect migration background","(1a) inadequately completed","","","",""
"Part-time","1991","indirect migration background","(1b) general elementary school","","","",""
"Part-time","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Part-time","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Part-time","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Part-time","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Part-time","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Part-time","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Non-working","1991","no migration background","(0) in school","90","0.904488877348327","0.846881688699409","0.962096065997244"
"Non-working","1991","no migration background","(1a) inadequately completed","67","0.626841228743299","0.536868227939105","0.716814229547493"
"Non-working","1991","no migration background","(1b) general elementary school","911","0.661015183751662","0.636882439267617","0.685147928235707"
"Non-working","1991","no migration background","(1c) basic vocational qualification","1441","0.433954911241941","0.41804322480233","0.449866597681552"
"Non-working","1991","no migration background","(2b) intermediate general qualification","179","0.461427705069403","0.414527249192529","0.508328160946278"
"Non-working","1991","no migration background","(2a) intermediate vocational","580","0.292154879055386","0.274293124771345","0.310016633339426"
"Non-working","1991","no migration background","(2c_gen) general maturity certificate","155","0.540293780160808","0.481066905920939","0.599520654400677"
"Non-working","1991","no migration background","(2c_voc) vocational maturity certificate","109","0.309817458176874","0.263324067375415","0.356310848978333"
"Non-working","1991","no migration background","(3a) lower tertiary education","194","0.261264661969778","0.231625792035063","0.290903531904493"
"Non-working","1991","no migration background","(3b) higher tertiary education","134","0.215962019471837","0.185715839547066","0.246208199396608"
"Non-working","1991","direct migration background","(0) in school","","","",""
"Non-working","1991","direct migration background","(1a) inadequately completed","255","0.418103505515806","0.37873452126546","0.457472489766152"
"Non-working","1991","direct migration background","(1b) general elementary school","265","0.455300816092495","0.420748734068976","0.489852898116013"
"Non-working","1991","direct migration background","(1c) basic vocational qualification","152","0.320492303161396","0.284281034223271","0.356703572099522"
"Non-working","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Non-working","1991","direct migration background","(2a) intermediate vocational","44","0.417663191585197","0.325079378267488","0.510247004902906"
"Non-working","1991","direct migration background","(2c_gen) general maturity certificate","41","0.476272572179859","0.371923834379854","0.580621309979864"
"Non-working","1991","direct migration background","(2c_voc) vocational maturity certificate","35","0.374535684483805","0.287207394336288","0.461863974631322"
"Non-working","1991","direct migration background","(3a) lower tertiary education","","","",""
"Non-working","1991","direct migration background","(3b) higher tertiary education","","","",""
"Non-working","1991","indirect migration background","(0) in school","34","1","1","1"
"Non-working","1991","indirect migration background","(1a) inadequately completed","","","",""
"Non-working","1991","indirect migration background","(1b) general elementary school","","","",""
"Non-working","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Non-working","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Non-working","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Non-working","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Non-working","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Non-working","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Non-working","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Other","1991","no migration background","(0) in school","","","",""
"Other","1991","no migration background","(1a) inadequately completed","","","",""
"Other","1991","no migration background","(1b) general elementary school","106","0.0643697918102457","0.0518584455448529","0.0768811380756385"
"Other","1991","no migration background","(1c) basic vocational qualification","88","0.0250188435625385","0.0200046612395159","0.0300330258855611"
"Other","1991","no migration background","(2b) intermediate general qualification","150","0.272457564970718","0.230570317136246","0.31434481280519"
"Other","1991","no migration background","(2a) intermediate vocational","68","0.0278130597008303","0.0213543213260586","0.034271798075602"
"Other","1991","no migration background","(2c_gen) general maturity certificate","62","0.229065580944836","0.179125151152852","0.279006010736821"
"Other","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","1991","no migration background","(3a) lower tertiary education","","","",""
"Other","1991","no migration background","(3b) higher tertiary education","","","",""
"Other","1991","direct migration background","(0) in school","","","",""
"Other","1991","direct migration background","(1a) inadequately completed","","","",""
"Other","1991","direct migration background","(1b) general elementary school","45","0.0669444799249705","0.0496041332977209","0.0842848265522202"
"Other","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Other","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Other","1991","direct migration background","(2a) intermediate vocational","","","",""
"Other","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Other","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","1991","direct migration background","(3a) lower tertiary education","","","",""
"Other","1991","direct migration background","(3b) higher tertiary education","","","",""
"Other","1991","indirect migration background","(0) in school","","","",""
"Other","1991","indirect migration background","(1a) inadequately completed","","","",""
"Other","1991","indirect migration background","(1b) general elementary school","36","0.333830135132035","0.240463799620285","0.427196470643786"
"Other","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Other","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Other","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Other","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Other","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Other","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Full-time","1992","no migration background","(0) in school","","","",""
"Full-time","1992","no migration background","(1a) inadequately completed","","","",""
"Full-time","1992","no migration background","(1b) general elementary school","302","0.185103073630678","0.164736965607723","0.205469181653632"
"Full-time","1992","no migration background","(1c) basic vocational qualification","1754","0.450896695547129","0.434653891261728","0.467139499832531"
"Full-time","1992","no migration background","(2b) intermediate general qualification","81","0.216700259314257","0.177894351313679","0.255506167314834"
"Full-time","1992","no migration background","(2a) intermediate vocational","1498","0.557869521982045","0.538163692411548","0.577575351552541"
"Full-time","1992","no migration background","(2c_gen) general maturity certificate","47","0.197338780105014","0.149330241337778","0.24534731887225"
"Full-time","1992","no migration background","(2c_voc) vocational maturity certificate","213","0.527503812680643","0.478145106006638","0.576862519354648"
"Full-time","1992","no migration background","(3a) lower tertiary education","546","0.630039248694606","0.597054756510109","0.663023740879103"
"Full-time","1992","no migration background","(3b) higher tertiary education","496","0.674497548194671","0.639836087976761","0.709159008412581"
"Full-time","1992","direct migration background","(0) in school","","","",""
"Full-time","1992","direct migration background","(1a) inadequately completed","263","0.46361468649564","0.422996003226616","0.504233369764663"
"Full-time","1992","direct migration background","(1b) general elementary school","418","0.41609373813361","0.381323585493226","0.450863890773995"
"Full-time","1992","direct migration background","(1c) basic vocational qualification","403","0.560353347990143","0.521315563552205","0.599391132428081"
"Full-time","1992","direct migration background","(2b) intermediate general qualification","","","",""
"Full-time","1992","direct migration background","(2a) intermediate vocational","48","0.415536219462486","0.31942576126327","0.511646677661703"
"Full-time","1992","direct migration background","(2c_gen) general maturity certificate","37","0.417136146021114","0.3163788158291","0.517893476213129"
"Full-time","1992","direct migration background","(2c_voc) vocational maturity certificate","66","0.551190067900376","0.46106676879233","0.641313367008421"
"Full-time","1992","direct migration background","(3a) lower tertiary education","","","",""
"Full-time","1992","direct migration background","(3b) higher tertiary education","54","0.545121304363227","0.439261032649487","0.650981576076966"
"Full-time","1992","indirect migration background","(0) in school","","","",""
"Full-time","1992","indirect migration background","(1a) inadequately completed","","","",""
"Full-time","1992","indirect migration background","(1b) general elementary school","34","0.27950412917952","0.199213043536124","0.359795214822915"
"Full-time","1992","indirect migration background","(1c) basic vocational qualification","34","0.381189693080107","0.266592787770844","0.495786598389371"
"Full-time","1992","indirect migration background","(2b) intermediate general qualification","","","",""
"Full-time","1992","indirect migration background","(2a) intermediate vocational","","","",""
"Full-time","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Full-time","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Full-time","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Full-time","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Part-time","1992","no migration background","(0) in school","","","",""
"Part-time","1992","no migration background","(1a) inadequately completed","","","",""
"Part-time","1992","no migration background","(1b) general elementary school","115","0.0767812684616066","0.0628198407185215","0.0907426962046917"
"Part-time","1992","no migration background","(1c) basic vocational qualification","261","0.0699899671144473","0.0616616516342041","0.0783182825946906"
"Part-time","1992","no migration background","(2b) intermediate general qualification","","","",""
"Part-time","1992","no migration background","(2a) intermediate vocational","210","0.0833102665837513","0.0723451406558348","0.0942753925116678"
"Part-time","1992","no migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","1992","no migration background","(2c_voc) vocational maturity certificate","30","0.0816617067845357","0.0545870855789907","0.108736327990081"
"Part-time","1992","no migration background","(3a) lower tertiary education","49","0.0675189302449266","0.0503761616878827","0.0846616988019705"
"Part-time","1992","no migration background","(3b) higher tertiary education","49","0.0878669944823203","0.0669248328981497","0.108809156066491"
"Part-time","1992","direct migration background","(0) in school","","","",""
"Part-time","1992","direct migration background","(1a) inadequately completed","33","0.0407607811121358","0.0246545650230836","0.056866997201188"
"Part-time","1992","direct migration background","(1b) general elementary school","48","0.0652964186480023","0.0478694810869679","0.0827233562090366"
"Part-time","1992","direct migration background","(1c) basic vocational qualification","34","0.0706839856193295","0.0505261213575581","0.090841849881101"
"Part-time","1992","direct migration background","(2b) intermediate general qualification","","","",""
"Part-time","1992","direct migration background","(2a) intermediate vocational","","","",""
"Part-time","1992","direct migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","1992","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Part-time","1992","direct migration background","(3a) lower tertiary education","","","",""
"Part-time","1992","direct migration background","(3b) higher tertiary education","","","",""
"Part-time","1992","indirect migration background","(0) in school","","","",""
"Part-time","1992","indirect migration background","(1a) inadequately completed","","","",""
"Part-time","1992","indirect migration background","(1b) general elementary school","","","",""
"Part-time","1992","indirect migration background","(1c) basic vocational qualification","","","",""
"Part-time","1992","indirect migration background","(2b) intermediate general qualification","","","",""
"Part-time","1992","indirect migration background","(2a) intermediate vocational","","","",""
"Part-time","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Part-time","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Part-time","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Non-working","1992","no migration background","(0) in school","79","0.895288146422449","0.831316710977159","0.95925958186774"
"Non-working","1992","no migration background","(1a) inadequately completed","80","0.642930180003078","0.559269517950165","0.726590842055991"
"Non-working","1992","no migration background","(1b) general elementary school","901","0.690983394962872","0.666752212834275","0.71521457709147"
"Non-working","1992","no migration background","(1c) basic vocational qualification","1528","0.461512155923176","0.445238880281489","0.477785431564863"
"Non-working","1992","no migration background","(2b) intermediate general qualification","183","0.462067977520716","0.415108767984836","0.509027187056596"
"Non-working","1992","no migration background","(2a) intermediate vocational","671","0.333593386710759","0.314885206564482","0.352301566857036"
"Non-working","1992","no migration background","(2c_gen) general maturity certificate","146","0.541385593502132","0.481278833056626","0.601492353947638"
"Non-working","1992","no migration background","(2c_voc) vocational maturity certificate","128","0.33046426861616","0.283959129316894","0.376969407915426"
"Non-working","1992","no migration background","(3a) lower tertiary education","217","0.28516449860088","0.254318491190406","0.316010506011354"
"Non-working","1992","no migration background","(3b) higher tertiary education","142","0.215703655970854","0.185277409201047","0.246129902740661"
"Non-working","1992","direct migration background","(0) in school","","","",""
"Non-working","1992","direct migration background","(1a) inadequately completed","278","0.486588757652204","0.44587674886318","0.527300766441227"
"Non-working","1992","direct migration background","(1b) general elementary school","271","0.459281726852939","0.424128552557856","0.494434901148023"
"Non-working","1992","direct migration background","(1c) basic vocational qualification","171","0.351893837975293","0.314333352476658","0.389454323473928"
"Non-working","1992","direct migration background","(2b) intermediate general qualification","","","",""
"Non-working","1992","direct migration background","(2a) intermediate vocational","40","0.461851818316997","0.36462419458289","0.559079442051104"
"Non-working","1992","direct migration background","(2c_gen) general maturity certificate","42","0.411151769405075","0.310607587130913","0.511695951679238"
"Non-working","1992","direct migration background","(2c_voc) vocational maturity certificate","42","0.397940793904041","0.309248887103686","0.486632700704396"
"Non-working","1992","direct migration background","(3a) lower tertiary education","","","",""
"Non-working","1992","direct migration background","(3b) higher tertiary education","","","",""
"Non-working","1992","indirect migration background","(0) in school","46","0.981462125387507","0.942899561166821","1.02002468960819"
"Non-working","1992","indirect migration background","(1a) inadequately completed","","","",""
"Non-working","1992","indirect migration background","(1b) general elementary school","39","0.355369095439419","0.269733788713208","0.44100440216563"
"Non-working","1992","indirect migration background","(1c) basic vocational qualification","","","",""
"Non-working","1992","indirect migration background","(2b) intermediate general qualification","","","",""
"Non-working","1992","indirect migration background","(2a) intermediate vocational","","","",""
"Non-working","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Non-working","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Non-working","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Non-working","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Other","1992","no migration background","(0) in school","","","",""
"Other","1992","no migration background","(1a) inadequately completed","","","",""
"Other","1992","no migration background","(1b) general elementary school","79","0.0471322629448435","0.0360194156870145","0.0582451102026726"
"Other","1992","no migration background","(1c) basic vocational qualification","62","0.0176011814152473","0.0133086816323428","0.0218936811981518"
"Other","1992","no migration background","(2b) intermediate general qualification","153","0.275657392420746","0.233569131537903","0.31774565330359"
"Other","1992","no migration background","(2a) intermediate vocational","61","0.0252268247234454","0.0190047351721972","0.0314489142746936"
"Other","1992","no migration background","(2c_gen) general maturity certificate","54","0.192552674652189","0.144988714619342","0.240116634685036"
"Other","1992","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","1992","no migration background","(3a) lower tertiary education","","","",""
"Other","1992","no migration background","(3b) higher tertiary education","","","",""
"Other","1992","direct migration background","(0) in school","","","",""
"Other","1992","direct migration background","(1a) inadequately completed","","","",""
"Other","1992","direct migration background","(1b) general elementary school","35","0.0593281163654482","0.0426637500964457","0.0759924826344507"
"Other","1992","direct migration background","(1c) basic vocational qualification","","","",""
"Other","1992","direct migration background","(2b) intermediate general qualification","","","",""
"Other","1992","direct migration background","(2a) intermediate vocational","","","",""
"Other","1992","direct migration background","(2c_gen) general maturity certificate","","","",""
"Other","1992","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","1992","direct migration background","(3a) lower tertiary education","","","",""
"Other","1992","direct migration background","(3b) higher tertiary education","","","",""
"Other","1992","indirect migration background","(0) in school","","","",""
"Other","1992","indirect migration background","(1a) inadequately completed","","","",""
"Other","1992","indirect migration background","(1b) general elementary school","42","0.310846331701551","0.228035265282212","0.393657398120891"
"Other","1992","indirect migration background","(1c) basic vocational qualification","","","",""
"Other","1992","indirect migration background","(2b) intermediate general qualification","","","",""
"Other","1992","indirect migration background","(2a) intermediate vocational","","","",""
"Other","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Other","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Other","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Full-time","1993","no migration background","(0) in school","","","",""
"Full-time","1993","no migration background","(1a) inadequately completed","","","",""
"Full-time","1993","no migration background","(1b) general elementary school","276","0.176845549716922","0.156394287348022","0.197296812085822"
"Full-time","1993","no migration background","(1c) basic vocational qualification","1615","0.43274595249942","0.416305910781153","0.449185994217687"
"Full-time","1993","no migration background","(2b) intermediate general qualification","79","0.227772018502018","0.186620620332063","0.268923416671973"
"Full-time","1993","no migration background","(2a) intermediate vocational","1499","0.557195555500976","0.537522876487273","0.57686823451468"
"Full-time","1993","no migration background","(2c_gen) general maturity certificate","38","0.181864965495995","0.136439935364819","0.227289995627171"
"Full-time","1993","no migration background","(2c_voc) vocational maturity certificate","210","0.525470591498561","0.476101220983603","0.574839962013518"
"Full-time","1993","no migration background","(3a) lower tertiary education","531","0.622244235688657","0.588710934515246","0.655777536862068"
"Full-time","1993","no migration background","(3b) higher tertiary education","474","0.636572734685179","0.60094142049694","0.672204048873418"
"Full-time","1993","direct migration background","(0) in school","","","",""
"Full-time","1993","direct migration background","(1a) inadequately completed","243","0.438437889423579","0.397487175544216","0.479388603302942"
"Full-time","1993","direct migration background","(1b) general elementary school","404","0.443501089915314","0.407803316548629","0.479198863281998"
"Full-time","1993","direct migration background","(1c) basic vocational qualification","375","0.511860052881596","0.472322325829912","0.551397779933279"
"Full-time","1993","direct migration background","(2b) intermediate general qualification","","","",""
"Full-time","1993","direct migration background","(2a) intermediate vocational","49","0.430347962726884","0.334728966174992","0.525966959278777"
"Full-time","1993","direct migration background","(2c_gen) general maturity certificate","38","0.498291064218136","0.396121475535732","0.600460652900541"
"Full-time","1993","direct migration background","(2c_voc) vocational maturity certificate","66","0.652976263583667","0.564420896095852","0.741531631071482"
"Full-time","1993","direct migration background","(3a) lower tertiary education","","","",""
"Full-time","1993","direct migration background","(3b) higher tertiary education","56","0.56195292772455","0.457697463885559","0.666208391563542"
"Full-time","1993","indirect migration background","(0) in school","","","",""
"Full-time","1993","indirect migration background","(1a) inadequately completed","","","",""
"Full-time","1993","indirect migration background","(1b) general elementary school","39","0.294129426944277","0.214569459749763","0.373689394138791"
"Full-time","1993","indirect migration background","(1c) basic vocational qualification","47","0.394823381603091","0.288372788956365","0.501273974249816"
"Full-time","1993","indirect migration background","(2b) intermediate general qualification","","","",""
"Full-time","1993","indirect migration background","(2a) intermediate vocational","","","",""
"Full-time","1993","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Full-time","1993","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Full-time","1993","indirect migration background","(3a) lower tertiary education","","","",""
"Full-time","1993","indirect migration background","(3b) higher tertiary education","","","",""
"Part-time","1993","no migration background","(0) in school","","","",""
"Part-time","1993","no migration background","(1a) inadequately completed","","","",""
"Part-time","1993","no migration background","(1b) general elementary school","109","0.0760388243450665","0.061831020729243","0.09024662796089"
"Part-time","1993","no migration background","(1c) basic vocational qualification","238","0.0650635383485802","0.0568796914934596","0.0732473852037007"
"Part-time","1993","no migration background","(2b) intermediate general qualification","","","",""
"Part-time","1993","no migration background","(2a) intermediate vocational","204","0.083718545518881","0.0727492437557435","0.0946878472820185"
"Part-time","1993","no migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","1993","no migration background","(2c_voc) vocational maturity certificate","32","0.0919550340900309","0.063386151893674","0.120523916286388"
"Part-time","1993","no migration background","(3a) lower tertiary education","58","0.0719420279020345","0.054070190317453","0.089813865486616"
"Part-time","1993","no migration background","(3b) higher tertiary education","54","0.095274120443492","0.0735248320612209","0.117023408825763"
"Part-time","1993","direct migration background","(0) in school","","","",""
"Part-time","1993","direct migration background","(1a) inadequately completed","38","0.0472265675065782","0.0297201795278323","0.0647329554853242"
"Part-time","1993","direct migration background","(1b) general elementary school","48","0.0702511000354431","0.05188694187773","0.0886152581931562"
"Part-time","1993","direct migration background","(1c) basic vocational qualification","32","0.070452722127553","0.0502109497842657","0.0906944944708403"
"Part-time","1993","direct migration background","(2b) intermediate general qualification","","","",""
"Part-time","1993","direct migration background","(2a) intermediate vocational","","","",""
"Part-time","1993","direct migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","1993","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Part-time","1993","direct migration background","(3a) lower tertiary education","","","",""
"Part-time","1993","direct migration background","(3b) higher tertiary education","","","",""
"Part-time","1993","indirect migration background","(0) in school","","","",""
"Part-time","1993","indirect migration background","(1a) inadequately completed","","","",""
"Part-time","1993","indirect migration background","(1b) general elementary school","","","",""
"Part-time","1993","indirect migration background","(1c) basic vocational qualification","","","",""
"Part-time","1993","indirect migration background","(2b) intermediate general qualification","","","",""
"Part-time","1993","indirect migration background","(2a) intermediate vocational","","","",""
"Part-time","1993","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","1993","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Part-time","1993","indirect migration background","(3a) lower tertiary education","","","",""
"Part-time","1993","indirect migration background","(3b) higher tertiary education","","","",""
"Non-working","1993","no migration background","(0) in school","71","0.965284454030201","0.923291510609888","1.00727739745051"
"Non-working","1993","no migration background","(1a) inadequately completed","92","0.626558738072413","0.54614453961357","0.706972936531256"
"Non-working","1993","no migration background","(1b) general elementary school","873","0.691184974519632","0.666420521323473","0.715949427715792"
"Non-working","1993","no migration background","(1c) basic vocational qualification","1549","0.476833879169485","0.460260885491898","0.493406872847071"
"Non-working","1993","no migration background","(2b) intermediate general qualification","161","0.456953090594494","0.408074786852179","0.50583139433681"
"Non-working","1993","no migration background","(2a) intermediate vocational","670","0.329918559318263","0.311296793245374","0.348540325391151"
"Non-working","1993","no migration background","(2c_gen) general maturity certificate","160","0.553092298292919","0.4945437769222","0.611640819663637"
"Non-working","1993","no migration background","(2c_voc) vocational maturity certificate","126","0.312027063999869","0.266219876748327","0.35783425125141"
"Non-working","1993","no migration background","(3a) lower tertiary education","205","0.291253617622184","0.259828898098457","0.32267833714591"
"Non-working","1993","no migration background","(3b) higher tertiary education","156","0.2424925790479","0.210742724272481","0.274242433823319"
"Non-working","1993","direct migration background","(0) in school","","","",""
"Non-working","1993","direct migration background","(1a) inadequately completed","278","0.505976639225232","0.464714901427522","0.547238377022942"
"Non-working","1993","direct migration background","(1b) general elementary school","271","0.452340820844961","0.416576523272409","0.488105118417513"
"Non-working","1993","direct migration background","(1c) basic vocational qualification","197","0.398952559199287","0.36021975777821","0.437685360620364"
"Non-working","1993","direct migration background","(2b) intermediate general qualification","","","",""
"Non-working","1993","direct migration background","(2a) intermediate vocational","43","0.484687336592547","0.388172134867444","0.58120253831765"
"Non-working","1993","direct migration background","(2c_gen) general maturity certificate","38","0.398897405213045","0.298837731042401","0.498957079383689"
"Non-working","1993","direct migration background","(2c_voc) vocational maturity certificate","35","0.258446735982136","0.17700569749691","0.339887774467362"
"Non-working","1993","direct migration background","(3a) lower tertiary education","","","",""
"Non-working","1993","direct migration background","(3b) higher tertiary education","","","",""
"Non-working","1993","indirect migration background","(0) in school","44","0.99139177125767","0.96440062127606","1.01838292123928"
"Non-working","1993","indirect migration background","(1a) inadequately completed","","","",""
"Non-working","1993","indirect migration background","(1b) general elementary school","34","0.286443353866183","0.207503481243567","0.365383226488799"
"Non-working","1993","indirect migration background","(1c) basic vocational qualification","","","",""
"Non-working","1993","indirect migration background","(2b) intermediate general qualification","34","0.449242385045371","0.336668390503432","0.56181637958731"
"Non-working","1993","indirect migration background","(2a) intermediate vocational","","","",""
"Non-working","1993","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Non-working","1993","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Non-working","1993","indirect migration background","(3a) lower tertiary education","","","",""
"Non-working","1993","indirect migration background","(3b) higher tertiary education","","","",""
"Other","1993","no migration background","(0) in school","","","",""
"Other","1993","no migration background","(1a) inadequately completed","","","",""
"Other","1993","no migration background","(1b) general elementary school","79","0.0559306514183786","0.0436135285163959","0.0682477743203612"
"Other","1993","no migration background","(1c) basic vocational qualification","87","0.0253566299825151","0.0201402857970474","0.0305729741679828"
"Other","1993","no migration background","(2b) intermediate general qualification","139","0.25785925129317","0.214935651116356","0.300782851469983"
"Other","1993","no migration background","(2a) intermediate vocational","76","0.0291673396618803","0.0225027364641501","0.0358319428596105"
"Other","1993","no migration background","(2c_gen) general maturity certificate","62","0.19668520811571","0.149875391654621","0.243495024576798"
"Other","1993","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","1993","no migration background","(3a) lower tertiary education","","","",""
"Other","1993","no migration background","(3b) higher tertiary education","","","",""
"Other","1993","direct migration background","(0) in school","","","",""
"Other","1993","direct migration background","(1a) inadequately completed","","","",""
"Other","1993","direct migration background","(1b) general elementary school","","","",""
"Other","1993","direct migration background","(1c) basic vocational qualification","","","",""
"Other","1993","direct migration background","(2b) intermediate general qualification","","","",""
"Other","1993","direct migration background","(2a) intermediate vocational","","","",""
"Other","1993","direct migration background","(2c_gen) general maturity certificate","","","",""
"Other","1993","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","1993","direct migration background","(3a) lower tertiary education","","","",""
"Other","1993","direct migration background","(3b) higher tertiary education","","","",""
"Other","1993","indirect migration background","(0) in school","","","",""
"Other","1993","indirect migration background","(1a) inadequately completed","","","",""
"Other","1993","indirect migration background","(1b) general elementary school","51","0.412966994695739","0.326996039930319","0.498937949461159"
"Other","1993","indirect migration background","(1c) basic vocational qualification","","","",""
"Other","1993","indirect migration background","(2b) intermediate general qualification","33","0.445104740813069","0.332630239440541","0.557579242185596"
"Other","1993","indirect migration background","(2a) intermediate vocational","","","",""
"Other","1993","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Other","1993","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","1993","indirect migration background","(3a) lower tertiary education","","","",""
"Other","1993","indirect migration background","(3b) higher tertiary education","","","",""
"Full-time","1994","no migration background","(0) in school","","","",""
"Full-time","1994","no migration background","(1a) inadequately completed","","","",""
"Full-time","1994","no migration background","(1b) general elementary school","236","0.158541795691394","0.138485462398835","0.178598128983953"
"Full-time","1994","no migration background","(1c) basic vocational qualification","1523","0.417136317328203","0.400559734498967","0.433712900157439"
"Full-time","1994","no migration background","(2b) intermediate general qualification","73","0.214685325788467","0.172445918538675","0.256924733038258"
"Full-time","1994","no migration background","(2a) intermediate vocational","1479","0.548788911995823","0.529060595072624","0.568517228919022"
"Full-time","1994","no migration background","(2c_gen) general maturity certificate","44","0.199913335242231","0.153235260484162","0.2465914100003"
"Full-time","1994","no migration background","(2c_voc) vocational maturity certificate","215","0.503195769716917","0.454561073498278","0.551830465935556"
