"ple0019","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2018","35-65 y.","in school","","","","","1"
"Yes","2018","16-34 y.","in school","","","","","1"
"Yes","2018","35-65 y.","inadequately","","","","","1"
"Yes","2018","16-34 y.","inadequately","","","","","1"
"Yes","2018","35-65 y.","general elemantary","","","","","1"
"Yes","2018","35-65 y.","middle vocational","","","","","1"
"Yes","2018","16-34 y.","middle vocational","","","","","1"
"Yes","2018","16-34 y.","vocational + Abi","","","","","1"
"Yes","2018","16-34 y.","general elemantary","","","","","1"
"Yes","2018","16-34 y.","higher vocational","","","","","1"
"No","2019","16-34 y.","in school","314","0.937314012742809","0.911200705172123","0.963427320313496","2"
"No","2019","16-34 y.","inadequately","92","0.875047610721183","0.812394256518319","0.937700964924047","2"
"No","2019","16-34 y.","general elemantary","760","0.889310546938814","0.86814367365287","0.910477420224758","2"
"No","2019","16-34 y.","middle vocational","1910","0.924940664261705","0.913614570793095","0.936266757730315","2"
"No","2019","16-34 y.","vocational + Abi","426","0.924101053650233","0.899925566479101","0.948276540821366","2"
"No","2019","16-34 y.","higher vocational","129","0.98488772107615","0.964307996954485","1.00546744519781","2"
"No","2019","16-34 y.","higher education","929","0.92359303875348","0.907193765047701","0.939992312459258","2"
"No","2019","35-65 y.","in school","","","","","2"
"No","2019","35-65 y.","inadequately","209","0.830742632029424","0.784167353783015","0.877317910275833","2"
"No","2019","35-65 y.","general elemantary","895","0.855085272908088","0.833493107676317","0.876677438139858","2"
"No","2019","35-65 y.","middle vocational","5713","0.878268095115519","0.870298937384831","0.886237252846206","2"
"No","2019","35-65 y.","vocational + Abi","1384","0.887551059655308","0.871788037533963","0.903314081776653","2"
"No","2019","35-65 y.","higher vocational","1046","0.90492934494644","0.887954846100458","0.921903843792422","2"
"No","2019","35-65 y.","higher education","4185","0.902766662009337","0.894160795209612","0.911372528809062","2"
"No","2019","66 and older","in school","","","","","2"
"No","2019","66 and older","inadequately","32","0.907244605564534","0.811139634028342","1.00334957710073","2"
"No","2019","66 and older","general elemantary","513","0.928780966382361","0.907422248223438","0.950139684541283","2"
"No","2019","66 and older","middle vocational","2392","0.913629444457259","0.90281096787647","0.924447921038048","2"
"No","2019","66 and older","vocational + Abi","158","0.95103568781214","0.91850127484599","0.98357010077829","2"
"No","2019","66 and older","higher vocational","364","0.930903516895392","0.905732770467109","0.956074263323675","2"
"No","2019","66 and older","higher education","1390","0.949975560606394","0.938801224343478","0.96114989686931","2"
"Yes","2019","66 and older","higher vocational","26","","","","1"
"Yes","2019","66 and older","higher education","72","0.0500244393936061","0.0388501031306897","0.0611987756565225","1"
"Yes","2019","66 and older","general elemantary","44","0.0712190336176392","0.0498603154587167","0.0925777517765616","1"
"Yes","2019","66 and older","middle vocational","198","0.0863705555427412","0.0755520789619521","0.0971890321235302","1"
"Yes","2019","66 and older","vocational + Abi","11","","","","1"
"Yes","2019","66 and older","in school","","","","","1"
"Yes","2019","66 and older","inadequately","3","","","","1"
"Yes","2019","35-65 y.","vocational + Abi","159","0.112448940344693","0.0966859182233476","0.128211962466037","1"
"Yes","2019","35-65 y.","higher vocational","101","0.0950706550535599","0.0780961562075781","0.112045153899542","1"
"Yes","2019","35-65 y.","higher education","368","0.0972333379906627","0.0886274711909374","0.105839204790388","1"
"Yes","2019","16-34 y.","higher education","79","0.0764069612465204","0.0600076875407419","0.0928062349522989","1"
"Yes","2019","35-65 y.","general elemantary","126","0.144914727091912","0.123322561860141","0.166506892323683","1"
"Yes","2019","35-65 y.","middle vocational","754","0.121731904884482","0.113762747153794","0.129701062615169","1"
"Yes","2019","16-34 y.","in school","17","","","","1"
"Yes","2019","35-65 y.","in school","","","","","1"
"Yes","2019","35-65 y.","inadequately","40","0.169257367970576","0.122682089724167","0.215832646216985","1"
"Yes","2019","16-34 y.","vocational + Abi","35","0.0758989463497666","0.0517234591786344","0.100074433520899","1"
"Yes","2019","16-34 y.","middle vocational","169","0.075059335738295","0.0637332422696853","0.0863854292069047","1"
"Yes","2019","16-34 y.","inadequately","15","","","","1"
"Yes","2019","16-34 y.","general elemantary","84","0.110689453061186","0.0895225797752416","0.13185632634713","1"
"Yes","2019","16-34 y.","higher vocational","6","","","","1"
