"ple0019","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2019","16-34 y.","Couple + C. LE 16 ","70","0.0609674344148232","0.0462475514611155","0.0756873173685308"
"Yes","2019","16-34 y.","Couple + C. GT 16 ","46","0.0356903883359631","0.0235768901106407","0.0478038865612855"
"Yes","2019","16-34 y.","Couple + C. LE and GT 16","18","","",""
"Yes","2019","35-65 y.","1-pers.-HH","353","0.17401383215651","0.15713472471754","0.19089293959548"
"Yes","2019","35-65 y.","(Married) couple without C. ","449","0.121120657966226","0.11117492959858","0.131066386333873"
"Yes","2019","35-65 y.","Single parent ","212","0.183975100784433","0.162512756532485","0.205437445036381"
"Yes","2019","35-65 y.","Couple + C. LE 16 ","226","0.0549769279611348","0.0480678602769052","0.0618859956453645"
"Yes","2019","35-65 y.","Couple + C. GT 16 ","179","0.0970705728251275","0.0836808681919435","0.110460277458312"
"Yes","2019","35-65 y.","Couple + C. LE and GT 16","112","0.0652616607375212","0.0527792559642341","0.0777440655108084"
"Yes","2019","66 and older","1-pers.-HH","127","0.0820526859898156","0.0679943851911594","0.0961109867884719"
"Yes","2019","66 and older","(Married) couple without C. ","207","0.0721533613300814","0.063476642120034","0.0808300805401288"
"Yes","2019","66 and older","Single parent ","5","","",""
"Yes","2019","66 and older","Couple + C. LE 16 ","","","",""
"Yes","2019","66 and older","Couple + C. GT 16 ","10","","",""
"Yes","2019","66 and older","Couple + C. LE and GT 16","","","",""
"No","2019","16-34 y.","1-pers.-HH","726","0.868477694656088","0.84587654402122","0.891078845290957"
"No","2019","16-34 y.","(Married) couple without C. ","917","0.91334777108318","0.895946170728299","0.930749371438061"
"No","2019","16-34 y.","Single parent ","657","0.858501282989244","0.833372433962245","0.883630132016243"
"No","2019","16-34 y.","Couple + C. LE 16 ","945","0.939032565585177","0.924312682631469","0.953752448538884"
"No","2019","16-34 y.","Couple + C. GT 16 ","855","0.964309611664037","0.952196113438714","0.976423109889359"
"No","2019","16-34 y.","Couple + C. LE and GT 16","663","0.982529756163805","0.972689715926344","0.992369796401266"
"No","2019","35-65 y.","1-pers.-HH","1585","0.82598616784349","0.80910706040452","0.84286527528246"
"No","2019","35-65 y.","(Married) couple without C. ","3685","0.878879342033773","0.868933613666127","0.88882507040142"
"No","2019","35-65 y.","Single parent ","1040","0.816024899215567","0.794562554963619","0.837487243467515"
"No","2019","35-65 y.","Couple + C. LE 16 ","3955","0.945023072038865","0.938114004354636","0.951932139723095"
"No","2019","35-65 y.","Couple + C. GT 16 ","1699","0.902929427174872","0.889539722541688","0.916319131808056"
"No","2019","35-65 y.","Couple + C. LE and GT 16","1392","0.934738339262479","0.922255934489192","0.947220744035766"
"No","2019","66 and older","1-pers.-HH","1337","0.917947314010184","0.903889013211528","0.932005614808841"
"No","2019","66 and older","(Married) couple without C. ","3209","0.927846638669918","0.919169919459871","0.936523357879966"
"No","2019","66 and older","Single parent ","73","0.965603532052399","0.925159249401314","1.00604781470348"
"No","2019","66 and older","Couple + C. LE 16 ","8","","",""
"No","2019","66 and older","Couple + C. GT 16 ","189","0.966631412115994","0.941678518273237","0.99158430595875"
"No","2019","66 and older","Couple + C. LE and GT 16","4","","",""
