"ple0019","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2018","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2018","Single parent ","no migration background","","","","","1"
"Yes","2018","Single parent ","direct migration background","","","","","1"
"No","2019","1-pers.-HH","no migration background","3098","0.871933036007389","0.861020231880972","0.882845840133806","2"
"No","2019","1-pers.-HH","direct migration background","368","0.87103508976239","0.839429796591831","0.902640382932949","2"
"No","2019","1-pers.-HH","indirect migration background","182","0.830625788500217","0.781832340253318","0.879419236747117","2"
"No","2019","(Married) couple without C. ","no migration background","6705","0.901847503179515","0.895041105964006","0.908653900395025","2"
"No","2019","(Married) couple without C. ","direct migration background","851","0.910417639287402","0.892083027526927","0.928752251047877","2"
"No","2019","(Married) couple without C. ","indirect migration background","255","0.894031318169462","0.858106988830737","0.929955647508187","2"
"No","2019","Single parent ","no migration background","1347","0.833724352215245","0.815411819663476","0.852036884767014","2"
"No","2019","Single parent ","direct migration background","241","0.847095883636133","0.804325857728677","0.889865909543589","2"
"No","2019","Single parent ","indirect migration background","182","0.883815113572512","0.840371046171505","0.927259180973519","2"
"No","2019","Couple + C. LE 16 ","no migration background","3375","0.935210412989984","0.927175101272793","0.943245724707176","2"
"No","2019","Couple + C. LE 16 ","direct migration background","1137","0.968127937235352","0.958084077939304","0.978171796531399","2"
"No","2019","Couple + C. LE 16 ","indirect migration background","396","0.948784057197653","0.927801837124257","0.969766277271049","2"
"No","2019","Couple + C. GT 16 ","no migration background","2118","0.921064595862795","0.910085513651521","0.932043678074069","2"
"No","2019","Couple + C. GT 16 ","direct migration background","403","0.946365236933175","0.924920647524538","0.967809826341812","2"
"No","2019","Couple + C. GT 16 ","indirect migration background","222","0.965486839865749","0.942246661307056","0.988727018424442","2"
"No","2019","Couple + C. LE and GT 16","no migration background","1371","0.941332340899101","0.929302719046365","0.953361962751838","2"
"No","2019","Couple + C. LE and GT 16","direct migration background","437","0.948718212995852","0.928539570662534","0.96889685532917","2"
"No","2019","Couple + C. LE and GT 16","indirect migration background","251","0.985501794822963","0.971082900524115","0.99992068912181","2"
"Yes","2019","Single parent ","indirect migration background","27","","","","1"
"Yes","2019","Couple + C. LE 16 ","no migration background","230","0.0647895870100155","0.0567542752928239","0.0728248987272071","1"
"Yes","2019","Couple + C. LE 16 ","direct migration background","38","0.0318720627646484","0.0218282034686008","0.0419159220606959","1"
"Yes","2019","Couple + C. LE 16 ","indirect migration background","28","","","","1"
"Yes","2019","Couple + C. GT 16 ","no migration background","199","0.0789354041372049","0.0679563219259313","0.0899144863484785","1"
"Yes","2019","(Married) couple without C. ","no migration background","635","0.0981524968204848","0.0913460996049755","0.104958894035994","1"
"Yes","2019","Couple + C. LE and GT 16","direct migration background","22","","","","1"
"Yes","2019","Single parent ","no migration background","241","0.166275647784755","0.147963115232986","0.184588180336524","1"
"Yes","2019","1-pers.-HH","no migration background","504","0.128066963992611","0.117154159866194","0.138979768119028","1"
"Yes","2019","1-pers.-HH","direct migration background","64","0.12896491023761","0.0973596170670509","0.160570203408169","1"
"Yes","2019","1-pers.-HH","indirect migration background","45","0.169374211499783","0.120580763252883","0.218167659746682","1"
"Yes","2019","(Married) couple without C. ","direct migration background","81","0.089582360712598","0.0712477489521228","0.107916972473073","1"
"Yes","2019","(Married) couple without C. ","indirect migration background","27","","","","1"
"Yes","2019","Couple + C. GT 16 ","indirect migration background","15","","","","1"
"Yes","2019","Couple + C. LE and GT 16","no migration background","95","0.0586676591008985","0.0466380372481618","0.0706972809536351","1"
"Yes","2019","Single parent ","direct migration background","31","0.152904116363867","0.110134090456411","0.195674142271323","1"
"Yes","2019","Couple + C. GT 16 ","direct migration background","21","","","","1"
"Yes","2019","Couple + C. LE and GT 16","indirect migration background","13","","","","1"
