"ple0019","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2019","no migration background","general elemantary","1404","0.878897743454242","0.86285674359783","0.894938743310654","2"
"No","2019","no migration background","middle vocational","8260","0.892153643169854","0.885826965307094","0.898480321032614","2"
"No","2019","no migration background","vocational + Abi","1357","0.901405122797892","0.886363639794549","0.916446605801235","2"
"No","2019","no migration background","higher vocational","1407","0.917279351304834","0.903445091934406","0.931113610675262","2"
"No","2019","no migration background","higher education","5198","0.916365801883044","0.909126073641588","0.9236055301245","2"
"No","2019","direct migration background","in school","45","1","1","1","2"
"No","2019","direct migration background","inadequately","180","0.855812572816332","0.807608244603755","0.90401690102891","2"
"No","2019","direct migration background","general elemantary","550","0.90493898569662","0.881352364096445","0.928525607296796","2"
"No","2019","direct migration background","middle vocational","1148","0.924842530227499","0.910132604388925","0.939552456066074","2"
"No","2019","direct migration background","vocational + Abi","487","0.914144680292356","0.890111905732559","0.938177454852154","2"
"No","2019","direct migration background","higher vocational","67","0.965444023330358","0.923828307780421","1.0070597388803","2"
"No","2019","direct migration background","higher education","996","0.933255196331857","0.918293936108842","0.948216456554871","2"
"No","2019","indirect migration background","in school","79","0.975318656969301","0.941737254879176","1.00890005905943","2"
"No","2019","indirect migration background","inadequately","33","0.84737395026464","0.734506770352096","0.960241130177184","2"
"No","2019","indirect migration background","general elemantary","214","0.923338307721271","0.889608119197856","0.957068496244686","2"
"No","2019","indirect migration background","middle vocational","607","0.918217066975714","0.897436189532354","0.938997944419074","2"
"No","2019","indirect migration background","vocational + Abi","124","0.90018830839226","0.850886674666752","0.949489942117767","2"
"No","2019","indirect migration background","higher vocational","65","0.940721316385605","0.887277529037596","0.994165103733613","2"
"No","2019","indirect migration background","higher education","310","0.891812056182709","0.858648641338485","0.924975471026932","2"
"Yes","2019","indirect migration background","higher vocational","10","","","","1"
"Yes","2019","indirect migration background","higher education","27","","","","1"
"Yes","2019","indirect migration background","general elemantary","25","","","","1"
"Yes","2019","indirect migration background","middle vocational","61","0.0817829330242863","0.061002055580926","0.102563810467647","1"
"Yes","2019","indirect migration background","vocational + Abi","18","","","","1"
"Yes","2019","indirect migration background","in school","3","","","","1"
"Yes","2019","indirect migration background","inadequately","6","","","","1"
"Yes","2019","direct migration background","vocational + Abi","35","0.085855319707644","0.0618225451478465","0.109888094267442","1"
"Yes","2019","direct migration background","higher vocational","7","","","","1"
"Yes","2019","direct migration background","higher education","73","0.0667448036681432","0.0517835434451288","0.0817060638911575","1"
"Yes","2019","no migration background","higher education","419","0.0836341981169561","0.0763944698755001","0.0908739263584121","1"
"Yes","2019","direct migration background","general elemantary","44","0.0950610143033795","0.0714743927032037","0.118647635903555","1"
"Yes","2019","direct migration background","middle vocational","86","0.0751574697725006","0.0604475439339264","0.0898673956110749","1"
"Yes","2019","no migration background","in school","14","","","","1"
"Yes","2019","direct migration background","in school","","","","","1"
"Yes","2019","direct migration background","inadequately","24","","","","1"
"Yes","2019","no migration background","vocational + Abi","152","0.0985948772021078","0.0835533941987652","0.11363636020545","1"
"Yes","2019","no migration background","middle vocational","974","0.107846356830146","0.101519678967386","0.114173034692906","1"
"Yes","2019","no migration background","inadequately","28","","","","1"
"Yes","2019","no migration background","general elemantary","185","0.121102256545758","0.105061256689346","0.137143256402169","1"
"Yes","2019","no migration background","higher vocational","116","0.0827206486951658","0.0688863893247377","0.0965549080655939","1"
