"transab_cat2","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","1990","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1990","(Married) couple without C. ","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","1","","",""
"Very high transfer dependency","1990","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1990","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1990","Single parent ","(0) in school","","","",""
"Very high transfer dependency","1990","Single parent ","(1a) inadequately completed","","","",""
"Very high transfer dependency","1990","Single parent ","(1b) general elementary school","2","","",""
"Very high transfer dependency","1990","Single parent ","(1c) basic vocational qualification","5","","",""
"Very high transfer dependency","1990","Single parent ","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1990","Single parent ","(2a) intermediate vocational","2","","",""
"Very high transfer dependency","1990","Single parent ","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1990","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Very high transfer dependency","1990","Single parent ","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1990","Single parent ","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Very high transfer dependency","1990","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"Very high transfer dependency","1990","Couple + C. LE 16 ","(1b) general elementary school","12","","",""
"Very high transfer dependency","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","6","","",""
"Very high transfer dependency","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1990","Couple + C. LE 16 ","(2a) intermediate vocational","2","","",""
"Very high transfer dependency","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","1","","",""
"Very high transfer dependency","1990","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1990","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1990","Couple + C. GT 16 ","(0) in school","1","","",""
"Very high transfer dependency","1990","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"Very high transfer dependency","1990","Couple + C. GT 16 ","(1b) general elementary school","3","","",""
"Very high transfer dependency","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","2","","",""
"Very high transfer dependency","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1990","Couple + C. GT 16 ","(2a) intermediate vocational","2","","",""
"Very high transfer dependency","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1990","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1990","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1990","Couple + C. LE and GT 16","(0) in school","1","","",""
"Very high transfer dependency","1990","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"Very high transfer dependency","1990","Couple + C. LE and GT 16","(1b) general elementary school","5","","",""
"Very high transfer dependency","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","1","","",""
"Very high transfer dependency","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Very low transfer dependency","1991","1-pers.-HH","(0) in school","1","","",""
"Very low transfer dependency","1991","1-pers.-HH","(1a) inadequately completed","36","0.94523387970317","0.873826776496292","1.01664098291005"
"Very low transfer dependency","1991","1-pers.-HH","(1b) general elementary school","236","0.909752938695067","0.874721352885434","0.9447845245047"
"Very low transfer dependency","1991","1-pers.-HH","(1c) basic vocational qualification","297","0.936809749707623","0.909983788732098","0.963635710683148"
"Very low transfer dependency","1991","1-pers.-HH","(2b) intermediate general qualification","37","0.968870037000849","0.915050474852177","1.02268959914952"
"Very low transfer dependency","1991","1-pers.-HH","(2a) intermediate vocational","172","0.983285307123356","0.964291236779334","1.00227937746738"
"Very low transfer dependency","1991","1-pers.-HH","(2c_gen) general maturity certificate","28","","",""
"Very low transfer dependency","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","51","0.924239540593838","0.856139453672366","0.992339627515309"
"Very low transfer dependency","1991","1-pers.-HH","(3a) lower tertiary education","37","1","1","1"
"Very low transfer dependency","1991","1-pers.-HH","(3b) higher tertiary education","74","0.964307125255765","0.92286889681261","1.00574535369892"
"Very low transfer dependency","1991","(Married) couple without C. ","(0) in school","","","",""
"Very low transfer dependency","1991","(Married) couple without C. ","(1a) inadequately completed","73","0.899489826948978","0.834009819536066","0.96496983436189"
"Very low transfer dependency","1991","(Married) couple without C. ","(1b) general elementary school","459","0.973791172876087","0.959394099088832","0.988188246663343"
"Very low transfer dependency","1991","(Married) couple without C. ","(1c) basic vocational qualification","896","0.975038137464503","0.964951657495016","0.98512461743399"
"Very low transfer dependency","1991","(Married) couple without C. ","(2b) intermediate general qualification","57","0.913339169293466","0.842738204007813","0.98394013457912"
"Very low transfer dependency","1991","(Married) couple without C. ","(2a) intermediate vocational","354","0.986368953573824","0.974357629815857","0.998380277331792"
"Very low transfer dependency","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","36","0.943846918837697","0.870649819761523","1.01704401791387"
"Very low transfer dependency","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","136","0.977843228366282","0.953547697570093","1.00213875916247"
"Very low transfer dependency","1991","(Married) couple without C. ","(3a) lower tertiary education","82","0.991088273080159","0.970869902678964","1.01130664348135"
"Very low transfer dependency","1991","(Married) couple without C. ","(3b) higher tertiary education","127","0.973338169785607","0.945752133712664","1.00092420585855"
"Very low transfer dependency","1991","Single parent ","(0) in school","11","","",""
"Very low transfer dependency","1991","Single parent ","(1a) inadequately completed","18","","",""
"Very low transfer dependency","1991","Single parent ","(1b) general elementary school","95","0.824734155741162","0.755547118816124","0.8939211926662"
"Very low transfer dependency","1991","Single parent ","(1c) basic vocational qualification","143","0.888611926268024","0.83955560659851","0.937668245937538"
"Very low transfer dependency","1991","Single parent ","(2b) intermediate general qualification","26","","",""
"Very low transfer dependency","1991","Single parent ","(2a) intermediate vocational","44","0.937400015760217","0.868870594760163","1.00592943676027"
"Very low transfer dependency","1991","Single parent ","(2c_gen) general maturity certificate","26","","",""
"Very low transfer dependency","1991","Single parent ","(2c_voc) vocational maturity certificate","14","","",""
"Very low transfer dependency","1991","Single parent ","(3a) lower tertiary education","4","","",""
"Very low transfer dependency","1991","Single parent ","(3b) higher tertiary education","17","","",""
"Very low transfer dependency","1991","Couple + C. LE 16 ","(0) in school","","","",""
"Very low transfer dependency","1991","Couple + C. LE 16 ","(1a) inadequately completed","128","0.797917698166187","0.732782632968806","0.863052763363568"
"Very low transfer dependency","1991","Couple + C. LE 16 ","(1b) general elementary school","350","0.901541724275751","0.871742736824777","0.931340711726726"
"Very low transfer dependency","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","732","0.961657818623885","0.948023943952682","0.975291693295089"
"Very low transfer dependency","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","27","","",""
"Very low transfer dependency","1991","Couple + C. LE 16 ","(2a) intermediate vocational","356","0.97235913760234","0.955563492368183","0.989154782836496"
"Very low transfer dependency","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","50","0.943818442625989","0.882400915300944","1.00523596995103"
"Very low transfer dependency","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","96","0.931536914880599","0.883233069091105","0.979840760670093"
"Very low transfer dependency","1991","Couple + C. LE 16 ","(3a) lower tertiary education","64","1","1","1"
"Very low transfer dependency","1991","Couple + C. LE 16 ","(3b) higher tertiary education","136","0.979310228964738","0.95556116290725","1.00305929502223"
"Very low transfer dependency","1991","Couple + C. GT 16 ","(0) in school","77","1","1","1"
"Very low transfer dependency","1991","Couple + C. GT 16 ","(1a) inadequately completed","144","0.946192388845313","0.910784716907826","0.981600060782799"
"Very low transfer dependency","1991","Couple + C. GT 16 ","(1b) general elementary school","395","0.964376645183999","0.946544040051286","0.982209250316711"
"Very low transfer dependency","1991","Couple + C. GT 16 ","(1c) basic vocational qualification","620","0.984090463709697","0.974358342688813","0.993822584730581"
"Very low transfer dependency","1991","Couple + C. GT 16 ","(2b) intermediate general qualification","117","0.988667173025069","0.969728408063716","1.00760593798642"
"Very low transfer dependency","1991","Couple + C. GT 16 ","(2a) intermediate vocational","220","0.988706796644148","0.974838025120864","1.00257556816743"
"Very low transfer dependency","1991","Couple + C. GT 16 ","(2c_gen) general maturity certificate","124","0.974158559848815","0.946988810909154","1.00132830878848"
"Very low transfer dependency","1991","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","60","0.989692825962297","0.964552421408843","1.01483323051575"
"Very low transfer dependency","1991","Couple + C. GT 16 ","(3a) lower tertiary education","43","0.976316219327636","0.931385588083876","1.0212468505714"
"Very low transfer dependency","1991","Couple + C. GT 16 ","(3b) higher tertiary education","62","1","1","1"
"Very low transfer dependency","1991","Couple + C. LE and GT 16","(0) in school","47","0.887458680425383","0.801561978001492","0.973355382849274"
"Very low transfer dependency","1991","Couple + C. LE and GT 16","(1a) inadequately completed","117","0.914632352791279","0.866224809563767","0.963039896018791"
"Very low transfer dependency","1991","Couple + C. LE and GT 16","(1b) general elementary school","200","0.888093947202295","0.84671762327202","0.929470271132569"
"Very low transfer dependency","1991","Couple + C. LE and GT 16","(1c) basic vocational qualification","226","0.944184000467764","0.91501864432079","0.973349356614739"
"Very low transfer dependency","1991","Couple + C. LE and GT 16","(2b) intermediate general qualification","59","0.900021604898689","0.827097524607927","0.972945685189451"
"Very low transfer dependency","1991","Couple + C. LE and GT 16","(2a) intermediate vocational","57","0.978126897588469","0.940804040723692","1.01544975445325"
"Very low transfer dependency","1991","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","22","","",""
"Very low transfer dependency","1991","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","16","","",""
"Very low transfer dependency","1991","Couple + C. LE and GT 16","(3a) lower tertiary education","10","","",""
"Very low transfer dependency","1991","Couple + C. LE and GT 16","(3b) higher tertiary education","27","","",""
"Low transfer dependency","1991","1-pers.-HH","(0) in school","","","",""
"Low transfer dependency","1991","1-pers.-HH","(1a) inadequately completed","1","","",""
"Low transfer dependency","1991","1-pers.-HH","(1b) general elementary school","7","","",""
"Low transfer dependency","1991","1-pers.-HH","(1c) basic vocational qualification","9","","",""
"Low transfer dependency","1991","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Low transfer dependency","1991","1-pers.-HH","(2a) intermediate vocational","","","",""
"Low transfer dependency","1991","1-pers.-HH","(2c_gen) general maturity certificate","2","","",""
"Low transfer dependency","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","3","","",""
"Low transfer dependency","1991","1-pers.-HH","(3a) lower tertiary education","","","",""
"Low transfer dependency","1991","1-pers.-HH","(3b) higher tertiary education","","","",""
"Low transfer dependency","1991","(Married) couple without C. ","(0) in school","","","",""
"Low transfer dependency","1991","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Low transfer dependency","1991","(Married) couple without C. ","(1b) general elementary school","5","","",""
"Low transfer dependency","1991","(Married) couple without C. ","(1c) basic vocational qualification","13","","",""
"Low transfer dependency","1991","(Married) couple without C. ","(2b) intermediate general qualification","3","","",""
"Low transfer dependency","1991","(Married) couple without C. ","(2a) intermediate vocational","4","","",""
"Low transfer dependency","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","1","","",""
"Low transfer dependency","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","3","","",""
"Low transfer dependency","1991","(Married) couple without C. ","(3a) lower tertiary education","1","","",""
"Low transfer dependency","1991","(Married) couple without C. ","(3b) higher tertiary education","3","","",""
"Low transfer dependency","1991","Single parent ","(0) in school","4","","",""
"Low transfer dependency","1991","Single parent ","(1a) inadequately completed","8","","",""
"Low transfer dependency","1991","Single parent ","(1b) general elementary school","11","","",""
"Low transfer dependency","1991","Single parent ","(1c) basic vocational qualification","10","","",""
"Low transfer dependency","1991","Single parent ","(2b) intermediate general qualification","1","","",""
"Low transfer dependency","1991","Single parent ","(2a) intermediate vocational","3","","",""
"Low transfer dependency","1991","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Low transfer dependency","1991","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Low transfer dependency","1991","Single parent ","(3a) lower tertiary education","","","",""
"Low transfer dependency","1991","Single parent ","(3b) higher tertiary education","1","","",""
"Low transfer dependency","1991","Couple + C. LE 16 ","(0) in school","","","",""
"Low transfer dependency","1991","Couple + C. LE 16 ","(1a) inadequately completed","12","","",""
"Low transfer dependency","1991","Couple + C. LE 16 ","(1b) general elementary school","15","","",""
"Low transfer dependency","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","16","","",""
"Low transfer dependency","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Low transfer dependency","1991","Couple + C. LE 16 ","(2a) intermediate vocational","7","","",""
"Low transfer dependency","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"Low transfer dependency","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","9","","",""
"Low transfer dependency","1991","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Low transfer dependency","1991","Couple + C. LE 16 ","(3b) higher tertiary education","2","","",""
"Low transfer dependency","1991","Couple + C. GT 16 ","(0) in school","","","",""
"Low transfer dependency","1991","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"Low transfer dependency","1991","Couple + C. GT 16 ","(1b) general elementary school","13","","",""
"Low transfer dependency","1991","Couple + C. GT 16 ","(1c) basic vocational qualification","11","","",""
"Low transfer dependency","1991","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"Low transfer dependency","1991","Couple + C. GT 16 ","(2a) intermediate vocational","2","","",""
"Low transfer dependency","1991","Couple + C. GT 16 ","(2c_gen) general maturity certificate","3","","",""
"Low transfer dependency","1991","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Low transfer dependency","1991","Couple + C. GT 16 ","(3a) lower tertiary education","1","","",""
"Low transfer dependency","1991","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Low transfer dependency","1991","Couple + C. LE and GT 16","(0) in school","4","","",""
"Low transfer dependency","1991","Couple + C. LE and GT 16","(1a) inadequately completed","9","","",""
"Low transfer dependency","1991","Couple + C. LE and GT 16","(1b) general elementary school","17","","",""
"Low transfer dependency","1991","Couple + C. LE and GT 16","(1c) basic vocational qualification","10","","",""
"Low transfer dependency","1991","Couple + C. LE and GT 16","(2b) intermediate general qualification","6","","",""
"Low transfer dependency","1991","Couple + C. LE and GT 16","(2a) intermediate vocational","1","","",""
"Low transfer dependency","1991","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","4","","",""
"Low transfer dependency","1991","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4","","",""
"Low transfer dependency","1991","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Low transfer dependency","1991","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"High transfer dependency","1991","1-pers.-HH","(0) in school","","","",""
"High transfer dependency","1991","1-pers.-HH","(1a) inadequately completed","1","","",""
"High transfer dependency","1991","1-pers.-HH","(1b) general elementary school","7","","",""
"High transfer dependency","1991","1-pers.-HH","(1c) basic vocational qualification","1","","",""
"High transfer dependency","1991","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"High transfer dependency","1991","1-pers.-HH","(2a) intermediate vocational","2","","",""
"High transfer dependency","1991","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","1","","",""
"High transfer dependency","1991","1-pers.-HH","(3a) lower tertiary education","","","",""
"High transfer dependency","1991","1-pers.-HH","(3b) higher tertiary education","1","","",""
"High transfer dependency","1991","(Married) couple without C. ","(0) in school","","","",""
"High transfer dependency","1991","(Married) couple without C. ","(1a) inadequately completed","2","","",""
"High transfer dependency","1991","(Married) couple without C. ","(1b) general elementary school","2","","",""
"High transfer dependency","1991","(Married) couple without C. ","(1c) basic vocational qualification","5","","",""
"High transfer dependency","1991","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"High transfer dependency","1991","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"High transfer dependency","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","1","","",""
"High transfer dependency","1991","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"High transfer dependency","1991","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"High transfer dependency","1991","Single parent ","(0) in school","","","",""
"High transfer dependency","1991","Single parent ","(1a) inadequately completed","","","",""
"High transfer dependency","1991","Single parent ","(1b) general elementary school","6","","",""
"High transfer dependency","1991","Single parent ","(1c) basic vocational qualification","3","","",""
"High transfer dependency","1991","Single parent ","(2b) intermediate general qualification","2","","",""
"High transfer dependency","1991","Single parent ","(2a) intermediate vocational","","","",""
"High transfer dependency","1991","Single parent ","(2c_gen) general maturity certificate","1","","",""
"High transfer dependency","1991","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","1991","Single parent ","(3a) lower tertiary education","","","",""
"High transfer dependency","1991","Single parent ","(3b) higher tertiary education","","","",""
"High transfer dependency","1991","Couple + C. LE 16 ","(0) in school","","","",""
"High transfer dependency","1991","Couple + C. LE 16 ","(1a) inadequately completed","3","","",""
"High transfer dependency","1991","Couple + C. LE 16 ","(1b) general elementary school","8","","",""
"High transfer dependency","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","6","","",""
"High transfer dependency","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"High transfer dependency","1991","Couple + C. LE 16 ","(2a) intermediate vocational","2","","",""
"High transfer dependency","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"High transfer dependency","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","1991","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"High transfer dependency","1991","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"High transfer dependency","1991","Couple + C. GT 16 ","(0) in school","","","",""
"High transfer dependency","1991","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"High transfer dependency","1991","Couple + C. GT 16 ","(1b) general elementary school","4","","",""
"High transfer dependency","1991","Couple + C. GT 16 ","(1c) basic vocational qualification","2","","",""
"High transfer dependency","1991","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"High transfer dependency","1991","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"High transfer dependency","1991","Couple + C. GT 16 ","(2c_gen) general maturity certificate","3","","",""
"High transfer dependency","1991","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","2","","",""
"High transfer dependency","1991","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"High transfer dependency","1991","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"High transfer dependency","1991","Couple + C. LE and GT 16","(0) in school","","","",""
"High transfer dependency","1991","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"High transfer dependency","1991","Couple + C. LE and GT 16","(1b) general elementary school","4","","",""
"High transfer dependency","1991","Couple + C. LE and GT 16","(1c) basic vocational qualification","2","","",""
"High transfer dependency","1991","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"High transfer dependency","1991","Couple + C. LE and GT 16","(2a) intermediate vocational","1","","",""
"High transfer dependency","1991","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","1991","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","1991","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"High transfer dependency","1991","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1991","1-pers.-HH","(0) in school","","","",""
"Very high transfer dependency","1991","1-pers.-HH","(1a) inadequately completed","1","","",""
"Very high transfer dependency","1991","1-pers.-HH","(1b) general elementary school","7","","",""
"Very high transfer dependency","1991","1-pers.-HH","(1c) basic vocational qualification","9","","",""
"Very high transfer dependency","1991","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"Very high transfer dependency","1991","1-pers.-HH","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","1991","1-pers.-HH","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","3","","",""
"Very high transfer dependency","1991","1-pers.-HH","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1991","1-pers.-HH","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","1991","(Married) couple without C. ","(0) in school","","","",""
"Very high transfer dependency","1991","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Very high transfer dependency","1991","(Married) couple without C. ","(1b) general elementary school","7","","",""
"Very high transfer dependency","1991","(Married) couple without C. ","(1c) basic vocational qualification","5","","",""
"Very high transfer dependency","1991","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1991","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","1","","",""
"Very high transfer dependency","1991","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1991","(Married) couple without C. ","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","1991","Single parent ","(0) in school","","","",""
"Very high transfer dependency","1991","Single parent ","(1a) inadequately completed","1","","",""
"Very high transfer dependency","1991","Single parent ","(1b) general elementary school","4","","",""
"Very high transfer dependency","1991","Single parent ","(1c) basic vocational qualification","2","","",""
"Very high transfer dependency","1991","Single parent ","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1991","Single parent ","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","1991","Single parent ","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1991","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1991","Single parent ","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1991","Single parent ","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1991","Couple + C. LE 16 ","(0) in school","","","",""
"Very high transfer dependency","1991","Couple + C. LE 16 ","(1a) inadequately completed","3","","",""
"Very high transfer dependency","1991","Couple + C. LE 16 ","(1b) general elementary school","11","","",""
"Very high transfer dependency","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","8","","",""
"Very high transfer dependency","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1991","Couple + C. LE 16 ","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1991","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1991","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1991","Couple + C. GT 16 ","(0) in school","","","",""
"Very high transfer dependency","1991","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"Very high transfer dependency","1991","Couple + C. GT 16 ","(1b) general elementary school","3","","",""
"Very high transfer dependency","1991","Couple + C. GT 16 ","(1c) basic vocational qualification","2","","",""
"Very high transfer dependency","1991","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1991","Couple + C. GT 16 ","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","1991","Couple + C. GT 16 ","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1991","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1991","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1991","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1991","Couple + C. LE and GT 16","(0) in school","1","","",""
"Very high transfer dependency","1991","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Very high transfer dependency","1991","Couple + C. LE and GT 16","(1b) general elementary school","2","","",""
"Very high transfer dependency","1991","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","1991","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1991","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1991","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1991","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Very high transfer dependency","1991","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1991","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Very low transfer dependency","1992","1-pers.-HH","(0) in school","","","",""
"Very low transfer dependency","1992","1-pers.-HH","(1a) inadequately completed","35","0.945189471509283","0.873755101330853","1.01662384168771"
"Very low transfer dependency","1992","1-pers.-HH","(1b) general elementary school","303","0.951229170431604","0.927481161638345","0.974977179224863"
"Very low transfer dependency","1992","1-pers.-HH","(1c) basic vocational qualification","407","0.944358513114238","0.922641803717801","0.966075222510675"
"Very low transfer dependency","1992","1-pers.-HH","(2b) intermediate general qualification","46","0.95233478416349","0.893279509401676","1.0113900589253"
"Very low transfer dependency","1992","1-pers.-HH","(2a) intermediate vocational","237","0.95583421090994","0.930466451916739","0.98120196990314"
"Very low transfer dependency","1992","1-pers.-HH","(2c_gen) general maturity certificate","27","","",""
"Very low transfer dependency","1992","1-pers.-HH","(2c_voc) vocational maturity certificate","60","0.924468790372863","0.862119302199244","0.986818278546482"
"Very low transfer dependency","1992","1-pers.-HH","(3a) lower tertiary education","56","0.958430406944887","0.90749846170148","1.00936235218829"
"Very low transfer dependency","1992","1-pers.-HH","(3b) higher tertiary education","84","0.971615499535924","0.936719446396697","1.00651155267515"
"Very low transfer dependency","1992","(Married) couple without C. ","(0) in school","1","","",""
"Very low transfer dependency","1992","(Married) couple without C. ","(1a) inadequately completed","76","0.869526015472016","0.79993869896269","0.939113331981341"
"Very low transfer dependency","1992","(Married) couple without C. ","(1b) general elementary school","544","0.950665958592912","0.93293394324511","0.968397973940715"
"Very low transfer dependency","1992","(Married) couple without C. ","(1c) basic vocational qualification","1353","0.972217293102412","0.963617495998939","0.980817090205884"
"Very low transfer dependency","1992","(Married) couple without C. ","(2b) intermediate general qualification","68","0.905122798567636","0.839668614490876","0.970576982644396"
"Very low transfer dependency","1992","(Married) couple without C. ","(2a) intermediate vocational","469","0.966094339411058","0.950085744365973","0.982102934456143"
"Very low transfer dependency","1992","(Married) couple without C. ","(2c_gen) general maturity certificate","40","0.890821675778493","0.803501691072864","0.978141660484122"
