"transab_cat2","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","1993","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Low transfer dependency","1993","direct migration background","(2c_voc) vocational maturity certificate","4","","",""
"Low transfer dependency","1993","direct migration background","(3a) lower tertiary education","1","","",""
"Low transfer dependency","1993","direct migration background","(3b) higher tertiary education","","","",""
"Low transfer dependency","1993","indirect migration background","(0) in school","","","",""
"Low transfer dependency","1993","indirect migration background","(1a) inadequately completed","","","",""
"Low transfer dependency","1993","indirect migration background","(1b) general elementary school","7","","",""
"Low transfer dependency","1993","indirect migration background","(1c) basic vocational qualification","4","","",""
"Low transfer dependency","1993","indirect migration background","(2b) intermediate general qualification","1","","",""
"Low transfer dependency","1993","indirect migration background","(2a) intermediate vocational","1","","",""
"Low transfer dependency","1993","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Low transfer dependency","1993","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Low transfer dependency","1993","indirect migration background","(3a) lower tertiary education","","","",""
"Low transfer dependency","1993","indirect migration background","(3b) higher tertiary education","1","","",""
"High transfer dependency","1993","no migration background","(0) in school","","","",""
"High transfer dependency","1993","no migration background","(1a) inadequately completed","5","","",""
"High transfer dependency","1993","no migration background","(1b) general elementary school","20","","",""
"High transfer dependency","1993","no migration background","(1c) basic vocational qualification","48","0.01329252944685","0.00948641953218289","0.0170986393615171"
"High transfer dependency","1993","no migration background","(2b) intermediate general qualification","4","","",""
"High transfer dependency","1993","no migration background","(2a) intermediate vocational","41","0.0154641762156787","0.0105582149975931","0.0203701374337643"
"High transfer dependency","1993","no migration background","(2c_gen) general maturity certificate","3","","",""
"High transfer dependency","1993","no migration background","(2c_voc) vocational maturity certificate","5","","",""
"High transfer dependency","1993","no migration background","(3a) lower tertiary education","13","","",""
"High transfer dependency","1993","no migration background","(3b) higher tertiary education","8","","",""
"High transfer dependency","1993","direct migration background","(0) in school","","","",""
"High transfer dependency","1993","direct migration background","(1a) inadequately completed","17","","",""
"High transfer dependency","1993","direct migration background","(1b) general elementary school","13","","",""
"High transfer dependency","1993","direct migration background","(1c) basic vocational qualification","8","","",""
"High transfer dependency","1993","direct migration background","(2b) intermediate general qualification","3","","",""
"High transfer dependency","1993","direct migration background","(2a) intermediate vocational","1","","",""
"High transfer dependency","1993","direct migration background","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","1993","direct migration background","(2c_voc) vocational maturity certificate","4","","",""
"High transfer dependency","1993","direct migration background","(3a) lower tertiary education","1","","",""
"High transfer dependency","1993","direct migration background","(3b) higher tertiary education","1","","",""
"High transfer dependency","1993","indirect migration background","(0) in school","2","","",""
"High transfer dependency","1993","indirect migration background","(1a) inadequately completed","","","",""
"High transfer dependency","1993","indirect migration background","(1b) general elementary school","6","","",""
"High transfer dependency","1993","indirect migration background","(1c) basic vocational qualification","1","","",""
"High transfer dependency","1993","indirect migration background","(2b) intermediate general qualification","","","",""
"High transfer dependency","1993","indirect migration background","(2a) intermediate vocational","","","",""
"High transfer dependency","1993","indirect migration background","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","1993","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","1993","indirect migration background","(3a) lower tertiary education","","","",""
"High transfer dependency","1993","indirect migration background","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","1993","no migration background","(0) in school","","","",""
"Very high transfer dependency","1993","no migration background","(1a) inadequately completed","2","","",""
"Very high transfer dependency","1993","no migration background","(1b) general elementary school","27","","",""
"Very high transfer dependency","1993","no migration background","(1c) basic vocational qualification","41","0.0135374280053041","0.00969689335127812","0.01737796265933"
"Very high transfer dependency","1993","no migration background","(2b) intermediate general qualification","9","","",""
"Very high transfer dependency","1993","no migration background","(2a) intermediate vocational","39","0.0152429625149841","0.0103716701972532","0.0201142548327151"
"Very high transfer dependency","1993","no migration background","(2c_gen) general maturity certificate","6","","",""
"Very high transfer dependency","1993","no migration background","(2c_voc) vocational maturity certificate","3","","",""
"Very high transfer dependency","1993","no migration background","(3a) lower tertiary education","8","","",""
"Very high transfer dependency","1993","no migration background","(3b) higher tertiary education","4","","",""
"Very high transfer dependency","1993","direct migration background","(0) in school","1","","",""
"Very high transfer dependency","1993","direct migration background","(1a) inadequately completed","19","","",""
"Very high transfer dependency","1993","direct migration background","(1b) general elementary school","11","","",""
"Very high transfer dependency","1993","direct migration background","(1c) basic vocational qualification","6","","",""
"Very high transfer dependency","1993","direct migration background","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1993","direct migration background","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","1993","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Very high transfer dependency","1993","direct migration background","(2c_voc) vocational maturity certificate","5","","",""
"Very high transfer dependency","1993","direct migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1993","direct migration background","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1993","indirect migration background","(0) in school","","","",""
"Very high transfer dependency","1993","indirect migration background","(1a) inadequately completed","","","",""
"Very high transfer dependency","1993","indirect migration background","(1b) general elementary school","6","","",""
"Very high transfer dependency","1993","indirect migration background","(1c) basic vocational qualification","1","","",""
"Very high transfer dependency","1993","indirect migration background","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1993","indirect migration background","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1993","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1993","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Very high transfer dependency","1993","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1993","indirect migration background","(3b) higher tertiary education","","","",""
"Very low transfer dependency","1994","no migration background","(0) in school","121","0.933677911264042","0.891386720791569","0.975969101736515"
"Very low transfer dependency","1994","no migration background","(1a) inadequately completed","93","0.843021521435145","0.773769166360722","0.912273876509567"
"Very low transfer dependency","1994","no migration background","(1b) general elementary school","1167","0.937918488467634","0.924631594379242","0.951205382556026"
"Very low transfer dependency","1994","no migration background","(1c) basic vocational qualification","3098","0.931653282100229","0.923142518022502","0.940164046177955"
"Very low transfer dependency","1994","no migration background","(2b) intermediate general qualification","316","0.891370347023691","0.859315250198165","0.923425443849218"
"Very low transfer dependency","1994","no migration background","(2a) intermediate vocational","2111","0.901960078231676","0.890124557912253","0.913795598551099"
"Very low transfer dependency","1994","no migration background","(2c_gen) general maturity certificate","261","0.943674434706272","0.916621781593371","0.970727087819172"
"Very low transfer dependency","1994","no migration background","(2c_voc) vocational maturity certificate","374","0.942537019482081","0.919815422597051","0.965258616367112"
"Very low transfer dependency","1994","no migration background","(3a) lower tertiary education","734","0.931770586047072","0.914287623783572","0.949253548310571"
"Very low transfer dependency","1994","no migration background","(3b) higher tertiary education","679","0.9627682595081","0.948910083762037","0.976626435254163"
"Very low transfer dependency","1994","direct migration background","(0) in school","11","","",""
"Very low transfer dependency","1994","direct migration background","(1a) inadequately completed","462","0.870988298988212","0.842314241583253","0.89966235639317"
"Very low transfer dependency","1994","direct migration background","(1b) general elementary school","590","0.870218297112453","0.844903491546541","0.895533102678364"
"Very low transfer dependency","1994","direct migration background","(1c) basic vocational qualification","544","0.933559027166493","0.913479973829503","0.953638080503484"
"Very low transfer dependency","1994","direct migration background","(2b) intermediate general qualification","35","0.985152852315379","0.946183736433889","1.02412196819687"
"Very low transfer dependency","1994","direct migration background","(2a) intermediate vocational","97","0.966885738507036","0.932329648790366","1.00144182822371"
"Very low transfer dependency","1994","direct migration background","(2c_gen) general maturity certificate","72","0.849153524862642","0.775212148930695","0.923094900794589"
"Very low transfer dependency","1994","direct migration background","(2c_voc) vocational maturity certificate","84","0.811162510913329","0.735578919716308","0.88674610211035"
"Very low transfer dependency","1994","direct migration background","(3a) lower tertiary education","42","0.887340318959091","0.795971388423747","0.978709249494434"
"Very low transfer dependency","1994","direct migration background","(3b) higher tertiary education","75","0.944787850924961","0.894423989379125","0.995151712470798"
"Very low transfer dependency","1994","indirect migration background","(0) in school","52","0.917034773014383","0.846048389827043","0.988021156201722"
"Very low transfer dependency","1994","indirect migration background","(1a) inadequately completed","14","","",""
"Very low transfer dependency","1994","indirect migration background","(1b) general elementary school","97","0.862171199601676","0.799439675341213","0.924902723862138"
"Very low transfer dependency","1994","indirect migration background","(1c) basic vocational qualification","82","0.990330115756615","0.969403014356449","1.01125721715678"
"Very low transfer dependency","1994","indirect migration background","(2b) intermediate general qualification","66","0.959399379386333","0.913164990278372","1.00563376849429"
"Very low transfer dependency","1994","indirect migration background","(2a) intermediate vocational","39","0.90751783872339","0.819902525811485","0.995133151635294"
"Very low transfer dependency","1994","indirect migration background","(2c_gen) general maturity certificate","29","","",""
"Very low transfer dependency","1994","indirect migration background","(2c_voc) vocational maturity certificate","12","","",""
"Very low transfer dependency","1994","indirect migration background","(3a) lower tertiary education","4","","",""
"Very low transfer dependency","1994","indirect migration background","(3b) higher tertiary education","3","","",""
"Low transfer dependency","1994","no migration background","(0) in school","6","","",""
"Low transfer dependency","1994","no migration background","(1a) inadequately completed","6","","",""
"Low transfer dependency","1994","no migration background","(1b) general elementary school","49","0.0248208234392141","0.016254191940778","0.0333874549376501"
"Low transfer dependency","1994","no migration background","(1c) basic vocational qualification","171","0.0349720037728612","0.0287759842804111","0.0411680232653112"
"Low transfer dependency","1994","no migration background","(2b) intermediate general qualification","28","","",""
"Low transfer dependency","1994","no migration background","(2a) intermediate vocational","227","0.0613512282586695","0.0518000839137653","0.0709023726035738"
"Low transfer dependency","1994","no migration background","(2c_gen) general maturity certificate","13","","",""
"Low transfer dependency","1994","no migration background","(2c_voc) vocational maturity certificate","18","","",""
"Low transfer dependency","1994","no migration background","(3a) lower tertiary education","43","0.0411940885849124","0.0274138257163309","0.0549743514534939"
"Low transfer dependency","1994","no migration background","(3b) higher tertiary education","25","","",""
"Low transfer dependency","1994","direct migration background","(0) in school","1","","",""
"Low transfer dependency","1994","direct migration background","(1a) inadequately completed","35","0.0745377624244336","0.0520712341663169","0.0970042906825503"
"Low transfer dependency","1994","direct migration background","(1b) general elementary school","50","0.0575159869062475","0.0399777859958526","0.0750541878166424"
"Low transfer dependency","1994","direct migration background","(1c) basic vocational qualification","25","","",""
"Low transfer dependency","1994","direct migration background","(2b) intermediate general qualification","2","","",""
"Low transfer dependency","1994","direct migration background","(2a) intermediate vocational","4","","",""
"Low transfer dependency","1994","direct migration background","(2c_gen) general maturity certificate","12","","",""
"Low transfer dependency","1994","direct migration background","(2c_voc) vocational maturity certificate","12","","",""
"Low transfer dependency","1994","direct migration background","(3a) lower tertiary education","3","","",""
"Low transfer dependency","1994","direct migration background","(3b) higher tertiary education","2","","",""
"Low transfer dependency","1994","indirect migration background","(0) in school","2","","",""
"Low transfer dependency","1994","indirect migration background","(1a) inadequately completed","2","","",""
"Low transfer dependency","1994","indirect migration background","(1b) general elementary school","13","","",""
"Low transfer dependency","1994","indirect migration background","(1c) basic vocational qualification","2","","",""
"Low transfer dependency","1994","indirect migration background","(2b) intermediate general qualification","2","","",""
"Low transfer dependency","1994","indirect migration background","(2a) intermediate vocational","3","","",""
"Low transfer dependency","1994","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Low transfer dependency","1994","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Low transfer dependency","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Low transfer dependency","1994","indirect migration background","(3b) higher tertiary education","1","","",""
"High transfer dependency","1994","no migration background","(0) in school","3","","",""
"High transfer dependency","1994","no migration background","(1a) inadequately completed","4","","",""
"High transfer dependency","1994","no migration background","(1b) general elementary school","24","","",""
"High transfer dependency","1994","no migration background","(1c) basic vocational qualification","53","0.0134357913345878","0.00955270663419393","0.0173188760349817"
"High transfer dependency","1994","no migration background","(2b) intermediate general qualification","9","","",""
"High transfer dependency","1994","no migration background","(2a) intermediate vocational","48","0.0178401249448593","0.0125716822668481","0.0231085676228705"
"High transfer dependency","1994","no migration background","(2c_gen) general maturity certificate","2","","",""
"High transfer dependency","1994","no migration background","(2c_voc) vocational maturity certificate","4","","",""
"High transfer dependency","1994","no migration background","(3a) lower tertiary education","14","","",""
"High transfer dependency","1994","no migration background","(3b) higher tertiary education","9","","",""
"High transfer dependency","1994","direct migration background","(0) in school","","","",""
"High transfer dependency","1994","direct migration background","(1a) inadequately completed","10","","",""
"High transfer dependency","1994","direct migration background","(1b) general elementary school","17","","",""
"High transfer dependency","1994","direct migration background","(1c) basic vocational qualification","10","","",""
"High transfer dependency","1994","direct migration background","(2b) intermediate general qualification","","","",""
"High transfer dependency","1994","direct migration background","(2a) intermediate vocational","1","","",""
"High transfer dependency","1994","direct migration background","(2c_gen) general maturity certificate","4","","",""
"High transfer dependency","1994","direct migration background","(2c_voc) vocational maturity certificate","3","","",""
"High transfer dependency","1994","direct migration background","(3a) lower tertiary education","1","","",""
"High transfer dependency","1994","direct migration background","(3b) higher tertiary education","1","","",""
"High transfer dependency","1994","indirect migration background","(0) in school","2","","",""
"High transfer dependency","1994","indirect migration background","(1a) inadequately completed","","","",""
"High transfer dependency","1994","indirect migration background","(1b) general elementary school","3","","",""
"High transfer dependency","1994","indirect migration background","(1c) basic vocational qualification","","","",""
"High transfer dependency","1994","indirect migration background","(2b) intermediate general qualification","1","","",""
"High transfer dependency","1994","indirect migration background","(2a) intermediate vocational","","","",""
"High transfer dependency","1994","indirect migration background","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","1994","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","1994","indirect migration background","(3a) lower tertiary education","","","",""
"High transfer dependency","1994","indirect migration background","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","1994","no migration background","(0) in school","3","","",""
"Very high transfer dependency","1994","no migration background","(1a) inadequately completed","3","","",""
"Very high transfer dependency","1994","no migration background","(1b) general elementary school","27","","",""
"Very high transfer dependency","1994","no migration background","(1c) basic vocational qualification","55","0.0199389227923221","0.0152241585902981","0.0246536869943461"
"Very high transfer dependency","1994","no migration background","(2b) intermediate general qualification","9","","",""
"Very high transfer dependency","1994","no migration background","(2a) intermediate vocational","39","0.0188485685647951","0.0134360496468218","0.0242610874827684"
"Very high transfer dependency","1994","no migration background","(2c_gen) general maturity certificate","3","","",""
"Very high transfer dependency","1994","no migration background","(2c_voc) vocational maturity certificate","7","","",""
"Very high transfer dependency","1994","no migration background","(3a) lower tertiary education","8","","",""
"Very high transfer dependency","1994","no migration background","(3b) higher tertiary education","4","","",""
"Very high transfer dependency","1994","direct migration background","(0) in school","","","",""
"Very high transfer dependency","1994","direct migration background","(1a) inadequately completed","18","","",""
"Very high transfer dependency","1994","direct migration background","(1b) general elementary school","20","","",""
"Very high transfer dependency","1994","direct migration background","(1c) basic vocational qualification","12","","",""
"Very high transfer dependency","1994","direct migration background","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1994","direct migration background","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","1994","direct migration background","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","1994","direct migration background","(2c_voc) vocational maturity certificate","4","","",""
"Very high transfer dependency","1994","direct migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1994","direct migration background","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","1994","indirect migration background","(0) in school","2","","",""
"Very high transfer dependency","1994","indirect migration background","(1a) inadequately completed","","","",""
"Very high transfer dependency","1994","indirect migration background","(1b) general elementary school","3","","",""
"Very high transfer dependency","1994","indirect migration background","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","1994","indirect migration background","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1994","indirect migration background","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1994","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1994","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1994","indirect migration background","(3b) higher tertiary education","","","",""
"Very low transfer dependency","1995","no migration background","(0) in school","154","0.896966103367834","0.851534093968458","0.942398112767211"
"Very low transfer dependency","1995","no migration background","(1a) inadequately completed","71","0.832260229290154","0.7523585252681","0.912161933312207"
"Very low transfer dependency","1995","no migration background","(1b) general elementary school","1082","0.910199043637374","0.894056824605227","0.926341262669521"
"Very low transfer dependency","1995","no migration background","(1c) basic vocational qualification","3016","0.921052868280836","0.91186787256","0.930237864001673"
"Very low transfer dependency","1995","no migration background","(2b) intermediate general qualification","322","0.908980690816402","0.879512624083097","0.938448757549707"
"Very low transfer dependency","1995","no migration background","(2a) intermediate vocational","2198","0.917956046655685","0.907111415876855","0.928800677434515"
"Very low transfer dependency","1995","no migration background","(2c_gen) general maturity certificate","262","0.955723151586181","0.931585201051403","0.979861102120959"
"Very low transfer dependency","1995","no migration background","(2c_voc) vocational maturity certificate","376","0.923939132681253","0.898372391045616","0.94950587431689"
"Very low transfer dependency","1995","no migration background","(3a) lower tertiary education","750","0.944473872685563","0.92867394897004","0.960273796401086"
"Very low transfer dependency","1995","no migration background","(3b) higher tertiary education","715","0.981544049756729","0.971826932358027","0.991261167155432"
"Very low transfer dependency","1995","direct migration background","(0) in school","35","0.945229271300914","0.871914738800015","1.01854380380181"
"Very low transfer dependency","1995","direct migration background","(1a) inadequately completed","444","0.851132965422789","0.8204497553173","0.881816175528278"
"Very low transfer dependency","1995","direct migration background","(1b) general elementary school","633","0.848581195248022","0.822684413752728","0.874477976743315"
"Very low transfer dependency","1995","direct migration background","(1c) basic vocational qualification","604","0.892964293806799","0.86977865183431","0.916149935779288"
"Very low transfer dependency","1995","direct migration background","(2b) intermediate general qualification","40","0.960841347185681","0.902178497142528","1.01950419722883"
"Very low transfer dependency","1995","direct migration background","(2a) intermediate vocational","109","0.951827552894956","0.913515452822608","0.990139652967303"
"Very low transfer dependency","1995","direct migration background","(2c_gen) general maturity certificate","117","0.830982457648808","0.769557920676771","0.892406994620845"
"Very low transfer dependency","1995","direct migration background","(2c_voc) vocational maturity certificate","141","0.776102475225888","0.714691550320387","0.837513400131389"
"Very low transfer dependency","1995","direct migration background","(3a) lower tertiary education","43","0.863317626236706","0.765111015683161","0.961524236790251"
"Very low transfer dependency","1995","direct migration background","(3b) higher tertiary education","124","0.806887620122306","0.743717159213845","0.870058081030767"
"Very low transfer dependency","1995","indirect migration background","(0) in school","42","0.832555410055482","0.732035454019146","0.933075366091818"
"Very low transfer dependency","1995","indirect migration background","(1a) inadequately completed","13","","",""
"Very low transfer dependency","1995","indirect migration background","(1b) general elementary school","91","0.880222260558311","0.818115672451084","0.942328848665539"
"Very low transfer dependency","1995","indirect migration background","(1c) basic vocational qualification","84","0.949185271374129","0.904308203066625","0.994062339681632"
"Very low transfer dependency","1995","indirect migration background","(2b) intermediate general qualification","56","0.895151529411957","0.820674775143527","0.969628283680387"
"Very low transfer dependency","1995","indirect migration background","(2a) intermediate vocational","46","0.953249045012657","0.894140742985908","1.01235734703941"
"Very low transfer dependency","1995","indirect migration background","(2c_gen) general maturity certificate","42","0.980998371826432","0.940656940428836","1.02133980322403"
"Very low transfer dependency","1995","indirect migration background","(2c_voc) vocational maturity certificate","13","","",""
"Very low transfer dependency","1995","indirect migration background","(3a) lower tertiary education","4","","",""
"Very low transfer dependency","1995","indirect migration background","(3b) higher tertiary education","6","","",""
"Low transfer dependency","1995","no migration background","(0) in school","11","","",""
"Low transfer dependency","1995","no migration background","(1a) inadequately completed","7","","",""
"Low transfer dependency","1995","no migration background","(1b) general elementary school","63","0.043348281907637","0.0318504106901137","0.0548461531251603"
"Low transfer dependency","1995","no migration background","(1c) basic vocational qualification","176","0.0416580399439521","0.0348522558331549","0.0484638240547493"
"Low transfer dependency","1995","no migration background","(2b) intermediate general qualification","23","","",""
"Low transfer dependency","1995","no migration background","(2a) intermediate vocational","177","0.049639049686917","0.0410561001656919","0.0582219992081422"
"Low transfer dependency","1995","no migration background","(2c_gen) general maturity certificate","12","","",""
"Low transfer dependency","1995","no migration background","(2c_voc) vocational maturity certificate","19","","",""
"Low transfer dependency","1995","no migration background","(3a) lower tertiary education","36","0.0309512051815516","0.0190024426885798","0.0428999676745233"
"Low transfer dependency","1995","no migration background","(3b) higher tertiary education","17","","",""
"Low transfer dependency","1995","direct migration background","(0) in school","","","",""
"Low transfer dependency","1995","direct migration background","(1a) inadequately completed","33","0.0528003631395236","0.033523248253879","0.0720774780251681"
"Low transfer dependency","1995","direct migration background","(1b) general elementary school","48","0.0494834198349238","0.0338152278116099","0.0651516118582376"
"Low transfer dependency","1995","direct migration background","(1c) basic vocational qualification","43","0.0533178842589428","0.036468800884394","0.0701669676334916"
"Low transfer dependency","1995","direct migration background","(2b) intermediate general qualification","1","","",""
"Low transfer dependency","1995","direct migration background","(2a) intermediate vocational","5","","",""
"Low transfer dependency","1995","direct migration background","(2c_gen) general maturity certificate","11","","",""
"Low transfer dependency","1995","direct migration background","(2c_voc) vocational maturity certificate","17","","",""
"Low transfer dependency","1995","direct migration background","(3a) lower tertiary education","4","","",""
"Low transfer dependency","1995","direct migration background","(3b) higher tertiary education","8","","",""
"Low transfer dependency","1995","indirect migration background","(0) in school","4","","",""
"Low transfer dependency","1995","indirect migration background","(1a) inadequately completed","1","","",""
"Low transfer dependency","1995","indirect migration background","(1b) general elementary school","6","","",""
"Low transfer dependency","1995","indirect migration background","(1c) basic vocational qualification","7","","",""
"Low transfer dependency","1995","indirect migration background","(2b) intermediate general qualification","5","","",""
"Low transfer dependency","1995","indirect migration background","(2a) intermediate vocational","3","","",""
"Low transfer dependency","1995","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Low transfer dependency","1995","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Low transfer dependency","1995","indirect migration background","(3a) lower tertiary education","3","","",""
"Low transfer dependency","1995","indirect migration background","(3b) higher tertiary education","","","",""
"High transfer dependency","1995","no migration background","(0) in school","4","","",""
"High transfer dependency","1995","no migration background","(1a) inadequately completed","","","",""
"High transfer dependency","1995","no migration background","(1b) general elementary school","26","","",""
"High transfer dependency","1995","no migration background","(1c) basic vocational qualification","49","0.0123426676303908","0.00858190291161433","0.0161034323491673"
"High transfer dependency","1995","no migration background","(2b) intermediate general qualification","10","","",""
"High transfer dependency","1995","no migration background","(2a) intermediate vocational","45","0.0180381463406688","0.0127788965422371","0.0232973961391006"
"High transfer dependency","1995","no migration background","(2c_gen) general maturity certificate","2","","",""
"High transfer dependency","1995","no migration background","(2c_voc) vocational maturity certificate","5","","",""
"High transfer dependency","1995","no migration background","(3a) lower tertiary education","10","","",""
"High transfer dependency","1995","no migration background","(3b) higher tertiary education","3","","",""
"High transfer dependency","1995","direct migration background","(0) in school","1","","",""
"High transfer dependency","1995","direct migration background","(1a) inadequately completed","21","","",""
"High transfer dependency","1995","direct migration background","(1b) general elementary school","17","","",""
"High transfer dependency","1995","direct migration background","(1c) basic vocational qualification","17","","",""
"High transfer dependency","1995","direct migration background","(2b) intermediate general qualification","1","","",""
"High transfer dependency","1995","direct migration background","(2a) intermediate vocational","4","","",""
"High transfer dependency","1995","direct migration background","(2c_gen) general maturity certificate","3","","",""
"High transfer dependency","1995","direct migration background","(2c_voc) vocational maturity certificate","5","","",""
"High transfer dependency","1995","direct migration background","(3a) lower tertiary education","","","",""
"High transfer dependency","1995","direct migration background","(3b) higher tertiary education","1","","",""
"High transfer dependency","1995","indirect migration background","(0) in school","4","","",""
"High transfer dependency","1995","indirect migration background","(1a) inadequately completed","","","",""
"High transfer dependency","1995","indirect migration background","(1b) general elementary school","6","","",""
"High transfer dependency","1995","indirect migration background","(1c) basic vocational qualification","1","","",""
"High transfer dependency","1995","indirect migration background","(2b) intermediate general qualification","3","","",""
"High transfer dependency","1995","indirect migration background","(2a) intermediate vocational","","","",""
"High transfer dependency","1995","indirect migration background","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","1995","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","1995","indirect migration background","(3a) lower tertiary education","","","",""
"High transfer dependency","1995","indirect migration background","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1995","no migration background","(0) in school","3","","",""
"Very high transfer dependency","1995","no migration background","(1a) inadequately completed","6","","",""
"Very high transfer dependency","1995","no migration background","(1b) general elementary school","34","0.0276489103672394","0.0183911671517204","0.0369066535827584"
"Very high transfer dependency","1995","no migration background","(1c) basic vocational qualification","70","0.0249464241448208","0.0196340715652081","0.0302587767244336"
"Very high transfer dependency","1995","no migration background","(2b) intermediate general qualification","11","","",""
"Very high transfer dependency","1995","no migration background","(2a) intermediate vocational","40","0.014366757316729","0.00966437877810556","0.0190691358553524"
"Very high transfer dependency","1995","no migration background","(2c_gen) general maturity certificate","3","","",""
"Very high transfer dependency","1995","no migration background","(2c_voc) vocational maturity certificate","13","","",""
"Very high transfer dependency","1995","no migration background","(3a) lower tertiary education","11","","",""
"Very high transfer dependency","1995","no migration background","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","1995","direct migration background","(0) in school","1","","",""
"Very high transfer dependency","1995","direct migration background","(1a) inadequately completed","19","","",""
"Very high transfer dependency","1995","direct migration background","(1b) general elementary school","38","0.0690971208307855","0.0507743417080856","0.0874198999534853"
"Very high transfer dependency","1995","direct migration background","(1c) basic vocational qualification","19","","",""
"Very high transfer dependency","1995","direct migration background","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1995","direct migration background","(2a) intermediate vocational","2","","",""
"Very high transfer dependency","1995","direct migration background","(2c_gen) general maturity certificate","12","","",""
"Very high transfer dependency","1995","direct migration background","(2c_voc) vocational maturity certificate","14","","",""
"Very high transfer dependency","1995","direct migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1995","direct migration background","(3b) higher tertiary education","17","","",""
"Very high transfer dependency","1995","indirect migration background","(0) in school","3","","",""
"Very high transfer dependency","1995","indirect migration background","(1a) inadequately completed","","","",""
"Very high transfer dependency","1995","indirect migration background","(1b) general elementary school","2","","",""
"Very high transfer dependency","1995","indirect migration background","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","1995","indirect migration background","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1995","indirect migration background","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1995","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1995","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1995","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1995","indirect migration background","(3b) higher tertiary education","","","",""
"Very low transfer dependency","1996","no migration background","(0) in school","183","0.934531641609981","0.900505492341916","0.968557790878045"
"Very low transfer dependency","1996","no migration background","(1a) inadequately completed","59","0.827867261775674","0.740059883628807","0.915674639922542"
"Very low transfer dependency","1996","no migration background","(1b) general elementary school","1014","0.903420572147356","0.88635590855095","0.920485235743762"
"Very low transfer dependency","1996","no migration background","(1c) basic vocational qualification","2870","0.903891880195971","0.893733689385525","0.914050071006417"
"Very low transfer dependency","1996","no migration background","(2b) intermediate general qualification","313","0.898676056421325","0.867547991920584","0.929804120922066"
"Very low transfer dependency","1996","no migration background","(2a) intermediate vocational","2194","0.912981610158296","0.901861424202576","0.924101796114017"
"Very low transfer dependency","1996","no migration background","(2c_gen) general maturity certificate","242","0.949999332981148","0.923405080522142","0.976593585440155"
"Very low transfer dependency","1996","no migration background","(2c_voc) vocational maturity certificate","392","0.917154133972744","0.890947562268173","0.943360705677314"
"Very low transfer dependency","1996","no migration background","(3a) lower tertiary education","745","0.935951815407872","0.919121859586997","0.952781771228747"
"Very low transfer dependency","1996","no migration background","(3b) higher tertiary education","704","0.960768637039217","0.946818202668297","0.974719071410136"
