"transab_cat2","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1987","college entrance qualification","vocational + Abi","2","","",""
"High transfer dependency","1987","college entrance qualification","higher vocational","2","","",""
"High transfer dependency","1987","college entrance qualification","higher education","2","","",""
"High transfer dependency","1987","Other degree","in school","","","",""
"High transfer dependency","1987","Other degree","inadequately","2","","",""
"High transfer dependency","1987","Other degree","general elemantary","7","","",""
"High transfer dependency","1987","Other degree","middle vocational","6","","",""
"High transfer dependency","1987","Other degree","vocational + Abi","4","","",""
"High transfer dependency","1987","Other degree","higher vocational","","","",""
"High transfer dependency","1987","Other degree","higher education","","","",""
"High transfer dependency","1987","no degree/no degree yet","in school","3","","",""
"High transfer dependency","1987","no degree/no degree yet","inadequately","19","","",""
"High transfer dependency","1987","no degree/no degree yet","general elemantary","","","",""
"High transfer dependency","1987","no degree/no degree yet","middle vocational","1","","",""
"High transfer dependency","1987","no degree/no degree yet","vocational + Abi","","","",""
"High transfer dependency","1987","no degree/no degree yet","higher vocational","","","",""
"High transfer dependency","1987","no degree/no degree yet","higher education","","","",""
"Very high transfer dependency","1987","lower secondary degree","in school","","","",""
"Very high transfer dependency","1987","lower secondary degree","inadequately","","","",""
"Very high transfer dependency","1987","lower secondary degree","general elemantary","34","0.018663312308355","0.0124813752886535","0.0248452493280564"
"Very high transfer dependency","1987","lower secondary degree","middle vocational","30","0.0126405419144159","0.00863417268547117","0.0166469111433607"
"Very high transfer dependency","1987","lower secondary degree","vocational + Abi","","","",""
"Very high transfer dependency","1987","lower secondary degree","higher vocational","3","","",""
"Very high transfer dependency","1987","lower secondary degree","higher education","","","",""
"Very high transfer dependency","1987","secondary school degree","in school","","","",""
"Very high transfer dependency","1987","secondary school degree","inadequately","","","",""
"Very high transfer dependency","1987","secondary school degree","general elemantary","8","","",""
"Very high transfer dependency","1987","secondary school degree","middle vocational","6","","",""
"Very high transfer dependency","1987","secondary school degree","vocational + Abi","","","",""
"Very high transfer dependency","1987","secondary school degree","higher vocational","1","","",""
"Very high transfer dependency","1987","secondary school degree","higher education","","","",""
"Very high transfer dependency","1987","college entrance qualification","in school","","","",""
"Very high transfer dependency","1987","college entrance qualification","inadequately","","","",""
"Very high transfer dependency","1987","college entrance qualification","general elemantary","","","",""
"Very high transfer dependency","1987","college entrance qualification","middle vocational","9","","",""
"Very high transfer dependency","1987","college entrance qualification","vocational + Abi","2","","",""
"Very high transfer dependency","1987","college entrance qualification","higher vocational","","","",""
"Very high transfer dependency","1987","college entrance qualification","higher education","7","","",""
"Very high transfer dependency","1987","Other degree","in school","","","",""
"Very high transfer dependency","1987","Other degree","inadequately","1","","",""
"Very high transfer dependency","1987","Other degree","general elemantary","7","","",""
"Very high transfer dependency","1987","Other degree","middle vocational","8","","",""
"Very high transfer dependency","1987","Other degree","vocational + Abi","2","","",""
"Very high transfer dependency","1987","Other degree","higher vocational","1","","",""
"Very high transfer dependency","1987","Other degree","higher education","","","",""
"Very high transfer dependency","1987","no degree/no degree yet","in school","1","","",""
"Very high transfer dependency","1987","no degree/no degree yet","inadequately","19","","",""
"Very high transfer dependency","1987","no degree/no degree yet","general elemantary","","","",""
"Very high transfer dependency","1987","no degree/no degree yet","middle vocational","3","","",""
"Very high transfer dependency","1987","no degree/no degree yet","vocational + Abi","","","",""
"Very high transfer dependency","1987","no degree/no degree yet","higher vocational","","","",""
"Very high transfer dependency","1987","no degree/no degree yet","higher education","","","",""
"Very low transfer dependency","1988","lower secondary degree","in school","","","",""
"Very low transfer dependency","1988","lower secondary degree","inadequately","","","",""
"Very low transfer dependency","1988","lower secondary degree","general elemantary","1633","0.9343898446799","0.922819008121637","0.945960681238164"
"Very low transfer dependency","1988","lower secondary degree","middle vocational","2743","0.95563629934641","0.948087512180908","0.963185086511912"
"Very low transfer dependency","1988","lower secondary degree","vocational + Abi","5","","",""
"Very low transfer dependency","1988","lower secondary degree","higher vocational","235","0.960654677205499","0.936210514751479","0.985098839659518"
"Very low transfer dependency","1988","lower secondary degree","higher education","13","","",""
"Very low transfer dependency","1988","secondary school degree","in school","","","",""
"Very low transfer dependency","1988","secondary school degree","inadequately","","","",""
"Very low transfer dependency","1988","secondary school degree","general elemantary","402","0.935185889170714","0.911806829049339","0.958564949292089"
"Very low transfer dependency","1988","secondary school degree","middle vocational","1081","0.980416703075994","0.972257899717183","0.988575506434805"
"Very low transfer dependency","1988","secondary school degree","vocational + Abi","","","",""
"Very low transfer dependency","1988","secondary school degree","higher vocational","162","0.959113014173413","0.929168250496918","0.989057777849908"
"Very low transfer dependency","1988","secondary school degree","higher education","60","0.980900549978845","0.94655218307024","1.01524891688745"
"Very low transfer dependency","1988","college entrance qualification","in school","","","",""
"Very low transfer dependency","1988","college entrance qualification","inadequately","","","",""
"Very low transfer dependency","1988","college entrance qualification","general elemantary","","","",""
"Very low transfer dependency","1988","college entrance qualification","middle vocational","260","0.923307325542386","0.892194101723816","0.954420549360957"
"Very low transfer dependency","1988","college entrance qualification","vocational + Abi","186","0.972639778904972","0.94950490044114","0.995774657368804"
"Very low transfer dependency","1988","college entrance qualification","higher vocational","114","0.975379421313009","0.947419045149554","1.00333979747646"
"Very low transfer dependency","1988","college entrance qualification","higher education","575","0.981083037997992","0.970062377600996","0.992103698394988"
"Very low transfer dependency","1988","Other degree","in school","","","",""
"Very low transfer dependency","1988","Other degree","inadequately","23","","",""
"Very low transfer dependency","1988","Other degree","general elemantary","497","0.894856101553922","0.869056273250106","0.920655929857739"
"Very low transfer dependency","1988","Other degree","middle vocational","356","0.922172325019636","0.895271928989635","0.949072721049637"
"Very low transfer dependency","1988","Other degree","vocational + Abi","65","0.876880949024416","0.800985665136345","0.952776232912487"
"Very low transfer dependency","1988","Other degree","higher vocational","5","","",""
"Very low transfer dependency","1988","Other degree","higher education","35","1","1","1"
"Very low transfer dependency","1988","no degree/no degree yet","in school","151","0.920078122637849","0.87844878706009","0.961707458215608"
"Very low transfer dependency","1988","no degree/no degree yet","inadequately","582","0.846193310436103","0.818649260949405","0.873737359922802"
"Very low transfer dependency","1988","no degree/no degree yet","general elemantary","","","",""
"Very low transfer dependency","1988","no degree/no degree yet","middle vocational","71","0.859352084100279","0.782199050375846","0.936505117824712"
"Very low transfer dependency","1988","no degree/no degree yet","vocational + Abi","","","",""
"Very low transfer dependency","1988","no degree/no degree yet","higher vocational","3","","",""
"Very low transfer dependency","1988","no degree/no degree yet","higher education","1","","",""
"Low transfer dependency","1988","lower secondary degree","in school","","","",""
"Low transfer dependency","1988","lower secondary degree","inadequately","","","",""
"Low transfer dependency","1988","lower secondary degree","general elemantary","56","0.0261207317132905","0.0186672292221307","0.0335742342044503"
"Low transfer dependency","1988","lower secondary degree","middle vocational","63","0.0211791292861895","0.0159004820468998","0.0264577765254793"
"Low transfer dependency","1988","lower secondary degree","vocational + Abi","1","","",""
"Low transfer dependency","1988","lower secondary degree","higher vocational","5","","",""
"Low transfer dependency","1988","lower secondary degree","higher education","","","",""
"Low transfer dependency","1988","secondary school degree","in school","","","",""
"Low transfer dependency","1988","secondary school degree","inadequately","","","",""
"Low transfer dependency","1988","secondary school degree","general elemantary","14","","",""
"Low transfer dependency","1988","secondary school degree","middle vocational","17","","",""
"Low transfer dependency","1988","secondary school degree","vocational + Abi","","","",""
"Low transfer dependency","1988","secondary school degree","higher vocational","4","","",""
"Low transfer dependency","1988","secondary school degree","higher education","1","","",""
"Low transfer dependency","1988","college entrance qualification","in school","","","",""
"Low transfer dependency","1988","college entrance qualification","inadequately","","","",""
"Low transfer dependency","1988","college entrance qualification","general elemantary","","","",""
"Low transfer dependency","1988","college entrance qualification","middle vocational","13","","",""
"Low transfer dependency","1988","college entrance qualification","vocational + Abi","3","","",""
"Low transfer dependency","1988","college entrance qualification","higher vocational","2","","",""
"Low transfer dependency","1988","college entrance qualification","higher education","9","","",""
"Low transfer dependency","1988","Other degree","in school","","","",""
"Low transfer dependency","1988","Other degree","inadequately","2","","",""
"Low transfer dependency","1988","Other degree","general elemantary","26","","",""
"Low transfer dependency","1988","Other degree","middle vocational","13","","",""
"Low transfer dependency","1988","Other degree","vocational + Abi","4","","",""
"Low transfer dependency","1988","Other degree","higher vocational","","","",""
"Low transfer dependency","1988","Other degree","higher education","","","",""
"Low transfer dependency","1988","no degree/no degree yet","in school","8","","",""
"Low transfer dependency","1988","no degree/no degree yet","inadequately","47","0.0823550379077058","0.0613662281190408","0.103343847696371"
"Low transfer dependency","1988","no degree/no degree yet","general elemantary","","","",""
"Low transfer dependency","1988","no degree/no degree yet","middle vocational","7","","",""
"Low transfer dependency","1988","no degree/no degree yet","vocational + Abi","","","",""
"Low transfer dependency","1988","no degree/no degree yet","higher vocational","","","",""
"Low transfer dependency","1988","no degree/no degree yet","higher education","","","",""
"High transfer dependency","1988","lower secondary degree","in school","","","",""
"High transfer dependency","1988","lower secondary degree","inadequately","","","",""
"High transfer dependency","1988","lower secondary degree","general elemantary","22","","",""
"High transfer dependency","1988","lower secondary degree","middle vocational","20","","",""
"High transfer dependency","1988","lower secondary degree","vocational + Abi","","","",""
"High transfer dependency","1988","lower secondary degree","higher vocational","2","","",""
"High transfer dependency","1988","lower secondary degree","higher education","","","",""
"High transfer dependency","1988","secondary school degree","in school","","","",""
"High transfer dependency","1988","secondary school degree","inadequately","","","",""
"High transfer dependency","1988","secondary school degree","general elemantary","6","","",""
"High transfer dependency","1988","secondary school degree","middle vocational","2","","",""
"High transfer dependency","1988","secondary school degree","vocational + Abi","","","",""
"High transfer dependency","1988","secondary school degree","higher vocational","2","","",""
"High transfer dependency","1988","secondary school degree","higher education","","","",""
"High transfer dependency","1988","college entrance qualification","in school","","","",""
"High transfer dependency","1988","college entrance qualification","inadequately","","","",""
"High transfer dependency","1988","college entrance qualification","general elemantary","","","",""
"High transfer dependency","1988","college entrance qualification","middle vocational","5","","",""
"High transfer dependency","1988","college entrance qualification","vocational + Abi","","","",""
"High transfer dependency","1988","college entrance qualification","higher vocational","2","","",""
"High transfer dependency","1988","college entrance qualification","higher education","2","","",""
"High transfer dependency","1988","Other degree","in school","","","",""
"High transfer dependency","1988","Other degree","inadequately","","","",""
"High transfer dependency","1988","Other degree","general elemantary","6","","",""
"High transfer dependency","1988","Other degree","middle vocational","5","","",""
"High transfer dependency","1988","Other degree","vocational + Abi","2","","",""
"High transfer dependency","1988","Other degree","higher vocational","1","","",""
"High transfer dependency","1988","Other degree","higher education","","","",""
"High transfer dependency","1988","no degree/no degree yet","in school","1","","",""
"High transfer dependency","1988","no degree/no degree yet","inadequately","7","","",""
"High transfer dependency","1988","no degree/no degree yet","general elemantary","","","",""
"High transfer dependency","1988","no degree/no degree yet","middle vocational","","","",""
"High transfer dependency","1988","no degree/no degree yet","vocational + Abi","","","",""
"High transfer dependency","1988","no degree/no degree yet","higher vocational","","","",""
"High transfer dependency","1988","no degree/no degree yet","higher education","","","",""
"Very high transfer dependency","1988","lower secondary degree","in school","","","",""
"Very high transfer dependency","1988","lower secondary degree","inadequately","","","",""
"Very high transfer dependency","1988","lower secondary degree","general elemantary","48","0.0298274161872803","0.0218777757274993","0.0377770566470613"
"Very high transfer dependency","1988","lower secondary degree","middle vocational","32","0.0147305851719716","0.0103138182739846","0.0191473520699586"
"Very high transfer dependency","1988","lower secondary degree","vocational + Abi","","","",""
"Very high transfer dependency","1988","lower secondary degree","higher vocational","1","","",""
"Very high transfer dependency","1988","lower secondary degree","higher education","","","",""
"Very high transfer dependency","1988","secondary school degree","in school","","","",""
"Very high transfer dependency","1988","secondary school degree","inadequately","","","",""
"Very high transfer dependency","1988","secondary school degree","general elemantary","4","","",""
"Very high transfer dependency","1988","secondary school degree","middle vocational","8","","",""
"Very high transfer dependency","1988","secondary school degree","vocational + Abi","","","",""
"Very high transfer dependency","1988","secondary school degree","higher vocational","","","",""
"Very high transfer dependency","1988","secondary school degree","higher education","","","",""
"Very high transfer dependency","1988","college entrance qualification","in school","","","",""
"Very high transfer dependency","1988","college entrance qualification","inadequately","","","",""
"Very high transfer dependency","1988","college entrance qualification","general elemantary","","","",""
"Very high transfer dependency","1988","college entrance qualification","middle vocational","3","","",""
"Very high transfer dependency","1988","college entrance qualification","vocational + Abi","2","","",""
"Very high transfer dependency","1988","college entrance qualification","higher vocational","","","",""
"Very high transfer dependency","1988","college entrance qualification","higher education","1","","",""
"Very high transfer dependency","1988","Other degree","in school","","","",""
"Very high transfer dependency","1988","Other degree","inadequately","3","","",""
"Very high transfer dependency","1988","Other degree","general elemantary","14","","",""
"Very high transfer dependency","1988","Other degree","middle vocational","7","","",""
"Very high transfer dependency","1988","Other degree","vocational + Abi","1","","",""
"Very high transfer dependency","1988","Other degree","higher vocational","","","",""
"Very high transfer dependency","1988","Other degree","higher education","","","",""
"Very high transfer dependency","1988","no degree/no degree yet","in school","3","","",""
"Very high transfer dependency","1988","no degree/no degree yet","inadequately","23","","",""
"Very high transfer dependency","1988","no degree/no degree yet","general elemantary","","","",""
"Very high transfer dependency","1988","no degree/no degree yet","middle vocational","","","",""
"Very high transfer dependency","1988","no degree/no degree yet","vocational + Abi","","","",""
"Very high transfer dependency","1988","no degree/no degree yet","higher vocational","","","",""
"Very high transfer dependency","1988","no degree/no degree yet","higher education","","","",""
"Very low transfer dependency","1989","lower secondary degree","in school","","","",""
"Very low transfer dependency","1989","lower secondary degree","inadequately","","","",""
"Very low transfer dependency","1989","lower secondary degree","general elemantary","1530","0.936091342061623","0.92429677422566","0.947885909897586"
"Very low transfer dependency","1989","lower secondary degree","middle vocational","2634","0.953739039189497","0.945894124461834","0.961583953917161"
"Very low transfer dependency","1989","lower secondary degree","vocational + Abi","5","","",""
"Very low transfer dependency","1989","lower secondary degree","higher vocational","224","0.979596161876689","0.961285256349521","0.997907067403857"
"Very low transfer dependency","1989","lower secondary degree","higher education","10","","",""
"Very low transfer dependency","1989","secondary school degree","in school","","","",""
"Very low transfer dependency","1989","secondary school degree","inadequately","","","",""
"Very low transfer dependency","1989","secondary school degree","general elemantary","376","0.946049286592332","0.923713189280321","0.968385383904344"
"Very low transfer dependency","1989","secondary school degree","middle vocational","1074","0.977803134913124","0.969089116870553","0.986517152955696"
"Very low transfer dependency","1989","secondary school degree","vocational + Abi","","","",""
"Very low transfer dependency","1989","secondary school degree","higher vocational","161","0.980872855803892","0.959973276552866","1.00177243505492"
"Very low transfer dependency","1989","secondary school degree","higher education","56","1","1","1"
"Very low transfer dependency","1989","college entrance qualification","in school","","","",""
"Very low transfer dependency","1989","college entrance qualification","inadequately","","","",""
"Very low transfer dependency","1989","college entrance qualification","general elemantary","","","",""
"Very low transfer dependency","1989","college entrance qualification","middle vocational","264","0.909558864959811","0.876434294544289","0.942683435375333"
"Very low transfer dependency","1989","college entrance qualification","vocational + Abi","203","0.94321447566301","0.91213438062808","0.97429457069794"
"Very low transfer dependency","1989","college entrance qualification","higher vocational","107","0.98153184613391","0.956485144563441","1.00657854770438"
"Very low transfer dependency","1989","college entrance qualification","higher education","581","0.979317201497658","0.967843047021224","0.990791355974092"
"Very low transfer dependency","1989","Other degree","in school","","","",""
"Very low transfer dependency","1989","Other degree","inadequately","22","","",""
"Very low transfer dependency","1989","Other degree","general elemantary","478","0.896886079844375","0.870995758129645","0.922776401559106"
"Very low transfer dependency","1989","Other degree","middle vocational","341","0.919383695890475","0.891415964491348","0.947351427289603"
"Very low transfer dependency","1989","Other degree","vocational + Abi","62","0.801232954599863","0.708406768015636","0.89405914118409"
"Very low transfer dependency","1989","Other degree","higher vocational","5","","",""
"Very low transfer dependency","1989","Other degree","higher education","33","0.99179531388483","0.961473816537149","1.02211681123251"
"Very low transfer dependency","1989","no degree/no degree yet","in school","159","0.90167393270391","0.857432156076012","0.945915709331809"
"Very low transfer dependency","1989","no degree/no degree yet","inadequately","547","0.843861437466013","0.815266218568387","0.872456656363639"
"Very low transfer dependency","1989","no degree/no degree yet","general elemantary","","","",""
"Very low transfer dependency","1989","no degree/no degree yet","middle vocational","77","0.896380949979307","0.831206922362524","0.96155497759609"
"Very low transfer dependency","1989","no degree/no degree yet","vocational + Abi","","","",""
"Very low transfer dependency","1989","no degree/no degree yet","higher vocational","3","","",""
"Very low transfer dependency","1989","no degree/no degree yet","higher education","1","","",""
"Low transfer dependency","1989","lower secondary degree","in school","","","",""
"Low transfer dependency","1989","lower secondary degree","inadequately","","","",""
"Low transfer dependency","1989","lower secondary degree","general elemantary","64","0.0295011485386602","0.0213417143379127","0.0376605827394077"
"Low transfer dependency","1989","lower secondary degree","middle vocational","61","0.0192227796040341","0.0140946451717179","0.0243509140363502"
"Low transfer dependency","1989","lower secondary degree","vocational + Abi","1","","",""
"Low transfer dependency","1989","lower secondary degree","higher vocational","4","","",""
"Low transfer dependency","1989","lower secondary degree","higher education","1","","",""
"Low transfer dependency","1989","secondary school degree","in school","","","",""
"Low transfer dependency","1989","secondary school degree","inadequately","","","",""
"Low transfer dependency","1989","secondary school degree","general elemantary","4","","",""
"Low transfer dependency","1989","secondary school degree","middle vocational","13","","",""
"Low transfer dependency","1989","secondary school degree","vocational + Abi","","","",""
"Low transfer dependency","1989","secondary school degree","higher vocational","3","","",""
"Low transfer dependency","1989","secondary school degree","higher education","","","",""
"Low transfer dependency","1989","college entrance qualification","in school","","","",""
"Low transfer dependency","1989","college entrance qualification","inadequately","","","",""
"Low transfer dependency","1989","college entrance qualification","general elemantary","","","",""
"Low transfer dependency","1989","college entrance qualification","middle vocational","15","","",""
"Low transfer dependency","1989","college entrance qualification","vocational + Abi","6","","",""
"Low transfer dependency","1989","college entrance qualification","higher vocational","4","","",""
"Low transfer dependency","1989","college entrance qualification","higher education","8","","",""
"Low transfer dependency","1989","Other degree","in school","","","",""
"Low transfer dependency","1989","Other degree","inadequately","","","",""
"Low transfer dependency","1989","Other degree","general elemantary","27","","",""
"Low transfer dependency","1989","Other degree","middle vocational","13","","",""
"Low transfer dependency","1989","Other degree","vocational + Abi","5","","",""
"Low transfer dependency","1989","Other degree","higher vocational","","","",""
"Low transfer dependency","1989","Other degree","higher education","1","","",""
"Low transfer dependency","1989","no degree/no degree yet","in school","10","","",""
"Low transfer dependency","1989","no degree/no degree yet","inadequately","41","0.0690347785806272","0.0490636106651777","0.0890059464960766"
"Low transfer dependency","1989","no degree/no degree yet","general elemantary","","","",""
"Low transfer dependency","1989","no degree/no degree yet","middle vocational","3","","",""
"Low transfer dependency","1989","no degree/no degree yet","vocational + Abi","","","",""
"Low transfer dependency","1989","no degree/no degree yet","higher vocational","","","",""
"Low transfer dependency","1989","no degree/no degree yet","higher education","","","",""
"High transfer dependency","1989","lower secondary degree","in school","","","",""
"High transfer dependency","1989","lower secondary degree","inadequately","","","",""
"High transfer dependency","1989","lower secondary degree","general elemantary","17","","",""
"High transfer dependency","1989","lower secondary degree","middle vocational","25","","",""
"High transfer dependency","1989","lower secondary degree","vocational + Abi","","","",""
"High transfer dependency","1989","lower secondary degree","higher vocational","","","",""
"High transfer dependency","1989","lower secondary degree","higher education","","","",""
"High transfer dependency","1989","secondary school degree","in school","","","",""
"High transfer dependency","1989","secondary school degree","inadequately","","","",""
"High transfer dependency","1989","secondary school degree","general elemantary","8","","",""
"High transfer dependency","1989","secondary school degree","middle vocational","4","","",""
"High transfer dependency","1989","secondary school degree","vocational + Abi","","","",""
"High transfer dependency","1989","secondary school degree","higher vocational","1","","",""
"High transfer dependency","1989","secondary school degree","higher education","","","",""
"High transfer dependency","1989","college entrance qualification","in school","","","",""
"High transfer dependency","1989","college entrance qualification","inadequately","","","",""
"High transfer dependency","1989","college entrance qualification","general elemantary","","","",""
"High transfer dependency","1989","college entrance qualification","middle vocational","8","","",""
"High transfer dependency","1989","college entrance qualification","vocational + Abi","4","","",""
"High transfer dependency","1989","college entrance qualification","higher vocational","","","",""
"High transfer dependency","1989","college entrance qualification","higher education","","","",""
"High transfer dependency","1989","Other degree","in school","","","",""
"High transfer dependency","1989","Other degree","inadequately","1","","",""
"High transfer dependency","1989","Other degree","general elemantary","11","","",""
"High transfer dependency","1989","Other degree","middle vocational","1","","",""
"High transfer dependency","1989","Other degree","vocational + Abi","2","","",""
"High transfer dependency","1989","Other degree","higher vocational","","","",""
"High transfer dependency","1989","Other degree","higher education","","","",""
"High transfer dependency","1989","no degree/no degree yet","in school","3","","",""
"High transfer dependency","1989","no degree/no degree yet","inadequately","9","","",""
"High transfer dependency","1989","no degree/no degree yet","general elemantary","","","",""
"High transfer dependency","1989","no degree/no degree yet","middle vocational","4","","",""
"High transfer dependency","1989","no degree/no degree yet","vocational + Abi","","","",""
"High transfer dependency","1989","no degree/no degree yet","higher vocational","","","",""
"High transfer dependency","1989","no degree/no degree yet","higher education","","","",""
"Very high transfer dependency","1989","lower secondary degree","in school","","","",""
"Very high transfer dependency","1989","lower secondary degree","inadequately","","","",""
"Very high transfer dependency","1989","lower secondary degree","general elemantary","41","0.0264870245129129","0.0187436452969173","0.0342304037289085"
"Very high transfer dependency","1989","lower secondary degree","middle vocational","34","0.0164317761964248","0.0116837771464779","0.0211797752463717"
"Very high transfer dependency","1989","lower secondary degree","vocational + Abi","","","",""
"Very high transfer dependency","1989","lower secondary degree","higher vocational","1","","",""
"Very high transfer dependency","1989","lower secondary degree","higher education","","","",""
"Very high transfer dependency","1989","secondary school degree","in school","","","",""
"Very high transfer dependency","1989","secondary school degree","inadequately","","","",""
"Very high transfer dependency","1989","secondary school degree","general elemantary","5","","",""
"Very high transfer dependency","1989","secondary school degree","middle vocational","7","","",""
"Very high transfer dependency","1989","secondary school degree","vocational + Abi","","","",""
"Very high transfer dependency","1989","secondary school degree","higher vocational","","","",""
"Very high transfer dependency","1989","secondary school degree","higher education","","","",""
"Very high transfer dependency","1989","college entrance qualification","in school","","","",""
"Very high transfer dependency","1989","college entrance qualification","inadequately","","","",""
"Very high transfer dependency","1989","college entrance qualification","general elemantary","","","",""
"Very high transfer dependency","1989","college entrance qualification","middle vocational","1","","",""
"Very high transfer dependency","1989","college entrance qualification","vocational + Abi","","","",""
"Very high transfer dependency","1989","college entrance qualification","higher vocational","","","",""
"Very high transfer dependency","1989","college entrance qualification","higher education","2","","",""
"Very high transfer dependency","1989","Other degree","in school","","","",""
"Very high transfer dependency","1989","Other degree","inadequately","3","","",""
"Very high transfer dependency","1989","Other degree","general elemantary","14","","",""
"Very high transfer dependency","1989","Other degree","middle vocational","9","","",""
"Very high transfer dependency","1989","Other degree","vocational + Abi","2","","",""
"Very high transfer dependency","1989","Other degree","higher vocational","1","","",""
"Very high transfer dependency","1989","Other degree","higher education","","","",""
"Very high transfer dependency","1989","no degree/no degree yet","in school","2","","",""
"Very high transfer dependency","1989","no degree/no degree yet","inadequately","22","","",""
"Very high transfer dependency","1989","no degree/no degree yet","general elemantary","","","",""
"Very high transfer dependency","1989","no degree/no degree yet","middle vocational","","","",""
"Very high transfer dependency","1989","no degree/no degree yet","vocational + Abi","","","",""
"Very high transfer dependency","1989","no degree/no degree yet","higher vocational","","","",""
"Very high transfer dependency","1989","no degree/no degree yet","higher education","","","",""
"Very low transfer dependency","1990","lower secondary degree","in school","","","",""
"Very low transfer dependency","1990","lower secondary degree","inadequately","","","",""
"Very low transfer dependency","1990","lower secondary degree","general elemantary","1476","0.938635102213831","0.926812419435121","0.950457784992542"
"Very low transfer dependency","1990","lower secondary degree","middle vocational","2604","0.960246228665613","0.952883396023491","0.967609061307734"
"Very low transfer dependency","1990","lower secondary degree","vocational + Abi","5","","",""
"Very low transfer dependency","1990","lower secondary degree","higher vocational","220","0.972934703063886","0.951684047751056","0.994185358376717"
"Very low transfer dependency","1990","lower secondary degree","higher education","14","","",""
"Very low transfer dependency","1990","secondary school degree","in school","","","",""
"Very low transfer dependency","1990","secondary school degree","inadequately","","","",""
"Very low transfer dependency","1990","secondary school degree","general elemantary","340","0.938951016756324","0.914184692616108","0.963717340896539"
"Very low transfer dependency","1990","secondary school degree","middle vocational","1078","0.980100399014957","0.971869865368013","0.988330932661901"
"Very low transfer dependency","1990","secondary school degree","vocational + Abi","","","",""
"Very low transfer dependency","1990","secondary school degree","higher vocational","164","0.99344292375432","0.981127972529911","1.00575787497873"
"Very low transfer dependency","1990","secondary school degree","higher education","55","1","1","1"
"Very low transfer dependency","1990","college entrance qualification","in school","","","",""
"Very low transfer dependency","1990","college entrance qualification","inadequately","","","",""
"Very low transfer dependency","1990","college entrance qualification","general elemantary","","","",""
"Very low transfer dependency","1990","college entrance qualification","middle vocational","267","0.964234042438068","0.942364768479548","0.986103316396587"
"Very low transfer dependency","1990","college entrance qualification","vocational + Abi","208","0.945924166664629","0.915832378557526","0.976015954771731"
"Very low transfer dependency","1990","college entrance qualification","higher vocational","110","0.95889490009852","0.922450649540921","0.995339150656119"
"Very low transfer dependency","1990","college entrance qualification","higher education","586","0.989367217046166","0.981112104917904","0.997622329174428"
"Very low transfer dependency","1990","Other degree","in school","","","",""
"Very low transfer dependency","1990","Other degree","inadequately","25","","",""
"Very low transfer dependency","1990","Other degree","general elemantary","479","0.900910037866573","0.875352207490889","0.926467868242256"
"Very low transfer dependency","1990","Other degree","middle vocational","324","0.930021355392319","0.903101807156801","0.956940903627837"
"Very low transfer dependency","1990","Other degree","vocational + Abi","59","0.736364831069485","0.633878225749894","0.838851436389076"
"Very low transfer dependency","1990","Other degree","higher vocational","4","","",""
"Very low transfer dependency","1990","Other degree","higher education","30","0.977753347759426","0.925835792610326","1.02967090290853"
"Very low transfer dependency","1990","no degree/no degree yet","in school","151","0.910133878368404","0.865957939032717","0.95430981770409"
"Very low transfer dependency","1990","no degree/no degree yet","inadequately","536","0.869273637149877","0.842164561344751","0.896382712955003"
"Very low transfer dependency","1990","no degree/no degree yet","general elemantary","","","",""
"Very low transfer dependency","1990","no degree/no degree yet","middle vocational","70","0.969594599107867","0.930474252683657","1.00871494553208"
"Very low transfer dependency","1990","no degree/no degree yet","vocational + Abi","","","",""
"Very low transfer dependency","1990","no degree/no degree yet","higher vocational","3","","",""
"Very low transfer dependency","1990","no degree/no degree yet","higher education","1","","",""
"Low transfer dependency","1990","lower secondary degree","in school","","","",""
"Low transfer dependency","1990","lower secondary degree","inadequately","","","",""
"Low transfer dependency","1990","lower secondary degree","general elemantary","58","0.0280634187596636","0.01992768203746","0.0361991554818672"
"Low transfer dependency","1990","lower secondary degree","middle vocational","56","0.0198333958723008","0.0145791190832346","0.025087672661367"
"Low transfer dependency","1990","lower secondary degree","vocational + Abi","1","","",""
"Low transfer dependency","1990","lower secondary degree","higher vocational","3","","",""
"Low transfer dependency","1990","lower secondary degree","higher education","","","",""
"Low transfer dependency","1990","secondary school degree","in school","","","",""
"Low transfer dependency","1990","secondary school degree","inadequately","","","",""
"Low transfer dependency","1990","secondary school degree","general elemantary","8","","",""
"Low transfer dependency","1990","secondary school degree","middle vocational","16","","",""
"Low transfer dependency","1990","secondary school degree","vocational + Abi","","","",""
"Low transfer dependency","1990","secondary school degree","higher vocational","1","","",""
"Low transfer dependency","1990","secondary school degree","higher education","","","",""
"Low transfer dependency","1990","college entrance qualification","in school","","","",""
"Low transfer dependency","1990","college entrance qualification","inadequately","","","",""
"Low transfer dependency","1990","college entrance qualification","general elemantary","","","",""
"Low transfer dependency","1990","college entrance qualification","middle vocational","8","","",""
"Low transfer dependency","1990","college entrance qualification","vocational + Abi","6","","",""
"Low transfer dependency","1990","college entrance qualification","higher vocational","1","","",""
"Low transfer dependency","1990","college entrance qualification","higher education","5","","",""
"Low transfer dependency","1990","Other degree","in school","","","",""
"Low transfer dependency","1990","Other degree","inadequately","1","","",""
"Low transfer dependency","1990","Other degree","general elemantary","24","","",""
"Low transfer dependency","1990","Other degree","middle vocational","7","","",""
"Low transfer dependency","1990","Other degree","vocational + Abi","7","","",""
