"transab_cat2","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","1993","Mecklenburg-Western Pomerania","Employed","236","0.872346473590079","0.832394190047599","0.912298757132558"
"Very low transfer dependency","1993","Saxony","Not Employed","286","0.813104838938982","0.773910026178993","0.85229965169897"
"Very low transfer dependency","1993","Saxony","Employed","613","0.840847411224994","0.814328551144776","0.867366271305211"
"Very low transfer dependency","1993","Saxony-Anhalt","Not Employed","179","0.802405055536302","0.75138688221531","0.853423228857293"
"Very low transfer dependency","1993","Saxony-Anhalt","Employed","432","0.844784394541036","0.813044628451254","0.876524160630818"
"Very low transfer dependency","1993","Thuringia","Not Employed","158","0.762846519800914","0.706513975181933","0.819179064419895"
"Very low transfer dependency","1993","Thuringia","Employed","365","0.825200751512567","0.789793962395462","0.860607540629672"
"Low transfer dependency","1993","Schleswig-Holstein","Not Employed","9","","",""
"Low transfer dependency","1993","Schleswig-Holstein","Employed","10","","",""
"Low transfer dependency","1993","Hamburg","Not Employed","","","",""
"Low transfer dependency","1993","Hamburg","Employed","","","",""
"Low transfer dependency","1993","Lower Saxony","Not Employed","24","","",""
"Low transfer dependency","1993","Lower Saxony","Employed","15","","",""
"Low transfer dependency","1993","Bremen","Not Employed","","","",""
"Low transfer dependency","1993","Bremen","Employed","1","","",""
"Low transfer dependency","1993","North Rhine-Westphalia","Not Employed","48","0.0411474885571309","0.0282913366668802","0.0540036404473816"
"Low transfer dependency","1993","North Rhine-Westphalia","Employed","27","","",""
"Low transfer dependency","1993","Hesse","Not Employed","12","","",""
"Low transfer dependency","1993","Hesse","Employed","17","","",""
"Low transfer dependency","1993","Rhineland-Palatinate,Saarland","Not Employed","9","","",""
"Low transfer dependency","1993","Rhineland-Palatinate,Saarland","Employed","6","","",""
"Low transfer dependency","1993","Baden-Württemberg","Not Employed","31","0.0237561260384007","0.0109471283453782","0.0365651237314233"
"Low transfer dependency","1993","Baden-Württemberg","Employed","28","","",""
"Low transfer dependency","1993","Bavaria","Not Employed","13","","",""
"Low transfer dependency","1993","Bavaria","Employed","23","","",""
"Low transfer dependency","1993","Berlin","Not Employed","11","","",""
"Low transfer dependency","1993","Berlin","Employed","15","","",""
"Low transfer dependency","1993","Brandenburg","Not Employed","42","0.127715998836007","0.0828920725833627","0.172539925088651"
"Low transfer dependency","1993","Brandenburg","Employed","49","0.0940512014390637","0.0659672610052954","0.122135141872832"
"Low transfer dependency","1993","Mecklenburg-Western Pomerania","Not Employed","13","","",""
"Low transfer dependency","1993","Mecklenburg-Western Pomerania","Employed","22","","",""
"Low transfer dependency","1993","Saxony","Not Employed","58","0.107707665245114","0.0765379252383731","0.138877405251856"
"Low transfer dependency","1993","Saxony","Employed","93","0.120632044899188","0.0970214970041782","0.144242592794197"
"Low transfer dependency","1993","Saxony-Anhalt","Not Employed","37","0.123261201275936","0.0811411905315965","0.165381212020275"
"Low transfer dependency","1993","Saxony-Anhalt","Employed","57","0.118389116454227","0.0900714507822366","0.146706782126216"
"Low transfer dependency","1993","Thuringia","Not Employed","44","0.135630347669699","0.0902827561049773","0.180977939234421"
"Low transfer dependency","1993","Thuringia","Employed","70","0.156285158089973","0.122432430305845","0.190137885874101"
"High transfer dependency","1993","Schleswig-Holstein","Not Employed","1","","",""
"High transfer dependency","1993","Schleswig-Holstein","Employed","2","","",""
"High transfer dependency","1993","Hamburg","Not Employed","2","","",""
"High transfer dependency","1993","Hamburg","Employed","2","","",""
"High transfer dependency","1993","Lower Saxony","Not Employed","9","","",""
"High transfer dependency","1993","Lower Saxony","Employed","3","","",""
"High transfer dependency","1993","Bremen","Not Employed","2","","",""
"High transfer dependency","1993","Bremen","Employed","1","","",""
"High transfer dependency","1993","North Rhine-Westphalia","Not Employed","17","","",""
"High transfer dependency","1993","North Rhine-Westphalia","Employed","11","","",""
"High transfer dependency","1993","Hesse","Not Employed","8","","",""
"High transfer dependency","1993","Hesse","Employed","3","","",""
"High transfer dependency","1993","Rhineland-Palatinate,Saarland","Not Employed","5","","",""
"High transfer dependency","1993","Rhineland-Palatinate,Saarland","Employed","3","","",""
"High transfer dependency","1993","Baden-Württemberg","Not Employed","12","","",""
"High transfer dependency","1993","Baden-Württemberg","Employed","6","","",""
"High transfer dependency","1993","Bavaria","Not Employed","5","","",""
"High transfer dependency","1993","Bavaria","Employed","9","","",""
"High transfer dependency","1993","Berlin","Not Employed","5","","",""
"High transfer dependency","1993","Berlin","Employed","13","","",""
"High transfer dependency","1993","Brandenburg","Not Employed","7","","",""
"High transfer dependency","1993","Brandenburg","Employed","9","","",""
"High transfer dependency","1993","Mecklenburg-Western Pomerania","Not Employed","2","","",""
"High transfer dependency","1993","Mecklenburg-Western Pomerania","Employed","6","","",""
"High transfer dependency","1993","Saxony","Not Employed","17","","",""
"High transfer dependency","1993","Saxony","Employed","19","","",""
"High transfer dependency","1993","Saxony-Anhalt","Not Employed","8","","",""
"High transfer dependency","1993","Saxony-Anhalt","Employed","11","","",""
"High transfer dependency","1993","Thuringia","Not Employed","9","","",""
"High transfer dependency","1993","Thuringia","Employed","5","","",""
"Very high transfer dependency","1993","Schleswig-Holstein","Not Employed","3","","",""
"Very high transfer dependency","1993","Schleswig-Holstein","Employed","","","",""
"Very high transfer dependency","1993","Hamburg","Not Employed","4","","",""
"Very high transfer dependency","1993","Hamburg","Employed","","","",""
"Very high transfer dependency","1993","Lower Saxony","Not Employed","12","","",""
"Very high transfer dependency","1993","Lower Saxony","Employed","3","","",""
"Very high transfer dependency","1993","Bremen","Not Employed","3","","",""
"Very high transfer dependency","1993","Bremen","Employed","","","",""
"Very high transfer dependency","1993","North Rhine-Westphalia","Not Employed","32","0.0290166167490513","0.0181525429054156","0.039880690592687"
"Very high transfer dependency","1993","North Rhine-Westphalia","Employed","5","","",""
"Very high transfer dependency","1993","Hesse","Not Employed","3","","",""
"Very high transfer dependency","1993","Hesse","Employed","1","","",""
"Very high transfer dependency","1993","Rhineland-Palatinate,Saarland","Not Employed","6","","",""
"Very high transfer dependency","1993","Rhineland-Palatinate,Saarland","Employed","1","","",""
"Very high transfer dependency","1993","Baden-Württemberg","Not Employed","20","","",""
"Very high transfer dependency","1993","Baden-Württemberg","Employed","2","","",""
"Very high transfer dependency","1993","Bavaria","Not Employed","10","","",""
"Very high transfer dependency","1993","Bavaria","Employed","1","","",""
"Very high transfer dependency","1993","Berlin","Not Employed","22","","",""
"Very high transfer dependency","1993","Berlin","Employed","5","","",""
"Very high transfer dependency","1993","Brandenburg","Not Employed","8","","",""
"Very high transfer dependency","1993","Brandenburg","Employed","4","","",""
"Very high transfer dependency","1993","Mecklenburg-Western Pomerania","Not Employed","10","","",""
"Very high transfer dependency","1993","Mecklenburg-Western Pomerania","Employed","4","","",""
"Very high transfer dependency","1993","Saxony","Not Employed","19","","",""
"Very high transfer dependency","1993","Saxony","Employed","6","","",""
"Very high transfer dependency","1993","Saxony-Anhalt","Not Employed","10","","",""
"Very high transfer dependency","1993","Saxony-Anhalt","Employed","","","",""
"Very high transfer dependency","1993","Thuringia","Not Employed","8","","",""
"Very high transfer dependency","1993","Thuringia","Employed","2","","",""
"Very low transfer dependency","1994","Schleswig-Holstein","Not Employed","93","0.937886241799475","0.89081492038984","0.98495756320911"
"Very low transfer dependency","1994","Schleswig-Holstein","Employed","169","0.88994254159581","0.844844991434236","0.935040091757385"
"Very low transfer dependency","1994","Hamburg","Not Employed","54","0.917202424682989","0.846884913372019","0.987519935993959"
"Very low transfer dependency","1994","Hamburg","Employed","77","0.965071589539746","0.925333192814638","1.00480998626485"
"Very low transfer dependency","1994","Lower Saxony","Not Employed","319","0.906000637653999","0.875813108177206","0.936188167130793"
"Very low transfer dependency","1994","Lower Saxony","Employed","588","0.955129474639756","0.938674091364055","0.971584857915456"
"Very low transfer dependency","1994","Bremen","Not Employed","40","0.823350813699434","0.715462165277547","0.931239462121322"
"Very low transfer dependency","1994","Bremen","Employed","39","0.957916542797249","0.896458927504031","1.01937415809047"
"Very low transfer dependency","1994","North Rhine-Westphalia","Not Employed","782","0.901209981855921","0.881737811898463","0.92068215181338"
"Very low transfer dependency","1994","North Rhine-Westphalia","Employed","1493","0.970093955941778","0.961638998669412","0.978548913214143"
"Very low transfer dependency","1994","Hesse","Not Employed","293","0.920274859109827","0.890961364515396","0.949588353704258"
"Very low transfer dependency","1994","Hesse","Employed","574","0.966557528141103","0.952123484961497","0.980991571320709"
"Very low transfer dependency","1994","Rhineland-Palatinate,Saarland","Not Employed","233","0.917567590800394","0.884392344427432","0.950742837173356"
"Very low transfer dependency","1994","Rhineland-Palatinate,Saarland","Employed","360","0.96545904464808","0.946876925663178","0.984041163632981"
"Very low transfer dependency","1994","Baden-Württemberg","Not Employed","505","0.938800434157946","0.919122863765237","0.958478004550655"
"Very low transfer dependency","1994","Baden-Württemberg","Employed","1120","0.963579688054527","0.952859195638695","0.974300180470358"
"Very low transfer dependency","1994","Bavaria","Not Employed","480","0.960012706777392","0.942958025573655","0.977067387981129"
"Very low transfer dependency","1994","Bavaria","Employed","1069","0.982560258752902","0.974774825349263","0.990345692156541"
"Very low transfer dependency","1994","Berlin","Not Employed","140","0.831248897478842","0.775438657484237","0.887059137473446"
"Very low transfer dependency","1994","Berlin","Employed","338","0.915757387775141","0.887645592253147","0.943869183297135"
"Very low transfer dependency","1994","Brandenburg","Not Employed","159","0.811393129065834","0.758857648756814","0.863928609374854"
"Very low transfer dependency","1994","Brandenburg","Employed","344","0.899012224070852","0.869184352816802","0.928840095324901"
"Very low transfer dependency","1994","Mecklenburg-Western Pomerania","Not Employed","103","0.733825373020773","0.661889788152298","0.805760957889247"
"Very low transfer dependency","1994","Mecklenburg-Western Pomerania","Employed","219","0.821524766553299","0.775422267910076","0.867627265196521"
"Very low transfer dependency","1994","Saxony","Not Employed","316","0.802900811942505","0.764627379816719","0.841174244068291"
"Very low transfer dependency","1994","Saxony","Employed","592","0.830777362879011","0.80308032544691","0.858474400311112"
"Very low transfer dependency","1994","Saxony-Anhalt","Not Employed","186","0.80729922386371","0.757084287411771","0.85751416031565"
"Very low transfer dependency","1994","Saxony-Anhalt","Employed","405","0.874194738282823","0.843689553400788","0.904699923164858"
"Very low transfer dependency","1994","Thuringia","Not Employed","178","0.782003801840922","0.729438058521635","0.834569545160209"
"Very low transfer dependency","1994","Thuringia","Employed","361","0.859078192891273","0.825881309353627","0.892275076428918"
"Low transfer dependency","1994","Schleswig-Holstein","Not Employed","2","","",""
"Low transfer dependency","1994","Schleswig-Holstein","Employed","7","","",""
"Low transfer dependency","1994","Hamburg","Not Employed","3","","",""
"Low transfer dependency","1994","Hamburg","Employed","4","","",""
"Low transfer dependency","1994","Lower Saxony","Not Employed","21","","",""
"Low transfer dependency","1994","Lower Saxony","Employed","17","","",""
"Low transfer dependency","1994","Bremen","Not Employed","3","","",""
"Low transfer dependency","1994","Bremen","Employed","1","","",""
"Low transfer dependency","1994","North Rhine-Westphalia","Not Employed","56","0.0332493109984502","0.0215491081173469","0.0449495138795535"
"Low transfer dependency","1994","North Rhine-Westphalia","Employed","50","0.0228106153158571","0.0153995113808455","0.0302217192508687"
"Low transfer dependency","1994","Hesse","Not Employed","16","","",""
"Low transfer dependency","1994","Hesse","Employed","17","","",""
"Low transfer dependency","1994","Rhineland-Palatinate,Saarland","Not Employed","17","","",""
"Low transfer dependency","1994","Rhineland-Palatinate,Saarland","Employed","10","","",""
"Low transfer dependency","1994","Baden-Württemberg","Not Employed","34","0.02540328127417","0.0124860913821144","0.0383204711662256"
"Low transfer dependency","1994","Baden-Württemberg","Employed","43","0.0275549241758802","0.0181872616678152","0.0369225866839452"
"Low transfer dependency","1994","Bavaria","Not Employed","15","","",""
"Low transfer dependency","1994","Bavaria","Employed","12","","",""
"Low transfer dependency","1994","Berlin","Not Employed","13","","",""
"Low transfer dependency","1994","Berlin","Employed","26","","",""
"Low transfer dependency","1994","Brandenburg","Not Employed","39","0.12659652487899","0.081940851849319","0.17125219790866"
"Low transfer dependency","1994","Brandenburg","Employed","39","0.0765238331893467","0.0502080523144327","0.102839614064261"
"Low transfer dependency","1994","Mecklenburg-Western Pomerania","Not Employed","20","","",""
"Low transfer dependency","1994","Mecklenburg-Western Pomerania","Employed","34","0.130685292865005","0.0901038928794862","0.171266692850524"
"Low transfer dependency","1994","Saxony","Not Employed","56","0.100486958528611","0.0715613419228088","0.129412575134412"
"Low transfer dependency","1994","Saxony","Employed","81","0.117369238683104","0.0935938056939286","0.141144671672279"
"Low transfer dependency","1994","Saxony-Anhalt","Not Employed","24","","",""
"Low transfer dependency","1994","Saxony-Anhalt","Employed","37","0.0841478883120461","0.0586117953275124","0.10968398129658"
"Low transfer dependency","1994","Thuringia","Not Employed","34","0.0914341843061445","0.054739224883902","0.128129143728387"
"Low transfer dependency","1994","Thuringia","Employed","46","0.0779290356160499","0.0523535617169349","0.103504509515165"
"High transfer dependency","1994","Schleswig-Holstein","Not Employed","4","","",""
"High transfer dependency","1994","Schleswig-Holstein","Employed","7","","",""
"High transfer dependency","1994","Hamburg","Not Employed","1","","",""
"High transfer dependency","1994","Hamburg","Employed","1","","",""
"High transfer dependency","1994","Lower Saxony","Not Employed","8","","",""
"High transfer dependency","1994","Lower Saxony","Employed","2","","",""
"High transfer dependency","1994","Bremen","Not Employed","2","","",""
"High transfer dependency","1994","Bremen","Employed","","","",""
"High transfer dependency","1994","North Rhine-Westphalia","Not Employed","24","","",""
"High transfer dependency","1994","North Rhine-Westphalia","Employed","11","","",""
"High transfer dependency","1994","Hesse","Not Employed","7","","",""
"High transfer dependency","1994","Hesse","Employed","3","","",""
"High transfer dependency","1994","Rhineland-Palatinate,Saarland","Not Employed","2","","",""
"High transfer dependency","1994","Rhineland-Palatinate,Saarland","Employed","","","",""
"High transfer dependency","1994","Baden-Württemberg","Not Employed","9","","",""
"High transfer dependency","1994","Baden-Württemberg","Employed","10","","",""
"High transfer dependency","1994","Bavaria","Not Employed","2","","",""
"High transfer dependency","1994","Bavaria","Employed","3","","",""
"High transfer dependency","1994","Berlin","Not Employed","5","","",""
"High transfer dependency","1994","Berlin","Employed","7","","",""
"High transfer dependency","1994","Brandenburg","Not Employed","7","","",""
"High transfer dependency","1994","Brandenburg","Employed","6","","",""
"High transfer dependency","1994","Mecklenburg-Western Pomerania","Not Employed","7","","",""
"High transfer dependency","1994","Mecklenburg-Western Pomerania","Employed","9","","",""
"High transfer dependency","1994","Saxony","Not Employed","24","","",""
"High transfer dependency","1994","Saxony","Employed","22","","",""
"High transfer dependency","1994","Saxony-Anhalt","Not Employed","12","","",""
"High transfer dependency","1994","Saxony-Anhalt","Employed","10","","",""
"High transfer dependency","1994","Thuringia","Not Employed","12","","",""
"High transfer dependency","1994","Thuringia","Employed","12","","",""
"Very high transfer dependency","1994","Schleswig-Holstein","Not Employed","2","","",""
"Very high transfer dependency","1994","Schleswig-Holstein","Employed","2","","",""
"Very high transfer dependency","1994","Hamburg","Not Employed","1","","",""
"Very high transfer dependency","1994","Hamburg","Employed","","","",""
"Very high transfer dependency","1994","Lower Saxony","Not Employed","11","","",""
"Very high transfer dependency","1994","Lower Saxony","Employed","1","","",""
"Very high transfer dependency","1994","Bremen","Not Employed","3","","",""
"Very high transfer dependency","1994","Bremen","Employed","1","","",""
"Very high transfer dependency","1994","North Rhine-Westphalia","Not Employed","40","0.0484163312827094","0.0344087145222358","0.062423948043183"
"Very high transfer dependency","1994","North Rhine-Westphalia","Employed","5","","",""
"Very high transfer dependency","1994","Hesse","Not Employed","12","","",""
"Very high transfer dependency","1994","Hesse","Employed","2","","",""
"Very high transfer dependency","1994","Rhineland-Palatinate,Saarland","Not Employed","12","","",""
"Very high transfer dependency","1994","Rhineland-Palatinate,Saarland","Employed","1","","",""
"Very high transfer dependency","1994","Baden-Württemberg","Not Employed","22","","",""
"Very high transfer dependency","1994","Baden-Württemberg","Employed","","","",""
"Very high transfer dependency","1994","Bavaria","Not Employed","10","","",""
"Very high transfer dependency","1994","Bavaria","Employed","2","","",""
"Very high transfer dependency","1994","Berlin","Not Employed","15","","",""
"Very high transfer dependency","1994","Berlin","Employed","4","","",""
"Very high transfer dependency","1994","Brandenburg","Not Employed","8","","",""
"Very high transfer dependency","1994","Brandenburg","Employed","3","","",""
"Very high transfer dependency","1994","Mecklenburg-Western Pomerania","Not Employed","15","","",""
"Very high transfer dependency","1994","Mecklenburg-Western Pomerania","Employed","3","","",""
"Very high transfer dependency","1994","Saxony","Not Employed","19","","",""
"Very high transfer dependency","1994","Saxony","Employed","9","","",""
"Very high transfer dependency","1994","Saxony-Anhalt","Not Employed","15","","",""
"Very high transfer dependency","1994","Saxony-Anhalt","Employed","2","","",""
"Very high transfer dependency","1994","Thuringia","Not Employed","13","","",""
"Very high transfer dependency","1994","Thuringia","Employed","3","","",""
"Very low transfer dependency","1995","Schleswig-Holstein","Not Employed","84","0.857404922747558","0.788872932602743","0.925936912892372"
"Very low transfer dependency","1995","Schleswig-Holstein","Employed","174","0.936509013313186","0.901179751344178","0.971838275282194"
"Very low transfer dependency","1995","Hamburg","Not Employed","47","0.900405972707417","0.819013873442075","0.981798071972759"
"Very low transfer dependency","1995","Hamburg","Employed","79","0.986749169840557","0.961847383060612","1.0116509566205"
"Very low transfer dependency","1995","Lower Saxony","Not Employed","323","0.851047242263748","0.815711282152424","0.886383202375072"
"Very low transfer dependency","1995","Lower Saxony","Employed","617","0.960993502315495","0.94606347726361","0.97592352736738"
"Very low transfer dependency","1995","Bremen","Not Employed","43","0.853318740514715","0.755255543937603","0.951381937091827"
"Very low transfer dependency","1995","Bremen","Employed","41","0.865520694662277","0.766930066911485","0.964111322413068"
"Very low transfer dependency","1995","North Rhine-Westphalia","Not Employed","815","0.903269044485237","0.884462617717022","0.922075471253452"
"Very low transfer dependency","1995","North Rhine-Westphalia","Employed","1548","0.966751169111151","0.958052885652382","0.975449452569919"
"Very low transfer dependency","1995","Hesse","Not Employed","304","0.895348274165987","0.863233521963945","0.927463026368029"
"Very low transfer dependency","1995","Hesse","Employed","574","0.950152706924274","0.932796807838515","0.967508606010033"
"Very low transfer dependency","1995","Rhineland-Palatinate,Saarland","Not Employed","244","0.879644507734008","0.842451527416208","0.916837488051809"
"Very low transfer dependency","1995","Rhineland-Palatinate,Saarland","Employed","383","0.922126147421415","0.896219084562596","0.948033210280234"
"Very low transfer dependency","1995","Baden-Württemberg","Not Employed","532","0.901245187078494","0.877781140857364","0.924709233299624"
"Very low transfer dependency","1995","Baden-Württemberg","Employed","1127","0.969478026598525","0.95965904427206","0.979297008924989"
"Very low transfer dependency","1995","Bavaria","Not Employed","500","0.914456815237713","0.891292024277375","0.937621606198051"
"Very low transfer dependency","1995","Bavaria","Employed","1093","0.961237241331914","0.949992550726049","0.972481931937779"
"Very low transfer dependency","1995","Berlin","Not Employed","165","0.820322653626451","0.76711524496837","0.873530062284532"
"Very low transfer dependency","1995","Berlin","Employed","351","0.954773248438327","0.933599631697283","0.97594686517937"
"Very low transfer dependency","1995","Brandenburg","Not Employed","170","0.833082907014522","0.783467935969722","0.882697878059322"
"Very low transfer dependency","1995","Brandenburg","Employed","332","0.89450466195878","0.863371715258163","0.925637608659396"
"Very low transfer dependency","1995","Mecklenburg-Western Pomerania","Not Employed","99","0.696837454591256","0.621239954519191","0.77243495466332"
"Very low transfer dependency","1995","Mecklenburg-Western Pomerania","Employed","234","0.850727231112603","0.80845528628765","0.892999175937556"
"Very low transfer dependency","1995","Saxony","Not Employed","315","0.823889524027067","0.786883027448358","0.860896020605777"
"Very low transfer dependency","1995","Saxony","Employed","602","0.883277964348956","0.85919761053613","0.907358318161782"
"Very low transfer dependency","1995","Saxony-Anhalt","Not Employed","187","0.845080391515799","0.798917362526389","0.891243420505209"
"Very low transfer dependency","1995","Saxony-Anhalt","Employed","396","0.857214553730141","0.825068391489799","0.889360715970482"
"Very low transfer dependency","1995","Thuringia","Not Employed","170","0.804525907221271","0.752123483970233","0.85692833047231"
"Very low transfer dependency","1995","Thuringia","Employed","382","0.883993625689438","0.853548405494644","0.914438845884233"
"Low transfer dependency","1995","Schleswig-Holstein","Not Employed","6","","",""
"Low transfer dependency","1995","Schleswig-Holstein","Employed","7","","",""
"Low transfer dependency","1995","Hamburg","Not Employed","3","","",""
"Low transfer dependency","1995","Hamburg","Employed","2","","",""
"Low transfer dependency","1995","Lower Saxony","Not Employed","19","","",""
"Low transfer dependency","1995","Lower Saxony","Employed","23","","",""
"Low transfer dependency","1995","Bremen","Not Employed","2","","",""
"Low transfer dependency","1995","Bremen","Employed","3","","",""
"Low transfer dependency","1995","North Rhine-Westphalia","Not Employed","54","0.0342958030045126","0.0227171635102706","0.0458744424987547"
"Low transfer dependency","1995","North Rhine-Westphalia","Employed","61","0.0219750833363116","0.0148624857378882","0.0290876809347351"
"Low transfer dependency","1995","Hesse","Not Employed","21","","",""
"Low transfer dependency","1995","Hesse","Employed","19","","",""
"Low transfer dependency","1995","Rhineland-Palatinate,Saarland","Not Employed","13","","",""
"Low transfer dependency","1995","Rhineland-Palatinate,Saarland","Employed","20","","",""
"Low transfer dependency","1995","Baden-Württemberg","Not Employed","35","0.0310240575567137","0.0173873952175669","0.0446607198958606"
"Low transfer dependency","1995","Baden-Württemberg","Employed","41","0.0242390222962037","0.0154605193234281","0.0330175252689794"
"Low transfer dependency","1995","Bavaria","Not Employed","25","","",""
"Low transfer dependency","1995","Bavaria","Employed","31","0.0311756324887686","0.0210515647821346","0.0412997001954026"
"Low transfer dependency","1995","Berlin","Not Employed","6","","",""
"Low transfer dependency","1995","Berlin","Employed","11","","",""
"Low transfer dependency","1995","Brandenburg","Not Employed","31","0.112405952804737","0.0703797579138813","0.154432147695593"
"Low transfer dependency","1995","Brandenburg","Employed","35","0.0890834547422759","0.0602132335937247","0.117953675890827"
"Low transfer dependency","1995","Mecklenburg-Western Pomerania","Not Employed","23","","",""
"Low transfer dependency","1995","Mecklenburg-Western Pomerania","Employed","27","","",""
"Low transfer dependency","1995","Saxony","Not Employed","52","0.092580132177341","0.0644213462232814","0.120738918131401"
"Low transfer dependency","1995","Saxony","Employed","59","0.0847216447662542","0.0638377486363176","0.105605540896191"
"Low transfer dependency","1995","Saxony-Anhalt","Not Employed","30","0.0922953236385413","0.0553674565107662","0.129223190766316"
"Low transfer dependency","1995","Saxony-Anhalt","Employed","47","0.114908312534082","0.085605301598829","0.144211323469335"
"Low transfer dependency","1995","Thuringia","Not Employed","29","","",""
"Low transfer dependency","1995","Thuringia","Employed","32","0.0806836962191918","0.0547908972256054","0.106576495212778"
"High transfer dependency","1995","Schleswig-Holstein","Not Employed","3","","",""
"High transfer dependency","1995","Schleswig-Holstein","Employed","2","","",""
"High transfer dependency","1995","Hamburg","Not Employed","","","",""
"High transfer dependency","1995","Hamburg","Employed","","","",""
"High transfer dependency","1995","Lower Saxony","Not Employed","7","","",""
"High transfer dependency","1995","Lower Saxony","Employed","3","","",""
"High transfer dependency","1995","Bremen","Not Employed","4","","",""
"High transfer dependency","1995","Bremen","Employed","1","","",""
"High transfer dependency","1995","North Rhine-Westphalia","Not Employed","26","","",""
"High transfer dependency","1995","North Rhine-Westphalia","Employed","17","","",""
"High transfer dependency","1995","Hesse","Not Employed","8","","",""
"High transfer dependency","1995","Hesse","Employed","8","","",""
"High transfer dependency","1995","Rhineland-Palatinate,Saarland","Not Employed","5","","",""
"High transfer dependency","1995","Rhineland-Palatinate,Saarland","Employed","6","","",""
"High transfer dependency","1995","Baden-Württemberg","Not Employed","28","","",""
"High transfer dependency","1995","Baden-Württemberg","Employed","10","","",""
"High transfer dependency","1995","Bavaria","Not Employed","12","","",""
"High transfer dependency","1995","Bavaria","Employed","7","","",""
"High transfer dependency","1995","Berlin","Not Employed","8","","",""
"High transfer dependency","1995","Berlin","Employed","6","","",""
"High transfer dependency","1995","Brandenburg","Not Employed","9","","",""
"High transfer dependency","1995","Brandenburg","Employed","6","","",""
"High transfer dependency","1995","Mecklenburg-Western Pomerania","Not Employed","6","","",""
"High transfer dependency","1995","Mecklenburg-Western Pomerania","Employed","6","","",""
"High transfer dependency","1995","Saxony","Not Employed","12","","",""
"High transfer dependency","1995","Saxony","Employed","13","","",""
"High transfer dependency","1995","Saxony-Anhalt","Not Employed","11","","",""
"High transfer dependency","1995","Saxony-Anhalt","Employed","9","","",""
"High transfer dependency","1995","Thuringia","Not Employed","6","","",""
"High transfer dependency","1995","Thuringia","Employed","9","","",""
"Very high transfer dependency","1995","Schleswig-Holstein","Not Employed","7","","",""
"Very high transfer dependency","1995","Schleswig-Holstein","Employed","","","",""
"Very high transfer dependency","1995","Hamburg","Not Employed","2","","",""
"Very high transfer dependency","1995","Hamburg","Employed","","","",""
"Very high transfer dependency","1995","Lower Saxony","Not Employed","41","0.106236886668584","0.0756549722653463","0.136818801071821"
"Very high transfer dependency","1995","Lower Saxony","Employed","3","","",""
"Very high transfer dependency","1995","Bremen","Not Employed","1","","",""
"Very high transfer dependency","1995","Bremen","Employed","1","","",""
"Very high transfer dependency","1995","North Rhine-Westphalia","Not Employed","54","0.0448220848010862","0.0316576218220645","0.057986547780108"
"Very high transfer dependency","1995","North Rhine-Westphalia","Employed","6","","",""
"Very high transfer dependency","1995","Hesse","Not Employed","16","","",""
"Very high transfer dependency","1995","Hesse","Employed","3","","",""
"Very high transfer dependency","1995","Rhineland-Palatinate,Saarland","Not Employed","32","0.0786896379322489","0.0479119368640195","0.109467339000478"
"Very high transfer dependency","1995","Rhineland-Palatinate,Saarland","Employed","2","","",""
"Very high transfer dependency","1995","Baden-Württemberg","Not Employed","26","","",""
"Very high transfer dependency","1995","Baden-Württemberg","Employed","1","","",""
"Very high transfer dependency","1995","Bavaria","Not Employed","23","","",""
"Very high transfer dependency","1995","Bavaria","Employed","1","","",""
"Very high transfer dependency","1995","Berlin","Not Employed","21","","",""
"Very high transfer dependency","1995","Berlin","Employed","2","","",""
"Very high transfer dependency","1995","Brandenburg","Not Employed","7","","",""
"Very high transfer dependency","1995","Brandenburg","Employed","1","","",""
"Very high transfer dependency","1995","Mecklenburg-Western Pomerania","Not Employed","14","","",""
"Very high transfer dependency","1995","Mecklenburg-Western Pomerania","Employed","6","","",""
"Very high transfer dependency","1995","Saxony","Not Employed","28","","",""
"Very high transfer dependency","1995","Saxony","Employed","9","","",""
"Very high transfer dependency","1995","Saxony-Anhalt","Not Employed","8","","",""
"Very high transfer dependency","1995","Saxony-Anhalt","Employed","3","","",""
"Very high transfer dependency","1995","Thuringia","Not Employed","15","","",""
"Very high transfer dependency","1995","Thuringia","Employed","2","","",""
"Very low transfer dependency","1996","Schleswig-Holstein","Not Employed","91","0.902599837823732","0.845887061662747","0.959312613984717"
"Very low transfer dependency","1996","Schleswig-Holstein","Employed","171","0.932531904595332","0.896090637294658","0.968973171896006"
"Very low transfer dependency","1996","Hamburg","Not Employed","42","0.849541776661058","0.748400645344289","0.950682907977826"
"Very low transfer dependency","1996","Hamburg","Employed","77","0.974140596213548","0.939361109157116","1.00892008326998"
"Very low transfer dependency","1996","Lower Saxony","Not Employed","304","0.857919088564768","0.822392609416133","0.893445567713403"
"Very low transfer dependency","1996","Lower Saxony","Employed","631","0.952583275318202","0.936478588483538","0.968687962152866"
"Very low transfer dependency","1996","Bremen","Not Employed","44","0.927474046317491","0.855585335452893","0.99936275718209"
"Very low transfer dependency","1996","Bremen","Employed","42","0.932547690562797","0.859269325443519","1.00582605568208"
"Very low transfer dependency","1996","North Rhine-Westphalia","Not Employed","775","0.86789753171825","0.846041449120739","0.88975361431576"
"Very low transfer dependency","1996","North Rhine-Westphalia","Employed","1545","0.966529517597857","0.957795258002342","0.975263777193371"
"Very low transfer dependency","1996","Hesse","Not Employed","285","0.931354925751905","0.903607988825192","0.959101862678618"
