"transab_cat2","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1993","secondary school degree","Single parent ","9","","",""
"High transfer dependency","1993","secondary school degree","Couple + C. LE 16 ","24","","",""
"High transfer dependency","1993","secondary school degree","Couple + C. GT 16 ","1","","",""
"High transfer dependency","1993","secondary school degree","Couple + C. LE and GT 16","4","","",""
"High transfer dependency","1993","college entrance qualification","1-pers.-HH","5","","",""
"High transfer dependency","1993","college entrance qualification","(Married) couple without C. ","4","","",""
"High transfer dependency","1993","college entrance qualification","Single parent ","5","","",""
"High transfer dependency","1993","college entrance qualification","Couple + C. LE 16 ","5","","",""
"High transfer dependency","1993","college entrance qualification","Couple + C. GT 16 ","","","",""
"High transfer dependency","1993","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"High transfer dependency","1993","Other degree","1-pers.-HH","1","","",""
"High transfer dependency","1993","Other degree","(Married) couple without C. ","7","","",""
"High transfer dependency","1993","Other degree","Single parent ","","","",""
"High transfer dependency","1993","Other degree","Couple + C. LE 16 ","5","","",""
"High transfer dependency","1993","Other degree","Couple + C. GT 16 ","5","","",""
"High transfer dependency","1993","Other degree","Couple + C. LE and GT 16","5","","",""
"High transfer dependency","1993","no degree/no degree yet","1-pers.-HH","1","","",""
"High transfer dependency","1993","no degree/no degree yet","(Married) couple without C. ","7","","",""
"High transfer dependency","1993","no degree/no degree yet","Single parent ","","","",""
"High transfer dependency","1993","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"High transfer dependency","1993","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"High transfer dependency","1993","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"Very high transfer dependency","1993","lower secondary degree","1-pers.-HH","16","","",""
"Very high transfer dependency","1993","lower secondary degree","(Married) couple without C. ","15","","",""
"Very high transfer dependency","1993","lower secondary degree","Single parent ","19","","",""
"Very high transfer dependency","1993","lower secondary degree","Couple + C. LE 16 ","12","","",""
"Very high transfer dependency","1993","lower secondary degree","Couple + C. GT 16 ","4","","",""
"Very high transfer dependency","1993","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"Very high transfer dependency","1993","secondary school degree","1-pers.-HH","17","","",""
"Very high transfer dependency","1993","secondary school degree","(Married) couple without C. ","5","","",""
"Very high transfer dependency","1993","secondary school degree","Single parent ","13","","",""
"Very high transfer dependency","1993","secondary school degree","Couple + C. LE 16 ","11","","",""
"Very high transfer dependency","1993","secondary school degree","Couple + C. GT 16 ","2","","",""
"Very high transfer dependency","1993","secondary school degree","Couple + C. LE and GT 16","2","","",""
"Very high transfer dependency","1993","college entrance qualification","1-pers.-HH","5","","",""
"Very high transfer dependency","1993","college entrance qualification","(Married) couple without C. ","7","","",""
"Very high transfer dependency","1993","college entrance qualification","Single parent ","1","","",""
"Very high transfer dependency","1993","college entrance qualification","Couple + C. LE 16 ","2","","",""
"Very high transfer dependency","1993","college entrance qualification","Couple + C. GT 16 ","2","","",""
"Very high transfer dependency","1993","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"Very high transfer dependency","1993","Other degree","1-pers.-HH","6","","",""
"Very high transfer dependency","1993","Other degree","(Married) couple without C. ","3","","",""
"Very high transfer dependency","1993","Other degree","Single parent ","1","","",""
"Very high transfer dependency","1993","Other degree","Couple + C. LE 16 ","9","","",""
"Very high transfer dependency","1993","Other degree","Couple + C. GT 16 ","","","",""
"Very high transfer dependency","1993","Other degree","Couple + C. LE and GT 16","2","","",""
"Very high transfer dependency","1993","no degree/no degree yet","1-pers.-HH","3","","",""
"Very high transfer dependency","1993","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Very high transfer dependency","1993","no degree/no degree yet","Single parent ","6","","",""
"Very high transfer dependency","1993","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Very high transfer dependency","1993","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Very high transfer dependency","1993","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Very low transfer dependency","1994","lower secondary degree","1-pers.-HH","677","0.934646440771149","0.916606348303523","0.952686533238775"
"Very low transfer dependency","1994","lower secondary degree","(Married) couple without C. ","1759","0.952151542703177","0.942466996419468","0.961836088986886"
"Very low transfer dependency","1994","lower secondary degree","Single parent ","203","0.841974670897268","0.796299738421301","0.887649603373235"
"Very low transfer dependency","1994","lower secondary degree","Couple + C. LE 16 ","855","0.91105595269069","0.893151153897441","0.92896075148394"
"Very low transfer dependency","1994","lower secondary degree","Couple + C. GT 16 ","893","0.927976534669264","0.911757362421803","0.944195706916725"
"Very low transfer dependency","1994","lower secondary degree","Couple + C. LE and GT 16","311","0.942888188275255","0.918401412199799","0.967374964350711"
"Very low transfer dependency","1994","secondary school degree","1-pers.-HH","321","0.943713441273316","0.919533357754487","0.967893524792146"
"Very low transfer dependency","1994","secondary school degree","(Married) couple without C. ","668","0.948790723413093","0.932723587121088","0.964857859705097"
"Very low transfer dependency","1994","secondary school degree","Single parent ","122","0.758024254017052","0.690817447192401","0.825231060841703"
"Very low transfer dependency","1994","secondary school degree","Couple + C. LE 16 ","960","0.853573246446456","0.833122566074122","0.874023926818791"
"Very low transfer dependency","1994","secondary school degree","Couple + C. GT 16 ","569","0.946971095469238","0.929260416028064","0.964681774910411"
"Very low transfer dependency","1994","secondary school degree","Couple + C. LE and GT 16","287","0.912335324311316","0.881635997550888","0.943034651071745"
"Very low transfer dependency","1994","college entrance qualification","1-pers.-HH","210","0.947779528151796","0.918774858117439","0.976784198186153"
"Very low transfer dependency","1994","college entrance qualification","(Married) couple without C. ","420","0.967207442014816","0.950604524179858","0.983810359849774"
"Very low transfer dependency","1994","college entrance qualification","Single parent ","61","0.916460296533744","0.851641291083515","0.981279301983972"
"Very low transfer dependency","1994","college entrance qualification","Couple + C. LE 16 ","459","0.949201498587866","0.929837757172279","0.968565240003453"
"Very low transfer dependency","1994","college entrance qualification","Couple + C. GT 16 ","323","0.958930288383592","0.93786704498419","0.979993531782995"
"Very low transfer dependency","1994","college entrance qualification","Couple + C. LE and GT 16","118","0.938708335294644","0.897633248589284","0.979783422000004"
"Very low transfer dependency","1994","Other degree","1-pers.-HH","47","0.82741184229283","0.728437997787643","0.926385686798017"
"Very low transfer dependency","1994","Other degree","(Married) couple without C. ","162","0.896821195027949","0.85225867379822","0.941383716257679"
"Very low transfer dependency","1994","Other degree","Single parent ","27","","",""
"Very low transfer dependency","1994","Other degree","Couple + C. LE 16 ","194","0.822787117803104","0.773545366851698","0.872028868754509"
"Very low transfer dependency","1994","Other degree","Couple + C. GT 16 ","174","0.889164194308806","0.844874726604081","0.933453662013531"
"Very low transfer dependency","1994","Other degree","Couple + C. LE and GT 16","112","0.899273264684973","0.84692956077558","0.951616968594366"
"Very low transfer dependency","1994","no degree/no degree yet","1-pers.-HH","30","0.864079204732017","0.753654318847282","0.974504090616752"
"Very low transfer dependency","1994","no degree/no degree yet","(Married) couple without C. ","79","0.870489930629253","0.801121721870341","0.939858139388165"
"Very low transfer dependency","1994","no degree/no degree yet","Single parent ","36","0.815694861006561","0.703647466866205","0.927742255146917"
"Very low transfer dependency","1994","no degree/no degree yet","Couple + C. LE 16 ","81","0.728497408071632","0.641331012764256","0.815663803379009"
"Very low transfer dependency","1994","no degree/no degree yet","Couple + C. GT 16 ","235","0.923565433895576","0.891393572959007","0.955737294832144"
"Very low transfer dependency","1994","no degree/no degree yet","Couple + C. LE and GT 16","191","0.945348675477128","0.914459040268716","0.97623831068554"
"Low transfer dependency","1994","lower secondary degree","1-pers.-HH","12","","",""
"Low transfer dependency","1994","lower secondary degree","(Married) couple without C. ","54","0.0222020314087628","0.0155168500577409","0.0288872127597847"
"Low transfer dependency","1994","lower secondary degree","Single parent ","20","","",""
"Low transfer dependency","1994","lower secondary degree","Couple + C. LE 16 ","76","0.0579071455784011","0.0432161438502019","0.0725981473066003"
"Low transfer dependency","1994","lower secondary degree","Couple + C. GT 16 ","63","0.0471089336951181","0.0338167465596417","0.0604011208305944"
"Low transfer dependency","1994","lower secondary degree","Couple + C. LE and GT 16","23","","",""
"Low transfer dependency","1994","secondary school degree","1-pers.-HH","10","","",""
"Low transfer dependency","1994","secondary school degree","(Married) couple without C. ","41","0.0355624364430118","0.0220631207200408","0.0490617521659827"
"Low transfer dependency","1994","secondary school degree","Single parent ","13","","",""
"Low transfer dependency","1994","secondary school degree","Couple + C. LE 16 ","141","0.102260506535367","0.0847335591731275","0.119787453897607"
"Low transfer dependency","1994","secondary school degree","Couple + C. GT 16 ","40","0.044847654457296","0.0284901621954101","0.061205146719182"
"Low transfer dependency","1994","secondary school degree","Couple + C. LE and GT 16","28","","",""
"Low transfer dependency","1994","college entrance qualification","1-pers.-HH","5","","",""
"Low transfer dependency","1994","college entrance qualification","(Married) couple without C. ","18","","",""
"Low transfer dependency","1994","college entrance qualification","Single parent ","3","","",""
"Low transfer dependency","1994","college entrance qualification","Couple + C. LE 16 ","26","","",""
"Low transfer dependency","1994","college entrance qualification","Couple + C. GT 16 ","13","","",""
"Low transfer dependency","1994","college entrance qualification","Couple + C. LE and GT 16","9","","",""
"Low transfer dependency","1994","Other degree","1-pers.-HH","1","","",""
"Low transfer dependency","1994","Other degree","(Married) couple without C. ","8","","",""
"Low transfer dependency","1994","Other degree","Single parent ","2","","",""
"Low transfer dependency","1994","Other degree","Couple + C. LE 16 ","19","","",""
"Low transfer dependency","1994","Other degree","Couple + C. GT 16 ","17","","",""
"Low transfer dependency","1994","Other degree","Couple + C. LE and GT 16","9","","",""
"Low transfer dependency","1994","no degree/no degree yet","1-pers.-HH","4","","",""
"Low transfer dependency","1994","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Low transfer dependency","1994","no degree/no degree yet","Single parent ","3","","",""
"Low transfer dependency","1994","no degree/no degree yet","Couple + C. LE 16 ","10","","",""
"Low transfer dependency","1994","no degree/no degree yet","Couple + C. GT 16 ","16","","",""
"Low transfer dependency","1994","no degree/no degree yet","Couple + C. LE and GT 16","12","","",""
"High transfer dependency","1994","lower secondary degree","1-pers.-HH","10","","",""
"High transfer dependency","1994","lower secondary degree","(Married) couple without C. ","29","","",""
"High transfer dependency","1994","lower secondary degree","Single parent ","5","","",""
"High transfer dependency","1994","lower secondary degree","Couple + C. LE 16 ","22","","",""
"High transfer dependency","1994","lower secondary degree","Couple + C. GT 16 ","14","","",""
"High transfer dependency","1994","lower secondary degree","Couple + C. LE and GT 16","6","","",""
"High transfer dependency","1994","secondary school degree","1-pers.-HH","6","","",""
"High transfer dependency","1994","secondary school degree","(Married) couple without C. ","7","","",""
"High transfer dependency","1994","secondary school degree","Single parent ","6","","",""
"High transfer dependency","1994","secondary school degree","Couple + C. LE 16 ","35","0.0327519809476631","0.0224560680979281","0.0430478937973981"
"High transfer dependency","1994","secondary school degree","Couple + C. GT 16 ","5","","",""
"High transfer dependency","1994","secondary school degree","Couple + C. LE and GT 16","6","","",""
"High transfer dependency","1994","college entrance qualification","1-pers.-HH","3","","",""
"High transfer dependency","1994","college entrance qualification","(Married) couple without C. ","1","","",""
"High transfer dependency","1994","college entrance qualification","Single parent ","2","","",""
"High transfer dependency","1994","college entrance qualification","Couple + C. LE 16 ","7","","",""
"High transfer dependency","1994","college entrance qualification","Couple + C. GT 16 ","5","","",""
"High transfer dependency","1994","college entrance qualification","Couple + C. LE and GT 16","4","","",""
"High transfer dependency","1994","Other degree","1-pers.-HH","1","","",""
"High transfer dependency","1994","Other degree","(Married) couple without C. ","7","","",""
"High transfer dependency","1994","Other degree","Single parent ","","","",""
"High transfer dependency","1994","Other degree","Couple + C. LE 16 ","7","","",""
"High transfer dependency","1994","Other degree","Couple + C. GT 16 ","1","","",""
"High transfer dependency","1994","Other degree","Couple + C. LE and GT 16","4","","",""
"High transfer dependency","1994","no degree/no degree yet","1-pers.-HH","1","","",""
"High transfer dependency","1994","no degree/no degree yet","(Married) couple without C. ","6","","",""
"High transfer dependency","1994","no degree/no degree yet","Single parent ","1","","",""
"High transfer dependency","1994","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"High transfer dependency","1994","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"High transfer dependency","1994","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Very high transfer dependency","1994","lower secondary degree","1-pers.-HH","22","","",""
"Very high transfer dependency","1994","lower secondary degree","(Married) couple without C. ","24","","",""
"Very high transfer dependency","1994","lower secondary degree","Single parent ","17","","",""
"Very high transfer dependency","1994","lower secondary degree","Couple + C. LE 16 ","18","","",""
"Very high transfer dependency","1994","lower secondary degree","Couple + C. GT 16 ","6","","",""
"Very high transfer dependency","1994","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"Very high transfer dependency","1994","secondary school degree","1-pers.-HH","12","","",""
"Very high transfer dependency","1994","secondary school degree","(Married) couple without C. ","7","","",""
"Very high transfer dependency","1994","secondary school degree","Single parent ","15","","",""
"Very high transfer dependency","1994","secondary school degree","Couple + C. LE 16 ","12","","",""
"Very high transfer dependency","1994","secondary school degree","Couple + C. GT 16 ","1","","",""
"Very high transfer dependency","1994","secondary school degree","Couple + C. LE and GT 16","5","","",""
"Very high transfer dependency","1994","college entrance qualification","1-pers.-HH","8","","",""
"Very high transfer dependency","1994","college entrance qualification","(Married) couple without C. ","3","","",""
"Very high transfer dependency","1994","college entrance qualification","Single parent ","4","","",""
"Very high transfer dependency","1994","college entrance qualification","Couple + C. LE 16 ","2","","",""
"Very high transfer dependency","1994","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very high transfer dependency","1994","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very high transfer dependency","1994","Other degree","1-pers.-HH","7","","",""
"Very high transfer dependency","1994","Other degree","(Married) couple without C. ","2","","",""
"Very high transfer dependency","1994","Other degree","Single parent ","1","","",""
"Very high transfer dependency","1994","Other degree","Couple + C. LE 16 ","11","","",""
"Very high transfer dependency","1994","Other degree","Couple + C. GT 16 ","1","","",""
"Very high transfer dependency","1994","Other degree","Couple + C. LE and GT 16","2","","",""
"Very high transfer dependency","1994","no degree/no degree yet","1-pers.-HH","2","","",""
"Very high transfer dependency","1994","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Very high transfer dependency","1994","no degree/no degree yet","Single parent ","6","","",""
"Very high transfer dependency","1994","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Very high transfer dependency","1994","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"Very high transfer dependency","1994","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very low transfer dependency","1995","lower secondary degree","1-pers.-HH","683","0.904907046927536","0.88387100913044","0.925943084724632"
"Very low transfer dependency","1995","lower secondary degree","(Married) couple without C. ","1734","0.949869187432062","0.939928208493655","0.959810166370469"
"Very low transfer dependency","1995","lower secondary degree","Single parent ","202","0.816781827212509","0.769301324571429","0.864262329853589"
"Very low transfer dependency","1995","lower secondary degree","Couple + C. LE 16 ","836","0.896862010213594","0.877632928604432","0.916091091822756"
"Very low transfer dependency","1995","lower secondary degree","Couple + C. GT 16 ","850","0.913703661818463","0.895637205745254","0.931770117891673"
"Very low transfer dependency","1995","lower secondary degree","Couple + C. LE and GT 16","285","0.93559084293821","0.908567737926297","0.962613947950122"
"Very low transfer dependency","1995","secondary school degree","1-pers.-HH","325","0.949281765730008","0.926294162054434","0.972269369405582"
"Very low transfer dependency","1995","secondary school degree","(Married) couple without C. ","716","0.961487535056238","0.947815654680652","0.975159415431824"
"Very low transfer dependency","1995","secondary school degree","Single parent ","121","0.781810916275917","0.718406185456605","0.845215647095229"
"Very low transfer dependency","1995","secondary school degree","Couple + C. LE 16 ","985","0.872741431704497","0.853378849555342","0.892104013853652"
"Very low transfer dependency","1995","secondary school degree","Couple + C. GT 16 ","585","0.95949028924196","0.943921401115278","0.975059177368642"
"Very low transfer dependency","1995","secondary school degree","Couple + C. LE and GT 16","305","0.90860359307872","0.878499292226254","0.938707893931185"
"Very low transfer dependency","1995","college entrance qualification","1-pers.-HH","206","0.94516906977935","0.91508723593706","0.975250903621639"
"Very low transfer dependency","1995","college entrance qualification","(Married) couple without C. ","469","0.96737331859642","0.951610942581301","0.983135694611539"
"Very low transfer dependency","1995","college entrance qualification","Single parent ","65","0.899171928187195","0.831918437689406","0.966425418684984"
"Very low transfer dependency","1995","college entrance qualification","Couple + C. LE 16 ","478","0.950231671874526","0.931320975944916","0.969142367804137"
"Very low transfer dependency","1995","college entrance qualification","Couple + C. GT 16 ","332","0.969520538608497","0.951485481223328","0.987555595993665"
"Very low transfer dependency","1995","college entrance qualification","Couple + C. LE and GT 16","139","0.949587906042488","0.914574253525013","0.984601558559963"
"Very low transfer dependency","1995","Other degree","1-pers.-HH","64","0.799121432039469","0.709044313344286","0.889198550734652"
"Very low transfer dependency","1995","Other degree","(Married) couple without C. ","193","0.83651391234595","0.787310501610907","0.885717323080994"
"Very low transfer dependency","1995","Other degree","Single parent ","29","","",""
"Very low transfer dependency","1995","Other degree","Couple + C. LE 16 ","276","0.791956489391021","0.748683441175368","0.835229537606675"
"Very low transfer dependency","1995","Other degree","Couple + C. GT 16 ","217","0.882877853669568","0.842529761838956","0.923225945500179"
"Very low transfer dependency","1995","Other degree","Couple + C. LE and GT 16","141","0.783190446634553","0.720123897928687","0.84625699534042"
"Very low transfer dependency","1995","no degree/no degree yet","1-pers.-HH","30","0.663087107965927","0.514746554702644","0.811427661229209"
"Very low transfer dependency","1995","no degree/no degree yet","(Married) couple without C. ","81","0.925210906382509","0.871459023214701","0.978962789550317"
"Very low transfer dependency","1995","no degree/no degree yet","Single parent ","44","0.833265380302531","0.733849497803376","0.932681262801686"
"Very low transfer dependency","1995","no degree/no degree yet","Couple + C. LE 16 ","88","0.7558731509701","0.675230076896115","0.836516225044086"
"Very low transfer dependency","1995","no degree/no degree yet","Couple + C. GT 16 ","239","0.935279723608474","0.906041257833207","0.964518189383741"
"Very low transfer dependency","1995","no degree/no degree yet","Couple + C. LE and GT 16","196","0.903952716120567","0.865016642750834","0.9428887894903"
"Low transfer dependency","1995","lower secondary degree","1-pers.-HH","26","","",""
"Low transfer dependency","1995","lower secondary degree","(Married) couple without C. ","69","0.0288733824136502","0.0212450143021022","0.0365017505251982"
"Low transfer dependency","1995","lower secondary degree","Single parent ","20","","",""
"Low transfer dependency","1995","lower secondary degree","Couple + C. LE 16 ","65","0.0518259666529658","0.0378106107181773","0.0658413225877543"
"Low transfer dependency","1995","lower secondary degree","Couple + C. GT 16 ","60","0.0614469035511557","0.0459960125895649","0.0768977945127465"
"Low transfer dependency","1995","lower secondary degree","Couple + C. LE and GT 16","24","","",""
"Low transfer dependency","1995","secondary school degree","1-pers.-HH","5","","",""
"Low transfer dependency","1995","secondary school degree","(Married) couple without C. ","31","0.0256416321811366","0.0144114201677996","0.0368718441944736"
"Low transfer dependency","1995","secondary school degree","Single parent ","16","","",""
"Low transfer dependency","1995","secondary school degree","Couple + C. LE 16 ","109","0.0891054253620521","0.0725529446094881","0.105657906114616"
"Low transfer dependency","1995","secondary school degree","Couple + C. GT 16 ","28","","",""
"Low transfer dependency","1995","secondary school degree","Couple + C. LE and GT 16","27","","",""
"Low transfer dependency","1995","college entrance qualification","1-pers.-HH","3","","",""
"Low transfer dependency","1995","college entrance qualification","(Married) couple without C. ","12","","",""
"Low transfer dependency","1995","college entrance qualification","Single parent ","4","","",""
"Low transfer dependency","1995","college entrance qualification","Couple + C. LE 16 ","14","","",""
"Low transfer dependency","1995","college entrance qualification","Couple + C. GT 16 ","14","","",""
"Low transfer dependency","1995","college entrance qualification","Couple + C. LE and GT 16","9","","",""
"Low transfer dependency","1995","Other degree","1-pers.-HH","6","","",""
"Low transfer dependency","1995","Other degree","(Married) couple without C. ","9","","",""
"Low transfer dependency","1995","Other degree","Single parent ","4","","",""
"Low transfer dependency","1995","Other degree","Couple + C. LE 16 ","30","0.0879365096736988","0.0577448568754094","0.118128162471988"
"Low transfer dependency","1995","Other degree","Couple + C. GT 16 ","21","","",""
"Low transfer dependency","1995","Other degree","Couple + C. LE and GT 16","8","","",""
"Low transfer dependency","1995","no degree/no degree yet","1-pers.-HH","3","","",""
"Low transfer dependency","1995","no degree/no degree yet","(Married) couple without C. ","6","","",""
"Low transfer dependency","1995","no degree/no degree yet","Single parent ","3","","",""
"Low transfer dependency","1995","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Low transfer dependency","1995","no degree/no degree yet","Couple + C. GT 16 ","21","","",""
"Low transfer dependency","1995","no degree/no degree yet","Couple + C. LE and GT 16","10","","",""
"High transfer dependency","1995","lower secondary degree","1-pers.-HH","9","","",""
"High transfer dependency","1995","lower secondary degree","(Married) couple without C. ","22","","",""
"High transfer dependency","1995","lower secondary degree","Single parent ","14","","",""
"High transfer dependency","1995","lower secondary degree","Couple + C. LE 16 ","25","","",""
"High transfer dependency","1995","lower secondary degree","Couple + C. GT 16 ","14","","",""
"High transfer dependency","1995","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"High transfer dependency","1995","secondary school degree","1-pers.-HH","5","","",""
"High transfer dependency","1995","secondary school degree","(Married) couple without C. ","7","","",""
"High transfer dependency","1995","secondary school degree","Single parent ","9","","",""
"High transfer dependency","1995","secondary school degree","Couple + C. LE 16 ","27","","",""
"High transfer dependency","1995","secondary school degree","Couple + C. GT 16 ","2","","",""
"High transfer dependency","1995","secondary school degree","Couple + C. LE and GT 16","14","","",""
"High transfer dependency","1995","college entrance qualification","1-pers.-HH","5","","",""
"High transfer dependency","1995","college entrance qualification","(Married) couple without C. ","","","",""
"High transfer dependency","1995","college entrance qualification","Single parent ","3","","",""
"High transfer dependency","1995","college entrance qualification","Couple + C. LE 16 ","3","","",""
"High transfer dependency","1995","college entrance qualification","Couple + C. GT 16 ","1","","",""
"High transfer dependency","1995","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"High transfer dependency","1995","Other degree","1-pers.-HH","1","","",""
"High transfer dependency","1995","Other degree","(Married) couple without C. ","5","","",""
"High transfer dependency","1995","Other degree","Single parent ","3","","",""
"High transfer dependency","1995","Other degree","Couple + C. LE 16 ","9","","",""
"High transfer dependency","1995","Other degree","Couple + C. GT 16 ","4","","",""
"High transfer dependency","1995","Other degree","Couple + C. LE and GT 16","1","","",""
"High transfer dependency","1995","no degree/no degree yet","1-pers.-HH","2","","",""
"High transfer dependency","1995","no degree/no degree yet","(Married) couple without C. ","3","","",""
"High transfer dependency","1995","no degree/no degree yet","Single parent ","4","","",""
"High transfer dependency","1995","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"High transfer dependency","1995","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"High transfer dependency","1995","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"Very high transfer dependency","1995","lower secondary degree","1-pers.-HH","29","","",""
"Very high transfer dependency","1995","lower secondary degree","(Married) couple without C. ","26","","",""
"Very high transfer dependency","1995","lower secondary degree","Single parent ","19","","",""
"Very high transfer dependency","1995","lower secondary degree","Couple + C. LE 16 ","35","0.0318221287565633","0.0207245410107077","0.0429197165024188"
"Very high transfer dependency","1995","lower secondary degree","Couple + C. GT 16 ","4","","",""
"Very high transfer dependency","1995","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"Very high transfer dependency","1995","secondary school degree","1-pers.-HH","15","","",""
"Very high transfer dependency","1995","secondary school degree","(Married) couple without C. ","7","","",""
"Very high transfer dependency","1995","secondary school degree","Single parent ","17","","",""
"Very high transfer dependency","1995","secondary school degree","Couple + C. LE 16 ","17","","",""
"Very high transfer dependency","1995","secondary school degree","Couple + C. GT 16 ","1","","",""
"Very high transfer dependency","1995","secondary school degree","Couple + C. LE and GT 16","6","","",""
"Very high transfer dependency","1995","college entrance qualification","1-pers.-HH","6","","",""
"Very high transfer dependency","1995","college entrance qualification","(Married) couple without C. ","7","","",""
"Very high transfer dependency","1995","college entrance qualification","Single parent ","5","","",""
"Very high transfer dependency","1995","college entrance qualification","Couple + C. LE 16 ","13","","",""
"Very high transfer dependency","1995","college entrance qualification","Couple + C. GT 16 ","2","","",""
"Very high transfer dependency","1995","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very high transfer dependency","1995","Other degree","1-pers.-HH","5","","",""
"Very high transfer dependency","1995","Other degree","(Married) couple without C. ","10","","",""
"Very high transfer dependency","1995","Other degree","Single parent ","4","","",""
"Very high transfer dependency","1995","Other degree","Couple + C. LE 16 ","23","","",""
"Very high transfer dependency","1995","Other degree","Couple + C. GT 16 ","2","","",""
"Very high transfer dependency","1995","Other degree","Couple + C. LE and GT 16","14","","",""
"Very high transfer dependency","1995","no degree/no degree yet","1-pers.-HH","4","","",""
"Very high transfer dependency","1995","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Very high transfer dependency","1995","no degree/no degree yet","Single parent ","3","","",""
"Very high transfer dependency","1995","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"Very high transfer dependency","1995","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Very high transfer dependency","1995","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"Very low transfer dependency","1996","lower secondary degree","1-pers.-HH","683","0.92171981212703","0.902572289816327","0.940867334437733"
"Very low transfer dependency","1996","lower secondary degree","(Married) couple without C. ","1661","0.912422062327987","0.899575501876102","0.925268622779872"
"Very low transfer dependency","1996","lower secondary degree","Single parent ","205","0.821339961672608","0.773949993339573","0.868729930005644"
"Very low transfer dependency","1996","lower secondary degree","Couple + C. LE 16 ","802","0.914204079921124","0.895886638208905","0.932521521633343"
"Very low transfer dependency","1996","lower secondary degree","Couple + C. GT 16 ","761","0.902850088562205","0.883033290944327","0.922666886180082"
"Very low transfer dependency","1996","lower secondary degree","Couple + C. LE and GT 16","278","0.904627663726166","0.872139182461853","0.93711614499048"
"Very low transfer dependency","1996","secondary school degree","1-pers.-HH","340","0.96278782185995","0.943208001337192","0.982367642382707"
"Very low transfer dependency","1996","secondary school degree","(Married) couple without C. ","747","0.947485727076684","0.932009265920002","0.962962188233365"
"Very low transfer dependency","1996","secondary school degree","Single parent ","146","0.797056871511357","0.739412206680365","0.854701536342349"
"Very low transfer dependency","1996","secondary school degree","Couple + C. LE 16 ","953","0.887144914454495","0.868395086769396","0.905894742139594"
"Very low transfer dependency","1996","secondary school degree","Couple + C. GT 16 ","504","0.908820291653576","0.885146815675345","0.932493767631807"
"Very low transfer dependency","1996","secondary school degree","Couple + C. LE and GT 16","339","0.883652478218241","0.851456255596907","0.915848700839575"
"Very low transfer dependency","1996","college entrance qualification","1-pers.-HH","212","0.923096932821156","0.888885944934362","0.957307920707951"
"Very low transfer dependency","1996","college entrance qualification","(Married) couple without C. ","464","0.945942167989318","0.926021353250345","0.965862982728291"
"Very low transfer dependency","1996","college entrance qualification","Single parent ","77","0.974886199153522","0.941019384652014","1.00875301365503"
"Very low transfer dependency","1996","college entrance qualification","Couple + C. LE 16 ","479","0.968537477290928","0.953267048976014","0.983807905605842"
"Very low transfer dependency","1996","college entrance qualification","Couple + C. GT 16 ","320","0.956475401445162","0.934819553606694","0.97813124928363"
"Very low transfer dependency","1996","college entrance qualification","Couple + C. LE and GT 16","143","0.915251539055676","0.87196172974199","0.958541348369362"
"Very low transfer dependency","1996","Other degree","1-pers.-HH","59","0.867245475981495","0.786598270880504","0.947892681082485"
"Very low transfer dependency","1996","Other degree","(Married) couple without C. ","189","0.780248484922542","0.725407096714566","0.835089873130518"
"Very low transfer dependency","1996","Other degree","Single parent ","29","","",""
"Very low transfer dependency","1996","Other degree","Couple + C. LE 16 ","258","0.842240797073626","0.800854607019981","0.883626987127271"
"Very low transfer dependency","1996","Other degree","Couple + C. GT 16 ","204","0.8849248238731","0.844211542871339","0.925638104874861"
