"plh0109","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Quite unimportant","1996","North Rhine-Westphalia","no migration background","","","","","4"
"Quite unimportant","1996","North Rhine-Westphalia","direct migration background","","","","","4"
"Quite unimportant","1996","North Rhine-Westphalia","indirect migration background","","","","","4"
"Quite unimportant","1996","Hesse","no migration background","","","","","4"
"Quite unimportant","1996","Hesse","direct migration background","","","","","4"
"Quite unimportant","1996","Hesse","indirect migration background","","","","","4"
"Quite unimportant","1996","Rhineland-Palatinate,Saarland","no migration background","","","","","4"
"Quite unimportant","1996","Brandenburg","no migration background","","","","","4"
"Quite unimportant","1996","Brandenburg","direct migration background","","","","","4"
"Quite unimportant","1996","Berlin","no migration background","","","","","4"
"Quite unimportant","1996","Berlin","direct migration background","","","","","4"
"Quite unimportant","1996","Berlin","indirect migration background","","","","","4"
"Quite unimportant","1996","Bavaria","no migration background","","","","","4"
"Quite unimportant","1996","Bavaria","direct migration background","","","","","4"
"Quite unimportant","1996","Bavaria","indirect migration background","","","","","4"
"Quite unimportant","1996","Rhineland-Palatinate,Saarland","direct migration background","","","","","4"
"Quite unimportant","1996","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Quite unimportant","1996","Baden-Württemberg","no migration background","","","","","4"
"Quite unimportant","1996","Baden-Württemberg","direct migration background","","","","","4"
"Quite unimportant","1996","Baden-Württemberg","indirect migration background","","","","","4"
"Quite unimportant","1996","Brandenburg","indirect migration background","","","","","4"
"Quite unimportant","1996","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"Quite unimportant","1996","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Quite unimportant","1996","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Quite unimportant","1996","Saxony","no migration background","","","","","4"
"Quite unimportant","1996","Saxony","direct migration background","","","","","4"
"Quite unimportant","1996","Saxony","indirect migration background","","","","","4"
"Quite unimportant","1996","Saxony-Anhalt","no migration background","","","","","4"
"Quite unimportant","1996","Saxony-Anhalt","direct migration background","","","","","4"
"Quite unimportant","1996","Saxony-Anhalt","indirect migration background","","","","","4"
"Quite unimportant","1996","Thuringia","no migration background","","","","","4"
"Quite unimportant","1996","Thuringia","direct migration background","","","","","4"
"Quite unimportant","1996","Thuringia","indirect migration background","","","","","4"
"Very important","1996","Schleswig-Holstein","no migration background","","","","","1"
"Very important","1996","Schleswig-Holstein","direct migration background","","","","","1"
"Very important","1996","Schleswig-Holstein","indirect migration background","","","","","1"
"Very important","1996","Hamburg","no migration background","","","","","1"
"Very important","1996","Hamburg","direct migration background","","","","","1"
"Very important","1996","Hamburg","indirect migration background","","","","","1"
"Very important","1996","Lower Saxony","no migration background","","","","","1"
"Very important","1996","Lower Saxony","direct migration background","","","","","1"
"Very important","1996","Lower Saxony","indirect migration background","","","","","1"
"Very important","1996","Bremen","no migration background","","","","","1"
"Very important","1996","Bremen","direct migration background","","","","","1"
"Very important","1996","Bremen","indirect migration background","","","","","1"
"Very important","1996","North Rhine-Westphalia","no migration background","","","","","1"
"Very important","1996","North Rhine-Westphalia","direct migration background","","","","","1"
"Very important","1996","North Rhine-Westphalia","indirect migration background","","","","","1"
"Very important","1996","Hesse","no migration background","","","","","1"
"Very important","1996","Hesse","direct migration background","","","","","1"
"Very important","1996","Hesse","indirect migration background","","","","","1"
"Very important","1996","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"Very important","1996","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"Very important","1996","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"Very important","1996","Baden-Württemberg","no migration background","","","","","1"
"Very important","1996","Baden-Württemberg","direct migration background","","","","","1"
"Very important","1996","Baden-Württemberg","indirect migration background","","","","","1"
"Very important","1996","Bavaria","no migration background","","","","","1"
"Very important","1996","Bavaria","direct migration background","","","","","1"
"Very important","1996","Bavaria","indirect migration background","","","","","1"
"Very important","1996","Berlin","no migration background","","","","","1"
"Very important","1996","Berlin","direct migration background","","","","","1"
"Very important","1996","Berlin","indirect migration background","","","","","1"
"Very important","1996","Brandenburg","no migration background","","","","","1"
"Very important","1996","Brandenburg","direct migration background","","","","","1"
"Very important","1996","Brandenburg","indirect migration background","","","","","1"
"Very important","1996","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Very important","1996","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Very important","1996","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Very important","1996","Saxony","no migration background","","","","","1"
"Very important","1996","Saxony","direct migration background","","","","","1"
"Very important","1996","Saxony","indirect migration background","","","","","1"
"Very important","1996","Saxony-Anhalt","no migration background","","","","","1"
"Very important","1996","Saxony-Anhalt","direct migration background","","","","","1"
"Very important","1996","Saxony-Anhalt","indirect migration background","","","","","1"
"Very important","1996","Thuringia","no migration background","","","","","1"
"Very important","1996","Thuringia","direct migration background","","","","","1"
"Very important","1996","Thuringia","indirect migration background","","","","","1"
"Important","1997","Schleswig-Holstein","no migration background","","","","","2"
"Important","1997","Hamburg","no migration background","","","","","2"
"Important","1997","Hamburg","direct migration background","","","","","2"
"Important","1997","Schleswig-Holstein","direct migration background","","","","","2"
"Important","1997","Schleswig-Holstein","indirect migration background","","","","","2"
"Important","1997","Lower Saxony","direct migration background","","","","","2"
"Important","1997","Lower Saxony","indirect migration background","","","","","2"
"Important","1997","Bremen","no migration background","","","","","2"
"Important","1997","Bremen","direct migration background","","","","","2"
"Important","1997","Hamburg","indirect migration background","","","","","2"
"Important","1997","Lower Saxony","no migration background","","","","","2"
"Important","1997","Bremen","indirect migration background","","","","","2"
"Important","1997","North Rhine-Westphalia","no migration background","","","","","2"
"Important","1997","North Rhine-Westphalia","direct migration background","","","","","2"
"Important","1997","North Rhine-Westphalia","indirect migration background","","","","","2"
"Important","1997","Hesse","no migration background","","","","","2"
"Important","1997","Hesse","direct migration background","","","","","2"
"Important","1997","Hesse","indirect migration background","","","","","2"
"Important","1997","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
"Important","1997","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"Important","1997","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Important","1997","Baden-Württemberg","no migration background","","","","","2"
"Important","1997","Baden-Württemberg","direct migration background","","","","","2"
"Important","1997","Baden-Württemberg","indirect migration background","","","","","2"
"Important","1997","Bavaria","no migration background","","","","","2"
"Important","1997","Bavaria","direct migration background","","","","","2"
"Important","1997","Bavaria","indirect migration background","","","","","2"
"Important","1997","Berlin","no migration background","","","","","2"
"Important","1997","Berlin","indirect migration background","","","","","2"
"Important","1997","Brandenburg","no migration background","","","","","2"
"Important","1997","Brandenburg","direct migration background","","","","","2"
"Important","1997","Berlin","direct migration background","","","","","2"
"Important","1997","Brandenburg","indirect migration background","","","","","2"
"Important","1997","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Important","1997","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Important","1997","Saxony","indirect migration background","","","","","2"
"Important","1997","Saxony-Anhalt","indirect migration background","","","","","2"
"Important","1997","Thuringia","no migration background","","","","","2"
"Important","1997","Thuringia","direct migration background","","","","","2"
"Important","1997","Thuringia","indirect migration background","","","","","2"
"Important","1997","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"Important","1997","Saxony","no migration background","","","","","2"
"Important","1997","Saxony","direct migration background","","","","","2"
"Important","1997","Saxony-Anhalt","no migration background","","","","","2"
"Important","1997","Saxony-Anhalt","direct migration background","","","","","2"
"Less important","1997","Hamburg","direct migration background","","","","","3"
"Less important","1997","Schleswig-Holstein","direct migration background","","","","","3"
"Less important","1997","Schleswig-Holstein","indirect migration background","","","","","3"
"Less important","1997","Hamburg","no migration background","","","","","3"
"Less important","1997","Schleswig-Holstein","no migration background","","","","","3"
"Less important","1997","Hamburg","indirect migration background","","","","","3"
"Less important","1997","Lower Saxony","no migration background","","","","","3"
"Less important","1997","Lower Saxony","direct migration background","","","","","3"
"Less important","1997","Lower Saxony","indirect migration background","","","","","3"
"Less important","1997","Bremen","no migration background","","","","","3"
"Less important","1997","Bremen","direct migration background","","","","","3"
"Less important","1997","Bremen","indirect migration background","","","","","3"
"Less important","1997","North Rhine-Westphalia","no migration background","","","","","3"
"Less important","1997","North Rhine-Westphalia","direct migration background","","","","","3"
"Less important","1997","North Rhine-Westphalia","indirect migration background","","","","","3"
"Less important","1997","Hesse","no migration background","","","","","3"
"Less important","1997","Thuringia","indirect migration background","","","","","3"
"Less important","1997","Hesse","direct migration background","","","","","3"
"Less important","1997","Hesse","indirect migration background","","","","","3"
"Less important","1997","Rhineland-Palatinate,Saarland","no migration background","","","","","3"
"Less important","1997","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"Less important","1997","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"Less important","1997","Baden-Württemberg","no migration background","","","","","3"
"Less important","1997","Saxony","indirect migration background","","","","","3"
"Less important","1997","Saxony-Anhalt","indirect migration background","","","","","3"
"Less important","1997","Thuringia","no migration background","","","","","3"
"Less important","1997","Thuringia","direct migration background","","","","","3"
"Less important","1997","Baden-Württemberg","direct migration background","","","","","3"
"Less important","1997","Baden-Württemberg","indirect migration background","","","","","3"
"Less important","1997","Bavaria","no migration background","","","","","3"
"Less important","1997","Bavaria","direct migration background","","","","","3"
"Less important","1997","Bavaria","indirect migration background","","","","","3"
"Less important","1997","Berlin","no migration background","","","","","3"
"Less important","1997","Brandenburg","indirect migration background","","","","","3"
"Less important","1997","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Less important","1997","Saxony","no migration background","","","","","3"
"Less important","1997","Saxony","direct migration background","","","","","3"
"Less important","1997","Saxony-Anhalt","no migration background","","","","","3"
"Less important","1997","Saxony-Anhalt","direct migration background","","","","","3"
"Less important","1997","Berlin","direct migration background","","","","","3"
"Less important","1997","Berlin","indirect migration background","","","","","3"
"Less important","1997","Brandenburg","no migration background","","","","","3"
"Less important","1997","Brandenburg","direct migration background","","","","","3"
"Less important","1997","Mecklenburg-Western Pomerania","no migration background","","","","","3"
"Less important","1997","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"Quite unimportant","1997","Schleswig-Holstein","direct migration background","","","","","4"
"Quite unimportant","1997","Hamburg","no migration background","","","","","4"
"Quite unimportant","1997","Schleswig-Holstein","no migration background","","","","","4"
"Quite unimportant","1997","Hamburg","indirect migration background","","","","","4"
"Quite unimportant","1997","Hamburg","direct migration background","","","","","4"
"Quite unimportant","1997","Schleswig-Holstein","indirect migration background","","","","","4"
"Quite unimportant","1997","Lower Saxony","no migration background","","","","","4"
"Quite unimportant","1997","Lower Saxony","direct migration background","","","","","4"
"Quite unimportant","1997","Lower Saxony","indirect migration background","","","","","4"
"Quite unimportant","1997","Bremen","no migration background","","","","","4"
"Quite unimportant","1997","Bremen","direct migration background","","","","","4"
"Quite unimportant","1997","Bremen","indirect migration background","","","","","4"
"Quite unimportant","1997","North Rhine-Westphalia","no migration background","","","","","4"
"Quite unimportant","1997","North Rhine-Westphalia","direct migration background","","","","","4"
"Quite unimportant","1997","North Rhine-Westphalia","indirect migration background","","","","","4"
"Quite unimportant","1997","Hesse","no migration background","","","","","4"
"Quite unimportant","1997","Hesse","direct migration background","","","","","4"
"Quite unimportant","1997","Hesse","indirect migration background","","","","","4"
"Quite unimportant","1997","Rhineland-Palatinate,Saarland","no migration background","","","","","4"
"Quite unimportant","1997","Brandenburg","no migration background","","","","","4"
"Quite unimportant","1997","Brandenburg","direct migration background","","","","","4"
"Quite unimportant","1997","Berlin","no migration background","","","","","4"
"Quite unimportant","1997","Berlin","direct migration background","","","","","4"
"Quite unimportant","1997","Berlin","indirect migration background","","","","","4"
"Quite unimportant","1997","Bavaria","no migration background","","","","","4"
"Quite unimportant","1997","Bavaria","direct migration background","","","","","4"
"Quite unimportant","1997","Bavaria","indirect migration background","","","","","4"
"Quite unimportant","1997","Rhineland-Palatinate,Saarland","direct migration background","","","","","4"
"Quite unimportant","1997","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Quite unimportant","1997","Baden-Württemberg","no migration background","","","","","4"
"Quite unimportant","1997","Baden-Württemberg","direct migration background","","","","","4"
"Quite unimportant","1997","Baden-Württemberg","indirect migration background","","","","","4"
"Quite unimportant","1997","Brandenburg","indirect migration background","","","","","4"
"Quite unimportant","1997","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"Quite unimportant","1997","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Quite unimportant","1997","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Quite unimportant","1997","Saxony","no migration background","","","","","4"
"Quite unimportant","1997","Saxony","direct migration background","","","","","4"
"Quite unimportant","1997","Saxony","indirect migration background","","","","","4"
"Quite unimportant","1997","Saxony-Anhalt","no migration background","","","","","4"
"Quite unimportant","1997","Saxony-Anhalt","direct migration background","","","","","4"
"Quite unimportant","1997","Saxony-Anhalt","indirect migration background","","","","","4"
"Quite unimportant","1997","Thuringia","no migration background","","","","","4"
"Quite unimportant","1997","Thuringia","direct migration background","","","","","4"
"Quite unimportant","1997","Thuringia","indirect migration background","","","","","4"
"Very important","1997","Schleswig-Holstein","no migration background","","","","","1"
"Very important","1997","Schleswig-Holstein","direct migration background","","","","","1"
"Very important","1997","Schleswig-Holstein","indirect migration background","","","","","1"
"Very important","1997","Hamburg","no migration background","","","","","1"
"Very important","1997","Hamburg","direct migration background","","","","","1"
"Very important","1997","Hamburg","indirect migration background","","","","","1"
"Very important","1997","Lower Saxony","no migration background","","","","","1"
"Very important","1997","Lower Saxony","direct migration background","","","","","1"
"Very important","1997","Lower Saxony","indirect migration background","","","","","1"
"Very important","1997","Bremen","no migration background","","","","","1"
"Very important","1997","Bremen","direct migration background","","","","","1"
"Very important","1997","Bremen","indirect migration background","","","","","1"
"Very important","1997","North Rhine-Westphalia","no migration background","","","","","1"
"Very important","1997","North Rhine-Westphalia","direct migration background","","","","","1"
"Very important","1997","North Rhine-Westphalia","indirect migration background","","","","","1"
"Very important","1997","Hesse","no migration background","","","","","1"
"Very important","1997","Hesse","direct migration background","","","","","1"
"Very important","1997","Hesse","indirect migration background","","","","","1"
"Very important","1997","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"Very important","1997","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"Very important","1997","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"Very important","1997","Baden-Württemberg","no migration background","","","","","1"
"Very important","1997","Baden-Württemberg","direct migration background","","","","","1"
"Very important","1997","Baden-Württemberg","indirect migration background","","","","","1"
"Very important","1997","Bavaria","no migration background","","","","","1"
"Very important","1997","Bavaria","direct migration background","","","","","1"
"Very important","1997","Bavaria","indirect migration background","","","","","1"
"Very important","1997","Berlin","no migration background","","","","","1"
"Very important","1997","Berlin","direct migration background","","","","","1"
"Very important","1997","Berlin","indirect migration background","","","","","1"
"Very important","1997","Brandenburg","no migration background","","","","","1"
"Very important","1997","Brandenburg","direct migration background","","","","","1"
"Very important","1997","Brandenburg","indirect migration background","","","","","1"
"Very important","1997","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Very important","1997","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Very important","1997","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Very important","1997","Saxony","no migration background","","","","","1"
"Very important","1997","Saxony","direct migration background","","","","","1"
"Very important","1997","Saxony","indirect migration background","","","","","1"
"Very important","1997","Saxony-Anhalt","no migration background","","","","","1"
"Very important","1997","Saxony-Anhalt","direct migration background","","","","","1"
"Very important","1997","Saxony-Anhalt","indirect migration background","","","","","1"
"Very important","1997","Thuringia","no migration background","","","","","1"
"Very important","1997","Thuringia","direct migration background","","","","","1"
"Very important","1997","Thuringia","indirect migration background","","","","","1"
"Important","1998","Schleswig-Holstein","no migration background","","","","","2"
"Important","1998","Schleswig-Holstein","direct migration background","","","","","2"
"Important","1998","Hamburg","no migration background","","","","","2"
"Important","1998","Hamburg","direct migration background","","","","","2"
"Important","1998","Hamburg","indirect migration background","","","","","2"
"Important","1998","Lower Saxony","no migration background","","","","","2"
"Important","1998","Lower Saxony","direct migration background","","","","","2"
"Important","1998","Schleswig-Holstein","indirect migration background","","","","","2"
"Important","1998","Lower Saxony","indirect migration background","","","","","2"
"Important","1998","Bremen","no migration background","","","","","2"
"Important","1998","Bremen","direct migration background","","","","","2"
"Important","1998","Bremen","indirect migration background","","","","","2"
"Important","1998","North Rhine-Westphalia","no migration background","","","","","2"
"Important","1998","North Rhine-Westphalia","direct migration background","","","","","2"
"Important","1998","North Rhine-Westphalia","indirect migration background","","","","","2"
"Important","1998","Hesse","no migration background","","","","","2"
"Important","1998","Hesse","direct migration background","","","","","2"
"Important","1998","Hesse","indirect migration background","","","","","2"
"Important","1998","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
"Important","1998","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"Important","1998","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Important","1998","Baden-Württemberg","no migration background","","","","","2"
"Important","1998","Baden-Württemberg","direct migration background","","","","","2"
"Important","1998","Baden-Württemberg","indirect migration background","","","","","2"
"Important","1998","Bavaria","no migration background","","","","","2"
"Important","1998","Bavaria","direct migration background","","","","","2"
"Important","1998","Bavaria","indirect migration background","","","","","2"
"Important","1998","Berlin","no migration background","","","","","2"
"Important","1998","Berlin","direct migration background","","","","","2"
"Important","1998","Berlin","indirect migration background","","","","","2"
"Important","1998","Brandenburg","no migration background","","","","","2"
"Important","1998","Brandenburg","indirect migration background","","","","","2"
"Important","1998","Brandenburg","direct migration background","","","","","2"
"Important","1998","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"Important","1998","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Important","1998","Saxony","direct migration background","","","","","2"
"Important","1998","Saxony","indirect migration background","","","","","2"
"Important","1998","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Important","1998","Saxony","no migration background","","","","","2"
"Important","1998","Saxony-Anhalt","indirect migration background","","","","","2"
"Important","1998","Thuringia","no migration background","","","","","2"
"Important","1998","Thuringia","direct migration background","","","","","2"
"Important","1998","Thuringia","indirect migration background","","","","","2"
"Important","1998","Saxony-Anhalt","no migration background","","","","","2"
"Important","1998","Saxony-Anhalt","direct migration background","","","","","2"
"Less important","1998","Schleswig-Holstein","direct migration background","","","","","3"
"Less important","1998","Schleswig-Holstein","indirect migration background","","","","","3"
"Less important","1998","Hamburg","no migration background","","","","","3"
"Less important","1998","Hamburg","direct migration background","","","","","3"
"Less important","1998","Schleswig-Holstein","no migration background","","","","","3"
"Less important","1998","Hamburg","indirect migration background","","","","","3"
"Less important","1998","Lower Saxony","no migration background","","","","","3"
"Less important","1998","Lower Saxony","direct migration background","","","","","3"
"Less important","1998","Lower Saxony","indirect migration background","","","","","3"
"Less important","1998","Bremen","no migration background","","","","","3"
"Less important","1998","Bremen","direct migration background","","","","","3"
"Less important","1998","Bremen","indirect migration background","","","","","3"
"Less important","1998","North Rhine-Westphalia","no migration background","","","","","3"
"Less important","1998","North Rhine-Westphalia","direct migration background","","","","","3"
"Less important","1998","North Rhine-Westphalia","indirect migration background","","","","","3"
"Less important","1998","Hesse","no migration background","","","","","3"
"Less important","1998","Hesse","direct migration background","","","","","3"
"Less important","1998","Hesse","indirect migration background","","","","","3"
"Less important","1998","Rhineland-Palatinate,Saarland","no migration background","","","","","3"
"Less important","1998","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"Less important","1998","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"Less important","1998","Baden-Württemberg","no migration background","","","","","3"
"Less important","1998","Thuringia","indirect migration background","","","","","3"
"Less important","1998","Baden-Württemberg","direct migration background","","","","","3"
"Less important","1998","Baden-Württemberg","indirect migration background","","","","","3"
"Less important","1998","Bavaria","no migration background","","","","","3"
"Less important","1998","Bavaria","direct migration background","","","","","3"
"Less important","1998","Bavaria","indirect migration background","","","","","3"
"Less important","1998","Berlin","no migration background","","","","","3"
"Less important","1998","Saxony","indirect migration background","","","","","3"
"Less important","1998","Saxony-Anhalt","indirect migration background","","","","","3"
"Less important","1998","Thuringia","no migration background","","","","","3"
"Less important","1998","Thuringia","direct migration background","","","","","3"
"Less important","1998","Berlin","direct migration background","","","","","3"
"Less important","1998","Berlin","indirect migration background","","","","","3"
"Less important","1998","Brandenburg","no migration background","","","","","3"
"Less important","1998","Brandenburg","direct migration background","","","","","3"
"Less important","1998","Brandenburg","indirect migration background","","","","","3"
"Less important","1998","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Less important","1998","Saxony","no migration background","","","","","3"
"Less important","1998","Saxony","direct migration background","","","","","3"
"Less important","1998","Saxony-Anhalt","no migration background","","","","","3"
"Less important","1998","Saxony-Anhalt","direct migration background","","","","","3"
"Less important","1998","Mecklenburg-Western Pomerania","no migration background","","","","","3"
"Less important","1998","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"Quite unimportant","1998","Schleswig-Holstein","no migration background","","","","","4"
"Quite unimportant","1998","Schleswig-Holstein","direct migration background","","","","","4"
"Quite unimportant","1998","Hamburg","direct migration background","","","","","4"
"Quite unimportant","1998","Lower Saxony","direct migration background","","","","","4"
"Quite unimportant","1998","Hamburg","no migration background","","","","","4"
"Quite unimportant","1998","Schleswig-Holstein","indirect migration background","","","","","4"
"Quite unimportant","1998","Hamburg","indirect migration background","","","","","4"
"Quite unimportant","1998","Lower Saxony","no migration background","","","","","4"
"Quite unimportant","1998","Lower Saxony","indirect migration background","","","","","4"
"Quite unimportant","1998","Bremen","no migration background","","","","","4"
"Quite unimportant","1998","Bremen","direct migration background","","","","","4"
"Quite unimportant","1998","Hesse","indirect migration background","","","","","4"
"Quite unimportant","1998","Bremen","indirect migration background","","","","","4"
"Quite unimportant","1998","North Rhine-Westphalia","no migration background","","","","","4"
"Quite unimportant","1998","Hesse","no migration background","","","","","4"
"Quite unimportant","1998","Hesse","direct migration background","","","","","4"
"Quite unimportant","1998","Rhineland-Palatinate,Saarland","no migration background","","","","","4"
"Quite unimportant","1998","North Rhine-Westphalia","direct migration background","","","","","4"
"Quite unimportant","1998","North Rhine-Westphalia","indirect migration background","","","","","4"
"Quite unimportant","1998","Brandenburg","direct migration background","","","","","4"
"Quite unimportant","1998","Rhineland-Palatinate,Saarland","direct migration background","","","","","4"
"Quite unimportant","1998","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Quite unimportant","1998","Baden-Württemberg","no migration background","","","","","4"
"Quite unimportant","1998","Baden-Württemberg","direct migration background","","","","","4"
"Quite unimportant","1998","Baden-Württemberg","indirect migration background","","","","","4"
"Quite unimportant","1998","Bavaria","no migration background","","","","","4"
"Quite unimportant","1998","Bavaria","direct migration background","","","","","4"
"Quite unimportant","1998","Bavaria","indirect migration background","","","","","4"
"Quite unimportant","1998","Berlin","no migration background","","","","","4"
"Quite unimportant","1998","Berlin","direct migration background","","","","","4"
"Quite unimportant","1998","Berlin","indirect migration background","","","","","4"
"Quite unimportant","1998","Brandenburg","no migration background","","","","","4"
"Quite unimportant","1998","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"Quite unimportant","1998","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Quite unimportant","1998","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Quite unimportant","1998","Saxony","no migration background","","","","","4"
"Quite unimportant","1998","Saxony","direct migration background","","","","","4"
"Quite unimportant","1998","Saxony","indirect migration background","","","","","4"
"Quite unimportant","1998","Saxony-Anhalt","no migration background","","","","","4"
"Quite unimportant","1998","Saxony-Anhalt","direct migration background","","","","","4"
"Quite unimportant","1998","Saxony-Anhalt","indirect migration background","","","","","4"
"Quite unimportant","1998","Thuringia","no migration background","","","","","4"
"Quite unimportant","1998","Thuringia","direct migration background","","","","","4"
"Quite unimportant","1998","Thuringia","indirect migration background","","","","","4"
"Quite unimportant","1998","Brandenburg","indirect migration background","","","","","4"
"Very important","1998","Schleswig-Holstein","no migration background","","","","","1"
"Very important","1998","Schleswig-Holstein","direct migration background","","","","","1"
"Very important","1998","Schleswig-Holstein","indirect migration background","","","","","1"
"Very important","1998","Hamburg","no migration background","","","","","1"
"Very important","1998","Hamburg","direct migration background","","","","","1"
"Very important","1998","Hamburg","indirect migration background","","","","","1"
"Very important","1998","Lower Saxony","no migration background","","","","","1"
"Very important","1998","Lower Saxony","direct migration background","","","","","1"
"Very important","1998","Lower Saxony","indirect migration background","","","","","1"
"Very important","1998","Bremen","no migration background","","","","","1"
"Very important","1998","Bremen","direct migration background","","","","","1"
"Very important","1998","Bremen","indirect migration background","","","","","1"
"Very important","1998","North Rhine-Westphalia","no migration background","","","","","1"
"Very important","1998","North Rhine-Westphalia","direct migration background","","","","","1"
"Very important","1998","North Rhine-Westphalia","indirect migration background","","","","","1"
"Very important","1998","Hesse","no migration background","","","","","1"
"Very important","1998","Hesse","direct migration background","","","","","1"
"Very important","1998","Hesse","indirect migration background","","","","","1"
"Very important","1998","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"Very important","1998","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"Very important","1998","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"Very important","1998","Baden-Württemberg","no migration background","","","","","1"
"Very important","1998","Baden-Württemberg","direct migration background","","","","","1"
"Very important","1998","Baden-Württemberg","indirect migration background","","","","","1"
"Very important","1998","Bavaria","no migration background","","","","","1"
"Very important","1998","Bavaria","direct migration background","","","","","1"
"Very important","1998","Bavaria","indirect migration background","","","","","1"
"Very important","1998","Berlin","no migration background","","","","","1"
"Very important","1998","Berlin","direct migration background","","","","","1"
"Very important","1998","Berlin","indirect migration background","","","","","1"
"Very important","1998","Brandenburg","no migration background","","","","","1"
"Very important","1998","Brandenburg","direct migration background","","","","","1"
"Very important","1998","Brandenburg","indirect migration background","","","","","1"
"Very important","1998","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Very important","1998","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Very important","1998","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Very important","1998","Saxony","no migration background","","","","","1"
"Very important","1998","Saxony","direct migration background","","","","","1"
"Very important","1998","Saxony","indirect migration background","","","","","1"
"Very important","1998","Saxony-Anhalt","no migration background","","","","","1"
"Very important","1998","Saxony-Anhalt","direct migration background","","","","","1"
"Very important","1998","Saxony-Anhalt","indirect migration background","","","","","1"
"Very important","1998","Thuringia","no migration background","","","","","1"
"Very important","1998","Thuringia","direct migration background","","","","","1"
"Very important","1998","Thuringia","indirect migration background","","","","","1"
"Important","1999","Schleswig-Holstein","no migration background","","","","","2"
"Important","1999","Schleswig-Holstein","direct migration background","","","","","2"
"Important","1999","Schleswig-Holstein","indirect migration background","","","","","2"
"Important","1999","Hamburg","indirect migration background","","","","","2"
"Important","1999","Lower Saxony","no migration background","","","","","2"
"Important","1999","Lower Saxony","direct migration background","","","","","2"
"Important","1999","Hamburg","no migration background","","","","","2"
"Important","1999","Hamburg","direct migration background","","","","","2"
"Important","1999","Lower Saxony","indirect migration background","","","","","2"
"Important","1999","Bremen","no migration background","","","","","2"
"Important","1999","Bremen","direct migration background","","","","","2"
"Important","1999","Bremen","indirect migration background","","","","","2"
"Important","1999","North Rhine-Westphalia","no migration background","","","","","2"
"Important","1999","North Rhine-Westphalia","direct migration background","","","","","2"
"Important","1999","North Rhine-Westphalia","indirect migration background","","","","","2"
"Important","1999","Hesse","no migration background","","","","","2"
"Important","1999","Hesse","direct migration background","","","","","2"
"Important","1999","Hesse","indirect migration background","","","","","2"
"Important","1999","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
