"plh0109","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Less important","1995","Bavaria","Male","26","","","","3"
"Less important","1995","Bavaria","Female","31","0.0547259870719481","0.0380078088090697","0.0714441653348265","3"
"Less important","1995","Berlin","Male","9","","","","3"
"Less important","1995","Berlin","Female","13","","","","3"
"Less important","1995","Brandenburg","Male","15","","","","3"
"Less important","1995","Brandenburg","Female","14","","","","3"
"Less important","1995","Mecklenburg-Western Pomerania","Male","11","","","","3"
"Less important","1995","Mecklenburg-Western Pomerania","Female","7","","","","3"
"Less important","1995","Saxony","Male","15","","","","3"
"Less important","1995","Saxony","Female","20","","","","3"
"Less important","1995","Saxony-Anhalt","Male","8","","","","3"
"Less important","1995","Thuringia","Female","15","","","","3"
"Less important","1995","Thuringia","Male","18","","","","3"
"Less important","1995","Saxony-Anhalt","Female","6","","","","3"
"Quite unimportant","1995","Lower Saxony","Male","9","","","","4"
"Quite unimportant","1995","Hamburg","Female","","","","","4"
"Quite unimportant","1995","Hamburg","Male","2","","","","4"
"Quite unimportant","1995","Lower Saxony","Female","19","","","","4"
"Quite unimportant","1995","Schleswig-Holstein","Male","2","","","","4"
"Quite unimportant","1995","Schleswig-Holstein","Female","5","","","","4"
"Quite unimportant","1995","Bremen","Female","5","","","","4"
"Quite unimportant","1995","Bremen","Male","4","","","","4"
"Quite unimportant","1995","North Rhine-Westphalia","Male","9","","","","4"
"Quite unimportant","1995","North Rhine-Westphalia","Female","27","","","","4"
"Quite unimportant","1995","Hesse","Male","5","","","","4"
"Quite unimportant","1995","Hesse","Female","15","","","","4"
"Quite unimportant","1995","Rhineland-Palatinate,Saarland","Male","3","","","","4"
"Quite unimportant","1995","Rhineland-Palatinate,Saarland","Female","17","","","","4"
"Quite unimportant","1995","Bavaria","Female","38","0.0849321432811415","0.0644405379540478","0.105423748608235","4"
"Quite unimportant","1995","Baden-Württemberg","Female","28","","","","4"
"Quite unimportant","1995","Bavaria","Male","16","","","","4"
"Quite unimportant","1995","Mecklenburg-Western Pomerania","Male","4","","","","4"
"Quite unimportant","1995","Mecklenburg-Western Pomerania","Female","9","","","","4"
"Quite unimportant","1995","Saxony","Male","7","","","","4"
"Quite unimportant","1995","Saxony","Female","33","0.10110462235967","0.0764852527412103","0.12572399197813","4"
"Quite unimportant","1995","Baden-Württemberg","Male","10","","","","4"
"Quite unimportant","1995","Berlin","Male","5","","","","4"
"Quite unimportant","1995","Berlin","Female","14","","","","4"
"Quite unimportant","1995","Brandenburg","Male","2","","","","4"
"Quite unimportant","1995","Brandenburg","Female","14","","","","4"
"Quite unimportant","1995","Saxony-Anhalt","Male","6","","","","4"
"Quite unimportant","1995","Saxony-Anhalt","Female","27","","","","4"
"Quite unimportant","1995","Thuringia","Male","6","","","","4"
"Quite unimportant","1995","Thuringia","Female","16","","","","4"
"Very important","1995","Schleswig-Holstein","Male","92","0.718665672333505","0.638876678304931","0.798454666362079","1"
"Very important","1995","Schleswig-Holstein","Female","101","0.683299983741912","0.604828664342736","0.761771303141088","1"
"Very important","1995","Hamburg","Male","29","","","","1"
"Very important","1995","Hamburg","Female","39","0.706280926696559","0.586989593777589","0.825572259615529","1"
"Very important","1995","Lower Saxony","Male","314","0.66881291199078","0.625183098926268","0.712442725055292","1"
"Very important","1995","Lower Saxony","Female","349","0.688732217952959","0.646512105241087","0.730952330664831","1"
"Very important","1995","Bremen","Male","29","","","","1"
"Very important","1995","Bremen","Female","30","0.534335921480535","0.390186557809301","0.67848528515177","1"
"Very important","1995","North Rhine-Westphalia","Male","684","0.704038786590434","0.675027063402487","0.733050509778382","1"
"Very important","1995","North Rhine-Westphalia","Female","784","0.672160029159351","0.644163544316864","0.700156514001838","1"
"Very important","1995","Hesse","Male","230","0.700745562958143","0.651036020193306","0.750455105722979","1"
"Very important","1995","Hesse","Female","265","0.707330787140162","0.660525536090032","0.754136038190292","1"
"Very important","1995","Rhineland-Palatinate,Saarland","Male","194","0.622514715164768","0.56729081697591","0.677738613353625","1"
"Very important","1995","Rhineland-Palatinate,Saarland","Female","219","0.608464831725255","0.555317836555282","0.661611826895228","1"
"Very important","1995","Baden-Württemberg","Male","387","0.675599830246307","0.636686715247127","0.714512945245487","1"
"Very important","1995","Baden-Württemberg","Female","454","0.673639759718942","0.637113204671164","0.71016631476672","1"
"Very important","1995","Bavaria","Male","451","0.633655968131948","0.597335949027808","0.669975987236088","1"
"Very important","1995","Thuringia","Female","231","0.602472515096716","0.550222629890414","0.654722400303017","1"
"Very important","1995","Bavaria","Female","500","0.630076757227927","0.594590039660831","0.665563474795022","1"
"Very important","1995","Berlin","Male","164","0.670333698880496","0.610102297711121","0.730565100049872","1"
"Very important","1995","Berlin","Female","185","0.650319881111519","0.592577268299581","0.708062493923457","1"
"Very important","1995","Brandenburg","Male","191","0.66658240188095","0.611363183295428","0.721801620466472","1"
"Very important","1995","Brandenburg","Female","206","0.641482107712635","0.58748450642242","0.69547970900285","1"
"Very important","1995","Mecklenburg-Western Pomerania","Male","142","0.715056396854513","0.653114769482475","0.776998024226551","1"
"Very important","1995","Mecklenburg-Western Pomerania","Female","153","0.666254697975299","0.602016900622886","0.730492495327711","1"
"Very important","1995","Saxony","Male","371","0.727986551106118","0.689478966788438","0.766494135423798","1"
"Very important","1995","Saxony","Female","426","0.675345518466597","0.637106163172434","0.71358487376076","1"
"Very important","1995","Saxony-Anhalt","Male","238","0.742066151435349","0.693752674368896","0.790379628501802","1"
"Very important","1995","Saxony-Anhalt","Female","260","0.668117483970437","0.619542451959316","0.716692515981558","1"
"Very important","1995","Thuringia","Male","219","0.647371929189906","0.594270859586625","0.700472998793188","1"
"Important","1996","Schleswig-Holstein","Male","","","","","2"
"Important","1996","Hamburg","Male","","","","","2"
"Important","1996","Hamburg","Female","","","","","2"
"Important","1996","Lower Saxony","Male","","","","","2"
"Important","1996","Lower Saxony","Female","","","","","2"
"Important","1996","Schleswig-Holstein","Female","","","","","2"
"Important","1996","Bremen","Male","","","","","2"
"Important","1996","North Rhine-Westphalia","Female","","","","","2"
"Important","1996","Bremen","Female","","","","","2"
"Important","1996","North Rhine-Westphalia","Male","","","","","2"
"Important","1996","Hesse","Male","","","","","2"
"Important","1996","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Important","1996","Hesse","Female","","","","","2"
"Important","1996","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Important","1996","Baden-Württemberg","Female","","","","","2"
"Important","1996","Bavaria","Male","","","","","2"
"Important","1996","Baden-Württemberg","Male","","","","","2"
"Important","1996","Berlin","Male","","","","","2"
"Important","1996","Bavaria","Female","","","","","2"
"Important","1996","Brandenburg","Male","","","","","2"
"Important","1996","Brandenburg","Female","","","","","2"
"Important","1996","Berlin","Female","","","","","2"
"Important","1996","Mecklenburg-Western Pomerania","Male","","","","","2"
"Important","1996","Mecklenburg-Western Pomerania","Female","","","","","2"
"Important","1996","Saxony","Male","","","","","2"
"Important","1996","Saxony","Female","","","","","2"
"Important","1996","Saxony-Anhalt","Male","","","","","2"
"Important","1996","Thuringia","Male","","","","","2"
"Important","1996","Thuringia","Female","","","","","2"
"Important","1996","Saxony-Anhalt","Female","","","","","2"
"Less important","1996","Schleswig-Holstein","Male","","","","","3"
"Less important","1996","Hamburg","Female","","","","","3"
"Less important","1996","Lower Saxony","Male","","","","","3"
"Less important","1996","Schleswig-Holstein","Female","","","","","3"
"Less important","1996","Hamburg","Male","","","","","3"
"Less important","1996","Lower Saxony","Female","","","","","3"
"Less important","1996","Bremen","Male","","","","","3"
"Less important","1996","Bremen","Female","","","","","3"
"Less important","1996","Hesse","Male","","","","","3"
"Less important","1996","North Rhine-Westphalia","Male","","","","","3"
"Less important","1996","North Rhine-Westphalia","Female","","","","","3"
"Less important","1996","Hesse","Female","","","","","3"
"Less important","1996","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Less important","1996","Baden-Württemberg","Female","","","","","3"
"Less important","1996","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Less important","1996","Baden-Württemberg","Male","","","","","3"
"Less important","1996","Berlin","Male","","","","","3"
"Less important","1996","Bavaria","Male","","","","","3"
"Less important","1996","Bavaria","Female","","","","","3"
"Less important","1996","Berlin","Female","","","","","3"
"Less important","1996","Brandenburg","Male","","","","","3"
"Less important","1996","Brandenburg","Female","","","","","3"
"Less important","1996","Mecklenburg-Western Pomerania","Male","","","","","3"
"Less important","1996","Mecklenburg-Western Pomerania","Female","","","","","3"
"Less important","1996","Saxony","Male","","","","","3"
"Less important","1996","Saxony","Female","","","","","3"
"Less important","1996","Saxony-Anhalt","Male","","","","","3"
"Less important","1996","Thuringia","Male","","","","","3"
"Less important","1996","Thuringia","Female","","","","","3"
"Less important","1996","Saxony-Anhalt","Female","","","","","3"
"Quite unimportant","1996","Lower Saxony","Female","","","","","4"
"Quite unimportant","1996","Hamburg","Female","","","","","4"
"Quite unimportant","1996","Hamburg","Male","","","","","4"
"Quite unimportant","1996","Lower Saxony","Male","","","","","4"
"Quite unimportant","1996","Schleswig-Holstein","Male","","","","","4"
"Quite unimportant","1996","Schleswig-Holstein","Female","","","","","4"
"Quite unimportant","1996","Bremen","Male","","","","","4"
"Quite unimportant","1996","Bremen","Female","","","","","4"
"Quite unimportant","1996","North Rhine-Westphalia","Male","","","","","4"
"Quite unimportant","1996","North Rhine-Westphalia","Female","","","","","4"
"Quite unimportant","1996","Rhineland-Palatinate,Saarland","Male","","","","","4"
"Quite unimportant","1996","Hesse","Male","","","","","4"
"Quite unimportant","1996","Hesse","Female","","","","","4"
"Quite unimportant","1996","Rhineland-Palatinate,Saarland","Female","","","","","4"
"Quite unimportant","1996","Bavaria","Male","","","","","4"
"Quite unimportant","1996","Bavaria","Female","","","","","4"
"Quite unimportant","1996","Baden-Württemberg","Male","","","","","4"
"Quite unimportant","1996","Baden-Württemberg","Female","","","","","4"
"Quite unimportant","1996","Mecklenburg-Western Pomerania","Male","","","","","4"
"Quite unimportant","1996","Mecklenburg-Western Pomerania","Female","","","","","4"
"Quite unimportant","1996","Saxony","Male","","","","","4"
"Quite unimportant","1996","Saxony","Female","","","","","4"
"Quite unimportant","1996","Berlin","Male","","","","","4"
"Quite unimportant","1996","Berlin","Female","","","","","4"
"Quite unimportant","1996","Brandenburg","Male","","","","","4"
"Quite unimportant","1996","Brandenburg","Female","","","","","4"
"Quite unimportant","1996","Saxony-Anhalt","Male","","","","","4"
"Quite unimportant","1996","Saxony-Anhalt","Female","","","","","4"
"Quite unimportant","1996","Thuringia","Male","","","","","4"
"Quite unimportant","1996","Thuringia","Female","","","","","4"
"Very important","1996","Schleswig-Holstein","Male","","","","","1"
"Very important","1996","Schleswig-Holstein","Female","","","","","1"
"Very important","1996","Hamburg","Male","","","","","1"
"Very important","1996","Hamburg","Female","","","","","1"
"Very important","1996","Lower Saxony","Male","","","","","1"
"Very important","1996","Lower Saxony","Female","","","","","1"
"Very important","1996","Bremen","Male","","","","","1"
"Very important","1996","Bremen","Female","","","","","1"
"Very important","1996","North Rhine-Westphalia","Male","","","","","1"
"Very important","1996","North Rhine-Westphalia","Female","","","","","1"
"Very important","1996","Hesse","Male","","","","","1"
"Very important","1996","Hesse","Female","","","","","1"
"Very important","1996","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Very important","1996","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Very important","1996","Baden-Württemberg","Male","","","","","1"
"Very important","1996","Bavaria","Male","","","","","1"
"Very important","1996","Baden-Württemberg","Female","","","","","1"
"Very important","1996","Bavaria","Female","","","","","1"
"Very important","1996","Berlin","Male","","","","","1"
"Very important","1996","Berlin","Female","","","","","1"
"Very important","1996","Thuringia","Female","","","","","1"
"Very important","1996","Brandenburg","Male","","","","","1"
"Very important","1996","Brandenburg","Female","","","","","1"
"Very important","1996","Saxony-Anhalt","Female","","","","","1"
"Very important","1996","Thuringia","Male","","","","","1"
"Very important","1996","Mecklenburg-Western Pomerania","Male","","","","","1"
"Very important","1996","Mecklenburg-Western Pomerania","Female","","","","","1"
"Very important","1996","Saxony","Male","","","","","1"
"Very important","1996","Saxony","Female","","","","","1"
"Very important","1996","Saxony-Anhalt","Male","","","","","1"
"Important","1997","Hamburg","Male","","","","","2"
"Important","1997","Schleswig-Holstein","Male","","","","","2"
"Important","1997","Schleswig-Holstein","Female","","","","","2"
"Important","1997","Lower Saxony","Female","","","","","2"
"Important","1997","Hamburg","Female","","","","","2"
"Important","1997","Lower Saxony","Male","","","","","2"
"Important","1997","North Rhine-Westphalia","Male","","","","","2"
"Important","1997","Bremen","Male","","","","","2"
"Important","1997","Bremen","Female","","","","","2"
"Important","1997","North Rhine-Westphalia","Female","","","","","2"
"Important","1997","Hesse","Female","","","","","2"
"Important","1997","Hesse","Male","","","","","2"
"Important","1997","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Important","1997","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Important","1997","Baden-Württemberg","Male","","","","","2"
"Important","1997","Baden-Württemberg","Female","","","","","2"
"Important","1997","Bavaria","Male","","","","","2"
"Important","1997","Bavaria","Female","","","","","2"
"Important","1997","Berlin","Male","","","","","2"
"Important","1997","Berlin","Female","","","","","2"
"Important","1997","Brandenburg","Male","","","","","2"
"Important","1997","Brandenburg","Female","","","","","2"
"Important","1997","Mecklenburg-Western Pomerania","Male","","","","","2"
"Important","1997","Mecklenburg-Western Pomerania","Female","","","","","2"
"Important","1997","Saxony","Male","","","","","2"
"Important","1997","Saxony","Female","","","","","2"
"Important","1997","Saxony-Anhalt","Male","","","","","2"
"Important","1997","Saxony-Anhalt","Female","","","","","2"
"Important","1997","Thuringia","Male","","","","","2"
"Important","1997","Thuringia","Female","","","","","2"
"Less important","1997","Hamburg","Male","","","","","3"
"Less important","1997","Hamburg","Female","","","","","3"
"Less important","1997","Lower Saxony","Male","","","","","3"
"Less important","1997","Schleswig-Holstein","Male","","","","","3"
"Less important","1997","Schleswig-Holstein","Female","","","","","3"
"Less important","1997","Lower Saxony","Female","","","","","3"
"Less important","1997","Bremen","Female","","","","","3"
"Less important","1997","Bremen","Male","","","","","3"
"Less important","1997","Hesse","Male","","","","","3"
"Less important","1997","North Rhine-Westphalia","Female","","","","","3"
"Less important","1997","North Rhine-Westphalia","Male","","","","","3"
"Less important","1997","Hesse","Female","","","","","3"
"Less important","1997","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Less important","1997","Baden-Württemberg","Female","","","","","3"
"Less important","1997","Baden-Württemberg","Male","","","","","3"
"Less important","1997","Berlin","Male","","","","","3"
"Less important","1997","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Less important","1997","Bavaria","Female","","","","","3"
"Less important","1997","Bavaria","Male","","","","","3"
"Less important","1997","Berlin","Female","","","","","3"
"Less important","1997","Brandenburg","Male","","","","","3"
"Less important","1997","Brandenburg","Female","","","","","3"
"Less important","1997","Mecklenburg-Western Pomerania","Male","","","","","3"
"Less important","1997","Mecklenburg-Western Pomerania","Female","","","","","3"
"Less important","1997","Saxony","Male","","","","","3"
"Less important","1997","Thuringia","Male","","","","","3"
"Less important","1997","Saxony","Female","","","","","3"
"Less important","1997","Saxony-Anhalt","Male","","","","","3"
"Less important","1997","Saxony-Anhalt","Female","","","","","3"
"Less important","1997","Thuringia","Female","","","","","3"
"Quite unimportant","1997","Hamburg","Male","","","","","4"
"Quite unimportant","1997","Schleswig-Holstein","Female","","","","","4"
"Quite unimportant","1997","Hamburg","Female","","","","","4"
"Quite unimportant","1997","Lower Saxony","Male","","","","","4"
"Quite unimportant","1997","Lower Saxony","Female","","","","","4"
"Quite unimportant","1997","Schleswig-Holstein","Male","","","","","4"
"Quite unimportant","1997","Bremen","Male","","","","","4"
"Quite unimportant","1997","North Rhine-Westphalia","Male","","","","","4"
"Quite unimportant","1997","Bremen","Female","","","","","4"
"Quite unimportant","1997","North Rhine-Westphalia","Female","","","","","4"
"Quite unimportant","1997","Hesse","Female","","","","","4"
"Quite unimportant","1997","Hesse","Male","","","","","4"
"Quite unimportant","1997","Rhineland-Palatinate,Saarland","Male","","","","","4"
"Quite unimportant","1997","Rhineland-Palatinate,Saarland","Female","","","","","4"
"Quite unimportant","1997","Baden-Württemberg","Female","","","","","4"
"Quite unimportant","1997","Bavaria","Male","","","","","4"
"Quite unimportant","1997","Bavaria","Female","","","","","4"
"Quite unimportant","1997","Baden-Württemberg","Male","","","","","4"
"Quite unimportant","1997","Mecklenburg-Western Pomerania","Male","","","","","4"
"Quite unimportant","1997","Mecklenburg-Western Pomerania","Female","","","","","4"
"Quite unimportant","1997","Saxony","Male","","","","","4"
"Quite unimportant","1997","Saxony","Female","","","","","4"
"Quite unimportant","1997","Berlin","Male","","","","","4"
"Quite unimportant","1997","Berlin","Female","","","","","4"
"Quite unimportant","1997","Brandenburg","Male","","","","","4"
"Quite unimportant","1997","Brandenburg","Female","","","","","4"
"Quite unimportant","1997","Saxony-Anhalt","Male","","","","","4"
"Quite unimportant","1997","Saxony-Anhalt","Female","","","","","4"
"Quite unimportant","1997","Thuringia","Male","","","","","4"
"Quite unimportant","1997","Thuringia","Female","","","","","4"
"Very important","1997","Schleswig-Holstein","Male","","","","","1"
"Very important","1997","Schleswig-Holstein","Female","","","","","1"
"Very important","1997","Hamburg","Male","","","","","1"
"Very important","1997","Hamburg","Female","","","","","1"
"Very important","1997","Lower Saxony","Male","","","","","1"
"Very important","1997","Lower Saxony","Female","","","","","1"
"Very important","1997","Bremen","Male","","","","","1"
"Very important","1997","Bremen","Female","","","","","1"
"Very important","1997","North Rhine-Westphalia","Male","","","","","1"
"Very important","1997","North Rhine-Westphalia","Female","","","","","1"
"Very important","1997","Hesse","Male","","","","","1"
"Very important","1997","Hesse","Female","","","","","1"
"Very important","1997","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Very important","1997","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Very important","1997","Baden-Württemberg","Male","","","","","1"
"Very important","1997","Baden-Württemberg","Female","","","","","1"
"Very important","1997","Bavaria","Male","","","","","1"
"Very important","1997","Bavaria","Female","","","","","1"
"Very important","1997","Berlin","Male","","","","","1"
"Very important","1997","Berlin","Female","","","","","1"
"Very important","1997","Brandenburg","Male","","","","","1"
"Very important","1997","Brandenburg","Female","","","","","1"
"Very important","1997","Mecklenburg-Western Pomerania","Male","","","","","1"
"Very important","1997","Thuringia","Male","","","","","1"
"Very important","1997","Thuringia","Female","","","","","1"
"Very important","1997","Mecklenburg-Western Pomerania","Female","","","","","1"
"Very important","1997","Saxony","Female","","","","","1"
"Very important","1997","Saxony-Anhalt","Male","","","","","1"
"Very important","1997","Saxony-Anhalt","Female","","","","","1"
"Very important","1997","Saxony","Male","","","","","1"
"Important","1998","Schleswig-Holstein","Female","","","","","2"
"Important","1998","Hamburg","Male","","","","","2"
"Important","1998","Schleswig-Holstein","Male","","","","","2"
"Important","1998","Lower Saxony","Male","","","","","2"
"Important","1998","Lower Saxony","Female","","","","","2"
"Important","1998","North Rhine-Westphalia","Male","","","","","2"
"Important","1998","Hamburg","Female","","","","","2"
"Important","1998","Bremen","Female","","","","","2"
"Important","1998","Bremen","Male","","","","","2"
"Important","1998","Hesse","Male","","","","","2"
"Important","1998","North Rhine-Westphalia","Female","","","","","2"
"Important","1998","Hesse","Female","","","","","2"
"Important","1998","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Important","1998","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Important","1998","Baden-Württemberg","Male","","","","","2"
"Important","1998","Baden-Württemberg","Female","","","","","2"
"Important","1998","Bavaria","Male","","","","","2"
"Important","1998","Bavaria","Female","","","","","2"
"Important","1998","Berlin","Male","","","","","2"
"Important","1998","Berlin","Female","","","","","2"
"Important","1998","Brandenburg","Male","","","","","2"
"Important","1998","Brandenburg","Female","","","","","2"
"Important","1998","Mecklenburg-Western Pomerania","Male","","","","","2"
"Important","1998","Saxony","Male","","","","","2"
"Important","1998","Mecklenburg-Western Pomerania","Female","","","","","2"
"Important","1998","Saxony-Anhalt","Male","","","","","2"
"Important","1998","Saxony","Female","","","","","2"
"Important","1998","Thuringia","Female","","","","","2"
"Important","1998","Saxony-Anhalt","Female","","","","","2"
"Important","1998","Thuringia","Male","","","","","2"
"Less important","1998","Hamburg","Male","","","","","3"
"Less important","1998","Lower Saxony","Male","","","","","3"
"Less important","1998","Schleswig-Holstein","Female","","","","","3"
"Less important","1998","Hamburg","Female","","","","","3"
"Less important","1998","Schleswig-Holstein","Male","","","","","3"
"Less important","1998","Bremen","Male","","","","","3"
"Less important","1998","Bremen","Female","","","","","3"
"Less important","1998","Lower Saxony","Female","","","","","3"
"Less important","1998","North Rhine-Westphalia","Female","","","","","3"
"Less important","1998","Hesse","Male","","","","","3"
"Less important","1998","North Rhine-Westphalia","Male","","","","","3"
"Less important","1998","Hesse","Female","","","","","3"
"Less important","1998","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Less important","1998","Baden-Württemberg","Male","","","","","3"
"Less important","1998","Baden-Württemberg","Female","","","","","3"
"Less important","1998","Berlin","Male","","","","","3"
"Less important","1998","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Less important","1998","Bavaria","Female","","","","","3"
"Less important","1998","Bavaria","Male","","","","","3"
"Less important","1998","Berlin","Female","","","","","3"
"Less important","1998","Brandenburg","Male","","","","","3"
"Less important","1998","Brandenburg","Female","","","","","3"
"Less important","1998","Mecklenburg-Western Pomerania","Male","","","","","3"
"Less important","1998","Mecklenburg-Western Pomerania","Female","","","","","3"
"Less important","1998","Saxony","Male","","","","","3"
"Less important","1998","Saxony-Anhalt","Female","","","","","3"
"Less important","1998","Thuringia","Male","","","","","3"
"Less important","1998","Saxony","Female","","","","","3"
"Less important","1998","Saxony-Anhalt","Male","","","","","3"
"Less important","1998","Thuringia","Female","","","","","3"
"Quite unimportant","1998","Lower Saxony","Male","","","","","4"
"Quite unimportant","1998","Schleswig-Holstein","Female","","","","","4"
"Quite unimportant","1998","Schleswig-Holstein","Male","","","","","4"
"Quite unimportant","1998","Hamburg","Male","","","","","4"
"Quite unimportant","1998","Hamburg","Female","","","","","4"
"Quite unimportant","1998","Lower Saxony","Female","","","","","4"
"Quite unimportant","1998","Bremen","Male","","","","","4"
"Quite unimportant","1998","Bremen","Female","","","","","4"
"Quite unimportant","1998","North Rhine-Westphalia","Male","","","","","4"
"Quite unimportant","1998","North Rhine-Westphalia","Female","","","","","4"
"Quite unimportant","1998","Hesse","Male","","","","","4"
"Quite unimportant","1998","Rhineland-Palatinate,Saarland","Female","","","","","4"
"Quite unimportant","1998","Hesse","Female","","","","","4"
"Quite unimportant","1998","Rhineland-Palatinate,Saarland","Male","","","","","4"
"Quite unimportant","1998","Baden-Württemberg","Male","","","","","4"
"Quite unimportant","1998","Baden-Württemberg","Female","","","","","4"
"Quite unimportant","1998","Bavaria","Male","","","","","4"
"Quite unimportant","1998","Bavaria","Female","","","","","4"
"Quite unimportant","1998","Saxony","Male","","","","","4"
"Quite unimportant","1998","Saxony","Female","","","","","4"
"Quite unimportant","1998","Berlin","Male","","","","","4"
"Quite unimportant","1998","Berlin","Female","","","","","4"
"Quite unimportant","1998","Brandenburg","Male","","","","","4"
"Quite unimportant","1998","Brandenburg","Female","","","","","4"
"Quite unimportant","1998","Mecklenburg-Western Pomerania","Male","","","","","4"
"Quite unimportant","1998","Mecklenburg-Western Pomerania","Female","","","","","4"
"Quite unimportant","1998","Saxony-Anhalt","Male","","","","","4"
"Quite unimportant","1998","Saxony-Anhalt","Female","","","","","4"
"Quite unimportant","1998","Thuringia","Male","","","","","4"
"Quite unimportant","1998","Thuringia","Female","","","","","4"
"Very important","1998","Schleswig-Holstein","Male","","","","","1"
"Very important","1998","Schleswig-Holstein","Female","","","","","1"
"Very important","1998","Hamburg","Male","","","","","1"
"Very important","1998","Hamburg","Female","","","","","1"
"Very important","1998","Lower Saxony","Male","","","","","1"
"Very important","1998","Lower Saxony","Female","","","","","1"
"Very important","1998","Bremen","Male","","","","","1"
"Very important","1998","Bremen","Female","","","","","1"
"Very important","1998","North Rhine-Westphalia","Male","","","","","1"
"Very important","1998","North Rhine-Westphalia","Female","","","","","1"
"Very important","1998","Hesse","Male","","","","","1"
"Very important","1998","Hesse","Female","","","","","1"
"Very important","1998","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Very important","1998","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Very important","1998","Baden-Württemberg","Male","","","","","1"
"Very important","1998","Bavaria","Male","","","","","1"
"Very important","1998","Baden-Württemberg","Female","","","","","1"
"Very important","1998","Bavaria","Female","","","","","1"
"Very important","1998","Berlin","Male","","","","","1"
"Very important","1998","Berlin","Female","","","","","1"
"Very important","1998","Brandenburg","Male","","","","","1"
"Very important","1998","Brandenburg","Female","","","","","1"
"Very important","1998","Mecklenburg-Western Pomerania","Male","","","","","1"
"Very important","1998","Saxony","Male","","","","","1"
"Very important","1998","Thuringia","Male","","","","","1"
"Very important","1998","Thuringia","Female","","","","","1"
"Very important","1998","Mecklenburg-Western Pomerania","Female","","","","","1"
"Very important","1998","Saxony-Anhalt","Male","","","","","1"
"Very important","1998","Saxony-Anhalt","Female","","","","","1"
"Very important","1998","Saxony","Female","","","","","1"
"Important","1999","Schleswig-Holstein","Male","","","","","2"
"Important","1999","Schleswig-Holstein","Female","","","","","2"
"Important","1999","Hamburg","Male","","","","","2"
"Important","1999","Hamburg","Female","","","","","2"
"Important","1999","Lower Saxony","Male","","","","","2"
"Important","1999","Bremen","Female","","","","","2"
"Important","1999","Lower Saxony","Female","","","","","2"
"Important","1999","Bremen","Male","","","","","2"
"Important","1999","North Rhine-Westphalia","Male","","","","","2"
"Important","1999","Hesse","Male","","","","","2"
"Important","1999","North Rhine-Westphalia","Female","","","","","2"
"Important","1999","Hesse","Female","","","","","2"
"Important","1999","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Important","1999","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Important","1999","Bavaria","Male","","","","","2"
"Important","1999","Baden-Württemberg","Male","","","","","2"
"Important","1999","Baden-Württemberg","Female","","","","","2"
"Important","1999","Berlin","Male","","","","","2"
"Important","1999","Bavaria","Female","","","","","2"
"Important","1999","Berlin","Female","","","","","2"
"Important","1999","Brandenburg","Male","","","","","2"
"Important","1999","Brandenburg","Female","","","","","2"
"Important","1999","Mecklenburg-Western Pomerania","Female","","","","","2"
"Important","1999","Saxony","Male","","","","","2"
"Important","1999","Mecklenburg-Western Pomerania","Male","","","","","2"
"Important","1999","Saxony-Anhalt","Male","","","","","2"
"Important","1999","Saxony","Female","","","","","2"
"Important","1999","Thuringia","Female","","","","","2"
"Important","1999","Thuringia","Male","","","","","2"
"Important","1999","Saxony-Anhalt","Female","","","","","2"
"Less important","1999","Schleswig-Holstein","Female","","","","","3"
"Less important","1999","Hamburg","Male","","","","","3"
"Less important","1999","Hamburg","Female","","","","","3"
"Less important","1999","Lower Saxony","Male","","","","","3"
"Less important","1999","Schleswig-Holstein","Male","","","","","3"
"Less important","1999","Lower Saxony","Female","","","","","3"
"Less important","1999","Bremen","Male","","","","","3"
"Less important","1999","Bremen","Female","","","","","3"
"Less important","1999","North Rhine-Westphalia","Male","","","","","3"
"Less important","1999","North Rhine-Westphalia","Female","","","","","3"
"Less important","1999","Hesse","Male","","","","","3"
"Less important","1999","Hesse","Female","","","","","3"
"Less important","1999","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Less important","1999","Bavaria","Female","","","","","3"
"Less important","1999","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Less important","1999","Baden-Württemberg","Male","","","","","3"
"Less important","1999","Baden-Württemberg","Female","","","","","3"
"Less important","1999","Bavaria","Male","","","","","3"
"Less important","1999","Berlin","Male","","","","","3"
