"plh0109","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Important","2010","indirect migration background","West Germany","76","0.184078681229121","0.148351005736613","0.219806356721628"
"Important","2010","indirect migration background","East Germany","7","","",""
"Less important","2010","no migration background","West Germany","111","0.029130717712149","0.0240129014520755","0.0342485339722225"
"Less important","2010","no migration background","East Germany","39","0.034800545239027","0.0246160511850739","0.04498503929298"
"Less important","2010","direct migration background","West Germany","11","","",""
"Less important","2010","direct migration background","East Germany","","","",""
"Less important","2010","indirect migration background","West Germany","8","","",""
"Less important","2010","indirect migration background","East Germany","","","",""
"Quite unimportant","2010","no migration background","West Germany","33","0.0094687782321738","0.00652157710729677","0.0124159793570508"
"Quite unimportant","2010","no migration background","East Germany","14","","",""
"Quite unimportant","2010","direct migration background","West Germany","3","","",""
"Quite unimportant","2010","direct migration background","East Germany","","","",""
"Quite unimportant","2010","indirect migration background","West Germany","","","",""
"Quite unimportant","2010","indirect migration background","East Germany","","","",""
"Very important","2011","no migration background","West Germany","","","",""
"Very important","2011","no migration background","East Germany","","","",""
"Very important","2011","direct migration background","West Germany","","","",""
"Very important","2011","direct migration background","East Germany","","","",""
"Very important","2011","indirect migration background","West Germany","","","",""
"Very important","2011","indirect migration background","East Germany","","","",""
"Important","2011","no migration background","West Germany","","","",""
"Important","2011","no migration background","East Germany","","","",""
"Important","2011","direct migration background","West Germany","","","",""
"Important","2011","direct migration background","East Germany","","","",""
"Important","2011","indirect migration background","West Germany","","","",""
"Important","2011","indirect migration background","East Germany","","","",""
"Less important","2011","no migration background","West Germany","","","",""
"Less important","2011","no migration background","East Germany","","","",""
"Less important","2011","direct migration background","West Germany","","","",""
"Less important","2011","direct migration background","East Germany","","","",""
"Less important","2011","indirect migration background","West Germany","","","",""
"Less important","2011","indirect migration background","East Germany","","","",""
"Quite unimportant","2011","no migration background","West Germany","","","",""
"Quite unimportant","2011","no migration background","East Germany","","","",""
"Quite unimportant","2011","direct migration background","West Germany","","","",""
"Quite unimportant","2011","direct migration background","East Germany","","","",""
"Quite unimportant","2011","indirect migration background","West Germany","","","",""
"Quite unimportant","2011","indirect migration background","East Germany","","","",""
"Very important","2012","no migration background","West Germany","10986","0.598526816562189","0.591200822364799","0.605852810759578"
"Very important","2012","no migration background","East Germany","3657","0.563693431710074","0.551063686554781","0.576323176865367"
"Very important","2012","direct migration background","West Germany","2013","0.67290637172254","0.655757224490732","0.690055518954348"
"Very important","2012","direct migration background","East Germany","102","0.609085820298305","0.532018956284623","0.686152684311986"
"Very important","2012","indirect migration background","West Germany","832","0.674638611542679","0.648086375247892","0.701190847837466"
"Very important","2012","indirect migration background","East Germany","54","0.56667230732096","0.458085437395025","0.675259177246895"
"Important","2012","no migration background","West Germany","4975","0.306313327603666","0.299424249401929","0.313202405805403"
"Important","2012","no migration background","East Germany","1785","0.32715103468555","0.315202623266113","0.339099446104987"
"Important","2012","direct migration background","West Germany","715","0.256820631965952","0.240851145750481","0.272790118181423"
"Important","2012","direct migration background","East Germany","42","0.272898771896599","0.202545231009336","0.343252312783862"
"Important","2012","indirect migration background","West Germany","299","0.268509239672697","0.243392310495895","0.293626168849499"
"Important","2012","indirect migration background","East Germany","19","","",""
"Less important","2012","no migration background","West Germany","809","0.0595595037822736","0.0560224823682553","0.063096525196292"
"Less important","2012","no migration background","East Germany","286","0.0686548854646339","0.0622151464256681","0.0750946245035997"
"Less important","2012","direct migration background","West Germany","81","0.0366331230514055","0.0297662029556674","0.0435000431471436"
"Less important","2012","direct migration background","East Germany","6","","",""
"Less important","2012","indirect migration background","West Germany","49","0.0453382213919429","0.0335475235956334","0.0571289191882524"
"Less important","2012","indirect migration background","East Germany","5","","",""
"Quite unimportant","2012","no migration background","West Germany","429","0.0356003520518715","0.0328311658388201","0.0383695382649228"
"Quite unimportant","2012","no migration background","East Germany","195","0.0405006481397418","0.0354803379208166","0.0455209583586669"
"Quite unimportant","2012","direct migration background","West Germany","66","0.0336398732601024","0.0270492597693477","0.040230486750857"
"Quite unimportant","2012","direct migration background","East Germany","4","","",""
"Quite unimportant","2012","indirect migration background","West Germany","16","","",""
"Quite unimportant","2012","indirect migration background","East Germany","2","","",""
"Very important","2013","no migration background","West Germany","","","",""
"Very important","2013","no migration background","East Germany","","","",""
"Very important","2013","direct migration background","West Germany","","","",""
"Very important","2013","direct migration background","East Germany","","","",""
"Very important","2013","indirect migration background","West Germany","","","",""
"Very important","2013","indirect migration background","East Germany","","","",""
"Important","2013","no migration background","West Germany","","","",""
"Important","2013","no migration background","East Germany","","","",""
"Important","2013","direct migration background","West Germany","","","",""
"Important","2013","direct migration background","East Germany","","","",""
"Important","2013","indirect migration background","West Germany","","","",""
"Important","2013","indirect migration background","East Germany","","","",""
"Less important","2013","no migration background","West Germany","","","",""
"Less important","2013","no migration background","East Germany","","","",""
"Less important","2013","direct migration background","West Germany","","","",""
"Less important","2013","direct migration background","East Germany","","","",""
"Less important","2013","indirect migration background","West Germany","","","",""
"Less important","2013","indirect migration background","East Germany","","","",""
"Quite unimportant","2013","no migration background","West Germany","","","",""
"Quite unimportant","2013","no migration background","East Germany","","","",""
"Quite unimportant","2013","direct migration background","West Germany","","","",""
"Quite unimportant","2013","direct migration background","East Germany","","","",""
"Quite unimportant","2013","indirect migration background","West Germany","","","",""
"Quite unimportant","2013","indirect migration background","East Germany","","","",""
"Very important","2014","no migration background","West Germany","","","",""
"Very important","2014","no migration background","East Germany","","","",""
"Very important","2014","direct migration background","West Germany","","","",""
"Very important","2014","direct migration background","East Germany","","","",""
"Very important","2014","indirect migration background","West Germany","","","",""
"Very important","2014","indirect migration background","East Germany","","","",""
"Important","2014","no migration background","West Germany","","","",""
"Important","2014","no migration background","East Germany","","","",""
"Important","2014","direct migration background","West Germany","","","",""
"Important","2014","direct migration background","East Germany","","","",""
"Important","2014","indirect migration background","West Germany","","","",""
"Important","2014","indirect migration background","East Germany","","","",""
"Less important","2014","no migration background","West Germany","","","",""
"Less important","2014","no migration background","East Germany","","","",""
"Less important","2014","direct migration background","West Germany","","","",""
"Less important","2014","direct migration background","East Germany","","","",""
"Less important","2014","indirect migration background","West Germany","","","",""
"Less important","2014","indirect migration background","East Germany","","","",""
"Quite unimportant","2014","no migration background","West Germany","","","",""
"Quite unimportant","2014","no migration background","East Germany","","","",""
"Quite unimportant","2014","direct migration background","West Germany","","","",""
"Quite unimportant","2014","direct migration background","East Germany","","","",""
"Quite unimportant","2014","indirect migration background","West Germany","","","",""
"Quite unimportant","2014","indirect migration background","East Germany","","","",""
"Very important","2015","no migration background","West Germany","","","",""
"Very important","2015","no migration background","East Germany","","","",""
"Very important","2015","direct migration background","West Germany","","","",""
"Very important","2015","direct migration background","East Germany","","","",""
"Very important","2015","indirect migration background","West Germany","","","",""
"Very important","2015","indirect migration background","East Germany","","","",""
"Important","2015","no migration background","West Germany","","","",""
"Important","2015","no migration background","East Germany","","","",""
"Important","2015","direct migration background","West Germany","","","",""
"Important","2015","direct migration background","East Germany","","","",""
"Important","2015","indirect migration background","West Germany","","","",""
"Important","2015","indirect migration background","East Germany","","","",""
"Less important","2015","no migration background","West Germany","","","",""
"Less important","2015","no migration background","East Germany","","","",""
"Less important","2015","direct migration background","West Germany","","","",""
"Less important","2015","direct migration background","East Germany","","","",""
"Less important","2015","indirect migration background","West Germany","","","",""
"Less important","2015","indirect migration background","East Germany","","","",""
"Quite unimportant","2015","no migration background","West Germany","","","",""
"Quite unimportant","2015","no migration background","East Germany","","","",""
"Quite unimportant","2015","direct migration background","West Germany","","","",""
"Quite unimportant","2015","direct migration background","East Germany","","","",""
"Quite unimportant","2015","indirect migration background","West Germany","","","",""
"Quite unimportant","2015","indirect migration background","East Germany","","","",""
"Very important","2016","no migration background","West Germany","8256","0.594259718355227","0.585874112616687","0.602645324093767"
"Very important","2016","no migration background","East Germany","2772","0.554384258057303","0.539953329260188","0.568815186854417"
"Very important","2016","direct migration background","West Germany","3125","0.652581277407047","0.63869406625834","0.666468488555754"
"Very important","2016","direct migration background","East Germany","256","0.69334539491843","0.645379397730074","0.741311392106787"
"Very important","2016","indirect migration background","West Germany","984","0.632091048695519","0.607337964085732","0.656844133305306"
"Very important","2016","indirect migration background","East Germany","66","0.648169461950505","0.557686407800907","0.738652516100102"
"Important","2016","no migration background","West Germany","3838","0.295651747001802","0.287858720095925","0.30344477390768"
"Important","2016","no migration background","East Germany","1358","0.315010574041177","0.30152364487756","0.328497503204794"
"Important","2016","direct migration background","West Germany","1165","0.277144035676759","0.264089850254735","0.290198221098784"
"Important","2016","direct migration background","East Germany","80","0.212446236726786","0.169896336972952","0.25499613648062"
"Important","2016","indirect migration background","West Germany","382","0.291863429489227","0.268527898830948","0.315198960147505"
"Important","2016","indirect migration background","East Germany","30","0.311654341704947","0.223894449392147","0.399414234017747"
"Less important","2016","no migration background","West Germany","719","0.072756208564652","0.068320589650847","0.0771918274784571"
"Less important","2016","no migration background","East Germany","253","0.078778311858435","0.0709567409164813","0.0865998828003887"
"Less important","2016","direct migration background","West Germany","149","0.0494468343539798","0.0431237558030865","0.0557699129048731"
"Less important","2016","direct migration background","East Germany","12","","",""
"Less important","2016","indirect migration background","West Germany","71","0.0583123621998817","0.0462840946146536","0.0703406297851098"
"Less important","2016","indirect migration background","East Germany","7","","",""
"Quite unimportant","2016","no migration background","West Germany","359","0.0373323260783188","0.0340948769746403","0.0405697751819974"
"Quite unimportant","2016","no migration background","East Germany","174","0.0518268560430849","0.0453906515540211","0.0582630605321488"
"Quite unimportant","2016","direct migration background","West Germany","77","0.0208278525622139","0.0166627768777029","0.0249929282467248"
"Quite unimportant","2016","direct migration background","East Germany","7","","",""
"Quite unimportant","2016","indirect migration background","West Germany","21","","",""
"Quite unimportant","2016","indirect migration background","East Germany","4","","",""
