"pli0092_h","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1993","16-34 y.","Not Working","","","","","2"
"Min 1x per week","1993","35-65 y.","Full Time","","","","","2"
"Min 1x per week","1993","16-34 y.","Part Time","","","","","2"
"Min 1x per week","1993","66 and older","Full Time","","","","","2"
"Never","1993","16-34 y.","Full Time","","","","","5"
"Never","1993","16-34 y.","Part Time","","","","","5"
"Never","1993","16-34 y.","Not Working","","","","","5"
"Never","1993","35-65 y.","Full Time","","","","","5"
"Never","1993","35-65 y.","Part Time","","","","","5"
"Never","1993","35-65 y.","Not Working","","","","","5"
"Never","1993","66 and older","Full Time","","","","","5"
"Never","1993","66 and older","Part Time","","","","","5"
"Never","1993","66 and older","Not Working","","","","","5"
"Rarely","1993","16-34 y.","Part Time","","","","","4"
"Rarely","1993","16-34 y.","Full Time","","","","","4"
"Rarely","1993","16-34 y.","Not Working","","","","","4"
"Rarely","1993","35-65 y.","Part Time","","","","","4"
"Rarely","1993","35-65 y.","Not Working","","","","","4"
"Rarely","1993","35-65 y.","Full Time","","","","","4"
"Rarely","1993","66 and older","Part Time","","","","","4"
"Rarely","1993","66 and older","Not Working","","","","","4"
"Rarely","1993","66 and older","Full Time","","","","","4"
"Daily","1994","16-34 y.","Full Time","","","","","1"
"Daily","1994","16-34 y.","Part Time","","","","","1"
"Daily","1994","16-34 y.","Not Working","","","","","1"
"Daily","1994","35-65 y.","Full Time","","","","","1"
"Daily","1994","35-65 y.","Part Time","","","","","1"
"Daily","1994","66 and older","Part Time","","","","","1"
"Daily","1994","66 and older","Not Working","","","","","1"
"Daily","1994","35-65 y.","Not Working","","","","","1"
"Daily","1994","66 and older","Full Time","","","","","1"
"Min 1x per month","1994","16-34 y.","Full Time","260","0.0931382656426428","0.0817253701889504","0.104551161096335","3"
"Min 1x per month","1994","16-34 y.","Part Time","97","0.0919950760922873","0.0747179997536596","0.109272152430915","3"
"Min 1x per month","1994","16-34 y.","Not Working","82","0.0744516545980057","0.0596363300924695","0.0892669791035419","3"
"Min 1x per month","1994","35-65 y.","Full Time","202","0.0684271063189776","0.0599542519803245","0.0768999606576306","3"
"Min 1x per month","1994","35-65 y.","Part Time","60","0.0645169870184654","0.0508760544703933","0.0781579195665376","3"
"Min 1x per month","1994","35-65 y.","Not Working","57","0.0382922820744893","0.0295191935241395","0.0470653706248392","3"
"Min 1x per month","1994","66 and older","Not Working","19","","","","3"
"Min 1x per month","1994","66 and older","Part Time","1","","","","3"
"Min 1x per month","1994","66 and older","Full Time","","","","","3"
"Min 1x per week","1994","16-34 y.","Full Time","754","0.354865735841586","0.336076102062413","0.373655369620759","2"
"Min 1x per week","1994","16-34 y.","Not Working","422","0.378412537937433","0.351040425282998","0.405784650591868","2"
"Min 1x per week","1994","35-65 y.","Full Time","600","0.214693999709356","0.20091439870092","0.228473600717792","2"
"Min 1x per week","1994","35-65 y.","Part Time","234","0.240214739160481","0.216493666284216","0.263935812036745","2"
"Min 1x per week","1994","35-65 y.","Not Working","210","0.144487037511806","0.128413810523457","0.160560264500155","2"
"Min 1x per week","1994","66 and older","Part Time","3","","","","2"
"Min 1x per week","1994","66 and older","Not Working","124","0.0875363426565353","0.0728676869591183","0.102204998353952","2"
"Min 1x per week","1994","16-34 y.","Part Time","312","0.323148915609861","0.295191837820338","0.351105993399384","2"
"Min 1x per week","1994","66 and older","Full Time","2","","","","2"
"Never","1994","16-34 y.","Full Time","828","0.30434714399317","0.286277810692042","0.322416477294298","5"
"Never","1994","16-34 y.","Part Time","389","0.327565700010413","0.299510200993016","0.35562119902781","5"
"Never","1994","16-34 y.","Not Working","468","0.347827195547656","0.320946682896519","0.374707708198794","5"
"Never","1994","35-65 y.","Full Time","1925","0.49733662089117","0.480557427710639","0.514115814071702","5"
"Never","1994","35-65 y.","Part Time","742","0.512756941202521","0.485003446666026","0.540510435739017","5"
"Never","1994","35-65 y.","Not Working","1399","0.714653491650532","0.694008753502021","0.735298229799042","5"
"Never","1994","66 and older","Full Time","7","","","","5"
"Never","1994","66 and older","Part Time","25","","","","5"
"Never","1994","66 and older","Not Working","1226","0.854552227800339","0.836253909815074","0.872850545785604","5"
"Rarely","1994","16-34 y.","Full Time","649","0.247648854522601","0.230698074718775","0.264599634326428","4"
"Rarely","1994","16-34 y.","Part Time","277","0.257290308287438","0.231158761456167","0.28342185511871","4"
"Rarely","1994","16-34 y.","Not Working","234","0.199308611916905","0.176762583601486","0.221854640232324","4"
"Rarely","1994","35-65 y.","Full Time","684","0.219542273080496","0.205651033490505","0.233433512670487","4"
"Rarely","1994","35-65 y.","Part Time","210","0.182511332618532","0.161063922406372","0.203958742830692","4"
"Rarely","1994","35-65 y.","Not Working","172","0.102567188763173","0.0886970586377052","0.116437318888641","4"
"Rarely","1994","66 and older","Part Time","1","","","","4"
"Rarely","1994","66 and older","Not Working","57","0.0453810183381942","0.0345781152613873","0.0561839214150012","4"
"Rarely","1994","66 and older","Full Time","","","","","4"
"Daily","1995","16-34 y.","Full Time","149","0.0641554629072397","0.0543788570658421","0.0739320687486373","1"
"Daily","1995","16-34 y.","Part Time","82","0.0762961463204066","0.0609927842709016","0.0915995083699116","1"
"Daily","1995","16-34 y.","Not Working","115","0.093383824969365","0.077925352059698","0.108842297879032","1"
"Daily","1995","35-65 y.","Full Time","120","0.0404765847757543","0.0339128418275597","0.0470403277239489","1"
"Daily","1995","35-65 y.","Part Time","48","0.0481795337439152","0.036986076453536","0.0593729910342944","1"
"Daily","1995","66 and older","Part Time","3","","","","1"
"Daily","1995","66 and older","Not Working","37","0.0256931068858444","0.0176459760291896","0.0337402377424991","1"
"Daily","1995","66 and older","Full Time","","","","","1"
"Daily","1995","35-65 y.","Not Working","65","0.0418427361592424","0.0329327780493089","0.0507526942691758","1"
"Min 1x per month","1995","16-34 y.","Full Time","280","0.108739273054199","0.0963180309233849","0.121160515185014","3"
"Min 1x per month","1995","16-34 y.","Part Time","109","0.0917782607371709","0.075135129717125","0.108421391757217","3"
"Min 1x per month","1995","16-34 y.","Not Working","115","0.0956786933563362","0.0800512465988185","0.111306140113854","3"
"Min 1x per month","1995","35-65 y.","Full Time","253","0.0941553872615153","0.0844285581674592","0.103882216355571","3"
"Min 1x per month","1995","35-65 y.","Part Time","80","0.06615098913554","0.0531594102878228","0.0791425679832573","3"
"Min 1x per month","1995","35-65 y.","Not Working","81","0.0440472911863362","0.0349161505275127","0.0531784318451596","3"
"Min 1x per month","1995","66 and older","Not Working","41","0.0269968458603076","0.0187535952824219","0.0352400964381934","3"
"Min 1x per month","1995","66 and older","Part Time","1","","","","3"
"Min 1x per month","1995","66 and older","Full Time","","","","","3"
"Min 1x per week","1995","16-34 y.","Full Time","742","0.345483495064913","0.326510172788186","0.364456817341641","2"
"Min 1x per week","1995","16-34 y.","Part Time","345","0.343364084210697","0.315991933422145","0.370736234999248","2"
"Min 1x per week","1995","16-34 y.","Not Working","430","0.329850236286499","0.304871908379463","0.354828564193535","2"
"Min 1x per week","1995","35-65 y.","Full Time","688","0.237395838900237","0.223224594705694","0.251567083094779","2"
"Min 1x per week","1995","35-65 y.","Part Time","278","0.254395784896221","0.231630946926464","0.277160622865979","2"
"Min 1x per week","1995","35-65 y.","Not Working","253","0.160306682928212","0.143980547741111","0.176632818115313","2"
"Min 1x per week","1995","66 and older","Part Time","2","","","","2"
"Min 1x per week","1995","66 and older","Not Working","125","0.0842470995246637","0.0701200491251519","0.0983741499241755","2"
"Min 1x per week","1995","66 and older","Full Time","3","","","","2"
"Never","1995","16-34 y.","Full Time","574","0.209904067826706","0.193655324795284","0.226152810858129","5"
"Never","1995","16-34 y.","Part Time","315","0.22317493782819","0.199172602466035","0.247177273190345","5"
"Never","1995","16-34 y.","Not Working","406","0.256582921647403","0.233379652998542","0.279786190296264","5"
"Never","1995","35-65 y.","Full Time","1474","0.365985362586791","0.349941706432479","0.382029018741102","5"
"Never","1995","35-65 y.","Part Time","679","0.404516286082139","0.378862091735271","0.430170480429007","5"
"Never","1995","66 and older","Full Time","6","","","","5"
"Never","1995","66 and older","Part Time","19","","","","5"
"Never","1995","66 and older","Not Working","1177","0.785792115199464","0.764925287792809","0.806658942606119","5"
"Never","1995","35-65 y.","Not Working","1234","0.576129892618918","0.554139963695325","0.598119821542511","5"
"Rarely","1995","16-34 y.","Full Time","668","0.271717701146941","0.25396852199176","0.289466880302123","4"
"Rarely","1995","16-34 y.","Part Time","305","0.265386570903536","0.23993362367815","0.290839518128921","4"
"Rarely","1995","16-34 y.","Not Working","295","0.224504323740397","0.202336601376201","0.246672046104593","4"
"Rarely","1995","35-65 y.","Full Time","928","0.261986826475703","0.247341683046769","0.276631969904637","4"
"Rarely","1995","35-65 y.","Part Time","321","0.226757406142184","0.204870012161991","0.248644800122378","4"
"Rarely","1995","35-65 y.","Not Working","307","0.177673397107291","0.160664325902326","0.194682468312255","4"
"Rarely","1995","66 and older","Full Time","1","","","","4"
"Rarely","1995","66 and older","Not Working","105","0.0772708325297203","0.0636898939736618","0.0908517710857788","4"
"Rarely","1995","66 and older","Part Time","7","","","","4"
"Daily","1996","16-34 y.","Full Time","","","","","1"
"Daily","1996","16-34 y.","Part Time","","","","","1"
"Daily","1996","16-34 y.","Not Working","","","","","1"
"Daily","1996","35-65 y.","Full Time","","","","","1"
"Daily","1996","35-65 y.","Part Time","","","","","1"
"Daily","1996","66 and older","Not Working","","","","","1"
"Daily","1996","35-65 y.","Not Working","","","","","1"
"Daily","1996","66 and older","Full Time","","","","","1"
"Daily","1996","66 and older","Part Time","","","","","1"
"Min 1x per month","1996","16-34 y.","Full Time","263","0.100419410610478","0.0882958840163755","0.112542937204581","3"
"Min 1x per month","1996","16-34 y.","Part Time","106","0.0790857528553324","0.0633297933650391","0.0948417123456258","3"
"Min 1x per month","1996","16-34 y.","Not Working","120","0.100920670908585","0.0843735301936527","0.117467811623517","3"
"Min 1x per month","1996","35-65 y.","Full Time","231","0.0806809520929144","0.0714557900601183","0.0899061141257105","3"
"Min 1x per month","1996","35-65 y.","Part Time","81","0.0628290839693604","0.0506423339025521","0.0750158340361688","3"
"Min 1x per month","1996","66 and older","Not Working","45","0.0380072661507142","0.028340353093554","0.0476741792078744","3"
"Min 1x per month","1996","35-65 y.","Not Working","73","0.0477643905753232","0.0380065349912273","0.0575222461594192","3"
"Min 1x per month","1996","66 and older","Full Time","","","","","3"
"Min 1x per month","1996","66 and older","Part Time","3","","","","3"
"Min 1x per week","1996","16-34 y.","Full Time","757","0.350393014338104","0.331148668172848","0.36963736050336","2"
"Min 1x per week","1996","35-65 y.","Full Time","688","0.24756575590777","0.232946174822361","0.262185336993179","2"
"Min 1x per week","1996","35-65 y.","Part Time","304","0.255962969023109","0.234045823842674","0.277880114203544","2"
"Min 1x per week","1996","35-65 y.","Not Working","242","0.156290162416864","0.139675465074742","0.172904859758985","2"
"Min 1x per week","1996","66 and older","Part Time","8","","","","2"
"Min 1x per week","1996","66 and older","Not Working","139","0.104812721200189","0.0893269602831755","0.120298482117203","2"
"Min 1x per week","1996","16-34 y.","Not Working","421","0.390022458980292","0.363228578260289","0.416816339700295","2"
"Min 1x per week","1996","16-34 y.","Part Time","330","0.344162406152553","0.316424990059302","0.371899822245804","2"
"Min 1x per week","1996","66 and older","Full Time","3","","","","2"
"Never","1996","16-34 y.","Full Time","679","0.266824334476888","0.248983431314218","0.284665237639559","5"
"Never","1996","16-34 y.","Part Time","366","0.290284579690849","0.263784923659082","0.316784235722615","5"
"Never","1996","16-34 y.","Not Working","446","0.29750449241968","0.272391270819652","0.322617714019709","5"
"Never","1996","35-65 y.","Full Time","1645","0.429131687670192","0.412366105939852","0.445897269400532","5"
"Never","1996","35-65 y.","Part Time","830","0.46360223162507","0.438557615495257","0.488646847754883","5"
"Never","1996","66 and older","Full Time","8","","","","5"
"Never","1996","66 and older","Part Time","23","","","","5"
"Never","1996","66 and older","Not Working","1229","0.790574568470233","0.770003600401194","0.811145536539272","5"
"Never","1996","35-65 y.","Not Working","1281","0.654124416504105","0.632361344983026","0.675887488025185","5"
"Rarely","1996","16-34 y.","Full Time","662","0.28236324057453","0.264205721275393","0.300520759873667","4"
"Rarely","1996","16-34 y.","Not Working","286","0.211552377691443","0.189117212659598","0.233987542723289","4"
"Rarely","1996","35-65 y.","Full Time","784","0.242621604329123","0.228101271949139","0.257141936709107","4"
"Rarely","1996","35-65 y.","Part Time","308","0.21760571538246","0.19688302573182","0.2383284050331","4"
"Rarely","1996","35-65 y.","Not Working","239","0.141821030503708","0.125858956908319","0.157783104099096","4"
"Rarely","1996","66 and older","Not Working","90","0.0666054441788633","0.0540000596943789","0.0792108286633477","4"
"Rarely","1996","16-34 y.","Part Time","325","0.286467261301266","0.260071719353192","0.31286280324934","4"
"Rarely","1996","66 and older","Full Time","1","","","","4"
"Rarely","1996","66 and older","Part Time","5","","","","4"
"Daily","1997","16-34 y.","Full Time","","","","","1"
"Daily","1997","16-34 y.","Part Time","","","","","1"
"Daily","1997","16-34 y.","Not Working","","","","","1"
"Daily","1997","35-65 y.","Full Time","","","","","1"
"Daily","1997","35-65 y.","Part Time","","","","","1"
"Daily","1997","66 and older","Not Working","","","","","1"
"Daily","1997","66 and older","Part Time","","","","","1"
"Daily","1997","66 and older","Full Time","","","","","1"
"Daily","1997","35-65 y.","Not Working","","","","","1"
"Min 1x per month","1997","16-34 y.","Full Time","231","0.0919152362574671","0.0800434972893149","0.103786975225619","3"
"Min 1x per month","1997","16-34 y.","Part Time","79","0.0831849031878169","0.0663278407996311","0.100041965576003","3"
"Min 1x per month","1997","16-34 y.","Not Working","98","0.0712938730300146","0.0573491632984863","0.0852385827615429","3"
"Min 1x per month","1997","35-65 y.","Full Time","202","0.069314781642789","0.0606200145251958","0.0780095487603821","3"
"Min 1x per month","1997","35-65 y.","Part Time","69","0.0478776844147484","0.0369706388613124","0.0587847299681844","3"
"Min 1x per month","1997","66 and older","Not Working","22","","","","3"
"Min 1x per month","1997","66 and older","Part Time","1","","","","3"
"Min 1x per month","1997","35-65 y.","Not Working","60","0.0393873651615674","0.0305260640646171","0.0482486662585177","3"
"Min 1x per month","1997","66 and older","Full Time","1","","","","3"
"Min 1x per week","1997","16-34 y.","Full Time","778","0.377437406409029","0.357518230289953","0.397356582528105","2"
"Min 1x per week","1997","16-34 y.","Not Working","454","0.375094226150813","0.348856772931714","0.401331679369911","2"
"Min 1x per week","1997","35-65 y.","Full Time","705","0.263189334407108","0.248114390279439","0.278264278534777","2"
"Min 1x per week","1997","35-65 y.","Part Time","293","0.255132026692161","0.23286222620381","0.277401827180512","2"
"Min 1x per week","1997","35-65 y.","Not Working","265","0.176268460069925","0.158909446831134","0.193627473308717","2"
"Min 1x per week","1997","66 and older","Part Time","10","","","","2"
"Min 1x per week","1997","66 and older","Not Working","157","0.114925806069355","0.0988073740741841","0.131044238064525","2"
"Min 1x per week","1997","16-34 y.","Part Time","306","0.309279604240473","0.281066846546451","0.337492361934495","2"
"Min 1x per week","1997","66 and older","Full Time","4","","","","2"
"Never","1997","16-34 y.","Full Time","650","0.268745132649984","0.250528752571847","0.286961512728121","5"
"Never","1997","16-34 y.","Part Time","379","0.317471924383376","0.289057969864314","0.345885878902439","5"
"Never","1997","16-34 y.","Not Working","449","0.323248431334078","0.29790140199161","0.348595460676546","5"
"Never","1997","35-65 y.","Full Time","1613","0.427806190091664","0.410869102788032","0.444743277395295","5"
"Never","1997","35-65 y.","Part Time","845","0.509082412726676","0.483544080731851","0.534620744721502","5"
"Never","1997","66 and older","Full Time","9","","","","5"
"Never","1997","66 and older","Part Time","24","","","","5"
"Never","1997","66 and older","Not Working","1241","0.815273470833024","0.795660631830436","0.834886309835613","5"
"Never","1997","35-65 y.","Not Working","1349","0.680195588729683","0.658948275900573","0.701442901558794","5"
"Rarely","1997","16-34 y.","Full Time","616","0.26190222468352","0.243835312549532","0.279969136817508","4"
"Rarely","1997","16-34 y.","Part Time","267","0.290063568188334","0.262363867093948","0.31776326928272","4"
"Rarely","1997","16-34 y.","Not Working","307","0.230363469485095","0.207544613838644","0.253182325131545","4"
"Rarely","1997","35-65 y.","Full Time","758","0.239689693858439","0.225075874474271","0.254303513242607","4"
"Rarely","1997","35-65 y.","Part Time","265","0.187907876166414","0.167952067688674","0.207863684644155","4"
"Rarely","1997","35-65 y.","Not Working","177","0.104148586038824","0.0902333825224277","0.11806378955522","4"
"Rarely","1997","66 and older","Not Working","84","0.0555442600534945","0.0439688983429005","0.0671196217640886","4"
"Rarely","1997","66 and older","Full Time","1","","","","4"
"Rarely","1997","66 and older","Part Time","4","","","","4"
"Daily","1998","16-34 y.","Full Time","133","0.0625957550022943","0.0527452298314066","0.0724462801731821","1"
"Daily","1998","16-34 y.","Part Time","89","0.0808504956374909","0.0650190471936871","0.0966819440812946","1"
"Daily","1998","16-34 y.","Not Working","124","0.0945882040065624","0.0792203191948445","0.10995608881828","1"
"Daily","1998","35-65 y.","Full Time","146","0.0450685118150081","0.0383133362621365","0.0518236873678796","1"
"Daily","1998","35-65 y.","Part Time","69","0.0471459490835257","0.0369957147414181","0.0572961834256332","1"
"Daily","1998","66 and older","Part Time","1","","","","1"
"Daily","1998","66 and older","Full Time","","","","","1"
"Daily","1998","66 and older","Not Working","52","0.0306468397107105","0.0226888282288524","0.0386048511925687","1"
"Daily","1998","35-65 y.","Not Working","67","0.0365045709587095","0.0286445780706856","0.0443645638467334","1"
"Min 1x per month","1998","16-34 y.","Full Time","275","0.112516268706708","0.0996660255028325","0.125366511910584","3"
"Min 1x per month","1998","16-34 y.","Part Time","113","0.103031130024227","0.0853764786528332","0.12068578139562","3"
"Min 1x per month","1998","16-34 y.","Not Working","138","0.110274032039578","0.0938251156486344","0.126722948430522","3"
"Min 1x per month","1998","35-65 y.","Full Time","317","0.096047791301346","0.0864531144937695","0.105642468108922","3"
"Min 1x per month","1998","66 and older","Not Working","42","0.0209445654795444","0.0143329130284205","0.0275562179306683","3"
"Min 1x per month","1998","35-65 y.","Part Time","127","0.0852669117998956","0.0718923935783545","0.0986414300214368","3"
"Min 1x per month","1998","35-65 y.","Not Working","89","0.0439693372525129","0.0353765398935192","0.0525621346115066","3"
"Min 1x per month","1998","66 and older","Full Time","2","","","","3"
"Min 1x per month","1998","66 and older","Part Time","3","","","","3"
"Min 1x per week","1998","16-34 y.","Full Time","747","0.351788967628655","0.332370149107605","0.371207786149705","2"
"Min 1x per week","1998","16-34 y.","Part Time","333","0.323457341016288","0.296290300652192","0.350624381380384","2"
"Min 1x per week","1998","16-34 y.","Not Working","433","0.338503887450431","0.313654367047564","0.363353407853297","2"
"Min 1x per week","1998","35-65 y.","Full Time","841","0.268311092030695","0.253883412965808","0.282738771095583","2"
"Min 1x per week","1998","35-65 y.","Part Time","399","0.288076619560676","0.266389028312733","0.30976421080862","2"
"Min 1x per week","1998","35-65 y.","Not Working","336","0.183112460200578","0.166903177968242","0.199321742432914","2"
"Min 1x per week","1998","66 and older","Part Time","8","","","","2"
"Min 1x per week","1998","66 and older","Not Working","170","0.104578062727425","0.090449276344319","0.118706849110531","2"
"Min 1x per week","1998","66 and older","Full Time","2","","","","2"
"Never","1998","16-34 y.","Full Time","515","0.205751611308678","0.189312691389424","0.222190531227932","5"
"Never","1998","16-34 y.","Part Time","283","0.211377330575155","0.187666320122738","0.235088341027572","5"
"Never","1998","16-34 y.","Not Working","393","0.248515808455446","0.225821891182964","0.271209725727928","5"
"Never","1998","35-65 y.","Full Time","1345","0.330451168178935","0.315134697704042","0.345767638653829","5"
"Never","1998","35-65 y.","Part Time","677","0.351912015474078","0.329041565051989","0.374782465896168","5"
"Never","1998","66 and older","Full Time","11","","","","5"
"Never","1998","66 and older","Part Time","27","","","","5"
"Never","1998","66 and older","Not Working","1376","0.74904037189489","0.729022161854583","0.769058581935198","5"
"Never","1998","35-65 y.","Not Working","1314","0.548243379346501","0.527385859744645","0.569100898948358","5"
"Rarely","1998","16-34 y.","Full Time","653","0.267347397353665","0.249349966454885","0.285344828252444","4"
"Rarely","1998","16-34 y.","Part Time","321","0.28128370274684","0.255171875696105","0.307395529797575","4"
"Rarely","1998","35-65 y.","Full Time","974","0.260121436674015","0.245836371758247","0.274406501589784","4"
"Rarely","1998","35-65 y.","Part Time","403","0.227598504081824","0.207519279368773","0.247677728794875","4"
"Rarely","1998","66 and older","Not Working","162","0.0947901601874302","0.0812654813993484","0.108314838975512","4"
"Rarely","1998","16-34 y.","Not Working","305","0.208118068047982","0.186799519019793","0.229436617076172","4"
"Rarely","1998","35-65 y.","Not Working","381","0.188170252241698","0.171789582153844","0.204550922329552","4"
"Rarely","1998","66 and older","Full Time","","","","","4"
"Rarely","1998","66 and older","Part Time","4","","","","4"
"Daily","1999","16-34 y.","Full Time","","","","","1"
"Daily","1999","16-34 y.","Part Time","","","","","1"
"Daily","1999","16-34 y.","Not Working","","","","","1"
"Daily","1999","35-65 y.","Full Time","","","","","1"
"Daily","1999","66 and older","Part Time","","","","","1"
"Daily","1999","66 and older","Not Working","","","","","1"
"Daily","1999","35-65 y.","Part Time","","","","","1"
"Daily","1999","35-65 y.","Not Working","","","","","1"
"Daily","1999","66 and older","Full Time","","","","","1"
"Min 1x per month","1999","16-34 y.","Full Time","240","0.103014344625619","0.0903495256982721","0.115679163552965","3"
"Min 1x per month","1999","35-65 y.","Full Time","252","0.0717706348731744","0.063332235023933","0.0802090347224158","3"
"Min 1x per month","1999","16-34 y.","Not Working","99","0.0842472562299989","0.068525339324789","0.0999691731352088","3"
"Min 1x per month","1999","16-34 y.","Part Time","133","0.106483586946159","0.0889212817848847","0.124045892107434","3"
"Min 1x per month","1999","35-65 y.","Part Time","110","0.0731878740001683","0.0607190210442371","0.0856567269560996","3"
"Min 1x per month","1999","35-65 y.","Not Working","57","0.035405327824849","0.0272571338298587","0.0435535218198392","3"
"Min 1x per month","1999","66 and older","Not Working","32","0.0179402131564606","0.0116545345261934","0.0242258917867278","3"
"Min 1x per month","1999","66 and older","Part Time","2","","","","3"
"Min 1x per month","1999","66 and older","Full Time","2","","","","3"
"Min 1x per week","1999","16-34 y.","Full Time","743","0.367470221208301","0.347383504819142","0.387556937597461","2"
"Min 1x per week","1999","16-34 y.","Not Working","417","0.390393621918416","0.362780557412165","0.418006686424668","2"
"Min 1x per week","1999","35-65 y.","Full Time","855","0.27039916880174","0.255877905813487","0.284920431789993","2"
"Min 1x per week","1999","35-65 y.","Part Time","400","0.29295117252194","0.271162367762255","0.314739977281626","2"
"Min 1x per week","1999","66 and older","Full Time","2","","","","2"
"Min 1x per week","1999","66 and older","Part Time","12","","","","2"
"Min 1x per week","1999","66 and older","Not Working","161","0.0993032054321785","0.0851406914437328","0.113465719420624","2"
"Min 1x per week","1999","16-34 y.","Part Time","370","0.349804904994302","0.322651536853222","0.376958273135381","2"
"Min 1x per week","1999","35-65 y.","Not Working","328","0.194950823052567","0.177483419152425","0.212418226952708","2"
"Never","1999","16-34 y.","Full Time","589","0.251561203217362","0.233482912681206","0.269639493753519","5"
"Never","1999","16-34 y.","Part Time","361","0.299277232362701","0.273203760179539","0.325350704545864","5"
"Never","1999","16-34 y.","Not Working","395","0.288821858986447","0.263168589185992","0.314475128786902","5"
"Never","1999","35-65 y.","Full Time","1627","0.411347604464","0.395259940036438","0.427435268891561","5"
"Never","1999","35-65 y.","Part Time","834","0.446181301108029","0.422382746886794","0.469979855329263","5"
"Never","1999","66 and older","Full Time","5","","","","5"
"Never","1999","66 and older","Part Time","43","0.569656096976405","0.448352883451885","0.690959310500924","5"
"Never","1999","66 and older","Not Working","1436","0.825510898747086","0.807538130755661","0.84348366673851","5"
"Never","1999","35-65 y.","Not Working","1344","0.631142636422731","0.609868712119094","0.652416560726369","5"
"Rarely","1999","16-34 y.","Full Time","641","0.277954230948718","0.259289299793729","0.296619162103707","4"
"Rarely","1999","16-34 y.","Part Time","321","0.244434275696838","0.219965846359867","0.268902705033808","4"
"Rarely","1999","16-34 y.","Not Working","288","0.236537262865138","0.212483545399104","0.260590980331171","4"
"Rarely","1999","35-65 y.","Full Time","860","0.246482591861085","0.232392986607433","0.260572197114738","4"
"Rarely","1999","35-65 y.","Part Time","332","0.187679652369863","0.168986465607392","0.206372839132334","4"
"Rarely","1999","66 and older","Not Working","84","0.0572456826642753","0.046244483076311","0.0682468822522397","4"
"Rarely","1999","35-65 y.","Not Working","247","0.138501212699853","0.123270902664105","0.1537315227356","4"
"Rarely","1999","66 and older","Full Time","1","","","","4"
"Rarely","1999","66 and older","Part Time","7","","","","4"
"Daily","2000","16-34 y.","Full Time","","","","","1"
"Daily","2000","16-34 y.","Part Time","","","","","1"
"Daily","2000","16-34 y.","Not Working","","","","","1"
"Daily","2000","35-65 y.","Full Time","","","","","1"
"Daily","2000","66 and older","Part Time","","","","","1"
"Daily","2000","66 and older","Not Working","","","","","1"
"Daily","2000","66 and older","Full Time","","","","","1"
"Daily","2000","35-65 y.","Not Working","","","","","1"
"Daily","2000","35-65 y.","Part Time","","","","","1"
"Min 1x per month","2000","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2000","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2000","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2000","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2000","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2000","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2000","66 and older","Not Working","","","","","3"
"Min 1x per month","2000","66 and older","Part Time","","","","","3"
"Min 1x per month","2000","66 and older","Full Time","","","","","3"
"Min 1x per week","2000","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2000","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2000","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2000","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2000","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2000","66 and older","Full Time","","","","","2"
"Min 1x per week","2000","66 and older","Part Time","","","","","2"
"Min 1x per week","2000","66 and older","Not Working","","","","","2"
"Min 1x per week","2000","35-65 y.","Not Working","","","","","2"
"Never","2000","16-34 y.","Full Time","","","","","5"
"Never","2000","16-34 y.","Part Time","","","","","5"
"Never","2000","16-34 y.","Not Working","","","","","5"
"Never","2000","35-65 y.","Full Time","","","","","5"
"Never","2000","35-65 y.","Part Time","","","","","5"
"Never","2000","66 and older","Full Time","","","","","5"
"Never","2000","66 and older","Part Time","","","","","5"
"Never","2000","66 and older","Not Working","","","","","5"
"Never","2000","35-65 y.","Not Working","","","","","5"
"Rarely","2000","16-34 y.","Full Time","","","","","4"
"Rarely","2000","16-34 y.","Part Time","","","","","4"
"Rarely","2000","16-34 y.","Not Working","","","","","4"
"Rarely","2000","35-65 y.","Full Time","","","","","4"
"Rarely","2000","35-65 y.","Part Time","","","","","4"
"Rarely","2000","66 and older","Not Working","","","","","4"
"Rarely","2000","35-65 y.","Not Working","","","","","4"
"Rarely","2000","66 and older","Full Time","","","","","4"
"Rarely","2000","66 and older","Part Time","","","","","4"
"Daily","2001","16-34 y.","Full Time","","","","","1"
"Daily","2001","16-34 y.","Part Time","","","","","1"
"Daily","2001","16-34 y.","Not Working","","","","","1"
"Daily","2001","35-65 y.","Full Time","","","","","1"
"Daily","2001","35-65 y.","Part Time","","","","","1"
"Daily","2001","35-65 y.","Not Working","","","","","1"
"Daily","2001","66 and older","Full Time","","","","","1"
"Daily","2001","66 and older","Part Time","","","","","1"
"Daily","2001","66 and older","Not Working","","","","","1"
"Min 1x per month","2001","16-34 y.","Full Time","298","0.0998846549135876","0.0889865907764366","0.110782719050739","3"
"Min 1x per month","2001","16-34 y.","Part Time","156","0.0921235217627555","0.078627758580565","0.105619284944946","3"
