"pli0092_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Never","1992","no degree/no degree yet","no migration background","77","0.405265238501741","0.337895580010248","0.472634896993234"
"Never","1992","no degree/no degree yet","direct migration background","481","0.816400294501692","0.784727986560247","0.848072602443136"
"Never","1992","no degree/no degree yet","indirect migration background","","","",""
"Daily","1993","lower secondary degree","no migration background","","","",""
"Daily","1993","lower secondary degree","direct migration background","","","",""
"Daily","1993","lower secondary degree","indirect migration background","","","",""
"Daily","1993","secondary school degree","no migration background","","","",""
"Daily","1993","secondary school degree","direct migration background","","","",""
"Daily","1993","secondary school degree","indirect migration background","","","",""
"Daily","1993","college entrance qualification","no migration background","","","",""
"Daily","1993","college entrance qualification","direct migration background","","","",""
"Daily","1993","college entrance qualification","indirect migration background","","","",""
"Daily","1993","Other degree","no migration background","","","",""
"Daily","1993","Other degree","direct migration background","","","",""
"Daily","1993","Other degree","indirect migration background","","","",""
"Daily","1993","no degree/no degree yet","no migration background","","","",""
"Daily","1993","no degree/no degree yet","direct migration background","","","",""
"Daily","1993","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1993","lower secondary degree","no migration background","","","",""
"Min 1x per week","1993","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1993","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1993","secondary school degree","no migration background","","","",""
"Min 1x per week","1993","secondary school degree","direct migration background","","","",""
"Min 1x per week","1993","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1993","college entrance qualification","no migration background","","","",""
"Min 1x per week","1993","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1993","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1993","Other degree","no migration background","","","",""
"Min 1x per week","1993","Other degree","direct migration background","","","",""
"Min 1x per week","1993","Other degree","indirect migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1993","lower secondary degree","no migration background","","","",""
"Min 1x per month","1993","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1993","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1993","secondary school degree","no migration background","","","",""
"Min 1x per month","1993","secondary school degree","direct migration background","","","",""
"Min 1x per month","1993","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1993","college entrance qualification","no migration background","","","",""
"Min 1x per month","1993","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1993","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1993","Other degree","no migration background","","","",""
"Min 1x per month","1993","Other degree","direct migration background","","","",""
"Min 1x per month","1993","Other degree","indirect migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1993","lower secondary degree","no migration background","","","",""
"Rarely","1993","lower secondary degree","direct migration background","","","",""
"Rarely","1993","lower secondary degree","indirect migration background","","","",""
"Rarely","1993","secondary school degree","no migration background","","","",""
"Rarely","1993","secondary school degree","direct migration background","","","",""
"Rarely","1993","secondary school degree","indirect migration background","","","",""
"Rarely","1993","college entrance qualification","no migration background","","","",""
"Rarely","1993","college entrance qualification","direct migration background","","","",""
"Rarely","1993","college entrance qualification","indirect migration background","","","",""
"Rarely","1993","Other degree","no migration background","","","",""
"Rarely","1993","Other degree","direct migration background","","","",""
"Rarely","1993","Other degree","indirect migration background","","","",""
"Rarely","1993","no degree/no degree yet","no migration background","","","",""
"Rarely","1993","no degree/no degree yet","direct migration background","","","",""
"Rarely","1993","no degree/no degree yet","indirect migration background","","","",""
"Never","1993","lower secondary degree","no migration background","","","",""
"Never","1993","lower secondary degree","direct migration background","","","",""
"Never","1993","lower secondary degree","indirect migration background","","","",""
"Never","1993","secondary school degree","no migration background","","","",""
"Never","1993","secondary school degree","direct migration background","","","",""
"Never","1993","secondary school degree","indirect migration background","","","",""
"Never","1993","college entrance qualification","no migration background","","","",""
"Never","1993","college entrance qualification","direct migration background","","","",""
"Never","1993","college entrance qualification","indirect migration background","","","",""
"Never","1993","Other degree","no migration background","","","",""
"Never","1993","Other degree","direct migration background","","","",""
"Never","1993","Other degree","indirect migration background","","","",""
"Never","1993","no degree/no degree yet","no migration background","","","",""
"Never","1993","no degree/no degree yet","direct migration background","","","",""
"Never","1993","no degree/no degree yet","indirect migration background","","","",""
"Daily","1994","lower secondary degree","no migration background","","","",""
"Daily","1994","lower secondary degree","direct migration background","","","",""
"Daily","1994","lower secondary degree","indirect migration background","","","",""
"Daily","1994","secondary school degree","no migration background","","","",""
"Daily","1994","secondary school degree","direct migration background","","","",""
"Daily","1994","secondary school degree","indirect migration background","","","",""
"Daily","1994","college entrance qualification","no migration background","","","",""
"Daily","1994","college entrance qualification","direct migration background","","","",""
"Daily","1994","college entrance qualification","indirect migration background","","","",""
"Daily","1994","Other degree","no migration background","","","",""
"Daily","1994","Other degree","direct migration background","","","",""
"Daily","1994","Other degree","indirect migration background","","","",""
"Daily","1994","no degree/no degree yet","no migration background","","","",""
"Daily","1994","no degree/no degree yet","direct migration background","","","",""
"Daily","1994","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1994","lower secondary degree","no migration background","659","0.145168932117087","0.135022003960859","0.155315860273314"
"Min 1x per week","1994","lower secondary degree","direct migration background","92","0.130577831456305","0.103203931263425","0.157951731649185"
"Min 1x per week","1994","lower secondary degree","indirect migration background","51","0.238761257061382","0.178458128141584","0.29906438598118"
"Min 1x per week","1994","secondary school degree","no migration background","752","0.26724228788859","0.251914826993351","0.282569748783829"
"Min 1x per week","1994","secondary school degree","direct migration background","43","0.304917897375328","0.233359757929984","0.376476036820671"
"Min 1x per week","1994","secondary school degree","indirect migration background","48","0.413627869599541","0.321594927586878","0.505660811612204"
"Min 1x per week","1994","college entrance qualification","no migration background","612","0.408647355710314","0.384627649727341","0.432667061693287"
"Min 1x per week","1994","college entrance qualification","direct migration background","55","0.384031669266347","0.304867838459427","0.463195500073267"
"Min 1x per week","1994","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1994","Other degree","no migration background","","","",""
"Min 1x per week","1994","Other degree","direct migration background","59","0.0847275278752539","0.0656439893041643","0.103811066446343"
"Min 1x per week","1994","Other degree","indirect migration background","","","",""
"Min 1x per week","1994","no degree/no degree yet","no migration background","96","0.4744323512937","0.409330201279592","0.539534501307808"
"Min 1x per week","1994","no degree/no degree yet","direct migration background","41","0.103687364828382","0.0777089329216698","0.129665796735094"
"Min 1x per week","1994","no degree/no degree yet","indirect migration background","37","0.510828565854486","0.395363668349776","0.626293463359196"
"Min 1x per month","1994","lower secondary degree","no migration background","219","0.0469406001002237","0.0408481511508732","0.0530330490495741"
"Min 1x per month","1994","lower secondary degree","direct migration background","37","0.0327297377669682","0.0182742823179178","0.0471851932160185"
"Min 1x per month","1994","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1994","secondary school degree","no migration background","196","0.0636152168917828","0.0551615504634244","0.0720688833201412"
"Min 1x per month","1994","secondary school degree","direct migration background","","","",""
"Min 1x per month","1994","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1994","college entrance qualification","no migration background","161","0.0980551849166957","0.0835241905753573","0.112586179258034"
"Min 1x per month","1994","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1994","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1994","Other degree","no migration background","","","",""
"Min 1x per month","1994","Other degree","direct migration background","","","",""
"Min 1x per month","1994","Other degree","indirect migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1994","lower secondary degree","no migration background","676","0.14469565907422","0.134562480765975","0.154828837382465"
"Rarely","1994","lower secondary degree","direct migration background","106","0.16167374482189","0.131763988032874","0.191583501610905"
"Rarely","1994","lower secondary degree","indirect migration background","52","0.264142549680108","0.201781487307972","0.326503612052243"
"Rarely","1994","secondary school degree","no migration background","693","0.205980670964335","0.191972991385997","0.219988350542674"
"Rarely","1994","secondary school degree","direct migration background","32","0.148920452706766","0.093583940871892","0.204256964541641"
"Rarely","1994","secondary school degree","indirect migration background","","","",""
"Rarely","1994","college entrance qualification","no migration background","354","0.210775564237111","0.190846795799571","0.230704332674652"
"Rarely","1994","college entrance qualification","direct migration background","31","0.204384313105701","0.138748701190372","0.27001992502103"
"Rarely","1994","college entrance qualification","indirect migration background","","","",""
"Rarely","1994","Other degree","no migration background","","","",""
"Rarely","1994","Other degree","direct migration background","104","0.113214132556881","0.0915005670889883","0.134927698024774"
"Rarely","1994","Other degree","indirect migration background","","","",""
"Rarely","1994","no degree/no degree yet","no migration background","42","0.12556121879135","0.082360961051842","0.168761476530857"
"Rarely","1994","no degree/no degree yet","direct migration background","55","0.10173518676741","0.0759744640920649","0.127495909442756"
"Rarely","1994","no degree/no degree yet","indirect migration background","","","",""
"Never","1994","lower secondary degree","no migration background","3076","0.663194808708469","0.649581379323793","0.676808238093146"
"Never","1994","lower secondary degree","direct migration background","347","0.675018685954838","0.636967018602548","0.713070353307127"
"Never","1994","lower secondary degree","indirect migration background","63","0.369298640157923","0.301033621290693","0.437563659025153"
"Never","1994","secondary school degree","no migration background","1561","0.463161824255292","0.445890505436278","0.480433143074305"
"Never","1994","secondary school degree","direct migration background","70","0.443750070330168","0.366525814691689","0.520974325968647"
"Never","1994","secondary school degree","indirect migration background","","","",""
"Never","1994","college entrance qualification","no migration background","482","0.282521895135879","0.26052302122373","0.304520769048028"
"Never","1994","college entrance qualification","direct migration background","46","0.34191088729568","0.264702779687259","0.419118994904101"
"Never","1994","college entrance qualification","indirect migration background","","","",""
"Never","1994","Other degree","no migration background","49","0.722614988609265","0.614603214106958","0.830626763111571"
"Never","1994","Other degree","direct migration background","630","0.771574820350654","0.74280531135302","0.800344329348287"
"Never","1994","Other degree","indirect migration background","","","",""
"Never","1994","no degree/no degree yet","no migration background","75","0.345755500710168","0.283747395541904","0.407763605878431"
"Never","1994","no degree/no degree yet","direct migration background","422","0.771732254549484","0.735965802958793","0.807498706140176"
"Never","1994","no degree/no degree yet","indirect migration background","","","",""
"Daily","1995","lower secondary degree","no migration background","144","0.0312511337461526","0.0262020922158629","0.0363001752764423"
"Daily","1995","lower secondary degree","direct migration background","","","",""
"Daily","1995","lower secondary degree","indirect migration background","","","",""
"Daily","1995","secondary school degree","no migration background","148","0.0458360140071641","0.0386604757195458","0.0530115522947824"
"Daily","1995","secondary school degree","direct migration background","","","",""
"Daily","1995","secondary school degree","indirect migration background","","","",""
"Daily","1995","college entrance qualification","no migration background","123","0.0855281615397242","0.0720503284207215","0.0990059946587269"
"Daily","1995","college entrance qualification","direct migration background","","","",""
"Daily","1995","college entrance qualification","indirect migration background","","","",""
"Daily","1995","Other degree","no migration background","","","",""
"Daily","1995","Other degree","direct migration background","","","",""
"Daily","1995","Other degree","indirect migration background","","","",""
"Daily","1995","no degree/no degree yet","no migration background","40","0.148999345904244","0.104319640004744","0.193679051803743"
"Daily","1995","no degree/no degree yet","direct migration background","","","",""
"Daily","1995","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1995","lower secondary degree","no migration background","738","0.163666978875737","0.152931025773264","0.174402931978209"
"Min 1x per week","1995","lower secondary degree","direct migration background","99","0.133071634667041","0.106507074992764","0.159636194341318"
"Min 1x per week","1995","lower secondary degree","indirect migration background","54","0.296941017365829","0.231800955649091","0.362081079082567"
"Min 1x per week","1995","secondary school degree","no migration background","846","0.274002604321538","0.258699327620662","0.289305881022414"
"Min 1x per week","1995","secondary school degree","direct migration background","44","0.251661216986086","0.189462051106589","0.313860382865583"
"Min 1x per week","1995","secondary school degree","indirect migration background","39","0.291122335069758","0.209502066434365","0.372742603705151"
"Min 1x per week","1995","college entrance qualification","no migration background","598","0.379136783886817","0.355755074172393","0.402518493601241"
"Min 1x per week","1995","college entrance qualification","direct migration background","61","0.325040825516022","0.258614670290538","0.391466980741506"
"Min 1x per week","1995","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1995","Other degree","no migration background","","","",""
"Min 1x per week","1995","Other degree","direct migration background","90","0.118361689852396","0.099193260835766","0.137530118869027"
"Min 1x per week","1995","Other degree","indirect migration background","","","",""
"Min 1x per week","1995","no degree/no degree yet","no migration background","102","0.442837217931783","0.380511644373555","0.505162791490012"
"Min 1x per week","1995","no degree/no degree yet","direct migration background","42","0.115306343605539","0.0885895106066191","0.142023176604459"
"Min 1x per week","1995","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1995","lower secondary degree","no migration background","270","0.059717455779151","0.052841227505498","0.0665936840528039"
"Min 1x per month","1995","lower secondary degree","direct migration background","37","0.0408599847551683","0.0253768685133624","0.0563431009969742"
"Min 1x per month","1995","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1995","secondary school degree","no migration background","279","0.089991417115309","0.0801725169626643","0.0998103172679537"
"Min 1x per month","1995","secondary school degree","direct migration background","","","",""
"Min 1x per month","1995","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1995","college entrance qualification","no migration background","172","0.101479974027759","0.0869275817684989","0.11603236628702"
"Min 1x per month","1995","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1995","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1995","Other degree","no migration background","","","",""
"Min 1x per month","1995","Other degree","direct migration background","52","0.046773504690101","0.0342440051499597","0.0593030042302423"
"Min 1x per month","1995","Other degree","indirect migration background","","","",""
"Min 1x per month","1995","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1995","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1995","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1995","lower secondary degree","no migration background","870","0.182004535862858","0.170807914186918","0.193201157538798"
"Rarely","1995","lower secondary degree","direct migration background","111","0.17893738489464","0.148959088356791","0.20891568143249"
"Rarely","1995","lower secondary degree","indirect migration background","42","0.183287762512273","0.128128499455083","0.238447025569463"
"Rarely","1995","secondary school degree","no migration background","980","0.275670271384241","0.26033813491613","0.291002407852352"
"Rarely","1995","secondary school degree","direct migration background","51","0.23282000426533","0.172246029930523","0.293393978600137"
"Rarely","1995","secondary school degree","indirect migration background","30","0.271011136556613","0.191151261575562","0.350871011537664"
"Rarely","1995","college entrance qualification","no migration background","439","0.23174900235816","0.211414158524328","0.252083846191991"
"Rarely","1995","college entrance qualification","direct migration background","50","0.249623869703949","0.188245695091099","0.3110020443168"
"Rarely","1995","college entrance qualification","indirect migration background","","","",""
"Rarely","1995","Other degree","no migration background","","","",""
"Rarely","1995","Other degree","direct migration background","149","0.134502554626929","0.11425680427017","0.154748304983688"
"Rarely","1995","Other degree","indirect migration background","","","",""
"Rarely","1995","no degree/no degree yet","no migration background","","","",""
"Rarely","1995","no degree/no degree yet","direct migration background","58","0.110010343486526","0.0838362795599492","0.136184407413103"
"Rarely","1995","no degree/no degree yet","indirect migration background","","","",""
"Never","1995","lower secondary degree","no migration background","2540","0.563359895736102","0.548967760698099","0.577752030774105"
"Never","1995","lower secondary degree","direct migration background","356","0.603838800057352","0.565585866501829","0.642091733612874"
"Never","1995","lower secondary degree","indirect migration background","55","0.331079414945758","0.263987442654811","0.398171387236705"
"Never","1995","secondary school degree","no migration background","1010","0.314499693171748","0.298568309604118","0.330431076739378"
"Never","1995","secondary school degree","direct migration background","62","0.3546719927571","0.28610249124483","0.423241494269369"
"Never","1995","secondary school degree","indirect migration background","","","",""
"Never","1995","college entrance qualification","no migration background","322","0.20210607818754","0.182753331852247","0.221458824522832"
"Never","1995","college entrance qualification","direct migration background","49","0.200688326787346","0.143888038338799","0.257488615235893"
"Never","1995","college entrance qualification","indirect migration background","","","",""
"Never","1995","Other degree","no migration background","41","0.496253378238167","0.379126415260548","0.613380341215787"
"Never","1995","Other degree","direct migration background","777","0.676549414915388","0.648791333344828","0.704307496485948"
"Never","1995","Other degree","indirect migration background","","","",""
"Never","1995","no degree/no degree yet","no migration background","58","0.238452156143316","0.184983114362668","0.291921197923964"
"Never","1995","no degree/no degree yet","direct migration background","427","0.703243217632653","0.665029875583047","0.74145655968226"
"Never","1995","no degree/no degree yet","indirect migration background","","","",""
"Daily","1996","lower secondary degree","no migration background","","","",""
"Daily","1996","lower secondary degree","direct migration background","","","",""
"Daily","1996","lower secondary degree","indirect migration background","","","",""
"Daily","1996","secondary school degree","no migration background","","","",""
"Daily","1996","secondary school degree","direct migration background","","","",""
"Daily","1996","secondary school degree","indirect migration background","","","",""
"Daily","1996","college entrance qualification","no migration background","","","",""
"Daily","1996","college entrance qualification","direct migration background","","","",""
"Daily","1996","college entrance qualification","indirect migration background","","","",""
"Daily","1996","Other degree","no migration background","","","",""
"Daily","1996","Other degree","direct migration background","","","",""
"Daily","1996","Other degree","indirect migration background","","","",""
"Daily","1996","no degree/no degree yet","no migration background","","","",""
"Daily","1996","no degree/no degree yet","direct migration background","","","",""
"Daily","1996","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1996","lower secondary degree","no migration background","726","0.172186509692375","0.16107640545974","0.18329661392501"
"Min 1x per week","1996","lower secondary degree","direct migration background","91","0.127857744085917","0.101270766947467","0.154444721224366"
"Min 1x per week","1996","lower secondary degree","indirect migration background","57","0.303157916134475","0.239458605087732","0.366857227181217"
"Min 1x per week","1996","secondary school degree","no migration background","826","0.280130314389814","0.264741157898029","0.2955194708816"
"Min 1x per week","1996","secondary school degree","direct migration background","40","0.222587873108971","0.161477561932285","0.283698184285657"
"Min 1x per week","1996","secondary school degree","indirect migration background","48","0.442609419042895","0.35656291209745","0.52865592598834"
"Min 1x per week","1996","college entrance qualification","no migration background","633","0.399112884299965","0.375476443360224","0.422749325239706"
"Min 1x per week","1996","college entrance qualification","direct migration background","61","0.346689252932037","0.277923964286438","0.415454541577636"
"Min 1x per week","1996","college entrance qualification","indirect migration background","30","0.354903370486933","0.24438122903416","0.465425511939706"
"Min 1x per week","1996","Other degree","no migration background","","","",""
"Min 1x per week","1996","Other degree","direct migration background","86","0.114240843543997","0.0946130702205126","0.133868616867482"
"Min 1x per week","1996","Other degree","indirect migration background","","","",""
"Min 1x per week","1996","no degree/no degree yet","no migration background","136","0.510517987728112","0.450217611704919","0.570818363751305"
"Min 1x per week","1996","no degree/no degree yet","direct migration background","32","0.12764136941134","0.098245334800484","0.157037404022196"
"Min 1x per week","1996","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1996","lower secondary degree","no migration background","241","0.0547669569620772","0.0480714868583281","0.0614624270658263"
"Min 1x per month","1996","lower secondary degree","direct migration background","41","0.0512018221892323","0.033653265279103","0.0687503790993617"
"Min 1x per month","1996","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1996","secondary school degree","no migration background","253","0.0799958918657838","0.0706990264376481","0.0892927572939196"
"Min 1x per month","1996","secondary school degree","direct migration background","","","",""
"Min 1x per month","1996","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1996","college entrance qualification","no migration background","165","0.0921597247456739","0.0781988358596777","0.10612061363167"
"Min 1x per month","1996","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1996","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1996","Other degree","no migration background","","","",""
"Min 1x per month","1996","Other degree","direct migration background","36","0.0423361709378943","0.0299120738037541","0.0547602680720345"
"Min 1x per month","1996","Other degree","indirect migration background","","","",""
"Min 1x per month","1996","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1996","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1996","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1996","lower secondary degree","no migration background","773","0.166267730889693","0.155311287158367","0.177224174621019"
"Rarely","1996","lower secondary degree","direct migration background","113","0.139371691247897","0.111797240048299","0.166946142447494"
"Rarely","1996","lower secondary degree","indirect migration background","52","0.20668916209242","0.150569681958762","0.262808642226078"
"Rarely","1996","secondary school degree","no migration background","841","0.243240266522377","0.228537313756079","0.257943219288675"
"Rarely","1996","secondary school degree","direct migration background","50","0.277381160206124","0.21161065011456","0.343151670297687"
"Rarely","1996","secondary school degree","indirect migration background","36","0.27937912897619","0.201648263402846","0.357109994549534"
"Rarely","1996","college entrance qualification","no migration background","408","0.241685617691792","0.221022882344444","0.262348353039141"
"Rarely","1996","college entrance qualification","direct migration background","38","0.225624119865934","0.165228165160834","0.286020074571034"
"Rarely","1996","college entrance qualification","indirect migration background","","","",""
"Rarely","1996","Other degree","no migration background","","","",""
"Rarely","1996","Other degree","direct migration background","142","0.155574006698174","0.133209886229927","0.177938127166421"
"Rarely","1996","Other degree","indirect migration background","","","",""
"Rarely","1996","no degree/no degree yet","no migration background","44","0.135760337537728","0.0944413492727578","0.177079325802698"
"Rarely","1996","no degree/no degree yet","direct migration background","50","0.091454691480389","0.0660612372581292","0.116848145702649"
"Rarely","1996","no degree/no degree yet","indirect migration background","","","",""
"Never","1996","lower secondary degree","no migration background","2696","0.606778802455855","0.592404526330056","0.621153078581653"
"Never","1996","lower secondary degree","direct migration background","361","0.681568742476955","0.644477237300991","0.718660247652918"
"Never","1996","lower secondary degree","indirect migration background","66","0.373101739605314","0.306075437061764","0.440128042148864"
"Never","1996","secondary school degree","no migration background","1351","0.396633527222025","0.379868930258076","0.413398124185973"
"Never","1996","secondary school degree","direct migration background","67","0.381263849932073","0.309912260864388","0.452615438999757"
"Never","1996","secondary school degree","indirect migration background","","","",""
"Never","1996","college entrance qualification","no migration background","443","0.267041773262569","0.245688376154843","0.288395170370295"
"Never","1996","college entrance qualification","direct migration background","63","0.308395865155017","0.24166569329553","0.375126037014505"
"Never","1996","college entrance qualification","indirect migration background","","","",""
"Never","1996","Other degree","no migration background","42","0.612437046964781","0.498306755578396","0.726567338351167"
"Never","1996","Other degree","direct migration background","745","0.687848978819934","0.659257841173935","0.716440116465933"
"Never","1996","Other degree","indirect migration background","","","",""
"Never","1996","no degree/no degree yet","no migration background","60","0.258881843822932","0.206044539730489","0.311719147915375"
"Never","1996","no degree/no degree yet","direct migration background","400","0.740560230153727","0.701946304186241","0.779174156121212"
"Never","1996","no degree/no degree yet","indirect migration background","","","",""
"Daily","1997","lower secondary degree","no migration background","","","",""
"Daily","1997","lower secondary degree","direct migration background","","","",""
"Daily","1997","lower secondary degree","indirect migration background","","","",""
"Daily","1997","secondary school degree","no migration background","","","",""
"Daily","1997","secondary school degree","direct migration background","","","",""
"Daily","1997","secondary school degree","indirect migration background","","","",""
"Daily","1997","college entrance qualification","no migration background","","","",""
"Daily","1997","college entrance qualification","direct migration background","","","",""
"Daily","1997","college entrance qualification","indirect migration background","","","",""
"Daily","1997","Other degree","no migration background","","","",""
"Daily","1997","Other degree","direct migration background","","","",""
"Daily","1997","Other degree","indirect migration background","","","",""
"Daily","1997","no degree/no degree yet","no migration background","","","",""
"Daily","1997","no degree/no degree yet","direct migration background","","","",""
"Daily","1997","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1997","lower secondary degree","no migration background","704","0.175760086757885","0.164391721258108","0.187128452257662"
"Min 1x per week","1997","lower secondary degree","direct migration background","92","0.13235518494813","0.10496462595586","0.159745743940399"
"Min 1x per week","1997","lower secondary degree","indirect migration background","64","0.290598466505527","0.22874619709836","0.352450735912695"
"Min 1x per week","1997","secondary school degree","no migration background","828","0.282885954032849","0.267314650826114","0.298457257239585"
"Min 1x per week","1997","secondary school degree","direct migration background","39","0.234511401550253","0.171915903187579","0.297106899912927"
"Min 1x per week","1997","secondary school degree","indirect migration background","62","0.529242995629054","0.443440015990438","0.615045975267671"
"Min 1x per week","1997","college entrance qualification","no migration background","687","0.428401984890702","0.404718115745908","0.452085854035497"
"Min 1x per week","1997","college entrance qualification","direct migration background","62","0.360944722454269","0.290976898939536","0.430912545969001"
"Min 1x per week","1997","college entrance qualification","indirect migration background","38","0.488825975392349","0.375695663207075","0.601956287577623"
"Min 1x per week","1997","Other degree","no migration background","","","",""
"Min 1x per week","1997","Other degree","direct migration background","83","0.128052166614461","0.106679731274492","0.149424601954431"
"Min 1x per week","1997","Other degree","indirect migration background","","","",""
"Min 1x per week","1997","no degree/no degree yet","no migration background","132","0.494882891921511","0.436110555975734","0.553655227867289"
"Min 1x per week","1997","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1997","no degree/no degree yet","indirect migration background","34","0.396950021311708","0.286220855699494","0.507679186923923"
"Min 1x per month","1997","lower secondary degree","no migration background","209","0.0449583569059007","0.0387692576448902","0.0511474561669112"
"Min 1x per month","1997","lower secondary degree","direct migration background","36","0.043765669589494","0.0272305103224174","0.0603008288565706"
"Min 1x per month","1997","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1997","secondary school degree","no migration background","210","0.0612736763394667","0.0529822046512571","0.0695651480276763"
"Min 1x per month","1997","secondary school degree","direct migration background","","","",""
"Min 1x per month","1997","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1997","college entrance qualification","no migration background","138","0.0807052911534742","0.0676688231137659","0.0937417591931826"
"Min 1x per month","1997","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1997","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1997","Other degree","no migration background","","","",""
"Min 1x per month","1997","Other degree","direct migration background","","","",""
"Min 1x per month","1997","Other degree","indirect migration background","","","",""
"Min 1x per month","1997","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1997","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1997","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1997","lower secondary degree","no migration background","658","0.15022719373255","0.139555416030597","0.160898971434503"
"Rarely","1997","lower secondary degree","direct migration background","96","0.119407367625577","0.0931976396281433","0.14561709562301"
"Rarely","1997","lower secondary degree","indirect migration background","55","0.254618919865992","0.195272102117522","0.313965737614461"
"Rarely","1997","secondary school degree","no migration background","793","0.238886803536243","0.22414516152658","0.253628445545907"
"Rarely","1997","secondary school degree","direct migration background","43","0.204836926729849","0.145212531841152","0.264461321618546"
"Rarely","1997","secondary school degree","indirect migration background","31","0.232684134574605","0.160048975840119","0.30531929330909"
"Rarely","1997","college entrance qualification","no migration background","405","0.219416423791847","0.19960909865661","0.239223748927084"
"Rarely","1997","college entrance qualification","direct migration background","33","0.148267086017905","0.0964965221968506","0.200037649838959"
"Rarely","1997","college entrance qualification","indirect migration background","","","",""
"Rarely","1997","Other degree","no migration background","","","",""
"Rarely","1997","Other degree","direct migration background","114","0.156303207026688","0.133076243470716","0.17953017058266"
"Rarely","1997","Other degree","indirect migration background","","","",""
"Rarely","1997","no degree/no degree yet","no migration background","54","0.154051121523044","0.111615537382964","0.196486705663125"
"Rarely","1997","no degree/no degree yet","direct migration background","50","0.121393184004035","0.0915487318880821","0.151237636119988"
"Rarely","1997","no degree/no degree yet","indirect migration background","","","",""
"Never","1997","lower secondary degree","no migration background","2735","0.629054362603664","0.614626224140286","0.643482501067042"
"Never","1997","lower secondary degree","direct migration background","364","0.7044717778368","0.667591795173152","0.741351760500447"
"Never","1997","lower secondary degree","indirect migration background","59","0.330685803019517","0.266596475899346","0.394775130139688"
"Never","1997","secondary school degree","no migration background","1383","0.416953566091441","0.39990764110938","0.433999491073502"
"Never","1997","secondary school degree","direct migration background","84","0.495925219908933","0.422058750926291","0.569791688891575"
"Never","1997","secondary school degree","indirect migration background","","","",""
"Never","1997","college entrance qualification","no migration background","447","0.271476300163977","0.250191510499959","0.292761089827995"
"Never","1997","college entrance qualification","direct migration background","65","0.373088498042284","0.302632519230416","0.443544476854152"
"Never","1997","college entrance qualification","indirect migration background","","","",""
