"pli0092_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Daily","1989","Thuringia","West Germany","","","","","1"
"Daily","1989","Thuringia","East Germany","","","","","1"
"Min 1x per month","1989","Saxony","East Germany","","","","","3"
"Min 1x per month","1989","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","1989","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","1989","Hamburg","East Germany","","","","","3"
"Min 1x per month","1989","Brandenburg","East Germany","","","","","3"
"Min 1x per month","1989","Saxony","West Germany","","","","","3"
"Min 1x per month","1989","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","1989","Hamburg","West Germany","","","","","3"
"Min 1x per month","1989","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","1989","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","1989","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","1989","Thuringia","West Germany","","","","","3"
"Min 1x per month","1989","Thuringia","East Germany","","","","","3"
"Min 1x per month","1989","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","1989","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","1989","Bremen","West Germany","","","","","3"
"Min 1x per month","1989","Bremen","East Germany","","","","","3"
"Min 1x per month","1989","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","1989","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","1989","Hesse","West Germany","","","","","3"
"Min 1x per month","1989","Hesse","East Germany","","","","","3"
"Min 1x per month","1989","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","1989","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","1989","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","1989","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","1989","Bavaria","West Germany","","","","","3"
"Min 1x per month","1989","Bavaria","East Germany","","","","","3"
"Min 1x per month","1989","Berlin","West Germany","","","","","3"
"Min 1x per month","1989","Berlin","East Germany","","","","","3"
"Min 1x per month","1989","Brandenburg","West Germany","","","","","3"
"Min 1x per week","1989","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","1989","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","1989","Saxony","East Germany","","","","","2"
"Min 1x per week","1989","Thuringia","West Germany","","","","","2"
"Min 1x per week","1989","Thuringia","East Germany","","","","","2"
"Min 1x per week","1989","Saxony","West Germany","","","","","2"
"Min 1x per week","1989","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","1989","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","1989","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","1989","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","1989","Hesse","West Germany","","","","","2"
"Min 1x per week","1989","Hesse","East Germany","","","","","2"
"Min 1x per week","1989","Brandenburg","East Germany","","","","","2"
"Min 1x per week","1989","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","1989","Hamburg","West Germany","","","","","2"
"Min 1x per week","1989","Hamburg","East Germany","","","","","2"
"Min 1x per week","1989","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","1989","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","1989","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","1989","Bremen","West Germany","","","","","2"
"Min 1x per week","1989","Bremen","East Germany","","","","","2"
"Min 1x per week","1989","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","1989","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","1989","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","1989","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","1989","Bavaria","West Germany","","","","","2"
"Min 1x per week","1989","Bavaria","East Germany","","","","","2"
"Min 1x per week","1989","Berlin","West Germany","","","","","2"
"Min 1x per week","1989","Berlin","East Germany","","","","","2"
"Min 1x per week","1989","Brandenburg","West Germany","","","","","2"
"Never","1989","Thuringia","West Germany","","","","","5"
"Never","1989","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","1989","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","1989","Thuringia","East Germany","","","","","5"
"Never","1989","Schleswig-Holstein","East Germany","","","","","5"
"Never","1989","Bremen","East Germany","","","","","5"
"Never","1989","Saxony","West Germany","","","","","5"
"Never","1989","Saxony","East Germany","","","","","5"
"Never","1989","Saxony-Anhalt","West Germany","","","","","5"
"Never","1989","Saxony-Anhalt","East Germany","","","","","5"
"Never","1989","Schleswig-Holstein","West Germany","","","","","5"
"Never","1989","Hamburg","West Germany","","","","","5"
"Never","1989","Hamburg","East Germany","","","","","5"
"Never","1989","Lower Saxony","West Germany","","","","","5"
"Never","1989","Lower Saxony","East Germany","","","","","5"
"Never","1989","Bremen","West Germany","","","","","5"
"Never","1989","Brandenburg","East Germany","","","","","5"
"Never","1989","North Rhine-Westphalia","West Germany","","","","","5"
"Never","1989","North Rhine-Westphalia","East Germany","","","","","5"
"Never","1989","Hesse","West Germany","","","","","5"
"Never","1989","Hesse","East Germany","","","","","5"
"Never","1989","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","1989","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","1989","Baden-Württemberg","West Germany","","","","","5"
"Never","1989","Baden-Württemberg","East Germany","","","","","5"
"Never","1989","Bavaria","West Germany","","","","","5"
"Never","1989","Bavaria","East Germany","","","","","5"
"Never","1989","Berlin","West Germany","","","","","5"
"Never","1989","Berlin","East Germany","","","","","5"
"Never","1989","Brandenburg","West Germany","","","","","5"
"Rarely","1989","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","1989","Hamburg","West Germany","","","","","4"
"Rarely","1989","Hamburg","East Germany","","","","","4"
"Rarely","1989","North Rhine-Westphalia","West Germany","","","","","4"
"Rarely","1989","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","1989","Hesse","West Germany","","","","","4"
"Rarely","1989","Baden-Württemberg","East Germany","","","","","4"
"Rarely","1989","Bavaria","West Germany","","","","","4"
"Rarely","1989","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","1989","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","1989","Saxony","West Germany","","","","","4"
"Rarely","1989","Thuringia","West Germany","","","","","4"
"Rarely","1989","Thuringia","East Germany","","","","","4"
"Rarely","1989","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","1989","Lower Saxony","West Germany","","","","","4"
"Rarely","1989","Hesse","East Germany","","","","","4"
"Rarely","1989","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","1989","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","1989","Baden-Württemberg","West Germany","","","","","4"
"Rarely","1989","Saxony","East Germany","","","","","4"
"Rarely","1989","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","1989","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","1989","Lower Saxony","East Germany","","","","","4"
"Rarely","1989","Bremen","West Germany","","","","","4"
"Rarely","1989","Bremen","East Germany","","","","","4"
"Rarely","1989","Brandenburg","East Germany","","","","","4"
"Rarely","1989","Bavaria","East Germany","","","","","4"
"Rarely","1989","Berlin","West Germany","","","","","4"
"Rarely","1989","Berlin","East Germany","","","","","4"
"Rarely","1989","Brandenburg","West Germany","","","","","4"
"Daily","1990","North Rhine-Westphalia","West Germany","111","0.0427343318105046","0.0349055573577193","0.0505631062632899","1"
"Daily","1990","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","1990","Hesse","West Germany","45","0.0486580140576805","0.035187611489683","0.0621284166256779","1"
"Daily","1990","Hesse","East Germany","","","","","1"
"Daily","1990","Rhineland-Palatinate,Saarland","West Germany","30","0.0440360542155016","0.0284885749041256","0.0595835335268775","1"
"Daily","1990","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","1990","Baden-Württemberg","West Germany","51","0.0300901205768383","0.0221716375649505","0.038008603588726","1"
"Daily","1990","Baden-Württemberg","East Germany","","","","","1"
"Daily","1990","Bavaria","West Germany","68","0.0474954483806033","0.0370637467024861","0.0579271500587206","1"
"Daily","1990","Bavaria","East Germany","","","","","1"
"Daily","1990","Berlin","West Germany","13","","","","1"
"Daily","1990","Berlin","East Germany","","","","","1"
"Daily","1990","Brandenburg","West Germany","","","","","1"
"Daily","1990","Thuringia","East Germany","","","","","1"
"Daily","1990","Schleswig-Holstein","West Germany","15","","","","1"
"Daily","1990","Schleswig-Holstein","East Germany","","","","","1"
"Daily","1990","Hamburg","West Germany","9","","","","1"
"Daily","1990","Hamburg","East Germany","","","","","1"
"Daily","1990","Lower Saxony","West Germany","44","0.0417079754222161","0.0291655457791533","0.0542504050652789","1"
"Daily","1990","Lower Saxony","East Germany","","","","","1"
"Daily","1990","Bremen","West Germany","6","","","","1"
"Daily","1990","Bremen","East Germany","","","","","1"
"Daily","1990","Brandenburg","East Germany","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","1990","Saxony","West Germany","","","","","1"
"Daily","1990","Saxony","East Germany","","","","","1"
"Daily","1990","Saxony-Anhalt","West Germany","","","","","1"
"Daily","1990","Saxony-Anhalt","East Germany","","","","","1"
"Daily","1990","Thuringia","West Germany","","","","","1"
"Min 1x per month","1990","Hamburg","West Germany","9","","","","3"
"Min 1x per month","1990","Hamburg","East Germany","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","East Germany","21","","","","3"
"Min 1x per month","1990","Saxony","West Germany","","","","","3"
"Min 1x per month","1990","Saxony","East Germany","50","0.0351356566616537","0.025107517022285","0.0451637963010223","3"
"Min 1x per month","1990","Schleswig-Holstein","West Germany","21","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","1990","Brandenburg","East Germany","21","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","East Germany","25","","","","3"
"Min 1x per month","1990","Thuringia","West Germany","","","","","3"
"Min 1x per month","1990","Thuringia","East Germany","19","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","West Germany","215","0.0909998416655971","0.0798673756411035","0.102132307690091","3"
"Min 1x per month","1990","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","1990","Hesse","West Germany","65","0.0601033582794362","0.0452226202356091","0.0749840963232632","3"
"Min 1x per month","1990","Hesse","East Germany","","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","West Germany","46","0.0718874226854255","0.0523142233995227","0.0914606219713282","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","1990","Baden-Württemberg","West Germany","165","0.0927253013658925","0.0792811665014542","0.106169436230331","3"
"Min 1x per month","1990","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","1990","Bavaria","West Germany","174","0.108746072586579","0.093477334275268","0.12401481089789","3"
"Min 1x per month","1990","Bavaria","East Germany","","","","","3"
"Min 1x per month","1990","Berlin","West Germany","24","","","","3"
"Min 1x per month","1990","Berlin","East Germany","12","","","","3"
"Min 1x per month","1990","Brandenburg","West Germany","","","","","3"
"Min 1x per month","1990","Lower Saxony","West Germany","81","0.0820063937186409","0.0647929855346143","0.0992198019026675","3"
"Min 1x per month","1990","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","1990","Bremen","West Germany","5","","","","3"
"Min 1x per month","1990","Bremen","East Germany","","","","","3"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","1990","Saxony","East Germany","198","0.135685198532865","0.117033627471581","0.154336769594149","2"
"Min 1x per week","1990","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","East Germany","53","0.100447756535211","0.0737778498457859","0.127117663224636","2"
"Min 1x per week","1990","Saxony","West Germany","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","East Germany","100","0.132169425250631","0.108582655132115","0.155756195369147","2"
"Min 1x per week","1990","Thuringia","West Germany","","","","","2"
"Min 1x per week","1990","Thuringia","East Germany","95","0.11666088236288","0.0934057449281788","0.139916019797581","2"
"Min 1x per week","1990","North Rhine-Westphalia","West Germany","611","0.251973586265216","0.235169107122038","0.268778065408395","2"
"Min 1x per week","1990","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","1990","Hesse","West Germany","215","0.249783105382426","0.222680564792605","0.276885645972247","2"
"Min 1x per week","1990","Hesse","East Germany","","","","","2"
"Min 1x per week","1990","Brandenburg","East Germany","79","0.113976626442052","0.0906673134399404","0.137285939444164","2"
"Min 1x per week","1990","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","1990","Hamburg","West Germany","43","0.273998159847547","0.206353652331864","0.341642667363231","2"
"Min 1x per week","1990","Hamburg","East Germany","","","","","2"
"Min 1x per week","1990","Lower Saxony","West Germany","259","0.256411501099436","0.229017323644539","0.283805678554334","2"
"Min 1x per week","1990","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","1990","Bavaria","West Germany","372","0.229865315736062","0.209229782429151","0.250500849042973","2"
"Min 1x per week","1990","Bavaria","East Germany","","","","","2"
"Min 1x per week","1990","Berlin","West Germany","74","0.222560344851699","0.177612654597263","0.267508035106134","2"
"Min 1x per week","1990","Schleswig-Holstein","West Germany","82","0.304591331834893","0.25097048196611","0.358212181703676","2"
"Min 1x per week","1990","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","1990","Bremen","West Germany","16","","","","2"
"Min 1x per week","1990","Bremen","East Germany","","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","West Germany","140","0.215636322713356","0.18447221278156","0.246800432645151","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","1990","Baden-Württemberg","West Germany","394","0.248007834414356","0.227990617661449","0.268025051167263","2"
"Min 1x per week","1990","Berlin","East Germany","56","0.186799494009197","0.142095808091755","0.231503179926639","2"
"Min 1x per week","1990","Brandenburg","West Germany","","","","","2"
"Never","1990","Mecklenburg-Western Pomerania","East Germany","341","0.723922488733512","0.684258194617025","0.763586782849999","5"
"Never","1990","Saxony","East Germany","870","0.704292120094149","0.679436702145425","0.729147538042874","5"
"Never","1990","Saxony","West Germany","","","","","5"
"Never","1990","Schleswig-Holstein","West Germany","95","0.302058564067157","0.248563964455735","0.355553163678579","5"
"Never","1990","Schleswig-Holstein","East Germany","","","","","5"
"Never","1990","Bremen","East Germany","","","","","5"
"Never","1990","North Rhine-Westphalia","West Germany","1158","0.425591593304908","0.406453617787939","0.444729568821878","5"
"Never","1990","Brandenburg","East Germany","508","0.711362101384722","0.678125162070671","0.744599040698773","5"
"Never","1990","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","1990","Saxony-Anhalt","West Germany","","","","","5"
"Never","1990","Saxony-Anhalt","East Germany","559","0.729220253160234","0.698272939957783","0.760167566362685","5"
"Never","1990","Thuringia","West Germany","","","","","5"
"Never","1990","Thuringia","East Germany","519","0.736864081860554","0.704965137506664","0.768763026214444","5"
"Never","1990","Hamburg","West Germany","79","0.477342725411396","0.401587340462094","0.553098110360698","5"
"Never","1990","Hamburg","East Germany","","","","","5"
"Never","1990","Lower Saxony","West Germany","409","0.442585117560855","0.411424154955659","0.47374608016605","5"
"Never","1990","Lower Saxony","East Germany","","","","","5"
"Never","1990","Bremen","West Germany","59","0.613068696462579","0.518549611390263","0.707587781534896","5"
"Never","1990","North Rhine-Westphalia","East Germany","","","","","5"
"Never","1990","Hesse","West Germany","495","0.45893174750148","0.427733145761986","0.490130349240974","5"
"Never","1990","Hesse","East Germany","","","","","5"
"Never","1990","Rhineland-Palatinate,Saarland","West Germany","360","0.529624612982599","0.491802881562372","0.567446344402825","5"
"Never","1990","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","1990","Baden-Württemberg","West Germany","820","0.417204267119805","0.394348442953822","0.440060091285788","5"
"Never","1990","Baden-Württemberg","East Germany","","","","","5"
"Never","1990","Bavaria","West Germany","618","0.373197074444882","0.349476223985148","0.396917924904616","5"
"Never","1990","Bavaria","East Germany","","","","","5"
"Never","1990","Berlin","West Germany","160","0.463130494605501","0.409249426147305","0.517011563063697","5"
"Never","1990","Berlin","East Germany","158","0.582474207079706","0.525910655655365","0.639037758504047","5"
"Never","1990","Brandenburg","West Germany","","","","","5"
"Rarely","1990","Mecklenburg-Western Pomerania","East Germany","73","0.135765774862177","0.105374489957203","0.166157059767152","4"
"Rarely","1990","Thuringia","East Germany","99","0.124502502394928","0.100585373432457","0.148419631357398","4"
"Rarely","1990","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","1990","Saxony","West Germany","","","","","4"
"Rarely","1990","Saxony","East Germany","177","0.124887024711332","0.106881576864709","0.142892472557955","4"
"Rarely","1990","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","1990","Saxony-Anhalt","East Germany","108","0.111261881066272","0.089361806010423","0.13316195612212","4"
"Rarely","1990","Thuringia","West Germany","","","","","4"
"Rarely","1990","Schleswig-Holstein","West Germany","70","0.274351735040988","0.22236748183277","0.326335988249206","4"
"Rarely","1990","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","1990","Hamburg","West Germany","27","","","","4"
"Rarely","1990","Hamburg","East Germany","","","","","4"
"Rarely","1990","Bremen","East Germany","","","","","4"
"Rarely","1990","North Rhine-Westphalia","West Germany","469","0.188700646953774","0.173555749398012","0.203845544509536","4"
"Rarely","1990","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","1990","Hesse","West Germany","160","0.182523774778977","0.158339540599234","0.20670800895872","4"
"Rarely","1990","Baden-Württemberg","East Germany","","","","","4"
"Rarely","1990","Bavaria","West Germany","365","0.240696088851873","0.219729008087525","0.261663169616221","4"
"Rarely","1990","Brandenburg","East Germany","106","0.145389303198929","0.119534015485403","0.171244590912455","4"
"Rarely","1990","Lower Saxony","West Germany","183","0.177289012198852","0.153328961033857","0.201249063363847","4"
"Rarely","1990","Lower Saxony","East Germany","","","","","4"
"Rarely","1990","Bremen","West Germany","16","","","","4"
"Rarely","1990","Hesse","East Germany","","","","","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","West Germany","93","0.138815587403119","0.11261553077631","0.165015644029928","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","1990","Baden-Württemberg","West Germany","358","0.211972476523108","0.193028342223105","0.23091661082311","4"
"Rarely","1990","Bavaria","East Germany","","","","","4"
"Rarely","1990","Berlin","West Germany","58","0.195439656831957","0.152591139489928","0.238288174173985","4"
"Rarely","1990","Berlin","East Germany","66","0.197751571284948","0.15206684004147","0.243436302528426","4"
"Rarely","1990","Brandenburg","West Germany","","","","","4"
"Daily","1991","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","1991","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","1991","Hesse","West Germany","","","","","1"
"Daily","1991","Hesse","East Germany","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","1991","Baden-Württemberg","West Germany","","","","","1"
"Daily","1991","Baden-Württemberg","East Germany","","","","","1"
"Daily","1991","Bavaria","West Germany","","","","","1"
"Daily","1991","Bavaria","East Germany","","","","","1"
"Daily","1991","Berlin","West Germany","","","","","1"
"Daily","1991","Berlin","East Germany","","","","","1"
"Daily","1991","Brandenburg","West Germany","","","","","1"
"Daily","1991","Thuringia","East Germany","","","","","1"
"Daily","1991","Hamburg","West Germany","","","","","1"
"Daily","1991","Hamburg","East Germany","","","","","1"
"Daily","1991","Lower Saxony","West Germany","","","","","1"
"Daily","1991","Lower Saxony","East Germany","","","","","1"
"Daily","1991","Bremen","West Germany","","","","","1"
"Daily","1991","Bremen","East Germany","","","","","1"
"Daily","1991","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","1991","Saxony","West Germany","","","","","1"
"Daily","1991","Saxony","East Germany","","","","","1"
"Daily","1991","Saxony-Anhalt","West Germany","","","","","1"
"Daily","1991","Saxony-Anhalt","East Germany","","","","","1"
"Daily","1991","Thuringia","West Germany","","","","","1"
"Daily","1991","Schleswig-Holstein","West Germany","","","","","1"
"Daily","1991","Schleswig-Holstein","East Germany","","","","","1"
"Daily","1991","Brandenburg","East Germany","","","","","1"
"Daily","1991","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Min 1x per month","1991","Hamburg","West Germany","","","","","3"
"Min 1x per month","1991","Hamburg","East Germany","","","","","3"
"Min 1x per month","1991","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","1991","Saxony","West Germany","","","","","3"
"Min 1x per month","1991","Saxony","East Germany","","","","","3"
"Min 1x per month","1991","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","1991","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","1991","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","1991","Brandenburg","East Germany","","","","","3"
"Min 1x per month","1991","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","1991","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","1991","Thuringia","West Germany","","","","","3"
"Min 1x per month","1991","Thuringia","East Germany","","","","","3"
"Min 1x per month","1991","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","1991","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","1991","Hesse","West Germany","","","","","3"
"Min 1x per month","1991","Hesse","East Germany","","","","","3"
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","1991","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","1991","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","1991","Bavaria","West Germany","","","","","3"
"Min 1x per month","1991","Bavaria","East Germany","","","","","3"
"Min 1x per month","1991","Berlin","West Germany","","","","","3"
"Min 1x per month","1991","Berlin","East Germany","","","","","3"
"Min 1x per month","1991","Brandenburg","West Germany","","","","","3"
"Min 1x per month","1991","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","1991","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","1991","Bremen","West Germany","","","","","3"
"Min 1x per month","1991","Bremen","East Germany","","","","","3"
"Min 1x per week","1991","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","1991","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","1991","Saxony","West Germany","","","","","2"
"Min 1x per week","1991","Saxony","East Germany","","","","","2"
"Min 1x per week","1991","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","1991","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","1991","Thuringia","East Germany","","","","","2"
"Min 1x per week","1991","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","1991","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","1991","Hesse","West Germany","","","","","2"
"Min 1x per week","1991","Hesse","East Germany","","","","","2"
"Min 1x per week","1991","Thuringia","West Germany","","","","","2"
"Min 1x per week","1991","Brandenburg","East Germany","","","","","2"
"Min 1x per week","1991","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","1991","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","1991","Hamburg","West Germany","","","","","2"
"Min 1x per week","1991","Hamburg","East Germany","","","","","2"
"Min 1x per week","1991","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","1991","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","1991","Bremen","East Germany","","","","","2"
"Min 1x per week","1991","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","1991","Bavaria","West Germany","","","","","2"
"Min 1x per week","1991","Bavaria","East Germany","","","","","2"
"Min 1x per week","1991","Berlin","West Germany","","","","","2"
"Min 1x per week","1991","Brandenburg","West Germany","","","","","2"
"Min 1x per week","1991","Bremen","West Germany","","","","","2"
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","1991","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","1991","Berlin","East Germany","","","","","2"
"Never","1991","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","1991","Bremen","East Germany","","","","","5"
"Never","1991","North Rhine-Westphalia","West Germany","","","","","5"
"Never","1991","Saxony","West Germany","","","","","5"
"Never","1991","Saxony","East Germany","","","","","5"
"Never","1991","Saxony-Anhalt","West Germany","","","","","5"
"Never","1991","Saxony-Anhalt","East Germany","","","","","5"
"Never","1991","Thuringia","West Germany","","","","","5"
"Never","1991","Thuringia","East Germany","","","","","5"
"Never","1991","Schleswig-Holstein","West Germany","","","","","5"
"Never","1991","Schleswig-Holstein","East Germany","","","","","5"
"Never","1991","Hamburg","West Germany","","","","","5"
"Never","1991","Hamburg","East Germany","","","","","5"
"Never","1991","Lower Saxony","West Germany","","","","","5"
"Never","1991","Lower Saxony","East Germany","","","","","5"
"Never","1991","Bremen","West Germany","","","","","5"
"Never","1991","Brandenburg","East Germany","","","","","5"
"Never","1991","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","1991","North Rhine-Westphalia","East Germany","","","","","5"
"Never","1991","Hesse","West Germany","","","","","5"
"Never","1991","Hesse","East Germany","","","","","5"
"Never","1991","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","1991","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","1991","Baden-Württemberg","West Germany","","","","","5"
"Never","1991","Baden-Württemberg","East Germany","","","","","5"
"Never","1991","Bavaria","West Germany","","","","","5"
"Never","1991","Bavaria","East Germany","","","","","5"
"Never","1991","Berlin","West Germany","","","","","5"
"Never","1991","Berlin","East Germany","","","","","5"
"Never","1991","Brandenburg","West Germany","","","","","5"
"Rarely","1991","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","1991","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","1991","Thuringia","East Germany","","","","","4"
"Rarely","1991","Saxony","West Germany","","","","","4"
"Rarely","1991","Saxony","East Germany","","","","","4"
"Rarely","1991","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","1991","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","1991","Thuringia","West Germany","","","","","4"
"Rarely","1991","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","1991","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","1991","Hamburg","West Germany","","","","","4"
"Rarely","1991","Hamburg","East Germany","","","","","4"
"Rarely","1991","Bremen","East Germany","","","","","4"
"Rarely","1991","North Rhine-Westphalia","West Germany","","","","","4"
"Rarely","1991","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","1991","Hesse","West Germany","","","","","4"
"Rarely","1991","Hesse","East Germany","","","","","4"
"Rarely","1991","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","1991","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","1991","Baden-Württemberg","West Germany","","","","","4"
"Rarely","1991","Baden-Württemberg","East Germany","","","","","4"
"Rarely","1991","Bavaria","West Germany","","","","","4"
"Rarely","1991","Brandenburg","East Germany","","","","","4"
