"pli0092_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1992","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1992","direct migration background","higher vocational","","","",""
"Min 1x per week","1992","direct migration background","higher education","40","0.349954731533791","0.267648830912139","0.432260632155443"
"Min 1x per week","1992","indirect migration background","in school","32","0.642840996192139","0.505853241862074","0.779828750522204"
"Min 1x per week","1992","indirect migration background","inadequately","","","",""
"Min 1x per week","1992","indirect migration background","general elemantary","63","0.395960772902538","0.321339135887297","0.470582409917778"
"Min 1x per week","1992","indirect migration background","middle vocational","48","0.337503916984731","0.252900377195474","0.422107456773988"
"Min 1x per week","1992","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1992","indirect migration background","higher vocational","","","",""
"Min 1x per week","1992","indirect migration background","higher education","","","",""
"Min 1x per month","1992","no migration background","in school","","","",""
"Min 1x per month","1992","no migration background","inadequately","","","",""
"Min 1x per month","1992","no migration background","general elemantary","85","0.0419825375261451","0.0326501591572687","0.0513149158950216"
"Min 1x per month","1992","no migration background","middle vocational","327","0.0597349592709647","0.0535673136736685","0.065902604868261"
"Min 1x per month","1992","no migration background","vocational + Abi","","","",""
"Min 1x per month","1992","no migration background","higher vocational","48","0.0785471547996706","0.0584880820177907","0.0986062275815505"
"Min 1x per month","1992","no migration background","higher education","95","0.0807929142379451","0.0670522041257702","0.0945336243501201"
"Min 1x per month","1992","direct migration background","in school","","","",""
"Min 1x per month","1992","direct migration background","inadequately","","","",""
"Min 1x per month","1992","direct migration background","general elemantary","34","0.0339069454662879","0.0214119994550161","0.0464018914775596"
"Min 1x per month","1992","direct migration background","middle vocational","35","0.0337601516106525","0.0214655208029809","0.046054782418324"
"Min 1x per month","1992","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1992","direct migration background","higher vocational","","","",""
"Min 1x per month","1992","direct migration background","higher education","","","",""
"Min 1x per month","1992","indirect migration background","in school","","","",""
"Min 1x per month","1992","indirect migration background","inadequately","","","",""
"Min 1x per month","1992","indirect migration background","general elemantary","","","",""
"Min 1x per month","1992","indirect migration background","middle vocational","","","",""
"Min 1x per month","1992","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1992","indirect migration background","higher vocational","","","",""
"Min 1x per month","1992","indirect migration background","higher education","","","",""
"Rarely","1992","no migration background","in school","","","",""
"Rarely","1992","no migration background","inadequately","","","",""
"Rarely","1992","no migration background","general elemantary","229","0.107902697300773","0.0934651457824553","0.12234024881909"
"Rarely","1992","no migration background","middle vocational","971","0.163337772785145","0.153717256572576","0.172958288997713"
"Rarely","1992","no migration background","vocational + Abi","66","0.215828774556744","0.167381613835908","0.26427593527758"
"Rarely","1992","no migration background","higher vocational","138","0.18814352303859","0.159003269018341","0.217283777058839"
"Rarely","1992","no migration background","higher education","343","0.202529328222213","0.182265701344111","0.222792955100315"
"Rarely","1992","direct migration background","in school","","","",""
"Rarely","1992","direct migration background","inadequately","","","",""
"Rarely","1992","direct migration background","general elemantary","96","0.123606937448501","0.100884680911229","0.146329193985773"
"Rarely","1992","direct migration background","middle vocational","124","0.143488419973755","0.119624275371107","0.167352564576403"
"Rarely","1992","direct migration background","vocational + Abi","","","",""
"Rarely","1992","direct migration background","higher vocational","","","",""
"Rarely","1992","direct migration background","higher education","","","",""
"Rarely","1992","indirect migration background","in school","","","",""
"Rarely","1992","indirect migration background","inadequately","","","",""
"Rarely","1992","indirect migration background","general elemantary","","","",""
"Rarely","1992","indirect migration background","middle vocational","","","",""
"Rarely","1992","indirect migration background","vocational + Abi","","","",""
"Rarely","1992","indirect migration background","higher vocational","","","",""
"Rarely","1992","indirect migration background","higher education","","","",""
"Never","1992","no migration background","in school","","","",""
"Never","1992","no migration background","inadequately","60","0.745078821715735","0.654022348959496","0.836135294471974"
"Never","1992","no migration background","general elemantary","1164","0.693222290915541","0.671762798621528","0.714681783209554"
"Never","1992","no migration background","middle vocational","3180","0.552191807025239","0.539250713472741","0.565132900577737"
"Never","1992","no migration background","vocational + Abi","84","0.292291348854947","0.238730994767529","0.345851702942365"
"Never","1992","no migration background","higher vocational","335","0.459365831956374","0.422208873528123","0.496522790384624"
"Never","1992","no migration background","higher education","669","0.402987868415375","0.378256199544752","0.427719537285998"
"Never","1992","direct migration background","in school","","","",""
"Never","1992","direct migration background","inadequately","439","0.855210634407582","0.824550241813813","0.88587102700135"
"Never","1992","direct migration background","general elemantary","572","0.699036730836338","0.667371160390575","0.730702301282101"
"Never","1992","direct migration background","middle vocational","520","0.655101383442179","0.622744192613265","0.687458574271094"
"Never","1992","direct migration background","vocational + Abi","60","0.649895271880486","0.55397575889928","0.745814784861692"
"Never","1992","direct migration background","higher vocational","34","0.419239027954119","0.29641543130806","0.542062624600179"
"Never","1992","direct migration background","higher education","63","0.469052420613098","0.382935250669119","0.555169590557077"
"Never","1992","indirect migration background","in school","","","",""
"Never","1992","indirect migration background","inadequately","","","",""
"Never","1992","indirect migration background","general elemantary","53","0.351626752593335","0.278771709844764","0.424481795341907"
"Never","1992","indirect migration background","middle vocational","","","",""
"Never","1992","indirect migration background","vocational + Abi","","","",""
"Never","1992","indirect migration background","higher vocational","","","",""
"Never","1992","indirect migration background","higher education","","","",""
"Daily","1993","no migration background","in school","","","",""
"Daily","1993","no migration background","inadequately","","","",""
"Daily","1993","no migration background","general elemantary","","","",""
"Daily","1993","no migration background","middle vocational","","","",""
"Daily","1993","no migration background","vocational + Abi","","","",""
"Daily","1993","no migration background","higher vocational","","","",""
"Daily","1993","no migration background","higher education","","","",""
"Daily","1993","direct migration background","in school","","","",""
"Daily","1993","direct migration background","inadequately","","","",""
"Daily","1993","direct migration background","general elemantary","","","",""
"Daily","1993","direct migration background","middle vocational","","","",""
"Daily","1993","direct migration background","vocational + Abi","","","",""
"Daily","1993","direct migration background","higher vocational","","","",""
"Daily","1993","direct migration background","higher education","","","",""
"Daily","1993","indirect migration background","in school","","","",""
"Daily","1993","indirect migration background","inadequately","","","",""
"Daily","1993","indirect migration background","general elemantary","","","",""
"Daily","1993","indirect migration background","middle vocational","","","",""
"Daily","1993","indirect migration background","vocational + Abi","","","",""
"Daily","1993","indirect migration background","higher vocational","","","",""
"Daily","1993","indirect migration background","higher education","","","",""
"Min 1x per week","1993","no migration background","in school","","","",""
"Min 1x per week","1993","no migration background","inadequately","","","",""
"Min 1x per week","1993","no migration background","general elemantary","","","",""
"Min 1x per week","1993","no migration background","middle vocational","","","",""
"Min 1x per week","1993","no migration background","vocational + Abi","","","",""
"Min 1x per week","1993","no migration background","higher vocational","","","",""
"Min 1x per week","1993","no migration background","higher education","","","",""
"Min 1x per week","1993","direct migration background","in school","","","",""
"Min 1x per week","1993","direct migration background","inadequately","","","",""
"Min 1x per week","1993","direct migration background","general elemantary","","","",""
"Min 1x per week","1993","direct migration background","middle vocational","","","",""
"Min 1x per week","1993","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1993","direct migration background","higher vocational","","","",""
"Min 1x per week","1993","direct migration background","higher education","","","",""
"Min 1x per week","1993","indirect migration background","in school","","","",""
"Min 1x per week","1993","indirect migration background","inadequately","","","",""
"Min 1x per week","1993","indirect migration background","general elemantary","","","",""
"Min 1x per week","1993","indirect migration background","middle vocational","","","",""
"Min 1x per week","1993","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1993","indirect migration background","higher vocational","","","",""
"Min 1x per week","1993","indirect migration background","higher education","","","",""
"Min 1x per month","1993","no migration background","in school","","","",""
"Min 1x per month","1993","no migration background","inadequately","","","",""
"Min 1x per month","1993","no migration background","general elemantary","","","",""
"Min 1x per month","1993","no migration background","middle vocational","","","",""
"Min 1x per month","1993","no migration background","vocational + Abi","","","",""
"Min 1x per month","1993","no migration background","higher vocational","","","",""
"Min 1x per month","1993","no migration background","higher education","","","",""
"Min 1x per month","1993","direct migration background","in school","","","",""
"Min 1x per month","1993","direct migration background","inadequately","","","",""
"Min 1x per month","1993","direct migration background","general elemantary","","","",""
"Min 1x per month","1993","direct migration background","middle vocational","","","",""
"Min 1x per month","1993","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1993","direct migration background","higher vocational","","","",""
"Min 1x per month","1993","direct migration background","higher education","","","",""
"Min 1x per month","1993","indirect migration background","in school","","","",""
"Min 1x per month","1993","indirect migration background","inadequately","","","",""
"Min 1x per month","1993","indirect migration background","general elemantary","","","",""
"Min 1x per month","1993","indirect migration background","middle vocational","","","",""
"Min 1x per month","1993","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1993","indirect migration background","higher vocational","","","",""
"Min 1x per month","1993","indirect migration background","higher education","","","",""
"Rarely","1993","no migration background","in school","","","",""
"Rarely","1993","no migration background","inadequately","","","",""
"Rarely","1993","no migration background","general elemantary","","","",""
"Rarely","1993","no migration background","middle vocational","","","",""
"Rarely","1993","no migration background","vocational + Abi","","","",""
"Rarely","1993","no migration background","higher vocational","","","",""
"Rarely","1993","no migration background","higher education","","","",""
"Rarely","1993","direct migration background","in school","","","",""
"Rarely","1993","direct migration background","inadequately","","","",""
"Rarely","1993","direct migration background","general elemantary","","","",""
"Rarely","1993","direct migration background","middle vocational","","","",""
"Rarely","1993","direct migration background","vocational + Abi","","","",""
"Rarely","1993","direct migration background","higher vocational","","","",""
"Rarely","1993","direct migration background","higher education","","","",""
"Rarely","1993","indirect migration background","in school","","","",""
"Rarely","1993","indirect migration background","inadequately","","","",""
"Rarely","1993","indirect migration background","general elemantary","","","",""
"Rarely","1993","indirect migration background","middle vocational","","","",""
"Rarely","1993","indirect migration background","vocational + Abi","","","",""
"Rarely","1993","indirect migration background","higher vocational","","","",""
"Rarely","1993","indirect migration background","higher education","","","",""
"Never","1993","no migration background","in school","","","",""
"Never","1993","no migration background","inadequately","","","",""
"Never","1993","no migration background","general elemantary","","","",""
"Never","1993","no migration background","middle vocational","","","",""
"Never","1993","no migration background","vocational + Abi","","","",""
"Never","1993","no migration background","higher vocational","","","",""
"Never","1993","no migration background","higher education","","","",""
"Never","1993","direct migration background","in school","","","",""
"Never","1993","direct migration background","inadequately","","","",""
"Never","1993","direct migration background","general elemantary","","","",""
"Never","1993","direct migration background","middle vocational","","","",""
"Never","1993","direct migration background","vocational + Abi","","","",""
"Never","1993","direct migration background","higher vocational","","","",""
"Never","1993","direct migration background","higher education","","","",""
"Never","1993","indirect migration background","in school","","","",""
"Never","1993","indirect migration background","inadequately","","","",""
"Never","1993","indirect migration background","general elemantary","","","",""
"Never","1993","indirect migration background","middle vocational","","","",""
"Never","1993","indirect migration background","vocational + Abi","","","",""
"Never","1993","indirect migration background","higher vocational","","","",""
"Never","1993","indirect migration background","higher education","","","",""
"Daily","1994","no migration background","in school","","","",""
"Daily","1994","no migration background","inadequately","","","",""
"Daily","1994","no migration background","general elemantary","","","",""
"Daily","1994","no migration background","middle vocational","","","",""
"Daily","1994","no migration background","vocational + Abi","","","",""
"Daily","1994","no migration background","higher vocational","","","",""
"Daily","1994","no migration background","higher education","","","",""
"Daily","1994","direct migration background","in school","","","",""
"Daily","1994","direct migration background","inadequately","","","",""
"Daily","1994","direct migration background","general elemantary","","","",""
"Daily","1994","direct migration background","middle vocational","","","",""
"Daily","1994","direct migration background","vocational + Abi","","","",""
"Daily","1994","direct migration background","higher vocational","","","",""
"Daily","1994","direct migration background","higher education","","","",""
"Daily","1994","indirect migration background","in school","","","",""
"Daily","1994","indirect migration background","inadequately","","","",""
"Daily","1994","indirect migration background","general elemantary","","","",""
"Daily","1994","indirect migration background","middle vocational","","","",""
"Daily","1994","indirect migration background","vocational + Abi","","","",""
"Daily","1994","indirect migration background","higher vocational","","","",""
"Daily","1994","indirect migration background","higher education","","","",""
"Min 1x per week","1994","no migration background","in school","89","0.644264353882955","0.571656165709452","0.716872542056457"
"Min 1x per week","1994","no migration background","inadequately","","","",""
"Min 1x per week","1994","no migration background","general elemantary","243","0.145299690254895","0.127868078692736","0.162731301817053"
"Min 1x per week","1994","no migration background","middle vocational","1135","0.213751650423816","0.202948719053999","0.224554581793633"
"Min 1x per week","1994","no migration background","vocational + Abi","113","0.415039402604034","0.358427263151371","0.471651542056696"
"Min 1x per week","1994","no migration background","higher vocational","151","0.234484072200399","0.20252236312347","0.266445781277328"
"Min 1x per week","1994","no migration background","higher education","414","0.342736314131769","0.318709446569106","0.366763181694431"
"Min 1x per week","1994","direct migration background","in school","","","",""
"Min 1x per week","1994","direct migration background","inadequately","","","",""
"Min 1x per week","1994","direct migration background","general elemantary","73","0.127719472998113","0.102993367460829","0.152445578535397"
"Min 1x per week","1994","direct migration background","middle vocational","134","0.181477642307433","0.154968424472959","0.207986860141907"
"Min 1x per week","1994","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1994","direct migration background","higher vocational","","","",""
"Min 1x per week","1994","direct migration background","higher education","","","",""
"Min 1x per week","1994","indirect migration background","in school","34","0.55624374899051","0.427265796931677","0.685221701049344"
"Min 1x per week","1994","indirect migration background","inadequately","","","",""
"Min 1x per week","1994","indirect migration background","general elemantary","61","0.312507351831021","0.244793738848786","0.380220964813256"
"Min 1x per week","1994","indirect migration background","middle vocational","54","0.299253979293813","0.227850424296645","0.370657534290981"
"Min 1x per week","1994","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1994","indirect migration background","higher vocational","","","",""
"Min 1x per week","1994","indirect migration background","higher education","","","",""
"Min 1x per month","1994","no migration background","in school","","","",""
"Min 1x per month","1994","no migration background","inadequately","","","",""
"Min 1x per month","1994","no migration background","general elemantary","71","0.0396246497267142","0.0299752236096194","0.049274075843809"
"Min 1x per month","1994","no migration background","middle vocational","320","0.057728735631083","0.051582757626244","0.0638747136359221"
"Min 1x per month","1994","no migration background","vocational + Abi","","","",""
"Min 1x per month","1994","no migration background","higher vocational","52","0.0861837093130771","0.0650128618227624","0.107354556803392"
"Min 1x per month","1994","no migration background","higher education","117","0.0839305114361443","0.0698936045655401","0.0979674183067485"
"Min 1x per month","1994","direct migration background","in school","","","",""
"Min 1x per month","1994","direct migration background","inadequately","","","",""
"Min 1x per month","1994","direct migration background","general elemantary","37","0.0503231715391169","0.034128542891445","0.0665178001867888"
"Min 1x per month","1994","direct migration background","middle vocational","36","0.0341049054572348","0.0216212009111505","0.0465886100033191"
"Min 1x per month","1994","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1994","direct migration background","higher vocational","","","",""
"Min 1x per month","1994","direct migration background","higher education","","","",""
"Min 1x per month","1994","indirect migration background","in school","","","",""
"Min 1x per month","1994","indirect migration background","inadequately","","","",""
"Min 1x per month","1994","indirect migration background","general elemantary","","","",""
"Min 1x per month","1994","indirect migration background","middle vocational","","","",""
"Min 1x per month","1994","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1994","indirect migration background","higher vocational","","","",""
"Min 1x per month","1994","indirect migration background","higher education","","","",""
"Rarely","1994","no migration background","in school","33","0.138659936686063","0.0862452881274004","0.191074585244726"
"Rarely","1994","no migration background","inadequately","","","",""
"Rarely","1994","no migration background","general elemantary","210","0.115416677444184","0.0996114073314338","0.131221947556934"
"Rarely","1994","no migration background","middle vocational","1017","0.180882317604715","0.170739042305694","0.191025592903736"
"Rarely","1994","no migration background","vocational + Abi","66","0.243348317575708","0.194046404508453","0.292650230642963"
"Rarely","1994","no migration background","higher vocational","147","0.207896023278206","0.177282706008201","0.23850934054821"
"Rarely","1994","no migration background","higher education","305","0.185619353699517","0.165937199735646","0.205301507663388"
"Rarely","1994","direct migration background","in school","","","",""
"Rarely","1994","direct migration background","inadequately","42","0.066616805228262","0.0439767739806122","0.0892568364759117"
"Rarely","1994","direct migration background","general elemantary","90","0.102042682995356","0.0796184368300647","0.124466929160648"
"Rarely","1994","direct migration background","middle vocational","139","0.151872886225705","0.127187457553208","0.176558314898202"
"Rarely","1994","direct migration background","vocational + Abi","","","",""
"Rarely","1994","direct migration background","higher vocational","","","",""
"Rarely","1994","direct migration background","higher education","33","0.245144314438823","0.169122468085779","0.321166160791867"
"Rarely","1994","indirect migration background","in school","","","",""
"Rarely","1994","indirect migration background","inadequately","","","",""
"Rarely","1994","indirect migration background","general elemantary","43","0.285490297243913","0.219510408300283","0.351470186187542"
"Rarely","1994","indirect migration background","middle vocational","40","0.272442697722515","0.203021718471949","0.34186367697308"
"Rarely","1994","indirect migration background","vocational + Abi","","","",""
"Rarely","1994","indirect migration background","higher vocational","","","",""
"Rarely","1994","indirect migration background","higher education","","","",""
"Never","1994","no migration background","in school","31","0.131161196697039","0.0799621181265099","0.182360275267567"
"Never","1994","no migration background","inadequately","54","0.815711633382899","0.725526239763754","0.905897027002043"
"Never","1994","no migration background","general elemantary","1046","0.699658982574207","0.676983904257489","0.722334060890925"
"Never","1994","no migration background","middle vocational","3060","0.547637296340386","0.534521432191761","0.56075316048901"
"Never","1994","no migration background","vocational + Abi","88","0.267965072023153","0.217078101931471","0.318852042114835"
"Never","1994","no migration background","higher vocational","325","0.471436195208318","0.433778271076209","0.509094119340427"
"Never","1994","no migration background","higher education","663","0.38771382073257","0.363048876146741","0.412378765318399"
"Never","1994","direct migration background","in school","","","",""
"Never","1994","direct migration background","inadequately","387","0.842966606678483","0.80993297472247","0.876000238634497"
"Never","1994","direct migration background","general elemantary","500","0.719914672467414","0.686649884253271","0.753179460681558"
"Never","1994","direct migration background","middle vocational","503","0.632544566009627","0.599384302113974","0.66570482990528"
"Never","1994","direct migration background","vocational + Abi","60","0.719806038797647","0.625437855777953","0.81417422181734"
"Never","1994","direct migration background","higher vocational","","","",""
"Never","1994","direct migration background","higher education","51","0.370417486077795","0.285074545275523","0.455760426880067"
"Never","1994","indirect migration background","in school","","","",""
"Never","1994","indirect migration background","inadequately","","","",""
"Never","1994","indirect migration background","general elemantary","51","0.259163442260097","0.19515166123827","0.323175223281923"
"Never","1994","indirect migration background","middle vocational","42","0.329268510843833","0.255991289059614","0.402545732628053"
"Never","1994","indirect migration background","vocational + Abi","","","",""
"Never","1994","indirect migration background","higher vocational","","","",""
"Never","1994","indirect migration background","higher education","","","",""
"Daily","1995","no migration background","in school","37","0.189058726715828","0.134101621101998","0.244015832329659"
"Daily","1995","no migration background","inadequately","","","",""
"Daily","1995","no migration background","general elemantary","54","0.0282062446681222","0.0199373508148377","0.0364751385214068"
"Daily","1995","no migration background","middle vocational","235","0.0426281408887635","0.0373075466430631","0.0479487351344639"
"Daily","1995","no migration background","vocational + Abi","","","",""
"Daily","1995","no migration background","higher vocational","","","",""
"Daily","1995","no migration background","higher education","91","0.0774106142405737","0.06408065177014","0.0907405767110074"
"Daily","1995","direct migration background","in school","","","",""
"Daily","1995","direct migration background","inadequately","","","",""
"Daily","1995","direct migration background","general elemantary","","","",""
"Daily","1995","direct migration background","middle vocational","41","0.0493156521334981","0.0358005231240704","0.0628307811429257"
"Daily","1995","direct migration background","vocational + Abi","","","",""
"Daily","1995","direct migration background","higher vocational","","","",""
"Daily","1995","direct migration background","higher education","","","",""
"Daily","1995","indirect migration background","in school","","","",""
"Daily","1995","indirect migration background","inadequately","","","",""
"Daily","1995","indirect migration background","general elemantary","","","",""
"Daily","1995","indirect migration background","middle vocational","","","",""
"Daily","1995","indirect migration background","vocational + Abi","","","",""
"Daily","1995","indirect migration background","higher vocational","","","",""
"Daily","1995","indirect migration background","higher education","","","",""
"Min 1x per week","1995","no migration background","in school","98","0.535353975899539","0.465351659017788","0.605356292781291"
"Min 1x per week","1995","no migration background","inadequately","","","",""
"Min 1x per week","1995","no migration background","general elemantary","254","0.143698801394152","0.126179064515805","0.161218538272499"
"Min 1x per week","1995","no migration background","middle vocational","1231","0.227557053015085","0.216514996343717","0.238599109686453"
"Min 1x per week","1995","no migration background","vocational + Abi","106","0.390424946667359","0.335675397943088","0.445174495391631"
"Min 1x per week","1995","no migration background","higher vocational","169","0.264951890529364","0.232047756831594","0.297856024227134"
"Min 1x per week","1995","no migration background","higher education","456","0.325376043119551","0.302006613668736","0.348745472570366"
"Min 1x per week","1995","direct migration background","in school","","","",""
"Min 1x per week","1995","direct migration background","inadequately","","","",""
"Min 1x per week","1995","direct migration background","general elemantary","69","0.0885165831554426","0.0685701122119577","0.108463054098927"
"Min 1x per week","1995","direct migration background","middle vocational","155","0.174605590673625","0.150909894776452","0.198301286570797"
"Min 1x per week","1995","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1995","direct migration background","higher vocational","","","",""
"Min 1x per week","1995","direct migration background","higher education","45","0.25205931131981","0.191273109459238","0.312845513180382"
"Min 1x per week","1995","indirect migration background","in school","","","",""
"Min 1x per week","1995","indirect migration background","inadequately","","","",""
"Min 1x per week","1995","indirect migration background","general elemantary","56","0.356950062925525","0.284503208823374","0.429396917027675"
"Min 1x per week","1995","indirect migration background","middle vocational","53","0.253147498475021","0.190320918432482","0.31597407851756"
"Min 1x per week","1995","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1995","indirect migration background","higher vocational","","","",""
"Min 1x per week","1995","indirect migration background","higher education","","","",""
"Min 1x per month","1995","no migration background","in school","","","",""
"Min 1x per month","1995","no migration background","inadequately","","","",""
"Min 1x per month","1995","no migration background","general elemantary","82","0.0440538137550584","0.0338044664720509","0.0543031610380659"
"Min 1x per month","1995","no migration background","middle vocational","416","0.0797817001084274","0.0726454725306713","0.0869179276861836"
"Min 1x per month","1995","no migration background","vocational + Abi","33","0.111128821612473","0.075856752387073","0.146400890837873"
"Min 1x per month","1995","no migration background","higher vocational","60","0.0857208469506777","0.0648475187067488","0.106594175194607"
"Min 1x per month","1995","no migration background","higher education","142","0.0878203221962808","0.0737026805990142","0.101937963793547"
"Min 1x per month","1995","direct migration background","in school","","","",""
"Min 1x per month","1995","direct migration background","inadequately","","","",""
"Min 1x per month","1995","direct migration background","general elemantary","38","0.0346555528710868","0.0218113567169862","0.0474997490251874"
"Min 1x per month","1995","direct migration background","middle vocational","55","0.0535737119343841","0.0395187750388982","0.06762864882987"
"Min 1x per month","1995","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1995","direct migration background","higher vocational","","","",""
"Min 1x per month","1995","direct migration background","higher education","","","",""
"Min 1x per month","1995","indirect migration background","in school","","","",""
"Min 1x per month","1995","indirect migration background","inadequately","","","",""
"Min 1x per month","1995","indirect migration background","general elemantary","","","",""
"Min 1x per month","1995","indirect migration background","middle vocational","31","0.150113025222683","0.0985036080154743","0.201722442429891"
"Min 1x per month","1995","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1995","indirect migration background","higher vocational","","","",""
"Min 1x per month","1995","indirect migration background","higher education","","","",""
"Rarely","1995","no migration background","in school","","","",""
"Rarely","1995","no migration background","inadequately","","","",""
"Rarely","1995","no migration background","general elemantary","246","0.147435500823385","0.129728199095601","0.165142802551169"
"Rarely","1995","no migration background","middle vocational","1351","0.226438945317783","0.215416080649732","0.237461809985834"
"Rarely","1995","no migration background","vocational + Abi","88","0.240580566991359","0.192610613599103","0.288550520383615"
"Rarely","1995","no migration background","higher vocational","197","0.25486606324412","0.222373629316661","0.287358497171578"
"Rarely","1995","no migration background","higher education","433","0.241042474247055","0.219708097150685","0.262376851343424"
"Rarely","1995","direct migration background","in school","","","",""
"Rarely","1995","direct migration background","inadequately","53","0.115769155471126","0.0864352928517153","0.145103018090537"
"Rarely","1995","direct migration background","general elemantary","104","0.151985707214499","0.12677515709228","0.177196257336718"
"Rarely","1995","direct migration background","middle vocational","164","0.156755318888507","0.134062022687816","0.179448615089198"
"Rarely","1995","direct migration background","vocational + Abi","","","",""
"Rarely","1995","direct migration background","higher vocational","","","",""
"Rarely","1995","direct migration background","higher education","50","0.245069736685137","0.184852847617357","0.305286625752917"
"Rarely","1995","indirect migration background","in school","","","",""
"Rarely","1995","indirect migration background","inadequately","","","",""
"Rarely","1995","indirect migration background","general elemantary","34","0.177471160561648","0.119697097400772","0.235245223722525"
"Rarely","1995","indirect migration background","middle vocational","44","0.244304052393937","0.18222028520946","0.306387819578414"
"Rarely","1995","indirect migration background","vocational + Abi","","","",""
"Rarely","1995","indirect migration background","higher vocational","","","",""
"Rarely","1995","indirect migration background","higher education","","","",""
"Never","1995","no migration background","in school","","","",""
"Never","1995","no migration background","inadequately","40","0.691602750920521","0.571709629573896","0.811495872267146"
"Never","1995","no migration background","general elemantary","904","0.636605639359282","0.612583478929128","0.660627799789437"
"Never","1995","no migration background","middle vocational","2305","0.423594160669941","0.410580161234822","0.436608160105059"
"Never","1995","no migration background","vocational + Abi","58","0.193295654737281","0.14897905662816","0.237612252846401"
"Never","1995","no migration background","higher vocational","240","0.353601298713705","0.317954853200927","0.389247744226483"
"Never","1995","no migration background","higher education","422","0.26835054619654","0.246248768256645","0.290452324136435"
"Never","1995","direct migration background","in school","","","",""
"Never","1995","direct migration background","inadequately","382","0.821637495462105","0.786539533655767","0.856735457268442"
"Never","1995","direct migration background","general elemantary","545","0.688079776627873","0.655547045371796","0.720612507883949"
"Never","1995","direct migration background","middle vocational","571","0.565749726369986","0.53481175307654","0.596687699663432"
"Never","1995","direct migration background","vocational + Abi","96","0.622151240818259","0.547024407072502","0.697278074564017"
"Never","1995","direct migration background","higher vocational","","","",""
"Never","1995","direct migration background","higher education","72","0.301148025995538","0.236923240294427","0.365372811696649"
"Never","1995","indirect migration background","in school","","","",""
"Never","1995","indirect migration background","inadequately","","","",""
"Never","1995","indirect migration background","general elemantary","46","0.265423550559217","0.198653504206222","0.332193596912211"
"Never","1995","indirect migration background","middle vocational","38","0.26730979830894","0.203364766094488","0.331254830523393"
"Never","1995","indirect migration background","vocational + Abi","","","",""
"Never","1995","indirect migration background","higher vocational","","","",""
"Never","1995","indirect migration background","higher education","","","",""
"Daily","1996","no migration background","in school","","","",""
"Daily","1996","no migration background","inadequately","","","",""
"Daily","1996","no migration background","general elemantary","","","",""
"Daily","1996","no migration background","middle vocational","","","",""
"Daily","1996","no migration background","vocational + Abi","","","",""
"Daily","1996","no migration background","higher vocational","","","",""
"Daily","1996","no migration background","higher education","","","",""
"Daily","1996","direct migration background","in school","","","",""
"Daily","1996","direct migration background","inadequately","","","",""
"Daily","1996","direct migration background","general elemantary","","","",""
"Daily","1996","direct migration background","middle vocational","","","",""
"Daily","1996","direct migration background","vocational + Abi","","","",""
"Daily","1996","direct migration background","higher vocational","","","",""
"Daily","1996","direct migration background","higher education","","","",""
"Daily","1996","indirect migration background","in school","","","",""
"Daily","1996","indirect migration background","inadequately","","","",""
"Daily","1996","indirect migration background","general elemantary","","","",""
"Daily","1996","indirect migration background","middle vocational","","","",""
"Daily","1996","indirect migration background","vocational + Abi","","","",""
"Daily","1996","indirect migration background","higher vocational","","","",""
"Daily","1996","indirect migration background","higher education","","","",""
"Min 1x per week","1996","no migration background","in school","130","0.661574446808778","0.597577481791018","0.725571411826538"
"Min 1x per week","1996","no migration background","inadequately","","","",""
"Min 1x per week","1996","no migration background","general elemantary","239","0.152860289718601","0.134588553535348","0.171132025901853"
"Min 1x per week","1996","no migration background","middle vocational","1209","0.234542106143411","0.223297051047511","0.24578716123931"
"Min 1x per week","1996","no migration background","vocational + Abi","117","0.382152828424698","0.328830166704645","0.435475490144751"
"Min 1x per week","1996","no migration background","higher vocational","179","0.275023638793083","0.241584911440193","0.308462366145972"
"Min 1x per week","1996","no migration background","higher education","481","0.350127766682933","0.326396031137601","0.373859502228265"
"Min 1x per week","1996","direct migration background","in school","","","",""
"Min 1x per week","1996","direct migration background","inadequately","","","",""
"Min 1x per week","1996","direct migration background","general elemantary","68","0.087458062998086","0.0668941654718841","0.108021960524288"
"Min 1x per week","1996","direct migration background","middle vocational","147","0.178818148624772","0.154242775449094","0.20339352180045"
"Min 1x per week","1996","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1996","direct migration background","higher vocational","","","",""
"Min 1x per week","1996","direct migration background","higher education","44","0.300306274541992","0.234252381376964","0.366360167707021"
