"pli0092_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Daily","1993","in school","Female","","","","","1"
"Daily","1993","inadequately","Male","","","","","1"
"Daily","1993","inadequately","Female","","","","","1"
"Daily","1993","general elemantary","Male","","","","","1"
"Daily","1993","general elemantary","Female","","","","","1"
"Daily","1993","middle vocational","Male","","","","","1"
"Daily","1993","middle vocational","Female","","","","","1"
"Daily","1993","vocational + Abi","Male","","","","","1"
"Daily","1993","vocational + Abi","Female","","","","","1"
"Daily","1993","higher vocational","Male","","","","","1"
"Daily","1993","higher vocational","Female","","","","","1"
"Daily","1993","higher education","Male","","","","","1"
"Daily","1993","higher education","Female","","","","","1"
"Min 1x per month","1993","vocational + Abi","Female","","","","","3"
"Min 1x per month","1993","higher vocational","Male","","","","","3"
"Min 1x per month","1993","higher vocational","Female","","","","","3"
"Min 1x per month","1993","higher education","Male","","","","","3"
"Min 1x per month","1993","higher education","Female","","","","","3"
"Min 1x per month","1993","in school","Male","","","","","3"
"Min 1x per month","1993","in school","Female","","","","","3"
"Min 1x per month","1993","inadequately","Male","","","","","3"
"Min 1x per month","1993","inadequately","Female","","","","","3"
"Min 1x per month","1993","general elemantary","Male","","","","","3"
"Min 1x per month","1993","general elemantary","Female","","","","","3"
"Min 1x per month","1993","middle vocational","Male","","","","","3"
"Min 1x per month","1993","middle vocational","Female","","","","","3"
"Min 1x per month","1993","vocational + Abi","Male","","","","","3"
"Min 1x per week","1993","vocational + Abi","Female","","","","","2"
"Min 1x per week","1993","higher vocational","Male","","","","","2"
"Min 1x per week","1993","higher vocational","Female","","","","","2"
"Min 1x per week","1993","higher education","Male","","","","","2"
"Min 1x per week","1993","higher education","Female","","","","","2"
"Min 1x per week","1993","in school","Male","","","","","2"
"Min 1x per week","1993","in school","Female","","","","","2"
"Min 1x per week","1993","inadequately","Male","","","","","2"
"Min 1x per week","1993","inadequately","Female","","","","","2"
"Min 1x per week","1993","general elemantary","Male","","","","","2"
"Min 1x per week","1993","general elemantary","Female","","","","","2"
"Min 1x per week","1993","middle vocational","Male","","","","","2"
"Min 1x per week","1993","middle vocational","Female","","","","","2"
"Min 1x per week","1993","vocational + Abi","Male","","","","","2"
"Never","1993","in school","Male","","","","","5"
"Never","1993","in school","Female","","","","","5"
"Never","1993","inadequately","Male","","","","","5"
"Never","1993","inadequately","Female","","","","","5"
"Never","1993","general elemantary","Male","","","","","5"
"Never","1993","general elemantary","Female","","","","","5"
"Never","1993","middle vocational","Male","","","","","5"
"Never","1993","middle vocational","Female","","","","","5"
"Never","1993","vocational + Abi","Male","","","","","5"
"Never","1993","vocational + Abi","Female","","","","","5"
"Never","1993","higher vocational","Male","","","","","5"
"Never","1993","higher vocational","Female","","","","","5"
"Never","1993","higher education","Male","","","","","5"
"Never","1993","higher education","Female","","","","","5"
"Rarely","1993","in school","Male","","","","","4"
"Rarely","1993","in school","Female","","","","","4"
"Rarely","1993","inadequately","Male","","","","","4"
"Rarely","1993","inadequately","Female","","","","","4"
"Rarely","1993","general elemantary","Male","","","","","4"
"Rarely","1993","general elemantary","Female","","","","","4"
"Rarely","1993","middle vocational","Male","","","","","4"
"Rarely","1993","middle vocational","Female","","","","","4"
"Rarely","1993","vocational + Abi","Male","","","","","4"
"Rarely","1993","vocational + Abi","Female","","","","","4"
"Rarely","1993","higher vocational","Male","","","","","4"
"Rarely","1993","higher vocational","Female","","","","","4"
"Rarely","1993","higher education","Male","","","","","4"
"Rarely","1993","higher education","Female","","","","","4"
"Daily","1994","in school","Male","","","","","1"
"Daily","1994","in school","Female","","","","","1"
"Daily","1994","inadequately","Male","","","","","1"
"Daily","1994","inadequately","Female","","","","","1"
"Daily","1994","general elemantary","Male","","","","","1"
"Daily","1994","general elemantary","Female","","","","","1"
"Daily","1994","middle vocational","Male","","","","","1"
"Daily","1994","middle vocational","Female","","","","","1"
"Daily","1994","vocational + Abi","Male","","","","","1"
"Daily","1994","vocational + Abi","Female","","","","","1"
"Daily","1994","higher vocational","Male","","","","","1"
"Daily","1994","higher vocational","Female","","","","","1"
"Daily","1994","higher education","Male","","","","","1"
"Daily","1994","higher education","Female","","","","","1"
"Min 1x per month","1994","in school","Male","8","","","","3"
"Min 1x per month","1994","in school","Female","12","","","","3"
"Min 1x per month","1994","inadequately","Male","8","","","","3"
"Min 1x per month","1994","inadequately","Female","1","","","","3"
"Min 1x per month","1994","vocational + Abi","Female","13","","","","3"
"Min 1x per month","1994","higher vocational","Male","36","0.0711033398138269","0.0477445512520489","0.0944621283756049","3"
"Min 1x per month","1994","higher vocational","Female","21","","","","3"
"Min 1x per month","1994","higher education","Male","69","0.0804877077131161","0.0627241789044228","0.0982512365218094","3"
"Min 1x per month","1994","higher education","Female","60","0.0914024301614209","0.0704973750042975","0.112307485318544","3"
"Min 1x per month","1994","general elemantary","Male","68","0.0763196856038344","0.0583324471389925","0.0943069240686764","3"
"Min 1x per month","1994","general elemantary","Female","65","0.032845936811539","0.0241479335894822","0.0415439400335958","3"
"Min 1x per month","1994","middle vocational","Male","225","0.0607333017158122","0.0525683025023322","0.0688983009292923","3"
"Min 1x per month","1994","middle vocational","Female","153","0.0513916818480834","0.0437595215720852","0.0590238421240817","3"
"Min 1x per month","1994","vocational + Abi","Male","16","","","","3"
"Min 1x per week","1994","vocational + Abi","Female","54","0.418970895056718","0.346078431527955","0.491863358585482","2"
"Min 1x per week","1994","higher vocational","Male","88","0.203421486331718","0.166833852827806","0.240009119835631","2"
"Min 1x per week","1994","higher vocational","Female","76","0.27544570714144","0.223119103562677","0.327772310720202","2"
"Min 1x per week","1994","higher education","Male","266","0.350117716501949","0.318971156477816","0.381264276526083","2"
"Min 1x per week","1994","higher education","Female","180","0.319873096859865","0.286037760707206","0.353708433012523","2"
"Min 1x per week","1994","in school","Male","76","0.74604196444874","0.663950345368781","0.8281335835287","2"
"Min 1x per week","1994","in school","Female","56","0.511795965647302","0.425869781488461","0.597722149806144","2"
"Min 1x per week","1994","inadequately","Male","28","","","","2"
"Min 1x per week","1994","inadequately","Female","9","","","","2"
"Min 1x per week","1994","general elemantary","Male","181","0.203015573398568","0.175765043191601","0.230266103605535","2"
"Min 1x per week","1994","general elemantary","Female","196","0.12718111605929","0.110921724489989","0.143440507628591","2"
"Min 1x per week","1994","middle vocational","Male","724","0.217062848675952","0.202969816651702","0.231155880700202","2"
"Min 1x per week","1994","middle vocational","Female","599","0.206570796285412","0.192576658199824","0.220564934371001","2"
"Min 1x per week","1994","vocational + Abi","Male","74","0.341115086020437","0.277891887882643","0.404338284158232","2"
"Never","1994","in school","Male","12","","","","5"
"Never","1994","in school","Female","26","","","","5"
"Never","1994","inadequately","Male","163","0.743907161537628","0.686748484466268","0.801065838608988","5"
"Never","1994","inadequately","Female","287","0.876054628274044","0.840501986869732","0.911607269678356","5"
"Never","1994","general elemantary","Male","431","0.540456271938808","0.506694202078986","0.57421834179863","5"
"Never","1994","general elemantary","Female","1166","0.744343222960835","0.723054668081141","0.765631777840528","5"
"Never","1994","middle vocational","Male","1702","0.526040493263985","0.508970692719061","0.543110293808909","5"
"Never","1994","middle vocational","Female","1903","0.579943750731823","0.562882759334828","0.597004742128818","5"
"Never","1994","vocational + Abi","Male","78","0.334642966277537","0.2717156164088","0.397570316146275","5"
"Never","1994","vocational + Abi","Female","73","0.324820648642455","0.255633864014354","0.394007433270557","5"
"Never","1994","higher vocational","Male","234","0.481886925408014","0.436471178386939","0.527302672429089","5"
"Never","1994","higher vocational","Female","123","0.446614416148664","0.388384070950168","0.504844761347159","5"
"Never","1994","higher education","Male","368","0.363623295092532","0.332213241217393","0.395033348967672","5"
"Never","1994","higher education","Female","347","0.415250657416194","0.379504719527179","0.450996595305208","5"
"Rarely","1994","in school","Male","12","","","","4"
"Rarely","1994","in school","Female","36","0.248404316407657","0.174128382251051","0.322680250564263","4"
"Rarely","1994","inadequately","Male","25","","","","4"
"Rarely","1994","inadequately","Female","33","0.0955266417226799","0.0638126239161692","0.12724065952919","4"
"Rarely","1994","general elemantary","Male","157","0.18020846905879","0.154169446711446","0.206247491406133","4"
"Rarely","1994","general elemantary","Female","186","0.0956297241683362","0.0812781183075742","0.109981330029098","4"
"Rarely","1994","middle vocational","Male","636","0.196163356344251","0.182588317504657","0.209738395183844","4"
"Rarely","1994","middle vocational","Female","560","0.162093771134681","0.149354679106665","0.174832863162698","4"
"Rarely","1994","vocational + Abi","Male","48","0.249204221652679","0.191519629811536","0.306888813493821","4"
"Rarely","1994","vocational + Abi","Female","36","0.198054730572192","0.139176231278932","0.256933229865452","4"
"Rarely","1994","higher vocational","Male","107","0.243588248446441","0.204573490704202","0.28260300618868","4"
"Rarely","1994","higher vocational","Female","60","0.183211247225627","0.137900626122089","0.228521868329166","4"
"Rarely","1994","higher education","Male","198","0.205771280692402","0.17937450576789","0.232168055616915","4"
"Rarely","1994","higher education","Female","143","0.173473815562521","0.146005505901137","0.200942125223904","4"
"Daily","1995","in school","Male","32","0.223456643746452","0.154941999224696","0.291971288268208","1"
"Daily","1995","in school","Female","26","","","","1"
"Daily","1995","inadequately","Male","5","","","","1"
"Daily","1995","inadequately","Female","","","","","1"
"Daily","1995","general elemantary","Male","46","0.0504873030011008","0.0358879807841189","0.0650866252180826","1"
"Daily","1995","general elemantary","Female","47","0.0250866423553213","0.0174782463175177","0.032695038393125","1"
"Daily","1995","middle vocational","Male","166","0.0451524816428671","0.0381586940489938","0.0521462692367403","1"
"Daily","1995","middle vocational","Female","128","0.0424991269934725","0.0356393835896182","0.0493588703973267","1"
"Daily","1995","vocational + Abi","Male","13","","","","1"
"Daily","1995","vocational + Abi","Female","12","","","","1"
"Daily","1995","higher vocational","Male","19","","","","1"
"Daily","1995","higher vocational","Female","10","","","","1"
"Daily","1995","higher education","Male","59","0.076961251976873","0.0600571371743986","0.0938653667793475","1"
"Daily","1995","higher education","Female","44","0.0889433179233965","0.0691929128461923","0.108693723000601","1"
"Min 1x per month","1995","in school","Male","11","","","","3"
"Min 1x per month","1995","in school","Female","12","","","","3"
"Min 1x per month","1995","inadequately","Male","3","","","","3"
"Min 1x per month","1995","inadequately","Female","5","","","","3"
"Min 1x per month","1995","vocational + Abi","Female","17","","","","3"
"Min 1x per month","1995","higher vocational","Male","38","0.090073567668137","0.0643279622382635","0.115819173098011","3"
"Min 1x per month","1995","higher vocational","Female","25","","","","3"
"Min 1x per month","1995","higher education","Male","104","0.109977128032636","0.0901345463839179","0.129819709681354","3"
"Min 1x per month","1995","higher education","Female","58","0.0585831563616903","0.0422892952141715","0.0748770175092091","3"
"Min 1x per month","1995","middle vocational","Male","280","0.0909915786736171","0.0813045816242637","0.100678575722971","3"
"Min 1x per month","1995","middle vocational","Female","222","0.0645369195833157","0.056181548955859","0.0728922902107723","3"
"Min 1x per month","1995","vocational + Abi","Male","26","","","","3"
"Min 1x per month","1995","general elemantary","Male","61","0.0512464935158263","0.0365436953957521","0.0659492916359006","3"
"Min 1x per month","1995","general elemantary","Female","75","0.0411796782440643","0.031512517931541","0.0508468385565876","3"
"Min 1x per week","1995","vocational + Abi","Female","55","0.320719168159606","0.260000491083141","0.38143784523607","2"
"Min 1x per week","1995","higher vocational","Male","108","0.240831613819847","0.202378891527899","0.279284336111795","2"
"Min 1x per week","1995","higher vocational","Female","78","0.319405339100207","0.265463903912835","0.37334677428758","2"
"Min 1x per week","1995","higher education","Male","272","0.312590826019406","0.283191174599064","0.341990477439748","2"
"Min 1x per week","1995","higher education","Female","236","0.317959380744362","0.285649333979412","0.350269427509313","2"
"Min 1x per week","1995","in school","Male","73","0.498557449105144","0.41631952943584","0.580795368774447","2"
"Min 1x per week","1995","in school","Female","70","0.515738612778999","0.433829010520866","0.597648215037132","2"
"Min 1x per week","1995","inadequately","Male","16","","","","2"
"Min 1x per week","1995","middle vocational","Male","740","0.21777203056371","0.203870188997095","0.231673872130326","2"
"Min 1x per week","1995","middle vocational","Female","699","0.227459656862872","0.213204859407134","0.241714454318609","2"
"Min 1x per week","1995","vocational + Abi","Male","77","0.341205218166285","0.28243450048629","0.399975935846279","2"
"Min 1x per week","1995","inadequately","Female","4","","","","2"
"Min 1x per week","1995","general elemantary","Male","173","0.193433770363619","0.167096098320088","0.219771442407151","2"
"Min 1x per week","1995","general elemantary","Female","206","0.120193731244408","0.104373119745206","0.13601434274361","2"
"Never","1995","in school","Male","14","","","","5"
"Never","1995","in school","Female","14","","","","5"
"Never","1995","inadequately","Male","151","0.652959683060174","0.588576626230639","0.71734273988971","5"
"Never","1995","inadequately","Female","279","0.86571624574679","0.828359191516194","0.903073299977386","5"
"Never","1995","general elemantary","Male","421","0.50543569522005","0.47209800101876","0.538773389421341","5"
"Never","1995","general elemantary","Female","1074","0.683322859223169","0.660691524740586","0.705954193705752","5"
"Never","1995","middle vocational","Male","1398","0.416089106694183","0.399486698941914","0.432691514446453","5"
"Never","1995","middle vocational","Female","1516","0.456713637405861","0.439774758290801","0.473652516520922","5"
"Never","1995","vocational + Abi","Male","67","0.249592653115","0.195946013394736","0.303239292835264","5"
"Never","1995","vocational + Abi","Female","90","0.348927825020932","0.286924135670901","0.410931514370963","5"
"Never","1995","higher vocational","Male","183","0.372701015207809","0.329218078593997","0.41618395182162","5"
"Never","1995","higher vocational","Female","77","0.287812635302233","0.235433394079365","0.340191876525101","5"
"Never","1995","higher education","Male","261","0.260490095758387","0.232653635391649","0.288326556125126","5"
"Never","1995","higher education","Female","233","0.286729255342547","0.25535236828307","0.318106142402025","5"
"Rarely","1995","vocational + Abi","Female","53","0.181059390006381","0.130966983914546","0.231151796098216","4"
"Rarely","1995","higher vocational","Male","127","0.256528261667511","0.217254624145456","0.295801899189566","4"
"Rarely","1995","higher vocational","Female","97","0.282301268362295","0.230225624685093","0.334376912039497","4"
"Rarely","1995","higher education","Male","259","0.239980698212698","0.21289457357928","0.267066822846116","4"
"Rarely","1995","higher education","Female","227","0.247784889628003","0.217830871979104","0.277738907276903","4"
"Rarely","1995","in school","Male","12","","","","4"
"Rarely","1995","in school","Female","21","","","","4"
"Rarely","1995","inadequately","Male","35","0.21259879989982","0.157261637665036","0.267935962134605","4"
"Rarely","1995","inadequately","Female","32","0.102808241846842","0.0695323498793211","0.136084133814363","4"
"Rarely","1995","general elemantary","Male","163","0.199396737899403","0.172755222646883","0.226038253151923","4"
"Rarely","1995","general elemantary","Female","221","0.130217088933037","0.113844089093342","0.146590088772732","4"
"Rarely","1995","middle vocational","Male","802","0.229994802425622","0.215820214138209","0.244169390713036","4"
"Rarely","1995","middle vocational","Female","757","0.208790659154479","0.194969339460138","0.22261197884882","4"
"Rarely","1995","vocational + Abi","Male","67","0.244391813779804","0.191123402875946","0.297660224683661","4"
"Daily","1996","in school","Male","","","","","1"
"Daily","1996","in school","Female","","","","","1"
"Daily","1996","inadequately","Male","","","","","1"
"Daily","1996","inadequately","Female","","","","","1"
"Daily","1996","general elemantary","Male","","","","","1"
"Daily","1996","general elemantary","Female","","","","","1"
"Daily","1996","middle vocational","Male","","","","","1"
"Daily","1996","middle vocational","Female","","","","","1"
"Daily","1996","vocational + Abi","Male","","","","","1"
"Daily","1996","vocational + Abi","Female","","","","","1"
"Daily","1996","higher vocational","Male","","","","","1"
"Daily","1996","higher vocational","Female","","","","","1"
"Daily","1996","higher education","Male","","","","","1"
"Daily","1996","higher education","Female","","","","","1"
"Min 1x per month","1996","in school","Male","12","","","","3"
"Min 1x per month","1996","in school","Female","20","","","","3"
"Min 1x per month","1996","inadequately","Male","7","","","","3"
"Min 1x per month","1996","inadequately","Female","5","","","","3"
"Min 1x per month","1996","vocational + Abi","Female","11","","","","3"
"Min 1x per month","1996","higher vocational","Male","38","0.0564164851412366","0.0355796947716116","0.0772532755108615","3"
"Min 1x per month","1996","higher vocational","Female","30","0.115956913767678","0.0793587357046043","0.152555091830751","3"
"Min 1x per month","1996","higher education","Male","85","0.0925894440040729","0.074244286740031","0.110934601268115","3"
"Min 1x per month","1996","higher education","Female","60","0.0802977550264359","0.0614074116775484","0.0991880983753234","3"
"Min 1x per month","1996","middle vocational","Male","255","0.0805355975621411","0.0712848040708443","0.0897863910534379","3"
"Min 1x per month","1996","middle vocational","Female","205","0.0575782088570031","0.0495941091877406","0.0655623085262656","3"
"Min 1x per month","1996","general elemantary","Male","71","0.0906893818990117","0.0710581960557852","0.110320567742238","3"
"Min 1x per month","1996","general elemantary","Female","73","0.0382397218707853","0.0287445162629977","0.0477349274785729","3"
"Min 1x per month","1996","vocational + Abi","Male","29","","","","3"
"Min 1x per week","1996","in school","Male","95","0.755951166183447","0.684288363874195","0.827613968492698","2"
"Min 1x per week","1996","in school","Female","72","0.507834285335817","0.428874780191976","0.586793790479659","2"
"Min 1x per week","1996","inadequately","Male","17","","","","2"
"Min 1x per week","1996","inadequately","Female","3","","","","2"
"Min 1x per week","1996","general elemantary","Male","182","0.204032586707531","0.176483348506771","0.23158182490829","2"
"Min 1x per week","1996","general elemantary","Female","179","0.128045671393462","0.111501580303633","0.144589762483291","2"
"Min 1x per week","1996","middle vocational","Male","735","0.227472915230157","0.21322211383756","0.241723716622754","2"
"Min 1x per week","1996","middle vocational","Female","685","0.233402256212327","0.21890417567314","0.247900336751514","2"
"Min 1x per week","1996","vocational + Abi","Male","77","0.334849080492889","0.27514182299744","0.394556337988338","2"
"Min 1x per week","1996","vocational + Abi","Female","62","0.299887829621414","0.241551761758238","0.35822389748459","2"
"Min 1x per week","1996","higher vocational","Male","114","0.2430190915279","0.20428438256529","0.28175380049051","2"
"Min 1x per week","1996","higher vocational","Female","82","0.302978208279041","0.250448704245156","0.355507712312926","2"
"Min 1x per week","1996","higher education","Male","313","0.363391610894162","0.332950365595628","0.393832856192696","2"
"Min 1x per week","1996","higher education","Female","221","0.312202135336193","0.279990492657719","0.344413778014667","2"
"Never","1996","in school","Male","10","","","","5"
"Never","1996","in school","Female","26","","","","5"
"Never","1996","inadequately","Male","153","0.750088042739708","0.690233143863177","0.809942941616238","5"
"Never","1996","inadequately","Female","254","0.8579175344521","0.817665096972269","0.89816997193193","5"
"Never","1996","general elemantary","Male","396","0.499178137685152","0.464997386737913","0.533358888632391","5"
"Never","1996","general elemantary","Female","1087","0.718056577046871","0.695778694546091","0.74033445954765","5"
"Never","1996","middle vocational","Male","1573","0.474323406712646","0.457348234784893","0.4912985786404","5"
"Never","1996","middle vocational","Female","1729","0.517000408853105","0.499872945792897","0.534127871913312","5"
"Never","1996","vocational + Abi","Male","85","0.350303625940664","0.289947687350871","0.410659564530457","5"
"Never","1996","vocational + Abi","Female","108","0.40187908673721","0.33946018611301","0.46429798736141","5"
"Never","1996","higher vocational","Male","202","0.431132225216217","0.386407410861672","0.475857039570761","5"
"Never","1996","higher vocational","Female","113","0.370857868698761","0.315643442976079","0.426072294421442","5"
"Never","1996","higher education","Male","326","0.314717345478199","0.285325016706357","0.344109674250042","5"
"Never","1996","higher education","Female","325","0.386099677868236","0.352257120251686","0.419942235484786","5"
"Rarely","1996","vocational + Abi","Female","56","0.245846792963726","0.191027177754854","0.300666408172599","4"
"Rarely","1996","higher vocational","Male","117","0.269432198114646","0.22936466094796","0.309499735281333","4"
"Rarely","1996","higher vocational","Female","69","0.210207009254521","0.163631816596918","0.256782201912123","4"
"Rarely","1996","higher education","Male","235","0.229301599623566","0.202695295043482","0.25590790420365","4"
"Rarely","1996","higher education","Female","189","0.221400431769135","0.192539467462327","0.250261396075943","4"
"Rarely","1996","in school","Male","21","","","","4"
"Rarely","1996","in school","Female","36","0.216817055950487","0.151734280876526","0.281899831024449","4"
"Rarely","1996","inadequately","Male","24","","","","4"
"Rarely","1996","inadequately","Female","27","","","","4"
"Rarely","1996","general elemantary","Male","173","0.206099893708306","0.178447419482951","0.233752367933661","4"
"Rarely","1996","general elemantary","Female","228","0.115658029688882","0.0998232652911084","0.131492794086655","4"
"Rarely","1996","middle vocational","Male","761","0.217668080495056","0.20363960485991","0.231696556130202","4"
"Rarely","1996","middle vocational","Female","651","0.192019126077565","0.178518714791745","0.205519537363386","4"
"Rarely","1996","vocational + Abi","Male","49","0.225990093647412","0.173077331784183","0.278902855510642","4"
"Daily","1997","in school","Male","","","","","1"
"Daily","1997","in school","Female","","","","","1"
"Daily","1997","inadequately","Male","","","","","1"
"Daily","1997","inadequately","Female","","","","","1"
"Daily","1997","general elemantary","Male","","","","","1"
"Daily","1997","general elemantary","Female","","","","","1"
"Daily","1997","middle vocational","Male","","","","","1"
"Daily","1997","middle vocational","Female","","","","","1"
"Daily","1997","vocational + Abi","Male","","","","","1"
"Daily","1997","vocational + Abi","Female","","","","","1"
"Daily","1997","higher vocational","Male","","","","","1"
"Daily","1997","higher vocational","Female","","","","","1"
"Daily","1997","higher education","Male","","","","","1"
"Daily","1997","higher education","Female","","","","","1"
"Min 1x per month","1997","vocational + Abi","Female","16","","","","3"
"Min 1x per month","1997","higher vocational","Male","35","0.0642129946499801","0.042051495824278","0.0863744934756823","3"
"Min 1x per month","1997","higher vocational","Female","16","","","","3"
"Min 1x per month","1997","higher education","Male","70","0.068362018485708","0.0524804549828764","0.0842435819885397","3"
"Min 1x per month","1997","higher education","Female","44","0.0530379470208863","0.0374985435859186","0.0685773504558539","3"
"Min 1x per month","1997","in school","Male","18","","","","3"
"Min 1x per month","1997","in school","Female","11","","","","3"
"Min 1x per month","1997","inadequately","Male","7","","","","3"
"Min 1x per month","1997","inadequately","Female","2","","","","3"
"Min 1x per month","1997","general elemantary","Male","71","0.0810973622664567","0.0624922005303677","0.0997025240025457","3"
"Min 1x per month","1997","general elemantary","Female","52","0.026650434209157","0.0184862262404416","0.0348146421778724","3"
"Min 1x per month","1997","middle vocational","Male","227","0.0655868842235123","0.0570322681519836","0.074141500295041","3"
"Min 1x per month","1997","middle vocational","Female","158","0.0481400814356877","0.0407395128993919","0.0555406499719834","3"
"Min 1x per month","1997","vocational + Abi","Male","21","","","","3"
"Min 1x per week","1997","in school","Male","96","0.673207437095844","0.599604299755768","0.74681057443592","2"
"Min 1x per week","1997","in school","Female","76","0.520927555192969","0.443278032561842","0.598577077824097","2"
"Min 1x per week","1997","inadequately","Male","15","","","","2"
"Min 1x per week","1997","inadequately","Female","3","","","","2"
"Min 1x per week","1997","general elemantary","Male","199","0.225775249437564","0.19728035666597","0.254270142209158","2"
"Min 1x per week","1997","general elemantary","Female","192","0.14367924529381","0.125898795268049","0.161459695319571","2"
"Min 1x per week","1997","middle vocational","Male","723","0.231459399470067","0.216884909044598","0.246033889895535","2"
"Min 1x per week","1997","middle vocational","Female","682","0.234013510275778","0.219376372010815","0.248650648540742","2"
"Min 1x per week","1997","vocational + Abi","Male","81","0.374460380725395","0.312182410925216","0.436738350525574","2"
"Min 1x per week","1997","vocational + Abi","Female","65","0.336837172540288","0.27452512129001","0.399149223790567","2"
"Min 1x per week","1997","higher vocational","Male","108","0.237351623744188","0.198887358522022","0.275815888966355","2"
"Min 1x per week","1997","higher vocational","Female","88","0.323790655352222","0.269655438339921","0.377925872364523","2"
"Min 1x per week","1997","higher education","Male","331","0.382288624354893","0.351707692777639","0.412869555932147","2"
"Min 1x per week","1997","higher education","Female","254","0.354260516000118","0.321096680829964","0.387424351170272","2"
"Never","1997","in school","Male","14","","","","5"
"Never","1997","in school","Female","28","","","","5"
"Never","1997","inadequately","Male","142","0.73295544943143","0.670212915177157","0.795697983685703","5"
"Never","1997","inadequately","Female","242","0.845267346260704","0.80228880490179","0.888245887619619","5"
"Never","1997","general elemantary","Male","406","0.508862912667407","0.47479095392857","0.542934871406244","5"
"Never","1997","general elemantary","Female","1033","0.703537607393288","0.680387342855386","0.726687871931189","5"
"Never","1997","middle vocational","Male","1630","0.512383663091508","0.495110999227766","0.529656326955249","5"
"Never","1997","middle vocational","Female","1771","0.532955524146061","0.515707086673096","0.550203961619025","5"
"Never","1997","vocational + Abi","Male","74","0.269160277609721","0.212088597948702","0.326231957270741","5"
"Never","1997","vocational + Abi","Female","95","0.375563983552315","0.311717365910983","0.439410601193648","5"
"Never","1997","higher vocational","Male","231","0.497670658941369","0.45246795091498","0.542873366967758","5"
"Never","1997","higher vocational","Female","104","0.382890058248495","0.326652629079286","0.439127487417703","5"
"Never","1997","higher education","Male","335","0.333007699580129","0.303349159341383","0.362666239818876","5"
"Never","1997","higher education","Female","327","0.420201513533547","0.385976624697082","0.454426402370011","5"
"Rarely","1997","in school","Male","28","","","","4"
"Rarely","1997","in school","Female","44","0.245725260292323","0.178807836566878","0.312642684017769","4"
"Rarely","1997","inadequately","Male","27","","","","4"
"Rarely","1997","inadequately","Female","25","","","","4"
"Rarely","1997","vocational + Abi","Female","45","0.189738485151697","0.138044230908697","0.241432739394697","4"
"Rarely","1997","higher vocational","Male","96","0.200764722664463","0.164550415065267","0.236979030263659","4"
"Rarely","1997","higher vocational","Female","79","0.230143679208485","0.181445636254195","0.278841722162775","4"
"Rarely","1997","higher education","Male","234","0.216341657579269","0.190429971058527","0.242253344100012","4"
"Rarely","1997","higher education","Female","174","0.172500023445449","0.146302919961481","0.198697126929418","4"
"Rarely","1997","middle vocational","Male","637","0.190570053214914","0.176998188489897","0.20414191793993","4"
"Rarely","1997","general elemantary","Male","151","0.184264475628573","0.157840945869231","0.210688005387915","4"
"Rarely","1997","general elemantary","Female","218","0.126132713103746","0.10930348858568","0.142961937621811","4"
"Rarely","1997","middle vocational","Female","603","0.184890884142474","0.171469701716703","0.198312066568244","4"
"Rarely","1997","vocational + Abi","Male","56","0.284559292157369","0.226499255162243","0.342619329152494","4"
"Daily","1998","in school","Male","29","","","","1"
"Daily","1998","in school","Female","12","","","","1"
"Daily","1998","inadequately","Male","7","","","","1"
"Daily","1998","inadequately","Female","3","","","","1"
"Daily","1998","general elemantary","Male","56","0.0530272389887359","0.0385392340179534","0.0675152439595183","1"
"Daily","1998","general elemantary","Female","47","0.0247546444333233","0.0171767749777038","0.0323325138889428","1"
"Daily","1998","middle vocational","Male","174","0.0473560093004414","0.0403173320251937","0.0543946865756891","1"
"Daily","1998","middle vocational","Female","126","0.0400680539664484","0.0335688893697291","0.0465672185631677","1"
"Daily","1998","vocational + Abi","Male","13","","","","1"
"Daily","1998","vocational + Abi","Female","13","","","","1"
"Daily","1998","higher vocational","Male","23","","","","1"
"Daily","1998","higher vocational","Female","23","","","","1"
"Daily","1998","higher education","Male","74","0.0846704250290264","0.0680595700713178","0.101281279986735","1"
"Daily","1998","higher education","Female","56","0.0664732706318076","0.0500612007243236","0.0828853405392915","1"
"Min 1x per month","1998","higher vocational","Female","35","0.0948188893004261","0.0629679984602486","0.126669780140604","3"
"Min 1x per month","1998","higher education","Male","106","0.0983587324302781","0.08058982516755","0.116127639693006","3"
"Min 1x per month","1998","higher education","Female","90","0.112698919017297","0.0918649585290903","0.133532879505505","3"
"Min 1x per month","1998","in school","Male","13","","","","3"
"Min 1x per month","1998","in school","Female","17","","","","3"
"Min 1x per month","1998","inadequately","Male","4","","","","3"
"Min 1x per month","1998","inadequately","Female","5","","","","3"
"Min 1x per month","1998","general elemantary","Male","78","0.0842898901127008","0.0663277911973523","0.102251989028049","3"
"Min 1x per month","1998","vocational + Abi","Female","24","","","","3"
"Min 1x per month","1998","higher vocational","Male","36","0.0623087021134646","0.0410579555476746","0.0835594486792545","3"
"Min 1x per month","1998","general elemantary","Female","75","0.038436085353726","0.0290600231336973","0.0478121475737547","3"
"Min 1x per month","1998","middle vocational","Male","302","0.0850728201636391","0.0758273954146168","0.0943182449126613","3"
"Min 1x per month","1998","middle vocational","Female","251","0.0676398320908359","0.059317763238902","0.0759619009427698","3"
"Min 1x per month","1998","vocational + Abi","Male","26","","","","3"
"Min 1x per week","1998","in school","Male","82","0.479516849983834","0.402823172586966","0.556210527380702","2"
