"pli0092_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1991","1-pers.-HH","in school","","","",""
"Min 1x per month","1991","1-pers.-HH","inadequately","","","",""
"Min 1x per month","1991","1-pers.-HH","general elemantary","","","",""
"Min 1x per month","1991","1-pers.-HH","middle vocational","","","",""
"Min 1x per month","1991","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","1991","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","1991","1-pers.-HH","higher education","","","",""
"Min 1x per month","1991","(Married) couple without C. ","in school","","","",""
"Min 1x per month","1991","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","1991","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","1991","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per month","1991","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per month","1991","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","1991","(Married) couple without C. ","higher education","","","",""
"Min 1x per month","1991","Single parent ","in school","","","",""
"Min 1x per month","1991","Single parent ","inadequately","","","",""
"Min 1x per month","1991","Single parent ","general elemantary","","","",""
"Min 1x per month","1991","Single parent ","middle vocational","","","",""
"Min 1x per month","1991","Single parent ","vocational + Abi","","","",""
"Min 1x per month","1991","Single parent ","higher vocational","","","",""
"Min 1x per month","1991","Single parent ","higher education","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","in school","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","1991","1-pers.-HH","in school","","","",""
"Rarely","1991","1-pers.-HH","inadequately","","","",""
"Rarely","1991","1-pers.-HH","general elemantary","","","",""
"Rarely","1991","1-pers.-HH","middle vocational","","","",""
"Rarely","1991","1-pers.-HH","vocational + Abi","","","",""
"Rarely","1991","1-pers.-HH","higher vocational","","","",""
"Rarely","1991","1-pers.-HH","higher education","","","",""
"Rarely","1991","(Married) couple without C. ","in school","","","",""
"Rarely","1991","(Married) couple without C. ","inadequately","","","",""
"Rarely","1991","(Married) couple without C. ","general elemantary","","","",""
"Rarely","1991","(Married) couple without C. ","middle vocational","","","",""
"Rarely","1991","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","1991","(Married) couple without C. ","higher vocational","","","",""
"Rarely","1991","(Married) couple without C. ","higher education","","","",""
"Rarely","1991","Single parent ","in school","","","",""
"Rarely","1991","Single parent ","inadequately","","","",""
"Rarely","1991","Single parent ","general elemantary","","","",""
"Rarely","1991","Single parent ","middle vocational","","","",""
"Rarely","1991","Single parent ","vocational + Abi","","","",""
"Rarely","1991","Single parent ","higher vocational","","","",""
"Rarely","1991","Single parent ","higher education","","","",""
"Rarely","1991","Couple + C. LE 16 ","in school","","","",""
"Rarely","1991","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","1991","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","1991","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","1991","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","1991","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","1991","Couple + C. LE 16 ","higher education","","","",""
"Rarely","1991","Couple + C. GT 16 ","in school","","","",""
"Rarely","1991","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","1991","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","1991","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","1991","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","1991","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","1991","Couple + C. GT 16 ","higher education","","","",""
"Rarely","1991","Couple + C. LE and GT 16","in school","","","",""
"Rarely","1991","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","1991","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","1991","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","1991","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","1991","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","1991","Couple + C. LE and GT 16","higher education","","","",""
"Never","1991","1-pers.-HH","in school","","","",""
"Never","1991","1-pers.-HH","inadequately","","","",""
"Never","1991","1-pers.-HH","general elemantary","","","",""
"Never","1991","1-pers.-HH","middle vocational","","","",""
"Never","1991","1-pers.-HH","vocational + Abi","","","",""
"Never","1991","1-pers.-HH","higher vocational","","","",""
"Never","1991","1-pers.-HH","higher education","","","",""
"Never","1991","(Married) couple without C. ","in school","","","",""
"Never","1991","(Married) couple without C. ","inadequately","","","",""
"Never","1991","(Married) couple without C. ","general elemantary","","","",""
"Never","1991","(Married) couple without C. ","middle vocational","","","",""
"Never","1991","(Married) couple without C. ","vocational + Abi","","","",""
"Never","1991","(Married) couple without C. ","higher vocational","","","",""
"Never","1991","(Married) couple without C. ","higher education","","","",""
"Never","1991","Single parent ","in school","","","",""
"Never","1991","Single parent ","inadequately","","","",""
"Never","1991","Single parent ","general elemantary","","","",""
"Never","1991","Single parent ","middle vocational","","","",""
"Never","1991","Single parent ","vocational + Abi","","","",""
"Never","1991","Single parent ","higher vocational","","","",""
"Never","1991","Single parent ","higher education","","","",""
"Never","1991","Couple + C. LE 16 ","in school","","","",""
"Never","1991","Couple + C. LE 16 ","inadequately","","","",""
"Never","1991","Couple + C. LE 16 ","general elemantary","","","",""
"Never","1991","Couple + C. LE 16 ","middle vocational","","","",""
"Never","1991","Couple + C. LE 16 ","vocational + Abi","","","",""
"Never","1991","Couple + C. LE 16 ","higher vocational","","","",""
"Never","1991","Couple + C. LE 16 ","higher education","","","",""
"Never","1991","Couple + C. GT 16 ","in school","","","",""
"Never","1991","Couple + C. GT 16 ","inadequately","","","",""
"Never","1991","Couple + C. GT 16 ","general elemantary","","","",""
"Never","1991","Couple + C. GT 16 ","middle vocational","","","",""
"Never","1991","Couple + C. GT 16 ","vocational + Abi","","","",""
"Never","1991","Couple + C. GT 16 ","higher vocational","","","",""
"Never","1991","Couple + C. GT 16 ","higher education","","","",""
"Never","1991","Couple + C. LE and GT 16","in school","","","",""
"Never","1991","Couple + C. LE and GT 16","inadequately","","","",""
"Never","1991","Couple + C. LE and GT 16","general elemantary","","","",""
"Never","1991","Couple + C. LE and GT 16","middle vocational","","","",""
"Never","1991","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Never","1991","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","1991","Couple + C. LE and GT 16","higher education","","","",""
"Daily","1992","1-pers.-HH","in school","","","",""
"Daily","1992","1-pers.-HH","inadequately","","","",""
"Daily","1992","1-pers.-HH","general elemantary","","","",""
"Daily","1992","1-pers.-HH","middle vocational","","","",""
"Daily","1992","1-pers.-HH","vocational + Abi","","","",""
"Daily","1992","1-pers.-HH","higher vocational","","","",""
"Daily","1992","1-pers.-HH","higher education","","","",""
"Daily","1992","(Married) couple without C. ","in school","","","",""
"Daily","1992","(Married) couple without C. ","inadequately","","","",""
"Daily","1992","(Married) couple without C. ","general elemantary","","","",""
"Daily","1992","(Married) couple without C. ","middle vocational","","","",""
"Daily","1992","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","1992","(Married) couple without C. ","higher vocational","","","",""
"Daily","1992","(Married) couple without C. ","higher education","","","",""
"Daily","1992","Single parent ","in school","","","",""
"Daily","1992","Single parent ","inadequately","","","",""
"Daily","1992","Single parent ","general elemantary","","","",""
"Daily","1992","Single parent ","middle vocational","","","",""
"Daily","1992","Single parent ","vocational + Abi","","","",""
"Daily","1992","Single parent ","higher vocational","","","",""
"Daily","1992","Single parent ","higher education","","","",""
"Daily","1992","Couple + C. LE 16 ","in school","","","",""
"Daily","1992","Couple + C. LE 16 ","inadequately","","","",""
"Daily","1992","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","1992","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","1992","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","1992","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","1992","Couple + C. LE 16 ","higher education","","","",""
"Daily","1992","Couple + C. GT 16 ","in school","","","",""
"Daily","1992","Couple + C. GT 16 ","inadequately","","","",""
"Daily","1992","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","1992","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","1992","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","1992","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","1992","Couple + C. GT 16 ","higher education","","","",""
"Daily","1992","Couple + C. LE and GT 16","in school","","","",""
"Daily","1992","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","1992","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","1992","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","1992","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","1992","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","1992","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","1992","1-pers.-HH","in school","1","","",""
"Min 1x per week","1992","1-pers.-HH","inadequately","4","","",""
"Min 1x per week","1992","1-pers.-HH","general elemantary","37","0.0926875720723454","0.062478621201875","0.122896522942816"
"Min 1x per week","1992","1-pers.-HH","middle vocational","132","0.183859048893375","0.154125319634425","0.213592778152324"
"Min 1x per week","1992","1-pers.-HH","vocational + Abi","22","","",""
"Min 1x per week","1992","1-pers.-HH","higher vocational","26","","",""
"Min 1x per week","1992","1-pers.-HH","higher education","56","0.408906237879182","0.328885206266906","0.488927269491458"
"Min 1x per week","1992","(Married) couple without C. ","in school","1","","",""
"Min 1x per week","1992","(Married) couple without C. ","inadequately","4","","",""
"Min 1x per week","1992","(Married) couple without C. ","general elemantary","64","0.100927661028529","0.0774611427340212","0.124394179323036"
"Min 1x per week","1992","(Married) couple without C. ","middle vocational","356","0.215439662190014","0.196133319084876","0.234746005295153"
"Min 1x per week","1992","(Married) couple without C. ","vocational + Abi","34","0.367340420519346","0.270906043752213","0.463774797286479"
"Min 1x per week","1992","(Married) couple without C. ","higher vocational","47","0.236452405743984","0.181299221333754","0.291605590154214"
"Min 1x per week","1992","(Married) couple without C. ","higher education","103","0.289929475167778","0.245070562430793","0.334788387904762"
"Min 1x per week","1992","Single parent ","in school","11","","",""
"Min 1x per week","1992","Single parent ","inadequately","","","",""
"Min 1x per week","1992","Single parent ","general elemantary","39","0.268105046406846","0.198142662181047","0.338067430632644"
"Min 1x per week","1992","Single parent ","middle vocational","75","0.250339755816832","0.201880576432911","0.298798935200754"
"Min 1x per week","1992","Single parent ","vocational + Abi","5","","",""
"Min 1x per week","1992","Single parent ","higher vocational","5","","",""
"Min 1x per week","1992","Single parent ","higher education","21","","",""
"Min 1x per week","1992","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","1992","Couple + C. LE 16 ","inadequately","11","","",""
"Min 1x per week","1992","Couple + C. LE 16 ","general elemantary","41","0.129413871848834","0.0963543334857031","0.162473410211964"
"Min 1x per week","1992","Couple + C. LE 16 ","middle vocational","351","0.228170750070165","0.208620511593476","0.247720988546854"
"Min 1x per week","1992","Couple + C. LE 16 ","vocational + Abi","26","","",""
"Min 1x per week","1992","Couple + C. LE 16 ","higher vocational","50","0.246051403502213","0.189394165958085","0.302708641046342"
"Min 1x per week","1992","Couple + C. LE 16 ","higher education","146","0.283146280364655","0.247568533822721","0.318724026906589"
"Min 1x per week","1992","Couple + C. GT 16 ","in school","56","0.677096316710585","0.582064650945656","0.772127982475514"
"Min 1x per week","1992","Couple + C. GT 16 ","inadequately","10","","",""
"Min 1x per week","1992","Couple + C. GT 16 ","general elemantary","154","0.255469749813685","0.221057233979081","0.28988226564829"
"Min 1x per week","1992","Couple + C. GT 16 ","middle vocational","315","0.254681515386748","0.23136286769909","0.278000163074405"
"Min 1x per week","1992","Couple + C. GT 16 ","vocational + Abi","25","","",""
"Min 1x per week","1992","Couple + C. GT 16 ","higher vocational","28","","",""
"Min 1x per week","1992","Couple + C. GT 16 ","higher education","69","0.322645257673093","0.264226641061485","0.381063874284702"
"Min 1x per week","1992","Couple + C. LE and GT 16","in school","43","0.635513818343876","0.517600968194453","0.753426668493298"
"Min 1x per week","1992","Couple + C. LE and GT 16","inadequately","14","","",""
"Min 1x per week","1992","Couple + C. LE and GT 16","general elemantary","94","0.300627799600196","0.252243183982367","0.349012415218025"
"Min 1x per week","1992","Couple + C. LE and GT 16","middle vocational","88","0.229669635737749","0.188905641056725","0.270433630418773"
"Min 1x per week","1992","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"Min 1x per week","1992","Couple + C. LE and GT 16","higher vocational","10","","",""
"Min 1x per week","1992","Couple + C. LE and GT 16","higher education","24","","",""
"Min 1x per month","1992","1-pers.-HH","in school","","","",""
"Min 1x per month","1992","1-pers.-HH","inadequately","1","","",""
"Min 1x per month","1992","1-pers.-HH","general elemantary","11","","",""
"Min 1x per month","1992","1-pers.-HH","middle vocational","38","0.0535004156352446","0.036227602091053","0.0707732291794362"
"Min 1x per month","1992","1-pers.-HH","vocational + Abi","4","","",""
"Min 1x per month","1992","1-pers.-HH","higher vocational","7","","",""
"Min 1x per month","1992","1-pers.-HH","higher education","12","","",""
"Min 1x per month","1992","(Married) couple without C. ","in school","","","",""
"Min 1x per month","1992","(Married) couple without C. ","inadequately","3","","",""
"Min 1x per month","1992","(Married) couple without C. ","general elemantary","24","","",""
"Min 1x per month","1992","(Married) couple without C. ","middle vocational","80","0.0431448091529523","0.0336034245877391","0.0526861937181655"
"Min 1x per month","1992","(Married) couple without C. ","vocational + Abi","10","","",""
"Min 1x per month","1992","(Married) couple without C. ","higher vocational","18","","",""
"Min 1x per month","1992","(Married) couple without C. ","higher education","22","","",""
"Min 1x per month","1992","Single parent ","in school","1","","",""
"Min 1x per month","1992","Single parent ","inadequately","2","","",""
"Min 1x per month","1992","Single parent ","general elemantary","11","","",""
"Min 1x per month","1992","Single parent ","middle vocational","18","","",""
"Min 1x per month","1992","Single parent ","vocational + Abi","1","","",""
"Min 1x per month","1992","Single parent ","higher vocational","2","","",""
"Min 1x per month","1992","Single parent ","higher education","3","","",""
"Min 1x per month","1992","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","1992","Couple + C. LE 16 ","inadequately","3","","",""
"Min 1x per month","1992","Couple + C. LE 16 ","general elemantary","19","","",""
"Min 1x per month","1992","Couple + C. LE 16 ","middle vocational","90","0.0614359568480468","0.0502491863797227","0.0726227273163708"
"Min 1x per month","1992","Couple + C. LE 16 ","vocational + Abi","7","","",""
"Min 1x per month","1992","Couple + C. LE 16 ","higher vocational","21","","",""
"Min 1x per month","1992","Couple + C. LE 16 ","higher education","39","0.102125603640102","0.0782126706445693","0.126038536635635"
"Min 1x per month","1992","Couple + C. GT 16 ","in school","6","","",""
"Min 1x per month","1992","Couple + C. GT 16 ","inadequately","7","","",""
"Min 1x per month","1992","Couple + C. GT 16 ","general elemantary","40","0.0544072951491835","0.0365100522103832","0.0723045380879838"
"Min 1x per month","1992","Couple + C. GT 16 ","middle vocational","96","0.070992912499037","0.0572477236055643","0.0847381013925097"
"Min 1x per month","1992","Couple + C. GT 16 ","vocational + Abi","12","","",""
"Min 1x per month","1992","Couple + C. GT 16 ","higher vocational","4","","",""
"Min 1x per month","1992","Couple + C. GT 16 ","higher education","16","","",""
"Min 1x per month","1992","Couple + C. LE and GT 16","in school","4","","",""
"Min 1x per month","1992","Couple + C. LE and GT 16","inadequately","2","","",""
"Min 1x per month","1992","Couple + C. LE and GT 16","general elemantary","30","0.0720716176126604","0.0447832279675857","0.099360007257735"
"Min 1x per month","1992","Couple + C. LE and GT 16","middle vocational","34","0.0893075826252343","0.0616689556589994","0.116946209591469"
"Min 1x per month","1992","Couple + C. LE and GT 16","vocational + Abi","3","","",""
"Min 1x per month","1992","Couple + C. LE and GT 16","higher vocational","2","","",""
"Min 1x per month","1992","Couple + C. LE and GT 16","higher education","8","","",""
"Rarely","1992","1-pers.-HH","in school","","","",""
"Rarely","1992","1-pers.-HH","inadequately","","","",""
"Rarely","1992","1-pers.-HH","general elemantary","28","","",""
"Rarely","1992","1-pers.-HH","middle vocational","75","0.1196546714658","0.0947422665278946","0.144567076403705"
"Rarely","1992","1-pers.-HH","vocational + Abi","10","","",""
"Rarely","1992","1-pers.-HH","higher vocational","7","","",""
"Rarely","1992","1-pers.-HH","higher education","21","","",""
"Rarely","1992","(Married) couple without C. ","in school","","","",""
"Rarely","1992","(Married) couple without C. ","inadequately","5","","",""
"Rarely","1992","(Married) couple without C. ","general elemantary","60","0.0861234193012982","0.064268427794085","0.107978410808511"
"Rarely","1992","(Married) couple without C. ","middle vocational","221","0.125707740129679","0.110139721522078","0.14127575873728"
"Rarely","1992","(Married) couple without C. ","vocational + Abi","16","","",""
"Rarely","1992","(Married) couple without C. ","higher vocational","32","0.132324999571683","0.0883424743423199","0.176307524801046"
"Rarely","1992","(Married) couple without C. ","higher education","60","0.145404053930691","0.11055263315653","0.180255474704853"
"Rarely","1992","Single parent ","in school","2","","",""
"Rarely","1992","Single parent ","inadequately","2","","",""
"Rarely","1992","Single parent ","general elemantary","17","","",""
"Rarely","1992","Single parent ","middle vocational","49","0.163596920979955","0.122218465338472","0.204975376621438"
"Rarely","1992","Single parent ","vocational + Abi","1","","",""
"Rarely","1992","Single parent ","higher vocational","6","","",""
"Rarely","1992","Single parent ","higher education","16","","",""
"Rarely","1992","Couple + C. LE 16 ","in school","","","",""
"Rarely","1992","Couple + C. LE 16 ","inadequately","7","","",""
"Rarely","1992","Couple + C. LE 16 ","general elemantary","73","0.220915267592394","0.180054576239806","0.261775958944983"
"Rarely","1992","Couple + C. LE 16 ","middle vocational","393","0.232201596361024","0.212530993929369","0.251872198792678"
"Rarely","1992","Couple + C. LE 16 ","vocational + Abi","26","","",""
"Rarely","1992","Couple + C. LE 16 ","higher vocational","60","0.280585178828665","0.221484338276992","0.339686019380338"
"Rarely","1992","Couple + C. LE 16 ","higher education","166","0.251826881280729","0.217549326893101","0.286104435668357"
"Rarely","1992","Couple + C. GT 16 ","in school","18","","",""
"Rarely","1992","Couple + C. GT 16 ","inadequately","11","","",""
"Rarely","1992","Couple + C. GT 16 ","general elemantary","92","0.127538424297485","0.10121761811813","0.153859230476841"
"Rarely","1992","Couple + C. GT 16 ","middle vocational","240","0.173235516764949","0.152980011737386","0.193491021792513"
"Rarely","1992","Couple + C. GT 16 ","vocational + Abi","20","","",""
"Rarely","1992","Couple + C. GT 16 ","higher vocational","24","","",""
"Rarely","1992","Couple + C. GT 16 ","higher education","53","0.183364030551486","0.135007864165129","0.231720196937842"
"Rarely","1992","Couple + C. LE and GT 16","in school","8","","",""
"Rarely","1992","Couple + C. LE and GT 16","inadequately","11","","",""
"Rarely","1992","Couple + C. LE and GT 16","general elemantary","59","0.205517595912621","0.162878774622417","0.248156417202824"
"Rarely","1992","Couple + C. LE and GT 16","middle vocational","82","0.206851997458257","0.167597139164341","0.246106855752173"
"Rarely","1992","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"Rarely","1992","Couple + C. LE and GT 16","higher vocational","19","","",""
"Rarely","1992","Couple + C. LE and GT 16","higher education","28","","",""
"Never","1992","1-pers.-HH","in school","","","",""
"Never","1992","1-pers.-HH","inadequately","34","0.813349708161541","0.69106594879932","0.935633467523761"
"Never","1992","1-pers.-HH","general elemantary","278","0.813562374232026","0.772992032172646","0.854132716291406"
"Never","1992","1-pers.-HH","middle vocational","407","0.642985864005581","0.60620959123847","0.679762136772692"
"Never","1992","1-pers.-HH","vocational + Abi","13","","",""
"Never","1992","1-pers.-HH","higher vocational","28","","",""
"Never","1992","1-pers.-HH","higher education","56","0.36003220792229","0.281902927287364","0.438161488557216"
"Never","1992","(Married) couple without C. ","in school","","","",""
"Never","1992","(Married) couple without C. ","inadequately","64","0.788768169061476","0.696999239748354","0.880537098374597"
"Never","1992","(Married) couple without C. ","general elemantary","485","0.775144248672813","0.742621330930062","0.807667166415564"
"Never","1992","(Married) couple without C. ","middle vocational","1085","0.615707788527354","0.592865367576308","0.638550209478401"
"Never","1992","(Married) couple without C. ","vocational + Abi","36","0.329625208950644","0.235591942864352","0.423658475036937"
"Never","1992","(Married) couple without C. ","higher vocational","131","0.55164105716801","0.487087247590664","0.616194866745357"
"Never","1992","(Married) couple without C. ","higher education","208","0.502953316707023","0.453520626725192","0.552386006688853"
"Never","1992","Single parent ","in school","3","","",""
"Never","1992","Single parent ","inadequately","26","","",""
"Never","1992","Single parent ","general elemantary","87","0.54667975728294","0.468055458826258","0.625304055739622"
"Never","1992","Single parent ","middle vocational","165","0.525468269354606","0.469610346713162","0.581326191996051"
"Never","1992","Single parent ","vocational + Abi","8","","",""
"Never","1992","Single parent ","higher vocational","6","","",""
"Never","1992","Single parent ","higher education","30","0.461272250720476","0.344493880836614","0.578050620604338"
"Never","1992","Couple + C. LE 16 ","in school","","","",""
"Never","1992","Couple + C. LE 16 ","inadequately","93","0.839104124946249","0.771655042134581","0.906553207757918"
"Never","1992","Couple + C. LE 16 ","general elemantary","263","0.602901716153031","0.554709958836014","0.651093473470047"
"Never","1992","Couple + C. LE 16 ","middle vocational","936","0.478191696720765","0.454920540265165","0.501462853176365"
"Never","1992","Couple + C. LE 16 ","vocational + Abi","44","0.387862711837585","0.293761999487458","0.481963424187712"
"Never","1992","Couple + C. LE 16 ","higher vocational","91","0.343659488083092","0.281185334782457","0.406133641383727"
"Never","1992","Couple + C. LE 16 ","higher education","265","0.362901234714514","0.324929945775883","0.400872523653144"
"Never","1992","Couple + C. GT 16 ","in school","13","","",""
"Never","1992","Couple + C. GT 16 ","inadequately","127","0.811819069291937","0.750287261854745","0.873350876729129"
"Never","1992","Couple + C. GT 16 ","general elemantary","331","0.562584530739646","0.523442219033515","0.601726842445776"
"Never","1992","Couple + C. GT 16 ","middle vocational","690","0.501090055349266","0.47432903462544","0.527851076073092"
"Never","1992","Couple + C. GT 16 ","vocational + Abi","22","","",""
"Never","1992","Couple + C. GT 16 ","higher vocational","66","0.50020813178743","0.411484738695819","0.58893152487904"
"Never","1992","Couple + C. GT 16 ","higher education","108","0.410336939238886","0.348868412243867","0.471805466233905"
"Never","1992","Couple + C. LE and GT 16","in school","9","","",""
"Never","1992","Couple + C. LE and GT 16","inadequately","92","0.734286531476804","0.654924244244623","0.813648818708985"
"Never","1992","Couple + C. LE and GT 16","general elemantary","162","0.421782986874523","0.36967209508508","0.473893878663966"
"Never","1992","Couple + C. LE and GT 16","middle vocational","205","0.47417078417876","0.42577849251283","0.52256307584469"
"Never","1992","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"Never","1992","Couple + C. LE and GT 16","higher vocational","28","","",""
"Never","1992","Couple + C. LE and GT 16","higher education","41","0.417236424252647","0.321069724711567","0.513403123793726"
"Daily","1993","1-pers.-HH","in school","","","",""
"Daily","1993","1-pers.-HH","inadequately","","","",""
"Daily","1993","1-pers.-HH","general elemantary","","","",""
"Daily","1993","1-pers.-HH","middle vocational","","","",""
"Daily","1993","1-pers.-HH","vocational + Abi","","","",""
"Daily","1993","1-pers.-HH","higher vocational","","","",""
"Daily","1993","1-pers.-HH","higher education","","","",""
"Daily","1993","(Married) couple without C. ","in school","","","",""
"Daily","1993","(Married) couple without C. ","inadequately","","","",""
"Daily","1993","(Married) couple without C. ","general elemantary","","","",""
"Daily","1993","(Married) couple without C. ","middle vocational","","","",""
"Daily","1993","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","1993","(Married) couple without C. ","higher vocational","","","",""
"Daily","1993","(Married) couple without C. ","higher education","","","",""
"Daily","1993","Single parent ","in school","","","",""
"Daily","1993","Single parent ","inadequately","","","",""
"Daily","1993","Single parent ","general elemantary","","","",""
"Daily","1993","Single parent ","middle vocational","","","",""
"Daily","1993","Single parent ","vocational + Abi","","","",""
"Daily","1993","Single parent ","higher vocational","","","",""
"Daily","1993","Single parent ","higher education","","","",""
"Daily","1993","Couple + C. LE 16 ","in school","","","",""
"Daily","1993","Couple + C. LE 16 ","inadequately","","","",""
"Daily","1993","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","1993","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","1993","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","1993","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","1993","Couple + C. LE 16 ","higher education","","","",""
"Daily","1993","Couple + C. GT 16 ","in school","","","",""
"Daily","1993","Couple + C. GT 16 ","inadequately","","","",""
"Daily","1993","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","1993","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","1993","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","1993","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","1993","Couple + C. GT 16 ","higher education","","","",""
"Daily","1993","Couple + C. LE and GT 16","in school","","","",""
"Daily","1993","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","1993","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","1993","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","1993","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","1993","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","1993","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","1993","1-pers.-HH","in school","","","",""
"Min 1x per week","1993","1-pers.-HH","inadequately","","","",""
"Min 1x per week","1993","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","1993","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","1993","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","1993","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","1993","1-pers.-HH","higher education","","","",""
"Min 1x per week","1993","(Married) couple without C. ","in school","","","",""
"Min 1x per week","1993","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","1993","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","1993","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","1993","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","1993","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","1993","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","1993","Single parent ","in school","","","",""
"Min 1x per week","1993","Single parent ","inadequately","","","",""
"Min 1x per week","1993","Single parent ","general elemantary","","","",""
"Min 1x per week","1993","Single parent ","middle vocational","","","",""
"Min 1x per week","1993","Single parent ","vocational + Abi","","","",""
"Min 1x per week","1993","Single parent ","higher vocational","","","",""
